"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Spinal_cord","dHs_Avg_TPM","FoldChange"
"PLCXD1","Plcxd1",3.5688,1.640442,2.048935,171,130,47,2.41939233333333,0,0,3.41939233333333
"PLCXD2","Plcxd2",17.119449,10.940453,10.00215,2698,2593,494,12.6873506666667,0.77586,0.77586,7.70744916078219
"PLCXD3","Plcxd3",2.559204,2.817363,0.852637,97,158,10,2.07640133333333,3.63101,3.63101,0.664304618934818
"PLCZ1","Plcz1",0.044755,0,0,2,0,0,0.0149183333333333,1.02413,1.02413,0.501409659129272
"PLD1","Pld1",5.624426,6.485325,4.666665,360,674,102,5.59213866666667,21.97229,21.97229,0.286960449596739
"PLD2","Pld2",12.243275,13.145239,12.740919,518,729,156,12.709811,57.91002,57.91002,0.232724602707655
"PLD3","Pld3",193.433322,157.753215,167.639717,2541,3168,752,172.942084666667,386.59436,386.59436,0.448773518445074
"PLD4","Pld4",3.698464,5.754088,4.31787,84,203,47,4.59014066666667,28.14812,28.14812,0.191783918368206
"PLD5","Pld5",4.902638,4.211109,4.202811,319,384,69,4.43885266666667,24.88951,24.88951,0.210079397665953
"PLD6","Pld6",0.895487,0.515689,0.903451,21,24,10,0.771542333333333,4.2517,4.2517,0.337327405094223
"PLEC","Plec",18.062989,17.616043,13.420814,4455,6051,1098,16.3666153333333,33.64119,33.64119,0.5013284859248
"PLEK","Plek",3.595293,2.708133,2.694969,197,356,74,2.999465,8.56547,8.56547,0.418114844330702
"PLEK2","Plek2",0.095875,0.10738,0,3,5,0,0.0677516666666667,2.42068,2.42068,0.312146025546577
"PLEKHA1","Plekha1",72.85856,49.872269,49.754133,1871,2769,568,57.4949873333333,20.0792,20.0792,2.7750098359204
"PLEKHA2","Plekha2",4.399739,3.566404,1.906162,210,366,67,3.29076833333333,8.00685,8.00685,0.476389451732108
"PLEKHA3","Plekha3",13.300155,11.806968,12.28283,620,844,179,12.4633176666667,9.86891,9.86891,1.23869989416295
"PLEKHA4","Plekha4",19.545572,1.241381,25.556889,424,31,187,15.4479473333333,40.09632,40.09632,0.400229201381859
"PLEKHA6","Plekha6",45.14179,37.696059,23.043549,3775,4498,907,35.2937993333333,79.63403,79.63403,0.450105238859243
"PLEKHA7","Plekha7",7.180578,4.654876,3.532408,371,341,74,5.12262066666667,14.61716,14.61716,0.392044434882313
"PLEKHA8","Plekha8",3.34186,2.797859,3.128616,497,620,146,3.089445,3.63101,3.63101,0.88305682777623
"PLEKHB1","Plekhb1",462.276855,529.546566,635.782089,14597,25501,6155,542.53517,3880.56075,3880.56075,0.140030056208704
"PLEKHB2","Plekhb2",339.464803,250.186167,219.853059,5923,6938,1479,269.834676333333,50.12041,50.12041,5.29797543355645
"PLEKHD1","Plekhd1",13.58997,14.789446,7.304272,526,754,178,11.8945626666667,0.0931,0.0931,11.7963248254201
"PLEKHF1","Plekhf1",2.203172,2.683783,2.517731,260,477,94,2.46822866666667,6.2379,6.2379,0.479176096197332
"PLEKHF2","Plekhf2",1.848943,1.546969,2.057804,94,143,39,1.81790533333333,4.96549,4.96549,0.472367790966598
"PLEKHG2","Plekhg2",5.772662,2.913516,3.164234,260,234,64,3.95013733333333,4.28273,4.28273,0.937041517043902
"PLEKHG3","Plekhg3",13.677662,13.930378,8.701874,1018,1857,290,12.1033046666667,47.63766,47.63766,0.269406559992127
"PLEKHG5","Plekhg5",8.679687,9.973445,6.177992,468,561,152,8.27704133333333,8.47237,8.47237,0.979379113498874
"PLEKHG6","Plekhg6",0.042056,0.027563,0.088902,3,3,2,0.0528403333333333,0.27931,0.27931,0.822975145456014
"PLEKHH1","Plekhh1",24.219862,30.559671,24.078763,2453,4625,792,26.2860986666667,510.42124,510.42124,0.0533534717225797
"PLEKHH2","Plekhh2",2.246583,2.311482,1.889252,313,495,92,2.14910566666667,2.29654,2.29654,0.95527603689525
"PLEKHH3","Plekhh3",5.906549,4.443349,8.28999,263,284,99,6.213296,16.13784,16.13784,0.420898783043837
"PLEKHJ1","Plekhj1",33.133737,35.517102,36.083955,269,440,98,34.911598,93.4443,93.4443,0.380241030956871
"PLEKHM1","Plekhm1",4.27409,2.980682,3.599236,512,569,153,3.61800266666667,26.81364,26.81364,0.166033739800568
"PLEKHM2","Plekhm2",97.871083,69.925505,75.835989,2795,4023,1037,81.210859,49.96523,49.96523,1.61307736666743
"PLEKHM3","Plekhm3",4.881779,5.053994,3.85078,930,1180,230,4.59551766666667,2.2655,2.2655,1.71352554483744
"PLEKHN1","Plekhn1",16.052953,12.680766,14.231047,1095,1323,294,14.3215886666667,0.83793,0.83793,8.3363287321425
"PLEKHO1","Plekho1",15.139556,13.896477,16.458937,248,306,89,15.16499,34.16877,34.16877,0.459640470792695
"PLEKHO2","Plekho2",6.47201,5.99739,7.882285,428,644,185,6.783895,13.9344,13.9344,0.521205739768588
"PLEKHS1","Plekhs1",0.035327,0.061638,0,2,6,0,0.0323216666666667,0.18621,0.18621,0.870268895614323
"PLG","Plg",0.084703,0.056498,0,5,5,0,0.047067,2.76205,2.76205,0.278323520421047
"PLGRKT","Plgrkt",19.674802,15.974706,17.034385,230,276,65,17.5612976666667,106.07526,106.07526,0.173348144722382
"PLIN1","Plin1",0.066695,0.145608,0,4,8,0,0.0707676666666667,3.04136,3.04136,0.264952309783505
"PLIN2","Plin2",13.914372,12.594823,16.61505,219,304,80,14.3747483333333,18.993,18.993,0.769006568965805
"PLIN3","Plin3",13.539042,25.566603,19.141755,683,1672,258,19.4158,90.83742,90.83742,0.222303718898027
"PLIN4","Plin4",3.131237,4.398094,1.147533,413,879,48,2.892288,3.87929,3.87929,0.797716061148241
"PLIN5","Plin5",0.285392,0.268467,0,12,17,0,0.184619666666667,3.66205,3.66205,0.254098447392599
"PLK1","Plk1",0.380965,0.424871,0.482268,18,23,7,0.429368,1.86206,1.86206,0.499419299385757
"PLK2","Plk2",6.994645,4.193286,6.538178,360,345,109,5.908703,19.14817,19.14817,0.342894813772169
"PLK3","Plk3",4.630453,5.105614,5.923733,219,380,91,5.21993333333333,15.64129,15.64129,0.373765094733241
"PLK4","Plk4",2.466873,2.983868,2.610733,93,133,26,2.687158,0.89999,0.89999,1.94061968747204
"PLK5","Plk5",5.186546,2.234415,4.034122,175,125,44,3.818361,2.42068,2.42068,1.4085974133798
"PLLP","Pllp",104.701673,135.734798,187.181806,2033,3851,1063,142.539425666667,165.75423,165.75423,0.860784315136514
"PLN","Pln",1.657726,0.236788,1.435686,35,16,12,1.11006666666667,8.53443,8.53443,0.221310205923864
"PLOD1","Plod1",15.722682,15.658422,15.562625,768,1420,281,15.6479096666667,33.14464,33.14464,0.487570220879958
"PLOD2","Plod2",6.369977,5.047911,4.124445,263,354,73,5.18077766666667,9.52753,9.52753,0.58710615563828
"PLOD3","Plod3",17.333437,14.710075,24.880483,533,776,182,18.974665,136.1475,136.1475,0.145643668313312
"PLP1","Plp1",1903.523413,2919.167793,2200.673294,103822,243706,37010,2341.1215,9320.03679,9320.03679,0.25127263766545
"PLP2","Plp2",3.240614,1.592644,3.396381,63,51,23,2.743213,22.84125,22.84125,0.157005735856971
"PLPPR3","Plppr3",27.079009,21.244582,11.939137,713,723,207,20.087576,10.5827,10.5827,1.82060970240099
"PLRG1","Plrg1",19.310302,15.135132,17.997688,642,783,198,17.4810406666667,46.95491,46.95491,0.38538370036909
"PLS1","Pls1",9.521798,14.725792,10.394986,601,1155,244,11.5475253333333,2.97929,2.97929,3.15320706290151
"PLS3","Pls3",55.376234,42.530336,54.529487,3389,4070,1065,50.812019,42.48597,42.48597,1.19146517830923
"PLSCR1","Plscr1",1.355852,1.251831,1.660731,40,45,13,1.42280466666667,42.29976,42.29976,0.0559542285376794
"PLSCR2","Plscr2",3.645808,3.965451,3.073095,93,145,23,3.56145133333333,0,0,4.56145133333333
"PLSCR3","Plscr3",4.888733,4.33983,7.422296,180,255,74,5.55028633333333,28.6757,28.6757,0.220728957811722
"PLSCR4","Plscr4",1.70982,2.301896,1.970449,112,219,38,1.994055,18.40334,18.40334,0.154306165845674
"PLTP","Pltp",42.660813,38.161315,50.668562,1231,1673,528,43.83023,55.14796,55.14796,0.798430254634363
"PLVAP","Plvap",3.560229,2.582569,3.883161,144,159,49,3.34198633333333,3.35171,3.35171,0.997765552698441
"PLXDC1","Plxdc1",6.511498,6.611134,7.430055,394,589,142,6.85089566666667,17.81369,17.81369,0.417296961237624
"PLXDC2","Plxdc2",13.151633,15.551853,14.874889,1084,1724,288,14.526125,21.10333,21.10333,0.702433750932552
"PLXNA1","Plxna1",34.490633,22.744309,32.087343,1789,1982,423,29.774095,7.78961,7.78961,3.50119004142391
"PLXNA2","Plxna2",7.93501,5.785263,8.042064,1703,1869,319,7.25411233333333,5.89652,5.89652,1.19685179385159
"PLXNA3","Plxna3",16.195543,8.375877,9.1228,706,734,144,11.2314066666667,23.89642,23.89642,0.491291786797727
"PLXNA4","Plxna4",6.521145,4.926014,4.323027,1896,2149,396,5.25672866666667,1.14827,1.14827,2.91244986275778
"PLXNB1","Plxnb1",23.367688,19.910822,13.602515,2735,4123,681,18.9603416666667,146.32676,146.32676,0.135483476774122
"PLXNB2","Plxnb2",15.81406,14.739384,20.321418,1078,1400,292,16.9582873333333,36.99289,36.99289,0.472674948742602
"PLXNB3","Plxnb3",12.647765,16.206562,11.548605,1420,2711,430,13.467644,353.66696,353.66696,0.0407921955854021
"PLXNC1","Plxnc1",2.242364,2.291678,1.167451,351,311,57,1.90049766666667,5.12066,5.12066,0.473886421834682
"PLXND1","Plxnd1",8.443929,4.168409,6.729952,252,217,71,6.44743,102.0408,102.0408,0.0722765157102817
"PM20D1","Pm20d1",2.472813,4.141135,4.70554,144,276,65,3.77316266666667,0.58965,0.58965,3.00265005923736
"PM20D2","Pm20d2",1.549791,1.033972,0.912642,38,38,7,1.16546833333333,4.18963,4.18963,0.417268347325981
"PMAIP1","Pmaip1",0.799765,0.921402,1.092036,39,64,15,0.937734333333333,1.42758,1.42758,0.798216467977712
"PMCH","Pmch",0.172023,0.389289,0,2,7,0,0.187104,1.95516,1.95516,0.401705491411632
"PMEL","Pmel",0.661408,0.28094,1.079647,19,14,6,0.673998333333333,5.05859,5.05859,0.276301636739461
"PMEPA1","Pmepa1",11.725638,11.792106,13.466093,743,1140,242,12.3279456666667,16.9137,16.9137,0.744008533506013
"PMFBP1","Pmfbp1",0.295669,0.315094,0.382186,22,35,9,0.330983,23.55504,23.55504,0.0542040656419212
"PML","Pml",2.977913,2.535006,3.362716,123,188,50,2.958545,20.82402,20.82402,0.181384776956766
"PMM1","Pmm1",92.066591,86.995236,103.828561,1379,1883,518,94.296796,46.21008,46.21008,2.0185688310632
"PMM2","Pmm2",18.979434,14.321917,17.913396,336,474,103,17.0715823333333,15.14474,15.14474,1.11934799404223
"PMP2","Pmp2",8.616252,0.173784,11.411903,232,7,96,6.73397966666667,373.37374,373.37374,0.0206584459333784
"PMP22","Pmp22",237.4681,58.428716,288.587881,7072,2836,2646,194.828232333333,226.48837,226.48837,0.860827445083603
"PMPCA","Pmpca",28.547552,21.671612,23.567424,1391,1769,442,24.5955293333333,20.0792,20.0792,1.21425525320379
"PMPCB","Pmpcb",103.206,121.401363,117.152693,732,1067,280,113.920018666667,26.75157,26.75157,4.14102764876606
"PMS2","Pms2",3.960028,3.080723,5.937295,120,138,32,4.32601533333333,9.89994,9.89994,0.488627949633973
"PMVK","Pmvk",34.093464,35.159355,36.27208,577,922,207,35.1749663333333,54.49624,54.49624,0.651845356249961
"PNCK","Pnck",45.711164,25.755268,45.016496,1097,920,339,38.8276426666667,41.77218,41.77218,0.931157651227192
"PNISR","Pnisr",95.317653,85.433475,67.199747,3445,4316,831,82.6502916666667,102.90976,102.90976,0.805028244379225
"PNKD","Pnkd",117.954397,101.557552,127.091702,6132,7324,2080,115.534550333333,87.1133,87.1133,1.32255346620015
"PNKP","Pnkp",40.026838,32.925498,38.022575,315,370,103,36.991637,18.49645,18.49645,1.9486438300306
"PNLDC1","Pnldc1",3.02335,1.066684,3.901542,26,23,9,2.66385866666667,0.77586,0.77586,2.06314611887574
"PNLIP","Pnlip",0.186326,0.312197,0,4,5,0,0.166174333333333,0,0,1.16617433333333
"PNLIPRP1","Pnliprp1",0,0,0,0,0,0,0,0,0,1
"PNLIPRP2","Pnliprp2",0,0.021587,0,0,1,0,0.00719566666666667,0,0,1.00719566666667
"PNMA1","Pnma1",0.580316,0.499439,0.403385,29,37,6,0.49438,49.99627,49.99627,0.029303711820492
"PNMA2","Pnma2",8.536313,7.279342,5.30876,792,899,194,7.04147166666667,18.86886,18.86886,0.404727380769036
"PNMA3","Pnma3",7.240883,4.35382,5.073946,538,486,119,5.55621633333333,6.4241,6.4241,0.883099141085564
"PNMA5","Pnma5",0.095605,0.033392,0,2,2,0,0.042999,0.96206,0.96206,0.531583641682721
"PNMT","Pnmt",0,0,0,0,0,0,0,4.68618,4.68618,0.17586499196297
"PNN","Pnn",19.810403,20.56246,19.016317,1238,1598,354,19.7963933333333,34.85153,34.85153,0.580069897528316
"PNO1","Pno1",11.745791,11.126145,15.365329,328,482,133,12.745755,7.44823,7.44823,1.62705738361763
"PNOC","Pnoc",5.070245,3.819517,4.545487,154,169,42,4.47841633333333,7.38616,7.38616,0.653268758684944
"PNP","Pnp",14.089018,10.266089,13.843196,270,326,112,12.7327676666667,13.65509,13.65509,0.937064710395273
"PNPLA1","Pnpla1",0.082256,0.032509,0.15928,8,5,5,0.0913483333333333,0.43448,0.43448,0.760797176212518
"PNPLA2","Pnpla2",17.533991,16.682176,21.299481,451,670,210,18.505216,89.68915,89.68915,0.215077724292267
"PNPLA3","Pnpla3",15.432985,11.431206,7.715869,97,122,24,11.5266866666667,0.58965,0.58965,7.88015391228677
"PNPLA5","Pnpla5",0,0,0,0,0,0,0,0.52758,0.52758,0.654630199400359
"PNPLA6","Pnpla6",127.763148,94.53181,100.594761,1777,2254,547,107.629906333333,25.29296,25.29296,4.1315206174327
"PNPLA7","Pnpla7",11.851984,9.443147,11.613014,309,448,104,10.9693816666667,9.55857,9.55857,1.1336176837078
"PNPLA8","Pnpla8",58.288002,42.086336,52.821575,1947,2378,491,51.0653043333333,21.53781,21.53781,2.31013147831725
"PNPO","Pnpo",20.588475,14.449004,19.070962,849,875,248,18.036147,7.72754,7.72754,2.18115837910797
"PNPT1","Pnpt1",9.592804,8.592056,6.921419,486,591,123,8.36875966666667,32.18258,32.18258,0.282339699525072
"PNRC2","Pnrc2",208.658593,219.787787,273.115565,582,834,169,233.853981666667,156.56808,156.56808,1.4904921204007
"POC1A","Poc1a",3.171367,3.344626,3.345,50,76,19,3.28699766666667,1.05517,1.05517,2.08595769044248
"POC1B","Poc1b",5.189618,4.428845,7.630117,140,210,42,5.74952666666667,29.29639,29.29639,0.222783198482283
"POC5","Poc5",19.731487,15.483298,15.041423,837,990,224,16.7520693333333,7.44823,7.44823,2.10127675659083
"PODN","Podn",1.249976,0.810055,3.852875,42,42,22,1.97096866666667,11.6689,11.6689,0.234508810288712
"PODNL1","Podnl1",0.022984,0.030141,0.073252,1,3,1,0.0421256666666667,3.75515,3.75515,0.219157264579806
"PODXL","Podxl",5.846628,6.398193,11.382481,697,721,209,7.87576733333333,17.53438,17.53438,0.478881264619228
"PODXL2","Podxl2",225.498023,173.326564,295.165488,3299,3791,1152,231.330025,75.97198,75.97198,3.01837142554992
"POF1B","Pof1b",0.100208,0.070351,0.092598,7,8,2,0.087719,0.18621,0.18621,0.916970013741243
"POFUT1","Pofut1",5.091269,4.740275,5.141999,573,769,196,4.991181,5.49307,5.49307,0.922703898156034
"POFUT2","Pofut2",10.496421,9.106863,11.575023,371,463,132,10.392769,12.10338,12.10338,0.869452690832442
"POGK","Pogk",21.13518,23.714136,18.379066,2169,3599,645,21.0761273333333,23.83435,23.83435,0.888935177821579
"POGLUT1","Poglut1",23.464141,20.111945,22.168293,1269,1534,380,21.914793,4.62411,4.62411,4.07438563612732
"POGZ","Pogz",17.282677,12.494419,5.898984,832,916,198,11.8920266666667,85.71676,85.71676,0.148668223612906
"POLA1","Pola1",1.300507,2.047156,1.904587,111,174,45,1.75075,13.12751,13.12751,0.194708763256936
"POLA2","Pola2",4.092216,4.34838,4.393556,116,210,36,4.27805066666667,27.99294,27.99294,0.182046065927314
"POLB","Polb",24.084884,19.4042,23.27627,656,784,182,22.255118,34.63429,34.63429,0.652605061024087
"POLD1","Pold1",4.210376,4.372295,5.072786,132,186,44,4.551819,6.54824,6.54824,0.735511721937829
"POLD2","Pold2",16.2471,11.924101,16.762832,182,236,61,14.978011,159.60944,159.60944,0.0994836355820679
"POLD3","Pold3",12.174001,9.263533,10.313115,385,459,90,10.5835496666667,4.40687,4.40687,2.14237621149883
"POLD4","Pold4",11.458167,11.802245,17.73297,118,199,51,13.6644606666667,60.61,60.61,0.238020786668831
"POLDIP2","Poldip2",43.191442,40.028486,44.574554,1348,1848,468,42.5981606666667,36.186,36.186,1.17243480521343
"POLDIP3","Poldip3",14.61508,12.574041,13.489533,900,1155,281,13.5595513333333,26.90674,26.90674,0.521721682050047
"POLE","Pole",0.784256,1.05573,0.801825,80,106,17,0.880603666666667,5.86548,5.86548,0.273921658305999
"POLE2","Pole2",0.158695,0.484759,0.295212,5,16,3,0.312888666666667,1.64482,1.64482,0.496400007057821
"POLE3","Pole3",12.641542,12.28805,16.827996,464,666,174,13.919196,23.27573,23.27573,0.614572496892987
"POLE4","Pole4",19.382029,16.611101,13.318344,295,425,92,16.437158,97.01324,97.01324,0.177906148189775
"POLG","Polg",86.763185,69.956349,56.968855,1057,1233,265,71.229463,65.88583,65.88583,1.07989185452285
"POLG2","Polg2",1.94071,1.724874,3.065365,71,88,22,2.24364966666667,16.94473,16.94473,0.180757786083528
"POLH","Polh",2.300299,2.179668,1.92377,160,225,41,2.134579,2.63792,2.63792,0.861640442890443
"POLI","Poli",2.803634,2.499132,2.903525,129,187,41,2.73543033333333,12.13441,12.13441,0.28440031439047
"POLK","Polk",3.770854,3.270789,3.140868,244,344,78,3.39417033333333,8.5965,8.5965,0.457893016551173
"POLL","Poll",3.639388,3.752127,5.943476,176,277,91,4.444997,15.8275,15.8275,0.323577299064032
"POLM","Polm",4.2394,3.241258,3.138764,114,142,45,3.53980733333333,10.30339,10.30339,0.401632371645438
"POLN","Poln",1.706607,2.56568,5.158779,31,47,8,3.14368866666667,9.27926,9.27926,0.403111572882354
"POLQ","Polq",1.085584,0.833927,0.49916,66,75,9,0.806223666666667,0.06207,0.06207,1.70066348420223
"POLR1A","Polr1a",14.718158,12.035253,17.013951,878,1131,209,14.5891206666667,17.84473,17.84473,0.827240330143582
"POLR1B","Polr1b",5.348764,3.174948,3.249317,283,290,67,3.924343,2.1724,2.1724,1.55224530324045
"POLR1C","Polr1c",17.929804,17.153063,26.044587,245,341,102,20.375818,14.39992,14.39992,1.38804734050566
"POLR1D","Polr1d",18.321545,16.207988,21.049483,400,529,143,18.5263386666667,45.46526,45.46526,0.420235218024534
"POLR1E","Polr1e",6.482044,6.729491,11.734166,106,148,51,8.31523366666667,13.68613,13.68613,0.634287839387685
"POLR2A","Polr2a",11.541642,9.053525,11.102499,1389,1786,378,10.5658886666667,44.6894,44.6894,0.253141618551933
"POLR2B","Polr2b",62.491683,59.737129,41.564331,1271,1521,340,54.5977143333333,21.78608,21.78608,2.43998591830334
"POLR2C","Polr2c",43.034751,36.956743,42.395366,655,775,251,40.79562,32.67912,32.67912,1.24099501412151
"POLR2D","Polr2d",8.361458,8.854064,10.867675,143,206,62,9.36106566666667,10.36546,10.36546,0.911627480688566
"POLR2E","Polr2e",20.778252,18.812166,25.637521,439,595,171,21.7426463333333,199.8299,199.8299,0.113243328475159
"POLR2F","Polr2f",47.621386,46.283762,61.417358,253,344,94,51.7741686666667,128.85444,128.85444,0.40641019796217
"POLR2G","Polr2g",63.029707,62.027803,58.27158,594,820,196,61.1096966666667,92.04775,92.04775,0.667503477157338
"POLR2H","Polr2h",14.206174,12.315372,21.297249,152,197,69,15.9395983333333,60.73414,60.73414,0.274395955517212
"POLR2I","Polr2i",23.892675,28.311281,49.35619,95,153,48,33.853382,245.54343,245.54343,0.141368123255201
"POLR2J","Polr2j",28.638759,27.792833,41.440501,202,342,98,32.624031,45.09285,45.09285,0.729484746549628
"POLR2K","Polr2k",12.751669,11.911687,12.903296,84,115,27,12.5222173333333,42.95148,42.95148,0.307662388919175
"POLR2L","Polr2l",6.400285,6.231276,10.08275,211,307,105,7.571437,208.36434,208.36434,0.0409402909779192
"POLR2M","Polr2m",114.514548,90.863781,92.888981,2738,3167,687,99.4224366666667,21.97229,21.97229,4.37145955699961
"POLR3B","Polr3b",6.66311,4.456694,3.795891,503,659,133,4.97189833333333,1.76896,1.76896,2.15672972283216
"POLR3C","Polr3c",11.228053,6.467303,7.284016,360,404,111,8.32645733333333,5.61721,5.61721,1.40942441502285
"POLR3D","Polr3d",12.150614,10.420308,15.022106,230,376,81,12.5310093333333,9.80684,9.80684,1.25207825167517
"POLR3E","Polr3e",11.716756,12.375055,12.653493,997,1614,361,12.2484346666667,21.19643,21.19643,0.596872319858043
"POLR3F","Polr3f",7.918937,5.38959,6.203022,435,553,109,6.50384966666667,6.2379,6.2379,1.03674403717469
"POLR3G","Polr3g",5.060924,8.127292,5.714285,252,423,99,6.30083366666667,7.35513,7.35513,0.873814490817817
"POLR3GL","Polr3gl",18.41086,13.943129,15.652839,219,284,68,16.002276,35.9998,35.9998,0.459523456883551
"POLR3H","Polr3h",22.016916,20.914188,23.920839,459,673,170,22.283981,67.37548,67.37548,0.340531152395566
"POLR3K","Polr3k",12.179524,10.369985,10.112191,715,889,190,10.8872333333333,10.95511,10.95511,0.994322372051226
"POLRMT","Polrmt",23.983549,16.212224,21.083766,467,637,165,20.426513,43.417,43.417,0.482394421055001
"POM121C","Pom121",9.932423,8.018563,10.029825,1197,1469,380,9.326937,10.95511,10.95511,0.863809450519485
"POM121L2","Pom121l2",0.025263,0,0,1,0,0,0.008421,0,0,1.008421
"POMC","Pomc",0.938268,0.548187,0.915999,18,15,5,0.800818,13.62406,13.62406,0.123140769389622
"POMGNT1","Pomgnt1",35.535119,27.566958,39.225153,935,1178,316,34.1090766666667,117.34071,117.34071,0.296677928218165
"POMP","Pomp",265.813828,263.766151,268.838896,1265,1802,394,266.139625,72.77545,72.77545,3.62098265751005
"POMT1","Pomt1",10.690875,8.055039,10.046458,250,342,88,9.59745733333333,34.94463,34.94463,0.294827275543894
"POMT2","Pomt2",6.581475,5.805519,5.262227,566,718,153,5.88307366666667,21.50677,21.50677,0.305822366633092
"PON1","Pon1",0.117073,0.101375,0,1,3,0,0.072816,1.11724,1.11724,0.506704955508114
"PON2","Pon2",21.714552,23.896818,21.000811,894,1400,330,22.2040603333333,84.78573,84.78573,0.270488580482247
"PON3","Pon3",3.670578,2.568503,2.170938,71,106,13,2.80333966666667,2.79309,2.79309,1.00270219442899
"POP4","Pop4",12.770966,13.944198,12.963165,409,643,124,13.2261096666667,55.83072,55.83072,0.250324290571484
"POP5","Pop5",71.470349,59.717649,109.368696,378,513,173,80.1855646666667,38.3584,38.3584,2.06272522934537
"POP7","Pop7",8.290356,6.438627,12.955052,125,148,62,9.22801166666667,46.48939,46.48939,0.215374669303326
"POPDC2","Popdc2",0.797927,0.26506,0.229778,10,6,2,0.430921666666667,12.87924,12.87924,0.103097984231605
"POPDC3","Popdc3",1.386674,1.619913,3.013621,46,90,29,2.006736,7.35513,7.35513,0.35986705173947
