"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","DRG","dHs_Avg_TPM","FoldChange"
"VPS37D","Vps37d",4.518407,3.883647,7.398819,133,172,66,5.26695766666667,6.69052,6.69052,0.814893878003915
"VPS39","Vps39",199.440578,146.423945,170.241007,1671,2040,466,172.035176666667,33.72438,33.72438,4.98310341802119
"VPS41","Vps41",64.668058,52.611001,53.934025,3976,4660,1125,57.071028,30.13868,30.13868,1.86491617499522
"VPS45","Vps45",38.14138,33.264711,24.59366,401,426,134,31.999917,46.0182,46.0182,0.701854111812022
"VPS4A","Vps4a",42.732284,38.642827,33.597606,1432,1831,429,38.324239,123.1473,123.1473,0.316754685764411
"VPS4B","Vps4b",25.963165,24.387579,21.284031,1047,1486,303,23.8782583333333,21.31556,21.31556,1.11483907790498
"VPS51","Vps51",40.27595,34.141977,31.580374,607,772,174,35.332767,207.05054,207.05054,0.174634331638841
"VPS52","Vps52",23.694022,43.18327,20.785378,1012,1476,361,29.22089,48.54805,48.54805,0.609930966001689
"VPS53","Vps53",37.11822,37.696587,35.62601,975,1200,284,36.8136056666667,8.55132,8.55132,3.95899264883458
"VPS54","Vps54",13.031738,9.704704,8.179804,545,698,133,10.3054153333333,11.60386,11.60386,0.896980395952774
"VPS72","Vps72",14.669999,16.322928,15.547883,304,407,124,15.5136033333333,43.33154,43.33154,0.372502361373716
"VPS8","Vps8",45.20819,45.474097,26.795738,1041,1481,220,39.1593416666667,29.68916,29.68916,1.30858393213326
"VRK1","Vrk1",5.376211,5.362459,5.159001,268,382,83,5.29922366666667,14.11281,14.11281,0.416813528831942
"VRK2","Vrk2",0.94071,1.039818,2.990317,13,38,15,1.65694833333333,2.68666,2.68666,0.720692532897889
"VRK3","Vrk3",15.674983,13.044008,14.960424,336,492,128,14.559805,14.16508,14.16508,1.0260285471623
"VRTN","Vrtn",0,0,0,0,0,0,0,0.01045,0.01045,0.989658073135732
"VSIG1","Vsig1",0.086231,0.029134,0.066691,4,1,1,0.0606853333333333,0.05227,0.05227,1.00799731374394
"VSIG10","Vsig10",1.894009,1.941337,1.903128,112,141,41,1.91282466666667,5.02834,5.02834,0.483188517347506
"VSIG10L","Vsig10l",0.699879,0.834544,0.464881,43,55,10,0.666434666666667,6.40826,6.40826,0.224942789084976
"VSIG2","Vsig2",2.983194,2.687576,3.545741,30,54,12,3.07217033333333,0.24044,0.24044,3.28284345339826
"VSIG8","Vsig8",0.180328,0.310458,0.346899,5,13,3,0.279228333333333,0.21953,0.21953,1.04895191863532
"VSNL1","Vsnl1",238.749946,194.251491,225.014914,8481,10516,2437,219.338783666667,200.25549,200.25549,1.09482123278558
"VSTM2A","Vstm2a",33.392513,28.743194,27.293757,1253,1793,337,29.8098213333333,18.6289,18.6289,1.56961527815279
"VSTM2B","Vstm2b",10.434545,7.500893,12.127224,276,361,102,10.0208873333333,86.68399,86.68399,0.125688707064235
"VSTM2L","Vstm2l",26.063101,16.58039,23.801139,581,555,163,22.14821,62.1068,62.1068,0.366810074350149
"VSTM4","Vstm4",5.007396,4.288803,5.030076,291,371,92,4.775425,3.88886,3.88886,1.18134391248676
"VSTM5","Vstm5",6.104274,4.899556,7.024569,251,301,91,6.00946633333333,12.34609,12.34609,0.525207482740888
"VSX1","Vsx1",0,0,0.039104,0,0,1,0.0130346666666667,0.09409,0.09409,0.925915296425949
"VSX2","Vsx2",1.465726,1.374871,2.167152,104,146,48,1.66924966666667,0.01045,0.01045,2.64164448183153
"VTA1","Vta1",90.175541,86.315698,72.796414,613,887,190,83.0958843333333,24.67128,24.67128,3.27587421949094
"VTCN1","Vtcn1",0,0,0,0,0,0,0,0.58542,0.58542,0.630747688309722
"VTI1A","Vti1a",11.739989,10.44472,13.546509,885,1143,256,11.910406,13.15104,13.15104,0.912329129166478
"VTI1B","Vti1b",99.967039,87.608137,90.733724,1311,1639,402,92.7696333333333,115.0246,115.0246,0.808187516555397
"VTN","Vtn",28.751687,19.424486,47.096056,790,872,353,31.7574096666667,1.0663,1.0663,15.8531721757086
"VWA1","Vwa1",12.031291,9.921454,14.911389,954,1189,372,12.2880446666667,175.12424,175.12424,0.0754469950681784
"VWA2","Vwa2",0,0.007414,0,0,1,0,0.00247133333333333,0.28226,0.28226,0.78180036290092
"VWA3A","Vwa3a",5.098043,2.119493,4.1069,89,100,22,3.774812,0.12545,0.12545,4.24258030121285
"VWA5A","Vwa5a",34.19585,23.604575,26.419376,974,1346,240,28.073267,27.98517,27.98517,1.00303938186321
"VWA5B1","Vwa5b1",1.651759,1.133213,2.198473,122,128,28,1.66114833333333,0.01045,0.01045,2.63362693189503
"VWA5B2","Vwa5b2",80.944107,57.848637,53.580786,1996,2108,597,64.12451,10.32848,10.32848,5.74874210838524
"VWA7","Vwa7",3.75365,4.935305,4.085814,351,715,123,4.25825633333333,18.98434,18.98434,0.263118838717382
"VWA8","Vwa8",10.315298,9.53896,12.951219,1565,1994,432,10.935159,6.55461,6.55461,1.57985111077872
"VWC2","Vwc2",4.617118,3.337917,4.686531,181,238,56,4.21385533333333,10.81982,10.81982,0.441111229556231
"VWC2L","Vwc2l",3.125266,2.232663,2.837731,237,258,58,2.73188666666667,1.07675,1.07675,1.79698406966013
"VWCE","Vwce",0.697358,0.555298,0.536955,12,20,4,0.596537,2.00715,2.00715,0.530913655787041
"VWDE","Vwde",0.008017,0.016185,0,1,3,0,0.00806733333333333,0.61678,0.61678,0.623503094628418
"VWF","Vwf",10.879728,2.742717,11.843572,752,353,209,8.48867233333333,14.2278,14.2278,0.623115114023912
"WAC","Wac",42.620585,37.711672,43.103026,1522,1823,451,41.1450943333333,32.46991,32.46991,1.25919353632362
"WARS2","Wars2",1.721602,1.852978,3.497911,116,154,33,2.357497,6.39781,6.39781,0.453850125915643
"WAS","Was",1.007418,0.500442,0.582939,19,25,5,0.696933,12.56562,12.56562,0.125090707243753
"WASF1","Wasf1",11.425077,11.049328,12.740407,622,916,218,11.7382706666667,24.98489,24.98489,0.490218379476175
"WASF2","Wasf2",30.389883,25.124448,63.026669,650,1080,205,39.5136666666667,18.95298,18.95298,2.03045693759362
"WASF3","Wasf3",46.670034,38.43146,38.157055,2606,3200,652,41.086183,15.11638,15.11638,2.61139182620415
"WASL","Wasl",18.10072,15.559784,16.41904,1609,2114,454,16.6931813333333,29.36509,29.36509,0.582681669421475
"WBP1","Wbp1",34.204725,33.914495,38.230814,390,583,128,35.4500113333333,112.90245,112.90245,0.320010775302316
"WBP11","Wbp11",38.048224,31.691235,40.690148,987,1339,290,36.809869,31.34088,31.34088,1.169104520347
"WBP1L","Wbp1l",7.726863,8.586516,8.694239,670,1082,235,8.33587266666667,22.6014,22.6014,0.395564359176433
"WBP2","Wbp2",133.674675,129.440494,154.268809,4562,6799,1699,139.127992666667,314.72603,314.72603,0.443827810670747
"WBP2NL","Wbp2nl",0,0,0,0,0,0,0,0.55406,0.55406,0.643475798875204
"WBP4","Wbp4",18.467497,15.210316,16.47238,844,1033,272,16.716731,12.14747,12.14747,1.34753918434497
"WDFY1","Wdfy1",5.809723,5.220026,5.345328,364,492,95,5.458359,10.53756,10.53756,0.559768183220716
"WDFY2","Wdfy2",6.348587,5.641829,5.058336,929,1244,235,5.68291733333333,7.58955,7.58955,0.778028806320859
"WDFY3","Wdfy3",18.890964,17.287455,14.474696,4663,6241,927,16.8843716666667,5.82284,5.82284,2.6212503395458
"WDFY4","Wdfy4",0.226129,0.784075,0.216815,52,91,16,0.409006333333333,5.41514,5.41514,0.21963765924568
"WDHD1","Wdhd1",18.534295,4.213723,29.696249,109,130,39,17.4814223333333,1.26493,1.26493,8.15982053897177
"WDPCP","Wdpcp",3.767566,3.556098,2.246426,117,142,22,3.19003,2.85392,2.85392,1.08721250051895
"WDR1","Wdr1",85.354866,76.41692,99.628914,1928,2779,656,87.1335666666667,129.48238,129.48238,0.675444199183573
"WDR11","Wdr11",19.14697,22.12288,20.213866,853,1144,259,20.494572,12.85833,12.85833,1.5510218042145
"WDR12","Wdr12",26.388805,19.633781,10.534609,799,939,205,18.8523983333333,11.18571,11.18571,1.62915401181657
"WDR13","Wdr13",30.916987,25.421304,24.323802,2085,2546,601,26.8873643333333,251.47975,251.47975,0.110453865442014
"WDR18","Wdr18",24.807685,24.142053,28.428394,866,1244,314,25.7927106666667,67.09333,67.09333,0.393470412838771
"WDR19","Wdr19",5.149231,5.809415,8.114523,441,612,126,6.357723,23.23909,23.23909,0.3035478229587
"WDR24","Wdr24",5.272209,4.701125,6.950434,281,385,105,5.641256,13.32876,13.32876,0.463491327930679
"WDR25","Wdr25",5.280822,4.719036,6.270258,170,245,59,5.423372,20.06109,20.06109,0.304987633593513
"WDR26","Wdr26",30.909948,25.023195,18.670542,2202,2713,524,24.867895,13.75737,13.75737,1.75287974754309
"WDR27","Wdr27",4.161962,2.568792,2.802083,50,51,9,3.17761233333333,8.07043,8.07043,0.460574893729772
"WDR3","Wdr3",28.2665,21.698001,24.839246,394,407,106,24.9345823333333,7.56865,7.56865,3.02668242177395
"WDR31","Wdr31",8.983779,6.879104,5.722534,387,435,75,7.195139,0.84677,0.84677,4.43755259182248
"WDR33","Wdr33",13.667357,11.096148,11.072382,855,1085,224,11.9452956666667,10.54802,10.54802,1.12099699053748
"WDR35","Wdr35",14.456154,9.277117,7.941562,740,950,178,10.5582776666667,3.29299,3.29299,2.69236072449893
"WDR37","Wdr37",81.259145,58.761786,36.548976,1803,2431,448,58.8566356666667,10.53756,10.53756,5.18798044531657
"WDR38","Wdr38",0.781075,0.221843,1.241435,14,19,3,0.748117666666667,0.1359,0.1359,1.53897144701705
"WDR4","Wdr4",13.101208,9.983172,7.303407,354,459,112,10.1292623333333,8.43632,8.43632,1.17940704992342
"WDR41","Wdr41",12.720994,9.679993,15.682541,669,833,210,12.6945093333333,55.87626,55.87626,0.240777247542882
"WDR43","Wdr43",29.916467,28.10035,19.361422,433,528,107,25.7927463333333,7.5791,7.5791,3.12302529791392
"WDR44","Wdr44",3.474665,2.43485,3.055147,233,292,69,2.98822066666667,7.06686,7.06686,0.494395671508699
"WDR45","Wdr45",67.663502,43.449989,44.846444,515,592,161,51.986645,155.30359,155.30359,0.33899825973287
"WDR46","Wdr46",3.196608,2.739043,5.291128,126,165,43,3.74225966666667,56.50349,56.50349,0.0824690756450898
"WDR47","Wdr47",42.604484,36.242143,34.594512,1742,2142,421,37.813713,30.69274,30.69274,1.22468783071454
"WDR48","Wdr48",19.491344,20.382759,19.24735,997,1318,295,19.707151,25.97802,25.97802,0.767556366256679
"WDR5","Wdr5",8.18019,6.119012,5.619597,377,418,98,6.63959966666667,17.90758,17.90758,0.404049575179196
"WDR53","Wdr53",6.011496,5.743623,6.06529,107,162,42,5.94013633333333,9.61762,9.61762,0.653643314917405
"WDR54","Wdr54",6.093046,5.489698,7.381505,215,322,74,6.32141633333333,58.25975,58.25975,0.123547877494139
"WDR55","Wdr55",11.890411,6.863963,4.050161,155,202,37,7.60151166666667,7.39093,7.39093,1.02509634410806
"WDR59","Wdr59",5.441809,5.30443,4.796028,598,879,169,5.18075566666667,17.14445,17.14445,0.340641665449582
"WDR5B","Wdr5b",1.42964,1.763962,1.205877,83,152,22,1.466493,3.46025,3.46025,0.55299433888235
"WDR6","Wdr6",31.549833,21.96727,25.693742,2881,3049,743,26.403615,48.51669,48.51669,0.553421785664591
"WDR61","Wdr61",16.278594,13.237719,14.866033,345,407,98,14.7941153333333,155.3245,155.3245,0.101034165043441
"WDR62","Wdr62",1.69523,1.889185,3.480453,56,90,18,2.354956,2.12215,2.12215,1.0745659241228
"WDR64","Wdr64",0,0,0,0,0,0,0,0,0,1
"WDR7","Wdr7",26.634615,21.997812,19.176941,3899,5230,950,22.6031226666667,10.19258,10.19258,2.10881875909457
"WDR70","Wdr70",13.236182,13.003925,16.000818,368,511,131,14.0803083333333,36.87101,36.87101,0.398201905186403
"WDR72","Wdr72",0.136061,0.096438,0,6,6,0,0.0774996666666667,0.32407,0.32407,0.813778475961744
"WDR73","Wdr73",14.928373,13.053919,6.800648,275,374,84,11.5943133333333,12.38791,12.38791,0.940722886046689
"WDR74","Wdr74",45.36213,34.539238,41.865698,284,343,105,40.589022,60.58053,60.58053,0.675359923014628
"WDR75","Wdr75",22.524111,18.079079,22.797603,494,588,119,21.1335976666667,14.83413,14.83413,1.39784109810054
"WDR76","Wdr76",1.767909,1.349548,1.060725,128,142,23,1.39272733333333,1.63081,1.63081,0.909502143192907
"WDR77","Wdr77",20.586006,16.858438,19.504135,1048,1326,321,18.9828596666667,38.77363,38.77363,0.502414782524669
"WDR81","Wdr81",4.540999,5.197714,5.654583,476,700,136,5.13109866666667,15.39864,15.39864,0.373878484232026
"WDR82","Wdr82",41.592815,26.406422,22.952218,1625,1697,449,30.3171516666667,27.71337,27.71337,1.09068185540975
"WDR83","Wdr83",22.435825,21.219721,31.371521,287,365,100,25.0090223333333,28.14198,28.14198,0.892493314913171
"WDR83OS","Wdr83os",27.91955,26.289183,38.107119,301,437,138,30.7719506666667,287.55626,287.55626,0.110106606824841
"WDR89","Wdr89",0.56371,0.601308,0.783225,35,57,15,0.649414333333333,4.21293,4.21293,0.316408302688379
"WDR90","Wdr90",7.334528,4.923347,5.230674,238,251,59,5.82951633333333,11.37388,11.37388,0.551930060202082
"WDR91","Wdr91",11.049334,9.741679,13.128405,455,715,152,11.3064726666667,10.29712,10.29712,1.0893460162118
"WDR92","Wdr92",5.427617,3.790235,4.168592,216,232,54,4.462148,6.48144,6.48144,0.730093137150067
"WDR93","Wdr93",0.272802,0.183792,0.33281,13,13,5,0.263134666666667,0.20908,0.20908,1.04470727054179
"WDSUB1","Wdsub1",26.652955,28.070195,51.07449,203,264,71,35.26588,5.43604,5.43604,5.63481271092162
"WDTC1","Wdtc1",22.35166,20.720734,15.085215,1224,1681,439,19.3858696666667,18.79617,18.79617,1.02978857358098
"WEE1","Wee1",7.782987,4.9877,5.937611,548,526,130,6.23609933333333,1.79808,1.79808,2.58609451242757
"WEE2","Wee2",0.246408,0.098828,1.103347,9,9,4,0.482861,0.07318,0.07318,1.38174490765762
"WFDC1","Wfdc1",4.487437,3.409447,4.179098,120,137,35,4.02532733333333,26.24982,26.24982,0.184416900123866
"WFDC12","Wfdc12",0,0,0,0,0,0,0,0.02091,0.02091,0.979518272913381
"WFDC13","Wfdc13",0.104571,0,0,2,0,0,0.034857,0,0,1.034857
"WFDC2","Wfdc2",0,0.474851,0,0,4,0,0.158283666666667,15.73317,15.73317,0.0692208151035737
"WFDC3","Wfdc3",0.355777,0.31131,0.904444,9,8,7,0.523843666666667,1.81898,1.81898,0.540565618296925
"WFDC8","Wfdc8",0.060882,0.044336,0,2,2,0,0.0350726666666667,0,0,1.03507266666667
"WFDC9","Wfdc9",0,0,0,0,0,0,0,0,0,1
"WFIKKN1","Wfikkn1",0.220428,0.194446,0.350217,8,16,5,0.255030333333333,3.21981,3.21981,0.297413943597777
"WFIKKN2","Wfikkn2",0.157139,0.410419,0.2061,12,32,5,0.257886,0.43907,0.43907,0.874096465078141
"WFS1","Wfs1",18.634208,17.299392,17.739752,1016,1581,378,17.8911173333333,85.75359,85.75359,0.217756029846527
"WHAMM","Whamm",7.225025,5.323685,7.955849,350,386,130,6.834853,3.60661,3.60661,1.70078495900456
"WIF1","Wif1",0.069378,0.137063,0.331376,3,6,4,0.179272333333333,1.27538,1.27538,0.518274896207813
"WIPF1","Wipf1",6.569181,7.320928,7.045203,551,948,196,6.97843733333333,24.24266,24.24266,0.316069595412422
"WIPF2","Wipf2",7.516662,6.664844,6.496889,1197,1579,326,6.89279833333333,5.43604,5.43604,1.22634389054968
"WIPF3","Wipf3",1.717942,1.130851,1.074551,154,156,32,1.30778133333333,34.75932,34.75932,0.0645364993890637
"WIPI1","Wipi1",10.268309,11.570975,9.877167,513,883,154,10.5721503333333,46.77088,46.77088,0.242242770770254
"WIPI2","Wipi2",20.083988,17.066126,15.506069,1726,2262,506,17.552061,52.86553,52.86553,0.344414340673897
"WIZ","Wiz",8.144839,6.267648,7.59508,606,793,201,7.33585566666667,14.42642,14.42642,0.540362291877614
"WLS","Wls",14.689773,15.714512,14.578464,806,1263,249,14.9942496666667,39.58903,39.58903,0.394053508218025
"WNK1","Wnk1",545.035859,570.794802,565.214494,10343,15937,2644,560.348385,35.31338,35.31338,15.4584449313173
"WNK2","Wnk2",23.708174,19.848951,22.215226,1927,2460,513,21.924117,11.68749,11.68749,1.80682837976621
"WNK3","Wnk3",8.591603,6.199722,5.690577,986,1156,204,6.82730066666667,0.16726,0.16726,6.70570452741177
"WNK4","Wnk4",4.611924,3.616822,6.620669,129,182,47,4.949805,0.41816,0.41816,4.19543986574153
"WNT1","Wnt1",0.05871,0.012786,0,3,1,0,0.023832,0,0,1.023832
"WNT10A","Wnt10a",0.319954,0.365494,0.193553,16,24,3,0.293000333333333,0.21953,0.21953,1.06024479375934
"WNT10B","Wnt10b",0.088012,0.04613,0.141102,3,4,1,0.091748,4.69381,4.69381,0.19174296297207
"WNT11","Wnt11",0.507268,0.337595,0.270382,16,15,2,0.371748333333333,9.13674,9.13674,0.135324407386727
"WNT16","Wnt16",0.145446,0.079473,0,6,6,0,0.074973,0.02091,0.02091,1.05295569638852
"WNT2","Wnt2",0.148557,0.014023,0,7,1,0,0.0541933333333333,0.44952,0.44952,0.727270636716522
"WNT2B","Wnt2b",1.047216,0.641995,1.004458,73,67,22,0.897889666666667,0.97222,0.97222,0.962311337815592
"WNT3","Wnt3",1.652121,2.969219,2.455186,109,298,51,2.358842,2.32077,2.32077,1.01146481087218
"WNT3A","Wnt3a",0,0,0,0,0,0,0,0,0,1
"WNT4","Wnt4",0.880479,0.600543,1.332,81,83,38,0.937674,0.60633,0.60633,1.20627392876931
"WNT5A","Wnt5a",3.860128,2.182423,4.626124,257,293,76,3.556225,2.34168,2.34168,1.36345341265471
"WNT5B","Wnt5b",0.998599,0.804551,1.370604,44,54,19,1.057918,20.47925,20.47925,0.0958095836679586
"WNT6","Wnt6",0.192324,0.143306,0.310552,8,9,4,0.215394,16.56948,16.56948,0.0691764355006523
"WNT7A","Wnt7a",12.114726,4.643888,24.701003,163,201,57,13.8198723333333,1.29629,1.29629,6.45383306696164
"WNT7B","Wnt7b",5.593006,5.484917,7.5827,366,547,154,6.22020766666667,4.45337,4.45337,1.32399005874655
"WNT8A","Wnt8a",0,0,0,0,0,0,0,0.03136,0.03136,0.969593546385355
"WNT8B","Wnt8b",0.749583,0.148281,0.173872,19,8,4,0.357245333333333,0,0,1.35724533333333
"WNT9A","Wnt9a",0.386648,0.282403,0.613978,28,31,14,0.427676333333333,9.75352,9.75352,0.132763628405707
"WNT9B","Wnt9b",0.019919,0.032843,0,2,5,0,0.0175873333333333,0.31362,0.31362,0.774643605710429
"WRAP53","Wrap53",9.817409,10.290701,10.029084,252,396,88,10.0457313333333,8.74994,8.74994,1.13290249307517
"WRAP73","Wrap73",13.710438,15.608087,15.089129,263,411,78,14.8025513333333,20.02973,20.02973,0.751438622052367
"WRN","Wrn",2.20974,1.722729,1.802456,283,335,76,1.91164166666667,1.63081,1.63081,1.10674722487244
"WRNIP1","Wrnip1",32.960351,24.010785,34.175442,764,872,225,30.3821926666667,45.67322,45.67322,0.672381135620526
"WSB1","Wsb1",79.076075,54.225047,63.654375,2001,2222,541,65.6518323333333,39.6413,39.6413,1.64000246875305
"WSB2","Wsb2",75.605639,67.890901,85.897491,1821,2373,616,76.464677,149.07305,149.07305,0.516179800437187
"WSCD1","Wscd1",34.795586,42.530843,44.917087,1875,3380,755,40.7478386666667,2.4044,2.4044,12.2629064348099
"WSCD2","Wscd2",4.721468,2.964387,3.975266,348,334,84,3.88704033333333,2.5194,2.5194,1.38860042431475
"WT1","Wt1",0.261689,0.240258,0.5807,13,12,9,0.360882333333333,0.03136,0.03136,1.31950272778984
"WTAP","Wtap",34.303538,32.819422,25.541912,875,1170,228,30.8882906666667,53.78547,53.78547,0.582057444549927
"WTIP","Wtip",3.51009,1.680537,4.694123,58,53,32,3.29491666666667,15.17911,15.17911,0.265460625872911
"WWC1","Wwc1",18.573438,14.462876,19.218999,776,968,221,17.4184376666667,4.39065,4.39065,3.41673780836572
"WWC2","Wwc2",3.586189,3.178118,3.309149,672,912,195,3.35781866666667,1.97579,1.97579,1.46442412491025
"WWOX","Wwox",12.215877,11.517086,10.458601,507,629,141,11.397188,16.72629,16.72629,0.699367323901392
"WWP1","Wwp1",14.267203,12.912281,10.723384,1779,2551,445,12.6342893333333,23.09273,23.09273,0.565908858536718
"WWP2","Wwp2",15.675243,21.101983,10.624206,826,1045,270,15.8004773333333,17.99121,17.99121,0.884644913796084
"WWTR1","Wwtr1",3.546683,3.008737,3.907469,336,448,116,3.48762966666667,9.59671,9.59671,0.423492731863632
"XAB2","Xab2",8.588178,8.441968,9.554787,496,740,177,8.86164433333333,39.08725,39.08725,0.246004510993728
"XAF1","Xaf1",11.485234,10.143451,12.200278,145,208,58,11.276321,21.30511,21.30511,0.550381549340039
"XBP1","Xbp1",23.294286,16.701977,21.369449,785,896,257,20.4552373333333,45.38051,45.38051,0.462591664760334
"XCL2","Xcl1",0.155232,0.10476,0.492671,1,1,1,0.250887666666667,0.50179,0.50179,0.83293114660949
"XCR1","Xcr1",0.011796,0.03621,0,1,5,0,0.016002,0.02091,0.02091,0.995192524316541
"XDH","Xdh",6.084353,4.834172,3.068962,325,429,84,4.66249566666667,0.01045,0.01045,5.60393455061276
"XIAP","Xiap",20.600897,13.405464,13.588812,1890,2348,413,15.8650576666667,18.20029,18.20029,0.878375153014182
"XIRP1","Xirp1",0.038194,0.021637,0.025977,5,4,1,0.0286026666666667,0.03136,0.03136,0.997326507394767
"XIRP2","Xirp2",0.08744,0.214844,0,20,32,0,0.100761333333333,0.03136,0.03136,1.06729108491054
"XK","Xk",4.338348,4.00867,3.497115,458,657,114,3.94804433333333,6.41871,6.41871,0.666968291432518
"XKR4","Xkr4",3.228177,2.469751,1.319164,248,287,30,2.33903066666667,0.44952,0.44952,2.30354232205604
"XKR5","Xkr5",0.065916,0.065552,0.05796,4,6,1,0.0631426666666667,0.02091,0.02091,1.04136766871386
"XKR6","Xkr6",1.76517,1.204164,1.213653,99,138,28,1.394329,3.39753,3.39753,0.544471328222889
"XKR7","Xkr7",0.619785,0.445705,0.466662,34,37,8,0.510717333333333,0.17772,0.17772,1.28274745553555
"XKR8","Xkr8",2.446226,3.559206,5.423646,177,249,54,3.80969266666667,5.35241,5.35241,0.757144558784251
"XKR9","Xkr9",0,0,0,0,0,0,0,0.60633,0.60633,0.622537087646997
"XKRX","Xkrx",0.515821,1.30351,0.360785,32,51,7,0.726705333333333,0.01045,0.01045,1.70884787305986
"XPA","Xpa",23.143754,18.594384,18.539433,103,135,35,20.0925236666667,18.94252,18.94252,1.05766591517354
"XPC","Xpc",4.142284,3.995341,3.875778,333,480,98,4.00446766666667,12.97333,12.97333,0.358144240969523
"XPNPEP1","Xpnpep1",36.066564,34.964972,22.617041,556,887,192,31.2161923333333,33.55712,33.55712,0.932259179391493
"XPNPEP2","Xpnpep2",0.075596,0.063468,0.045608,5,6,1,0.0615573333333333,0.49133,0.49133,0.711819203887358
"XPNPEP3","Xpnpep3",2.506758,2.13616,1.706008,290,302,69,2.11630866666667,188.17075,188.17075,0.0164735228182299
"XPO1","Xpo1",22.209741,19.491335,15.628439,1570,2149,396,19.1098383333333,30.14914,30.14914,0.645598508765678
