"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"XPC","Xpc",4.142284,3.995341,3.875778,333,480,98,4.00446766666667,20.30972,15.0325,15.88379,17.0753366666667,0.276867189748978
"XPNPEP1","Xpnpep1",36.066564,34.964972,22.617041,556,887,192,31.2161923333333,68.00278,46.5897,32.42303,49.00517,0.644257230469036
"XPNPEP2","Xpnpep2",0.075596,0.063468,0.045608,5,6,1,0.0615573333333333,0.03313,0.0829,0,0.0386766666666667,1.02202867109752
"XPNPEP3","Xpnpep3",2.506758,2.13616,1.706008,290,302,69,2.11630866666667,129.06447,140.59808,151.14726,140.269936666667,0.0220592486993163
"XPO1","Xpo1",22.209741,19.491335,15.628439,1570,2149,396,19.1098383333333,60.38249,58.7207,45.66316,54.9221166666667,0.359604384311872
"XPO4","Xpo4",3.229831,2.784165,3.49707,497,657,154,3.17035533333333,3.04811,2.43173,1.66048,2.38010666666667,1.23379400255613
"XPO5","Xpo5",9.727769,7.569987,9.596791,1081,1233,295,8.964849,23.98734,17.93399,21.28035,21.0672266666667,0.451567800092082
"XPO6","Xpo6",133.872537,102.39005,112.918869,1825,2283,523,116.393818666667,158.10439,159.11238,164.40924,160.542003333333,0.726707706010249
"XPO7","Xpo7",13.713519,10.226967,10.407394,1606,1812,421,11.4492933333333,26.05807,22.13425,20.07868,22.757,0.524026322066479
"XPOT","Xpot",34.635623,24.100891,23.611541,1570,1792,438,27.4493516666667,22.44672,21.19472,14.07037,19.23727,1.40578999374257
"XPR1","Xpr1",14.004227,11.955807,10.091664,2215,2802,519,12.0172326666667,7.68655,6.77015,5.85537,6.77069,1.67517075918183
"XRCC1","Xrcc1",13.772828,12.713514,18.654064,273,366,110,15.046802,31.27631,25.86474,27.94411,28.36172,0.546521184726235
"XRCC2","Xrcc2",4.340581,3.388699,3.110177,222,286,69,3.61315233333333,0.69577,0.80136,1.11427,0.870466666666667,2.466310902805
"XRCC3","Xrcc3",5.058437,5.645971,5.647096,236,437,91,5.45050133333333,30.86216,27.19114,29.91046,29.3212533333333,0.212738611508583
"XRCC4","Xrcc4",7.246118,10.193599,4.935823,114,155,30,7.45851333333333,12.82196,18.45903,25.43154,18.9041766666667,0.424961729137921
"XRCC5","Xrcc5",8.319964,6.989888,7.279266,447,554,123,7.529706,62.33726,47.19763,37.53556,49.0234833333333,0.170514035241448
"XRCC6","Xrcc6",26.409458,28.762901,25.033623,300,461,86,26.7353273333333,102.4763,85.05521,73.73836,87.0899566666667,0.314852321227539
"XRN1","Xrn1",3.732926,2.970964,2.139667,762,884,147,2.94785233333333,3.396,4.06209,5.4184,4.29216333333333,0.745980818178325
"XRN2","Xrn2",25.245037,23.21603,29.385162,601,802,176,25.948743,14.59451,13.15344,9.76624,12.50473,1.99550401970273
"XRRA1","Xrra1",0.136065,0.159067,0.124026,7,14,1,0.139719333333333,14.47855,17.60239,12.03847,14.70647,0.0725636844773735
"XXYLT1","Xxylt1",9.670967,7.30858,12.5563,539,666,190,9.84528233333333,35.81535,28.62807,26.32733,30.2569166666667,0.346972238144624
"XYLB","Xylb",3.725646,1.459247,1.829663,138,129,30,2.33818533333333,2.05416,3.31599,2.1193,2.49648333333333,0.95472651092288
"XYLT1","Xylt1",3.557611,3.166343,2.673065,703,946,157,3.13233966666667,3.14751,3.48179,7.07888,4.56939333333333,0.741973033567989
"XYLT2","Xylt2",12.525688,9.803247,11.482978,402,478,119,11.2706376666667,30.1167,20.53152,16.51739,22.3885366666667,0.524643240470652
"YAF2","Yaf2",25.572409,24.046875,26.554534,773,1159,250,25.3912726666667,154.62556,132.08704,205.3313,164.014633333333,0.159932923120556
"YAP1","Yap1",5.593744,4.908905,5.294904,401,505,114,5.265851,11.57952,13.48504,8.63012,11.23156,0.512269162723316
"YARS2","Yars2",15.830003,14.645591,23.265755,260,318,84,17.913783,10.00577,10.00324,15.20649,11.7385,1.48477316795541
"YBEY","Ybey",1.061459,1.040602,1.227182,102,152,39,1.10974766666667,12.47408,12.49024,11.23008,12.0648,0.161483349662197
"YBX1","Ybx1",61.840251,57.101935,62.935724,1074,1462,343,60.62597,143.87433,182.26906,130.91564,152.35301,0.401856931272493
"YBX2","Ybx2",2.881148,1.343114,0.860587,27,31,2,1.69494966666667,1.68972,5.85825,8.71751,5.42182666666667,0.419654688074214
"YDJC","Ydjc",3.501255,2.935634,3.285615,93,111,24,3.24083466666667,13.60056,14.75617,26.52396,18.2935633333333,0.219805672669072
"YEATS2","Yeats2",20.480933,14.743781,10.61287,752,841,175,15.2791946666667,19.59739,12.90474,14.52919,15.6771066666667,0.976140225762582
"YEATS4","Yeats4",13.180023,10.241351,12.446552,243,282,81,11.9559753333333,11.51326,6.85305,9.87548,9.41393,1.24410048207865
"YES1","Yes1",4.096459,3.565628,3.344688,273,372,80,3.668925,10.93346,37.88521,20.66859,23.16242,0.193230851876592
"YIF1A","Yif1a",15.308908,14.935376,26.819248,299,450,148,19.0211773333333,58.74247,77.81529,62.61753,66.3917633333333,0.297086414467366
"YIF1B","Yif1b",25.377633,24.592112,35.887428,442,662,212,28.6190576666667,81.83526,57.94697,80.16179,73.3146733333333,0.398562710944209
"YIPF1","Yipf1",51.738801,38.68395,63.285361,500,613,180,51.2360373333333,14.0644,15.00487,14.50734,14.5255366666667,3.36452378135721
"YIPF2","Yipf2",6.800192,5.282387,6.668063,282,336,87,6.250214,22.99339,32.71779,48.11019,34.6071233333333,0.203616954173121
"YIPF3","Yipf3",38.563278,35.257277,47.995348,601,880,207,40.605301,174.23952,150.62896,104.98158,143.283353333333,0.288358289704292
"YIPF4","Yipf4",181.245907,119.093224,331.540229,578,884,195,210.626453333333,12.77226,11.90994,11.36117,12.0144566666667,16.2608750218027
"YIPF5","Yipf5",9.388834,8.222827,9.090722,587,860,177,8.90079433333333,14.51168,15.64043,15.73085,15.29432,0.607622431211203
"YIPF6","Yipf6",13.116623,13.906784,9.66195,989,1356,238,12.2284523333333,14.6442,11.74414,8.41164,11.5999933333333,1.04987772480303
"YIPF7","Yipf7",0.286811,0.059259,0.281244,1,2,2,0.209104666666667,2.6174,1.87906,2.01005,2.16883666666667,0.381561056581227
"YJEFN3","Yjefn3",5.651006,5.817121,13.039903,40,49,15,8.16934333333333,363.00728,336.84957,131.81142,277.222756666667,0.0329568416444056
"YKT6","Ykt6",21.891021,20.052525,24.417197,1061,1519,376,22.1202476666667,53.37514,58.5549,55.18907,55.70637,0.407718703677676
"YLPM1","Ylpm1",24.342323,20.98675,21.77592,1783,2204,361,22.368331,29.42093,25.80948,24.77609,26.6688333333333,0.844572328673056
"YME1L1","Yme1l1",20.818253,14.509444,15.317546,1483,1876,335,16.8817476666667,26.07463,25.61604,25.69372,25.7947966666667,0.667358961111728
"YOD1","Yod1",1.896346,1.8709,1.949896,231,361,73,1.905714,2.74993,2.56989,2.94953,2.75645,0.773526600913096
"YPEL1","Ypel1",2.864272,2.482823,3.979302,79,112,23,3.108799,74.3475,62.28539,22.70049,53.1111266666667,0.0759326085614678
"YPEL2","Ypel2",12.224824,15.540551,8.36706,733,1225,204,12.044145,14.49511,15.91676,10.11581,13.5092266666667,0.899024138203552
"YPEL3","Ypel3",294.893526,213.814235,350.905578,1596,1781,547,286.537779666667,201.44063,169.06035,311.14312,227.2147,1.25994416515092
"YPEL4","Ypel4",26.829834,19.294944,21.667479,784,880,209,22.597419,28.31102,16.1931,39.633,28.0457066666667,0.812423649071716
"YPEL5","Ypel5",68.357191,75.094071,63.324362,2102,2829,679,68.925208,79.0025,62.00906,58.94699,66.65285,1.03358850366245
"YRDC","Yrdc",14.230178,13.299675,16.737765,188,273,61,14.7558726666667,6.24532,7.32282,5.33101,6.29971666666667,2.1584224958503
"YTHDC1","Ythdc1",17.403017,17.154578,19.22263,1132,1530,268,17.9267416666667,41.03359,39.40504,30.65331,37.0306466666667,0.497670782002655
"YTHDC2","Ythdc2",5.670236,4.676794,3.213785,544,741,111,4.52027166666667,7.47119,8.64921,10.59648,8.90562666666667,0.557286464797112
"YTHDF1","Ythdf1",14.419966,12.230543,11.493374,840,1052,241,12.7146276666667,27.00232,22.85272,22.54755,24.1341966666667,0.545656097489489
"YTHDF2","Ythdf2",14.466383,12.577601,14.445775,537,682,147,13.8299196666667,18.60344,16.05493,16.21152,16.95663,0.825874324228247
"YTHDF3","Ythdf3",9.744676,10.180369,8.396375,861,1432,242,9.44047333333333,10.91689,9.09135,8.71751,9.57525,0.987255462833818
"YWHAB","Ywhab",111.837753,91.149289,106.702822,7097,8631,2131,103.229954666667,240.28753,213.49465,365.13052,272.9709,0.380441698978492
"YWHAE","Ywhae",327.993581,300.095924,286.483497,7155,10634,2145,304.857667333333,1311.89868,1219.51152,1249.16064,1260.19028,0.242515084506783
"YWHAG","Ywhag",273.551867,247.666827,273.697639,19266,25992,6218,264.972111,271.0503,196.08569,331.87725,266.337746666667,0.994891721488289
"YWHAH","Ywhah",486.645168,363.797407,401.077181,8795,10723,2664,417.173252,428.82337,285.12009,1029.54048,581.161313333333,0.71831164734329
"YWHAQ","Ywhaq",174.626838,150.200398,174.340285,5801,8174,1893,166.389173666667,162.14646,140.23885,131.81142,144.732243333333,1.14860767828707
"YWHAZ","Ywhaz",810.143783,703.870071,602.431975,6442,8762,1749,705.481943,418.45315,347.65418,427.02705,397.71146,1.77191280882671
"YY1","Yy1",12.990287,9.242338,9.79794,929,1205,282,10.676855,24.33522,29.09783,32.68521,28.7060866666667,0.393079543967757
"YY2","Yy2",0.540257,0.361216,0.467151,29,31,8,0.456208,0.49698,0.55267,0.43697,0.49554,0.97370046939567
"ZADH2","Zadh2",11.193099,10.139635,8.85609,703,955,194,10.0629413333333,23.3247,15.72333,10.35614,16.4680566666667,0.633324103787924
"ZAN","Zan",0.172047,0.262721,0.070931,45,41,4,0.168566333333333,0,0,0,0,1.16856633333333
"ZAP70","Zap70",0.269577,0.647945,0.419599,5,18,5,0.445707,1.27557,2.12776,5.17807,2.86046666666667,0.374490217072202
"ZAR1","Zar1",0.42555,0.526815,1.096462,13,15,10,0.682942333333333,0.26505,0.69083,0.6336,0.529826666666667,1.10008693795376
"ZBBX","Zbbx",0.399442,0.066876,0,13,5,0,0.155439333333333,5.51643,15.91676,19.83835,13.75718,0.0782967567877693
"ZBED3","Zbed3",3.554843,2.472353,3.244126,108,136,39,3.09044066666667,6.5932,3.73049,10.55278,6.95882333333333,0.513950429020705
"ZBED4","Zbed4",1.764528,1.476829,1.421596,192,267,54,1.55431766666667,2.48488,2.29356,2.31593,2.36479,0.759131377193426
"ZBP1","Zbp1",0.122069,0.113964,0.30795,5,2,4,0.181327666666667,1.57375,0.4974,0,0.690383333333333,0.698851936937381
"ZBTB1","Zbtb1",1.73981,1.540356,1.373424,445,603,109,1.55119666666667,14.26319,12.60077,8.91415,11.9260366666667,0.197368824834423
"ZBTB11","Zbtb11",10.647282,7.220144,7.482193,989,1030,199,8.449873,6.57664,4.72529,5.04698,5.44963666666667,1.46517912378527
"ZBTB17","Zbtb17",8.679751,7.01805,11.047267,313,398,121,8.91502266666667,57.63256,38.18918,53.92186,49.9145333333333,0.194738555330633
"ZBTB20","Zbtb20",5.523994,5.335802,2.857201,2388,3649,377,4.57233233333333,7.3221,6.43855,22.37277,12.0444733333333,0.427179556501834
"ZBTB22","Zbtb22",5.953382,5.912392,5.476445,282,386,96,5.78073966666667,16.46645,15.6957,13.24013,15.1340933333333,0.420273982961133
"ZBTB24","Zbtb24",4.40842,3.565243,3.682107,210,261,61,3.88525666666667,3.89297,2.68043,3.40835,3.32725,1.12895179771602
"ZBTB3","Zbtb3",0.921751,0.917845,0.53437,38,57,7,0.791322,8.13383,10.55591,9.28557,9.32510333333333,0.173491919854878
"ZBTB32","Zbtb32",0.641045,0.647505,1.196984,23,28,10,0.828511333333333,0.06626,0.9948,0,0.353686666666667,1.35076408622379
"ZBTB33","Zbtb33",4.641088,3.751234,3.424534,406,542,111,3.938952,6.24532,4.97399,4.69741,5.30557333333333,0.78326771237297
"ZBTB4","Zbtb4",32.812072,22.989821,18.02207,2914,3677,852,24.6079876666667,50.67491,49.65699,49.57403,49.9686433333333,0.502426315316875
"ZBTB41","Zbtb41",2.735244,2.889803,2.487285,452,684,112,2.70411066666667,1.20931,0.2487,0.30588,0.587963333333333,2.3326172518677
"ZBTB42","Zbtb42",0.250623,0.719012,0.574723,19,26,6,0.514786,0.7289,0.829,0.78654,0.78148,0.850296382782855
"ZBTB43","Zbtb43",5.252138,5.337489,3.099535,417,491,108,4.563054,31.09408,8.78738,8.45533,16.1122633333333,0.325091654542483
"ZBTB44","Zbtb44",2.273631,2.223646,1.844264,365,487,90,2.113847,8.43201,9.58875,11.07714,9.6993,0.29103277784528
"ZBTB45","Zbtb45",4.797427,5.642896,5.913129,259,316,90,5.45115066666667,16.86403,16.46943,16.77957,16.7043433333333,0.364382374720478
"ZBTB46","Zbtb46",1.568631,1.322215,1.319041,138,166,36,1.40329566666667,5.00288,5.49902,6.72931,5.74373666666667,0.356374482791687
"ZBTB48","Zbtb48",10.072985,7.634506,4.588204,128,136,32,7.43189833333333,38.56528,33.71259,40.92206,37.73331,0.217691138023921
"ZBTB49","Zbtb49",6.290399,4.123023,4.610155,171,194,39,5.007859,4.24086,4.08972,1.83527,3.38861666666667,1.36896417625903
"ZBTB5","Zbtb5",2.144169,2.021884,1.866562,200,283,56,2.01087166666667,3.64449,3.59233,3.10247,3.44643,0.677143611091745
"ZBTB6","Zbtb6",2.041827,1.59625,1.488891,188,229,41,1.70898933333333,2.70023,2.34883,2.59996,2.54967333333333,0.763165812440957
"ZBTB7A","Zbtb7a",15.454588,11.611579,9.268573,1703,2116,382,12.11158,48.57105,51.42552,73.36694,57.7878366666667,0.22303219072925
"ZBTB7B","Zbtb7b",19.716729,19.319704,12.943773,493,723,166,17.3267353333333,17.34444,19.81306,24.84164,20.66638,0.845860514462191
"ZBTB7C","Zbtb7c",0.522189,0.559366,0.473433,52,80,15,0.518329333333333,14.76016,17.24316,15.16279,15.7220366666667,0.0907981105172396
"ZBTB8A","Zbtb8a",0.897788,0.781155,1.065729,44,57,16,0.914890666666667,1.27557,1.9067,2.92769,2.03665333333333,0.630592450460814
"ZBTB8B","Zbtb8b",1.156462,0.996895,1.146601,77,74,26,1.099986,0.16566,0.05527,0.19664,0.13919,1.84340276863385
"ZBTB8OS","Zbtb8os",22.473396,19.239015,22.403198,316,405,105,21.3718696666667,113.6748,87.92907,147.12715,116.243673333333,0.190815154716806
"ZBTB9","Zbtb9",1.560021,1.924496,2.220935,101,177,46,1.90181733333333,7.2724,6.27275,4.26044,5.93519666666667,0.418418896075526
"ZC2HC1A","Zc2hc1a",19.342401,15.156746,14.782028,737,1083,209,16.4270583333333,17.16221,10.97041,15.18464,14.4390866666667,1.12876225838921
"ZC2HC1B","Zc2hc1b",0,0,0,0,0,0,0,0,0,0.93948,0.31316,0.761521825215511
"ZC2HC1C","Zc2hc1c",1.779032,1.057024,2.770478,64,62,28,1.86884466666667,9.01182,10.36248,4.41338,7.92922666666667,0.321287024482897
"ZC3H10","Zc3h10",4.520849,3.210489,2.923015,200,221,68,3.551451,4.34025,3.48179,3.73608,3.85270666666667,0.937920074844829
"ZC3H11A","Zc3h11a",54.812526,34.225856,19.774661,1473,1229,124,36.2710143333333,38.05174,37.49835,28.83989,34.79666,1.04118692451568
"ZC3H12A","Zc3h12a",0.831156,0.511627,0.592999,30,46,11,0.645260666666667,2.0376,0.71847,2.57811,1.77806,0.592233669059224
"ZC3H12C","Zc3h12c",1.884257,1.646731,1.129938,262,354,49,1.553642,3.28004,2.87386,1.61678,2.59022666666667,0.711275982574916
"ZC3H12D","Zc3h12d",0.033463,0.037262,0.071044,3,5,2,0.0472563333333333,2.43518,1.68563,2.44702,2.18927666666667,0.328367978946114
"ZC3H13","Zc3h13",13.266962,9.760871,10.60515,1124,1272,213,11.2109943333333,22.8443,19.17749,15.57791,19.1999,0.604507662579188
"ZC3H14","Zc3h14",35.513692,24.849027,30.762687,1190,1312,309,30.3751353333333,32.7838,28.8215,31.15582,30.9203733333333,0.98291880880257
"ZC3H15","Zc3h15",97.819201,76.446409,79.150944,1578,1863,447,84.4721846666667,45.63889,34.81792,39.41452,39.95711,2.08687050103551
"ZC3H18","Zc3h18",11.053088,6.725845,10.550811,598,775,137,9.443248,57.36751,33.21519,33.10033,41.2276766666667,0.247308135904233
"ZC3H3","Zc3h3",4.392413,3.92669,3.382415,233,322,78,3.900506,11.64579,10.97041,12.45359,11.68993,0.386172815768093
"ZC3H4","Zc3h4",6.352413,5.985378,8.045487,824,1054,255,6.794426,10.00577,9.97561,10.48723,10.1562033333333,0.698662956125157
"ZC3H6","Zc3h6",2.104029,1.956554,1.637363,202,298,48,1.89931533333333,3.57822,3.97919,5.57134,4.37625,0.539282089436565
"ZC3H8","Zc3h8",2.561214,2.590848,3.473258,82,123,35,2.87510666666667,9.52536,8.95318,7.36291,8.61381666666667,0.403076821727063
"ZC3HAV1","Zc3hav1",2.054583,1.530363,1.978505,213,231,66,1.85448366666667,6.34472,5.96879,5.76798,6.02716333333333,0.406207103957073
"ZC3HAV1L","Zc3hav1l",0.59814,0.355272,0.445806,86,76,20,0.466406,2.46831,1.05006,0.61176,1.37671,0.616989872554918
"ZC3HC1","Zc3hc1",18.179157,12.693318,19.977559,306,368,97,16.9500113333333,9.67445,9.50585,8.215,9.13176666666667,1.77165660480403
"ZC4H2","Zc4h2",6.372445,5.738253,5.018306,282,372,70,5.709668,13.56742,17.46423,17.08545,16.0390333333333,0.393782198129393
"ZCCHC10","Zcchc10",4.190083,4.990013,3.412477,79,112,23,4.19752433333333,18.93476,16.24836,12.01662,15.7332466666667,0.310610632644711
"ZCCHC12","Zcchc12",33.837476,19.992103,25.050273,1480,1313,339,26.293284,32.51875,27.52274,12.9998,24.3470966666667,1.07678146964629
"ZCCHC14","Zcchc14",9.871952,7.624673,7.494617,874,1040,260,8.330414,11.74518,10.99804,9.06709,10.6034366666667,0.80410780599196
"ZCCHC17","Zcchc17",112.928217,92.602429,131.004433,832,1102,288,112.178359666667,54.83294,53.99541,55.01428,54.61421,2.03506189635107
"ZCCHC18","Zcchc18",98.993191,70.926693,86.006733,4814,5073,1301,85.3088723333333,3.85984,11.79941,3.4302,6.36315,11.7217321843686
"ZCCHC2","Zcchc2",3.66476,3.542331,3.755525,443,526,130,3.65420533333333,12.706,13.67847,12.51914,12.96787,0.333207950341271
"ZCCHC24","Zcchc24",30.871713,33.888839,32.940124,2693,4502,889,32.566892,60.16714,95.08609,48.02279,67.7586733333333,0.488184113693875
"ZCCHC3","Zcchc3",1.785472,1.369001,1.755244,114,131,35,1.63657233333333,4.04207,4.25552,5.04698,4.44819,0.483935459911151
"ZCCHC4","Zcchc4",3.971266,4.573453,6.960732,195,267,68,5.16848366666667,3.04811,4.47659,2.25039,3.25836333333333,1.44855738785402
"ZCCHC7","Zcchc7",20.285051,15.993034,13.606896,1041,1423,275,16.628327,9.07808,15.83386,15.0317,13.3145466666667,1.2314973998478
"ZCCHC8","Zcchc8",30.428241,21.915724,16.369919,450,457,99,22.904628,14.04783,9.72691,10.9242,11.5663133333333,1.90227852560311
"ZCCHC9","Zcchc9",10.338947,8.308611,3.042126,155,165,39,7.22989466666667,12.20903,11.49544,9.54775,11.0840733333333,0.681053022408007
"ZCRB1","Zcrb1",93.024223,82.691941,88.85038,742,1019,220,88.188848,59.71986,68.91738,60.80411,63.1471166666667,1.39037968710987
"ZCWPW1","Zcwpw1",8.022867,7.614321,6.366971,199,294,59,7.33471966666667,11.09911,11.96521,20.20977,14.4246966666667,0.540349016047641
"ZDBF2","Zdbf2",2.931697,2.565082,1.909407,642,862,115,2.46872866666667,6.46068,4.03446,5.87722,5.45745333333333,0.537166664257736
"ZDHHC1","Zdhhc1",17.498522,12.935737,16.14731,658,730,221,15.5271896666667,16.88059,24.15148,22.91898,21.3170166666667,0.740564472103126
"ZDHHC11B","Zdhhc11",0,0,0.128644,0,0,1,0.0428813333333333,102.69165,100.77854,108.41178,103.960656666667,0.0099359261503604
"ZDHHC12","Zdhhc12",2.214396,2.457233,4.595607,45,86,33,3.08907866666667,14.13066,11.63361,11.44856,12.4042766666667,0.305057763902715
"ZDHHC13","Zdhhc13",4.695909,3.941806,6.015319,221,263,63,4.88434466666667,6.95765,5.41612,5.57134,5.98170333333333,0.842823647142459
"ZDHHC14","Zdhhc14",5.666489,6.493697,6.530975,363,620,131,6.230387,43.22028,40.23404,96.65734,60.03722,0.118458655227089
"ZDHHC15","Zdhhc15",1.460945,1.443328,0.90379,176,261,34,1.26935433333333,5.23481,6.27275,4.08565,5.19773666666667,0.366158560033475
"ZDHHC16","Zdhhc16",44.000422,32.125588,21.454987,288,372,82,32.526999,27.3502,32.22039,25.9559,28.50883,1.13616836045346
"ZDHHC17","Zdhhc17",41.77971,30.081126,27.85097,2458,3016,612,33.2372686666667,26.91949,26.61084,22.85343,25.4612533333333,1.29386421101747
"ZDHHC18","Zdhhc18",143.271376,114.007589,140.724244,613,755,220,132.667736333333,26.88636,21.22235,22.11058,23.40643,5.47674265893592
"ZDHHC19","Zdhhc19",0.071809,0.286763,0,1,6,0,0.119524,6.12936,4.03446,3.03693,4.40025,0.207309661589741
"ZDHHC2","Zdhhc2",13.621186,17.673859,23.314744,472,751,161,18.203263,25.47826,17.74056,8.8923,17.3703733333333,1.04533874470343
"ZDHHC20","Zdhhc20",93.000434,111.483835,70.925022,1811,3254,539,91.803097,18.52061,19.39856,17.36948,18.42955,4.77638941715068
"ZDHHC21","Zdhhc21",5.446335,5.125782,4.397928,879,1321,237,4.990015,5.56612,7.26755,7.66879,6.83415333333333,0.764602726693291
"ZDHHC22","Zdhhc22",9.555424,7.8209,8.412878,539,705,161,8.59640066666667,12.0268,13.84427,38.45319,21.44142,0.42762002879794
"ZDHHC23","Zdhhc23",0.679298,0.684538,0.470936,87,112,19,0.611590666666667,8.7302,7.18465,5.17807,7.03097333333333,0.200671898632461
"ZDHHC24","Zdhhc24",7.750869,6.330069,8.286517,330,415,122,7.45581833333333,11.08255,13.09817,15.20649,13.12907,0.598469561926817
"ZDHHC3","Zdhhc3",25.782207,23.073859,30.349643,1876,2462,571,26.401903,33.01572,27.60564,13.98298,24.8681133333333,1.05929267615703
"ZDHHC4","Zdhhc4",21.284199,21.820581,20.505402,351,488,127,21.203394,26.28999,32.69016,27.17941,28.7198533333333,0.74708962224578
"ZDHHC5","Zdhhc5",9.355501,8.692411,8.27332,966,1260,269,8.773744,14.14723,15.99966,13.45862,14.53517,0.629136597797127
"ZDHHC6","Zdhhc6",14.333437,9.71526,11.235767,537,652,154,11.761488,21.78408,26.38977,22.50386,23.5592366666667,0.519620710252802
"ZDHHC7","Zdhhc7",13.414913,15.052508,11.520034,398,543,171,13.3291516666667,24.66654,24.70414,18.98626,22.7856466666667,0.602428509406373
"ZDHHC8","Zdhhc8",17.281803,13.338307,18.516382,1063,1240,350,16.3788306666667,44.14797,38.60368,53.31011,45.35392,0.37491609483441
"ZDHHC9","Zdhhc9",15.01633,17.381203,17.367822,890,1582,316,16.5884516666667,20.95579,15.97203,17.7409,18.2229066666667,0.914973576663398
