"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"NRROS","Nrros",5.95268,2.936912,2.4605,95,148,38,3.783364,0.103851,0.064282,0.089123,4,2,3,1.917443,1.63957410650354
"NRSN1","Nrsn1",62.03878,53.451508,55.394334,2741,3486,773,56.9615406666667,3.237817,1.525159,2.791371,71,26,64,5.01865566666667,9.63031345814932
"NRSN2","Nrsn2",48.902705,31.809761,45.941075,1382,1354,412,42.217847,23.971259,24.107031,27.238642,533,374,532,13.716707,2.9366519969447
"NRTN","Nrtn",0.592081,0.558829,2.681248,8,11,11,1.277386,1.352501,1.502598,2.4078,15,12,21,51.0368313333333,0.043764886170945
"NRXN1","Nrxn1",101.558242,79.643536,66.16043,3382,4711,713,82.4540693333333,37.887406,79.499929,57.529141,1476,878,1337,0,83.4540693333333
"NRXN2","Nrxn2",77.546583,76.169786,71.221293,3293,4738,1003,74.9792206666667,79.274428,56.063359,68.29324,1481,806,1189,16.2075793333333,4.41545084261125
"NRXN3","Nrxn3",25.86791,18.944548,20.077709,3223,3647,780,21.6300556666667,7.90009,10.707389,8.560328,449,534,469,2.32720833333333,6.80151448286226
"NSA2","Nsa2",31.408474,25.401198,28.595945,800,1033,239,28.468539,55.928239,54.594745,56.992133,504,388,435,239.213959666667,0.122676213492722
"NSD1","Nsd1",14.813916,13.021435,8.274013,2714,3297,591,12.0364546666667,11.120365,11.516716,7.174546,1116,998,849,2.85164566666667,3.38464536846891
"NSD2","Nsd2",22.691966,20.042053,14.420729,1837,2186,411,19.0515826666667,22.077771,31.978381,17.120186,1225,1091,1028,16.0437176666667,1.17647939603474
"NSD3","Nsd3",11.629303,9.354243,9.430181,1366,1632,315,10.137909,13.942927,15.919513,13.795768,1030,936,818,0.065105,10.4570995347877
"NSDHL","Nsdhl",15.047837,16.697495,16.178574,673,1103,227,15.9746353333333,9.216205,11.951641,12.278263,202,200,217,8.270913,1.83095616724408
"NSF","Nsf",521.163242,449.170738,340.765721,15546,17301,4474,437.033233666667,37.524406,28.941781,37.056105,1431,959,1373,77.6865016666667,5.56681545612832
"NSFL1C","Nsfl1c",62.928747,56.884848,72.003546,1213,1599,449,63.939047,28.401131,26.397378,31.052051,544,442,550,0,64.939047
"NSG1","Nsg1",241.314634,192.903829,253.674238,4230,5357,1317,229.297567,52.627846,33.582484,36.416229,867,401,879,2.92819833333333,58.6267666389893
"NSG2","Nsg2",70.309867,50.057468,56.429968,3274,3485,829,58.9324343333333,33.217267,29.219413,38.292588,958,604,979,0,59.9324343333333
"NSL1","Nsl1",0.185509,0.154842,0,20,22,0,0.113450333333333,8.73914,10.283853,9.051645,233,218,213,192.947696,0.0057409825241406
"NSMAF","Nsmaf",27.773912,23.61473,27.680331,1158,1327,335,26.3563243333333,24.605208,20.779167,21.117033,290,218,278,0,27.3563243333333
"NSMCE1","Nsmce1",9.514436,8.551818,13.747428,113,164,51,10.6045606666667,68.928401,44.286619,49.762457,112,75,99,1.25123066666667,5.15476305404511
"NSMCE2","Nsmce2",10.333891,8.089097,9.49717,281,312,75,9.30671933333333,12.059288,12.937837,14.409058,131,106,117,5.51580366666667,1.58180323726758
"NSMCE3","Nsmce3",1.959156,1.625049,1.933065,250,315,77,1.83909,2.602931,2.912603,2.785483,191,171,180,19.1649486666667,0.140793316508319
"NSMF","Nsmf",100.755101,100.5355,108.752134,2494,3598,902,103.347578333333,27.470039,32.651778,24.898945,668,600,546,115.260886,0.897529529693532
"NSRP1","Nsrp1",15.94549,16.163785,4.209815,279,344,86,12.1063633333333,14.197966,22.199752,13.411863,288,253,234,1.081573,6.29637458466906
"NSUN2","Nsun2",34.531529,31.550176,30.280037,1443,1817,481,32.1205806666667,32.334728,28.949427,28.780469,842,705,671,0.028024,32.2177115190566
"NSUN3","Nsun3",13.737456,9.026715,15.068731,188,278,57,12.6109673333333,2.237021,3.6982,2.304786,161,145,158,0.009624,13.4812240332375
"NSUN4","Nsun4",14.860992,15.493566,17.284786,237,323,71,15.8797813333333,6.795714,5.915594,5.867168,264,217,241,10.261245,1.49892674685022
"NSUN5","Nsun5",14.675805,9.485266,11.124744,211,219,62,11.7619383333333,14.104352,13.328611,16.271304,202,135,171,0.437579666666667,8.87737815805686
"NSUN6","Nsun6",2.159317,4.142996,3.469745,100,205,49,3.25735266666667,24.418096,18.445041,12.391821,188,151,141,57.3649763333333,0.0729436202004457
"NSUN7","Nsun7",2.787173,2.091874,1.856277,177,202,36,2.245108,0.825373,1.528564,1.088996,25,37,22,1.25389066666667,1.43978057498205
"NT5C","Nt5c",44.586062,29.786283,43.439518,248,306,85,39.270621,19.410596,17.78296,17.076171,107,75,84,0.590729666666667,25.3158169133704
"NT5C1A","Nt5c1a",2.906795,2.896775,2.503464,66,100,18,2.76901133333333,0,0,0,0,0,0,7.65793233333333,0.435324646604422
"NT5C1B","Nt5c1b",0,0.016952,0,0,1,0,0.00565066666666667,0,0.300937,0,0,1,0,0.173506,0.856962526537288
"NT5C2","Nt5c2",51.676102,40.789338,38.956118,1573,1841,443,43.807186,61.333955,46.222977,50.800662,1261,943,969,3.14275366666667,10.8157978014784
"NT5C3B","Nt5c3b",25.419856,26.149917,22.081047,443,574,127,24.5502733333333,47.643824,38.473302,50.748396,477,361,436,2.82113,6.68657526264046
"NT5DC1","Nt5dc1",0.982898,1.05331,1.462378,34,63,20,1.16619533333333,5.822794,6.11367,6.990845,163,124,155,42.4171263333333,0.0498926464340927
"NT5DC3","Nt5dc3",41.460544,36.617292,26.882641,1691,2187,395,34.9868256666667,6.849511,4.143013,4.094664,365,286,372,0.259581333333333,28.5704660066943
"NT5E","Nt5e",2.247752,1.229943,1.333229,116,154,36,1.60364133333333,21.147724,36.487206,21.568451,686,1006,765,0.515157,1.71839705940264
"NT5M","Nt5m",18.278515,17.176222,23.379535,454,642,182,19.611424,2.735391,0.760261,2.340228,32,12,28,0.075936,19.1567379472385
"NTAN1","Ntan1",46.433481,39.351545,50.906469,584,756,224,45.5638316666667,45.151676,48.0238,38.488257,197,198,163,2.630592,12.8254101994018
"NTF3","Ntf3",0.198758,0.157361,0.380551,5,6,3,0.245556666666667,0.323296,0.334186,0.262988,2,3,3,7.70951733333333,0.143010986601936
"NTHL1","Nthl1",4.40739,4.253619,4.325664,69,102,20,4.328891,8.127851,6.670208,9.991184,64,38,53,513.364421,0.0103601469744736
"NTM","Ntm",57.846521,51.315099,56.020412,2323,2945,586,55.0606773333333,113.781635,119.893374,118.584497,2022,1686,1858,0.182211666666667,47.42016925903
"NTMT1","Ntmt1",16.375346,14.564689,16.810325,253,353,86,15.9167866666667,19.071975,27.301308,19.869128,164,192,166,10.1294216666667,1.52000590626677
"NTN1","Ntn1",2.951868,2.692134,3.284937,366,523,132,2.976313,1.933767,3.284201,1.975436,176,219,154,14.62539,0.254477680237101
"NTN3","Ntn3",1.316214,1.353479,1.498959,79,87,23,1.38955066666667,0.610371,0.363311,0.191605,16,7,4,11.3225853333333,0.193916341581566
"NTN4","Ntn4",1.606002,1.48286,1.176957,122,108,28,1.42193966666667,3.873621,12.851512,2.66714,150,498,113,39.4228113333333,0.059915171329746
"NTN5","Ntn5",0.137645,0.045556,0,4,2,0,0.061067,0.186728,0.248232,0.513739,6,6,8,6.9168,0.134027258488278
"NTNG1","Ntng1",8.295373,7.047492,6.531528,574,734,157,7.29146433333333,5.112977,3.945745,4.039062,201,137,195,0.028653,8.06050663667275
"NTNG2","Ntng2",9.786436,13.03988,15.802204,252,480,140,12.8761733333333,8.022304,4.080376,11.501506,523,194,532,16.5222403333333,0.791917761048858
"NTPCR","Ntpcr",15.811854,13.968202,16.897141,207,325,94,15.5590656666667,10.254799,13.02727,12.552688,243,197,186,8.66572666666667,1.71317338444635
"NTRK1","Ntrk1",0.145713,0.083634,0.23096,8,7,4,0.153435666666667,1.00674,0.843414,1.32027,39,7,38,5.22269966666667,0.185359366264342
"NTRK2","Ntrk2",54.66291,42.609162,43.833576,8366,9449,2171,47.035216,7.076702,6.82461,7.071661,867,650,777,20.0936046666667,2.27724074472241
"NTRK3","Ntrk3",114.880938,88.33489,124.769081,3047,3424,691,109.328303,53.824171,44.335373,37.295503,829,663,688,0,110.328303
"NTS","Nts",7.433178,5.81126,6.523287,152,190,41,6.58924166666667,20.832158,16.559055,25.563588,320,206,344,14.0419413333333,0.504538709365174
"NTSR1","Ntsr1",0.510245,0.336994,0.366346,44,44,10,0.404528333333333,0,0.110334,0,0,5,0,12.3011076666667,0.105594839808203
"NTSR2","Ntsr2",74.995028,67.03103,99.295062,2555,3391,979,80.4403733333333,0,0.061423,0,0,1,0,0.673285333333333,48.6709419553071
"NUAK1","Nuak1",7.647055,9.912626,9.38791,759,1219,230,8.98253033333333,7.128602,15.668865,5.04094,505,916,434,0,9.98253033333333
"NUAK2","Nuak2",0.475128,0.461228,0.359476,30,44,5,0.431944,1.549926,2.15565,1.559938,81,91,72,4.460025,0.262259605038438
"NUB1","Nub1",21.679423,17.330146,19.702322,1569,1863,443,19.5706303333333,29.73201,28.539301,32.300613,478,378,383,15.9172246666667,1.21595774358103
"NUBP1","Nubp1",6.175092,5.48524,5.172749,224,331,58,5.611027,18.855912,14.256957,21.569584,178,128,164,3.83293033333333,1.36791274527649
"NUBP2","Nubp2",11.968919,13.927462,14.166544,293,464,108,13.3543083333333,21.357493,24.689063,23.717928,329,293,290,0,14.3543083333333
"NUBPL","Nubpl",2.777338,1.888796,5.382152,78,76,16,3.34942866666667,6.228336,5.666282,5.818319,149,132,163,0.0562143333333333,4.11794133955766
"NUCB1","Nucb1",54.562749,51.551571,51.106806,1602,2105,565,52.407042,204.165984,191.658459,180.808005,3746,2605,3008,0,53.407042
"NUCB2","Nucb2",5.662434,4.562597,6.007849,149,178,46,5.41096,161.126925,144.791304,163.684479,1201,805,1048,0.088349,5.89053695092291
"NUCKS1","Nucks1",14.407351,14.127913,11.393511,1620,2297,443,13.3095916666667,246.603792,419.161277,249.963234,2554,2693,2188,34.180273,0.40675044411016
"NUDC","Nudc",733.891175,558.724067,962.284842,1777,2220,657,751.633361333333,27.462543,32.762581,29.623829,629,600,606,8.87292533333333,76.232052398114
"NUDCD1","Nudcd1",6.405544,5.210457,5.977457,423,571,98,5.864486,6.464452,10.47939,7.088981,237,283,230,0.542667666666667,4.44975035668732
"NUDCD2","Nudcd2",14.244071,13.295339,11.578775,188,297,50,13.039395,15.160512,14.350549,18.19727,242,195,222,19.7856906666667,0.675435578501826
"NUDCD3","Nudcd3",29.426504,23.666748,28.645797,1941,2323,564,27.2463496666667,52.059546,48.241965,42.213913,1035,742,882,3.26856166666667,6.61729919172617
"NUDT1","Nudt1",26.150149,21.88379,5.950197,88,119,28,17.994712,26.078341,27.953668,19.504999,64,51,43,3.81207533333333,3.94730146230739
"NUDT11","Nudt10",9.49781,7.529479,7.635971,311,382,77,8.22108666666667,5.327945,4.558673,5.500437,183,126,166,0.0173923333333333,9.06345208682196
"NUDT12","Nudt12",5.939779,5.284737,4.643431,238,343,64,5.28931566666667,1.369119,1.632728,1.337358,62,50,49,2.513541,1.79002199395614
"NUDT13","Nudt13",13.431791,12.187409,17.182615,209,309,66,14.2672716666667,3.108207,3.261536,2.824874,71,55,43,18.0025076666667,0.803434574766562
"NUDT14","Nudt14",24.314479,23.554467,30.125677,535,827,206,25.9982076666667,31.182397,18.82375,28.816818,190,91,146,13.1010733333333,1.91462075463759
"NUDT15","Nudt15",2.885837,3.257069,4.716637,166,246,57,3.61984766666667,5.77928,5.595309,6.249775,158,123,153,0.0283293333333333,4.49257598408811
"NUDT16","Nudt16",9.84026,13.832013,11.535996,159,233,74,11.7360896666667,5.792892,6.473423,5.260781,454,408,391,0.0425136666666667,12.2167124267915
"NUDT16L1","Nudt16l1",20.35655,20.649071,19.210629,460,705,146,20.0720833333333,12.720125,11.363752,14.505399,227,168,237,2.66257433333333,5.75335308325483
"NUDT17","Nudt17",3.56439,3.637613,5.049184,65,103,29,4.083729,3.955219,4.255609,2.905738,40,25,25,0.0849486666666667,4.6856862045086
"NUDT18","Nudt18",13.161449,11.144158,13.58005,459,621,146,12.6285523333333,2.964308,2.934214,2.993451,70,54,60,4.433388,2.50829727848137
"NUDT19","Nudt19",41.431434,28.672092,42.178203,739,885,248,37.427243,2.129097,2.667719,2.206801,91,89,81,0,38.427243
"NUDT2","Nudt2",13.612989,12.04778,16.817795,190,253,74,14.1595213333333,10.208001,10.233322,12.076125,121,93,121,1.042383,7.42246744774772
"NUDT21","Nudt21",15.995004,14.227508,14.700236,947,1265,258,14.9742493333333,25.108964,34.174006,31.859515,1181,1136,1103,0.227405666666667,13.0146452531179
"NUDT22","Nudt22",11.144531,9.0514,14.224894,136,203,61,11.4736083333333,25.972456,28.410444,30.799065,228,190,191,1.84646933333333,4.38213339847446
"NUDT3","Nudt3",210.331641,195.059531,198.48842,3107,4814,1092,201.293197333333,13.565429,12.556653,13.572874,2121,1578,1883,0.862995666666667,108.584899553354
"NUDT4","Nudt4",61.255787,56.778707,67.778439,3859,5435,1324,61.9376443333333,28.830148,48.628365,29.125004,1616,2141,1431,4.928464,10.6161805711114
"NUDT5","Nudt5",12.697365,12.210157,16.999911,461,597,129,13.9691443333333,32.754751,42.798823,30.094254,622,529,523,9.094188,1.4829468535095
"NUDT6","Nudt6",4.727957,4.625144,6.447713,35,41,14,5.266938,3.399293,3.179952,3.438519,43,50,48,3.568459,1.37178378967612
"NUDT7","Nudt7",7.665158,7.558118,9.43897,153,233,54,8.22074866666667,1.314979,0.804824,2.276352,12,5,12,0.371361,6.72379385637091
"NUDT8","Nudt8",5.331947,3.998755,6.524457,76,85,33,5.285053,1.037283,1.470014,0.906909,10,9,6,0.465379,4.28902898158087
"NUDT9","Nudt9",35.746515,30.610537,27.55159,665,923,225,31.3028806666667,29.976451,29.918747,31.264749,379,314,354,0,32.3028806666667
"NUF2","Nuf2",0.997517,0.758103,1.436893,42,48,19,1.064171,11.012609,7.701523,1.345439,18,47,9,3.49106333333333,0.459617432842556
"NUFIP1","Nufip1",2.538826,2.05151,2.335874,216,263,62,2.30873666666667,2.575796,2.185826,2.597842,133,91,119,19.6153833333333,0.160498430379256
"NUFIP2","Nufip2",7.267144,7.052166,5.219835,649,945,149,6.51304833333333,9.982776,11.87038,9.524067,1325,1313,1130,17.4999146666667,0.406112593960794
"NUGGC","Nuggc",0.036533,0.048975,0.173203,2,4,3,0.086237,0.069912,0.145835,0.062154,4,7,3,0.150850666666667,0.943855733382147
"NUMA1","Numa1",25.975433,23.899851,18.25613,2195,2588,476,22.7104713333333,104.643476,131.139845,70.070268,2771,2201,1864,139.750808333333,0.168457088197895
"NUMB","Numb",11.45299,10.75648,6.135055,457,553,132,9.448175,24.603487,31.336194,18.798418,677,591,564,534.862870333333,0.0194978521155995
"NUMBL","Numbl",9.087488,6.181685,9.267953,572,586,136,8.179042,25.070478,26.424913,21.95891,627,544,521,0.220099333333333,7.52319237395425
"NUP107","Nup107",11.152396,7.183224,10.139137,242,318,74,9.49158566666667,30.409262,34.448826,38.181861,478,483,413,7.06187866666667,1.30138223365307
"NUP133","Nup133",7.864023,5.364801,6.03316,596,730,194,6.42066133333333,19.826289,17.266929,15.279067,783,586,726,73.1421256666667,0.100086978443209
"NUP155","Nup155",6.630906,6.158785,4.248986,482,594,102,5.679559,4.918201,6.521897,5.704198,351,379,322,0.032059,6.4720708796687
"NUP160","Nup160",18.444471,26.851214,34.315444,285,356,79,26.537043,7.497983,13.110073,8.58467,433,526,444,0,27.537043
"NUP188","Nup188",6.010749,2.924527,2.942217,394,466,83,3.95916433333333,41.100992,37.206829,23.716225,1035,873,855,16.7880526666667,0.278791862508165
"NUP210","Nup210",18.094131,9.513922,21.50612,443,448,104,16.371391,3.45271,1.888112,2.689056,312,160,261,0.842441333333333,9.42846357477868
"NUP210L","Nup210l",0.070282,0.042138,0.024763,9,8,1,0.0457276666666667,0.161347,0.16024,0.072723,8,5,3,49.371902,0.0207601385920799
"NUP214","Nup214",23.423662,21.279415,15.41158,698,865,180,20.038219,68.391205,53.307838,68.683038,733,583,636,13.3895006666667,1.46205344350378
"NUP35","Nup35",6.313096,6.042179,5.688142,194,234,55,6.01447233333333,3.907701,4.856104,3.591758,58,70,69,0.0318363333333333,6.79804742935653
"NUP37","Nup37",2.610775,3.009025,2.263389,34,55,8,2.62772966666667,6.489693,4.68952,7.575271,82,69,71,1.771003,1.30917565468773
"NUP43","Nup43",5.415481,4.057088,3.978514,112,131,31,4.48369433333333,10.990117,12.50575,10.778225,412,388,395,2.849573,1.42449417983068
"NUP50","Nup50",8.750799,8.289643,7.635047,845,1085,240,8.225163,11.914431,16.68545,9.600416,620,584,554,0.0536706666666667,8.755262238802
"NUP54","Nup54",22.084506,15.629297,24.277464,321,371,74,20.6637556666667,19.725464,22.916625,24.052971,228,256,236,0.0988736666666667,19.7145097965462
"NUP62","Nup62",4.850771,4.510874,7.939124,253,300,82,5.766923,17.70251,20.003854,19.140229,459,439,413,178.304307666667,0.0377398796942456
"NUP85","Nup85",36.010224,28.264831,33.39443,468,574,159,32.556495,72.081412,81.384508,70.438568,341,312,301,2.40154266666667,9.86508131408612
"NUP88","Nup88",31.427472,25.974003,26.83849,828,1064,236,28.0799883333333,41.080696,62.493524,42.629257,319,305,254,4.83880866666667,4.98046604940985
"NUP93","Nup93",11.622583,7.479403,6.818513,385,497,112,8.64016633333333,63.639623,65.424556,59.902436,574,477,472,3.88165533333333,1.97477406229554
"NUP98","Nup98",6.524452,5.194245,5.171625,867,974,218,5.63010733333333,43.570731,48.580647,43.584956,1087,992,850,2.54060333333333,1.87259252424963
"NUPR1","Nupr1",8.097842,4.185139,6.479702,37,29,13,6.25422766666667,0.120061,0.243052,0.095644,10,9,7,3.46513766666667,1.62463695594903
"NUS1","Nus1",17.475119,15.328744,14.617434,1431,1876,422,15.807099,13.110041,15.336972,13.860622,930,872,859,3.01199966666667,4.18920747667061
"NUSAP1","Nusap1",0.907459,0.824264,0.717123,67,92,17,0.816282,2.953879,5.399589,1.500078,34,74,30,9.875412,0.167008109669776
"NUTF2","Nutf2",6.55804,9.405038,7.001869,34,100,13,7.65498233333333,65.630772,69.326522,54.048402,1083,923,975,180.583285333333,0.0476639813925899
"NUTM1","Nutm1",0.061073,0.016312,0.077116,5,2,2,0.0515003333333333,0,0.041723,0.019067,0,2,1,1.33507,0.450307842305941
"NUTM2B","Nutm2",0,0,0,0,0,0,0,1.010917,0.997679,0.98008,44,33,32,5.37630866666667,0.156830550758574
"NVL","Nvl",14.835418,13.289144,9.173454,1169,1345,236,12.432672,36.44867,31.282725,29.882563,317,235,288,10.3368493333333,1.18486817677857
"NWD1","Nwd1",8.773821,7.959654,6.046623,1735,2110,414,7.593366,0.130571,0.319962,0.010171,5,5,1,27.7235386666667,0.299175045934452
"NWD2","Nwd2",2.043944,1.510086,1.836322,257,216,39,1.796784,0.024606,0.020457,0.009256,3,2,1,4.421458,0.515873036367708
"NXF1","Nxf1",68.335233,53.623783,61.697148,1445,1555,376,61.2187213333333,115.374852,103.916527,96.299395,1529,1270,1283,0,62.2187213333333
"NXN","Nxn",4.734271,4.338716,7.848558,255,368,129,5.640515,25.321272,26.425534,25.448433,553,450,492,1.182333,3.0428513888577
"NXNL1","Nxnl1",0.020887,0,0.132985,1,0,2,0.0512906666666667,0,0.118503,0,0,1,0,0,1.05129066666667
"NXNL2","Nxnl2",0.017535,0.08413,0.147749,1,6,1,0.083138,0.620663,0.793727,0.651555,9,9,8,285.896467333333,0.00377536192783282
"NXPE2","Nxpe2",0.25551,0.33836,0.232253,9,15,3,0.275374333333333,0,0.046804,0,0,1,0,86.5464653333333,0.014567970602552
"NXPE4","Nxpe4",4.723997,3.861375,5.256052,325,435,115,4.613808,0.04284,0.156369,0,1,4,0,30.8787203333333,0.176098913046081
"NXPH1","Nxph1",11.926682,10.474847,12.06684,657,877,211,11.4894563333333,2.942409,2.3016,2.58065,73,31,55,0,12.4894563333333
"NXPH2","Nxph2",1.419017,1.016299,0.595735,70,80,9,1.01035033333333,0.075829,0.156733,0.113489,3,5,4,8.27612666666667,0.216723035979816
"NXPH3","Nxph3",1.079268,1.064561,0.892815,46,69,12,1.01221466666667,0.590142,0.518709,0.355345,49,34,26,0.0383876666666667,1.93782604634172
"NXT1","Nxt1",3.128176,3.161727,5.19651,53,82,28,3.82880433333333,5.842239,7.50637,5.162438,78,80,60,0.266273333333333,3.81339810783349
"NXT2","Nxt2",15.562623,12.956305,14.268055,668,890,189,14.2623276666667,1.559684,1.658913,1.103262,53,40,29,62.5647496666667,0.24010678476203
"NYAP1","Nyap1",13.435025,11.299811,12.374274,956,1216,266,12.3697033333333,4.475286,3.341465,3.253446,191,96,127,2.17738533333333,4.20776894545159
"NYAP2","Nyap2",2.882841,2.38328,1.963856,302,410,54,2.40999233333333,0.429763,0.389296,0.27819,33,22,19,0.471678333333333,2.31707721456342
"NYNRIN","Nynrin",3.300355,2.762109,2.471009,560,611,133,2.844491,2.753152,18.573032,4.08956,313,804,270,2.90549233333333,0.984380629091834
"NYX","Nyx",0.187782,0.123829,0.140372,21,21,5,0.150661,0.060088,0.040074,0,2,1,0,22.5420166666667,0.0488769087326843
"OAF","Oaf",6.689161,3.772116,11.232641,79,65,22,7.231306,39.878711,51.863074,39.494824,978,1008,964,0.266186666666667,6.50086295859484
"OARD1","Oard1",11.308774,9.158235,10.788315,225,284,73,10.4184413333333,14.386991,16.678851,13.828502,204,162,187,195.344434,0.0581551567350941
"OAS1","Oas1c",0.767422,0.847189,3.203717,37,35,20,1.60610933333333,0.995651,3.667721,1.425816,9,18,13,13.173885,0.183866973192836
"OAS2","Oas2",0.17916,0.100824,0.184713,15,10,5,0.154899,0.033559,0.401559,0.073702,1,5,3,1.37584,0.486101336790356
"OAS3","Oas3",0.05988,0.104927,0.066836,5,9,1,0.0772143333333333,0.372596,0.426229,0.520097,17,25,14,0.486262666666667,0.724780590599957
"OASL","Oasl1",0.343145,0.314164,0.071763,10,7,1,0.243024,0.060516,0.1182,0.054162,3,4,1,16.9207613333333,0.069362231708757
"OAT","Oat",31.780551,29.168058,36.150847,1318,1821,482,32.3664853333333,75.140026,85.033971,81.523687,1485,1382,1478,0.0295656666666667,32.4083119839855
"OAZ1","Oaz1",383.902421,312.542202,452.942049,2994,3776,1077,383.128890666667,143.987241,162.460415,145.868475,1489,1329,1332,0,384.128890666667
"OAZ2","Oaz2",91.237869,65.457587,90.985068,2382,2810,692,82.5601746666667,80.419018,117.147579,134.967814,969,843,913,0,83.5601746666667
"OAZ3","Oaz3",0.718377,1.37792,1.273036,15,17,5,1.123111,3.595024,2.515683,3.445021,37,23,27,0.150255666666667,1.84577312811905
"OBP2B","Obp2a",0,0,0,0,0,0,0,0,0,0,0,0,0,20.747335,0.0459826456896903
"OBSCN","Obscn",0.219617,0.200517,0.138156,50,52,6,0.186096666666667,12.983202,13.177658,8.25927,754,689,408,3.525449,0.262094803557982
