"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","FoldChange"
"ACSL4","Acsl4",21.479562,22.663303,21.725103,816,1113,182,21.9559893333333,61.049607,65.37075,77.690858,3385,3357,2270,14.52366,1.47877429248858
"ACSL5","Acsl5",45.183423,27.652313,57.118124,754,770,207,43.3179533333333,0.344508,0.341116,0.484939,7,4,5,5.10368066666667,7.26085713745837
"ACSL6","Acsl6",131.3267,112.459272,98.930735,6556,8580,1883,114.238902333333,16.646079,21.155853,18.209522,1030,1182,804,27.3279526666667,4.06802791890196
"ACSM1","Acsm1",0,0,0,0,0,0,0,0.124507,0.048926,0,1,1,0,112.344829333333,0.0088226344852408
"ACSM2B","Acsm2",0.04072,0.018053,0.021651,6,4,1,0.026808,0.143928,1.678159,1.180417,5,15,6,3.854172,0.2115310293908
"ACSM3","Acsm3",3.148108,2.227132,1.721317,12,17,3,2.365519,3.546028,4.370048,3.432423,37,79,10,1.20873,1.52373490648472
"ACSM4","Acsm4",0,0.044942,0,0,3,0,0.0149806666666667,0.149807,0.241539,0.10526,4,7,2,12.0525876666667,0.0777608771982199
"ACSM5","Acsm5",1.284788,0.826242,0.714794,53,61,13,0.941941333333333,0,0.179494,0,0,2,0,28.298986,0.0662801549969454
"ACSS1","Acss1",9.81163,7.128186,8.411244,436,528,120,8.45035333333333,0.066638,0.220548,0.348834,3,9,8,10.7718276666667,0.802794060610753
"ACSS2","Acss2",41.583731,44.676566,29.155586,1610,2683,462,38.471961,148.399461,146.694353,101.822483,739,725,433,0.324533,29.8006625731484
"ACSS3","Acss3",2.178701,1.623659,1.218299,157,191,32,1.673553,0.627096,0.612727,1.358752,13,15,29,2.684256,0.725669714590951
"ACTA1","Acta1",6.487384,4.455121,0.373325,181,188,1,3.77194333333333,0.242012,0.585729,0.672663,3,10,8,7.685498,0.549415051771739
"ACTA2","Acta2",15.069679,2.496488,19.462987,408,100,178,12.3430513333333,2.655925,3.057572,5.813821,28,47,56,2.60350566666667,3.70279737777573
"ACTB","Actb",907.491548,1110.026367,1271.568006,8257,14043,3318,1096.36197366667,2178.850167,2041.670166,2557.016143,20799,21935,16943,154.999947666667,7.03437398589042
"ACTBL2","Actbl2",0.053245,0.023264,0,3,2,0,0.025503,0.259337,0.108094,0,9,4,0,45.262901,0.0221668546034327
"ACTC1","Actc1",0.988564,0.518019,0,7,6,0,0.502194333333333,0.551692,0.56988,1.037101,8,10,7,155.030611666667,0.00962756165144389
"ACTG1","Actg1",576.738602,537.265372,794.751001,13658,19486,5374,636.251658333333,1435.350734,1536.991071,1807.979395,23732,27012,21393,23.561692,25.9449413474175
"ACTG2","Actg2",0.289823,0.066606,0,7,2,0,0.118809666666667,0.239946,0.184371,2.284464,2,2,27,91.6993783333333,0.0120692251316248
"ACTL10","Actl10",1.004756,0.51982,0.429127,30,24,4,0.651234333333333,0.141201,0.158296,0.137933,3,4,2,273.123393333333,0.00602368996405001
"ACTL6A","Actl6a",9.661133,9.129784,11.273125,195,233,70,10.0213473333333,67.288182,35.925033,85.845286,123,104,102,274.393704,0.0400203315226601
"ACTL6B","Actl6b",20.704586,15.42755,22.289875,464,520,151,19.4740036666667,154.861852,109.866441,166.128293,576,645,448,47.409361,0.422934805246999
"ACTL7A","Actl7a",0,0,0,0,0,0,0,0,0,0.078863,0,0,1,41.222022,0.0236843228398678
"ACTL7B","Actl7b",0,0,0,0,0,0,0,0,0,0.088939,0,0,1,4.55777233333333,0.179928205047622
"ACTL9","Actl9",0.11365,0.15072,0.357541,3,6,3,0.207303666666667,0,0,0,0,0,0,2.91668833333333,0.308246039489994
"ACTN1","Actn1",12.095666,7.159796,10.301106,549,556,136,9.85218933333333,42.915893,53.04208,30.351943,709,901,468,0.0815716666666667,10.0337219139431
"ACTN2","Actn2",3.391132,1.608143,1.393511,64,65,10,2.13092866666667,10.431195,12.550374,2.658834,163,226,63,0.0764453333333333,2.90858120678678
"ACTN3","Actn3",2.054218,1.238977,0.7386,99,64,8,1.34393166666667,0.026669,0.072504,0,1,3,0,49.261337,0.0466348849149529
"ACTN4","Actn4",38.469791,32.262134,36.204158,1463,2013,530,35.645361,88.341101,89.90874,113.006576,944,1111,817,37.9276463333333,0.941371093597841
"ACTR10","Actr10",125.586157,102.534199,134.49901,2166,2556,634,120.873122,175.090819,207.781083,223.094765,1347,1561,1119,1.644429,46.0867438679579
"ACTR1A","Actr1a",62.352935,67.448044,69.459203,3183,4813,1166,66.4200606666667,135.467299,131.59114,164.703958,3143,3440,2547,15.951695,3.97718698140019
"ACTR1B","Actr1b",123.178924,130.20487,102.624512,3860,4762,1235,118.669435333333,28.348357,31.987461,34.845941,679,815,581,32.084725,3.61705999772806
"ACTR2","Actr2",48.256756,42.50762,43.211249,3472,4667,970,44.6585416666667,90.130579,85.113097,98.337326,4098,3983,3193,0.138564,40.1018666202925
"ACTR3","Actr3",86.343814,65.597556,71.256507,2301,3077,725,74.3992923333333,83.778842,80.647357,87.559013,1903,1958,1481,5.96989466666667,10.8178524840452
"ACTR3B","Actr3b",18.979007,15.299471,19.530796,733,908,245,17.9364246666667,23.73554,20.329805,21.54651,309,312,235,14.474606,1.22370964835335
"ACTR5","Actr5",2.728636,2.676546,6.582844,119,122,40,3.99600866666667,2.282428,2.070326,3.460384,72,72,77,75.849498,0.0650102967057334
"ACTR6","Actr6",11.039334,8.957461,7.94164,229,323,70,9.31281166666667,24.835879,26.636835,23.772285,388,418,287,174.299529333333,0.0588296597594211
"ACTR8","Actr8",31.072604,22.185834,25.666657,807,980,234,26.308365,23.771453,22.759294,31.53109,450,503,352,68.153203,0.394896603704676
"ACTRT1","Actrt1",0,0,0,0,0,0,0,0,0,0.167548,0,0,2,1.47183533333333,0.404557693028635
"ACTRT2","Actrt2",0,0,0,0,0,0,0,0,0,0,0,0,0,1.490042,0.401599651732782
"ACTRT3","Actrt3",0.623369,0.419144,0.94944,25,25,12,0.663984333333333,1.443018,1.511988,0.769716,29,33,11,16.908232,0.0929172870517499
"ACVR1","Acvr1",6.144111,5.309225,6.386865,369,461,119,5.94673366666667,6.034686,8.207685,6.259893,217,313,134,8.64169033333333,0.720489190847621
"ACVR1B","Acvr1b",13.4585,8.663865,10.887607,1310,1277,335,11.003324,55.209179,56.089019,59.415097,1548,1896,1377,18.316011,0.621418366349035
"ACVR1C","Acvr1c",1.201653,0.810025,0.726638,142,214,43,0.912772,0.137088,0.073565,0.237864,13,9,9,5.071992,0.315015566555424
"ACVR2A","Acvr2a",4.606203,3.970851,3.565358,391,502,88,4.04747066666667,25.003915,23.782342,23.796881,1564,1417,966,0.00500366666666667,5.02234054867461
"ACVR2B","Acvr2b",3.789204,2.330717,0.9235,109,127,16,2.347807,6.214092,4.560656,8.131002,990,790,922,94.6292986666667,0.0350081726696479
"ACVRL1","Acvrl1",17.458956,13.633657,17.679918,292,340,108,16.2575103333333,2.000151,0.803904,0.719904,17,40,28,4.91758833333333,2.91630802300374
"ACY1","Acy1",12.779082,21.125795,22.631306,211,432,94,18.8453943333333,10.842162,5.437314,8.266339,50,52,41,0.374443,14.4388631127907
"ACY3","Acy3",6.158622,10.285627,9.358693,103,275,46,8.60098066666667,0,0,0,0,0,0,134.204316666667,0.0710109033747566
"ACYP1","Acyp1",23.071435,21.010466,20.41723,195,275,55,21.4997103333333,24.106168,34.772803,28.12398,116,175,91,16.6304893333333,1.27618184089729
"ACYP2","Acyp2",29.073172,29.490531,33.99376,341,557,125,30.8524876666667,20.955971,15.854271,16.292319,172,145,100,5.27768633333333,5.07392150154683
"ADA","Ada",1.274145,1.440488,1.214389,43,65,13,1.309674,0.922875,1.829261,0.70398,13,16,8,0.513112666666667,1.52643887721073
"ADAD1","Adad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.652823666666667,0.605025218459481
"ADAD2","Adad2",0,0,0,0,0,0,0,0,0.258936,0.627989,0,1,3,0.460879,0.684519388669424
"ADAL","Adal",9.517798,7.488731,9.410691,396,421,98,8.80574,9.378484,7.193559,10.742324,227,237,166,31.2647763333333,0.303914705581564
"ADAM10","Adam10",17.942483,15.258774,16.195392,1596,2130,457,16.4655496666667,34.061006,24.686719,34.283331,691,616,515,174.101646,0.0997452055171809
"ADAM11","Adam11",39.428928,35.361299,38.397555,1761,2537,569,37.7292606666667,23.644833,33.066844,44.802479,1084,1499,1443,26.7583006666667,1.39523168697335
"ADAM12","Adam12",0.713418,0.778313,0.354136,68,135,17,0.615289,8.973317,5.716452,10.949544,581,454,513,0.424899333333333,1.13361622271328
"ADAM15","Adam15",80.742162,70.489617,80.004418,1840,2395,628,77.0787323333333,18.903104,21.508581,19.628954,201,239,154,9.84236733333333,7.20126241188041
"ADAM17","Adam17",12.670071,11.518596,14.986136,520,720,171,13.0582676666667,9.86407,13.149275,14.571838,391,394,303,79.359402,0.174942412670849
"ADAM18","Adam18",1.628233,0.537566,0.140858,16,21,2,0.768885666666667,0,0,0,0,0,0,27.4355736666667,0.0622067867313761
"ADAM19","Adam19",5.595707,6.355486,6.393251,762,1260,237,6.11481466666667,18.28921,16.943459,15.284239,1567,1633,872,32.603663,0.211727354445456
"ADAM2","Adam2",0.054981,0.025221,0.229336,2,2,2,0.103179333333333,0,0,0,0,0,0,2.911115,0.282062617267284
"ADAM20","Adam25",0.081831,0.048812,0,5,4,0,0.0435476666666667,0.055566,0.051316,0.039092,2,2,1,0.15919,0.900238672406307
"ADAM21","Adam21",0.370266,0.359962,0.307278,23,33,6,0.345835333333333,0.175871,0.28972,0.247976,6,11,6,7.914717,0.150967813485648
"ADAM22","Adam22",41.63082,37.523169,26.093372,4496,5385,1022,35.0824536666667,14.849654,14.25824,14.463086,1382,1676,1175,10.2849523333333,3.19739531022092
"ADAM23","Adam23",91.311682,74.987058,56.776911,6057,8635,1731,74.3585503333333,30.45531,32.68447,48.390528,1224,1432,1029,8.66138733333333,7.79997196399882
"ADAM28","Adam28",0.07544,0.143584,0,4,14,0,0.073008,0.264589,0.406801,0.059004,8,6,4,3.419737,0.242776436697478
"ADAM29","Adam29",0,0,0,0,0,0,0,0.651684,0.674166,0.788744,24,20,14,91.4575493333333,0.0108157744522813
"ADAM32","Adam32",0.563134,0.545484,1.12187,6,15,3,0.743496,0.915902,4.743727,0.839031,58,83,36,25.0431763333333,0.0669463654388599
"ADAM33","Adam33",2.53041,1.930884,2.055027,76,79,13,2.172107,0.541507,0.630154,0.831368,18,23,18,10.2720646666667,0.281413130052424
"ADAM3A","Adam3",0,0.146861,0,0,2,0,0.0489536666666667,0,0.22629,0.585903,0,4,5,42.2394806666667,0.0242591643214463
"ADAM5","Adam5",0.046023,0.022873,0,2,2,0,0.0229653333333333,0,0,0.408493,0,0,1,39.4104176666667,0.0253143964452797
"ADAM7","Adam7",0.040358,0.097821,0,3,5,0,0.0460596666666667,0.067906,0.02098,0.122618,3,1,3,12.729611,0.0761900440345081
"ADAM8","Adam8",2.478647,2.541947,0.991776,78,76,21,2.00412333333333,2.265081,4.232185,7.470717,41,65,39,4.11504766666667,0.58731091655516
"ADAM9","Adam9",16.378543,17.480677,13.157699,1229,1796,337,15.6723063333333,10.682031,11.502737,12.462503,377,445,328,1.765431,6.02882745341805
"ADAMDEC1","Adamdec1",0,0,0,0,0,0,0,0,0,0.059317,0,0,1,1.42295866666667,0.412718555110859
"ADAMTS1","Adamts1",2.691414,2.970973,2.561618,264,405,76,2.741335,14.234685,4.588657,3.552739,508,136,33,22.3113633333333,0.160494045178825
"ADAMTS10","Adamts10",11.833806,11.353123,11.734057,533,786,166,11.6403286666667,40.162073,43.284464,61.364231,489,643,476,33.279522,0.368742850809491
"ADAMTS12","Adamts12",0.164584,0.08406,0.049046,32,17,3,0.09923,0.710176,1.783791,0.892537,84,197,58,3.711311,0.233317223167819
"ADAMTS13","Adamts13",0,0,0.043853,0,0,1,0.0146176666666667,7.587088,8.243445,8.27368,214,262,204,6.396224,0.137180494623563
"ADAMTS15","Adamts15",0.823185,0.830961,0.413378,55,46,17,0.689174666666667,0.56087,0.968467,0.586154,42,81,31,9.013626,0.168687612925295
"ADAMTS16","Adamts16",1.494489,1.109385,1.393768,167,183,50,1.33254733333333,0.24045,0.264744,0.214627,12,15,10,142.022702,0.0163089306852372
"ADAMTS18","Adamts18",0.38014,0.26705,0.35413,38,41,11,0.333773333333333,1.411995,0.853451,1.538275,55,54,37,0.123286,1.18738534383348
"ADAMTS19","Adamts19",0.465309,0.216647,0.145104,47,33,4,0.275686666666667,0.147189,0.945675,0.829666,9,26,8,13.5823703333333,0.0874814339168591
"ADAMTS2","Adamts2",19.526873,5.180184,24.828687,310,530,142,16.5119146666667,0.175824,2.047144,0.477721,11,49,15,1.673346,6.55056048362863
"ADAMTS20","Adamts20",3.751597,3.935783,2.995836,472,662,131,3.561072,0.016112,0.074527,0.040071,1,4,1,46.7809133333333,0.0954580329635111
"ADAMTS4","Adamts4",12.562325,15.864071,11.656136,1218,2333,357,13.360844,0.176331,0.196548,0.19162,24,29,18,1.74370833333333,5.23410007744992
"ADAMTS5","Adamts5",1.54468,0.888462,1.126345,358,320,81,1.18649566666667,0.116874,0.274268,0.109096,15,38,10,17.4511503333333,0.118501861789972
"ADAMTS7","Adamts7",0.259872,0.04394,0.234565,19,8,3,0.179459,2.369279,2.937719,5.177745,151,167,164,0.111755666666667,1.06089767325974
"ADAMTS8","Adamts8",0.210193,0.147677,0.166907,16,17,4,0.174925666666667,0.211062,0.449382,0.148566,8,16,4,0.0922516666666667,1.07569134707966
"ADAMTSL1","Adamtsl1",3.983811,4.023896,3.886144,398,509,115,3.964617,1.119975,1.214395,1.457011,21,44,54,30.8714383333333,0.155770095722591
"ADAMTSL2","Adamtsl2",4.492102,2.482548,1.742764,104,129,22,2.90580466666667,1.004098,1.776381,1.365861,47,95,46,18.2157803333333,0.203260268327033
"ADAMTSL4","Adamtsl4",28.740798,35.343392,64.904649,482,1037,223,42.9962796666667,0.631448,0.521852,1.128889,18,20,28,10.992457,3.66866269911718
"ADAP2","Adap2",2.403007,2.067224,2.61865,87,107,30,2.36296033333333,1.320459,15.044578,8.125916,24,52,21,0.789898333333333,1.87885550296618
"ADAR","Adar",42.668898,30.364477,26.828258,3666,3746,931,33.287211,90.499122,99.654405,78.045495,3324,3711,2823,56.4035133333333,0.59730161115574
"ADARB1","Adarb1",34.026466,26.605388,24.148864,4587,5496,1114,28.2602393333333,54.505339,78.157127,58.321949,1010,1399,747,34.824132,0.816774551113571
"ADARB2","Adarb2",3.217335,2.698417,2.160366,274,306,57,2.69203933333333,2.242743,3.617584,1.425322,203,287,100,48.1549696666667,0.0751101945209216
"ADAT1","Adat1",3.161886,2.74144,2.095939,184,262,42,2.66642166666667,50.081633,51.644642,49.027029,391,471,308,5.30926666666667,0.581116928538974
"ADAT2","Adat2",1.483582,1.122702,1.429127,43,49,13,1.345137,0.865768,0.88184,1.068114,56,60,47,69.388276,0.0333171535555154
"ADAT3","Adat3",0,0.640152,0.511518,0,10,4,0.38389,0.355735,0.817905,0.128549,4,9,1,4.91689266666667,0.23388796754693
"ADCK1","Adck1",10.552687,8.674524,12.176935,500,618,183,10.4680486666667,7.036778,5.592912,6.381342,107,113,70,6.62487533333333,1.50403097300913
"ADCK2","Adck2",19.735068,24.422564,27.675282,305,394,93,23.9443046666667,17.806512,18.725946,17.522527,309,351,205,49.3276083333333,0.495638586706799
"ADCK5","Adck5",31.059228,25.546675,56.751462,153,185,53,37.7857883333333,4.463708,3.922499,4.011845,77,71,39,23.6285303333333,1.57483162041703
"ADCY1","Adcy1",16.995395,10.63233,10.19433,4717,4429,896,12.6073516666667,8.26322,11.820007,12.255044,1388,2194,1476,10.076362,1.22850369703217
"ADCY10","Adcy10",0.080569,0.116522,0.546232,7,14,1,0.247774333333333,0.159158,0.437994,0.487023,5,4,3,5.53383266666667,0.19097127168546
"ADCY2","Adcy2",13.742687,8.42419,10.964142,1239,1130,311,11.043673,52.673477,62.126591,38.152904,1084,1239,619,2.677871,3.27463170948628
"ADCY3","Adcy3",16.57317,12.456654,16.371479,1048,1203,305,15.1337676666667,37.93581,32.768872,39.729462,493,498,442,2.282398,4.91523808711395
"ADCY4","Adcy4",4.072117,2.441705,1.222792,80,94,29,2.57887133333333,0.052475,0.211763,0.531398,2,6,5,5.62129566666667,0.540509216549611
"ADCY5","Adcy5",14.777938,12.211885,13.319998,2075,2522,626,13.436607,24.033085,26.112757,35.668678,943,1141,775,4.26452733333333,2.74224181696084
"ADCY6","Adcy6",23.241138,16.784186,17.440666,821,919,218,19.15533,37.722233,35.042786,42.586132,1164,1229,962,2.87813366666667,5.19717259186786
"ADCY7","Adcy7",3.667151,2.378889,2.990257,459,455,113,3.012099,19.699693,9.98426,9.347798,679,770,513,140.801953666667,0.0282936792918328
"ADCY8","Adcy8",4.494218,3.145276,4.065942,703,739,201,3.901812,16.629796,19.169303,14.310797,834,858,493,0.023474,4.78938595411315
"ADCY9","Adcy9",9.383589,6.462267,6.120041,945,972,195,7.32196566666667,9.559925,7.271277,10.831919,523,645,494,302.890285333333,0.0273847703210993
"ADCYAP1","Adcyap1",17.571041,15.520861,10.100627,356,366,47,14.3975096666667,30.770944,19.176885,8.504428,1000,630,186,49.77565,0.303245939080379
"ADCYAP1R1","Adcyap1r1",39.657234,33.480739,33.710633,4466,5961,1275,35.616202,12.345314,17.278545,14.464588,948,1221,693,2.32725933333333,11.0049137538422
"ADD1","Add1",181.965239,163.456613,188.332016,5120,6844,1662,177.917956,178.214398,172.875606,239.707079,3409,3808,2935,20.622838,8.27448996288091
"ADD2","Add2",25.109926,18.58543,14.971324,4110,4579,831,19.55556,58.077895,48.929165,56.121603,5598,5463,4263,4.55396833333333,3.70105819232555
"ADD3","Add3",29.011276,22.689915,20.861397,1989,2758,529,24.1875293333333,209.81734,182.717742,285.808152,1125,1260,1432,34.0845026666667,0.717910399717984
"ADGB","Adgb",0.623115,0.399612,0.865953,60,59,20,0.62956,0.079156,0.085007,0.096214,7,8,6,1.32720533333333,0.700221839757443
"ADGRA1","Adgra1",15.000617,12.540341,9.054832,826,1147,294,12.1985966666667,1.652268,2.280675,1.787079,77,123,63,0.226397,10.7620914489082
"ADGRA2","Adgra2",3.375309,2.059197,3.167765,313,325,85,2.86742366666667,0.432798,2.175161,1.219293,19,94,41,20.4346533333333,0.180428561475841
"ADGRA3","Adgra3",63.538993,29.740809,39.953645,413,546,129,44.411149,44.940705,26.692998,48.172702,427,350,324,521.269214333333,0.0869496952026293
"ADGRB1","Adgrb1",59.583806,47.396928,61.191701,2872,3315,809,56.0574783333333,13.615388,23.878413,22.757814,467,780,495,0.0319686666666667,55.2899328984795
"ADGRB2","Adgrb2",105.614388,74.995487,72.969318,2238,2616,612,84.5263976666667,21.653954,24.004818,27.136658,1013,1310,846,5.94716,12.3109871755749
"ADGRB3","Adgrb3",12.375486,9.569781,10.260891,1137,1367,256,10.735386,16.821213,17.98073,16.318507,516,623,413,197.938641333333,0.0589899776199671
"ADGRD1","Adgrd1",0.181547,0.109334,0.108892,21,19,4,0.133257666666667,2.313068,1.045361,1.304333,30,37,19,164.76085,0.00683670279602612
"ADGRE1","Adgre1",2.681844,3.746421,1.769603,95,105,25,2.73262266666667,0,0,0,0,0,0,101.766663666667,0.0363213374209927
"ADGRE4P","Adgre4",0.02927,0.018844,0,2,2,0,0.016038,0.083796,0.077561,0.039488,3,3,1,0.019974,0.996141078105913
"ADGRE5","Adgre5",9.962192,7.674636,11.02439,308,349,122,9.55373933333333,1.364574,1.447979,0.686546,8,21,9,0,10.5537393333333
"ADGRF1","Adgrf1",0,0.007967,0,0,1,0,0.00265566666666667,0.170765,0.110177,0.038495,10,12,2,35.670387,0.0273423802881237
"ADGRF2","Adgrf2",0.358335,0.251377,0.05899,20,20,1,0.222900666666667,0.045744,0.034567,0,3,2,0,144.646503333333,0.00839636131784008
"ADGRF4","Adgrf4",0.459976,0.404128,0.270862,29,34,5,0.378322,0.89767,0.625015,0.070826,36,27,2,1.32855466666667,0.591921684180631
"ADGRF5","Adgrf5",11.519079,9.95772,8.6218,1083,1283,302,10.0328663333333,0.07962,0.148816,0.018554,6,12,1,10.4814166666667,0.960932492360844
"ADGRG1","Adgrg1",99.402825,113.716106,84.673678,1561,2402,608,99.264203,38.153179,46.615681,24.604581,834,986,417,206.339111333333,0.483575927162184
"ADGRG2","Adgrg2",1.272863,0.638516,0.516203,71,79,16,0.809194,3.775312,6.649666,9.579295,238,441,424,181.130449,0.00993350650554867
"ADGRG3","Adgrg3",0.076084,0.030861,0.623463,4,3,2,0.243469333333333,0,0.341854,0,0,5,0,0.375724333333333,0.90386518810818
"ADGRG4","Adgrg4",0.048797,0,0,1,0,0,0.0162656666666667,0.920553,0.305711,0.19708,116,43,19,2.69015833333333,0.275398932746788
"ADGRG5","Adgrg5",0.026315,0,0.052609,1,0,1,0.026308,0.136137,0.543932,0.392484,6,12,4,12.9680063333333,0.0734756253332168
"ADGRG6","Adgrg6",1.253075,1.666064,1.389802,158,205,38,1.43631366666667,1.056112,0.392774,0.25247,26,18,8,17.973054,0.128409146290664
"ADGRG7","Adgrg7",0,0.011911,0,0,1,0,0.00397033333333333,0.080335,0.37325,0.112855,3,10,2,1.301274,0.436267186494669
"ADGRL1","Adgrl1",68.640494,49.006817,40.792765,5090,6172,1357,52.8133586666667,47.623211,65.292987,51.742662,3580,4449,2943,10.889571,4.52609759146622
"ADGRL2","Adgrl2",20.923243,12.486103,13.335734,1534,1393,312,15.5816933333333,66.130506,58.935871,59.74284,1700,1401,1040,3.66671233333333,3.55318522954454
"ADGRL3","Adgrl3",40.387278,35.957017,34.80447,1497,1912,339,37.0495883333333,17.729986,16.566549,19.430168,1545,1475,1244,0.0465713333333333,36.3564213173557
"ADGRL4","Adgrl4",16.748121,16.322427,6.291062,500,628,131,13.1205366666667,4.199905,1.046918,3.482546,42,15,21,39.7817203333333,0.346246714244791
"ADGRV1","Adgrv1",2.121184,1.928264,2.520955,142,173,33,2.19013433333333,2.788787,2.591459,7.139199,55,77,98,0,3.19013433333333
"ADH1C","Adh1",2.475342,0.822538,3.396449,57,22,25,2.231443,0,0,0,0,0,0,55.4464716666667,0.0572479183301773
"ADH4","Adh4",0,0.064372,0,0,1,0,0.0214573333333333,0.219038,0.046003,0.059255,2,1,1,0.968209666666667,0.518977906994665
"ADH5","Adh5",39.452889,38.573053,44.08808,850,1238,323,40.704674,51.716203,53.859049,59.725452,1109,1257,965,7.301594,5.02369472657902
"ADH7","Adh7",0.014426,0.009289,0,1,1,0,0.007905,0,0,0,0,0,0,14.959765,0.063152872238407
"ADHFE1","Adhfe1",11.622238,8.985093,11.902905,274,368,91,10.8367453333333,1.533176,2.904502,1.884413,19,29,9,56.7080616666667,0.205114242126252
"ADI1","Adi1",26.010796,24.667691,24.768946,681,977,226,25.1491443333333,7.688085,7.474887,5.776141,239,264,168,1.27575066666667,11.4903379866453
"ADIG","Adig",0.180501,0.073913,0,1,1,0,0.0848046666666667,0,0,0,0,0,0,7.55615566666667,0.126786457484976
"ADIPOQ","Adipoq",0.147766,0.097881,0,2,2,0,0.0818823333333333,0.18143,0.066405,0.046462,11,4,2,15.49733,0.0655792381757129
"ADIPOR1","Adipor1",20.734368,20.119896,23.887242,1390,2029,503,21.580502,32.771179,36.510146,35.962588,820,990,665,0.209696333333333,18.6662564627101
"ADIPOR2","Adipor2",40.209531,37.366887,32.788232,3412,4787,938,36.7882166666667,13.655648,15.76099,14.87993,680,771,497,6.45882833333333,5.06624029645407
