"Hs_symbol","Spinal_cord","dHs_Avg_TPM","DRG","dHs_Avg__TPM","FoldChange"
"RP11-750B16.1",12.72407,12.72407,0.53315,0.53315,8.9515507288915
"RP11-750I4.2",0,0,0,0,1
"RP11-751A18.1",0,0,0,0,1
"RP11-751L19.1",0,0,0,0,1
"RP11-751L19.2",0.24827,0.24827,0,0,1.24827
"RP11-752G15.4",0,0,0.02091,0.02091,0.979518272913381
"RP11-752G15.9",3.56895,3.56895,0.72132,0.72132,2.65432923570283
"RP11-752L20.1",0,0,0,0,1
"RP11-752P2.1",0,0,0,0,1
"RP11-752P2.2",0,0,0,0,1
"RP11-753B7.2",0,0,0,0,1
"RP11-753C18.8",0,0,0,0,1
"RP11-753E22.2",0,0,0,0,1
"RP11-753E22.3",0,0,0,0,1
"RP11-754I20.1",0,0,0,0,1
"RP11-754I20.2",0,0,0,0,1
"RP11-754I20.3",0,0,0,0,1
"RP11-754J4.1",0,0,0.01045,0.01045,0.989658073135732
"RP11-754J4.2",0,0,0,0,1
"RP11-756D7.1",0,0,0,0,1
"RP11-756G12.1",0,0,0,0,1
"RP11-756K15.1",0,0,0,0,1
"RP11-756P10.1",0,0,0,0,1
"RP11-756P10.3",0.37241,0.37241,0.43907,0.43907,0.95367841731118
"RP11-757C15.2",0,0,0.02091,0.02091,0.979518272913381
"RP11-757C15.3",0,0,0.03136,0.03136,0.969593546385355
"RP11-757C15.4",0,0,0,0,1
"RP11-757F18.3",0,0,0.03136,0.03136,0.969593546385355
"RP11-757G14.1",0,0,0.04182,0.04182,0.959858708798065
"RP11-757H14.2",0,0,0,0,1
"RP11-757O6.4",0,0,0,0,1
"RP11-758B24.1",0,0,0,0,1
"RP11-758C21.1",0.31034,0.31034,0.02091,0.02091,1.28350197372932
"RP11-758H6.1-001",0,0,0,0,1
"RP11-758I14.2",0,0,0,0,1
"RP11-758I14.3",0,0,0,0,1
"RP11-758M4.1",0,0,0.09409,0.09409,0.914001590362767
"RP11-758M4.3",0,0,0,0,1
"RP11-758N13.3",1.70689,1.70689,1.3381,1.3381,1.15773063598648
"RP11-759A9.2",0,0,0,0,1
"RP11-759F5.1",0,0,0,0,1
"RP11-759L5.2",0,0,0.01045,0.01045,0.989658073135732
"RP11-75A5.1",0,0,0,0,1
"RP11-75A9.1",0,0,0,0,1
"RP11-75A9.3",0,0,0.03136,0.03136,0.969593546385355
"RP11-75L1.6",0,0,0,0,1
"RP11-75N20.2",0,0,0,0,1
"RP11-760D2.10",0,0,0,0,1
"RP11-760D2.4",0,0,0,0,1
"RP11-760D2.7",0,0,0,0,1
"RP11-760D2.9",0,0,0,0,1
"RP11-761N21.2",2.91722,2.91722,1.35901,1.35901,1.66053556364746
"RP11-762B21.5",0,0,0.04182,0.04182,0.959858708798065
"RP11-762H13.1",0,0,0,0,1
"RP11-762H8.2",2.0793,2.0793,0.04182,0.04182,2.95569292200188
"RP11-762I7.5",3.2586,3.2586,0.91995,0.91995,2.21807859579677
"RP11-763B22.3",8.22409,8.22409,0.15681,0.15681,7.9737294802085
"RP11-763B22.6",0,0,0,0,1
"RP11-763B22.7",1.52068,1.52068,0.28226,0.28226,1.9658103660724
"RP11-763B22.9",0,0,0,0,1
"RP11-763F8.1",0,0,0,0,1
"RP11-764I5.1",0,0,0,0,1
"RP11-764K9.2",21.78608,21.78608,4.3802,4.3802,4.23517341362775
"RP11-764K9.3",2.88619,2.88619,0.09409,0.09409,3.55198384045188
"RP11-764K9.4",8.44133,8.44133,1.00358,1.00358,4.71223010810649
"RP11-766F14.2",0,0,0,0,1
"RP11-766H1.1",0,0,0,0,1
"RP11-766N7.1",0,0,0,0,1
"RP11-767C4.1",0,0,0,0,1
"RP11-767C6.1",0,0,0,0,1
"RP11-767L7.1",0,0,0,0,1
"RP11-767L7.2",0,0,0,0,1
"RP11-767N6.2",0.58965,0.58965,0.06272,0.06272,1.49583145137007
"RP11-768G7.1",0,0,0.05227,0.05227,0.950326437131155
"RP11-769N19.1",0,0,0,0,1
"RP11-769N21.2",0,0,0,0,1
"RP11-76E16.2",0,0,0.01045,0.01045,0.989658073135732
"RP11-76E17.1",0,0,0,0,1
"RP11-76F14.1",0,0,0,0,1
"RP11-76H14.2",1.70689,1.70689,0,0,2.70689
"RP11-76H14.3",0,0,0,0,1
"RP11-76H14.4",0,0,0,0,1
"RP11-76H14.5",0,0,0,0,1
"RP11-76K13.2",0,0,0,0,1
"RP11-76N22.1",0,0,0,0,1
"RP11-76N22.3",0,0,0,0,1
"RP11-770J1.4",0.77586,0.77586,0.28226,0.28226,1.38494533090013
"RP11-770J1.5",23.27573,23.27573,31.28861,31.28861,0.751835709248555
"RP11-771F20.1",0,0,0.06272,0.06272,0.940981632038542
"RP11-772E11.1",0,0,0.99312,0.99312,0.501725937224051
"RP11-773H22.1",0,0,0.07318,0.07318,0.931810134367021
"RP11-773H22.2",0.27931,0.27931,0.14636,0.14636,1.11597578422136
"RP11-774G5.1",0,0,0,0,1
"RP11-775A1.2",0,0,0,0,1
"RP11-775A3.1",0,0,0,0,1
"RP11-775B15.3",0,0,0,0,1
"RP11-775E10.1",0,0,0,0,1
"RP11-775J23.2",0,0,0,0,1
"RP11-775L16.1",0,0,0,0,1
"RP11-776A13.2",0,0,0.04182,0.04182,0.959858708798065
"RP11-776K3.1",0,0,0,0,1
"RP11-777B9.1",0,0,0,0,1
"RP11-777B9.3",0,0,0,0,1
"RP11-777B9.4",0,0,0,0,1
"RP11-777B9.5",22.59298,22.59298,0,0,23.59298
"RP11-777J24.1",2.42068,2.42068,0.2718,0.2718,2.68963673533574
"RP11-778D9.4",0.65172,0.65172,0.15681,0.15681,1.42782306515331
"RP11-778D9.9",0,0,0,0,1
"RP11-778J16.2",0,0,0,0,1
"RP11-779O18.2",0,0,0.05227,0.05227,0.950326437131155
"RP11-77B22.1",0,0,0,0,1
"RP11-77G22.2",0,0,0,0,1
"RP11-77G22.3",0,0,0,0,1
"RP11-77I22.4",0,0,0,0,1
"RP11-77K12.1",0.15517,0.15517,0.37634,0.37634,0.839305694813782
"RP11-77K12.5",1.33448,1.33448,0.11499,0.11499,2.09372281365752
"RP11-77K12.7",1.39654,1.39654,0.51224,0.51224,1.58476167804052
"RP11-77O7.1",0,0,0,0,1
"RP11-77P16.1",0,0,0,0,1
"RP11-77P16.3",0,0,0,0,1
"RP11-780M14.1",0,0,0.02091,0.02091,0.979518272913381
"RP11-781D11.1",3.32067,3.32067,0,0,4.32067
"RP11-781E19.1",0,0,0,0,1
"RP11-781M16.1",0,0,0,0,1
"RP11-781P14.3",0,0,0,0,1
"RP11-782E2.2",0,0,0,0,1
"RP11-782K4.1",0,0,0,0,1
"RP11-783P22.2",0,0,0,0,1
"RP11-785H5.1",710.34425,710.34425,285.35048,285.35048,2.48417341573864
"RP11-787D11.1",0,0,0,0,1
"RP11-787P24.1",0,0,0,0,1
"RP11-787P24.2",0,0,0,0,1
"RP11-788M5.3",1.55172,1.55172,3.53343,3.53343,0.562867409444946
"RP11-789L4.1",0,0,0.35543,0.35543,0.737773252768494
"RP11-78E6.1",0,0,0,0,1
"RP11-78F17.3",0,0,0.03136,0.03136,0.969593546385355
"RP11-78H18.2",0,0,0,0,1
"RP11-790I12.1",0,0,0,0,1
"RP11-790I12.2",0,0,0,0,1
"RP11-790I12.3",0,0,0,0,1
"RP11-790I12.4",0,0,0,0,1
"RP11-790I12.6",0,0,0,0,1
"RP11-790J24.2",0,0,0,0,1
"RP11-790L1.3",0,0,0,0,1
"RP11-791G16.2",0,0,0,0,1
"RP11-791G16.4",0,0,0,0,1
"RP11-791G16.5",2.14137,2.14137,0.06272,0.06272,2.95597146943692
"RP11-792A8.1",0,0,0,0,1
"RP11-793B9.1",0,0,0,0,1
"RP11-793E15.1",0,0,0,0,1
"RP11-793G16.3",0.62069,0.62069,0,0,1.62069
"RP11-793H13.10",0,0,0.08363,0.08363,0.922824211216005
"RP11-793I11.1",0,0,0,0,1
"RP11-793K1.1",0,0,0,0,1
"RP11-793L10.1",0,0,0,0,1
"RP11-794C22.2",0,0,0,0,1
"RP11-794P6.2",0,0,0,0,1
"RP11-795A2.2",0,0,0,0,1
"RP11-795A2.3",0,0,0,0,1
"RP11-795F19.5",1.95516,1.95516,1.87125,1.87125,1.02922420548542
"RP11-795H16.2",0,0,0,0,1
"RP11-795J1.2",0,0,0,0,1
"RP11-796G6.1",0.74482,0.74482,0.33453,0.33453,1.30744157118986
"RP11-796G6.2",0,0,0.04182,0.04182,0.959858708798065
"RP11-796L2.1",0,0,0,0,1
"RP11-797H7.1",3.87929,3.87929,0.20908,0.20908,4.03553941840077
"RP11-797H7.3",2.48274,2.48274,0.74223,0.74223,1.99901275950936
"RP11-798G7.4",0,0,0,0,1
"RP11-798K23.2",0,0,0,0,1
"RP11-798K23.3",0,0,0,0,1
"RP11-798K23.5",13.31372,13.31372,5.46741,5.46741,2.21320745089611
"RP11-799A12.1",0.37241,0.37241,0,0,1.37241
"RP11-799D4.1",0,0,0,0,1
"RP11-79C23.1",0,0,0,0,1
"RP11-79C6.1",0,0,0,0,1
"RP11-79D8.2",72.06166,72.06166,7.86136,7.86136,8.24497142650789
"RP11-79E3.1",0,0,0,0,1
"RP11-79L21.1",0,0,0,0,1
"RP11-79L9.2",0,0,0,0,1
"RP11-79M21.3",0,0,0,0,1
"RP11-79P5.3-001",0,0,0,0,1
"RP11-7D5.2",0,0,0.02091,0.02091,0.979518272913381
"RP11-7F17.1",0,0,0,0,1
"RP11-7F18.1",0,0,0,0,1
"RP11-7G12.1",0,0,0,0,1
"RP11-7G12.2",0.0931,0.0931,0.03136,0.03136,1.05986270555383
"RP11-7G23.1",0,0,0,0,1
"RP11-7G23.4",0,0,0,0,1
"RP11-7G23.5",0,0,0.28226,0.28226,0.77987303666963
"RP11-7G23.6",0,0,0,0,1
"RP11-7G23.8",0,0,0,0,1
"RP11-7G23.9",0,0,0.06272,0.06272,0.940981632038542
"RP11-7O20.4",0,0,0,0,1
"RP11-800A3.5",0,0,0,0,1
"RP11-800K23.2",0,0,0.37634,0.37634,0.726564656988825
"RP11-801G16.2",0,0,0,0,1
"RP11-802H3.1",0,0,0,0,1
"RP11-803B1.1",0,0,0,0,1
"RP11-803B1.2",1.05517,1.05517,0.56451,0.56451,1.31361896056912
"RP11-803B1.3",0,0,51.25562,51.25562,0.0191366976413255
"RP11-803B1.5",0.62069,0.62069,0.06272,0.06272,1.52503952122855
"RP11-803B1.7",0.46551,0.46551,0.20908,0.20908,1.21208687597181
"RP11-804F13.2",0,0,0,0,1
"RP11-804H8.5",0,0,0,0,1
"RP11-804L24.1",0,0,0,0,1
"RP11-804M7.1",1.67585,1.67585,0.06272,0.06272,2.51792570009033
"RP11-804M7.2",0,0,0,0,1
"RP11-805F19.4",0.18621,0.18621,0.07318,0.07318,1.1053224994875
"RP11-805L22.1",0,0,0,0,1
"RP11-805L22.2",0,0,0,0,1
"RP11-806N19.1",0,0,0,0,1
"RP11-807E13.2",0,0,0.01045,0.01045,0.989658073135732
"RP11-807E13.3",0,0,0.02091,0.02091,0.979518272913381
"RP11-807H22.4",0,0,0,0,1
"RP11-807H22.5",0,0,0,0,1
"RP11-807H22.6",0.55862,0.55862,0,0,1.55862
"RP11-809F4.1",0,0,0,0,1
"RP11-809F4.2",0,0,0,0,1
"RP11-809H16.3",0,0,0.02091,0.02091,0.979518272913381
"RP11-809N8.5",246.13309,246.13309,6.85778,6.85778,31.4507519935656
"RP11-809N8.6",0,0,0,0,1
"RP11-80A15.1",0.96206,0.96206,0.16726,0.16726,1.68091085105289
"RP11-80F22.1",0,0,0,0,1
"RP11-80F22.10",0,0,0,0,1
"RP11-80F22.11",0,0,0,0,1
"RP11-80F22.12",0,0,0,0,1
"RP11-80F22.13",0,0,0,0,1
"RP11-80F22.2",1.92413,1.92413,0,0,2.92413
"RP11-80F22.5",0,0,0,0,1
"RP11-80F22.6",0,0,0,0,1
"RP11-80F22.7",0,0,0,0,1
"RP11-80F22.8",0,0,0,0,1
"RP11-80F22.9",0,0,0,0,1
"RP11-80H18.3",3.75515,3.75515,9.15764,9.15764,0.46813531489598
"RP11-80H5.5",0.40345,0.40345,0.22999,0.22999,1.14102553679298
"RP11-80I15.1",0,0,0.64814,0.64814,0.606744572669797
"RP11-80N2.2",0,0,0,0,1
"RP11-810D13.1",0,0,0,0,1
"RP11-810H18.1",0,0,0,0,1
"RP11-810K23.10",0,0,0.17772,0.17772,0.849098257650375
"RP11-810K23.2",0,0,0,0,1
"RP11-810K23.4",0,0,0,0,1
"RP11-810K23.5",0,0,0,0,1
"RP11-810K23.6",0,0,0,0,1
"RP11-810K23.7",0,0,0,0,1
"RP11-810K23.9",0,0,0.04182,0.04182,0.959858708798065
"RP11-810P12.1",0,0,0,0,1
"RP11-810P12.6",0,0,0,0,1
"RP11-811I15.1",0,0,0,0,1
"RP11-811J10.1",0,0,0,0,1
"RP11-812D23.1",0,0,0,0,1
"RP11-812E19.10",0,0,0,0,1
"RP11-812E19.3",0,0,0.03136,0.03136,0.969593546385355
"RP11-812E19.4",0,0,0,0,1
"RP11-812E19.5",0,0,0,0,1
"RP11-812E19.6",0,0,0.06272,0.06272,0.940981632038542
"RP11-812I20.2",0,0,0.05227,0.05227,0.950326437131155
"RP11-813B8.1",0,0,0,0,1
"RP11-813F20.1",0,0,0,0,1
"RP11-813M16.1",0,0,0,0,1
"RP11-813N20.1",0,0,0,0,1
"RP11-813N20.2",0,0,0,0,1
"RP11-813N20.3",0,0,0,0,1
"RP11-813P10.1",0,0,0,0,1
"RP11-813P10.2",0,0,0,0,1
"RP11-814E24.1",0,0,0,0,1
"RP11-814E24.3",2.63792,2.63792,0.32407,0.32407,2.7475284539337
"RP11-814M22.1",0,0,0,0,1
"RP11-815D16.1",0,0,0,0,1
"RP11-815I22.1",0,0,0,0,1
"RP11-815I9.3",0,0,0,0,1
"RP11-815I9.5",70.07546,70.07546,0,0,71.07546
"RP11-815J4.4",0,0,0,0,1
"RP11-815J4.5",0,0,0,0,1
"RP11-815J4.6",0.37241,0.37241,0.16726,0.16726,1.17575347394754
"RP11-815J4.7",0,0,0.11499,0.11499,0.896869030215518
"RP11-815N9.2",0,0,0.03136,0.03136,0.969593546385355
"RP11-816B4.1",0,0,0,0,1
"RP11-817J15.3",0,0,0.03136,0.03136,0.969593546385355
"RP11-817O13.1",0,0,0,0,1
"RP11-817O13.2",0,0,0,0,1
"RP11-819M15.1",0,0,0.1359,0.1359,0.880359186548112
"RP11-81A1.3",0,0,0.01045,0.01045,0.989658073135732
"RP11-81B10.2",0,0,0,0,1
"RP11-81B23.1",0,0,0,0,1
"RP11-81H14.3",0,0,0,0,1
"RP11-81H14.4",0,0,0,0,1
"RP11-81H3.1",0,0,0,0,1
"RP11-81K2.1",0.9931,0.9931,0,0,1.9931
"RP11-81M19.1",0,0,0,0,1
"RP11-81M19.3",0,0,0.03136,0.03136,0.969593546385355
"RP11-820I16.2",0,0,0,0,1
"RP11-820K3.2",0,0,0,0,1
"RP11-820K3.3",0,0,0,0,1
"RP11-820K3.4",0,0,0,0,1
"RP11-822E23.3",0,0,0,0,1
"RP11-822E23.4",0,0,0.11499,0.11499,0.896869030215518
"RP11-822E23.5",0,0,0,0,1
"RP11-822E23.6",0,0,0,0,1
"RP11-822E23.7",0,0,0,0,1
"RP11-822P1.1",0,0,0,0,1
"RP11-823P9.1",12.22752,12.22752,4.99698,4.99698,2.20569686742327
"RP11-823P9.3",0,0,0.01045,0.01045,0.989658073135732
"RP11-824M15.3",0.52758,0.52758,0,0,1.52758
"RP11-826N14.2",0.52758,0.52758,0.12545,0.12545,1.35730596650229
"RP11-829H16.1",0,0,0,0,1
"RP11-829H16.2",0,0,0,0,1
"RP11-829H16.4",0,0,0,0,1
"RP11-829H16.5",0,0,0.05227,0.05227,0.950326437131155
"RP11-82H13.2",0,0,0.26135,0.26135,0.792801363618345
"RP11-82I10.1",2.29654,2.29654,0.30316,0.30316,2.52965100217932
"RP11-82K18.2",0,0,0.10454,0.10454,0.905354265123943
"RP11-82L7.1",0,0,0,0,1
"RP11-82O18.1",27.21709,27.21709,5.93783,5.93783,4.06713482457771
"RP11-82O19.2",0,0,0.02091,0.02091,0.979518272913381
"RP11-830F9.6",0.49655,0.49655,0.17772,0.17772,1.27071799748667
"RP11-831A10.1",3.75515,3.75515,0.03136,0.03136,4.61056275209432
"RP11-831F12.3",0,0,0,0,1
"RP11-831F12.4",0,0,0,0,1
"RP11-831H9.11",1.52068,1.52068,0.18817,0.18817,2.12148093286314
"RP11-831H9.16",20.20333,20.20333,15.5659,15.5659,1.27993830700415
"RP11-832A4.5",0,0,0.14636,0.14636,0.872326319829722
"RP11-832N8.1",0,0,0,0,1
"RP11-834C11.7",8.28616,8.28616,2.01761,2.01761,3.0773227819367
"RP11-835E18.4",5.21376,5.21376,0.55406,0.55406,3.99840418001879
"RP11-838N2.8",0,0,0,0,1
"RP11-83A24.1",0,0,0,0,1
"RP11-83J16.1",3.13446,3.13446,0.28226,0.28226,3.22435387518912
"RP11-83J16.3",0,0,0,0,1
"RP11-83M16.1",0,0,0,0,1
"RP11-83M16.2",0,0,0.02091,0.02091,0.979518272913381
"RP11-83M16.3",0,0,1.11857,1.11857,0.472016501696899
"RP11-83M16.4",0,0,3.46025,3.46025,0.224202679222017
"RP11-841C19.1",1.27241,1.27241,0,0,2.27241
"RP11-841C19.3",0,0,0,0,1
"RP11-841C19.4",0,0,0,0,1
"RP11-841C19.6",0.55862,0.55862,0.2718,0.2718,1.22552288095613
"RP11-843A23.2",0,0,0,0,1
"RP11-843B15.1",0,0,0,0,1
"RP11-844G16.1",0,0,0,0,1
"RP11-844P9.3",0.21724,0.21724,0.01045,0.01045,1.20465139294374
"RP11-845M18.8",0,0,0,0,1
"RP11-846F4.1",0,0,0,0,1
"RP11-846F4.10",0,0,0,0,1
"RP11-846F4.11",0,0,0.01045,0.01045,0.989658073135732
"RP11-846F4.5",0,0,0,0,1
"RP11-846F4.6",0,0,0,0,1
"RP11-846F4.8",0,0,0,0,1
"RP11-846F4.9",0,0,0,0,1
"RP11-848D3.4",0,0,0,0,1
"RP11-848G14.2",0,0,0,0,1
"RP11-848G14.5",0.03103,0.03103,0.25089,0.25089,0.824237143154074
"RP11-848P1.7",35.41014,35.41014,4.62064,4.62064,6.47793489709357
"RP11-848P1.9",25.38606,25.38606,2.15351,2.15351,8.36720352876636
"RP11-849F2.7",0.83793,0.83793,0.24044,0.24044,1.48167585695398
"RP11-849H4.2",3.59998,3.59998,1.68308,1.68308,1.71444012105491
"RP11-84A1.1",0,0,0,0,1
"RP11-84C10.1",0.12414,0.12414,0.05227,0.05227,1.06829996103662
"RP11-84H6.1",0,0,0,0,1
"RP11-84O12.2",0,0,0,0,1
"RP11-84O12.3",0,0,0,0,1
"RP11-851M3.1",0,0,0,0,1
"RP11-851M3.2",0,0,0,0,1
"RP11-852E15.1",0,0,0,0,1
"RP11-854K16.1",0,0,0.03136,0.03136,0.969593546385355
"RP11-854K16.2",0,0,0,0,1
"RP11-856M7.7",0,0,0,0,1
"RP11-856M7.8",0,0,0,0,1
"RP11-857B24.2",0,0,0,0,1
"RP11-857B24.3",0,0,0,0,1
"RP11-85F14.1",0,0,0,0,1
"RP11-85G20.1",0,0,0,0,1
"RP11-85G20.2",0,0,0,0,1
"RP11-85L21.5",0,0,0,0,1
"RP11-861E21.3",0,0,0.07318,0.07318,0.931810134367021
"RP11-861L17.2",0,0,0,0,1
"RP11-861L17.3",0,0,0,0,1
"RP11-863K10.4",2.79309,2.79309,0.59587,0.59587,2.37681640735148
"RP11-863K10.7",0.49655,0.49655,0.32407,0.32407,1.13026501620005
"RP11-863N1.1",0,0,0,0,1
"RP11-863N1.2",0,0,0,0,1
"RP11-864G5.1",0,0,0.02091,0.02091,0.979518272913381
"RP11-864J10.2",0,0,0.31362,0.31362,0.761255157503692
"RP11-864N7.1",0,0,0,0,1
"RP11-864N7.2",0.89999,0.89999,0.18817,0.18817,1.59908935590025
"RP11-865B13.1",0,0,0,0,1
"RP11-866E20.1",0,0,0,0,1
"RP11-867G2.2",0.49655,0.49655,1.08721,1.08721,0.717009788186143
"RP11-867G23.8",26.6895,26.6895,0.70041,0.70041,16.2840138554819
"RP11-867G23.9",0,0,0,0,1
"RP11-86H7.3",0,0,0,0,1
"RP11-86K22.1",0,0,0,0,1
"RP11-86L19.2",0,0,0,0,1
"RP11-871F6.2",0,0,0,0,1
"RP11-872D17.8",4.49997,4.49997,1.28583,1.28583,2.40611506542481
"RP11-873E20.2",0,0,0,0,1
"RP11-874G11.1",0,0,0,0,1
"RP11-876N24.1",0.18621,0.18621,0.10454,0.10454,1.07394028283267
"RP11-87C12.2",7.91375,7.91375,3.70069,3.70069,1.89626416547358
"RP11-87H9.2",24.3309,24.3309,2.82256,2.82256,6.62668473483739
"RP11-87M1.1",0.31034,0.31034,3.64842,3.64842,0.281889330137982
"RP11-87N24.1",0,0,0,0,1
"RP11-87O11.1",0,0,0.02091,0.02091,0.979518272913381
"RP11-882I15.1",0,0,0,0,1
"RP11-883G10.1",0,0,0,0,1
"RP11-884K10.5",96.95117,96.95117,109.55719,109.55719,0.885977384193647
"RP11-885L14.1",0,0,0,0,1
"RP11-885N19.5",0,0,0.96176,0.96176,0.509746350216132
"RP11-886H22.1",0.18621,0.18621,0.03136,0.03136,1.15014156065777
"RP11-886I11.1",0,0,0,0,1
"RP11-886I11.2",0,0,0,0,1
"RP11-886I11.3",0,0,0,0,1
"RP11-886I11.4",0,0,0,0,1
"RP11-887P2.3",0,0,9.77442,9.77442,0.0928124205293649
"RP11-889L3.1",9.4965,9.4965,1.79808,1.79808,3.75132233531565
"RP11-889L3.4",0,0,0.03136,0.03136,0.969593546385355
"RP11-88B8.2",0,0,0,0,1
"RP11-88E18.1",0,0,0,0,1
"RP11-88H10.1",0,0,0.16726,0.16726,0.856707160358446
"RP11-88I18.2",14.49302,14.49302,1.50537,1.50537,6.18392492925197
"RP11-88I18.4",0,0,0,0,1
"RP11-88I21.1",0,0,0,0,1
"RP11-88K11.1",0,0,0,0,1
"RP11-88M19.3",0,0,0,0,1
"RP11-895M11.2",0,0,0,0,1
"RP11-89A12.1",0,0,0,0,1
"RP11-89A16.1",0,0,0,0,1
"RP11-89B16.2",0.55862,0.55862,0.04182,0.04182,1.49605498070684
"RP11-89C3.1",0,0,0,0,1
"RP11-89F3.2",2.35861,2.35861,0.11499,0.11499,3.01223329357214
"RP11-89K10.2",0,0,0,0,1
"RP11-89K11.1",8.4103,8.4103,2.1326,2.1326,3.0039902956011
"RP11-89K18.1",0,0,0,0,1
"RP11-89M20.1",0,0,0,0,1
"RP11-89N17.1",0,0,0.02091,0.02091,0.979518272913381
"RP11-8H2.1",0.40345,0.40345,0.1359,0.1359,1.23554010036095
"RP11-8J23.1",0,0,0,0,1
"RP11-8J9.1",0,0,0.03136,0.03136,0.969593546385355
"RP11-8J9.5",0,0,0,0,1
"RP11-8L18.2",0,0,0,0,1
"RP11-8L18.3",0,0,0,0,1
"RP11-8L8.1",0,0,0,0,1
"RP11-8P13.1",0,0,0,0,1
"RP11-903H12.2",0,0,0,0,1
"RP11-903H12.4",0,0,0,0,1
"RP11-907B8.1",0,0,0,0,1
"RP11-90C4.4",0,0,0,0,1
"RP11-90E9.1",0,0,0,0,1
"RP11-90H3.1",0,0,0.02091,0.02091,0.979518272913381
"RP11-90H3.2",0,0,0,0,1
"RP11-90J19.1",8.31719,8.31719,1.98625,1.98625,3.12003013813311
"RP11-90K18.1",0,0,0,0,1
"RP11-90M11.1",0,0,0.1359,0.1359,0.880359186548112
"RP11-90M5.1",0,0,0,0,1
"RP11-90O23.1",0,0,0,0,1
"RP11-90P16.1",0,0,0,0,1
"RP11-90P16.2",0,0,0,0,1
"RP11-90P5.1",0,0,0,0,1
"RP11-91A15.1",0,0,0,0,1
"RP11-91A15.2",0,0,0,0,1
"RP11-91A18.1",0,0,0,0,1
"RP11-91E8.1",0,0,0,0,1
"RP11-91I11.1",0,0,0,0,1
"RP11-91J3.1",0,0,0,0,1
"RP11-91K8.2",0,0,0,0,1
"RP11-91K8.4",0,0,0,0,1
"RP11-91P24.1",0.89999,0.89999,0,0,1.89999
"RP11-91P24.3",0,0,0,0,1
"RP11-923I11.7",0.0931,0.0931,0.42861,0.42861,0.765149340967794
"RP11-925D8.1",0,0,0,0,1
"RP11-925D8.2",0,0,0,0,1
"RP11-925D8.3",0,0,0,0,1
"RP11-925D8.4",0,0,0,0,1
"RP11-925D8.5",0,0,0,0,1
"RP11-925D8.6",0,0,0,0,1
"RP11-927P21.4",834.63664,834.63664,412.2612,412.2612,2.02205442949883
"RP11-927P21.5",0.49655,0.49655,0.91995,0.91995,0.779473423787078
"RP11-927P21.6",0,0,0,0,1
"RP11-928F19.2",0,0,0,0,1
"RP11-928F19.3",0,0,0,0,1
"RP11-92C4.4",0,0,0,0,1
"RP11-932O9.1",0,0,0.03136,0.03136,0.969593546385355
"RP11-932O9.3",0,0,0,0,1
"RP11-932O9.6",0,0,0,0,1
"RP11-934B9.3",0,0,0.05227,0.05227,0.950326437131155
"RP11-93B14.6",0.18621,0.18621,0.05227,0.05227,1.12728672298935
"RP11-93B21.1",0,0,0,0,1
"RP11-93H10.1",0,0,0,0,1
"RP11-93H12.3",0,0,0,0,1
"RP11-93I21.2",0,0,0,0,1
"RP11-93K22.1",0.86896,0.86896,0,0,1.86896
"RP11-93K22.10",0,0,0,0,1
"RP11-93K22.11",1.67585,1.67585,0.58542,0.58542,1.68778620176357
"RP11-93K22.14",0,0,0,0,1
"RP11-93K22.7",0,0,0,0,1
"RP11-93K22.8",0,0,0,0,1
"RP11-93K22.9",0,0,0,0,1
"RP11-93K7.1",0,0,0,0,1
"RP11-93L14.1",0,0,0,0,1
"RP11-93M12.1",0,0,0,0,1
"RP11-93N19.1",0,0,0,0,1
"RP11-93O14.1",0,0,0,0,1
"RP11-93O17.1",0,0,0,0,1
"RP11-93O17.2",0.06207,0.06207,0,0,1.06207
"RP11-93P10.2",0,0,0,0,1
"RP11-93P10.3",0,0,0,0,1
"RP11-941H19.1",0,0,0.06272,0.06272,0.940981632038542
"RP11-941H19.2",0,0,0,0,1
"RP11-944C7.1",7.3241,7.3241,0.2718,0.2718,6.5451328825287
"RP11-944L7.2",0.18621,0.18621,0.21953,0.21953,0.972677998901216
"RP11-944L7.3",0,0,0,0,1
"RP11-945A13.1",0,0,0,0,1
"RP11-946L20.1",0,0,0,0,1
"RP11-94B19.4",0,0,0.07318,0.07318,0.931810134367021
"RP11-94D20.1",0,0,0,0,1
"RP11-94I2.1",3.56895,3.56895,0.30316,0.30316,3.50605451364376
"RP11-94P11.3",0,0,0,0,1
"RP11-94P14.1",0,0,0,0,1
"RP11-950C14.8",0,0,0,0,1
"RP11-950K24.2",0,0,0.01045,0.01045,0.989658073135732
"RP11-953B20.2",0,0,0,0,1
"RP11-955H22.2",0,0,0,0,1
"RP11-955H22.4",0,0,0,0,1
"RP11-956A19.1",0,0,0.03136,0.03136,0.969593546385355
"RP11-956J14.2",0,0,0,0,1
"RP11-958J22.2",0,0,0,0,1
"RP11-958N24.1",5.89652,5.89652,2.64484,2.64484,1.89213243928403
"RP11-958N24.2",0.52758,0.52758,0.09409,0.09409,1.39621054940636
"RP11-959F10.1",0,0,0,0,1
"RP11-959F10.4",0,0,0,0,1
"RP11-959F10.5",0,0,0,0,1
"RP11-959F10.6",0,0,0,0,1
"RP11-959I15.1",0,0,0,0,1
"RP11-95I19.1",0,0,0,0,1
"RP11-95I19.2",0,0,0,0,1
"RP11-95J11.1",0,0,0,0,1
"RP11-95K23.2",0,0,0,0,1
"RP11-95K23.7",0,0,0,0,1
