"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg_TPM","FoldChange"
"FUOM","Fuom",25.404845,24.806187,19.854462,198,47,78,23.3551646666667,4.439182,3.703829,3.939143,39,32,32,1.40904133333333,10.1098990414444
"FURIN","Furin",20.484419,17.315993,27.281429,1422,335,570,21.693947,97.101217,24.400809,42.025772,932,661,603,0,22.693947
"FUS","Fus",281.759324,314.716961,329.61521,5560,1896,2737,308.697165,113.720794,137.978853,103.033244,2177,2216,1677,0.185611,261.213133987455
"FUT1","Fut1",0.028524,0,0,3,0,0,0.009508,0.155874,0.048191,0.100258,7,4,1,7.73568533333333,0.115561396900133
"FUT10","Fut10",1.71951,1.545264,2.349173,215,51,79,1.87131566666667,1.938273,2.661011,2.762915,60,53,37,10.363535,0.252678032554717
"FUT11","Fut11",8.030502,6.877562,7.163885,1298,276,472,7.35731633333333,8.907787,6.541569,7.417339,328,222,244,2.05853933333333,2.73245344346288
"FUT2","Fut2",0.443115,0.125225,0.16755,24,4,8,0.245296666666667,1.450732,1.091181,0.187893,11,19,12,12.8858826666667,0.0896807712235698
"FUT4","Fut4",0.589751,0.489551,0.552244,95,19,37,0.543848666666667,0.217602,0.168464,0.085977,26,20,10,0.637445,0.942840013964846
"FUT7","Fut7",0.158465,0,0.122614,8,0,4,0.093693,0.02819,0.031114,0,1,1,0,2.27774,0.333672896568977
"FUT8","Fut8",20.583949,21.743207,22.816542,2187,558,933,21.714566,3.180339,1.832537,0.846501,101,83,45,0.313283,17.2960176900181
"FUT9","Fut9",0.099393,0.095292,0.067236,42,12,13,0.087307,0,0,0.00461,0,0,1,0.0749336666666667,1.01151078779745
"FUZ","Fuz",13.503311,22.386877,14.048204,341,78,139,16.6461306666667,11.554266,9.406654,8.987718,164,125,120,0.110899,15.8845499605875
"FXN","Fxn",3.086081,2.712305,2.58477,122,25,41,2.79438533333333,2.999322,4.018073,2.777634,114,113,70,0.019471,3.72191590867551
"FXR1","Fxr1",57.534062,55.11806,55.809657,5405,1244,2001,56.1539263333333,90.029496,69.366093,61.426087,2012,1598,1266,0.229335333333333,46.4917299483786
"FXR2","Fxr2",229.63232,242.531108,232.907518,6707,1616,2513,235.023648666667,27.952882,25.371722,25.365439,970,768,741,7.71459266666667,27.0837269961518
"FXYD1","Fxyd1",343.61202,275.311923,346.844318,752,157,292,321.922753666667,132.616807,142.563351,126.559991,729,720,664,52.1578753333333,6.07478669231488
"FXYD2","Fxyd2",5307.566061,4610.239881,4262.896953,16657,3219,5502,4726.900965,0.051187,0.092483,0.197001,3,2,2,27.7683253333333,164.343975890799
"FXYD3","Fxyd3",29.889853,25.666848,23.195189,186,35,72,26.25063,0.141969,0,0.091902,1,0,1,11.4551416666667,2.18790205116093
"FXYD4","Fxyd4",1.726545,1.230498,1.589751,32,7,15,1.515598,0,0,0,0,0,0,3.448609,0.565479681401535
"FXYD5","Fxyd5",33.404149,31.01632,26.220424,292,69,115,30.213631,4.079482,4.095005,3.868999,41,57,46,4.07746033333333,6.14748889224869
"FXYD6","Fxyd6",33.607102,31.128059,28.48505,2325,519,786,31.0734036666667,54.446613,49.797864,49.286925,1795,1577,1489,0.264099333333333,25.372534278688
"FXYD7","Fxyd7",235.715687,193.19641,233.98368,4454,888,1779,220.965259,0,0.213913,0.191131,0,1,2,0.147790333333333,193.384847871461
"FYB2","Fyb2",1.263818,1.279118,1.132289,159,40,55,1.225075,0.375825,0.048237,0.02442,6,2,1,34.06499,0.063455743178595
"FYCO1","Fyco1",1.972669,1.919435,2.130554,627,140,278,2.00755266666667,12.846256,9.714404,8.371595,1645,1074,874,0.348830666666667,2.22974813739901
"FYN","Fyn",69.077652,57.083696,50.493978,2593,601,1067,58.8851086666667,24.415497,19.383245,15.972971,366,286,230,0.043423,57.392935239751
"FYTTD1","Fyttd1",46.914192,49.703893,60.024371,2859,749,1161,52.214152,18.062725,12.406285,7.235044,502,466,331,3.092576,13.0026056938222
"FZD1","Fzd1",4.382092,3.437772,4.064719,719,136,281,3.96152766666667,3.20707,2.887197,2.725981,397,359,345,3.72580866666667,1.049879082423
"FZD10","Fzd10",0.125243,0.193976,0.019233,16,6,1,0.112817333333333,0,0,0,0,0,0,2.19289466666667,0.348529296926384
"FZD2","Fzd2",1.072107,1.229055,1.312393,152,42,78,1.20451833333333,5.91059,4.63599,4.373097,488,359,341,38.4305583333333,0.0559088794710194
"FZD3","Fzd3",4.923414,5.681364,5.445234,2246,532,943,5.350004,2.128724,6.554305,1.241406,173,155,160,1.67606633333333,2.37288736863648
"FZD4","Fzd4",1.60479,1.761558,1.879269,455,122,212,1.748539,1.42048,1.092399,0.773743,226,170,119,16.4985833333333,0.157072086787978
"FZD5","Fzd5",0.439598,0.241952,0.349638,127,17,41,0.343729333333333,0.287594,0.256729,0.17512,43,37,25,3.06078433333333,0.330903890241893
"FZD6","Fzd6",1.003579,1.17404,2.750462,169,31,75,1.64269366666667,5.287334,4.054521,3.052676,256,200,147,0,2.64269366666667
"FZD7","Fzd7",1.731861,2.017799,2.115492,315,89,158,1.95505066666667,0.099999,0.038503,0.064257,8,3,5,10.7203316666667,0.252130293809945
"FZD8","Fzd8",1.238664,1.174621,1.257177,298,69,125,1.22348733333333,6.032647,5.118642,4.160235,486,355,306,2.54143766666667,0.627848784199035
"FZD9","Fzd9",0.143095,0.100038,0.222675,12,2,8,0.155269333333333,0.244977,0.399318,0.314842,12,17,14,3.307714,0.26818617330058
"FZR1","Fzr1",22.462834,18.483155,21.348708,1787,349,642,20.764899,6.403851,4.36634,6.247222,334,254,235,0.04005,20.9267814047402
"G0S2","G0s2",6.31659,5.62698,7.465602,180,39,85,6.469724,11.140794,11.209697,9.613122,170,159,137,1.52951966666667,2.95302072501512
"G2E3","G2e3",2.24952,1.556414,2.570842,436,97,185,2.125592,6.585549,3.820674,2.442219,92,92,71,12.6512323333333,0.228960428163543
"G3BP1","G3bp1",12.114193,10.050454,13.041478,3400,706,1201,11.735375,108.820331,56.390364,22.764002,848,676,539,10.099029,1.14743145549039
"G3BP2","G3bp2",124.832283,123.596432,133.454495,15991,4017,6570,127.294403333333,86.41168,29.490127,37.382457,1528,1368,1042,196.481825333333,0.649651698918535
"G6PC2","G6pc2",0,0,0,0,0,0,0,0.041984,0,0,1,0,0,0.0450796666666667,0.956864851451516
"G6PC3","G6pc3",42.32295,54.066661,38.112009,1918,475,660,44.8338733333333,25.539892,28.358398,22.89522,479,479,378,70.9877063333333,0.636690285992767
"G6PD","G6pdx",23.712964,24.090799,20.242067,1757,377,620,22.6819433333333,4.534006,3.457289,2.046097,110,100,72,1.63910066666667,8.97348995907949
"GAA","Gaa",275.745898,284.849901,298.801841,11617,2678,4199,286.46588,21.482398,16.662191,16.462871,838,640,501,14.164715,18.956233598851
"GAB1","Gab1",12.88047,12.710046,14.930885,2095,491,799,13.5071336666667,26.219073,13.457958,9.501547,1015,722,581,19.3431656666667,0.713120755361952
"GAB2","Gab2",7.449155,6.6973,7.731542,1847,428,762,7.29266566666667,1.984129,1.435829,0.98976,250,163,127,2.94957533333333,2.09963476242087
"GAB3","Gab3",0.588906,0.794276,0.600964,41,12,19,0.661382,2.611688,1.229722,0.915911,113,93,82,4.37459533333333,0.309117598062887
"GABARAP","Gabarap",200.535006,166.276529,198.74048,5620,1159,2136,188.517338333333,213.686548,236.350958,210.212609,1838,1980,1694,29.488999,6.21592523694639
"GABARAPL1","Gabarapl1",412.344272,391.676894,423.989379,20041,4701,7796,409.336848333333,79.978987,44.894961,37.83924,1385,1242,1096,0.09804,373.699362804027
"GABARAPL2","Gabarapl2",258.151687,226.644154,245.847294,8158,1814,3137,243.547711666667,104.458737,93.247247,91.153968,1293,1319,1169,9.69810233333333,22.858980410451
"GABBR1","Gabbr1",275.549418,268.197044,421.39964,18750,4307,7196,321.715367333333,12.408944,9.204795,6.51466,690,597,434,0.0146126666666667,318.067552215328
"GABBR2","Gabbr2",52.949386,42.132249,53.012484,9355,1949,3571,49.3647063333333,7.254689,0.026592,22.76396,3,3,3,0.00438133333333333,50.1450043542559
"GABPA","Gabpa",20.95927,12.121298,21.886301,1217,233,448,18.3222896666667,2.345219,1.105761,1.171757,169,93,99,63.3103153333333,0.300453971754225
"GABPB1","Gabpb1",5.764303,7.308134,7.494101,463,110,188,6.85551266666667,7.844801,8.849236,2.023326,115,115,70,0.748025666666667,4.49393439493737
"GABPB2","Gabpb2",2.591031,2.007824,3.031639,701,152,344,2.543498,1.467453,1.878753,1.146766,131,122,100,41.1489993333333,0.0840707503392054
"GABRA1","Gabra1",42.666844,38.786655,35.895875,4207,964,1442,39.116458,0,0,0.010809,0,0,1,0.030394,38.9331246105859
"GABRA2","Gabra2",10.307332,7.639742,11.617601,1524,346,672,9.85489166666667,0.069492,0.222891,0.331434,2,16,5,27.081601,0.386548176746285
"GABRA3","Gabra3",3.98981,4.499966,3.602024,597,143,208,4.0306,0,0,0,0,0,0,8.84313233333333,0.511077147968853
"GABRA4","Gabra4",0.592189,0.95726,0.458399,69,13,28,0.669282666666667,0.522338,0,0.100501,3,0,4,0.732072,0.96374900504521
"GABRA5","Gabra5",2.756197,2.145175,3.265638,270,52,127,2.72233666666667,0.062316,0,0,3,0,0,0,3.72233666666667
"GABRA6","Gabra6",0.017373,0,0.027839,1,0,1,0.0150706666666667,0.056962,0,0,0,0,0,17.7775986666667,0.0540575333771823
"GABRB1","Gabrb1",0.595189,0.410805,0.536214,350,60,124,0.514069333333333,0.430057,0,0.151707,3,0,1,0.0625403333333333,1.42495233906415
"GABRB2","Gabrb2",3.183387,3.658645,3.380367,523,120,217,3.40746633333333,0.147608,0.084663,0,5,4,0,102.669972,0.0425143968721563
"GABRB3","Gabrb3",19.875936,16.317623,21.900874,4056,936,1661,19.364811,0.445397,0.180449,0.115406,23,15,12,2.80016233333333,5.35893185966529
"GABRD","Gabrd",0.39555,0.108038,0.275957,31,2,9,0.259848333333333,0.194441,0.04678,0.024437,9,2,1,183.573222666667,0.00682573731514988
"GABRG1","Gabrg1",4.873063,6.434064,6.962503,672,216,398,6.08987666666667,0,0,0,0,0,0,8.91631466666667,0.714970924682234
"GABRG2","Gabrg2",35.39149,32.972503,34.072226,4220,1013,1615,34.1454063333333,0.347523,0.42689,0.201679,15,11,4,0.0119226666666667,34.731316424707
"GABRG3","Gabrg3",0.530982,0.532622,0.56698,166,38,61,0.543528,0.047515,1.63131,0,2,9,0,0.126741666666667,1.36990407443291
"GABRP","Gabrp",0,0.030241,0,0,1,0,0.0100803333333333,0.598001,0.230164,0.888766,7,2,9,25.9296393333333,0.0375081270428699
"GABRQ","Gabrq",0.087595,0.019603,0.04903,12,1,4,0.052076,0.006954,0.014481,0,1,2,0,3.61709566666667,0.227865323994803
"GABRR1","Gabrr1",0.152628,0.089637,0.251353,14,2,9,0.164539333333333,0,0,0,0,0,0,16.3975543333333,0.0669369562537938
"GABRR2","Gabrr2",0.097414,0.057844,0.072069,6,1,2,0.0757756666666667,0.297241,0.101956,0.156185,28,10,15,25.8181823333333,0.0401136681560086
"GAD1","Gad1",0.295722,0.166972,0.227301,36,5,11,0.229998333333333,0,0,0.046374,0,0,2,5.33493766666667,0.19416107909086
"GAD2","Gad2",0.021035,0.016903,0.119511,5,1,5,0.052483,0.009703,0.009482,0,1,1,0,10.430777,0.0920744932737293
"GADD45A","Gadd45a",21.903182,15.49585,25.913181,575,116,239,21.104071,30.710784,33.39435,29.3677,565,562,553,31.3364213333333,0.683565777800355
"GADD45B","Gadd45b",3.482731,3.051709,4.244203,129,34,63,3.592881,119.722261,94.694365,100.99681,1175,1027,1032,0,4.592881
"GADD45G","Gadd45g",6.120645,5.415251,8.392064,222,49,122,6.64265333333333,17.103922,14.931427,17.359667,338,254,311,0.305825333333333,5.85273783425859
"GADD45GIP1","Gadd45gip1",6.508122,5.045071,6.141322,627,117,242,5.89817166666667,11.030536,10.316432,10.025644,403,351,341,2.382824,2.03917545419645
"GADL1","Gadl1",2.307019,2.8977,1.91551,346,94,110,2.37340966666667,0.122588,0.079766,0.060199,10,7,6,6.32277233333333,0.460673842242899
"GAK","Gak",65.440709,77.972146,67.454782,4396,1024,1720,70.2892123333333,19.20149,20.509907,14.940315,860,583,485,0.031985,69.0796981868277
"GAL","Gal",36.046162,25.509386,28.794456,817,137,250,30.116668,0.257837,0.192282,0.374681,3,2,4,12.3400536666667,2.33257442417585
"GAL3ST1","Gal3st1",4.402189,4.441398,4.865978,298,75,127,4.569855,0,0.203382,0,0,3,0,0.280816333333333,4.34867580545636
"GAL3ST2","Gal3st2",0,0,0.039177,0,0,0,0.013059,0,0.038787,0,0,1,0,43.4663986666667,0.0227825735921227
"GAL3ST3","Gal3st3",1.025663,0.940492,0.920721,97,21,36,0.962292,0.540191,0.73782,0.431732,31,42,28,91.3805706666667,0.0212413929231988
"GALC","Galc",13.875346,11.17597,12.207547,1514,340,585,12.419621,13.776648,6.580862,5.11622,378,301,226,5.126766,2.19032700122707
"GALE","Gale",21.573571,22.045891,25.570764,877,198,368,23.0634086666667,22.129375,15.656571,13.161896,325,257,229,2.395231,7.08741427804667
"GALK1","Galk1",2.591684,3.361163,2.996665,137,43,63,2.98317066666667,17.10097,13.683724,13.928251,238,162,139,3.20200033333333,0.947922501354712
"GALK2","Galk2",13.098515,13.103382,14.356056,758,166,271,13.5193176666667,6.6579,6.554583,5.047221,115,109,87,0.336887,10.8605421899283
"GALM","Galm",8.646235,10.695492,10.477994,579,144,247,9.939907,4.320494,2.981458,4.140236,186,130,130,0.0299033333333333,10.62226584372
"GALNS","Galns",1.833908,1.378978,3.006526,122,23,60,2.07313733333333,11.40709,8.719503,8.450543,379,282,274,0.312626333333333,2.34121261724903
"GALNT1","Galnt1",22.327621,22.057292,24.786006,2231,556,911,23.056973,15.979671,13.325505,8.480421,577,497,415,9.04695233333333,2.39445477612
"GALNT10","Galnt10",6.423424,6.295163,5.368359,1246,292,413,6.028982,2.257016,1.411538,1.565056,245,176,159,4.416152,1.29778152459532
"GALNT11","Galnt11",11.689817,12.033172,12.783616,1183,288,468,12.1688683333333,7.646318,6.404748,6.144082,382,314,240,6.254065,1.8153777686488
"GALNT12","Galnt12",0.205729,0.210825,0.094197,18,4,3,0.170250333333333,0.581335,0.306394,0.058911,6,7,3,14.1950026666667,0.0770154740347967
"GALNT13","Galnt13",12.95132,9.723875,12.304577,2051,486,846,11.659924,0.305182,0.081733,0.0094,8,2,1,5.53969633333333,1.93585808189157
"GALNT14","Galnt14",36.356759,37.704766,36.128696,2658,658,1031,36.7300736666667,0.262826,0.186994,0.380863,6,4,4,29.8987933333333,1.22108566699153
"GALNT15","Galnt15",0.6517,0.556533,0.67073,162,37,65,0.626321,6.369349,1.342187,2.709946,29,8,11,55.523515,0.0287724675296644
"GALNT16","Galnt16",5.030248,3.800118,5.198648,778,151,307,4.676338,18.387466,6.80197,8.873277,498,374,302,22.6355443333333,0.240161086199087
"GALNT17","Galnt17",21.859584,19.389653,25.952751,6168,1412,2552,22.4006626666667,2.922999,2.575152,2.402113,222,142,162,7.95771666666667,2.61234682201379
"GALNT18","Galnt18",13.586558,15.574896,12.85046,1419,394,524,14.0039713333333,1.687466,1.229371,1.421463,91,63,72,133.941514666667,0.111188698084472
"GALNT2","Galnt2",1.251743,1.024528,2.678685,217,4,13,1.651652,4.956539,4.053856,3.363582,414,359,311,9.924538,0.242724406286106
"GALNT3","Galnt3",3.241981,2.455028,2.946457,264,54,90,2.88115533333333,0.081734,0,0.030208,2,0,1,0.387186666666667,2.79786089831698
"GALNT4","Galnt4",0.389587,0.605172,0.664324,84,32,56,0.553027666666667,2.2e-05,0,0.087461,0,0,9,2.27874633333333,0.473665086828411
"GALNT5","Galnt5",7.895602,8.495902,8.57908,1385,365,591,8.323528,1.753081,0.658057,0.647745,185,130,103,0.122817333333333,8.30369083484045
"GALNT6","Galnt6",0.691619,0.611683,0.698158,112,24,44,0.667153333333333,0.517608,0.145129,0.196531,30,16,22,4.81999333333333,0.286452790896668
"GALNT7","Galnt7",1.646523,1.442119,1.678756,285,60,107,1.58913266666667,3.102266,1.482748,1.662551,111,94,86,13.1355263333333,0.183164928253232
"GALNTL5","Galntl5",0,0,0,0,0,0,0,0,0,0,0,0,0,75.0923956666667,0.0131419176809814
"GALP","Galp",0,0,0,0,0,0,0,0,0,0,0,0,0,0.625452333333333,0.61521336522326
"GALR1","Galr1",2.470436,2.32671,2.322349,302,70,112,2.373165,0.03634,0.014105,0.008001,8,3,2,0.116265666666667,3.02182992877741
"GALR2","Galr2",0.486774,0.49782,0.55288,34,8,15,0.512491333333333,0.104702,0.118716,0.038195,3,3,1,26.1375463333333,0.0557342699577642
"GALR3","Galr3",0.041883,0,0,1,0,0,0.013961,0,0.066141,0,0,1,0,6.686618,0.131912500400046
"GALT","Galt",16.152486,16.561085,17.276998,578,117,205,16.663523,24.786121,22.054325,20.690917,428,359,298,0,17.663523
"GAMT","Gamt",30.201781,20.249023,29.64358,791,128,301,26.698128,67.55691,73.631753,62.900416,815,736,682,28.7788176666667,0.930128533309913
"GAN","Gan",8.296107,7.724611,8.860511,4920,1116,2053,8.293743,3.909703,0.353409,0.365956,168,109,98,7.129998,1.14314210163397
"GANAB","Ganab",29.645755,29.641814,32.459914,4395,1081,1797,30.5824943333333,98.254825,74.677648,58.123896,2124,1813,1423,31.165259,0.981882170864327
"GANC","Ganc",8.280635,8.920873,7.452259,628,140,272,8.21792233333333,5.012002,2.149361,1.488575,104,87,49,0.0178276666666667,9.05646666446154
"GAP43","Gap43",137.10558,103.175197,123.117886,6455,1307,2278,121.132887666667,0.383819,0.286258,0.29089,11,8,8,0,122.132887666667
"GAPDH","Gapdh",1665.924637,1680.469862,1602.682692,21872,5682,8052,1649.692397,2887.344759,2491.962651,2386.372929,64425,51441,48337,0.060564,1556.42884069231
"GAPDHS","Gapdhs",0.251729,0.074799,0.139105,13,1,3,0.155211,0,0,0,0,0,0,296.777403,0.00387944480797289
"GAPT","Gapt",0.012764,0.052104,0.09772,1,1,3,0.054196,0,0,0,0,0,0,58.3444926666667,0.0177640072840682
"GAPVD1","Gapvd1",30.692612,25.525066,29.737342,3459,792,1295,28.6516733333333,6.380107,5.456726,4.927994,620,413,356,0,29.6516733333333
"GAR1","Gar1",20.973844,23.356036,21.896945,257,64,119,22.0756083333333,3.096621,3.854412,3.962829,48,61,62,3.14767866666667,5.56349953500094
"GAREM1","Garem1",3.277987,2.958598,4.000549,660,145,322,3.412378,2.606404,1.661022,1.085804,236,214,128,119.711972,0.0365529443922928
"GAREM2","Garem2",0.0682,0.057228,0.046892,10,2,3,0.05744,0.138599,0.077011,0.071504,13,8,6,45.0492916666667,0.0229632196658834
"GARNL3","Garnl3",47.744152,41.771791,57.105413,3900,1030,1654,48.8737853333333,9.12988,8.086078,12.387937,153,126,116,0.0234593333333333,48.7305979915177
"GART","Gart",20.981419,15.883585,18.392169,1444,337,553,18.4190576666667,19.353453,9.269115,8.512599,608,425,329,5.69483966666667,2.90060085581338
"GAS1","Gas1",0.976778,1.744642,1.344659,88,37,59,1.35535966666667,0.441228,0.213924,0.254236,26,11,14,0.524305,1.54520234904869
"GAS2","Gas2",21.914345,20.671221,31.0391,627,137,248,24.5415553333333,8.850212,1.412124,1.158814,42,37,29,0.006087,25.3870245151099
"GAS2L1","Gas2l1",36.73306,32.590242,37.826933,2260,492,1000,35.716745,8.351526,7.091921,7.452813,417,307,301,1.46461533333333,14.8975560215888
"GAS2L2","Gas2l2",0.323226,0.152453,0.377987,35,4,16,0.284555333333333,0,0.096868,0.053733,0,7,3,0.490982,0.861549859980424
"GAS2L3","Gas2l3",9.967311,10.888672,13.419896,1219,321,616,11.425293,2.903181,0.944142,0.929096,90,60,61,0.139776,10.901521877983
"GAS6","Gas6",54.74052,58.295572,52.280454,5580,1432,2121,55.1055153333333,43.462012,39.715975,31.326103,2198,1904,1500,0.123601,49.9336644710474
"GAS7","Gas7",8.146013,5.608181,8.199402,1808,416,666,7.31786533333333,3.435651,2.164793,1.821361,476,342,310,0,8.31786533333333
"GAS8","Gas8",10.31114,10.546563,9.869677,737,185,285,10.24246,20.46249,13.716098,7.787449,310,219,166,0.123407,10.0074683529656
"GASK1A","Gask1a",0.821429,1.194278,1.016556,106,35,49,1.01075433333333,0.028124,0.029,0,2,2,0,2.60047633333333,0.558468976651145
"GAST","Gast",0.103923,0,0,1,0,0,0.034641,0,0,0,0,0,0,3.88543033333333,0.211780934207706
"GATA1","Gata1",0.051554,0,0,1,0,0,0.0171846666666667,0.139366,0.088225,0.089057,3,2,2,484.686710333333,0.00209432262614013
"GATA2","Gata2",1.04291,0.761369,0.518012,63,13,27,0.774097,0.244465,0.220224,0.223683,10,15,11,15.7801606666667,0.105725864921198
"GATA3","Gata3",0.051259,0.030897,0,2,1,0,0.0273853333333333,0.062592,0.018977,0,1,1,0,43.9196493333333,0.0228716240794637
"GATA4","Gata4",0.200842,0,0.351226,4,0,3,0.184022666666667,59.529059,56.698993,43.763414,3265,3013,2303,215.222644666667,0.00547594202490669
"GATA5","Gata5",0.030203,0.031298,0.05556,4,1,3,0.0390203333333333,4.053867,3.656293,3.29624,228,184,170,1.17647466666667,0.47738682615802
"GATA6","Gata6",0.01845,0.038558,0,2,1,0,0.0190026666666667,12.330447,13.455881,10.439839,796,834,667,0.131637,0.900467788404468
"GATAD1","Gatad1",59.457966,54.267146,51.134339,2466,551,926,54.9531503333333,6.862975,4.740863,4.409329,420,336,320,9.75784133333333,5.20115036089644
"GATAD2A","Gatad2a",15.812354,13.504484,15.902802,1896,440,794,15.0732133333333,7.536596,5.528089,4.086992,599,510,421,0.00881333333333333,15.9327923236542
"GATAD2B","Gatad2b",10.894794,6.844764,9.242797,2260,508,850,8.99411833333333,6.590205,8.297915,2.608003,513,425,324,0.360585333333333,7.34545499535004
"GATB","Gatb",4.932371,5.469472,3.876547,379,82,125,4.75946333333333,21.630349,23.381763,14.942082,382,334,253,0,5.75946333333333
"GATC","Gatc",10.678094,8.828684,10.049089,731,147,273,9.85195566666667,3.465096,2.431632,2.260853,251,194,156,13.009627,0.774607037479775
"GATD1","Gatd1",27.074239,21.000938,26.205052,1206,272,480,24.7600763333333,29.957599,30.116402,15.353641,630,536,435,0.347965,19.1103451004539
"GATD3B","Gatd3a",40.417827,37.725677,40.903455,2062,472,824,39.6823196666667,194.219449,132.595369,104.113848,2264,2321,1817,20.310669,1.90901185066816
"GATM","Gatm",67.306121,71.679477,75.075242,5643,1369,2256,71.3536133333333,2.270581,1.705719,2.719478,63,35,44,4.29123966666667,13.674227192758
"GBA","Gba",25.012579,27.165936,26.779389,1340,326,525,26.3193013333333,15.635916,12.276757,11.636461,322,241,175,8.83620433333333,2.77742312049706
"GBA2","Gba2",10.703146,10.836663,12.210917,1113,254,439,11.250242,54.5134,40.79302,33.324542,1920,1453,1240,9.79265866666667,1.13505322259798
"GBE1","Gbe1",14.393082,14.77973,13.367758,1327,335,489,14.18019,52.874702,39.811697,32.243257,2696,1935,1618,20.6747486666667,0.700362907706765
"GBGT1","Gbgt1",0.442011,0.540244,0.337486,13,5,5,0.439913666666667,1.164651,1.150464,0.909995,44,40,22,1.69544933333333,0.534201718748686
"GBP2","Gbp2",3.806932,4.515203,3.645379,361,111,144,3.98917133333333,1.363794,1.801648,1.240263,51,54,32,25.010624,0.19181282745594
