"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"B4GALT3","B4galt3",24.892248,26.729362,22.78772,992,211,357,24.80311,52.131245,57.340659,75.75211,424,326,386,88.847469,0.287187945160703
"B4GALT4","B4galt4",7.97814,10.987515,8.685681,507,143,198,9.217112,9.815354,7.859983,12.891603,336,187,224,12.288907,0.768845172894957
"B4GALT5","B4galt5",60.417006,36.973236,43.864386,3843,868,1342,47.084876,30.150669,45.198023,48.438636,2641,3008,2869,46.3136836666667,1.01629956227392
"B4GALT6","B4galt6",29.535647,27.895559,28.987973,6689,1555,2680,28.806393,18.028422,17.298646,14.393534,553,399,401,0.187892666666667,25.0918233914512
"B4GALT7","B4galt7",6.301467,6.437181,5.708242,505,118,180,6.14896333333333,14.17201,13.293783,14.383264,307,235,216,1.669412,2.67810414178603
"B4GAT1","B4gat1",28.723219,31.230259,30.350568,2325,616,972,30.1013486666667,46.815879,57.288107,67.718181,1634,1514,1573,0.0431163333333333,29.8158006665284
"B9D1","B9d1",10.836219,5.92592,11.492509,144,30,60,9.418216,13.459593,10.692789,13.0557,191,93,100,26.9325403333333,0.372977748377845
"B9D2","B9d2",17.358329,25.030517,14.385732,196,53,73,18.9248593333333,2.6182,2.234833,4.287735,40,26,31,1.12702333333333,9.36748507695418
"BAALC","Baalc",6.891812,5.275102,6.565577,703,135,268,6.24416366666667,72.629255,18.849031,35.470211,1717,395,404,5.77265633333333,1.06961926164963
"BAAT","Baat",0.026633,0,0,2,0,0,0.00887766666666667,1.027353,1.099012,1.184216,42,33,37,9.110031,0.0997897698500298
"BABAM1","Babam1",257.445845,259.103927,258.888232,1711,380,663,258.479334666667,113.540635,118.570439,139.028437,782,575,578,13.5415513333333,17.8439926194028
"BABAM2","Babam2",74.322484,66.025376,82.225816,1327,275,484,74.1912253333333,15.725259,19.879128,25.747112,336,323,354,8.40132266666667,7.99794114076431
"BACE1","Bace1",102.476176,73.569975,96.929767,8342,1889,3366,90.9919726666667,46.85574,49.629661,49.009653,2395,2264,2187,29.2701373333333,3.03903387201899
"BACE2","Bace2",19.756176,27.101064,11.153729,553,152,225,19.3369896666667,134.769434,137.670979,129.41145,809,720,778,20.5873573333333,0.942078706190871
"BACH1","Bach1",3.748587,3.271535,3.999889,890,201,346,3.673337,43.547655,23.774105,16.712691,1929,1307,1056,46.6605313333333,0.0980546559020737
"BACH2","Bach2",9.131612,4.496975,7.461696,1061,229,433,7.03009433333333,2.696271,5.138038,4.650515,466,603,458,3.51378066666667,1.77901739724172
"BAD","Bad",109.047213,108.824036,95.723053,3155,752,1083,104.531434,82.454026,87.644578,86.089568,402,308,323,1.539746,41.5519638578031
"BAG1","Bag1",92.624399,91.707343,87.62451,3770,876,1458,90.652084,42.772918,53.023131,60.833944,775,729,746,0.324249,69.2106122035962
"BAG2","Bag2",20.879491,20.553503,18.018264,1009,207,350,19.817086,0.796118,0.854472,0.948707,93,77,78,0.131560666666667,18.3967918055358
"BAG3","Bag3",68.707891,55.431885,58.307028,7150,1398,2443,60.8156013333333,17.800324,17.173092,19.335785,783,572,577,21.3321936666667,2.76800399709949
"BAG4","Bag4",11.117659,9.077329,14.841354,1400,343,557,11.6787806666667,4.740189,4.481778,5.518052,329,236,278,6.140464,1.77562419846479
"BAG5","Bag5",15.865506,14.442249,16.166625,1249,277,480,15.49146,7.421293,8.855291,9.841094,666,552,549,0.805335,9.13484754906984
"BAG6","Bag6",86.809028,79.283743,86.528022,5030,1123,1870,84.206931,285.59998,271.198211,331.176354,3541,2816,2830,3.716063,18.0673860802962
"BAHCC1","Bahcc1",1.871882,2.388629,2.923994,604,149,222,2.394835,17.278185,8.129987,12.847735,972,601,679,21.5067566666667,0.150836259985335
"BAHD1","Bahd1",14.620392,13.673436,13.567316,2453,567,815,13.9537146666667,8.792025,8.514457,9.185539,525,444,417,0.303138666666667,11.4751522989623
"BAIAP2","Baiap2",10.461262,11.582477,8.5704,550,128,213,10.204713,30.048717,28.695982,40.129536,463,303,329,0.308523,8.56287050361362
"BAIAP2L1","Baiap2l1",16.372527,18.182002,14.983114,1428,297,538,16.5125476666667,3.158356,5.670334,7.603489,190,268,297,195.951121,0.0889182431546895
"BAIAP2L2","Baiap2l2",0.672326,0.387366,0.90349,22,4,8,0.654394,1.409965,0.826161,2.040164,26,21,19,0.240850333333333,1.33327441316452
"BAIAP3","Baiap3",0.507739,0.383235,0.350842,14,1,6,0.413938666666667,9.682797,3.848071,8.515093,161,62,92,9.33352733333333,0.136830205316791
"BAK1","Bak1",4.42667,4.430729,4.100697,300,77,127,4.31936533333333,6.42904,5.844879,6.712102,257,177,175,27.5530133333333,0.186297861848557
"BAMBI","Bambi",0.840763,1.160509,1.191795,176,60,99,1.06435566666667,4.554028,6.79718,6.20098,122,138,110,16.3690216666667,0.118852731390647
"BANF1","Banf1",44.70865,41.518791,41.441561,1095,250,396,42.556334,111.812847,105.439677,122.452618,571,387,411,9.53738533333333,4.13350490868133
"BANF2","Banf2",0,0,0,0,0,0,0,0,0,0,0,0,0,12.3635883333333,0.0748302009203366
"BANK1","Bank1",0.742439,0.775719,0.64423,79,21,30,0.720796,0.179982,0,0,2,0,0,132.070085666667,0.0129315014067888
"BANP","Banp",18.941582,23.011222,13.754957,684,160,184,18.5692536666667,7.292796,6.600538,5.964198,127,66,92,2.65948133333333,5.34754843218219
"BAP1","Bap1",42.705635,40.740493,38.036248,4170,896,1554,40.4941253333333,42.347713,58.615525,65.173867,1425,1168,1217,15.4288273333333,2.52569002591826
"BARD1","Bard1",0.269476,0.222838,0.191536,64,13,18,0.22795,36.529466,0.638657,10.644519,201,34,71,1.124067,0.578112648988944
"BARHL1","Barhl1",0,0,0.049169,0,0,2,0.0163896666666667,0,0,0,0,0,0,2.34928133333333,0.30346500204422
"BARHL2","Barhl2",0.02185,0.089961,0.134139,2,2,5,0.0819833333333333,0.02791,0,0,1,0,0,4.17671733333333,0.209009544787456
"BARX1","Barx1",0.044656,0,0,2,0,0,0.0148853333333333,0.435085,0,0,9,0,0,26.230573,0.0372700689527662
"BARX2","Barx2",2.755056,2.908294,2.085282,201,51,63,2.58287733333333,0,0,0.119582,0,0,3,0.379684333333333,2.5968819437683
"BASP1","Basp1",94.049203,76.881732,98.83661,5250,1035,2496,89.922515,146.194657,206.092703,220.675077,4029,4269,4018,194.957258666667,0.463991564378148
"BATF","Batf",0.030932,0,0.237775,1,0,3,0.089569,0,0,0,0,0,0,45.5837783333333,0.0233894509844933
"BATF2","Batf2",0.184733,0.301458,0.049333,9,3,1,0.178508,0.116092,0.205837,0.132109,4,3,3,123.932104666667,0.0094331877554164
"BATF3","Batf3",0.49615,0.169218,0.099979,9,1,1,0.255115666666667,1.656557,1.454467,3.05567,15,14,23,37.843117,0.0323124343153683
"BAX","Bax",188.36005,131.303315,131.078803,750,167,266,150.247389333333,132.743235,119.37629,136.100322,385,268,296,236.161548,0.637739931320289
"BAZ1A","Baz1a",2.491926,1.080117,1.828012,246,53,83,1.80001833333333,19.410592,7.896068,13.228768,591,213,239,0.343490666666667,2.08413679588892
"BAZ1B","Baz1b",9.809865,10.381806,9.801843,2524,641,992,9.997838,16.4109,16.124702,18.338253,1696,1321,1345,38.2102253333333,0.280483927508841
"BAZ2A","Baz2a",8.1473,7.873827,8.894074,2817,664,1155,8.305067,53.320526,36.503354,40.889517,2432,1259,1217,1.25667033333333,4.12336124712353
"BBC3","Bbc3",4.05212,3.490236,3.239114,144,37,64,3.59382333333333,7.909229,6.130261,9.810245,169,105,143,18.478453,0.235841282330447
"BBOF1","Bbof1",2.837027,2.936655,2.997367,139,32,64,2.923683,5.125905,5.227078,2.981926,101,73,59,8.18744933333333,0.427069892594056
"BBOX1","Bbox1",0,0,0,0,0,0,0,3.408795,0.730585,2.500963,56,16,21,5.331914,0.157930129815408
"BBS1","Bbs1",4.170221,3.02664,5.272578,694,146,261,4.15647966666667,24.837143,34.117654,38.004119,629,451,440,0.0487833333333333,4.9166300634068
"BBS10","Bbs10",1.791426,1.492017,2.020804,198,40,89,1.76808233333333,5.019361,3.696054,4.035923,308,175,174,103.697064666667,0.0264389679132488
"BBS12","Bbs12",0.957209,0.809147,0.857725,89,19,32,0.874693666666667,2.176754,2.473757,1.929771,128,92,79,112.963921666667,0.0164498872910846
"BBS2","Bbs2",16.965968,18.175365,16.343347,794,219,326,17.16156,86.616611,74.818169,97.300353,763,481,528,22.8739303333333,0.76072769529039
"BBS4","Bbs4",30.29791,29.410687,31.774059,1779,413,685,30.4942186666667,74.091407,79.446422,88.349994,536,376,385,17.9576406666667,1.6612942095713
"BBS5","Bbs5",17.316165,23.457378,21.625205,371,95,166,20.7995826666667,7.536248,16.419546,18.8005,281,431,485,13.3955816666667,1.51432454564473
"BBS7","Bbs7",11.61384,20.603521,14.775702,767,240,290,15.6643543333333,74.318651,69.614546,41.605255,548,389,367,21.5209806666667,0.739947988055346
"BBS9","Bbs9",11.807351,12.23937,11.143531,654,167,228,11.730084,13.207753,10.981588,7.060089,330,186,189,7.28543533333333,1.53644117512876
"BBX","Bbx",6.690602,6.218244,6.362916,2182,512,819,6.42392066666667,16.865506,7.606465,11.80992,1183,442,459,3.36887433333333,1.69927539687378
"BCAM","Bcam",493.696654,487.808413,535.777995,20468,4459,7557,505.761020666667,105.700433,75.903769,89.022782,2148,1197,1304,14.4427473333333,32.8154705719246
"BCAN","Bcan",27.264294,30.512307,25.717268,2560,618,988,27.8312896666667,22.332419,19.140925,18.517773,1080,751,661,477.030462333333,0.0603126619294032
"BCAP29","Bcap29",29.10476,30.614693,29.174737,2267,584,861,29.6313966666667,180.412612,195.068531,160.511261,608,429,425,53.657247,0.560426994551458
"BCAP31","Bcap31",81.259336,78.080051,80.339571,3514,821,1360,79.892986,68.306409,82.129852,91.30578,1152,1087,1000,0,80.892986
"BCAR1","Bcar1",10.428671,8.570293,9.8852,1342,264,501,9.62805466666667,30.669639,28.096605,40.502266,806,651,741,9.42439533333333,1.0195368006317
"BCAR3","Bcar3",14.247403,13.969138,14.241442,890,202,321,14.152661,25.457033,26.793256,27.479131,607,494,481,5.88158366666667,2.20191481117888
"BCAS1","Bcas1",22.51852,23.910184,24.629578,829,212,315,23.686094,1.684975,0.059251,0.094007,72,3,4,6.53596866666667,3.27576919330786
"BCAS2","Bcas2",33.28743,34.598603,35.119236,1362,335,526,34.3350896666667,23.071328,24.8351,27.584892,423,340,350,2.216477,10.9856497238024
"BCAS3","Bcas3",113.00625,74.050701,118.86575,2452,553,927,101.974233666667,25.151421,22.999216,23.062954,410,421,394,6.86551633333333,13.0918593646893
"BCAT1","Bcat1",59.350071,60.263851,53.541147,3048,678,1168,57.7183563333333,18.24667,13.750346,14.385772,2960,1766,1684,3.39041,13.3742307286411
"BCAT2","Bcat2",21.894148,26.329185,21.803563,917,233,380,23.3422986666667,14.905338,14.117636,17.255864,340,239,238,229.243804,0.105724011868162
"BCCIP","Bccip",94.965495,128.646198,64.556923,639,169,228,96.0562053333333,27.01402,22.847925,30.563505,645,528,614,60.514883,1.57776786039459
"BCDIN3D","Bcdin3d",3.249538,3.27775,3.053814,216,47,95,3.19370066666667,3.056094,3.146558,3.213928,130,103,100,80.2596683333333,0.0516086362728406
"BCHE","Bche",3.029375,3.389673,3.809007,764,215,376,3.40935166666667,160.369939,89.688428,106.692991,4493,2075,2360,46.25392,0.0933118705636837
"BCKDHA","Bckdha",22.062047,16.399863,23.032438,1479,300,581,20.498116,29.409594,20.20819,23.489686,489,228,252,17.950271,1.13444900075571
"BCKDHB","Bckdhb",18.818178,19.091099,20.393578,772,165,321,19.434285,41.592215,17.609549,32.213755,496,305,344,15.6987106666667,1.22370435705495
"BCKDK","Bckdk",20.749469,17.599204,19.362351,902,221,335,19.237008,38.575684,25.265634,28.628156,679,324,334,150.930241333333,0.133199340844857
"BCL10","Bcl10",6.458114,6.270893,6.105021,477,116,178,6.27800933333333,6.969712,5.359629,6.470517,194,135,141,6.98645233333333,0.911294405772242
"BCL11A","Bcl11a",1.343626,1.200656,1.319794,165,43,68,1.28802533333333,6.595509,1.060565,4.186746,115,28,34,4.39849033333333,0.423826883454022
"BCL11B","Bcl11b",1.324422,1.254418,1.421751,429,105,184,1.33353033333333,0.213628,0.033774,0.087106,30,3,8,0.0451623333333333,2.23269654761764
"BCL2","Bcl2",8.08525,7.747234,7.866707,2472,577,949,7.89973033333333,1.297828,2.554035,2.643148,160,204,234,10.6726143333333,0.762445333940186
"BCL2L1","Bcl2l1",30.58768,32.472609,31.435278,2146,477,811,31.4985223333333,46.055016,59.433915,65.820545,1704,1494,1632,359.213543,0.0902201568066344
"BCL2L10","Bcl2l10",0.022474,0,0,1,0,0,0.00749133333333333,0.156782,0.207533,0.896586,3,3,9,9.68161366666667,0.0943201434514841
"BCL2L11","Bcl2l11",0.947516,0.866154,1.067699,182,37,78,0.960456333333333,5.219043,1.68705,2.912702,205,76,109,0.737626666666667,1.12823794140667
"BCL2L13","Bcl2l13",19.728041,16.422818,13.606679,3455,738,1267,16.585846,24.101536,22.818838,22.403146,1117,709,633,64.9835673333333,0.266518569860894
"BCL2L14","Bcl2l14",3.690509,3.344875,4.093178,256,58,109,3.70952066666667,0.153052,0.284431,0.143548,3,3,2,22.0603363333333,0.20422601815478
"BCL2L15","Bcl2l15",0.77333,0.726563,0.140719,26,5,4,0.546870666666667,0.950971,2.280743,10.483712,21,36,35,80.4600326666667,0.01898932048059
"BCL2L2","Bcl2l2",61.450464,63.728721,67.476393,1684,439,827,64.218526,28.439332,23.688607,27.896219,1143,801,729,16.681511,3.68851542156097
"BCL3","Bcl3",8.112652,3.864178,9.867422,148,21,56,7.28141733333333,5.618777,4.531478,6.755627,81,43,46,9.931961,0.757541792669525
"BCL6","Bcl6",6.364917,7.24357,8.006863,932,260,458,7.20511666666667,24.975817,30.167259,24.510535,815,665,521,24.6024106666667,0.320482191052009
"BCL6B","Bcl6b",0.81181,0.205567,0.415944,26,7,7,0.477773666666667,0.106956,0,0,7,0,0,5.99416833333333,0.211286545624557
"BCL7A","Bcl7a",6.345795,6.491599,6.480236,1170,291,465,6.43921,9.09807,8.67245,10.082956,632,487,481,166.719294,0.0443551235077343
"BCL7B","Bcl7b",32.522708,27.62172,29.380229,1094,214,353,29.8415523333333,12.88258,10.176182,15.933026,238,163,195,99.1371273333333,0.307993180498068
"BCL7C","Bcl7c",14.704111,13.513885,13.68784,550,118,224,13.968612,11.971075,10.208003,12.738796,309,209,216,0.984981,7.54093464874475
"BCL9","Bcl9",5.092388,5.258053,5.451393,794,181,321,5.267278,12.652459,14.434266,13.681077,1118,790,764,55.407384,0.111107403952646
"BCL9L","Bcl9l",3.169447,2.034535,3.162535,725,146,294,2.788839,18.220297,12.086061,8.743713,977,456,493,69.3954143333333,0.0538222416315252
"BCLAF1","Bclaf1",26.789256,33.240607,34.061328,3429,960,1703,31.3637303333333,93.863785,83.704411,73.28716,3055,2482,2455,35.5372266666667,0.885774134654263
"BCLAF3","Bclaf3",4.026894,4.316543,5.39319,418,104,157,4.57887566666667,14.711234,14.796405,10.874165,484,468,437,155.533577,0.0356401212671877
"BCO1","Bco1",0.345078,0.669503,0.263816,30,15,9,0.426132333333333,0.046161,0.094297,0.034319,2,1,1,22.0527133333333,0.0618639685798375
"BCO2","Bco2",0.215794,0.197037,0.091918,18,4,3,0.168249666666667,6.087993,5.627191,3.150829,103,67,42,5.22313366666667,0.187726912073933
"BCOR","Bcor",8.78612,8.279626,9.415792,885,224,376,8.82717933333333,22.83466,11.526724,9.339248,655,346,342,29.2360163333333,0.325015677495169
"BCORL1","Bcorl1",3.727803,4.752943,4.110855,703,150,233,4.19720033333333,6.117874,4.652985,4.898542,530,334,308,38.37518,0.131991786026968
"BCR","Bcr",27.665293,30.472821,26.534301,4011,907,1468,28.2241383333333,41.181775,37.973471,41.263577,1443,1111,1204,8.312488,3.13816654940477
"BCS1L","Bcs1l",8.067069,5.919261,7.783775,457,87,148,7.25670166666667,40.265479,38.914518,47.989938,309,234,228,0.292655,6.38739777176947
"BDH1","Bdh1",20.262987,19.752239,19.30066,859,181,316,19.771962,11.166646,16.95521,17.509841,251,313,284,18.3199426666667,1.07515650322496
"BDH2","Bdh2",0.521263,1.017472,0.817609,19,9,10,0.785448,25.088778,19.210696,18.644773,572,278,365,6.31021033333333,0.244240304804727
"BDKRB1","Bdkrb1",0.034664,0,0,1,0,0,0.0115546666666667,0.788878,0.718624,0.570351,10,3,2,11.9505503333333,0.0781090100907166
"BDKRB2","Bdkrb2",1.090918,1.560735,1.257969,176,61,79,1.30320733333333,1.062312,0.750333,0.414677,90,43,24,30.4421286666667,0.0732522711089557
"BDNF","Bdnf",6.608661,5.606571,7.303057,1040,215,464,6.50609633333333,1.717347,3.268084,3.179273,123,181,155,28.4860863333333,0.254564008545545
"BDP1","Bdp1",5.183764,6.284129,4.994843,1502,363,609,5.48757866666667,6.576463,5.218175,5.25106,670,385,355,10.6671113333333,0.556056977714049
"BEAN1","Bean1",44.344077,37.377305,41.529678,5087,1014,1869,41.0836866666667,2.562709,4.526789,3.57813,79,92,93,55.5846823333333,0.743729308556632
"BECN1","Becn1",305.920235,293.412027,304.148979,4220,1006,1736,301.160413666667,45.384199,40.786562,44.092545,683,548,527,0.767269333333333,170.975871061344
"BECN2","Becn2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.304236333333333,0.76673220523172
"BEGAIN","Begain",2.792697,1.800596,2.881192,232,30,107,2.491495,12.103731,9.842875,13.384882,405,202,181,5.44777766666667,0.541503628149296
"BEND3","Bend3",1.57956,0.925459,1.439757,356,59,106,1.31492533333333,0.964625,1.321909,1.536289,118,124,126,27.2993136666667,0.0818014655973812
"BEND4","Bend4",3.455829,3.125792,2.871972,1105,242,365,3.15119766666667,0.228734,0.322546,0.458653,31,39,50,16.2832213333333,0.24018657092937
"BEND5","Bend5",4.501318,4.922231,4.497473,190,37,65,4.64034066666667,17.718324,18.304507,23.824423,186,142,147,101.058390333333,0.0552658203626838
"BEND6","Bend6",51.385904,49.415026,60.27889,4145,956,1750,53.6932733333333,9.841389,10.691632,10.945141,306,258,242,0.659216666666667,32.9633099956807
"BEND7","Bend7",1.239649,1.178401,1.252025,127,29,52,1.22335833333333,9.81557,19.858257,14.494151,202,377,308,16.7439573333333,0.125302281309964
"BEST1","Best1",1.127124,0.497694,1.689187,40,10,21,1.10466833333333,1.925659,3.275373,2.509682,82,99,75,147.728768666667,0.0141510506151661
"BEST2","Best2",0.026066,0.046353,0.064808,2,1,2,0.0457423333333333,0.124797,0.213846,0.425529,1,2,3,42.854679,0.0238456273578774
"BEST3","Best3",0.089403,0.146893,0.136383,10,4,6,0.124226333333333,0.242562,0.508958,0.389336,10,2,3,53.3264123333333,0.0206939182075076
"BET1","Bet1",57.353249,52.329511,53.613318,722,184,248,54.432026,10.874081,8.82938,10.342691,251,146,149,8.136937,6.06680619555547
"BET1L","Bet1l",52.563078,45.65061,48.5433,910,200,300,48.918996,20.054783,20.890718,19.667181,957,664,653,17.9374106666667,2.63599902218241
"BEX1","Bex2",173.115961,177.41516,164.396872,5062,1256,1912,171.642664333333,130.489816,264.210715,246.256986,1412,2169,1786,20.4852863333333,8.03539043673283
"BEX2","Bex1",9.954759,6.533433,8.747872,250,44,84,8.41202133333333,66.213502,89.520559,87.734565,754,729,656,19.5792976666667,0.457353865315747
"BEX3","Bex3",146.328966,128.992067,146.073644,3502,748,1363,140.464892333333,245.190065,275.868127,292.845826,2626,2281,2095,62.744974,2.21923209715849
"BEX4","Bex4",3.770687,2.513076,2.868442,99,16,29,3.050735,59.304178,71.13075,79.129418,1177,1052,1045,19.7111023333333,0.195582781389698
"BFAR","Bfar",16.465041,14.718365,16.471195,1665,365,586,15.884867,36.560017,48.485821,51.182253,940,764,847,193.087514333333,0.0869961525242746
"BFSP1","Bfsp1",0.977032,1.221055,0.919323,83,25,30,1.03913666666667,1.336373,1.371896,2.871238,49,30,38,7.34617666666667,0.244319854240644
"BFSP2","Bfsp2",0.544028,0.518333,0.753905,16,6,8,0.605422,0,0,0,0,0,0,32.615089,0.0477589691938641
"BGLAP","Bglap",0,0.951254,0,0,2,0,0.317084666666667,0.180533,0.365528,2.28009,2,3,11,0.585254,0.830835100663153
"BGN","Bgn",20.936801,24.882419,22.158838,1135,275,461,22.6593526666667,68.177497,18.960126,28.758878,1747,418,433,13.0869693333333,1.6795204210946
"BHLHA15","Bhlha15",0.029256,0,0,4,0,0,0.009752,0.332149,0.17107,0.403274,3,1,2,1.052615,0.491934434855051
"BHLHA9","Bhlha9",6.940078,6.024731,6.111293,302,64,111,6.35870066666667,0.067101,0,0,1,0,0,52.6054373333333,0.137275265956851
"BHLHB9","Bhlhb9",14.235042,13.156069,13.924649,1478,367,564,13.77192,10.026191,8.687032,16.301481,416,435,500,0.0685733333333333,13.8239646631646
"BHLHE22","Bhlhe22",0.139556,0.179188,0.197547,16,5,10,0.172097,0.058435,0,0,3,0,0,9.85033133333333,0.108024074472196
"BHLHE23","Bhlhe23",0.031895,0,0.025262,3,0,1,0.0190523333333333,0.094826,0,0,1,0,0,29.4464426666667,0.0334703250718026
"BHLHE40","Bhlhe40",9.399207,7.752707,9.595341,742,191,324,8.91575166666667,17.732076,5.409286,5.500211,667,187,168,45.5219993333333,0.213141133415605
"BHLHE41","Bhlhe41",14.21754,14.934287,18.255087,1583,409,738,15.8023046666667,9.126572,3.280384,3.688695,118,56,41,1.68702266666667,6.25313097470459
"BHMT","Bhmt",0.023035,0.04082,0.074104,2,1,4,0.0459863333333333,0.30217,0,0.301147,2,0,2,0,1.04598633333333
"BHMT2","Bhmt2",0.3336,0.427024,0.402798,33,10,16,0.387807333333333,0.201606,0.142369,0.09531,8,5,3,0.187276333333333,1.1689000229938
"BICC1","Bicc1",2.053568,1.884725,1.92177,416,99,160,1.95335433333333,3.821813,1.242883,1.497813,378,86,99,20.265157,0.138882319718276
"BICD1","Bicd1",22.047906,18.68119,18.916507,3733,858,1448,19.8818676666667,14.496667,16.68686,19.008224,1634,1433,1298,63.969162,0.321411990301901
