"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","FoldChange"
"INHBC",0.020436,0,0.115578,0.045338,1,0,5,"Inhbc",0,0,0,0,0,0,0,1.045338
"INHBE",0.070027,0.47088,0.208897,0.249934666666667,3,14,7,"Inhbe",0.156475,0.101448,0.159683,19,18,6,0.139202,1.09720195950031
"INIP",9.066232,6.569219,7.074148,7.56986633333333,262,234,249,"Inip",9.112485,8.010234,11.04273,320,454,120,9.388483,0.824939149761648
"INKA1",2.522594,2.548533,3.515269,2.862132,33,27,40,"Inka1",1.225209,1.123685,2.566647,16,31,6,1.63851366666667,1.46375288814751
"INKA2",3.104535,2.954284,2.518843,2.85922066666667,141,113,152,"Inka2",1.174108,1.169986,1.558163,119,153,36,1.30075233333333,1.67737335772922
"INMT",0.205106,0.282263,0.32661,0.271326333333333,8,9,11,"Inmt",0.206725,0.248342,0.977175,4,7,6,0.477414,0.860507842306445
"INO80",9.764524,16.264127,13.84717,13.2919403333333,333,295,276,"Ino80",3.817821,3.026637,3.224072,538,637,143,3.35617666666667,3.28084497644341
"INO80B",18.386303,20.596596,14.908371,17.9637566666667,149,129,130,"Ino80b",12.172278,15.035712,24.612979,118,208,65,17.2736563333333,1.03776476479283
"INO80C",22.994497,19.440436,22.228173,21.5543686666667,118,98,115,"Ino80c",9.027559,9.024303,10.773097,467,706,152,9.60831966666667,2.12610190636852
"INO80D",1.129033,1.224595,0.858141,1.07058966666667,251,220,169,"Ino80d",2.665271,2.385444,1.727456,759,1023,154,2.25939033333333,0.635269008897472
"INO80E",44.846335,65.307995,61.762579,57.3056363333333,432,321,373,"Ino80e",25.54857,19.114915,22.637368,292,420,84,22.4336176666667,2.48811929778434
"INPP1",18.0766,12.895014,12.177344,14.382986,231,135,196,"Inpp1",15.269078,16.79162,8.73434,541,687,141,13.598346,1.05374855480203
"INPP4A",10.234392,14.309739,11.318342,11.9541576666667,827,719,704,"Inpp4a",19.916702,14.301764,13.526158,1881,2205,442,15.9148746666667,0.765844141440481
"INPP4B",4.219417,4.740063,3.471218,4.143566,369,377,325,"Inpp4b",4.474556,4.73508,4.226031,299,363,92,4.47855566666667,0.938854382970889
"INPP5A",17.664923,19.735143,11.600006,16.3333573333333,286,280,270,"Inpp5a",25.713904,16.961958,17.455048,871,1087,283,20.0436366666667,0.823686400211877
"INPP5B",12.790931,9.855091,9.006292,10.5507713333333,287,219,248,"Inpp5b",102.521322,57.82496,120.918955,730,939,233,93.755079,0.121901342442375
"INPP5D",0.514705,0.456819,0.917715,0.629746333333333,14,19,11,"Inpp5d",4.549247,5.4154,4.374741,152,258,48,4.779796,0.281972985436395
"INPP5E",52.651989,42.850124,35.125147,43.54242,321,191,236,"Inpp5e",14.664287,10.012127,17.9528,576,707,197,14.209738,2.92854617219573
"INPP5F",178.525737,168.372563,149.982705,165.627001666667,6894,5625,6204,"Inpp5f",52.914321,46.638483,46.154493,3031,4089,873,48.569099,3.36150959021197
"INPP5J",3.170998,3.609983,4.421519,3.73416666666667,157,93,144,"Inpp5j",16.340271,15.903876,17.582865,1075,1573,345,16.609004,0.268849201616779
"INPP5K",20.052898,22.055079,24.692322,22.2667663333333,313,248,311,"Inpp5k",24.89341,20.141117,24.655928,775,984,242,23.2301516666667,0.960240226863348
"INPPL1",195.115869,204.044447,150.398538,183.186284666667,2240,2106,1681,"Inppl1",27.696484,29.278955,35.431883,625,1050,210,30.8024406666667,5.79157702382633
"INS",0,0,0,0,0,0,0,"Ins2",0,0,0,0,0,0,0,1
"INS",0,0,0,0,0,0,0,"Ins1",0,0,0,0,0,0,0,1
"INSC",53.578138,64.354406,52.19672,56.7097546666667,1372,1441,1199,"Insc",7.194086,12.75278,10.826007,200,385,92,10.2576243333333,5.12628179426725
"INSIG1",9.13163,11.081297,10.414264,10.2090636666667,363,335,367,"Insig1",44.003945,54.88673,43.501394,2197,4113,754,47.464023,0.231286281509619
"INSIG2",16.180015,17.325338,17.160052,16.8884683333333,294,264,259,"Insig2",193.642903,176.787544,130.841847,950,1139,292,167.090764666667,0.106421482279572
"INSL3",0.597762,0.232124,0.614679,0.481521666666667,5,2,5,"Insl3",0.388338,0.661124,0.798392,3,8,2,0.615951333333333,0.916810819797791
"INSL5",0.131797,0.163444,0,0.0984136666666667,1,1,0,"Insl5",0.475391,0.59784,0,5,7,0,0.357743666666667,0.808999293190099
"INSL6",0,0.183554,0.406425,0.196659666666667,0,2,2,"Insl6",0.557954,0.313008,0.294279,6,5,1,0.388413666666667,0.861889864235947
"INSM1",0.560178,0.482098,0.65609,0.566122,19,12,18,"Insm1",0.49474,0.251685,0.306979,26,20,5,0.351134666666667,1.15911614040939
"INSM2",0,0,0.028687,0.00956233333333333,0,0,1,"Insm2",0.097075,0.142365,0,5,11,0,0.0798133333333333,0.934941533104487
"INSR",2.457499,2.565987,2.064116,2.362534,324,228,262,"Insr",8.195015,5.96088,5.08716,1225,1540,309,6.41435166666667,0.453516929216782
"INSRR",0.096303,0.059434,0.013728,0.0564883333333333,8,4,1,"Insrr",0.035146,0.018913,0.055498,4,3,2,0.036519,1.01926576679572
"INSYN1",7.041868,5.417417,6.766574,6.40861966666667,124,78,109,"Insyn1",31.846849,26.192366,35.396699,1288,1644,439,31.1453046666667,0.23047284023253
"INSYN2A",0.546482,0.521355,0.664353,0.577396666666667,34,30,34,"Insyn2a",2.62766,2.233494,2.562428,160,203,51,2.47452733333333,0.453988849514495
"INSYN2B",0.033518,0.21821,0.198721,0.150149666666667,3,4,6,"Insyn2b",2.243506,1.71196,1.811378,267,310,69,1.92228133333333,0.393579377025529
"INTS1",64.246997,64.608053,73.189497,67.3481823333333,1221,995,894,"Ints1",29.744638,23.358407,35.75819,1525,2122,484,29.6204116666667,2.23211180428828
"INTS11",91.363307,87.875495,79.828946,86.355916,1034,784,825,"Ints11",11.58114,12.296119,12.402475,361,421,107,12.0932446666667,6.67183102614697
"INTS12",8.848744,10.458509,13.383998,10.8970836666667,186,143,188,"Ints12",3.04472,2.817253,3.123936,149,222,41,2.995303,2.97776756022426
"INTS13",26.881479,32.29311,27.359395,28.8446613333333,400,291,321,"Ints13",21.701857,18.046768,18.659183,410,553,107,19.4692693333333,1.45802279736153
"INTS14",14.621302,19.65558,13.43007,15.9023173333333,362,307,338,"Ints14",4.955386,3.89382,4.147988,285,327,78,4.332398,3.16974039322146
"INTS2",2.720191,3.50946,2.643734,2.957795,218,236,194,"Ints2",9.786387,4.84657,2.966099,411,492,88,5.866352,0.576404326489524
"INTS3",33.479297,31.24556,36.424647,33.7165013333333,2242,1717,1740,"Ints3",14.577881,11.312424,13.271222,1059,1154,257,13.0538423333333,2.47024980855176
"INTS4",15.368612,18.438982,13.281569,15.6963876666667,248,242,235,"Ints4",21.335477,18.329443,23.930232,655,912,171,21.198384,0.752144285217639
"INTS5",4.330851,4.099907,3.834813,4.08852366666667,221,169,172,"Ints5",3.984248,3.207162,4.007618,282,344,90,3.73300933333333,1.07511380356458
"INTS6",8.999726,18.960587,14.157697,14.0393366666667,352,382,311,"Ints6",11.419292,9.174188,4.070617,434,494,80,8.22136566666667,1.63092292511843
"INTS6L",11.783216,11.59369,9.275303,10.8840696666667,375,365,300,"Ints6l",18.024957,16.896221,15.537062,1399,1928,335,16.8194133333333,0.666916999138019
"INTS7",8.025435,10.214102,14.528006,10.9225143333333,266,259,246,"Ints7",6.647109,6.390548,6.380697,570,795,172,6.47278466666667,1.59545803407333
"INTS8",27.509308,37.704659,26.452108,30.5553583333333,259,266,213,"Ints8",12.696378,12.077141,21.069388,531,572,137,15.280969,1.93817446205649
"INTS9",23.645329,25.002082,27.78703,25.478147,285,213,247,"Ints9",4.80012,3.813667,6.554774,279,333,92,5.056187,4.37208213682966
"INTU",5.029524,4.909577,4.68084,4.87331366666667,258,295,211,"Intu",1.458821,0.994973,0.670537,133,200,30,1.04144366666667,2.87703930437463
"INVS",3.212423,4.239879,3.431273,3.62785833333333,151,164,134,"Invs",4.453721,3.011016,1.650703,295,314,66,3.03848,1.14594063443012
"IP6K1",18.617298,16.040391,15.123304,16.5936643333333,602,503,594,"Ip6k1",239.667876,190.153397,189.793617,3520,4139,1006,206.538296666667,0.0847730978615047
"IP6K2",91.427083,95.942439,92.849573,93.406365,1501,1181,1295,"Ip6k2",40.780431,35.393956,37.808323,739,982,216,37.9942366666667,2.42103380063601
"IP6K3",0.274085,0.247363,0.437105,0.319517666666667,9,4,14,"Ip6k3",0.549808,0.887845,1.479698,27,66,23,0.972450333333333,0.66897383643458
"IPCEF1",0.791292,0.050865,0.568672,0.470276333333333,12,4,11,"Ipcef1",2.259284,0.852227,0.515492,189,159,21,1.209001,0.665584276934838
"IPMK",1.109524,1.399685,1.014616,1.17460833333333,96,98,76,"Ipmk",6.370751,5.383046,6.456494,578,771,167,6.070097,0.307578288294112
"IPO11",8.258574,7.397208,7.954137,7.869973,226,191,194,"Ipo11",16.460172,14.317713,16.502293,894,1137,243,15.7600593333333,0.529232792294411
"IPO13",53.913544,48.578826,59.423383,53.9719176666667,802,537,757,"Ipo13",49.490939,52.663912,76.955152,1414,2206,506,59.7033343333333,0.905583165577126
"IPO4",39.942736,28.27204,27.961933,32.058903,571,409,483,"Ipo4",125.550314,104.637611,134.045724,1220,1654,474,121.411216333333,0.270064328990724
"IPO5",35.599099,47.520529,48.696025,43.938551,1768,1704,1547,"Ipo5",18.397561,16.60986,17.053386,1781,2424,519,17.3536023333333,2.44848668854418
"IPO7",80.350658,132.07309,91.923152,101.448966666667,2077,2172,1797,"Ipo7",27.149573,23.313407,19.363025,2689,3343,597,23.275335,4.22029054044637
"IPO8",26.530676,25.054276,29.046574,26.8771753333333,854,733,849,"Ipo8",18.159034,14.07922,16.351915,1155,1551,320,16.196723,1.62107486021222
"IPO9",27.561854,35.712785,30.138446,31.137695,2112,1855,1774,"Ipo9",66.099875,53.439159,51.633998,2663,3137,751,57.0576773333333,0.553547721440596
"IPP",7.298944,7.768797,7.365657,7.47779933333333,155,116,119,"Ipp",4.458912,4.732837,3.016947,193,306,41,4.06956533333333,1.67229314071371
"IPPK",7.139168,7.159874,9.168473,7.822505,249,170,241,"Ippk",5.661637,5.53857,4.778125,406,616,107,5.32611066666667,1.39461755648494
"IQANK1",1.617595,1.938447,2.369159,1.975067,40,30,38,"Iqank1",1.632755,0.762288,1.480001,34,27,6,1.29168133333333,1.29820274604788
"IQCA1",0.439742,0.603037,0.720603,0.587794,11,11,9,"Iqca",2.154194,2.877363,0.784245,31,45,8,1.93860066666667,0.540323160615449
"IQCA1L",0.025532,0.031655,0,0.0190623333333333,1,1,0,"Iqca1l",0.039827,0,0,2,0,0,0.0132756666666667,1.00571085130831
"IQCB1",6.271191,7.483453,5.262086,6.33891,155,130,146,"Iqcb1",123.761149,116.042984,134.44316,510,624,148,124.749097666667,0.0583615320998473
"IQCC",2.131635,2.206565,2.270176,2.202792,66,59,63,"Iqcc",13.303934,10.317412,14.453022,202,228,58,12.691456,0.233926326024055
"IQCD",0.559311,0.614632,0.465795,0.546579333333333,13,12,9,"Iqcd",0.868965,0.992035,0.987322,29,50,10,0.949440666666667,0.793345168067011
"IQCF1",0.129263,0.611199,0,0.246820666666667,1,4,0,"Iqcf1",0,0,0,0,0,0,0,1.24682066666667
"IQCF5",0,0,0,0,0,0,0,"Iqcf5",0,0,0,0,0,0,0,1
"IQCF6",0,0,0,0,0,0,0,"Iqcf6",0,0,0,0,0,0,0,1
"IQCG",4.145247,5.496542,4.534827,4.72553866666667,55,70,58,"Iqcg",2.876749,1.468796,2.815221,92,69,29,2.386922,1.69048435915166
"IQCH",0.371407,0.915877,1.401993,0.896425666666667,16,9,16,"Iqch",0.20892,0.30087,0.176765,16,35,4,0.228851666666667,1.54325027023875
"IQCJ",0,0,0,0,0,0,0,"Iqcj",0.515509,0.056924,0,3,0,0,0.190811,0.839763824821907
"IQCK",3.436361,4.945554,4.304919,4.22894466666667,37,47,27,"Iqck",3.000301,2.34801,2.704757,75,103,25,2.684356,1.41922894168388
"IQCM",0.135352,0.887163,0.652774,0.558429666666667,1,5,5,"Iqcm",0.026446,0,0.08468,1,0,1,0.037042,1.50276427248527
"IQCN",2.992181,2.793314,2.278903,2.68813266666667,219,141,163,"Iqcn",0.019678,0.006444,0,2,1,0,0.00870733333333333,3.65629607795059
"IQGAP1",79.885786,91.753308,78.141594,83.2602293333333,1768,2276,1550,"Iqgap1",5.427686,4.404383,4.199597,629,754,184,4.677222,14.8418063153657
"IQGAP2",4.510251,4.329326,3.397838,4.07913833333333,48,87,58,"Iqgap2",8.800051,2.612907,6.294076,106,71,16,5.90234466666667,0.735856955660574
"IQGAP3",0.597233,1.46848,0.328894,0.798202333333333,39,110,28,"Iqgap3",0.214224,0.216404,0.309026,12,19,6,0.246551333333333,1.44254174316661
"IQSEC1",7.441852,6.239594,6.726235,6.80256033333333,778,556,699,"Iqsec1",360.549529,340.73316,365.588864,7212,10440,2246,355.623851,0.0218789638198746
"IQSEC2",1.763446,2.693062,2.723542,2.39335,60,44,58,"Iqsec2",22.522334,24.048196,28.35744,1121,1467,346,24.97599,0.130634097102748
"IQSEC3",9.483655,4.079978,7.826101,7.12991133333333,238,113,177,"Iqsec3",32.531715,23.495536,26.185761,5348,5797,1325,27.4043373333333,0.286220771071911
"IQUB",0.110311,0.195793,0.033071,0.113058333333333,5,7,1,"Iqub",0.570603,0.330412,0.260559,42,37,6,0.387191333333333,0.802382704236426
"IRAG1",1.331859,2.03654,0.431082,1.26649366666667,53,130,35,"Irag1",3.455107,3.447,3.544636,252,333,83,3.48224766666667,0.505660069505307
"IRAG2",0.242277,0.01773,0.274469,0.178158666666667,1,1,1,"Lrmp",0.681359,0.568835,0.705426,11,25,6,0.651873333333333,0.713225792130954
"IRAK1",28.008001,40.37277,33.765121,34.0486306666667,419,489,379,"Irak1",39.630327,28.490186,36.350571,952,1271,285,34.8236946666667,0.978364487325726
"IRAK1BP1",0.841511,1.758905,1.163601,1.25467233333333,38,39,41,"Irak1bp1",3.547689,2.568001,3.661931,106,151,36,3.259207,0.529364347244295
"IRAK2",0.463563,0.40153,0.279532,0.381541666666667,24,17,13,"Irak2",9.15098,8.632427,10.928021,334,458,101,9.570476,0.130698150836979
"IRAK3",0.015355,0.095715,0.128525,0.079865,2,10,8,"Irak3",0.837838,0.759973,0.360705,39,58,7,0.652838666666667,0.653339628227478
"IRAK4",4.65916,5.967107,2.667619,4.43129533333333,169,167,135,"Irak4",0.843712,1.148787,0.740045,50,91,12,0.910848,2.84234817909815
"IREB2",56.689766,85.666539,52.660628,65.0056443333333,1078,1230,1020,"Ireb2",12.43161,11.205192,9.010788,1296,1815,337,10.88253,5.55484769096593
"IRF1",1.050792,1.155315,0.396289,0.867465333333333,23,28,17,"Irf1",2.744378,2.344743,2.020966,91,102,28,2.370029,0.554139247268594
"IRF2",10.560873,5.147498,9.057898,8.255423,112,70,115,"Irf2",20.410314,16.157585,21.717255,282,405,92,19.4283846666667,0.453066806359008
"IRF2BP1",5.097467,4.328638,5.030526,4.818877,171,108,137,"Irf2bp1",8.182307,6.657458,8.900586,456,561,154,7.91345033333333,0.652819815267197
"IRF2BP2",16.436455,22.775087,17.628321,18.946621,526,549,517,"Irf2bp2",5.285628,5.853715,6.535565,510,861,195,5.891636,2.89432306059113
"IRF2BPL",5.669813,7.006596,5.177674,5.951361,338,313,254,"Irf2bpl",5.382394,5.521736,6.688119,473,733,181,5.864083,1.01271517258751
"IRF3",94.048429,82.818291,80.450283,85.7723343333333,486,415,404,"Irf3",32.827826,27.728686,39.871537,365,452,141,33.4760163333333,2.51688981390338
"IRF4",0.036088,0.014942,0.027203,0.0260776666666667,3,1,2,"Irf4",0.076164,0.076382,0.030251,8,12,1,0.0609323333333333,0.96714713505134
"IRF5",0.130009,0.121131,0,0.0837133333333333,5,3,0,"Irf5",1.968924,1.652287,1.352057,27,59,19,1.657756,0.4077550133772
"IRF6",0.015289,0.056938,0.19579,0.089339,1,3,4,"Irf6",0.1113,0.335067,0.228222,10,13,5,0.224863,0.889355789178055
"IRF7",5.497854,6.259792,4.037089,5.26491166666667,63,44,41,"Irf7",2.782023,4.761148,6.604434,48,82,26,4.71586833333333,1.09605597982925
"IRF8",0,0,0,0,0,0,0,"Irf8",1.636806,1.456967,1.343902,53,91,18,1.479225,0.403351853905959
"IRF9",27.270168,32.964573,30.544586,30.2597756666667,247,239,241,"Irf9",6.995723,4.391487,6.228962,249,271,75,5.87205733333333,4.54882346732458
"IRGC",0,0,0,0,0,0,0,"Irgc1",0,0.017887,0,0,1,0,0.00596233333333333,0.994073005384231
"IRGM",0.045056,0.063637,0.37189,0.160194333333333,1,1,3,"Irgm1",5.588362,3.659101,4.539875,250,247,64,4.59577933333333,0.207333825053144
"IRGM",0.045056,0.063637,0.37189,0.160194333333333,1,1,3,"Irgm2",1.828792,0.959179,1.715105,138,107,41,1.50102533333333,0.463887477615847
"IRGM",0.045056,0.063637,0.37189,0.160194333333333,1,1,3,"Igtp",2.259172,1.695356,1.812349,94,99,22,1.92229233333333,0.397015151461575
"IRGQ",22.44717,19.174336,24.101048,21.907518,1358,885,1300,"Irgq",12.185278,10.100479,10.818647,1658,2064,462,11.0348013333333,1.90343964686413
"IRS1",2.596159,6.05462,3.970065,4.206948,391,559,309,"Irs1",1.940926,1.746487,1.99511,397,543,128,1.89417433333333,1.79911346045383
"IRS2",3.059965,5.733738,3.290569,4.02809066666667,344,487,307,"Irs2",8.841474,7.748813,9.279585,1238,1652,405,8.62329066666667,0.52249182123149
"IRS4",0.492049,0.741167,0.447645,0.560287,30,37,24,"Irs4",0.402795,0.352068,0.361328,57,76,16,0.372063666666667,1.13718265260286
"IRX1",0.229968,0,0.046633,0.0922003333333333,6,0,1,"Irx1",2.643155,1.188231,2.12494,55,45,15,1.985442,0.36584208748096
"IRX2",0.477867,1.117248,0.666942,0.754019,19,34,18,"Irx2",6.792741,3.132072,8.038403,87,76,37,5.98773866666667,0.251013823451516
"IRX3",0.05469,0.117074,0.134105,0.101956333333333,1,3,3,"Irx3",1.621638,2.017061,1.703359,87,161,28,1.780686,0.396289380869805
"IRX4",0.0305,0.056095,0,0.028865,1,1,0,"Irx4",0.137705,0.089823,0.062918,7,7,1,0.0968153333333333,0.938047608135797
"IRX5",0.133037,0.162006,0.183886,0.159643,4,3,4,"Irx5",0.98072,0.93543,0.908968,42,62,12,0.941706,0.597228931671427
"IRX6",0,0,0.02873,0.00957666666666667,0,0,1,"Irx6",0.095067,0.175218,0.11065,7,18,2,0.126978333333333,0.895826154599245
"ISCA1",13.425792,12.966198,15.36699,13.91966,368,287,346,"AK157302",0.060977,0,0.365743,2,0,4,0.14224,13.061755848158
"ISCA1",13.425792,12.966198,15.36699,13.91966,368,287,346,"Isca1",76.802924,60.090062,84.192364,3096,3555,1045,73.6951166666667,0.199740768417034
"ISCA2",4.202358,7.380745,6.14986,5.91098766666667,69,70,85,"Isca2",40.388687,34.912304,41.177806,428,564,153,38.8262656666667,0.173528387635172
"ISG15",3.271891,11.528676,6.07343,6.957999,27,60,40,"Isg15",3.120397,1.487898,1.22952,32,23,4,1.94593833333333,2.70134609063439
"ISG20",9.095531,10.309725,2.334168,7.24647466666667,18,21,17,"Isg20",1.147586,0.411115,1.211199,18,8,4,0.9233,4.28766945700965
"ISG20L2",21.810193,19.920769,19.05555,20.2621706666667,444,320,314,"Isg20l2",3.381924,3.107013,3.202056,207,283,62,3.230331,5.02612459088111
"ISL1",35.05518,27.203384,37.573183,33.277249,1155,674,1092,"Isl1",2.664424,1.238596,2.519868,57,61,17,2.14096266666667,10.9129756185153
"ISL2",10.200045,5.469771,11.483258,9.05102466666667,240,98,241,"Isl2",1.284932,1.780809,1.582038,39,58,17,1.54925966666667,3.94272297878901
"ISLR",1.425403,3.071002,0.92146,1.805955,33,49,26,"Islr",2.72913,0.962367,5.250508,118,64,71,2.98066833333333,0.704895450973266
"ISLR2",36.032503,33.634174,45.43417,38.366949,1483,805,1309,"Islr2",0.485397,0.226081,0.223577,26,31,6,0.311685,30.0125022394859
"ISM1",0.070811,0.059346,0,0.0433856666666667,3,2,0,"Ism1",0.936411,0.983742,0.944638,54,86,17,0.954930333333333,0.533720127452112
"ISM2",0.096409,0.138437,0.101897,0.112247666666667,4,2,2,"Ism2",0.339854,0.222026,0.268726,9,11,2,0.276868666666667,0.871074446184233
"ISOC1",1.938884,2.042353,1.650087,1.877108,53,42,40,"Isoc1",12.638577,12.176424,13.225675,904,1313,296,12.6802253333333,0.210311448086284
"ISOC2",22.087619,21.997669,21.828675,21.971321,295,226,259,"Isoc2b",11.044817,9.06156,13.004181,53,69,25,11.0368526666667,1.90841589875183
"ISOC2",22.087619,21.997669,21.828675,21.971321,295,226,259,"Isoc2a",6.605693,6.949932,8.870186,308,488,131,7.47527033333333,2.71039389854664
"IST1",290.56217,284.467761,223.423427,266.151119333333,1600,1277,1446,"Ist1",25.455005,22.384395,18.933841,1531,1901,338,22.257747,11.4865433583628
"ISX",0,0,0,0,0,0,0,"Isx",0,0,0,0,0,0,0,1
"ISY1",10.046627,14.693701,9.798033,11.512787,191,187,162,"Isy1",43.425661,40.160326,26.659641,460,629,135,36.7485426666667,0.331477352927038
"ISYNA1",124.789599,187.262065,135.860439,149.304034333333,1382,1393,1085,"Isyna1",23.594356,10.015179,27.287306,304,352,97,20.298947,7.05687630159995
"ITCH",31.152808,40.160344,12.867659,28.0602703333333,931,934,810,"Itch",14.34128,13.360711,11.739406,1573,2197,409,13.1471323333333,2.05414564935268
"ITFG1",115.669723,89.867147,120.106653,108.547841,1910,1145,1756,"Itfg1",65.912082,53.390657,61.535648,4494,5497,1310,60.2794623333333,1.78767627568447
"ITFG2",51.728701,41.958931,49.125826,47.604486,283,212,238,"Itfg2",41.764028,37.075397,47.175294,412,532,122,42.0049063333333,1.13020792612043
"ITGA1",6.061374,38.942513,5.534263,16.84605,573,2368,377,"Itga1",1.450056,1.203953,0.977803,339,393,65,1.210604,8.07292938943384
"ITGA10",0.673955,1.375878,0.647542,0.899125,44,45,39,"Itga10",2.053266,0.907612,0.998959,118,87,25,1.31994566666667,0.818607533481028
"ITGA11",10.051024,35.843333,6.038307,17.310888,456,1119,290,"Itga11",0.126247,0.101755,0.113861,12,17,4,0.113954333333333,16.4377366756208
"ITGA2",0.452987,1.027945,0.637934,0.706288666666667,55,101,69,"Itga2",0.117103,0.049821,0.082964,18,11,4,0.083296,1.57508997233135
"ITGA2B",0.836831,0.695695,0.96589,0.832805333333333,18,9,12,"Itga2b",3.485683,3.687762,3.232962,48,52,7,3.46880233333333,0.410133453355549
"ITGA3",187.241404,207.289839,171.871589,188.800944,3557,3110,2838,"Itga3",12.768606,12.265982,9.556418,843,1057,292,11.5303353333333,15.1473156105479
"ITGA4",21.940897,38.942646,20.075564,26.986369,2031,2609,1733,"Itga4",1.089744,0.77855,1.087976,233,250,58,0.985423333333333,14.0959202655353
"ITGA6",86.775449,99.931146,98.086219,94.930938,5556,4969,5215,"Itga6",18.687014,13.283718,19.984961,1173,1250,382,17.3185643333333,5.23681530137378
"ITGA8",3.344837,6.160225,1.491812,3.66562466666667,103,279,54,"Itga8",0.529141,0.962709,0.561162,49,49,13,0.684337333333333,2.77000608745833
"ITGA9",2.569585,1.8773,1.896558,2.114481,203,186,152,"Itga9",5.06808,3.548009,2.135618,265,339,63,3.58390233333333,0.679438778036792
"ITGAD",0.232237,0.301573,0,0.177936666666667,1,1,0,"Itgad",2.595324,3.434479,0.669486,21,38,5,2.23309633333333,0.364337014805931
"ITGAE",20.900924,22.557771,26.014478,23.1577243333333,118,139,126,"Itgae",0.154047,0.182566,0.337082,13,23,9,0.224565,19.7275966023309
"ITGAL",0.460295,0.472285,0.203059,0.378546333333333,2,2,3,"Itgal",0.034871,0.147445,0.14668,4,19,4,0.109665333333333,1.24230819141867
"ITGAM",0,0.016589,0,0.00552966666666667,0,1,0,"Itgam",6.757614,5.442101,3.059371,316,506,69,5.086362,0.16521029584942
"ITGAV",56.553771,149.5986,58.384114,88.1788283333333,5715,10636,5075,"Itgav",25.282047,33.536307,26.716692,1522,2922,415,28.511682,3.02181449140491
"ITGAX",0.014522,0.197637,0,0.0707196666666667,1,5,0,"Itgax",0.416797,0.062043,0.045434,5,8,1,0.174758,0.911438497687751
"ITGB1",1080.869778,1712.777156,1039.58603,1277.74432133333,28402,34871,24970,"Itgb1",25.209465,22.029406,24.240496,2001,2659,622,23.8264556666667,51.5073250286888
"ITGB1BP1",45.090464,45.048983,48.659499,46.2663153333333,367,294,354,"Itgb1bp1",22.528718,21.842128,30.080753,298,411,112,24.8171996666667,1.83080721161096
"ITGB1BP2",0.749992,0.584636,2.189409,1.174679,13,7,17,"Itgb1bp2",0.408426,0.428464,0.506681,9,14,3,0.447857,1.50199847084346
"ITGB2",0.22896,0,0.459257,0.229405666666667,2,0,2,"Itgb2",1.018946,3.963967,4.140067,65,132,31,3.04099333333333,0.304233530039644
