"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","FoldChange"
"ACOT13",12.191412,9.46509,13.396844,11.6844486666667,229,175,231,"Acot13",395.632453,377.75228,442.9371,1311,1270,1043,405.440611,0.0312086152893483
"ACOT2",21.539035,15.077116,15.11408,17.2434103333333,178,108,135,"Acot1",8.562106,6.189232,7.189175,155,116,95,7.31350433333333,2.19443084430541
"ACOT2",21.539035,15.077116,15.11408,17.2434103333333,178,108,135,"Acot5",0,0,0,0,0,0,0,18.2434103333333
"ACOT2",21.539035,15.077116,15.11408,17.2434103333333,178,108,135,"Acot3",0.184964,0.130714,0.304544,11,9,16,0.206740666666667,15.1179212214058
"ACOT2",21.539035,15.077116,15.11408,17.2434103333333,178,108,135,"Acot2",7.7519,7.104215,8.971836,492,470,388,7.94265033333333,2.04004513799805
"ACOT4",0.146906,0.447474,0.101508,0.231962666666667,5,12,3,"Acot4",0.165596,0.144667,0.185633,33,17,26,0.165298666666667,1.0572076514862
"ACOT6",0,0.122286,0,0.040762,0,1,0,"Acot6",0.552336,0.322506,0.388205,56,33,27,0.421015666666667,0.732407125701406
"ACOT7",38.203304,38.030315,39.780133,38.6712506666667,695,547,661,"Acot7",12.066454,10.657095,11.339034,443,375,355,11.3541943333333,3.21115643774747
"ACOT8",9.983366,11.016138,11.40912,10.8028746666667,177,144,156,"Acot8",1.641596,1.505389,1.975407,52,44,36,1.707464,4.35938378743602
"ACOT9",23.22135,28.851472,24.154281,25.4090343333333,541,489,487,"Acot9",4.072205,4.855018,4.790514,198,221,169,4.572579,4.73910452114422
"ACOT9",23.22135,28.851472,24.154281,25.4090343333333,541,489,487,"Acot10",0,0,0,0,0,0,0,26.4090343333333
"ACOX1",33.537489,28.271905,20.230548,27.3466473333333,771,581,655,"Acox1",32.90367,31.658302,34.80923,3684,3423,2793,33.123734,0.830701802250989
"ACOX2",5.459635,7.803665,5.815802,6.35970066666667,51,58,35,"Acox2",0.180945,0.256774,0.112875,6,4,5,0.183531333333333,6.21842486074161
"ACOX3",8.870189,7.235071,11.373044,9.15943466666667,158,135,150,"Acox3",5.436548,3.876888,8.096525,278,282,221,5.80332033333333,1.49330535222483
"ACOXL",0.239138,0.162594,0.206492,0.202741333333333,7,4,5,"Acoxl",0.021636,0,0,2,0,0,0.007212,1.19412927301634
"ACP1",58.248272,76.17287,65.299677,66.5736063333333,903,859,858,"Acp1",5.66495,7.242556,7.48916,190,232,154,6.79888866666667,8.66451737183409
"ACP2",169.629988,98.736759,157.367625,141.911457333333,899,467,753,"Acp2",1.730692,1.916966,2.292059,251,242,234,1.97990566666667,47.9583830226393
"ACP3",0,0.025974,0.047048,0.0243406666666667,0,1,2,"Acpp",0.022749,0.024615,0.063146,1,1,2,0.0368366666666667,0.987947957087423
"ACP4",0.556063,0.142491,0.132265,0.276939666666667,10,2,2,"Acp4",0,0,0,0,0,0,0,1.27693966666667
"ACP5",7.63295,1.018418,10.927006,6.52612466666667,32,7,35,"Acp5",0.07349,0.157873,0.034358,3,6,1,0.0885736666666667,6.91374860252912
"ACP6",24.331622,19.56541,23.987726,22.6282526666667,367,301,340,"Acp6",3.884854,3.981793,3.69741,158,166,131,3.85468566666667,4.8671024838752
"ACR",0.050784,0.062833,0,0.0378723333333333,1,1,0,"Acr",0.021936,0,0.11907,1,0,2,0.047002,0.991280182209139
"ACRBP",0.933344,1.400639,0.994766,1.109583,9,11,8,"Acrbp",0.973677,0.635086,0.428227,20,12,5,0.678996666666667,1.25645454924469
"ACRV1",0.230836,0.190941,0.387534,0.269770333333333,4,4,4,"Acrv1",0,0.020824,0.013454,0,2,1,0.011426,1.25542583771164
"ACSBG1",1.680716,3.357604,1.221717,2.086679,49,54,34,"Acsbg1",0.030745,0,0.04316,3,0,3,0.024635,3.0124668784494
"ACSBG2",0.206484,0.414199,0.534768,0.385150333333333,2,2,6,"Acsbg2",0.011693,0,0,1,0,0,0.00389766666666667,1.37977244028525
"ACSF2",52.435691,50.495669,51.622443,51.5179343333333,334,301,283,"Acsf2",7.891,12.373069,10.895599,350,367,340,10.386556,4.612275593545
"ACSF3",19.896846,16.478566,14.431669,16.9356936666667,339,249,243,"Acsf3",2.997409,3.249149,4.273128,216,222,220,3.506562,3.97990611616276
"ACSL1",22.571965,34.049958,24.018834,26.8802523333333,390,247,333,"Acsl1",205.487387,212.938162,241.722004,10340,9955,9069,220.049184333333,0.126126917940991
"ACSL3",125.144372,117.20619,162.941162,135.097241333333,2688,1748,2708,"Acsl3",1.316494,1.101578,1.23888,64,36,54,1.218984,61.3331332417599
"ACSL4",25.373504,30.774505,32.691471,29.61316,1627,1473,1507,"Acsl4",3.808227,3.388927,6.217699,163,151,156,4.47161766666667,5.59490115446054
"ACSL5",0.550356,0.183705,0.680974,0.471678333333333,9,2,6,"Acsl5",6.898301,9.129866,3.381648,183,235,138,6.46993833333333,0.197013451472045
"ACSL6",5.279576,2.761154,5.097792,4.37950733333333,259,134,211,"Acsl6",2.786717,1.936377,3.098567,152,129,148,2.60722033333333,1.49131653634317
"ACSM1",0,0.132055,0,0.0440183333333333,0,1,0,"Acsm1",0,0,0,0,0,0,0,1.04401833333333
"ACSM2A",0.231348,3.931815,1.327585,1.83024933333333,4,10,8,"Acsm2",0,0,0.156331,0,0,1,0.0521103333333333,2.69006894397324
"ACSM2B",0.259345,0.573845,1.003013,0.612067666666667,6,3,7,"Acsm2",0,0,0.156331,0,0,1,0.0521103333333333,1.53222301463313
"ACSM3",0.848148,3.771251,3.221045,2.61348133333333,19,43,27,"Acsm3",0.028766,0.030908,0.038958,1,1,1,0.0328773333333333,3.49846125645123
"ACSM4",0.291138,0.408874,0.146039,0.282017,9,5,4,"Acsm4",0,0,0,0,0,0,0,1.282017
"ACSM5",0,0.083985,0,0.027995,0,1,0,"Acsm5",0.870292,1.135048,0.688642,49,59,32,0.897994,0.541621838635949
"ACSS1",2.170075,1.974672,2.210112,2.11828633333333,125,92,110,"Acss1",65.371472,67.562517,72.050659,4063,3934,3335,68.328216,0.0449786034207679
"ACSS2",53.386125,66.083436,55.009702,58.1597543333333,306,259,305,"Acss2",4.763676,4.718603,4.527287,336,365,266,4.66985533333333,10.434085325869
"ACSS3",7.547094,17.434579,3.069008,9.350227,223,394,163,"Acss3",0.160808,0.170282,0.21361,18,20,20,0.181566666666667,8.75974863881288
"ACTA1",0.240853,0.05949,0.233685,0.178009333333333,5,1,4,"Acta1",51.289934,61.467194,82.964551,2091,2521,2549,65.2405596666667,0.0177838070701889
"ACTA2",6.327661,72.105899,6.461854,28.2984713333333,99,1023,93,"Acta2",17.260344,17.274081,24.335669,702,685,755,19.6233646666667,1.42064458476498
"ACTB",1508.849694,1933.919489,1684.423797,1709.06432666667,16993,17349,16522,"Actb",136.830217,155.493589,196.557468,1850,2109,1892,162.960424666667,10.4297383355968
"ACTBL2",0.024972,0,0,0.008324,1,0,0,"Actbl2",0,0,0,0,0,0,0,1.008324
"ACTC1",0.053354,2.151921,0.356773,0.854016,1,24,3,"Actc1",1652.587288,1979.343797,2200.213129,72329,80862,69991,1944.04807133333,0.00095319803521826
"ACTG1",1419.3332,1648.589858,1463.03336,1510.318806,26010,23050,24917,"Actg1",50.783003,73.060644,81.120304,2154,2389,1859,68.321317,21.8016458919844
"ACTG2",7.933159,66.52499,5.367457,26.6085353333333,155,991,99,"Actg2",0.588708,0.126647,0.270987,11,4,6,0.328780666666667,20.7773457470533
"ACTL10",0.108181,0.047738,0.13155,0.095823,3,1,3,"Actl10",0.041749,0,0,2,0,0,0.0139163333333333,1.08078247087449
"ACTL6A",127.358034,224.770196,142.955043,165.027757666667,297,293,270,"Actl6a",5.758671,7.408636,7.139931,198,174,137,6.76907933333333,21.3703259476734
"ACTL6B",28.097481,15.805406,34.483202,26.1286963333333,158,77,164,"Actl6b",0.019678,0,0,2,0,0,0.00655933333333333,26.9519097731612
"ACTL7A",0,0,0,0,0,0,0,"Actl7a",0,0,0,0,0,0,0,1
"ACTL7B",0,0,0.060404,0.0201346666666667,0,0,1,"Actl7b",0,0,0,0,0,0,0,1.02013466666667
"ACTL9",0,0,0,0,0,0,0,"Actl9",0,0,0,0,0,0,0,1
"ACTN1",90.571305,205.524402,69.241953,121.77922,1789,3484,1635,"Actn1",3.268112,3.770261,3.860983,265,258,210,3.63311866666667,26.5003400157533
"ACTN2",1.088077,0.737005,1.599137,1.14140633333333,35,16,39,"Actn2",327.332679,319.092711,346.539041,15681,14365,11696,330.988143666667,0.00645024942662837
"ACTN3",0.045257,0.139648,0.025741,0.0702153333333333,2,5,1,"Actn3",0.03636,0,0,2,0,0,0.01212,1.05739964958042
"ACTR10",106.898089,119.583704,114.844543,113.775445333333,926,725,903,"Actr10",29.53719,31.341786,36.781408,412,385,366,32.5534613333333,3.42067377768001
"ACTR1A",74.839265,81.902002,83.592002,80.1110896666667,2113,1784,2155,"Actr1a",12.536819,14.606975,18.850522,933,877,754,15.3314386666667,4.96656120273217
"ACTR1B",21.363274,19.600556,20.09068,20.3515033333333,569,419,496,"Actr1b",15.67809,21.241687,19.613595,865,888,683,18.8444573333333,1.07594291820057
"ACTR2",75.976968,94.052154,82.283986,84.1043693333333,4054,4017,3903,"Actr2",8.312352,7.902644,9.416639,925,794,758,8.54387833333333,8.91716830002897
"ACTR3",45.55178,67.520844,47.924974,53.665866,1318,1529,1194,"Actr3",19.559059,27.877054,23.424273,871,852,820,23.6201286666667,2.22037288026087
"ACTR3B",10.065129,3.446338,9.264419,7.591962,128,93,123,"Actr3b",6.941237,8.886885,7.689871,391,466,315,7.839331,0.972014963575863
"ACTR3C",0.124921,0.064517,0.014714,0.0680506666666667,4,4,1,"Actr3b",6.941237,8.886885,7.689871,391,466,315,7.839331,0.120829355373915
"ACTR5",2.283258,2.083983,2.205831,2.191024,85,62,72,"Actr5",0.89832,0.671854,0.734117,34,37,33,0.768097,1.80477881021234
"ACTR8",27.345583,31.670753,28.516672,29.1776693333333,451,420,408,"Actr8",5.710714,4.109577,5.914341,299,257,184,5.24487733333333,4.83238784727664
"ACTRT1",0.102041,0,0,0.0340136666666667,2,0,0,"Actrt1",0,0,0,0,0,0,0,1.03401366666667
"ACTRT2",0,0,0,0,0,0,0,"Actrt2",0,0,0,0,0,0,0,1
"ACTRT3",1.292807,1.228868,1.115009,1.212228,30,23,23,"Actrt3",0,0.018259,0,0,1,0,0.00608633333333333,2.1988450957986
"ACVR1",7.037928,8.229634,8.26402,7.84386066666667,266,286,274,"Acvr1",1.693994,1.35383,1.836462,137,113,117,1.62809533333333,3.36512171171873
"ACVR1B",23.506718,19.491365,37.165374,26.7211523333333,1068,588,961,"Acvr1b",1.643187,1.566738,1.574481,251,224,172,1.594802,10.6833401289707
"ACVR1C",0.0076,0,0,0.00253333333333333,1,0,0,"Acvr1c",0.006982,0.003505,0,1,1,0,0.00349566666666667,0.999041018944775
"ACVR2A",16.277364,13.847823,12.988231,14.3711393333333,858,613,699,"Acvr2a",2.08354,1.882725,2.207467,282,231,222,2.05791066666667,5.02668030851566
"ACVR2B",4.35859,4.450622,4.619946,4.476386,801,656,751,"Acvr2b",0.459848,0.362405,0.568235,35,25,22,0.463496,3.74198904540907
"ACVRL1",0.590729,2.94744,0.548938,1.362369,17,29,14,"Acvrl1",10.263452,13.048464,12.868665,312,312,204,12.0601936666667,0.180883152294245
"ACY1",20.950655,16.690042,15.695317,17.7786713333333,158,95,107,"Acy1",4.757062,3.849426,5.091179,101,91,77,4.565889,3.37388534577914
"ACY3",0,0,0,0,0,0,0,"Acy3",5.171134,6.449468,5.868099,142,172,139,5.829567,0.146422167027573
"ACYP2",10.213957,4.257689,7.281641,7.25109566666667,107,43,69,"Acyp2",19.970122,18.999944,21.835026,397,333,315,20.268364,0.38795159170055
"ADA",1.881756,4.803617,1.30235,2.66257433333333,34,81,20,"Ada",0.18598,0.200169,0.265664,9,6,10,0.217271,3.00884054030149
"ADAD1",0,0,0,0,0,0,0,"Adad1",0,0,0,0,0,0,0,1
"ADAD2",0.3516,0,0,0.1172,2,0,0,"Adad2",0,0,0,0,0,0,0,1.1172
"ADAL",7.68946,6.63051,7.245079,7.18834966666667,179,129,165,"Adal",2.157559,1.683546,2.011885,130,108,87,1.95099666666667,2.77477428529796
"ADAM10",123.897107,145.822332,94.147613,121.289017333333,2639,2371,2045,"Adam10",3.834291,4.05923,4.559764,563,536,471,4.151095,23.7403925443684
"ADAM11",76.352617,40.073029,61.625283,59.3503096666667,3716,1536,3032,"Adam11",1.448247,1.954793,3.153951,139,140,158,2.18566366666667,18.9443444071466
"ADAM12",263.2453,223.75449,242.910757,243.303515666667,19064,13110,16722,"Adam12",0.150907,0.080352,0.115723,10,9,10,0.115660666666667,218.976542748064
"ADAM15",60.668103,38.00024,71.175865,56.614736,825,388,844,"Adam15",17.491003,13.636563,13.20672,547,513,361,14.7780953333333,3.65156470301464
"ADAM17",20.368008,22.287947,19.327487,20.6611473333333,954,877,913,"Adam17",6.123527,7.983441,5.618549,390,395,318,6.57517233333333,2.85949234950298
"ADAM2",0,0,0,0,0,0,0,"Adam2",0.050539,0.081262,0,2,3,0,0.0439336666666667,0.957915269839942
"ADAM20",0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,"Adam20",0,0,0,0,0,0,0,1.04418466666667
"ADAM20",0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,"Adam39",0,0,0,0,0,0,0,1.04418466666667
"ADAM20",0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,"Adam25",0,0,0,0,0,0,0,1.04418466666667
"ADAM21",0.668215,0.347816,0.872414,0.629481666666667,26,11,31,"Adam21",0.033798,0.012098,0,3,1,0,0.0152986666666667,1.60492840202029
"ADAM22",4.293794,2.708427,3.651038,3.55108633333333,478,274,429,"Adam22",0.895829,1.635207,0.492153,144,161,94,1.00772966666667,2.26678243037036
"ADAM23",37.576591,23.373305,38.05317,33.001022,1238,742,1078,"Adam23",0.655264,0.749025,0.282187,39,27,24,0.562158666666667,21.7654088061051
"ADAM28",0.348438,0.553339,0.041631,0.314469333333333,9,6,4,"Adam28",0.010701,0,0,1,0,0,0.003567,1.3097972864127
"ADAM29",0.239099,0.065655,0.330303,0.211685666666667,6,2,12,"Adam29",0,0,0,0,0,0,0,1.21168566666667
"ADAM30",0,0,0,0,0,0,0,"Adam30",0.009117,0,0,1,0,0,0.003039,0.996970207539288
"ADAM33",2.494698,2.736092,1.700388,2.31039266666667,101,92,56,"Adam33",0.209084,0.129254,0.201373,14,10,3,0.179903666666667,2.80564656267136
"ADAM7",0,0,0,0,0,0,0,"Adam7",0,0,0,0,0,0,0,1
"ADAM8",5.202434,6.064427,4.039568,5.102143,86,51,59,"Adam8",0.319007,0.245131,0.090992,9,2,6,0.218376666666667,5.008420767524
"ADAMDEC1",0,0,0.041296,0.0137653333333333,0,0,1,"Adamdec1",0,0,0,0,0,0,0,1.01376533333333
"ADAMTS1",58.569233,141.380568,62.579103,87.5096346666667,2243,3762,2049,"Adamts1",3.856536,3.310445,4.459133,479,383,325,3.87537133333333,18.1544396549897
"ADAMTS10",42.167717,37.796595,30.528394,36.830902,656,454,461,"Adamts10",3.951995,3.513514,2.316164,242,203,155,3.26055766666667,8.87933105470622
"ADAMTS12",2.859441,10.976222,1.680552,5.17207166666667,349,1188,204,"Adamts12",0.095355,0.087801,0.080389,28,24,17,0.0878483333333333,5.67365089189823
"ADAMTS13",8.033716,6.591312,8.465815,7.69694766666667,314,196,249,"Adamts13",0,0,0,0,0,0,0,8.69694766666667
"ADAMTS14",1.42471,0.587428,0.773549,0.928562333333333,121,40,57,"Adamts14",0.048595,0.056218,0.076699,9,10,10,0.060504,1.818533766335
"ADAMTS15",17.611965,40.095153,16.907602,24.8715733333333,1580,2875,1319,"Adamts15",0.346914,0.20895,0.849725,71,41,53,0.468529666666667,17.617331076503
"ADAMTS16",38.407432,28.686978,28.018399,31.7042696666667,364,175,311,"Adamts16",0,0,0,0,0,0,0,32.7042696666667
"ADAMTS17",1.589791,1.49711,1.624783,1.57056133333333,80,45,50,"Adamts17",0.190093,1.242606,1.628445,9,9,5,1.02038133333333,1.27231492932687
"ADAMTS18",0.011209,0.177952,0.012741,0.0673006666666667,1,2,1,"Adamts18",0.017685,0,0.012506,2,0,1,0.0100636666666667,1.05666672496882
"ADAMTS19",0.180133,0.223756,0.149189,0.184359333333333,4,5,10,"Adamts19",0.032772,0.021315,0.071086,5,3,7,0.0417243333333333,1.13692201999697
"ADAMTS2",2.426145,2.693979,2.505131,2.54175166666667,114,108,129,"Adamts2",5.077637,5.422281,10.754545,236,210,191,7.084821,0.438074221639127
"ADAMTS20",0.301329,0.112757,0.27111,0.228398666666667,27,9,20,"Adamts20",0.13816,0.044996,0.024598,6,5,2,0.0692513333333333,1.14883996715459
"ADAMTS3",0.311518,0.618834,0.46883,0.466394,30,34,23,"Adamts3",0.872053,0.572352,0.534859,47,37,36,0.659754666666667,0.883500453079009
"ADAMTS4",6.532971,7.047095,3.966088,5.848718,241,351,176,"Adamts4",0.032952,0.042039,0.036994,5,6,4,0.0373283333333333,6.60226639909897
"ADAMTS5",9.333422,9.994655,11.137729,10.1552686666667,1385,1186,1450,"Adamts5",0.864561,0.807712,0.929118,327,282,251,0.867130333333333,5.97455274948669
"ADAMTS6",0.660235,2.234675,0.319661,1.07152366666667,44,48,29,"Adamts6",0.183717,0.260604,0.160965,39,36,26,0.201762,1.72373869923218
"ADAMTS7",47.865694,42.976341,40.737031,43.8596886666667,3447,2438,2449,"Adamts7",1.76571,1.758245,2.959173,246,217,232,2.16104266666667,14.1914214381584
"ADAMTS8",3.929698,1.378664,3.233674,2.84734533333333,189,53,134,"Adamts8",0.043988,0.043234,0.082591,5,5,7,0.0566043333333333,3.64123561863113
"ADAMTS9",15.906889,31.515497,16.64845,21.3569453333333,1115,1769,829,"Adamts9",1.379221,0.847281,1.32475,327,198,218,1.18375066666667,10.2378653729089
"ADAMTSL1",28.516986,26.791015,30.129519,28.4791733333333,2165,1551,1738,"Adamtsl1",0.307662,0.16213,0.688565,21,18,24,0.386119,21.2674188387385
"ADAMTSL2",0.121693,0.420352,0.182929,0.241658,7,20,9,"Adamtsl2",1.860771,1.723828,1.757645,138,112,78,1.780748,0.446519425708478
"ADAMTSL3",0.847963,1.791333,1.116183,1.25182633333333,48,72,20,"Adamtsl3",1.139235,0.629925,0.845288,101,84,80,0.871482666666667,1.2032311992203
"ADAMTSL4",1.589016,2.016736,1.720831,1.77552766666667,70,68,61,"Adamtsl4",12.342952,19.690712,26.181047,471,546,397,19.4049036666667,0.136022581238683
"ADAMTSL5",3.215463,1.806809,1.858656,2.29364266666667,27,25,26,"Adamtsl5",22.14108,20.030403,30.03998,685,699,594,24.0704876666667,0.13137529315179
"ADAP1",12.000304,6.450336,13.338759,10.5964663333333,167,77,148,"Adap1",0.401047,0.782644,0.394686,16,34,20,0.526125666666667,7.59863134905666
"ADAP2",0.829332,2.203443,4.074633,2.369136,11,7,13,"Adap2",1.964154,2.02781,1.565743,110,98,63,1.852569,1.18108834527754
"ADAR",81.262583,104.679305,79.527831,88.4899063333333,3440,3058,3093,"Adar",1.032564,2.061203,1.430071,180,240,129,1.507946,35.6825491192128
"ADARB1",105.018409,174.424258,70.337136,116.593267666667,1757,1868,1443,"Adarb1",1.986814,1.694822,1.838799,320,262,242,1.840145,41.4039662294237
"ADARB2",1.462916,2.153002,0.868352,1.49475666666667,39,48,24,"Adarb2",0.032479,0.008418,0.020347,5,1,2,0.0204146666666667,2.44484595151514
"ADAT1",27.014364,30.208847,30.118773,29.1139946666667,245,210,212,"Adat1",0.410222,0.293219,0.331024,40,28,19,0.344821666666667,22.3925561381745
"ADAT2",6.534624,5.544724,3.678619,5.25265566666667,206,149,184,"Adat2",0.40984,0.616578,0.282704,18,26,9,0.436374,4.35308329631883
"ADAT3",1.184894,0.938623,1.665099,1.262872,19,10,19,"Adat3",0.004299,0.178723,0.697465,0,1,4,0.293495666666667,1.74942371923936
"ADCK1",8.663261,7.385662,8.66168,8.23686766666667,168,137,156,"Adck1",3.591062,4.04341,4.426302,262,263,222,4.020258,1.83991891784579
"ADCK2",5.161437,5.534839,5.097272,5.264516,89,65,99,"Adck2",4.046497,2.37639,3.740476,83,71,60,3.38778766666667,1.42771630623572
"ADCK5",4.175554,5.241788,5.289252,4.902198,108,76,89,"Adck5",3.210799,3.725496,7.095499,38,14,23,4.67726466666667,1.03962001888938
"ADCY1",3.661098,3.382841,3.704939,3.58295933333333,707,474,576,"Adcy1",0.192263,0.213369,0.268574,61,70,68,0.224735333333333,3.74199976811316
"ADCY10",0.053466,0.167833,0.0602,0.093833,2,3,2,"Adcy10",0,0,0,0,0,0,0,1.093833
"ADCY2",14.593373,4.981748,9.636167,9.737096,252,113,245,"Adcy2",0.022696,0.007908,0.010522,3,1,1,0.0137086666666667,10.591895238803
"ADCY3",8.478605,7.57696,7.556443,7.87066933333333,116,100,113,"Adcy3",0.293902,0.612807,1.179294,44,40,38,0.695334333333333,5.23240116059703
"ADCY4",0.732117,2.361618,0.879664,1.32446633333333,10,24,9,"Adcy4",5.619367,2.216158,6.120689,241,182,133,4.65207133333333,0.411259199724656
"ADCY5",6.913004,4.761138,6.939458,6.20453333333333,315,229,233,"Adcy5",3.629472,4.997427,4.835043,794,805,733,4.487314,1.3129435154127
"ADCY6",71.638608,61.951681,41.722674,58.4376543333333,2644,1920,1815,"Adcy6",42.177247,44.540191,44.412709,2510,2141,1745,43.710049,1.32940257643943
"ADCY7",3.441974,6.103553,3.220625,4.255384,163,210,102,"Adcy7",0.762151,0.984523,1.04764,158,167,145,0.931438,2.72096955739713
"ADCY8",0.058901,0.222647,0.022424,0.101324,3,2,1,"Adcy8",0.034799,0.022239,0.050475,7,5,8,0.0358376666666667,1.06322065265696
"ADCY9",4.428433,4.191662,3.639031,4.08637533333333,316,208,256,"Adcy9",1.941075,2.046833,2.11259,299,297,234,2.03349933333333,1.67673527316857
"ADCYAP1",7.110352,6.317393,10.156609,7.86145133333333,315,201,354,"Adcyap1",0.010071,0.011162,0,1,1,0,0.00707766666666667,8.79917371483762
"ADCYAP1R1",2.195651,1.502736,1.773417,1.82393466666667,188,124,120,"Adcyap1r1",0.525403,0.411459,0.470668,73,52,66,0.469176666666667,1.92212055278126
"ADD1",150.96491,139.708909,137.07957,142.584463,2838,2435,2477,"Add1",32.191182,27.263398,33.976366,1379,1239,1129,31.1436486666667,4.46696218245126
"ADD2",6.548549,5.855028,6.811138,6.404905,746,441,638,"Add2",0,0.028096,0,0,3,0,0.00936533333333333,7.33619905049246
"ADD3",97.347876,172.838369,100.827951,123.671398666667,878,926,703,"Add3",3.509416,3.791738,5.627488,428,425,481,4.30954733333333,23.4806078258272
"ADGB",0.13078,0.101871,0.27447,0.169040333333333,14,9,8,"Adgb",0,0.009494,0,0,1,0,0.00316466666666667,1.16535238149669
"ADGRA1",0.123353,0.146378,0.181036,0.150255666666667,8,7,10,"Adgra1",0,0,0,0,0,0,0,1.15025566666667
"ADGRA2",14.098574,19.597776,10.284916,14.660422,1038,1337,801,"Adgra2",0.810751,0.954395,1.327309,113,156,111,1.03081833333333,7.71138498355753
"ADGRA3",48.458343,46.206563,44.250117,46.3050076666667,750,584,681,"Adgra3",15.849236,36.202475,32.378263,214,228,197,28.1433246666667,1.62318500746666
"ADGRB1",14.721522,8.951528,11.438913,11.7039876666667,563,271,366,"Adgrb1",0,0.004904,0.022226,0,1,2,0.00904333333333333,12.5901309160822
"ADGRB2",8.123411,7.513608,7.005955,7.547658,400,239,312,"Adgrb2",0.952137,1.019499,1.295453,18,29,19,1.08902966666667,4.09168818250387
"ADGRB3",3.325258,3.190596,3.076982,3.197612,162,97,109,"Adgrb3",0.038428,0.035898,0.043041,3,2,2,0.0391223333333333,4.0395744229024
"ADGRD1",0.689386,2.10804,0.685718,1.161048,22,54,15,"Adgrd1",0.558539,0.495183,0.781655,86,80,70,0.611792333333333,1.34077322202591
"ADGRE1",0,0,0,0,0,0,0,"Adgre1",3.747284,1.28269,1.66859,119,104,88,2.23285466666667,0.309324143244299
"ADGRE5",4.588936,4.290828,5.492799,4.79085433333333,128,99,134,"Adgre5",10.857707,12.930749,12.970681,525,533,465,12.2530456666667,0.436945173130896
"ADGRF1",0.237173,0.39026,0.385827,0.337753333333333,15,12,11,"Adgrf1",0,0,0.011202,0,0,1,0.003734,1.33277674496762
"ADGRF2",0,0.016562,0,0.00552066666666667,0,1,0,"Adgrf2",0.057734,0.013876,0,5,1,0,0.02387,0.982078453970393
"ADGRF3",0.198548,0.330941,0.377664,0.302384333333333,10,7,11,"Adgrf3",0,0.168489,0,0,1,0,0.056163,1.23312815667026
"ADGRF4",0,0.026978,0,0.00899266666666667,0,1,0,"Adgrf4",0,0.050784,0.049042,0,4,3,0.0332753333333333,0.976499326091206
"ADGRF5",0.092677,0.28695,0.025647,0.135091333333333,8,20,2,"Adgrf5",21.381142,20.302235,21.041374,2682,2557,1832,20.9082503333333,0.0518111358078785
"ADGRG1",28.981296,30.147102,27.867068,28.9984886666667,890,735,980,"Adgrg1",30.762372,24.307622,20.722441,558,505,330,25.264145,1.14218409419635
"ADGRG2",3.897432,1.168894,3.956855,3.007727,285,69,245,"Adgrg2",0.094779,0.126673,0.289501,13,16,7,0.170317666666667,3.42447791240726
"ADGRG3",0,0,0,0,0,0,0,"Adgrg3",0.395031,0.22548,0.098728,15,11,6,0.239746333333333,0.806616622378933
"ADGRG4",1.125033,0.832808,1.0965,1.01811366666667,165,98,149,"Adgrg4",0,0,0,0,0,0,0,2.01811366666667
"ADGRG5",0.126901,0.04768,0.087562,0.087381,3,2,4,"Adgrg5",0,0,0.046221,0,0,2,0.015407,1.07088192222429
"ADGRG6",43.263001,67.371785,44.684654,51.7731466666667,2856,3567,2636,"Adgrg6",0.143986,0.138782,0.133625,27,24,20,0.138797666666667,46.3411088829652
"ADGRG7",0,0.043878,0,0.014626,0,1,0,"Adgrg7",0,0,0,0,0,0,0,1.014626
"ADGRL1",28.808723,25.863647,24.745479,26.4726163333333,2247,1381,1799,"Adgrl1",2.926985,2.667661,3.489296,285,311,232,3.02798066666667,6.82044394122382
"ADGRL2",79.311126,90.316586,71.483624,80.3704453333333,1800,1859,1423,"Adgrl2",5.20495,5.417703,8.326572,619,646,670,6.31640833333333,11.1216380532798
