"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","FoldChange"
"SACM1L",27.742698,28.205429,28.913481,28.2872026666667,809,626,697,"Sacm1l",117.197894,153.788554,148.98073,961,3262,1868,139.989059333333,0.207726775433152
"SACS",3.369818,5.007725,3.571526,3.983023,818,974,769,"Sacs",8.447953,10.885153,10.76794,866,4147,2275,10.033682,0.451619232818201
"SAE1",67.765336,86.354599,68.325541,74.148492,1227,1235,1164,"Sae1",49.227527,48.080602,55.955716,331,1244,700,51.0879483333333,1.44272320958185
"SAFB",58.306586,54.367997,50.084943,54.2531753333333,1242,964,923,"Safb",45.232149,83.515018,76.700744,522,2160,1123,68.482637,0.795208381819667
"SAFB2",58.224618,57.184293,39.212615,51.5405086666667,820,615,591,"Safb2",38.829064,51.066271,45.99346,242,1212,617,45.296265,1.13487575437601
"SAG",0.186977,0.277802,0.384956,0.283245,16,19,19,"Sag",0.283953,0.305668,0.70869,3,13,17,0.432770333333333,0.895639007973132
"SAGE1",0,0,0,0,0,0,0,"Gm648",0,0,0,0,0,0,0,1
"SALL1",0.384374,1.647027,0.855323,0.962241333333333,31,73,21,"Sall1",2.588757,3.243596,3.785745,94,448,295,3.20603266666667,0.466530217153172
"SALL2",10.895522,10.916258,11.102462,10.971414,657,509,555,"Sall2",17.046773,18.093203,19.969895,558,2253,1401,18.369957,0.618040298179289
"SALL3",0.073527,0.054015,0.274469,0.134003666666667,7,4,5,"Sall3",0.585639,0.899013,0.876817,29,153,89,0.787156333333333,0.634529641036813
"SALL4",0.800326,1.470151,0.480531,0.917002666666667,49,65,35,"Sall4",0.060206,0.25358,0,1,4,0,0.104595333333333,1.7354795994672
"SAMD10",5.213773,3.663731,4.296577,4.39136033333333,128,75,94,"Samd10",7.420239,9.819102,10.044189,101,464,288,9.09451,0.534088364203248
"SAMD11",5.755696,9.406861,6.336815,7.16645733333333,92,104,57,"Samd11",0.069926,0.724257,0.471345,1,17,9,0.421842666666667,5.74357312857869
"SAMD12",10.834167,10.304566,12.423018,11.1872503333333,225,175,229,"Samd12",11.584467,8.902524,14.532237,265,1054,695,11.673076,0.961664739746951
"SAMD14",29.863852,17.650138,22.970458,23.494816,589,313,472,"Samd14",17.499849,23.182771,28.047285,391,1754,1157,22.9099683333333,1.02446041159541
"SAMD15",1.114773,0.923118,0.981041,1.00631066666667,15,11,10,"Samd15",2.348348,1.897623,1.486446,13,43,25,1.91080566666667,0.689263007023142
"SAMD3",4.913108,2.953964,1.745773,3.20428166666667,23,10,13,"Samd3",0.264521,0.241476,0.202668,3,10,5,0.236221666666667,3.40091245771726
"SAMD4A",11.665634,27.126355,11.653405,16.8151313333333,831,1054,793,"Samd4",17.135234,13.605308,13.666811,421,1628,919,14.802451,1.12736507351507
"SAMD4B",138.13347,207.768708,139.472467,161.791548333333,792,675,654,"Samd4b",121.084237,140.228346,86.41592,344,1406,747,115.909501,1.3924578151551
"SAMD5",6.50882,6.177437,6.006296,6.230851,583,475,506,"Samd5",1.345323,4.575032,2.291307,63,404,225,2.73722066666667,1.93482045748436
"SAMD7",0,0.035709,0,0.011903,0,1,0,"Samd7",0,0.065329,0,0,5,0,0.0217763333333333,0.990337089428247
"SAMD8",5.999705,6.653555,6.719621,6.457627,625,560,621,"Samd8",13.287489,12.26876,14.102682,565,2007,1340,13.2196436666667,0.524459485400607
"SAMD9L",0.378166,0.569955,0.07379,0.340637,12,17,6,"Samd9l",0.880702,0.888495,0.853914,33,123,67,0.874370333333333,0.715246595701205
"SAMHD1",12.158251,10.140649,10.921688,11.0735293333333,298,224,273,"Samhd1",9.034876,7.553074,8.591758,125,446,231,8.393236,1.28534291412814
"SAMM50",186.486271,288.78819,265.521293,246.931918,545,450,530,"Samm50",36.777953,36.55099,37.34953,447,1660,921,36.8928243333333,6.54297805354933
"SAMSN1",0.233683,0.126231,0.42913,0.263014666666667,7,2,8,"Samsn1",0.693953,0.304587,0.246543,8,13,6,0.415027666666667,0.892572418489815
"SAP130",6.410547,5.509722,6.396667,6.10564533333333,409,284,360,"Sap130",13.681436,8.924864,9.771648,188,897,448,10.7926493333333,0.60254868371676
"SAP18",126.124596,130.245355,120.970525,125.780158666667,861,708,730,"Sap18",65.984898,47.557187,46.400142,343,1136,677,53.3140756666667,2.334204478499
"SAP18",126.124596,130.245355,120.970525,125.780158666667,861,708,730,"Sap18b",31.502112,22.59581,22.598204,123,331,187,25.5653753333333,4.77238349076089
"SAP25",2.751097,2.038605,3.986508,2.92540333333333,33,19,35,"Sap25",0.058766,1.999606,2.128695,0,34,16,1.395689,1.63852792801292
"SAP30",8.949203,8.356829,7.87785,8.39462733333333,106,80,83,"Sap30",2.727575,4.31767,3.56854,17,93,44,3.53792833333333,2.07024585741585
"SAP30BP",216.208743,225.915584,174.127845,205.417390666667,886,642,750,"Sap30bp",32.2375,28.211019,25.334598,200,770,515,28.5943723333333,6.97488658795343
"SAP30L",15.009673,19.551858,12.606682,15.7227376666667,313,318,301,"Sap30l",23.38041,16.827155,20.475372,114,279,195,20.2276456666667,0.787781081767633
"SAPCD1",5.367541,5.944041,3.886055,5.065879,40,48,28,"Sapcd1",0.677264,1.396805,1.316751,2,15,8,1.13027333333333,2.84746511402293
"SAPCD2",0.992802,1.148744,0.992593,1.044713,53,47,44,"Sapcd2",0.46628,1.45049,1.259692,2,36,16,1.05882066666667,0.993147695233938
"SAR1A",101.251294,112.393043,90.595153,101.413163333333,2535,2238,2232,"Sar1a",126.251641,63.833472,87.696141,656,2271,1368,92.5937513333333,1.09423077795642
"SAR1B",20.929127,21.381767,21.604991,21.305295,568,447,515,"Sar1b",35.109272,31.35002,30.680974,239,798,443,32.3800886666667,0.668221562343363
"SARAF",245.588299,199.569058,259.149715,234.769024,4398,2873,4179,"Saraf",155.996285,139.612928,156.550248,890,3694,2110,150.719820333333,1.55397642497867
"SARDH",0.75259,0.888103,0.44506,0.695251,33,19,16,"Sardh",9.437055,10.247092,9.368781,82,308,206,9.68430933333333,0.158667345460608
"SARM1",16.011139,14.226877,13.489956,14.5759906666667,1078,819,917,"Sarm1",5.702147,7.55022,7.634576,117,559,343,6.96231433333333,1.95621398686303
"SARS1",72.816212,65.294386,77.504614,71.8717373333333,1476,1180,1390,"Sars",96.75378,75.762286,75.934404,915,3350,1971,82.8168233333333,0.869416597232847
"SART1",33.890443,45.614337,42.390708,40.6318293333333,494,453,445,"Sart1",43.104921,50.464848,52.565402,263,1067,568,48.7117236666667,0.837465013534601
"SART3",29.054758,30.316806,23.804323,27.7252956666667,664,576,563,"Sart3",18.732148,18.366226,17.063775,190,784,481,18.0540496666667,1.50756905587997
"SASH1",21.491973,26.094149,15.607473,21.0645316666667,1773,1611,1372,"Sash1",17.936705,15.795332,17.149429,636,2564,1560,16.9604886666667,1.22850397203372
"SASH3",0,0.725819,0,0.241939666666667,0,1,0,"Sash3",0.57404,0.314964,0.345347,10,21,13,0.411450333333333,0.879903201222572
"SASS6",1.28813,1.933099,1.248219,1.489816,73,90,62,"Sass6",9.82457,4.340176,3.698104,63,217,114,5.95428333333333,0.358026252405592
"SAT1",46.027698,50.058976,40.813115,45.633263,526,435,413,"Sat1",32.285987,32.626775,31.974686,220,727,396,32.295816,1.40057426434601
"SAT2",62.820902,48.965386,65.474229,59.086839,489,331,412,"Sat2",6.379654,8.840463,7.698332,29,159,75,7.639483,6.95491142236173
"SATB1",14.550077,19.379171,11.980395,15.3032143333333,561,533,475,"Satb1",7.331379,7.147072,9.710762,258,909,571,8.063071,1.79886203399856
"SATB2",1.164182,2.057401,1.133959,1.45184733333333,76,86,74,"Satb2",0.031277,0.080701,0.073475,1,13,6,0.0618176666666667,2.30910391708809
"SATL1",0.284236,0.346806,0.352624,0.327888666666667,16,15,18,"Satl1",0,0,0,0,0,0,0,1.32788866666667
"SAV1",11.222046,11.991578,12.105811,11.773145,139,125,135,"Sav1",5.782515,6.000527,7.363875,92,357,239,6.38230566666667,1.73023789270534
"SAXO1",0.260202,0.131363,0.188845,0.19347,36,15,23,"Saxo1",0,0,0,0,0,0,0,1.19347
"SAXO2",0.966308,1.098796,6.096229,2.72044433333333,20,19,18,"Saxo2",4.125584,5.991755,5.29452,12,71,38,5.13728633333333,0.606203480050548
"SAYSD1",4.42358,3.09836,4.902371,4.141437,122,67,110,"Saysd1",3.130146,4.677062,4.866339,24,103,45,4.22451566666667,0.984098302700722
"SBDS",45.693289,48.783244,49.560699,48.0124106666667,760,725,744,"Sbds",93.32279,79.386644,70.611709,336,1151,663,81.1070476666667,0.596933053367652
"SBF1",36.88717,32.567432,39.359135,36.2712456666667,1741,1388,1293,"Sbf1",169.848442,216.739482,230.099253,788,3747,2142,205.562392333333,0.180435776549883
"SBF2",20.227128,27.748483,22.840912,23.6055076666667,437,459,402,"Sbf2",35.69571,18.212947,22.169966,382,1456,926,25.359541,0.933457364324617
"SBK1",13.209197,11.672727,14.878089,13.2533376666667,959,659,913,"Sbk1",74.438928,85.137363,104.91222,2054,6495,4713,88.162837,0.159857381687694
"SBK2",0.095499,0.083201,0.038226,0.0723086666666667,3,2,1,"Sbk2",0,0.080491,0.267657,0,3,1,0.116049333333333,0.960807586761398
"SBK3",0,0.148957,0,0.0496523333333333,0,2,0,"Sbk3",0.330626,0.302448,0.401348,5,24,18,0.344807333333333,0.780522463936594
"SBNO1",4.547319,5.220132,4.31738,4.69494366666667,800,742,674,"Sbno1",35.521306,18.310476,18.865283,812,3169,1972,24.232355,0.225700045305588
"SBNO2",19.330339,24.623076,15.452819,19.802078,462,416,323,"Sbno2",3.77964,3.659713,3.459514,91,379,197,3.63295566666667,4.49002310763892
"SBSN",0.173626,0.215635,0.196298,0.195186333333333,1,1,1,"Sbsn",1.994066,1.071179,0.988907,8,54,22,1.351384,0.508290578371433
"SBSPON",1.777835,2.472976,2.41584,2.222217,88,106,105,"Sbspon",0,0.140521,0.36469,0,9,14,0.168403666666667,2.75779432393656
"SC5D",48.085497,53.10896,48.788924,49.9944603333333,837,850,782,"Sc5d",30.568863,32.794003,30.779528,623,2129,1350,31.380798,1.5748364303231
"SCAF1",19.551038,15.477454,12.746014,15.9248353333333,723,495,537,"Scaf1",75.881788,85.582601,89.742638,615,2622,1498,83.7356756666667,0.199736831035753
"SCAF11",20.325922,26.606757,23.48422,23.4722996666667,840,961,662,"Scaf11",20.646817,21.632389,21.805022,675,2350,1481,21.3614093333333,1.09439880563282
"SCAF4",8.913211,10.306406,9.170774,9.46346366666667,461,388,429,"Scaf4",8.621737,12.739572,10.397655,129,620,398,10.5863213333333,0.903087646685902
"SCAF8",24.329538,27.679903,24.108802,25.3727476666667,804,656,682,"Scaf8",13.732996,13.776301,15.604663,388,1641,1004,14.37132,1.71571131605267
"SCAI",1.037463,1.071735,0.970597,1.02659833333333,196,163,162,"Scai",8.632635,9.122268,8.26689,390,1634,989,8.673931,0.209490674818058
"SCAMP1",19.808915,24.76294,18.529822,21.0338923333333,810,704,744,"Scamp1",64.522809,59.408228,62.512404,1302,5245,3126,62.1478136666667,0.348925656391556
"SCAMP2",36.096435,40.806844,43.210772,40.038017,594,512,592,"Scamp2",31.06585,55.380574,33.916241,100,400,214,40.1208883333333,0.997984690100526
"SCAMP3",42.964241,38.667212,55.241305,45.6242526666667,532,350,485,"Scamp3",24.357135,24.413362,22.774039,197,750,385,23.8481786666667,1.87636499608771
"SCAMP4",43.011218,37.217037,42.93806,41.0554383333333,906,626,787,"Scamp4",30.243768,51.677738,82.873696,111,574,310,54.931734,0.751906571202197
"SCAMP5",59.630907,35.617621,52.779923,49.342817,1710,758,1527,"Scamp5",88.037275,107.738473,106.523112,1599,7062,4054,100.766286666667,0.494690517350769
"SCAND1",10.854984,9.222647,12.399742,10.825791,138,86,117,"Scand1",9.756144,5.720992,6.576835,32,57,38,7.35132366666667,1.41603792069529
"SCAP",35.99546,30.310132,33.740362,33.3486513333333,1276,743,1077,"Scap",42.700374,42.44036,39.456701,389,1662,912,41.5324783333333,0.807586406419533
"SCAPER",13.552875,12.557131,14.333518,13.4811746666667,306,215,252,"Scaper",15.968285,9.026583,7.974882,239,847,574,10.9899166666667,1.20777942576749
"SCARA3",0.346519,0.514569,0.296041,0.385709666666667,18,24,15,"Scara3",1.582137,2.142196,1.634398,38,192,83,1.78624366666667,0.497339727764896
"SCARA5",0,0,0,0,0,0,0,"Scara5",0.550906,0.609198,0.600607,10,59,32,0.586903666666667,0.630157974302578
"SCARB1",40.657357,16.837377,58.887615,38.7941163333333,976,380,1159,"Scarb1",6.124034,7.866825,10.641438,63,232,146,8.21076566666667,4.32039178646639
"SCARB2",284.910036,205.813756,270.191547,253.638446333333,11473,7331,9575,"Scarb2",38.152017,39.884279,40.962646,1220,4754,2771,39.666314,6.26165544124145
"SCARF1",0.635933,0.926198,0.902714,0.821615,21,30,25,"Scarf1",0.854238,1.049687,0.897399,16,71,37,0.933774666666667,0.941999619397227
"SCARF2",9.400519,7.193404,8.557034,8.38365233333333,329,172,259,"Scarf2",1.663013,1.057425,1.304223,9,33,21,1.34155366666667,4.00744704975799
"SCARNA14",0,0,0,0,0,0,0,"Gm24289",0,0,12.947455,0,0,1,4.31581833333333,0.188117790581632
"SCARNA17",4.209294,1.998394,1.899069,2.70225233333333,15,5,7,"Gm25913",0,0,0,0,0,0,0,3.70225233333333
"SCARNA4",24.227741,7.272095,0,10.4999453333333,2,0,0,"Gm25820",0,7.327462,0,0,1,0,2.44248733333333,3.34059190922223
"SCARNA4",24.227741,7.272095,0,10.4999453333333,2,0,0,"Gm25820",0,7.327462,0,0,1,0,2.44248733333333,3.34059190922223
"SCARNA4",24.227741,7.272095,0,10.4999453333333,2,0,0,"Gm26413",0,14.654923,0,0,2,0,4.88497433333333,1.95411987919743
"SCARNA4",24.227741,7.272095,0,10.4999453333333,2,0,0,"Gm26413",0,14.654923,0,0,2,0,4.88497433333333,1.95411987919743
"SCCPDH",37.080848,27.636989,41.033053,35.2502966666667,1143,686,1126,"Sccpdh",79.61467,92.529293,83.432614,671,2551,1447,85.1921923333333,0.420575178392898
"SCD",90.469695,106.287442,97.209083,97.98874,7402,7009,7062,"Scd4",0.094787,0.077293,0.044202,2,6,2,0.072094,92.33214624837
"SCD",90.469695,106.287442,97.209083,97.98874,7402,7009,7062,"Scd2",387.883571,406.422226,420.35015,14530,57742,33695,404.885315666667,0.24388352122917
"SCEL",0.153404,0.299217,0.09877,0.183797,7,11,4,"Scel",0.319494,0.594251,0.386206,5,35,13,0.433317,0.825914295302435
"SCFD1",83.095365,78.160003,86.717052,82.6574733333333,717,585,664,"Scfd1",15.748981,16.927724,18.640743,207,789,509,17.105816,4.62047517401775
"SCFD2",5.420668,6.413753,5.020728,5.618383,236,157,207,"Scfd2",6.089013,7.590595,9.705517,88,304,177,7.79504166666667,0.752512978430081
"SCG2",38.645008,40.216507,43.629706,40.830407,1362,1142,1339,"Scg2",101.04261,101.714282,99.177094,1546,5915,3288,100.644662,0.411535698746285
"SCG3",36.57147,24.57955,40.303508,33.818176,1486,803,1508,"Scg3",176.499282,174.586876,200.994497,2136,6516,4302,184.026885,0.18817900976931
"SCG5",116.872467,83.321621,127.827948,109.340678666667,824,470,854,"Scg5",92.043385,92.600734,100.557397,629,2406,1476,95.067172,1.14857839956678
"SCGB1A1",0,0,0,0,0,0,0,"Scgb1a1",0,0,0,0,0,0,0,1
"SCGB1C1",0,0,0,0,0,0,0,"Scgb1c1",0.671836,0,0,1,0,0,0.223945333333333,0.817029954496878
"SCGB1C2",0,0,0,0,0,0,0,"Scgb1c1",0.671836,0,0,1,0,0,0.223945333333333,0.817029954496878
"SCGB2A1",0,0,0,0,0,0,0,"Scgb2a2",0,0,0,0,0,0,0,1
"SCGB2A2",0,0,0,0,0,0,0,"Scgb2a2",0,0,0,0,0,0,0,1
"SCGB3A1",0,0,0,0,0,0,0,"Scgb3a1",0,0.148843,0,0,1,0,0.0496143333333333,0.952730891949837
"SCGB3A2",3.854028,6.519109,2.884184,4.419107,18,23,12,"Scgb3a2",0,0,0,0,0,0,0,5.419107
"SCGN",8.232565,4.60028,7.806271,6.87970533333333,148,74,138,"Scgn",0.240853,0.158904,0,2,5,0,0.133252333333333,6.95317812420123
"SCHIP1",661.33322,680.153146,707.468176,682.984847333333,533,551,418,"Schip1",53.761435,49.859774,56.692853,548,1886,1233,53.4380206666667,12.5644694453806
"SCHIP1",661.33322,680.153146,707.468176,682.984847333333,533,551,418,"Iqschfp",0.898883,1.118398,0,14,64,0,0.672427,408.977400707674
"SCIMP",0.389551,0.470444,0.303955,0.387983333333333,12,12,9,"Scimp",0,0,0,0,0,0,0,1.38798333333333
"SCIN",0.105401,0.328744,0.089138,0.174427666666667,10,10,10,"Scin",0.073971,0.106173,0.217988,1,7,9,0.132710666666667,1.0368293521264
"SCLT1",4.392521,4.935074,4.666903,4.66483266666667,159,149,154,"Sclt1",3.469295,5.200514,4.993571,51,263,126,4.55446,1.01987099856092
"SCLY",11.023456,7.053997,10.241177,9.43954333333333,139,97,113,"Scly",10.135078,14.774462,24.254784,101,384,228,16.388108,0.60038408625788
"SCMH1",10.283532,8.461946,9.895278,9.54691866666667,262,190,225,"Scmh1",28.279427,25.955141,25.796635,158,683,421,26.6770676666667,0.381070668095704
"SCML2",2.607946,2.045928,2.102301,2.25205833333333,92,74,74,"Scml2",0.33337,0.301999,0.845227,6,15,11,0.493532,2.17742795824484
"SCML4",0.108374,0.237035,0.103849,0.149752666666667,8,13,6,"Scml4",0.570323,0.852999,0.747477,11,52,26,0.723599666666667,0.667064799850081
"SCN10A",0.085764,0.106936,0.182886,0.125195333333333,9,8,17,"Scn10a",0,0,0,0,0,0,0,1.12519533333333
"SCN11A",1.147945,0.782851,1.231383,1.05405966666667,91,51,78,"Scn11a",0.024981,0.026313,0.034851,1,4,3,0.028715,1.99672374434772
"SCN1A",1.146619,1.536907,1.535752,1.406426,127,48,117,"Scn1a",40.359356,44.716094,43.363133,2080,8506,4759,42.812861,0.0549251052105454
"SCN1B",3.125366,2.47985,3.342321,2.98251233333333,95,63,91,"Scn1b",236.15838,221.655173,238.15287,1722,6612,3870,231.988807666667,0.0170931486933529
"SCN2A",3.373259,2.673647,4.812663,3.61985633333333,445,282,404,"Scn2a",43.843532,42.294156,50.504952,1621,6350,4139,45.5475466666667,0.0992502648188261
"SCN2B",1.078449,0.692605,1.269991,1.01368166666667,84,41,87,"Scn2b",56.3709,52.784347,61.56947,1747,6319,4115,56.908239,0.0347736643600346
"SCN3A",6.001112,4.069799,9.11414,6.395017,733,399,646,"Scn3a",2.178844,5.488316,2.500312,115,617,269,3.38915733333333,1.68483752993741
"SCN3B",17.671019,11.363327,19.881069,16.3051383333333,1390,731,1390,"Scn3b",6.473161,12.035258,11.350545,153,603,312,9.952988,1.57994679929653
"SCN4A",0,0.009763,0.017912,0.009225,0,1,2,"Scn4a",0.70993,0.011406,0,1,2,0,0.240445333333333,0.813598933286325
"SCN4B",2.666554,1.623532,2.017259,2.10244833333333,143,78,102,"Scn4b",49.322785,56.556878,51.485692,1665,7167,3694,52.4551183333333,0.0580383774288405
"SCN5A",0.408672,1.692516,0.419388,0.840192,55,78,51,"Scn5a",0.119248,0.109287,0.158544,7,24,19,0.129026333333333,1.62989289591415
"SCN7A",2.265425,1.154239,2.694747,2.038137,227,72,240,"Scn7a",0.275565,0.435242,0.411373,14,82,44,0.37406,2.21106574676506
"SCN8A",3.909312,3.009363,3.786702,3.568459,672,391,544,"Scn8a",66.180275,72.23471,80.56797,1683,8406,4885,72.9943183333333,0.0617406728367951
"SCN9A",14.333804,13.537711,13.680736,13.8507503333333,1789,1183,1499,"Scn9a",1.648018,1.278227,1.194536,46,237,104,1.37359366666667,6.25665232507502
"SCNM1",19.877646,18.304022,20.510802,19.5641566666667,194,152,182,"Scnm1",32.123173,34.291727,37.638837,86,333,198,34.684579,0.576275725900162
"SCNN1A",0.689168,1.039596,1.028139,0.918967666666667,3,4,1,"Scnn1a",0.286186,0.359274,0.274749,6,28,12,0.306736333333333,1.46851940802136
"SCNN1B",0,0,0,0,0,0,0,"Scnn1b",0.062114,0.048707,1.033042,1,3,5,0.381287666666667,0.723962158015359
"SCNN1G",0.09328,0,0.210827,0.101369,5,0,10,"Scnn1g",0.305137,0.279725,0.400253,6,21,17,0.328371666666667,0.829112083340129
"SCO1",8.763935,8.611295,9.629211,9.00148033333333,418,332,392,"Sco1",12.492232,6.658127,7.142098,65,229,128,8.76415233333333,1.02430605257866
"SCO2",9.299518,9.208668,10.272572,9.593586,114,89,108,"Sco2",10.665007,10.928931,9.908358,71,273,141,10.5007653333333,0.921120090094874
"SCOC",35.836615,41.937977,40.077863,39.2841516666667,884,790,864,"Scoc",362.298246,296.401156,308.068202,1025,3365,1962,322.255868,0.124620016694226
"SCP2",57.531755,54.781068,56.56814,56.2936543333333,665,547,605,"Scp2",55.44936,73.698485,75.175561,422,1724,988,68.107802,0.829047555778627
"SCP2D1",0,0,0,0,0,0,0,"Scp2d1",0,0.071933,0,0,1,0,0.0239776666666667,0.976583799190933
"SCPEP1",45.883374,27.277869,54.927941,42.6963946666667,506,263,482,"Scpep1",6.945118,8.548806,7.344043,92,432,210,7.61265566666667,5.07351000177375
"SCRG1",125.318411,82.063947,119.210547,108.864301666667,3595,1919,3066,"Scrg1",17.418547,19.828045,27.232767,56,243,189,21.4931196666667,4.88435145034499
"SCRIB",38.264044,32.93572,29.850797,33.6835203333333,907,678,660,"Scrib",17.351125,21.523658,24.286042,238,1071,632,21.0536083333333,1.57269140764191
"SCRN1",43.204037,40.396529,48.289847,43.963471,3521,2663,3480,"Scrn1",73.886715,80.568569,92.449171,1494,6188,3927,82.301485,0.539767940511505
"SCRN2",23.460417,20.231523,21.607843,21.7665943333333,332,236,263,"Scrn2",3.354785,4.280822,4.717367,31,140,87,4.117658,4.44863535885621
"SCRN3",16.680726,15.697572,15.959354,16.1125506666667,257,216,247,"Scrn3",14.832394,18.667929,20.631995,252,982,524,18.044106,0.898574638613473
"SCRT1",4.353753,1.625673,3.637557,3.205661,248,71,172,"Scrt1",40.219427,41.00824,39.46991,1134,4163,2274,40.2325256666667,0.101998626860735
"SCRT2",3.259263,3.074723,4.289188,3.541058,144,104,158,"Scrt2",4.8142,5.173141,4.271889,102,379,179,4.75307666666667,0.789326870318085
"SCT",0.48129,0,0.823408,0.434899333333333,2,0,3,"Sct",0,0,0.449138,0,0,2,0.149712666666667,1.24805038244338
"SCTR",0,0,0.129483,0.043161,0,0,1,"Sctr",0.08799,0.138214,0.163717,1,6,4,0.129973666666667,0.923172840901012
"SCUBE1",0.391788,1.063618,0.494853,0.650086333333333,53,70,36,"Scube1",0.966722,1.397741,1.608439,21,144,79,1.32430066666667,0.709928090198313
"SCUBE2",5.145786,2.098667,4.969646,4.07136633333333,52,27,46,"Scube2",0.084143,0.210119,0.244743,2,19,10,0.179668333333333,4.2989764072105
"SCUBE3",5.408833,6.875705,5.279372,5.85463666666667,663,676,569,"Scube3",2.740761,1.564547,2.105708,25,105,55,2.13700533333333,2.18508926135074
"SCX",1.033921,0.796528,1.214686,1.015045,11,6,10,"Scx",3.942455,3.918882,4.720164,24,83,54,4.19383366666667,0.387968720086723
"SCYL1",43.639497,48.876547,46.312685,46.276243,971,897,819,"Scyl1",60.260154,49.86534,56.098624,411,1431,839,55.4080393333333,0.838111793261053
"SCYL3",2.509869,3.165558,2.733173,2.80286666666667,189,172,191,"Scyl3",9.226145,8.656311,8.491557,143,517,287,8.79133766666667,0.388390922275414
"SDAD1",29.47205,32.770145,34.266093,32.1694293333333,611,483,553,"Sdad1",4.76124,5.728507,6.254427,140,573,347,5.58139133333333,5.03988103022188
"SDC1",10.022992,10.756234,11.91524,10.8981553333333,408,367,453,"Sdc1",2.123085,2.561494,3.227736,35,167,118,2.63743833333333,3.27102599219322
"SDC2",125.671764,172.113059,110.164945,135.983256,2008,2340,1665,"Sdc2",14.411962,14.213897,15.478509,339,1238,766,14.701456,8.72423907693656
"SDC3",163.416808,135.45546,153.762206,150.878158,13142,8421,10594,"Sdc3",46.203577,48.851987,53.655211,1587,5988,3708,49.5702583333333,3.00330990992565
"SDC4",6.456671,9.489797,7.337091,7.76118633333333,251,298,253,"Sdc4",38.568078,40.254798,42.038191,585,1905,1184,40.2870223333333,0.21220194235853
"SDCBP",51.956162,66.937587,62.876407,60.590052,1160,1163,1185,"Sdcbp",101.468506,81.454209,90.010299,1008,3850,2395,90.9776713333333,0.669619605575721
"SDCBP2",1.589108,1.512989,2.23201,1.77803566666667,20,11,24,"Sdcbp2",0.725368,0.535999,0.669275,6,17,12,0.643547333333333,1.69026812329916
"SDCCAG8",42.891253,52.580275,55.221567,50.2310316666667,255,271,289,"Sdccag8",8.200091,13.531319,11.738714,73,378,173,11.156708,4.21421915099603
"SDE2",5.591444,6.480789,5.992442,6.02155833333333,328,308,310,"Sde2",5.250064,5.141944,6.934735,113,416,263,5.775581,1.03630350420626
"SDF2",84.353687,76.629824,89.427343,83.4702846666667,594,426,562,"Sdf2",40.60708,34.902125,37.515596,193,713,425,37.6749336666667,2.18410936123907
"SDF2L1",18.805141,11.681264,17.741067,16.075824,178,87,143,"Sdf2l1",9.836531,6.437379,6.132144,63,152,82,7.46868466666667,2.01634901665564
"SDF4",210.251586,148.900301,183.186022,180.779303,3150,1753,2697,"Sdf4",68.529898,78.579463,88.679262,1346,5568,3498,78.5962076666667,2.28376838958529
"SDHA",84.916528,73.141028,64.563823,74.2071263333333,946,707,702,"Sdha",1104.977567,1116.317558,1126.531528,2853,10398,6017,1115.94221766667,0.0673330501289886
"SDHAF1",5.527774,6.525664,7.31561,6.45634933333333,75,68,83,"Sdhaf1",2.834463,3.540967,4.43812,45,206,147,3.60451666666667,1.61935548790861
"SDHAF2",28.821716,38.021903,27.844199,31.562606,208,203,211,"Sdhaf2",19.796728,20.068279,22.257157,183,698,409,20.707388,1.50007020651218
"SDHAF3",7.43788,7.69179,7.844127,7.65793233333333,51,46,47,"Sdhaf3",3.024024,3.846271,3.245389,89,413,194,3.37189466666667,1.98036160371049
"SDHAF4",3.640315,6.493187,3.812617,4.64870633333333,45,49,51,"Sdhaf4",17.853587,14.898718,16.381298,49,175,109,16.3778676666667,0.325051752130003
"SDHB",64.845755,61.021374,66.247061,64.0380633333333,283,227,260,"Sdhb",82.615797,81.494122,83.716353,535,1992,1157,82.6087573333333,0.777885779046303
"SDHC",93.738597,98.419065,122.039098,104.732253333333,570,488,551,"Sdhc",228.902249,226.282335,272.690986,508,1834,1094,242.62519,0.433995570545613
"SDHD",15.729387,20.079365,19.467534,18.4254286666667,220,221,247,"Sdhd",78.091826,68.662732,70.805795,550,1839,1072,72.5201176666667,0.264219227106514
"SDK1",21.91922,11.801417,21.030271,18.2503026666667,1810,881,1304,"Sdk1",0.810969,0.827608,0.612535,38,158,86,0.750370666666667,10.9978435043854
"SDK2",26.247279,15.714456,11.411477,17.7910706666667,1868,1192,1273,"Sdk2",5.095043,2.833196,3.377442,80,362,230,3.76856033333333,3.94061715761731
"SDR16C5",0,0,0,0,0,0,0,"Sdr16c5",0,0,0,0,0,0,0,1
"SDR39U1",58.389988,34.426056,76.507914,56.4413193333333,355,168,260,"Sdr39u1",69.32719,78.882392,83.645671,262,1187,653,77.2850843333333,0.733745384864779
