"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"FUCA2",40.001566,19.170703,34.876981,31.34975,1087,489,972,"Fuca2",80.491097,69.047603,65.652467,2619,677,1052,71.730389,0.444790003804324
"FUNDC1",6.802407,7.348036,8.215754,7.455399,88,76,93,"Fundc1",53.52224,51.672541,52.320287,2928,715,1120,52.5050226666667,0.158030005008626
"FUNDC2",35.085972,36.45454,33.248651,34.929721,417,330,346,"Fundc2",73.654825,96.497106,76.642564,1188,343,520,82.2648316666667,0.431511362970589
"FUOM",8.970866,12.388812,12.079845,11.1465076666667,60,56,54,"Fuom",25.404845,24.806187,19.854462,198,47,78,23.3551646666667,0.498724103610386
"FURIN",273.966377,286.869189,244.551906,268.462490666667,1330,1225,1262,"Furin",20.484419,17.315993,27.281429,1422,335,570,21.693947,11.8737604642624
"FUS",258.314484,285.993299,228.710033,257.672605333333,4494,3903,3521,"Fus",281.759324,314.716961,329.61521,5560,1896,2737,308.697165,0.835243697930956
"FUT1",1.179096,0.895148,0.776536,0.95026,26,24,17,"Fut1",0.028524,0,0,3,0,0,0.009508,1.9318915749058
"FUT10",6.056305,5.022375,4.060347,5.04634233333333,70,62,67,"Fut10",1.71951,1.545264,2.349173,215,51,79,1.87131566666667,2.10577415904695
"FUT11",14.152819,11.104223,14.91146,13.3895006666667,378,234,340,"Fut11",8.030502,6.877562,7.163885,1298,276,472,7.35731633333333,1.72178485206714
"FUT4",0.76365,0.745833,0.699501,0.736328,69,53,55,"Fut4",0.589751,0.489551,0.552244,95,19,37,0.543848666666667,1.12467500052898
"FUT7",0.136903,0.118079,0.480817,0.245266333333333,3,2,9,"Fut7",0.158465,0,0.122614,8,0,4,0.093693,1.13858855577693
"FUT8",33.639464,27.271368,36.67969,32.530174,1029,671,812,"Fut8",20.583949,21.743207,22.816542,2187,558,933,21.714566,1.47615296721936
"FUT9",0.005095,0.031524,0.017328,0.0179823333333333,1,5,3,"Fut9",0.099393,0.095292,0.067236,42,12,13,0.087307,0.936241864839768
"FUZ",4.515679,5.399577,7.576193,5.830483,59,38,60,"Fuz",13.503311,22.386877,14.048204,341,78,139,16.6461306666667,0.387081062076838
"FXN",3.152675,2.727925,4.140807,3.340469,92,69,73,"Fxn",3.086081,2.712305,2.58477,122,25,41,2.79438533333333,1.14391887451951
"FXR1",59.89125,71.629789,57.941161,63.1540666666667,1317,1178,1232,"Fxr1",57.534062,55.11806,55.809657,5405,1244,2001,56.1539263333333,1.12247873037641
"FXR2",34.572378,28.29504,37.4796,33.449006,727,603,649,"Fxr2",229.63232,242.531108,232.907518,6707,1616,2513,235.023648666667,0.145955738734689
"FXYD1",81.956855,49.392824,82.853528,71.401069,303,152,268,"Fxyd1",343.61202,275.311923,346.844318,752,157,292,321.922753666667,0.224205535775702
"FXYD2",0.47601,0.675204,0.530652,0.560622,1,3,2,"Fxyd2",5307.566061,4610.239881,4262.896953,16657,3219,5502,4726.900965,0.000330087709440843
"FXYD3",15.784091,7.653083,20.370003,14.6023923333333,121,56,132,"Fxyd3",29.889853,25.666848,23.195189,186,35,72,26.25063,0.572551619295896
"FXYD4",0,0.947687,0,0.315895666666667,0,1,0,"Fxyd4",1.726545,1.230498,1.589751,32,7,15,1.515598,0.523094574994362
"FXYD6",25.191711,21.29612,25.756359,24.0813966666667,506,384,529,"Fxyd6",33.607102,31.128059,28.48505,2325,519,786,31.0734036666667,0.78199984408681
"FXYD7",18.696589,10.37888,14.519663,14.5317106666667,140,66,100,"Fxyd7",235.715687,193.19641,233.98368,4454,888,1779,220.965259,0.0699736109003737
"FYB1",0.484555,0.017294,0.470273,0.324040666666667,7,1,7,"Fyb",3.95828,3.065249,5.713362,85,22,44,4.24563033333333,0.252408306062487
"FYB2",0,0.253034,0,0.0843446666666667,0,3,0,"Fyb2",1.263818,1.279118,1.132289,159,40,55,1.225075,0.487329490766229
"FYCO1",4.324395,5.644696,4.141046,4.703379,458,408,354,"Fyco1",1.972669,1.919435,2.130554,627,140,278,2.00755266666667,1.89635216141408
"FYN",194.044738,169.292451,203.787192,189.041460333333,2155,1545,2032,"Fyn",69.077652,57.083696,50.493978,2593,601,1067,58.8851086666667,3.17343434059951
"FYTTD1",33.714996,56.026084,30.530595,40.0905583333333,916,957,853,"Fyttd1",46.914192,49.703893,60.024371,2859,749,1161,52.214152,0.772173506275799
"FZD1",5.310873,3.712292,4.760279,4.59448133333333,545,303,421,"Fzd1",4.382092,3.437772,4.064719,719,136,281,3.96152766666667,1.12757233440802
"FZD10",0,0.537978,0.024655,0.187544333333333,0,20,1,"Fzd10",0.125243,0.193976,0.019233,16,6,1,0.112817333333333,1.06715118264393
"FZD2",6.189533,11.711342,7.446727,8.44920066666667,351,529,367,"Fzd2",1.072107,1.229055,1.312393,152,42,78,1.20451833333333,4.286288085606
"FZD3",43.153512,18.737116,23.729622,28.5400833333333,994,986,868,"Fzd3",4.923414,5.681364,5.445234,2246,532,943,5.350004,4.65197869691631
"FZD4",2.218445,3.008658,2.967954,2.73168566666667,256,278,303,"Fzd4",1.60479,1.761558,1.879269,455,122,212,1.748539,1.35769791393415
"FZD5",0.316699,0.423887,0.235955,0.325513666666667,34,36,22,"Fzd5",0.439598,0.241952,0.349638,127,17,41,0.343729333333333,0.986443946548759
"FZD6",2.368851,4.809737,2.332878,3.17048866666667,112,175,92,"Fzd6",1.003579,1.17404,2.750462,169,31,75,1.64269366666667,1.57812035472392
"FZD7",2.877833,5.647122,2.79368,3.77287833333333,169,265,143,"Fzd7",1.731861,2.017799,2.115492,315,89,158,1.95505066666667,1.61515955958792
"FZD8",11.802494,6.609527,10.447929,9.61998333333333,610,257,443,"Fzd8",1.238664,1.174621,1.257177,298,69,125,1.22348733333333,4.77627336757184
"FZD9",0.290634,0.294031,0.427678,0.337447666666667,9,7,11,"Fzd9",0.143095,0.100038,0.222675,12,2,8,0.155269333333333,1.15769338636185
"FZR1",25.521128,22.935774,18.569155,22.342019,616,450,461,"Fzr1",22.462834,18.483155,21.348708,1787,349,642,20.764899,1.07246162732021
"G0S2",0,0,0,0,0,0,0,"G0s2",6.31659,5.62698,7.465602,180,39,85,6.469724,0.133873754907142
"G2E3",9.020201,18.846895,9.264795,12.377297,264,253,205,"G2e3",2.24952,1.556414,2.570842,436,97,185,2.125592,4.27992425114986
"G3BP1",105.996424,150.468314,68.617361,108.360699666667,1322,1459,1193,"G3bp1",12.114193,10.050454,13.041478,3400,706,1201,11.735375,8.58715975514397
"G3BP2",161.812118,182.349414,176.134715,173.432082333333,3684,3238,3438,"G3bp2",124.832283,123.596432,133.454495,15991,4017,6570,127.294403333333,1.35962347383249
"G6PC2",0,0.02876,0,0.00958666666666667,0,1,0,"G6pc2",0,0,0,0,0,0,0,1.00958666666667
"G6PC3",73.688489,60.632309,85.053588,73.1247953333333,1002,628,972,"G6pc3",42.32295,54.066661,38.112009,1918,475,660,44.8338733333333,1.61724920768206
"G6PD",17.775808,19.846552,17.871799,18.498053,322,293,302,"G6pd2",0,0,0,0,0,0,0,19.498053
"G6PD",17.775808,19.846552,17.871799,18.498053,322,293,302,"G6pdx",23.712964,24.090799,20.242067,1757,377,620,22.6819433333333,0.823329940687581
"GAA",69.795211,51.594191,65.972986,62.4541293333333,1873,1081,1602,"Gaa",275.745898,284.849901,298.801841,11617,2678,4199,286.46588,0.220736211662175
"GAB1",5.871369,12.564929,5.918909,8.11840233333333,241,272,202,"Gab1",12.88047,12.710046,14.930885,2095,491,799,13.5071336666667,0.628546103099944
"GAB2",12.771707,9.156247,14.704176,12.21071,1157,674,1009,"Gab2",7.449155,6.6973,7.731542,1847,428,762,7.29266566666667,1.59305952163271
"GAB3",0.052888,0.601602,0.137729,0.264073,3,13,8,"Gab3",0.588906,0.794276,0.600964,41,12,19,0.661382,0.760856323229697
"GABARAP",271.750559,272.798383,266.865641,270.471527666667,1684,1346,1481,"Gabarap",200.535006,166.276529,198.74048,5620,1159,2136,188.517338333333,1.43243636732164
"GABARAPL1",74.021714,57.467519,65.197412,65.562215,967,746,915,"Gabarapl1",412.344272,391.676894,423.989379,20041,4701,7796,409.336848333333,0.162213594197928
"GABARAPL2",60.161508,50.130595,57.105576,55.7992263333333,676,508,584,"Gabarapl2",258.151687,226.644154,245.847294,8158,1814,3137,243.547711666667,0.23226235055004
"GABBR1",67.339673,73.457026,67.645276,69.4806583333333,1994,1404,1790,"Gabbr1",275.549418,268.197044,421.39964,18750,4307,7196,321.715367333333,0.218398829023019
"GABBR2",28.256078,65.788736,49.658266,47.9010266666667,549,260,536,"Gabbr2",52.949386,42.132249,53.012484,9355,1949,3571,49.3647063333333,0.970938385762056
"GABPA",4.89702,6.13965,4.644166,5.22694533333333,345,348,285,"Gabpa",20.95927,12.121298,21.886301,1217,233,448,18.3222896666667,0.322267466265946
"GABPB1",15.007164,6.219063,7.14903,9.458419,156,163,126,"Gabpb1",5.764303,7.308134,7.494101,463,110,188,6.85551266666667,1.33134773550532
"GABPB2",1.602827,1.001698,1.782647,1.46239066666667,141,76,114,"Gabpb2",2.591031,2.007824,3.031639,701,152,344,2.543498,0.694903924502474
"GABRA1",0.018785,0,0,0.00626166666666667,1,0,0,"Gabra1",42.666844,38.786655,35.895875,4207,964,1442,39.116458,0.025083512274854
"GABRA2",2.390121,2.146386,4.212615,2.916374,130,117,143,"Gabra2",10.307332,7.639742,11.617601,1524,346,672,9.85489166666667,0.360793467154209
"GABRA4",0.044764,0,0.013607,0.019457,3,0,2,"Gabra4",0.592189,0.95726,0.458399,69,13,28,0.669282666666667,0.610715620761653
"GABRA5",0.628077,0.324157,0.449896,0.467376666666667,10,3,10,"Gabra5",2.756197,2.145175,3.265638,270,52,127,2.72233666666667,0.394208476575198
"GABRA6",0,0,0,0,0,0,0,"Gabra6",0.017373,0,0.027839,1,0,1,0.0150706666666667,0.985153086221912
"GABRB1",0.590955,1.232103,0.895267,0.906108333333333,14,23,19,"Gabrb1",0.595189,0.410805,0.536214,350,60,124,0.514069333333333,1.25893067864792
"GABRB2",0.244551,0.380496,0.255536,0.293527666666667,15,17,14,"Gabrb2",3.183387,3.658645,3.380367,523,120,217,3.40746633333333,0.293485546760463
"GABRB3",15.1632,37.76595,16.401449,23.1101996666667,1089,704,1084,"Gabrb3",19.875936,16.317623,21.900874,4056,936,1661,19.364811,1.18391472754973
"GABRD",0.242277,0.124838,0.408787,0.258634,6,3,5,"Gabrd",0.39555,0.108038,0.275957,31,2,9,0.259848333333333,0.999036127364537
"GABRG1",0,0,0,0,0,0,0,"Gabrg1",4.873063,6.434064,6.962503,672,216,398,6.08987666666667,0.141046177107923
"GABRG2",0.998433,3.418679,0.78276,1.73329066666667,37,36,30,"Gabrg2",35.39149,32.972503,34.072226,4220,1013,1615,34.1454063333333,0.0777709223431087
"GABRG3",0.234661,1.234787,0.264416,0.577954666666667,37,55,38,"Gabrg3",0.530982,0.532622,0.56698,166,38,61,0.543528,1.02230388218851
"GABRP",1.783288,3.978711,2.170531,2.64417666666667,15,21,11,"Gabrp",0,0.030241,0,0,1,0,0.0100803333333333,3.60780875184515
"GABRR1",0,0,0.043398,0.014466,0,0,1,"Gabrr1",0.152628,0.089637,0.251353,14,2,9,0.164539333333333,0.871130730377506
"GABRR2",0.441863,0.511382,0.338894,0.430713,18,23,22,"Gabrr2",0.097414,0.057844,0.072069,6,1,2,0.0757756666666667,1.32993619797436
"GABRR3",0.013661,0.016918,0.015379,0.0153193333333333,1,1,1,"Gabrr3",0.063751,0.069634,0.088869,11,3,6,0.0740846666666667,0.945287987849499
"GAD1",2.397877,3.685931,1.634182,2.57266333333333,68,79,60,"Gad1",0.295722,0.166972,0.227301,36,5,11,0.229998333333333,2.90460827182693
"GAD2",0.055625,0.037198,0.0338,0.0422076666666667,3,2,2,"Gad2",0.021035,0.016903,0.119511,5,1,5,0.052483,0.990237055293688
"GADD45A",19.422724,13.25945,17.996664,16.892946,232,158,239,"Gadd45a",21.903182,15.49585,25.913181,575,116,239,21.104071,0.80948645161337
"GADD45B",9.284928,32.542963,10.396568,17.408153,46,117,51,"Gadd45b",3.482731,3.051709,4.244203,129,34,63,3.592881,4.00797516852712
"GADD45G",3.076745,2.913066,1.976384,2.65539833333333,40,26,20,"Gadd45g",6.120645,5.415251,8.392064,222,49,122,6.64265333333333,0.478289171823398
"GADD45GIP1",7.721203,7.164931,6.791309,7.22581433333333,193,143,148,"Gadd45gip1",6.508122,5.045071,6.141322,627,117,242,5.89817166666667,1.19246297871682
"GADL1",0.20965,0.278228,0.137956,0.208611333333333,8,15,8,"Gadl1",2.307019,2.8977,1.91551,346,94,110,2.37340966666667,0.35827588486387
"GAK",50.644207,46.809216,45.806316,47.7532463333333,1299,879,1018,"Gak",65.440709,77.972146,67.454782,4396,1024,1720,70.2892123333333,0.683879716686634
"GAL",0.912112,0.167813,1.38049,0.820138333333333,7,1,9,"Gal",36.046162,25.509386,28.794456,817,137,250,30.116668,0.0584939985647992
"GAL3ST1",13.718867,5.747137,13.382361,10.949455,217,67,174,"Gal3st1",4.402189,4.441398,4.865978,298,75,127,4.569855,2.14537990665825
"GAL3ST2",0.053766,0,0.12969,0.061152,1,0,2,"Gal3st2b",0.035844,0,0.10215,4,0,4,0.045998,1.01448759940268
"GAL3ST2",0.053766,0,0.12969,0.061152,1,0,2,"Gal3st2c",0.043866,0.009768,0.061498,18,1,10,0.0383773333333333,1.02193293895732
"GAL3ST2",0.053766,0,0.12969,0.061152,1,0,2,"Gal3st2",0,0,0.039177,0,0,0,0.013059,1.04747304944727
"GAL3ST3",0.931216,0.731005,0.43577,0.699330333333333,26,13,18,"Gal3st3",1.025663,0.940492,0.920721,97,21,36,0.962292,0.865992590976946
"GAL3ST4",16.030278,19.814726,19.282498,18.375834,463,432,396,"Gal3st4",0.058961,0.060454,0.156773,4,1,2,0.0920626666666667,17.7424195436892
"GALC",28.67455,36.458031,32.782225,32.6382686666667,808,590,760,"Galc",13.875346,11.17597,12.207547,1514,340,585,12.419621,2.50664818825112
"GALE",15.900239,16.616277,16.814942,16.4438193333333,179,141,151,"Gale",21.573571,22.045891,25.570764,877,198,368,23.0634086666667,0.724910571688749
"GALK1",7.291917,8.962392,11.269287,9.174532,69,69,87,"Galk1",2.591684,3.361163,2.996665,137,43,63,2.98317066666667,2.55438012866132
"GALK2",10.361254,9.262882,7.412913,9.01234966666667,139,108,121,"Galk2",13.098515,13.103382,14.356056,758,166,271,13.5193176666667,0.689588167745165
"GALM",1.581711,1.849423,1.656014,1.695716,26,29,26,"Galm",8.646235,10.695492,10.477994,579,144,247,9.939907,0.246411235488565
"GALNS",23.448143,17.64426,19.357624,20.150009,533,355,420,"Galns",1.833908,1.378978,3.006526,122,23,60,2.07313733333333,6.88222057979403
"GALNT1",35.293808,44.452543,37.924714,39.2236883333333,1619,1612,1491,"Galnt1",22.327621,22.057292,24.786006,2231,556,911,23.056973,1.67201785250926
"GALNT10",15.516429,29.192276,11.323085,18.6772633333333,1227,1130,919,"Galnt10",6.423424,6.295163,5.368359,1246,292,413,6.028982,2.79944710817773
"GALNT11",19.379398,16.564854,22.647665,19.530639,593,461,648,"Galnt11",11.689817,12.033172,12.783616,1183,288,468,12.1688683333333,1.559028344754
"GALNT12",0.726693,0.300101,1.134035,0.720276333333333,25,7,19,"Galnt12",0.205729,0.210825,0.094197,18,4,3,0.170250333333333,1.4700071295287
"GALNT13",10.778159,9.203095,11.822156,10.6011366666667,631,451,579,"Galnt13",12.95132,9.723875,12.304577,2051,486,846,11.659924,0.916367007153176
"GALNT14",2.718301,3.397526,5.191861,3.76922933333333,52,31,54,"Galnt14",36.356759,37.704766,36.128696,2658,658,1031,36.7300736666667,0.126403923179901
"GALNT15",1.757144,0.631269,2.211923,1.53344533333333,77,31,79,"Galnt15",0.6517,0.556533,0.67073,162,37,65,0.626321,1.55777692923681
"GALNT16",17.779476,16.502117,15.763326,16.6816396666667,443,303,409,"Galnt16",5.030248,3.800118,5.198648,778,151,307,4.676338,3.11497301018133
"GALNT17",13.018574,12.13521,13.556537,12.9034403333333,666,460,600,"Galnt17",21.859584,19.389653,25.952751,6168,1412,2552,22.4006626666667,0.594147291099506
"GALNT18",9.759355,7.776718,9.083455,8.873176,367,237,303,"Galnt18",13.586558,15.574896,12.85046,1419,394,524,14.0039713333333,0.658037514245673
"GALNT2",104.987879,95.914261,111.196449,104.032863,6071,4314,5929,"Galnt2",1.251743,1.024528,2.678685,217,4,13,1.651652,39.6103496989801
"GALNT3",4.908755,3.280867,3.276925,3.82218233333333,88,62,58,"Galnt3",3.241981,2.455028,2.946457,264,54,90,2.88115533333333,1.24246053537667
"GALNT4",0.784677,1.425794,1.204499,1.13832333333333,64,94,87,"Galnt4",0.389587,0.605172,0.664324,84,32,56,0.553027666666667,1.37687394708358
"GALNT5",4.105,5.977461,4.131074,4.737845,626,687,588,"Galnt5",7.895602,8.495902,8.57908,1385,365,591,8.323528,0.615415645236438
"GALNT6",0.487106,1.211033,0.459287,0.719142,26,49,28,"Galnt6",0.691619,0.611683,0.698158,112,24,44,0.667153333333333,1.03118409424448
"GALNT7",8.046586,8.953146,7.810996,8.27024266666667,391,308,334,"Galnt7",1.646523,1.442119,1.678756,285,60,107,1.58913266666667,3.58044328358094
"GALNT9",2.790471,2.515541,2.24705,2.51768733333333,66,42,62,"Galnt9",12.399975,11.180977,11.40311,1175,241,442,11.661354,0.27782868509429
"GALNTL5",0,0.150056,0,0.0500186666666667,0,1,0,"Galntl5",0,0,0,0,0,0,0,1.05001866666667
"GALNTL6",0.178095,0.029049,0.202359,0.136501,2,1,3,"Galntl6",0.483224,0.28031,0.649947,58,15,30,0.471160333333333,0.772520149061478
"GALP",0.09533,0,0,0.0317766666666667,1,0,0,"Galp",0,0,0,0,0,0,0,1.03177666666667
"GALR1",0,0.022608,0.006853,0.00982033333333333,0,3,1,"Galr1",2.470436,2.32671,2.322349,302,70,112,2.373165,0.299368792612675
"GALR2",0,0.0711,0.065956,0.0456853333333333,0,1,1,"Galr2",0.486774,0.49782,0.55288,34,8,15,0.512491333333333,0.691366165403923
"GALR3",0.54283,0.255426,0.35138,0.383212,6,2,3,"Galr3",0.041883,0,0,1,0,0,0.013961,1.36416686637849
"GALT",45.272859,40.568892,33.79962,39.880457,590,402,431,"Galt",16.152486,16.561085,17.276998,578,117,205,16.663523,2.31439996426534
"GAMT",11.502277,7.355828,10.259341,9.70581533333333,77,47,75,"Gamt",30.201781,20.249023,29.64358,791,128,301,26.698128,0.386517649616369
"GAN",1.227935,1.400738,1.331371,1.32001466666667,296,267,285,"Gan",8.296107,7.724611,8.860511,4920,1116,2053,8.293743,0.249631893916871
"GANAB",1216.392227,1022.297053,934.430617,1057.70663233333,10930,6767,8427,"Ganab",29.645755,29.641814,32.459914,4395,1081,1797,30.5824943333333,33.5219448204234
"GANC",9.472138,7.806372,7.131744,8.13675133333333,182,153,169,"Ganc",8.280635,8.920873,7.452259,628,140,272,8.21792233333333,0.99119421957956
"GAP43",81.856181,70.676812,96.545475,83.026156,1698,1184,1775,"Gap43",137.10558,103.175197,123.117886,6455,1307,2278,121.132887666667,0.68798959563889
"GAPDH",1223.739244,1142.925836,1347.62705,1238.09737666667,19361,14565,18844,"Gapdh",1665.924637,1680.469862,1602.682692,21872,5682,8052,1649.692397,0.750653107095317
"GAPDH",1223.739244,1142.925836,1347.62705,1238.09737666667,19361,14565,18844,"Gm10358",0,0,0,0,0,0,0,1239.09737666667
"GAPDHS",0,0.209621,0,0.0698736666666667,0,1,0,"Gapdhs",0.251729,0.074799,0.139105,13,1,3,0.155211,0.926128358080616
"GAPT",0,0.163925,0.036884,0.0669363333333333,0,4,1,"Gapt",0.012764,0.052104,0.09772,1,1,3,0.054196,1.01208535541145
"GAPVD1",13.182195,14.708739,9.469906,12.4536133333333,902,760,686,"Gapvd1",30.692612,25.525066,29.737342,3459,792,1295,28.6516733333333,0.453721892255209
"GAR1",12.182294,16.650717,13.130214,13.9877416666667,146,164,139,"Gar1",20.973844,23.356036,21.896945,257,64,119,22.0756083333333,0.64950580934486
"GAREM1",5.387815,2.865279,3.963801,4.07229833333333,374,227,285,"Garem1",3.277987,2.958598,4.000549,660,145,322,3.412378,1.14956115122805
"GAREM2",34.048253,24.806806,52.077191,36.9774166666667,516,335,534,"Garem2",0.0682,0.057228,0.046892,10,2,3,0.05744,35.9144884500933
"GARNL3",22.962254,14.252807,24.606236,20.607099,207,170,193,"Garnl3",47.744152,41.771791,57.105413,3900,1030,1654,48.8737853333333,0.433235593720993
"GARRE1",6.229518,6.451118,4.232193,5.63760966666667,396,376,313,"Garre1",10.301672,9.850697,10.947534,1159,242,495,10.3666343333333,0.583955590724114
"GARS1",52.722187,66.003076,60.886197,59.8704866666667,1794,1784,1769,"Gars",95.948709,89.887597,94.8419,9023,2028,3536,93.559402,0.643727491705866
"GART",40.856585,39.283631,42.144385,40.7615336666667,820,702,677,"Gart",20.981419,15.883585,18.392169,1444,337,553,18.4190576666667,2.15054377939005
"GAS1",2.028169,2.617317,1.62721,2.09089866666667,81,78,53,"Gas1",0.976778,1.744642,1.344659,88,37,59,1.35535966666667,1.3122830922213
"GAS2",2.411076,12.9409,3.138244,6.16340666666667,75,48,75,"Gas2",21.914345,20.671221,31.0391,627,137,248,24.5415553333333,0.280460863607549
"GAS2L1",2.758543,4.470891,3.771983,3.667139,93,93,82,"Gas2l1",36.73306,32.590242,37.826933,2260,492,1000,35.716745,0.127112002983925
"GAS2L2",0.17148,0.06074,0.065341,0.099187,9,2,3,"Gas2l2",0.323226,0.152453,0.377987,35,4,16,0.284555333333333,0.855694551629539
"GAS6",5.749294,5.033444,5.705723,5.49615366666667,180,142,168,"Gas6",54.74052,58.295572,52.280454,5580,1432,2121,55.1055153333333,0.115784582461667
"GAS7",126.447083,97.272756,110.159272,111.293037,6220,3610,5585,"Gas7",8.146013,5.608181,8.199402,1808,416,666,7.31786533333333,13.5002230139496
"GAS8",16.411742,17.387176,14.89597,16.2316293333333,222,146,183,"Gas8",10.31114,10.546563,9.869677,737,185,285,10.24246,1.53272765331905
"GASK1A",1.946039,1.564224,1.54129,1.683851,53,40,47,"Gask1a",0.821429,1.194278,1.016556,106,35,49,1.01075433333333,1.33474833574067
"GASK1B",53.600155,69.500161,49.709081,57.6031323333333,2228,2457,1926,"Gask1b",7.386819,9.071203,8.811011,1075,267,456,8.423011,6.21915142976415
"GAST",0,0,0,0,0,0,0,"Gast",0.103923,0,0,1,0,0,0.034641,0.966518821504271
"GATA1",0,0,0.075936,0.025312,0,0,1,"Gata1",0.051554,0,0,1,0,0,0.0171846666666667,1.00799002737622
"GATA2",0,0.199637,0,0.0665456666666667,0,6,0,"Gata2",1.04291,0.761369,0.518012,63,13,27,0.774097,0.601176636151612
"GATA3",0.367409,0.281631,0.329409,0.326149666666667,6,3,7,"Gata3",0.051259,0.030897,0,2,1,0,0.0273853333333333,1.290800660317
"GATA4",0,0,0,0,0,0,0,"Gata4",0.200842,0,0.351226,4,0,3,0.184022666666667,0.844578425863469
"GATA5",0,0,0,0,0,0,0,"Gata5",0.030203,0.031298,0.05556,4,1,3,0.0390203333333333,0.962445072457677
"GATA6",0.041302,0.216055,0.073974,0.110443666666667,2,8,3,"Gata6",0.01845,0.038558,0,2,1,0,0.0190026666666667,1.08973578086809
"GATAD1",10.03484,9.862987,8.554474,9.48410033333333,427,347,393,"Gatad1",59.457966,54.267146,51.134339,2466,551,926,54.9531503333333,0.187372833716703
"GATAD2A",22.565245,21.935507,19.690544,21.3970986666667,1090,887,963,"Gatad2a",15.812354,13.504484,15.902802,1896,440,794,15.0732133333333,1.39344250599963
"GATAD2B",26.235736,53.138663,9.12376,29.4993863333333,810,596,719,"Gatad2b",10.894794,6.844764,9.242797,2260,508,850,8.99411833333333,3.05173356128963
"GATB",16.875274,18.006171,19.790725,18.2240566666667,213,134,211,"Gatb",4.932371,5.469472,3.876547,379,82,125,4.75946333333333,3.33782082705622
