"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","FoldChange"
"XBP1",44.78406,52.034708,50.839389,49.2193856666667,1088,1005,1062,"Xbp1",30.172384,29.064827,34.341472,730,695,1537,31.1928943333333,1.55995248972281
"XCL1",0,0,0,0,0,0,0,"Xcl1",0,0,0,0,0,0,0,1
"XCL2",0,0,0,0,0,0,0,"Xcl1",0,0,0,0,0,0,0,1
"XCR1",0,0,0,0,0,0,0,"Xcr1",0.015981,0.02269,0.066333,1,1,8,0.0350013333333333,0.966182330199897
"XDH",0.538234,0.206816,0.202741,0.315930333333333,22,15,10,"Xdh",7.138572,3.613332,2.863884,174,102,345,4.538596,0.237592764183077
"XIAP",12.140203,13.658882,11.084028,12.294371,643,675,563,"Xiap",19.690198,21.675333,21.913298,1527,1454,2554,21.092943,0.601747399610817
"XIRP1",0.009585,0,0,0.003195,1,0,0,"Xirp1",0.012982,0.013168,0.043966,1,1,7,0.023372,0.98028380686593
"XIRP2",0.046608,0.300936,0.274469,0.207337666666667,2,3,5,"Xirp2",0.216692,0.081203,0.250383,15,9,33,0.182759333333333,1.02078050254236
"XK",1.02314,0.54946,1.123836,0.898812,81,35,79,"Xk",3.464175,4.718771,3.720329,246,327,505,3.96775833333333,0.382227127929935
"XKR4",7.034203,7.23207,6.675188,6.980487,2002,1478,1758,"Xkr4",8.768833,10.854617,9.853349,447,545,955,9.82559966666667,0.737186598962539
"XKR5",0.119977,0.339944,0.150699,0.20354,9,21,10,"Xkr5",0.103733,0.029435,0.060558,4,1,4,0.0645753333333333,1.1305353057839
"XKR6",4.404157,3.69808,3.304462,3.802233,54,42,33,"Xkr6",1.544347,0.836541,1.359122,67,34,117,1.24667,2.13748926188537
"XKR7",5.972834,3.949942,6.261345,5.394707,736,390,675,"Xkr7",1.251473,0.762621,1.030098,39,25,68,1.01473066666667,3.17397610797274
"XKR8",3.540503,3.595313,3.941527,3.69244766666667,110,88,104,"Xkr8",1.058813,1.078807,1.443441,54,40,111,1.193687,2.13906891305217
"XKR9",0.242277,0.262935,0.242766,0.249326,11,10,10,"Xkr9",0,0,0,0,0,0,0,1.249326
"XKRX",0,0,0,0,0,0,0,"Xkrx",0.853136,0.478064,1.840734,17,18,51,1.05731133333333,0.486071302771546
"XPA",11.918406,9.601531,12.681508,11.4004816666667,133,108,126,"Xpa",14.081768,34.624668,23.128347,43,55,96,23.9449276666667,0.497114356568656
"XPC",11.354394,17.553281,8.776925,12.5615333333333,463,420,408,"Xpc",3.591119,3.618645,3.578754,183,181,349,3.59617266666667,2.95061441700986
"XPNPEP1",118.012921,124.110012,114.563095,118.895342666667,1056,808,916,"Xpnpep1",29.401345,35.16632,27.909688,386,419,715,30.8257843333333,3.76723921116665
"XPNPEP2",0.180457,0.096524,0.022101,0.099694,8,4,1,"Xpnpep2",0.031509,0.097255,0.267675,1,4,6,0.132146333333333,0.971335566456515
"XPNPEP3",19.487457,14.452502,5.981865,13.3072746666667,314,222,258,"Xpnpep3",2.945836,3.776608,2.791865,203,221,416,3.17143633333333,3.42981973675095
"XPO1",133.187957,205.540705,162.263522,166.997394666667,1814,1889,1621,"Xpo1",19.358431,16.445184,20.340138,1167,940,1945,18.7145843333333,8.52147789809686
"XPO4",2.076478,2.222224,2.235891,2.17819766666667,322,277,290,"Xpo4",2.501772,2.981349,2.632743,292,289,540,2.705288,0.85774646037411
"XPO5",140.464122,128.234555,155.973327,141.557334666667,1060,801,914,"Xpo5",7.693878,9.262592,9.473163,552,638,1258,8.80987766666667,14.5320196143798
"XPO6",271.305455,254.137055,217.084022,247.508844,1198,954,1012,"Xpo6",92.667673,117.921424,109.152263,863,941,1851,106.580453333333,2.30998137951702
"XPO7",24.69894,35.586456,20.490434,26.9252766666667,1295,1109,1122,"Xpo7",16.001631,17.317515,14.54462,1180,1291,2113,15.9545886666667,1.64706305860246
"XPOT",15.401932,27.140112,14.999553,19.1805323333333,1009,1079,981,"Xpot",30.463156,34.32873,35.499186,1008,1079,2100,33.4303573333333,0.58612613682623
"XPR1",37.98217,24.95241,37.43949,33.4580233333333,2772,1686,2547,"Xpr1",19.27765,19.260129,17.906248,1916,1878,3366,18.8146756666667,1.73901525884173
"XRCC1",11.418522,17.65643,11.957762,13.6775713333333,337,283,267,"Xrcc1",20.038169,12.464886,13.52487,235,175,330,15.3426416666667,0.898114982430931
"XRCC2",1.208087,1.861094,0.97874,1.349307,88,110,64,"Xrcc2",2.210905,1.40711,2.009662,67,60,133,1.87589233333333,0.816896715071739
"XRCC3",11.896802,13.61415,11.721822,12.4109246666667,238,197,174,"Xrcc3",1.972356,2.890489,2.665734,62,92,147,2.50952633333333,3.82129193312792
"XRCC4",3.314112,3.610053,2.422653,3.115606,71,61,47,"Xrcc4",8.919991,12.380286,10.561873,76,81,167,10.6207166666667,0.354161117429648
"XRCC5",113.233765,161.678649,134.1155,136.342638,2624,2436,2490,"Xrcc5",5.767233,5.664161,5.387647,196,189,350,5.606347,20.78949803878
"XRCC6",87.34187,122.52896,91.634088,100.501639333333,1811,1570,1653,"Xrcc6",19.761694,25.163098,18.550246,142,142,264,21.158346,4.58074078874539
"XRN1",3.452548,4.458614,2.956801,3.62265433333333,330,272,285,"Xrn1",4.018825,7.29898,4.296937,530,572,1090,5.204914,0.744998936864126
"XRN2",22.811148,27.115435,24.354839,24.760474,1177,1128,1118,"Xrn2",45.927617,34.376802,35.965042,573,594,1009,38.756487,0.647956495753762
"XRRA1",3.29226,2.041948,4.522917,3.28570833333333,55,34,54,"Xrra1",0.697422,0.533169,0.558431,16,18,23,0.596340666666667,2.68470785893237
"XXYLT1",11.925184,11.68755,14.756653,12.7897956666667,456,327,414,"Xxylt1",8.839712,8.05469,6.47645,290,317,479,7.790284,1.56875428219005
"XYLB",1.276997,1.698025,1.053507,1.342843,31,37,31,"Xylb",2.285591,1.741331,1.61364,62,62,118,1.88018733333333,0.813434241893062
"XYLT1",2.959349,2.717295,2.843761,2.840135,377,341,307,"Xylt1",6.316809,5.290636,5.768853,798,656,1402,5.79209933333333,0.565382632311326
"XYLT2",13.605704,16.598581,15.618898,15.2743943333333,615,444,513,"Xylt2",8.751327,9.872221,8.894488,183,216,417,9.17267866666667,1.59981405749702
"YAE1",11.88353,17.798405,14.485226,14.722387,93,105,105,"Yae1d1",5.989129,7.886482,7.280277,463,466,913,7.05196266666667,1.95261548654307
"YAF2",9.211885,14.306763,30.766372,18.0950066666667,145,165,160,"Yaf2",31.977203,39.451156,31.509777,686,807,1275,34.312712,0.540740305266462
"YAP1",18.770447,24.805496,16.148566,19.9081696666667,1071,1199,865,"Yap1",5.770285,6.205605,5.599986,276,282,543,5.85862533333333,3.04844901864689
"YARS1",43.330741,45.361202,45.64277,44.7782376666667,980,838,925,"Yars",42.778229,48.131604,48.586774,886,939,1708,46.498869,0.963775319927442
"YARS2",10.415725,12.33651,10.271714,11.007983,124,103,101,"Yars2",14.939384,18.631427,11.333108,130,135,233,14.967973,0.752004214936987
"YBEY",7.031964,4.42641,6.474332,5.97756866666667,70,34,40,"Ybey",1.037033,1.073339,1.341945,66,64,143,1.15077233333333,3.24421537255532
"YBX1",266.600966,289.426766,277.960057,277.995929666667,4139,3633,3764,"Ybx1",90.95797,78.383254,87.202653,1035,900,1839,85.5146256666667,3.22484120478789
"YBX2",0.606332,0.435531,0.581935,0.541266,20,10,17,"Ybx2",0.836987,0.928206,2.867982,7,9,48,1.54439166666667,0.605750293947145
"YBX3",152.768959,147.670892,157.418213,152.619354666667,594,574,570,"Ybx3",14.686168,14.427028,16.062562,195,200,404,15.058586,9.56618189588215
"YDJC",3.622413,2.635348,4.175627,3.477796,63,36,60,"Ydjc",6.914001,8.032766,7.996375,97,120,238,7.647714,0.517801120619854
"YEATS2",42.247333,37.935843,34.68204,38.2884053333333,1783,1474,1440,"Yeats2",15.629019,15.670286,17.772721,363,342,781,16.357342,2.26350355563273
"YEATS4",5.9311,10.010553,6.514474,7.48537566666667,92,108,72,"Yeats4",19.272567,20.03492,19.782727,223,216,420,19.696738,0.409986137267944
"YES1",7.546869,14.89106,7.301418,9.91311566666667,519,714,444,"Yes1",3.967196,3.68406,3.556691,195,170,299,3.73598233333333,2.30429822127011
"YIF1A",128.367146,107.761701,129.521342,121.883396333333,771,533,717,"Yif1a",6.869724,7.312575,7.322553,77,93,165,7.168284,15.0439671702567
"YIF1B",55.587827,55.227413,57.585211,56.1334836666667,510,404,480,"Yif1b",16.699485,16.14932,15.093615,164,183,334,15.9808066666667,3.36459184703043
"YIPF1",17.929687,17.301242,17.608191,17.61304,362,239,330,"Yipf1",30.768846,30.737983,30.242717,235,221,390,30.583182,0.589333905621036
"YIPF2",53.491342,39.667156,50.123561,47.7606863333333,673,423,545,"Yipf2",3.937343,4.702418,4.832952,108,122,241,4.49090433333333,8.88026513908183
"YIPF3",362.308863,350.205786,385.49695,366.003866333333,1873,1381,1791,"Yipf3",25.582256,33.68891,33.485792,305,322,629,30.918986,11.4979801154502
"YIPF4",27.924218,21.1039,24.751414,24.5931773333333,806,700,705,"Yipf4",218.013148,163.742584,188.911574,412,413,736,190.222435333333,0.133839825273222
"YIPF5",46.04738,47.561715,47.73859,47.115895,1172,1056,1079,"Yipf5",9.867117,10.593481,11.608175,456,455,819,10.689591,4.11613160802632
"YIPF6",12.584612,16.148748,12.631249,13.788203,1108,941,1009,"Yipf6",9.912804,17.611541,8.608666,525,555,943,12.044337,1.13368759178792
"YIPF7",0.24176,0,0.304373,0.182044333333333,2,0,2,"Yipf7",0,0.45976,0.235338,0,1,1,0.231699333333333,0.959685778293296
"YJU2",5.409564,4.989958,4.300093,4.89987166666667,89,71,69,"Yju2",2.69738,2.585816,2.524235,51,57,102,2.602477,1.63772639399687
"YKT6",75.15314,82.232194,71.719743,76.368359,1987,1688,1764,"Ykt6",25.478863,25.494682,25.373059,845,847,1539,25.448868,2.92520492748499
"YLPM1",27.959708,24.99167,28.262865,27.0714143333333,1467,1239,1121,"Ylpm1",28.236286,31.233774,32.746752,1442,1465,2946,30.7389373333333,0.884447202454121
"YME1L1",56.226689,73.988269,57.603773,62.6062436666667,2357,2360,2229,"Yme1l1",21.435588,25.668492,20.423599,1096,1126,2025,22.5092263333333,2.70558642657162
"YOD1",1.689587,2.662668,1.998049,2.116768,163,206,171,"Yod1",3.119913,3.244019,3.250683,268,268,525,3.20487166666667,0.741227853565091
"YPEL1",6.386439,3.298304,4.940851,4.875198,292,167,251,"Ypel1",9.605426,15.830079,15.396127,211,244,470,13.610544,0.402120413860018
"YPEL2",5.517974,6.89654,3.283127,5.232547,287,208,217,"Ypel2",15.998938,27.48723,21.47547,774,859,1466,21.6538793333333,0.27512051725416
"YPEL3",14.715052,11.162252,13.816102,13.2311353333333,125,75,102,"Ypel3",94.067023,107.642699,157.861948,699,795,1449,119.857223333333,0.117751632387605
"YPEL4",2.147108,2.796682,1.004818,1.98286933333333,76,54,38,"Ypel4",21.210228,19.439657,21.643251,386,352,766,20.7643786666667,0.137052813637256
"YPEL5",43.117013,46.985833,47.721031,45.9412923333333,1009,901,912,"Ypel5",52.946086,59.736714,49.25068,1001,1120,1776,53.9778266666667,0.853822262162903
"YRDC",8.572423,7.70902,8.295442,8.192295,209,149,176,"Yrdc",17.287932,16.44907,17.693619,159,160,294,17.1435403333333,0.506642850905559
"YTHDC1",73.669828,47.913143,41.430488,54.3378196666667,773,639,612,"Ythdc1",22.553844,23.763546,21.971458,891,830,1630,22.7629493333333,2.32874374684803
"YTHDC2",8.166952,8.875724,7.161584,8.06808666666667,513,488,417,"Ythdc2",8.526968,6.895633,7.309723,565,477,952,7.57744133333333,1.05720182910801
"YTHDF1",16.52539,17.493505,17.736074,17.2516563333333,748,661,698,"Ythdf1",16.01178,20.923709,16.688736,580,663,1107,17.8747416666667,0.966988404697813
"YTHDF2",55.251293,58.178874,55.62719,56.3524523333333,1209,999,1104,"Ythdf2",12.846265,13.09002,12.044885,391,367,670,12.66039,4.1984491169969
"YTHDF3",23.079454,31.009309,24.220776,26.1031796666667,1141,1165,1039,"Ythdf3",16.023812,14.994263,14.409269,1115,955,1782,15.142448,1.67900058694113
"YWHAB",80.436271,93.894819,94.732544,89.687878,3240,2758,3242,"Ywhab",148.037151,157.492892,136.252044,5849,6228,10553,147.260695666667,0.611678486953095
"YWHAE",260.198697,291.073477,280.171514,277.147896,3945,3250,3829,"Ywhae",401.67098,378.916831,355.005286,5751,6080,10327,378.531032333333,0.732872604092382
"YWHAG",107.795658,99.702036,115.757474,107.751722666667,6101,4550,5802,"Ywhag",209.907777,227.782245,203.911369,9273,9714,17167,213.867130333333,0.506134756386215
"YWHAH",112.952874,93.626604,133.20682,113.262099333333,1618,1103,1681,"Ywhah",590.084313,688.79762,626.379979,6947,8356,13952,635.087304,0.179632730624872
"YWHAQ",196.646479,234.988231,235.268052,222.300920666667,4473,4015,4538,"Ywhaq",115.381471,142.453771,139.735774,2956,3449,6101,132.523672,1.67236953060029
"YWHAZ",423.856255,480.699641,459.448589,454.668161666667,8822,7767,8350,"Ywhaz",1456.633573,1801.162698,1664.372521,10689,10845,19017,1640.72293066667,0.277554849941476
"YY1",25.581513,31.309795,28.747957,28.5464216666667,1121,982,946,"Yy1",12.976333,15.773166,15.171694,842,863,1581,14.6403976666667,1.8891093625859
"YY1AP1",38.802637,26.432729,35.56741,33.6009253333333,667,457,577,"Gon4l",8.258017,8.828394,10.045905,787,773,1616,9.04410533333333,3.4448986928187
"ZADH2",3.870276,3.325546,3.244129,3.47998366666667,223,176,205,"Zadh2",7.660051,8.317473,7.225307,284,311,558,7.734277,0.512919806260629
"ZAN",0,0,0,0,0,0,0,"Zan",0.227618,0.084888,0.138747,12,4,22,0.150417666666667,0.869249516045332
"ZAP70",0.906553,0.941838,0.362685,0.737025333333333,22,12,13,"Zap70",0.433496,0.38627,0.4431,8,7,16,0.420955333333333,1.22243485955224
"ZAR1",0.140723,0,0.090704,0.0771423333333333,2,0,1,"Zar1",0.273288,0.068404,0.071195,4,1,2,0.137629,0.946830938147088
"ZAR1L",0,0,0,0,0,0,0,"Zar1l",0.419526,0.638107,0.710799,4,6,13,0.589477333333333,0.629137628469904
"ZBBX",3.475125,3.614093,0.24483,2.44468266666667,12,11,4,"Zbbx",0.146976,0.4088,0.284993,3,7,10,0.280256333333333,2.69061950874942
"ZBED3",3.222284,2.247164,3.647133,3.03886033333333,231,160,228,"Zbed3",3.279706,4.266352,3.299466,74,94,153,3.61517466666667,0.875126214074672
"ZBED4",6.747278,7.698946,5.798071,6.74809833333333,740,682,563,"Zbed4",2.379184,1.749751,1.839227,164,132,271,1.98938733333333,2.59186832262843
"ZBED9",3.472595,1.600725,3.64986,2.90772666666667,92,59,79,"Zbed5",2.249968,2.306709,2.067328,73,75,131,2.20800166666667,1.21811865226587
"ZBP1",0.638894,0.018687,0.034519,0.2307,5,1,2,"Zbp1",0.256103,0.044398,0.134881,4,2,3,0.145127333333333,1.07472764309762
"ZBTB1",12.275377,18.375221,12.897609,14.516069,600,696,558,"Zbtb1",1.431137,1.315093,1.27918,245,219,415,1.34180333333333,6.62569259303016
"ZBTB10",2.690774,3.480072,2.529949,2.900265,401,365,335,"Zbtb10",1.427382,1.697818,1.168865,135,159,217,1.431355,1.60415282836114
"ZBTB11",4.417662,6.242421,4.466947,5.04234333333333,374,335,334,"Zbtb11",10.667203,10.09973,9.92505,676,634,1202,10.230661,0.538022057057312
"ZBTB12",4.047082,3.797356,4.05212,3.96551933333333,113,84,97,"Zbtb12",2.546999,1.662673,2.474879,55,37,73,2.22818366666667,1.53817745396766
"ZBTB14",7.338154,8.11217,6.732701,7.39434166666667,144,145,138,"Zbtb14",5.977178,6.950913,5.286755,311,352,524,6.07161533333333,1.18704726869099
"ZBTB16",0.208897,0.483961,0.159758,0.284205333333333,17,28,18,"Zbtb16",6.687304,3.289902,6.283698,467,218,799,5.42030133333333,0.200022594993464
"ZBTB17",21.793377,26.190047,27.734418,25.2392806666667,304,234,276,"Zbtb17",9.600817,14.216121,11.011394,283,287,511,11.609444,2.08092289133975
"ZBTB18",5.602763,5.925352,4.566934,5.36501633333333,323,275,230,"Zbtb18",85.25629,120.650158,106.440715,3161,3027,5494,104.115721,0.0605524680112629
"ZBTB2",4.692325,5.229896,5.723923,5.21538133333333,219,197,238,"Zbtb2",2.930157,2.682817,2.56875,133,119,230,2.72724133333333,1.66755537875913
"ZBTB20",7.719855,0.715836,4.479664,4.30511833333333,17,31,13,"Zbtb20",4.98243,5.333485,7.656421,1809,1298,3305,5.99077866666667,0.75887373728897
"ZBTB21",1.845068,2.254607,1.757827,1.95250066666667,190,192,167,"Zbtb21",5.577216,9.356657,10.096486,212,197,363,8.343453,0.315996737680028
"ZBTB22",7.732726,7.097629,5.277599,6.70265133333333,226,200,186,"Zbtb22",9.266684,11.417376,10.016475,267,335,476,10.2335116666667,0.68568507888673
"ZBTB24",1.967888,2.492445,1.908144,2.12282566666667,165,169,142,"Zbtb24",3.800878,3.668829,3.451512,112,105,205,3.64040633333333,0.672963840307375
"ZBTB25",2.353406,3.230919,1.552573,2.378966,209,176,189,"Zbtb25",5.655916,5.514745,5.477248,98,94,178,5.549303,0.515927572750871
"ZBTB26",2.218247,2.372806,2.125085,2.23871266666667,146,130,129,"Zbtb26",2.377981,2.37383,2.908559,153,155,313,2.55345666666667,0.911425963639161
"ZBTB3",3.341495,3.760204,2.769321,3.29034,77,63,57,"Zbtb3",0.719576,1.35878,1.37737,19,35,69,1.15190866666667,1.99373703282946
"ZBTB32",0.419715,0.573193,0.739851,0.577586333333333,8,5,3,"Zbtb32",0.310343,0.223818,0.844751,7,5,26,0.459637333333333,1.0808070589224
"ZBTB33",6.278896,7.409146,6.346699,6.678247,501,478,452,"Zbtb33",6.507298,7.017848,5.812385,443,431,729,6.44584366666667,1.0312124916581
"ZBTB34",3.740437,4.234329,3.20039,3.725052,381,348,290,"Zbtb34",2.351429,2.605087,2.706977,220,238,393,2.55449766666667,1.32931638816662
"ZBTB37",0.733981,1.070222,0.872141,0.892114666666667,225,238,228,"Zbtb37",4.132787,3.004572,2.46073,484,390,831,3.199363,0.450571828790859
"ZBTB38",22.894083,18.185681,26.430326,22.5033633333333,333,420,299,"Zbtb38",18.151478,23.511649,31.501657,666,655,1098,24.3882613333333,0.925757105803648
"ZBTB39",2.3869,2.431793,2.590853,2.46984866666667,237,195,228,"Zbtb39",1.302343,1.690198,1.372861,111,141,223,1.455134,1.41330317068912
"ZBTB4",8.961667,9.76339,8.715326,9.14679433333333,837,723,708,"Zbtb4",24.124196,25.72092,24.000967,1658,1635,2881,24.615361,0.396121465293163
"ZBTB40",7.133773,7.137581,5.879546,6.71696666666667,1000,803,729,"Zbtb40",2.204652,2.021451,2.16122,133,143,337,2.12910766666667,2.46618764476305
"ZBTB41",1.327096,2.106554,1.103897,1.51251566666667,171,149,125,"Zbtb41",4.150729,4.918382,3.794564,439,403,732,4.28789166666667,0.475145071996243
"ZBTB42",0.946111,0.935566,0.885616,0.922431,53,42,43,"Zbtb42",0.25655,0.432352,0.794665,11,7,24,0.494522333333333,1.2863180142061
"ZBTB43",47.109497,42.17322,53.650325,47.6443473333333,378,287,320,"Zbtb43",5.358883,6.956173,5.970852,307,295,612,6.09530266666667,6.85585233197475
"ZBTB44",3.699596,4.191259,3.419585,3.77014666666667,452,337,325,"Zbtb44",3.45603,3.374369,3.232608,359,318,586,3.35433566666667,1.09549355672855
"ZBTB45",5.6903,6.35197,5.771699,5.93798966666667,131,110,121,"Zbtb45",6.501082,6.647885,7.934214,177,188,413,7.027727,0.864253314377366
"ZBTB46",6.494862,8.003597,5.45604,6.65149966666667,368,281,279,"Zbtb46",2.354233,2.235759,2.052964,163,112,246,2.21431866666667,2.38044215902261
"ZBTB47",3.579325,3.14116,2.989262,3.23658233333333,244,170,182,"Zfp651",25.769718,25.844817,25.230896,841,848,1659,25.6151436666667,0.15917938998914
"ZBTB48",22.403865,16.642597,17.399583,18.8153483333333,318,184,218,"Zbtb48",6.667149,10.897184,9.02082,65,73,152,8.86171766666667,2.00932018164652
"ZBTB49",1.937707,2.936922,3.69772,2.85744966666667,69,64,55,"Zbtb49",6.673552,5.085927,5.9012,95,87,182,5.886893,0.560114650636603
"ZBTB5",6.8002,7.24118,7.474897,7.17209233333333,496,426,484,"Zbtb5",2.165963,1.904932,1.750743,127,109,197,1.940546,2.77910712273616
"ZBTB6",2.664788,3.094289,2.464831,2.74130266666667,162,152,133,"Zbtb6",3.991258,3.715031,3.192307,256,229,387,3.63286533333333,0.807556964746655
"ZBTB7A",3.020748,3.146,3.008533,3.058427,285,242,252,"Zbtb7a",14.39784,15.842604,16.399613,1067,1169,2376,15.5466856666667,0.245271293705404
"ZBTB7B",5.156657,21.853176,13.584832,13.531555,206,216,165,"Zbtb7b",7.924372,6.439882,7.116061,141,125,255,7.160105,1.78080490385847
"ZBTB7C",0.582706,0.366804,0.315435,0.421648333333333,22,12,21,"Zbtb7c",1.196982,0.99588,0.992992,66,57,121,1.06195133333333,0.689467452675087
"ZBTB8A",1.744477,1.655551,1.424329,1.608119,163,147,125,"Zbtb8a",1.585652,1.919009,2.312437,49,58,136,1.93903266666667,0.887407285254173
"ZBTB8B",0.638071,0.576757,0.549592,0.58814,131,95,100,"Zbtb8b",1.285751,2.583151,1.731699,46,45,97,1.866867,0.553963612542891
"ZBTB8OS",25.224331,38.87851,31.192771,31.765204,157,138,136,"Zbtb8os",11.358149,15.125714,12.393466,100,115,216,12.9591096666667,2.34722735062687
"ZBTB9",12.617861,10.077032,13.282319,11.992404,322,268,297,"Zbtb9",2.905389,4.399747,3.175378,117,179,245,3.49350466666667,2.89137431999996
"ZC2HC1A",13.145982,8.584414,12.484071,11.4048223333333,367,221,303,"Zc2hc1a",19.010817,22.619927,20.875387,745,763,1308,20.835377,0.56810662501194
"ZC2HC1B",0,0,0,0,0,0,0,"Zc2hc1b",0,0,0,0,0,0,0,1
"ZC2HC1C",0.316432,1.508192,0.394141,0.739588333333333,15,25,15,"Zc2hc1c",1.606921,1.706264,1.218016,39,39,63,1.51040033333333,0.692952558297143
"ZC3H11A",39.18946,45.112474,37.245242,40.5157253333333,2594,2455,2243,"Zc3h11a",38.292798,39.868456,46.087841,610,722,1990,41.416365,0.978766693782773
"ZC3H11A",39.18946,45.112474,37.245242,40.5157253333333,2594,2455,2243,"Zc3h11a",38.292798,39.868456,46.087841,610,722,1990,41.416365,0.978766693782773
"ZC3H11B",0.088335,0.109493,9.062628,3.08681866666667,7,7,39,"Zc3h11a",38.292798,39.868456,46.087841,610,722,1990,41.416365,0.0963500447684913
"ZC3H11B",0.088335,0.109493,9.062628,3.08681866666667,7,7,39,"Zc3h11a",38.292798,39.868456,46.087841,610,722,1990,41.416365,0.0963500447684913
"ZC3H12A",0.902726,1.863234,0.797075,1.18767833333333,22,42,20,"Zc3h12a",0.3249,0.331951,0.34163,7,11,20,0.332827,1.64138206483912
"ZC3H12B",0.648283,1.081153,0.952244,0.893893333333333,69,88,77,"Zc3h12b",4.696945,5.519303,4.885457,337,356,629,5.03390166666667,0.313875405659301
"ZC3H12C",2.71176,1.742134,2.834114,2.429336,367,190,338,"Zc3h12c",2.760309,2.525346,2.604619,261,231,463,2.63009133333333,0.944696891923931
"ZC3H12D",0.128349,0.138752,0.189241,0.152114,11,8,10,"Zc3h12d",0.018296,0,0,1,0,0,0.00609866666666667,1.14513023242253
