"Hs_symbol","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"TMBIM6","Tmbim6",164.296123,193.596461,197.237599,1826,7172,4166,185.043394333333,283.090607,241.906653,300.245597,5154,3211,3803,0.0206653333333333,182.27658788581
"TMC1","Tmc1",0,0.017219,0,0,1,0,0.00573966666666667,1.79864,0.528625,0.744562,14,8,6,2.84928466666667,0.261279628232224
"TMC2","Tmc2",0,0.024619,0.026697,0,2,1,0.0171053333333333,0.072421,0.080261,0.172658,3,3,6,0.141315666666667,0.891169168214344
"TMC3","Tmc3",0.124126,0.348131,0.311416,3,15,8,0.261224333333333,0.210303,0.356326,0.225468,19,24,13,0.932502666666667,0.652637823009472
"TMC4","Tmc4",2.46069,3.581919,3.257194,10,75,42,3.09993433333333,1.537174,0.3254,1.117637,19,3,5,0,4.09993433333333
"TMC5","Tmc5",1.586582,1.52606,1.439001,5,18,12,1.51721433333333,0.473254,13.3315,7.207075,12,104,55,0.0389423333333333,2.42286241745211
"TMC6","Tmc6",5.600833,4.622588,5.017877,27,103,67,5.08043266666667,35.256361,32.567388,36.223911,529,349,369,29.987384,0.196222845615708
"TMC7","Tmc7",4.704468,5.172937,5.004574,146,597,332,4.96065966666667,0.944372,1.751101,1.536295,58,71,77,0.373778,4.33888129426055
"TMC8","Tmc8",0.282812,0.12389,0.141894,1,5,4,0.182865333333333,0.666453,0.336897,0.124125,12,8,6,4.839168,0.202574293689329
"TMCC1","Tmcc1",18.799454,20.35933,20.389972,435,1910,1093,19.8495853333333,116.963297,125.153485,175.395818,1025,779,804,0.153776333333333,18.0707341024214
"TMCC2","Tmcc2",54.865454,52.928143,53.757192,1265,4532,2622,53.850263,13.730079,14.525392,17.633917,807,621,669,287.788202,0.189932492463802
"TMCC3","Tmcc3",18.027023,19.848254,16.250968,497,1968,1076,18.0420816666667,3.24473,4.834695,4.061194,280,327,299,0,19.0420816666667
"TMCO1","Tmco1",53.024986,43.128875,47.412539,320,887,535,47.8554666666667,47.184331,49.998868,48.934606,872,720,762,5.05575733333333,8.06760640783052
"TMCO2","Tmco2",0,0,0,0,0,0,0,0,0,0.163703,0,0,1,0.517449666666667,0.659000441310629
"TMCO3","Tmco3",29.381847,28.299263,29.367113,252,880,555,29.0160743333333,39.154853,54.634098,49.336704,643,531,502,0.306082666666667,22.9817568974705
"TMCO4","Tmco4",0.466855,0.757527,1.121151,9,59,39,0.781844333333333,0.617979,1.342844,2.097521,22,28,28,0.0585773333333333,1.68324436696799
"TMCO6","Tmco6",4.881716,4.727834,4.622547,34,168,88,4.74403233333333,6.054655,9.582511,6.687624,121,88,87,1.236142,2.56872431774607
"TMED1","Tmed1",6.260295,8.089979,7.973411,34,182,121,7.44122833333333,18.652323,13.384442,18.070275,236,125,129,0.230807333333333,6.85828569973854
"TMED10","Tmed10",83.751362,86.725687,85.151379,972,3794,2108,85.209476,123.821899,120.041739,119.573945,4068,2792,2891,0,86.209476
"TMED11P","Tmed11",0,0,0,0,0,0,0,0,0.237425,0,0,1,0,0.0575423333333333,0.945588624190616
"TMED2","Tmed2",97.427318,93.870578,94.199761,565,1971,1214,95.1658856666667,68.882901,59.613561,63.411024,2074,1372,1515,0,96.1658856666667
"TMED3","Tmed3",10.183242,15.503818,13.546649,81,470,232,13.077903,43.743911,64.786388,74.974376,1082,1119,1029,0.0219413333333333,13.7756469386371
"TMED4","Tmed4",33.283942,40.023153,39.833602,380,1538,891,37.7135656666667,32.073524,29.24005,37.249956,1214,728,782,6.382203,5.24417516920988
"TMED5","Tmed5",9.815964,10.343095,10.519466,226,704,467,10.226175,19.640486,16.858249,22.264517,1085,729,817,0.879097333333333,5.97423816257877
"TMED6","Tmed6",0,0,0,0,0,0,0,0.96191,1.052783,1.642302,11,10,13,1.24968433333333,0.444506807103159
"TMED8","Tmed8",8.321292,8.827654,9.25926,427,1691,1006,8.80273533333333,8.826012,12.955365,11.440773,1300,1457,1165,8.88840433333333,0.99133641818112
"TMED9","Tmed9",41.242187,41.671487,41.78323,349,1341,758,41.5656346666667,161.477119,159.489515,312.948875,1871,1189,1265,0.204676,35.3336786543989
"TMEFF1","Tmeff1",36.880724,35.870837,32.504072,355,1187,629,35.085211,5.680583,8.299051,8.503298,221,249,226,41.794867,0.843213533062271
"TMEFF2","Tmeff2",19.058603,18.195787,17.193758,382,1364,725,18.1493826666667,56.400366,483.42329,500.815535,375,1879,1785,0,19.1493826666667
"TMEM100","Tmem100",5.531025,4.145416,3.933737,60,169,91,4.536726,4.465821,1.537422,1.335281,118,30,26,5.73492833333333,0.822091301639686
"TMEM101","Tmem101",9.145531,7.989489,10.449754,87,291,169,9.19492466666667,11.382938,9.848755,10.858574,232,124,140,0,10.1949246666667
"TMEM102","Tmem102",0.407609,0.800596,0.549609,5,36,14,0.585938,1.694527,1.200069,1.392068,55,29,29,0.296723333333333,1.22303498304701
"TMEM104","Tmem104",5.738602,4.183796,4.315818,97,500,247,4.746072,9.154073,7.453509,8.893293,340,324,339,0.068707,5.37665796144313
"TMEM106A","Tmem106a",0.38265,0.535824,0.281688,4,25,9,0.400054,0.533604,1.198407,0.936039,32,30,28,0,1.400054
"TMEM106B","Tmem106b",55.560102,52.339067,62.326529,1563,5088,3313,56.7418993333333,17.226322,8.651471,11.845978,1076,568,591,0.868119666666667,30.9091009337553
"TMEM106C","Tmem106c",23.122436,28.659931,34.870845,144,611,356,28.884404,79.65568,78.109171,75.97388,536,341,398,7.756668,3.41275973920674
"TMEM107","Tmem107",14.241707,24.184952,12.164567,18,82,30,16.863742,10.342385,4.596124,4.946971,199,88,93,0.99221,8.9667966730415
"TMEM108","Tmem108",10.90298,7.58139,8.571678,123,576,350,9.01868266666667,5.704922,4.22774,4.399083,209,94,119,0.907389666666667,5.25256209664552
"TMEM109","Tmem109",44.034988,31.497181,35.641988,219,945,603,37.0580523333333,11.983347,6.871648,9.791231,341,144,160,28.7700663333333,1.27839998430638
"TMEM11","Tmem11",12.961506,11.213683,10.412247,116,350,196,11.5291453333333,12.406453,16.367825,17.433692,192,191,175,0.022337,12.2553965408015
"TMEM114","Tmem114",0.349793,0.515253,0.964993,3,16,17,0.610013,0,0,0,0,0,0,0.084611,1.48441514976337
"TMEM115","Tmem115",9.138625,10.164929,10.895676,131,546,330,10.06641,11.64033,13.471003,16.871159,430,376,408,16.6409253333333,0.627314598916731
"TMEM117","Tmem117",4.978092,5.900177,5.945192,89,394,225,5.60782033333333,7.359229,10.18692,12.030313,224,230,245,16.5754686666667,0.375968371521473
"TMEM119","Tmem119",3.32032,3.762842,3.453509,49,209,108,3.51222366666667,2.843738,0.030567,0.360701,89,1,5,0.451659666666667,3.10832061417518
"TMEM120A","Tmem120a",22.499737,15.765148,21.53526,58,200,113,19.9333816666667,89.26883,93.085149,89.177443,496,366,357,0.0537236666666667,19.8661018337825
"TMEM120B","Tmem120b",10.550251,5.727123,6.488042,54,178,104,7.588472,12.11088,9.224647,9.059201,591,572,507,0.090018,7.87920199482944
"TMEM121","Tmem121",3.379961,3.925795,3.301168,33,139,66,3.53564133333333,5.765586,5.105616,5.541652,67,50,53,360.146639666667,0.0125590018988399
"TMEM121B","Tmem121b",1.072186,0.912516,1.314683,34,105,86,1.099795,3.762425,6.406208,6.940965,280,362,338,5.49874133333333,0.32310795157052
"TMEM123","Tmem123",6.877581,7.746627,8.266204,130,539,310,7.63013733333333,55.431079,20.941201,28.278582,1503,492,627,1.356639,3.66205317544746
"TMEM125","Tmem125",8.780576,7.366486,7.247791,83,324,184,7.79828433333333,0.308931,9.466251,11.347561,3,6,4,0.619287,5.43343109240878
"TMEM126A","Tmem126a",25.049069,33.80943,33.443824,74,340,189,30.767441,13.969241,21.019256,28.724355,128,135,159,3.03642666666667,7.87018906161225
"TMEM126B","Tmem126b",11.754394,12.300794,11.818049,172,676,368,11.9577456666667,41.579407,50.116075,61.876208,368,323,327,0.229487666666667,10.5391424558143
"TMEM127","Tmem127",23.86192,22.684421,25.225925,775,2766,1723,23.9240886666667,15.235455,19.851521,24.812787,1056,1007,960,0.036607,24.0439131384089
"TMEM128","Tmem128",19.984422,18.086284,19.593226,113,466,260,19.2213106666667,11.880255,9.332415,11.687745,238,148,170,0,20.2213106666667
"TMEM129","Tmem129",12.089239,15.345655,13.425313,169,686,411,13.620069,18.226625,16.435849,18.923779,623,389,385,0.357931666666667,10.7664246728174
"TMEM130","Tmem130",59.319454,67.120802,60.278846,1034,4455,2396,62.2397006666667,50.407178,69.727768,71.215839,1340,1504,1271,0.367485666666667,46.245238402255
"TMEM131","Tmem131",10.693599,16.33946,18.226252,380,1680,990,15.086437,19.323441,17.365233,17.174575,1270,796,675,0,16.086437
"TMEM131L","Tmem131l",1.895318,3.199457,3.515694,51,176,109,2.87015633333333,13.322648,7.813066,6.947805,625,331,355,0.542246333333333,2.50942813069853
"TMEM132A","Tmem132a",106.340194,108.100994,117.546888,1076,4494,2986,110.662692,146.368102,152.694623,231.770845,3074,2601,3075,0.167431,95.6482156118863
"TMEM132C","Tmem132c",5.538251,7.366281,8.969673,127,567,348,7.29140166666667,0.244656,0,0.269559,23,0,17,10.4094256666667,0.726715078296229
"TMEM132D","Tmem132d",1.126537,1.171368,0.972448,43,183,86,1.09011766666667,4.049155,5.1815,4.740918,463,448,359,0,2.09011766666667
"TMEM132E","Tmem132e",4.675487,6.831652,6.651238,103,476,302,6.05279233333333,19.95775,30.955328,38.087936,1174,1463,1520,0,7.05279233333333
"TMEM134","Tmem134",15.871581,16.735562,19.977819,75,370,227,17.5283206666667,27.828935,17.871241,21.962909,251,134,157,0,18.5283206666667
"TMEM135","Tmem135",109.329756,87.935772,104.038153,430,1572,920,100.434560333333,43.128859,39.482058,68.183416,401,292,328,0,101.434560333333
"TMEM138","Tmem138",3.877725,3.399554,3.246813,30,108,62,3.50803066666667,16.741639,14.337572,20.945246,255,149,172,0,4.50803066666667
"TMEM140","Tmem140",3.917467,3.014166,3.885977,17,68,36,3.60587,2.950585,2.209058,2.828243,104,59,66,0,4.60587
"TMEM141","Tmem141",43.077889,68.909625,65.643154,49,190,120,59.2102226666667,36.419156,31.604522,34.750718,385,219,206,0,60.2102226666667
"TMEM143","Tmem143",91.288113,74.242909,64.043861,100,400,233,76.524961,10.219165,7.182965,7.504898,179,103,109,0,77.524961
"TMEM144","Tmem144",26.978968,34.816951,41.186365,74,304,167,34.327428,0.224641,0.644925,0.423866,12,9,7,0,35.327428
"TMEM145","Tmem145",20.752195,25.004182,27.490386,291,1253,798,24.4155876666667,35.303293,53.09029,41.69942,437,461,392,0,25.4155876666667
"TMEM147","Tmem147",68.031036,83.634573,78.489147,214,979,519,76.718252,35.890247,43.674093,53.267874,459,422,441,0.017205,76.40372589596
"TMEM14A","Tmem14a",12.311925,16.311468,13.267297,83,419,195,13.9635633333333,36.166616,51.342547,59.282163,477,525,535,0.644152,9.10108270605962
"TMEM14C","Tmem14c",29.334193,27.532192,27.789248,140,503,287,28.2185443333333,46.195087,38.880414,52.676186,638,385,488,0,29.2185443333333
"TMEM150A","Tmem150a",4.20057,3.815056,2.986506,19,97,38,3.66737733333333,6.117483,6.359046,10.450735,129,92,102,0,4.66737733333333
"TMEM150B","Tmem150b",0.235235,0.247564,0.160113,3,12,5,0.214304,0.13747,0,0.438436,2,0,2,0.169007666666667,1.03874767858665
"TMEM150C","Tmem150c",17.058467,13.862577,13.673902,212,889,489,14.864982,3.896389,6.433787,5.039296,153,199,198,33.034843,0.466139420710711
"TMEM151A","Tmem151a",97.035596,115.062317,109.247782,591,2747,1393,107.115231666667,7.210915,8.689169,9.989544,298,268,264,0,108.115231666667
"TMEM151B","Tmem151b",29.567325,24.456513,28.559251,961,2879,1909,27.5276963333333,4.905348,6.616687,7.218099,405,398,379,0,28.5276963333333
"TMEM154","Tmem154",0.13469,0.179653,0.14722,3,11,7,0.153854333333333,0.427131,0.1189,0.149963,23,15,20,0,1.15385433333333
"TMEM158","Tmem158",5.381144,3.40777,3.731776,48,94,60,4.17356333333333,3.457181,1.114561,1.910629,71,17,24,0,5.17356333333333
"TMEM159","Tmem159",3.358748,3.291304,3.801994,30,109,73,3.48401533333333,13.102732,7.717347,6.811948,209,96,126,0.563345333333333,2.86821806911503
"TMEM160","Tmem160",16.27331,19.661568,16.773067,57,248,122,17.569315,9.380684,9.217584,10.703542,62,45,44,0,18.569315
"TMEM161A","Tmem161a",29.901367,41.259184,54.265723,86,405,251,41.808758,18.73813,11.297248,10.433202,202,91,93,0,42.808758
"TMEM161B","Tmem161b",33.372049,30.225909,15.213056,149,550,296,26.270338,8.552503,7.115431,8.077694,317,226,232,0,27.270338
"TMEM163","Tmem163",58.226707,38.017355,38.596929,299,903,560,44.946997,10.508259,14.233211,16.019699,343,358,350,0,45.946997
"TMEM164","Tmem164",5.66475,5.41005,6.247691,135,621,394,5.77416366666667,10.780337,10.52073,12.826065,489,501,449,1.770578,2.44503625837882
"TMEM165","Tmem165",30.317143,24.431264,29.314993,151,478,329,28.0211333333333,37.543335,27.583752,33.108401,713,452,521,0,29.0211333333333
"TMEM167B","Tmem167b",17.397286,16.761893,17.63443,317,1154,684,17.2645363333333,24.082822,21.768357,19.864506,990,665,641,0.00661666666666667,18.1444803549845
"TMEM168","Tmem168",4.455606,4.223941,5.042187,134,433,293,4.57391133333333,10.333675,9.920495,9.943836,538,293,307,0,5.57391133333333
"TMEM169","Tmem169",4.985443,5.684413,6.171225,83,320,190,5.61369366666667,8.910709,15.424455,15.085116,469,585,618,0.439052666666667,4.59586630834452
"TMEM17","Tmem17",1.463598,1.916983,1.839744,14,68,37,1.74010833333333,2.427156,4.347989,4.246654,71,93,83,0,2.74010833333333
"TMEM170B","Tmem170b",9.721236,11.845512,12.663923,483,2185,1285,11.4102236666667,4.551746,4.83552,5.037145,708,581,553,0.0426646666666667,11.9024112578221
"TMEM171","Tmem171",0,0,0,0,0,0,0,0.948203,0.66,1.279961,19,10,17,0,1
"TMEM174","Tmem174",0.069476,0.054784,0.03227,1,3,1,0.0521766666666667,0,0,0,0,0,0,0,1.05217666666667
"TMEM175","Tmem175",7.670244,11.944869,12.751512,95,545,319,10.788875,72.25868,102.323378,112.188495,464,417,420,0,11.788875
"TMEM176A","Tmem176a",9.337386,11.475035,17.753572,32,163,89,12.855331,0.684767,7.102134,11.617833,11,79,91,0,13.855331
"TMEM176B","Tmem176b",15.313564,21.482788,19.115468,88,430,233,18.6372733333333,0.80145,7.075992,9.521452,13,98,111,0.153250666666667,17.0277580589591
"TMEM177","Tmem177",3.166572,2.519127,2.917722,70,212,139,2.867807,8.241419,6.524015,9.879951,154,104,137,0,3.867807
"TMEM179","Tmem179",22.970637,27.7595,23.455555,282,1365,654,24.728564,4.809599,9.373007,12.094224,228,363,319,0,25.728564
"TMEM179B","Tmem179b",4.896468,7.133371,8.140466,20,95,50,6.723435,23.196597,20.109139,20.749476,175,115,131,0,7.723435
"TMEM18","Tmem18",10.043654,14.109683,14.346135,167,814,482,12.8331573333333,15.592175,13.415371,14.670111,488,338,358,0,13.8331573333333
"TMEM182","Tmem182",0.056054,0.059729,0.158239,1,4,6,0.0913406666666667,14.866421,12.683391,8.864135,406,188,154,0,1.09134066666667
"TMEM184A","Tmem184a",0.075798,0.18679,0.296044,1,12,8,0.186210666666667,0.160388,0.721182,0.520468,9,19,19,0,1.18621066666667
"TMEM184B","Tmem184b",23.497552,26.512504,27.599751,370,1687,1039,25.8699356666667,41.674702,41.66752,39.150528,1492,918,983,0,26.8699356666667
"TMEM184C","Tmem184c",40.507631,36.154031,42.133499,489,1823,1077,39.598387,17.596033,16.391689,14.215001,825,600,531,0,40.598387
"TMEM185A","Tmem185a",25.425982,25.990463,25.529674,259,950,526,25.6487063333333,41.908059,47.808886,29.545728,539,409,373,0,26.6487063333333
"TMEM185B","Tmem185b",3.690915,4.237691,4.194625,69,248,142,4.041077,3.433625,3.974859,4.039628,380,334,300,0,5.041077
"TMEM186","Tmem186",4.67779,5.371794,5.690189,106,461,276,5.246591,5.958322,4.926469,6.69257,127,86,92,0,6.246591
"TMEM19","Tmem19",20.587521,23.235016,15.222823,182,665,367,19.6817866666667,15.292292,18.349094,18.456192,517,466,497,0,20.6817866666667
"TMEM190","Tmem190",1.2759,1.66439,2.304714,2,11,8,1.74833466666667,0.278417,0.368721,0,2,2,0,19.4793976666667,0.134199975575454
"TMEM192","Tmem192",15.770638,19.007523,13.519598,65,319,166,16.099253,8.266201,11.781331,11.293254,493,487,522,0,17.099253
"TMEM198","Tmem198",9.542518,10.813854,12.958656,108,388,216,11.1050093333333,4.244544,5.802721,8.345304,151,161,161,0,12.1050093333333
"TMEM199","Tmem199",20.658157,20.916568,24.550911,145,541,307,22.0418786666667,12.185025,17.088587,13.705457,280,319,313,0,23.0418786666667
"TMEM200A","Tmem200a",1.401167,1.468738,1.240312,35,126,63,1.37007233333333,4.850842,7.745199,9.213403,254,308,331,1.12901866666667,1.11322289956437
"TMEM201","Tmem201",18.932345,21.700716,23.739698,408,2001,1171,21.4575863333333,6.751994,6.766084,8.69692,411,319,341,0,22.4575863333333
"TMEM202","Tmem202",0.631179,0.980424,1.276684,4,21,15,0.962762333333333,0,0,0,0,0,0,0,1.96276233333333
"TMEM203","Tmem203",5.004698,5.843002,5.542586,22,95,51,5.46342866666667,13.590082,13.878315,18.281368,343,264,304,0,6.46342866666667
"TMEM204","Tmem204",6.198629,5.861812,5.94863,69,257,147,6.00302366666667,0.803043,0.255899,0.604242,25,6,11,0,7.00302366666667
"TMEM205","Tmem205",11.958776,16.597779,20.105978,44,239,161,16.2208443333333,52.075189,43.234373,35.628604,327,215,200,0,17.2208443333333
"TMEM207","Tmem207",0,0.015458,0.054421,0,1,2,0.023293,0,0,0,0,0,0,0,1.023293
"TMEM208","Tmem208",20.898033,23.227672,22.024575,80,355,191,22.0500933333333,29.736836,39.065191,40.3324,249,221,200,0,23.0500933333333
"TMEM209","Tmem209",12.493905,13.605584,17.911028,169,640,394,14.6701723333333,5.310059,5.444927,6.004338,282,162,207,0,15.6701723333333
"TMEM210","Tmem210",3.57731,0.951618,0.484023,5,6,2,1.67098366666667,0.316135,0.416005,0,1,1,0,16.691487,0.150975645329681
"TMEM211","Tmem211",0,0,0.040798,0,0,1,0.0135993333333333,0,0,0,0,0,0,0.00708533333333333,1.00646817085345
"TMEM212","Tmem212",2.985554,1.954628,3.17811,10,25,23,2.70609733333333,1.331727,0.815728,1.211931,41,20,27,0,3.70609733333333
"TMEM213","Tmem213",0,0,0.336989,0,0,2,0.112329666666667,0.259887,0.130773,0.237524,20,8,12,0,1.11232966666667
"TMEM214","Tmem214",16.456731,22.486493,23.851823,205,885,509,20.9316823333333,35.724312,32.659906,36.105739,1005,657,703,0,21.9316823333333
"TMEM215","Tmem215",0.480664,0.463324,0.589178,9,37,29,0.511055333333333,0.320332,0.536133,0.890074,31,40,61,27.667729,0.0527092792503143
"TMEM216","Tmem216",5.5761,5.251937,5.442639,27,101,58,5.42355866666667,6.78991,3.528855,5.632237,97,43,54,0,6.42355866666667
"TMEM218","Tmem218",2.120998,2.58192,2.376742,36,165,86,2.35988666666667,10.109367,5.854018,7.28678,177,69,93,0,3.35988666666667
"TMEM219","Tmem219",16.961386,19.989008,28.699459,40,169,106,21.8832843333333,58.103256,43.598832,56.07127,550,301,340,0,22.8832843333333
"TMEM220","Tmem220",0.6209,0.903565,0.795632,6,33,16,0.773365666666667,2.61759,0.923259,2.768272,50,23,39,0,1.77336566666667
"TMEM221","Tmem221",0,0.057545,0,0,2,0,0.0191816666666667,1.013524,0.435053,0.753526,34,11,13,0,1.01918166666667
"TMEM222","Tmem222",35.780213,39.104321,37.021722,222,966,539,37.3020853333333,16.479438,19.40777,22.097081,434,387,390,0,38.3020853333333
"TMEM223","Tmem223",29.792406,30.569855,28.906927,108,422,225,29.756396,9.297644,9.772651,12.755647,136,108,136,0.0645353333333333,28.8918507793385
"TMEM225","Tmem225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TMEM229A","Tmem229a",20.331552,20.495068,18.82543,699,2499,1312,19.8840166666667,1.396407,4.164254,4.586997,49,111,109,0,20.8840166666667
"TMEM230","Tmem230",19.381687,20.971286,24.963126,167,513,355,21.772033,100.143886,108.791617,142.207602,1199,977,1112,1.31827466666667,9.82283649449648
"TMEM231","Tmem231",3.534158,2.980966,3.491939,70,220,148,3.33568766666667,6.855291,7.709182,8.85285,316,216,218,0,4.33568766666667
"TMEM232","Tmem232",0.152035,0.345192,0.166134,2,17,5,0.221120333333333,2.50859,1.741216,2.401287,41,18,26,0,1.22112033333333
"TMEM233","Tmem233",0,0,0.029054,0,0,1,0.00968466666666667,0.222127,1.046523,1.971208,11,22,43,0,1.00968466666667
"TMEM234","Tmem234",55.637835,48.904555,57.714198,266,981,623,54.0855293333333,13.399688,18.147537,13.519336,192,148,140,0,55.0855293333333
"TMEM235","Tmem235",0.086371,0.04613,0.040919,1,2,1,0.0578066666666667,0.056541,0,0,1,0,0,0,1.05780666666667
"TMEM236","Tmem236",0,0.076349,0.057711,0,7,3,0.0446866666666667,0.067469,0.01457,0.132426,7,1,9,5.14194166666667,0.170090620094351
"TMEM237","Tmem237",10.928438,13.027009,11.327118,98,345,199,11.760855,18.013859,14.566691,19.684503,453,443,481,0,12.760855
"TMEM238","Tmem238",10.253024,5.482703,7.61615,17,32,24,7.783959,0.201606,0.265055,0.298047,1,1,1,0,8.783959
"TMEM239","Tmem239",0,0.179629,0.256605,0,5,4,0.145411333333333,0.055035,0.056055,0.102793,4,3,5,0,1.14541133333333
"TMEM240","Tmem240",24.799211,19.592072,25.679296,227,722,481,23.3568596666667,7.778953,6.828939,7.037938,82,56,54,0,24.3568596666667
"TMEM241","Tmem241",12.497537,7.351686,5.622818,50,169,101,8.49068033333333,8.69788,13.526235,11.118305,157,159,159,0,9.49068033333333
"TMEM242","Tmem242",41.09057,38.83024,34.4444,205,745,374,38.1217366666667,7.877643,11.555093,12.38116,588,546,593,0,39.1217366666667
"TMEM245","Tmem245",4.998019,5.25716,5.214609,438,2205,1244,5.156596,17.117616,14.824722,12.600773,2243,1649,1289,0,6.156596
"TMEM247","Tmem247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TMEM248","Tmem248",15.576206,14.825978,17.72357,310,1237,686,16.041918,26.52023,20.391671,22.855487,1467,1035,1058,5.184855,2.75542724930496
"TMEM25","Tmem25",52.739681,41.210058,50.824798,414,1627,975,48.258179,25.938472,36.020695,31.027114,513,463,415,0.138714333333333,43.2577140359757
"TMEM251","Tmem251",1.733728,1.723823,1.677253,39,143,79,1.71160133333333,8.726178,9.413019,14.949112,141,123,162,0,2.71160133333333
"TMEM252","Tmem252",1.10653,0.965842,1.118538,38,125,82,1.06363666666667,0.245345,0,0,5,0,0,0,2.06363666666667
