"Hs_symbol","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"ACSS1","Acss1",6.481707,7.349056,11.038161,90,441,254,8.28964133333333,2.170075,1.974672,2.210112,125,92,110,10.940165,0.778016160859865
"ACSS2","Acss2",21.66178,26.37256,25.142039,306,1411,776,24.3921263333333,53.386125,66.083436,55.009702,306,259,305,0.242889333333333,20.4299173324093
"ACSS3","Acss3",1.880805,1.868718,1.826704,43,165,88,1.85874233333333,7.547094,17.434579,3.069008,223,394,163,0.423533666666667,2.0082014217671
"ACTA1","Acta1",0.383569,0.39472,0.53884,2,13,10,0.439043,0.240853,0.05949,0.233685,5,1,4,6.335552,0.196173784876721
"ACTA2","Acta2",10.206045,9.622577,10.670508,95,326,175,10.1663766666667,6.327661,72.105899,6.461854,99,1023,93,2.15443666666667,3.53989566018655
"ACTB","Actb",1341.615807,1028.725086,1137.997089,2783,10848,6712,1169.445994,1508.849694,1933.919489,1684.423797,16993,17349,16522,90.7907526666667,12.7512408385016
"ACTBL2","Actbl2",0,0.059496,0.105002,0,4,4,0.0548326666666667,0.024972,0,0,1,0,0,14.5340663333333,0.067904478069801
"ACTC1","Actc1",0,0.029694,0,0,1,0,0.009898,0.053354,2.151921,0.356773,1,24,3,117.71839,0.00850666859616273
"ACTG1","Actg1",421.073874,536.035053,489.351942,3202,14564,7993,482.153623,1419.3332,1648.589858,1463.03336,26010,23050,24917,8.06576833333333,53.2942829813469
"ACTG2","Actg2",0,0.312093,0.151151,0,9,2,0.154414666666667,7.933159,66.52499,5.367457,155,991,99,96.3586746666667,0.011857337526616
"ACTL10","Actl10",0.106591,0.285117,0.45635,1,10,9,0.282686,0.108181,0.047738,0.13155,3,1,3,604.161329333333,0.00211957694225613
"ACTL6A","Actl6a",12.522326,10.655135,12.492026,71,254,145,11.889829,127.358034,224.770196,142.955043,297,293,270,197.892047333333,0.0648081669067305
"ACTL6B","Actl6b",25.579593,21.634274,24.562795,168,689,394,23.925554,28.097481,15.805406,34.483202,158,77,164,30.8968773333333,0.781441823897662
"ACTL7A","Actl7a",0,0,0,0,0,0,0,0,0,0,0,0,0,13.9404776666667,0.066932264303107
"ACTL7B","Actl7b",0,0,0.053651,0,0,1,0.0178836666666667,0,0,0.060404,0,0,1,0.560291,0.652367838221631
"ACTL9","Actl9",0,0.032174,0.056975,0,1,1,0.0297163333333333,0,0,0,0,0,0,2.951647,0.260579027765722
"ACTN1","Actn1",10.569857,10.026463,10.456415,149,708,399,10.3509116666667,90.571305,205.524402,69.241953,1789,3484,1635,0.220393333333333,9.30102726443387
"ACTN2","Actn2",2.203623,1.072808,0.807368,6,43,15,1.36126633333333,1.088077,0.737005,1.599137,35,16,39,0.0645133333333333,2.21816510831241
"ACTN3","Actn3",0.94982,0.762364,0.878581,7,27,21,0.863588333333333,0.045257,0.139648,0.025741,2,5,1,75.4631816666667,0.0243723618702849
"ACTN4","Actn4",32.219291,44.111705,43.53803,489,2007,1154,39.956342,278.496919,323.301901,259.392949,4353,4197,3672,22.8294763333333,1.71872606124832
"ACTR10","Actr10",127.846118,128.727641,140.774903,793,2806,1710,132.449554,106.898089,119.583704,114.844543,926,725,903,0.286794,103.707006715916
"ACTR1A","Actr1a",63.964873,73.98816,62.283988,903,3941,2231,66.7456736666667,74.839265,81.902002,83.592002,2113,1784,2155,15.099539,4.20792630563314
"ACTR1B","Actr1b",140.584729,140.358561,143.625242,1093,4643,2641,141.522844,21.363274,19.600556,20.09068,569,419,496,17.4022466666667,7.74486108036809
"ACTR2","Actr2",57.821246,62.383079,68.380285,1378,5453,3425,62.8615366666667,75.976968,94.052154,82.283986,4054,4017,3903,0.0441766666666667,61.1597047753733
"ACTR3","Actr3",76.499837,84.923628,88.497279,861,3061,1901,83.3069146666667,45.55178,67.520844,47.924974,1318,1529,1194,6.98355033333333,10.5600780538283
"ACTR3B","Actr3b",18.740312,20.622546,21.368132,228,950,549,20.2436633333333,10.065129,3.446338,9.264419,128,93,123,16.65475,1.2032831579792
"ACTR5","Actr5",3.392317,3.962584,3.518118,38,105,65,3.62433966666667,2.283258,2.083983,2.205831,85,62,72,73.8459896666667,0.0617847353914562
"ACTR6","Actr6",9.147979,11.692093,10.713922,76,303,182,10.517998,13.415528,14.382194,12.825706,179,170,172,100.668015333333,0.113290280745981
"ACTR8","Actr8",23.598822,27.016114,22.334226,287,987,584,24.3163873333333,27.345583,31.670753,28.516672,451,420,408,41.686823,0.593072652263986
"ACTRT1","Actrt1",0,0,0,0,0,0,0,0.102041,0,0,2,0,0,50.456778,0.0194337857687086
"ACTRT2","Actrt2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.534309333333333,0.651759054236781
"ACTRT3","Actrt3",1.216491,0.708266,0.872153,15,33,23,0.932303333333333,1.292807,1.228868,1.115009,30,23,23,33.5236663333333,0.0559703976592907
"ACVR1","Acvr1",10.71087,8.067406,8.633113,154,550,342,9.13712966666667,7.037928,8.229634,8.26402,266,286,274,9.35262066666667,0.979184884007792
"ACVR1B","Acvr1b",14.511199,17.045267,17.419927,437,1953,1127,16.3254643333333,23.506718,19.491365,37.165374,1068,588,961,21.4957263333333,0.770166923112907
"ACVR1C","Acvr1c",2.05229,1.570526,2.263541,113,369,271,1.962119,0.0076,0,0,1,0,0,5.124483,0.483652089490656
"ACVR2A","Acvr2a",6.975064,6.161448,5.002539,201,720,402,6.04635033333333,16.277364,13.847823,12.988231,858,613,699,33.67373,0.203218699959114
"ACVR2B","Acvr2b",1.968819,1.95784,2.063383,30,126,62,1.99668066666667,4.35859,4.450622,4.619946,801,656,751,79.08499,0.037418755582871
"ACVRL1","Acvrl1",15.014036,19.879249,17.011901,86,373,192,17.3017286666667,0.590729,2.94744,0.548938,17,29,14,5.830483,2.67941940074614
"ACY1","Acy1",8.674023,13.234966,13.062822,36,200,117,11.6572703333333,20.950655,16.690042,15.695317,158,95,107,0.739843333333333,7.27494831910153
"ACY3","Acy3",3.611599,3.53033,2.102148,18,73,30,3.081359,0,0,0,0,0,0,21.972037,0.17766639501756
"ACYP1","Acyp1",25.379229,24.505633,30.086442,72,259,177,26.6571013333333,10.41891,8.717873,14.17402,56,39,67,0.16162,23.8090781265245
"ACYP2","Acyp2",28.481269,22.98424,24.737602,117,346,213,25.401037,10.213957,4.257689,7.281641,107,43,69,4.69430766666667,4.63639103214362
"ADA","Ada",0.484101,0.454674,0.643301,5,18,7,0.527358666666667,1.881756,4.803617,1.30235,34,81,20,3.90720466666667,0.311248209605278
"ADAD1","Adad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.138639666666667,0.87824096531563
"ADAD2","Adad2",0,0.022048,0.039075,0,1,1,0.0203743333333333,0.3516,0,0,2,0,0,2.18113066666667,0.320758384440249
"ADAL","Adal",11.435668,11.190203,12.850595,125,526,284,11.8254886666667,7.68946,6.63051,7.245079,179,129,165,9.54691866666667,1.21604129812827
"ADAM10","Adam10",23.377228,20.262773,21.955765,685,2263,1463,21.8652553333333,123.897107,145.822332,94.147613,2639,2371,2045,189.041460333333,0.120317194433402
"ADAM11","Adam11",55.795915,54.957369,54.606606,721,3269,1828,55.1199633333333,76.352617,40.073029,61.625283,3716,1536,3032,4.38252666666667,10.4263233252289
"ADAM12","Adam12",0.307239,0.758381,0.820879,16,87,66,0.628833,263.2453,223.75449,242.910757,19064,13110,16722,0.0641973333333333,1.53057421681192
"ADAM15","Adam15",49.965673,51.480704,45.129362,343,1554,811,48.8585796666667,60.668103,38.00024,71.175865,825,388,844,13.8212193333333,3.36399985354331
"ADAM17","Adam17",5.421171,12.897747,12.973021,114,531,311,10.4306463333333,20.368008,22.287947,19.327487,954,877,913,55.6194626666667,0.201885461199596
"ADAM18","Adam18",0.144031,0.133886,0,2,7,0,0.092639,0.173553,0,0.041788,3,0,1,17.197763,0.0600424898378993
"ADAM19","Adam19",2.615182,3.013677,3.178297,114,472,256,2.93571866666667,29.941341,40.231067,28.930422,3088,3156,2634,366.704015333333,0.0107034965693775
"ADAM2","Adam2",0.1252,0.031196,0.165239,1,1,3,0.107211666666667,0,0,0,0,0,0,3.16173666666667,0.266045585136333
"ADAM20","Adam25",0.058434,0.015596,0,1,1,0,0.0246766666666667,0.04832,0.029938,0.054296,2,1,2,0.0355616666666667,0.989488795935217
"ADAM21","Adam21",0.209513,0.334237,0.368602,4,24,15,0.304117333333333,0.668215,0.347816,0.872414,26,11,31,8.05146833333333,0.144077986610276
"ADAM22","Adam22",30.279681,45.37552,48.664399,1303,6041,3580,41.4398666666667,4.293794,2.708427,3.651038,478,274,429,10.1099363333333,3.81999188774229
"ADAM23","Adam23",60.922865,74.252702,70.555705,1489,6187,3507,68.5770906666667,37.576591,23.373305,38.05317,1238,742,1078,3.466875,15.5762340935591
"ADAM28","Adam28",0,0.146549,0,0,7,0,0.0488496666666667,0.348438,0.553339,0.041631,9,6,4,3.34284866666667,0.241511907775434
"ADAM29","Adam29",0,0,0,0,0,0,0,0.239099,0.065655,0.330303,6,2,12,104.195606333333,0.00950610044331414
"ADAM32","Adam32",0,0.580325,1.931946,0,8,8,0.837423666666667,2.254211,1.354362,2.923583,55,59,42,22.5945126666667,0.0778750420754611
"ADAM33","Adam33",0.836836,0.93188,2.04287,4,27,19,1.27052866666667,2.494698,2.736092,1.700388,101,92,56,11.6260856666667,0.179828390730862
"ADAM3A","Adam3",0,0.360959,0,0,2,0,0.120319666666667,0.436679,0.176368,0.214035,6,2,3,24.6463663333333,0.0436833683222623
"ADAM5","Adam5",0,0.393045,0.227056,0,6,8,0.206700333333333,0,0.04341,0,0,1,0,10.2367903333333,0.107388346452787
"ADAM7","Adam7",0,0,0.052884,0,0,1,0.017628,0,0,0,0,0,0,7.751645,0.116278482502432
"ADAM8","Adam8",2.366782,1.501168,0.438611,6,36,16,1.43552033333333,5.202434,6.064427,4.039568,86,51,59,7.47368066666667,0.287421774449686
"ADAM9","Adam9",15.279117,15.16946,15.616793,380,1437,799,15.3551233333333,71.058484,58.878118,62.020836,3410,2438,2937,31.4416803333333,0.504139217367501
"ADAMDEC1","Adamdec1",0,0.033796,0,0,2,0,0.0112653333333333,0,0,0.041296,0,0,1,5.36314166666667,0.158925478373497
"ADAMTS1","Adamts1",5.081839,4.830322,5.651011,114,478,353,5.187724,58.569233,141.380568,62.579103,2243,3762,2049,16.9064376666667,0.345558626187196
"ADAMTS10","Adamts10",17.667156,26.394146,23.52364,262,1217,708,22.528314,42.167717,37.796595,30.528394,656,454,461,29.4872816666667,0.771741943320737
"ADAMTS12","Adamts12",0.016635,0.079186,0.046635,1,18,6,0.0474853333333333,2.859441,10.976222,1.680552,349,1188,204,158.937147666667,0.00654935609778694
"ADAMTS13","Adamts13",0.045027,0,0,1,0,0,0.015009,8.033716,6.591312,8.465815,314,196,249,19.3182656666667,0.0499554940688261
"ADAMTS15","Adamts15",1.139255,1.291551,1.899309,47,200,116,1.44337166666667,17.611965,40.095153,16.907602,1580,2875,1319,5.77883566666667,0.360441200644732
"ADAMTS16","Adamts16",0.876087,0.815243,0.711039,30,108,53,0.800789666666667,38.407432,28.686978,28.018399,364,175,311,63.033851,0.0281224639553018
"ADAMTS18","Adamts18",1.909221,2.041644,2.904999,64,209,147,2.285288,0.011209,0.177952,0.012741,1,2,1,0,3.285288
"ADAMTS19","Adamts19",0,0.095458,0.144379,0,11,9,0.0799456666666667,0.180133,0.223756,0.149189,4,5,10,5.09970233333333,0.177048912823997
"ADAMTS2","Adamts2",3.397087,13.322657,5.885208,121,502,301,7.534984,2.426145,2.693979,2.505131,114,108,129,5.04007666666667,1.41305888501415
"ADAMTS20","Adamts20",1.436703,1.398423,1.154576,56,214,95,1.32990066666667,0.301329,0.112757,0.27111,27,9,20,91.4972293333333,0.0251888698013902
"ADAMTS4","Adamts4",9.775041,11.028643,11.048267,295,1260,709,10.617317,6.532971,7.047095,3.966088,241,351,176,103.175866333333,0.111516394428897
"ADAMTS5","Adamts5",0.683872,0.653314,0.813102,52,184,130,0.716762666666667,9.333422,9.994655,11.137729,1385,1186,1450,9.99483133333333,0.156142701476639
"ADAMTS7","Adamts7",0,0.028373,0.095552,0,4,3,0.0413083333333333,47.865694,42.976341,40.737031,3447,2438,2449,0,1.04130833333333
"ADAMTS8","Adamts8",0.338239,0.542366,0.645541,8,47,32,0.508715333333333,3.929698,1.378664,3.233674,189,53,134,0,1.50871533333333
"ADAMTSL1","Adamtsl1",1.863616,2.903228,1.691182,57,239,120,2.15267533333333,28.516986,26.791015,30.129519,2165,1551,1738,45.9817323333333,0.0671042802544027
"ADAMTSL2","Adamtsl2",0.550906,1.40638,1.279319,4,40,27,1.07886833333333,0.121693,0.420352,0.182929,7,20,9,7.556008,0.242971761285559
"ADAMTSL4","Adamtsl4",14.974661,23.490885,13.739492,82,461,203,17.4016793333333,1.589016,2.016736,1.720831,70,68,61,9.97444666666667,1.67677513885286
"ADAP2","Adap2",1.353671,1.466125,1.25518,15,62,30,1.35832533333333,0.829332,2.203443,4.074633,11,7,13,2.805207,0.619762691841294
"ADAR","Adar",32.178718,35.987617,32.897681,939,4265,2325,33.6880053333333,81.262583,104.679305,79.527831,3440,3058,3093,59.930796,0.569301693241187
"ADARB1","Adarb1",55.774626,47.122968,54.056177,2188,7650,4802,52.3179236666667,105.018409,174.424258,70.337136,1757,1868,1443,67.596767,0.777265839170914
"ADARB2","Adarb2",5.717827,4.320395,4.413432,102,438,266,4.817218,1.462916,2.153002,0.868352,39,48,24,30.1906413333333,0.186505238473027
"ADAT1","Adat1",2.360033,2.695616,1.685081,43,174,72,2.24691,27.014364,30.208847,30.118773,245,210,212,5.39518833333333,0.507711396562989
"ADAT2","Adat2",2.124853,1.519941,2.052047,19,51,39,1.898947,6.534624,5.544724,3.678619,206,149,184,82.2995163333333,0.0348014865824611
"ADAT3","Adat3",0.216766,1.444972,0.703311,2,18,3,0.788349666666667,1.184894,0.938623,1.665099,19,10,19,2.96224266666667,0.451347839371777
"ADCK1","Adck1",8.577291,10.276946,9.502644,121,564,291,9.45229366666667,8.663261,7.385662,8.66168,168,137,156,12.024067,0.802536847105184
"ADCK2","Adck2",16.753942,30.505901,27.593355,75,352,246,24.951066,5.161437,5.534839,5.097272,89,65,99,23.7980023333333,1.04649824817206
"ADCK5","Adck5",12.863696,35.32569,20.895797,36,212,108,23.0283943333333,4.175554,5.241788,5.289252,108,76,89,81.4874446666667,0.291297596021219
"ADCY1","Adcy1",89.841623,91.906406,116.275321,7719,29877,21337,99.3411166666667,3.661098,3.382841,3.704939,707,474,576,18.6763536666667,5.09957883287352
"ADCY10","Adcy10",0.078405,0.066042,0.146193,1,9,5,0.09688,0.053466,0.167833,0.0602,2,3,2,3.90275333333333,0.223727347762414
"ADCY2","Adcy2",11.964748,13.645702,13.86307,329,1413,814,13.15784,14.593373,4.981748,9.636167,252,113,245,3.046413,3.49886183145418
"ADCY3","Adcy3",7.861742,15.936454,13.984216,235,1090,599,12.5941373333333,8.478605,7.57696,7.556443,116,100,113,2.53358233333333,3.84712624497123
"ADCY4","Adcy4",2.683124,2.450008,2.814664,30,85,32,2.64926533333333,0.732117,2.361618,0.879664,10,24,9,8.172813,0.397834920796198
"ADCY5","Adcy5",16.660779,15.954792,11.575607,480,2098,1112,14.7303926666667,6.913004,4.761138,6.939458,315,229,233,6.10311866666667,2.21457551321589
"ADCY6","Adcy6",11.719803,17.309861,18.481893,139,824,455,15.8371856666667,71.638608,61.951681,41.722674,2644,1920,1815,5.82432833333333,2.46722971760102
"ADCY7","Adcy7",1.292332,2.173487,1.958432,53,337,163,1.80808366666667,3.441974,6.103553,3.220625,163,210,102,47.2240486666667,0.0582299442769032
"ADCY8","Adcy8",4.232687,5.020218,4.886446,205,910,504,4.713117,0.058901,0.222647,0.022424,3,2,1,0.0243406666666667,5.57736033129603
"ADCY9","Adcy9",5.976863,9.009049,8.237336,184,1056,543,7.74108266666667,4.428433,4.191662,3.639031,316,208,256,104.601477333333,0.082774246037063
"ADCYAP1","Adcyap1",24.21501,26.508509,21.600234,121,421,210,24.1079176666667,7.110352,6.317393,10.156609,315,201,354,31.6566303333333,0.768845940637007
"ADCYAP1R1","Adcyap1r1",26.559947,32.217148,33.938588,975,4574,2644,30.9052276666667,2.195651,1.502736,1.773417,188,124,120,2.889036,8.2038910585211
"ADD1","Add1",167.740415,186.48699,177.499043,1473,6076,3530,177.242149333333,150.96491,139.708909,137.07957,2838,2435,2477,20.8397503333333,8.16136387151312
"ADD2","Add2",19.507001,21.943338,20.888124,1026,4394,2430,20.7794876666667,6.548549,5.855028,6.811138,746,441,638,4.945631,3.66310786301179
"ADD3","Add3",33.874824,33.310597,36.058262,906,3148,1954,34.414561,97.347876,172.838369,100.827951,878,926,703,18.0950066666667,1.85465036060038
"ADGB","Adgb",0.041528,0.271566,0.097071,1,21,6,0.136721666666667,0.13078,0.101871,0.27447,14,9,8,2.41645966666667,0.33271918230363
"ADGRA1","Adgra1",4.948972,9.858207,10.226583,162,830,435,8.34458733333333,0.123353,0.146378,0.181036,8,7,10,0.0760916666666667,8.68382092603635
"ADGRA2","Adgra2",2.403945,3.531273,4.233742,86,419,223,3.38965333333333,14.098574,19.597776,10.284916,1038,1337,801,25.8405113333333,0.163545816203651
"ADGRA3","Adgra3",50.580781,44.165152,72.622632,133,463,261,55.7895216666667,48.458343,46.206563,44.250117,750,584,681,324.800119666667,0.174307860060854
"ADGRB1","Adgrb1",38.355595,50.531998,49.863997,644,3090,1807,46.25053,14.721522,8.951528,11.438913,563,271,366,0.0231983333333333,46.1792484024765
"ADGRB2","Adgrb2",51.758279,80.804951,88.191552,494,2379,1444,73.5849273333333,8.123411,7.513608,7.005955,400,239,312,15.2743943333333,4.58296178682164
"ADGRB3","Adgrb3",15.471725,17.855866,18.554494,503,2037,1263,17.2940283333333,3.325258,3.190596,3.076982,162,97,109,109.473091,0.165597143772625
"ADGRD1","Adgrd1",0,0.143342,0.188371,0,19,14,0.110571,0.689386,2.10804,0.685718,22,54,15,36.8857006666667,0.0293137247155923
"ADGRE1","Adgre1",0.65131,3.42316,4.787978,14,85,44,2.95414933333333,0,0,0,0,0,0,33.277249,0.115357837886387
"ADGRE4P","Adgre4",0,0.059382,0.020823,0,5,1,0.026735,0,0.060644,0.110383,0,2,4,0.155675666666667,0.888428327786314
"ADGRE5","Adgre5",9.519959,7.227289,4.434871,64,305,179,7.06070633333333,4.588936,4.290828,5.492799,128,99,134,0.0166356666666667,7.92880537013096
"ADGRF1","Adgrf1",0,0,0,0,0,0,0,0.237173,0.39026,0.385827,15,12,11,84.571168,0.0116861791579145
"ADGRF2","Adgrf2",0.182756,0.401875,0.283815,3,25,10,0.289482,0,0.016562,0,0,1,0,70.9708386666667,0.0179167288291893
"ADGRF4","Adgrf4",0.20397,0.501305,0.91826,4,35,13,0.541178333333333,0,0.026978,0,0,1,0,2.74027966666667,0.412048956410479
"ADGRF5","Adgrf5",15.192628,11.268365,13.804088,301,1158,730,13.4216936666667,0.092677,0.28695,0.025647,8,20,2,10.254055,1.28146642847104
"ADGRG1","Adgrg1",122.43462,90.534526,91.5501,384,1621,939,101.506415333333,28.981296,30.147102,27.867068,890,735,980,53.6929843333333,1.87421506766928
"ADGRG2","Adgrg2",0.569072,0.877941,0.821036,18,89,55,0.756016333333333,3.897432,1.168894,3.956855,285,69,245,36.9654563333333,0.0462530021479438
"ADGRG3","Adgrg3",0.079723,0.014978,0.155809,1,1,2,0.0835033333333333,0,0,0,0,0,0,1.05922866666667,0.526169507482251
"ADGRG4","Adgrg4",0,0.041972,0,0,1,0,0.0139906666666667,1.125033,0.832808,1.0965,165,98,149,59.6027556666667,0.0167317584078836
"ADGRG5","Adgrg5",0,0,0,0,0,0,0,0.126901,0.04768,0.087562,3,2,4,7.19409966666667,0.122039033045689
"ADGRG6","Adgrg6",0.700163,0.498831,0.569314,20,76,51,0.589436,43.263001,67.371785,44.684654,2856,3567,2636,11.716955,0.124985580274523
"ADGRG7","Adgrg7",0,0.015182,0,0,1,0,0.00506066666666667,0,0.043878,0,0,1,0,7.532831,0.117787480692711
"ADGRL1","Adgrl1",54.129948,84.371799,76.04025,1562,7431,4357,71.513999,28.808723,25.863647,24.745479,2247,1381,1799,12.9990043333333,5.17993974952457
"ADGRL2","Adgrl2",13.35043,15.173853,13.161968,257,1175,640,13.895417,79.311126,90.316586,71.483624,1800,1859,1423,4.01068,2.97273364094295
"ADGRL3","Adgrl3",48.145926,61.5102,53.817376,685,2400,1497,54.4911673333333,14.62275,11.407643,15.131985,1625,1071,1427,0.0248303333333333,54.1466870451076
"ADGRL4","Adgrl4",30.496394,22.208295,13.17477,193,619,345,21.9598196666667,3.498211,5.649966,2.992232,68,93,57,119.204601333333,0.191006162925477
"ADGRV1","Adgrv1",1.79067,1.434351,1.491537,22,111,48,1.572186,9.518746,15.7597,5.510783,292,329,181,0,2.572186
"ADH1C","Adh1",0.640983,0.878161,0.652556,5,25,10,0.7239,0,0,0,0,0,0,11.7761456666667,0.13493114785766
"ADH4","Adh4",0,0,0,0,0,0,0,1.290315,1.367892,0.212889,2,3,1,7.000933,0.124985423574976
"ADH5","Adh5",33.432267,39.256334,45.033898,216,996,672,39.240833,76.959503,86.168655,82.454942,1696,1475,1511,461.288227,0.0870470642550021
"ADH7","Adh7",0,0.14655,0.020772,0,2,1,0.055774,0,0.6155,0.091923,0,2,0,9.25779266666667,0.102924092376209
"ADHFE1","Adhfe1",5.738602,6.784687,7.665496,48,249,146,6.729595,3.612077,1.660634,1.699188,46,14,26,23.1774956666667,0.319702052957318
"ADI1","Adi1",28.435334,28.193718,28.198725,276,860,547,28.2759256666667,17.326181,16.261081,19.47173,527,366,495,14.660422,1.86942124973814
"ADIG","Adig",0,0,0,0,0,0,0,0,0,0,0,0,0,4.03283233333333,0.19869527410576
"ADIPOQ","Adipoq",0,0.034958,0,0,1,0,0.0116526666666667,0.1147,0.075441,0.114203,8,4,7,20.063416,0.0480288983831809
"ADIPOR1","Adipor1",21.784846,22.026437,23.197966,425,1718,1023,22.3364163333333,30.493186,27.281306,32.096849,837,647,861,0.44477,16.1523400495119
"ADIPOR2","Adipor2",30.356515,29.631491,22.404078,830,2850,1295,27.464028,16.741018,13.05599,12.04823,661,550,612,7.15462733333333,3.49053694748855
"ADK","Adk",137.376749,69.789053,74.011079,349,1335,807,93.725627,13.766121,18.841969,23.19694,259,258,321,5.66944333333333,14.2029285302671
