"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"SLC25A14","Slc25a14",0.357717,0.618916,0.296793,15,17,9,0.424475333333333,36.31232,22.49348,26.34917,28.38499,0.048476291240301
"SLC25A15","Slc25a15",1.443067,1.401997,1.751092,163,147,141,1.532052,10.96659,4.33842,9.17633,8.16044666666667,0.276411412252823
"SLC25A16","Slc25a16",4.123449,4.463653,6.353218,310,311,291,4.98010666666667,12.09306,8.95318,7.47215,9.50613,0.569201662902198
"SLC25A17","Slc25a17",2.342803,5.47506,3.400168,106,128,96,3.73934366666667,15.82038,12.24154,11.6015,13.22114,0.333260460600674
"SLC25A18","Slc25a18",0.016412,0,0,1,0,0,0.00547066666666667,106.63432,195.53303,113.17473,138.44736,0.00721039585594641
"SLC25A19","Slc25a19",8.475749,8.462106,8.403278,270,249,201,8.44704433333333,16.86403,11.88231,13.87374,14.2066933333333,0.62124250987723
"SLC25A20","Slc25a20",30.948089,28.977406,34.042522,1658,1449,1323,31.3226723333333,16.03573,24.70414,12.12586,17.62191,1.73573346307298
"SLC25A21","Slc25a21",0,0,0,0,0,0,0,1.02708,2.1554,3.14617,2.10955,0.321589940666656
"SLC25A22","Slc25a22",79.451322,46.734988,71.780476,425,278,276,65.9889286666667,74.33093,56.75874,138.58443,89.8913666666667,0.737021910038394
"SLC25A23","Slc25a23",10.402824,10.467558,10.525574,476,402,347,10.4653186666667,571.09082,544.43071,245.66345,453.728326666667,0.0252135571819593
"SLC25A24","Slc25a24",0.651268,0.834902,0.96604,73,86,67,0.817403333333333,2.0873,2.40409,1.90081,2.13073333333333,0.580504035263304
"SLC25A25","Slc25a25",5.337229,5.761121,1.700287,92,113,57,4.26621233333333,27.13485,26.63847,23.2904,25.6879066666667,0.197325792506269
"SLC25A26","Slc25a26",7.477537,8.561191,8.061138,214,179,176,8.03328866666667,78.55522,99.50741,240.57277,139.545133333333,0.0642732227891681
"SLC25A28","Slc25a28",3.383165,4.349764,4.249085,164,178,121,3.99400466666667,120.79812,88.2054,69.52162,92.8417133333333,0.0532173219059584
"SLC25A29","Slc25a29",0.971523,1.320179,1.554134,63,83,71,1.28194533333333,139.71631,118.49147,98.20858,118.805453333333,0.0190470906777866
"SLC25A3","Slc25a3",443.974555,427.442669,475.50923,11709,11547,8796,448.975484666667,266.94197,246.90328,260.56406,258.136436666667,1.73644235621516
"SLC25A30","Slc25a30",2.82558,2.228971,2.597297,124,103,64,2.550616,6.6429,10.22431,5.52765,7.46495333333333,0.419448975107561
"SLC25A31","Slc25a31",0,0.035508,0.043804,0,2,2,0.0264373333333333,0.19879,0.0829,0.52436,0.268683333333333,0.80905715899686
"SLC25A32","Slc25a32",1.167854,1.197081,1.672308,192,156,167,1.34574766666667,9.47566,7.12938,11.25193,9.28565666666667,0.228060078484699
"SLC25A33","Slc25a33",3.947171,3.595578,3.806207,225,197,154,3.78298533333333,16.64867,23.18431,30.65331,23.49543,0.195260313182228
"SLC25A34","Slc25a34",19.258176,19.117411,21.673446,1753,1661,1406,20.0163443333333,6.75886,10.00324,5.72428,7.49546,2.47383241558825
"SLC25A35","Slc25a35",1.013545,1.027424,1.417564,55,57,39,1.15284433333333,9.65789,10.61118,11.16453,10.4778666666667,0.187564849449375
"SLC25A36","Slc25a36",9.57933,7.237564,7.653766,660,437,418,8.15688666666667,16.74807,14.39693,19.46693,16.8706433333333,0.512398266579845
"SLC25A37","Slc25a37",1.284897,1.27538,1.597555,215,178,191,1.385944,37.04122,41.61571,36.3339,38.3302766666667,0.0606643075567822
"SLC25A38","Slc25a38",3.313262,3.176506,3.321557,156,143,115,3.27044166666667,20.14406,18.43139,13.78634,17.45393,0.231410960519882
"SLC25A39","Slc25a39",33.529894,32.487022,39.81182,946,895,776,35.2762453333333,81.65303,105.36566,106.46727,97.8286533333333,0.367062022093727
"SLC25A4","Slc25a4",634.41278,723.125535,766.949712,36870,38456,30906,708.162675666667,142.63189,112.46741,98.09933,117.732876666667,5.97275746681002
"SLC25A40","Slc25a40",1.849274,2.10144,1.266794,101,85,79,1.73916933333333,17.34444,13.84427,7.34106,12.8432566666667,0.197870298824193
"SLC25A41","Slc25a41",0,0,0,0,0,0,0,15.30684,8.59395,7.16628,10.35569,0.0880615797014536
"SLC25A42","Slc25a42",6.926419,7.154941,8.26854,714,686,612,7.44996666666667,19.33234,15.80623,10.68387,15.2741466666667,0.519226404907252
"SLC25A43","Slc25a43",0.028624,0.127694,0.040831,1,4,1,0.0657163333333333,3.09781,5.22269,10.55278,6.29109333333333,0.146166875749773
"SLC25A44","Slc25a44",1.631281,1.582041,1.936477,194,172,167,1.71659966666667,27.3502,27.578,32.07346,29.0005533333333,0.0905516520473067
"SLC25A45","Slc25a45",1.033109,1.556007,1.120103,43,41,27,1.23640633333333,10.45305,6.27275,14.92246,10.54942,0.193637977780125
"SLC25A46","Slc25a46",5.377656,5.465623,6.170165,752,706,622,5.671148,18.37152,14.23113,15.86194,16.1548633333333,0.388877945010346
"SLC25A47","Slc25a47",1.126486,1.116857,1.346542,38,34,28,1.19662833333333,0,0.22107,0.24033,0.1538,1.90382070838389
"SLC25A48","Slc25a48",0,0.009329,0,0,1,0,0.00310966666666667,19.3489,40.53801,31.65834,30.5150833333333,0.031829510208075
"SLC25A5","Slc25a5",57.392841,66.404608,67.396207,2013,2177,1707,63.7312186666667,257.05216,238.64093,212.1043,235.932463333333,0.273205358843538
"SLC25A51","Slc25a51",8.262124,7.877059,10.384472,780,718,633,8.84121833333333,13.35207,11.63361,9.78808,11.5912533333333,0.781591639275518
"SLC26A1","Slc26a1",0.023566,0.042293,0.041243,2,4,3,0.0357006666666667,2.53457,6.54909,17.95939,9.01435,0.103421656589461
"SLC26A10","Slc26a10",4.277567,4.623108,4.980776,192,191,132,4.62715033333333,7.86877,7.70968,15.62161,10.40002,0.493608812382201
"SLC26A11","Slc26a11",0.355424,0.56289,0.504502,20,35,19,0.474272,37.65416,26.91481,33.12218,32.5637166666667,0.0439245752978291
"SLC26A2","Slc26a2",0.668365,0.732861,0.867203,168,170,148,0.756143,0.99395,1.4093,0.96133,1.12152666666667,0.827773238768308
"SLC26A3","Slc26a3",0.042714,0.055229,0.045381,2,5,3,0.0477746666666667,0.19879,0,1.09242,0.430403333333333,0.732502953712356
"SLC26A4","Slc26a4",0,0.010983,0,0,1,0,0.003661,2.20326,3.45416,7.75618,4.4712,0.183444399766048
"SLC26A5","Slc26a5",0,0,0,0,0,0,0,0.34788,0.2487,0,0.19886,0.834125752798492
"SLC26A6","Slc26a6",3.803033,5.229385,7.167432,116,114,103,5.39995,18.57031,9.78218,12.67207,13.6748533333333,0.436116794807262
"SLC26A7","Slc26a7",0.141261,0.019664,0.195669,11,3,5,0.118864666666667,0.48041,0.71847,0.0437,0.414193333333333,0.79116810997082
"SLC26A8","Slc26a8",0.111708,0.11929,0.02028,1,1,1,0.0837593333333333,10.20456,6.07932,7.18812,7.824,0.12281950740405
"SLC26A9","Slc26a9",0,0,0.008673,0,0,1,0.002891,1.37496,0.46977,0.08739,0.64404,0.610016179654996
"SLC27A1","Slc27a1",27.34041,21.245586,24.194476,1169,1030,883,24.2601573333333,31.5248,37.13912,35.85323,34.83905,0.704822179531358
"SLC27A2","Slc27a2",0,0,0,0,0,0,0,1.09335,0.30397,3.86717,1.75483,0.362998805733929
"SLC27A3","Slc27a3",0.335285,0.347631,0.119306,8,11,5,0.267407333333333,19.08385,27.16351,28.77435,25.0072366666667,0.048732871914753
"SLC27A4","Slc27a4",1.623481,1.563714,1.603254,223,206,155,1.59681633333333,21.55216,21.30525,36.66162,26.5063433333333,0.0944079080910185
"SLC27A5","Slc27a5",0,0,0,0,0,0,0,11.3973,11.24674,7.55955,10.0678633333333,0.0903516758278246
"SLC27A6","Slc27a6",0.064401,0.027683,0.07135,5,2,4,0.054478,0.86142,0.85663,0.15294,0.623663333333333,0.649443747574928
"SLC28A2","Slc28a2",8.4175,5.137636,7.959162,418,348,331,7.17143266666667,2.31922,1.05006,0.39327,1.25418333333333,3.62500802212183
"SLC28A3","Slc28a3",0.01971,0,0.018909,1,0,2,0.012873,0,0.19343,0,0.0644766666666667,0.951522031170246
"SLC29A1","Slc29a1",19.503419,21.441487,17.112447,554,494,407,19.352451,31.90581,24.53834,35.43811,30.62742,0.643506520607751
"SLC29A2","Slc29a2",1.687162,1.040304,1.956366,73,78,77,1.56127733333333,10.73467,7.51625,11.6452,9.96537333333333,0.23357867128403
"SLC29A3","Slc29a3",0.48007,0.370216,0.424498,85,61,51,0.424928,5.54956,6.10695,6.75116,6.13589,0.199684692449015
"SLC29A4","Slc29a4",0.074138,0.09782,0.045083,7,9,3,0.072347,20.7073,23.43301,79.20046,41.11359,0.0254632055828059
"SLC2A1","Slc2a1",2.05921,2.769066,2.053931,119,127,105,2.294069,118.44577,106.27756,61.28477,95.3360333333333,0.034193529523913
"SLC2A10","Slc2a10",0.206843,0.131458,0.150533,9,15,13,0.162944666666667,2.96529,4.28316,2.94953,3.39932666666667,0.264346059018122
"SLC2A12","Slc2a12",0.721951,1.391465,1.538127,98,78,80,1.217181,5.88087,5.36085,3.56129,4.93433666666667,0.373619011616575
"SLC2A13","Slc2a13",0.02897,0.025126,0.040688,6,5,6,0.0315946666666667,11.64579,7.43335,11.73259,10.2705766666667,0.0915298921409818
"SLC2A2","Slc2a2",0.019924,0,0.065274,3,0,3,0.0283993333333333,0,0,0,0,1.02839933333333
"SLC2A3","Slc2a3",1.293877,0.176465,0.699356,27,21,17,0.723232666666667,137.248,80.66152,289.29471,169.068076666667,0.0101326051334384
"SLC2A4","Slc2a4",54.56569,58.834166,71.915951,3839,3670,3303,61.7719356666667,4.82066,5.96879,3.62684,4.80543,10.8126246749451
"SLC2A5","Slc2a5",0,0,0.013164,0,0,1,0.004388,18.25556,11.32964,4.21674,11.2673133333333,0.081875140277931
"SLC2A6","Slc2a6",0.014055,0.305663,0.089816,1,2,2,0.136511333333333,16.99655,17.63003,38.82461,24.48373,0.0445975268664883
"SLC2A7","Slc2a7",0,0,0,0,0,0,0,0,0,0,0,1
"SLC2A8","Slc2a8",3.838732,6.775458,2.903809,133,158,93,4.50599966666667,44.84373,113.43458,60.52008,72.9327966666667,0.0744730338213907
"SLC2A9","Slc2a9",0.243278,0.520285,0.477867,17,16,22,0.41381,2.94872,7.26755,5.4621,5.22612333333333,0.22707709505701
"SLC30A1","Slc30a1",1.745948,1.438747,1.616875,302,243,196,1.60052333333333,10.7181,12.98764,6.1394,9.94838,0.237525856184507
"SLC30A10","Slc30a10",0,0.009039,0,0,1,0,0.003013,5.05258,10.63881,5.59319,7.09486,0.123907393086477
"SLC30A2","Slc30a2",0.097401,0.14383,0.081556,10,14,6,0.107595666666667,0.36445,0.22107,0.28403,0.28985,0.858701140959543
"SLC30A3","Slc30a3",0,0.016226,0,0,1,0,0.00540866666666667,0.41415,0.829,88.2457,29.8296166666667,0.0326117796902005
"SLC30A4","Slc30a4",1.41075,1.126992,1.334198,255,188,172,1.29064666666667,13.50116,7.54388,2.77475,7.93993,0.256226465606181
"SLC30A5","Slc30a5",3.762179,3.609199,3.824258,227,203,193,3.73187866666667,23.27501,28.54517,26.82984,26.2166733333333,0.173859553249344
"SLC30A6","Slc30a6",1.476863,2.187538,1.596708,55,75,51,1.753703,4.19116,3.42653,3.01508,3.54425666666667,0.60597435444154
"SLC30A7","Slc30a7",1.549419,0.901685,2.198105,195,154,150,1.54973633333333,1.67315,1.9067,2.0319,1.87058333333333,0.888229337823323
"SLC30A8","Slc30a8",0,0,0,0,0,0,0,0.23192,0.05527,0.30588,0.19769,0.834940593976739
"SLC30A9","Slc30a9",33.676358,33.748371,36.606306,1365,1313,1166,34.6770116666667,38.76407,35.89562,24.73239,33.1306933333333,1.04530579904227
"SLC31A1","Slc31a1",2.613972,3.2146,3.37066,307,351,284,3.06641066666667,9.69102,12.6284,9.32927,10.5495633333333,0.3520834986835
"SLC31A2","Slc31a2",3.289895,3.889627,2.82773,180,178,98,3.33575066666667,7.63685,2.76333,6.51082,5.637,0.653269649942243
"SLC32A1","Slc32a1",0,0,0,0,0,0,0,85.03246,58.19567,7.40661,50.21158,0.0195268335794365
"SLC33A1","Slc33a1",1.836387,1.989977,1.654169,171,154,103,1.82684433333333,5.16854,7.18465,3.82347,5.39222,0.442232015377026
"SLC34A1","Slc34a1",0,0,0,0,0,0,0,0,0.0829,0,0.0276333333333333,0.973109734341042
"SLC34A2","Slc34a2",0,0,0,0,0,0,0,1.29214,0.80136,1.07057,1.05469,0.486691423037052
"SLC34A3","Slc34a3",0,0,0,0,0,0,0,0.31475,0.44213,0.39327,0.383383333333333,0.722865438598605
"SLC35A1","Slc35a1",2.754855,3.194811,4.487027,124,119,110,3.47889766666667,28.67547,28.4899,70.24262,42.46933,0.103035810919254
"SLC35A2","Slc35a2",2.249562,4.564639,3.554326,77,94,82,3.45617566666667,13.3852,12.65604,11.62335,12.5548633333333,0.328751058353226
"SLC35A3","Slc35a3",1.68943,1.79431,1.692687,230,165,185,1.72547566666667,6.12936,5.05689,3.75793,4.98139333333333,0.455658993612414
"SLC35A4","Slc35a4",15.965285,20.17791,19.559358,346,407,296,18.5675176666667,21.55216,25.03574,17.95939,21.5157633333333,0.86905859583708
"SLC35A5","Slc35a5",3.082652,2.82191,2.56291,94,79,76,2.82249066666667,21.3865,18.73536,13.83004,17.9839666666667,0.201353633504765
"SLC35B1","Slc35b1",6.219716,5.873649,5.245438,232,207,144,5.779601,86.97067,58.16804,59.07808,68.0722633333333,0.0981522925820828
"SLC35B2","Slc35b2",3.580376,5.440463,3.922862,181,186,153,4.314567,25.08068,24.84231,31.92052,27.28117,0.18791892273198
"SLC35B3","Slc35b3",0.836759,0.632912,0.603382,47,34,24,0.691017666666667,7.38837,10.61118,8.82676,8.94210333333333,0.170086510869095
"SLC35B4","Slc35b4",0.956344,1.62794,1.156535,90,116,87,1.24693966666667,18.12303,16.6905,13.32753,16.04702,0.131808355165106
"SLC35C1","Slc35c1",0.779134,0.658007,0.727669,76,63,53,0.721603333333333,6.56007,8.17945,6.33604,7.02518666666667,0.214525020394126
"SLC35C2","Slc35c2",4.028681,4.824637,3.765104,156,149,113,4.20614066666667,42.60734,57.03507,51.9992,50.5472033333333,0.100997538760751
"SLC35D1","Slc35d1",0.925366,1.073611,1.320991,119,102,106,1.106656,6.6429,5.22269,4.32598,5.39719,0.329309587490758
"SLC35D2","Slc35d2",0.328895,0.527237,0.437167,16,15,13,0.431099666666667,16.18483,20.72495,10.79311,15.9009633333333,0.0846756269711648
"SLC35D3","Slc35d3",0,0,0,0,0,0,0,7.12331,10.08614,0,5.73648333333333,0.148445405490996
"SLC35E1","Slc35e1",7.964388,7.569164,8.937084,1131,1034,900,8.15687866666667,19.81275,19.81306,16.21152,18.6124433333333,0.466891274638057
"SLC35E3","Slc35e3",0.895212,1.376418,1.3276,88,81,80,1.19974333333333,10.32052,7.68205,13.93928,10.6472833333333,0.188863211306785
"SLC35E4","Slc35e4",0.521349,0.412554,0.44316,54,43,32,0.459021,6.44411,5.72009,8.60827,6.92415666666667,0.184123189554977
"SLC35F1","Slc35f1",0.07159,0.047216,0.148378,12,7,17,0.0890613333333333,21.60186,16.276,20.14423,19.3406966666667,0.0535410045771949
"SLC35F2","Slc35f2",0,0,0,0,0,0,0,2.21982,1.87906,1.96636,2.02174666666667,0.330934426446514
"SLC35F3","Slc35f3",0.014767,0.013631,0,1,1,0,0.009466,17.32787,12.7942,10.2469,13.4563233333333,0.0698286816587989
"SLC35F4","Slc35f4",0,0,0.017222,0,0,1,0.00574066666666667,4.04207,2.54226,0.96133,2.51522,0.286110305092332
"SLC35F5","Slc35f5",23.847261,23.353322,24.291808,1266,1205,931,23.830797,21.58529,20.22755,7.97467,16.5958366666667,1.41117455625393
"SLC35G1","Slc35g1",0.407991,0.423384,0.486748,42,43,37,0.439374333333333,2.0873,2.56989,1.42015,2.02578,0.47570356514133
"SLC35G2","Slc35g2",0.665725,0.767389,0.707034,28,32,23,0.713382666666667,24.41805,25.36734,13.98298,21.2561233333333,0.0769847758751636
"SLC35G6","Slc35g3",0.02164,0.023163,0,1,1,0,0.0149343333333333,0.0994,0,0.32773,0.142376666666667,0.88844105709442
"SLC36A1","Slc36a1",0.856428,0.807066,0.754348,138,138,94,0.805947333333333,8.08413,3.39889,10.72757,7.40353,0.214903419555036
"SLC36A2","Slc36a2",2.594534,2.378463,3.927025,200,168,214,2.966674,0.19879,0.30397,0.74285,0.415203333333333,2.80290040771526
"SLC36A3","Slc36a3",0,0,0,0,0,0,0,0.54667,0.63557,0.61176,0.598,0.625782227784731
"SLC36A4","Slc36a4",0.909353,0.780507,0.868931,159,102,92,0.852930333333333,5.53299,7.26755,5.4621,6.08754666666667,0.261434657220364
"SLC37A1","Slc37a1",9.143011,4.946916,15.963134,108,94,88,10.017687,14.87613,10.33484,11.81999,12.3436533333333,0.825687442919181
"SLC37A2","Slc37a2",0.4583,0.376895,0.594602,60,46,48,0.476599,1.17617,1.1606,0.91763,1.0848,0.708268898695319
"SLC37A3","Slc37a3",3.668522,3.380691,3.969402,172,167,152,3.67287166666667,38.0683,28.13067,32.8163,33.00509,0.137416829853021
"SLC38A1","Slc38a1",0.670248,0.725369,0.970196,126,107,107,0.788604333333333,3.87641,3.45416,3.69238,3.67431666666667,0.382645092509066
"SLC38A10","Slc38a10",9.696929,10.115463,12.867932,935,906,786,10.8934413333333,55.90971,45.95413,68.25441,56.7060833333333,0.206103770110892
"SLC38A11","Slc38a11",0.242315,0.351086,0.351583,9,7,11,0.314994666666667,8.39888,14.9496,8.8923,10.7469266666667,0.111943719747406
"SLC38A2","Slc38a2",11.83973,11.486339,13.91172,1821,1599,1543,12.4125963333333,25.57766,24.92521,25.89036,25.46441,0.506816374645546
"SLC38A3","Slc38a3",17.856759,15.369776,14.528812,957,677,519,15.918449,35.99757,55.45998,39.82964,43.7623966666667,0.377961196447703
"SLC38A4","Slc38a4",1.150018,0.952955,0.929668,98,77,61,1.01088033333333,0.0497,0.30397,0,0.11789,1.79881771313218
"SLC38A5","Slc38a5",0.017162,0.018457,0,1,1,0,0.011873,53.14322,57.4772,37.79774,49.47272,0.0200479189550315
"SLC38A6","Slc38a6",3.31466,3.11669,2.620748,371,315,203,3.017366,19.86244,19.61962,31.78943,23.7571633333333,0.162270852516894
"SLC38A7","Slc38a7",1.634689,1.711858,1.206426,144,137,98,1.51765766666667,14.51168,12.37971,16.05858,14.3166566666667,0.164373839634716
"SLC38A8","Slc38a8",0.011485,0.012266,0,1,1,0,0.007917,1.62345,0.38687,3.01508,1.67513333333333,0.376772621925387
"SLC38A9","Slc38a9",1.567578,1.889864,1.235195,154,174,108,1.56421233333333,14.67734,14.56273,20.38456,16.5415433333333,0.146179403066587
"SLC39A1","Slc39a1",7.722222,8.523642,9.904877,582,603,535,8.71691366666667,27.36677,25.36734,18.00308,23.5790633333333,0.39533295206937
"SLC39A10","Slc39a10",1.330924,1.742574,1.300876,172,153,136,1.45812466666667,41.00046,42.05784,132.35763,71.80531,0.0337629860605863
"SLC39A11","Slc39a11",0.473817,0.49911,0.56136,32,27,35,0.511429,137.13204,132.77787,146.58094,138.830283333333,0.0108090247975611
"SLC39A12","Slc39a12",0,0,0,0,0,0,0,9.06152,6.63199,20.51565,12.06972,0.0765127332490673
"SLC39A13","Slc39a13",5.537282,5.643778,5.207725,159,143,111,5.46292833333333,47.84215,46.4239,50.99417,48.4200733333333,0.130775369144872
"SLC39A14","Slc39a14",7.793028,7.495358,6.256726,821,788,534,7.181704,9.42596,9.45058,6.92594,8.60082666666667,0.852187450525094
"SLC39A3","Slc39a3",1.616702,1.220092,2.144463,153,150,127,1.660419,27.30051,29.29127,32.61967,29.73715,0.0865538607190322
"SLC39A4","Slc39a4",0.021371,0,0,2,0,0,0.00712366666666667,13.26924,10.52828,33.36251,19.0533433333333,0.0502222322694985
"SLC39A5","Slc39a5",0.015488,0,0.02185,1,0,1,0.012446,1.34183,0.35923,0.56806,0.756373333333333,0.576441227377627
"SLC39A6","Slc39a6",0.536124,0.774676,1.887483,67,64,41,1.06609433333333,21.76752,16.55233,11.55781,16.6258866666667,0.117219313411373
"SLC39A7","Slc39a7",22.881718,17.204759,20.08048,514,482,417,20.0556523333333,52.61311,46.64496,38.14731,45.8017933333333,0.449889861770254
"SLC39A8","Slc39a8",0.140852,0.134858,0.146124,14,13,10,0.140611333333333,9.22717,8.81501,6.20495,8.08237666666667,0.125585116671004
"SLC39A9","Slc39a9",2.348422,1.54089,1.811671,321,246,227,1.90032766666667,14.19693,16.38653,14.90061,15.1613566666667,0.179460655840155
"SLC3A1","Slc3a1",0,0,0,0,0,0,0,0.87799,1.18823,2.18484,1.41702,0.413732612886943
"SLC3A2","Slc3a2",28.760036,32.574909,29.836471,249,260,179,30.390472,222.03197,257.37629,202.07589,227.161383333333,0.137580126581456
"SLC40A1","Slc40a1",19.147566,15.041501,16.551291,328,258,252,16.9134526666667,14.72703,8.59395,3.73608,9.01902,1.78794459604499
"SLC41A1","Slc41a1",7.719657,8.757324,17.691172,962,856,816,11.3893843333333,24.07017,26.22397,18.19972,22.8312866666667,0.519878951842857
"SLC41A2","Slc41a2",0.127959,0.481673,0.4884,20,18,10,0.366010666666667,4.0255,6.32802,2.55626,4.30326,0.257579425988291
"SLC41A3","Slc41a3",2.845768,3.292999,5.543206,219,237,304,3.893991,89.75373,117.9388,109.85377,105.848766666667,0.0458029713648231
"SLC43A1","Slc43a1",0.235421,0.313156,0.259584,20,25,11,0.269387,3.52852,6.57672,5.11253,5.07259,0.209035518617262
"SLC43A2","Slc43a2",2.412106,3.110077,3.013277,218,197,147,2.84515333333333,21.51903,19.45382,30.60961,23.86082,0.154667196549966
"SLC43A3","Slc43a3",18.304247,20.712294,14.439217,785,873,507,17.818586,11.24821,10.05851,10.77126,10.69266,1.60943583410447
"SLC44A1","Slc44a1",5.656101,5.662509,6.046469,417,420,341,5.78835966666667,102.92357,120.39816,99.9783,107.766676666667,0.062412127268269
"SLC44A2","Slc44a2",10.549034,12.669863,14.501141,903,966,865,12.573346,300.81911,259.89091,162.66137,241.123796666667,0.0560595289965922
"SLC44A3","Slc44a3",0,0.11929,0.017062,0,1,1,0.0454506666666667,13.12015,7.76495,8.56457,9.81655666666667,0.096652816500137
"SLC44A4","Slc44a4",0.013709,0,0,1,0,0,0.00456966666666667,1.47436,0.96716,0.93948,1.127,0.472294154521235
"SLC44A5","Slc44a5",0.176375,0.041689,0.066507,12,5,7,0.094857,0.7289,0.85663,3.75793,1.78115333333333,0.393670132055526
"SLC45A1","Slc45a1",0,0,0,0,0,0,0,18.57031,17.49186,15.62161,17.2279266666667,0.054860874650582
"SLC45A2","Slc45a2",0,0,0,0,0,0,0,0.99395,0.4974,0.15294,0.548096666666667,0.645954494659033
"SLC45A3","Slc45a3",0.659562,0.417479,0.622227,49,43,23,0.566422666666667,8.23322,2.98439,5.54949,5.58903333333333,0.237731786655604
"SLC45A4","Slc45a4",1.737343,1.304705,2.776328,193,200,218,1.93945866666667,5.63239,4.20026,11.88553,7.23939333333333,0.356756686778719
"SLC46A1","Slc46a1",0.372706,0.338758,0.750075,18,18,17,0.487179666666667,31.5248,36.58645,36.31205,34.8077666666667,0.0415323212003355
"SLC46A2","Slc46a2",0,0.023369,0.075948,0,2,5,0.0331056666666667,0.23192,0.19343,0.30588,0.243743333333333,0.830642174296412
"SLC46A3","Slc46a3",3.784633,2.762445,3.293941,181,127,105,3.28033966666667,7.28897,7.90312,8.52088,7.90432333333333,0.480703530906522
"SLC47A2","Slc47a1",7.019187,7.288534,7.437467,544,522,400,7.248396,1.70628,10.47301,0.28403,4.15444,1.60025065768541
"SLC48A1","Slc48a1",12.061002,12.214475,11.767016,548,531,426,12.0141643333333,123.00137,128.82631,107.60339,119.810356666667,0.107723912853277
"SLC4A1","Slc4a1",0.410264,0.020407,1.643247,17,3,21,0.691306,1.45779,2.73569,0.21848,1.47065333333333,0.684558200529954
"SLC4A10","Slc4a10",0,0,0,0,0,0,0,23.22531,9.80981,42.14557,25.06023,0.0383726467494723
