"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"PTDSS2","Ptdss2",8.897753,8.53192,8.814539,210,205,142,8.74807066666667,68.7292,68.7292,0.139798974700221
"PTEN","Pten",5.226066,6.526505,5.565305,1358,1318,913,5.77262533333333,15.66271,15.66271,0.406454012182492
"PTER","Pter",2.032561,2.125176,3.083857,103,94,98,2.41386466666667,12.19824,12.19824,0.258660599191003
"PTF1A","Ptf1a",0,0,0,0,0,0,0,0.16596,0.16596,0.857662355483893
"PTGDR","Ptgdr",0.009472,0.012391,0.01465,1,1,1,0.012171,0.08298,0.08298,0.934616521080722
"PTGDR2","Ptgdr2",0,0,0.016015,0,0,1,0.00533833333333333,2.96658,2.96658,0.253452176266036
"PTGDS","Ptgds",116.573942,113.7516,109.380381,2004,1844,1281,113.235307666667,17465.39143,17465.39143,0.00654029243100884
"PTGER1","Ptger1",0.049234,0.018491,0.017075,8,3,2,0.0282666666666667,0.72609,0.72609,0.595720192264984
"PTGER2","Ptger2",0.00814,0.026957,0,1,3,0,0.011699,0.10373,0.10373,0.916618194667174
"PTGER3","Ptger3",0,0.017301,0,0,2,0,0.005767,2.21975,2.21975,0.312374252659368
"PTGER4","Ptger4",0.349086,0.35787,0.432492,36,29,32,0.379816,1.24472,1.24472,0.614694037563705
"PTGES","Ptges",0.279019,0.043922,0.191504,14,5,5,0.171481666666667,2.55167,2.55167,0.329839671666193
"PTGES2","Ptges2",10.458771,10.959556,14.592366,346,355,301,12.0035643333333,71.50908,71.50908,0.179337047626771
"PTGES3","Ptges3",12.592926,10.588145,10.464248,624,486,383,11.2151063333333,143.64051,143.64051,0.0844514882679364
"PTGES3L","Ptges3l",23.025271,26.317995,30.059576,248,226,221,26.467614,3.17403,3.17403,6.58059812698998
"PTGFR","Ptgfr",0.797914,1.704146,2.233296,55,53,28,1.578452,0.37342,0.37342,1.8773951158422
"PTGFRN","Ptgfrn",4.064206,4.189951,4.810425,500,587,444,4.35486066666667,8.06992,8.06992,0.590397783736424
"PTGIR","Ptgir",0.525086,0.444054,0.528273,50,43,39,0.499137666666667,0.62236,0.62236,0.924047478159389
"PTGIS","Ptgis",1.195242,1.817202,1.757899,81,108,78,1.59011433333333,1.01652,1.01652,1.28444762924907
"PTGR1","Ptgr1",0.342517,0.352729,0.236026,24,23,12,0.310424,15.64196,15.64196,0.0787421673889374
"PTGR2","Ptgr2",46.54386,51.175371,53.717579,2539,2349,2164,50.4789366666667,16.84519,16.84519,2.88475139052409
"PTGS1","Ptgs1",1.107246,1.300771,1.274221,81,89,49,1.22741266666667,3.73416,3.73416,0.47049796936873
"PTGS2","Ptgs2",0.092561,0.273601,0.068477,13,14,7,0.144879666666667,1.28621,1.28621,0.500776248317813
"PTH1R","Pth1r",0.495619,0.532588,0.697209,31,29,32,0.575138666666667,18.79525,18.79525,0.079571547046219
"PTH2","Pth2",0,0,0,0,0,0,0,0,0,1
"PTH2R","Pth2r",0,0,0,0,0,0,0,1.05801,1.05801,0.485906288113275
"PTHLH","Pthlh",0.099502,0.105913,0.038415,5,5,1,0.0812766666666667,6.03688,6.03688,0.15365853427466
"PTK2","Ptk2",7.583296,8.333533,6.130094,330,342,297,7.34897433333333,166.00395,166.00395,0.0499926758219391
"PTK2B","Ptk2b",0.526103,0.68435,0.74907,60,77,65,0.653174333333333,161.21178,161.21178,0.0101914567076037
"PTK6","Ptk6",0.016397,0,0.011379,2,0,1,0.00925866666666667,5.16558,5.16558,0.163692412825179
"PTK7","Ptk7",0.276329,0.238385,0.316069,41,34,33,0.276927666666667,3.87937,3.87937,0.261699290413858
"PTMA","Ptma",30.229891,37.987121,31.914506,1025,993,762,33.3771726666667,3131.67014,3131.67014,0.0109737607632914
"PTMS","Ptms",26.755887,28.396855,29.093036,427,421,316,28.081926,653.04154,653.04154,0.0444649524860455
"PTN","Ptn",0.254632,0.270935,0.466474,12,11,16,0.330680333333333,536.80558,536.80558,0.00247427766244696
"PTOV1","Ptov1",86.576772,100.747578,102.794278,600,602,538,96.7062093333333,130.8614,130.8614,0.740976580965569
"PTP4A1","Ptp4a1",0.625748,0.211366,0.415658,66,5,42,0.417590666666667,118.47645,118.47645,0.0118650216562901
"PTP4A2","Ptp4a2",35.084264,40.007623,36.83667,2398,2124,1911,37.309519,425.88042,425.88042,0.0897429753278447
"PTP4A3","Ptp4a3",41.311087,41.039644,47.553859,2469,2309,1931,43.30153,20.39264,20.39264,2.07087718018907
"PTPDC1","Ptpdc1",0.550099,0.591915,0.478452,81,54,50,0.540155333333333,13.9201,13.9201,0.103226877389115
"PTPMT1","Ptpmt1",7.547072,6.684427,6.026179,132,137,102,6.75255933333333,44.16676,44.16676,0.171643025387106
"PTPN1","Ptpn1",2.243796,1.578524,1.940367,196,202,174,1.92089566666667,18.50481,18.50481,0.149752582397197
"PTPN11","Ptpn11",16.197557,17.921057,18.416625,3005,2890,2241,17.5117463333333,68.50101,68.50101,0.266352191620429
"PTPN12","Ptpn12",6.149552,8.237779,6.848572,296,285,231,7.07863433333333,20.22667,20.22667,0.38058886925426
"PTPN13","Ptpn13",0.135895,0.217634,0.213587,37,55,42,0.189038666666667,9.10719,9.10719,0.117642852926151
"PTPN14","Ptpn14",1.602841,1.703235,2.215716,469,465,410,1.84059733333333,5.0826,5.0826,0.467003803198194
"PTPN18","Ptpn18",0.184166,1.019098,0.15139,10,22,5,0.451551333333333,36.6777,36.6777,0.0385254761658311
"PTPN2","Ptpn2",2.822965,2.137388,2.592633,125,101,95,2.517662,14.29352,14.29352,0.230009965004786
"PTPN21","Ptpn21",2.212112,2.251462,2.375317,343,294,271,2.27963033333333,8.1944,8.1944,0.356698678906001
"PTPN22","Ptpn22",0.378342,0.261873,0.306152,8,6,7,0.315455666666667,1.24472,1.24472,0.586022161635601
"PTPN23","Ptpn23",1.810602,1.168173,1.47855,156,141,106,1.485775,34.14678,34.14678,0.0707255401490549
"PTPN3","Ptpn3",7.506822,6.898632,7.19632,894,771,715,7.20059133333333,0.62236,0.62236,5.05472973528276
"PTPN4","Ptpn4",2.378694,4.672214,3.691546,636,427,471,3.580818,20.80754,20.80754,0.210056613446542
"PTPN5","Ptpn5",0,0,0,0,0,0,0,25.95238,25.95238,0.0371024748092747
"PTPN6","Ptpn6",6.287629,10.572892,16.19129,43,35,39,11.0172703333333,15.39302,15.39302,0.73307238893952
"PTPN7","Ptpn7",0.084729,0.11929,0.156331,8,7,8,0.120116666666667,3.48521,3.48521,0.24973561252799
"PTPN9","Ptpn9",2.415308,3.062856,1.690062,150,166,118,2.38940866666667,8.04918,8.04918,0.374554232169839
"PTPRA","Ptpra",4.476856,5.963251,5.552262,385,387,319,5.33078966666667,103.74728,103.74728,0.0604387022428331
"PTPRB","Ptprb",5.389077,5.906823,6.012397,2135,2128,1672,5.76943233333333,6.36881,6.36881,0.918660181675648
"PTPRC","Ptprc",0.792336,1.203732,0.829646,91,100,77,0.941904666666667,14.06532,14.06532,0.128898998937073
"PTPRCAP","Ptprcap",0.038648,0.259167,0.188109,1,7,4,0.161974666666667,7.07415,7.07415,0.143912940268222
"PTPRD","Ptprd",0.438286,1.47736,1.335596,106,135,107,1.08374733333333,193.1803,193.1803,0.0107309924504872
"PTPRE","Ptpre",0.335272,0.603126,0.677882,48,54,68,0.53876,16.38879,16.38879,0.0884914936576956
"PTPRF","Ptprf",0.360131,0.225134,0.283573,72,59,51,0.289612666666667,52.98352,52.98352,0.023889006620292
"PTPRG","Ptprg",7.519134,9.13406,15.297607,836,825,733,10.650267,5.10335,5.10335,1.90883154333276
"PTPRH","Ptprh",0,0,0,0,0,0,0,3.9831,3.9831,0.200678292629086
"PTPRJ","Ptprj",0.663564,0.575945,0.74932,158,126,105,0.662943,7.44757,7.44757,0.196854598422978
"PTPRK","Ptprk",2.881279,2.563877,2.365837,259,227,196,2.60366433333333,86.05154,86.05154,0.0413969050212476
"PTPRM","Ptprm",8.867906,8.570638,8.7259,1207,1098,889,8.72148133333333,44.68539,44.68539,0.212791908602145
"PTPRN","Ptprn",0.290798,0.388413,0.357123,36,46,31,0.345444666666667,121.73346,121.73346,0.0109623298053087
"PTPRN2","Ptprn2",0.009159,0,0,1,0,0,0.003053,91.96395,91.96395,0.0107896985874632
"PTPRO","Ptpro",0.549589,0.39499,0.511947,33,14,19,0.485508666666667,4.08683,4.08683,0.292030334543648
"PTPRQ","Ptprq",0,0,0,0,0,0,0,0,0,1
"PTPRR","Ptprr",0.318249,0.25204,0.370065,25,18,21,0.313451333333333,5.39378,5.39378,0.205426419634916
"PTPRS","Ptprs",7.218715,7.541298,12.731363,528,578,460,9.163792,60.82524,60.82524,0.164395512253572
"PTPRT","Ptprt",0.122892,0.00405,0,1,1,0,0.042314,3.92086,3.92086,0.211815414378787
"PTPRU","Ptpru",0.262863,0.185073,0.818407,30,35,30,0.422114333333333,24.64543,24.64543,0.0554529338495527
"PTPRVP","Ptprv",1.711018,0,0,4,0,0,0.570339333333333,0.91279,0.91279,0.820967975226415
"PTPRZ1","Ptprz1",0.051528,0.160337,0.110217,12,10,15,0.107360666666667,86.6324,86.6324,0.0126364297527703
"PTRH1","Ptrh1",0.50605,0.598803,0.411397,13,15,6,0.505416666666667,15.10258,15.10258,0.0934891592941421
"PTRH2","Ptrh2",1.086143,1.032636,1.184452,105,94,82,1.101077,23.46294,23.46294,0.0858881638919934
"PTRHD1","Ptrhd1",0.385084,0.299624,0.341598,48,35,31,0.342102,53.60587,53.60587,0.0245779803526617
"PTS","Pts",12.784346,14.35596,14.489849,278,274,245,13.8767183333333,53.73035,53.73035,0.271818439555627
"PTTG1","Pttg1",25.741609,32.259667,31.09124,419,471,357,29.6975053333333,11.20247,11.20247,2.51567963972321
"PTTG1IP","Pttg1ip",19.038533,25.013475,16.624914,984,968,741,20.2256406666667,87.29625,87.29625,0.240391190641354
"PTX3","Ptx3",0.07321,0.055044,0,4,3,0,0.0427513333333333,1.05801,1.05801,0.506679429805168
"PTX4","Ptx4",0.044022,0,0,2,0,0,0.014674,0,0,1.014674
"PUF60","Puf60",7.135695,7.948134,8.459324,417,429,338,7.84771766666667,121.02812,121.02812,0.0725055640180859
"PUM1","Pum1",3.873967,3.484632,3.948276,658,571,455,3.76895833333333,29.76952,29.76952,0.154989688930257
"PUM2","Pum2",12.467671,14.597657,12.94078,1488,1356,1242,13.3353693333333,18.91972,18.91972,0.719657170549251
"PURA","Pura",1.663727,1.606738,2.065208,306,282,269,1.77855766666667,12.44718,12.44718,0.206627535785694
"PURB","Purb",3.526125,3.31025,3.762879,976,873,732,3.53308466666667,8.31887,8.31887,0.486441453380793
"PURG","Purg",0.619628,0.60714,0.608689,27,24,17,0.611819,3.1118,3.1118,0.391998394863563
"PUS1","Pus1",2.242481,2.169789,1.973361,89,96,58,2.12854366666667,16.20209,16.20209,0.181869974326763
"PUS10","Pus10",2.261614,2.954766,5.522045,113,90,77,3.579475,2.8836,2.8836,1.17918297455969
"PUS3","Pus3",0.75988,0.843425,0.913276,46,48,40,0.838860333333333,10.04073,10.04073,0.166552423013092
"PUS7","Pus7",1.490318,2.263427,2.049882,108,131,77,1.93454233333333,7.26086,7.26086,0.355234483253963
"PUS7L","Pus7l",0.734921,0.261651,0.231344,24,22,15,0.409305333333333,2.53093,2.53093,0.399131484717435
"PUSL1","Pusl1",1.185588,0.853913,1.452054,29,22,30,1.16385166666667,11.70035,11.70035,0.170377325559269
"PVALB","Pvalb",0.040095,0,0,1,0,0,0.013365,14.93662,14.93662,0.0635871972852462
"PWP1","Pwp1",2.78867,3.869469,3.131534,153,157,149,3.26322433333333,13.277,13.277,0.298607854124349
"PWP2","Pwp2",1.072052,1.078737,1.348263,142,133,128,1.16635066666667,26.11834,26.11834,0.0798850765447541
"PWWP2A","Pwwp2a",1.554357,1.565735,1.69294,82,81,58,1.604344,9.19017,9.19017,0.25557414645683
"PXDC1","Pxdc1",2.080845,2.726688,1.969897,80,89,50,2.25914333333333,23.69114,23.69114,0.131996470528835
"PXDN","Pxdn",4.883612,4.385776,5.462322,844,747,715,4.91057,7.07415,7.07415,0.732036189567942
"PXK","Pxk",2.937366,2.76149,2.995516,206,221,169,2.898124,168.26519,168.26519,0.0230296849576691
"PXMP2","Pxmp2",31.776301,31.8235,25.668129,474,424,350,29.7559766666667,31.57436,31.57436,0.944177465548569
"PXMP4","Pxmp4",5.240404,5.106482,5.433672,262,203,199,5.260186,4.14906,4.14906,1.21579200863847
"PXN","Pxn",4.469703,10.053873,5.509535,404,401,312,6.67770366666667,27.8402,27.8402,0.266215340624083
"PXT1","Pxt1",0.035672,0.618092,0,1,1,0,0.217921333333333,0.80907,0.80907,0.673230628628706
"PYCARD","Pycard",2.244876,2.654457,3.118862,48,52,45,2.67273166666667,7.32309,7.32309,0.441270209341322
"PYCR1","Pycr1",0.276486,0.30122,0.387549,10,17,6,0.321751666666667,10.10296,10.10296,0.119044981398354
"PYCR2","Pycr2",1.403356,1.791709,2.138248,73,86,71,1.777771,104.32815,104.32815,0.0263725414336054
"PYGB","Pygb",107.103631,103.491634,116.571714,8497,8068,6981,109.055659666667,64.18598,64.18598,1.68833328373167
"PYGL","Pygl",1.057274,1.863909,1.465601,42,50,41,1.46226133333333,6.30657,6.30657,0.336992779557759
"PYGM","Pygm",167.458335,146.884557,174.951744,9919,8786,8001,163.098212,17.73724,17.73724,8.75786465882915
"PYGO1","Pygo1",1.348869,1.240165,1.236906,361,309,237,1.27531333333333,0.74683,0.74683,1.30253850307891
"PYROXD1","Pyroxd1",2.029537,2.993586,2.59145,108,141,103,2.538191,4.06608,4.06608,0.698408039351925
"PYROXD2","Pyroxd2",0.115921,0.145684,0.066779,11,8,5,0.109461333333333,32.46641,32.46641,0.0331514893092308
"PYURF","Pyurf",2.992229,2.842098,2.560028,346,307,211,2.79811833333333,49.20787,49.20787,0.0756478682193316
"PYY","Pyy",0,0,0,0,0,0,0,2.96658,2.96658,0.252106348542069
"QDPR","Qdpr",14.527186,19.987732,24.280553,355,397,381,19.5984903333333,2116.78895,2116.78895,0.00972641316942056
"QPCT","Qpct",0.859828,0.877111,1.29486,42,39,45,1.01059966666667,8.44334,8.44334,0.21291192170002
"QPCTL","Qpctl",0.554428,0.684942,0.571631,48,56,36,0.603667,10.20669,10.20669,0.143099077426073
"QPRT","Qprt",0.015311,0.031788,0,1,2,0,0.0156996666666667,17.84096,17.84096,0.0539091249419704
"QRFP","Qrfp",0,0,0.014385,0,0,1,0.004795,0,0,1.004795
"QRFPR","Qrfpr",0,0,0,0,0,0,0,0,0,1
"QRICH1","Qrich1",6.024238,6.108227,6.803902,377,376,325,6.31212233333333,51.90476,51.90476,0.138212938369503
"QRICH2","Qrich2",0,0,0,0,0,0,0,3.15329,3.15329,0.240772977567182
"QRSL1","Qrsl1",5.146752,4.589468,6.246312,273,232,202,5.32751066666667,5.85018,5.85018,0.923699912508382
"QSOX1","Qsox1",4.070295,4.565373,5.641833,311,311,244,4.759167,38.87671,38.87671,0.144424326881531
"QSOX2","Qsox2",1.814445,1.349774,1.949114,201,134,148,1.70444433333333,7.42682,7.42682,0.320932965618505
"QTRT1","Qtrt1",5.256735,4.301042,5.463048,37,31,30,5.00694166666667,96.17525,96.17525,0.0618155514564322
"R3HCC1","R3hcc1",2.943086,4.234801,3.591601,92,115,93,3.58982933333333,73.79106,73.79106,0.0613686894307065
"R3HCC1L","R3hcc1l",1.732028,2.847775,1.831107,125,117,90,2.13697,6.45179,6.45179,0.420968653169239
"R3HDM2","R3hdm2",81.566401,89.564481,85.200354,1622,1547,1280,85.4437453333333,80.76148,80.76148,1.05726737497087
"R3HDM4","R3hdm4",16.486709,17.089486,22.413469,487,436,388,18.6632213333333,58.48102,58.48102,0.3305797602888
"R3HDML","R3hdml",0,0,0,0,0,0,0,0,0,1
"RAB10","Rab10",13.991853,13.574405,16.312123,1524,1439,1246,14.626127,162.62247,162.62247,0.0955011069078715
"RAB11A","Rab11a",49.849063,50.427527,38.610863,692,634,513,46.2958176666667,72.87827,72.87827,0.640185776773964
"RAB11B","Rab11b",29.694889,30.90218,31.399435,1274,1139,1032,30.6655013333333,207.93022,207.93022,0.151560178002652
"RAB11FIP1","Rab11fip1",0.111709,0.145971,0.097107,4,18,7,0.118262333333333,0.58087,0.58087,0.707371468453025
"RAB11FIP2","Rab11fip2",0.821945,0.830274,1.323311,109,97,108,0.991843333333333,5.0826,5.0826,0.327465776696369
"RAB11FIP3","Rab11fip3",2.810203,2.435916,3.475976,441,397,386,2.907365,84.35042,84.35042,0.0457802668106378
"RAB11FIP4","Rab11fip4",0,0,0,0,0,0,0,247.40854,247.40854,0.00402562649416159
"RAB11FIP5","Rab11fip5",6.500091,5.530913,8.632,891,864,799,6.887668,24.50021,24.50021,0.309317766402708
"RAB12","Rab12",27.674775,25.362775,29.101351,1540,1415,1187,27.3796336666667,20.82829,20.82829,1.30013086992461
"RAB13","Rab13",0.528612,0.812833,0.897982,17,24,20,0.746475666666667,51.24091,51.24091,0.0334311876777542
"RAB14","Rab14",21.569206,22.38918,21.802214,1353,1229,1021,21.9202,29.18865,29.18865,0.759232360506349
"RAB15","Rab15",0.076753,0.040344,0.040363,8,4,3,0.0524866666666667,101.2371,101.2371,0.010294566910316
"RAB17","Rab17",0.214401,0.465447,0.799325,8,17,15,0.493057666666667,0,0,1.49305766666667
"RAB18","Rab18",17.926113,24.904708,23.881975,926,829,751,22.2375986666667,36.92665,36.92665,0.612698423579901
"RAB19","Rab19",0.02087,0.044906,0.086798,1,2,3,0.050858,0,0,1.050858
"RAB1B","Rab1b",29.611498,31.20491,31.850859,1177,1232,1033,30.889089,77.33851,77.33851,0.40706785206918
"RAB20","Rab20",3.84092,3.877568,5.081583,164,158,155,4.26669033333333,4.66769,4.66769,0.929248129896542
"RAB21","Rab21",8.406736,8.408894,10.189105,1150,1075,997,9.00157833333333,32.09299,32.09299,0.302226493687434
"RAB22A","Rab22a",4.623758,4.763176,4.332613,629,622,509,4.57318233333333,8.52632,8.52632,0.585029931110159
"RAB23","Rab23",1.396517,0.935066,1.148764,85,67,42,1.16011566666667,4.37726,4.37726,0.401713078160005
"RAB24","Rab24",7.75116,9.358634,12.729741,198,186,162,9.94651166666667,33.23398,33.23398,0.319755741712377
"RAB25","Rab25",0,0,0,0,0,0,0,5.0826,5.0826,0.164403380133496
"RAB26","Rab26",0.019529,0.039026,0,1,1,0,0.0195183333333333,35.43299,35.43299,0.0279833835579603
"RAB27A","Rab27a",0.396377,0.528305,0.19109,37,46,13,0.371924,4.00384,4.00384,0.274174234188143
"RAB27B","Rab27b",0.093979,0.186239,0.266351,14,23,24,0.182189666666667,14.00308,14.00308,0.0787964649036509
"RAB28","Rab28",13.992937,14.324136,14.220193,648,600,517,14.1790886666667,458.53353,458.53353,0.0330315149509692
"RAB2A","Rab2a",19.198458,18.907774,21.384028,1263,1167,1003,19.8300866666667,261.4946,261.4946,0.0793543435433211
"RAB2B","Rab2b",8.403957,3.085092,3.317531,65,49,36,4.93552666666667,21.2017,21.2017,0.267345593655741
"RAB30","Rab30",0.937973,1.218395,0.84127,101,69,57,0.999212666666667,15.20631,15.20631,0.123360139764491
"RAB31","Rab31",1.360966,1.719576,2.045355,151,179,163,1.70863233333333,277.28178,277.28178,0.00973341601212028
"RAB32","Rab32",0.163244,0.186041,0.250098,11,10,12,0.199794333333333,5.43527,5.43527,0.186440403173967
"RAB33A","Rab33a",0.029952,0,0,1,0,0,0.009984,29.47908,29.47908,0.0331369582021505
"RAB33B","Rab33b",1.286908,1.455565,1.376234,108,106,99,1.37290233333333,6.55552,6.55552,0.314062080880381
"RAB34","Rab34",2.628333,2.888079,2.949115,56,47,52,2.82184233333333,29.43759,29.43759,0.125563237212057
"RAB35","Rab35",5.029493,4.94948,5.703492,350,345,293,5.22748833333333,19.58357,19.58357,0.302546561812812
"RAB36","Rab36",0.044801,0.194353,0.205636,5,7,8,0.148263333333333,7.11564,7.11564,0.141487711792703
"RAB37","Rab37",0.198853,0.13965,0.196845,14,6,10,0.178449333333333,9.7088,9.7088,0.110044947457543
"RAB38","Rab38",0.089703,0,0,2,0,0,0.029901,0.95428,0.95428,0.526997666659844
"RAB39B","Rab39b",0.0348,0.009579,0.024207,4,1,2,0.022862,6.28583,6.28583,0.140390593796451
"RAB3A","Rab3a",10.189699,9.844967,13.756739,260,288,238,11.2638016666667,362.46201,362.46201,0.0337416327683508
"RAB3B","Rab3b",0.034349,0.147791,0,1,4,0,0.0607133333333333,4.8544,4.8544,0.18118224469345
"RAB3C","Rab3c",0.003593,0.007638,0,1,2,0,0.00374366666666667,26.9689,26.9689,0.0358878492420748
"RAB3D","Rab3d",1.671106,2.030858,2.559851,168,197,154,2.08727166666667,6.47254,6.47254,0.413148898054298
"RAB3GAP1","Rab3gap1",7.185121,5.912334,6.112145,637,563,496,6.4032,29.10567,29.10567,0.245907166324483
"RAB3GAP2","Rab3gap2",2.117849,1.884723,1.893135,284,261,204,1.96523566666667,8.06992,8.06992,0.326930741028219
"RAB3IL1","Rab3il1",1.21225,1.18954,1.642221,88,67,100,1.34800366666667,15.28929,15.28929,0.144144015280388
"RAB3IP","Rab3ip",12.033058,12.257926,13.66613,630,582,459,12.6523713333333,28.58703,28.58703,0.461430949079152
"RAB40B","Rab40b",0.988261,0.697133,1.614778,30,22,41,1.10005733333333,198.13843,198.13843,0.0105457160294642
"RAB40C","Rab40c",3.983761,2.308301,2.466458,118,103,111,2.91950666666667,30.80678,30.80678,0.123228653345817
"RAB42","Rab42",0.104227,0.216111,0.516143,2,4,7,0.278827,1.30695,1.30695,0.554336678298186
"RAB43","Rab43",2.437063,5.142915,3.168866,172,165,110,3.582948,6.1821,6.1821,0.638106960359783
"RAB44","Rab44",0.007678,0,0,1,0,0,0.00255933333333333,0,0,1.00255933333333
"RAB4A","Rab4a",0.627015,0.898566,0.874281,24,26,22,0.799954,53.89631,53.89631,0.032788251159322
"RAB4B","Rab4b",7.665218,8.780531,9.645285,65,68,39,8.69701133333333,110.11609,110.11609,0.0872691914675303
"RAB5A","Rab5a",7.798375,8.042307,9.538593,552,533,476,8.45975833333333,39.62354,39.62354,0.232863958516007
"RAB5B","Rab5b",9.233182,10.038583,11.232203,929,941,820,10.1679893333333,121.46378,121.46378,0.0911942235764185
"RAB5C","Rab5c",8.995103,8.214064,7.275708,351,347,314,8.161625,109.95013,109.95013,0.0825742610666612
"RAB6A","Rab6a",10.309357,9.307468,11.805329,849,765,721,10.4740513333333,93.97624,93.97624,0.120809702861825
"RAB6B","Rab6b",1.136348,0.8953,1.011933,188,140,120,1.014527,141.54523,141.54523,0.0141325458593037
"RAB8A","Rab8a",6.330119,6.362144,6.76064,223,173,165,6.484301,29.56206,29.56206,0.244888629889477
"RAB8B","Rab8b",1.045257,1.029598,1.128527,165,151,128,1.067794,39.5613,39.5613,0.0509794804407157
"RAB9B","Rab9b",0.022651,0.05608,0.063975,3,7,6,0.0475686666666667,4.14906,4.14906,0.203448525879805
"RABAC1","Rabac1",41.833444,61.479985,57.586193,473,617,406,53.6332073333333,250.6863,250.6863,0.217068657822588
"RABEP1","Rabep1",4.172465,4.0779,4.641734,541,485,436,4.29736633333333,54.12451,54.12451,0.0960982026567371
"RABEP2","Rabep2",0.839528,1.820365,1.647586,50,60,56,1.43582633333333,23.15176,23.15176,0.100855023954086
"RABEPK","Rabepk",2.409996,2.533385,2.928788,76,61,54,2.62405633333333,24.12679,24.12679,0.144230772547283
"RABGAP1","Rabgap1",7.769356,7.654329,8.248183,536,484,406,7.89062266666667,35.97236,35.97236,0.240466734248684
"RABGAP1L","Rabgap1l",10.335254,10.682716,11.610404,492,510,436,10.8761246666667,53.2947,53.2947,0.21873451122608
"RABGEF1","Rabgef1",4.618615,3.911676,2.860097,158,151,110,3.796796,18.50481,18.50481,0.245928876005457
"RABGGTA","Rabggta",1.870214,1.321751,2.703072,129,88,113,1.96501233333333,42.54863,42.54863,0.0680850886315674
"RABGGTB","Rabggtb",15.316608,15.431807,15.71014,512,455,390,15.486185,41.63583,41.63583,0.386674423835539
"RABIF","Rabif",1.159351,1.545333,1.499288,104,129,97,1.401324,6.72148,6.72148,0.310992711241886
"RABL2B","Rabl2",8.322945,5.326475,0.584962,30,30,19,4.744794,29.87324,29.87324,0.186076809560642
"RABL3","Rabl3",0.872608,2.238024,1.178664,55,70,51,1.42976533333333,5.7257,5.7257,0.361265791417002
"RABL6","Rabl6",31.052704,26.494861,29.93017,734,711,549,29.159245,90.90594,90.90594,0.328153381598621
"RAC1","Rac1",38.177482,40.44891,40.17388,1558,1509,1169,39.6000906666667,267.19956,267.19956,0.151380153892373
"RAC2","Rac2",7.79853,2.988124,5.655426,27,16,20,5.48069333333333,4.14906,4.14906,1.25861678312805
"RAC3","Rac3",0.575434,0.5051,0.332731,8,7,5,0.471088333333333,25.78642,25.78642,0.0549191841736721
"RACGAP1","Racgap1",0.450214,0.887875,0.629189,23,21,15,0.655759333333333,10.1652,10.1652,0.14829643296433
"RAD1","Rad1",1.508211,2.796659,2.703109,45,68,45,2.335993,11.61737,11.61737,0.264396859250383
"RAD17","Rad17",2.357226,2.561917,3.21995,206,202,189,2.713031,14.77066,14.77066,0.235439163611415
"RAD18","Rad18",0.261106,0.164093,0.179146,16,14,7,0.201448333333333,1.16174,1.16174,0.555778369893388
"RAD21","Rad21",6.611388,6.646176,7.970103,852,777,741,7.075889,53.52289,53.52289,0.148119239460711
"RAD23A","Rad23a",21.089044,21.07956,26.021099,569,568,470,22.729901,95.30394,95.30394,0.24640633602322
"RAD23B","Rad23b",11.687959,12.446007,13.826749,1141,1026,815,12.6535716666667,33.21324,33.21324,0.399072746885903
"RAD50","Rad50",0.6478,1.904361,2.017171,109,127,87,1.52311066666667,9.31464,9.31464,0.24461451554942
"RAD51","Rad51",0.470526,0.252436,0.076247,9,10,5,0.266403,0,0,1.266403
"RAD51AP1","Rad51ap1",0.090497,0.115533,0.148107,5,3,2,0.118045666666667,2.13677,2.13677,0.356432147293766
"RAD51B","Rad51b",0.054835,0.059104,0.083042,3,3,3,0.0656603333333333,39.39534,39.39534,0.0263807739539594
"RAD51C","Rad51c",0.213142,0.210828,0.178502,10,12,7,0.200824,24.9981,24.9981,0.0461889138052396
"RAD51D","Rad51d",1.271255,1.347913,1.981869,85,83,96,1.533679,19.31388,19.31388,0.124726492427838
"RAD52","Rad52",1.467342,0.88799,1.912291,44,43,31,1.422541,15.31004,15.31004,0.148530659642772
"RAD54B","Rad54b",0.063258,0.133214,0,3,3,0,0.0654906666666667,1.86708,1.86708,0.371629206951556
"RAD54L","Rad54l",0.076479,0.055247,2.179383,7,5,7,0.770369666666667,3.38149,3.38149,0.404056534801327
"RAD54L2","Rad54l2",1.081568,0.672892,0.876194,247,201,196,0.876884666666667,2.82136,2.82136,0.491156202678279
"RAD9A","Rad9a",1.45625,1.349658,0.667924,55,44,28,1.157944,11.92855,11.92855,0.166913072231611
"RAD9B","Rad9b",0.498561,0.410345,0.903557,18,12,19,0.604154333333333,0.95428,0.95428,0.820841605774676
"RADIL","Radil",0.428229,0.8496,0.064102,16,17,6,0.447310333333333,5.41453,5.41453,0.225629988998934
"RAE1","Rae1",5.281222,5.870488,4.362938,152,171,114,5.17154933333333,12.84135,12.84135,0.445877702199087
"RAF1","Raf1",22.961186,24.033761,27.470715,968,966,870,24.8218873333333,46.30353,46.30353,0.545876540996694
"RAG1","Rag1",0,0,0,0,0,0,0,0.04149,0.04149,0.960162843618278
"RAG2","Rag2",0.028919,0,0.013319,3,0,1,0.0140793333333333,0,0,1.01407933333333
