"Hs_symbol","Heart","dHs_Avg_TPM","DRG","dHs_Avg__TPM","FoldChange"
"POP1",2.96028,2.96028,1.81898,1.81898,1.40486275177547
"POP4",88.18857,88.18857,111.22982,111.22982,0.794695830395166
"POP5",70.61664,70.61664,61.47956,61.47956,1.14624110669153
"POP7",11.76522,11.76522,76.1987,76.1987,0.165355375155281
"POPDC2",567.80485,567.80485,2.68666,2.68666,154.28730883781
"POPDC3",135.46453,135.46453,35.72108,35.72108,3.71624500150867
"POR",25.78228,25.78228,75.95826,75.95826,0.348010466972616
"PORCN",6.86937,6.86937,15.59726,15.59726,0.474136694852042
"POSTN",79.05471,79.05471,5.16424,5.16424,12.986955407317
"POT1",29.84318,29.84318,11.92793,11.92793,2.38577869774976
"POTEA",0,0,0,0,1
"POTEB",0,0,0,0,1
"POTEC",0,0,0,0,1
"POTED",0,0,0,0,1
"POTEE",0,0,0,0,1
"POTEF",0,0,0,0,1
"POTEG",0,0,0,0,1
"POTEH",0,0,0,0,1
"POTEI",0,0,0,0,1
"POTEJ",0,0,0,0,1
"POTEKP",0,0,0,0,1
"POTEM",0,0,0,0,1
"POU1F1",0.25302,0.25302,0.07318,0.07318,1.16757673456457
"POU2AF1",0.21506,0.21506,0.35543,0.35543,0.896438768508886
"POU2F1",3.49161,3.49161,1.09766,1.09766,2.14124786667048
"POU2F2",1.58135,1.58135,1.74581,1.74581,0.940105105597255
"POU2F3",0.10121,0.10121,0.05227,0.05227,1.0465089758332
"POU3F1",0,0,2.73893,2.73893,0.267456197361277
"POU3F2",0.0253,0.0253,1.95488,1.95488,0.346985325969244
"POU3F3",0,0,0.07318,0.07318,0.931810134367021
"POU3F4",0,0,0.01045,0.01045,0.989658073135732
"POU4F1",0.0253,0.0253,28.24652,28.24652,0.0350571623564103
"POU4F2",0,0,4.20248,4.20248,0.192216020051975
"POU4F3",0,0,9.9835,9.9835,0.0910456593981882
"POU5F1",3.51692,3.51692,3.51252,3.51252,1.00097506493046
"POU5F1B",0.0506,0.0506,0.29271,0.29271,0.812711280952418
"POU5F1P2",0,0,0,0,1
"POU5F1P3",0,0,0.06272,0.06272,0.940981632038542
"POU5F1P4",0,0,0.05227,0.05227,0.950326437131155
"POU5F1P5",0,0,0,0,1
"POU5F1P6",0,0,0,0,1
"POU5F1P7",0,0,0,0,1
"POU5F2",0,0,0,0,1
"POU6F1",5.12356,5.12356,8.26906,8.26906,0.66064520026842
"POU6F2",0.37952,0.37952,0.30316,0.30316,1.05859602811627
"PP2D1",0.22771,0.22771,0.59587,0.59587,0.769304517285243
"PPA1",222.14765,222.14765,400.45871,400.45871,0.555842093947843
"PPA2",158.91907,158.91907,146.6791,146.6791,1.08288220878919
"PPAN",3.59282,3.59282,38.00004,38.00004,0.117764494600518
"PPAN-P2RY11",0,0,0.5227,0.5227,0.656728180206213
"PPAP2A",158.27388,158.27388,257.55348,257.55348,0.616019092065595
"PPAP2B",166.25652,166.25652,38.62727,38.62727,4.22074293788091
"PPAP2C",0.16446,0.16446,5.76012,5.76012,0.172254338680378
"PPAPDC1A",0,0,0.80495,0.80495,0.554031967644533
"PPAPDC1B",16.10444,16.10444,16.98764,16.98764,0.950899617737513
"PPAPDC2",4.12415,4.12415,5.53013,5.53013,0.78469341345425
"PPAPDC3",44.16386,44.16386,18.97388,18.97388,2.26114605675012
"PPARA",37.69932,37.69932,3.35571,3.35571,8.88473291380739
"PPARD",3.12474,3.12474,21.4201,21.4201,0.183975093777459
"PPARG",21.31656,21.31656,5.02834,5.02834,3.70194116456603
"PPARGC1A",65.72079,65.72079,2.84347,2.84347,17.3595188722691
"PPARGC1B",11.3351,11.3351,0.66905,0.66905,7.39049159701627
"PPAT",3.88379,3.88379,3.50207,3.50207,1.08478766434107
"PPATP1",0,0,0.02091,0.02091,0.979518272913381
"PPBP",0,0,0.02091,0.02091,0.979518272913381
"PPBPP1",0,0,0,0,1
"PPBPP2",0,0,0,0,1
"PPCDC",1.58135,1.58135,22.50731,22.50731,0.1098105227693
"PPCS",121.1818,121.1818,57.49662,57.49662,2.08869845813314
"PPDPF",7.80553,7.80553,567.77387,567.77387,0.015481600798574
"PPEF1",0.30362,0.30362,70.42813,70.42813,0.0182507927898994
"PPEF2",0,0,0.17772,0.17772,0.849098257650375
"PPFIA1",33.62577,33.62577,12.18928,12.18928,2.62529645287688
"PPFIA2",1.11327,1.11327,7.32821,7.32821,0.253748404519098
"PPFIA3",0.0506,0.0506,20.67787,20.67787,0.0484641710647771
"PPFIA4",22.12621,22.12621,8.13316,8.13316,2.53211484305542
"PPFIBP1",138.95614,138.95614,10.25531,10.25531,12.4346766104177
"PPFIBP2",22.21477,22.21477,13.42285,13.42285,1.60958271076798
"PPHLN1",57.27007,57.27007,44.77418,44.77418,1.27298992576164
"PPIA",846.79244,846.79244,2936.64494,2936.64494,0.288595952647702
"PPIAL4A",0,0,0,0,1
"PPIAL4B",0,0,0,0,1
"PPIAL4C",0,0,0,0,1
"PPIAL4D",0,0,0,0,1
"PPIAL4E",0,0,0,0,1
"PPIAL4F",0,0,0,0,1
"PPIAL4G",0,0,0.08363,0.08363,0.922824211216005
"PPIAP1",0,0,0,0,1
"PPIAP10",0,0,0,0,1
"PPIAP11",0.25302,0.25302,0.47043,0.47043,0.852145290833294
"PPIAP13",0.26567,0.26567,0.06272,0.06272,1.19097222222222
"PPIAP14",0,0,0.24044,0.24044,0.806165554158202
"PPIAP15",0,0,0.03136,0.03136,0.969593546385355
"PPIAP16",0.51868,0.51868,0.06272,0.06272,1.42904998494429
"PPIAP17",0,0,0,0,1
"PPIAP19",0,0,0.12545,0.12545,0.888533475498689
"PPIAP2",0,0,0.06272,0.06272,0.940981632038542
"PPIAP20",0,0,0,0,1
"PPIAP21",0,0,0.22999,0.22999,0.813014739957235
"PPIAP22",2.25184,2.25184,170.5036,170.5036,0.0189607681704641
"PPIAP23",0,0,0.03136,0.03136,0.969593546385355
"PPIAP24",0,0,0,0,1
"PPIAP25",0,0,0,0,1
"PPIAP26",0,0,0,0,1
"PPIAP27",0,0,0,0,1
"PPIAP28",0,0,0,0,1
"PPIAP29",0.75905,0.75905,0.32407,0.32407,1.32851737445905
"PPIAP3",0,0,0.31362,0.31362,0.761255157503692
"PPIAP7",0,0,0,0,1
"PPIAP9",0,0,0.72132,0.72132,0.580949503869124
"PPIB",54.91703,54.91703,439.22188,439.22188,0.127020106315479
"PPIC",41.22888,41.22888,10.51665,10.51665,3.66676767983745
"PPID",177.89523,177.89523,27.94336,27.94336,6.18087291869361
"PPIE",42.31685,42.31685,67.90873,67.90873,0.628611933495219
"PPIEL",0.20241,0.20241,1.07675,1.07675,0.578986397014566
"PPIF",97.06942,97.06942,60.57007,60.57007,1.59280994808029
"PPIG",43.20241,43.20241,19.99837,19.99837,2.10504005787116
"PPIH",30.71609,30.71609,37.06964,37.06964,0.833107168862117
"PPIHP1",0.24036,0.24036,0.03136,0.03136,1.20264505119454
"PPIL1",122.72519,122.72519,47.38767,47.38767,2.55695696858311
"PPIL1P1",0,0,0,0,1
"PPIL2",12.49897,12.49897,13.21377,13.21377,0.949710738248895
"PPIL3",56.68813,56.68813,39.90265,39.90265,1.41037634480895
"PPIL4",37.57281,37.57281,9.60716,9.60716,3.63648799490156
"PPIL6",1.41689,1.41689,0.97222,0.97222,1.22546673292026
"PPIP5K1",6.24948,6.24948,1.85035,1.85035,2.54336484993071
"PPIP5K2",24.51721,24.51721,22.4655,22.4655,1.08743517078264
"PPL",4.37717,4.37717,6.20963,6.20963,0.745831616879091
"PPM1A",90.73138,90.73138,37.24735,37.24735,2.39837217480427
"PPM1AP1",0,0,0.20908,0.20908,0.827075131504946
"PPM1B",71.94497,71.94497,26.67843,26.67843,2.63544464046552
"PPM1D",8.64048,8.64048,2.18487,2.18487,3.02696185401602
"PPM1E",0.0253,0.0253,2.2685,2.2685,0.313691295701392
"PPM1F",3.06149,3.06149,22.17279,22.17279,0.175269788402691
"PPM1G",45.39099,45.39099,51.1929,51.1929,0.888837179003274
"PPM1H",3.97234,3.97234,6.33508,6.33508,0.677884903777464
"PPM1J",3.04884,3.04884,393.42321,393.42321,0.010265217404422
"PPM1K",175.27652,175.27652,7.02504,7.02504,21.9658120084137
"PPM1L",14.35863,14.35863,3.39753,3.39753,3.49255832251287
"PPM1M",11.86643,11.86643,21.62918,21.62918,0.568576943574624
"PPM1N",0.24036,0.24036,9.63852,9.63852,0.116591405571452
"PPME1",30.62753,30.62753,81.917,81.917,0.381436014327581
"PPOX",16.07914,16.07914,32.00993,32.00993,0.517394008408985
"PPP1CA",32.17093,32.17093,116.05953,116.05953,0.283368043592863
"PPP1CB",413.85754,413.85754,56.82757,56.82757,7.1740441453791
"PPP1CC",236.43038,236.43038,54.98767,54.98767,4.24076193919125
"PPP1R10",17.45807,17.45807,10.49575,10.49575,1.60564295500511
"PPP1R10P1",0,0,0,0,1
"PPP1R11",87.88495,87.88495,78.51947,78.51947,1.11777593588086
"PPP1R11P1",0,0,0,0,1
"PPP1R11P2",0,0,0,0,1
"PPP1R12A",49.6037,49.6037,9.22037,9.22037,4.95125910314402
"PPP1R12B",359.28208,359.28208,7.25503,7.25503,43.6439455701554
"PPP1R12BP1",0,0,0,0,1
"PPP1R12BP2",0,0,0,0,1
"PPP1R12C",41.17828,41.17828,146.98226,146.98226,0.285022542566927
"PPP1R13B",46.3651,46.3651,11.91748,11.91748,3.66674459724343
"PPP1R13L",53.80376,53.80376,2.72848,2.72848,14.6986868643522
"PPP1R14A",5.94587,5.94587,29.90869,29.90869,0.224722238309032
"PPP1R14B",9.03266,9.03266,97.4829,97.4829,0.101872101654196
"PPP1R14BP2",0,0,0.07318,0.07318,0.931810134367021
"PPP1R14BP3",0,0,0.9304,0.9304,0.518027351844177
"PPP1R14BP5",0,0,0,0,1
"PPP1R14C",129.18974,129.18974,12.58653,12.58653,9.58226567048393
"PPP1R14D",0,0,0.06272,0.06272,0.940981632038542
"PPP1R15A",48.12356,48.12356,42.39069,42.39069,1.13212212112783
"PPP1R15B",16.58517,16.58517,5.63467,5.63467,2.65049655823123
"PPP1R16A",2.71992,2.71992,75.95826,75.95826,0.0483368516907737
"PPP1R16B",2.71992,2.71992,1.9967,1.9967,1.24133880601996
"PPP1R17",0.03795,0.03795,0.03136,0.03136,1.00638962147068
"PPP1R18",15.01647,15.01647,55.91807,55.91807,0.281395170285992
"PPP1R1A",90.51631,90.51631,24.77581,24.77581,3.5504727106539
"PPP1R1AP1",0,0,0.08363,0.08363,0.922824211216005
"PPP1R1AP2",0,0,0,0,1
"PPP1R1B",0.40482,0.40482,7.53728,7.53728,0.164551238802054
"PPP1R1C",64.68343,64.68343,247.03683,247.03683,0.264813213424797
"PPP1R2",79.86436,79.86436,42.35933,42.35933,1.86498176978288
"PPP1R21",23.21418,23.21418,30.25367,30.25367,0.774762771860073
"PPP1R26",2.65666,2.65666,5.15379,5.15379,0.594212672190634
"PPP1R26P1",0,0,0.02091,0.02091,0.979518272913381
"PPP1R26P2",0,0,0,0,1
"PPP1R26P3",0,0,0,0,1
"PPP1R26P5",0,0,0,0,1
"PPP1R27",0,0,0.08363,0.08363,0.922824211216005
"PPP1R2P1",0,0,0.04182,0.04182,0.959858708798065
"PPP1R2P10",0,0,0,0,1
"PPP1R2P2",0.18976,0.18976,0,0,1.18976
"PPP1R2P3",0,0,0.02091,0.02091,0.979518272913381
"PPP1R2P4",0,0,0.03136,0.03136,0.969593546385355
"PPP1R2P5",0,0,0,0,1
"PPP1R2P6",0,0,0.02091,0.02091,0.979518272913381
"PPP1R2P9",0,0,0.02091,0.02091,0.979518272913381
"PPP1R32",2.28979,2.28979,6.87869,6.87869,0.417555456554326
"PPP1R35",1.01206,1.01206,30.33731,30.33731,0.0642065320858746
"PPP1R36",0.98676,0.98676,8.57222,8.57222,0.207554778306391
"PPP1R37",4.26331,4.26331,21.00195,21.00195,0.23922016003127
"PPP1R3A",133.40245,133.40245,0,0,134.40245
"PPP1R3B",49.78081,49.78081,1.589,1.589,19.6140633449208
"PPP1R3C",179.42598,179.42598,5.0597,5.0597,29.7747380233345
"PPP1R3D",13.91586,13.91586,6.9205,6.9205,1.88319676788082
"PPP1R3E",27.40158,27.40158,21.56646,21.56646,1.2585748938912
"PPP1R3F",7.74228,7.74228,42.07707,42.07707,0.202945093526556
"PPP1R3G",3.15004,3.15004,0.60633,0.60633,2.58355381521854
"PPP1R42",0.70844,0.70844,0.5227,0.5227,1.1219806921915
"PPP1R7",126.52043,126.52043,159.56879,159.56879,0.794179429265177
"PPP1R8",32.60105,32.60105,22.31914,22.31914,1.44092149195897
"PPP1R8P1",0.48073,0.48073,0.10454,0.10454,1.34058522099698
"PPP1R9A",9.17181,9.17181,3.23026,3.23026,2.40453541862675
"PPP1R9B",6.78082,6.78082,27.67155,27.67155,0.271377724608541
"PPP2CA",169.78608,169.78608,120.56518,120.56518,1.40489307875824
"PPP2CB",186.34595,186.34595,133.89394,133.89394,1.38883889076114
"PPP2R1A",116.3492,116.3492,402.99902,402.99902,0.290469021434755
"PPP2R1B",7.64107,7.64107,4.20248,4.20248,1.66095208439052
"PPP2R2A",80.5475,80.5475,32.53263,32.53263,2.43188500275702
"PPP2R2B",1.11327,1.11327,151.97924,151.97924,0.0138140966055263
"PPP2R2C",2.65666,2.65666,70.94037,70.94037,0.0508290407736296
"PPP2R2D",43.9994,43.9994,39.53676,39.53676,1.11008871947339
"PPP2R3A",82.38186,82.38186,2.96892,2.96892,21.0087026193524
"PPP2R3B",0,0,0,0,1
"PPP2R3C",52.00735,52.00735,46.8127,46.8127,1.10864582004363
"PPP2R4",61.02735,61.02735,156.54761,156.54761,0.393705432916437
"PPP2R5A",88.30243,88.30243,9.19946,9.19946,8.7556037280405
"PPP2R5B",12.58752,12.58752,140.34402,140.34402,0.0961308444460544
"PPP2R5C",213.82344,213.82344,52.83416,52.83416,3.99046701945382
"PPP2R5D",47.09884,47.09884,36.45286,36.45286,1.28425012135255
"PPP2R5E",24.15033,24.15033,6.34554,6.34554,3.42389123195844
"PPP3CA",14.78876,14.78876,34.1739,34.1739,0.448877150387077
"PPP3CB",90.41511,90.41511,98.43421,98.43421,0.91935270567343
"PPP3CC",55.81523,55.81523,20.50016,20.50016,2.64254917172709
"PPP3R1",44.59399,44.59399,57.25618,57.25618,0.782646407642932
"PPP3R2",0,0,0.02091,0.02091,0.979518272913381
"PPP4C",6.79347,6.79347,87.47849,87.47849,0.0880832166100484
"PPP4R1",50.18563,50.18563,20.24926,20.24926,2.40881941300544
"PPP4R1L",4.0356,4.0356,1.65172,1.65172,1.8989938605886
"PPP4R2",38.81259,38.81259,10.778,10.778,3.38025046697232
"PPP4R4",0.20241,0.20241,10.68392,10.68392,0.102911522845073
"PPP5C",131.70724,131.70724,114.31373,114.31373,1.15083641817848
"PPP5D1",0.18976,0.18976,0.80495,0.80495,0.65916507382476
"PPP6C",54.5375,54.5375,25.53895,25.53895,2.0926788738816
"PPP6R1",16.33215,16.33215,52.6669,52.6669,0.322957912605349
"PPP6R2",11.13268,11.13268,80.4639,80.4639,0.148933208451842
"PPP6R2P1",0,0,0.01045,0.01045,0.989658073135732
"PPP6R3",61.10326,61.10326,13.66329,13.66329,4.23528826068365
"PPRC1",9.57664,9.57664,15.55545,15.55545,0.638861522942596
"PPT1",78.9282,78.9282,90.38468,90.38468,0.874634566756704
"PPT2",26.16181,26.16181,22.88365,22.88365,1.1372554027546
"PPTC7",97.80316,97.80316,10.30758,10.30758,8.73778120517387
"PPWD1",50.02117,50.02117,11.5725,11.5725,4.05815629349771
"PPY",0,0,0,0,1
"PPY2",0,0,0.02091,0.02091,0.979518272913381
"PPYR1",0,0,0.11499,0.11499,0.896869030215518
"PQBP1",23.31538,23.31538,128.81333,128.81333,0.187310347866433
"PQLC1",2.3657,2.3657,196.86842,196.86842,0.0170097886261992
"PQLC1P1",0,0,0,0,1
"PQLC2",2.83377,2.83377,25.19397,25.19397,0.146360784562248
"PQLC3",17.66049,17.66049,33.12851,33.12851,0.546771306453168
"PRAC",0,0,0,0,1
"PRADC1",32.33539,32.33539,33.68256,33.68256,0.961157134882777
"PRAF2",10.19653,10.19653,151.80152,151.80152,0.0732749909817651
"PRAGMIN",1.08797,1.08797,2.14306,2.14306,0.664311212639911
"PRAM1",0,0,6.65915,6.65915,0.130562790910218
"PRAME",0,0,0.60633,0.60633,0.622537087646997
"PRAMEF1",0,0,0,0,1
"PRAMEF10",0,0,0,0,1
"PRAMEF11",0,0,0,0,1
"PRAMEF12",0,0,0,0,1
"PRAMEF13",0,0,0,0,1
"PRAMEF14",0,0,0,0,1
"PRAMEF15",0,0,0,0,1
"PRAMEF16",0,0,0,0,1
"PRAMEF17",0,0,0,0,1
"PRAMEF18",0,0,0,0,1
"PRAMEF19",0,0,0,0,1
"PRAMEF2",0,0,0,0,1
"PRAMEF20",0,0,0,0,1
"PRAMEF21",0,0,0,0,1
"PRAMEF22",0,0,0,0,1
"PRAMEF3",0,0,0,0,1
"PRAMEF4",0,0,0,0,1
"PRAMEF5",0,0,0,0,1
"PRAMEF6",0,0,0,0,1
"PRAMEF7",0,0,0,0,1
"PRAMEF8",0,0,0,0,1
"PRAMEF9",0,0,0,0,1
"PRAMEL",0,0,0.01045,0.01045,0.989658073135732
"PRAP1",0,0,6.35599,6.35599,0.13594363233229
"PRB1",0,0,0,0,1
"PRB2",0,0,0.34498,0.34498,0.743505479635385
"PRB4",0,0,0,0,1
"PRC1",4.09885,4.09885,14.28007,14.28007,0.333692843030169
"PRCC",56.48572,56.48572,57.13073,57.13073,0.988904147599729
"PRCD",5.37658,5.37658,3.57524,3.57524,1.39371486523111
"PRCP",72.29919,72.29919,69.11093,69.11093,1.04547450732717
"PRDM1",1.51809,1.51809,0.96176,0.96176,1.28358718701574
"PRDM10",3.16269,3.16269,1.09766,1.09766,1.98444457157023
"PRDM11",1.89762,1.89762,3.63797,3.63797,0.624760401641235
"PRDM12",0,0,51.88286,51.88286,0.0189097185742223
"PRDM13",0,0,0,0,1
"PRDM14",0,0,0.01045,0.01045,0.989658073135732
"PRDM15",1.51809,1.51809,1.35901,1.35901,1.0674350681006
"PRDM16",2.08738,2.08738,3.67978,3.67978,0.659727594032198
"PRDM2",26.42747,26.42747,14.91776,14.91776,1.72307347264942
"PRDM4",13.99176,13.99176,15.21047,15.21047,0.924819576483594
"PRDM5",9.32362,9.32362,3.16754,3.16754,2.47714958944605
"PRDM6",0.54398,0.54398,0.36589,0.36589,1.13038385228679
"PRDM7",0,0,0.01045,0.01045,0.989658073135732
"PRDM8",1.70785,1.70785,18.81707,18.81707,0.136642298785845
"PRDM9",0,0,0,0,1
"PRDX1",512.05287,512.05287,1082.77629,1082.77629,0.473393701941939
"PRDX2",90.32655,90.32655,715.40427,715.40427,0.127479069883266
"PRDX2P1",0,0,0.02091,0.02091,0.979518272913381
"PRDX3",471.27941,471.27941,159.28654,159.28654,2.94646955383777
"PRDX3P1",1.39159,1.39159,0.11499,0.11499,2.14494300397313
"PRDX3P2",0,0,0,0,1
"PRDX3P3",0,0,0.03136,0.03136,0.969593546385355
"PRDX4",78.61193,78.61193,110.17397,110.17397,0.716102249474405
"PRDX4P1",0,0,0,0,1
"PRDX5",170.49453,170.49453,1057.99002,1057.99002,0.161941592235213
"PRDX6",540.1629,540.1629,240.46131,240.46131,2.24119922152332
"PREB",34.1571,34.1571,80.28619,80.28619,0.432510122568175
"PRELID1",26.7817,26.7817,160.89644,160.89644,0.171601673267182
"PRELID1P1",0,0,0.14636,0.14636,0.872326319829722
"PRELID1P2",0,0,0,0,1
"PRELID1P3",0,0,0.02091,0.02091,0.979518272913381
"PRELID1P4",0.24036,0.24036,0.12545,0.12545,1.10210138166955
"PRELID2",4.14946,4.14946,1.41128,1.41128,2.13557114893335
"PRELID2P1",0,0,0.30316,0.30316,0.76736548083121
"PRELP",23.6696,23.6696,22.08915,22.08915,1.06844989962818
"PREP",45.69461,45.69461,36.43195,36.43195,1.24745331194341
"PREPL",96.7405,96.7405,49.68753,49.68753,1.92829478966523
"PREX1",2.35304,2.35304,19.75793,19.75793,0.161530557237644
"PREX2",4.17476,4.17476,0.87813,0.87813,2.75527253172038
"PRF1",2.80847,2.80847,1.74581,1.74581,1.38701148295039
"PRG2",0.08856,0.08856,0.06272,0.06272,1.02431496537188
"PRG3",0,0,0,0,1
"PRG4",0.67049,0.67049,2.28941,2.28941,0.507838791759008
"PRH1",0,0,4.69381,4.69381,0.175629323774415
"PRH2",0,0,0.67951,0.67951,0.595411757000554
"PRHOXNB",0,0,0.05227,0.05227,0.950326437131155
"PRICKLE1",12.53692,12.53692,4.2443,4.2443,2.58126346700227
"PRICKLE2",4.65549,4.65549,2.7912,2.7912,1.49174140113948
"PRICKLE3",7.16034,7.16034,7.07731,7.07731,1.0102794123291
"PRICKLE4",4.41512,4.41512,12.33564,12.33564,0.406063750971082
"PRIM1",5.85731,5.85731,5.04925,5.04925,1.13358019589205
"PRIM2",5.76875,5.76875,2.77029,2.77029,1.79528630423654
"PRIMA1",4.50368,4.50368,60.3819,60.3819,0.0896629136602158
"PRKAA1",42.45601,42.45601,13.99781,13.99781,2.8974903669269
"PRKAA2",77.58722,77.58722,1.71444,1.71444,28.9515406492684
"PRKAB1",14.72551,14.72551,18.80662,18.80662,0.793952224054382
"PRKAB2",44.37893,44.37893,14.81322,14.81322,2.86968308794793
"PRKACA",241.74371,241.74371,71.56761,71.56761,3.34506965297603
"PRKACB",33.03118,33.03118,14.98048,14.98048,2.12954679709245
"PRKACG",0,0,0.01045,0.01045,0.989658073135732
"PRKAG1",241.41479,241.41479,63.36127,63.36127,3.76646995934045
"PRKAG2",168.79932,168.79932,65.77613,65.77613,2.54281462552562
"PRKAG3",0,0,0,0,1
"PRKAR1A",689.98606,689.98606,126.84799,126.84799,5.40474715324034
"PRKAR1AP",0,0,0,0,1
"PRKAR1B",4.84525,4.84525,340.4636,340.4636,0.0171182228501076
"PRKAR2A",30.28596,30.28596,12.90015,12.90015,2.25076420038633
"PRKAR2B",32.41129,32.41129,38.13594,38.13594,0.85372396830126
"PRKCA",7.26155,7.26155,12.5029,12.5029,0.611835235393878
"PRKCB",0.58194,0.58194,15.43,15.43,0.0962836275106512
"PRKCD",5.35128,5.35128,83.30737,83.30737,0.0753348135518876
"PRKCDBP",12.1321,12.1321,172.08215,172.08215,0.0758720642192161
"PRKCE",7.13504,7.13504,21.69191,21.69191,0.358499570992481
"PRKCG",0,0,5.68694,5.68694,0.149545232946609
"PRKCH",22.87261,22.87261,6.03192,6.03192,3.39489214894367
"PRKCI",17.19241,17.19241,8.67676,8.67676,1.88001045804587
"PRKCQ",0.17711,0.17711,0.63769,0.63769,0.718762403141009
"PRKCSH",32.15828,32.15828,115.27549,115.27549,0.285169987243227
"PRKCZ",10.5634,10.5634,121.73602,121.73602,0.0942135813105232
"PRKD1",3.68138,3.68138,7.73591,7.73591,0.535877773466073
"PRKD2",1.12592,1.12592,7.22367,7.22367,0.258512318709287
"PRKD3",12.19535,12.19535,7.3073,7.3073,1.58840417464158
"PRKDC",45.83377,45.83377,22.80002,22.80002,1.96780380856823
"PRKG1",36.86437,36.86437,9.82669,9.82669,3.49731727794922
"PRKG2",0.0506,0.0506,1.71444,1.71444,0.387041157660512
"PRKRA",90.57957,90.57957,31.22589,31.22589,2.84180111084597
"PRKRIP1",12.89114,12.89114,26.70979,26.70979,0.501308021461007
"PRKRIR",49.27478,49.27478,13.7051,13.7051,3.41886692372034
"PRKRIRP1",0,0,0,0,1
"PRKRIRP2",0,0,0.01045,0.01045,0.989658073135732
"PRKRIRP3",0,0,0.06272,0.06272,0.940981632038542
"PRKRIRP4",0,0,0,0,1
"PRKRIRP5",0,0,0,0,1
"PRKRIRP6",0,0,0,0,1
"PRKRIRP7",0,0,0.03136,0.03136,0.969593546385355
"PRKRIRP8",0,0,0,0,1
"PRKRIRP9",0,0,0,0,1
"PRKX",8.1471,8.1471,22.98819,22.98819,0.381316806311773
"PRKXP1",0.08856,0.08856,0.01045,0.01045,1.07730219209263
"PRKY",0,0,0,0,1
"PRL",0,0,0.03136,0.03136,0.969593546385355
"PRLH",0,0,2.62394,2.62394,0.27594275843419
"PRLHR",0,0,0.02091,0.02091,0.979518272913381
"PRLR",0.26567,0.26567,0.18817,0.18817,1.06522635649781
"PRM1",0,0,0,0,1
"PRM2",0.16446,0.16446,0,0,1.16446
"PRM3",0,0,0,0,1
"PRMT1",31.67755,31.67755,195.63485,195.63485,0.1661839190764
"PRMT10",9.18446,9.18446,4.94471,4.94471,1.71319711138138
"PRMT2",32.94262,32.94262,195.78121,195.78121,0.172489131457216
"PRMT3",18.35628,18.35628,4.75654,4.75654,3.36248510389922
"PRMT5",82.45777,82.45777,56.26305,56.26305,1.45744542073815
"PRMT6",6.65431,6.65431,7.3073,7.3073,0.921395639979295
"PRMT7",23.69491,23.69491,32.00993,32.00993,0.748105494316407
"PRMT8",0.03795,0.03795,4.36974,4.36974,0.193296137243144
"PRND",0.03795,0.03795,0.01045,0.01045,1.02721559701123
"PRNP",247.44921,247.44921,390.01523,390.01523,0.635395224886765
"PRNT",0,0,0,0,1
"PROC",0.0506,0.0506,5.54058,5.54058,0.16062795654208
"PROCA1",1.72051,1.72051,4.18157,4.18157,0.525035848208169
"PROCR",12.54957,12.54957,18.23165,18.23165,0.704545371821971
"PRODH",6.09767,6.09767,167.64968,167.64968,0.0420852859015208
"PRODH2",0,0,0,0,1
"PROK1",0.70844,0.70844,0.21953,0.21953,1.40090034685494
"PROK2",0,0,0.41816,0.41816,0.705139053421335
"PROKR1",0,0,0.33453,0.33453,0.749327478587967
"PROKR2",0.10121,0.10121,0.55406,0.55406,0.708601984479364
"PROL1",0,0,0,0,1
"PROM1",4.16211,4.16211,0.15681,0.15681,4.46236633500748
"PROM2",0.65784,0.65784,0.42861,0.42861,1.16045666766997
"PROP1",0,0,0,0,1
"PRORSD1P",3.88379,3.88379,1.17084,1.17084,2.2497236092941
"PROS1",87.34097,87.34097,38.1673,38.1673,2.25547765610599
"PROSC",61.53338,61.53338,19.08888,19.08888,3.1128355587768
"PROSER1",23.02442,23.02442,4.03522,4.03522,4.77127513792843
"PROSP",0,0,0.01045,0.01045,0.989658073135732
"PROX1",23.88467,23.88467,0.10454,0.10454,22.5294421207018
"PROX2",0.59459,0.59459,0.10454,0.10454,1.44366885762399
"PROZ",0.16446,0.16446,0.07318,0.07318,1.08505562906502
"PRPF18",30.26066,30.26066,13.99781,13.99781,2.08434831485397
"PRPF19",28.74257,28.74257,101.26722,101.26722,0.290831900974721
"PRPF19P",0,0,0,0,1
"PRPF3",49.12297,49.12297,23.38544,23.38544,2.05544661076446
"PRPF31",31.6902,31.6902,51.0779,51.0779,0.627717323471185
"PRPF38A",17.95145,17.95145,10.63165,10.63165,1.62930022825652
"PRPF38B",44.44218,44.44218,10.22394,10.22394,4.04868343914882
"PRPF39",28.13533,28.13533,7.20276,7.20276,3.55189350901404
"PRPF4",12.71403,12.71403,8.93811,8.93811,1.37994347013668
"PRPF40A",31.07031,31.07031,20.8765,20.8765,1.46597079057436
"PRPF40B",12.1574,12.1574,11.48887,11.48887,1.05353006316824
"PRPF4B",49.83141,49.83141,18.12712,18.12712,2.65755691395254
"PRPF6",23.6696,23.6696,60.99868,60.99868,0.397905245724586
"PRPF8",74.14621,74.14621,150.21253,150.21253,0.496957560329161
"PRPH",0.24036,0.24036,3954.68004,3954.68004,0.000313564289188566
"PRPH2",0.8223,0.8223,2.16396,2.16396,0.575955448235755
"PRPS1",38.15474,38.15474,66.04793,66.04793,0.583981339916087
"PRPS1L1",0,0,0,0,1
"PRPS1P1",0,0,0,0,1
