"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg__TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"ABCF2.H2BE1",4.069336,1.886728,2.946105,2.96738966666667,184,81,125,5.23563,7.257672,6.208637,6.23397966666667,143,217,121,0.548438045098182
"ABCF2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ABCF2P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ABCF3",42.225453,35.384299,25.704264,34.4380053333333,787,609,496,49.775637,52.727308,46.588001,49.696982,554,722,457,0.699016074237582
"ABCG1",4.885127,3.443918,3.219942,3.84966233333333,306,199,192,7.097047,8.637267,8.443098,8.05913733333333,274,360,227,0.535333791164516
"ABCG2",0.576877,0.198017,0.199392,0.324762,10,14,4,0.071606,0.158845,0.025076,0.0851756666666667,4,11,1,1.22078115156164
"ABCG4",0.753032,0.371896,0.214828,0.446585333333333,40,26,15,11.183928,15.998495,13.278866,13.4870963333333,433,622,404,0.099853366061002
"ABCG5",0,0.01593,0,0.00531,0,1,0,0.093551,0.161392,0.087861,0.114268,3,7,2,0.902215624966346
"ABCG8",0.035989,0.06211,0.039485,0.0458613333333333,4,5,3,0.279919,0.336852,0.476524,0.364431666666667,19,25,16,0.766517927488735
"ABHD1",0.548215,0.837679,0.573511,0.653135,17,19,15,1.219066,0.595476,1.404846,1.07312933333333,17,18,14,0.797410452604018
"ABHD10",4.682414,3.63352,2.996599,3.77084433333333,164,141,99,20.734833,22.479951,21.319982,21.5115886666667,502,570,353,0.211928371825557
"ABHD11",16.413349,19.071503,13.597818,16.36089,302,309,281,5.79209,6.6316,4.983045,5.802245,56,74,48,2.5522294477779
"ABHD12",31.484105,29.04836,22.06709,27.533185,638,567,468,62.698382,74.955257,56.465736,64.7064583333333,591,762,413,0.434252366110637
"ABHD12B",0.21345,0.366161,0.189974,0.256528333333333,7,7,3,3.562703,1.658765,4.615794,3.27908733333333,22,21,30,0.293644002903423
"ABHD13",1.172633,1.326137,0.716184,1.07165133333333,82,109,59,2.86622,3.359063,3.388676,3.204653,195,241,166,0.492704471292478
"ABHD14A",8.546513,7.684425,5.406513,7.21248366666667,139,127,86,25.012009,25.594496,21.460029,24.022178,268,287,164,0.328208186620152
"ABHD14A.ACY1",2.555792,7.592045,3.544598,4.564145,22,61,25,3.110936,4.517742,5.004126,4.21093466666667,22,30,23,1.06778252960889
"ABHD14B",8.124944,8.387924,5.480449,7.33110566666667,292,279,180,1.988993,2.13046,2.242736,2.12072966666667,33,40,33,2.66960184204784
"ABHD15",1.644095,1.578787,1.43262,1.551834,123,111,101,0.139043,0.156659,0.265244,0.186982,6,8,8,2.14985062957989
"ABHD16A",19.452254,20.109003,15.952975,18.504744,486,433,358,34.317671,41.166479,61.739668,45.7412726666667,552,678,517,0.417291675797902
"ABHD16B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ABHD17A",21.413135,20.573032,17.57639,19.8541856666667,715,597,525,13.189788,17.685175,18.251272,16.3754116666667,437,578,391,1.20021246499004
"ABHD17B",2.046774,1.634046,1.489593,1.723471,103,84,78,9.608137,10.13461,9.429544,9.724097,351,345,244,0.253958072180809
"ABHD17C",1.848624,2.204347,1.707873,1.92028133333333,50,65,54,26.356909,23.923575,30.757178,27.012554,465,485,360,0.104249021111511
"ABHD18",8.712244,6.827573,4.421348,6.65372166666667,367,326,288,3.898036,4.946809,4.114577,4.31980733333333,195,202,135,1.43872159029318
"ABHD2",3.332886,2.82704,2.375777,2.84523433333333,614,430,406,24.811763,18.501694,16.975591,20.0963493333333,1534,1881,1288,0.182270129896724
"ABHD3",2.331696,3.741765,1.156728,2.410063,72,76,34,2.112366,4.383957,4.812756,3.769693,34,41,40,0.714943917774163
"ABHD4",15.0237,23.747182,16.357654,18.3761786666667,409,343,303,5.832204,5.914283,14.836758,8.86108166666667,103,107,75,1.96491412622246
"ABHD5",7.210165,4.691474,4.783658,5.56176566666667,177,215,128,6.272151,9.717485,9.994526,8.66138733333333,224,264,185,0.679174267656936
"ABHD6",2.357982,2.891814,1.502824,2.25087333333333,64,48,45,12.738211,13.156293,8.173231,11.3559116666667,201,211,124,0.263102668668587
"ABHD8",4.748047,3.701303,3.322699,3.92401633333333,184,148,137,7.19407,9.390167,9.704944,8.76306033333333,145,236,124,0.504351726325157
"ABI1",10.258949,6.855637,7.216852,8.11047933333333,359,321,284,19.731057,19.365981,20.50402,19.8670193333333,618,612,424,0.436597061985757
"ABI2",21.727203,10.892244,9.493522,14.0376563333333,933,760,670,50.424881,51.894418,63.248999,55.1894326666667,3251,3183,2502,0.267624277727476
"ABI3",0.029558,0.160231,0.222847,0.137545333333333,1,5,7,0,0.209091,0.075429,0.09484,0,3,1,1.03900600392143
"ABI3BP",0.659504,0.308934,0,0.322812666666667,5,4,0,0.99652,1.116168,1.795284,1.30265733333333,15,18,16,0.574472218474539
"ABITRAM",13.449005,10.517363,5.073883,9.68008366666667,184,198,136,12.878776,15.022405,19.706706,15.8692956666667,130,158,143,0.633107859255219
"ABL1",7.760499,5.097737,3.86969,5.57597533333333,787,524,458,23.387004,25.535463,27.529949,25.4841386666667,995,1264,955,0.24829862945892
"ABL2",1.446018,0.98648,1.194757,1.209085,315,194,136,4.876134,5.408775,4.808567,5.03115866666667,785,862,542,0.366278707308645
"ABLIM1",59.262507,38.678189,34.133185,44.024627,7498,5439,4652,100.860799,75.151885,120.837451,98.950045,7750,6453,5627,0.450471302939383
"ABLIM2",6.864886,5.835002,6.004859,6.23491566666667,163,143,105,19.980956,30.901303,25.59889,25.4937163333333,462,672,364,0.273080438230705
"ABLIM3",1.439051,0.939932,0.795889,1.05829066666667,79,55,65,48.422608,52.934019,47.138285,49.498304,1626,2148,1222,0.0407595998999623
"ABO",0.108377,0.428422,0.100191,0.21233,15,12,11,0.839964,0.413628,1.770949,1.00818033333333,23,39,31,0.603695783628993
"ABR",137.5781,52.298863,84.704982,91.527315,1454,973,842,591.586845,672.731938,685.513728,649.944170333333,3340,3625,3006,0.142143242411433
"ABRA",1.22541,0.904378,0.700678,0.943488666666667,55,43,33,0.028665,0.053548,0.080009,0.054074,1,2,2,1.84378769106027
"ABRACL",1.304502,3.067132,2.188819,2.18681766666667,11,29,19,19.223716,14.20645,19.051796,17.4939873333333,138,111,99,0.172316418802926
"ABRAXAS1",1.870927,1.13124,1.242214,1.41479366666667,62,58,36,4.102444,3.794132,3.584166,3.826914,77,83,56,0.500276919511445
"ABRAXAS2",2.908321,2.115077,1.946772,2.32339,158,120,108,9.187908,9.791007,10.77312,9.917345,353,405,295,0.304413756274992
"ABT1",3.32542,2.791458,2.174212,2.76369666666667,199,168,128,4.88843,4.285503,5.231131,4.801688,188,179,143,0.648724417215587
"ABTB1",4.435767,2.908722,2.928956,3.42448166666667,118,103,97,2.982307,4.057105,10.245762,5.76172466666667,62,115,92,0.654342181141754
"ABTB2",6.950399,6.045716,4.152189,5.71610133333333,790,633,438,1.344934,1.96267,3.69669,2.33476466666667,85,140,90,2.01396560317
"ACAA1",73.219918,69.137641,52.278734,64.8787643333333,1732,1479,1295,46.486176,54.061449,53.958237,51.501954,591,740,475,1.25478690437566
"ACAA2",33.764452,29.686524,22.134757,28.5285776666667,1017,904,664,7.463552,10.616386,8.612113,8.89735033333333,146,199,117,2.98348312145901
"ACACA",7.1497,4.870629,6.747958,6.25609566666667,693,417,430,87.127535,78.297049,72.405289,79.2766243333333,3380,3012,2176,0.0903886495841818
"ACACB",26.02878,14.841445,7.767875,16.2127,1315,753,655,3.694984,3.933355,3.564281,3.73087333333333,62,63,54,3.63837684655828
"ACAD10",20.02537,13.653281,10.050915,14.576522,659,558,399,11.611479,11.630295,14.269463,12.5037456666667,185,171,157,1.15349639903615
"ACAD11",6.08628,6.516346,6.250521,6.28438233333333,364,279,315,6.956361,6.78533,9.702243,7.81464466666667,123,171,123,0.826395459919088
"ACAD8",17.886304,13.41606,11.385466,14.2292766666667,633,534,433,28.56967,26.216904,35.090426,29.959,521,559,449,0.491917589930769
"ACAD9",9.950716,8.300763,6.289277,8.180252,369,346,279,16.730664,15.138342,15.036653,15.6352196666667,348,375,288,0.551856373642917
"ACADL",0.430319,0.363646,0.199827,0.331264,20,21,12,0.288112,0.704497,0.707281,0.56663,9,17,9,0.849762866790499
"ACADM",55.824798,42.128201,34.763102,44.2387003333333,1043,919,796,34.991444,30.116255,36.311604,33.8064343333333,538,526,442,1.29972234156744
"ACADS",15.466497,14.289382,12.849752,14.201877,587,501,461,1.771714,2.673468,3.757556,2.734246,38,59,46,4.07093614078987
"ACADSB",6.230585,3.533107,3.515221,4.42630433333333,558,395,389,5.696079,5.142362,5.947202,5.59521433333333,415,396,308,0.822763910174666
"ACADVL",539.418883,513.721339,438.661315,497.267179,4271,3691,3049,236.028354,256.563668,245.533457,246.041826333333,1257,1410,953,2.01693448593474
"ACAN",0,0.022851,0,0.007617,0,2,0,0.108891,0.370897,0.103268,0.194352,8,10,6,0.843651620292845
"ACAP1",14.853065,11.82895,6.245988,10.976001,42,44,28,9.140538,8.118628,5.692809,7.65065833333333,23,41,22,1.38440342209023
"ACAP2",2.720509,0.953916,0.841565,1.50533,159,108,106,19.442193,11.477702,6.945933,12.6219426666667,361,356,272,0.18391870097432
"ACAP3",32.135196,15.329502,11.519368,19.6613553333333,755,449,440,237.983872,241.790025,300.03488,259.936259,2282,2631,2345,0.0791816185780962
"ACAT1",106.632562,103.500411,97.170077,102.43435,946,923,785,122.137156,118.34408,129.991315,123.490850333333,655,741,527,0.830859052878561
"ACAT2",7.765272,8.394048,3.664681,6.60800033333333,210,229,100,150.038137,113.788996,97.188096,120.338409666667,2596,2136,1199,0.0627006761851714
"ACBD3",26.857783,13.437707,11.62415,17.3065466666667,382,312,276,55.57853,50.960754,31.733687,46.0909903333333,687,749,476,0.388748389810532
"ACBD3.AS1",0.324008,0.319377,0,0.214461666666667,2,2,0,0.246714,0.456368,0.347351,0.350144333333333,1,2,1,0.899505065260924
"ACBD4",4.538466,2.387986,1.850638,2.92569666666667,119,81,68,2.513592,3.070246,3.546908,3.043582,36,57,47,0.970846310688559
"ACBD5",7.618894,5.044549,4.657079,5.77350733333333,439,324,287,22.086031,24.008406,24.78825,23.6275623333333,786,939,654,0.275037668838438
"ACBD6",23.154423,24.794667,23.033485,23.6608583333333,532,463,433,44.648742,40.179244,47.697377,44.175121,561,617,466,0.54589468245881
"ACBD7",0.572654,0.568327,0.510339,0.55044,37,38,33,1.043718,2.012931,2.647439,1.90136266666667,46,68,57,0.534383383991522
"ACCS",8.564602,4.575821,7.352098,6.83084033333333,163,107,122,2.852259,6.929111,6.720408,5.50059266666667,40,71,38,1.20463482868075
"ACCSL",0,0,0,0,0,0,0,0,0.041683,0,0.0138943333333333,0,1,0,0.986296073588208
"ACD",6.047245,4.588355,4.00999,4.88186333333333,85,83,68,10.823814,17.900748,15.750557,14.8250396666667,143,186,143,0.37168079557631
"ACE",1.157448,0.481306,0.687591,0.775448333333333,31,27,17,7.650195,4.932748,4.196313,5.59308533333333,104,116,46,0.269289451534476
"ACE2",0.292,0.608641,1.089188,0.663276333333333,17,9,22,0.257103,0.077158,0.190801,0.175020666666667,1,1,1,1.41552942898593
"ACE3P",0,0,0,0,0,0,0,0,0.036847,0,0.0122823333333333,0,1,0,0.987866691999959
"ACER1",0,0,0,0,0,0,0,0.061841,0,0.249022,0.103621,1,0,3,0.906108165756179
"ACER2",0.086941,0.071304,0.036141,0.0647953333333333,5,4,2,1.702671,1.924675,1.809561,1.81230233333333,61,75,46,0.378620506306399
"ACER3",5.889447,3.785697,2.608854,4.094666,373,369,276,5.618697,5.605735,6.031901,5.752111,410,489,347,0.754529361261982
"ACHE",0.074404,0.220625,0.154447,0.149825333333333,5,9,7,123.812487,148.175891,116.216143,129.401507,2791,3847,1730,0.00881757703408545
"ACIN1",48.187336,30.018075,26.134553,34.779988,1665,1167,1053,89.895784,89.267185,92.097629,90.4201993333333,1572,1683,1229,0.391379457285366
"ACKR1",0,0,0,0,0,0,0,9.846748,12.019005,14.314649,12.060134,231,292,219,0.0765688927847142
"ACKR2",2.083034,1.740608,0.931254,1.58496533333333,43,37,20,0.432002,0.122803,0.473199,0.342668,14,5,6,1.92524535725387
"ACKR3",4.479841,2.665596,2.943872,3.363103,125,78,87,0,0.074184,0.633304,0.235829333333333,0,2,7,3.53050610008718
"ACKR4",0,0,0,0,0,0,0,0.106321,0,0,0.0354403333333333,3,0,0,0.96577269380724
"ACLY",20.336467,13.559479,13.590368,15.8287713333333,1109,844,693,254.093676,248.408509,244.338036,248.946740333333,6921,7108,4396,0.0673294291051373
"ACMSD",0.044606,0.168465,0.027939,0.0803366666666667,1,1,1,0.255707,0.275251,0.059046,0.196668,1,2,1,0.902787294944518
"ACNATP",0,0,0,0,0,0,0,0.143095,0.130653,0.100771,0.124839666666667,2,2,1,0.889015590073726
"ACO1",8.895559,7.661565,6.460032,7.67238533333333,708,594,504,9.414829,8.829655,9.906688,9.383724,628,626,488,0.835190277913139
"ACO2",146.738618,107.939366,96.620982,117.099655333333,7447,5908,4897,76.722101,90.811985,92.660824,86.7316366666667,1805,2351,1468,1.34614672449403
"ACOD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACOT1",6.652744,7.561148,4.666439,6.29344366666667,192,191,127,2.580575,3.185492,1.979403,2.58182333333333,39,58,23,2.03623768899825
"ACOT11",20.174206,15.320592,11.474642,15.65648,1325,899,708,0.582734,0.576701,0.609753,0.589729333333333,40,51,26,10.4775571858354
"ACOT12",0.102651,0,0,0.034217,1,0,0,0.331608,0.188218,0.467097,0.328974333333333,5,2,2,0.778206902917363
"ACOT13",28.624228,30.396445,27.420034,28.813569,613,576,520,4.473594,5.647834,5.032359,5.05126233333333,165,201,127,4.92683465989768
"ACOT2",88.207517,93.696934,77.668179,86.52421,1144,999,964,14.610747,12.124256,16.719956,14.4849863333333,110,123,100,5.65219807857327
"ACOT4",0.124947,0.174781,0.261237,0.186988333333333,6,8,12,0.210825,0.819407,0.499504,0.509912,6,26,10,0.786130803207957
"ACOT6",0.188194,0,0.040322,0.076172,5,0,1,0.113721,0.104565,0.160646,0.126310666666667,1,1,1,0.955484158899913
"ACOT7",18.509861,18.078012,11.411107,15.99966,521,479,300,141.034258,158.621084,147.569266,149.074869333333,2164,2658,1722,0.113274528077328
"ACOT8",14.918157,12.104523,11.463739,12.8288063333333,289,242,204,15.109551,19.026084,18.961389,17.699008,206,295,187,0.73954759168686
"ACOT9",29.935853,23.797934,22.855973,25.52992,918,759,709,19.733347,15.220957,15.831859,16.928721,376,398,279,1.47974414906674
"ACOX1",26.743277,25.166,14.165662,22.0249796666667,569,533,438,26.69153,36.454793,34.43575,32.5273576666667,665,715,462,0.686751992077157
"ACOX2",17.904677,19.718667,13.035042,16.8861286666667,296,273,205,0,0.720589,0,0.240196333333333,0,2,0,14.4220138263055
"ACOX3",11.241262,6.789727,5.371668,7.80088566666667,239,160,120,9.956542,12.099373,8.284384,10.113433,181,210,142,0.791914223684677
"ACOXL",0.725081,0.07677,0.356086,0.385979,14,3,7,0.165362,0.317846,0.200234,0.227814,4,5,4,1.1288183715123
"ACOXL.AS1",0.208242,0.234062,0.294801,0.245701666666667,10,13,16,0.133131,0.04982,0.073672,0.085541,5,2,2,1.14753995166158
"ACP1",30.223411,32.418039,30.824921,31.155457,582,628,585,61.586263,66.10944,74.714785,67.4701626666667,798,920,684,0.469627290890814
"ACP2",43.214406,45.839884,42.704658,43.9196493333333,569,466,395,115.861262,97.504509,108.715051,107.360274,595,540,395,0.414539827883172
"ACP3",0.862381,0.252187,0.58269,0.565752666666667,9,11,11,0.048184,0.022238,0,0.023474,2,1,0,1.52984117492644
"ACP4",0,0.080253,0,0.026751,0,2,0,0.140216,0.12039,0.201053,0.153886333333333,2,2,2,0.889819881161027
"ACP5",0.224677,1.062225,0,0.428967333333333,1,4,0,0.900021,1.872376,0.519606,1.09733433333333,4,9,1,0.681325485699864
"ACP6",5.616296,6.558338,5.860511,6.011715,182,148,113,5.681603,4.537779,4.413437,4.87760633333333,128,125,95,1.19295417255743
"ACP7",0.015824,0.016768,0.030042,0.020878,1,1,2,0.348403,0.256502,0.265236,0.290047,13,11,7,0.791349462461445
"ACR",0,0.037509,0.037908,0.025139,0,1,1,0,0.561401,0,0.187133666666667,0,4,0,0.863541342297596
"ACRBP",0.3985,0.030659,0.225437,0.218198666666667,4,1,2,0.871936,1.387368,0.356541,0.871948333333333,8,10,2,0.650765111928837
"ACRP1",0,0,0,0,0,0,0,0.316991,0,0,0.105663666666667,2,0,0,0.904434169402329
"ACRV1",0.027065,0.168649,0.254211,0.149975,1,3,3,0.419432,0.594965,0.365907,0.460101333333333,5,9,3,0.787599445152665
"ACSBG1",0.540764,0.319036,0.523883,0.461227666666667,30,21,25,0.253329,0.789068,1.028992,0.690463,21,18,25,0.864394941898561
"ACSBG2",0.522338,0.103219,0.103778,0.243111666666667,4,1,1,0.326791,0.354839,0.057953,0.246527666666667,2,2,1,0.997259587499462
"ACSF2",61.978687,54.648487,53.059789,56.562321,577,446,412,0.770281,0.767876,3.321446,1.61986766666667,2,5,7,21.9714612811868
"ACSF3",19.299129,13.763293,10.433563,14.4986616666667,273,225,190,15.821189,18.561092,20.415246,18.2658423333333,217,288,178,0.804463225563267
"ACSL1",43.878419,27.152981,30.101182,33.7108606666667,716,624,486,62.19037,73.44608,83.471369,73.0359396666667,894,1047,659,0.468837983592104
"ACSL3",71.523045,48.918818,50.907122,57.1163283333333,1224,1079,919,130.996535,121.985228,113.197501,122.059754666667,2784,3004,2053,0.4722610449757
"ACSL4",36.054531,15.661033,10.428141,20.7145683333333,1246,833,675,61.049607,65.37075,77.690858,68.0370716666667,3385,3357,2270,0.314534898556797
"ACSL5",0.1358,0,0.182111,0.105970333333333,3,0,1,0.344508,0.341116,0.484939,0.390187666666667,7,4,5,0.795554700888106
"ACSL6",0.165731,0.038947,0.026724,0.077134,5,3,2,16.646079,21.155853,18.209522,18.6704846666667,1030,1182,804,0.0547588947732079
"ACSM1",0,0.159858,0,0.053286,0,2,0,0.124507,0.048926,0,0.057811,1,1,0,0.995722298217734
"ACSM2A",1.918943,2.292445,1.490272,1.90055333333333,10,6,4,2.771496,1.037998,0.161293,1.32359566666667,12,12,4,1.24830381418913
"ACSM2B",0,0.111241,0,0.0370803333333333,0,2,0,0.143928,1.678159,1.180417,1.00083466666667,5,15,6,0.518323852845412
"ACSM3",1.027824,2.197071,1.355443,1.52677933333333,11,13,11,3.546028,4.370048,3.432423,3.782833,37,79,10,0.528301810523874
"ACSM4",0,0,0,0,0,0,0,0.149807,0.241539,0.10526,0.165535333333333,4,7,2,0.857974847609367
"ACSM5",0.347033,0.226793,0.050724,0.208183333333333,7,6,1,0,0.179494,0,0.0598313333333333,0,2,0,1.13997699004936
"ACSM6",0.025569,0.132301,0,0.0526233333333333,1,4,0,0.069018,0.123371,0.333466,0.175285,2,3,6,0.895632406891378
"ACSS1",0.37447,0.329271,0.198105,0.300615333333333,29,24,13,0.066638,0.220548,0.348834,0.212006666666667,3,9,8,1.07310905880606
"ACSS2",136.021315,95.971222,128.057604,120.016713666667,1559,1286,1185,148.399461,146.694353,101.822483,132.305432333333,739,725,433,0.907815319664255
"ACSS3",2.79066,4.630495,1.143408,2.85485433333333,125,108,90,0.627096,0.612727,1.358752,0.866191666666667,13,15,29,2.06562616380061
"ACTA1",636.770692,441.289829,564.554107,547.538209333333,19134,12570,15960,0.242012,0.585729,0.672663,0.500134666666667,3,10,8,365.659311475148
"ACTA2",51.781238,68.388245,46.909126,55.6928696666667,1324,1661,1126,2.655925,3.057572,5.813821,3.84243933333333,28,47,56,11.7075023070329
"ACTA2.AS1",0.707881,0.931777,1.036115,0.891924333333333,18,27,22,1.477382,1.384338,1.539489,1.46706966666667,11,14,11,0.766871061200947
"ACTB",429.465479,453.29093,375.743403,419.499937333333,7846,7769,6339,2178.850167,2041.670166,2557.016143,2259.17882533333,20799,21935,16943,0.186047197956258
"ACTBL2",0,0.022184,0.02198,0.0147213333333333,0,1,1,0.259337,0.108094,0,0.122477,9,4,0,0.904001893431521
"ACTBP1",0,0,0,0,0,0,0,0,0,0.113546,0.0378486666666667,0,0,1,0.96353161315105
"ACTBP12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTBP14",0.100719,0,0,0.033573,2,0,0,0.082744,0,0,0.0275813333333333,1,0,0,1.00583084420893
"ACTC1",5080.246607,4691.279529,4052.296585,4607.940907,121009,106500,94643,0.551692,0.56988,1.037101,0.719557666666667,8,10,7,2680.30610217007
"ACTE1P",0.089983,0.070747,0.047705,0.0694783333333333,4,3,2,0.167169,0.110276,0.053288,0.110244333333333,5,3,1,0.963281956254074
"ACTG1",124.614163,112.983909,79.093729,105.563933666667,2936,2870,2190,1435.350734,1536.991071,1807.979395,1593.4404,23732,27012,21393,0.0668346923890455
"ACTG1P10",0.051013,0.053834,0,0.034949,1,1,0,0,0.152769,0.117731,0.0901666666666667,0,2,1,0.949349334964073
"ACTG1P12",0,0.048633,0,0.016211,0,1,0,0.075795,0.069278,0.213601,0.119558,1,1,2,0.907689463163141
"ACTG1P14",0.048173,0.101343,0,0.0498386666666667,1,2,0,0.318918,0.072779,0.11227,0.167989,4,1,1,0.898842940016273
"ACTG1P15",0.052066,0,0,0.0173553333333333,1,0,0,0,0.078194,0.12056,0.0662513333333333,0,1,1,0.954142144097358
"ACTG1P16",0,0,0,0,0,0,0,0,0.076282,0,0.0254273333333333,0,1,0,0.9752031835833
"ACTG1P17",0.909905,2.307762,2.809933,2.0092,6,17,20,0.328328,0,0.561058,0.296462,2,0,4,2.32108615601537
"ACTG1P19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTG1P21",0,0,0,0,0,0,0,0,0.084559,0,0.0281863333333333,0,1,0,0.972586356753105
"ACTG1P23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTG1P24",0,0.071206,0,0.0237353333333333,0,1,0,0,0,0,0,0,0,0,1.02373533333333
"ACTG1P25",0.085342,0.114208,0.291821,0.163790333333333,4,3,6,0.609463,0.450252,0.430654,0.496789666666667,18,15,9,0.777524297000981
"ACTG2",0.271346,0.303675,0.231978,0.268999666666667,8,3,6,0.239946,0.184371,2.284464,0.902927,2,2,27,0.66686723487904
"ACTL10",0.248173,0.129837,0.099075,0.159028333333333,11,5,4,0.141201,0.158296,0.137933,0.14581,3,4,2,1.01153623491969
"ACTL11P",0.023064,0,0,0.007688,2,0,0,0.019075,0,0,0.00635833333333333,1,0,0,1.00132126561944
"ACTL6A",129.936939,63.089341,28.578082,73.8681206666667,238,226,162,67.288182,35.925033,85.845286,63.0195003333333,123,104,102,1.16945806007306
"ACTL6B",0,0,0,0,0,0,0,154.861852,109.866441,166.128293,143.618862,576,645,448,0.00691472734725295
"ACTL7A",0,0,0,0,0,0,0,0,0,0.078863,0.0262876666666667,0,0,1,0.974385674192064
"ACTL7B",0,0,0,0,0,0,0,0,0,0.088939,0.0296463333333333,0,0,1,0.971207265666301
"ACTL8",0,0,0,0,0,0,0,0.049515,0,0,0.016505,1,0,0,0.983762991820011
"ACTL9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTN1",97.368685,90.347999,62.458246,83.3916433333333,3154,2333,1894,42.915893,53.04208,30.351943,42.1033053333333,709,901,468,1.95789261822736
"ACTN1.AS1",0,0,0.194018,0.0646726666666667,0,0,1,0,0,0,0,0,0,0,1.06467266666667
"ACTN2",978.395053,817.138475,753.753803,849.762443666667,32985,24389,21981,10.431195,12.550374,2.658834,8.546801,163,226,63,89.1149238018753
"ACTN3",0.251983,0.266257,0.25194,0.256726666666667,16,16,15,0.026669,0.072504,0,0.0330576666666667,1,3,0,1.21651163068341
"ACTN4",80.761957,61.78139,43.622584,62.0553103333333,1727,1358,1104,88.341101,89.90874,113.006576,97.0854723333333,944,1111,817,0.642860852207006
"ACTN4P1",0,0.036878,0,0.0122926666666667,0,1,0,0,0,0.16696,0.0556533333333333,0,0,2,0.958925278500518
"ACTP1",0,0,0,0,0,0,0,0,0,0.734219,0.244739666666667,0,0,1,0.803380840813032
"ACTR10",123.432299,114.333934,91.069828,109.612020333333,961,968,829,175.090819,207.781083,223.094765,201.988889,1347,1561,1119,0.544916625132784
"ACTR1A",64.377145,42.659304,39.165459,48.7339693333333,3101,2292,2094,135.467299,131.59114,164.703958,143.920799,3143,3440,2547,0.343180341790231
"ACTR1AP1",0.146532,0,0,0.048844,3,0,0,0,0,0,0,0,0,0,1.048844
"ACTR1B",19.202777,14.33055,13.258617,15.5973146666667,779,576,553,28.348357,31.987461,34.845941,31.727253,679,815,581,0.50714047606338
"ACTR2",26.040333,13.291404,11.523641,16.9517926666667,1146,882,773,90.130579,85.113097,98.337326,91.1936673333333,4098,3983,3193,0.194718283651312
"ACTR3",38.861514,29.33901,25.230379,31.1436343333333,1098,1075,941,83.778842,80.647357,87.559013,83.9950706666667,1903,1958,1481,0.378182335530894
"ACTR3B",7.030276,2.889677,2.312428,4.07746033333333,129,80,93,23.73554,20.329805,21.54651,21.8706183333333,309,312,235,0.22200800430188
"ACTR3BP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR3C",0.6982,1.16039,0.413306,0.757298666666667,10,10,5,0.030079,0.14202,0.021249,0.0644493333333333,2,4,1,1.65089930693429
"ACTR3P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR5",1.163629,0.795908,0.976133,0.978556666666667,62,40,49,2.282428,2.070326,3.460384,2.60437933333333,72,72,77,0.548931309301703
"ACTR6",7.680683,7.620821,3.561405,6.28763633333333,89,134,72,24.835879,26.636835,23.772285,25.0816663333333,388,418,287,0.279416055714947
"ACTR6P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR8",17.708309,15.074514,11.257858,14.680227,360,281,217,23.771453,22.759294,31.53109,26.0206123333333,450,503,352,0.580306130984917
"ACTRT1",0,0,0,0,0,0,0,0,0,0.167548,0.0558493333333333,0,0,2,0.947104826825039
"ACTRT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTRT3",0.448872,0.581869,0.461129,0.49729,14,18,14,1.443018,1.511988,0.769716,1.241574,29,33,11,0.66796367195551
"ACVR1",7.233818,5.194846,4.253429,5.56069766666667,358,289,222,6.034686,8.207685,6.259893,6.834088,217,313,134,0.837455191550908
"ACVR1B",7.139766,4.870088,4.743164,5.58433933333333,614,453,436,55.209179,56.089019,59.415097,56.9044316666667,1548,1896,1377,0.113710456070734
"ACVR1C",0.00775,0.013681,0,0.00714366666666667,1,2,0,0.137088,0.073565,0.237864,0.149505666666667,13,9,9,0.87615372057032
"ACVR2A",2.344089,1.398215,1.171016,1.63777333333333,115,94,85,25.003915,23.782342,23.796881,24.1943793333333,1564,1417,966,0.104696896813149
"ACVR2B",1.1158,1.888897,1.517997,1.50756466666667,261,178,121,6.214092,4.560656,8.131002,6.30191666666667,990,790,922,0.343411843922258
"ACVR2B.AS1",0.180043,0.218239,0.259741,0.219341,9,11,13,0.930023,0.683623,1.107894,0.90718,30,24,25,0.639342379848782
"ACVRL1",1.239071,1.061599,0.85141,1.05069333333333,40,22,30,2.000151,0.803904,0.719904,1.174653,17,40,28,0.942997955689176
