"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","FoldChange"
"ADCY10",0.6431,0.6431,0.095948,0.039473,0.019977,0.0517993333333333,1.56218011166896
"ADCY10P1",4.81291,4.81291,2.288528,3.3026,2.270997,2.62070833333333,1.60546209880663
"ADCY2",248.83996,248.83996,0.17816,0.66433,0.071804,0.304764666666667,191.482775693395
"ADCY3",59.08264,59.08264,0.989079,0.854518,0.47374,0.772445666666667,33.8981561635082
"ADCY4",10.14446,10.14446,0.32983,0.401649,0.214958,0.315479,8.47178860323882
"ADCY5",63.0035,63.0035,29.485628,24.648613,19.357219,24.4971533333333,2.51022140249382
"ADCY6",16.90743,16.90743,52.569283,30.652688,27.231797,36.8179226666667,0.473517018844187
"ADCY7",3.21552,3.21552,1.115192,0.719433,0.654716,0.829780333333333,2.30383938618497
"ADCY8",7.01191,7.01191,0.108939,0,0.014524,0.0411543333333333,7.69521841622584
"ADCY9",14.23128,14.23128,3.831584,2.220177,1.998618,2.68345966666667,4.13504731376182
"ADCYAP1",2.96658,2.96658,0,0,0,0,3.96658
"ADCYAP1R1",22.09375,22.09375,0.006753,0,0,0.002251,23.0418827219928
"ADD1",255.33325,255.33325,153.183987,134.469754,126.62982,138.094520333333,1.84287094405811
"ADD2",36.0346,36.0346,5.559971,3.289912,3.736443,4.195442,7.12828667897746
"ADD3",920.53153,920.53153,179.187635,64.000519,43.576139,95.5880976666667,9.54083942288914
"ADGB",1.05801,1.05801,0.054045,0.059068,0.038539,0.0505506666666667,1.95898214650602
"ADH1A",3.73416,3.73416,0.524325,0.037682,0,0.187335666666667,3.98721282692594
"ADH1B",13.38072,13.38072,0.014292,0.010538,0.024878,0.0165693333333333,14.1463248284754
"ADH1C",0.14522,0.14522,0,0,0,0,1.14522
"ADH4",0,0,0.029115,0,0,0.009705,0.990388281725851
"ADH5",34.64466,34.64466,78.39781,62.67658,56.457748,65.844046,0.533251084172852
"ADH6",0.60161,0.60161,0.394861,0.596771,0.522517,0.504716333333333,1.06439331089869
"ADH7",0.10373,0.10373,0.120761,0,0,0.0402536666666667,1.06102005248079
"ADHFE1",16.92817,16.92817,14.948092,14.215742,12.787038,13.983624,1.19651761149372
"ADI1",28.64927,28.64927,29.09088,31.659375,27.77474,29.5083316666667,0.971841735691982
"ADIG",0,0,0,0,0,0,1
"ADIPOQ",0.6431,0.6431,0.034025,0.022496,0.028266,0.0282623333333333,1.59793852865692
"ADIPOR1",39.66503,39.66503,34.526107,31.357092,27.232321,31.0385066666667,1.2692548508295
"ADIPOR2",167.16569,167.16569,9.189842,8.119334,7.344019,8.21773166666667,18.2437172268883
"ADK",171.68817,171.68817,11.915415,10.357807,7.022151,9.76512433333333,16.0414468660882
"ADM",26.78219,26.78219,12.326912,9.764378,11.025989,11.039093,2.30766470530629
"ADM2",0.4564,0.4564,0.032053,0.071322,0.011638,0.0383376666666667,1.40262657009778
"ADNP",12.46793,12.46793,14.095506,12.815889,10.050779,12.3207246666667,1.01105085023653
"ADNP2",5.24856,5.24856,12.492528,2.990565,2.49652,5.99320433333333,0.893518865195464
"ADO",13.62967,13.62967,2.460041,2.781656,2.109367,2.45035466666667,4.24004817282552
"ADORA1",60.86673,60.86673,5.806826,4.790978,3.967275,4.85502633333333,10.5664307003686
"ADORA2A",8.33961,8.33961,1.33958,0.74573,1.152519,1.07927633333333,4.49175987350727
"ADORA2B",4.4395,4.4395,0.761463,0.775973,0.622445,0.719960333333333,3.16257293530607
"ADORA3",27.25933,27.25933,0,0,0,0,28.25933
"ADPGK",24.9981,24.9981,12.097518,8.326456,6.13148,8.851818,2.63891395476449
"ADPRH",1.41068,1.41068,1.170042,1.306376,1.207528,1.227982,1.08200156015623
"ADPRHL1",3.73416,3.73416,87.623752,72.82769,76.641213,79.030885,0.0591541627960256
"ADPRHL2",43.87633,43.87633,5.906548,5.014056,4.694375,5.204993,7.23229341274035
"ADPRM",2.6554,2.6554,1.45691,0.95853,0.879918,1.09845266666667,1.74195017979915
"ADRA1A",5.78794,5.78794,0.025515,0.102006,0.024366,0.050629,6.46083441443174
"ADRA1B",3.63043,3.63043,0.374976,0.339421,0.369417,0.361271333333333,3.40154816061652
"ADRA1D",1.24472,1.24472,0.080449,0.0371,0.088722,0.068757,2.10030905060739
"ADRA2A",0.95428,0.95428,0,0.0134,0,0.00446666666666667,1.94558969934293
"ADRA2B",3.56819,3.56819,0.083598,0.064501,0.102753,0.0836173333333333,4.21568561103366
"ADRA2C",5.12409,5.12409,0.098793,0.145416,0.05509,0.0997663333333333,5.56853743780118
"ADRB1",1.80484,1.80484,2.1553,2.869327,1.868118,2.29758166666667,0.85057484045126
"ADRB2",3.27776,3.27776,0.659087,0.581192,0.584171,0.60815,2.66005036843578
"ADRB3",0,0,0.05234,0.115423,0.075513,0.081092,0.924990657594358
"ADRM1",65.53443,65.53443,33.153986,31.020408,24.844419,29.6729376666667,2.1691574091485
"ADSL",21.13947,21.13947,112.110103,80.936128,62.391014,85.1457483333333,0.257000147173059
"ADTRP",3.58894,3.58894,0.063655,0,0.331294,0.131649666666667,4.05508889824265
"AEBP1",62.75456,62.75456,3.63944,2.000052,1.793493,2.47766166666667,18.332594171275
"AEBP2",10.93278,10.93278,7.367645,5.103759,3.549319,5.340241,1.88207041341173
"AEN",6.90819,6.90819,5.588296,5.342741,4.406112,5.112383,1.29379817985882
"AFAP1",4.39801,4.39801,3.908081,2.811282,3.332679,3.35068066666667,1.24072769609537
"AFAP1L1",3.50596,3.50596,20.169832,17.346547,13.400218,16.972199,0.250718345595884
"AFAP1L2",27.57051,27.57051,1.188832,1.12508,0.808664,1.04085866666667,13.9992594620304
"AFF1",10.31042,10.31042,6.920093,3.864595,3.586838,4.79050866666667,1.95326881472589
"AFF2",3.38149,3.38149,0.286195,0.11348,0.082932,0.160869,3.77431906614786
"AFF3",21.22245,21.22245,2.122004,2.112918,2.473893,2.23627166666667,6.86668249420758
"AFF4",7.5098,7.5098,4.609121,2.888101,2.324789,3.27400366666667,1.99106052864874
"AFG3L1P",32.65311,32.65311,9.347045,6.134107,5.323901,6.93501766666667,4.24108822610057
"AFG3L2",18.79525,18.79525,71.315232,42.356748,39.185155,50.9523783333333,0.381026829474313
"AFM",0,0,0.026079,0.025368,0,0.017149,0.983140129912137
"AFMID",196.87297,196.87297,25.195623,22.849002,19.331607,22.458744,8.43493453869483
"AFP",0.4564,0.4564,1.322048,1.003117,1.248131,1.19109866666667,0.664689373489342
"AFTPH",12.42644,12.42644,2.104705,1.859219,1.950039,1.971321,4.5186770463373
"AGA",12.8206,12.8206,2.964544,2.070598,1.942067,2.32573633333333,4.15565114452348
"AGAP1",327.56841,327.56841,3.10479,1.911354,2.297394,2.437846,95.5739175053216
"AGAP11",187.84876,187.84876,0,0,0,0,188.84876
"AGAP2",112.35659,112.35659,0.016202,0.010699,0,0.008967,112.349155125985
"AGAP3",335.1197,335.1197,36.285633,21.823063,25.19628,27.7683253333333,11.683672793096
"AGAP4",1.82559,1.82559,7.838784,10.067337,3.351015,7.085712,0.349454692425355
"AGAP5",1.63888,1.63888,3.722359,2.596805,2.460699,2.926621,0.672048562873779
"AGAP6",6.61775,6.61775,4.203342,3.135968,3.295296,3.54486866666667,1.67612104082802
"AGAP9",0,0,4.303122,5.115992,2.98596,4.13502466666667,0.194741031428995
"AGBL1",0.20745,0.20745,0.174113,0.070004,0.009905,0.084674,1.11319161333267
"AGBL2",2.05379,2.05379,0.068239,0.180448,0.161956,0.136881,2.68611226680717
"AGBL3",3.69266,3.69266,0.535719,0.582941,0.95389,0.69085,2.77532601945767
"AGBL4",18.65003,18.65003,0.207912,0.078864,0.071547,0.119441,17.5534306854939
"AGBL5",12.21899,12.21899,6.835706,5.203639,4.551515,5.53028666666667,2.02425876148367
"AGER",14.72917,14.72917,3.399831,3.238186,4.165934,3.601317,3.4184060780859
"AGFG1",23.04804,23.04804,12.453578,14.959457,11.251119,12.8880513333333,1.73156330019325
"AGFG2",32.54939,32.54939,4.634728,3.754121,3.312598,3.90048233333333,6.84614038332417
"AGGF1",7.75875,7.75875,3.020738,2.491328,2.272935,2.59500033333333,2.43636973237184
"AGK",17.42606,17.42606,14.039557,6.032043,9.333119,9.801573,1.70586821012088
"AGL",2.71764,2.71764,13.588373,7.492136,6.033664,9.03805766666667,0.37035451712388
"AGMAT",2.6554,2.6554,0.307066,0.123223,0.153755,0.194681333333333,3.05972806137425
"AGMO",6.34806,6.34806,0.091285,0,0.044503,0.0452626666666667,7.02986936616889
"AGPAT1",67.15256,67.15256,27.165602,24.508084,24.446505,25.373397,2.58414037448418
"AGPAT2",9.50135,9.50135,10.194313,10.655915,10.39657,10.4155993333333,0.919912279098326
"AGPAT3",170.07003,170.07003,6.213009,3.989278,3.340613,4.5143,31.0229820648133
"AGPAT4",189.84031,189.84031,3.542077,1.810263,1.986204,2.44618133333333,55.3773268266789
"AGPAT5",14.35575,14.35575,4.403986,3.172896,2.976115,3.51766566666667,3.39904524438395
"AGPS",6.03688,6.03688,6.34468,4.527995,1.9977,4.290125,1.33019163063255
"AGR2",0,0,0,0,0,0,1
"AGR3",0,0,0,0,0,0,1
"AGRN",105.36542,105.36542,46.880423,14.68963,16.705712,26.0919216666667,3.92609359013723
"AGRP",1.63888,1.63888,0.327996,0,0,0.109332,2.37880093605882
"AGT",94.05922,94.05922,15.668401,15.443338,11.613746,14.2418283333333,6.23673341026344
"AGTPBP1",25.95238,25.95238,4.304379,4.356909,3.208737,3.956675,5.43759274110165
"AGTR1",0.82981,0.82981,0.036968,0.051561,0,0.0295096666666667,1.77736067882154
"AGTR2",0,0,0,0,0,0,1
"AGTRAP",19.60432,19.60432,5.909797,8.55236,4.87903,6.44706233333333,2.76677152382279
"AGXT",0,0,0.40765,0,0,0.135883333333333,0.8803721039426
"AGXT2",0,0,0,0.03453,0,0.01151,0.988620972605313
"AHCTF1",8.02843,8.02843,9.794642,10.507182,10.791904,10.364576,0.794436149663657
"AHCY",42.38266,42.38266,46.397388,40.184516,35.265087,40.6156636666667,1.04245988595752
"AHCYL1",98.29127,98.29127,13.831331,8.564906,7.852271,10.082836,8.95901283750838
"AHCYL2",18.52556,18.52556,3.946434,1.513546,1.58485,2.34827666666667,5.83152527220471
"AHDC1",13.23551,13.23551,8.720524,4.980401,3.705219,5.802048,2.09282704267891
"AHI1",65.63815,65.63815,5.51459,4.987342,3.89432,4.79875066666667,11.4918115695266
"AHNAK",58.23208,58.23208,25.177395,24.338481,25.463756,24.9932106666667,2.27875196948865
"AHNAK2",10.97427,10.97427,6.352105,4.722924,5.104707,5.39324533333333,1.87295643693949
"AHR",7.11564,7.11564,1.744644,0.649098,0.384949,0.926230333333333,4.21322406752671
"AHRR",6.30657,6.30657,0.125704,0.179308,0.108044,0.137685333333333,6.42231185190047
"AHSA1",253.21722,253.21722,158.605398,162.899639,141.274599,154.259878666667,1.637365829364
"AHSG",0.16596,0.16596,0,0.068161,0.068956,0.0457056666666667,1.11499826114232
"AHSP",1.22397,1.22397,0,0,0,0,2.22397
"AICDA",0.35267,0.35267,0.019139,0.054139,0.038144,0.0371406666666667,1.30423002729941
"AIDA",37.54901,37.54901,10.993077,9.065285,7.751276,9.26987933333333,3.75359911726324
"AIF1",28.13064,28.13064,0,0,0,0,29.13064
"AIF1L",337.42243,337.42243,2.336113,1.715606,1.478634,1.843451,119.018203584307
"AIFM1",23.73263,23.73263,51.762293,48.094343,43.107555,47.6547303333333,0.508329402517635
"AIFM2",4.93738,4.93738,8.131755,7.248161,5.827723,7.069213,0.735806577419632
"AIFM3",82.79452,82.79452,0.174113,0.080761,0.361313,0.205395666666667,69.5161948206771
"AIG1",439.07443,439.07443,23.028146,15.902997,18.699268,19.210137,21.7749355187449
"AIM2",1.5559,1.5559,0,0,0,0,2.5559
"AIMP1",25.78642,25.78642,14.035394,15.28016,12.368764,13.8947726666667,1.79837722934476
"AIMP2",18.69152,18.69152,29.300659,27.910825,23.676455,26.9626463333333,0.704208026853539
"AIP",72.00696,72.00696,16.064166,13.686924,11.641792,13.7976273333333,4.93369364935577
"AIPL1",0.08298,0.08298,0.023446,0.074105,0.024636,0.040729,1.04059750424943
"AIRE",1.49366,1.49366,0.019329,0.043618,0.035934,0.0329603333333333,2.41409076373052
"AJAP1",40.95124,40.95124,0,0.003998,0.003997,0.002665,41.8397371006268
"AJUBA",2.09528,2.09528,19.641896,16.50701,11.426623,15.8585096666667,0.183603418166916
"AK1",185.77423,185.77423,169.511885,155.942241,149.917065,158.457063666667,1.17131361700249
"AK2",63.58437,63.58437,290.041271,188.130079,164.329545,214.166965,0.300159320460741
"AK3",30.37113,30.37113,30.129824,23.841137,20.645666,24.872209,1.21254161173482
"AK4",6.36881,6.36881,16.698496,10.748464,10.077317,12.5080923333333,0.545510781105361
"AK5",2070.54765,2070.54765,1.332174,8.911239,2.018469,4.087294,407.200301378297
"AK7",3.07031,3.07031,0.390036,0.783811,0.340842,0.504896333333333,2.704711221526
"AK8",4.04533,4.04533,0.063736,0.067156,0,0.0436306666666667,4.83440182542228
"AKAP1",32.07225,32.07225,33.668563,25.43591,17.371185,25.491886,1.24839167736114
"AKAP10",31.13871,31.13871,57.573597,23.208753,28.45495,36.4124333333333,0.859038216350536
"AKAP11",14.16905,14.16905,1.277409,0.690851,0.511723,0.826661,8.3042502139149
"AKAP12",14.85364,14.85364,2.116452,1.322612,1.137142,1.525402,6.27766985216611
"AKAP13",10.20669,10.20669,88.390787,83.642969,72.945434,81.65973,0.135576174758858
"AKAP14",0,0,0,0,0,0,1
"AKAP17A",0,0,5.924026,4.065866,3.942554,4.64414866666667,0.177174638560784
"AKAP3",2.96658,2.96658,0.550055,0.44909,0.240807,0.413317333333333,2.80657422536859
"AKAP4",0,0,0,0,0,0,1
"AKAP5",0.85056,0.85056,0.180639,0.096267,0.060495,0.112467,1.66347406260141
"AKAP6",89.14259,89.14259,16.827521,7.914701,5.542469,10.094897,8.12468921523111
"AKAP7",14.54246,14.54246,1.486933,3.486018,1.8294,2.26745033333333,4.75675478260266
"AKAP8",8.27738,8.27738,4.156941,3.114607,3.634783,3.63544366666667,2.00140065701011
"AKAP8L",38.66925,38.66925,32.282756,23.60905,22.763673,26.218493,1.45743741213005
"AKAP9",26.42952,26.42952,11.09532,9.145132,9.459289,9.89991366666667,2.51648965660003
"AKIP1",30.68231,30.68231,19.270267,17.234192,17.45468,17.9863796666667,1.66868621381373
"AKIRIN1",48.14986,48.14986,29.683135,27.962873,24.374267,27.3400916666667,1.73428726265588
"AKIRIN2",25.45449,25.45449,12.048266,12.146192,12.830216,12.341558,1.98286362057565
"AKNA",16.36805,16.36805,2.140785,1.393399,1.110215,1.548133,6.81599037412882
"AKNAD1",1.7841,1.7841,0,0,0,0,2.7841
"AKR1A1",97.39922,97.39922,72.634197,76.767677,49.552026,66.3179666666667,1.46170814230376
"AKR1B1",95.055,95.055,185.181796,188.783693,142.060414,172.008634333333,0.555203503976178
"AKR1B10",0.35267,0.35267,0,0.073031,0,0.0243436666666667,1.32052361333159
"AKR1B15",0.12447,0.12447,0.271835,0.15113,0.266126,0.229697,0.914428513690771
"AKR1C1",10.06147,10.06147,4.097234,3.275112,2.9458,3.439382,2.49166888544397
"AKR1C2",2.07453,2.07453,1.073886,1.439509,0.787886,1.100427,1.46376427269312
"AKR1C3",9.87477,9.87477,1.038097,0.637365,0.487883,0.721115,6.31844472914361
"AKR1C4",0,0,0,0,0,0,1
"AKR1D1",0.12447,0.12447,0.06208,0.088247,0,0.050109,1.07081264897263
"AKR1E2",3.42298,3.42298,0.575951,0.83067,0.189243,0.531954666666667,2.88714809663645
"AKR7A2",29.97697,29.97697,20.809932,19.23847,16.562324,18.870242,1.55896289536886
"AKR7A3",1.99155,1.99155,0.242855,0,0.092445,0.111766666666667,2.69080742362006
"AKT1",102.46107,102.46107,65.94609,62.155122,45.190461,57.763891,1.76062320311635
"AKT1S1",57.00811,57.00811,16.032576,21.837213,11.741968,16.5372523333333,3.30770800906725
"AKT2",74.28895,74.28895,73.642982,43.027711,27.408836,48.0265096666667,1.5356783607867
"AKT3",77.83639,77.83639,1.892572,1.095038,1.036197,1.341269,33.6725040992727
"AKTIP",40.4326,40.4326,14.133107,9.487839,7.205187,10.2753776666667,3.67460862286564
"ALAD",115.69658,115.69658,9.543816,6.97306,5.66043,7.39243533333333,13.9049721999645
"ALAS1",31.3669,31.3669,60.090393,67.559925,52.034616,59.894978,0.531520021240504
"ALAS2",1.92931,1.92931,0.18876,0.028796,0.062778,0.0934446666666667,2.67897415324171
"ALB",14.50097,14.50097,0.034711,0,0.077145,0.0372853333333333,14.9437859592475
"ALCAM",52.1537,52.1537,6.022683,3.964638,3.460491,4.482604,9.69497341044511
"ALDH16A1",12.3642,12.3642,6.720437,7.124547,4.958975,6.26798633333333,1.83877615987078
"ALDH18A1",7.01191,7.01191,8.41965,5.737147,5.392003,6.51626666666667,1.06594275526857
"ALDH1A1",93.9555,93.9555,0.238054,0.391803,0.05298,0.227612333333333,77.3497442325034
"ALDH1A2",10.53862,10.53862,0.271216,0,3.936171,1.40246233333333,4.80283076238309
"ALDH1A3",10.3934,10.3934,0.136278,0.032584,0.083014,0.0839586666666667,10.510917390454
"ALDH1B1",6.43105,6.43105,7.030124,5.286041,5.021026,5.77906366666667,1.09617645819425
"ALDH1L1",20.76605,20.76605,0.363672,0.275458,0.238492,0.292540666666667,16.8397409546366
"ALDH1L2",2.11602,2.11602,0.174113,0.137701,0.026891,0.112901666666667,2.79990595155906
"ALDH2",165.00818,165.00818,38.985731,34.457752,32.021821,35.1551013333333,4.59155620861027
"ALDH3A1",0.60161,0.60161,0,0.035059,0,0.0116863333333333,1.58310925751361
"ALDH3A2",25.72418,25.72418,83.916515,51.005104,42.09327,59.004963,0.445366160795733
"ALDH3B1",6.16136,6.16136,0.215259,0.251194,0.580203,0.348885333333333,5.30909471919531
"ALDH3B2",1.03727,1.03727,0,0,0,0,2.03727
"ALDH4A1",18.69152,18.69152,16.091227,14.236378,12.313582,14.213729,1.29432567124076
"ALDH5A1",14.1483,14.1483,3.385817,8.035504,2.834501,4.75194066666667,2.63359809807959
"ALDH6A1",42.00925,42.00925,4.066482,2.282981,1.973144,2.77420233333333,11.395586723093
"ALDH7A1",54.14525,54.14525,156.150491,115.877195,117.350024,129.79257,0.421623720674653
"ALDH8A1",8.23589,8.23589,1.973945,1.89352,0.292725,1.38673,3.86968362571384
"ALDH9A1",37.77721,37.77721,31.358528,31.25721,25.597701,29.4044796666667,1.27537818193655
"ALDOA",2300.38492,2300.38492,2589.019865,2131.424549,2169.654342,2296.69958533333,1.00160392363309
"ALDOB",1.14099,1.14099,0.234879,0.199183,0.057365,0.163809,1.83964035335695
"ALDOC",336.2192,336.2192,24.639877,20.540509,19.423294,21.53456,14.9645344750463
"ALG1",14.54246,14.54246,4.513467,4.842633,3.364197,4.240099,2.96606228241108
"ALG10",0.33192,0.33192,0.172368,0.330183,0.220861,0.241137333333333,1.07314473928751
"ALG10B",0.6431,0.6431,0.398857,0.259484,0.215005,0.291115333333333,1.27262062309951
"ALG11",1.70112,1.70112,4.134385,1.791691,2.808169,2.911415,0.690573615942057
"ALG12",12.55091,12.55091,5.192142,4.293435,2.45076,3.978779,2.72173358166731
"ALG13",35.01808,35.01808,70.964744,38.792106,36.390042,48.7156306666667,0.724482009320047
"ALG14",32.88131,32.88131,11.590344,2.792666,2.618942,5.66731733333333,5.08170052602866
"ALG1L",3.83788,3.83788,0.282036,0.313056,0.239136,0.278076,3.78528350426735
"ALG1L2",5.39378,5.39378,0,0,0,0,6.39378
"ALG2",5.16558,5.16558,7.409787,6.951899,5.822761,6.728149,0.79780811679485
"ALG3",21.90704,21.90704,11.608373,11.057107,8.584718,10.4167326666667,2.00644445909481
"ALG5",20.28891,20.28891,5.172008,5.927054,3.278011,4.79235766666667,3.67534451860794
"ALG6",5.3108,5.3108,1.53222,1.52415,0.829703,1.29535766666667,2.74937544228764
"ALG8",33.35845,33.35845,33.078802,37.23564,21.692844,30.6690953333333,1.08492047652009
"ALG9",17.01115,17.01115,12.649706,15.972491,10.466024,13.029407,1.2838140628467
"ALK",2.48944,2.48944,0.009665,0,0,0.00322166666666667,3.47823428853377
"ALKBH1",5.45602,5.45602,4.325263,2.424107,1.617972,2.789114,1.70383366665664
"ALKBH2",16.26432,16.26432,5.338183,6.169713,5.013227,5.507041,2.65317522972423
"ALKBH3",30.2674,30.2674,11.345233,12.48607,11.245197,11.6921666666667,2.46351949365094
"ALKBH4",17.0319,17.0319,5.049144,2.85456,3.091505,3.66506966666667,3.86530133276323
"ALKBH5",50.76377,50.76377,28.321725,27.523161,26.594966,27.4799506666667,1.81755125231256
"ALKBH6",35.39149,35.39149,8.55216,10.942767,7.670948,9.05529166666667,3.61913818180311
"ALKBH7",44.35347,44.35347,36.648495,35.020329,29.256138,33.641654,1.30921779889609
"ALKBH8",3.19478,3.19478,1.070503,0.713031,0.675869,0.819801,2.30507621437729
"ALLC",1.34844,1.34844,0,0.097035,0.059728,0.0522543333333333,2.23181784631916
"ALMS1",21.51288,21.51288,10.24326,7.37953,6.188354,7.937048,2.51905103340611
"ALOX12",2.01229,2.01229,0.133725,0.117388,0.504773,0.251962,2.40605545535727
"ALOX12B",0.70534,0.70534,0.291425,0.162251,0,0.151225333333333,1.48132598425562
"ALOX12P2",3.92086,3.92086,0.520463,0.306473,0.490329,0.439088333333333,3.41942873555364
"ALOX15",12.69613,12.69613,0.138451,0.036416,0.381451,0.185439333333333,11.5536321555047
"ALOX15B",0.66385,0.66385,0.017612,0.037552,0,0.018388,1.63380754682891
"ALOX5",7.42682,7.42682,0.059109,0.112697,0.924425,0.365410333333333,6.1716392459312
"ALOX5AP",9.39762,9.39762,0,0,0,0,10.39762
"ALOXE3",1.28621,1.28621,0,0,0,0,2.28621
"ALPI",0,0,0,0,0,0,1
"ALPK1",6.8667,6.8667,0.472221,0.138482,0.253335,0.288012666666667,6.10762627075614
"ALPK2",0.72609,0.72609,72.714027,40.86153,32.745724,48.7737603333333,0.034678714013979
"ALPK3",3.54745,3.54745,103.59781,44.609377,36.71073,61.6393056666667,0.072597388358663
"ALPL",12.69613,12.69613,0.091124,0.032574,0.097775,0.0738243333333333,12.7545349596287
"ALPP",0.08298,0.08298,0.032776,0,0,0.0109253333333333,1.07127595312018
"ALS2",6.57626,6.57626,11.104254,6.920543,6.334719,8.11983866666667,0.830744959084803
"ALS2CL",5.47676,5.47676,4.791277,3.984902,3.70468,4.16028633333333,1.25511639890267
"ALX1",0.18671,0.18671,0,0,0,0,1.18671
"ALX3",2.48944,2.48944,0,0,0,0,3.48944
"ALX4",0.12447,0.12447,0.00769,0,0,0.00256333333333333,1.12159497820587
"ALYREF",58.91667,58.91667,97.053612,115.2418,98.82736,103.707590666667,0.5722285234386
"AMACR",9.5221,9.5221,5.457509,4.84526,3.662822,4.655197,1.86060715479938
"AMBN",0,0,0,0,0,0,1
"AMBP",0.60161,0.60161,0.052291,0.135405,0.138226,0.108640666666667,1.44466105939947
"AMBRA1",33.08877,33.08877,4.348576,4.659669,2.875896,3.96138033333333,6.87082378485933
"AMD1",68.56324,68.56324,7.879581,7.871752,6.103857,7.28506333333333,8.39622308258356
"AMDHD1",0.14522,0.14522,2.14025,0.344696,2.347355,1.610767,0.438652702443382
"AMDHD2",27.98542,27.98542,11.055598,8.755988,6.632758,8.81478133333333,2.95324154615229
"AMELX",0,0,0,0,0,0,1
"AMELY",0,0,0,0,0,0,1
"AMFR",63.2317,63.2317,29.70119,20.11146,17.666709,22.4931196666667,2.73406430952359
"AMH",2.77987,2.77987,2.646751,1.702482,2.248779,2.19933733333333,1.18145403443963
"AMHR2",0,0,2.36569,2.558565,1.544987,2.156414,0.316815221323945
"AMIGO1",9.27315,9.27315,2.542253,1.827104,1.854758,2.074705,3.3411823248084
"AMIGO2",3.07031,3.07031,0.578137,0.733753,0.425631,0.579173666666667,2.57749358789122
"AMIGO3",1.26546,1.26546,0.553335,0,0.107865,0.2204,1.85632579482137
"AMMECR1",1.30695,1.30695,1.201502,1.067747,0.705163,0.991470666666667,1.15841525492383
"AMMECR1L",4.25279,4.25279,4.000701,3.499461,3.349551,3.616571,1.13781202541887
"AMN",5.80869,5.80869,0.033049,0.024263,0.073361,0.0435576666666667,6.52449808715251
