"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"ADAT2",3.09105,3.09105,1.034206,0.933793,1.210028,1.05934233333333,1.98658082912231
"ADAT3",8.67154,8.67154,0.640923,0.544088,0.678522,0.621177666666667,5.96574958985577
"ADCK1",25.14331,25.14331,5.533056,5.09672,4.52841,5.05272866666667,4.31926019482343
"ADCK2",15.91165,15.91165,18.274489,18.137657,20.53215,18.981432,0.84636826830029
"ADCK5",7.48906,7.48906,4.64823,6.892405,2.963806,4.83481366666667,1.45489821697248
"ADCY1",17.79947,17.79947,7.782219,24.050607,11.111329,14.3147183333333,1.22754265477295
"ADCY10",0.6431,0.6431,0.05134,0.113811,0.077332,0.0808276666666667,1.52022385313971
"ADCY10P1",4.81291,4.81291,0.720345,1.193713,1.246195,1.05341766666667,2.83084639543214
"ADCY2",248.83996,248.83996,72.342279,68.200436,73.510891,71.351202,3.45315562276353
"ADCY3",59.08264,59.08264,32.320064,33.406767,28.267331,31.3313873333333,1.85833782449711
"ADCY4",10.14446,10.14446,0.230327,0.319736,0.365302,0.305121666666667,8.53901998919641
"ADCY5",63.0035,63.0035,26.717633,28.211033,23.810448,26.2463713333333,2.3490650999716
"ADCY6",16.90743,16.90743,34.684876,31.848539,24.33093,30.288115,0.572339688728452
"ADCY7",3.21552,3.21552,12.07316,11.612199,12.140766,11.9420416666667,0.325722950719393
"ADCY8",7.01191,7.01191,18.344465,20.437146,13.60388,17.4618303333333,0.433971597362927
"ADCY9",14.23128,14.23128,5.484777,5.057732,4.294656,4.94572166666667,2.56172099097586
"ADCYAP1",2.96658,2.96658,23.761483,14.864341,12.375151,17.000325,0.220361576804863
"ADCYAP1R1",22.09375,22.09375,9.448235,5.412402,8.491945,7.784194,2.62901183648722
"ADD1",255.33325,255.33325,154.741787,190.237059,146.304246,163.761030666667,1.55578809481106
"ADD2",36.0346,36.0346,44.498774,62.72364,41.285624,49.5026793333333,0.733319508764281
"ADD3",920.53153,920.53153,60.690166,38.499272,41.292527,46.8273216666667,19.2678891036933
"ADGB",1.05801,1.05801,0.232085,0.088882,0.281014,0.200660333333333,1.71406512138737
"ADH1A",3.73416,3.73416,0.048538,0,0.037548,0.0286953333333333,4.60210117281242
"ADH1B",13.38072,13.38072,0.232085,0.170176,0.023622,0.141961,12.5930044896454
"ADH1C",0.14522,0.14522,0,0,0.064375,0.0214583333333333,1.1211617377116
"ADH4",0,0,0,0.051433,0.024651,0.0253613333333333,0.975265955025936
"ADH5",34.64466,34.64466,56.244363,55.367877,49.923375,53.845205,0.649913880347425
"ADH6",0.60161,0.60161,0,0.175753,0.028185,0.0679793333333333,1.49966385117315
"ADH7",0.10373,0.10373,0.099383,0.093506,0,0.0642963333333333,1.03705139765272
"ADHFE1",16.92817,16.92817,3.003773,1.243849,0.874102,1.70724133333333,6.62230211221164
"ADI1",28.64927,28.64927,6.858608,6.264982,6.978803,6.70079766666667,3.85015569599219
"ADIG",0,0,0,0,0,0,1
"ADIPOQ",0.6431,0.6431,0.15226,0.12497,0.084781,0.120670333333333,1.4661760476096
"ADIPOR1",39.66503,39.66503,31.78277,26.72532,28.250066,28.9193853333333,1.35915325622331
"ADIPOR2",167.16569,167.16569,11.18115,7.714247,7.34797,8.747789,17.2516752260436
"ADK",171.68817,171.68817,30.339727,25.239164,30.063732,28.547541,5.84441764544806
"ADM",26.78219,26.78219,0.806759,0.033778,1.559399,0.799978666666667,15.4347329301681
"ADM2",0.4564,0.4564,1.63029,1.379053,1.593968,1.534437,0.574644388477599
"ADNP",12.46793,12.46793,33.858758,35.043235,30.558725,33.1535726666667,0.394334441419784
"ADNP2",5.24856,5.24856,5.183089,4.936313,13.259561,7.79298766666667,0.710629906111169
"ADO",13.62967,13.62967,7.75919,7.95103,7.86824,7.85948666666667,1.6512999624508
"ADORA1",60.86673,60.86673,10.860279,8.484353,12.001668,10.4487666666667,5.40378992788161
"ADORA2A",8.33961,8.33961,7.640783,3.475551,1.752122,4.28948533333333,1.76569352431012
"ADORA2B",4.4395,4.4395,0.306423,0.254042,0.611888,0.390784333333333,3.9111024402777
"ADORA3",27.25933,27.25933,0,0.084615,0,0.028205,27.4841398359277
"ADPGK",24.9981,24.9981,26.947752,26.670719,23.01729,25.5452536666667,0.979387890824576
"ADPRH",1.41068,1.41068,0.984898,1.851182,1.629344,1.48847466666667,0.968738011397611
"ADPRHL1",3.73416,3.73416,1.926065,2.027873,1.851695,1.935211,1.61288575165465
"ADPRHL2",43.87633,43.87633,9.937483,10.042049,10.265002,10.0815113333333,4.04965790767288
"ADPRM",2.6554,2.6554,2.868696,2.60802,2.022865,2.49986033333333,1.04444167819649
"ADRA1A",5.78794,5.78794,22.276093,16.967466,13.93555,17.7263696666667,0.362480294943802
"ADRA1B",3.63043,3.63043,1.452421,0.693065,0.76846,0.971315333333333,2.34890376070394
"ADRA1D",1.24472,1.24472,0.232085,0.170177,0.152845,0.185035666666667,1.89422146787706
"ADRA2A",0.95428,0.95428,0.42209,1.055473,1.037228,0.838263666666667,1.06311191122202
"ADRA2B",3.56819,3.56819,0,0,0,0,4.56819
"ADRA2C",5.12409,5.12409,0.898031,0.716881,1.520762,1.04522466666667,2.9943360745698
"ADRB1",1.80484,1.80484,0.050389,0.036076,0.090154,0.058873,2.64889179344454
"ADRB2",3.27776,3.27776,0.018232,0,0.04964,0.022624,4.18312106893638
"ADRB3",0,0,0,0,0.101063,0.0336876666666667,0.967410207403074
"ADRM1",65.53443,65.53443,29.212525,35.34107,31.458058,32.0038843333333,2.01595755602626
"ADSL",21.13947,21.13947,116.097362,114.708771,92.735536,107.847223,0.203399493251197
"ADTRP",3.58894,3.58894,0,0.074177,0,0.0247256666666667,4.47821319331971
"AEBP1",62.75456,62.75456,34.367461,8.816019,13.119066,18.7675153333333,3.22521869465773
"AEBP2",10.93278,10.93278,8.67834,6.212587,7.216268,7.369065,1.42581996913634
"AEN",6.90819,6.90819,5.274571,3.757056,3.993626,4.341751,1.48044901381588
"AFAP1",4.39801,4.39801,16.760669,20.689242,12.125061,16.5249906666667,0.308017853057535
"AFAP1L1",3.50596,3.50596,0.332563,0.101833,0.920664,0.451686666666667,3.10394805123236
"AFAP1L2",27.57051,27.57051,4.148444,4.675051,3.663669,4.162388,5.53435929263744
"AFF1",10.31042,10.31042,2.261001,1.52797,2.147089,1.97868666666667,3.79711640253087
"AFF2",3.38149,3.38149,7.007388,7.400754,8.585772,7.664638,0.505674905287445
"AFF3",21.22245,21.22245,19.131307,21.881709,27.122887,22.7119676666667,0.937182873745203
"AFF4",7.5098,7.5098,13.085485,10.195596,8.591431,10.6241706666667,0.732078033265857
"AFG3L1P",32.65311,32.65311,7.209824,7.376848,6.113134,6.89993533333333,4.25992221202148
"AFG3L2",18.79525,18.79525,30.778426,27.741084,26.67959,28.3997,0.673314693687351
"AFM",0,0,0,0,0,0,1
"AFMID",196.87297,196.87297,2.949376,0.879355,1.419559,1.74943,71.9687244265175
"AFP",0.4564,0.4564,0.371259,0,0,0.123753,1.29601433767029
"AFTPH",12.42644,12.42644,15.737277,17.475871,16.581096,16.5980813333333,0.762949082100693
"AGA",12.8206,12.8206,3.387908,5.470358,3.635728,4.16466466666667,2.67599174234868
"AGAP1",327.56841,327.56841,29.530421,24.317193,19.856331,24.5679816666667,12.8507761888909
"AGAP11",187.84876,187.84876,0,0,0.066208,0.0220693333333333,184.770987486824
"AGAP2",112.35659,112.35659,43.843446,40.505109,33.787852,39.3788023333333,2.80732917891481
"AGAP3",335.1197,335.1197,128.202177,122.252345,137.783553,129.412691666667,2.57735421073217
"AGAP4",1.82559,1.82559,27.843413,21.852458,18.175607,22.623826,0.119607636798544
"AGAP5",1.63888,1.63888,3.460592,3.577851,3.123861,3.38743466666667,0.601463087313589
"AGAP6",6.61775,6.61775,3.935043,5.78844,4.400673,4.708052,1.33456212382088
"AGAP9",0,0,5.941288,7.030856,3.954355,5.64216633333333,0.150553290871618
"AGBL1",0.20745,0.20745,0.037175,0.059313,0.047196,0.0478946666666667,1.15226275923407
"AGBL2",2.05379,2.05379,1.295583,1.166729,0.373818,0.945376666666667,1.56976797980854
"AGBL3",3.69266,3.69266,1.048557,1.86071,0.770714,1.22666033333333,2.10748803028033
"AGBL4",18.65003,18.65003,1.004833,0.360195,0.827599,0.730875666666667,11.3526525205835
"AGBL5",12.21899,12.21899,24.10194,26.226313,20.697361,23.6752046666667,0.535719568634716
"AGER",14.72917,14.72917,8.025194,8.823719,5.87265,7.57385433333333,1.83455064530876
"AGFG1",23.04804,23.04804,23.974925,21.046462,25.090132,23.3705063333333,0.986768172604921
"AGFG2",32.54939,32.54939,3.848569,2.383593,3.168277,3.13347966666667,8.11650055292398
"AGGF1",7.75875,7.75875,5.881217,6.182197,5.342473,5.80196233333333,1.2876798739501
"AGK",17.42606,17.42606,20.012943,18.287087,17.116981,18.472337,0.946268544962015
"AGL",2.71764,2.71764,3.903981,3.992103,3.430956,3.77568,0.778452492629322
"AGMAT",2.6554,2.6554,1.225052,0.936929,1.132525,1.09816866666667,1.74218596344177
"AGMO",6.34806,6.34806,0.040441,0.064125,0.038644,0.0477366666666667,7.01326987379144
"AGPAT1",67.15256,67.15256,58.83521,61.681637,57.17614,59.2309956666667,1.13151973075745
"AGPAT2",9.50135,9.50135,1.783677,1.564374,2.073516,1.807189,3.74087744002987
"AGPAT3",170.07003,170.07003,10.588609,7.9215,7.87362,8.79457633333333,17.4657916971668
"AGPAT4",189.84031,189.84031,21.527923,20.410552,15.274779,19.0710846666667,9.5082210637545
"AGPAT5",14.35575,14.35575,17.241999,19.60473,19.996513,18.9477473333333,0.769798701748144
"AGPS",6.03688,6.03688,10.382141,9.159291,8.214193,9.251875,0.686399317198074
"AGR2",0,0,0,0.059227,0.120465,0.0598973333333333,0.943487608233754
"AGR3",0,0,0,0,0,0,1
"AGRN",105.36542,105.36542,162.945449,176.888768,142.322924,160.719047,0.657717331218258
"AGRP",1.63888,1.63888,0.694691,0.501961,0.158183,0.451611666666667,1.81789665968975
"AGT",94.05922,94.05922,5.633898,0.670519,1.229702,2.511373,27.0718092324569
"AGTPBP1",25.95238,25.95238,30.129918,30.599386,30.825373,30.5182256666667,0.855136335561698
"AGTR1",0.82981,0.82981,0.139434,0.047242,0.062509,0.0830616666666667,1.68947905397815
"AGTR2",0,0,0,0,0,0,1
"AGTRAP",19.60432,19.60432,2.465264,0.928159,1.783107,1.72551,7.55980348631999
"AGXT",0,0,0.04896,0.285381,0.018155,0.117498666666667,0.894855653817335
"AGXT2",0,0,0.036899,0.03289,0.068412,0.046067,0.955961711821518
"AHCTF1",8.02843,8.02843,15.662044,11.463155,10.44057,12.521923,0.667688316225436
"AHCY",42.38266,42.38266,47.283023,47.246171,40.999429,45.1762076666667,0.939502444920715
"AHCYL1",98.29127,98.29127,34.453846,37.842959,34.586887,35.6278973333333,2.71080998989368
"AHCYL2",18.52556,18.52556,14.728664,19.508266,16.817431,17.0181203333333,1.08366242642291
"AHDC1",13.23551,13.23551,12.867342,7.991258,7.313444,9.39068133333333,1.37002661743965
"AHI1",65.63815,65.63815,84.522257,71.376832,63.669188,73.1894256666667,0.898216280840418
"AHNAK",58.23208,58.23208,1.878492,0.097552,0.194957,0.723667,34.3639925809336
"AHNAK2",10.97427,10.97427,20.194682,17.942875,23.699237,20.6122646666667,0.554049757611396
"AHR",7.11564,7.11564,4.577701,1.247988,4.428636,3.41810833333333,1.83690380309823
"AHRR",6.30657,6.30657,1.908543,1.268876,1.241317,1.472912,2.95464213849906
"AHSA1",253.21722,253.21722,277.124196,311.151036,280.516116,289.597116,0.874809851863774
"AHSG",0.16596,0.16596,0.235321,0.096357,0.201673,0.177783666666667,0.98996108793041
"AHSP",1.22397,1.22397,0,0,0,0,2.22397
"AICDA",0.35267,0.35267,0.181159,0.169868,0.080989,0.144005333333333,1.1823983338073
"AIDA",37.54901,37.54901,25.205773,19.953325,22.282,22.480366,1.64175507315346
"AIF1",28.13064,28.13064,0.43497,0,0.149111,0.194693666666667,24.3833551752876
"AIF1L",337.42243,337.42243,1.716606,0.503481,0.236546,0.818877666666667,186.06112780537
"AIFM1",23.73263,23.73263,21.039907,18.208613,17.534991,18.927837,1.24110960963802
"AIFM2",4.93738,4.93738,2.282364,1.115188,1.672719,1.69009033333333,2.20713034295874
"AIFM3",82.79452,82.79452,6.316495,7.731285,7.258318,7.10203266666667,10.3424070782567
"AIG1",439.07443,439.07443,21.233993,21.668577,21.18811,21.36356,19.6781921125259
"AIM2",1.5559,1.5559,1.018228,2.62495,1.662442,1.76854,0.923194174546873
"AIMP1",25.78642,25.78642,17.446402,16.328115,14.793329,16.189282,1.5583210514552
"AIMP2",18.69152,18.69152,6.917308,11.998885,10.883419,9.933204,1.80107496393555
"AIP",72.00696,72.00696,19.462283,23.757352,18.840247,20.6866273333333,3.36645061852402
"AIPL1",0.08298,0.08298,0.068738,0.046376,0.064618,0.0599106666666667,1.02176535632563
"AIRE",1.49366,1.49366,0.714368,1.240173,1.270757,1.07509933333333,1.2017063279541
"AJAP1",40.95124,40.95124,1.457831,2.834388,3.612312,2.63484366666667,11.5414152153816
"AJUBA",2.09528,2.09528,2.367609,0.125818,0.118792,0.870739666666667,1.65457548965926
"AK1",185.77423,185.77423,93.595984,97.369438,90.643006,93.869476,1.96874946373689
"AK2",63.58437,63.58437,95.937181,120.038368,134.657653,116.877734,0.547892870081809
"AK3",30.37113,30.37113,32.478148,30.119869,30.262132,30.953383,0.981778048352502
"AK4",6.36881,6.36881,8.865101,9.355829,11.219302,9.81341066666667,0.681451045109665
"AK5",2070.54765,2070.54765,57.100748,43.276419,52.067958,50.8150416666667,39.9796580947778
"AK7",3.07031,3.07031,2.395174,1.444117,1.048345,1.629212,1.54811023226731
"AK8",4.04533,4.04533,1.434482,2.70398,0.869411,1.669291,1.89013861733322
"AKAP1",32.07225,32.07225,23.989552,28.051562,29.91368,27.3182646666667,1.16787700056103
"AKAP10",31.13871,31.13871,42.076641,26.394084,28.625182,32.3653023333333,0.963237487822554
"AKAP11",14.16905,14.16905,8.980511,8.720741,7.778526,8.49325933333333,1.59787586827397
"AKAP12",14.85364,14.85364,160.087397,64.833409,91.125694,105.348833333333,0.149072063163207
"AKAP13",10.20669,10.20669,17.934445,13.820077,14.250019,15.334847,0.686060297962999
"AKAP14",0,0,5.217335,0.522015,0.490507,2.076619,0.325032121299387
"AKAP17A",0,0,7.710864,6.043514,5.678378,6.47758533333333,0.133733010781199
"AKAP3",2.96658,2.96658,4.849001,2.631835,2.202518,3.22778466666667,0.938217130894557
"AKAP4",0,0,0,0,0,0,1
"AKAP5",0.85056,0.85056,2.271579,1.96854,2.115683,2.11860066666667,0.593394345027823
"AKAP6",89.14259,89.14259,34.535349,33.530448,37.140884,35.0688936666667,2.49917812376114
"AKAP7",14.54246,14.54246,8.6666,7.968248,4.781091,7.13864633333333,1.90971070168548
"AKAP8",8.27738,8.27738,6.569836,7.488703,4.656495,6.23834466666667,1.28169912144738
"AKAP8L",38.66925,38.66925,134.78382,110.618594,100.028383,115.143599,0.341553476399504
"AKAP9",26.42952,26.42952,45.31721,50.838382,38.075564,44.7437186666667,0.599634677711233
"AKIP1",30.68231,30.68231,19.163132,20.003829,17.585234,18.9173983333333,1.5906851622773
"AKIRIN1",48.14986,48.14986,65.085504,68.764935,61.988874,65.279771,0.741551445613776
"AKIRIN2",25.45449,25.45449,36.645394,45.325405,34.212893,38.7278973333333,0.66589202489213
"AKNA",16.36805,16.36805,3.025118,15.302098,2.64289,6.99003533333333,2.17371379167034
"AKNAD1",1.7841,1.7841,0.049712,0.172434,0.167094,0.129746666666667,2.46435779112721
"AKR1A1",97.39922,97.39922,118.382718,129.668023,115.561371,121.204037333333,0.805204329964963
"AKR1B1",95.055,95.055,50.427908,67.201867,52.754036,56.7946036666667,1.66200637959215
"AKR1B10",0.35267,0.35267,0.094612,0,0.088538,0.06105,1.27484095942698
"AKR1B15",0.12447,0.12447,0.706735,0.733778,0.507853,0.649455333333333,0.681722006820029
"AKR1C1",10.06147,10.06147,59.394895,84.51218,58.529171,67.4787486666667,0.161531427127032
"AKR1C2",2.07453,2.07453,69.289936,80.415586,70.066517,73.2573463333333,0.0414037149428793
"AKR1C3",9.87477,9.87477,1.125634,0,0.490846,0.538826666666667,7.06692328354071
"AKR1C4",0,0,0.134368,0.049314,0.046624,0.0767686666666667,0.92870458711961
"AKR1D1",0.12447,0.12447,0.072684,0.089534,0.067981,0.076733,1.04433503942017
"AKR1E2",3.42298,3.42298,3.455446,1.68365,1.738302,2.292466,1.34336391021198
"AKR7A2",29.97697,29.97697,9.193711,13.444353,9.966715,10.8682596666667,2.61006844053154
"AKR7A3",1.99155,1.99155,0.325357,0.401165,0.519581,0.415367666666667,2.11362041853436
"AKT1",102.46107,102.46107,97.9487,100.452783,86.300468,94.9006503333333,1.07883595825876
"AKT1S1",57.00811,57.00811,8.273782,10.921988,10.088467,9.76141233333333,5.39038076074092
"AKT2",74.28895,74.28895,84.945702,108.563999,95.438754,96.3161516666667,0.773653177921425
"AKT3",77.83639,77.83639,26.412365,21.654436,22.026158,23.3643196666667,3.23573122822952
"AKTIP",40.4326,40.4326,34.831898,29.176556,31.730065,31.9128396666667,1.2588582577383
"ALAD",115.69658,115.69658,17.825407,19.205701,15.315284,17.4487973333333,6.32543021051851
"ALAS1",31.3669,31.3669,29.247871,25.060505,27.89818,27.4021853333333,1.1395918877416
"ALAS2",1.92931,1.92931,0,0,0.055811,0.0186036666666667,2.87580940051593
"ALB",14.50097,14.50097,5.414963,1.958425,1.867461,3.080283,3.79899384429953
"ALCAM",52.1537,52.1537,41.208966,39.917018,34.192389,38.4394576666667,1.34772897865998
"ALDH16A1",12.3642,12.3642,10.663819,7.536032,3.977577,7.392476,1.59240252816928
"ALDH18A1",7.01191,7.01191,16.186759,22.702355,18.299864,19.0629926666667,0.399337732566252
"ALDH1A1",93.9555,93.9555,0,0.07853,0.071365,0.049965,90.4368240846123
"ALDH1A2",10.53862,10.53862,13.941717,20.059575,15.930038,16.6437766666667,0.653976765745353
"ALDH1A3",10.3934,10.3934,4.589326,2.065782,12.471925,6.37567766666667,1.54472585637668
"ALDH1B1",6.43105,6.43105,5.974733,8.183618,7.326008,7.161453,0.910505764108425
"ALDH1L1",20.76605,20.76605,0.551702,0.043552,0.192137,0.262463666666667,17.2409318182358
"ALDH1L2",2.11602,2.11602,7.733166,7.612851,6.841898,7.39597166666667,0.371132743619311
"ALDH2",165.00818,165.00818,49.398202,53.342541,51.761837,51.50086,3.16200877471341
"ALDH3A1",0.60161,0.60161,0.137523,0.155742,0.124078,0.139114333333333,1.40601338525281
"ALDH3A2",25.72418,25.72418,73.090516,91.758918,70.322372,78.390602,0.33661641714217
"ALDH3B1",6.16136,6.16136,0.408431,0.303249,0.272202,0.327960666666667,5.39275008647344
"ALDH3B2",1.03727,1.03727,0,0,0,0,2.03727
"ALDH4A1",18.69152,18.69152,5.385192,4.747634,6.816859,5.649895,2.96117758250318
"ALDH5A1",14.1483,14.1483,16.292116,20.935396,13.029084,16.7521986666667,0.853319652649223
"ALDH6A1",42.00925,42.00925,5.35153,4.413891,3.644284,4.46990166666667,7.8628927211062
"ALDH7A1",54.14525,54.14525,136.789368,125.727235,121.993379,128.169994,0.426919970283501
"ALDH8A1",8.23589,8.23589,2.381048,2.023726,1.096508,1.83376066666667,3.25923431313065
"ALDH9A1",37.77721,37.77721,15.703263,11.185526,11.382873,12.7572206666667,2.81868052708902
"ALDOA",2300.38492,2300.38492,786.294697,582.124124,965.018382,777.812401,2.95499264912193
"ALDOB",1.14099,1.14099,0.049633,3.954683,0.121334,1.37521666666667,0.901387241865654
"ALDOC",336.2192,336.2192,78.477299,92.799784,209.797315,127.024799333333,2.63401467337586
"ALG1",14.54246,14.54246,6.742373,7.857591,5.025836,6.54193333333333,2.06080580576156
"ALG10",0.33192,0.33192,0.895168,0.747462,0.614008,0.752212666666667,0.760136041325273
"ALG10B",0.6431,0.6431,1.349913,1.13392,1.282261,1.25536466666667,0.728529636153444
"ALG11",1.70112,1.70112,4.055301,4.388776,3.461119,3.96839866666667,0.543660076660515
"ALG12",12.55091,12.55091,8.194637,7.72675,5.813696,7.24502766666667,1.64352510965902
"ALG13",35.01808,35.01808,43.603679,67.353574,30.084082,47.0137783333333,0.750161333897662
"ALG14",32.88131,32.88131,13.610804,26.168406,11.524624,17.101278,1.87176341913538
"ALG1L",3.83788,3.83788,0.965314,1.969663,1.182207,1.37239466666667,2.03923911479596
"ALG1L2",5.39378,5.39378,2.265836,1.971197,2.141945,2.126326,2.04514180542912
"ALG2",5.16558,5.16558,8.902877,8.31355,7.571759,8.26272866666667,0.665633229891293
"ALG3",21.90704,21.90704,19.196093,18.124726,16.003576,17.7747983333333,1.22009512929522
"ALG5",20.28891,20.28891,12.173068,11.884688,12.483568,12.1804413333333,1.61518946608869
"ALG6",5.3108,5.3108,5.40352,5.369886,4.104046,4.95915066666667,1.05900997524703
"ALG8",33.35845,33.35845,29.848924,37.295493,29.339007,32.1611413333333,1.03610577376187
"ALG9",17.01115,17.01115,19.848157,21.491026,16.690308,19.3431636666667,0.885366224011274
"ALK",2.48944,2.48944,8.841696,6.169416,6.813675,7.274929,0.421688210255339
"ALKBH1",5.45602,5.45602,6.514494,6.310237,5.158275,5.99433533333333,0.92303552694023
"ALKBH2",16.26432,16.26432,15.568621,11.741283,11.214602,12.841502,1.2472866022777
"ALKBH3",30.2674,30.2674,26.062423,30.628731,28.037747,28.242967,1.06922803011062
"ALKBH4",17.0319,17.0319,4.557796,4.193826,4.760264,4.503962,3.27616724098023
"ALKBH5",50.76377,50.76377,16.07259,14.259724,19.940326,16.7575466666667,2.91502936591842
"ALKBH6",35.39149,35.39149,18.912649,16.172724,22.367027,19.1508,1.80595757984795
"ALKBH7",44.35347,44.35347,18.40838,22.298405,22.890552,21.1991123333333,2.04303078965455
"ALKBH8",3.19478,3.19478,4.209303,4.008813,3.374507,3.86420766666667,0.862376832458428
"ALLC",1.34844,1.34844,0,0,0,0,2.34844
"ALMS1",21.51288,21.51288,13.847197,38.552478,24.553638,25.6511043333333,0.844725971517903
"ALOX12",2.01229,2.01229,1.23817,0.07866,0.616259,0.644363,1.83188870097418
"ALOX12B",0.70534,0.70534,0.82117,1.008784,2.40276,1.41090466666667,0.707344435297732
"ALOX12P2",3.92086,3.92086,3.045672,1.313618,2.807835,2.38904166666667,1.45199159054305
"ALOX15",12.69613,12.69613,0.447209,0.330114,0.548074,0.441799,9.49933381837551
"ALOX15B",0.66385,0.66385,0,0.071601,0.016706,0.0294356666666667,1.61627390023077
"ALOX5",7.42682,7.42682,3.187461,2.857862,2.986459,3.010594,2.10114013036473
"ALOX5AP",9.39762,9.39762,0.088005,0,0,0.029335,10.1012984111101
"ALOXE3",1.28621,1.28621,0.786534,0.892733,1.191117,0.956794666666667,1.1683443536232
"ALPI",0,0,0,0,0,0,1
"ALPK1",6.8667,6.8667,1.270481,0.160844,0.400622,0.610649,4.88418022797022
"ALPK2",0.72609,0.72609,1.470137,1.631915,1.928766,1.67693933333333,0.644799819893814
"ALPK3",3.54745,3.54745,7.121846,3.854284,2.821892,4.59934066666667,0.81214026270474
"ALPL",12.69613,12.69613,0.604865,0.348634,0.541306,0.498268333333333,9.14130646379543
"ALPP",0.08298,0.08298,0,0.10119,0.015749,0.0389796666666667,1.04234956154099
"ALS2",6.57626,6.57626,18.06427,14.519183,11.668921,14.7507913333333,0.481008213470925
"ALS2CL",5.47676,5.47676,2.625211,1.925383,1.699399,2.083331,2.10057240043317
"ALX1",0.18671,0.18671,0,0.039862,0.037664,0.025842,1.15681557198867
