"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"FAM216B",0.14522,0.14522,0,0,0,0,0,0,0,1.14522
"FAM217A",0,0,0,0,2.213463,0.737821,0,0,1,0.575433258085844
"FAM217B",11.30619,11.30619,9.639574,10.1558,6.054472,8.61661533333333,514,498,398,1.27967996778908
"FAM218A",2.53093,2.53093,0.22818,0.323235,0.514259,0.355224666666667,7,8,14,2.60542040507921
"FAM219A",108.14529,108.14529,16.48538,17.295066,16.683045,16.8211636666667,844,598,767,6.12447604665397
"FAM219B",30.64082,30.64082,130.280022,74.545641,140.486415,115.104026,1151,814,979,0.272521299132211
"FAM220A",23.11027,23.11027,8.724384,2.636888,1.54556,4.30227733333333,227,13,14,4.54715370100093
"FAM221A",33.79411,33.79411,4.552036,2.627341,3.020766,3.40004766666667,101,48,52,7.90766660633904
"FAM221B",0.70534,0.70534,0.192379,0.37187,0.262052,0.275433666666667,3,3,3,1.33706679113849
"FAM222A",58.7922,58.7922,2.09633,2.20307,2.528035,2.27581166666667,97,77,95,18.2526366239003
"FAM222B",10.22744,10.22744,10.610594,12.700852,12.376557,11.896001,550,467,582,0.870614076410199
"FAM225A",0.49789,0.49789,0,4e-06,0,1.33333333333333e-06,0,0,0,1.497888002816
"FAM225B",0.08298,0.08298,0.008447,0.013737,0,0.00739466666666667,1,1,0,1.07503050773877
"FAM227A",1.88782,1.88782,2.596157,2.240386,2.064544,2.30036233333333,196,133,159,0.875000896366227
"FAM227B",14.08606,14.08606,1.827909,3.788428,2.379997,2.66544466666667,19,30,21,4.1157516677831
"FAM228A",6.30657,6.30657,0.226874,0.142771,0.769,0.379548333333333,2,3,3,5.29634940904571
"FAM228B",87.58669,87.58669,10.513025,15.293481,10.64868,12.1517286666667,120,127,102,6.73574495378123
"FAM24A",0,0,0.140296,0,0,0.0467653333333333,1,0,0,0.955323956722551
"FAM24B",6.16136,6.16136,0.317324,0.500761,0.15173,0.323271666666667,2,3,1,5.41185924281106
"FAM25A",1.18248,1.18248,0,0,0,0,0,0,0,2.18248
"FAM25C",0,0,0,0,0,0,0,0,0,1
"FAM25E",0,0,0,0,0,0,0,0,0,1
"FAM25G",0,0,0,1.805618,0.548939,0.784852333333333,0,3,1,0.560270438805675
"FAM27C",0,0,7.059724,7.46025,6.396909,6.97229433333333,140,112,109,0.125434405478339
"FAM27E3",2.07453,2.07453,3.284402,3.294326,2.982565,3.18709766666667,74,60,59,0.734286669373925
"FAM32A",35.08032,35.08032,44.450059,47.366292,44.738597,45.518316,774,637,728,0.775615351166194
"FAM3A",109.99162,109.99162,12.918802,9.114512,12.290618,11.4413106666667,189,125,131,8.92121601764787
"FAM3B",0.29043,0.29043,0.024279,0.150357,0.111713,0.0954496666666667,1,5,2,1.17799113849442
"FAM3C",27.57051,27.57051,69.351797,86.544641,63.529939,73.1421256666667,1730,1614,1514,0.385347867263063
"FAM3D",0.20745,0.20745,0,0,0,0,0,0,0,1.20745
"FAM41C",3.83788,3.83788,1.599329,6.624512,3.828044,4.017295,6,22,14,0.964240691448281
"FAM43A",5.7672,5.7672,0.366764,1.118213,0.616382,0.700453,17,40,24,3.97964542389587
"FAM43B",5.9539,5.9539,0.48174,0.474608,0.197613,0.384653666666667,15,11,5,5.02212225873088
"FAM47A",0.10373,0.10373,0,0,0,0,0,0,0,1.10373
"FAM47B",0,0,0,0,0,0,0,0,0,1
"FAM47C",0,0,0,0,0,0,0,0,0,1
"FAM47E",20.37189,20.37189,3.341861,1.836863,2.816346,2.66502333333333,79,56,62,5.83131076018616
"FAM50A",121.75421,121.75421,80.782474,76.409785,74.281883,77.1580473333333,578,494,499,1.57058951941916
"FAM50B",20.1022,20.1022,0.217318,0.217877,0.100662,0.178619,5,4,2,17.9041742921165
"FAM53A",2.44795,2.44795,0.386067,1.198088,0.682099,0.755418,7,10,10,1.96417605379459
"FAM53B",68.21057,68.21057,3.270115,2.600144,2.178157,2.68280533333333,298,190,173,18.7928939315826
"FAM53C",21.8863,21.8863,29.172557,30.62193,25.552513,28.449,1557,1299,1294,0.777150327685151
"FAM66C",28.5248,28.5248,2.258024,1.819619,1.881676,1.98643966666667,26,30,27,9.88628711624176
"FAM66E",3.5267,3.5267,0.052311,0,0.132119,0.0614766666666667,2,0,3,4.26453085795574
"FAM71A",0.10373,0.10373,0,0,0,0,0,0,0,1.10373
"FAM71B",0,0,0,0,0,0,0,0,0,1
"FAM71C",0,0,0,0,0,0,0,0,0,1
"FAM71D",1.65962,1.65962,0.96911,0.335738,0.067546,0.457464666666667,2,3,1,1.82482639945074
"FAM71E1",4.58471,4.58471,1.493454,0.381723,0.707395,0.860857333333333,7,3,4,3.00114893278582
"FAM71E2",0.08298,0.08298,0,0,0,0,0,0,0,1.08298
"FAM71F1",0.66385,0.66385,0.097575,0.458123,0.212886,0.256194666666667,1,4,3,1.32451605165229
"FAM71F2",9.08644,9.08644,3.243484,3.081229,2.692372,3.005695,105,98,92,2.51802496196041
"FAM72A",3.63043,3.63043,19.202049,13.398389,15.530715,16.0437176666667,157,74,138,0.271679576636967
"FAM72B",4.89589,4.89589,10.927781,11.82877,15.500143,12.7522313333333,111,113,117,0.428722427444138
"FAM72C",0,0,0.558215,1.080416,0.653626,0.764085666666667,18,29,19,0.566865894834661
"FAM72D",0,0,2.955531,1.630653,2.527422,2.371202,104,46,78,0.296630104040043
"FAM74A1",0.6431,0.6431,0,0,0,0,0,0,0,1.6431
"FAM74A4",0,0,0,0,0,0,0,0,0,1
"FAM76A",9.19017,9.19017,0.969109,0.964615,1.956684,1.29680266666667,38,42,50,4.43667631873178
"FAM76B",11.59663,11.59663,23.199769,23.774588,16.734046,21.2361343333333,340,304,223,0.566493699451927
"FAM78A",6.6385,6.6385,0.83962,0.2773,1.415973,0.844297666666667,32,14,32,4.14168500999387
"FAM78B",7.26086,7.26086,4.841916,3.752593,5.222872,4.60579366666667,321,196,301,1.47362897944692
"FAM81A",17.15637,17.15637,1.288034,0.675236,2.205063,1.38944433333333,12,3,9,7.59857417338173
"FAM81B",3.19478,3.19478,0.602617,0,0,0.200872333333333,3,0,0,3.49311070258093
"FAM83A",0.58087,0.58087,0.048515,0.030788,0.027676,0.0356596666666667,4,2,2,1.52643773903847
"FAM83B",0,0,0.043679,0.039935,0.069897,0.0511703333333333,4,3,6,0.951320607411866
"FAM83C",0.39416,0.39416,0.041754,0,0,0.013918,2,0,0,1.37502243771193
"FAM83D",0.72609,0.72609,0.882764,1.414818,0.540821,0.946134333333333,30,38,16,0.886932608112184
"FAM83E",0.12447,0.12447,0.716408,0.462424,0.429728,0.536186666666667,5,3,5,0.731987866057944
"FAM83F",0,0,0.194646,0.178121,0.220171,0.197646,24,22,22,0.834971268638646
"FAM83G",1.05801,1.05801,0.449444,0.421302,0.387669,0.419471666666667,36,24,25,1.44984225351451
"FAM83H",2.6554,2.6554,1.506305,0.872359,1.343555,1.24073966666667,125,55,92,1.63133631915295
"FAM86B1",21.40916,21.40916,5.76169,4.559088,5.922529,5.41443566666667,102,56,83,3.49355129032655
"FAM86B2",3.1118,3.1118,0.24068,0.133433,0.201608,0.191907,4,2,3,3.44976579548572
"FAM86C2P",5.26931,5.26931,2.757842,2.145739,2.37666,2.426747,81,57,58,1.82952228454566
"FAM86DP",8.48483,8.48483,7.051265,9.644437,9.790609,8.82877033333333,159,160,187,0.965006778908355
"FAM86EP",1.59739,1.59739,3.117581,4.728536,3.041351,3.629156,48,47,45,0.561093642123964
"FAM86JP",4.2113,4.2113,0.785218,0.340064,0.792724,0.639335333333333,17,7,15,3.17891031446485
"FAM86KP",0.31118,0.31118,0.186724,0,0.094649,0.093791,2,0,1,1.19874820692436
"FAM87A",0.06224,0.06224,0.200456,0.111851,0.248479,0.186928666666667,1,2,3,0.894948474859202
"FAM87B",0.12447,0.12447,0.041821,0.088433,0,0.043418,1,2,0,1.07767931931402
"FAM89A",23.31773,23.31773,5.677946,9.209548,6.368885,7.08545966666667,109,142,108,3.00758781844561
"FAM89B",37.52826,37.52826,8.523553,13.718936,13.347966,11.863485,132,167,172,2.99516499611109
"FAM8A1",11.53439,11.53439,10.377053,11.362413,11.258664,10.9993766666667,718,622,680,1.04458676047895
"FAM90A1",8.36036,8.36036,0.778629,0.824846,0.406883,0.670119333333333,7,6,3,5.60460549924776
"FAM90A11P",48.89669,48.89669,0.10954,0.046831,0.192278,0.116216333333333,4,1,6,44.7016304187151
"FAM90A12P",0.51863,0.51863,0,0.042608,0,0.0142026666666667,0,1,0,1.49736344609624
"FAM90A24P",0.41491,0.41491,0.204253,0,0.214704,0.139652333333333,7,0,7,1.24152775246954
"FAM90A27P",0,0,0,0,0,0,0,0,0,1
"FAM91A1",8.75452,8.75452,9.695409,14.296227,7.457335,10.4829903333333,550,686,500,0.849475591012573
"FAM95B1",9.72955,9.72955,51.443452,37.68936,47.270722,45.4678446666667,1495,1017,1315,0.230902682854511
"FAM96AP1",0,0,0,0,0,0,0,0,0,1
"FAM98A",29.97697,29.97697,185.649575,171.857639,154.581679,170.696297666667,1333,1267,1327,0.18041722751727
"FAM98B",10.99501,10.99501,24.876699,34.399076,26.956819,28.744198,289,288,240,0.403272261702938
"FAM98C",93.62357,93.62357,6.598134,5.340126,7.713666,6.550642,96,60,65,12.5318575559535
"FAM99A",0,0,0,0,0,0,0,0,0,1
"FAM9A",0,0,0,0,0,0,0,0,0,1
"FAM9B",0,0,0.052857,0,0.021265,0.0247073333333333,2,0,1,0.975888400004944
"FAM9C",0.20745,0.20745,0.04537,0.024545,0,0.023305,4,1,0,1.17995123643488
"FAN1",37.15485,37.15485,9.303358,8.739707,10.014858,9.352641,724,530,672,3.68551850682352
"FANCA",43.83483,43.83483,21.51129,24.330377,17.357657,21.0664413333333,199,232,158,2.0318106269484
"FANCB",1.22397,1.22397,0.405397,1.432569,0.678142,0.838702666666667,12,31,11,1.20953215564307
"FANCC",5.58049,5.58049,5.562223,5.752857,5.240593,5.51855766666667,235,177,218,1.00950092589501
"FANCD2",8.36036,8.36036,20.838529,9.604622,5.873607,12.105586,98,180,77,0.714226742703455
"FANCE",3.19478,3.19478,0.818421,0.959227,1.694652,1.15743333333333,30,28,54,1.94433817962703
"FANCF",2.34422,2.34422,2.522268,2.49344,2.365933,2.460547,123,98,102,0.966384794080242
"FANCG",17.9032,17.9032,18.026627,15.711212,19.062641,17.60016,187,136,166,1.01629233296918
"FANCI",12.38495,12.38495,16.46423,37.83909,13.057154,22.4534913333333,261,404,179,0.570701811929237
"FANCL",36.20056,36.20056,11.383843,10.923563,10.939376,11.0822606666667,202,165,194,3.07894035945039
"FANCM",6.78372,6.78372,6.666772,9.111668,6.002619,7.260353,92,105,78,0.942298712900042
"FANK1",17.63351,17.63351,1.836087,3.562476,2.028842,2.47580166666667,18,32,22,5.36092441024397
"FAP",5.22782,5.22782,3.052454,18.433454,1.690082,7.72533,55,276,27,0.713763261676063
"FAR1",22.84058,22.84058,11.132239,15.478471,12.181215,12.9306416666667,872,869,773,1.71137701840726
"FAR2",24.52095,24.52095,12.987161,15.799305,16.184499,14.9903216666667,264,261,254,1.59602480375369
"FARP1",18.23513,18.23513,90.174061,97.928621,81.657925,89.9202023333333,2133,1889,1928,0.211560571868063
"FARP2",47.5275,47.5275,32.41881,35.210137,23.520094,30.3830136666667,687,689,608,1.54629827827986
"FARS2",43.68962,43.68962,4.583627,6.93572,4.966811,5.495386,113,71,70,6.88021004448388
"FARSA",45.01732,45.01732,30.594354,27.390618,29.944194,29.309722,547,447,495,1.51823629395215
"FARSB",21.2017,21.2017,5.183816,4.837909,5.554219,5.19198133333333,548,403,524,3.58555667480479
"FAS",5.18633,5.18633,3.176199,3.871725,3.737457,3.595127,47,68,52,1.34628052717585
"FASLG",0,0,0,0,0,0,0,0,0,1
"FASN",157.10421,157.10421,227.224294,176.92207,156.698784,186.948382666667,5233,3993,3853,0.841210803502383
"FASTK",120.28129,120.28129,41.749123,37.070981,35.609465,38.1431896666667,566,441,487,3.09840079545894
"FASTKD1",8.85825,8.85825,16.672894,18.637006,14.244598,16.518166,245,239,234,0.562744410573573
"FASTKD2",6.76297,6.76297,8.904081,8.168933,8.754567,8.60919366666667,510,366,443,0.807869033478737
"FASTKD3",5.80869,5.80869,5.767048,6.5633,9.409382,7.24657666666667,98,82,95,0.825638355794506
"FASTKD5",2.92509,2.92509,5.385567,6.409955,6.848814,6.21477866666667,227,218,257,0.544034707278615
"FAT1",23.91934,23.91934,131.003966,264.784374,128.484483,174.757607666667,3063,5319,2243,0.141782425983294
"FAT1P1",0,0,0,0,0,0,0,0,0,1
"FAT2",0.35267,0.35267,0.17381,0.144948,0.217603,0.178787,35,27,23,1.14751010996898
"FAT3",5.85018,5.85018,6.081274,4.534044,4.425563,5.013627,533,378,472,1.13910955900657
"FAT4",1.22397,1.22397,0.575983,0.703554,0.613619,0.631052,150,124,141,1.36351875967167
"FATE1",0,0,0,0,0,0,0,0,0,1
"FAU",1179.03881,1179.03881,239.50477,261.117288,283.206904,261.276320666667,923,772,960,4.49921978088041
"FAXC",21.28469,21.28469,9.132894,7.483924,9.949522,8.85544666666667,279,184,260,2.2611547455654
"FBF1",27.17635,27.17635,2.804911,2.506192,3.219881,2.84366133333333,80,56,62,7.33060162081571
"FBL",45.05881,45.05881,53.766084,60.738571,53.573861,56.026172,357,319,323,0.807678446310582
"FBLIM1",8.67154,8.67154,27.380314,48.589095,26.051925,34.0071113333333,439,489,366,0.276273580756458
"FBLL1",37.38304,37.38304,5.952584,5.95486,8.188718,6.69872066666667,81,62,92,4.9856387394581
"FBLN1",22.77835,22.77835,41.193502,114.137962,39.231146,64.8542033333333,680,1797,627,0.361075661027155
"FBLN2",20.24742,20.24742,6.148679,14.221771,5.941554,8.770668,196,334,163,2.17461283097532
"FBLN5",15.10258,15.10258,12.351962,12.64109,17.035011,14.0093543333333,401,252,357,1.07283628878284
"FBLN7",3.36074,3.36074,0.104713,0.206246,0.102795,0.137918,5,5,4,3.83220935076165
"FBN1",10.37265,10.37265,67.116182,127.816214,52.691696,82.541364,4191,7606,3067,0.136131964519995
"FBN2",0.56012,0.56012,6.630835,28.388812,5.275895,13.4318473333333,1155,3944,804,0.10810258478806
"FBN3",0.60161,0.60161,11.04489,5.880755,7.515995,8.14721333333333,353,143,225,0.175092669388564
"FBP1",2.07453,2.07453,0.194267,0.069893,0.767461,0.343873666666667,4,1,7,2.28781177595811
"FBP2",1.28621,1.28621,0.2215,0.41146,0.563632,0.398864,4,6,9,1.63433328758192
"FBRS",66.84138,66.84138,37.214257,32.041967,28.702609,32.6529443333333,865,644,682,2.01591216887382
"FBRSL1",265.83037,265.83037,440.420586,330.38837,267.265921,346.024959,978,571,747,0.768908296304993
"FBXL12",11.18172,11.18172,12.990411,15.663181,15.091219,14.5816036666667,254,229,239,0.781801428184189
"FBXL13",0.66385,0.66385,0.334,0.037699,1.21391,0.528536333333333,3,1,7,1.08852499199125
"FBXL14",12.5924,12.5924,10.457059,7.134062,7.879276,8.49013233333333,97,65,69,1.43226664524559
"FBXL15",28.98119,28.98119,6.406,4.420423,6.397339,5.741254,125,51,108,4.44742031675412
"FBXL16",440.07021,440.07021,60.569352,32.243175,78.419838,57.077455,385,128,273,7.59451683962391
"FBXL17",102.00468,102.00468,8.019889,6.622658,7.880632,7.50772633333333,288,231,291,12.1071924465209
"FBXL18",6.67999,6.67999,3.597836,3.690508,2.933889,3.407411,428,354,312,1.74251731912454
"FBXL19",62.63008,62.63008,47.363422,21.271071,27.248848,31.9611136666667,806,540,591,1.93045904466355
"FBXL2",47.85942,47.85942,15.742417,12.976288,17.872345,15.53035,353,252,350,2.95574019908834
"FBXL20",6.30657,6.30657,3.446622,3.976779,3.061237,3.49487933333333,469,370,429,1.62553195717972
"FBXL22",1.38994,1.38994,0.928194,0.693169,0.112654,0.578005666666667,7,4,2,1.51453195034999
"FBXL3",43.35769,43.35769,7.648023,8.858205,6.544224,7.683484,353,340,288,5.10828257413729
"FBXL4",2.55167,2.55167,1.917342,2.051466,1.817988,1.928932,178,164,156,1.21261606619751
"FBXL5",30.86902,30.86902,12.813758,20.32016,16.047514,16.3938106666667,452,439,453,1.83220460488704
"FBXL6",21.67885,21.67885,17.265553,10.961886,13.953748,14.0603956666667,232,114,191,1.50586017140276
"FBXL7",12.5924,12.5924,3.21136,3.498646,2.767342,3.159116,202,178,155,3.26809831704622
"FBXL8",18.25587,18.25587,5.228245,5.255628,3.480435,4.65476933333333,47,35,30,3.40524411605826
"FBXO10",11.01576,11.01576,15.984313,16.411913,17.025039,16.473755,508,405,418,0.687646129867335
"FBXO11",26.9689,26.9689,38.182317,43.923893,53.459512,45.188574,1343,1104,1222,0.605537204937308
"FBXO15",4.19055,4.19055,1.370212,0.945765,0.76271,1.026229,40,36,30,2.56167984961226
"FBXO16",3.00807,3.00807,15.262234,9.723783,16.993418,13.993145,75,54,71,0.267326835030275
"FBXO17",19.16866,19.16866,2.98356,3.233694,1.856852,2.69136866666667,45,66,41,5.46373495070392
"FBXO2",231.33092,231.33092,7.812923,1.806699,3.405945,4.34185566666667,55,28,43,43.4925491247829
"FBXO21",18.27662,18.27662,19.05477,24.391867,20.139047,21.195228,757,569,685,0.868502905219086
"FBXO22",8.25663,8.25663,39.82228,40.115205,45.084615,41.6740333333333,569,501,500,0.216914813926658
"FBXO24",3.17403,3.17403,0.517956,0.645399,0.263043,0.475466,6,7,5,2.82895708881126
"FBXO25",24.60393,24.60393,17.999003,11.149872,18.753,15.9672916666667,359,271,278,1.50901690753042
"FBXO27",15.53824,15.53824,7.025638,3.466618,5.873704,5.45532,48,43,26,2.5619551005992
"FBXO28",5.47676,5.47676,6.186869,9.172039,7.315475,7.55812766666667,462,450,445,0.756796375593524
"FBXO3",22.01077,22.01077,13.226565,19.854619,22.048087,18.3764236666667,310,270,335,1.1875653833677
"FBXO30",1.59739,1.59739,1.526666,2.076448,1.775169,1.792761,210,231,215,0.930043781046785
"FBXO31",19.14792,19.14792,13.033723,17.408863,14.409983,14.9508563333333,366,249,288,1.26312466108141
"FBXO32",21.76183,21.76183,3.143255,7.823678,2.820202,4.59571166666667,124,186,97,4.0677274591525
"FBXO33",5.62198,5.62198,4.071388,4.680028,3.363406,4.038274,169,146,139,1.31433502822594
"FBXO34",11.84557,11.84557,7.434994,5.812179,6.822512,6.689895,336,224,297,1.6704480360265
"FBXO36",5.51825,5.51825,0.740262,0.877879,0.696726,0.771622333333333,30,29,26,3.67925481484297
"FBXO38",14.25203,14.25203,41.250636,34.66524,31.955467,35.9571143333333,618,463,501,0.412695370705485
"FBXO39",0.2282,0.2282,0,0,0,0,0,0,0,1.2282
"FBXO4",7.75875,7.75875,3.179088,2.278415,3.421748,2.95975033333333,35,24,37,2.2119450123581
"FBXO40",0.20745,0.20745,0.033826,0.013985,0,0.015937,3,1,0,1.18850873627006
"FBXO41",29.8525,29.8525,3.947269,3.278999,3.824442,3.68357,353,228,316,6.58738953405201
"FBXO42",11.38917,11.38917,9.0289,9.170558,8.815388,9.00494866666667,537,415,458,1.23830420452599
"FBXO43",0.29043,0.29043,0.051334,0.145616,0.050018,0.0823226666666667,2,5,2,1.19227845793368
"FBXO44",162.08309,162.08309,15.940269,17.357828,18.497023,17.26504,422,288,390,8.92870149750562
"FBXO45",9.99924,9.99924,3.598208,4.363103,3.241501,3.73427066666667,226,219,176,2.32332301518882
"FBXO46",11.45141,11.45141,5.101911,6.139699,3.769081,5.00356366666667,126,116,96,2.07400315734693
"FBXO47",0,0,0,0,0,0,0,0,0,1
"FBXO48",0.80907,0.80907,0.244211,0.338042,0.406335,0.329529333333333,21,24,31,1.36068453297257
"FBXO5",1.5559,1.5559,1.914024,2.64565,1.833892,2.13118866666667,61,67,51,0.816271477732738
"FBXO6",10.24818,10.24818,1.257804,1.5161,1.727894,1.50059933333333,25,16,27,4.49819363304637
"FBXO7",72.98199,72.98199,53.648521,56.63784,52.732839,54.3397333333333,1586,1377,1386,1.33686928981708
"FBXO8",8.11142,8.11142,3.506525,4.198827,5.089218,4.26485666666667,84,63,100,1.73061121638639
"FBXO9",72.04845,72.04845,58.26061,47.293592,46.843358,50.7991866666667,640,486,581,1.41022387996311
"FBXW10",0.85056,0.85056,0.490889,0.34901,0.296551,0.378816666666667,7,5,4,1.34213637297683
"FBXW11",88.33352,88.33352,39.713162,33.331042,33.31539,35.453198,1337,1033,1327,2.45063601827198
"FBXW11P1",0,0,0.100707,0.374262,0.341047,0.272005333333333,2,6,6,0.786160225743288
"FBXW12",0.10373,0.10373,0.768078,0.598837,0.275062,0.547325666666667,24,15,7,0.713314607116752
"FBXW2",11.7211,11.7211,12.873502,18.034797,13.127456,14.678585,1183,995,1013,0.811367862597294
"FBXW4",482.36989,482.36989,13.988249,11.447123,13.976088,13.1371533333333,189,115,169,34.1914583935568
"FBXW4P1",0.2282,0.2282,0.090581,0.113063,0.069275,0.090973,3,3,2,1.12578404781787
"FBXW5",115.1572,115.1572,23.983785,21.979814,21.495094,22.486231,651,469,519,4.94575736736984
"FBXW7",27.32157,27.32157,63.994091,46.8183,61.178158,57.330183,1664,956,1480,0.48553885044386
"FBXW8",3.85863,3.85863,6.971612,7.83766,6.446117,7.08512966666667,505,404,414,0.600934085204735
"FBXW9",6.67999,6.67999,3.83594,4.096141,4.133068,4.02171633333333,94,80,88,1.52935560079758
"FCAMR",0,0,0,0,0,0,0,0,0,1
"FCAR",1.99155,1.99155,0.391009,0.342753,0.170188,0.301316666666667,12,10,6,2.29886397110619
"FCER1A",0,0,0.119738,0,0,0.0399126666666667,1,0,0,0.961619212895442
"FCER1G",29.35461,29.35461,0.990399,1.353915,1.434835,1.25971633333333,5,6,7,13.4329294134116
"FCER2",0.18671,0.18671,0,0,0.055304,0.0184346666666667,0,0,1,1.1652293847028
"FCF1",29.47908,29.47908,16.761834,16.21715,12.436843,15.138609,302,264,232,1.8885815995666
"FCGBP",0.80907,0.80907,0.732719,0.301468,0.552644,0.528943666666667,35,21,18,1.18321560135963
"FCGR1A",3.17403,3.17403,0.346946,0.152167,0.47697,0.325361,1,1,4,3.14935327054289
"FCGR1B",2.6554,2.6554,1.634334,1.740474,0.321188,1.23199866666667,14,6,5,1.63772499266726
"FCGR2A",18.15214,18.15214,4.965556,9.40426,2.225807,5.53187433333333,26,8,11,2.93210478687001
"FCGR2B",1.07876,1.07876,0.120833,0.057552,0.274645,0.15101,2,2,6,1.80603122475044
"FCGR3A",12.65464,12.65464,0,0,0,0,0,0,0,13.65464
"FCGR3B",6.38955,6.38955,0,0,0,0,0,0,0,7.38955
"FCGRT",46.8429,46.8429,130.633879,105.690506,137.820546,124.714977,1021,681,887,0.380566430044369
"FCHO1",43.64813,43.64813,8.50356,4.934599,7.764899,7.067686,99,69,87,5.53419282803024
"FCHO2",5.539,5.539,4.420806,7.161746,2.039905,4.540819,193,174,128,1.18015044346332
"FCHSD1",23.48369,23.48369,62.64196,47.364829,54.376108,54.794299,1120,683,823,0.438820640080091
"FCHSD2",292.96523,292.96523,18.923995,13.916766,11.676527,14.839096,340,238,319,18.5594701869349
"FCN1",1.24472,1.24472,0.318092,0.032374,0.732287,0.360917666666667,3,3,6,1.649416459923
"FCN2",0,0,0,0,0,0,0,0,0,1
"FCN3",2.05379,2.05379,0,0,0,0,0,0,0,3.05379
"FCRL1",0,0,0.070684,0.043543,0,0.0380756666666667,2,1,0,0.963320913986039
"FCRL2",0.93354,0.93354,0.14341,0.100055,0.264813,0.169426,2,1,4,1.65340945044834
"FCRL3",0,0,0,1.367892,0.415863,0.594585,0,3,1,0.627122417431495
