"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"CLPSL2",8.04918,8.04918,0,0,0,0,0,0,0,9.04918
"CLPTM1",206.80997,206.80997,75.255812,78.205753,81.774479,78.4120146666667,1128,1410,979,2.61685805192433
"CLPTM1L",77.91938,77.91938,105.436759,108.35515,97.093823,103.628577333333,778,861,536,0.754281306421408
"CLPX",12.32271,12.32271,23.687311,18.57915,19.249366,20.5052756666667,495,464,342,0.619508915230987
"CLRN1",0,0,0.034419,0.062011,0.046719,0.0477163333333333,1,2,1,0.954456820214377
"CLRN2",0,0,0,0,0,0,0,0,0,1
"CLRN3",0.49789,0.49789,0,0,0.110737,0.0369123333333333,0,0,1,1.44456763782988
"CLSPN",0.80907,0.80907,0.335786,0.449879,1.047074,0.610913,39,48,38,1.12300912588079
"CLSTN1",201.56141,201.56141,70.202256,87.804421,87.707247,81.9046413333333,3944,5420,3537,2.4433060289781
"CLSTN2",5.26931,5.26931,33.678712,26.322885,18.674849,26.225482,6591,5654,2616,0.230273609113697
"CLSTN3",104.5771,104.5771,436.17172,499.878393,562.043354,499.364489,4998,5894,3877,0.21100038536108
"CLTA",192.45422,192.45422,113.167173,129.731372,131.799762,124.899435666667,1054,1398,841,1.53657734028445
"CLTB",263.40317,263.40317,75.339913,87.680932,92.857743,85.2928626666667,640,872,581,3.06402130870708
"CLTC",111.21559,111.21559,280.29743,285.653537,288.826424,284.925797,10387,11229,7316,0.392464028000943
"CLTCL1",5.02036,5.02036,4.360724,5.859801,7.328174,5.84956633333333,193,266,183,0.878940316367474
"CLU",5398.28169,5398.28169,330.666289,435.371695,189.25978,318.432588,1176,1526,499,16.9027265621377
"CLUAP1",19.50059,19.50059,16.468218,23.645168,28.369613,22.8276663333333,271,316,247,0.860369190721839
"CLUL1",21.76183,21.76183,7.411985,9.049311,10.856986,9.106094,70,89,91,2.25228758014719
"CLVS1",25.62045,25.62045,11.787815,13.817286,11.626929,12.4106766666667,256,348,203,1.98501915016468
"CLVS2",2.40646,2.40646,4.832371,3.883762,4.345552,4.353895,715,611,461,0.63625827551717
"CLYBL",18.96121,18.96121,5.068132,7.087657,5.296794,5.81752766666667,32,58,32,2.92792504496865
"CMA1",0,0,0,0,0,0,0,0,0,1
"CMAHP",5.0826,5.0826,0.191844,0,0,0.063948,2,0,0,5.71700872599037
"CMAS",49.06265,49.06265,76.886952,75.910727,62.524746,71.7741416666667,830,876,541,0.687918110107104
"CMBL",17.73724,17.73724,3.214901,3.285161,3.17148,3.22384733333333,57,92,52,4.4360599522931
"CMC1",232.63788,232.63788,10.862246,10.822597,10.976328,10.887057,69,86,46,19.6548127934442
"CMC2",139.61592,139.61592,70.16563,68.787651,54.509467,64.4875826666667,363,371,290,2.1472150028157
"CMIP",37.48677,37.48677,99.536125,121.736789,163.269222,128.180712,2333,3081,2177,0.297929694024291
"CMKLR1",1.86708,1.86708,0.233288,0.25228,0.102168,0.195912,12,20,5,2.39740047762712
"CMPK1",49.43607,49.43607,50.979594,47.298631,53.386826,50.555017,1321,1370,1080,0.978296059915953
"CMPK2",4.14906,4.14906,3.825897,2.84287,2.802241,3.15700266666667,60,79,36,1.23864726892966
"CMTM1",1.20323,1.20323,1.928697,2.621416,1.855895,2.135336,19,28,12,0.702709374689028
"CMTM2",0.66385,0.66385,0.107434,0.218997,0.151387,0.159272666666667,1,1,1,1.43525336863516
"CMTM3",22.94431,22.94431,8.414573,9.908831,11.380279,9.90122766666667,119,133,112,2.19647829878977
"CMTM4",28.77374,28.77374,6.134098,7.401736,7.639939,7.058591,498,574,389,3.6946582845562
"CMTM5",305.82732,305.82732,0,0,0,0,0,0,0,306.82732
"CMTM6",7.30235,7.30235,5.184733,5.271552,5.403966,5.28675033333333,199,211,162,1.32061073842549
"CMTM7",5.87092,5.87092,1.189188,1.472522,1.202493,1.28806766666667,9,14,7,3.00293566492716
"CMTM8",11.22321,11.22321,0.655624,0.419541,0.537568,0.537577666666667,7,5,4,7.94965370854979
"CMYA5",7.94545,7.94545,0.346643,0.169868,0.976384,0.497631666666667,16,14,17,5.97306413793334
"CNBD1",0,0,0,0,0,0,0,0,0,1
"CNBP",131.546,131.546,46.64288,49.769074,51.161293,49.1910823333333,889,1054,701,2.64082768966256
"CNDP1",333.89572,333.89572,0.169994,0.467847,0.917403,0.518414666666667,7,11,7,220.556167792549
"CNDP2",210.14997,210.14997,93.154151,90.932354,107.144361,97.0769553333333,1077,1209,896,2.15290094683676
"CNEP1R1",13.42221,13.42221,10.314699,10.542443,13.502754,11.4532986666667,161,183,152,1.15810359857533
"CNFN",5.18633,5.18633,0,0,0,0,0,0,0,6.18633
"CNGA1",1.3277,1.3277,0.449922,0.414962,0.037616,0.300833333333333,2,6,1,1.78939141575913
"CNGA2",0,0,0,0,0,0,0,0,0,1
"CNGA3",0.56012,0.56012,3.13294,1.31072,1.2898,1.91115333333333,116,67,43,0.53591131120999
"CNGA4",1.12025,1.12025,0.101255,0.076138,0.142615,0.106669333333333,1,2,2,1.91588393762907
"CNGB1",6.32732,6.32732,17.359558,14.110893,19.221344,16.897265,345,235,334,0.409410041143158
"CNGB3",0,0,0.017126,0.01592,0.588172,0.207072666666667,1,1,2,0.828450537912934
"CNIH2",124.40961,124.40961,74.026249,80.591678,89.117333,81.2450866666667,789,903,618,1.52482798769823
"CNIH3",40.95124,40.95124,5.442907,9.644587,9.138183,8.07522566666667,57,99,60,4.62261122101757
"CNIH4",15.04035,15.04035,12.989903,15.660926,11.324834,13.325221,394,451,224,1.11972792601245
"CNKSR1",13.31849,13.31849,4.428859,7.027537,7.889387,6.44859433333333,60,78,68,1.9223076676257
"CNKSR2",14.06532,14.06532,14.076945,12.735199,11.413698,12.7419473333333,418,578,403,1.09630168378368
"CNKSR3",14.16905,14.16905,0.245445,0.247455,0.346076,0.279658666666667,35,27,19,11.8539813741998
"CNN1",23.4422,23.4422,5.748088,12.830951,4.458641,7.67922666666667,50,82,18,2.81617256222521
"CNN2",11.99079,11.99079,5.26885,11.062174,13.822278,10.0511006666667,52,75,131,1.17552001305933
"CNN2P10",0,0,0,0,0,0,0,0,0,1
"CNN2P12",0,0,0,0,0,0,0,0,0,1
"CNN2P6",0,0,0,0,0,0,0,0,0,1
"CNN3",119.30626,119.30626,52.260785,51.649796,102.693261,68.8679473333333,762,818,881,1.72190918141663
"CNNM1",3.83788,3.83788,2.486482,2.968225,2.541485,2.66539733333333,179,239,128,1.3198787362025
"CNNM2",5.58049,5.58049,8.626272,9.94303,13.126812,10.5653713333333,803,939,686,0.568982163247446
"CNNM3",22.92356,22.92356,15.200697,20.814276,17.297035,17.7706693333333,281,330,247,1.27451821643441
"CNNM4",9.89551,9.89551,5.716542,5.602683,6.596752,5.97199233333333,254,325,228,1.56275415678646
"CNOT1",27.4253,27.4253,84.393775,74.615883,74.845534,77.9517306666667,1562,1510,1140,0.360033906286504
"CNOT10",30.78604,30.78604,42.759509,40.296652,46.747486,43.2678823333333,214,257,189,0.718038413508328
"CNOT2",35.32926,35.32926,40.858384,35.032625,43.16567,39.6855596666667,455,435,354,0.892927620945676
"CNOT3",43.91782,43.91782,57.100861,42.590319,76.450263,58.7138143333333,287,333,323,0.752218234615873
"CNOT4",15.66271,15.66271,11.771698,10.232926,16.091351,12.6986583333333,382,433,305,1.21637532629412
"CNOT4P1",0,0,0,0,0,0,0,0,0,1
"CNOT6",8.85825,8.85825,11.649887,11.268498,11.585676,11.5013536666667,602,602,517,0.788574602627699
"CNOT6L",3.19478,3.19478,2.080677,2.464594,2.058613,2.20129466666667,250,287,178,1.31033860883784
"CNOT7",19.64581,19.64581,44.550987,52.396308,51.102064,49.3497863333333,1281,1455,1090,0.410047618937595
"CNOT8",25.47524,25.47524,19.170809,23.758142,28.129544,23.686165,568,596,584,1.07247277979386
"CNP",2053.43278,2053.43278,36.734821,44.593679,51.391908,44.240136,920,1084,783,45.4117286473233
"CNPPD1",56.63469,56.63469,19.874135,22.014636,28.823647,23.570806,504,601,498,2.3456572812467
"CNPY1",0.66385,0.66385,0.203076,0.095094,4.002508,1.43355933333333,4,2,22,0.683710471821932
"CNPY2",124.11917,124.11917,67.630328,66.96715,73.408672,69.3353833333333,416,453,310,1.77889369575247
"CNPY3",41.20018,41.20018,12.157894,14.577159,14.090864,13.608639,195,267,169,2.88871399998316
"CNPY4",18.69152,18.69152,7.978518,10.479402,9.173504,9.21047466666667,99,129,78,1.92856068330353
"CNR1",7.21937,7.21937,68.352643,65.241337,63.53966,65.7112133333333,3864,4058,2810,0.123208222265882
"CNR2",0.31118,0.31118,0.057377,0.054079,0.072155,0.0612036666666667,4,4,4,1.23555924389004
"CNRIP1",43.62738,43.62738,37.4032,39.104552,46.473547,40.9937663333333,704,796,623,1.06271439541197
"CNST",5.68421,5.68421,33.219884,34.462894,29.432416,32.3717313333333,2256,2498,1392,0.200295571519344
"CNTD1",1.49366,1.49366,0.205151,0.299419,0.494235,0.332935,7,11,12,1.87080390266592
"CNTF",1.86708,1.86708,0.425915,0.268265,0.383618,0.359266,10,7,6,2.10928545258985
"CNTFR",34.64466,34.64466,23.696049,32.471875,38.360746,31.5095566666667,454,758,606,1.09643636071321
"CNTLN",2.90434,2.90434,1.299819,1.157501,3.205329,1.88754966666667,89,84,99,1.35212912355101
"CNTN1",94.26668,94.26668,168.528891,176.459194,198.403262,181.130449,9083,10012,7363,0.52306838600063
"CNTN2",200.047,200.047,57.505608,53.634237,77.084501,62.7414486666667,3632,3653,3254,3.15410151801487
"CNTN3",5.35229,5.35229,1.22718,0.820698,1.358779,1.13555233333333,30,30,18,2.97454194910076
"CNTN4",18.5878,18.5878,4.503121,6.808668,6.01504,5.77560966666667,172,137,85,2.89092804391674
"CNTN5",4.60546,4.60546,4.111632,4.838443,5.624568,4.85821433333333,332,370,321,0.956854713919367
"CNTN6",7.0534,7.0534,1.314068,1.475773,1.072537,1.28745933333333,67,73,37,3.5206746116288
"CNTNAP1",31.32541,31.32541,59.537677,70.022084,73.099216,67.5529923333333,3434,4421,2936,0.471539007995746
"CNTNAP2",51.01271,51.01271,129.247083,90.337419,150.645762,123.410088,7085,5981,3636,0.418074698251158
"CNTNAP3",4.08683,4.08683,3.576396,1.71501,0.55759,1.94966533333333,28,30,26,1.72454479581638
"CNTNAP3B",1.38994,1.38994,1.660675,1.87252,2.290274,1.94115633333333,106,126,88,0.812585163499753
"CNTNAP4",271.22415,271.22415,15.43756,15.943433,33.1559,21.5122976666667,832,843,1134,12.0922419395278
"CNTNAP5",10.95352,10.95352,8.072607,2.633821,8.116916,6.274448,108,68,57,1.64322021409734
"CNTRL",5.10335,5.10335,3.566948,3.397707,3.615804,3.52681966666667,140,153,128,1.34826444378647
"CNTROB",43.29546,43.29546,21.856855,23.230188,22.868371,22.6518046666667,318,349,273,1.87281523013875
"COA1",89.68196,89.68196,40.197751,42.689256,41.005562,41.297523,524,598,422,2.1439071030235
"COA3",93.2709,93.2709,37.145392,38.786263,44.826009,40.2525546666667,280,319,239,2.28521362523455
"COA5",43.41993,43.41993,19.244204,21.649045,19.426134,20.106461,204,247,195,2.10456551669178
"COASY",37.25857,37.25857,26.526838,26.024815,34.114494,28.8887156666667,331,381,263,1.28003392406278
"COBL",279.89569,279.89569,3.085661,1.959258,0.782097,1.94233866666667,134,141,37,95.466811207774
"COBLL1",8.89974,8.89974,0.579265,0.814494,0.351138,0.581632333333333,14,33,18,6.25919171691187
"COCH",2.36497,2.36497,44.357227,42.195618,52.113142,46.2219956666667,834,857,628,0.0712585301085715
"COG1",63.35617,63.35617,28.007062,24.20546,30.387943,27.5334883333333,524,574,452,2.25546099545137
"COG2",13.4637,13.4637,9.634401,6.324531,10.617872,8.85893466666667,207,180,143,1.4670652042053
"COG3",10.66309,10.66309,14.772229,13.230598,7.240376,11.7477343333333,398,377,278,0.914914736613458
"COG4",44.62316,44.62316,16.196798,17.41622,21.325948,18.3129886666667,477,552,455,2.36230449815069
"COG5",18.65003,18.65003,19.7706,11.51808,32.677937,21.3222056666667,420,471,336,0.880290697677023
"COG6",8.46409,8.46409,12.926504,18.393843,30.895277,20.7385413333333,234,313,191,0.435359937673831
"COG7",43.81409,43.81409,8.047257,8.295382,8.309274,8.21730433333333,127,173,82,4.86195186568105
"COG8",16.03612,16.03612,6.512609,7.638796,7.734529,7.29531133333333,211,273,210,2.05370471528213
"COIL",6.07838,6.07838,7.174824,7.744064,9.783399,8.23409566666667,243,283,236,0.766548263686677
"COL10A1",0,0,1.283632,0.258936,0.032707,0.525091666666667,3,3,1,0.655698291359536
"COL11A1",13.48445,13.48445,3.903972,8.607019,13.032385,8.51445866666667,156,385,305,1.52236196587257
"COL11A2",9.64657,9.64657,2.587224,3.438537,4.450442,3.49206766666667,179,259,222,2.3700822850472
"COL12A1",5.70496,5.70496,0.539053,1.012138,2.167876,1.239689,27,62,127,2.99370135764385
"COL13A1",0.56012,0.56012,5.320212,1.726181,4.701203,3.91586533333333,30,12,30,0.317364267369407
"COL14A1",2.15751,2.15751,0.24668,0.398622,1.195732,0.613678,7,13,28,1.95671627177169
"COL15A1",3.31925,3.31925,1.524393,1.860333,1.440804,1.60851,13,33,12,1.65583033992586
"COL16A1",409.40864,409.40864,1.708343,5.40073,7.090598,4.73322366666667,19,62,70,71.5842715828692
"COL17A1",5.16558,5.16558,4.689534,4.738974,6.599335,5.34261433333333,94,106,113,0.972088113192862
"COL18A1",54.47718,54.47718,6.0434,16.498621,8.24137,10.2611303333333,356,855,272,4.92643086065576
"COL19A1",0.08298,0.08298,0.24807,0.518999,0.246975,0.338014666666667,29,26,15,0.809393220403165
"COL1A1",9.75029,9.75029,40.696739,114.471849,129.848779,95.005789,1588,5859,3618,0.111975435147978
"COL1A2",23.06878,23.06878,4.313868,30.201744,41.634538,25.3833833333333,212,1653,1629,0.91227041262714
"COL20A1",43.10875,43.10875,0.282399,0.260693,0.62732,0.390137333333333,4,10,4,31.7297787364893
"COL21A1",5.41453,5.41453,0.06593,0.124031,3.451813,1.21392466666667,1,7,5,2.89735694108231
"COL22A1",0.72609,0.72609,0.106922,0.258936,0,0.121952666666667,5,1,0,1.53846953733639
"COL23A1",0.89205,0.89205,0,0.479692,0.150567,0.210086333333333,0,10,3,1.56356612572271
"COL24A1",7.36458,7.36458,0.656948,3.319689,1.085942,1.68752633333333,60,121,71,3.11237136405113
"COL25A1",0.95428,0.95428,0.062005,1.932355,0.181194,0.725184666666667,6,18,10,1.13279467280218
"COL27A1",4.56397,4.56397,3.865032,2.858464,1.176582,2.63335933333333,282,270,80,1.53135693157425
"COL28A1",4.4395,4.4395,1.133996,0.887339,0.958176,0.993170333333333,33,31,25,2.72906931687223
"COL2A1",0.12447,0.12447,0.124897,0.450981,2.022746,0.866208,6,8,32,0.602542696205353
"COL3A1",5.74645,5.74645,0.873278,12.526987,81.676467,31.692244,57,451,879,0.206362402042515
"COL4A1",4.72993,4.72993,15.629169,27.016058,12.304276,18.316501,1085,1894,584,0.296633950424044
"COL4A2",26.80294,26.80294,48.660718,55.447243,41.708702,48.6055543333333,1644,2175,938,0.560480381151941
"COL4A3",1.70112,1.70112,0.045647,0.025201,0.401783,0.157543666666667,5,3,3,2.33349296254051
"COL4A4",0.53938,0.53938,0.04341,0.066578,0.03043,0.046806,6,10,3,1.47054946188692
"COL4A5",90.57401,90.57401,2.353694,1.786656,5.066427,3.06892566666667,42,79,87,22.5056974498674
"COL4A6",0.35267,0.35267,0.282398,0.373662,0.745329,0.467129666666667,25,37,48,0.921983946431456
"COL5A1",1.99155,1.99155,6.703943,17.194323,9.899167,11.265811,383,1299,591,0.243893371583828
"COL5A2",2.05379,2.05379,2.035394,3.912262,7.107811,4.35182233333333,158,352,352,0.570607507087773
"COL5A3",15.53824,15.53824,0.137415,0.459959,0.675877,0.424417,11,42,38,11.6105325898245
"COL6A1",42.85981,42.85981,100.171587,105.063114,118.514921,107.916540666667,4268,5160,3505,0.402691911912908
"COL6A2",30.01846,30.01846,31.988735,53.922041,31.451167,39.1206476666667,606,1076,487,0.773129592964447
"COL6A3",9.14868,9.14868,2.773104,0.84049,6.239986,3.28452666666667,51,100,453,2.36868172135701
"COL6A4P1",0,0,0.105256,0.065617,0.100715,0.0905293333333333,2,3,1,0.916985879640101
"COL6A5",0,0,0.045784,0.014419,0,0.0200676666666667,4,2,0,0.980327122089613
"COL6A6",0.06224,0.06224,0.068203,0.015768,0.021178,0.0350496666666667,5,1,2,1.02626959286012
"COL7A1",21.80332,21.80332,23.864564,22.520246,22.129514,22.838108,645,733,539,0.95659101804556
"COL8A1",3.54745,3.54745,2.135873,3.400211,1.645233,2.39377233333333,106,233,82,1.33993961684918
"COL8A2",2.05379,2.05379,0.096429,0,0.078505,0.0583113333333333,4,0,3,2.88553084883024
"COL9A1",25.82791,25.82791,4.109673,7.859814,7.293008,6.42083166666667,45,37,25,3.61521608427088
"COL9A2",196.20912,196.20912,1.507621,1.069331,3.023619,1.866857,30,26,13,68.7893117794156
"COL9A3",289.21033,289.21033,0.26733,0.588639,4.039227,1.631732,3,6,16,110.273511892548
"COLEC10",0.2282,0.2282,0.267251,0.158968,0.274806,0.233675,5,7,8,0.995562040245608
"COLEC11",1.59739,1.59739,0,0.270359,1.027803,0.432720666666667,0,2,5,1.81290747068165
"COLEC12",11.97004,11.97004,1.058235,1.199676,2.023827,1.427246,23,30,74,5.34352101105533
"COLQ",3.90012,3.90012,2.172166,2.708173,3.550042,2.810127,50,62,39,1.28607786564595
"COMMD1",419.51161,419.51161,24.520565,19.745967,22.976238,22.4142566666667,149,143,98,17.9596395472445
"COMMD10",65.32697,65.32697,7.883274,7.975741,9.632718,8.49724433333333,98,118,81,6.98381211139386
"COMMD2",11.34768,11.34768,17.479469,20.070243,22.532035,20.027249,595,676,504,0.587222798379379
"COMMD3",93.91401,93.91401,161.714457,119.42616,166.143683,149.094766666667,202,198,199,0.632360555320272
"COMMD4",101.58977,101.58977,20.136279,21.726941,22.530239,21.4644863333333,196,193,167,4.56675342929052
"COMMD5",18.33885,18.33885,9.845758,12.12637,12.175357,11.382495,152,185,127,1.56178944550351
"COMMD6",92.3996,92.3996,73.798276,80.649066,67.501518,73.9829533333333,239,300,163,1.24561111356599
"COMMD7",22.59164,22.59164,31.016777,32.221408,39.31597,34.1847183333333,523,606,456,0.670508138689566
"COMMD8",17.59202,17.59202,3.514341,4.010526,5.887614,4.470827,42,65,56,3.39839296691341
"COMMD9",89.2878,89.2878,96.964538,102.13299,94.99071,98.0294126666667,615,706,419,0.911727107823097
"COMP",2.69689,2.69689,0.219912,0,0.710687,0.310199666666667,1,0,3,2.8216233708908
"COMT",316.42818,316.42818,37.940262,58.070129,43.673028,46.5611396666667,235,329,215,6.67410794242322
"COMTD1",6.4103,6.4103,9.820864,15.405534,17.136334,14.1209106666667,77,108,74,0.490069689806161
"COPA",54.62239,54.62239,104.893073,111.808499,120.032074,112.244548666667,2568,2988,2160,0.491170574256281
"COPB1",28.5248,28.5248,38.624349,46.574997,42.703424,42.6342566666667,1430,1703,1177,0.676642671503437
"COPB2",36.0346,36.0346,85.003796,101.855522,98.773288,95.2108686666667,1409,1520,1112,0.384931562444473
"COPE",186.70777,186.70777,220.155583,220.621154,219.863509,220.213415333333,764,858,607,0.848537009914857
"COPG1",75.94857,75.94857,82.595767,95.1354,87.077268,88.2694783333333,1377,1687,1021,0.861980728874354
"COPG2",70.72075,70.72075,17.054371,15.293479,20.768435,17.7054283333333,647,667,576,3.8342212069099
"COPS2",24.12679,24.12679,39.971444,36.339737,46.708777,41.0066526666667,866,884,717,0.598162157775041
"COPS3",52.71383,52.71383,244.521146,259.844178,280.019343,261.461555666667,839,921,551,0.204654086818787
"COPS4",23.62891,23.62891,61.050969,74.469809,67.086051,67.5356096666667,709,817,493,0.359359318751032
"COPS5",38.81447,38.81447,52.4564,52.153696,59.960973,54.857023,849,880,667,0.712792552513943
"COPS6",217.92946,217.92946,190.395639,232.18828,153.553961,192.04596,639,711,490,1.13407946998735
"COPS7A",75.42994,75.42994,25.215667,32.252952,33.795041,30.42122,423,595,366,2.43243069492528
"COPS7B",81.17639,81.17639,109.973293,58.956156,100.752384,89.8939443333333,366,389,297,0.904090922698176
"COPS8",89.26706,89.26706,67.901519,82.532048,82.209986,77.547851,1138,1299,904,1.14919834025758
"COPZ1",38.75223,38.75223,73.769107,104.298359,71.173898,83.0804546666667,879,1091,792,0.472787999988773
"COPZ2",56.53096,56.53096,0.162439,11.035926,2.034468,4.41094433333333,1,3,8,10.6323326310324
"COQ10A",11.86632,11.86632,13.533327,14.135094,15.806052,14.491491,135,135,105,0.830541101563433
"COQ10B",20.08146,20.08146,8.967269,13.12303,12.504329,11.5315426666667,230,310,225,1.68227173307846
"COQ2",3.31925,3.31925,7.520914,6.883422,7.17535,7.19322866666667,92,93,68,0.527173129876435
"COQ3",11.36843,11.36843,6.04014,7.319966,8.043135,7.13441366666667,60,78,58,1.52050664090069
"COQ4",48.12911,48.12911,21.893882,23.916257,26.865167,24.225102,394,471,353,1.94762780344753
"COQ5",29.97697,29.97697,12.544929,16.446008,17.071808,15.3542483333333,195,267,193,1.89412373889802
"COQ6",25.57896,25.57896,14.316723,12.594027,19.723314,15.544688,170,177,155,1.60649508772846
"COQ7",17.59202,17.59202,16.504489,17.977653,21.947165,18.809769,204,231,179,0.938527854615569
"COQ9",55.34848,55.34848,24.199392,30.976666,26.789669,27.321909,242,342,193,1.98957210123089
"CORIN",1.22397,1.22397,0.232597,0.282861,0.612756,0.376071333333333,16,15,9,1.6161734832545
"CORO1A",76.86136,76.86136,47.649494,52.548273,68.081197,56.092988,426,489,372,1.36376397045466
"CORO1B",106.75535,106.75535,89.929489,88.832486,157.762953,112.174976,332,395,262,0.952112859294974
"CORO1C",60.01617,60.01617,131.659255,117.393055,122.176055,123.742788333333,2172,2241,1700,0.489135851580892
"CORO2A",1.38994,1.38994,5.814903,6.304865,8.615682,6.91181666666667,431,510,454,0.302072216873916
"CORO2B",81.11415,81.11415,27.339964,25.597513,30.693094,27.876857,1209,1237,956,2.84359721004263
"CORO6",27.28008,27.28008,6.506615,14.091016,15.53455,12.0440603333333,138,319,213,2.16804271655597
"CORO7",0.99577,0.99577,59.636737,50.21148,68.262736,59.3703176666667,813,871,696,0.0330587957316971
"CORT",7.44757,7.44757,1.588061,0.833872,2.592382,1.67143833333333,15,9,17,3.16218042340487
"COTL1",81.15564,81.15564,72.76012,78.386914,89.159051,80.1020283333333,1502,1759,1306,1.01299118762278
"COX10",4.46024,4.46024,6.658363,6.770322,5.450808,6.29316433333333,202,256,138,0.748679139868552
"COX11",45.95086,45.95086,44.2111,49.40526,71.09025,54.9022033333333,657,628,484,0.839874945895096
"COX14",108.22827,108.22827,28.250052,38.462981,32.375998,33.029677,105,144,83,3.20979449790252
"COX15",21.28469,21.28469,21.464626,19.81998,20.583908,20.622838,494,526,414,1.03060893301795
"COX16",69.22709,69.22709,159.403004,177.227877,160.472717,165.701199333333,387,430,280,0.421275253452586
