"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"ADAM23",6.54824,6.54824,30.45531,32.68447,48.390528,37.1767693333333,1224,1432,1029,0.197718144615485
"ADAM24P",0,0,0,0,0,0,0,0,0,1
"ADAM28",14.02751,14.02751,0.264589,0.406801,0.059004,0.243464666666667,8,6,4,12.0851926096814
"ADAM29",0.52758,0.52758,0.651684,0.674166,0.788744,0.704864666666667,24,20,14,0.89601246941595
"ADAM30",0.06207,0.06207,0,0,0,0,0,0,0,1.06207
"ADAM32",1.70689,1.70689,0.915902,4.743727,0.839031,2.16622,58,83,36,0.854927958259376
"ADAM33",5.2448,5.2448,0.541507,0.630154,0.831368,0.667676333333333,18,23,18,3.74461151434461
"ADAM3A",0.68275,0.68275,0,0.22629,0.585903,0.270731,0,4,5,1.3242377812456
"ADAM3B",0,0,0,0,0,0,0,0,0,1
"ADAM5",0,0,0,0,0.408493,0.136164333333333,0,0,1,0.88015436734064
"ADAM6",0,0,0,0,0,0,0,0,0,1
"ADAM7",0,0,0.067906,0.02098,0.122618,0.0705013333333333,3,1,3,0.934141760371465
"ADAM8",11.35856,11.35856,2.265081,4.232185,7.470717,4.65599433333333,41,65,39,2.18503754983724
"ADAM9",17.25507,17.25507,10.682031,11.502737,12.462503,11.5490903333333,377,445,328,1.45469269206791
"ADAMDEC1",0.40345,0.40345,0,0,0.059317,0.0197723333333333,0,0,1,1.37623855259197
"ADAMTS1",29.29639,29.29639,14.234685,4.588657,3.552739,7.45869366666667,508,136,33,3.58168662844353
"ADAMTS10",7.94478,7.94478,40.162073,43.284464,61.364231,48.270256,489,643,476,0.181545230858959
"ADAMTS12",21.87919,21.87919,0.710176,1.783791,0.892537,1.12883466666667,84,197,58,10.7472836468904
"ADAMTS13",6.54824,6.54824,7.587088,8.243445,8.27368,8.03473766666667,214,262,204,0.835468640982123
"ADAMTS14",1.73792,1.73792,0.211393,0.27945,0.297526,0.262789666666667,15,22,15,2.16815204643476
"ADAMTS15",0.68275,0.68275,0.56087,0.968467,0.586154,0.705163666666667,42,81,31,0.986855416224953
"ADAMTS16",0.43448,0.43448,0.24045,0.264744,0.214627,0.239940333333333,12,15,10,1.15689437744451
"ADAMTS17",2.1724,2.1724,3.07163,1.239608,0.531282,1.61417333333333,149,45,17,1.21353850548038
"ADAMTS18",2.35861,2.35861,1.411995,0.853451,1.538275,1.267907,55,54,37,1.48092933264018
"ADAMTS19",0.52758,0.52758,0.147189,0.945675,0.829666,0.640843333333333,9,26,8,0.930972487724808
"ADAMTS2",2.57585,2.57585,0.175824,2.047144,0.477721,0.900229666666667,11,49,15,1.88179884922682
"ADAMTS20",0,0,0.016112,0.074527,0.040071,0.04357,1,4,1,0.958249087267744
"ADAMTS3",0.03103,0.03103,3.556929,2.233924,2.107003,2.63261866666667,298,186,99,0.283825552475643
"ADAMTS4",39.75495,39.75495,0.176331,0.196548,0.19162,0.188166333333333,24,29,18,34.3007109835071
"ADAMTS5",0.46551,0.46551,0.116874,0.274268,0.109096,0.166746,15,38,10,1.25606601608233
"ADAMTS6",0.24827,0.24827,0.860627,0.362985,0.694859,0.639490333333333,13,27,21,0.76137685878396
"ADAMTS7",2.35861,2.35861,2.369279,2.937719,5.177745,3.49491433333333,151,167,164,0.747202226990904
"ADAMTS8",1.45861,1.45861,0.211062,0.449382,0.148566,0.26967,8,16,4,1.93641654918207
"ADAMTS9",3.69308,3.69308,2.512999,1.057654,1.747753,1.772802,43,41,29,1.69254061415132
"ADAMTSL1",3.87929,3.87929,1.119975,1.214395,1.457011,1.26379366666667,21,44,54,2.15535985979877
"ADAMTSL2",6.5172,6.5172,1.004098,1.776381,1.365861,1.38211333333333,47,95,46,3.15568528785364
"ADAMTSL3",5.95859,5.95859,1.089258,0.855606,0.779536,0.908133333333333,33,31,23,3.64680490531759
"ADAMTSL4",4.2517,4.2517,0.631448,0.521852,1.128889,0.760729666666667,18,20,28,2.98268388351875
"ADAMTSL5",3.28964,3.28964,5.476837,2.295622,2.572993,3.448484,10,10,3,0.964292554497217
"ADAP1",155.45084,155.45084,57.062331,75.582106,67.987821,66.8774193333333,602,900,577,2.30490259554063
"ADAP2",12.04131,12.04131,1.320459,15.044578,8.125916,8.163651,24,52,21,1.4231565562678
"ADAR",49.18938,49.18938,90.499122,99.654405,78.045495,89.399674,3324,3711,2823,0.555194258775756
"ADARB1",7.44823,7.44823,54.505339,78.157127,58.321949,63.6614716666667,1010,1399,747,0.130653227992568
"ADARB2",53.87556,53.87556,2.242743,3.617584,1.425322,2.42854966666667,203,287,100,16.0054732569622
"ADAT1",18.15507,18.15507,50.081633,51.644642,49.027029,50.2511013333333,391,471,308,0.373749431752049
"ADAT2",2.51378,2.51378,0.865768,0.88184,1.068114,0.938574,56,60,47,1.81255912851405
"ADAT3",10.39649,10.39649,0.355735,0.817905,0.128549,0.434063,4,9,1,7.94699396051638
"ADCK1",10.45856,10.45856,7.036778,5.592912,6.381342,6.33701066666667,107,113,70,1.56174776357601
"ADCK2",21.75505,21.75505,17.806512,18.725946,17.522527,18.0183283333333,309,351,205,1.1964800271177
"ADCK5",6.70341,6.70341,4.463708,3.922499,4.011845,4.132684,77,71,39,1.50085413401643
"ADCY1",3.81722,3.81722,8.26322,11.820007,12.255044,10.7794236666667,1388,2194,1476,0.4089520961566
"ADCY10",0.52758,0.52758,0.159158,0.437994,0.487023,0.361391666666667,5,4,3,1.1220723891606
"ADCY10P1",4.37584,4.37584,1.185599,1.983642,1.550441,1.57322733333333,54,44,41,2.089143050193
"ADCY2",158.52324,158.52324,52.673477,62.126591,38.152904,50.984324,1084,1239,619,3.06867970428932
"ADCY3",65.66859,65.66859,37.93581,32.768872,39.729462,36.8113813333333,493,498,442,1.76318842763957
"ADCY4",21.13436,21.13436,0.052475,0.211763,0.531398,0.265212,2,6,5,17.4945858875825
"ADCY5",44.5032,44.5032,24.033085,26.112757,35.668678,28.60484,943,1141,775,1.53701894690193
"ADCY6",10.83097,10.83097,37.722233,35.042786,42.586132,38.4503836666667,1164,1229,962,0.299894928778513
"ADCY7",7.35513,7.35513,19.699693,9.98426,9.347798,13.0105836666667,679,770,513,0.596344178000103
"ADCY8",6.64134,6.64134,16.629796,19.169303,14.310797,16.7032986666667,834,858,493,0.431633682732122
"ADCY9",4.74825,4.74825,9.559925,7.271277,10.831919,9.22104033333333,523,645,494,0.562393828077709
"ADCYAP1",2.82412,2.82412,30.770944,19.176885,8.504428,19.4840856666667,1000,630,186,0.186687366096253
"ADCYAP1R1",13.71716,13.71716,12.345314,17.278545,14.464588,14.696149,948,1221,693,0.937628713896638
"ADD1",190.92305,190.92305,178.214398,172.875606,239.707079,196.932361,3409,3808,2935,0.969639572985238
"ADD2",11.04821,11.04821,58.077895,48.929165,56.121603,54.376221,5598,5463,4263,0.217570101072805
"ADD3",985.92889,985.92889,209.81734,182.717742,285.808152,226.114411333333,1125,1260,1432,4.34551415828692
"ADGB",0.24827,0.24827,0.079156,0.085007,0.096214,0.0867923333333333,7,8,6,1.14858189712417
"ADH1A",0.55862,0.55862,0,0,0,0,0,0,0,1.55862
"ADH1B",8.09995,8.09995,0.056647,0.053723,0.027744,0.046038,3,3,1,8.69944495324262
"ADH1C",1.36551,1.36551,0,0,0,0,0,0,0,2.36551
"ADH4",0.89999,0.89999,0.219038,0.046003,0.059255,0.108098666666667,2,1,1,1.71463973123934
"ADH5",45.12388,45.12388,51.716203,53.859049,59.725452,55.1002346666667,1109,1257,965,0.822169109880848
"ADH5P2",0,0,0,0,0,0,0,0,0,1
"ADH5P3",0,0,0,0,0,0,0,0,0,1
"ADH6",0.18621,0.18621,0.14712,0.258936,0.135078,0.180378,1,2,1,1.00494079015366
"ADH7",0.71379,0.71379,0,0,0,0,0,0,0,1.71379
"ADHFE1",15.67232,15.67232,1.533176,2.904502,1.884413,2.10736366666667,19,29,9,5.36542284343716
"ADI1",49.49972,49.49972,7.688085,7.474887,5.776141,6.97970433333333,239,264,168,6.32852019203886
"ADIG",0,0,0,0,0,0,0,0,0,1
"ADIPOQ",0.49655,0.49655,0.18143,0.066405,0.046462,0.098099,11,4,2,1.36285526168406
"ADIPOR1",58.62381,58.62381,32.771179,36.510146,35.962588,35.0813043333333,820,990,665,1.65248488383823
"ADIPOR2",103.56148,103.56148,13.655648,15.76099,14.87993,14.7655226666667,680,771,497,6.63228756894158
"ADK",207.37124,207.37124,14.222672,15.490404,15.026664,14.9132466666667,199,236,149,13.0942003454564
"ADM",24.61021,24.61021,0.236064,0.602904,0.295881,0.378283,3,12,1,18.5812420235902
"ADM2",0.18621,0.18621,0.302313,0.570998,0.351873,0.408394666666667,16,34,13,0.842242610025978
"ADNP",11.6689,11.6689,36.878211,39.041996,48.858063,41.5927566666667,1910,2126,1802,0.297442593329836
"ADNP2",4.03446,4.03446,6.594927,4.643655,6.103332,5.780638,347,320,281,0.742475855516841
"ADO",27.18605,27.18605,9.959653,11.447233,13.416577,11.607821,456,582,432,2.23560042611646
"ADORA1",48.59972,48.59972,11.469907,11.936572,14.581899,12.6627926666667,296,305,212,3.63027685555159
"ADORA2A",8.65857,8.65857,4.413529,3.207379,6.824159,4.81502233333333,60,83,126,1.66096868530227
"ADORA2B",1.48965,1.48965,0.217379,0.210155,0.383979,0.270504333333333,5,5,6,1.9595761578145
"ADORA3",33.54809,33.54809,0.138739,0,0,0.0462463333333333,1,0,0,33.0209902766684
"ADPGK",26.87571,26.87571,28.137644,29.036202,27.646254,28.2733666666667,469,461,314,0.952255007680474
"ADPRH",3.10343,3.10343,0.751548,0.863051,0.728396,0.780998333333333,34,37,19,2.30400552499113
"ADPRHL1",2.97929,2.97929,1.408252,3.106385,2.036874,2.183837,77,114,62,1.24984099374434
"ADPRM",6.45514,6.45514,2.645215,2.968743,3.126524,2.913494,40,51,33,1.9049831173882
"ADRA1A",1.89309,1.89309,5.412444,2.234791,1.986495,3.21124333333333,130,57,33,0.686991886006745
"ADRA1B",0.89999,0.89999,3.574671,6.46172,1.489437,3.84194266666667,80,123,28,0.392402415889821
"ADRA1D",0.12414,0.12414,1.037889,0.772783,0.900751,0.903807666666667,32,28,19,0.590469310362759
"ADRA2A",1.05517,1.05517,1.822037,2.47682,2.507269,2.26870866666667,80,125,76,0.628740646408174
"ADRA2B",3.0724,3.0724,0,0.018952,0.030186,0.0163793333333333,0,1,1,4.00677174991752
"ADRA2C",2.73102,2.73102,3.095777,3.647878,3.688473,3.477376,60,84,47,0.83330504295373
"ADRB1",1.39654,1.39654,0,0.081099,0.04564,0.0422463333333333,0,3,1,2.29939883053878
"ADRB2",2.91722,2.91722,0,0.060764,0.031577,0.0307803333333333,0,3,1,3.8002471266914
"ADRB3",0.0931,0.0931,0,0.028832,0,0.00961066666666667,0,1,0,1.0826945832585
"ADRM1",82.02367,82.02367,35.543179,35.105327,35.814864,35.48779,543,606,379,2.27538225801015
"ADSL",19.1792,19.1792,93.405141,109.211106,130.57745,111.064565666667,652,594,481,0.180067623337983
"ADTRP",0.83793,0.83793,0.167623,0.478121,1.355313,0.667019,4,4,8,1.10252492623059
"AEBP1",65.82376,65.82376,12.446389,10.141479,10.346731,10.9781996666667,226,226,154,5.57878160822109
"AEBP2",10.61373,10.61373,10.008881,7.776474,8.041923,8.60909266666667,158,157,116,1.20861879501769
"AEN",5.49307,5.49307,3.600724,8.566479,3.414798,5.19400033333333,146,375,108,1.04828376664063
"AFAP1",4.2517,4.2517,23.290396,16.573766,22.095393,20.653185,1553,1631,1552,0.242537067872463
"AFAP1L1",2.97929,2.97929,1.599206,0.208419,0.099343,0.635656,6,11,3,2.43284040164925
"AFAP1L2",23.02746,23.02746,4.947216,9.859102,9.434732,8.08035,228,443,332,2.6460940382254
"AFF1",9.74477,9.74477,2.325292,1.816296,2.18345,2.108346,260,252,161,3.4567483800066
"AFF2",0.93103,0.93103,6.813358,5.218686,5.826132,5.95272533333333,754,725,457,0.277737132911334
"AFF3",26.19295,26.19295,32.821478,29.378318,24.101755,28.7671836666667,1600,1650,1365,0.913521087668455
"AFF4",9.62064,9.62064,13.927016,12.408694,13.248024,13.194578,1671,1735,1211,0.748218087216119
"AFG3L1P",23.4309,23.4309,8.333697,12.744279,15.044761,12.0409123333333,205,215,203,1.8734042048234
"AFG3L2",13.62406,13.62406,39.785526,38.204829,39.379091,39.1231486666667,985,1048,638,0.364479371284969
"AFG3L2P1",0,0,0,0,0,0,0,0,0,1
"AFM",0,0,0,0,0,0,0,0,0,1
"AFMID",129.35099,129.35099,6.366853,10.41706,15.048696,10.6108696666667,51,96,82,11.2266345021701
"AFP",0.49655,0.49655,0.161654,0.641777,0,0.267810333333333,1,5,0,1.18042104615543
"AFTPH",11.45166,11.45166,17.016,15.846354,18.461158,17.1078373333333,467,576,404,0.687639267505385
"AGA",20.04816,20.04816,3.48172,3.025964,4.252497,3.586727,37,32,25,4.58892800901384
"AGAP1",113.52349,113.52349,39.968981,39.969595,38.617855,39.5188103333333,3512,3941,2445,2.82642775189739
"AGAP11",194.52303,194.52303,0.068442,0,0,0.022814,3,0,0,191.161863251774
"AGAP2",15.85853,15.85853,33.956282,29.109611,35.794874,32.953589,1212,1301,1028,0.496516877788678
"AGAP3",184.77826,184.77826,102.804464,127.384946,137.319807,122.503072333333,1027,1397,938,1.50423998763842
"AGAP4",3.81722,3.81722,28.281119,20.561029,29.483262,26.10847,327,308,268,0.177701655608007
"AGAP5",0.43448,0.43448,5.283368,4.83848,4.513441,4.87842966666667,84,99,52,0.244024353669509
"AGAP6",5.3379,5.3379,5.89968,6.292057,7.28732,6.493019,169,216,150,0.845840641802723
"AGAP9",0,0,7.558081,6.786769,8.669538,7.67146266666667,230,226,187,0.11532079862882
"AGBL1",0.46551,0.46551,0.022406,0.050671,0.601484,0.224853666666667,3,5,2,1.19647762004767
"AGBL2",1.73792,1.73792,0.322588,3.859438,0.28983,1.49061866666667,3,6,1,1.09929313412892
"AGBL3",7.4172,7.4172,1.681421,1.334678,1.511764,1.50928766666667,33,34,19,3.35441811308203
"AGBL4",4.77928,4.77928,0.568859,1.004124,0.653003,0.741995333333333,18,23,18,3.31762082791649
"AGBL5",15.70336,15.70336,21.832699,28.417908,22.762428,24.3376783333333,473,540,374,0.659230091260006
"AGER",7.78961,7.78961,7.925128,5.173001,7.993226,7.03045166666667,60,53,51,1.09453494832482
"AGFG1",50.61695,50.61695,18.78608,26.342258,25.878437,23.668925,739,881,684,2.09238748749692
"AGFG2",25.10675,25.10675,2.785677,3.416541,3.074621,3.09227966666667,66,86,56,6.37951267423154
"AGGF1",8.00685,8.00685,5.426876,5.911931,6.562539,5.96711533333333,322,379,277,1.2927660256904
"AGGF1P4",0,0,0,0,0,0,0,0,0,1
"AGK",10.08615,10.08615,26.172652,30.660511,28.558331,28.4638313333333,499,571,405,0.376263014628987
"AGKP1",0,0,0.070357,0,0,0.0234523333333333,1,0,0,0.977085075123186
"AGL",3.1655,3.1655,3.579074,4.086518,4.301413,3.98900166666667,331,403,284,0.834936582168577
"AGMAT",0.77586,0.77586,0.434222,0.773905,0.334104,0.514077,17,33,9,1.17289939679422
"AGMO",10.45856,10.45856,0.101863,0.062863,0.122308,0.095678,3,2,3,10.4579630146813
"AGPAT1",61.07552,61.07552,51.494801,64.73652,72.127041,62.7861206666667,1385,1814,1283,0.973182243271919
"AGPAT2",17.90679,17.90679,1.72566,2.756024,1.502023,1.994569,22,35,18,6.3136932226307
"AGPAT3",168.26801,168.26801,12.118778,17.899789,13.55139,14.523319,852,1006,552,10.9041120652098
"AGPAT4",220.80909,220.80909,13.705794,17.597189,14.2504,15.184461,1312,1475,856,13.7050650003111
"AGPAT5",27.06192,27.06192,18.111502,20.02746,24.867655,21.0022056666667,563,694,522,1.27541394827128
"AGPAT5P1",0,0,0,0,0,0,0,0,0,1
"AGPS",16.0137,16.0137,11.405598,12.065493,15.432928,12.9680063333333,1074,1226,1020,1.21804784405047
"AGR2",0.93103,0.93103,0,0.089475,0,0.029825,0,2,0,1.87510499356687
"AGR3",0.96206,0.96206,0,0,0,0,0,0,0,1.96206
"AGRN",45.46526,45.46526,151.242668,155.040397,202.307633,169.530232666667,2985,4025,2736,0.272475204386926
"AGRP",0,0,0.569353,0,0.400936,0.323429666666667,2,0,1,0.755612500752464
"AGT",63.15481,63.15481,1.456751,2.697801,1.787476,1.980676,39,79,34,21.5235772019502
"AGTPBP1",20.1723,20.1723,43.388667,38.823647,43.776949,41.996421,1837,1813,1447,0.492420055148311
"AGTR1",0.96206,0.96206,0.161888,0,0.151808,0.104565333333333,3,0,2,1.77631864842158
"AGTR2",0,0,0,0,0,0,0,0,0,1
"AGTRAP",43.63424,43.63424,0.220321,2.003319,1.615066,1.27956866666667,2,18,13,19.5801252459164
"AGXT",2.1724,2.1724,0.033479,0,0,0.0111596666666667,1,0,0,3.13738779797058
"AGXT2",0.12414,0.12414,0.508909,0.247231,0.076392,0.277510666666667,10,5,1,0.879945686037325
"AHCTF1",5.27583,5.27583,15.683292,13.552557,26.675804,18.6372176666667,459,473,350,0.319588554067563
"AHCY",47.23421,47.23421,35.922299,44.847231,45.013474,41.927668,931,1160,842,1.12361589266857
"AHCYL1",172.73695,172.73695,22.475979,24.735527,29.769222,25.6602426666667,892,979,763,6.51670549935479
"AHCYL2",30.78603,30.78603,20.381846,20.644693,25.415275,22.1472713333333,957,1019,859,1.37320851094126
"AHDC1",7.26203,7.26203,9.266159,11.755613,13.856811,11.6261943333333,497,600,418,0.654356315282438
"AHI1",35.68945,35.68945,89.891183,68.893528,59.464009,72.7495733333333,1496,1366,900,0.497486945913179
"AHNAK",82.8616,82.8616,0.654095,1.167837,1.695821,1.17258433333333,150,270,215,38.5999285336526
"AHNAK2",4.90342,4.90342,19.83863,28.932497,25.111833,24.6276533333333,1903,3254,1702,0.230353513964603
"AHR",10.64477,10.64477,4.283421,5.122829,2.945688,4.11731266666667,129,176,98,2.27556351517313
"AHRR",2.04826,2.04826,2.399334,2.015942,2.562502,2.325926,181,169,137,0.916514678919495
"AHSA1",277.69498,277.69498,283.646861,294.125882,324.140509,300.637750666667,1069,1200,885,0.923939325843799
"AHSG",1.30344,1.30344,0.160989,0.062688,0,0.074559,3,1,0,2.14361426408415
"AHSP",3.1655,3.1655,0,0,0,0,0,0,0,4.1655
"AICDA",0.15517,0.15517,0.084006,0.181559,0.157862,0.141142333333333,3,7,4,1.01229265294689
"AIDA",33.85843,33.85843,23.288778,23.17764,30.833032,25.7664833333333,790,792,640,1.30231639195536
"AIF1",56.48244,56.48244,0.177846,0,0,0.059282,1,0,0,54.2654741607995
"AIF1L",338.02567,338.02567,0.407411,0.770708,1.344135,0.840751333333333,7,13,38,184.177875555887
"AIFM1",15.67232,15.67232,24.62524,25.565685,25.065783,25.0855693333333,352,374,248,0.639139586602595
"AIFM2",4.49997,4.49997,1.176121,1.511826,1.535584,1.40784366666667,38,66,40,2.28418899289004
"AIFM3",78.57886,78.57886,2.311849,2.22873,2.696467,2.41234866666667,25,40,19,23.3208466583036
"AIG1",579.72085,579.72085,25.121367,29.822291,23.760478,26.234712,446,515,332,21.322819569379
"AIG1P1",0,0,0,0,0,0,0,0,0,1
"AIM2",1.42758,1.42758,2.381682,1.959419,3.322389,2.55449666666667,20,21,24,0.682960269105143
"AIMP1",36.68255,36.68255,12.018398,15.773182,18.006275,15.2659516666667,319,392,245,2.31665203316826
"AIMP1P1",0,0,0,0.093566,0,0.0311886666666667,0,1,0,0.96975464560963
"AIMP2",12.8482,12.8482,13.944132,13.47518,14.693824,14.037712,178,168,120,0.920898072791925
"AIP",73.58234,73.58234,17.821738,15.612301,21.460572,18.2982036666667,198,224,183,3.86472965506237
"AIPL1",0.12414,0.12414,0,0.105661,0.041476,0.0490456666666667,0,3,1,1.07158347412267
"AIRE",0.49655,0.49655,0.248486,0.082214,0.133086,0.154595333333333,9,5,3,1.2961684122518
"AJAP1",16.13784,16.13784,6.370915,4.200777,7.291696,5.95446266666667,947,690,787,2.46429391046171
"AJUBA",3.63101,3.63101,0.417749,1.355535,1.729498,1.167594,11,26,36,2.13647481954646
"AK1",209.97812,209.97812,79.096711,89.20711,92.669126,86.9909823333333,473,622,420,2.39772433953241
"AK2",80.16161,80.16161,93.879169,166.759166,138.367628,133.001987666667,715,788,577,0.605674672542108
"AK3",47.38939,47.38939,23.896103,25.355864,25.370218,24.8740616666667,665,701,483,1.87018917336584
"AK3P3",2.01723,2.01723,0.870278,0.799645,0.734318,0.801413666666667,5,5,3,1.67492345363576
"AK3P4",0,0,0,0,0,0,0,0,0,1
"AK4",10.05512,10.05512,5.716636,3.967943,4.49349,4.726023,536,402,299,1.93068033432629
"AK4P5",0,0,0,0,0,0,0,0,0,1
"AK5",867.90542,867.90542,100.135142,107.966174,85.029693,97.7103363333333,436,521,279,8.80257784823879
"AK7",2.2655,2.2655,2.018904,2.693953,0.833253,1.84870333333333,31,35,18,1.14631101167666
"AK8",7.63444,7.63444,0.588691,1.88423,0.828888,1.100603,10,21,6,4.11045780663933
"AKAP1",29.54466,29.54466,28.044575,30.038668,33.573799,30.5523473333333,522,624,452,0.968062999475517
"AKAP10",8.00685,8.00685,52.060955,45.517768,53.248516,50.2757463333333,323,361,261,0.175655171188505
"AKAP11",17.9999,17.9999,8.323249,8.237056,9.294324,8.61820966666667,1135,1201,905,1.97540921423734
"AKAP12",8.78271,8.78271,151.147279,118.372655,79.849128,116.456354,15154,13024,5783,0.0832880441700072
"AKAP13",15.98267,15.98267,32.117036,18.024498,23.567965,24.569833,863,788,780,0.664168201646057
"AKAP14",0.43448,0.43448,0.735177,1.190024,0.1829,0.702700333333333,3,3,1,0.842473553283304
"AKAP17A",0,0,6.167857,6.707664,7.779137,6.884886,218,271,196,0.126824915414123
"AKAP3",6.95168,6.95168,1.151849,1.183275,0.751619,1.02891433333333,28,36,23,3.91917976494161
"AKAP4",0.65172,0.65172,0,0,0,0,0,0,0,1.65172
"AKAP5",0.37241,0.37241,1.171461,1.522846,1.641464,1.445257,102,133,98,0.561253888650559
"AKAP6",32.49292,32.49292,72.000178,55.292044,70.422678,65.9049666666667,6236,5894,5090,0.500604389609341
"AKAP7",21.97229,21.97229,5.07932,4.681244,7.507809,5.75612433333333,110,88,82,3.40021717579403
"AKAP8",7.85168,7.85168,8.558022,7.532783,6.891094,7.660633,281,322,217,1.02205924209004
"AKAP8L",38.79288,38.79288,92.914395,99.717673,81.74058,91.4575493333333,886,1111,635,0.430390814886694
"AKAP9",19.89299,19.89299,60.285558,50.926564,55.187526,55.4665493333333,1294,1244,909,0.370006494936755
"AKIP1",26.53433,26.53433,16.234407,19.828165,17.464816,17.8424626666667,138,152,101,1.4612914716668
"AKIRIN1",52.32384,52.32384,73.862255,77.075756,71.286872,74.074961,1656,1828,1301,0.710274628048092
"AKIRIN2",32.30671,32.30671,32.818538,35.917394,30.672401,33.136111,555,646,408,0.975703119784208
"AKNA",10.4896,10.4896,5.916587,6.477522,3.82512,5.40640966666667,128,183,131,1.79345383730013
"AKNAD1",1.02413,1.02413,0.154992,0,0.042359,0.0657836666666667,2,0,1,1.89919405157582
"AKR1A1",164.01631,164.01631,120.427668,126.662502,146.21925,131.10314,535,594,428,1.24914752215579
"AKR1B1",104.3063,104.3063,72.705206,77.941929,72.885712,74.510949,1054,1233,769,1.39458318819434
"AKR1B10",0,0,0,0.236405,0,0.0788016666666667,0,2,0,0.926954444823809
"AKR1B15",0,0,0.60551,0.859818,0.674053,0.713127,14,23,12,0.583727884739427
"AKR1B1P1",0,0,0,0,0,0,0,0,0,1
"AKR1C1",27.71364,27.71364,75.064826,65.076357,79.073233,73.071472,753,734,566,0.387647757290418
"AKR1C2",2.76205,2.76205,42.285771,41.498379,37.274503,40.3528843333333,552,602,379,0.0909743071287418
"AKR1C3",11.26545,11.26545,2.183346,1.336356,1.974692,1.83146466666667,24,12,8,4.33183932838529
"AKR1C4",0,0,0.080585,0.075869,0,0.0521513333333333,1,1,0,0.950433619498336
"AKR1D1",0,0,0.032544,0.057988,0.123268,0.0712666666666667,1,2,3,0.933474391685855
"AKR1E2",3.2586,3.2586,2.181267,4.689893,4.575486,3.81554866666667,18,20,14,0.884343673957263
"AKR7A2",37.67565,37.67565,9.542928,11.454881,16.24335,12.4137196666667,118,125,111,2.88329046387556
"AKR7A3",1.55172,1.55172,0.159165,0.63828,0.454263,0.417236,2,10,4,1.8004905322755
"AKT1",82.8616,82.8616,64.99747,74.43637,99.560433,79.6647576666667,1025,1209,1039,1.03963121474366
"AKT1S1",54.24797,54.24797,8.708223,18.104978,13.728043,13.513748,223,297,194,3.80659564986246
"AKT2",56.69968,56.69968,66.278594,96.507519,165.85794,109.548017666667,814,1010,784,0.521942240284948
