"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","FoldChange"
"FAM71E1",4.74825,4.74825,3.303405,2.511349,2.882281,2.89901166666667,1.4742838676639
"FAM71E2",0,0,0,0,0,0,1
"FAM71F1",0.68275,0.68275,0.075015,0.14628,0.16935,0.130215,1.48887601031662
"FAM71F2",7.07582,7.07582,1.997828,1.889119,1.748412,1.878453,2.80561120852069
"FAM72A",3.53791,3.53791,6.361726,5.613888,6.623983,6.19986566666667,0.630277037113239
"FAM72B",1.58275,1.58275,3.020434,4.363594,4.010061,3.79802966666667,0.538293878827622
"FAM72C",0,0,0.183504,0.163769,1.342763,0.563345333333333,0.639653938690449
"FAM72D",0,0,1.666911,0.872616,0.67844,1.07265566666667,0.482472808234589
"FAM74A1",0.40345,0.40345,0,0,0,0,1.40345
"FAM74A4",0,0,0.084804,0,0,0.028268,0.972509112410383
"FAM76A",8.5034,8.5034,2.883276,2.849656,3.402021,3.04498433333333,2.34942813540357
"FAM76B",17.37921,17.37921,19.687735,13.916443,18.163754,17.2559773333333,1.00675026400486
"FAM78A",4.96549,4.96549,1.567555,0.958849,1.413339,1.31324766666667,2.57883757366807
"FAM78B",3.63101,3.63101,2.377699,14.727699,15.030058,10.7118186666667,0.395413396655504
"FAM81A",10.73787,10.73787,4.391703,6.002912,5.655159,5.34992466666667,1.84850539434221
"FAM81B",2.42068,2.42068,1.03156,0,0.949545,0.660368333333333,2.06019347112739
"FAM83A",0.31034,0.31034,0.028882,0.026896,0.04462,0.033466,1.26790818469113
"FAM83B",0.0931,0.0931,0.034945,0.078045,0.017238,0.0434093333333333,1.04762336801025
"FAM83C",0.12414,0.12414,0,0.02294,0.026379,0.0164396666666667,1.10595841235371
"FAM83D",0.96206,0.96206,2.520266,1.303643,2.058364,1.96075766666667,0.662688480752618
"FAM83E",0,0,0.065393,0.042288,0.247987,0.118556,0.89400977689092
"FAM83F",0.46551,0.46551,0.23726,0.071162,0.090119,0.132847,1.29365218780647
"FAM83G",0.83793,0.83793,1.686048,0.597377,2.104848,1.46275766666667,0.746289423793625
"FAM83H",1.11724,1.11724,1.521589,1.639322,2.390544,1.850485,0.742764827739841
"FAM86B1",12.81717,12.81717,9.657122,8.474378,10.045068,9.39218933333333,1.3295725815619
"FAM86B2",1.21034,1.21034,0.117077,0.476229,0.397186,0.330164,1.66170487248189
"FAM86C1",4.99652,4.99652,2.795927,1.803475,1.845297,2.148233,1.90472560321933
"FAM86C2P",4.74825,4.74825,1.713894,1.274366,1.521016,1.503092,2.29645973859531
"FAM86DP",6.02066,6.02066,4.661602,9.235614,7.313487,7.07023433333333,0.869944999118778
"FAM86EP",2.57585,2.57585,3.244234,2.060075,2.416672,2.57366033333333,1.00061272377966
"FAM86JP",0.18621,0.18621,0.901926,0.936869,0.465255,0.768016666666667,0.67092693319256
"FAM87A",0.06207,0.06207,0.18739,0.265055,0.204598,0.219014333333333,0.871253086168251
"FAM87B",0,0,0.101654,0,0.0685,0.056718,0.946326266799657
"FAM89A",45.80664,45.80664,5.661097,3.68333,5.569221,4.971216,7.83871157901506
"FAM89B",23.21366,23.21366,15.582025,16.889522,24.473324,18.9816236666667,1.21179641874615
"FAM8A1",12.59993,12.59993,14.213223,16.199354,17.884526,16.0990343333333,0.795362459357598
"FAM90A1",1.55172,1.55172,1.676103,1.463007,1.362262,1.50045733333333,1.02050131629254
"FAM90A27P",0,0,0,0,0,0,1
"FAM91A1",9.34133,9.34133,13.586945,10.755639,9.775426,11.37267,0.835820400932054
"FAM92A1P2",0,0,0.049429,0,0.138554,0.062661,0.941033876278512
"FAM92B",0.37241,0.37241,0.061958,0,0.196251,0.0860696666666667,1.26364821900621
"FAM95B1",6.4241,6.4241,14.584455,10.747139,23.525797,16.285797,0.42949133326048
"FAM98A",25.04469,25.04469,75.468618,55.270063,42.291918,57.6768663333333,0.443866409839348
"FAM98B",22.62401,22.62401,48.601419,29.582035,62.822425,47.0019596666667,0.49214678242407
"FAM98C",78.98231,78.98231,15.780958,14.442691,11.321203,13.848284,5.38663659719871
"FAM99A",0,0,0,0,0,0,1
"FAM9A",0.12414,0.12414,0,0,0.174336,0.058112,1.06240171172806
"FAM9B",0,0,0.054874,0.037032,0.075354,0.0557533333333333,0.947190947380386
"FAM9C",0.18621,0.18621,0.227034,0.615747,0.184955,0.342578666666667,0.883531095384603
"FAN1",22.59298,22.59298,13.495967,10.570902,12.481717,12.182862,1.78967055863894
"FANCA",36.77565,36.77565,25.440841,33.982139,29.881702,29.7682273333333,1.22774866393018
"FANCB",0.12414,0.12414,0.34021,0.441283,0.752703,0.511398666666667,0.74377464053164
"FANCC",4.28273,4.28273,10.937442,7.106102,11.246472,9.76333866666667,0.490807746889937
"FANCD2",4.18963,4.18963,19.031578,8.09431,7.05365,11.3931793333333,0.41874888278601
"FANCE",2.66895,2.66895,3.333745,2.03927,2.638541,2.67051866666667,0.999572630788964
"FANCF",4.03446,4.03446,3.807666,4.079139,4.916517,4.267774,0.955709185701589
"FANCG",16.88266,16.88266,27.000404,15.23703,20.581022,20.9394853333333,0.81509022332581
"FANCI",5.27583,5.27583,59.063103,16.064799,50.397209,41.8417036666667,0.14648880560002
"FANCL",51.79626,51.79626,18.341994,8.950259,13.787495,13.6932493333333,3.59323242955019
"FANCM",4.81032,4.81032,6.176561,7.206683,10.143725,7.842323,0.657103342639711
"FANK1",17.65852,17.65852,5.102772,1.620715,2.578713,3.10073333333333,4.5500447074507
"FAP",7.07582,7.07582,3.475413,1.593356,0.39521,1.82132633333333,2.86241967282764
"FAR1",47.73076,47.73076,24.399767,14.037232,15.857307,18.098102,2.55160224822341
"FAR2",7.60341,7.60341,113.959561,133.84199,104.085439,117.295663333333,0.0727280253356146
"FARP1",18.96196,18.96196,104.234106,88.204762,101.429429,97.956099,0.201725413609928
"FARP2",38.54461,38.54461,31.263551,46.626378,48.320294,42.0700743333333,0.918145849806327
"FARS2",44.47216,44.47216,6.510602,8.433874,8.980253,7.97490966666667,5.06658692832155
"FARSA",28.95501,28.95501,32.082407,35.272884,42.983154,36.7794816666667,0.792890973579177
"FARSB",13.34475,13.34475,7.169142,9.926343,10.760817,9.285434,1.39466647688372
"FAS",6.76548,6.76548,2.090567,1.611741,2.362867,2.021725,2.56988309657563
"FASLG",0.43448,0.43448,0,0,0,0,1.43448
"FASN",137.29577,137.29577,222.379746,148.024865,216.957993,195.787534666667,0.702766921869597
"FASTK",92.82361,92.82361,32.140995,34.71003,41.030815,35.9606133333333,2.53847546180691
"FASTKD1",10.86201,10.86201,18.784919,24.570238,25.859444,23.0715336666667,0.492781646747588
"FASTKD2",5.12066,5.12066,12.321537,11.139389,12.916224,12.1257166666667,0.466310537964276
"FASTKD3",8.06892,8.06892,6.160677,6.131848,11.407109,7.899878,1.01899374350974
"FASTKD5",3.1655,3.1655,6.332378,9.046311,11.933046,9.10391166666667,0.412266074508767
"FAT1",23.74124,23.74124,105.292515,26.169489,50.082645,60.514883,0.402199253146592
"FAT2",5.02756,5.02756,0.214597,0.216109,0.131123,0.187276333333333,5.07679621902118
"FAT3",0.9931,0.9931,5.421988,7.357377,8.420736,7.06670033333333,0.247077481205554
"FAT4",0.68275,0.68275,1.148864,0.53102,0.731627,0.803837,0.932872537817996
"FATE1",0.77586,0.77586,0.245356,0,0,0.0817853333333333,1.64160110631931
"FAU",1499.42253,1499.42253,324.921717,254.177393,350.052656,309.717255333333,4.82889992186101
"FAXC",12.13441,12.13441,12.195855,23.616421,25.151805,20.3213603333333,0.616021201023743
"FBF1",21.38264,21.38264,4.396968,3.260695,4.692474,4.11671233333333,4.37441828695079
"FBL",61.94448,61.94448,93.881921,40.973685,49.086824,61.3141433333333,1.01011546709861
"FBLIM1",9.89994,9.89994,34.586974,32.936834,27.015982,31.5132633333333,0.335245954497134
"FBLL1",12.10338,12.10338,20.000701,25.098203,27.938351,24.3457516666667,0.516985259396857
"FBLN1",28.45846,28.45846,102.94888,31.972642,77.157368,70.6929633333333,0.41089750835147
"FBLN2",36.89979,36.89979,21.784452,6.7333,8.857845,12.4585323333333,2.81604182843414
"FBLN5",19.70678,19.70678,7.656736,4.411117,6.127378,6.065077,2.93086402313804
"FBLN7",1.89309,1.89309,1.887591,0.222392,1.107518,1.07250033333333,1.39594187439616
"FBN1",10.61373,10.61373,35.90366,28.545365,23.664136,29.3710536666667,0.382394701463601
"FBN2",0.37241,0.37241,12.308669,2.084935,2.426648,5.60675066666667,0.207728438568793
"FBN3",0.40345,0.40345,25.420139,21.198439,16.203643,20.9407403333333,0.0639654805935521
"FBP1",6.05169,6.05169,0.209523,0.476419,0.39926,0.361734,5.17846363533554
"FBP2",0.93103,0.93103,1.463967,0.663375,0.828256,0.985199333333333,0.972713403423132
"FBRS",56.23416,56.23416,29.205886,22.236576,24.898838,25.4471,2.16409965553879
"FBRSL1",78.14438,78.14438,221.150713,179.49921,165.445213,188.698378666667,0.417211683917819
"FBXL12",8.96891,8.96891,14.219438,13.388087,19.173348,15.5936243333333,0.600767487544865
"FBXL13",4.22067,4.22067,0.969269,1.623639,1.262981,1.28529633333333,2.28446084818468
"FBXL14",11.23442,11.23442,6.720645,5.066926,5.576127,5.78789933333333,1.80238677670431
"FBXL15",20.2654,20.2654,6.923241,6.989274,11.123877,8.345464,2.27547824270684
"FBXL16",56.60658,56.60658,158.404626,246.122529,287.402028,230.643061,0.248686836339121
"FBXL17",68.70996,68.70996,13.322025,15.495074,16.18717,15.001423,4.3564850451113
"FBXL18",3.56895,3.56895,4.084169,5.877629,7.158016,5.70660466666667,0.681261268121067
"FBXL19",11.32752,11.32752,45.0946,57.741298,39.933234,47.5897106666667,0.253706388263326
"FBXL2",25.44813,25.44813,34.63927,42.185904,39.124469,38.649881,0.667041850642629
"FBXL20",4.62411,4.62411,4.611599,4.215538,3.830771,4.21930266666667,1.07755965867215
"FBXL22",0.65172,0.65172,1.687552,0.699933,1.006914,1.13146633333333,0.774921927768349
"FBXL3",38.42047,38.42047,14.658671,10.271071,12.671707,12.5338163333333,2.91273865619919
"FBXL4",5.46204,5.46204,2.264028,1.835844,2.401581,2.167151,2.04033214709371
"FBXL5",43.47906,43.47906,21.734514,17.237201,25.441116,21.4709436666667,1.97940329786773
"FBXL6",15.0206,15.0206,9.106511,8.89433,12.656228,10.219023,1.42798530674195
"FBXL7",9.5896,9.5896,3.744623,1.914148,2.548248,2.735673,2.83472348891351
"FBXL8",12.72407,12.72407,8.763795,6.98912,5.560937,7.10461733333333,1.69336434226876
"FBXO10",2.45171,2.45171,16.492113,16.762791,22.189155,18.481353,0.177180198931768
"FBXO11",19.39644,19.39644,54.038523,49.311169,53.817679,52.3891236666667,0.382033616572254
"FBXO15",7.29306,7.29306,1.764611,0.808178,2.349319,1.64070266666667,3.14047473223036
"FBXO16",4.09653,4.09653,10.494451,12.900632,21.609543,15.001542,0.318502429328373
"FBXO17",17.9999,17.9999,8.566688,1.500293,1.659174,3.90871833333333,3.8706437627473
"FBXO2",329.08779,329.08779,61.249342,30.334224,52.914238,48.1659346666667,6.71374992132086
"FBXO21",16.41715,16.41715,20.522702,22.924697,24.737765,22.728388,0.734021628439319
"FBXO22",19.05506,19.05506,48.33519,58.856964,51.200607,52.797587,0.372787351968035
"FBXO24",1.21034,1.21034,1.049879,0,0.253652,0.434510333333333,1.54083240018487
"FBXO25",27.74467,27.74467,17.805316,24.590844,31.059946,24.4853686666667,1.1278891184963
"FBXO27",9.52753,9.52753,9.099219,9.635289,14.417487,11.050665,0.873605730472136
"FBXO28",4.65515,4.65515,12.05926,9.769295,10.842428,10.8903276666667,0.475609264818971
"FBXO3",10.45856,10.45856,30.547714,34.27005,32.230564,32.3494426666667,0.3435907494626
"FBXO30",2.11033,2.11033,2.294251,1.784046,2.218051,2.09878266666667,1.00372640955351
"FBXO31",17.37921,17.37921,25.780639,19.299333,31.130859,25.4036103333333,0.69608700355637
"FBXO32",71.34787,71.34787,2.791741,1.735486,1.703278,2.076835,23.513730830545
"FBXO33",6.14479,6.14479,4.068424,3.669587,3.258753,3.665588,1.53138039621158
"FBXO34",10.11718,10.11718,10.993934,12.892677,11.522265,11.8029586666667,0.868328976875033
"FBXO36",5.92755,5.92755,2.359882,2.094316,1.913519,2.12257233333333,2.21853947979001
"FBXO38",11.88614,11.88614,33.4221,36.978401,47.254448,39.2183163333333,0.320404760189323
"FBXO39",0.15517,0.15517,0.076285,0,0,0.0254283333333333,1.12652436298977
"FBXO4",8.47237,8.47237,5.910498,3.914159,4.734827,4.85316133333333,1.61833400115858
"FBXO40",0.18621,0.18621,0.10297,0.024555,0.014039,0.047188,1.1327574418347
"FBXO41",5.30687,5.30687,11.819023,14.333449,16.479697,14.210723,0.414633150574105
"FBXO42",9.4965,9.4965,14.198438,13.401278,13.359892,13.6532026666667,0.716328043689561
"FBXO43",0.49655,0.49655,0.458907,0.084149,0.133695,0.225583666666667,1.22109166489654
"FBXO44",96.11325,96.11325,38.23949,51.317507,51.638565,47.0651873333333,2.02044879855595
"FBXO45",8.13099,8.13099,7.624701,10.591012,10.451554,9.55575566666667,0.865024758846414
"FBXO46",6.45514,6.45514,4.355269,3.687832,3.974564,4.00588833333333,1.48927413149781
"FBXO47",0,0,0.025058,0.032597,0,0.0192183333333333,0.981144046663211
"FBXO48",1.02413,1.02413,0.758042,0.376009,0.592914,0.575655,1.28462766278151
"FBXO5",2.51378,2.51378,5.151635,2.084105,4.56019,3.93197666666667,0.712448626074873
"FBXO6",7.91375,7.91375,3.074746,3.489957,4.116758,3.560487,1.95456099315709
"FBXO7",102.78562,102.78562,48.487032,37.672129,49.135402,45.0981876666667,2.25140347708391
"FBXO8",14.02751,14.02751,3.14996,2.996454,3.535317,3.22724366666667,3.554919277187
"FBXO9",30.28948,30.28948,53.884968,74.418031,80.582666,69.628555,0.443014585248134
"FBXW10",0.18621,0.18621,0.448214,0.33659,0.074084,0.286296,0.922190537792234
"FBXW11",89.00639,89.00639,39.405174,64.078957,59.12565,54.2032603333333,1.63045424231314
"FBXW12",0.12414,0.12414,0.472226,0.42207,0.611564,0.501953333333333,0.7484520158194
"FBXW2",8.28616,8.28616,21.277064,23.588767,22.176999,22.34761,0.397734928757162
"FBXW4",676.23754,676.23754,14.696222,17.365853,19.354453,17.1388426666667,37.3363148049431
"FBXW4P1",0.40345,0.40345,0.100162,0.165437,0.194205,0.153268,1.21693309794428
"FBXW5",78.5168,78.5168,29.782181,29.18653,34.807471,31.2587273333333,2.46497015143664
"FBXW7",8.72064,8.72064,129.497768,125.841786,130.336317,128.558623666667,0.0750288921331059
"FBXW8",4.68618,4.68618,6.094487,5.732012,5.647856,5.824785,0.833166173000322
"FBXW9",2.45171,2.45171,5.404018,6.034958,5.608312,5.68242933333333,0.516535204163276
"FCAMR",0,0,0,0,0,0,1
"FCAR",2.23447,2.23447,0.376289,0.109614,0.159405,0.215102666666667,2.66189029843294
"FCER1A",0.62069,0.62069,0,0,0,0,1.62069
"FCER1G",91.92362,91.92362,1.325758,0.433688,1.083558,0.947668,47.7101949613589
"FCER2",0.9931,0.9931,0,0,0,0,1.9931
"FCF1",38.32737,38.32737,18.617729,17.289991,17.116108,17.6746093333333,2.10592732078215
"FCGBP",1.70689,1.70689,0.403205,0.265673,0.081281,0.250053,2.16542018618411
"FCGR1A",10.52063,10.52063,0,0.404332,0,0.134777333333333,10.1523265063454
"FCGR1B",2.23447,2.23447,0.746854,0.644111,0.172502,0.521155666666667,2.12632413031583
"FCGR2A",111.19592,111.19592,4.259337,1.374135,3.104652,2.912708,28.6747490484851
"FCGR2B",18.31024,18.31024,0.0386,0.055342,0.062957,0.0522996666666667,18.3505142229764
"FCGR3A",17.59645,17.59645,0,0,0,0,18.59645
"FCGR3B",6.92065,6.92065,0,0,0,0,7.92065
"FCGRT",67.34445,67.34445,59.862009,61.295784,91.35645,70.838081,0.951367979887993
"FCHO1",21.63091,21.63091,5.365395,9.690526,11.8557,8.97054033333333,2.26977768941376
"FCHO2",9.24822,9.24822,5.340985,2.987953,3.004989,3.77797566666667,2.14488744082483
"FCHSD1",15.23784,15.23784,114.780675,145.522785,159.104574,139.802678,0.115323374744335
"FCHSD2",166.77836,166.77836,32.421883,62.700316,41.143354,45.421851,3.61421090253381
"FCN1",2.82412,2.82412,0.031076,0.065414,0.080106,0.0588653333333333,3.61152630048014
"FCN2",0.12414,0.12414,0,0,0,0,1.12414
"FCN3",3.44481,3.44481,0.065815,0,0.109148,0.058321,4.19986941580107
"FCRL1",0.12414,0.12414,0.030076,0,0,0.0100253333333333,1.11298198461029
"FCRL2",0.71379,0.71379,0.212494,0.108407,0,0.106967,1.5481852665888
"FCRL3",0,0,0.381394,0.691819,0.451586,0.508266333333333,0.663012876373072
"FCRL4",0,0,0,0,0,0,1
"FCRL5",0.03103,0.03103,0.184364,0.163927,0.165058,0.171116333333333,0.880382222204512
"FCRL6",1.86206,1.86206,0,0.037983,0,0.012661,2.82627651306805
"FCRLA",2.38964,2.38964,3.413456,13.892856,14.357902,10.554738,0.293354985634464
"FCRLB",2.32757,2.32757,0.621791,0.592997,1.306826,0.840538,1.80793333253647
"FDCSP",5.2448,5.2448,0,0,0,0,6.2448
"FDFT1",185.46102,185.46102,162.995334,136.698283,173.748281,157.813966,1.17408452604225
"FDPS",124.78895,124.78895,227.083081,191.026153,199.398954,205.836062666667,0.608157728290928
"FDX1",4.93445,4.93445,2.78566,3.250322,3.376145,3.13737566666667,1.43435125986062
"FDXACB1",1.89309,1.89309,1.263986,1.845636,1.951339,1.686987,1.07670412994183
"FDXR",9.12409,9.12409,4.286874,5.080912,4.269408,4.54573133333333,1.82556445515993
"FECH",13.53096,13.53096,8.987934,5.59996,8.942116,7.84333666666667,1.64315354573933
"FEM1A",14.77233,14.77233,2.77597,3.559549,4.200131,3.51188333333333,3.49573090320746
"FEM1B",9.34133,9.34133,21.575547,22.443013,13.598316,19.2056253333333,0.5118045014395
"FEM1C",4.31377,4.31377,5.977584,3.653174,3.880875,4.50387766666667,0.965459321921702
"FEN1",8.62754,8.62754,13.359888,12.183949,16.351908,13.9652483333333,0.643326444410266
"FER",12.35165,12.35165,3.530073,2.775988,2.859797,3.055286,3.29240650351171
"FER1L4",1.89309,1.89309,26.459286,7.889334,5.560696,13.3031053333333,0.202270061820608
"FER1L5",0.12414,0.12414,0.306313,0.331366,0.287516,0.308398333333333,0.859172601615971
"FER1L6",0,0,0.139258,0,0.052097,0.063785,0.940039575666136
"FERD3L",0,0,0,0,0.383655,0.127885,0.886615213430447
"FERMT1",3.53791,3.53791,0.069322,0.427407,0.275496,0.257408333333333,3.60893902139984
"FERMT2",23.36883,23.36883,37.649151,41.796085,48.620108,42.688448,0.557786580104654
"FERMT3",13.28268,13.28268,2.414919,1.888665,1.057724,1.78710266666667,5.12456185084917
"FES",22.3447,22.3447,0.679248,0.650949,0.775698,0.701965,13.7163220160227
"FETUB",0,0,0,0.191234,0.11442,0.101884666666667,0.907535997415338
"FEV",0.0931,0.0931,0.169231,0,0,0.0564103333333333,1.03473050717982
"FEZ1",1614.71498,1614.71498,263.809124,288.082893,365.709152,305.867056333333,5.26519529110005
"FEZ2",71.34787,71.34787,39.880649,31.616642,41.542609,37.6799666666667,1.87042224269411
"FEZF1",0,0,0,0,0,0,1
"FEZF2",0.18621,0.18621,0,0,0,0,1.18621
"FFAR1",3.2586,3.2586,0.025911,0.130622,0,0.0521776666666667,4.04741531293986
"FFAR2",0.52758,0.52758,0.792983,3.733169,2.224144,2.25009866666667,0.470010346352562
"FFAR3",0.12414,0.12414,0,0,0,0,1.12414
"FGA",12.10338,12.10338,0,0,0,0,13.10338
"FGB",11.69993,11.69993,0.015228,0,0.021826,0.0123513333333333,12.5449827365598
"FGD1",4.03446,4.03446,7.365844,5.246289,6.46848,6.36020433333333,0.684010901327785
"FGD2",8.65857,8.65857,0.247334,0.132321,0.111961,0.163872,8.29865311649391
"FGD3",8.44133,8.44133,5.977661,7.36264,8.468655,7.269652,1.14168407570234
"FGD4",10.11718,10.11718,4.41013,3.062542,3.190008,3.55422666666667,2.44106866295632
"FGD5",5.83445,5.83445,3.643424,1.652089,2.517931,2.60448133333333,1.89609804239981
"FGD6",1.45861,1.45861,1.090453,0.43637,0.502481,0.676434666666667,1.46657072231068
"FGF1",744.66819,744.66819,2.579896,1.738985,1.760758,2.02654633333333,246.375937413371
"FGF10",0.43448,0.43448,0.718357,0.128707,0.27991,0.375658,1.0427591741552
"FGF11",3.10343,3.10343,27.348666,8.835977,10.380403,15.521682,0.248366358824725
"FGF12",41.3377,41.3377,30.190194,23.402275,22.187902,25.2601236666667,1.61224297864756
"FGF13",20.35851,20.35851,82.950571,245.863479,255.423644,194.745898,0.109113448701745
"FGF14",4.06549,4.06549,8.307524,8.815133,3.258123,6.79359333333333,0.649955647330842
"FGF16",0.18621,0.18621,0.073647,0,0.05506,0.0429023333333333,1.13741235596686
"FGF17",7.75858,7.75858,2.472866,3.518615,3.930643,3.30737466666667,2.0333917241469
"FGF18",0.80689,0.80689,2.793936,9.407382,10.884305,7.69520766666667,0.207802972541618
"FGF19",0,0,0.230995,0,0,0.0769983333333333,0.928506543649866
"FGF2",4.46894,4.46894,1.180164,0.421513,0.674329,0.758668666666667,3.1097045757719
"FGF20",5.46204,5.46204,2.451963,1.074547,2.013828,1.84677933333333,2.2699476297074
"FGF21",0,0,0,0,0,0,1
"FGF22",3.72412,3.72412,0.412656,0.628536,0.636672,0.559288,3.02966482138001
"FGF23",0,0,0.14166,0.097683,0.027332,0.0888916666666667,0.918365004170908
"FGF3",1.33448,1.33448,0,0,0,0,2.33448
"FGF4",0,0,0.05586,0,0,0.01862,0.981720366770729
"FGF5",1.05517,1.05517,2.965761,2.66548,2.302875,2.64470533333333,0.563878232131432
"FGF6",0,0,0.978456,0,0,0.326152,0.754061374563399
"FGF7",7.19996,7.19996,6.391187,3.754435,4.075411,4.74034433333333,1.42847876779517
"FGF8",0.40345,0.40345,0.13408,0.215351,0.372028,0.240486333333333,1.13137078764001
"FGF9",0.58965,0.58965,13.893216,11.20856,12.585922,12.562566,0.117208646210459
"FGFBP1",0.34138,0.34138,0,0,0,0,1.34138
"FGFBP2",1.83102,1.83102,1.033379,0.152859,0.174094,0.453444,1.94780122247572
"FGFBP3",6.331,6.331,8.37203,6.423857,15.017676,9.93785433333333,0.670241143883095
