"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","FoldChange"
"FAM25C",0,0,0,0,0,0,1
"FAM25E",0,0,0,0,0,0,1
"FAM25G",0,0,0,0,0,0,1
"FAM27C",0,0,1.674041,0.299958,0.261343,0.745114,0.573028466908179
"FAM27E3",14.98957,14.98957,0.659208,0.65969,0.581146,0.633348,9.78944474784308
"FAM32A",31.62396,31.62396,36.0597,30.570985,21.097155,29.2426133333333,1.0787414315165
"FAM3A",97.72703,97.72703,34.631076,28.425991,31.22334,31.4268023333333,3.04461195356635
"FAM3B",1.61378,1.61378,0.019266,0.017966,0.147169,0.061467,2.46242228915265
"FAM3C",23.86538,23.86538,9.046126,5.606159,5.547724,6.73333633333333,3.21534961473506
"FAM3D",0.46551,0.46551,0,0,0,0,1.46551
"FAM41C",1.79999,1.79999,0.201345,1.216526,1.45105,0.956307,1.43126308907549
"FAM43A",6.29996,6.29996,1.95699,2.224251,1.822992,2.001411,2.43217606652338
"FAM43B",3.22757,3.22757,0.098837,0.093952,0.088091,0.0936266666666667,3.86564275438297
"FAM47A",0,0,0,0,0,0,1
"FAM47B",0,0,0,0,0,0,1
"FAM47C",0,0,0,0,0,0,1
"FAM47E",24.39297,24.39297,1.033887,0.951803,0.632949,0.872879666666667,13.5582496045751
"FAM49A",11.79304,11.79304,0.166043,0.125601,0.122108,0.137917333333333,11.2425038491373
"FAM49B",107.03732,107.03732,27.473321,20.514642,13.853305,20.613756,4.9985444454911
"FAM50A",115.26142,115.26142,80.489322,60.286907,52.171997,64.3160753333333,1.77998171823204
"FAM50B",16.9137,16.9137,2.460899,1.710518,1.289316,1.82024433333333,6.35182554513894
"FAM53A",9.09305,9.09305,0.723065,0.461526,0.363748,0.516113,6.65718848133351
"FAM53B",36.99289,36.99289,4.517475,3.556862,3.370647,3.81499466666667,7.89053625812254
"FAM53C",9.99305,9.99305,8.470116,7.079659,5.091121,6.88029866666667,1.39500423334209
"FAM66C",26.6895,26.6895,0.819487,0.651,0.330515,0.600334,17.3023256395227
"FAM66E",0.62069,0.62069,0.039304,0.029455,0.038987,0.0359153333333333,1.56450044501706
"FAM71A",0.0931,0.0931,0.040892,0.042985,0,0.027959,1.06336925889068
"FAM71B",0,0,0,0,0,0,1
"FAM71C",0.21724,0.21724,0,0,0,0,1.21724
"FAM71D",0.12414,0.12414,0.147477,0,0.151379,0.0996186666666667,1.02229985182742
"FAM71E1",4.74825,4.74825,1.725779,2.86679,2.270048,2.287539,1.74849636764765
"FAM71E2",0,0,0,0,0,0,1
"FAM71F1",0.68275,0.68275,0.266898,0.033262,0.068413,0.122857666666667,1.49863161641443
"FAM71F2",7.07582,7.07582,3.756372,2.953341,3.453625,3.38777933333333,1.84052555666352
"FAM72A",3.53791,3.53791,1.290921,1.904686,0.645469,1.28035866666667,1.98999835698361
"FAM72B",1.58275,1.58275,2.327289,2.933057,0.247074,1.83580666666667,0.910763780323529
"FAM72C",0,0,0.22492,0.604378,0.447007,0.425435,0.70154023157843
"FAM72D",0,0,0.312527,0,0.115874,0.142800333333333,0.875043496953828
"FAM74A1",0.40345,0.40345,0,0,0,0,1.40345
"FAM74A4",0,0,0,0,0,0,1
"FAM76A",8.5034,8.5034,2.506672,2.141657,1.391706,2.013345,3.15377097544423
"FAM76B",17.37921,17.37921,4.365356,2.806102,4.717957,3.96313833333333,3.70314280312558
"FAM78A",4.96549,4.96549,16.082022,11.654621,11.232748,12.989797,0.426417195331712
"FAM78B",3.63101,3.63101,0.020821,0.010769,0.010905,0.014165,4.56632796438449
"FAM81A",10.73787,10.73787,2.905431,2.261694,1.541729,2.23628466666667,3.62695844432309
"FAM81B",2.42068,2.42068,0,0,0,0,3.42068
"FAM83A",0.31034,0.31034,0.024414,0,0.267328,0.0972473333333333,1.19420659334784
"FAM83B",0.0931,0.0931,0.100556,0.077349,0.051004,0.076303,1.01560620011279
"FAM83C",0.12414,0.12414,0.014172,0,0,0.004724,1.11885453119464
"FAM83D",0.96206,0.96206,3.217707,3.989708,2.446287,3.21790066666667,0.465174539435179
"FAM83E",0,0,0.023908,0,0,0.00796933333333333,0.992093674807567
"FAM83F",0.46551,0.46551,0.049374,0.163411,0.012016,0.0749336666666667,1.36334924232534
"FAM83G",0.83793,0.83793,0.637791,0.451102,0.495367,0.528086666666667,1.20276554994699
"FAM83H",1.11724,1.11724,1.407557,1.038662,1.209804,1.21867433333333,0.954281558221779
"FAM86B1",12.81717,12.81717,0.794278,1.239826,0.543413,0.859172333333333,7.43189308073826
"FAM86B2",1.21034,1.21034,0.35639,0,0.169672,0.175354,1.88057385264354
"FAM86C1",4.99652,4.99652,1.684897,1.068708,1.171949,1.308518,2.59756259210454
"FAM86C2P",4.74825,4.74825,0.678795,0.338772,0.325481,0.447682666666667,3.9706560922191
"FAM86DP",6.02066,6.02066,1.43959,1.389155,0.423519,1.084088,3.36869652337137
"FAM86EP",2.57585,2.57585,1.157118,2.16721,1.164536,1.496288,1.43246692689305
"FAM86JP",0.18621,0.18621,0.091995,0.060148,0.156492,0.102878333333333,1.0755583495913
"FAM87A",0.06207,0.06207,0.034315,0,0,0.0114383333333333,1.0500590742886
"FAM87B",0,0,0,0.026328,0.026587,0.0176383333333333,0.98266738510571
"FAM89A",45.80664,45.80664,0.187266,0,0,0.062422,44.0565425038262
"FAM89B",23.21366,23.21366,8.398029,10.961273,8.007113,9.12213833333333,2.39214869453638
"FAM8A1",12.59993,12.59993,2.401256,3.053851,2.463588,2.639565,3.73669106060752
"FAM90A1",1.55172,1.55172,0.08238,0,0,0.02746,2.48352247289432
"FAM90A27P",0,0,0,0,0,0,1
"FAM91A1",9.34133,9.34133,1.976441,1.380642,2.023197,1.79342666666667,3.70202308276096
"FAM92A1P2",0,0,0.032655,0.075938,0,0.0361976666666667,0.965066832486595
"FAM92B",0.37241,0.37241,0,0,0,0,1.37241
"FAM95B1",6.4241,6.4241,0.736057,0.337112,0.750557,0.607908666666667,4.61723986810196
"FAM98A",25.04469,25.04469,63.674391,33.496723,30.914092,42.6950686666667,0.596055591505879
"FAM98B",22.62401,22.62401,2.728334,3.536055,4.064993,3.44312733333333,5.31697793641146
"FAM98C",78.98231,78.98231,6.020124,6.544481,4.020166,5.528257,12.2517097595882
"FAM99A",0,0,0,0,0,0,1
"FAM9A",0.12414,0.12414,0.070909,0.035401,0.036151,0.047487,1.0731779964811
"FAM9B",0,0,0.088713,0.084682,0.153236,0.108877,0.901813275953961
"FAM9C",0.18621,0.18621,0.040531,0.053001,0.017767,0.0370996666666667,1.1437762812253
"FAN1",22.59298,22.59298,5.043401,4.139768,3.771911,4.31836,4.43613820801901
"FANCA",36.77565,36.77565,10.723663,9.187967,8.192519,9.36804966666667,3.64346730720715
"FANCB",0.12414,0.12414,0.348225,0.03648,0.020372,0.135025666666667,0.990409321140168
"FANCC",4.28273,4.28273,3.551728,2.786021,1.374659,2.57080266666667,1.47942367393027
"FANCD2",4.18963,4.18963,8.305449,6.980394,7.024908,7.436917,0.615109761065564
"FANCE",2.66895,2.66895,2.659429,1.940329,2.02463,2.20812933333333,1.14364154894836
"FANCF",4.03446,4.03446,1.846747,1.775541,1.251992,1.62476,1.9180648897423
"FANCG",16.88266,16.88266,10.552645,11.007688,7.560483,9.70693866666667,1.67019355921718
"FANCI",5.27583,5.27583,4.032666,16.028871,22.667973,14.24317,0.411714230045325
"FANCL",51.79626,51.79626,5.583242,5.203927,4.291593,5.026254,8.76104127041442
"FANCM",4.81032,4.81032,3.99743,4.379092,1.298601,3.225041,1.37521032340278
"FANK1",17.65852,17.65852,0.777387,0.977166,1.04707,0.933874333333333,9.64825877172646
"FAP",7.07582,7.07582,0.112783,0.206467,0,0.106416666666667,7.29907659862921
"FAR1",47.73076,47.73076,8.723347,3.243097,3.168528,5.04499066666667,8.06134577985563
"FAR2",7.60341,7.60341,1.451421,1.02432,0.252103,0.909281333333333,4.50609862978112
"FARP1",18.96196,18.96196,44.422142,35.182608,26.618446,35.407732,0.548289028275642
"FARP2",38.54461,38.54461,13.120591,12.649965,9.847577,11.872711,3.07197217431511
"FARS2",44.47216,44.47216,4.277448,2.44448,3.643125,3.45501766666667,10.2069539118176
"FARSA",28.95501,28.95501,18.151319,15.093672,15.543404,16.2627983333333,1.73523489190966
"FARSB",13.34475,13.34475,3.281643,2.889956,2.107335,2.75964466666667,3.81545365900714
"FAS",6.76548,6.76548,0.760568,0.806065,0.769406,0.778679666666667,4.36586764077249
"FASLG",0.43448,0.43448,0,0,0,0,1.43448
"FASN",137.29577,137.29577,21.101059,26.946646,12.432145,20.15995,6.53573236231655
"FASTK",92.82361,92.82361,40.803873,43.286398,36.653645,40.247972,2.27462358634262
"FASTKD1",10.86201,10.86201,56.232025,70.854958,55.087072,60.724685,0.192176112360881
"FASTKD2",5.12066,5.12066,7.338838,6.764894,4.78178,6.29517066666667,0.839001618970577
"FASTKD3",8.06892,8.06892,3.194021,3.175803,2.41604,2.92862133333333,2.30842303966854
"FASTKD5",3.1655,3.1655,6.298874,5.650679,4.462035,5.47052933333333,0.643764951120949
"FAT1",23.74124,23.74124,50.856902,33.198876,30.803977,38.286585,0.629763060342354
"FAT2",5.02756,5.02756,0.027349,0.009632,0,0.012327,5.95416303230083
"FAT3",0.9931,0.9931,0.466057,0.211304,0.025131,0.234164,1.61493934355564
"FAT4",0.68275,0.68275,0.242184,0.080805,0.067395,0.130128,1.48899062761032
"FATE1",0.77586,0.77586,0,0,0,0,1.77586
"FAU",1499.42253,1499.42253,268.086075,234.682309,227.838018,243.535467333333,6.13580739989235
"FAXC",12.13441,12.13441,0.64797,0.351336,0.269954,0.423086666666667,9.22952221228035
"FBF1",21.38264,21.38264,4.002559,3.035105,1.744583,2.92741566666667,5.69907590631906
"FBL",61.94448,61.94448,44.095287,50.352039,43.610588,46.0193046666667,1.33869440320803
"FBLIM1",9.89994,9.89994,55.145912,27.94843,25.372819,36.1557203333333,0.293358328198562
"FBLL1",12.10338,12.10338,0.230231,0.107747,0,0.112659333333333,11.7766324403576
"FBLN1",28.45846,28.45846,4.651897,3.562833,5.143259,4.452663,5.40258218782272
"FBLN2",36.89979,36.89979,0.942931,1.364919,1.34047,1.21610666666667,17.1019701217751
"FBLN5",19.70678,19.70678,0.145731,0.456954,0.044566,0.215750333333333,17.0320989698817
"FBLN7",1.89309,1.89309,0.177101,0.183686,0.075951,0.145579333333333,2.52543836626475
"FBN1",10.61373,10.61373,6.473739,5.323701,4.943461,5.58030033333333,1.76492400220233
"FBN2",0.37241,0.37241,60.360757,37.88143,32.229214,43.490467,0.0308472824077122
"FBN3",0.40345,0.40345,0.013897,0.009869,0,0.007922,1.39241925466455
"FBP1",6.05169,6.05169,0.103456,0.036757,0.055109,0.0651073333333333,6.62063792005939
"FBP2",0.93103,0.93103,0.039191,0.041274,0,0.0268216666666667,1.88058945646193
"FBRS",56.23416,56.23416,13.074308,10.806546,9.043558,10.974804,4.77954879261489
"FBRSL1",78.14438,78.14438,115.124515,44.450707,58.192497,72.5892396666667,1.07548848661158
"FBXL12",8.96891,8.96891,6.072459,6.734628,6.466627,6.42457133333333,1.34269165887647
"FBXL13",4.22067,4.22067,0.412093,0.158597,0,0.19023,4.38626988061131
"FBXL14",11.23442,11.23442,2.475346,3.804642,0.875537,2.385175,3.61411743853715
"FBXL15",20.2654,20.2654,3.299408,4.148096,3.807519,3.75167433333333,4.47534879459682
"FBXL16",56.60658,56.60658,0.078657,0.029632,0.063572,0.057287,54.4852816690265
"FBXL17",68.70996,68.70996,9.487704,4.208803,2.285724,5.32741033333333,11.0171391339616
"FBXL18",3.56895,3.56895,1.943073,1.281938,1.116918,1.44730966666667,1.86692761534469
"FBXL19",11.32752,11.32752,14.339414,6.100899,3.164855,7.86838933333333,1.3900517373166
"FBXL2",25.44813,25.44813,1.993134,1.529504,1.551696,1.69144466666667,9.82674112812277
"FBXL20",4.62411,4.62411,1.935082,1.614287,0.953884,1.50108433333333,2.24866867743897
"FBXL22",0.65172,0.65172,15.898117,18.249026,15.623304,16.590149,0.0939002847559734
"FBXL3",38.42047,38.42047,2.642987,1.26268,1.382008,1.76255833333333,14.2695520758234
"FBXL4",5.46204,5.46204,1.502633,1.256311,0.530217,1.096387,3.08246521276844
"FBXL5",43.47906,43.47906,11.488677,10.85694,8.630256,10.325291,3.92740990054913
"FBXL6",15.0206,15.0206,3.839961,7.808144,2.877559,4.841888,2.74236685126452
"FBXL7",9.5896,9.5896,11.304761,11.173703,9.262671,10.5803783333333,0.914443353678572
"FBXL8",12.72407,12.72407,2.125116,0.711536,2.004264,1.61363866666667,5.25094389482045
"FBXO10",2.45171,2.45171,4.204209,2.232582,1.355755,2.59751533333333,0.95947054568959
"FBXO11",19.39644,19.39644,19.958307,26.836314,7.401098,18.0652396666667,1.06982342507138
"FBXO15",7.29306,7.29306,0.463497,0.850185,1.768321,1.02733433333333,4.09062277673983
"FBXO16",4.09653,4.09653,7.386895,8.919861,7.934885,8.080547,0.561258038750309
"FBXO17",17.9999,17.9999,4.813116,3.365341,2.941003,3.70648666666667,4.03696033701006
"FBXO2",329.08779,329.08779,16.449884,14.430689,37.346634,22.7424023333333,13.902880819123
"FBXO21",16.41715,16.41715,9.063411,6.116923,6.071748,7.08402733333333,2.15451399182965
"FBXO22",19.05506,19.05506,50.02278,49.026528,32.311135,43.7868143333333,0.447789383963255
"FBXO24",1.21034,1.21034,0.696334,0.466263,0.305916,0.489504333333333,1.48394331626651
"FBXO25",27.74467,27.74467,14.336162,13.869262,12.07502,13.4268146666667,1.99244744346893
"FBXO27",9.52753,9.52753,1.797049,7.233346,2.142337,3.724244,2.22840522208421
"FBXO28",4.65515,4.65515,2.354895,2.425398,1.479236,2.08650966666667,1.8322152239061
"FBXO3",10.45856,10.45856,24.158252,16.972945,15.60762,18.912939,0.57543288813369
"FBXO30",2.11033,2.11033,1.84256,1.330076,1.073386,1.41534066666667,1.28773967288534
"FBXO31",17.37921,17.37921,6.192427,5.416538,3.926876,5.17861366666667,2.97464949122082
"FBXO32",71.34787,71.34787,21.777614,22.926821,11.759747,18.821394,3.64998899673757
"FBXO33",6.14479,6.14479,1.307139,0.818067,1.240812,1.122006,3.36699801979825
"FBXO34",10.11718,10.11718,2.768163,2.627544,2.482004,2.62590366666667,3.06604394987144
"FBXO36",5.92755,5.92755,0.570058,0.30413,0.442411,0.438866333333333,4.81458898544896
"FBXO38",11.88614,11.88614,18.289985,11.451631,8.762101,12.8345723333333,0.931444766742217
"FBXO39",0.15517,0.15517,0,0,0,0,1.15517
"FBXO4",8.47237,8.47237,3.664028,3.410972,2.182666,3.08588866666667,2.31831329063787
"FBXO40",0.18621,0.18621,3.461111,2.820881,2.200753,2.82758166666667,0.309911088332973
"FBXO41",5.30687,5.30687,0.445914,0.405449,0.300777,0.384046666666667,4.55683334376972
"FBXO42",9.4965,9.4965,6.86395,5.716629,5.368105,5.98289466666667,1.50317318262092
"FBXO43",0.49655,0.49655,0.131017,0.3031,0,0.144705666666667,1.30736663893513
"FBXO44",96.11325,96.11325,13.634015,11.474453,11.00745,12.0386393333333,7.44811230047062
"FBXO45",8.13099,8.13099,1.435592,1.351428,0.908345,1.23178833333333,4.09133333283548
"FBXO46",6.45514,6.45514,3.024591,2.7159,2.077067,2.60585266666667,2.06751098538136
"FBXO47",0,0,0,0,0,0,1
"FBXO48",1.02413,1.02413,0.10788,0.181355,0.088211,0.125815333333333,1.79792363815735
"FBXO5",2.51378,2.51378,2.119751,2.105641,1.605619,1.94367033333333,1.19367306868942
"FBXO6",7.91375,7.91375,2.82905,2.511255,1.185319,2.175208,2.80729640388913
"FBXO7",102.78562,102.78562,30.797124,31.966911,25.292638,29.3522243333333,3.4193744372804
"FBXO8",14.02751,14.02751,5.181905,5.884886,3.914158,4.99364966666667,2.5072386335115
"FBXO9",30.28948,30.28948,83.298274,67.092679,54.183391,68.191448,0.452216002185704
"FBXW10",0.18621,0.18621,0,0.445886,0.701622,0.382502666666667,0.858016428178077
"FBXW11",89.00639,89.00639,17.469218,12.297222,7.66985,12.4787633333333,6.6776445118976
"FBXW12",0.12414,0.12414,0.186732,0.164095,0.023768,0.124865,0.999355478212941
"FBXW2",8.28616,8.28616,17.157087,10.708879,9.457925,12.441297,0.690867853005554
"FBXW4",676.23754,676.23754,31.559609,26.061972,15.489071,24.3702173333333,26.6941954458622
"FBXW4P1",0.40345,0.40345,0.230197,0.156138,0,0.128778333333333,1.24333534632575
"FBXW5",78.5168,78.5168,16.44825,12.763289,9.623515,12.945018,5.70216546152898
"FBXW7",8.72064,8.72064,6.260048,3.707512,2.371891,4.11315033333333,1.90110584792115
"FBXW8",4.68618,4.68618,2.217532,1.751779,1.400411,1.78990733333333,2.03812504166805
"FBXW9",2.45171,2.45171,1.855374,1.501727,1.541925,1.63300866666667,1.31093757635435
"FCAMR",0,0,0,0,0,0,1
"FCAR",2.23447,2.23447,0,0.066527,0.055803,0.0407766666666667,3.10774645857421
"FCER1A",0.62069,0.62069,0,0,0,0,1.62069
"FCER1G",91.92362,91.92362,0.142808,0,0.288609,0.143805666666667,81.2407410699428
"FCER2",0.9931,0.9931,0,0,0,0,1.9931
"FCF1",38.32737,38.32737,11.788906,6.349982,5.816975,7.98528766666667,4.37686265136456
"FCGBP",1.70689,1.70689,0.009713,0.017449,0.003474,0.010212,2.6795266736091
"FCGR1A",10.52063,10.52063,0.159399,0.084119,0,0.0811726666666667,10.6556800363063
"FCGR1B",2.23447,2.23447,0.047988,0.049482,0.117385,0.0716183333333333,3.01830409147535
"FCGR2A",111.19592,111.19592,0,1.879679,0,0.626559666666667,68.9774388848119
"FCGR2B",18.31024,18.31024,0.034903,0,0,0.0116343333333333,19.0881619610248
"FCGR3A",17.59645,17.59645,0,0,0,0,18.59645
"FCGR3B",6.92065,6.92065,0,0,0,0,7.92065
"FCGRT",67.34445,67.34445,24.311934,20.844659,16.607581,20.588058,3.16584520942087
"FCHO1",21.63091,21.63091,0.196395,0.613214,1.900044,0.903217666666667,11.8908679739382
"FCHO2",9.24822,9.24822,2.02215,0.899812,1.08482,1.335594,4.38784309259229
"FCHSD1",15.23784,15.23784,1.259364,1.097779,1.079212,1.14545166666667,7.56849490122903
"FCHSD2",166.77836,166.77836,20.453089,8.134832,4.60359,11.063837,13.9075453357004
"FCN1",2.82412,2.82412,0.075142,0.06274,0.032694,0.0568586666666667,3.61838353661921
"FCN2",0.12414,0.12414,0,0,0,0,1.12414
"FCN3",3.44481,3.44481,0.167879,0,0,0.0559596666666667,4.20926114917899
"FCRL1",0.12414,0.12414,0.031215,0.030033,0,0.020416,1.10164873933768
"FCRL2",0.71379,0.71379,0.093825,0,0,0.031275,1.66181668323192
"FCRL3",0,0,0.263807,0,0,0.0879356666666667,0.919171997608927
"FCRL4",0,0,0,0,0,0,1
"FCRL5",0.03103,0.03103,0.023934,0.09116,0.03444,0.0498446666666667,0.98207861861469
"FCRL6",1.86206,1.86206,0,0,0,0,2.86206
"FCRLA",2.38964,2.38964,0.164592,0,0.067281,0.077291,3.14644789569392
"FCRLB",2.32757,2.32757,0.095917,0.099999,0.098341,0.0980856666666667,3.0303373416221
"FDCSP",5.2448,5.2448,0,0,0,0,6.2448
"FDFT1",185.46102,185.46102,67.507686,60.135178,43.352459,56.998441,3.21493158755767
"FDPS",124.78895,124.78895,85.239838,71.693516,57.379089,71.437481,1.73651745289155
"FDX1",4.93445,4.93445,4.956102,5.204979,4.133345,4.76480866666667,1.02942705354893
"FDXACB1",1.89309,1.89309,0.359745,0.465607,0.211503,0.345618333333333,2.15000786503355
"FDXR",9.12409,9.12409,6.232344,4.39646,4.929609,5.18613766666667,1.63657689911309
"FECH",13.53096,13.53096,18.124496,11.071165,9.695676,12.963779,1.0406180160829
"FEM1A",14.77233,14.77233,3.563501,3.135363,2.643074,3.11397933333333,3.83383792723639
"FEM1B",9.34133,9.34133,24.732408,9.811359,9.491209,14.6783253333333,0.659594043377422
"FEM1C",4.31377,4.31377,2.767119,1.831499,1.439749,2.012789,1.76373785220273
"FEN1",8.62754,8.62754,10.096631,10.531309,8.852557,9.82683233333333,0.889229619854647
"FER",12.35165,12.35165,1.471513,1.08474,0.671606,1.075953,6.43157624474157
"FER1L4",1.89309,1.89309,10.913961,9.949967,7.057272,9.30706666666667,0.280689947350038
"FER1L5",0.12414,0.12414,0.17945,0.152913,0.121606,0.151323,0.976389770724636
"FER1L6",0,0,0.007466,0.023483,0,0.0103163333333333,0.989789006677447
"FERD3L",0,0,0,0,0,0,1
"FERMT1",3.53791,3.53791,0.62633,0.545116,0.461629,0.544358333333333,2.93837893839405
"FERMT2",23.36883,23.36883,26.555301,20.094336,15.824079,20.824572,1.1165776813401
"FERMT3",13.28268,13.28268,1.864076,0.928909,1.094263,1.29574933333333,6.22135866168896
"FES",22.3447,22.3447,0.662115,0.415787,0.211737,0.429879666666667,16.3263388830622
"FETUB",0,0,0,0,0,0,1
"FEV",0.0931,0.0931,0,0,0,0,1.0931
"FEZ1",1614.71498,1614.71498,3.647406,4.357563,3.517928,3.84096566666667,333.758818230275
"FEZ2",71.34787,71.34787,14.397281,14.774885,13.093388,14.088518,4.79489569485883
"FEZF1",0,0,0.317867,0,0,0.105955666666667,0.904195376125686
"FEZF2",0.18621,0.18621,0.024585,0,0,0.008195,1.17656802503484
"FFAR1",3.2586,3.2586,0.020281,0.065023,0,0.0284346666666667,4.14085613605661
"FFAR2",0.52758,0.52758,0.636069,0,0.075282,0.237117,1.23479024215171
"FFAR3",0.12414,0.12414,0,0,0.005181,0.001727,1.12220195721988
"FGA",12.10338,12.10338,0.067272,0.092524,0,0.0532653333333333,12.4407208566629
"FGB",11.69993,11.69993,0.232414,0.048846,0.098911,0.126723666666667,11.271556971526
"FGD1",4.03446,4.03446,3.524596,3.094214,2.699479,3.10609633333333,1.22609398107156
"FGD2",8.65857,8.65857,0.007752,0.024555,0,0.010769,9.55566504315031
"FGD3",8.44133,8.44133,0,0,0,0,9.44133
"FGD4",10.11718,10.11718,1.483855,0.815344,0.561552,0.953583666666667,5.69065978063221
"FGD5",5.83445,5.83445,0.274199,0.236471,0.197232,0.235967333333333,5.52963643591443
"FGD6",1.45861,1.45861,8.469307,3.659229,2.948985,5.02584033333333,0.408011142678247
"FGF1",744.66819,744.66819,32.997073,17.197365,23.254904,24.483114,29.2612664998477
"FGF10",0.43448,0.43448,0.047639,0.017332,0.008851,0.0246073333333333,1.40002901924705
"FGF11",3.10343,3.10343,11.629346,7.942176,10.259858,9.94379333333333,0.374954997322683
"FGF12",41.3377,41.3377,56.76452,51.607226,42.885673,50.4191396666667,0.823384060380266
"FGF13",20.35851,20.35851,13.726728,12.79612,9.343358,11.955402,1.64861808224862
"FGF14",4.06549,4.06549,0.013234,0.016802,0.090667,0.0402343333333333,4.86956624837416
"FGF16",0.18621,0.18621,0.031321,0.099179,0,0.0435,1.13676090081457
"FGF17",7.75858,7.75858,0,0,0,0,8.75858
"FGF18",0.80689,0.80689,3.129784,3.421133,2.939149,3.16335533333333,0.433998507293716
"FGF19",0,0,0,0,0,0,1
