"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"CASQ2","Casq2",221.798284,248.16723,316.590225,8706,8904,8352,262.185246333333,73.766393,0,6.241189,1231,0,2,5.34182766666667,41.4999051009638
"CASR","Casr",0,0,0,0,0,0,0,0.041183,0.382259,0.535089,8,39,61,28.8880823333333,0.0334581519432154
"CASS4","Cass4",0.070705,0.086957,0.063594,7,9,5,0.073752,1.575432,0.257487,0.143254,79,10,5,38.577442,0.0271304042338057
"CAST","Cast",59.020288,64.077927,66.471843,1728,1588,1421,63.1900193333333,60.393359,38.000996,34.463027,1475,771,708,19.7120306666667,3.09916590827759
"CASTOR1","Castor1",0.864662,0.667741,0.85155,43,31,30,0.794651,5.258031,2.716106,9.310895,69,35,39,63.115978,0.0279906983560323
"CASTOR3","Castor2",1.659089,2.31366,2.131782,425,389,307,2.03484366666667,46.401228,57.4029,54.201614,962,905,836,26.812034,0.109119802840262
"CASZ1","Casz1",2.606146,2.419024,3.518802,444,436,364,2.84799066666667,6.596181,8.033556,16.322799,211,192,197,1.44541233333333,1.57355494376749
"CAT","Cat",33.383372,34.008397,35.333401,2312,2261,1821,34.2417233333333,17.44344,13.985315,17.437362,239,128,149,17.7401226666667,1.88054923439847
"CATIP","Catip",0.119803,0.938737,0.041748,8,7,2,0.366762666666667,0.422559,0.126076,0.073626,11,4,2,12.0639803333333,0.104620692299981
"CATSPER1","Catsper1",0,0,0,0,0,0,0,0,0.027708,0,0,1,0,139.378791666667,0.00712358318608788
"CATSPER2","Catsper2",0.811854,0.721013,1.024454,55,46,33,0.852440333333333,19.003599,46.843384,18.358916,194,159,152,7.92116933333333,0.207645462620222
"CATSPER3","Catsper3",0,0.029237,0,0,1,0,0.00974566666666667,0.194289,0.90698,0.500978,4,11,7,15.0786333333333,0.0628004660429265
"CATSPER4","Catsper4",0.021952,0,0,1,0,0,0.00731733333333333,0.031249,0,0,1,0,0,12.098736,0.0769018730764047
"CATSPERB","Catsperb",0,0,0,0,0,0,0,0.269862,0.128228,0.208995,6,2,3,130.281952666667,0.00761719322182132
"CATSPERD","Catsperd",0,0,0,0,0,0,0,0,0,0,0,0,0,6.50952966666667,0.133164132027976
"CATSPERG","Catsperg2",0.035767,0,0,1,0,0,0.0119223333333333,6.782958,8.638812,7.060638,118,96,76,16.474524,0.0579084347781567
"CATSPERZ","Catsperz",0.06718,0.793874,1.317463,2,4,4,0.726172333333333,1.865717,4.510659,4.554422,12,27,21,26.5606813333333,0.0626317003000071
"CAV1","Cav1",74.752012,87.634224,78.300245,2613,2720,2071,80.228827,21.452241,22.813527,24.500769,664,517,497,4.149585,15.7738588643551
"CAV2","Cav2",11.977762,11.629223,12.899041,697,608,579,12.1686753333333,11.701662,7.669208,5.353432,274,129,110,3.15705633333333,3.16778852086761
"CAV3","Cav3",11.310876,12.466868,13.607807,384,394,328,12.4618503333333,12.846154,0.156466,0.074038,258,1,1,17.7678926666667,0.717280867512776
"CAVIN1","Cavin1",16.307723,19.268433,20.928099,1802,1941,1523,18.8347516666667,20.034388,12.10718,13.037672,1337,612,573,19.336134,0.975345248347924
"CAVIN2","Cavin2",16.747529,17.580917,19.630737,1655,1537,1400,17.9863943333333,0.278688,0.103151,0.117903,14,4,4,4.384084,3.52639266648391
"CAVIN3","Cavin3",2.125883,2.189962,2.325102,101,109,73,2.213649,11.540944,11.517002,18.64692,146,116,154,2.826059,0.839937125904227
"CAVIN4","Cavin4",17.758948,16.684679,17.982887,1104,965,809,17.4755046666667,8.665827,2.709467,2.836929,481,115,109,8.59339533333333,1.92585669877186
"CBARP","Cbarp",0.263673,0.546241,0.243566,9,20,13,0.35116,11.050155,12.243616,14.038455,244,190,189,9.236994,0.131987964435654
"CBFA2T2","Cbfa2t2",1.243469,1.848244,2.910986,169,176,141,2.00089966666667,8.553967,7.033352,8.522455,910,645,582,6.98609766666667,0.375765460419071
"CBFA2T3","Cbfa2t3",2.128853,1.314713,3.067263,289,224,166,2.17027633333333,1.857197,3.817091,7.247271,76,78,73,57.5062196666667,0.0541869967226675
"CBFB","Cbfb",5.284498,5.276868,4.803914,257,201,223,5.12176,228.943768,256.288812,234.14306,6074,5175,4912,6.15727566666667,0.855319857038714
"CBL","Cbl",9.596185,23.483774,14.227026,493,443,329,15.768995,12.738834,12.378944,9.72881,2498,1722,1422,1.530915,6.62566502628496
"CBLB","Cblb",1.516872,2.281633,1.343373,190,157,112,1.71395933333333,6.529357,5.841042,6.449317,419,208,200,1.17732533333333,1.24646477574321
"CBLC","Cblc",0.218555,0.475171,0.098799,2,6,2,0.264175,0,0.146245,0,0,1,0,0.519334333333333,0.832058469465685
"CBLIF","Cblif",0,0.024066,0,0,1,0,0.008022,0.103563,0.137067,0,1,1,0,26.0190003333333,0.0373078939843827
"CBLL1","Cbll1",1.032577,0.815317,1.242353,100,71,80,1.03008233333333,11.839209,12.834364,9.968016,488,422,451,11.8209243333333,0.158341339559683
"CBLN1","Cbln1",0.01969,0.020653,0.033453,1,1,2,0.0245986666666667,2.862877,3.779727,4.50459,61,79,97,3.94798466666667,0.207073937308078
"CBLN2","Cbln2",0,0,0,0,0,0,0,18.537121,31.244579,39.827379,450,662,921,0.418527,0.704956620494358
"CBLN3","Cbln3",0.024759,0,0.063233,4,0,6,0.0293306666666667,1.309682,1.109385,1.378383,46,30,23,64.1194176666667,0.0158068162085786
"CBLN4","Cbln4",0,0,0,0,0,0,0,0,0,0,0,0,0,3.795991,0.208507480518625
"CBR1","Cbr1",5.594279,6.983289,6.162475,169,166,121,6.246681,10.687641,6.310879,7.568433,213,99,99,5.906404,1.04926977917886
"CBR3","Cbr3",0.547436,0.499377,0.527846,18,13,12,0.524886333333333,1.729907,1.651602,1.785865,25,18,17,10.2099006666667,0.136030316295993
"CBR4","Cbr4",14.769628,18.496616,17.357376,294,320,239,16.87454,11.373241,8.286422,12.169121,441,266,308,1.34567533333333,7.62021058327765
"CBSL","Cbs",0.023643,0.005028,0.013081,5,1,2,0.0139173333333333,11.746387,9.560695,6.334103,83,49,28,1.129823,0.476057087059973
"CBWD1","Cbwd1",2.224303,2.484353,2.555942,92,101,76,2.42153266666667,48.913485,44.592172,54.790657,796,506,509,61.941278,0.0543607116885467
"CBX1","Cbx1",3.976955,3.748967,3.856498,259,226,178,3.86080666666667,70.691044,67.459049,83.607546,2019,1405,1482,0.678611,2.89573145098338
"CBX2","Cbx2",0.258667,0.300278,0.287514,34,38,27,0.282153,5.601331,1.858847,3.033248,375,81,152,63.1792116666667,0.0199776994248423
"CBX3","Cbx3",9.010274,10.123076,11.948299,457,407,400,10.3605496666667,114.339521,111.696218,132.471052,2653,2062,2261,3.001286,2.83922460595585
"CBX4","Cbx4",0.367809,0.443863,0.398147,67,52,34,0.403273,12.50977,10.146175,11.379216,344,232,235,10.665257,0.12029507793956
"CBX5","Cbx5",4.782525,5.280497,5.734171,970,923,871,5.265731,34.770416,34.056883,27.137057,5558,3877,3641,12.0766953333333,0.479152480063388
"CBX6","Cbx6",1.755688,1.966785,2.145145,364,303,294,1.95587266666667,10.098237,10.738713,12.388892,1083,853,884,17.8471986666667,0.156833528363791
"CBX7","Cbx7",2.277217,1.73334,2.123082,225,155,126,2.04454633333333,2.351595,1.968886,2.083026,150,97,62,35.300468,0.0838707185079083
"CBX8","Cbx8",0.460557,1.125131,0.647372,22,30,17,0.744353333333333,5.082621,5.068673,5.362889,183,133,156,9.68609966666667,0.16323573499642
"CBY1","Cby1",3.363321,3.464785,3.886436,86,93,67,3.571514,15.506272,19.649044,23.798259,243,183,195,1.37466633333333,1.92511846225694
"CC2D1A","Cc2d1a",0.863095,1.209404,1.880033,102,142,94,1.31751066666667,24.369615,30.460984,29.491617,665,660,605,5.49446366666667,0.356844042189576
"CC2D1B","Cc2d1b",11.359411,12.414078,10.830482,144,164,121,11.534657,212.63428,215.991544,142.36519,625,589,573,0.511703,8.29174579927406
"CC2D2A","Cc2d2a",0.930933,0.980233,1.199527,151,153,141,1.03689766666667,15.151067,13.535869,17.884152,332,254,262,208.816669333333,0.00970798780258336
"CCAR1","Ccar1",5.9845,6.92225,6.873766,576,543,410,6.59350533333333,81.242528,83.28148,100.410472,1386,1134,1231,0,7.59350533333333
"CCAR2","Ccar2",1.851977,1.80974,2.042571,234,216,185,1.90142933333333,126.981353,119.819067,111.51823,1549,1241,1212,0,2.90142933333333
"CCBE1","Ccbe1",0.688522,0.700876,1.290898,135,127,119,0.893432,0.388681,0.147717,0.139056,19,13,11,53.1085086666667,0.0349932394489823
"CCDC102A","Ccdc102a",0.552269,0.579381,0.461063,27,30,21,0.530904333333333,4.028465,0.931097,2.260074,82,26,35,15.5900763333333,0.0922783176263866
"CCDC103","Ccdc103",0,0,0.08615,0,0,2,0.0287166666666667,0.727062,0.648729,0.294668,5,4,1,30.3413636666667,0.032822970870306
"CCDC105","Ccdc105",0,0,0,0,0,0,0,0,0,0,0,0,0,0.981321,0.504713774295028
"CCDC106","Ccdc106",0.180437,0.021678,0.582414,1,1,3,0.261509666666667,19.277748,20.87328,22.992408,398,274,280,1.98114166666667,0.423163273578075
"CCDC107","Ccdc107",4.211056,6.024996,4.855337,86,117,69,5.030463,13.460207,11.544707,10.575068,203,135,108,206.133513,0.0291138933176883
"CCDC110","Ccdc110",0.111708,0,0,1,0,0,0.037236,3.556846,0.83736,0.685627,51,13,16,0,1.037236
"CCDC112","Ccdc112",0.189358,0.236455,0.256657,10,6,3,0.22749,15.378424,22.993963,25.551661,336,367,342,8.930291,0.123610677672991
"CCDC113","Ccdc113",0,0,0,0,0,0,0,4.296001,3.646695,1.976086,230,144,122,0,1
"CCDC115","Ccdc115",2.031172,2.345603,1.923003,108,120,74,2.099926,17.100851,18.066296,23.110899,476,385,411,20.4024066666667,0.144840066272921
"CCDC116","Ccdc116",0.016395,0.014036,0.045831,2,1,4,0.0254206666666667,0.291259,0.039039,0.075384,6,1,2,6.71623366666667,0.13289134452944
"CCDC117","Ccdc117",2.779442,2.703471,3.212593,292,272,240,2.898502,6.390954,5.368304,6.228837,392,220,267,2.92742566666667,0.992635464265524
"CCDC12","Ccdc12",14.016208,19.48038,18.361199,211,240,170,17.285929,12.676949,17.022858,14.73582,146,123,120,20.8035886666667,0.838666023265956
"CCDC120","Ccdc120",0.023612,0,0.088208,3,0,8,0.0372733333333333,4.969098,4.84683,5.848731,248,180,207,39.8772616666667,0.0253753135861147
"CCDC122","Ccdc122",0.434633,0.567181,0.654422,13,16,14,0.552078666666667,9.349366,7.239323,4.192816,88,72,56,96.483511,0.0159214481582087
"CCDC124","Ccdc124",4.992047,5.508429,5.264871,208,222,151,5.25511566666667,30.19581,25.215514,30.342686,379,239,274,40.2277826666667,0.151720884851856
"CCDC125","Ccdc125",0.147976,0.146162,0.130083,11,10,7,0.141407,3.495056,4.086856,4.571175,240,209,185,20.431193,0.0532591442762892
"CCDC126","Ccdc126",0.699943,0.52025,0.522574,50,33,27,0.580922333333333,4.858273,5.868437,6.104575,118,90,103,0.143276,1.38280024537674
"CCDC127","Ccdc127",7.214474,7.246341,9.444984,394,339,292,7.96859966666667,9.093985,13.524632,12.920962,692,695,721,859.882410666667,0.0104179148691415
"CCDC13","Ccdc13",0,0,0,0,0,0,0,1.770977,1.099891,1.149404,13,10,14,0.0435936666666667,0.958227356049497
"CCDC130","Ccdc130",1.42288,2.622536,2.737372,42,44,20,2.26092933333333,20.41118,13.351965,22.55262,365,207,236,61.1294046666667,0.0524860869153454
"CCDC134","Ccdc134",1.127457,0.457994,1.152816,47,36,33,0.912755666666667,2.854504,3.528823,2.158836,46,33,24,0.152260333333333,1.66000304907948
"CCDC136","Ccdc136",0.397608,0.151966,0.709117,13,11,15,0.419563666666667,51.991189,59.713696,42.205005,747,641,466,10.8495976666667,0.119798469669561
"CCDC137","Ccdc137",2.291399,0.858598,0.991546,71,59,35,1.38051433333333,28.991597,14.822982,11.905325,210,147,146,43.8246493333333,0.0531072605974207
"CCDC138","Ccdc138",0.104948,0.128929,0.146237,8,10,8,0.126704666666667,4.865862,3.750139,4.536079,158,109,128,3.783422,0.235543647762348
"CCDC14","Ccdc14",0.266969,0.248881,0.320407,33,29,30,0.278752333333333,63.699439,37.654959,40.681624,1793,820,791,0.075463,1.18902494398537
"CCDC142","Ccdc142",0.422677,0.037329,0.65634,7,1,3,0.372115333333333,4.461675,6.051953,6.634115,149,158,145,178.247933,0.00765484605802028
"CCDC148","Ccdc148",0.021823,0.060305,0.01093,1,3,1,0.0310193333333333,0.635442,0.674097,0.68583,17,13,12,0,1.03101933333333
"CCDC15","Ccdc15",0.188559,0.224426,0.176703,16,19,14,0.196562666666667,0.734613,0.399175,0.615139,51,11,25,1.194113,0.545351432066929
"CCDC150","Ccdc150",0.052945,0,0.043071,3,0,1,0.0320053333333333,7.409308,2.182058,6.115763,90,34,47,7.62923733333333,0.119594037510924
"CCDC153","Ccdc153",0.034041,0,0.207912,1,0,2,0.080651,2.146215,0.896293,0.645343,37,14,8,13.2909996666667,0.0756175932549062
"CCDC154","Ccdc154",0.015485,0,0,1,0,0,0.00516166666666667,3.920249,1.527281,3.910468,50,27,31,7.407615,0.119553722032546
"CCDC157","Ccdc157",1.167327,0.721738,0.734714,121,101,73,0.874593,2.437192,3.069522,3.890524,96,85,82,739.707219666667,0.0025308150781136
"CCDC158","Ccdc158",0,0.010258,0.013012,0,1,1,0.00775666666666667,0.292104,0.129061,0.136389,18,6,6,118.634780333333,0.00842360945419716
"CCDC159","Ccdc159",1.172705,0.83784,0.771546,51,28,25,0.927363666666667,22.827535,12.976643,13.509847,174,64,65,5.03101566666667,0.319575304259144
"CCDC160","Ccdc160",0.090858,0.097629,0.126164,4,4,4,0.104883666666667,0.859,0.394988,1.576399,21,7,26,7.45139233333333,0.130733922067358
"CCDC162P","Ccdc162",0.024695,0.004324,0.027003,1,1,3,0.018674,1.040238,0.72188,2.908134,25,13,20,0.5644,0.651159549987216
"CCDC167","Ccdc167",1.387801,1.485722,0.956708,137,99,94,1.27674366666667,27.857491,19.057336,24.202055,183,95,105,2.615254,0.629760361697039
"CCDC169","Ccdc169",0,0.012221,0,0,1,0,0.00407366666666667,6.886129,5.11843,5.364095,167,106,109,12.8434383333333,0.0725306562206427
"CCDC17","Ccdc17",0.493628,0.376484,0.39673,15,13,8,0.422280666666667,2.683479,0.362298,2.980465,25,13,18,76.1386883333333,0.018437967995005
"CCDC171","Ccdc171",0.149831,0.132368,0.325862,14,13,14,0.202687,11.799928,2.75046,4.136413,294,91,94,2.079481,0.39054860218329
"CCDC172","Ccdc172",0,0,0,0,0,0,0,0,0,0,0,0,0,16.293248,0.0578260370752793
"CCDC173","Ccdc173",0.352484,0.283153,0.18557,15,12,5,0.273735666666667,1.185917,0.846566,0.992724,11,6,4,6.79359333333333,0.163433683564021
"CCDC174","Ccdc174",2.470717,1.723078,1.493093,85,68,57,1.89562933333333,19.092038,10.046326,11.145249,306,207,193,0.67229,1.73153539956188
"CCDC175","Ccdc175",0.011759,0,0,1,0,0,0.00391966666666667,0.279029,0.150104,0.035914,7,5,1,19.277572,0.0495088695365829
"CCDC177","Ccdc177",0.006157,0,0.009366,1,0,1,0.00517433333333333,1.021558,1.544996,2.374525,70,79,104,0.569737666666667,0.640345425021123
"CCDC178","Ccdc178",0,0,0,0,0,0,0,1.015776,0.317546,0.968964,16,5,14,14.235593,0.0656357780100847
"CCDC18","Ccdc18",0.005567,0.006118,0.00784,1,1,1,0.00650833333333333,4.222727,3.825878,4.630353,112,58,76,21.352183,0.0450295317165815
"CCDC181","Ccdc181",1.534972,1.459225,1.637751,87,77,67,1.54398266666667,2.131084,3.374684,3.017912,68,81,67,5.60997233333333,0.384870395574525
"CCDC182","Ccdc182",0,0,0,0,0,0,0,0,0,0,0,0,0,48.1699573333333,0.0203376218779445
"CCDC183","Ccdc183",0,0,0.026409,0,0,1,0.008803,10.814467,5.719945,6.603743,128,75,49,1.54790233333333,0.395934721202683
"CCDC184","Ccdc184",0.050831,0.080773,0.08957,5,8,6,0.0737246666666667,25.835707,35.1951,40.148296,1008,1033,1025,19.983862,0.0511690682423792
"CCDC186","Ccdc186",4.663862,5.246179,3.88323,436,439,314,4.597757,7.311346,5.012776,4.783087,624,421,363,12.562566,0.412735834797044
"CCDC187","Ccdc187",0.019216,0.016124,0.037654,6,5,9,0.0243313333333333,0,0,0.027012,0,0,1,1.94393766666667,0.347945999309542
"CCDC189","Ccdc189",2.465436,2.577937,3.226054,44,47,39,2.75647566666667,9.751768,16.827287,12.315924,129,108,71,42.0499006666667,0.0872586372673163
"CCDC190","Ccdc190",0,0,0,0,0,0,0,0.021684,0,0,1,0,0,20.1090733333333,0.0473729937931903
"CCDC194","Ccdc194",0,0,0,0,0,0,0,0.326995,0.107561,0,4,1,0,1.169687,0.460895972552723
"CCDC22","Ccdc22",1.298798,1.597749,1.184906,102,117,66,1.36048433333333,5.037713,5.445184,6.000494,187,151,146,17.787763,0.125639456561877
"CCDC25","Ccdc25",3.877322,3.822859,4.101456,262,239,198,3.933879,21.107793,20.214062,17.351748,687,467,477,7.24528733333333,0.598387757823034
"CCDC27","Ccdc27",0,0,0,0,0,0,0,0.051405,0.094043,0.126767,3,3,4,68.759406,0.0143349844463985
"CCDC28B","Ccdc28b",7.089353,7.403069,7.240236,60,53,37,7.24421933333333,14.37763,16.468686,20.850249,184,151,166,0.0292243333333333,8.01012866323604
"CCDC3","Ccdc3",0.310317,0.268349,0.454828,25,21,26,0.344498,2.210558,1.343694,1.307613,110,55,45,0.207611666666667,1.11335294044581
"CCDC30","Ccdc30",0.149121,0.143426,0.007575,9,5,0,0.100040666666667,5.286999,3.947758,4.339277,152,88,82,43.6799563333333,0.024620450800351
"CCDC32","Ccdc32",1.761217,1.697212,2.192155,89,85,68,1.883528,32.802594,61.558604,36.095121,364,410,337,8.67116666666667,0.29815720268151
"CCDC33","Ccdc33",0,0,0,0,0,0,0,2.877355,0.722131,0.867532,25,5,8,5.60151166666667,0.15148045637022
"CCDC34","Ccdc34",0.856932,0.602522,0.813325,39,27,22,0.757593,6.522879,3.535356,6.757838,126,57,80,187.921732666667,0.00930328647314015
"CCDC38","Ccdc38",0.026317,0.009703,0.020789,3,1,1,0.0189363333333333,0.460612,0.393368,0.736384,11,13,13,15.0986466666667,0.06329329132014
"CCDC39","Ccdc39",0.101821,0.042409,0.071306,12,4,6,0.0718453333333333,6.250056,6.149101,3.827515,134,83,80,0.991136,0.538308449715807
"CCDC40","Ccdc40",0,0,0,0,0,0,0,13.798501,16.900769,14.273402,197,149,145,0,1
"CCDC42","Ccdc42",0.052173,0,0,1,0,0,0.017391,0,0,0,0,0,0,25.664439,0.0381553499025425
"CCDC43","Ccdc43",4.418429,6.954828,4.524572,137,184,132,5.29927633333333,12.87122,12.160281,13.947227,444,311,315,11.1117306666667,0.520097127875367
"CCDC47","Ccdc47",23.913193,29.376403,27.260956,1487,1403,1157,26.850184,27.833271,28.592399,31.404177,1157,839,900,74.4783416666667,0.368982457550461
"CCDC50","Ccdc50",3.498327,4.840128,3.498671,472,400,372,3.94570866666667,17.834097,18.440735,17.732754,2171,1771,1637,86.856248,0.0562931923369487
"CCDC51","Ccdc51",1.309199,1.54286,1.663035,62,68,56,1.50503133333333,7.235962,9.212163,9.596057,169,143,139,48.187478,0.0509282328590487
"CCDC54","Ccdc54",0,0,0,0,0,0,0,0.909093,0,0,17,0,0,3.62052166666667,0.216425778763076
"CCDC57","Ccdc57",0.133943,0.238892,0.165814,8,8,4,0.179549666666667,62.698739,49.210571,92.277468,646,419,383,7.15378166666667,0.144662895682964
"CCDC59","Ccdc59",3.03162,2.328969,2.689826,127,89,69,2.68347166666667,17.204564,8.605038,15.312559,160,72,101,27.5679783333333,0.128937078560045
"CCDC6","Ccdc6",2.177447,1.306803,1.828287,270,225,185,1.77084566666667,10.603751,12.326473,12.160169,1114,980,879,3.71573133333333,0.58757496362883
"CCDC60","Ccdc60",0.038935,0,0.02681,3,0,1,0.021915,0.255706,0,0.378232,1,0,1,58.312651,0.0172292922803265
"CCDC61","Ccdc61",2.15809,2.570057,3.023311,23,54,31,2.58381933333333,6.834495,1.719736,4.041435,54,16,38,1.93241533333333,1.22213906488462
"CCDC62","Ccdc62",0.675104,0.74698,0.959861,28,16,12,0.793981666666667,0.368694,0.468473,0.565916,21,18,21,8.82863033333333,0.182526110538766
"CCDC63","Ccdc63",0.159923,0.245506,0.017607,6,5,2,0.141012,0,0,0,0,0,0,0.150396666666667,0.991842234127938
"CCDC65","Ccdc65",0.016998,0.018298,0.070473,1,1,3,0.0352563333333333,6.982013,6.397337,11.013164,119,98,114,7.12508566666667,0.127414820692967
"CCDC66","Ccdc66",1.687706,1.543287,1.669089,152,127,105,1.63336066666667,27.777858,25.767502,25.461246,363,251,250,0,2.63336066666667
"CCDC68","Ccdc68",0.600616,0.459645,1.024849,24,16,34,0.695036666666667,0.818196,0,0.059742,14,0,1,12.3771853333333,0.126711010158689
"CCDC69","Ccdc69",1.389821,1.465967,2.159783,56,54,63,1.671857,1.187592,3.443003,1.2409,30,23,20,11.932479,0.206600528792662
"CCDC70","Ccdc70",0,0,0,0,0,0,0,0,0,0,0,0,0,7.843693,0.113074933740916
"CCDC71","Ccdc71",2.970553,2.326121,1.962333,143,155,111,2.419669,5.184186,3.977352,5.548312,163,95,115,20.055021,0.162415843707779
"CCDC73","Ccdc73",5.033115,2.454427,2.412481,35,20,12,3.30000766666667,0.075466,0.135931,0.14752,5,7,7,37.3544606666667,0.11211232258061
"CCDC77","Ccdc77",0.921219,0.751837,0.71983,66,51,41,0.797628666666667,13.8434,12.232934,10.151203,183,120,111,0.023612,1.75616216561223
"CCDC78","Ccdc78",0,0.020778,0,0,1,0,0.006926,5.198525,5.616461,6.65496,88,97,101,15.543774,0.0608643469138299
"CCDC8","Ccdc8",0.413426,0.555466,0.62271,69,87,74,0.530534,10.112148,4.871564,6.20743,606,221,246,895.654779666667,0.00170693787030163
"CCDC80","Ccdc80",6.764638,6.651633,6.380957,672,670,530,6.599076,42.708804,12.225482,10.93303,1445,427,336,57.4037476666667,0.130112814735296
"CCDC81","Ccdc81",0,0,0,0,0,0,0,0.989289,0.219977,0.639818,21,5,8,8.77346533333333,0.102317854097196
"CCDC82","Ccdc82",1.572579,1.780222,1.631467,220,220,167,1.66142266666667,112.405968,115.918656,85.281887,1769,1389,1287,17.2770163333333,0.145615817052853
"CCDC83","Ccdc83",0.050891,0.027244,0.035526,2,1,1,0.037887,0.029509,0.039637,0,1,1,0,24.8362436666667,0.0401717452966686
"CCDC85A","Ccdc85a",1.576127,1.301222,1.048943,202,199,113,1.308764,19.798163,18.314199,17.172412,1384,976,809,11.2205193333333,0.188925195159464
"CCDC85B","Ccdc85b",0.75991,1.33862,1.010196,114,205,106,1.036242,9.685207,9.37304,12.926891,115,82,96,27.8400253333333,0.0706047230009368
"CCDC85C","Ccdc85c",3.069345,2.783178,3.854543,383,377,341,3.23568866666667,6.559283,2.897694,3.718173,342,219,266,22.6476123333333,0.179116969906349
"CCDC86","Ccdc86",0.795547,0.736659,0.837612,79,70,58,0.789939333333333,9.010161,12.74782,13.8568,281,247,274,10.647116,0.153680905499124
"CCDC87","Ccdc87",0.009672,0.020771,0,1,2,0,0.0101476666666667,0.09418,0.248611,0.28448,5,10,10,26.7403303333333,0.0364144065527891
"CCDC88A","Ccdc88a",0.734141,1.027386,1.044217,134,119,130,0.935248,33.860229,22.797942,24.668187,1731,1075,1040,13.6831916666667,0.131800227357472
"CCDC88B","Ccdc88b",0.051114,0.146993,0.772821,8,18,11,0.323642666666667,1.245898,0.647895,0.978538,38,14,16,0.0680456666666667,1.23931280091956
