"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"ACSS2","Acss2",4.763676,4.718603,4.527287,336,365,266,4.66985533333333,53.386125,66.083436,55.009702,306,259,305,0.242889333333333,4.56183441379066
"ACSS3","Acss3",0.160808,0.170282,0.21361,18,20,20,0.181566666666667,7.547094,17.434579,3.069008,223,394,163,0.423533666666667,0.830023689874095
"ACTA1","Acta1",51.289934,61.467194,82.964551,2091,2521,2549,65.2405596666667,0.240853,0.05949,0.233685,5,1,4,6.335552,9.03007158379719
"ACTA2","Acta2",17.260344,17.274081,24.335669,702,685,755,19.6233646666667,6.327661,72.105899,6.461854,99,1023,93,2.15443666666667,6.53789149885188
"ACTB","Actb",136.830217,155.493589,196.557468,1850,2109,1892,162.960424666667,1508.849694,1933.919489,1684.423797,16993,17349,16522,90.7907526666667,1.7862412051689
"ACTBL2","Actbl2",0,0,0,0,0,0,0,0.024972,0,0,1,0,0,14.5340663333333,0.0643746446385502
"ACTC1","Actc1",1652.587288,1979.343797,2200.213129,72329,80862,69991,1944.04807133333,0.053354,2.151921,0.356773,1,24,3,117.71839,16.3837133516832
"ACTG1","Actg1",50.783003,73.060644,81.120304,2154,2389,1859,68.321317,1419.3332,1648.589858,1463.03336,26010,23050,24917,8.06576833333333,7.64649111373351
"ACTG2","Actg2",0.588708,0.126647,0.270987,11,4,6,0.328780666666667,7.933159,66.52499,5.367457,155,991,99,96.3586746666667,0.0136483027446306
"ACTL10","Actl10",0.041749,0,0,2,0,0,0.0139163333333333,0.108181,0.047738,0.13155,3,1,3,604.161329333333,0.00167544799078669
"ACTL6A","Actl6a",5.758671,7.408636,7.139931,198,174,137,6.76907933333333,127.358034,224.770196,142.955043,297,293,270,197.892047333333,0.0390617897371871
"ACTL6B","Actl6b",0.019678,0,0,2,0,0,0.00655933333333333,28.097481,15.805406,34.483202,158,77,164,30.8968773333333,0.0315566731756981
"ACTL7A","Actl7a",0,0,0,0,0,0,0,0,0,0,0,0,0,13.9404776666667,0.066932264303107
"ACTL7B","Actl7b",0,0,0,0,0,0,0,0,0,0.060404,0,0,1,0.560291,0.640906087390109
"ACTL9","Actl9",0,0,0,0,0,0,0,0,0,0,0,0,0,2.951647,0.253059040951785
"ACTN1","Actn1",3.268112,3.770261,3.860983,265,258,210,3.63311866666667,90.571305,205.524402,69.241953,1789,3484,1635,0.220393333333333,3.79641427080886
"ACTN2","Actn2",327.332679,319.092711,346.539041,15681,14365,11696,330.988143666667,1.088077,0.737005,1.599137,35,16,39,0.0645133333333333,311.868469159616
"ACTN3","Actn3",0.03636,0,0,2,0,0,0.01212,0.045257,0.139648,0.025741,2,5,1,75.4631816666667,0.0132366974266417
"ACTN4","Actn4",14.849163,17.783651,17.714649,928,1020,798,16.7824876666667,278.496919,323.301901,259.392949,4353,4197,3672,22.8294763333333,0.746239129132352
"ACTR10","Actr10",29.53719,31.341786,36.781408,412,385,366,32.5534613333333,106.898089,119.583704,114.844543,926,725,903,0.286794,26.0752391861738
"ACTR1A","Actr1a",12.536819,14.606975,18.850522,933,877,754,15.3314386666667,74.839265,81.902002,83.592002,2113,1784,2155,15.099539,1.01440411844505
"ACTR1B","Actr1b",15.67809,21.241687,19.613595,865,888,683,18.8444573333333,21.363274,19.600556,20.09068,569,419,496,17.4022466666667,1.07837144522571
"ACTR2","Actr2",8.312352,7.902644,9.416639,925,794,758,8.54387833333333,75.976968,94.052154,82.283986,4054,4017,3903,0.0441766666666667,9.14009921692689
"ACTR3","Actr3",19.559059,27.877054,23.424273,871,852,820,23.6201286666667,45.55178,67.520844,47.924974,1318,1529,1194,6.98355033333333,3.08385713607534
"ACTR3B","Actr3b",6.941237,8.886885,7.689871,391,466,315,7.839331,10.065129,3.446338,9.264419,128,93,123,16.65475,0.500677211515315
"ACTR5","Actr5",0.89832,0.671854,0.734117,34,37,33,0.768097,2.283258,2.083983,2.205831,85,62,72,73.8459896666667,0.0236231360941899
"ACTR6","Actr6",2.354851,1.648426,2.16182,84,77,63,2.05503233333333,13.415528,14.382194,12.825706,179,170,172,100.668015333333,0.0300490997421064
"ACTR8","Actr8",5.710714,4.109577,5.914341,299,257,184,5.24487733333333,27.345583,31.670753,28.516672,451,420,408,41.686823,0.146295200589965
"ACTRT1","Actrt1",0,0,0,0,0,0,0,0.102041,0,0,2,0,0,50.456778,0.0194337857687086
"ACTRT2","Actrt2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.534309333333333,0.651759054236781
"ACTRT3","Actrt3",0,0.018259,0,0,1,0,0.00608633333333333,1.292807,1.228868,1.115009,30,23,23,33.5236663333333,0.0291419319031576
"ACVR1","Acvr1",1.693994,1.35383,1.836462,137,113,117,1.62809533333333,7.037928,8.229634,8.26402,266,286,274,9.35262066666667,0.253857976444097
"ACVR1B","Acvr1b",1.643187,1.566738,1.574481,251,224,172,1.594802,23.506718,19.491365,37.165374,1068,588,961,21.4957263333333,0.11534644232203
"ACVR1C","Acvr1c",0.006982,0.003505,0,1,1,0,0.00349566666666667,0.0076,0,0,1,0,0,5.124483,0.163849857476405
"ACVR2A","Acvr2a",2.08354,1.882725,2.207467,282,231,222,2.05791066666667,16.277364,13.847823,12.988231,858,613,699,33.67373,0.0881909926237145
"ACVR2B","Acvr2b",0.459848,0.362405,0.568235,35,25,22,0.463496,4.35859,4.450622,4.619946,801,656,751,79.08499,0.0182742858555642
"ACVRL1","Acvrl1",10.263452,13.048464,12.868665,312,312,204,12.0601936666667,0.590729,2.94744,0.548938,17,29,14,5.830483,1.91204540977068
"ACY1","Acy1",4.757062,3.849426,5.091179,101,91,77,4.565889,20.950655,16.690042,15.695317,158,95,107,0.739843333333333,3.19907482091299
"ACY3","Acy3",5.171134,6.449468,5.868099,142,172,139,5.829567,0,0,0,0,0,0,21.972037,0.297299146784414
"ACYP1","Acyp1",4.460568,3.563012,4.914606,62,43,48,4.31272866666667,10.41891,8.717873,14.17402,56,39,67,0.16162,4.57355130478699
"ACYP2","Acyp2",19.970122,18.999944,21.835026,397,333,315,20.268364,10.213957,4.257689,7.281641,107,43,69,4.69430766666667,3.7350219280389
"ADA","Ada",0.18598,0.200169,0.265664,9,6,10,0.217271,1.881756,4.803617,1.30235,34,81,20,3.90720466666667,0.248057923540177
"ADAD1","Adad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.138639666666667,0.87824096531563
"ADAD2","Adad2",0,0,0,0,0,0,0,0.3516,0,0,2,0,0,2.18113066666667,0.31435363862241
"ADAL","Adal",2.157559,1.683546,2.011885,130,108,87,1.95099666666667,7.68946,6.63051,7.245079,179,129,165,9.54691866666667,0.279797044040288
"ADAM10","Adam10",3.834291,4.05923,4.559764,563,536,471,4.151095,123.897107,145.822332,94.147613,2639,2371,2045,189.041460333333,0.0271051116475582
"ADAM11","Adam11",1.448247,1.954793,3.153951,139,140,158,2.18566366666667,76.352617,40.073029,61.625283,3716,1536,3032,4.38252666666667,0.591852834913962
"ADAM12","Adam12",0.150907,0.080352,0.115723,10,9,10,0.115660666666667,263.2453,223.75449,242.910757,19064,13110,16722,0.0641973333333333,1.04835882568145
"ADAM15","Adam15",17.491003,13.636563,13.20672,547,513,361,14.7780953333333,60.668103,38.00024,71.175865,825,388,844,13.8212193333333,1.06456121986185
"ADAM17","Adam17",6.123527,7.983441,5.618549,390,395,318,6.57517233333333,20.368008,22.287947,19.327487,954,877,913,55.6194626666667,0.133790961209405
"ADAM18","Adam18",0,0,0,0,0,0,0,0.173553,0,0.041788,3,0,1,17.197763,0.0549518091866566
"ADAM19","Adam19",0.972644,0.997124,1.223232,177,164,176,1.06433333333333,29.941341,40.231067,28.930422,3088,3156,2634,366.704015333333,0.00561411691809229
"ADAM2","Adam2",0.050539,0.081262,0,2,3,0,0.0439336666666667,0,0,0,0,0,0,3.16173666666667,0.250840874923209
"ADAM20","Adam25",0,0,0,0,0,0,0,0.04832,0.029938,0.054296,2,1,2,0.0355616666666667,0.965659537416893
"ADAM21","Adam21",0.033798,0.012098,0,3,1,0,0.0152986666666667,0.668215,0.347816,0.872414,26,11,31,8.05146833333333,0.112169498834535
"ADAM22","Adam22",0.895829,1.635207,0.492153,144,161,94,1.00772966666667,4.293794,2.708427,3.651038,478,274,429,10.1099363333333,0.180714776973369
"ADAM23","Adam23",0.655264,0.749025,0.282187,39,27,24,0.562158666666667,37.576591,23.373305,38.05317,1238,742,1078,3.466875,0.349720703325405
"ADAM28","Adam28",0.010701,0,0,1,0,0,0.003567,0.348438,0.553339,0.041631,9,6,4,3.34284866666667,0.231084957600027
"ADAM29","Adam29",0,0,0,0,0,0,0,0.239099,0.065655,0.330303,6,2,12,104.195606333333,0.00950610044331414
"ADAM32","Adam32",0.030153,0.737287,0.081133,2,4,1,0.282857666666667,2.254211,1.354362,2.923583,55,59,42,22.5945126666667,0.0543710177357905
"ADAM33","Adam33",0.209084,0.129254,0.201373,14,10,3,0.179903666666667,2.494698,2.736092,1.700388,101,92,56,11.6260856666667,0.0934496801159568
"ADAM3A","Adam3",0.013241,0,0,1,0,0,0.00441366666666667,0.436679,0.176368,0.214035,6,2,3,24.6463663333333,0.0391639756530032
"ADAM5","Adam5",0,0.017579,0,0,1,0,0.00585966666666667,0,0.04341,0,0,1,0,10.2367903333333,0.0895148558287893
"ADAM7","Adam7",0,0,0,0,0,0,0,0,0,0,0,0,0,7.751645,0.114264232609984
"ADAM8","Adam8",0.319007,0.245131,0.090992,9,2,6,0.218376666666667,5.202434,6.064427,4.039568,86,51,59,7.47368066666667,0.143783641913656
"ADAM9","Adam9",6.528288,6.476178,5.829731,685,639,546,6.27806566666667,71.058484,58.878118,62.020836,3410,2438,2937,31.4416803333333,0.224343054733468
"ADAMDEC1","Adamdec1",0,0,0,0,0,0,0,0,0,0.041296,0,0,1,5.36314166666667,0.157155074078973
"ADAMTS1","Adamts1",3.856536,3.310445,4.459133,479,383,325,3.87537133333333,58.569233,141.380568,62.579103,2243,3762,2049,16.9064376666667,0.272269193018161
"ADAMTS10","Adamts10",3.951995,3.513514,2.316164,242,203,155,3.26055766666667,42.167717,37.796595,30.528394,656,454,461,29.4872816666667,0.139748689740514
"ADAMTS12","Adamts12",0.095355,0.087801,0.080389,28,24,17,0.0878483333333333,2.859441,10.976222,1.680552,349,1188,204,158.937147666667,0.00680172398472789
"ADAMTS13","Adamts13",0,0,0,0,0,0,0,8.033716,6.591312,8.465815,314,196,249,19.3182656666667,0.0492167991306738
"ADAMTS15","Adamts15",0.346914,0.20895,0.849725,71,41,53,0.468529666666667,17.611965,40.095153,16.907602,1580,2875,1319,5.77883566666667,0.216634498736681
"ADAMTS16","Adamts16",0,0,0,0,0,0,0,38.407432,28.686978,28.018399,364,175,311,63.033851,0.0156167399646165
"ADAMTS18","Adamts18",0.017685,0,0.012506,2,0,1,0.0100636666666667,0.011209,0.177952,0.012741,1,2,1,0,1.01006366666667
"ADAMTS19","Adamts19",0.032772,0.021315,0.071086,5,3,7,0.0417243333333333,0.180133,0.223756,0.149189,4,5,10,5.09970233333333,0.170782814702379
"ADAMTS2","Adamts2",5.077637,5.422281,10.754545,236,210,191,7.084821,2.426145,2.693979,2.505131,114,108,129,5.04007666666667,1.33852953301365
"ADAMTS20","Adamts20",0.13816,0.044996,0.024598,6,5,2,0.0692513333333333,0.301329,0.112757,0.27111,27,9,20,91.4972293333333,0.0115598201269366
"ADAMTS4","Adamts4",0.032952,0.042039,0.036994,5,6,4,0.0373283333333333,6.532971,7.047095,3.966088,241,351,176,103.175866333333,0.00995747258788495
"ADAMTS5","Adamts5",0.864561,0.807712,0.929118,327,282,251,0.867130333333333,9.333422,9.994655,11.137729,1385,1186,1450,9.99483133333333,0.169818915518304
"ADAMTS7","Adamts7",1.76571,1.758245,2.959173,246,217,232,2.16104266666667,47.865694,42.976341,40.737031,3447,2438,2449,0,3.16104266666667
"ADAMTS8","Adamts8",0.043988,0.043234,0.082591,5,5,7,0.0566043333333333,3.929698,1.378664,3.233674,189,53,134,0,1.05660433333333
"ADAMTSL1","Adamtsl1",0.307662,0.16213,0.688565,21,18,24,0.386119,28.516986,26.791015,30.129519,2165,1551,1738,45.9817323333333,0.0295033607991622
"ADAMTSL2","Adamtsl2",1.860771,1.723828,1.757645,138,112,78,1.780748,0.121693,0.420352,0.182929,7,20,9,7.556008,0.325005306212897
"ADAMTSL4","Adamtsl4",12.342952,19.690712,26.181047,471,546,397,19.4049036666667,1.589016,2.016736,1.720831,70,68,61,9.97444666666667,1.85931047700507
"ADAP2","Adap2",1.964154,2.02781,1.565743,110,98,63,1.852569,0.829332,2.203443,4.074633,11,7,13,2.805207,0.749648836449633
"ADAR","Adar",1.032564,2.061203,1.430071,180,240,129,1.507946,81.262583,104.679305,79.527831,3440,3058,3093,59.930796,0.0411605651762698
"ADARB1","Adarb1",1.986814,1.694822,1.838799,320,262,242,1.840145,105.018409,174.424258,70.337136,1757,1868,1443,67.596767,0.0414034818871274
"ADARB2","Adarb2",0.032479,0.008418,0.020347,5,1,2,0.0204146666666667,1.462916,2.153002,0.868352,39,48,24,30.1906413333333,0.0327154115159586
"ADAT1","Adat1",0.410222,0.293219,0.331024,40,28,19,0.344821666666667,27.014364,30.208847,30.118773,245,210,212,5.39518833333333,0.210286483614113
"ADAT2","Adat2",0.40984,0.616578,0.282704,18,26,9,0.436374,6.534624,5.544724,3.678619,206,149,184,82.2995163333333,0.0172434854753799
"ADAT3","Adat3",0.004299,0.178723,0.697465,0,1,4,0.293495666666667,1.184894,0.938623,1.665099,19,10,19,2.96224266666667,0.326455438367901
"ADCK1","Adck1",3.591062,4.04341,4.426302,262,263,222,4.020258,8.663261,7.385662,8.66168,168,137,156,12.024067,0.385460087083397
"ADCK2","Adck2",4.046497,2.37639,3.740476,83,71,60,3.38778766666667,5.161437,5.534839,5.097272,89,65,99,23.7980023333333,0.176941174844904
"ADCK5","Adck5",3.210799,3.725496,7.095499,38,14,23,4.67726466666667,4.175554,5.241788,5.289252,108,76,89,81.4874446666667,0.0688258036069441
"ADCY1","Adcy1",0.192263,0.213369,0.268574,61,70,68,0.224735333333333,3.661098,3.382841,3.704939,707,474,576,18.6763536666667,0.062244019094256
"ADCY10","Adcy10",0,0,0,0,0,0,0,0.053466,0.167833,0.0602,2,3,2,3.90275333333333,0.203967022611784
"ADCY2","Adcy2",0.022696,0.007908,0.010522,3,1,1,0.0137086666666667,14.593373,4.981748,9.636167,252,113,245,3.046413,0.250520316800748
"ADCY3","Adcy3",0.293902,0.612807,1.179294,44,40,38,0.695334333333333,8.478605,7.57696,7.556443,116,100,113,2.53358233333333,0.479777793017794
"ADCY4","Adcy4",5.619367,2.216158,6.120689,241,182,133,4.65207133333333,0.732117,2.361618,0.879664,10,24,9,8.172813,0.616176448089952
"ADCY5","Adcy5",3.629472,4.997427,4.835043,794,805,733,4.487314,6.913004,4.761138,6.939458,315,229,233,6.10311866666667,0.772521797467741
"ADCY6","Adcy6",42.177247,44.540191,44.412709,2510,2141,1745,43.710049,71.638608,61.951681,41.722674,2644,1920,1815,5.82432833333333,6.55156768785793
"ADCY7","Adcy7",0.762151,0.984523,1.04764,158,167,145,0.931438,3.441974,6.103553,3.220625,163,210,102,47.2240486666667,0.0400513447833974
"ADCY8","Adcy8",0.034799,0.022239,0.050475,7,5,8,0.0358376666666667,0.058901,0.222647,0.022424,3,2,1,0.0243406666666667,1.0112238051013
"ADCY9","Adcy9",1.941075,2.046833,2.11259,299,297,234,2.03349933333333,4.428433,4.191662,3.639031,316,208,256,104.601477333333,0.0287259175717592
"ADCYAP1","Adcyap1",0.010071,0.011162,0,1,1,0,0.00707766666666667,7.110352,6.317393,10.156609,315,201,354,31.6566303333333,0.0308383827843597
"ADCYAP1R1","Adcyap1r1",0.525403,0.411459,0.470668,73,52,66,0.469176666666667,2.195651,1.502736,1.773417,188,124,120,2.889036,0.37777399506373
"ADD1","Add1",32.191182,27.263398,33.976366,1379,1239,1129,31.1436486666667,150.96491,139.708909,137.07957,2838,2435,2477,20.8397503333333,1.4717956101177
"ADD2","Add2",0,0.028096,0,0,3,0,0.00936533333333333,6.548549,5.855028,6.811138,746,441,638,4.945631,0.169765889160181
"ADD3","Add3",3.509416,3.791738,5.627488,428,425,481,4.30954733333333,97.347876,172.838369,100.827951,878,926,703,18.0950066666667,0.278059464760595
"ADGB","Adgb",0,0.009494,0,0,1,0,0.00316466666666667,0.13078,0.101871,0.27447,14,9,8,2.41645966666667,0.293626960228517
"ADGRA1","Adgra1",0,0,0,0,0,0,0,0.123353,0.146378,0.181036,8,7,10,0.0760916666666667,0.929288861698585
"ADGRA2","Adgra2",0.810751,0.954395,1.327309,113,156,111,1.03081833333333,14.098574,19.597776,10.284916,1038,1337,801,25.8405113333333,0.0756624308722186
"ADGRA3","Adgra3",15.849236,36.202475,32.378263,214,228,197,28.1433246666667,48.458343,46.206563,44.250117,750,584,681,324.800119666667,0.0894515468456054
"ADGRB1","Adgrb1",0,0.004904,0.022226,0,1,2,0.00904333333333333,14.721522,8.951528,11.438913,563,271,366,0.0231983333333333,0.986165927426908
"ADGRB2","Adgrb2",0.952137,1.019499,1.295453,18,29,19,1.08902966666667,8.123411,7.513608,7.005955,400,239,312,15.2743943333333,0.128362974613925
"ADGRB3","Adgrb3",0.038428,0.035898,0.043041,3,2,2,0.0391223333333333,3.325258,3.190596,3.076982,162,97,109,109.473091,0.00940611260106168
"ADGRD1","Adgrd1",0.558539,0.495183,0.781655,86,80,70,0.611792333333333,0.689386,2.10804,0.685718,22,54,15,36.8857006666667,0.0425435535035901
"ADGRE1","Adgre1",3.747284,1.28269,1.66859,119,104,88,2.23285466666667,0,0,0,0,0,0,33.277249,0.0943148811815868
"ADGRE4P","Adgre4",0.045902,0.071529,0.088945,5,7,7,0.068792,0,0.060644,0.110383,0,2,4,0.155675666666667,0.92482002591846
"ADGRE5","Adgre5",10.857707,12.930749,12.970681,525,533,465,12.2530456666667,4.588936,4.290828,5.492799,128,99,134,0.0166356666666667,13.0361801195905
"ADGRF1","Adgrf1",0,0,0.011202,0,0,1,0.003734,0.237173,0.39026,0.385827,15,12,11,84.571168,0.0117298153508901
"ADGRF2","Adgrf2",0.057734,0.013876,0,5,1,0,0.02387,0,0.016562,0,0,1,0,70.9708386666667,0.01422617853242
"ADGRF4","Adgrf4",0,0.050784,0.049042,0,4,3,0.0332753333333333,0,0.026978,0,0,1,0,2.74027966666667,0.276256169436171
"ADGRF5","Adgrf5",21.381142,20.302235,21.041374,2682,2557,1832,20.9082503333333,0.092677,0.28695,0.025647,8,20,2,10.254055,1.94669835302327
"ADGRG1","Adgrg1",30.762372,24.307622,20.722441,558,505,330,25.264145,28.981296,30.147102,27.867068,890,735,980,53.6929843333333,0.480210493542094
"ADGRG2","Adgrg2",0.094779,0.126673,0.289501,13,16,7,0.170317666666667,3.897432,1.168894,3.956855,285,69,245,36.9654563333333,0.0308258553878921
"ADGRG3","Adgrg3",0.395031,0.22548,0.098728,15,11,6,0.239746333333333,0,0,0,0,0,0,1.05922866666667,0.602044033963526
"ADGRG4","Adgrg4",0,0,0,0,0,0,0,1.125033,0.832808,1.0965,165,98,149,59.6027556666667,0.0165008998188185
"ADGRG5","Adgrg5",0,0,0.046221,0,0,2,0.015407,0.126901,0.04768,0.087562,3,2,4,7.19409966666667,0.123919288427824
"ADGRG6","Adgrg6",0.143986,0.138782,0.133625,27,24,20,0.138797666666667,43.263001,67.371785,44.684654,2856,3567,2636,11.716955,0.0895495554294772
"ADGRG7","Adgrg7",0,0,0,0,0,0,0,0,0.043878,0,0,1,0,7.532831,0.117194398904654
"ADGRL1","Adgrl1",2.926985,2.667661,3.489296,285,311,232,3.02798066666667,28.808723,25.863647,24.745479,2247,1381,1799,12.9990043333333,0.287733368085011
"ADGRL2","Adgrl2",5.20495,5.417703,8.326572,619,646,670,6.31640833333333,79.311126,90.316586,71.483624,1800,1859,1423,4.01068,1.46016275901341
"ADGRL3","Adgrl3",0.351548,0.444645,0.653412,21,25,26,0.483201666666667,14.62275,11.407643,15.131985,1625,1071,1427,0.0248303333333333,1.44726557989599
"ADGRL4","Adgrl4",18.550583,15.978649,22.777518,830,723,570,19.10225,3.498211,5.649966,2.992232,68,93,57,119.204601333333,0.167233614828566
"ADGRV1","Adgrv1",0.111708,0.434368,0.042501,1,8,2,0.196192333333333,9.518746,15.7597,5.510783,292,329,181,0,1.19619233333333
"ADH1C","Adh1",3.602286,4.212609,3.050104,121,155,79,3.62166633333333,0,0,0,0,0,0,11.7761456666667,0.361741831528377
"ADH4","Adh4",0,0,0,0,0,0,0,1.290315,1.367892,0.212889,2,3,1,7.000933,0.124985423574976
"ADH5","Adh5",19.374188,19.222126,20.917073,642,595,542,19.8377956666667,76.959503,86.168655,82.454942,1696,1475,1511,461.288227,0.0450753327678117
"ADH7","Adh7",0,0.009756,0,0,1,0,0.003252,0,0.6155,0.091923,0,2,0,9.25779266666667,0.0978038875030229
"ADHFE1","Adhfe1",20.56178,19.765402,22.436356,756,683,636,20.9211793333333,3.612077,1.660634,1.699188,46,14,26,23.1774956666667,0.906677003919637
"ADI1","Adi1",8.596913,7.931342,9.993263,376,326,304,8.840506,17.326181,16.261081,19.47173,527,366,495,14.660422,0.628367869014002
"ADIG","Adig",0.989263,0.482094,0.789899,6,6,6,0.753752,0,0,0,0,0,0,4.03283233333333,0.348462234353525
"ADIPOQ","Adipoq",0,0,0,0,0,0,0,0.1147,0.075441,0.114203,8,4,7,20.063416,0.0474756801081078
"ADIPOR1","Adipor1",17.126528,17.444057,21.129887,1728,1672,1523,18.566824,30.493186,27.281306,32.096849,837,647,861,0.44477,13.5432103379777
"ADIPOR2","Adipor2",9.071265,9.062463,8.191764,1131,1069,807,8.775164,16.741018,13.05599,12.04823,661,550,612,7.15462733333333,1.19872602394011
"ADK","Adk",62.210757,61.599612,60.846303,1418,1398,1186,61.552224,13.766121,18.841969,23.19694,259,258,321,5.66944333333333,9.37892727678922
"ADM","Adm",1.134292,1.079498,1.560128,48,43,47,1.25797266666667,15.026798,16.142901,17.121325,270,231,253,0.201841666666667,1.87876051337877
"ADM2","Adm2",0,0,0,0,0,0,0,0.42261,0.969139,0.313733,27,49,17,0.265987666666667,0.789897110635359
"ADNP","Adnp",4.005819,1.101688,4.722203,452,160,511,3.27657,27.523905,27.482241,27.784613,1721,1428,1541,9.05593566666667,0.425278178158591
"ADNP2","Adnp2",0.791197,0.79307,0.756465,134,125,92,0.780244,5.877211,21.001039,6.256465,403,362,366,8.45724366666667,0.18824131668244
"ADO","Ado",1.678069,1.523811,1.935385,243,223,192,1.71242166666667,5.947504,6.811487,7.434627,324,292,350,3.723497,0.574240158650819
"ADORA1","Adora1",1.392146,1.401724,1.386664,195,182,136,1.39351133333333,1.750507,1.680488,2.577846,57,33,59,0,2.39351133333333
"ADORA2A","Adora2a",1.01888,0.647156,1.04314,79,55,52,0.903058666666667,2.003383,1.598708,1.956107,23,19,34,58.3851933333333,0.0320460128164383
"ADORA2B","Adora2b",0.205096,0.144701,0.047784,12,8,2,0.132527,1.200438,1.212285,1.628527,29,23,33,0.00626166666666667,1.12547962176836
"ADORA3","Adora3",0.146761,0.101757,0,10,7,0,0.0828393333333333,0,0,0,0,0,0,0.731560666666667,0.625354545283041
"ADPGK","Adpgk",1.370062,1.219185,1.290069,129,98,82,1.29310533333333,64.980334,66.371842,64.372561,1304,1008,1157,4.278972,0.434384825934544
