"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","FoldChange"
"CHTOP","Chtop",9.694389,9.598884,9.480504,741,687,571,9.591259,32.765551,37.146387,41.117359,843,982,717,17.8565416666667,0.561675581197507
"CHUK","Chuk",6.305819,6.541763,7.599111,354,321,249,6.81556433333333,15.462775,15.190872,16.962863,311,335,263,6.66274066666667,1.01994373466552
"CHURC1","Churc1",20.414001,22.324353,26.995045,259,259,228,23.2444663333333,48.729276,45.239148,44.691839,737,856,684,12.8575746666667,1.74954614472701
"CIAO1","Ciao1",12.271956,17.853885,15.924929,307,344,275,15.3502566666667,26.205918,29.492355,31.99966,1283,1447,1090,22.650785,0.691319830046515
"CIAO2A","Ciao2a",9.095204,10.002104,9.868309,308,314,241,9.65520566666667,17.905787,20.704993,21.611331,109,119,83,0.428124333333333,7.46097900439574
"CIAO2B","Ciao2b",9.317655,9.964217,8.467548,164,167,112,9.24980666666667,56.653357,71.175456,72.460908,240,340,226,8.56531566666667,1.0715596875057
"CIAO3","Ciao3",10.962771,14.835307,5.836584,303,312,242,10.5448873333333,15.22746,16.49339,21.592631,221,223,205,5.50392133333333,1.77506564757548
"CIAPIN1","Ciapin1",19.876936,21.021413,21.307862,438,386,295,20.7354036666667,125.949347,118.66369,130.766034,800,813,590,86.5194673333333,0.248349359621712
"CIART","Ciart",7.416086,8.25954,6.877021,93,138,97,7.517549,3.760411,1.714164,3.828173,31,29,37,1.135191,3.98912743637454
"CIB1","Cib1",3.540762,4.033457,6.390267,50,48,60,4.65482866666667,5.358081,5.142476,5.445009,57,59,41,18.7469066666667,0.286365290631174
"CIB2","Cib2",0.141264,0.174964,0.131022,6,7,4,0.149083333333333,73.621725,60.283573,76.073664,526,656,442,0.296593333333333,0.886232640406398
"CIB3","Cib3",0.58471,0.268377,0.256198,8,4,4,0.369761666666667,0,0,0,0,0,0,17.5553346666667,0.0738203697897913
"CIB4","Cib4",0,0,0,0,0,0,0,0.208434,0,0.294118,1,0,1,14.2036876666667,0.0657735163944765
"CIC","Cic",9.14725,15.47563,13.28156,496,557,424,12.6348133333333,42.276459,45.976072,52.468173,2017,2221,1688,0,13.6348133333333
"CIDEA","Cidea",5.162804,5.033487,6.545405,165,151,150,5.58056533333333,0,0,0,0,0,0,21.9191246666667,0.28712114572613
"CIDEB","Cideb",0.359038,0.574181,0.624647,12,19,16,0.519288666666667,0,0.095025,0.055178,0,2,1,183.455722,0.0082366036151845
"CIDEC","Cidec",0,0,0,0,0,0,0,0.363916,0,0,2,0,0,5.73563533333333,0.148464094404161
"CIITA","Ciita",0.120326,0.227172,0.205861,18,18,19,0.184453,0.221737,0.936222,1.607484,47,57,47,52.779111,0.0220244064651794
"CILP","Cilp",0.692064,0.648408,0.643206,99,87,66,0.661226,0.219417,0.165523,0.290664,17,14,16,4.05221066666667,0.328811704341703
"CILP2","Cilp2",0.007543,0,0,1,0,0,0.00251433333333333,0.797092,1.216537,1.193955,35,71,41,6.471244,0.134183053495955
"CINP","Cinp",4.301296,4.278164,5.074588,107,129,107,4.55134933333333,17.153014,19.779067,19.483274,316,394,303,23.6275623333333,0.225412050863824
"CIP2A","Cip2a",0.41252,0.42551,0.31236,33,13,24,0.383463333333333,1.081897,0.880179,1.487083,41,36,41,12.5937546666667,0.101771980387857
"CIPC","Cipc",5.637392,6.768622,7.695864,612,634,473,6.700626,7.798053,7.003164,9.601851,410,411,341,15.5983613333333,0.463938930196403
"CIR1","Cir1",1.903822,2.5323,2.431546,167,157,126,2.28922266666667,10.321433,13.059715,18.454104,203,236,188,37.211884,0.0860785264256184
"CIRBP","Cirbp",11.532698,13.999343,23.776764,224,309,340,16.4362683333333,334.557849,335.423519,362.733269,2422,2731,2005,12.4454606666667,1.29681449863302
"CISD1","Cisd1",36.447257,40.995191,39.909016,1072,1175,824,39.1171546666667,61.017838,71.037538,64.279139,488,578,384,19.0263443333333,2.00321905980078
"CISD2","Cisd2",7.266882,7.213828,8.733866,669,637,592,7.738192,32.757551,42.080721,31.599326,685,711,478,6.785584,1.12235536858892
"CISD3","Cisd3",19.59441,20.196686,28.267186,275,263,264,22.686094,3.469875,4.610561,3.937682,33,48,26,11.5429913333333,1.88839275819745
"CISH","Cish",31.705028,34.423876,25.762156,802,812,553,30.6303533333333,0.280187,0.180797,0.733633,7,5,16,15.881902,1.87362498214557
"CIT","Cit",0.091662,0.177944,0.036149,14,12,8,0.101918333333333,19.768172,17.828192,19.713355,500,631,429,68.4011276666667,0.0158775277921397
"CITED1","Cited1",0,0.129361,0,0,3,0,0.0431203333333333,5.820184,1.973984,4.398682,22,15,9,13.280748,0.0730438162856269
"CITED2","Cited2",3.813648,3.127037,3.847259,237,199,129,3.59598133333333,16.785127,19.924215,15.617517,296,359,200,0.802020666666667,2.55045983564376
"CITED4","Cited4",2.030502,3.322597,5.312756,55,117,87,3.555285,3.482261,2.954066,3.02604,26,29,14,2.10671666666667,1.46626985617184
"CKAP2","Ckap2",0.251063,0.117004,0.228732,11,9,6,0.198933,8.235623,4.627373,11.117529,251,215,225,221.846528666667,0.00538008380553848
"CKAP2L","Ckap2l",0.124033,0.066669,0.100157,12,6,7,0.096953,0.046998,0.043736,0.326162,3,3,12,6.61434,0.144064094852607
"CKAP4","Ckap4",2.616985,2.466434,3.244941,244,218,212,2.77612,31.794889,30.349444,33.426028,1167,1248,859,8.80025,0.385308538047499
"CKAP5","Ckap5",4.954317,4.152186,4.938191,702,615,551,4.68156466666667,159.819448,158.001398,163.169822,3184,3465,2487,154.040918,0.0366455819531891
"CKB","Ckb",5.485459,5.580542,7.478189,257,252,247,6.18139666666667,893.001252,1140.81452,1198.417118,1504,2191,1427,11.9166816666667,0.555978451121799
"CKLF","Cklf",2.542078,0.380374,1.798851,18,7,8,1.57376766666667,15.186664,18.347154,10.834601,43,49,14,55.2604626666667,0.0457473604850317
"CKM","Ckm",567.049738,631.172184,676.529129,14558,15532,12867,624.917017,0.053402,0.145763,0.150152,1,3,2,12.9331486666667,44.9228693365936
"CKMT1B","Ckmt1",0,0.144857,0,0,3,0,0.0482856666666667,95.986948,101.359117,86.70962,1257,1530,794,47.069761,0.0218075905696029
"CKMT2","Ckmt2",393.365445,419.118497,443.701657,17335,17169,14107,418.728533,0.234622,1.252318,1.152914,4,11,8,47.8420636666667,8.59358719698105
"CKS1B","Cks1b",2.759812,2.158039,1.741457,26,22,21,2.21976933333333,3.134714,5.299868,7.15912,23,43,31,57.092288,0.0554250735197989
"CKS2","Cks2",0.193089,0.06933,0.261042,3,1,3,0.174487,8.409229,9.239554,13.134373,44,52,49,35.054366,0.0325754445383952
"CLASP1","Clasp1",35.841207,41.162673,44.829892,3393,3283,3082,40.6112573333333,30.292883,34.542703,40.467255,2626,2808,2374,13.3677746666667,2.89615186058504
"CLASP2","Clasp2",5.228366,5.117368,5.653015,811,731,636,5.33291633333333,210.479285,234.100998,252.152561,5760,6617,5273,6.76702533333333,0.815359299287295
"CLASRP","Clasrp",2.081714,1.852306,1.998202,114,107,70,1.97740733333333,61.71305,55.230828,54.695712,304,319,221,21.23481,0.133907478109025
"CLBA1","Clba1",0.249688,0.232326,0.23459,14,12,10,0.238868,8.071382,13.976861,14.762918,118,185,98,16.7085476666667,0.0699587579579978
"CLCA1","Clca1",0,0,0,0,0,0,0,0,0.023692,0.03623,0,1,1,0.010595,0.989516077162464
"CLCA2","Clca2",0.376976,0.040775,0.015554,6,5,1,0.144435,0,0.035545,0,0,2,0,0.0697396666666667,1.06982571148931
"CLCA4","Clca4a",0,0,0,0,0,0,0,0,0,0,0,0,0,7.71859,0.1146974453438
"CLCC1","Clcc1",11.891625,13.92637,7.13047,331,283,231,10.9828216666667,25.888161,27.940602,32.171765,549,630,452,367.187566333333,0.0325454272831641
"CLCF1","Clcf1",0.199407,0.277164,0.236566,13,14,12,0.237712333333333,0.851049,0.935117,0.545835,12,17,8,4.90365666666667,0.209651814666277
"CLCN1","Clcn1",0.945129,0.969991,2.047551,79,65,79,1.32089033333333,0.095743,0.108917,0.168618,4,5,5,169.668284333333,0.0135988379000775
"CLCN2","Clcn2",0.701008,0.446459,0.908234,52,37,35,0.685233666666667,20.002014,9.748864,14.603178,156,166,141,29.7248366666667,0.0548492310943665
"CLCN3","Clcn3",4.636005,3.748015,5.186995,633,519,516,4.52367166666667,68.402606,72.180145,75.461086,3304,3634,2647,0.063891,5.19195262171281
"CLCN4","Clcn4",7.334598,7.629291,10.275663,1096,942,767,8.413184,27.53425,35.478111,29.065909,2188,2780,1841,72.7092616666667,0.127706936511845
"CLCN5","Clcn5",0.176735,0.706286,0.184756,37,39,37,0.355925666666667,7.813881,8.528355,7.087734,1061,1216,675,43.4082736666667,0.0305331766968559
"CLCN6","Clcn6",0.579721,0.78505,0.782207,104,121,80,0.715659333333333,29.325849,28.474883,24.505989,1796,1832,999,19.6885836666667,0.0829278292306493
"CLCN7","Clcn7",4.653401,4.054805,4.007859,331,357,269,4.23868833333333,26.661065,27.673714,30.193311,676,836,557,17.7886436666667,0.278822060084486
"CLCNKB","Clcnkb",0.541474,0.670773,0.287853,9,8,9,0.500033333333333,0.325966,0.047037,0.176211,3,1,3,2.32717066666667,0.450843519498849
"CLDN1","Cldn1",0,0,0.026395,0,0,2,0.00879833333333333,4.60364,5.659797,1.253334,178,200,40,0.142508333333333,0.882968030867754
"CLDN10","Cldn10",0,0,0.051638,0,0,2,0.0172126666666667,0.100342,0.160533,0.089521,3,5,2,18.247103,0.0528501700576272
"CLDN11","Cldn11",0.033632,0,0.023714,2,0,1,0.0191153333333333,0.64774,1.056072,0.665883,15,24,12,75.246362,0.0133660847101575
"CLDN12","Cldn12",2.718663,2.818542,2.721198,260,239,200,2.752801,14.442345,14.533617,19.372713,505,590,431,75.466207,0.0490779018240044
"CLDN14","Cldn14",0,0,0,0,0,0,0,0.041959,0,0,1,0,0,0,1
"CLDN15","Cldn15",0.732767,0.531395,0.238206,43,21,10,0.500789333333333,3.733922,3.984143,3.568603,73,79,55,19.1564006666667,0.074457208811851
"CLDN16","Cldn16",0,0,0,0,0,0,0,0.110446,0.492055,0.152803,4,4,4,0.122676,0.890728936932828
"CLDN17","Cldn17",0,0,0,0,0,0,0,0,0,0,0,0,0,1.634818,0.379532855779792
"CLDN18","Cldn18",0,0,0,0,0,0,0,0.160666,0.08504,0.223478,7,4,7,173.340325333333,0.0057359076168295
"CLDN19","Cldn19",0,0,0,0,0,0,0,0,0.049076,0,0,2,0,27.166607,0.0355030337874917
"CLDN2","Cldn2",0,0,0,0,0,0,0,0.104945,0.311992,0.060632,4,13,1,23.3378593333333,0.0410882479968315
"CLDN22","Cldn22",0,0,0,0,0,0,0,0,0,0,0,0,0,18.387413,0.0515798575085804
"CLDN23","Cldn23",0,0,0,0,0,0,0,0.175012,0.332931,0.385874,4,9,6,54.606913,0.0179833755562011
"CLDN3","Cldn3",0.025254,0,0,1,0,0,0.008418,0.16167,0.404367,0,2,6,0,28.5313113333333,0.0341474169100562
"CLDN4","Cldn4",0,0,0,0,0,0,0,0.665607,0.919552,1.548869,11,17,8,2.16262333333333,0.316193202478533
"CLDN5","Cldn5",2.33676,1.445189,2.719549,104,65,86,2.167166,0.071884,0,0,1,0,0,153.883106,0.0204487505564358
"CLDN6","Cldn6",0,0,0,0,0,0,0,13.140776,20.423714,24.540188,151,234,186,16.3257553333333,0.0577175413574081
"CLDN7","Cldn7",0,0,0,0,0,0,0,0,0.816289,1.380055,0,8,4,0,1
"CLDN8","Cldn8",0,0,0,0,0,0,0,0,0,0,0,0,0,4.304632,0.188514490731874
"CLDN9","Cldn9",0,0,0,0,0,0,0,0.220021,0.242603,0.782249,4,5,10,130.947488,0.00757877254927354
"CLDND1","Cldnd1",8.695285,7.535755,7.614116,310,288,246,7.94838533333333,78.407306,105.512648,90.560211,1019,1153,797,117.215916666667,0.0756952666413364
"CLDND2","Cldnd2",0,0,0,0,0,0,0,0,1.633482,2.12434,0,5,4,32.868748,0.0295257445005053
"CLEC10A","Clec10a",0.959986,2.670489,0.989267,13,15,13,1.539914,0,0,0,0,0,0,2.44539266666667,0.737191445425959
"CLEC11A","Clec11a",0.030769,0.073901,0.086786,3,7,6,0.0638186666666667,1.397658,2.985468,3.797048,17,45,30,0.150098333333333,0.924980617599365
"CLEC12A","Clec12a",0.43136,0.63583,0.841342,17,20,25,0.636177333333333,0.059242,0,0,1,0,0,23.132806,0.0677988847767364
"CLEC12B","Clec12b",0.190435,0.058469,0.159716,7,2,5,0.136206666666667,0,0,0,0,0,0,129.529846,0.00870457371616501
"CLEC14A","Clec14a",1.222689,1.345241,1.367144,188,190,151,1.31169133333333,0.040588,0.072077,0.05781,1,2,1,0.0851296666666667,2.13033649742012
"CLEC16A","Clec16a",8.281434,9.841869,10.440286,536,554,514,9.52119633333333,13.472635,13.496161,17.822812,615,707,539,74.4202053333333,0.139501030086473
"CLEC18C","Clec18a",0.364074,0.230828,0.160346,23,14,8,0.251749333333333,0.722225,0.296744,0.478825,35,16,16,10.033007,0.113454956870175
"CLEC1A","Clec1a",1.412584,1.431874,0.850183,184,162,79,1.231547,0.611987,0,0,5,0,0,22.7886876666667,0.0938070662522045
"CLEC1B","Clec1b",0.717158,0.480119,0.24902,14,10,6,0.482099,0.025469,0.104026,0.188413,1,1,1,50.2757463333333,0.0289044842051673
"CLEC2A","Clec2f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CLEC2L","Clec2l",0,0.178717,0.149012,0,4,4,0.109243,16.864174,27.582871,31.683667,79,121,87,5.49720733333333,0.170726120176145
"CLEC3A","Clec3a",0,0,0,0,0,0,0,0,0.176826,0.844279,0,3,8,9.82428066666667,0.0923848919660312
"CLEC3B","Clec3b",8.07508,10.551686,9.041449,231,301,186,9.22273833333333,0,0.342837,1.46547,0,3,7,39.3045626666667,0.25363724742231
"CLEC4D","Clec4d",0.212856,0.096261,0.117118,3,2,2,0.142078333333333,0,0.038123,0,0,1,0,39.0347956666667,0.0285271428095295
"CLEC4E","Clec4e",0,0,0,0,0,0,0,0.654492,2.541196,0.107039,7,22,2,60.074842,0.016373353859843
"CLEC4F","Clec4f",0.01245,0,0,1,0,0,0.00415,0,0,0,0,0,0,175.036478666667,0.00570421544219483
"CLEC4G","Clec4g",0.111355,0.222511,0.269211,4,3,3,0.201025666666667,0.130971,0,0,2,0,0,16.1947013333333,0.0698485913412395
"CLEC4M","Cd209a",0.024025,0.025868,0.070211,1,1,2,0.0400346666666667,0.010996,0,0.040317,0,0,1,0,1.04003466666667
"CLEC5A","Clec5a",0.494945,0.613776,0.459683,16,14,12,0.522801333333333,0,0,0,0,0,0,0,1.52280133333333
"CLEC7A","Clec7a",0.199138,0.304715,0.547326,14,20,22,0.350393,0.40918,0.749438,0.236124,8,10,5,2.14065566666667,0.42997168213389
"CLEC9A","Clec9a",0.353244,0.339982,0.639823,36,33,28,0.444349666666667,0,0,0,0,0,0,0,1.44434966666667
"CLGN","Clgn",0.008,0.01513,0,1,1,0,0.00771,12.5376,16.469735,11.230544,440,514,282,35.581615,0.0275468975330914
"CLHC1","Clhc1",0,0,0.021448,0,0,1,0.00714933333333333,19.354087,24.931491,3.398321,121,103,76,61.6592326666667,0.0160734386693043
"CLIC1","Clic1",6.271134,7.861537,7.260034,222,269,191,7.13090166666667,118.467035,98.562738,94.772249,1494,1371,845,14.3483996666667,0.529755664645949
"CLIC3","Clic3",0.945091,0.370618,0.390541,13,8,6,0.56875,0,0,0,0,0,0,18.9208756666667,0.0787490482973582
"CLIC4","Clic4",31.006701,32.628488,33.475071,4223,4179,3275,32.3700866666667,8.3174,8.870835,13.729365,443,534,547,67.5529923333333,0.486777973227009
"CLIC5","Clic5",20.391307,18.724882,17.41046,4045,3447,2475,18.8422163333333,0.168628,0.469189,0.498558,13,29,15,0.09484,18.1233936770061
"CLIC6","Clic6",0,0,0.02393,0,0,2,0.00797666666666667,0,0.041432,0,0,2,0,18.1957636666667,0.0525103707344039
"CLINT1","Clint1",4.567448,4.712628,5.915191,510,485,471,5.065089,23.320844,22.643604,26.983521,506,518,375,0.0413066666666667,5.82449838664242
"CLIP1","Clip1",38.131659,29.322603,27.885841,3197,2454,1959,31.7800343333333,38.252795,35.421172,29.615946,1411,1517,980,31.353343,1.01318847741123
"CLIP2","Clip2",1.208601,0.591005,1.244986,102,95,90,1.014864,46.970183,48.411277,55.46733,1927,2349,1621,95.005789,0.0209869011128069
"CLIP3","Clip3",0.969063,0.969505,1.219169,38,40,28,1.052579,131.501662,168.405244,157.48121,3166,4100,2874,0,2.052579
"CLIP4","Clip4",50.429991,58.75756,51.722882,2098,2066,1859,53.636811,4.60663,6.473407,3.90612,210,205,153,8.35214566666667,5.84216851911738
"CLK1","Clk1",18.163346,13.197136,11.873351,677,444,324,14.4112776666667,71.349454,67.085422,69.729952,1016,969,666,38.311344,0.392031309503604
"CLK2","Clk2",4.75312,5.114259,4.129351,137,137,102,4.66557666666667,14.201495,12.94201,15.631014,281,265,227,390.358009333333,0.0144767106627454
"CLK3","Clk3",8.524455,9.580963,10.327673,292,256,211,9.477697,28.744378,33.282838,43.478364,365,444,341,21.8440783333333,0.45866140218541
"CLK4","Clk4",14.814219,7.385242,6.7154,377,201,140,9.638287,9.764333,9.685896,7.105835,274,243,152,15.2500503333333,0.654661787611694
"CLMN","Clmn",0.121955,0.143916,0.156235,23,28,21,0.140702,1.050242,1.30488,0.516308,119,118,30,561.945981666667,0.00202630809553489
"CLMP","Clmp",0.232874,0.565364,0.417823,31,36,35,0.405353666666667,4.497502,7.773038,18.646117,221,384,529,0,1.40535366666667
"CLN3","Cln3",1.802469,2.678154,1.694564,39,47,29,2.05839566666667,21.247755,23.614998,18.21501,214,248,171,24.7650773333333,0.118703143293496
"CLN5","Cln5",5.269866,3.89093,3.156939,254,237,169,4.10591166666667,8.466988,7.352887,10.112564,298,281,237,35.9824503333333,0.1380630980545
"CLN8","Cln8",2.527716,2.92336,4.30007,183,184,176,3.250382,8.992085,7.339895,9.703464,421,545,357,309.047063666667,0.0137088284266727
"CLNK","Clnk",0,0,0.027094,0,0,1,0.00903133333333333,0.160258,0.024337,0.113515,2,1,1,2.65208333333333,0.276289241300628
"CLNS1A","Clns1a",5.002888,6.410869,7.838452,172,186,155,6.417403,114.770996,141.914544,127.260699,355,441,265,1.60097133333333,2.85178191121932
"CLOCK","Clock",1.912851,1.705085,1.93707,505,416,375,1.85166866666667,2.197869,3.150445,3.159951,312,352,291,213.336195666667,0.0133046528039601
"CLP1","Clp1",0.685498,0.874669,0.876563,41,43,33,0.812243333333333,5.041131,5.251313,6.295894,106,110,81,16.1223,0.105841115582213
"CLPB","Clpb",15.826412,16.682988,17.464768,719,746,650,16.658056,15.035484,15.48299,17.600787,683,712,584,0.328256333333333,13.2941628485867
"CLPP","Clpp",11.415363,10.32496,12.091163,315,268,234,11.277162,46.110319,55.224247,61.164913,228,300,200,645.992684333333,0.0189757354252784
"CLPS","Clps",0,0,0,0,0,0,0,0,0,0,0,0,0,53.763995,0.0182601725823691
"CLPSL2","Clpsl2",0,0,0,0,0,0,0,0,0,0,0,0,0,18.9905093333333,0.0500237379311062
"CLPTM1","Clptm1",20.015892,29.44466,17.244019,828,891,687,22.234857,75.255812,78.205753,81.774479,1128,1410,979,5.71572366666667,3.45976966195403
"CLPTM1L","Clptm1l",17.168755,15.079267,16.454743,492,513,384,16.234255,105.436759,108.35515,97.093823,778,861,536,12.7238936666667,1.2557846496479
"CLPX","Clpx",15.857881,15.956411,17.640048,908,869,801,16.48478,23.687311,18.57915,19.249366,495,464,342,138.608387333333,0.125241615736544
"CLRN1","Clrn1",0.020646,0,0,2,0,0,0.006882,0.034419,0.062011,0.046719,1,2,1,0.0720666666666667,0.939197189229526
"CLRN3","Clrn3",0,0.010373,0,0,1,0,0.00345766666666667,0,0,0.110737,0,0,1,2.324246,0.301860231362741
"CLSPN","Clspn",0.22226,0.187299,0.193791,10,4,4,0.201116666666667,0.335786,0.449879,1.047074,39,48,38,0.698614333333333,0.707115584212465
"CLSTN1","Clstn1",6.602156,8.500047,8.550705,750,777,698,7.88430266666667,70.202256,87.804421,87.707247,3944,5420,3537,19.874462,0.425606306244763
"CLSTN2","Clstn2",0.02128,0.037252,0.067973,3,5,7,0.0421683333333333,33.678712,26.322885,18.674849,6591,5654,2616,5.902946,0.150974429371653
"CLSTN3","Clstn3",0.018676,0.11929,0.030048,2,1,3,0.0560046666666667,436.17172,499.878393,562.043354,4998,5894,3877,32.094653,0.0319086187930922
"CLTA","Clta",10.349634,10.136611,11.255708,298,294,216,10.580651,113.167173,129.731372,131.799762,1054,1398,841,27.335205,0.408701860459453
"CLTB","Cltb",13.519196,15.992176,14.610118,414,471,340,14.7071633333333,75.339913,87.680932,92.857743,640,872,581,27.0338463333333,0.560292838398593
"CLTC","Cltc",26.006607,19.624257,25.356359,2149,2030,1761,23.6624076666667,280.29743,285.653537,288.826424,10387,11229,7316,8.64387533333333,2.55731299028959
