"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"CIB2",14.24662,11.30201,22.78789,16.1121733333333,56.496731,69.548699,65.798699,63.948043,0.263474810678027
"CIB3",1.55719,0,0,0.519063333333333,0,0,0,0,1.51906333333333
"CIB4",0,0,0,0,0.774703,0.25225,0.355333,0.460762,0.684574215375263
"CIC",100.48839,93.84259,104.91604,99.7490066666667,42.496179,39.427796,40.962159,40.9620446666667,2.40095561279211
"CIDEA",9.67445,7.04648,4.0638,6.92824333333333,0,0,0.061815,0.020605,7.76817998474761
"CIDEB",17.92424,13.26397,13.85189,15.0133666666667,0.042394,0.170177,0.029288,0.0806196666666667,14.8186889065811
"CIDEC",0.14909,0.52503,1.63863,0.770916666666667,0,0,0.050205,0.016735,1.74176817623733
"CIITA",4.58874,2.87386,3.4302,3.63093333333333,0.778598,0.273476,0.727457,0.593177,2.90672871459564
"CILP",0.46384,0.2487,0.37142,0.36132,0.095147,0.093098,0.044013,0.0774193333333333,1.26350062402197
"CILP2",0.46384,1.10533,0.24033,0.603166666666667,2.508406,2.100631,3.008559,2.53919866666667,0.452974477461753
"CINP",63.13242,51.14918,70.35186,61.5444866666667,21.533758,16.886442,18.57543,18.9985433333333,3.12745211609579
"CIR1",36.54425,28.68334,31.17767,32.1350866666667,11.615306,11.050697,10.726704,11.1309023333333,2.73146100398632
"CIRBP",547.65015,555.98141,784.86021,629.497256666667,337.35498,391.018739,317.623291,348.66567,1.8031431471859
"CISD1",107.51231,107.68686,145.99103,120.396733333333,62.422883,62.417799,61.489088,62.1099233333333,1.92357599124533
"CISD2",16.69837,24.20675,23.77106,21.5587266666667,40.503531,32.962005,32.540559,35.335365,0.620847669114282
"CISD3",76.9649,104.9788,107.516,96.4865666666667,3.799843,4.505179,3.46977,3.92493066666667,19.7945053981132
"CISH",0.74546,0.85663,0.48066,0.69425,1.363293,0.732659,1.001364,1.03243866666667,0.833604490894026
"CIT",91.79133,64.57895,53.33195,69.9007433333333,9.356663,12.981144,7.634419,9.990742,6.45095147655484
"CITED1",14.89269,5.58192,16.25521,12.2432733333333,104.950587,231.382662,322.027463,219.453570666667,0.0600728456939244
"CITED2",10.41991,10.25194,25.9996,15.55715,10.152506,14.565759,17.039161,13.919142,1.10979237277854
"CITED4",10.85063,13.9548,12.89056,12.56533,7.111172,4.50543,7.06347,6.22669066666667,1.87711507600159
"CIZ1",135.111,122.38776,161.43786,139.64554,104.303038,118.256964,101.034656,107.864886,1.29192749992867
"CKAP2",3.99237,4.03446,5.30916,4.44533,6.511409,6.469042,4.902707,5.96105266666667,0.782256687422467
"CKAP2L",0.38101,0,0,0.127003333333333,0.576508,0.048015,0.132572,0.252365,0.899900055761167
"CKAP4",8.51484,10.25194,16.86697,11.8779166666667,28.409013,26.596222,18.019983,24.3417393333333,0.508170196894404
"CKAP5",49.31651,45.40146,43.01951,45.9124933333333,129.520897,122.965511,120.307521,124.264643,0.374507061288901
"CKB",5771.83734,5213.79033,4445.71321,5143.78029333333,1016.062383,1141.711591,1097.825976,1085.19998333333,4.73649454269463
"CKLF",21.94974,26.55557,18.98626,22.49719,18.002238,16.485952,20.084567,18.190919,1.22439107788428
"CKM",29.4375,21.71975,12.67207,21.27644,0.086783,0.126765,0.090265,0.101271,20.2279366295853
"CKMT1A",16.54928,7.35045,38.34395,20.7478933333333,146.541516,110.898761,121.887948,126.442741666667,0.170648348026097
"CKMT1B",33.87715,18.32086,58.94699,37.0483333333333,98.117199,93.76071,94.904422,95.5941103333333,0.393899102150572
"CKMT2",16.64867,15.47463,9.43851,13.8539366666667,0.739928,1.041364,0.459075,0.746789,8.50356663951208
"CKS1B",10.27082,8.84265,8.215,9.10949,5.01961,4.292721,4.229646,4.51399233333333,1.83342474723547
"CKS2",9.42596,5.58192,4.28229,6.43005666666667,8.757775,9.588123,12.218364,10.1880873333333,0.664104278532923
"CLASP1",37.83638,26.85954,31.59279,32.0962366666667,33.189206,29.460648,20.643293,27.7643823333333,1.1505978568611
"CLASP2",67.24075,48.35822,42.99766,52.8655433333333,171.303227,156.117036,165.950769,164.457010666667,0.325556125523457
"CLASRP",121.75893,146.9261,260.93549,176.540173333333,53.508458,53.294433,57.39503,54.7326403333333,3.18556903587336
"CLC",1.07678,0,3.01508,1.36395333333333,0,0.114325,0.535433,0.216586,1.94310417293421
"CLCA1",0.19879,0.11053,0.10924,0.13952,0,0,0,0,1.13952
"CLCA2",0.44728,0.88426,0.13109,0.487543333333333,0,0.011709,0.01112,0.00760966666666667,1.47630911308579
"CLCA3P",0.0497,0,0,0.0165666666666667,0,0,0,0,1.01656666666667
"CLCA4",4.77096,6.13459,3.51759,4.80771333333333,0,0,0,0,5.80771333333333
"CLCC1",42.1932,54.27174,48.87488,48.4466066666667,15.769212,16.331964,11.453661,14.518279,3.18634602887773
"CLCF1",1.3087,2.10013,0.32773,1.24552,1.476365,0.58304,0.617921,0.892442,1.18657269284871
"CLCN1",0.06626,0.1658,0.17479,0.135616666666667,0.155961,0.128498,0.363467,0.215975333333333,0.933914229619789
"CLCN2",12.47408,11.27437,14.90061,12.88302,19.53906,20.018567,17.026622,18.8614163333333,0.698994460767643
"CLCN3",28.26133,28.60044,30.08525,28.98234,55.912782,43.875054,48.059164,49.2823333333333,0.596279806691548
"CLCN4",27.83061,20.31045,14.24516,20.7954066666667,32.500219,26.805312,24.969748,28.0917596666667,0.74919519879163
"CLCN5",1.57375,0.77373,0.80839,1.05195666666667,4.714178,4.460922,4.043081,4.40606033333333,0.379565994484832
"CLCN6",23.05965,21.44342,23.2904,22.5978233333333,26.532813,18.599293,15.941643,20.3579163333333,1.10487479045436
"CLCN7",63.14899,41.39464,61.76544,55.4363566666667,26.037189,28.372867,25.459043,26.623033,2.04309051314773
"CLCNKA",0.6295,0.80136,0,0.476953333333333,0.503218,0.451355,0.320262,0.424945,1.03649848473684
"CLCNKB",0.26505,0.60793,2.97138,1.28145333333333,0.682971,0.57915,0.551276,0.604465666666667,1.42193964054908
"CLDN1",1.92164,1.13296,1.04872,1.36777333333333,8.501469,3.542381,4.805892,5.61658066666667,0.357854525262847
"CLDN10",30.66337,48.16479,84.09451,54.3075566666667,0.213502,0.136656,0.07893,0.143029333333333,48.3868218021818
"CLDN11",149.2251,66.34748,70.96362,95.5120666666667,1.250916,1.183183,0.810537,1.08154533333333,46.3655847994983
"CLDN12",22.92712,31.19796,17.52242,23.8825,19.645737,14.797055,13.399404,15.9473986666667,1.46821942938893
"CLDN14",0.66263,0,0,0.220876666666667,0,0.170177,0.072857,0.0810113333333333,1.12938378074359
"CLDN15",11.11568,9.14661,10.18136,10.1478833333333,3.226304,4.445033,2.936873,3.53607,2.45760831145316
"CLDN16",1.88851,0.52503,4.56632,2.32662,0.179779,0.085451,0.139757,0.134995666666667,2.93095392140998
"CLDN17",0,0,0,0,0,0,0,0,1
"CLDN18",0.28162,0.0829,0.41512,0.25988,0.169002,0.124115,0.1218,0.138305666666667,1.10680288862072
"CLDN19",0.16566,0.0829,0,0.0828533333333333,0,0.016244,0.015207,0.0104836666666667,1.07161883863536
"CLDN2",0.03313,0.3316,0.06555,0.143426666666667,0.470596,0.046594,0.048718,0.188636,0.961965367586601
"CLDN20",0.28162,0.2487,0.52436,0.35156,0.060563,0,0.167728,0.076097,1.25598342900315
"CLDN22",1.10991,1.87906,1.85711,1.61536,0,0,0,0,2.61536
"CLDN23",0.29819,0.4145,0,0.237563333333333,0.104591,0.223654,0.185955,0.1714,1.05648227192533
"CLDN24",0,0,0,0,0.139089,0,0,0.046363,0.955691284955603
"CLDN25",0,0,0,0,0,0,0,0,1
"CLDN3",0.51354,0.85663,0.30588,0.558683333333333,0.954878,0.494,0.856816,0.768564666666667,0.881326740667667
"CLDN4",0.84486,1.35403,1.48569,1.22819333333333,0.760918,0.798528,0.648077,0.735841,1.28363907370164
"CLDN5",88.39533,158.75314,129.82322,125.65723,0.283565,0.120565,0.377847,0.260659,100.46906419579
"CLDN6",1.55719,2.92913,0.69915,1.72849,55.360028,30.095456,45.506455,43.6539796666667,0.0611029525334058
"CLDN7",0.66263,0.88426,0.19664,0.581176666666667,1.465745,0.35583,0.524126,0.781900333333333,0.887354156171473
"CLDN8",0.26505,0.05527,0.21848,0.1796,0,0,0,0,1.1796
"CLDN9",5.13541,3.53706,3.01508,3.89585,0.220592,0.095133,0.234013,0.183246,4.13764339790711
"CLDND1",313.39259,244.80315,160.45468,239.55014,99.970797,91.890489,101.864995,97.9087603333333,2.43204079385203
"CLDND2",1.90507,1.21586,4.28229,2.46774,1.269295,2.50523,1.92921,1.901245,1.1952592766209
"CLEC10A",0,0,0.43697,0.145656666666667,0,0,0,0,1.14565666666667
"CLEC11A",10.27082,14.2864,18.22157,14.2595966666667,2.790143,2.964964,4.757866,3.50432433333333,3.38776596386302
"CLEC12A",1.50749,0.88426,0,0.79725,0,0,0,0,1.79725
"CLEC12B",0.24849,0.2487,0.21848,0.238556666666667,0,0,0,0,1.23855666666667
"CLEC14A",8.33262,11.99284,6.79485,9.04010333333333,0.098561,0.071251,0,0.056604,9.50223861856791
"CLEC16A",35.99757,35.31532,34.62972,35.3142033333333,16.213758,13.33266,10.966883,13.5044336666667,2.50366227099158
"CLEC17A",0.53011,0.13817,0.21848,0.295586666666667,0.166396,0.10569,0.099854,0.12398,1.15267768702883
"CLEC18A",0.94425,0.46977,0.85209,0.75537,0.960152,0.602784,0.334154,0.632363333333333,1.07535495569818
"CLEC18B",2.45174,2.1554,0.83024,1.81246,5.855228,2.875785,6.066752,4.93258833333333,0.474069637395482
"CLEC18C",0.71233,0.71847,0.50251,0.644436666666667,0.849089,0.39215,0.549268,0.596835666666667,1.02980957965409
"CLEC19A",0,0,0,0,1.063095,0.619707,0.470957,0.717919666666667,0.58209939580023
"CLEC1A",2.40205,2.1554,4.0638,2.87375,0,0.133909,0,0.0446363333333333,3.7082282861436
"CLEC1B",0,0,0,0,0,0,0,0,1
"CLEC2A",0,0.2487,0.6336,0.2941,0,0,0,0,1.2941
"CLEC2B",2.83276,5.00162,2.33778,3.39072,0.117792,0.029633,0.04947,0.0656316666666667,4.12029797663045
"CLEC2D",4.0752,9.31241,4.67556,6.02105666666667,6.249875,5.064785,2.855449,4.72336966666667,1.2267347865992
"CLEC2L",32.56844,22.65928,68.10147,41.10973,10.030705,10.085625,17.05155,12.3892933333333,3.14503005884304
"CLEC3A",0.16566,0.69083,0,0.285496666666667,0.24988,0.26612,0.348177,0.288059,0.998010701890726
"CLEC3B",64.42456,94.80975,40.26661,66.5003066666667,0.392591,1.136809,0.764902,0.764767333333333,38.2488418681065
"CLEC4A",1.72285,3.48179,1.17981,2.12815,2.321899,2.61121,2.019067,2.317392,0.942954586012145
"CLEC4C",0,0,0,0,0.054769,0,0,0.0182563333333333,0.982070984745491
"CLEC4D",0,0,0,0,0.529687,0.150099,0.486757,0.388847666666667,0.720021370234268
"CLEC4E",1.77255,5.55429,2.38148,3.23610666666667,0.031566,0,0.065544,0.03237,4.10328338354143
"CLEC4F",0.14909,0,0,0.0496966666666667,0.13173,0.057384,0.159426,0.11618,0.940436727648468
"CLEC4G",3.396,5.33322,4.0638,4.26434,0.210373,0.189433,0.140311,0.180039,4.46115763970513
"CLEC4M",0,0,0,0,0.021595,0,0.059459,0.027018,0.973692768773283
"CLEC5A",1.15961,0.85663,1.33275,1.11633,0,0,0,0,2.11633
"CLEC6A",0,0,0,0,0,0.031063,0.059626,0.0302296666666667,0.970657351807315
"CLEC7A",8.16696,4.28316,4.71926,5.72312666666667,0.509842,0.125357,0.148987,0.261395333333333,5.32991243030866
"CLEC9A",1.24244,0.93953,1.37645,1.18614,0,0,0,0,2.18614
"CLECL1",0,0.13817,0,0.0460566666666667,0.137284,0,0.0995,0.078928,0.969533339265147
"CLGN",1.75598,1.0777,1.52939,1.45435666666667,8.791585,8.63648,7.893422,8.44049566666667,0.259981758726157
"CLHC1",8.87929,58.74833,8.8923,25.50664,6.59969,9.147361,17.702061,11.149704,2.18166961104567
"CLIC1",27.00232,28.10304,15.33758,23.48098,75.479062,87.581734,87.513195,83.5246636666667,0.289631202752178
"CLIC2",7.40493,6.41092,7.73433,7.18339333333333,0.737888,0.487966,0.510642,0.578832,5.18319449652232
"CLIC3",2.18669,6.38329,3.82347,4.13115,0.126385,0.093384,0,0.0732563333333333,4.78091751302656
"CLIC4",140.62743,148.63937,81.56009,123.608963333333,12.40742,10.391975,9.910046,10.903147,10.468573002865
"CLIC5",3.62792,3.01203,4.65371,3.76455333333333,0.289053,0.285913,0.265652,0.280206,3.72170832923243
"CLIC6",0.29819,2.40409,0,0.90076,0.460375,0.110818,0.547151,0.372781333333333,1.38460507427257
"CLINT1",34.40725,21.30525,11.09899,22.2704966666667,23.138545,18.264479,19.22854,20.2105213333333,1.09712044795882
"CLIP1",47.34517,36.33775,52.65465,45.4458566666667,51.035994,44.232986,45.555067,46.941349,0.968805793651461
"CLIP2",73.22102,82.29188,71.83755,75.7834833333333,50.908681,47.985017,46.889325,48.594341,1.5482307413528
"CLIP3",207.66939,148.44593,183.72323,179.946183333333,131.563224,163.182057,127.481322,140.742201,1.27658652156342
"CLIP4",21.66812,20.58679,18.72408,20.32633,7.144448,5.154933,3.675149,5.32484333333333,3.37183529710617
"CLK1",95.35298,131.09224,156.91524,127.78682,53.219939,55.009128,53.115872,53.7816463333333,2.3509118221158
"CLK2",27.03545,27.35694,21.52068,25.3043566666667,16.839129,13.259033,14.240884,14.779682,1.66697634760109
"CLK3",86.42399,67.28702,64.64943,72.7868133333333,29.710734,25.701931,23.45655,26.2897383333333,2.70383000496585
"CLK4",19.89558,20.25519,21.1711,20.4406233333333,7.536915,9.311926,7.634494,8.16111166666667,2.34039537050362
"CLLU1",0.19879,0.35923,0.69915,0.419056666666667,0.027326,0.041122,0,0.022816,1.38740170926801
"CLLU1OS",0,0,0,0,0,0,0,0,1
"CLMN",8.11726,11.10857,10.42169,9.88250666666667,2.193732,0.436166,0.369904,0.999934,5.44143290061905
"CLMP",0.77859,0.27633,0.39327,0.48273,3.203147,2.990028,5.238657,3.81061066666667,0.308220744254783
"CLN3",44.16453,26.66611,24.40467,31.7451033333333,17.151136,19.502219,19.515474,18.722943,1.66025442213839
"CLN5",13.13671,21.63685,21.56437,18.77931,4.960746,6.604546,4.900976,5.488756,3.04824376197841
"CLN6",21.41963,18.32086,32.29194,24.01081,4.555804,4.67749,4.491676,4.57499,4.48625199327712
"CLN8",11.64579,12.6284,8.58642,10.9535366666667,8.316473,6.07109,5.939972,6.775845,1.53726529614038
"CLNK",0.46384,0.19343,0.65545,0.437573333333333,0.147095,0.022936,0.123028,0.0976863333333333,1.309639456809
"CLNS1A",100.62092,138.71902,97.11615,112.15203,288.53769,215.513236,271.360349,258.470425,0.436088351880566
"CLOCK",5.71522,4.39369,6.8167,5.64187,2.710647,2.102707,1.846662,2.22000533333333,2.06268913012152
"CLP1",7.15644,3.64759,1.9882,4.26407666666667,6.198125,5.835062,3.551788,5.19499166666667,0.849731032729396
"CLPB",15.93634,16.30363,22.19798,18.1459833333333,15.470197,10.641827,10.119033,12.077019,1.464093868284
"CLPP",41.4643,42.88684,35.5255,39.95888,48.850156,68.934238,70.936289,62.9068943333333,0.640914887623262
"CLPS",2.23639,3.23309,1.04872,2.17273333333333,0,0,0,0,3.17273333333333
"CLPSL1",0.79516,0,3.4302,1.40845333333333,0,0,0,0,2.40845333333333
"CLPSL2",0,0,1.63863,0.54621,0,0.6551,0,0.218366666666667,1.26908429317939
"CLPTM1",254.71638,260.52648,311.68933,275.644063333333,72.819102,86.499768,67.620847,75.6465723333333,3.60934683589264
"CLPTM1L",98.55019,84.06041,88.46419,90.3582633333333,74.375744,78.400312,84.333428,79.0364946666667,1.14145757774399
"CLPX",15.80381,15.80623,14.09222,15.2340866666667,27.159082,21.788057,17.711368,22.2195023333333,0.699157390783584
"CLRN1",0,0,0,0,0,0,0,0,1
"CLRN2",0,0,0,0,0,0,0,0,1
"CLRN3",0.19879,0.55267,0.56806,0.43984,0,0,0,0,1.43984
"CLSPN",1.27557,0.46977,3.01508,1.58680666666667,0.325815,0.285272,0.256971,0.289352666666667,2.00628325635241
"CLSTN1",245.90335,216.03691,405.06941,289.003223333333,61.89641,63.745942,56.056393,60.5662483333333,4.71042545524605
"CLSTN2",1.4081,1.21586,4.8285,2.48415333333333,34.501831,31.934914,32.916943,33.117896,0.102120990501095
"CLSTN3",201.93761,154.13839,264.8245,206.966833333333,450.535901,446.804655,330.612175,409.317577,0.506843588943628
"CLTA",170.16432,177.62667,218.35295,188.714646666667,120.663662,134.840087,120.129885,125.211211333333,1.50315209451255
"CLTB",245.00879,237.06583,412.45417,298.176263333333,90.886392,87.565533,98.258205,92.23671,3.20878185570183
"CLTC",173.31183,145.54444,157.57069,158.808986666667,226.838415,244.763865,219.10034,230.234206666667,0.69111308819909
"CLTCL1",7.15644,6.82542,5.98646,6.65610666666667,7.046818,6.94191,5.937308,6.642012,1.00184436594272
"CLU",10042.27934,10174.07303,13023.72426,11080.0255433333,385.341468,322.827471,335.744799,347.971246,31.7534056755305
"CLUAP1",36.7596,30.78346,19.1392,28.8940866666667,23.539071,25.162839,23.513399,24.0717696666667,1.19234051142434
"CLUL1",6.31159,2.59753,5.26547,4.72486333333333,5.716737,6.740961,7.940757,6.799485,0.734005300777338
"CLVS1",46.00334,34.48632,37.42632,39.3053266666667,9.760583,11.659447,12.973398,11.464476,3.2336158107783
"CLVS2",3.84328,2.1554,0.85209,2.28359,2.870964,3.464923,2.38038,2.90542233333333,0.840777186112266
"CLYBL",40.55318,39.46031,32.9037,37.6390633333333,6.340525,3.974832,5.187531,5.16762933333333,6.26481606547043
"CMA1",0,0,0.45882,0.15294,0,0,0,0,1.15294
"CMAHP",6.1128,12.6284,8.04021,8.92713666666667,0.180613,0.050895,0.112343,0.114617,8.90632088570932
"CMAS",45.14192,33.04939,55.16722,44.4528433333333,66.636422,59.129829,55.445842,60.404031,0.74022572448596
"CMBL",36.01414,32.49673,24.77609,31.0956533333333,5.522687,7.165024,5.978336,6.22201566666667,4.44414064088387
"CMC1",158.18722,159.38871,301.071,206.215643333333,11.330841,12.105153,15.338144,12.9247126666667,14.881143208748
"CMC2",103.96722,106.13939,138.78106,116.29589,70.839539,77.454275,80.944094,76.412636,1.51520340942789
"CMIP",52.19897,47.50159,52.93868,50.8797466666667,121.430425,122.085774,113.976347,119.164182,0.431740522035648
"CMKLR1",1.3584,0.71847,0.30588,0.79425,0.057398,0,0.008236,0.021878,1.7558358238459
"CMPK1",42.55765,59.7155,32.86,45.0443833333333,37.516828,39.097926,31.546046,36.0536,1.2426426402113
"CMPK2",10.80093,9.03608,2.62181,7.48627333333333,4.936797,8.580735,6.414222,6.643918,1.11019942041939
"CMTM1",7.86877,2.68043,6.31419,5.62113,2.85895,3.228396,2.915174,3.00084,1.65493496365763
"CMTM2",1.80568,5.88589,4.23859,3.97672,0,0.064531,0.150829,0.0717866666666667,4.64338674363057
"CMTM3",11.67892,13.7061,9.91918,11.7680666666667,9.983433,6.782762,6.097989,7.62139466666667,1.4809746172545
"CMTM4",37.07435,44.8488,35.96247,39.2952066666667,8.454132,6.364226,4.848887,6.55574833333333,5.33305304636713
"CMTM5",98.64959,83.03798,92.48429,91.39062,0,0,0,0,92.39062
"CMTM6",6.27845,9.78218,6.16125,7.40729333333333,5.543601,4.194615,3.661569,4.466595,1.53793967420914
"CMTM7",3.16408,2.56989,4.21674,3.31690333333333,0.650998,0.188063,1.228429,0.689163333333333,2.55564589175312
"CMTM8",18.45435,22.88035,21.58622,20.97364,0.527142,1.922653,2.356212,1.60200233333333,8.44489634713369
"CMYA5",6.70917,7.23992,6.48898,6.81269,0.273831,0.129639,0.294961,0.232810333333333,6.33730087163989
"CNBD1",0,0,0,0,0,0,0,0,1
"CNBP",166.02286,154.66342,122.74433,147.810203333333,56.386613,57.869654,54.205092,56.1537863333333,2.60368057621659
"CNDP1",92.88467,58.19567,62.22425,71.10153,0.129486,0.133211,0.372502,0.211733,59.5028195155203
"CNDP2",185.96814,168.42479,150.07669,168.15654,88.263335,75.692326,59.761808,74.5724896666667,2.23833488543399
"CNEP1R1",21.12145,16.05493,19.70726,18.9612133333333,11.796335,11.923313,12.257721,11.9924563333333,1.53636947634921
"CNFN",15.05835,18.34849,4.41338,12.60674,1.228349,0.735765,0.830591,0.931568333333333,7.04440001691199
"CNGA1",0.38101,0.80136,5.89907,2.36048,0,0.147562,0.512516,0.220026,2.75443310224536
"CNGA2",0,0,0,0,0,0,0,0,1
"CNGA3",0,0.38687,0.58991,0.325593333333333,2.925136,0.449629,0.681968,1.35224433333333,0.563544064937699
"CNGA4",0.6295,2.21066,1.42015,1.42010333333333,0.418516,0.249038,0.329626,0.332393333333333,1.81635803241285
"CNGB1",0.7289,0,4.91589,1.88159666666667,9.894388,5.735645,8.443606,8.02454633333333,0.319306540210572
"CNGB3",0.08283,0.4145,0.32773,0.27502,0.126581,0,0.31981,0.148797,1.10987406826445
"CNIH2",219.53053,190.91827,135.02314,181.82398,131.843801,138.516992,144.690558,138.350450333333,1.3119726528524
"CNIH3",41.76249,59.5497,70.59219,57.30146,9.046472,9.367389,9.802235,9.40536533333333,5.6030190322326
"CNIH4",22.61237,18.18269,21.04001,20.61169,15.625629,12.176772,12.122179,13.3081933333333,1.5104415698418
"CNKSR1",9.27687,9.92034,11.79814,10.3317833333333,4.594998,6.594973,4.644981,5.27831733333333,1.80490770563153
"CNKSR2",46.03647,34.09946,36.57423,38.9033866666667,12.74198,5.222886,7.304857,8.423241,4.23457138225231
"CNKSR3",6.6926,5.66482,6.29234,6.21658666666667,2.300438,1.478173,1.945363,1.90799133333333,2.4816396747629
"CNN1",5.16854,8.95318,14.11407,9.41193,18.520973,8.060167,16.671975,14.417705,0.675322948519251
"CNN2",6.7423,12.35207,9.46036,9.51824333333333,39.340234,35.134861,43.777508,39.4175343333333,0.26023960904163
