"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"ACTN4P1",0.18222,0,0,0.06074,0,0,0,0,0,0,0,1.06074
"ACTR10",94.92227,68.00548,97.15985,86.6958666666667,106.898089,119.583704,114.844543,113.775445333333,926,725,903,0.764064704013811
"ACTR1A",84.3864,74.4993,79.79037,79.55869,74.839265,81.902002,83.592002,80.1110896666667,2113,1784,2155,0.993189591350125
"ACTR1B",82.74638,66.76198,96.67919,82.0625166666667,21.363274,19.600556,20.09068,20.3515033333333,569,419,496,3.89024207663129
"ACTR2",77.5944,65.71192,67.97038,70.4255666666667,75.976968,94.052154,82.283986,84.1043693333333,4054,4017,3903,0.839270265747578
"ACTR3",66.84317,54.07831,32.35749,51.09299,45.55178,67.520844,47.924974,53.665866,1318,1529,1194,0.952934505784652
"ACTR3B",70.88524,60.59976,35.35072,55.6119066666667,10.065129,3.446338,9.264419,7.591962,128,93,123,6.5889382037149
"ACTR3BP2",0,0,0,0,0,0,0,0,0,0,0,1
"ACTR3C",3.4457,3.09493,1.24536,2.59533,0.124921,0.064517,0.014714,0.0680506666666667,4,4,1,3.36625416022711
"ACTR3P2",0,0,0,0,0,0,0,0,0,0,0,1
"ACTR5",7.00735,4.94636,5.72428,5.89266333333333,2.283258,2.083983,2.205831,2.191024,85,62,72,2.16001613693076
"ACTR6",22.91056,19.42619,15.0317,19.1228166666667,13.415528,14.382194,12.825706,13.5411426666667,179,170,172,1.38385387778329
"ACTR6P1",0,0,0,0,0,0,0,0,0,0,0,1
"ACTR8",18.55374,15.06013,11.47041,15.0280933333333,27.345583,31.670753,28.516672,29.1776693333333,451,420,408,0.531124294467273
"ACTRT1",0,0,0,0,0.102041,0,0,0.0340136666666667,2,0,0,0.967105205895087
"ACTRT2",0,0.22107,0,0.07369,0,0,0,0,0,0,0,1.07369
"ACTRT3",1.09335,0.69083,2.84029,1.54149,1.292807,1.228868,1.115009,1.212228,30,23,23,1.14883728078661
"ACVR1",20.72387,14.34167,7.86543,14.3103233333333,7.037928,8.229634,8.26402,7.84386066666667,266,286,274,1.73118097518648
"ACVR1B",22.71177,19.23276,27.72562,23.2233833333333,23.506718,19.491365,37.165374,26.7211523333333,1068,588,961,0.873823102375362
"ACVR1C",1.87194,0.4145,0.61176,0.966066666666667,0.0076,0,0,0.00253333333333333,1,0,0,1.96109855033914
"ACVR2A",7.15644,6.13459,6.68561,6.65888,16.277364,13.847823,12.988231,14.3711393333333,858,613,699,0.498263650723093
"ACVR2B",0.71233,0.63557,0.50251,0.616803333333333,4.35859,4.450622,4.619946,4.476386,801,656,751,0.295231806766969
"ACVRL1",30.6965,35.06662,9.85363,25.2055833333333,0.590729,2.94744,0.548938,1.362369,17,29,14,11.0929255054284
"ACY1",21.70125,22.05135,19.77281,21.1751366666667,20.950655,16.690042,15.695317,17.7786713333333,158,95,107,1.18086824531107
"ACY3",3.59479,5.22269,3.60499,4.14082333333333,0,0,0,0,0,0,0,5.14082333333333
"ACYP1",28.46012,29.12547,44.26487,33.9501533333333,10.41891,8.717873,14.17402,11.103601,56,39,67,2.88758306997507
"ACYP2",276.00348,372.55176,479.90019,376.15181,10.213957,4.257689,7.281641,7.25109566666667,107,43,69,45.7093003446371
"ADA",7.9516,7.84785,7.82173,7.87372666666667,1.881756,4.803617,1.30235,2.66257433333333,34,81,20,2.42281135044995
"ADAD1",0,0,0,0,0,0,0,0,0,0,0,1
"ADAD2",1.87194,1.43693,0.96133,1.4234,0.3516,0,0,0.1172,2,0,0,2.16917293233083
"ADAL",17.52666,9.11898,13.39307,13.3462366666667,7.68946,6.63051,7.245079,7.18834966666667,179,129,165,1.75203029312093
"ADAM10",21.23741,19.75779,11.42672,17.4739733333333,123.897107,145.822332,94.147613,121.289017333333,2639,2371,2045,0.151068131351299
"ADAM11",12.93792,7.79258,39.74225,20.1575833333333,76.352617,40.073029,61.625283,59.3503096666667,3716,1536,3032,0.350579532237584
"ADAM12",2.89902,4.17262,1.76972,2.94712,263.2453,223.75449,242.910757,243.303515666667,19064,13110,16722,0.0161566238178313
"ADAM15",165.77438,142.67058,170.98561,159.81019,60.668103,38.00024,71.175865,56.614736,825,388,844,2.79112951242196
"ADAM17",12.24216,12.10337,18.09048,14.1453366666667,20.368008,22.287947,19.327487,20.6611473333333,954,877,913,0.699193649976251
"ADAM18",0,0,0,0,0.173553,0,0.041788,0.0717803333333333,3,0,1,0.933027010198918
"ADAM19",2.30265,1.38166,4.47892,2.72107666666667,29.941341,40.231067,28.930422,33.0342766666667,3088,3156,2634,0.10933320849187
"ADAM1B",0.5798,1.1606,0.41512,0.718506666666667,0.246283,0.130195,0.235106,0.203861333333333,7,3,6,1.42749552550903
"ADAM2",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM20",0.11596,0,0.08739,0.0677833333333333,0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,1.02260008925624
"ADAM20P3",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM21",0.79516,0.1658,0.24033,0.40043,0.668215,0.347816,0.872414,0.629481666666667,26,11,31,0.859432805319483
"ADAM21P1",0.61294,0.27633,0.30588,0.398383333333333,0.092513,0.167063,0.171162,0.143579333333333,3,4,4,1.22281270094073
"ADAM22",11.67892,15.08777,11.75444,12.8403766666667,4.293794,2.708427,3.651038,3.55108633333333,478,274,429,3.04111494552326
"ADAM23",66.1971,41.50517,40.09182,49.2646966666667,37.576591,23.373305,38.05317,33.001022,1238,742,1078,1.47832899454218
"ADAM24P",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM28",13.13671,4.58712,6.24864,7.99082333333333,0.348438,0.553339,0.041631,0.314469333333333,9,6,4,6.83988823880258
"ADAM29",0.19879,0.4145,0.15294,0.25541,0.239099,0.065655,0.330303,0.211685666666667,6,2,12,1.03608554143718
"ADAM30",0,0.11053,0,0.0368433333333333,0,0,0,0,0,0,0,1.03684333333333
"ADAM32",3.56166,2.76333,7.29737,4.54078666666667,2.254211,1.354362,2.923583,2.17738533333333,55,59,42,1.74381955142153
"ADAM33",12.52378,18.43139,13.17459,14.70992,2.494698,2.736092,1.700388,2.31039266666667,101,92,56,4.74563641896258
"ADAM3A",0.34788,1.79616,0.78654,0.97686,0.436679,0.176368,0.214035,0.275694,6,2,3,1.54963494380314
"ADAM3B",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM5",0,0,0,0,0,0.04341,0,0.01447,0,1,0,0.985736394373417
"ADAM6",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM7",0.06626,0,0,0.0220866666666667,0,0,0,0,0,0,0,1.02208666666667
"ADAM8",15.12461,6.88068,5.57134,9.19221,5.202434,6.064427,4.039568,5.102143,86,51,59,1.67026731428615
"ADAM9",14.44541,11.79941,14.33255,13.52579,71.058484,58.878118,62.020836,63.9858126666667,3410,2438,2937,0.223522479814286
"ADAMDEC1",0,0.0829,0.10924,0.0640466666666667,0,0,0.041296,0.0137653333333333,0,0,1,1.04959859217912
"ADAMTS1",13.58399,6.18985,13.98298,11.2522733333333,58.569233,141.380568,62.579103,87.5096346666667,2243,3762,2049,0.138428696259749
"ADAMTS10",7.98474,9.89271,21.2585,13.0453166666667,42.167717,37.796595,30.528394,36.830902,656,454,461,0.371265709357569
"ADAMTS12",4.53904,1.21586,1.13612,2.29700666666667,2.859441,10.976222,1.680552,5.17207166666667,349,1188,204,0.534181526840124
"ADAMTS13",12.95449,16.49706,14.96616,14.8059033333333,8.033716,6.591312,8.465815,7.69694766666667,314,196,249,1.81740812284218
"ADAMTS14",3.28004,1.29876,1.9882,2.189,1.42471,0.587428,0.773549,0.928562333333333,121,40,57,1.65356335384199
"ADAMTS15",0.0994,0.35923,0.6336,0.364076666666667,17.611965,40.095153,16.907602,24.8715733333333,1580,2875,1319,0.0527249212520512
"ADAMTS16",0.21536,0.11053,0.61176,0.31255,38.407432,28.686978,28.018399,31.7042696666667,364,175,311,0.0401339034131619
"ADAMTS17",5.01945,14.14823,12.3662,10.5112933333333,1.589791,1.49711,1.624783,1.57056133333333,80,45,50,4.4781243629796
"ADAMTS18",1.37496,0.69083,0.65545,0.90708,0.011209,0.177952,0.012741,0.0673006666666667,1,2,1,1.78682545561982
"ADAMTS19",6.75886,4.44896,2.7092,4.63900666666667,0.180133,0.223756,0.149189,0.184359333333333,4,5,10,4.76122955927227
"ADAMTS2",1.65658,2.90149,7.55955,4.03920666666667,2.426145,2.693979,2.505131,2.54175166666667,114,108,129,1.42280067631318
"ADAMTS20",0,0,0,0,0.301329,0.112757,0.27111,0.228398666666667,27,9,20,0.814067962735225
"ADAMTS3",3.67762,2.73569,1.85711,2.75680666666667,0.311518,0.618834,0.46883,0.466394,30,34,23,2.56193537798618
"ADAMTS4",13.10358,4.44896,8.8923,8.81494666666667,6.532971,7.047095,3.966088,5.848718,241,351,176,1.43310714014895
"ADAMTS5",0.11596,0.13817,0.19664,0.150256666666667,9.333422,9.994655,11.137729,10.1552686666667,1385,1186,1450,0.103113309149046
"ADAMTS6",0.81173,0.5803,0.83024,0.740756666666667,0.660235,2.234675,0.319661,1.07152366666667,44,48,29,0.840326709599102
"ADAMTS7",1.02708,2.01723,3.40835,2.15088666666667,47.865694,42.976341,40.737031,43.8596886666667,3447,2438,2449,0.0702387100828891
"ADAMTS8",8.99525,9.03608,8.34609,8.79247333333333,3.929698,1.378664,3.233674,2.84734533333333,189,53,134,2.54525458073428
"ADAMTS9",5.61582,3.23309,3.88902,4.24597666666667,15.906889,31.515497,16.64845,21.3569453333333,1115,1769,829,0.234646396833342
"ADAMTSL1",1.27557,0.88426,2.42517,1.52833333333333,28.516986,26.791015,30.129519,28.4791733333333,2165,1551,1738,0.0857667650562793
"ADAMTSL2",16.7812,10.74934,12.2788,13.26978,0.121693,0.420352,0.182929,0.241658,7,20,9,11.4925204847067
"ADAMTSL3",10.83406,7.10175,6.8604,8.26540333333333,0.847963,1.791333,1.116183,1.25182633333333,48,72,20,4.114617187027
"ADAMTSL4",5.01945,6.07932,1.26721,4.12199333333333,1.589016,2.016736,1.720831,1.77552766666667,70,68,61,1.8454124579074
"ADAMTSL5",4.05863,5.16742,6.2268,5.15095,3.215463,1.806809,1.858656,2.29364266666667,27,25,26,1.86752195745177
"ADAP1",135.57485,116.91637,120.64689,124.37937,12.000304,6.450336,13.338759,10.5964663333333,167,77,148,10.8118599576842
"ADAP2",6.97422,6.07932,4.93774,5.99709333333333,0.829332,2.203443,4.074633,2.369136,11,7,13,2.07682127801707
"ADAR",103.02297,85.91184,100.5682,96.5010033333333,81.262583,104.679305,79.527831,88.4899063333333,3440,3058,3093,1.08951955955971
"ADARB1",17.26161,16.7734,16.05858,16.6978633333333,105.018409,174.424258,70.337136,116.593267666667,1757,1868,1443,0.150500650968389
"ADARB2",27.97971,22.38295,18.57114,22.9779333333333,1.462916,2.153002,0.868352,1.49475666666667,39,48,24,9.61133149926446
"ADAT1",23.15905,21.52632,29.91046,24.8652766666667,27.014364,30.208847,30.118773,29.1139946666667,245,210,212,0.858912175318178
"ADAT2",5.16854,2.54226,5.11253,4.27444333333333,6.534624,5.544724,3.678619,5.25265566666667,206,149,184,0.843552502251443
"ADAT3",1.42466,1.4922,2.42517,1.78067666666667,1.184894,0.938623,1.665099,1.262872,19,10,19,1.22882631747031
"ADCK1",13.93187,9.28478,12.82501,12.0138866666667,8.663261,7.385662,8.66168,8.23686766666667,168,137,156,1.4089069083051
"ADCK2",22.14853,18.37613,17.87199,19.46555,5.161437,5.534839,5.097272,5.264516,89,65,99,3.26690042774254
"ADCK5",11.61265,9.42295,24.90718,15.31426,4.175554,5.241788,5.289252,4.902198,108,76,89,2.76409906953308
"ADCY1",10.00577,13.98244,27.22311,17.07044,3.661098,3.382841,3.704939,3.58295933333333,707,474,576,3.9429632003426
"ADCY10",0.69577,0.85663,0.15294,0.568446666666667,0.053466,0.167833,0.0602,0.093833,2,3,2,1.43389956845941
"ADCY10P1",2.70023,2.62516,2.0319,2.45243,2.866743,2.976731,2.767627,2.870367,99,83,71,0.892016183478208
"ADCY2",383.03539,425.58001,759.84379,522.81973,14.593373,4.981748,9.636167,9.737096,252,113,245,48.7859780707931
"ADCY3",177.73491,174.06197,95.73971,149.178863333333,8.478605,7.57696,7.556443,7.87066933333333,116,100,113,16.9298231835794
"ADCY4",22.76147,22.43822,10.77126,18.6569833333333,0.732117,2.361618,0.879664,1.32446633333333,10,24,9,8.45655755536145
"ADCY5",207.80191,157.17805,57.5487,140.842886666667,6.913004,4.761138,6.939458,6.20453333333333,315,229,233,19.6880047747714
"ADCY6",20.06123,18.87352,16.69218,18.54231,71.638608,61.951681,41.722674,58.4376543333333,2644,1920,1815,0.32878669623139
"ADCY7",5.99683,2.92913,4.39153,4.43916333333333,3.441974,6.103553,3.220625,4.255384,163,210,102,1.03496972501597
"ADCY8",4.43965,7.40572,7.90912,6.58483,0.058901,0.222647,0.022424,0.101324,3,2,1,6.88701054367289
"ADCY9",20.22689,17.07736,12.89056,16.7316033333333,4.428433,4.191662,3.639031,4.08637533333333,316,208,256,3.48609808975953
"ADCYAP1",1.14304,0.3316,17.7846,6.41974666666667,7.110352,6.317393,10.156609,7.86145133333333,315,201,354,0.837306033466151
"ADCYAP1R1",66.46216,77.81529,45.79425,63.3572333333333,2.195651,1.502736,1.773417,1.82393466666667,188,124,120,22.7899158195822
"ADD1",391.05325,307.58594,317.56655,338.735246666667,150.96491,139.708909,137.07957,142.584463,2838,2435,2477,2.36610033960754
"ADD2",36.34546,28.71097,40.61618,35.2242033333333,6.548549,5.855028,6.811138,6.404905,746,441,638,4.89192006289525
"ADD3",712.86129,964.3459,1067.11974,914.775643333333,97.347876,172.838369,100.827951,123.671398666667,878,926,703,7.34551511515354
"ADGB",0.6295,4.08972,0.17479,1.63133666666667,0.13078,0.101871,0.27447,0.169040333333333,14,9,8,2.25085190958624
"ADH1A",1.06021,0.85663,0.15294,0.689926666666667,0,0.28708,0,0.0956933333333333,0,1,0,1.54233544665782
"ADH1B",2.53457,3.97919,3.99826,3.50400666666667,0.029989,0.062248,0.071387,0.0545413333333333,2,3,2,4.27105749608677
"ADH1C",0,0.52503,0,0.17501,0,0,0,0,0,0,0,1.17501
"ADH4",0,2.84623,0,0.948743333333333,1.290315,1.367892,0.212889,0.957032,2,3,1,0.995764674943145
"ADH5",54.15374,57.9746,40.70358,50.9439733333333,76.959503,86.168655,82.454942,81.8610333333333,1696,1475,1511,0.626880588422946
"ADH5P2",0,0,0,0,0,0,0,0,0,0,0,1
"ADH5P3",0,0,0.34957,0.116523333333333,0,0,0.078034,0.0260113333333333,0,0,1,1.0882173491261
"ADH6",0.03313,0,0.89578,0.309636666666667,0.777976,0.635664,0.832316,0.748652,6,4,6,0.748940707851915
"ADH7",0,0,0.15294,0.05098,0,0.6155,0.091923,0.235807666666667,0,2,0,0.850439779868658
"ADHFE1",47.12982,58.11277,40.41955,48.5540466666667,3.612077,1.660634,1.699188,2.32396633333333,46,14,26,14.9081072722457
"ADI1",40.93419,61.76036,32.96924,45.2212633333333,17.326181,16.261081,19.47173,17.6863306666667,527,366,495,2.47353341636967
"ADIG",0,0.71847,0,0.23949,0,0,0,0,0,0,0,1.23949
"ADIPOQ",0.0497,0.19343,0.39327,0.212133333333333,0.1147,0.075441,0.114203,0.101448,8,4,7,1.10049074793666
"ADIPOR1",61.45927,54.35464,35.6566,50.49017,30.493186,27.281306,32.096849,29.9571136666667,837,647,861,1.66327424948026
"ADIPOR2",51.86765,70.68591,48.00094,56.8515,16.741018,13.05599,12.04823,13.9484126666667,661,550,612,3.87007646163011
"ADK",221.89945,181.68876,200.21877,201.268993333333,13.766121,18.841969,23.19694,18.6016766666667,259,258,321,10.3189638709478
"ADM",10.86719,10.72171,25.93406,15.8409866666667,15.026798,16.142901,17.121325,16.097008,270,231,253,0.985025372080698
"ADM2",0.79516,0.02763,0.15294,0.325243333333333,0.42261,0.969139,0.313733,0.568494,27,49,17,0.844914506101607
"ADNP",15.10805,15.83386,11.44856,14.1301566666667,27.523905,27.482241,27.784613,27.5969196666667,1721,1428,1541,0.529083441259682
"ADNP2",5.4336,5.00162,4.56632,5.00051333333333,5.877211,21.001039,6.256465,11.044905,403,362,366,0.498178552120862
"ADO",11.09911,9.47821,10.00657,10.19463,5.947504,6.811487,7.434627,6.731206,324,292,350,1.4479797847839
"ADORA1",49.36621,50.12675,42.29851,47.2638233333333,1.750507,1.680488,2.577846,2.002947,57,33,59,16.0721528995794
"ADORA2A",203.99177,184.70078,12.40989,133.700813333333,2.003383,1.598708,1.956107,1.85273266666667,23,19,34,47.2181690584864
"ADORA2B",6.60977,8.31761,8.12761,7.68499666666667,1.200438,1.212285,1.628527,1.34708333333333,29,23,33,3.7003358778626
"ADORA3",26.62131,8.37288,7.40661,14.1336,0,0,0,0,0,0,0,15.1336
"ADPGK",20.37598,17.40896,15.40312,17.7293533333333,64.980334,66.371842,64.372561,65.241579,1304,1008,1157,0.28274315944874
"ADPRH",2.18669,1.46456,0.78654,1.47926333333333,0.781045,1.206392,1.554821,1.18075266666667,42,51,53,1.13688423782737
"ADPRHL1",5.01945,3.15019,9.46036,5.87666666666667,1.066431,1.419368,2.062092,1.51596366666667,81,67,74,2.73321382092031
"ADPRM",3.4457,4.36606,5.94277,4.58484333333333,3.131769,4.114158,3.045369,3.430432,54,55,42,1.26056405635688
"ADRA1A",2.91559,2.73569,3.80162,3.15096666666667,0.041722,0.311486,0.076231,0.143146333333333,1,2,2,3.63117699425475
"ADRA1B",2.36892,4.86346,25.2786,10.8369933333333,0.436715,0.415504,0.381474,0.411231,15,11,11,8.38770784749863
"ADRA1D",1.59032,1.2435,1.59493,1.47625,0.242277,0.601873,0.152821,0.332323666666667,8,7,5,1.85859492100393
"ADRA2A",0.31475,0.55267,2.99323,1.28688333333333,0.840648,0.260631,0.973903,0.691727333333333,46,11,45,1.35180373826988
"ADRA2B",2.48488,2.43173,0.28403,1.73354666666667,0,0,0,0,0,0,0,2.73354666666667
"ADRA2C",32.204,49.60172,11.12084,30.97552,2.671014,1.643481,1.970426,2.09497366666667,64,29,35,10.3314352378442
"ADRB1",15.02522,12.21391,12.65023,13.2964533333333,0,0.032684,0.059701,0.030795,0,1,2,13.8693467986683
"ADRB2",2.26952,2.59753,2.88399,2.58368,0,0.118423,0.095772,0.0713983333333333,0,5,4,3.34486239944994
"ADRB3",0.03313,0,0.39327,0.142133333333333,0,0,0,0,0,0,0,1.14213333333333
"ADRM1",68.40036,82.12608,67.53342,72.68662,30.596008,35.894301,30.990759,32.4936893333333,527,475,479,2.20001503168736
"ADSL",33.62866,22.96325,25.12566,27.23919,98.667279,121.695775,97.760954,106.041336,657,550,593,0.263815746843817
"ADTRP",0.19879,0.4974,7.01334,2.56984333333333,0.703793,1.038476,0.250741,0.664336666666667,6,11,3,2.14490457659808
"AEBP1",39.74145,63.25256,59.73354,54.2425166666667,148.329282,159.399551,135.468321,147.732384666667,5113,4065,4134,0.371422248022676
"AEBP2",13.08701,11.27437,9.87548,11.4122866666667,9.774554,13.114601,9.045276,10.6448103333333,223,240,178,1.06590715618067
"AEN",5.20167,4.36606,4.65371,4.74048,12.221923,15.814314,12.118926,13.3850543333333,605,567,501,0.399058624804638
"AFAP1",8.08413,6.41092,7.38476,7.29327,11.414392,18.878347,10.857382,13.716707,1185,1189,1084,0.563527560887092
"AFAP1L1",1.20931,1.4093,1.42015,1.34625333333333,43.154279,28.296213,23.234102,31.5615313333333,922,621,738,0.0720559886853806
"AFAP1L2",29.65286,33.68496,34.03981,32.45921,67.596494,68.986782,58.190006,64.9244273333333,3560,2831,2760,0.507538879796716
"AFF1",9.92294,13.15344,9.19818,10.7581866666667,2.550373,4.359369,2.451292,3.12034466666667,376,455,321,2.85369007155874
"AFF2",0.69577,0.13817,1.20166,0.678533333333333,1.551388,1.045382,1.283172,1.293314,221,158,196,0.731924774947231
"AFF3",30.05044,8.31761,24.95088,21.10631,7.025677,8.144299,5.172561,6.78084566666667,272,220,231,2.84111919796893
"AFF4",10.7181,11.49544,7.66879,9.96077666666667,15.971536,21.62636,14.708176,17.4353573333333,2292,2474,1934,0.59455189658018
"AFG3L1P",28.808,28.68334,40.17921,32.55685,17.475138,18.029507,14.875935,16.7935266666667,398,292,319,1.88590213894266
"AFG3L2",26.62131,26.74901,23.44334,25.6045533333333,25.219494,23.738809,21.773039,23.577114,782,564,662,1.08249297835919
"AFG3L2P1",0,0,0,0,0,0,0,0,0,0,0,1
"AFM",0,0.1658,0,0.0552666666666667,0,0,0,0,0,0,0,1.05526666666667
"AFMID",56.96993,31.08743,63.6007,50.5526866666667,26.96464,27.93122,29.271657,28.055839,238,196,211,1.77426253864728
"AFP",0,0,0,0,0.257539,0.332894,0.158925,0.249786,2,1,1,0.800136983451567
"AFTPH",18.0899,19.37092,20.36271,19.27451,9.727295,10.164764,10.721943,10.2046673333333,331,274,312,1.80947005358065
"AGA",12.82196,10.69408,5.04698,9.52100666666667,17.00481,17.181787,20.357837,18.181478,165,138,163,0.5484982266052
"AGAP1",103.38742,100.22587,173.54187,125.718386666667,13.303698,15.908109,10.578891,13.263566,1294,1174,1092,8.88406073675171
"AGAP11",147.80044,125.70375,151.80271,141.768966666667,0,0.071079,0,0.023693,0,3,0,139.464631160579
"AGAP2",270.85151,234.8828,158.33538,221.356563333333,10.381987,5.38262,7.009163,7.59125666666667,441,191,342,25.8817274306398
"AGAP3",406.72454,312.31123,563.25185,427.429206666667,58.144732,59.352732,56.895104,58.130856,810,610,666,7.24544232315302
"AGAP4",3.28004,1.5751,3.4739,2.77634666666667,35.699948,24.693991,28.650189,29.681376,404,261,322,0.123082702244732
"AGAP5",1.87194,1.96196,0.74285,1.52558333333333,6.707718,5.626615,4.877243,5.737192,147,96,106,0.374871806137235
"AGAP6",7.78595,6.85305,7.34106,7.32668666666667,9.715045,7.36607,9.101908,8.72767433333333,359,219,310,0.855979176660348
"AGAP9",0,0,0,0,9.167947,7.506247,7.493556,8.05591666666667,325,216,235,0.11042504440007
"AGBL1",0.82829,0.44213,0,0.423473333333333,0.015081,0.025667,0.009357,0.0167016666666667,2,1,1,1.4000895051154
"AGBL2",4.7047,10.97041,0.74285,5.47265333333333,1.874314,3.325726,0.899436,2.03315866666667,10,9,9,2.1339646370846
"AGBL3",7.48776,3.20546,5.37471,5.35597666666667,0.853667,0.554972,1.292472,0.900370333333333,17,11,16,3.34459897377897
"AGBL4",15.70442,8.62158,27.57269,17.2995633333333,0.565165,0.500807,0.469889,0.511953666666667,14,15,12,12.103256691508
"AGBL5",16.18483,16.16546,11.6889,14.67973,20.870896,23.718706,19.720139,21.4365803333333,352,308,304,0.698846694418272
"AGER",15.77068,17.0221,15.38128,16.05802,21.050291,11.803503,15.183288,16.0123606666667,161,89,117,1.00268389168487
"AGFG1",27.66496,23.07378,22.72234,24.4870266666667,30.173989,38.29485,33.467354,33.978731,1018,1032,956,0.728643548179797
"AGFG2",73.41981,69.80164,47.06146,63.4276366666667,2.150888,2.454613,3.148164,2.584555,50,38,54,17.9736778112392
"AGGF1",8.15039,10.74934,7.90912,8.93628333333333,4.61457,4.669677,5.720978,5.00174166666667,314,255,336,1.65556664801467
"AGGF1P4",0,0,0,0,0,0,0,0,0,0,0,1
"AGK",24.13643,23.84751,16.88882,21.6242533333333,18.880444,18.35524,13.675367,16.9703503333333,427,332,354,1.25897675413525
"AGKP1",0,0,0,0,0,0,0,0,0,0,0,1
"AGL",3.85984,3.59233,4.1075,3.85322333333333,1.712754,1.846137,1.568564,1.70915166666667,182,157,146,1.79141810074617
"AGMAT",0.71233,1.21586,4.1075,2.01189666666667,0.460195,0.517354,0.648429,0.541992666666667,21,19,26,1.95324966958338
