"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","FoldChange"
"SLC1A7",0.51354,3.59233,2.44702,2.18429666666667,0.065323,0.06244,0.084315,0.0706926666666667,2.97405293395739
"SLC20A1",16.91372,10.85988,23.57443,17.11601,9.807052,5.719732,4.042158,6.52298066666667,2.40808940002593
"SLC20A2",45.12535,69.88454,56.43443,57.1481066666667,34.118546,28.846229,26.034996,29.6665903333333,1.89613863277986
"SLC22A1",1.01052,2.40409,0,1.13820333333333,0,0,0,0,2.13820333333333
"SLC22A10",1.37496,0,4.50077,1.95857666666667,0,0,0,0,2.95857666666667
"SLC22A11",0,0.02763,0,0.00921,0,0.028149,0,0.009383,0.999828608169545
"SLC22A12",0,0,0.19664,0.0655466666666667,0,0,0,0,1.06554666666667
"SLC22A13",0,0,0.45882,0.15294,0.06104,0.084335,0.031482,0.0589523333333333,1.08875533270777
"SLC22A14",0.48041,0.22107,0.96133,0.55427,0.312316,0.050076,0.028537,0.130309666666667,1.37508334736587
"SLC22A15",5.15198,5.19505,3.86717,4.73806666666667,3.635008,1.93179,2.311956,2.62625133333333,1.58236871612319
"SLC22A16",0.14909,0,0,0.0496966666666667,0.069366,0.033101,0,0.0341556666666667,1.01502771826421
"SLC22A17",571.50496,355.44677,363.31711,430.089613333333,5.447351,5.671937,7.172177,6.097155,60.7411861983194
"SLC22A18",5.00288,2.62516,29.67013,12.4327233333333,24.464025,16.731157,18.113,19.769394,0.646755670065931
"SLC22A18AS",0.56324,0.63557,2.0319,1.07690333333333,0.201161,0.289804,0.133307,0.208090666666667,1.7191618068401
"SLC22A2",0,0.30397,0,0.101323333333333,0.120678,0,0,0.040226,1.05873467240132
"SLC22A23",44.59525,38.82475,46.60265,43.3408833333333,4.264837,2.316033,1.979845,2.85357166666667,11.5064379668559
"SLC22A24",0,0,0,0,0,0,0,0,1
"SLC22A25",0.36445,0.1658,0.08739,0.20588,0,0,0.083139,0.027713,1.17336260220509
"SLC22A3",2.79963,2.68043,1.48569,2.32191666666667,0,0.032181,0.032246,0.0214756666666667,3.25207616301514
"SLC22A4",1.62345,2.79096,1.83527,2.08322666666667,1.48814,0.707137,0.782394,0.992557,1.54737187777648
"SLC22A5",13.98157,13.2916,11.29562,12.8562633333333,5.971215,4.35288,3.521785,4.61529333333333,2.46759385677685
"SLC22A6",2.91559,5.91352,4.19489,4.34133333333333,0,0,0,0,5.34133333333333
"SLC22A7",0.81173,2.65279,0.61176,1.35876,0.232982,0.219818,0.787153,0.413317666666667,1.66895246244475
"SLC22A8",0,0.2487,0,0.0829,0,0.180449,0,0.0601496666666667,1.02145954863606
"SLC22A9",0.29819,0.05527,2.49072,0.94806,0,0.021506,0.021603,0.0143696666666667,1.92046357853104
"SLC23A1",0.87799,0.4145,0.08739,0.45996,0.082775,0.128661,0.189426,0.133620666666667,1.28787348619262
"SLC23A2",29.5369,28.51754,23.42149,27.1586433333333,1.603098,1.09358,0.810465,1.16904766666667,12.9820306699883
"SLC23A3",1.60689,0.71847,0.37142,0.898926666666667,0,0.067779,0,0.022593,1.85697209609949
"SLC24A1",7.33867,8.45578,5.5058,7.10008333333333,0.254462,0.49576,1.493978,0.748066666666667,4.63373822508676
"SLC24A2",11.9771,8.17945,6.48898,8.88184333333333,0.014089,0.004712,0.004654,0.00781833333333333,9.80518314312599
"SLC24A3",35.31837,23.57118,16.62664,25.1720633333333,0.111645,0.064957,0.026246,0.067616,24.514491477585
"SLC24A4",4.93662,1.85143,22.54755,9.77853333333333,0.017951,0.032829,0.033405,0.0280616666666667,10.4843256808525
"SLC24A5",3.18064,2.34883,3.21172,2.91373,0.026355,0,0,0.008785,3.87964729848283
"SLC25A1",96.04875,103.76293,109.04538,102.952353333333,13.375379,13.513743,12.423427,13.104183,7.37032080010117
"SLC25A10",7.91847,9.39531,19.16105,12.1582766666667,10.062479,13.353574,6.665399,10.0271506666667,1.19326171051984
"SLC25A11",116.27564,102.7405,196.13312,138.383086666667,62.721453,60.649777,46.375485,56.5822383333333,2.42059167376931
"SLC25A12",24.50088,23.29485,26.37102,24.72225,28.439804,24.447616,18.576106,23.8211753333333,1.0363026591032
"SLC25A13",19.51456,11.49544,13.17459,14.7281966666667,10.832484,7.570159,8.133458,8.845367,1.59752263848231
"SLC25A14",36.31232,22.49348,26.34917,28.38499,4.440211,6.517025,6.36193,5.77305533333333,4.33851320472504
"SLC25A15",10.96659,4.33842,9.17633,8.16044666666667,2.268336,2.543466,2.085139,2.29898033333333,2.77675091727838
"SLC25A16",12.09306,8.95318,7.47215,9.50613,34.143717,41.589359,28.181738,34.6382713333333,0.294799091171781
"SLC25A17",15.82038,12.24154,11.6015,13.22114,7.720388,7.657295,5.030918,6.802867,1.82255317180211
"SLC25A18",106.63432,195.53303,113.17473,138.44736,0.364537,0.543333,0.27595,0.394606666666667,99.9904584805274
"SLC25A19",16.86403,11.88231,13.87374,14.2066933333333,4.789876,4.4972,4.759797,4.682291,2.67615532772491
"SLC25A2",0.16566,0.11053,0.17479,0.150326666666667,0,0,0,0,1.15032666666667
"SLC25A20",16.03573,24.70414,12.12586,17.62191,15.511729,15.578972,10.920528,14.003743,1.24115095813091
"SLC25A21",1.02708,2.1554,3.14617,2.10955,5.561617,2.878995,6.119278,4.85329666666667,0.531247633100207
"SLC25A22",74.33093,56.75874,138.58443,89.8913666666667,3.556621,2.162425,1.838189,2.51907833333333,25.8281737595118
"SLC25A23",571.09082,544.43071,245.66345,453.728326666667,80.666503,76.566235,62.220198,73.1509786666667,6.13246561061347
"SLC25A24",2.0873,2.40409,1.90081,2.13073333333333,4.757073,2.99124,3.46641,3.738241,0.660737462136969
"SLC25A25",27.13485,26.63847,23.2904,25.6879066666667,2.685163,2.257361,2.117094,2.353206,7.95892249586416
"SLC25A26",78.55522,99.50741,240.57277,139.545133333333,6.218305,4.564438,3.726089,4.83627733333333,24.0812979415189
"SLC25A27",64.22577,56.42714,52.98238,57.87843,21.017194,18.068163,16.413778,18.4997116666667,3.01945131325446
"SLC25A28",120.79812,88.2054,69.52162,92.8417133333333,11.313298,12.234326,10.588583,11.3787356666667,7.58088029830295
"SLC25A29",139.71631,118.49147,98.20858,118.805453333333,12.225488,5.983413,6.56032,8.256407,12.9429759660885
"SLC25A3",266.94197,246.90328,260.56406,258.136436666667,617.870148,584.442341,519.826811,574.046433333333,0.450635673304759
"SLC25A30",6.6429,10.22431,5.52765,7.46495333333333,4.411658,2.958987,2.824806,3.39848366666667,1.9245162594291
"SLC25A31",0.19879,0.0829,0.52436,0.268683333333333,0,0,0,0,1.26868333333333
"SLC25A32",9.47566,7.12938,11.25193,9.28565666666667,2.741655,2.973063,1.773294,2.496004,2.9421181058908
"SLC25A33",16.64867,23.18431,30.65331,23.49543,0.564872,0.833899,0.637607,0.678792666666667,14.5910990001148
"SLC25A34",6.75886,10.00324,5.72428,7.49546,0.236632,0.739573,0.226457,0.400887333333333,6.06434207652198
"SLC25A35",9.65789,10.61118,11.16453,10.4778666666667,5.66202,5.24939,10.029029,6.98014633333333,1.43830278133162
"SLC25A36",16.74807,14.39693,19.46693,16.8706433333333,12.921137,5.621822,4.520576,7.687845,2.05697078312669
"SLC25A37",37.04122,41.61571,36.3339,38.3302766666667,14.987864,9.971904,9.726873,11.5622136666667,3.13083965217277
"SLC25A38",20.14406,18.43139,13.78634,17.45393,9.663796,7.857276,4.360539,7.29387033333333,2.22500826011628
"SLC25A39",81.65303,105.36566,106.46727,97.8286533333333,46.232397,46.303986,41.011824,44.516069,2.17129149121673
"SLC25A3P1",0,0,0,0,0,0,0,0,1
"SLC25A4",142.63189,112.46741,98.09933,117.732876666667,221.73074,208.107587,211.658392,213.832239666667,0.552677181278249
"SLC25A40",17.34444,13.84427,7.34106,12.8432566666667,3.818768,4.978601,2.394418,3.73059566666667,2.92632421836658
"SLC25A41",15.30684,8.59395,7.16628,10.35569,0.284639,0.398976,0.478709,0.387441333333333,8.18462714579644
"SLC25A42",19.33234,15.80623,10.68387,15.2741466666667,5.49203,3.804172,4.110434,4.46887866666667,2.97577394902892
"SLC25A43",3.09781,5.22269,10.55278,6.29109333333333,0.789646,0.127242,0.417688,0.444858666666667,5.04623289567423
"SLC25A44",27.3502,27.578,32.07346,29.0005533333333,18.993245,9.347776,7.587987,11.976336,2.31194332000446
"SLC25A45",10.45305,6.27275,14.92246,10.54942,4.409196,3.028248,2.44735,3.29493133333333,2.68908140867444
"SLC25A46",18.37152,14.23113,15.86194,16.1548633333333,11.917005,8.851162,6.692118,9.15342833333333,1.68956363999877
"SLC25A47",0,0.22107,0.24033,0.1538,0,0,0,0,1.1538
"SLC25A48",19.3489,40.53801,31.65834,30.5150833333333,0.287586,0.549472,0.038881,0.291979666666667,24.3928632519758
"SLC25A5",257.05216,238.64093,212.1043,235.932463333333,447.297755,378.139816,378.235113,401.224228,0.589055673029555
"SLC25A51",13.35207,11.63361,9.78808,11.5912533333333,7.373552,6.905641,6.30031,6.85983433333333,1.60197439275968
"SLC25A52",0,0,0.30588,0.10196,0,0,0,0,1.10196
"SLC25A53",4.50591,3.81339,2.64366,3.65432,0.867142,0.78247,0.977175,0.875595666666667,2.48151565005038
"SLC25A6",0,0,0,0,112.614776,96.600519,77.930982,95.7154256666667,0.0103396122501341
"SLC26A1",2.53457,6.54909,17.95939,9.01435,2.096801,5.339179,0.110022,2.515334,2.8487620237508
"SLC26A10",7.86877,7.70968,15.62161,10.40002,0.18112,0.193969,0.364223,0.246437333333333,9.14608355761701
"SLC26A11",37.65416,26.91481,33.12218,32.5637166666667,7.973448,5.749385,5.666747,6.46319333333333,4.49723264125544
"SLC26A2",0.99395,1.4093,0.96133,1.12152666666667,1.153554,0.813362,0.747108,0.904674666666667,1.11385251444516
"SLC26A3",0.19879,0,1.09242,0.430403333333333,0.018489,0,0,0.006163,1.42164175519606
"SLC26A4",2.20326,3.45416,7.75618,4.4712,0.042707,0.028935,0,0.0238806666666667,5.34359147322507
"SLC26A5",0.34788,0.2487,0,0.19886,0.060144,0.098847,0,0.052997,1.13852176217026
"SLC26A6",18.57031,9.78218,12.67207,13.6748533333333,35.927903,16.996548,26.310939,26.4117966666667,0.535348102562656
"SLC26A7",0.48041,0.71847,0.0437,0.414193333333333,0.053175,0.042271,0.09139,0.0622786666666667,1.33128281467889
"SLC26A8",10.20456,6.07932,7.18812,7.824,0.032703,0,0.034901,0.0225346666666667,8.6295362765207
"SLC26A9",1.37496,0.46977,0.08739,0.64404,0.271788,0.476866,0.24781,0.332154666666667,1.23412096293123
"SLC27A1",31.5248,37.13912,35.85323,34.83905,4.681258,3.630049,3.026014,3.779107,7.49911018941405
"SLC27A2",1.09335,0.30397,3.86717,1.75483,0,0,0,0,2.75483
"SLC27A3",19.08385,27.16351,28.77435,25.0072366666667,12.458117,13.634231,10.461691,12.1846796666667,1.97253458742861
"SLC27A4",21.55216,21.30525,36.66162,26.5063433333333,7.43826,5.788526,6.720456,6.64908066666667,3.59603258639971
"SLC27A5",11.3973,11.24674,7.55955,10.0678633333333,5.745418,3.307944,2.97238,4.00858066666667,2.20978038888196
"SLC27A6",0.86142,0.85663,0.15294,0.623663333333333,20.563972,19.227091,14.448437,18.0798333333333,0.0850984023270644
"SLC28A1",0.34788,0.35923,0.28403,0.33038,1.280494,0.777469,1.179332,1.07909833333333,0.63988315447642
"SLC28A2",2.31922,1.05006,0.39327,1.25418333333333,0.258981,0.038097,0.218258,0.171778666666667,1.92372791676244
"SLC28A3",0,0.19343,0,0.0644766666666667,0.611795,0.32561,0.18387,0.373758333333333,0.774864574676526
"SLC29A1",31.90581,24.53834,35.43811,30.62742,21.179888,17.112155,14.818774,17.7036056666667,1.69097983371014
"SLC29A2",10.73467,7.51625,11.6452,9.96537333333333,7.737849,7.114099,5.66545,6.83913266666667,1.39879930594363
"SLC29A3",5.54956,6.10695,6.75116,6.13589,0.261793,0.339048,0.224511,0.275117333333333,5.59626146822567
"SLC29A4",20.7073,23.43301,79.20046,41.11359,10.032801,9.053234,8.699578,9.261871,4.10389002161497
"SLC2A1",118.44577,106.27756,61.28477,95.3360333333333,210.836362,38.662806,81.273856,110.257674666667,0.865882139114993
"SLC2A10",2.96529,4.28316,2.94953,3.39932666666667,1.894432,1.619712,1.568211,1.69411833333333,1.63293742974665
"SLC2A11",62.07221,43.90927,43.52202,49.8345,13.089299,10.762112,9.253095,11.0348353333333,4.22394645144847
"SLC2A12",5.88087,5.36085,3.56129,4.93433666666667,1.890523,1.425832,1.323319,1.546558,2.3303363468127
"SLC2A13",11.64579,7.43335,11.73259,10.2705766666667,0.759688,0.29161,0.26397,0.438422666666667,7.83537198616633
"SLC2A14",3.18064,0.3316,1.55124,1.68782666666667,0.352074,0.289548,0.21497,0.285530666666667,2.09083045341587
"SLC2A2",0,0,0,0,2.167505,0.76896,0.390639,1.10903466666667,0.474150575049817
"SLC2A3",137.248,80.66152,289.29471,169.068076666667,42.614467,29.435389,43.589233,38.546363,4.30047326138858
"SLC2A4",4.82066,5.96879,3.62684,4.80543,14.813933,12.456835,10.332108,12.534292,0.428942274926535
"SLC2A4RG",144.55353,248.47837,270.89836,221.310086666667,31.946442,32.803511,27.468717,30.7395566666667,7.00419634090667
"SLC2A5",18.25556,11.32964,4.21674,11.2673133333333,0.197202,0.048203,0.012212,0.0858723333333333,11.2971966931656
"SLC2A6",16.99655,17.63003,38.82461,24.48373,1.292594,1.155677,0.893108,1.113793,12.0559250598332
"SLC2A7",0,0,0,0,0,0,0,0,1
"SLC2A8",44.84373,113.43458,60.52008,72.9327966666667,8.573436,12.796362,6.802182,9.39066,7.11531285468552
"SLC2A9",2.94872,7.26755,5.4621,5.22612333333333,0.690694,0.413102,1.378452,0.827416,3.40706403650473
"SLC30A1",10.7181,12.98764,6.1394,9.94838,1.808513,1.447874,0.987544,1.41464366666667,4.53415969864981
"SLC30A10",5.05258,10.63881,5.59319,7.09486,0.025987,0.022418,0.03532,0.0279083333333333,7.8750796520442
"SLC30A2",0.36445,0.22107,0.28403,0.28985,2.18639,1.792166,1.486772,1.821776,0.457105737663089
"SLC30A3",0.41415,0.829,88.2457,29.8296166666667,20.312454,15.170587,10.774002,15.4190143333333,1.87767767545445
"SLC30A4",13.50116,7.54388,2.77475,7.93993,0.725068,0.908152,0.578637,0.737285666666667,5.14591823989031
"SLC30A5",23.27501,28.54517,26.82984,26.2166733333333,31.301953,35.804952,25.269014,30.791973,0.856086325102671
"SLC30A6",4.19116,3.42653,3.01508,3.54425666666667,2.296438,2.441824,2.725741,2.488001,1.30282550568841
"SLC30A7",1.67315,1.9067,2.0319,1.87058333333333,0.452649,0.502274,0.308994,0.421305666666667,2.01968049565693
"SLC30A8",0.23192,0.05527,0.30588,0.19769,0.393907,0.210899,0.384587,0.329797666666667,0.90065581405492
"SLC30A9",38.76407,35.89562,24.73239,33.1306933333333,19.292518,13.278923,14.21237,15.5946036666667,2.05673446735526
"SLC31A1",9.69102,12.6284,9.32927,10.5495633333333,7.036721,6.727871,5.261136,6.34190933333333,1.57310078468235
"SLC31A2",7.63685,2.76333,6.51082,5.637,1.580633,1.477921,1.073771,1.37744166666667,2.79165629721024
"SLC32A1",85.03246,58.19567,7.40661,50.21158,0,0,0,0,51.21158
"SLC33A1",5.16854,7.18465,3.82347,5.39222,1.878288,2.868186,3.239583,2.662019,1.74554528526477
"SLC34A1",0,0.0829,0,0.0276333333333333,0,0,0,0,1.02763333333333
"SLC34A2",1.29214,0.80136,1.07057,1.05469,0.138885,0.05793,0.235602,0.144139,1.79583949153031
"SLC34A3",0.31475,0.44213,0.39327,0.383383333333333,0.044889,0.125904,0.391929,0.187574,1.16488179543619
"SLC35A1",28.67547,28.4899,70.24262,42.46933,3.752998,3.543273,3.074539,3.45693666666667,9.75318548390113
"SLC35A2",13.3852,12.65604,11.62335,12.5548633333333,5.854918,4.911514,6.017597,5.59467633333333,2.05542511083056
"SLC35A3",6.12936,5.05689,3.75793,4.98139333333333,1.491097,0.766441,0.901929,1.05315566666667,2.91326830714411
"SLC35A4",21.55216,25.03574,17.95939,21.5157633333333,18.5529,13.623621,10.681388,14.2859696666667,1.47296925378783
"SLC35A5",21.3865,18.73536,13.83004,17.9839666666667,4.377025,4.764427,3.440744,4.19406533333333,3.65493413123542
"SLC35B1",86.97067,58.16804,59.07808,68.0722633333333,76.596393,74.690801,56.087595,69.1249296666667,0.984988700333289
"SLC35B2",25.08068,24.84231,31.92052,27.28117,11.717715,10.391298,9.702894,10.603969,2.43719799665097
"SLC35B3",7.38837,10.61118,8.82676,8.94210333333333,3.165729,2.84963,3.353574,3.12297766666667,2.41138908263146
"SLC35B4",18.12303,16.6905,13.32753,16.04702,2.697691,1.745754,2.199873,2.21443933333333,5.30326387660347
"SLC35C1",6.56007,8.17945,6.33604,7.02518666666667,3.033413,2.322591,2.163346,2.50645,2.2886927424223
"SLC35C2",42.60734,57.03507,51.9992,50.5472033333333,12.655263,9.280564,8.920419,10.2854153333333,4.5675947061585
"SLC35D1",6.6429,5.22269,4.32598,5.39719,1.105871,0.807827,0.6797,0.864466,3.43111110634359
"SLC35D2",16.18483,20.72495,10.79311,15.9009633333333,10.870651,10.405085,8.405603,9.89377966666667,1.5514324550778
"SLC35D3",7.12331,10.08614,0,5.73648333333333,0.022402,0,0.091461,0.0379543333333333,6.49015386996795
"SLC35E1",19.81275,19.81306,16.21152,18.6124433333333,13.403962,14.825105,11.583056,13.2707076666667,1.37431470053471
"SLC35E2B",71.74666,53.30458,78.06435,67.7051966666667,7.800076,6.263994,5.098777,6.38761566666667,9.30005021466782
"SLC35E3",10.32052,7.68205,13.93928,10.6472833333333,4.226282,4.098551,3.693783,4.00620533333333,2.32656923913628
"SLC35E4",6.44411,5.72009,8.60827,6.92415666666667,2.543997,2.355467,1.823679,2.24104766666667,2.44493678638687
"SLC35F1",21.60186,16.276,20.14423,19.3406966666667,1.587567,0.910989,1.182741,1.227099,9.13327008214124
"SLC35F2",2.21982,1.87906,1.96636,2.02174666666667,0.618786,0.483005,0.476252,0.526014333333333,1.98015614969104
"SLC35F3",17.32787,12.7942,10.2469,13.4563233333333,0.088005,0.103877,0.09168,0.0945206666666667,13.2079034901732
"SLC35F4",4.04207,2.54226,0.96133,2.51522,0,0.033135,0,0.011045,3.47681853923416
"SLC35F5",21.58529,20.22755,7.97467,16.5958366666667,15.626297,13.039136,9.618254,12.761229,1.27865299434132
"SLC35G1",2.0873,2.56989,1.42015,2.02578,1.804828,1.69247,1.331844,1.609714,1.15942973061416
"SLC35G2",24.41805,25.36734,13.98298,21.2561233333333,0.466831,0.11995,0.14627,0.244350333333333,17.8857374303217
"SLC35G3",0,0,0.48066,0.16022,0.024618,0.025592,0.051625,0.033945,1.12212932022496
"SLC35G5",0.16566,0.2487,0.17479,0.196383333333333,0.038324,0.200432,0.080974,0.106576666666667,1.08115720254358
"SLC35G6",0.0994,0,0.32773,0.142376666666667,0.085608,0,0,0.028536,1.11068223831413
"SLC36A1",8.08413,3.39889,10.72757,7.40353,1.941709,1.0891,1.195802,1.40887033333333,3.4885771490952
"SLC36A2",0.19879,0.30397,0.74285,0.415203333333333,0.050992,0.132774,0,0.0612553333333333,1.33351822966889
"SLC36A3",0.54667,0.63557,0.61176,0.598,0,0.013569,0,0.004523,1.59080478993512
"SLC36A4",5.53299,7.26755,5.4621,6.08754666666667,2.939064,1.801381,1.144996,1.96181366666667,2.3929752051699
"SLC37A1",14.87613,10.33484,11.81999,12.3436533333333,1.121708,0.488168,0.58103,0.730302,7.71174819963991
"SLC37A2",1.17617,1.1606,0.91763,1.0848,0.348226,0.205926,0.250058,0.26807,1.64407327671185
"SLC37A3",38.0683,28.13067,32.8163,33.00509,22.219901,12.943287,13.32416,16.1624493333333,1.98136579106774
"SLC37A4",8.96212,6.96358,9.08894,8.33821333333333,5.930156,2.825376,3.776535,4.17735566666667,1.80366463781028
"SLC38A1",3.87641,3.45416,3.69238,3.67431666666667,17.519214,11.141275,9.217609,12.6260326666667,0.343043113209426
"SLC38A10",55.90971,45.95413,68.25441,56.7060833333333,29.938224,20.966596,14.740626,21.8818153333333,2.521918933996
"SLC38A11",8.39888,14.9496,8.8923,10.7469266666667,0.014398,0.013869,0,0.00942233333333333,11.63727636962
"SLC38A2",25.57766,24.92521,25.89036,25.46441,32.994624,23.122236,11.789773,22.6355443333333,1.11968692689159
"SLC38A3",35.99757,55.45998,39.82964,43.7623966666667,2.168657,2.060784,1.736942,1.98879433333333,14.9767403422316
"SLC38A4",0.0497,0.30397,0,0.11789,0.01569,0,0,0.00523,1.11207385374491
"SLC38A5",53.14322,57.4772,37.79774,49.47272,0.957456,0.565522,0.475836,0.666271333333333,30.2908169817881
"SLC38A6",19.86244,19.61962,31.78943,23.7571633333333,2.008683,1.745565,1.776986,1.84374466666667,8.70583200507687
"SLC38A7",14.51168,12.37971,16.05858,14.3166566666667,8.822027,6.419952,5.39314,6.878373,1.94413956621077
"SLC38A8",1.62345,0.38687,3.01508,1.67513333333333,4.736694,5.309963,3.607802,4.55148633333333,0.481876955594895
"SLC38A9",14.67734,14.56273,20.38456,16.5415433333333,3.871761,2.386157,4.133525,3.46381433333333,3.92972064324957
"SLC39A1",27.36677,25.36734,18.00308,23.5790633333333,11.986262,10.722819,10.177071,10.9620506666667,2.05475332100249
"SLC39A10",41.00046,42.05784,132.35763,71.80531,3.301818,1.670714,1.760762,2.24443133333333,22.4400834907484
"SLC39A11",137.13204,132.77787,146.58094,138.830283333333,1.236817,2.291423,1.258025,1.59542166666667,53.875747871412
"SLC39A12",9.06152,6.63199,20.51565,12.06972,0,0,0,0,13.06972
"SLC39A13",47.84215,46.4239,50.99417,48.4200733333333,22.985083,16.024179,15.042099,18.0171203333333,2.59871486676716
"SLC39A14",9.42596,9.45058,6.92594,8.60082666666667,8.482882,5.474784,5.196676,6.38478066666667,1.30008284606241
"SLC39A2",0.43071,0,0.37142,0.267376666666667,0,0,0,0,1.26737666666667
"SLC39A3",27.30051,29.29127,32.61967,29.73715,12.387776,9.263255,12.4147,11.3552436666667,2.48778177341221
"SLC39A4",13.26924,10.52828,33.36251,19.0533433333333,1.549254,1.269017,0.764707,1.194326,9.13872566488905
"SLC39A5",1.34183,0.35923,0.56806,0.756373333333333,0,0.180449,0,0.0601496666666667,1.65672205402445
"SLC39A6",21.76752,16.55233,11.55781,16.6258866666667,5.930754,4.482464,2.693659,4.368959,3.28292443035357
"SLC39A7",52.61311,46.64496,38.14731,45.8017933333333,63.529366,63.43333,53.701174,60.22129,0.764469244822076
"SLC39A8",9.22717,8.81501,6.20495,8.08237666666667,1.148409,2.148206,1.160636,1.48575033333333,3.65377670672477
