"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","FoldChange"
"TRAPPC5",348,8.8481,332,9.06044,255,6.8163,8.24161333333,"Trappc5",10.838933,10.879378,12.328804,185,701,451,11.3490383333333,0.748367045584791
"TRAPPC6A",257,2.93257,227,2.78024,194,2.32732,2.68004333333,"Trappc6a",8.004339,8.195764,11.750197,22,85,65,9.31676666666667,0.356705104635173
"TRAPPC6B",1564,12.0249,1694,13.9797,1706,13.7899,13.2648333333,"Trappc6b",93.036413,96.353578,101.223355,294,1000,612,96.8711153333333,0.145751208461416
"TRAPPC9",1862,0.445081,1689,0.433341,1377,0.346044,0.408155333333,"Trappc9",16.568101,19.050795,19.844319,417,1785,1042,18.4877383333333,0.0722585304280478
"TRARG1",814,6.67097,1368,12.0335,254,2.18845,6.96430666667,"Trarg1",0.181935,0.178013,0.168166,4,15,8,0.176038,6.7721507865137
"TRAT1",6,0.0325163,4,0.0232675,16,0.0911607,0.0489815,"Trat1",0.066347,0.163435,0.108313,2,19,7,0.112698333333333,0.942736650694483
"TRAV13-1",1,0.331497,0,0,2,0.697025,0.342840666667,"Trav10d",0,0.233359,0,0,1,0,0.0777863333333333,1.24592474884509
"TRAV13-1",1,0.331497,0,0,2,0.697025,0.342840666667,"Trav10n",0,0.389759,0,0,1,0,0.129919666666667,1.18843906012227
"TRAV13-1",1,0.331497,0,0,2,0.697025,0.342840666667,"Trav10",0,0,0,0,0,0,0,1.342840666667
"TRBC1",44,4.58911,34,3.80623,58,6.35978,4.91837333333,"Trbc2",0,0.405395,0.728368,0,5,5,0.377921,4.29514706092004
"TRBC2",157,16.0584,203,22.2864,256,27.5284,21.9577333333,"Trbc2",0,0.405395,0.728368,0,5,5,0.377921,16.6611390154443
"TRBV2",0,0,0,0,1,0.360837,0.120279,"Trbv3",0,0,0,0,0,0,0,1.120279
"TRBV3-1",0,0,0,0,1,0.36226,0.120753333333,"Trbv4",0,0,0,0,0,0,0,1.120753333333
"TRDMT1",339,0.915079,404,1.17052,599,1.6999,1.261833,"Trdmt1",2.214191,2.431622,2.079459,26,122,69,2.24175733333333,0.697718171789951
"TRDN",908,0.377005,1283,0.571779,573,0.250123,0.399635666667,"Trdn",0,0.101041,0,0,1,0,0.0336803333333333,1.3540314365405
"TREH",510,3.98197,609,5.1037,670,5.49972,4.86179666667,"Treh",0,0,0,0,0,0,0,5.86179666667
"TREM1",23,0.214218,27,0.269918,54,0.528761,0.337632333333,"Trem1",0,0.020025,0,0,1,0,0.006675,1.32876284136688
"TREM2",232,8.65845,338,13.5397,629,24.6797,15.62595,"Trem2",5.453213,5.19747,3.605533,26,112,53,4.752072,2.89042800576905
"TREML1",25,0.874195,47,1.76403,149,5.47763,2.705285,"Treml1",0,0.18159,0.10755,0,3,1,0.09638,3.37956274284463
"TREML2",1,0.0153231,2,0.0328941,12,0.193316,0.0805110666667,"Treml2",0.07455,0.048878,0.123701,2,5,7,0.0823763333333333,0.998276693041792
"TREML4",1,0.0165686,1,0.0177838,37,0.644503,0.226285133333,"Treml4",0,0.271182,0.39335,0,3,2,0.221510666666667,1.00390865736716
"TREX1",281,26.7523,256,26.1598,188,18.817,23.9097,"Trex1",4.051714,6.100666,5.140639,24,137,66,5.097673,4.08511574825347
"TRH",0,0,1,0.0577318,17,0.961306,0.339679266667,"Trh",3.316907,3.872117,2.325427,27,121,41,3.17148366666667,0.321151746888537
"TRHDE",109,0.0326348,133,0.0427412,172,0.0541404,0.0431721333333,"Trhde",5.887465,5.309002,5.591367,230,746,447,5.59594466666667,0.158153560414945
"TRHR",1,0.00529969,4,0.0227537,3,0.0167151,0.01492283,"Trhr",0.838054,1.373639,1.4848,20,120,48,1.23216433333333,0.454681053202027
"TRIAP1",283,20.4212,277,21.4544,242,18.359,20.0782,"Triap1",9.829179,10.628952,11.238012,59,244,146,10.565381,1.82252534525235
"TRIB1",550,11.9419,448,10.4407,502,11.4591,11.2805666667,"Trib1",2.991694,3.154729,3.596239,87,347,223,3.247554,2.89120907390465
"TRIB2",2024,13.6807,1791,12.9937,2080,14.7808,13.8184,"Trib2",11.835055,16.073541,13.123897,221,965,584,13.6774976666667,1.00959988797364
"TRIB3",99,0.498062,82,0.442795,77,0.407265,0.449374,"Trib3",1.631872,0.548259,0.467768,12,14,13,0.882633,0.769865395964057
"TRIL",79,2.77523,96,3.61979,71,2.62222,3.00574666667,"Tril",13.973804,15.765187,18.717933,526,2157,1453,16.152308,0.23353980506122
"TRIM10",4,0.0753907,0,0,17,0.336856,0.137415566667,"Trim10",0,0.018153,0,0,1,0,0.006051,1.13057446060587
"TRIM11",309,4.10104,306,4.35911,300,4.18596,4.21537,"Trim11",4.225746,4.453827,4.55816,69,273,152,4.41257766666667,0.963564926212298
"TRIM13",874,6.2083,986,7.51759,1102,8.22965,7.31851333333,"Trim13",2.352058,6.014609,5.738868,22,212,115,4.701845,1.4589160759947
"TRIM14",1334,4.66582,1332,5.00054,2062,7.58227,5.74954333333,"Trim14",2.151976,0.354065,0.061521,5,7,1,0.855854,3.63689349126063
"TRIM15",4,0.0736505,0,0,1,0.0193577,0.0310027333333,"Trim15",0.361481,0.250349,0.490762,4,11,12,0.367530666666667,0.753915622123745
"TRIM16",1114,3.45356,1052,3.50056,780,2.54222,3.16544666667,"Trim16",1.963351,1.658277,1.731467,27,128,86,1.784365,1.49601315440684
"TRIM17",46,0.900208,57,1.19729,85,1.74881,1.28210266667,"Trim17",0.798886,1.013197,0.8404,16,88,37,0.884161,1.21120364271949
"TRIM2",6001,5.60697,7759,7.78128,5214,5.1217,6.16998333333,"Trim2",45.242224,48.918922,55.200057,2213,8930,5105,49.7870676666667,0.141177344208748
"TRIM21",334,6.62611,302,6.43072,411,8.57219,7.20967333333,"Trim21",1.953656,1.502781,0.984445,13,59,28,1.480294,3.30995976014537
"TRIM22",1997,7.3613,2059,8.14654,4061,15.7379,10.4152466667,"Trim75",0,0,0.021506,0,0,1,0.00716866666666667,11.3339970200622
"TRIM23",731,3.5194,1030,5.32267,791,4.00374,4.28193666667,"Trim23",17.411885,19.311672,19.98927,395,1599,944,18.9042756666667,0.265366936990104
"TRIM24",565,0.760802,597,0.862856,605,0.856479,0.826712333333,"Trim24",6.634473,7.675219,8.335525,143,602,365,7.54840566666667,0.213690412524059
"TRIM25",1592,3.5797,1808,4.36357,1873,4.42771,4.12366,"Trim25",1.263621,1.152353,1.061878,39,167,87,1.159284,2.37285137110264
"TRIM26",732,4.41375,735,4.75691,950,6.02225,5.06430333333,"Trim26",9.681334,12.987883,16.069117,130,539,351,12.912778,0.435880119220619
"TRIM27",1300,10.8214,1174,10.4894,1358,11.8844,11.0650666667,"Trim27",12.924057,12.381371,12.47041,107,368,209,12.591946,0.887662934115542
"TRIM28",1337,35.0762,1340,37.7335,1343,37.0421,36.6172666667,"Trim28",104.711555,118.100063,113.50884,528,2206,1345,112.106819333333,0.33258177436534
"TRIM29",73,0.171772,112,0.282871,99,0.244908,0.233183666667,"Trim29",0,0.058095,0.195821,0,4,3,0.0846386666666667,1.13695344317462
"TRIM3",912,6.16418,808,5.86182,843,5.99027,6.00542333333,"Trim3",61.966015,70.230988,69.567499,615,2763,1648,67.254834,0.102636295816498
"TRIM31",5,0.0856872,1,0.0183944,4,0.0720683,0.0587166333333,"Trim31",0,0,0,0,0,0,0,1.0587166333333
"TRIM32",414,5.16647,473,6.33571,443,5.81213,5.77143666667,"Trim32",43.319392,45.641318,41.83499,801,3287,1905,43.5985666666667,0.151830813695881
"TRIM33",958,1.41336,1505,2.38322,1525,2.36535,2.05397666667,"Trim33",17.519363,16.794784,20.24582,458,1592,1049,18.1866556666667,0.159171911964613
"TRIM34",287,2.03526,280,2.13126,519,3.8694,2.67864,"Trim34a",1.015135,0.974716,0.694239,16,61,25,0.894696666666667,1.94154561240234
"TRIM34",287,2.03526,280,2.13126,519,3.8694,2.67864,"Trim34b",0,0,0.170075,0,0,3,0.0566916666666667,3.48128041134674
"TRIM35",441,2.91971,444,3.15518,483,3.36191,3.1456,"Trim35",25.226183,29.014528,30.915826,617,2656,1603,28.3855123333333,0.141076321997539
"TRIM36",2954,9.25089,3620,12.1681,2322,7.64493,9.68797333333,"Trim36",3.647416,4.307413,4.147772,98,411,225,4.03420033333333,2.12307270780642
"TRIM37",3442,4.83823,3912,5.90221,3167,4.68017,5.14020333333,"Trim37",81.021234,68.167025,70.45922,2507,8696,5094,73.2158263333333,0.0827344198224225
"TRIM38",650,3.99417,654,4.31352,1317,8.5082,5.60529666667,"Trim38",0,0.061254,0.03731,0,2,1,0.0328546666666667,6.39518499537528
"TRIM39",543,5.4989,489,5.31527,527,5.6108,5.47499,"Trim39",7.215792,7.633163,8.072623,162,626,377,7.640526,0.749374517245825
"TRIM40",1,0.0138518,1,0.0148678,0,0,0.0095732,"Trim40",0,0,0,0,0,0,0,1.0095732
"TRIM42",1,0.00756699,0,0,6,0.0477323,0.0184330966667,"Trim42",0,0,0,0,0,0,0,1.0184330966667
"TRIM43",62,1.39256,14,0.337513,24,0.566725,0.765599333333,"Trim43a",0.140026,0.24746,0.578011,2,12,7,0.321832333333333,1.33572109624569
"TRIM43",62,1.39256,14,0.337513,24,0.566725,0.765599333333,"Trim43b",0.240416,0.15174,0.139017,3,8,4,0.177057666666667,1.50001090289232
"TRIM43",62,1.39256,14,0.337513,24,0.566725,0.765599333333,"Trim43c",0,0.108497,0.056744,0,5,1,0.0550803333333333,1.67342644683264
"TRIM43B",60,1.3499,12,0.289782,22,0.520367,0.720016333333,"Trim43b",0.240416,0.15174,0.139017,3,8,4,0.177057666666667,1.46128467792402
"TRIM43B",60,1.3499,12,0.289782,22,0.520367,0.720016333333,"Trim43c",0,0.108497,0.056744,0,5,1,0.0550803333333333,1.63022310149496
"TRIM43B",60,1.3499,12,0.289782,22,0.520367,0.720016333333,"Trim43a",0.140026,0.24746,0.578011,2,12,7,0.321832333333333,1.30123638978897
"TRIM44",3269,3.67893,3346,4.04178,3856,4.56228,4.09433,"Trim44",123.560617,116.178832,119.604097,1751,6225,3891,119.781182,0.0421781763983731
"TRIM45",248,3.75827,239,3.88754,239,3.80779,3.81786666667,"Trim45",2.474825,2.78006,2.262717,40,186,93,2.50586733333333,1.37422960100696
"TRIM46",246,3.84229,165,2.76617,205,3.36625,3.32490333333,"Trim46",9.883982,10.914498,9.937103,159,701,374,10.2451943333333,0.384600141636503
"TRIM47",447,17.6755,549,23.3012,488,20.2872,20.4213,"Trim47",2.892297,3.060192,2.261804,15,48,36,2.73809766666667,5.73053513048036
"TRIM5",2674,1.69609,2686,1.82866,4932,3.28888,2.27121,"Trim30a",0.464356,1.774995,2.172763,12,59,30,1.47070466666667,1.32399879440602
"TRIM5",2674,1.69609,2686,1.82866,4932,3.28888,2.27121,"Trim12a",4.741296,2.045457,1.750249,23,50,37,2.84566733333333,0.850622198037237
"TRIM5",2674,1.69609,2686,1.82866,4932,3.28888,2.27121,"Trim12c",0.630028,0.813149,0.864942,16,76,46,0.769373,1.84879615547428
"TRIM5",2674,1.69609,2686,1.82866,4932,3.28888,2.27121,"Trim30d",1.24695,0.921119,0.566248,20,53,26,0.911439,1.71138602905978
"TRIM5",2674,1.69609,2686,1.82866,4932,3.28888,2.27121,"Trim5",0.13468,0.252111,0.522629,3,23,14,0.30314,2.51025216016698
"TRIM5",2674,1.69609,2686,1.82866,4932,3.28888,2.27121,"Trim30c",0,0,0,0,0,0,0,3.27121
"TRIM5",2674,1.69609,2686,1.82866,4932,3.28888,2.27121,"Trim30b",0.578974,0.043113,0,1,4,0,0.207362333333333,2.70938550067958
"TRIM50",22,0.24721,27,0.325648,24,0.283526,0.285461333333,"Trim50",0,0.025041,0,0,1,0,0.008347,1.27482040739249
"TRIM54",30,0.209237,22,0.164695,36,0.263972,0.212634666667,"Trim54",0,0,0,0,0,0,0,1.212634666667
"TRIM55",0,0,3,0.0115772,4,0.0151197,0.00889896666667,"Trim55",0,0,0.02765,0,0,1,0.00921666666666667,0.999685201393824
"TRIM56",1386,19.3908,1269,19.0561,1954,28.7406,22.3958333333,"Trim56",1.043965,1.331607,1.507162,68,305,167,1.29424466666667,10.1976191437734
"TRIM58",1021,7.77134,917,7.49169,1164,9.31453,8.19252,"Trim58",0.070795,0.094272,0.233836,1,5,7,0.132967666666667,8.11366490894268
"TRIM59",421,1.37914,417,1.46624,400,1.37761,1.40766333333,"Trim59",10.431223,7.551491,11.115036,166,541,434,9.69925,0.225031038000794
"TRIM6",150,1.55518,164,1.82505,269,2.93212,2.10411666667,"Trim6",0.038688,0.034698,0.050933,1,1,2,0.0414396666666667,2.9806015326892
"TRIM6-TRIM34",440,1.61236,449,1.76602,791,3.04736,2.14191333333,"Trim34b",0,0,0.170075,0,0,3,0.0566916666666667,2.97334921097766
"TRIM6-TRIM34",440,1.61236,449,1.76602,791,3.04736,2.14191333333,"Trim34a",1.015135,0.974716,0.694239,16,61,25,0.894696666666667,1.65826719844162
"TRIM60",11,0.0759801,13,0.0963809,13,0.0944037,0.0889215666667,"Trim60",0,0,0,0,0,0,0,1.0889215666667
"TRIM62",518,2.4684,482,2.46532,411,2.05905,2.33092333333,"Trim62",24.500764,25.312775,28.363162,596,2276,1444,26.0589003333333,0.123098991174697
"TRIM63",4,0.0407866,2,0.0218891,0,0,0.0208919,"Trim63",0,0.118781,0.288091,0,3,4,0.135624,0.898969993589428
"TRIM65",489,5.14099,518,5.84532,459,5.07328,5.35319666667,"Trim65",1.096034,2.23393,1.778737,28,207,91,1.70290033333333,2.35051088947663
"TRIM66",508,1.25601,619,1.64271,814,2.11588,1.67153333333,"Trim66",3.584664,4.189867,3.884605,200,964,524,3.88637866666667,0.546730721373347
"TRIM67",875,2.57148,883,2.78533,399,1.23278,2.19653,"Trim67",4.588673,4.608902,5.086815,278,1034,647,4.76146333333333,0.554812174453365
"TRIM68",338,6.1766,338,6.62964,272,5.22564,6.01062666667,"Trim68",1.222028,1.205624,1.135061,18,44,31,1.187571,3.20475388760868
"TRIM69",2874,12.9263,2752,13.2855,2196,10.3839,12.1985666667,"Trim69",0,0,0,0,0,0,0,13.1985666667
"TRIM7",82,1.25992,80,1.31935,53,0.856139,1.14513633333,"Trim7",2.932002,4.773958,5.523283,12,60,28,4.40974766666667,0.396531680497359
"TRIM71",22,0.0481458,7,0.0164427,15,0.0345116,0.0330333666667,"Trim71",0.048009,0.044015,0.054195,3,10,7,0.0487396666666667,0.985023642664449
"TRIM72",19,0.190249,19,0.204204,16,0.168433,0.187628666667,"Trim72",0.539694,0.116261,0.10323,6,6,3,0.253061666666667,0.94778150051168
"TRIM8",1555,14.7873,1518,15.4942,1784,17.8357,16.0390666667,"Trim8",19.299248,23.122483,21.204774,318,1057,643,21.208835,0.767220192626043
"TRIM9",1274,1.84244,1498,2.32528,1442,2.19244,2.12005333333,"Trim9",41.014461,53.279996,55.254524,894,3613,2326,49.8496603333333,0.0613583908501493
"TRIML2",3,0.0285908,4,0.0409171,1,0.0100194,0.0265091,"Triml2",0,0,0.031626,0,0,1,0.010542,1.01580053080426
"TRIO",3602,1.61854,4608,2.22245,4767,2.25197,2.03098666667,"Trio",55.163493,66.925811,72.182129,1147,4626,2887,64.7571443333333,0.046093648034736
"TRIOBP",1047,2.30049,1182,2.78761,1232,2.84592,2.64467333333,"Triobp",14.370375,14.091919,18.414657,123,537,296,15.6256503333333,0.219219895778914
"TRIP10",871,11.1835,980,13.506,930,12.554,12.4145,"Trip10",6.194695,3.263627,3.267303,23,124,57,4.241875,2.5591033742697
"TRIP11",1199,2.79636,1478,3.69989,1477,3.62153,3.37259333333,"Trip11",9.469556,8.786364,9.411859,436,1702,903,9.222593,0.427738180844136
"TRIP12",4757,5.21351,4979,5.85706,5795,6.67711,5.91589333333,"Trip12",64.756463,68.103415,73.422595,1052,4626,2805,68.7608243333333,0.0991372077297175
"TRIP13",51,0.336543,42,0.297482,53,0.367693,0.333906,"Trip13",0,0.181713,0.160308,0,10,3,0.114007,1.19739463037485
"TRIP4",600,1.55159,608,1.6876,745,2.02545,1.75488,"Trip4",12.110047,12.676532,15.171995,297,1128,656,13.3195246666667,0.192386274274374
"TRIP6",521,14.9997,636,19.6536,836,25.304,19.9857666667,"Trip6",1.064051,2.770448,2.161926,15,119,55,1.99880833333333,6.99803533071192
"TRIQK",653,0.850431,869,1.21475,754,1.03237,1.032517,"Triqk",7.844943,9.039747,6.652104,78,317,167,7.845598,0.2297772293066
"TRIT1",406,1.56222,512,2.11459,602,2.43529,2.03736666667,"Trit1",5.642384,6.477073,8.566089,53,193,129,6.895182,0.384711418517015
"TRMO",182,1.75839,225,2.33328,254,2.57998,2.22388333333,"Trmo",1.84755,1.604135,1.904811,17,58,38,1.78549866666667,1.15738103626089
"TRMT1",656,9.04805,565,8.3645,605,8.77293,8.72849333333,"Trmt1",45.095356,55.354383,39.239206,176,883,457,46.5629816666667,0.20453918136398
"TRMT10A",193,1.94547,203,2.19636,181,1.91815,2.01999333333,"Trmt10a",5.594203,4.28145,7.507537,43,170,113,5.79439666666667,0.444482929315284
"TRMT10B",677,4.6989,735,5.47564,849,6.19517,5.45657,"Trmt10b",18.175642,14.188894,13.643827,74,277,135,15.336121,0.395232748337258
"TRMT10C",334,12.7428,406,16.6259,426,17.0871,15.4852666667,"Trmt10c",3.218855,3.474624,3.86438,64,255,161,3.51928633333333,3.64775883862636
"TRMT11",467,0.375379,627,0.540955,711,0.600843,0.505725666667,"Trmt11",4.577561,5.578439,7.676573,39,162,110,5.944191,0.216832409515666
"TRMT112",1162,124.923,1163,134.202,983,111.104,123.409666667,"Trmt112",18.918889,18.079154,21.717218,61,211,149,19.5717536666667,6.04759655802152
"TRMT12",319,4.91828,285,4.71637,308,4.99242,4.87569,"Trmt12",1.245196,1.492459,1.66557,38,171,108,1.46774166666667,2.38099882145957
"TRMT13",537,5.40742,687,7.42529,769,8.14105,6.99125333333,"Trmt13",5.362066,7.03577,6.558816,34,143,72,6.318884,1.09186774012677
"TRMT1L",734,3.29029,811,3.90211,824,3.88332,3.69190666667,"Trmt1l",8.218571,9.078998,8.023406,133,546,283,8.440325,0.49700690036307
"TRMT2A",491,15.545,509,17.2969,548,18.2401,17.0273333333,"Trmt2a",77.350122,67.179043,54.355964,141,628,334,66.295043,0.267885010985133
"TRMT2B",514,2.09944,530,2.32358,559,2.40044,2.27448666667,"Trmt2b",9.069165,8.818465,8.94074,182,689,404,8.94279,0.329332779498511
"TRMT44",462,1.40631,472,1.54213,470,1.50409,1.48417666667,"Trmt44",4.372268,4.736752,4.110303,35,112,69,4.406441,0.459484652966711
"TRMT5",330,5.92505,351,6.76434,459,8.6642,7.11786333333,"Trmt5",27.185056,35.454068,49.548735,52,215,95,37.395953,0.2114249731822
"TRMT6",291,3.81347,365,5.13406,422,5.81405,4.92052666667,"Trmt6",11.83138,12.439648,11.083454,170,639,313,11.7848273333333,0.463090076409062
"TRMT61A",395,8.75935,383,9.1162,308,7.18064,8.35206333333,"Trmt61a",1.937154,3.765855,4.921687,22,162,109,3.54156533333333,2.05921585332913
"TRMT9B",217,0.441519,254,0.554707,405,0.866329,0.620851666667,"Trmt9b",20.598055,15.392295,16.774174,242,809,551,17.5881746666667,0.0871980006500369
"TRMU",627,4.13876,563,3.98888,692,4.80227,4.30997,"Trmu",10.681186,18.427656,13.506257,60,275,136,14.205033,0.349224496914936
"TRNAU1AP",536,3.67773,468,3.44668,481,3.46975,3.53138666667,"Trnau1ap",10.424344,9.859745,13.175755,54,194,154,11.1532813333333,0.372852939250371
"TRNP1",995,24.1592,1201,31.2999,771,19.6812,25.0467666667,"Trnp1",89.351489,91.795739,98.315399,406,1617,942,93.154209,0.276639429541594
"TRNT1",2116,15.4367,2287,17.908,2076,15.9223,16.4223333333,"Trnt1",22.715075,23.502924,24.532896,271,1019,563,23.5836316666667,0.708696484292157
"TRO",564,8.98179,483,8.25603,442,7.40022,8.21268,"Tro",21.902783,26.73211,34.551029,637,3402,1875,27.7286406666667,0.320679286809741
"TROAP",23,0.472938,7,0.154495,15,0.324269,0.317234,"Troap",0.222659,0.058601,0,1,3,0,0.0937533333333333,1.20432455824897
"TRPA1",859,2.69574,851,2.86652,653,2.15445,2.57223666667,"Trpa1",0.046074,0.024552,0.021659,1,2,1,0.0307616666666667,3.46562816817014
"TRPC1",646,1.34584,1098,2.4553,790,1.73032,1.84382,"Trpc1",14.130906,12.188774,12.563438,246,765,508,12.9610393333333,0.203696868986688
"TRPC3",109,0.245452,206,0.497907,126,0.298297,0.347218666667,"Trpc3",217.74373,187.744869,242.020117,441,1534,1018,215.836238666667,0.00621306971081537
"TRPC4",33,0.0246592,46,0.0368946,52,0.0408513,0.0341350333333,"Trpc4",0.835838,0.608084,0.770404,19,52,36,0.738108666666667,0.594977203189808
"TRPC4AP",2697,5.21175,2871,5.95493,2809,5.7068,5.62449333333,"Trpc4ap",56.013117,56.559593,53.820956,1026,4051,2359,55.4645553333333,0.117321269851908
"TRPC5",160,0.0906168,127,0.0772028,109,0.0649013,0.0775736333333,"Trpc5",2.350812,1.923929,2.171794,66,205,131,2.148845,0.342212345584905
"TRPC5OS",5,0.0312633,4,0.0268451,4,0.0262943,0.0281342333333,"Trpc5os",0,0,0,0,0,0,0,1.0281342333333
"TRPC6",95,0.0394215,113,0.0503302,169,0.0737283,0.0544933333333,"Trpc6",0.32456,0.334487,0.283873,7,27,12,0.314306666666667,0.802319093463702
"TRPC7",20,0.0229526,44,0.0541994,27,0.0325764,0.0365761333333,"Trpc7",0.975629,1.48082,1.202369,22,111,59,1.219606,0.467009069777834
"TRPM1",6,0.00654251,14,0.0163856,15,0.0171958,0.0133746366667,"Trpm1",0.177749,0.038994,0.054516,3,4,3,0.0904196666666667,0.929343689998285
"TRPM2",873,1.64135,926,1.86869,1309,2.5874,2.03248,"Trpm2",14.262903,18.046838,13.359364,223,1048,552,15.223035,0.186924333208922
"TRPM3",1851,0.352313,2529,0.516668,1868,0.373799,0.41426,"Trpm3",37.109498,30.59392,35.192414,1923,7291,4708,34.2986106666667,0.0400655995601413
"TRPM4",552,1.78264,456,1.58063,516,1.75192,1.70506333333,"Trpm4",2.987032,5.666457,7.639869,24,165,90,5.43111933333333,0.42062092042194
"TRPM5",2,0.0188548,1,0.0101189,2,0.0198226,0.0162654333333,"Trpm5",0.583772,0.553639,0.902169,2,9,9,0.67986,0.604970314986547
"TRPM6",50,0.0527473,111,0.125688,112,0.124219,0.100884766667,"Trpm6",0.161973,0.123711,0.10398,7,21,10,0.129888,0.974330877633004
"TRPM7",1264,1.64392,1560,2.1777,1920,2.62526,2.14896,"Trpm7",11.010671,19.936292,17.425048,379,1550,904,16.1240036666667,0.183891574733175
"TRPM8",523,0.894446,515,0.945366,342,0.614917,0.818243,"Trpm8",0.143035,0.126004,0.132384,4,12,8,0.133807666666667,1.60366087957893
"TRPS1",763,0.33226,938,0.438426,996,0.455985,0.408890333333,"Trps1",3.369444,3.215712,3.309161,177,747,455,3.29810566666667,0.327793321662481
"TRPT1",259,18.4231,256,19.5453,202,15.1061,17.6915,"Trpt1",5.441251,7.743566,8.821429,30,160,103,7.33541533333333,2.2424197538487
"TRPV1",3126,12.4206,4033,17.1998,1942,8.11225,12.57755,"Trpv1",0,0,0,0,0,0,0,13.57755
"TRPV2",1712,13.9544,1562,13.6656,1391,11.9199,13.1799666667,"Trpv2",4.802041,4.701905,5.472106,62,294,170,4.99201733333333,2.36647624295368
"TRPV3",431,1.58536,468,1.84773,569,2.2004,1.87783,"Trpv3",0.049697,0.131059,0.150592,2,20,13,0.110449333333333,2.59159055133237
"TRPV4",20,0.0694394,16,0.0596261,63,0.229961,0.1196755,"Trpv4",1.589347,1.849875,2.936612,28,153,88,2.125278,0.358264288808868
"TRPV5",8,0.0544955,8,0.0584927,12,0.085939,0.0663090666667,"Trpv5",0,0,0,0,0,0,0,1.0663090666667
"TRPV6",11,0.132184,18,0.232166,30,0.379005,0.247785,"Trpv6",0.59638,0.259551,0.317264,10,19,13,0.391065,0.896999780743531
"TRRAP",2311,2.33506,2554,2.76987,2687,2.85433,2.65308666667,"Trrap",13.759898,20.842772,16.549298,529,2597,1501,17.050656,0.202379717760396
"TRUB1",578,2.55752,943,4.47861,700,3.25632,3.43081666667,"Trub1",7.083075,8.067523,4.419376,81,336,177,6.52332466666667,0.588943965997037
"TRUB2",634,6.40634,637,6.90877,562,5.97029,6.42846666667,"Trub2",14.000823,14.971081,17.788512,125,473,268,15.5868053333333,0.447853972925186
"TSACC",43,0.775879,34,0.658483,29,0.550125,0.661495666667,"Tsacc",0,0.622344,0.522711,0,4,2,0.381685,1.20251408003054
"TSBP1",358,0.750024,351,0.789296,495,1.09027,0.87653,"BC051142",4.256958,3.580449,1.710089,12,30,16,3.18249866666667,0.448662426351839
