"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"SKAP1",125,0.0735677,150,0.0947564,194,0.120037,0.0961203666667,"Skap1",0.207484,0.469831,0.453556,11,5,8,0.376957,0.796045458693845
"SKAP2",1844,0.981635,1761,1.00621,2222,1.24357,1.07713833333,"Skap2",28.140515,26.581239,33.357054,995,251,391,29.3596026666667,0.0684178365618268
"SKI",1780,3.79711,1715,3.92679,2157,4.83751,4.18713666667,"Ski",13.191385,12.473156,12.49214,2742,624,1059,12.7188936666667,0.378101674428266
"SKIDA1",93,1.26004,116,1.68695,96,1.36745,1.43814666667,"Skida1",3.082693,3.705625,3.325226,338,84,109,3.37118133333333,0.557777516132176
"SKIL",492,2.195,684,3.27542,770,3.61159,3.02733666667,"Skil",2.341877,2.954065,2.615646,560,180,251,2.637196,1.10726413057476
"SKIV2L",865,14.2092,794,13.9995,735,12.6934,13.6340333333,"Skiv2l",40.046503,38.071763,37.332183,2794,672,1095,38.483483,0.370636839037225
"SKOR1",18,0.211344,20,0.25205,30,0.370319,0.277904333333,"Skor1",0.089367,0,0.066402,12,0,4,0.051923,1.21482687737886
"SKOR2",59,0.227623,72,0.298152,37,0.150074,0.225283,"Skor2",4.068683,4.707867,3.855556,403,108,187,4.210702,0.235147394727236
"SKP1",9302,57.8228,10136,67.6285,8904,58.1896,61.2136333333,"Skp1",1239.120085,1448.717073,1324.069491,28951,7272,11845,1337.30221633333,0.0464869837126567
"SKP2",334,1.80475,381,2.20972,511,2.90289,2.30578666667,"Skp2",0.596566,0.606084,0.500595,92,20,40,0.567748333333333,2.10862075014378
"SLA",785,2.07205,504,1.42791,2397,6.65177,3.38391,"Sla",0.290838,0.543365,0.489779,32,14,16,0.441327333333333,3.04157834144545
"SLA2",244,1.2582,235,1.30067,252,1.36615,1.30834,"Sla2",0.009283,0.076538,0.0238,1,2,1,0.0365403333333333,2.22696592285684
"SLAIN1",92,0.241486,108,0.304276,111,0.306312,0.284024666667,"Slain1",2.520825,2.741405,2.071054,206,37,63,2.444428,0.372783134577642
"SLAIN2",1204,2.48412,1392,3.08266,1427,3.09534,2.88737333333,"Slain2",10.498359,8.181368,11.524013,1564,366,656,10.0679133333333,0.351229108527835
"SLAMF1",27,0.120359,2,0.00956942,51,0.239014,0.122980806667,"Slamf1",0.054779,0,0,9,0,0,0.0182596666666667,1.1028432564192
"SLAMF6",31,0.141649,17,0.0833761,100,0.480386,0.235137033333,"Slamf6",0.030813,0.016864,0.042218,7,1,4,0.029965,1.19920291789818
"SLAMF7",17,0.188385,8,0.095154,60,0.699014,0.327517666667,"Slamf7",0.060521,0.139978,0.175463,10,2,8,0.125320666666667,1.17967945136853
"SLAMF8",276,4.51385,183,3.2124,457,7.85764,5.19463,"Slamf8",0.062498,0,0.120506,4,0,3,0.0610013333333333,5.838475226547
"SLAMF9",1,0.0636195,1,0.0682858,1,0.0668849,0.0662634,"Slamf9",0.668772,0.776,0.481616,32,9,9,0.642129333333333,0.649317552738436
"SLBP",727,6.47528,709,6.77815,726,6.79828,6.68390333333,"Slbp",14.286858,15.903255,18.930552,757,199,314,16.373555,0.442275822842821
"SLC10A1",5,0.0400209,6,0.0515476,9,0.0757351,0.0557678666667,"Slc10a1",0.03868,0.238034,0.120755,2,3,3,0.132489666666667,0.932253863096352
"SLC10A2",23,0.179218,11,0.0920001,1,0.00819206,0.09313672,"Slc10a2",0.300545,0.348122,0.336881,49,14,21,0.328516,0.822825408199826
"SLC10A3",404,20.8503,281,15.5661,325,17.6341,18.0168333333,"Slc10a3",2.844876,3.62147,2.467026,214,64,73,2.97779066666667,4.78075266570924
"SLC10A5",11,1.32348,18,2.32454,8,1.01193,1.55331666667,"Slc10a5",0.024715,0.025186,0,4,1,0,0.0166336666666667,2.51154053853223
"SLC10A6",168,1.13244,128,0.926097,260,1.84254,1.300359,"Slc10a6",4.006117,3.304,3.273597,339,68,108,3.52790466666667,0.508040510864702
"SLC10A7",370,0.241198,371,0.259589,446,0.305664,0.268817,"Slc10a7",8.988495,3.954983,4.963881,591,135,253,5.96911966666667,0.182062736857391
"SLC11A1",1829,21.4936,478,6.02927,4575,56.5231,28.0153233333,"Slc11a1",0.64179,2.206137,2.035217,39,11,15,1.62771466666667,11.042037288663
"SLC11A2",1565,5.56084,1566,5.97252,2344,8.75632,6.76322666667,"Slc11a2",20.308104,13.412199,20.473886,1035,228,419,18.0647296666667,0.407203605946926
"SLC12A1",262,0.364301,475,0.708913,204,0.298214,0.457142666667,"Slc12a1",0.051448,0.083641,0.052623,10,4,4,0.0625706666666667,1.37133718478991
"SLC12A2",1260,2.07834,1986,3.51613,1884,3.26712,2.95386333333,"Slc12a2",26.802958,27.163056,29.997041,6864,1723,3104,27.987685,0.136398037074365
"SLC12A3",162,0.558827,127,0.470226,46,0.166824,0.398625666667,"Slc12a3",2.689796,2.007342,3.296996,206,40,105,2.66471133333333,0.381646885511947
"SLC12A4",1412,9.44102,1574,11.2961,1488,10.4599,10.3990066667,"Slc12a4",7.022121,7.649641,7.861662,732,179,318,7.51114133333333,1.33930412153497
"SLC12A5",14,0.063588,19,0.0926278,11,0.0525265,0.0695807666667,"Slc12a5",0.225759,0.210439,0.544756,25,5,14,0.326984666666667,0.806023455684266
"SLC12A6",1950,3.14622,2073,3.59,2053,3.48242,3.40621333333,"Slc12a6",23.226044,19.489688,22.80857,5318,1092,2010,21.841434,0.192904409299784
"SLC12A7",892,2.52645,750,2.28007,1051,3.12959,2.64537,"Slc12a7",23.132457,15.864033,12.629331,1115,258,429,17.208607,0.200200377766405
"SLC12A8",30,0.0402443,37,0.0532752,43,0.0606442,0.0513879,"Slc12a8",0.77437,0.786035,0.587696,30,9,9,0.716033666666667,0.612684890991843
"SLC12A9",721,3.13399,710,3.31254,897,4.09914,3.51522333333,"Slc12a9",7.099111,3.878298,4.515102,490,110,195,5.16417033333333,0.732494900232316
"SLC13A1",2,0.00404199,1,0.00216923,2,0.00424946,0.00348689333333,"Slc13a1",0.373825,0.406195,0.365243,37,10,14,0.381754333333333,0.726241176977188
"SLC13A2",2,0.0142676,6,0.0459421,4,0.0299998,0.0300698333333,"Slc13a2",0.01012,0.041766,0,1,1,0,0.0172953333333333,1.0125573170164
"SLC13A3",547,0.754553,354,0.524139,586,0.849842,0.709511333333,"Slc13a3",2.62318,1.975027,1.168819,154,57,64,1.922342,0.584979900823723
"SLC13A4",387,1.40787,206,0.804374,156,0.596641,0.936295,"Slc13a4",0.944458,0.834167,0.683896,113,28,35,0.820840333333333,1.06340735349118
"SLC13A5",183,1.10795,107,0.695334,67,0.426464,0.743249333333,"Slc13a5",0.304877,0.731347,0.193412,17,4,5,0.409878666666667,1.2364534442205
"SLC14A1",111,0.296073,107,0.306337,91,0.255185,0.285865,"Slc14a1",0.259091,0.202844,0.354506,37,5,21,0.272147,1.01078334500651
"SLC14A2",61,0.0226404,59,0.0235042,112,0.0437029,0.0299491666667,"Slc14a2",0.093,0.230834,0.15372,6,4,5,0.159184666666667,0.888511724045148
"SLC15A1",24,0.0608778,22,0.0598978,29,0.0773364,0.0660373333333,"Slc15a1",0.089377,0.12966,0.060799,11,4,3,0.0932786666666667,0.975082900486457
"SLC15A2",433,1.51934,543,2.04506,426,1.5715,1.71196666667,"Slc15a2",4.437915,3.051762,7.499339,226,38,160,4.99633866666667,0.452270429911786
"SLC15A3",2393,27.0638,2349,28.5148,1661,19.7494,25.1093333333,"Slc15a3",0.395171,0.042953,0.189138,14,1,8,0.209087333333333,21.5942493263238
"SLC15A4",816,4.63366,759,4.62611,915,5.46252,4.90743,"Slc15a4",189.206313,197.271515,167.55347,837,166,269,184.677099333333,0.0318156090396199
"SLC15A5",8,0.0156679,7,0.014715,13,0.0267672,0.0190500333333,"Slc15a5",0.827598,2.08295,0.900736,26,8,11,1.270428,0.448836093165386
"SLC16A1",1035,4.00322,1100,4.5667,998,4.05824,4.20938666667,"Slc16a1",10.967,10.963467,11.187549,1989,493,795,11.0393386666667,0.432697078378004
"SLC16A10",83,0.10091,40,0.0521985,116,0.14827,0.1004595,"Slc16a10",0.61903,0.846125,1.296192,66,12,30,0.920449,0.573021986004315
"SLC16A11",8,0.609238,18,1.47133,10,0.800636,0.960401333333,"Slc16a11",0.695093,0.524365,1.9579,23,2,20,1.05911933333333,0.952058145245751
"SLC16A12",803,1.11034,650,0.964702,852,1.23856,1.104534,"Slc16a12",15.097785,14.824591,9.704463,1020,286,445,13.2089463333333,0.14811330485941
"SLC16A13",21,0.894146,25,1.14254,18,0.805749,0.947478333333,"Slc16a13",1.593351,2.932026,1.130734,67,15,37,1.88537033333333,0.674949177523139
"SLC16A14",610,3.1332,614,3.38507,607,3.27782,3.26536333333,"Slc16a14",2.080971,0.804483,1.785654,110,26,50,1.557036,1.66808888624564
"SLC16A2",628,0.97586,736,1.22757,723,1.18115,1.12819333333,"Slc16a2",7.164045,7.113513,7.013824,978,192,375,7.09712733333333,0.262833131519236
"SLC16A3",5733,30.5976,5265,30.1609,4952,27.7858,29.5147666667,"Slc16a3",1.053596,1.85942,2.049162,63,12,31,1.65405933333333,11.4973943059424
"SLC16A4",890,5.5073,1009,6.70163,1005,6.53812,6.24901666667,"Slc16a4",1.608548,1.473352,1.506471,132,28,47,1.529457,2.86583905821289
"SLC16A5",115,1.08974,117,1.19001,212,2.11202,1.46392333333,"Slc16a5",1.056834,0.69442,0.989136,94,15,35,0.913463333333333,1.28767731808989
"SLC16A6",524,3.77619,298,2.30504,242,1.83348,2.63823666667,"Slc16a6",6.328335,5.064369,5.491195,770,196,315,5.62796633333333,0.548922019771374
"SLC16A7",333,0.300138,481,0.465331,344,0.325966,0.363811666667,"Slc16a7",10.227299,9.739038,8.29709,1180,260,462,9.42114233333333,0.130869690005545
"SLC16A8",159,4.6606,168,5.2856,143,4.40675,4.78431666667,"Slc16a8",0.140383,0.137257,0.114012,9,2,3,0.130550666666667,5.11637101919949
"SLC16A9",100,0.204945,59,0.129786,154,0.331815,0.222182,"Slc16a9",3.904437,2.980965,4.764999,503,112,237,3.883467,0.250269327098965
"SLC17A2",0,0,1,0.010433,0,0,0.00347766666667,"Slc17a2",0.028249,0,0,5,0,0,0.00941633333333333,0.994116732144553
"SLC17A3",5,0.0177464,3,0.0114288,7,0.0261202,0.0184318,"Slc17a3",0,0,0,0,0,0,0,1.0184318
"SLC17A5",1117,3.21937,1262,3.90407,1126,3.41188,3.51177333333,"Slc17a5",14.219056,11.00817,15.154985,1315,256,540,13.460737,0.312001617436926
"SLC17A6",1584,6.72916,1807,8.23957,858,3.83205,6.26692666667,"Slc17a6",71.384258,63.802389,69.445687,11249,2558,4349,68.210778,0.104997037696499
"SLC17A7",1440,19.411,1577,22.817,1378,19.5287,20.5855666667,"Slc17a7",49.582832,49.635011,54.79937,5827,1346,2525,51.339071,0.412417841094275
"SLC17A9",120,1.24201,178,1.97744,222,2.41566,1.87837,"Slc17a9",0.135559,0.247515,0.427141,8,3,8,0.270071666666667,2.26630518225349
"SLC18A1",5,0.0227757,8,0.0391141,4,0.0191558,0.0270152,"Slc18a1",1.54571,2.628305,4.074157,125,31,53,2.74939066666667,0.273915228181077
"SLC18A2",640,2.91636,963,4.71008,914,4.3787,4.00171333333,"Slc18a2",2.197384,1.912155,2.221227,337,73,133,2.11025533333333,1.60813592367336
"SLC18A3",67,4.85476,41,3.18873,29,2.20917,3.41755333333,"Slc18a3",0.010151,0,0.025263,1,0,1,0.0118046666666667,4.36601399347502
"SLC18B1",295,1.17208,309,1.31775,518,2.16372,1.55118333333,"Slc18b1",32.443213,24.354032,46.97583,409,79,144,34.591025,0.0716805243268493
"SLC19A1",2918,6.3886,2172,5.10412,2628,6.049,5.84724,"Slc19a1",19.835792,19.703359,24.248387,974,231,376,21.2625126666667,0.307568157400861
"SLC19A2",378,2.99674,475,4.04196,536,4.46746,3.83538666667,"Slc19a2",6.26747,7.385742,6.645827,819,206,323,6.76634633333333,0.622607653474892
"SLC1A1",416,0.749209,442,0.854422,787,1.49013,1.03125366667,"Slc1a1",1.434785,1.338619,1.483756,196,50,79,1.41905333333333,0.839689492860844
"SLC1A2",117,0.121046,73,0.0810643,168,0.182732,0.128280766667,"Slc1a2",2.626035,1.46025,0.719172,223,64,110,1.601819,0.433650752287919
"SLC1A3",2185,4.65623,1758,4.02107,4719,10.5723,6.41653333333,"Slc1a3",2.988604,4.086636,5.146331,494,139,224,4.073857,1.46171508840907
"SLC1A4",4108,20.2793,4339,22.9907,3753,19.4778,20.9159333333,"Slc1a4",15.863138,14.319467,15.175879,2571,562,979,15.1194946666667,1.35959183501079
"SLC1A5",1415,18.0279,1293,17.6819,1331,17.8281,17.8459666667,"Slc1a5",24.788374,20.249047,28.819672,1070,240,526,24.619031,0.735623711400326
"SLC1A6",64,0.153251,64,0.164492,35,0.0881109,0.135284633333,"Slc1a6",3.016145,2.290678,2.708111,240,44,86,2.67164466666667,0.309203296179441
"SLC1A7",119,0.374891,182,0.615417,97,0.321268,0.437192,"Slc1a7",0.041848,0.08634,0,5,0,0,0.0427293333333333,1.3782982352723
"SLC20A1",2440,23.831,2010,21.0712,1858,19.0782,21.3268,"Slc20a1",63.946467,55.958728,61.502139,4478,1055,1682,60.4691113333333,0.36321982725481
"SLC20A2",2269,3.15971,2226,3.3272,2304,3.37313,3.28668,"Slc20a2",8.637564,6.077068,8.043021,674,141,263,7.58588433333333,0.499270643951916
"SLC22A1",26,0.123081,26,0.132109,46,0.228935,0.161375,"Slc22a1",0.222769,0,0,2,0,0,0.0742563333333333,1.08109672148392
"SLC22A12",1,0.014915,2,0.0320179,0,0,0.0156443,"Slc22a12",0.189099,0,0,8,0,0,0.063033,0.955421233395389
"SLC22A13",6,0.0809667,6,0.0869054,4,0.0567483,0.0748734666667,"Slc22a13",0.226559,0.136728,0.081376,18,3,3,0.148221,0.936120717759647
"SLC22A13",6,0.0809667,6,0.0869054,4,0.0567483,0.0748734666667,"Slc22a13b",0.433447,0.700357,1.142793,24,9,24,0.758865666666667,0.611117430419662
"SLC22A14",34,0.163711,38,0.196392,24,0.121492,0.160531666667,"Slc22a14",0,0,0,0,0,0,0,1.160531666667
"SLC22A15",434,0.810539,542,1.08648,419,0.82269,0.906569666667,"Slc22a15",3.205255,2.860582,3.392395,492,124,203,3.152744,0.459110811229154
"SLC22A16",9,0.0302626,13,0.0469188,8,0.0282808,0.0351540666667,"Slc22a16",0.011303,0,0,1,0,0,0.00376766666666667,1.03126859037437
"SLC22A17",2380,62.9308,2410,68.3981,1607,44.6725,58.6671333333,"Slc22a17",61.600395,59.612535,61.584516,3956,941,1711,60.932482,0.963422285147558
"SLC22A18",484,3.31248,325,2.38744,300,2.15858,2.6195,"Slc22a18",7.130025,5.442031,5.755813,380,76,126,6.10928966666667,0.509122594479552
"SLC22A2",15,0.0245875,18,0.0316691,33,0.0568689,0.0377085,"Slc22a2",0.163808,0.432536,0.174239,14,9,6,0.256861,0.825635054313882
"SLC22A23",1425,1.32375,1429,1.42483,1481,1.44639,1.39832333333,"Slc22a23",9.110622,8.364001,9.987556,2145,452,895,9.15405966666667,0.236193543475337
"SLC22A3",2115,3.54596,3418,6.15085,3746,6.60281,5.43320666667,"Slc22a3",0.303759,0.448766,0.246007,42,15,14,0.332844,4.82667639023772
"SLC22A4",424,1.48749,343,1.29158,410,1.5122,1.43042333333,"Slc22a4",1.71747,1.27262,1.869276,111,26,55,1.61978866666667,0.927717324780396
"SLC22A5",464,3.13422,439,3.18285,422,2.99683,3.10463333333,"Slc22a5",6.57563,5.657862,8.28233,643,155,282,6.83860733333333,0.523643187977439
"SLC22A5",464,3.13422,439,3.18285,422,2.99683,3.10463333333,"Slc22a21",1.705059,1.295683,0.829765,88,22,27,1.27683566666667,1.80277979365075
"SLC22A6",5,0.0179735,11,0.0424421,6,0.0226753,0.0276969666667,"Slc22a6",0.035736,0.09765,0.015239,6,4,1,0.0495416666666667,0.979186438524785
"SLC22A7",12,0.212939,5,0.0952325,7,0.13059,0.146253833333,"Slc22a7",1.286868,0.933372,0.750541,59,12,18,0.990260333333333,0.575931607606944
"SLC22A8",1,0.00654598,0,0,2,0.0137639,0.00676996,"Slc22a8",0.243859,0.315225,0.180858,28,11,10,0.246647333333333,0.807582010630111
"SLC22A9",3,0.0129375,3,0.0138864,3,0.0136015,0.0134751333333,"Slc22a29",0.043625,0,0,1,0,0,0.0145416666666667,0.998948753542207
"SLC22A9",3,0.0129375,3,0.0138864,3,0.0136015,0.0134751333333,"Slc22a27",0,0,0,0,0,0,0,1.0134751333333
"SLC22A9",3,0.0129375,3,0.0138864,3,0.0136015,0.0134751333333,"Slc22a26",0,0,0,0,0,0,0,1.0134751333333
"SLC22A9",3,0.0129375,3,0.0138864,3,0.0136015,0.0134751333333,"Slc22a28",0,0,0,0,0,0,0,1.0134751333333
"SLC22A9",3,0.0129375,3,0.0138864,3,0.0136015,0.0134751333333,"Slc22a19",0.027717,0.111031,0,4,4,0,0.0462493333333333,0.968674579800577
"SLC22A9",3,0.0129375,3,0.0138864,3,0.0136015,0.0134751333333,"Slc22a30",0.014156,0,0,1,0,0,0.00471866666666667,1.00871534187345
"SLC23A1",2262,22.7658,2482,26.8122,2288,24.2095,24.5958333333,"Slc23a1",0.095368,0.068325,0.104636,12,2,5,0.089443,23.4944217671783
"SLC23A2",2541,2.81066,2869,3.40624,2847,3.31077,3.17589,"Slc23a2",16.961899,13.548133,22.984123,2543,663,1180,17.831385,0.221751613065104
"SLC23A3",29,0.586986,34,0.738667,10,0.212798,0.512817,"Slc23a3",0,0,0,0,0,0,0,1.512817
"SLC24A1",524,1.8445,619,2.33872,750,2.77553,2.31958333333,"Slc24a1",0.013439,0.03682,0.011466,3,2,1,0.020575,3.25265985677682
"SLC24A2",2222,1.38896,2849,1.91151,1838,1.20789,1.50278666667,"Slc24a2",63.995773,54.262579,71.276372,22803,5028,9536,63.1782413333333,0.0389974330033579
"SLC24A3",81,0.0277308,86,0.0316022,96,0.0345531,0.0312953666667,"Slc24a3",6.962745,7.134378,6.877128,997,226,418,6.991417,0.129050375755226
"SLC24A4",855,0.834909,1195,1.25251,571,0.586202,0.891207,"Slc24a4",0.488478,0.781058,0.431881,55,19,16,0.567139,1.20678957003814
"SLC24A5",587,4.72944,594,5.13686,657,5.56512,5.14380666667,"Slc24a5",2.349212,3.353249,1.161773,56,12,18,2.288078,1.86851001304409
"SLC25A1",2136,118.125,1736,103.046,999,58.0824,93.0844666667,"Slc25a1",85.052976,95.733117,102.049575,3416,781,1390,94.278556,0.987467386330876
"SLC25A11",847,50.6054,950,60.9224,668,41.9593,51.1623666667,"Slc25a11",47.133523,53.004084,49.943806,2689,611,1082,50.0271376666667,1.02224755398684
"SLC25A12",2723,2.19771,3123,2.70542,2908,2.46749,2.45687333333,"Slc25a12",578.398555,565.108453,638.401945,6582,1573,2711,593.969651,0.00581016750605654
"SLC25A13",621,0.537261,795,0.738247,1059,0.963226,0.746244666667,"Slc25a13",1.156907,1.769676,1.300386,101,30,45,1.40898966666667,0.724886740208931
"SLC25A14",342,1.78488,344,1.927,352,1.93136,1.88108,"Slc25a14",18.538488,18.299919,20.530251,928,230,382,19.122886,0.143174294184244
"SLC25A15",247,1.87213,307,2.49757,261,2.07978,2.14982666667,"Slc25a15",2.663894,3.232789,2.848526,378,112,159,2.91506966666667,0.80453911037343
"SLC25A16",635,2.23991,678,2.56701,785,2.91115,2.57269,"Slc25a16",13.2431,18.033688,12.974116,1445,380,627,14.7503013333333,0.22683312048379
"SLC25A17",618,2.16926,566,2.13245,544,2.00752,2.10307666667,"Slc25a17",23.616868,42.458876,27.759551,1171,351,533,31.2784316666667,0.096134678992923
"SLC25A18",435,2.75881,390,2.65483,186,1.24018,2.21794,"Slc25a18",0.726674,0.927246,0.644417,55,17,19,0.766112333333333,1.82204718197427
"SLC25A19",265,2.80068,205,2.32548,334,3.7111,2.94575333333,"Slc25a19",27.434509,27.02503,25.615782,1162,278,409,26.6917736666667,0.142488284817942
"SLC25A2",0,0,1,0.132518,3,0.389398,0.173972,"Slc25a2",0.369156,0.504988,0.209523,11,4,3,0.361222333333333,0.862439567183122
"SLC25A20",541,2.25142,506,2.26021,416,1.82008,2.11057,"Slc25a20",10.36315,10.535234,10.382911,709,177,271,10.4270983333333,0.272209961729859
"SLC25A21",129,0.0455565,110,0.041696,229,0.0850226,0.0574250333333,"Slc25a21",0.20492,0.419125,0.189623,10,3,4,0.271222666666667,0.831817321277023
"SLC25A22",501,11.211,506,12.1534,292,6.86954,10.07798,"Slc25a22",431.549344,441.692806,467.821317,3349,745,1215,447.021155666667,0.0247264662837532
"SLC25A23",2152,12.9082,2129,13.7069,1477,9.31415,11.9764166667,"Slc25a23",19.530933,18.251176,19.495424,1647,361,699,19.092511,0.645833498197413
"SLC25A24",552,1.44347,814,2.28472,995,2.73546,2.15455,"Slc25a24",3.773607,4.072956,3.666961,523,140,200,3.83784133333333,0.652057350096365
"SLC25A25",2214,9.42341,1785,8.15472,1489,6.6629,8.08034333333,"Slc25a25",149.715573,140.772502,128.649433,3633,829,1294,139.712502666667,0.064531176414653
"SLC25A26",1464,1.00492,1571,1.15746,1869,1.34877,1.17038333333,"Slc25a26",14.470427,22.174826,12.249512,494,115,162,16.298255,0.125468339629055
"SLC25A27",1596,11.031,1883,13.9692,1465,10.6453,11.8818333333,"Slc25a27",12.503586,12.230993,14.356278,1395,330,626,13.0302856666667,0.918144764785854
"SLC25A28",1248,21.6123,1050,19.5171,905,16.4768,19.2020666667,"Slc25a28",11.556611,11.841496,11.22609,630,139,261,11.541399,1.61083039194431
"SLC25A29",2551,28.8788,2794,33.9496,1789,21.292,28.0401333333,"Slc25a29",3.562193,4.073706,3.692609,280,74,104,3.77616933333333,6.08021435308547
"SLC25A30",653,4.53773,751,5.60152,637,4.65375,4.931,"Slc25a30",17.263857,12.863732,20.388084,1531,356,615,16.8385576666667,0.332482037551878
"SLC25A31",0,0,5,0.0213602,2,0.0083688,0.00990966666667,"Slc25a31",0,0,0.031896,0,0,1,0.010632,0.999285265721519
"SLC25A32",951,10.0356,1003,11.3606,1008,11.183,10.8597333333,"Slc25a32",5.939277,4.482062,6.497969,1105,266,482,5.63976933333333,1.78616646722366
"SLC25A33",601,2.29701,761,3.12186,554,2.22606,2.54831,"Slc25a33",16.530151,17.30252,18.304985,1185,301,524,17.3792186666667,0.193060981772602
"SLC25A34",123,4.18461,70,2.55616,73,2.61103,3.11726666667,"Slc25a34",0.21601,0.18545,0.182825,24,5,8,0.194761666666667,3.44609873378094
"SLC25A35",362,8.27979,391,9.59905,384,9.2338,9.03754666667,"Slc25a35",2.529519,1.964489,2.155034,256,66,96,2.21634733333333,3.12079064429505
"SLC25A36",1545,6.89443,2468,11.821,2130,9.99281,9.56941333333,"Slc25a36",36.845198,29.269244,39.555678,3405,755,1392,35.2233733333333,0.291784346975875
"SLC25A37",1358,5.10109,1244,5.01561,1675,6.61479,5.57716333333,"Slc25a37",3.613713,2.796155,3.816952,786,150,341,3.40894,1.49177882514391
"SLC25A38",1262,15.7681,1392,18.6681,989,12.9914,15.8092,"Slc25a38",21.793181,19.009787,21.648055,1476,289,566,20.8170076666667,0.77046312935399
"SLC25A39",998,33.2348,945,33.778,817,28.6037,31.8721666667,"Slc25a39",94.977321,83.224414,99.060134,3453,727,1220,92.420623,0.351872698030498
"SLC25A4",3171,77.8377,3727,98.1959,2321,59.8973,78.6436333333,"Slc25a4",369.942541,341.80365,357.578566,27045,6080,10583,356.441585666667,0.222815801314098
"SLC25A40",631,2.57601,822,3.60189,788,3.38207,3.18665666667,"Slc25a40",9.259588,7.262642,7.440822,697,150,248,7.987684,0.465821524952368
"SLC25A41",15,0.338433,15,0.363256,10,0.237203,0.312964,"Slc25a41",0.02368,0,0,1,0,0,0.00789333333333333,1.3026815006879
"SLC25A42",465,1.65661,468,1.78959,389,1.45698,1.63439333333,"Slc25a42",4.152921,3.666792,3.720283,513,107,181,3.84666533333333,0.543547604826714
"SLC25A43",569,1.80265,588,1.99948,655,2.18162,1.99458333333,"Slc25a43",1.383793,2.461048,1.849466,52,23,29,1.89810233333333,1.03329109496479
"SLC25A44",836,7.74177,862,8.56804,893,8.69407,8.33462666667,"Slc25a44",9.296446,8.460421,8.64631,1379,299,495,8.801059,0.952410006578881
"SLC25A45",172,3.53093,198,4.36281,239,5.15819,4.35064333333,"Slc25a45",2.596004,4.331462,1.69372,158,54,45,2.87372866666667,1.38126435632215
"SLC25A46",1826,11.8035,2519,17.4774,2316,15.7393,15.0067333333,"Slc25a46",31.855263,32.592023,34.637704,5554,1421,2405,33.02833,0.470394325354785
"SLC25A47",0,0,1,0.0264736,1,0.0259305,0.0174680333333,"Slc25a47",1.348928,0.752773,2.016292,52,9,28,1.37266433333333,0.42882932028732
"SLC25A48",1090,0.613139,734,0.443169,505,0.29865,0.451652666667,"Slc25a48",0,0.029438,0,0,1,0,0.00981266666666667,1.4375465020248
