"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"FRAT2",4.239243,3.7652,3.265004,3.75648233333333,119,147,153,"Frat2",2.30216,2.436182,2.118674,149,37,64,2.285672,1.44764368851588
"FREM1",5.941915,4.484708,3.39747,4.608031,215,195,168,"Frem1",0.92972,1.556763,0.881056,245,48,86,1.122513,2.64216567813719
"FREM2",0.023949,0,0.002681,0.00887666666666667,6,0,1,"Frem2",0.648898,0.382154,0.78316,220,46,87,0.604737333333333,0.628686480778163
"FREM3",2.975448,6.403856,8.969038,6.116114,132,328,552,"Frem3",0.003621,0,0,1,0,0,0.001207,7.10753520500756
"FRG2",0.033679,0.046824,0.047318,0.042607,1,2,2,"Frg2f1",3.126453,5.298896,6.054204,121,35,58,4.82651766666667,0.17894170405845
"FRG2B",5.3e-05,7.2e-05,4.9e-05,5.8e-05,0,0,0,"Frg2f1",3.126453,5.298896,6.054204,121,35,58,4.82651766666667,0.171639057360334
"FRG2C",0,0.035434,0.070273,0.0352356666666667,0,1,3,"Frg2f1",3.126453,5.298896,6.054204,121,35,58,4.82651766666667,0.177676568731477
"FRK",0.4398,0.235449,0.249784,0.308344333333333,98,71,78,"Frk",0.066696,0.133322,0.052166,13,5,4,0.0840613333333333,1.20689143049717
"FRMD3",22.411551,11.110942,14.327348,15.949947,1435,764,880,"Frmd3",28.583882,29.563728,31.980861,3752,997,1654,30.0428236666667,0.546018209619269
"FRMD4A",174.490534,116.151659,92.493017,127.711736666667,2047,2165,1867,"Frmd4a",38.502599,73.610199,52.918762,2904,721,1414,55.01052,2.29799217480335
"FRMD4B",9.786919,7.6871,4.420798,7.29827233333333,284,233,166,"Frmd4b",10.729677,12.239612,13.475588,1410,372,563,12.1482923333333,0.63112928454562
"FRMD5",11.086792,10.847696,7.41103,9.78183933333333,583,845,689,"Frmd5",1.543622,1.538186,1.498675,121,22,52,1.52682766666667,4.26694684230543
"FRMD6",2.193077,0.655104,0.399094,1.082425,69,10,15,"Frmd6",6.823283,6.436751,5.819535,1139,275,398,6.35985633333333,0.282943702388394
"FRMD7",0.031953,0.04973,0,0.0272276666666667,1,3,0,"Frmd7",2.095883,2.15263,2.112197,172,42,68,2.12023666666667,0.329214664272261
"FRMD8",4.232789,4.33143,2.803552,3.789257,103,154,127,"Frmd8",9.155151,5.435407,7.583005,1154,230,431,7.39118766666667,0.570748407764129
"FRMPD1",1.519786,1.455715,1.013977,1.329826,33,71,84,"Frmpd1",29.048297,23.374005,25.666482,6079,1189,2057,26.0295946666667,0.0861953732096907
"FRMPD2",0.549408,0.029665,0.166974,0.248682333333333,16,1,6,"Frmpd2",0,0.018517,0,0,1,0,0.00617233333333333,1.24102232983945
"FRMPD3",7.762137,7.797913,5.369859,6.97663633333333,918,1283,933,"Frmpd3",4.05034,2.825965,3.180119,1036,211,393,3.35214133333333,1.83280728321936
"FRMPD4",0.709613,0.4775,0.36903,0.518714333333333,94,86,70,"Frmpd4",6.71689,6.723062,7.114942,2271,558,947,6.85163133333333,0.193426597462082
"FRRS1",0.142935,0.081307,0.2093,0.144514,16,12,15,"Frrs1",0.267601,0.159019,1.067128,40,11,23,0.497916,0.764070882479391
"FRRS1L",29.468594,23.590258,26.598354,26.552402,3494,3923,4533,"Frrs1l",7.006304,6.490227,7.680134,1976,453,833,7.05888833333333,3.41888370459697
"FRS2",3.551905,3.625768,3.900553,3.692742,328,432,423,"Frs2",6.957603,6.779165,8.286801,1779,384,722,7.34118966666667,0.562598644501909
"FRS3",22.289294,35.838485,30.545174,29.557651,399,696,675,"Frs3",16.374073,9.674937,14.978911,572,115,214,13.6759736666667,2.08215493527391
"FRY",82.883442,66.457822,64.995886,71.4457166666667,2671,2566,2622,"Fry",24.856242,28.752872,32.168668,4800,1046,1925,28.592594,2.44810294990249
"FRYL",5.163779,4.994926,5.047692,5.068799,302,373,362,"Fryl",146.965204,117.14976,132.078873,9021,2006,3575,132.064612333333,0.045607911025941
"FRZB",0.758676,0.448666,0.424186,0.543842666666667,31,25,25,"Frzb",19.786367,20.17045,19.450816,1538,359,559,19.8025443333333,0.0742141269802686
"FSBP",0.831805,0.488043,0.732117,0.683988333333333,59,56,75,"Fsbp",0.062662,0.149229,0.067871,11,6,5,0.093254,1.54034500064334
"FSCB",0,0,0,0,0,0,0,"Fscb",0,0,0,0,0,0,0,1
"FSCN1",97.706092,148.645428,128.317698,124.889739333333,2729,5301,6110,"Fscn1",19.156645,21.619924,21.296884,666,146,299,20.691151,5.80373717067081
"FSCN2",0.920101,1.298248,0.870229,1.029526,14,28,22,"Fscn2",0.31536,0.276839,0.66479,10,2,8,0.418996333333333,1.4302545766503
"FSCN3",0,0.662508,0.021034,0.227847333333333,0,9,1,"Fscn3",0,0,0,0,0,0,0,1.22784733333333
"FSD1",212.753005,255.645563,261.619956,243.339508,1303,2189,1970,"Fsd1",184.261393,100.212919,175.39942,1782,358,591,153.291244,1.58362523799471
"FSD1L",10.871351,13.862354,14.931558,13.2217543333333,1079,1484,1464,"Fsd1l",29.921337,26.759697,32.158997,5850,1406,2374,29.6133436666667,0.464560633695779
"FSD2",0.40346,0.20791,0.152585,0.254651666666667,11,12,7,"Fsd2",0.257594,0.368561,0.336967,43,15,22,0.321040666666667,0.949744923320554
"FSHB",0,0,0,0,0,0,0,"Fshb",0,0,0,0,0,0,0,1
"FSHR",0,0,0,0,0,0,0,"Fshr",0.021356,0,0.081777,2,0,3,0.0343776666666667,0.966764879236565
"FSIP1",14.65792,1.081632,1.016346,5.58529933333333,38,57,36,"Fsip1",0.433552,0.259331,0.229602,25,3,6,0.307495,5.03657706785367
"FSIP2",1.621694,1.723245,1.612147,1.652362,85,111,113,"Fsip2",0.049882,0.004373,0.01581,4,1,1,0.023355,2.59182981467819
"FST",9.26877,0.226319,0.24543,3.24683966666667,219,7,8,"Fst",1.902726,1.463958,1.39795,95,20,34,1.58821133333333,1.64083960686363
"FSTL1",67.259243,4.237696,8.205846,26.567595,1816,185,234,"Fstl1",1505.08243,1503.443739,1503.802641,72153,16848,29918,1504.10960333333,0.0183160049865782
"FSTL3",9.483012,6.551635,10.825853,8.9535,321,302,403,"Fstl3",3.963555,3.690747,5.706885,241,46,127,4.453729,1.8250815176185
"FSTL4",1.388788,2.965624,1.709212,2.021208,84,174,100,"Fstl4",0.339525,0.266789,0.287249,63,12,21,0.297854333333333,2.32784829730506
"FSTL5",16.363186,3.062799,3.164423,7.530136,1248,316,313,"Fstl5",9.724593,9.946906,10.093658,1487,362,643,9.921719,0.781025038274653
"FTCD",18.203166,24.098335,17.779188,20.0268963333333,90,171,144,"Ftcd",0.01647,0,0,2,0,0,0.00549,20.9120889649159
"FTH1",809.22921,736.461773,952.338644,832.676542333333,7661,9560,12550,"Fth1",2831.417203,2509.066515,3009.749276,29580,5884,13403,2783.410998,0.29940857974349
"FTL",415.833081,420.000135,430.155043,421.996086333333,4533,6280,6775,"Ftl1",544.060115,523.847504,477.52914,15400,3652,5344,515.145586333333,0.819528632102178
"FTMT",0,0,0,0,0,0,0,"Ftmt",0,0,0,0,0,0,0,1
"FTO",137.491637,106.677688,91.806799,111.992041333333,1866,2172,1855,"Fto",34.632602,35.725014,34.392345,4616,1066,1775,34.9166536666667,3.14595124540231
"FTSJ1",47.36332,49.524793,51.269149,49.385754,747,1033,1026,"Ftsj1",9.023821,8.048738,9.363765,595,120,236,8.812108,5.13505905153103
"FTSJ3",19.925309,24.2362,17.767426,20.6429783333333,472,602,587,"Ftsj3",13.857498,17.888049,14.436929,933,260,385,15.3941586666667,1.32016401532936
"FUBP1",125.596496,141.814309,154.855025,140.755276666667,1492,2348,2052,"Fubp1",37.625174,32.923729,35.423304,2986,731,1200,35.324069,3.90251644623477
"FUBP3",50.212901,65.346223,48.414215,54.6577796666667,632,886,752,"Fubp3",26.091788,30.36309,27.267007,1397,374,578,27.907295,1.92538871819956
"FUCA1",13.536214,13.335767,12.029196,12.967059,409,550,535,"Fuca1",54.02146,61.936921,56.867927,996,262,406,57.6087693333333,0.23831005426105
"FUCA2",13.540587,11.014481,10.151407,11.568825,370,411,450,"Fuca2",80.491097,69.047603,65.652467,2619,677,1052,71.730389,0.172813938888736
"FUNDC1",16.27447,14.234282,15.055013,15.1879216666667,221,260,288,"Fundc1",53.52224,51.672541,52.320287,2928,715,1120,52.5050226666667,0.302549571234023
"FUNDC2",48.910127,37.216504,42.856289,42.9943066666667,567,654,734,"Fundc2",73.654825,96.497106,76.642564,1188,343,520,82.2648316666667,0.528366007425424
"FUOM",10.83293,5.164193,6.801325,7.59948266666667,65,46,56,"Fuom",25.404845,24.806187,19.854462,198,47,78,23.3551646666667,0.353086615687564
"FURIN",114.70786,59.022772,99.399151,91.043261,519,629,674,"Furin",20.484419,17.315993,27.281429,1422,335,570,21.693947,4.05585070767989
"FUS",195.309007,221.436675,161.329716,192.691799333333,3211,4976,3530,"Fus",281.759324,314.716961,329.61521,5560,1896,2737,308.697165,0.625423223791323
"FUT1",5.263181,4.986189,4.046702,4.76535733333333,236,343,304,"Fut1",0.028524,0,0,3,0,0,0.009508,5.7110566071129
"FUT10",2.467728,2.359901,3.357762,2.72846366666667,65,65,77,"Fut10",1.71951,1.545264,2.349173,215,51,79,1.87131566666667,1.29852099159654
"FUT11",21.326313,21.538997,26.682881,23.1827303333333,578,781,1052,"Fut11",8.030502,6.877562,7.163885,1298,276,472,7.35731633333333,2.8935999750159
"FUT4",0.491535,0.454249,0.500983,0.482255666666667,46,58,71,"Fut4",0.589751,0.489551,0.552244,95,19,37,0.543848666666667,0.960104250287053
"FUT7",0.042638,0.186244,0.032558,0.0871466666666667,1,6,1,"Fut7",0.158465,0,0.122614,8,0,4,0.093693,0.994014469020709
"FUT8",27.150841,20.083341,16.099655,21.111279,795,824,762,"Fut8",20.583949,21.743207,22.816542,2187,558,933,21.714566,0.973440522702481
"FUT9",0.621422,1.088036,0.946094,0.885184,130,310,276,"Fut9",0.099393,0.095292,0.067236,42,12,13,0.087307,1.73381023022936
"FUZ",7.231735,9.31068,7.169527,7.90398066666667,76,123,129,"Fuz",13.503311,22.386877,14.048204,341,78,139,16.6461306666667,0.504585443396165
"FXN",3.59772,4.479928,4.394149,4.15726566666667,101,155,134,"Fxn",3.086081,2.712305,2.58477,122,25,41,2.79438533333333,1.35918342856761
"FXR1",73.436159,75.155989,68.164181,72.2521096666667,1668,2235,2234,"Fxr1",57.534062,55.11806,55.809657,5405,1244,2001,56.1539263333333,1.28166364703355
"FXR2",40.080182,36.480671,31.556008,36.0389536666667,970,1348,1219,"Fxr2",229.63232,242.531108,232.907518,6707,1616,2513,235.023648666667,0.156928993666123
"FXYD1",3.159353,1.871509,4.739743,3.25686833333333,15,13,27,"Fxyd1",343.61202,275.311923,346.844318,752,157,292,321.922753666667,0.0131823115125775
"FXYD2",0.265277,0.445306,0.376325,0.362302666666667,7,12,5,"Fxyd2",5307.566061,4610.239881,4262.896953,16657,3219,5502,4726.900965,0.000288141117327035
"FXYD3",0.053541,0.161396,0.281396,0.165444333333333,1,2,4,"Fxyd3",29.889853,25.666848,23.195189,186,35,72,26.25063,0.0427676106326104
"FXYD4",0,0,0,0,0,0,0,"Fxyd4",1.726545,1.230498,1.589751,32,7,15,1.515598,0.397519794498167
"FXYD6",197.053283,184.026413,177.465504,186.181733333333,4704,5931,6110,"Fxyd6",33.607102,31.128059,28.48505,2325,519,786,31.0734036666667,5.83604207644068
"FXYD7",80.920546,92.812325,95.333664,89.688845,556,856,945,"Fxyd7",235.715687,193.19641,233.98368,4454,888,1779,220.965259,0.408572248686899
"FYB1",0,0,0,0,0,0,0,"Fyb",3.95828,3.065249,5.713362,85,22,44,4.24563033333333,0.190634859198046
"FYB2",0.477884,0.283307,0.416277,0.392489333333333,13,7,7,"Fyb2",1.263818,1.279118,1.132289,159,40,55,1.225075,0.625816807673149
"FYCO1",2.179139,0.981837,1.606996,1.589324,261,168,193,"Fyco1",1.972669,1.919435,2.130554,627,140,278,2.00755266666667,0.860940534374682
"FYN",159.219269,165.841746,131.46762,152.176211666667,1730,2462,2178,"Fyn",69.077652,57.083696,50.493978,2593,601,1067,58.8851086666667,2.55783474518312
"FYTTD1",63.452953,44.649718,47.012642,51.7051043333333,1694,1977,1912,"Fyttd1",46.914192,49.703893,60.024371,2859,749,1161,52.214152,0.990433979542384
"FZD1",0.591213,0.013704,0.070197,0.225038,63,2,11,"Fzd1",4.382092,3.437772,4.064719,719,136,281,3.96152766666667,0.246907420920022
"FZD10",0,0,0,0,0,0,0,"Fzd10",0.125243,0.193976,0.019233,16,6,1,0.112817333333333,0.898620079006677
"FZD2",0.704343,0.052388,0.03412,0.263617,41,4,3,"Fzd2",1.072107,1.229055,1.312393,152,42,78,1.20451833333333,0.573194144450299
"FZD3",3.223401,14.181401,6.668284,8.024362,517,868,597,"Fzd3",4.923414,5.681364,5.445234,2246,532,943,5.350004,1.4211584748608
"FZD4",0.866748,0.694573,0.629247,0.730189333333333,104,114,111,"Fzd4",1.60479,1.761558,1.879269,455,122,212,1.748539,0.629494190671238
"FZD5",1.225064,0.704741,0.697635,0.875813333333333,135,107,117,"Fzd5",0.439598,0.241952,0.349638,127,17,41,0.343729333333333,1.3959755784151
"FZD6",3.814104,1.612506,1.506619,2.31107633333333,165,112,110,"Fzd6",1.003579,1.17404,2.750462,169,31,75,1.64269366666667,1.25291719395904
"FZD7",1.70916,1.230905,1.378106,1.43939033333333,104,103,124,"Fzd7",1.731861,2.017799,2.115492,315,89,158,1.95505066666667,0.825498649092537
"FZD8",3.237066,0.889781,1.283498,1.80344833333333,163,63,113,"Fzd8",1.238664,1.174621,1.257177,298,69,125,1.22348733333333,1.26083395722815
"FZD9",1.374349,0.975158,1.424289,1.257932,42,42,73,"Fzd9",0.143095,0.100038,0.222675,12,2,8,0.155269333333333,1.95446372101397
"FZR1",46.431076,47.403239,47.431004,47.0884396666667,1259,1696,1740,"Fzr1",22.462834,18.483155,21.348708,1787,349,642,20.764899,2.20944924516611
"G0S2",0.563082,0.676815,1.312226,0.850707666666667,6,10,21,"G0s2",6.31659,5.62698,7.465602,180,39,85,6.469724,0.247761184572103
"G2E3",10.893076,12.41933,16.353099,13.221835,310,428,423,"G2e3",2.24952,1.556414,2.570842,436,97,185,2.125592,4.55012522427751
"G3BP1",101.5372,95.724451,79.952564,92.4047383333333,946,1098,978,"G3bp1",12.114193,10.050454,13.041478,3400,706,1201,11.735375,7.33427467454498
"G3BP2",288.796372,277.96427,246.339179,271.033273666667,6259,8043,7719,"G3bp2",124.832283,123.596432,133.454495,15991,4017,6570,127.294403333333,2.12038301436948
"G6PC2",0,0,0.015421,0.00514033333333333,0,0,1,"G6pc2",0,0,0,0,0,0,0,1.00514033333333
"G6PC3",56.512084,50.304286,58.862546,55.2263053333333,787,967,1126,"G6pc3",42.32295,54.066661,38.112009,1918,475,660,44.8338733333333,1.22674129948433
"G6PD",25.242472,23.144516,21.4338,23.273596,491,716,706,"G6pd2",0,0,0,0,0,0,0,24.273596
"G6PD",25.242472,23.144516,21.4338,23.273596,491,716,706,"G6pdx",23.712964,24.090799,20.242067,1757,377,620,22.6819433333333,1.02498328191816
"GAA",19.838742,23.146035,21.779571,21.588116,496,783,797,"Gaa",275.745898,284.849901,298.801841,11617,2678,4199,286.46588,0.0785766853443616
"GAB1",3.426639,3.605051,3.148896,3.39352866666667,173,186,202,"Gab1",12.88047,12.710046,14.930885,2095,491,799,13.5071336666667,0.302852980307321
"GAB2",17.976484,19.521006,15.275598,17.5910293333333,1662,2167,1879,"Gab2",7.449155,6.6973,7.731542,1847,428,762,7.29266566666667,2.24186408576221
"GAB3",0.361674,0.308534,0.030284,0.233497333333333,6,10,3,"Gab3",0.588906,0.794276,0.600964,41,12,19,0.661382,0.742452568604531
"GABARAP",499.83782,491.251031,431.782411,474.290420666667,3253,4394,4125,"Gabarap",200.535006,166.276529,198.74048,5620,1159,2136,188.517338333333,2.50789940828897
"GABARAPL1",282.632702,264.556527,276.53545,274.574893,4410,5813,6622,"Gabarapl1",412.344272,391.676894,423.989379,20041,4701,7796,409.336848333333,0.671582126049131
"GABARAPL2",190.181061,174.945556,180.48536,181.870659,2224,2782,2985,"Gabarapl2",258.151687,226.644154,245.847294,8158,1814,3137,243.547711666667,0.747791331816933
"GABBR1",132.952125,124.294993,108.765182,122.0041,5050,6277,6785,"Gabbr1",275.549418,268.197044,421.39964,18750,4307,7196,321.715367333333,0.381153525524394
"GABBR2",54.499788,65.646603,21.325129,47.1571733333333,767,1625,1361,"Gabbr2",52.949386,42.132249,53.012484,9355,1949,3571,49.3647063333333,0.956169048512074
"GABPA",2.59322,2.202178,1.870744,2.22204733333333,194,226,192,"Gabpa",20.95927,12.121298,21.886301,1217,233,448,18.3222896666667,0.166752873956328
"GABPB1",5.747272,9.722093,8.728501,8.06595533333333,178,273,246,"Gabpb1",5.764303,7.308134,7.494101,463,110,188,6.85551266666667,1.15408830944961
"GABPB2",1.669536,1.249956,1.337343,1.418945,110,133,128,"Gabpb2",2.591031,2.007824,3.031639,701,152,344,2.543498,0.682643252514888
"GABRA1",1.4255,0.926275,0.194424,0.848733,24,34,16,"Gabra1",42.666844,38.786655,35.895875,4207,964,1442,39.116458,0.0460841532918983
"GABRA2",12.925492,5.829141,14.228908,10.9945136666667,708,464,985,"Gabra2",10.307332,7.639742,11.617601,1524,346,672,9.85489166666667,1.10498695288683
"GABRA4",0.115072,0.17793,0.258763,0.183921666666667,13,3,18,"Gabra4",0.592189,0.95726,0.458399,69,13,28,0.669282666666667,0.709239777245635
"GABRA5",2.194377,1.259837,3.674493,2.37623566666667,74,68,121,"Gabra5",2.756197,2.145175,3.265638,270,52,127,2.72233666666667,0.907020500563714
"GABRA6",0,0,0.281409,0.093803,0,0,2,"Gabra6",0.017373,0,0.027839,1,0,1,0.0150706666666667,1.07756340116879
"GABRB1",3.40617,2.373366,2.670633,2.816723,25,22,28,"Gabrb1",0.595189,0.410805,0.536214,350,60,124,0.514069333333333,2.52083766309249
"GABRB2",0.328062,0.236574,0.329838,0.298158,34,30,25,"Gabrb2",3.183387,3.658645,3.380367,523,120,217,3.40746633333333,0.294536112546596
"GABRB3",30.566095,28.91567,27.146383,28.8760493333333,2641,3469,3398,"Gabrb3",19.875936,16.317623,21.900874,4056,936,1661,19.364811,1.46704279913687
"GABRD",0.486127,0.127843,0.251187,0.288385666666667,7,5,8,"Gabrd",0.39555,0.108038,0.275957,31,2,9,0.259848333333333,1.02265140380654
"GABRG1",0.122966,0.273206,0.069266,0.155146,13,39,10,"Gabrg1",4.873063,6.434064,6.962503,672,216,398,6.08987666666667,0.162928927301509
"GABRG2",28.428862,18.960475,24.201447,23.8635946666667,752,993,983,"Gabrg2",35.39149,32.972503,34.072226,4220,1013,1615,34.1454063333333,0.707449344328252
"GABRG3",3.348105,0.813954,1.737499,1.96651933333333,497,161,321,"Gabrg3",0.530982,0.532622,0.56698,166,38,61,0.543528,1.92190833812755
"GABRP",6.960895,5.029107,3.881378,5.29046,54,44,40,"Gabrp",0,0.030241,0,0,1,0,0.0100803333333333,6.22768288066857
"GABRR1",0.146738,0.12208,0.127018,0.131945333333333,6,5,7,"Gabrr1",0.152628,0.089637,0.251353,14,2,9,0.164539333333333,0.972011250228273
"GABRR2",0.120352,0.04786,0.049046,0.0724193333333333,8,5,5,"Gabrr2",0.097414,0.057844,0.072069,6,1,2,0.0757756666666667,0.99688008063639
"GABRR3",0.85952,1.117598,4.03638,2.00449933333333,48,77,364,"Gabrr3",0.063751,0.069634,0.088869,11,3,6,0.0740846666666667,2.7972648959393
"GAD1",4.99631,2.471152,1.784191,3.08388433333333,199,119,72,"Gad1",0.295722,0.166972,0.227301,36,5,11,0.229998333333333,3.32023566427597
"GAD2",0.447498,0.108171,0.100897,0.218855333333333,15,8,4,"Gad2",0.021035,0.016903,0.119511,5,1,5,0.052483,1.15807602909817
"GADD45A",41.568143,25.215914,36.368361,34.3841393333333,645,536,782,"Gadd45a",21.903182,15.49585,25.913181,575,116,239,21.104071,1.60079739760759
"GADD45B",34.098121,21.714799,18.389191,24.734037,182,133,167,"Gadd45b",3.482731,3.051709,4.244203,129,34,63,3.592881,5.60302716312484
"GADD45G",11.0762,8.921101,11.729018,10.5754396666667,132,145,235,"Gadd45g",6.120645,5.415251,8.392064,222,49,122,6.64265333333333,1.51458389669207
"GADD45GIP1",7.894248,11.099767,11.625307,10.2064406666667,204,395,447,"Gadd45gip1",6.508122,5.045071,6.141322,627,117,242,5.89817166666667,1.62455230286866
"GADL1",0.35972,0.107565,0.107694,0.191659666666667,19,11,11,"Gadl1",2.307019,2.8977,1.91551,346,94,110,2.37340966666667,0.353250800945315
"GAK",30.839702,33.766673,27.030841,30.5457386666667,855,1211,961,"Gak",65.440709,77.972146,67.454782,4396,1024,1720,70.2892123333333,0.442503678104416
"GAL",16.224669,6.922909,15.075673,12.7410836666667,125,74,186,"Gal",36.046162,25.509386,28.794456,817,137,250,30.116668,0.441598813429081
"GAL3ST1",3.392049,2.547845,1.655857,2.531917,46,41,56,"Gal3st1",4.402189,4.441398,4.865978,298,75,127,4.569855,0.634112916763542
"GAL3ST2",0.054764,0.116747,0.19773,0.123080333333333,1,3,6,"Gal3st2b",0.035844,0,0.10215,4,0,4,0.045998,1.07369262018984
"GAL3ST2",0.054764,0.116747,0.19773,0.123080333333333,1,3,6,"Gal3st2c",0.043866,0.009768,0.061498,18,1,10,0.0383773333333333,1.08157246627109
"GAL3ST2",0.054764,0.116747,0.19773,0.123080333333333,1,3,6,"Gal3st2",0,0,0.039177,0,0,0,0.013059,1.10860308563799
"GAL3ST3",5.477112,5.086918,7.748047,6.10402566666667,157,224,355,"Gal3st3",1.025663,0.940492,0.920721,97,21,36,0.962292,3.62026939245875
"GAL3ST4",2.638569,2.528187,2.515171,2.56064233333333,98,110,91,"Gal3st4",0.058961,0.060454,0.156773,4,1,2,0.0920626666666667,3.26047436838179
"GALC",30.875202,29.841634,27.298712,29.338516,766,1090,1025,"Galc",13.875346,11.17597,12.207547,1514,340,585,12.419621,2.2607580348208
"GALE",24.670064,23.053501,23.054863,23.5928093333333,277,360,399,"Gale",21.573571,22.045891,25.570764,877,198,368,23.0634086666667,1.02200023587681
"GALK1",6.65169,8.43277,10.15719,8.41388333333333,91,127,158,"Galk1",2.591684,3.361163,2.996665,137,43,63,2.98317066666667,2.36341450596476
"GALK2",11.767353,8.822111,12.420079,11.003181,196,193,225,"Galk2",13.098515,13.103382,14.356056,758,166,271,13.5193176666667,0.826704207151332
"GALM",1.339623,0.091503,0.281228,0.570784666666667,15,3,14,"Galm",8.646235,10.695492,10.477994,579,144,247,9.939907,0.143582999989549
"GALNS",7.581468,10.73722,7.34249,8.553726,150,274,204,"Galns",1.833908,1.378978,3.006526,122,23,60,2.07313733333333,3.10878589654091
"GALNT1",31.833688,27.706698,25.620819,28.3870683333333,1373,1733,1602,"Galnt1",22.327621,22.057292,24.786006,2231,556,911,23.056973,1.22156134661386
"GALNT10",8.733447,2.191893,1.154413,4.02658433333333,298,74,92,"Galnt10",6.423424,6.295163,5.368359,1246,292,413,6.028982,0.715122664040587
"GALNT11",45.19898,38.134649,36.347939,39.893856,1517,1749,1844,"Galnt11",11.689817,12.033172,12.783616,1183,288,468,12.1688683333333,3.10534322045643
"GALNT12",2.644507,2.416779,1.801697,2.287661,45,54,47,"Galnt12",0.205729,0.210825,0.094197,18,4,3,0.170250333333333,2.80936557448819
"GALNT13",16.039188,10.352071,10.886236,12.4258316666667,980,833,811,"Galnt13",12.95132,9.723875,12.304577,2051,486,846,11.659924,1.06049859909638
"GALNT14",38.860829,39.080088,43.725696,40.5555376666667,618,894,1049,"Galnt14",36.356759,37.704766,36.128696,2658,658,1031,36.7300736666667,1.10139031356781
"GALNT15",2.568596,1.043069,1.850578,1.82074766666667,44,37,47,"Galnt15",0.6517,0.556533,0.67073,162,37,65,0.626321,1.73443475591022
