"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","FoldChange"
"ERN2",0.792497,1.444144,0.85089,1.029177,10,44,25,"Ern2",0.094396,0.064225,0.049602,4,5,4,0.0694076666666667,1.89747751325266
"ERO1A",27.588245,25.981633,32.307259,28.6257123333333,1204,1386,1854,"Ero1a",36.064451,17.392873,18.047342,950,993,820,23.8348886666667,1.19290699189229
"ERO1B",3.195598,1.848917,1.777066,2.27386033333333,145,155,188,"Ero1b",7.574818,4.218041,3.485109,430,423,352,5.092656,0.537345343858792
"ERP27",0.090564,0,0,0.030188,2,0,0,"Erp27",0.238126,0.018589,0.221402,3,1,5,0.159372333333333,0.888573903638089
"ERP29",116.489956,86.560259,76.175504,93.0752396666667,1494,1440,1586,"Erp29",59.849706,65.328964,68.114219,743,1499,1600,64.430963,1.43777861968296
"ERP44",6.930393,6.917248,6.351615,6.73308533333333,537,727,700,"Erp44",23.904334,19.515826,22.149366,423,693,623,21.8565086666667,0.338331870633027
"ERRFI1",23.304878,12.243607,11.990347,15.8462773333333,1011,712,777,"Errfi1",9.809184,9.414395,7.262162,441,724,581,8.82858033333333,1.71400922228816
"ESAM",0.455867,0.764875,0.20851,0.476417333333333,15,21,11,"Esam",68.239017,82.439617,93.055484,155,374,357,81.244706,0.0179515181601273
"ESCO1",11.941709,10.441508,10.263955,10.8823906666667,253,354,336,"Esco1",7.103485,6.902596,4.802719,282,395,339,6.2696,1.63453156523972
"ESCO2",0.30844,0.314595,0.195997,0.273010666666667,7,4,5,"Esco2",0.983525,0.118623,0.129444,13,1,10,0.410530666666667,0.90250477834347
"ESD",56.172406,71.522275,56.976991,61.557224,894,1399,1179,"Esd",77.459093,101.278853,104.449085,624,1454,1438,94.395677,0.65576581630633
"ESF1",5.769352,5.722469,4.445685,5.312502,207,296,263,"Esf1",8.060161,4.546755,4.029672,384,355,293,5.54552933333333,0.964399008626142
"ESM1",0.161568,0.11947,0.191239,0.157425666666667,2,2,3,"Esm1",0.104293,0.120206,0.124009,3,6,6,0.116169333333333,1.03696243222355
"ESPL1",0.195081,0.017492,0.03229,0.081621,9,2,3,"Espl1",0.459836,1.157191,0.167438,23,16,17,0.594821666666667,0.678208117313012
"ESPN",1.033706,0.729347,1.862013,1.20835533333333,4,11,24,"Espn",2.906887,1.366477,1.137992,60,71,71,1.80378533333333,0.787633527816442
"ESPNL",0.057252,0.054617,0.046204,0.052691,3,5,5,"Espnl",0.152695,0.099529,0.138359,12,15,14,0.130194333333333,0.931424772671839
"ESR1",0.366593,0.128459,0.257793,0.250948333333333,18,16,22,"Esr1",1.046659,0.718645,0.695658,70,64,62,0.820320666666667,0.687213168668817
"ESR2",0.348026,0.131037,1.470633,0.649898666666667,24,8,21,"Esr2",0.090228,0.038135,0.062678,4,3,5,0.0636803333333333,1.55112265871858
"ESRP1",0.226253,0.640761,1.028855,0.631956333333333,6,24,45,"Esrp1",0.0172,0.139502,0.071122,1,7,7,0.0759413333333333,1.51677074090781
"ESRP2",1.395522,0.068357,0.266088,0.576655666666667,11,5,5,"Esrp2",0.067537,0.010538,1.037492,2,1,3,0.371855666666667,1.14928684188594
"ESRRA",7.97356,9.215296,7.629902,8.27291933333333,125,229,232,"Esrra",18.112973,23.485193,23.148944,391,951,947,21.58237,0.410626490192718
"ESRRB",0.838651,0.271693,0.69729,0.602544666666667,31,18,42,"Esrrb",0.685793,0.542009,0.583928,40,63,69,0.60391,0.99914874691639
"ESRRG",2.541525,2.971371,2.065538,2.52614466666667,212,269,230,"Esrrg",8.449157,4.0367,4.019689,607,498,489,5.50184866666667,0.542329550785197
"ESS2",5.65566,7.090381,5.619859,6.12196666666667,233,439,330,"Ess2",7.688265,8.478398,8.264554,261,568,546,8.143739,0.778889977794277
"ESX1",0,0,0,0,0,0,0,"Esx1",0,0,0,0,0,0,0,1
"ESYT2",10.8316,6.886005,6.924511,8.21403866666667,864,832,914,"Esyt2",23.436904,11.104826,12.722437,794,753,734,15.7547223333333,0.549936816818232
"ESYT3",2.892105,1.000914,1.92099,1.938003,76,67,114,"Esyt3",1.992888,0.9501,0.585362,41,39,45,1.17611666666667,1.35011281564254
"ETAA1",2.370844,2.272665,1.627419,2.09030933333333,178,244,179,"Etaa1",2.217863,2.231976,1.993458,138,241,208,2.14776566666667,0.981746947067322
"ETF1",40.411113,49.742751,37.056926,42.4035966666667,1367,2011,1894,"Etf1",23.207726,17.183083,16.653834,1296,1678,1621,19.014881,2.16856631156921
"ETFA",100.397089,127.586176,113.056484,113.679916333333,719,1182,1125,"Etfa",40.173163,38.596457,42.846521,350,686,775,40.5387136666667,2.76079604326698
"ETFB",53.044803,63.514552,74.298746,63.619367,858,1236,1459,"Etfb",75.994736,107.511739,127.397159,258,705,807,103.634544666667,0.617572018933683
"ETFBKMT",0.804213,1.122587,1.139503,1.022101,61,74,71,"Etfbkmt",2.055394,3.142507,2.821505,29,48,60,2.67313533333333,0.550510889606935
"ETFDH",16.944992,15.660224,16.475748,16.3603213333333,271,331,372,"Etfdh",10.421386,10.359569,9.781144,350,592,576,10.1873663333333,1.55177910654515
"ETFRF1",57.403342,53.157009,45.590131,52.0501606666667,312,392,369,"Etfrf1",9.813357,11.348675,12.679525,186,361,356,11.280519,4.31986308287676
"ETHE1",7.812869,9.694424,11.068328,9.525207,79,137,155,"Ethe1",4.618155,6.102052,6.833138,88,220,252,5.851115,1.53627650389754
"ETNK1",14.708297,11.727336,9.012759,11.8161306666667,1571,1694,1276,"Etnk1",65.134858,31.042168,26.759493,6325,5262,4491,40.9788396666667,0.305299783615585
"ETNK2",65.844521,75.84813,63.347602,68.346751,1031,1655,1664,"Etnk2",3.29844,3.258675,1.976026,59,106,102,2.84438033333333,18.0384730404319
"ETNPPL",0.137956,0.13293,0,0.0902953333333333,1,1,0,"Etnppl",15.229168,14.865224,13.996181,556,1043,949,14.6968576666667,0.0694594648487288
"ETS1",2.344426,2.1449,0.752481,1.747269,66,19,19,"Ets1",2.47734,1.303862,1.991954,161,164,197,1.92438533333333,0.939434680062682
"ETS2",13.292397,11.519659,10.698914,11.83699,558,691,692,"Ets2",24.613063,11.646528,10.100573,1035,929,760,15.453388,0.780203445029073
"ETV1",1.81779,2.298416,4.843258,2.986488,105,188,378,"Etv1",23.779947,11.022777,13.232137,1680,1385,1218,16.0116203333333,0.234339111847488
"ETV2",1.75354,1.126338,2.200223,1.693367,15,15,25,"Etv2",0,0,0,0,0,0,0,2.693367
"ETV3",3.125251,2.683116,2.085791,2.631386,255,305,259,"Etv3",5.840669,2.762589,2.382015,449,385,333,3.66175766666667,0.778973567409088
"ETV3L",0,0.058751,0,0.0195836666666667,0,2,0,"Etv3l",0,0.04749,0,0,2,0,0.01583,1.00369517209244
"ETV4",6.934875,10.875512,11.895875,9.90208733333333,200,350,506,"Etv4",3.138934,2.197067,3.457541,59,120,121,2.93118066666667,2.77323487718957
"ETV5",24.889197,62.9094,43.994583,43.93106,316,485,406,"Etv5",56.18738,24.340914,19.386917,1565,1522,1197,33.3050703333333,1.30974982891499
"ETV6",5.591632,3.772896,2.585397,3.98330833333333,555,510,374,"Etv6",3.129066,2.444982,2.937346,267,234,256,2.83713133333333,1.2987067422069
"EVA1A",4.014527,0.26949,0.955412,1.74647633333333,64,3,14,"Eva1a",4.959856,6.592305,6.231069,119,290,247,5.92774333333333,0.396446028841523
"EVA1B",0.532223,0,0,0.177407666666667,6,0,0,"Eva1b",0.499462,1.196772,1.1884,6,30,34,0.961544666666667,0.600245146936921
"EVA1C",4.47961,3.210094,6.664323,4.78467566666667,29,27,64,"Eva1c",1.1906,1.222336,0.60918,23,40,22,1.007372,2.88171582878842
"EVC",1.437505,1.023239,1.182256,1.21433333333333,107,81,95,"Evc",2.245078,2.047818,2.637734,110,120,127,2.31021,0.668940439831108
"EVC2",0.254916,0.20698,0.193515,0.218470333333333,18,20,20,"Evc2",4.399101,2.090808,1.646875,242,199,174,2.71226133333333,0.328228598130304
"EVI2A",0.036556,0.080851,0.025992,0.0477996666666667,1,3,1,"Evi2a",23.714054,27.104351,34.622641,301,657,786,28.4803486666667,0.0355423091671711
"EVI2B",0,0,0,0,0,0,0,"Evi2b",0.348509,0.201029,0.176787,9,9,8,0.242108333333333,0.805082755798273
"EVI2B",0,0,0,0,0,0,0,"Evi2",0,0.021685,0,0,2,0,0.00722833333333333,0.992823540508028
"EVI5",5.473353,6.772967,7.193105,6.47980833333333,354,448,425,"Evi5",21.082197,14.398858,12.415973,923,1007,919,15.965676,0.44087888589487
"EVI5L",111.912406,86.543248,74.440511,90.9653883333333,1139,1630,1647,"Evi5l",36.243862,25.371284,24.295298,1183,1423,1366,28.6368146666667,3.10307937501696
"EVL",607.051088,776.680542,594.345874,659.359168,4361,6923,6497,"Evl",88.352932,74.000218,68.278216,1089,1648,1679,76.877122,8.4795014381759
"EVPL",0.359693,0.124259,0,0.161317333333333,2,1,0,"Evpl",0.846211,0.528591,0.469912,81,97,88,0.614904666666667,0.719124390005272
"EVX1",0.148294,0.106372,0.064328,0.106331333333333,6,6,4,"Evx1",0,0,0.067649,0,0,5,0.0225496666666667,1.08193408046357
"EVX2",0.033221,0.01205,0.042814,0.0293616666666667,2,1,4,"Evx2",0.018842,0.050499,0.121521,1,5,12,0.0636206666666667,0.967790208413902
"EWSR1",94.251187,119.717211,80.876483,98.281627,2474,4108,3127,"Ewsr1",222.026378,129.043129,217.898741,1694,2086,1990,189.656082666667,0.520736740267442
"EXD1",0.403627,0.718244,0.271737,0.464536,9,10,13,"Exd1",0.478934,0.627811,0.352549,18,30,27,0.486431333333333,0.985269865588589
"EXD2",14.989424,14.474458,10.863176,13.4423526666667,495,668,523,"Exd2",43.447374,27.257405,24.733012,883,1081,998,31.812597,0.440146589636494
"EXO1",0.643984,0.016232,0.227181,0.295799,7,1,5,"Exo1",0.444841,0.226794,0.203667,14,6,8,0.291767333333333,1.00312104708227
"EXO5",4.938437,5.748833,3.75781,4.81502666666667,86,125,103,"Exo5",5.396097,5.242202,4.450739,86,139,147,5.02967933333333,0.96440064971946
"EXOC1",35.892049,40.883272,32.639468,36.4715963333333,1211,1680,1550,"Exoc1",32.687142,28.083661,25.521192,586,829,781,28.7639983333333,1.2589570767234
"EXOC1L",0.090124,0.198777,0.188468,0.159123,1,3,3,"Gm7271",0,0,0.131711,0,0,1,0.0439036666666667,1.11037353063549
"EXOC2",13.423974,14.406776,11.767943,13.1995643333333,903,1395,1221,"Exoc2",12.070436,8.15471,7.843003,731,920,885,9.35604966666667,1.37113714112804
"EXOC3",20.167149,19.360787,18.542992,19.356976,621,846,719,"Exoc3",31.73954,24.32109,24.657411,1531,1913,1812,26.9060136666667,0.729483481344242
"EXOC3L1",1.387779,1.300186,1.591273,1.42641266666667,21,37,44,"Exoc3l",3.658011,2.084356,2.434943,49,67,72,2.72577,0.651251329702764
"EXOC3L2",0.033015,0.076354,0.128461,0.0792766666666667,1,4,9,"Exoc3l2",0.130458,0.156458,0.068157,4,11,5,0.118357666666667,0.965055007744988
"EXOC3L4",0.38141,0.136326,0.095931,0.204555666666667,2,1,1,"Exoc3l4",3.532561,3.127637,3.04622,26,56,74,3.23547266666667,0.284396987412188
"EXOC4",67.687172,60.467262,47.876427,58.6769536666667,1275,1581,1351,"Exoc4",27.178802,11.631499,13.816993,1145,1197,1121,17.5424313333333,3.21839960433812
"EXOC5",30.934267,29.812695,24.395805,28.3809223333333,1313,1665,1513,"Exoc5",24.914831,17.417104,22.869741,939,1211,957,21.733892,1.29238417835949
"EXOC6",33.900524,38.325227,26.967474,33.0644083333333,200,328,218,"Exoc6",9.565333,8.944398,8.488429,506,813,769,8.99938666666667,3.4066497745195
"EXOC6B",17.311252,14.598836,15.307672,15.7392533333333,994,1372,1359,"Exoc6b",27.844074,10.686314,10.321411,1697,1546,1527,16.283933,0.968486358592881
"EXOC7",95.347154,115.8583,88.442445,99.882633,2634,4119,2898,"Exoc7",63.583731,70.960642,63.669587,672,1305,1248,66.07132,1.50410984903831
"EXOC8",4.701207,5.004949,3.945388,4.55051466666667,386,561,463,"Exoc8",6.003779,3.853739,3.379655,403,471,421,4.412391,1.02551989807585
"EXOG",33.433254,36.216071,32.431404,34.0269096666667,363,560,460,"Exog",7.399223,7.651745,6.893109,309,561,531,7.31469233333333,4.21265252669
"EXOSC1",25.338536,20.022582,16.326311,20.5624763333333,161,218,173,"Exosc1",8.902246,9.169388,9.759031,112,213,225,9.27688833333333,2.09815224549973
"EXOSC10",40.934912,54.434802,43.841937,46.4038836666667,753,1304,934,"Exosc10",21.432808,18.35064,18.793959,447,766,694,19.5258023333333,2.30947774400439
"EXOSC2",14.062223,18.318767,13.887711,15.4229003333333,238,489,394,"Exosc2",12.818004,12.551023,10.386533,209,359,311,11.91852,1.27126794194175
"EXOSC3",53.29488,56.919368,64.111318,58.108522,128,180,169,"Exosc3",14.246781,12.423514,13.610239,72,119,118,13.4268446666667,4.09712056695049
"EXOSC4",7.479222,7.838561,8.719774,8.012519,83,117,138,"Exosc4",6.661234,6.846225,9.057988,128,309,376,7.52181566666667,1.05758201685267
"EXOSC5",14.619675,9.24619,13.175538,12.3471343333333,69,101,120,"Exosc5",6.4277,9.540386,9.596237,98,257,261,8.521441,1.40179772508524
"EXOSC6",7.094475,6.398055,5.651929,6.38148633333333,537,662,645,"Exosc6",0,0,0,0,0,0,0,7.38148633333333
"EXOSC7",23.556923,35.087286,30.351351,29.6651866666667,240,356,318,"Exosc7",16.373699,18.011058,16.11079,131,275,264,16.831849,1.71968631332997
"EXOSC8",64.832827,34.511803,30.666636,43.3370886666667,143,130,144,"Exosc8",22.035991,23.518913,17.5142,127,269,214,21.0230346666667,2.01321431572615
"EXOSC9",8.578536,13.774357,10.266352,10.8730816666667,151,263,221,"Exosc9",25.671806,21.792433,16.323967,324,501,475,21.2627353333333,0.53331639122033
"EXPH5",0.029654,0.040951,0.020581,0.0303953333333333,5,9,5,"Exph5",2.267386,0.672513,0.506843,203,102,79,1.148914,0.47949584456769
"EXT1",8.570187,6.225103,6.571599,7.12229633333333,345,396,330,"Ext1",12.117862,8.500582,8.056777,581,581,526,9.558407,0.769272896312231
"EXT2",32.652663,23.632885,25.709206,27.3315846666667,1112,1338,1159,"Ext2",13.926601,8.697629,9.799911,427,629,627,10.808047,2.39934551976857
"EXTL1",1.635938,1.118063,1.286605,1.34686866666667,49,47,64,"Extl1",14.419952,9.58993,9.674362,801,957,930,11.2280813333333,0.191924522146347
"EXTL2",30.103129,29.720105,39.369947,33.0643936666667,1157,1757,2300,"Extl2",71.356391,111.382358,57.985211,1236,1943,1708,80.24132,0.419298869918247
"EXTL3",40.403536,34.55427,28.696696,34.5515006666667,1428,1796,1662,"Extl3",36.951515,19.038987,14.498824,2558,2481,2189,23.496442,1.45129242306563
"EYA1",0.290633,0.334905,0.295004,0.306847333333333,9,14,14,"Eya1",2.414559,1.182075,1.426051,125,111,79,1.67422833333333,0.488682031015801
"EYA2",0.263649,0.137422,0.230353,0.210474666666667,7,7,8,"Eya2",1.64356,4.058169,4.539718,32,65,77,3.41381566666667,0.274246764722919
"EYA3",6.200115,3.669355,3.834657,4.56804233333333,430,465,431,"Eya3",11.357039,5.165386,6.346922,403,416,413,7.62311566666667,0.645711196343688
"EYA4",0.12431,0,0,0.0414366666666667,4,0,0,"Eya4",1.411679,0.475318,0.338021,95,59,42,0.741672666666667,0.597952007055287
"EZH1",21.402758,22.378693,18.974853,20.918768,702,956,1006,"Ezh1",17.244659,14.394879,13.311085,823,1213,1134,14.983541,1.37133367380858
"EZH2",1.718912,3.5713,1.986266,2.42549266666667,77,124,102,"Ezh2",4.502008,3.25402,2.243592,57,65,51,3.33320666666667,0.790521415241369
"EZR",31.31323,22.845059,30.794065,28.3174513333333,1450,1481,2088,"Ezr",19.893252,15.141565,11.035036,777,917,791,15.3566176666667,1.7923908188598
"F10",1.437392,1.724112,2.22029,1.79393133333333,29,44,64,"F10",0.082556,0,0.015125,3,0,1,0.0325603333333333,2.70582865052922
"F11",0.041878,0.093631,0.044373,0.0599606666666667,2,1,1,"F11",0.031219,0,0,1,0,0,0.0104063333333333,1.04904396548055
"F11R",9.745366,4.394539,4.098913,6.079606,337,266,296,"F11r",4.591471,2.587435,4.042267,88,131,150,3.740391,1.49346456864001
"F12",8.429388,10.928928,15.712527,11.690281,104,188,286,"F12",0.147036,0.295396,0.145601,4,8,6,0.196011,10.6105052545503
"F13A1",0.113789,0.059918,0.078699,0.0841353333333333,7,5,7,"F13a1",0.69768,0.69751,0.434418,40,45,44,0.609869333333333,0.673430638677093
"F13B",0,0,0,0,0,0,0,"F13b",0,0,0,0,0,0,0,1
"F2",0.032807,0.140507,0,0.0577713333333333,1,2,0,"F2",0,0.039923,0.039357,0,2,2,0.0264266666666667,1.03053765815385
"F2R",18.321516,13.22321,10.981276,14.175334,1064,1043,913,"F2r",2.752712,2.635461,2.387499,133,224,199,2.59189066666667,4.22488750585578
"F2RL1",7.169578,2.936406,3.663598,4.58986066666667,173,119,170,"F2rl1",0.17458,0.084757,0.1269,7,6,9,0.128745666666667,4.95227652405901
"F2RL2",0.879565,0.38005,0.464772,0.574795666666667,40,16,36,"F2rl2",0.440261,0.298583,0.186206,16,19,12,0.30835,1.20365014458415
"F2RL3",0.209675,0.129056,0.119935,0.152888666666667,11,9,9,"F2rl3",0.252143,0.053344,0.104729,6,2,4,0.136738666666667,1.01420731120844
"F3",1.343859,0.574921,0.421392,0.780057333333333,23,12,11,"F3",27.042523,26.182851,20.949515,563,935,814,24.724963,0.0691957198668598
"F5",0.666547,0.4923,0.991117,0.716654666666667,31,41,53,"F5",1.850138,0.408118,0.361867,213,82,73,0.873374333333333,0.916343645859708
"F7",0.796421,0.710544,1.063295,0.856753333333333,18,26,39,"F7",0,0.042602,0,0,2,0,0.0142006666666667,1.83075538634366
"F8",1.331531,1.170123,1.176746,1.22613333333333,44,61,74,"F8",0.439773,0.216526,0.344862,42,42,46,0.333720333333333,1.66911553921474
"F8A1",9.025358,7.428736,6.618178,7.69075733333333,158,183,216,"F8a",4.451137,5.027829,4.35468,144,308,273,4.61121533333333,1.54881907341998
"F8A2",0,0,0,0,0,0,0,"F8a",4.451137,5.027829,4.35468,144,308,273,4.61121533333333,0.178214511579963
"F8A3",0.917079,1.044098,1.858446,1.27320766666667,16,26,60,"F8a",4.451137,5.027829,4.35468,144,308,273,4.61121533333333,0.405118594034828
"F9",0,0,0,0,0,0,0,"F9",0.024863,0.086413,0.043959,1,6,3,0.051745,0.950800811983894
"FA2H",0.232085,0.034213,0,0.088766,1,1,0,"Fa2h",17.784841,19.239506,19.689647,468,953,1075,18.9046646666667,0.0546990375488868
"FAAH",25.019926,30.331235,22.418852,25.9233376666667,348,619,489,"Faah",22.011054,14.748299,14.985344,884,1251,1196,17.2482323333333,1.47539428339516
"FAAP100",15.314142,15.241001,11.120692,13.891945,530,797,779,"Faap100",4.080832,4.971187,5.069243,119,232,217,4.70708733333333,2.60937745126498
"FAAP20",29.586537,27.893331,28.026317,28.5020616666667,413,574,653,"Faap20",16.502501,20.334681,18.804942,158,392,370,18.5473746666667,1.50925953841645
"FAAP24",0.841888,1.663057,1.038687,1.18121066666667,19,34,39,"Faap24",2.347973,2.699265,2.260277,39,105,87,2.43583833333333,0.634840890360092
"FABP1",0,0,0,0,0,0,0,"Fabp1",0,0,0,0,0,0,0,1
"FABP12",0,0,0,0,0,0,0,"Fabp12",0,0.139502,0.015941,0,1,1,0.0518143333333333,0.950738137244121
"FABP2",0.180246,0.060848,0.042567,0.0945536666666667,6,3,2,"Fabp2",0,0,0,0,0,0,0,1.09455366666667
"FABP3",95.988373,30.715168,47.56603,58.089857,605,269,428,"Fabp3",39.410842,52.664955,52.775464,364,873,888,48.2837536666667,1.19897233071282
"FABP4",0,0,0,0,0,0,0,"Fabp4",0,0.119961,0,0,2,0,0.039987,0.961550480919473
"FABP5",27.455574,36.37934,26.286977,30.0406303333333,205,363,280,"Fabp5",69.754132,97.922369,117.218351,848,2072,2472,94.9649506666667,0.323457992920276
"FABP6",19.760153,26.665117,26.104885,24.1767183333333,107,177,183,"Fabp6",0,0,0,0,0,0,0,25.1767183333333
"FABP7",8.522882,1.564874,3.876429,4.65472833333333,79,22,52,"Fabp7",16.187283,16.672874,26.02296,144,257,401,19.6277056666667,0.274132684686843
"FABP9",0,0,0,0,0,0,0,"Fabp9",0,0,0,0,0,0,0,1
"FADD",5.611175,7.409238,6.926768,6.64906033333333,141,256,258,"Fadd",0.66177,0.429744,0.535703,39,45,57,0.542405666666667,4.95917546118974
"FADS1",69.902085,49.66809,40.594355,53.3881766666667,2385,2407,2404,"Fads1",77.33306,79.719043,85.630276,2855,5374,5443,80.8941263333333,0.664127930802884
"FADS2",151.358784,130.965949,97.892785,126.739172666667,3963,4641,4049,"Fads2",97.659005,93.715444,98.394691,2385,4353,4340,96.5897133333333,1.30894095600376
"FADS3",62.226187,67.478156,68.415101,66.0398146666667,630,982,1006,"Fads3",22.741112,26.741155,24.343759,360,699,644,24.6086753333333,2.61785562095845
"FADS6",3.518737,4.523269,3.925366,3.989124,84,149,162,"Fads6",6.951585,5.014887,5.472135,518,676,742,5.812869,0.732308811456671
"FAF1",34.86329,37.931506,32.824609,35.2064683333333,690,1078,946,"Faf1",9.240151,10.510534,11.48477,444,789,747,10.4118183333333,3.17271685157974
"FAF2",15.30391,16.756995,11.649971,14.570292,1003,1440,1171,"Faf2",22.868372,18.83135,22.466226,683,1032,952,21.3886493333333,0.695454726552806
"FAH",19.378961,10.511208,15.895879,15.262016,112,146,152,"Fah",10.09806,20.50031,17.949391,204,368,434,16.182587,0.946424190955646
"FAHD1",13.686303,14.281009,12.195853,13.3877216666667,387,538,468,"Fahd1",8.285927,9.656503,7.972016,162,343,283,8.63814866666667,1.49278893325502
"FAHD2A",10.633727,10.720282,8.695564,10.0165243333333,219,310,273,"Fahd2a",22.025815,43.09759,44.946424,110,337,382,36.689943,0.292293472912212
"FAIM",12.875171,14.726059,12.345618,13.315616,174,260,191,"Faiml",0,0,0,0,0,0,0,14.315616
"FAIM",12.875171,14.726059,12.345618,13.315616,174,260,191,"Faim",24.098435,24.639659,22.710452,183,315,326,23.816182,0.57686617546567
"FAIM2",124.743909,86.833168,101.353819,104.310298666667,2407,3122,3346,"Faim2",204.129372,143.388914,135.398696,6172,7555,7648,160.972327333333,0.650174634151807
"FAM102A",12.856573,10.807339,12.78533,12.1497473333333,261,337,352,"Fam102a",25.444767,17.648475,17.795543,1247,1471,1519,20.2962616666667,0.617467400577425
"FAM102B",10.974972,9.206575,11.367362,10.516303,957,1098,1411,"Fam102b",8.538041,6.036429,5.391351,707,873,774,6.65527366666667,1.50436202563801
"FAM104A",3.035579,3.823456,1.899847,2.91962733333333,119,172,105,"Fam104a",11.262725,9.943534,9.298401,416,666,634,10.16822,0.350962582518372
"FAM107A",0.382746,0.046266,0.058335,0.162449,12,3,4,"Fam107a",128.9657,106.323749,85.663694,4753,6727,5349,106.984381,0.0107649735011214
