"Hs_symbol","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","Heart","dHs_Avg_TPM","FoldChange"
"TBX3","Tbx3",1.17214,0.425135,0.68759,13,51,35,0.761621666666667,29.40041,29.40041,0.0579472996142706
"TBX4","Tbx4",0.051602,0.040741,0.048055,1,3,2,0.0467993333333333,0.0506,0.0506,0.996382384669078
"TBX5","Tbx5",0.037287,0.068916,0,1,7,0,0.035401,32.55045,32.55045,0.0308610167672863
"TBX6","Tbx6",0.275503,0.242739,0.129667,3,10,3,0.215969666666667,0.16446,0.16446,1.04423480984033
"TBXA2R","Tbxa2r",0.405425,0.673311,0.674372,5,29,16,0.584369333333333,0.7464,0.7464,0.907220186287983
"TBXAS1","Tbxas1",6.328549,1.546758,1.626657,18,45,22,3.16732133333333,3.13739,3.13739,1.00723435144701
"TC2N","Tc2n",0.33025,0.257478,0.241479,8,21,15,0.276402333333333,8.0965,8.0965,0.140317961120578
"TCAP","Tcap",0.381317,0.622914,1.106417,2,12,12,0.703549333333333,295.37035,295.37035,0.00574804238458177
"TCEA1","Tcea1",36.885976,29.179081,32.331083,610,1786,1123,32.7987133333333,54.89172,54.89172,0.604717717281439
"TCEA2","Tcea2",19.606629,37.992097,39.25999,87,471,268,32.2862386666667,14.53574,14.53574,2.14255894258443
"TCEA3","Tcea3",1.107433,1.119269,0.575432,8,27,9,0.934044666666667,98.68872,98.68872,0.019400837593929
"TCEAL1","Tceal1",9.747617,8.596415,9.418667,172,557,348,9.254233,44.32832,44.32832,0.226221333594539
"TCEAL5","Tceal5",121.834937,93.368319,99.011565,223,694,372,104.738273666667,0.7464,0.7464,60.5464233089021
"TCEAL6","Tceal3",138.326841,107.723091,104.810307,509,1572,917,116.953413,0.20241,0.20241,98.0974983574654
"TCEAL7","Tceal7",1.058767,0.230429,0.453898,3,2,5,0.581031333333333,13.8273,13.8273,0.106629752775848
"TCEAL8","Tceal8",39.009226,22.681203,29.586641,177,577,395,30.42569,156.81904,156.81904,0.199124833099986
"TCEANC","Tceanc",0.831158,1.101062,0.571444,10,66,33,0.834554666666667,5.16152,5.16152,0.297743846756428
"TCEANC2","Tceanc2",34.431613,36.637309,48.653898,89,444,247,39.9076066666667,3.90909,3.90909,8.33303253080849
"TCERG1","Tcerg1",51.5605,30.225013,32.524617,384,1332,799,38.1033766666667,62.49484,62.49484,0.615851251324779
"TCERG1L","Tcerg1l",3.622585,4.20245,3.969574,44,190,85,3.93153633333333,0,0,4.93153633333333
"TCF12","Tcf12",16.962183,23.270105,26.203936,395,1799,1014,22.145408,30.21006,30.21006,0.741600881254314
"TCF15","Tcf15",1.067326,0.198963,0.34438,5,3,3,0.536889666666667,4.69344,4.69344,0.269940434371253
"TCF19","Tcf19",1.678171,1.86417,1.720833,13,74,38,1.75439133333333,0.39217,0.39217,1.97848778046742
"TCF20","Tcf20",6.967212,7.928366,9.880171,356,1499,897,8.258583,4.75669,4.75669,1.60831710583686
"TCF21","Tcf21",0,0,0.189925,0,0,3,0.0633083333333333,3.35246,3.35246,0.244300541149909
"TCF23","Tcf23",0.179401,0.094096,0.183216,5,10,11,0.152237666666667,0.12651,0.12651,1.02283838285205
"TCF25","Tcf25",5099.04713,4741.613457,4300.440576,3074,12498,6896,4713.70038766667,65.96115,65.96115,70.4094894975171
"TCF3","Tcf3",7.118048,7.745065,7.862159,111,450,272,7.57509066666667,8.1977,8.1977,0.932308149501143
"TCF4","Tcf4",46.020091,49.170311,54.121107,1268,4524,2944,49.770503,32.00647,32.00647,1.53819851077683
"TCF7","Tcf7",0.810227,1.287331,1.499824,13,77,51,1.19912733333333,0.97411,0.97411,1.11398419203253
"TCF7L1","Tcf7l1",1.547595,2.122825,2.165225,21,103,76,1.945215,4.52898,4.52898,0.532686860867646
"TCF7L2","Tcf7l2",5.0753,7.840177,6.70066,106,517,276,6.53871233333333,10.13327,10.13327,0.677133702257588
"TCHHL1","Tchhl1",0,0.020394,0,0,1,0,0.006798,0,0,1.006798
"TCHP","Tchp",4.763847,7.160779,6.339806,69,286,159,6.088144,13.39717,13.39717,0.492328978542311
"TCL1B","Tcl1b5",0,0,0,0,0,0,0,0,0,1
"TCN2","Tcn2",9.840768,11.770546,11.494595,117,539,297,11.035303,11.47426,11.47426,0.964810978767478
"TCOF1","Tcof1",6.690384,4.486332,4.595851,146,516,291,5.25752233333333,16.3195,16.3195,0.361299248438658
"TCP1","Tcp1",135.487168,122.698055,136.516904,1011,3796,2256,131.567375666667,239.84609,239.84609,0.550423615623848
"TCP11","Tcp11",0,0.215176,0.191177,0,5,1,0.135451,0.12651,0.12651,1.00793690246869
"TCP11L1","Tcp11l1",12.394105,14.415356,14.642723,180,925,544,13.8173946666667,5.19947,5.19947,2.39010668116253
"TCP11L2","Tcp11l2",11.48049,12.090203,13.264249,204,778,498,12.278314,34.06854,34.06854,0.378638916818322
"TCTA","Tcta",16.7371,15.79168,17.024679,118,531,308,16.5178196666667,22.49308,22.49308,0.745658707443497
"TCTE1","Tcte1",0.105039,0.247241,0.219559,2,18,9,0.190613,0,0,1.190613
"TCTN1","Tctn1",3.117933,6.091147,3.791093,71,402,196,4.333391,31.93056,31.93056,0.161958709478369
"TCTN2","Tctn2",4.758292,4.443246,4.482643,63,265,154,4.56139366666667,2.59341,2.59341,1.54766466021597
"TCTN3","Tctn3",4.063533,4.575686,4.793131,64,288,180,4.47745,16.67372,16.67372,0.309920605282872
"TDG","Tdg",19.696236,16.169181,13.74493,193,677,400,16.5367823333333,20.14004,20.14004,0.829552939981823
"TDGF1","Tdgf1",2.221556,1.793999,2.011365,24,75,52,2.00897333333333,0.10121,0.10121,2.73242463593078
"TDH","Tdh",0,0.022209,0.078785,0,1,2,0.0336646666666667,0.32892,0.32892,0.777823094442605
"TDO2","Tdo2",1.188362,2.278198,1.176698,12,57,31,1.54775266666667,0,0,2.54775266666667
"TDP1","Tdp1",5.123907,6.723836,6.94901,38,215,154,6.26558433333333,2.30244,2.30244,2.20006550711999
"TDP2","Tdp2",15.08202,12.533216,13.834358,147,459,278,13.8165313333333,51.79228,51.79228,0.280657159215956
"TDRD1","Tdrd1",0.090185,0.03956,0.02795,3,5,2,0.052565,0.67049,0.67049,0.630093565361062
"TDRD12","Tdrd12",0,0.135665,0.251681,0,2,5,0.129115333333333,0.12651,0.12651,1.00231274763059
"TDRD3","Tdrd3",8.527356,10.254926,9.374239,167,579,334,9.385507,26.87025,26.87025,0.372637740960343
"TDRD5","Tdrd5",0.632192,5.270151,2.332977,7,39,16,2.74510666666667,0,0,3.74510666666667
"TDRD6","Tdrd6",1.263545,1.006034,0.888487,6,45,25,1.05268866666667,1.10062,1.10062,0.97718229221214
"TDRD7","Tdrd7",21.393669,33.519217,28.974821,215,893,460,27.962569,11.18329,11.18329,2.37723710098011
"TDRD9","Tdrd9",0.223258,0.175253,0.042509,5,6,3,0.147006666666667,6.18623,6.18623,0.159611738932189
"TDRKH","Tdrkh",15.905023,16.383622,14.976115,308,1136,695,15.75492,6.21153,6.21153,2.32335163273258
"TEAD1","Tead1",1.929397,3.073603,2.960962,127,668,417,2.654654,45.68196,45.68196,0.0782883580723689
"TEAD2","Tead2",6.458523,7.835893,6.517101,13,52,31,6.93717233333333,31.99382,31.99382,0.240565425080616
"TEAD3","Tead3",2.810743,0.874867,0.634001,13,49,23,1.43987033333333,17.0406,17.0406,0.135243303068265
"TEAD4","Tead4",1.119358,1.700189,1.336417,17,83,45,1.38532133333333,5.50309,5.50309,0.366798142626557
"TEC","Tec",1.075988,1.442237,1.51728,13,59,41,1.34516833333333,3.97234,3.97234,0.471642794606429
"TECPR1","Tecpr1",22.316852,30.304606,38.744626,736,3084,1781,30.4553613333333,2.65666,2.65666,8.60221112527097
"TECR","Tecr",1704.39481,2131.053004,2182.640098,1390,6910,3905,2006.029304,14.71285,14.71285,127.731716652294
"TECRL","Tecrl",0.067839,0.285503,0.167879,1,13,4,0.173740333333333,1216.91624,1216.91624,0.000963728288353667
"TECTA","Tecta",0,0.038064,0.01893,0,5,2,0.018998,0.72109,0.72109,0.592065493379196
"TECTB","Tectb",0.068632,0.018124,0,1,1,0,0.0289186666666667,0,0,1.02891866666667
"TEDDM1","Teddm1a",0,0,0,0,0,0,0,0.10121,0.10121,0.908092007882239
"TEF","Tef",254.433936,460.781729,386.987768,1555,6781,4017,367.401144333333,9.70315,9.70315,34.4198805336124
"TEFM","Tefm",4.229214,3.596376,4.202574,25,73,50,4.009388,27.30038,27.30038,0.177007799895266
"TEK","Tek",4.918801,5.888138,6.146051,123,424,254,5.65099666666667,23.17622,23.17622,0.275104903358203
"TEKT1","Tekt1",0.971125,1.268926,1.346232,8,40,24,1.19542766666667,0,0,2.19542766666667
"TEKT2","Tekt2",0.448835,0.777959,2.459737,3,20,16,1.22884366666667,0.06325,0.06325,2.09625550591739
"TEKT3","Tekt3",0,0.048596,0.042937,0,2,1,0.030511,0.48073,0.48073,0.695947944594896
"TEKT4","Tekt4",0.546248,0.547079,0.408736,5,17,7,0.500687666666667,0,0,1.50068766666667
"TEKT5","Tekt5",3.702116,6.502988,6.968436,40,255,145,5.72451333333333,0,0,6.72451333333333
"TELO2","Telo2",11.552039,24.634981,16.529512,80,528,238,17.5721773333333,1.20182,1.20182,8.43492080793768
"TEN1","Ten1",15.54976,21.4747,21.723622,53,251,149,19.582694,1.27773,1.27773,9.03649422890334
"TEP1","Tep1",4.991666,7.074941,7.235878,51,266,140,6.43416166666667,16.35746,16.35746,0.428297784737321
"TEPP","Tepp",0,0.298042,0,0,3,0,0.0993473333333333,0.39217,0.39217,0.789664576404701
"TERF1","Terf1",4.963052,5.894934,4.969636,44,228,113,5.275874,34.42277,34.42277,0.177170616527166
"TERF2","Terf2",15.864562,13.955132,15.031227,172,655,381,14.950307,25.88349,25.88349,0.593312363833714
"TERF2IP","Terf2ip",11.535103,12.227405,14.649522,276,1082,738,12.80401,102.59781,102.59781,0.133246156458327
"TERT","Tert",0.355308,0.464468,0.265525,2,17,8,0.361767,0,0,1.361767
"TES","Tes",1.190662,1.341354,0.767914,20,46,23,1.09997666666667,14.48514,14.48514,0.135612378491035
"TESC","Tesc",33.775152,24.591077,30.848556,156,463,324,29.7382616666667,35.7258,35.7258,0.836966428686827
"TESK1","Tesk1",21.323471,24.281717,22.869268,238,1118,610,22.8248186666667,10.03207,10.03207,2.1595964009172
"TESK2","Tesk2",4.440012,4.865961,4.847768,55,205,140,4.71791366666667,1.92292,1.92292,1.95623337849365
"TESPA1","Tespa1",0,0.265125,0,0,2,0,0.088375,0.55663,0.55663,0.699186704611886
"TET1","Tet1",2.596786,3.34244,5.887911,148,681,440,3.942379,0.63254,0.63254,3.02741678611244
"TET2","Tet2",3.92554,6.813076,8.666573,131,608,361,6.46839633333333,4.36452,4.36452,1.39218351937048
"TET3","Tet3",4.434879,4.912702,5.199806,332,1412,814,4.849129,0.11386,0.11386,5.2512245704128
"TEX10","Tex10",6.346203,6.04752,7.402227,68,281,165,6.59865,15.45925,15.45925,0.461664413627595
"TEX101","Tex101",0,0,0,0,0,0,0,0,0,1
"TEX11","Tex11",0,0.061297,0.173057,0,5,8,0.078118,0.03795,0.03795,1.03869935931403
"TEX12","Tex12",0,0,0,0,0,0,0,1.26508,1.26508,0.441485510445547
"TEX14","Tex14",1.174574,1.526276,1.472941,8,27,14,1.39126366666667,0.92351,0.92351,1.24317714317402
"TEX15","Tex15",0.235555,0.322221,0.24598,14,41,25,0.267918666666667,0.01265,0.01265,1.25207985648217
"TEX19","Tex19.1",0,0,0,0,0,0,0,0,0,1
"TEX2","Tex2",36.686877,33.559229,32.709006,778,2980,1684,34.3183706666667,57.85201,57.85201,0.600121740390289
"TEX22","Tex22",0,0.073635,0.130683,0,1,1,0.068106,0.03795,0.03795,1.02905342261188
"TEX26","Tex26",0,0.147716,0.514841,0,3,6,0.220852333333333,0,0,1.22085233333333
"TEX261","Tex261",31.113761,29.981229,22.881284,286,1222,776,27.9920913333333,59.98999,59.98999,0.475358191292265
"TEX264","Tex264",30.917015,38.057667,36.644472,190,798,443,35.2063846666667,20.34245,20.34245,1.69644931423837
"TEX29","Tex29",0,0.054713,0,0,1,0,0.0182376666666667,0.30362,0.30362,0.781084723053241
"TEX30","Tex30",5.410194,5.992937,10.74097,17,74,62,7.381367,14.6496,14.6496,0.53556429557305
"TEX33","Tex33",0,0,0,0,0,0,0,0,0,1
"TEX35","Tex35",0,0.128795,0,0,2,0,0.0429316666666667,0.26567,0.26567,0.824015475334539
"TEX9","Tex9",6.144264,4.052795,4.036139,53,195,117,4.74439933333333,0.8223,0.8223,3.15227971976806
"TFAM","Tfam",38.662756,27.699681,33.790484,246,845,518,33.384307,31.33598,31.33598,1.0633451344292
"TFAP2A","Tfap2a",2.684331,1.998062,2.655768,46,139,108,2.44605366666667,0.16446,0.16446,2.95935769942005
"TFAP2B","Tfap2b",5.951039,4.807383,6.38611,178,667,470,5.714844,0.0506,0.0506,6.3914372739387
"TFAP2C","Tfap2c",0,0,0.037588,0,0,1,0.0125293333333333,0.0253,0.0253,0.987544458532462
"TFAP2D","Tfap2d",0.640323,0.917297,0.897388,7,38,21,0.818336,0,0,1.818336
"TFAP2E","Tfap2e",0,0,0.040999,0,0,1,0.0136663333333333,0.32892,0.32892,0.762774533706569
"TFB1M","Tfb1m",2.927189,3.763043,4.713966,25,99,58,3.80139933333333,29.75463,29.75463,0.156119560968002
"TFB2M","Tfb2m",36.217075,30.708196,24.912731,141,534,326,30.6126673333333,23.47984,23.47984,1.29137556999283
"TFCP2","Tfcp2",9.551449,14.498137,12.192801,122,564,332,12.0807956666667,31.04501,31.04501,0.408200704779517
"TFCP2L1","Tfcp2l1",0.07716,0.053911,0.057675,5,13,8,0.0629153333333333,0.13916,0.13916,0.933069396163255
"TFDP1","Tfdp1",20.914296,20.257414,19.797329,200,727,397,20.323013,37.50956,37.50956,0.5537070015861
"TFDP2","Tfdp2",14.194745,11.12683,11.165803,245,1005,603,12.1624593333333,43.1518,43.1518,0.298118294912854
"TFE3","Tfe3",8.370666,18.730761,20.42167,157,807,415,15.8410323333333,14.06766,14.06766,1.11769394407183
"TFEB","Tfeb",34.612049,19.26946,9.135369,77,302,154,21.005626,3.99765,3.99765,4.40319470150971
"TFEC","Tfec",0,0.038307,0,0,2,0,0.012769,1.87232,1.87232,0.352596159202317
"TFF1","Tff1",0,0,0,0,0,0,0,0,0,1
"TFF2","Tff2",0,0,0,0,0,0,0,0,0,1
"TFF3","Tff3",0.566776,0.148754,0.526878,1,1,2,0.414136,0.08856,0.08856,1.29908870434335
"TFIP11","Tfip11",23.694254,16.392559,17.236391,283,1100,668,19.1077346666667,34.01794,34.01794,0.574212379902035
"TFPI","Tfpi",3.448343,2.840679,3.957388,15,95,54,3.41547,61.22976,61.22976,0.0709543151058272
"TFPI2","Tfpi2",0,0,0.05238,0,0,1,0.01746,1.594,1.594,0.392235929067078
"TFPT","Tfpt",32.729677,42.584403,38.253157,64,235,119,37.8557456666667,0.72109,0.72109,22.5762427686331
"TFR2","Tfr2",0.575954,1.17068,0.880875,7,38,20,0.875836333333333,0.03795,0.03795,1.80725115211073
"TFRC","Tfrc",25.46686,39.534551,31.182854,778,3235,1931,32.0614216666667,201.74195,201.74195,0.163071439663408
"TG","Tg",0,0.032019,0.127415,0,4,4,0.0531446666666667,0,0,1.05314466666667
"TGDS","Tgds",2.255797,2.192982,2.222857,23,84,50,2.22387866666667,9.82965,9.82965,0.297690014604966
"TGFA","Tgfa",6.634647,8.0247,7.001101,201,914,452,7.22014933333333,0.89821,0.89821,4.33047414845214
"TGFB1","Tgfb1",4.04359,2.30679,2.846477,23,98,51,3.065619,1.6193,1.6193,1.55217768105983
"TGFB1I1","Tgfb1i1",3.584432,3.54766,3.563761,33,159,92,3.56528433333333,12.08149,12.08149,0.348988099469811
"TGFB2","Tgfb2",3.8275,3.645334,3.404893,99,320,195,3.625909,5.42718,5.42718,0.719741628521373
"TGFB3","Tgfb3",4.258089,4.208223,4.600115,96,363,224,4.35547566666667,25.2383,25.2383,0.204109094974395
"TGFBI","Tgfbi",3.663317,3.352928,3.137958,49,183,82,3.38473433333333,60.2177,60.2177,0.0716252706869636
"TGFBR1","Tgfbr1",3.653745,4.530338,4.260308,144,625,318,4.14813033333333,8.71639,8.71639,0.529839820482024
"TGFBR2","Tgfbr2",3.159214,3.515608,3.599967,111,480,271,3.42492966666667,132.26388,132.26388,0.0332042686035156
"TGFBR3","Tgfbr3",3.995989,3.799445,3.86149,149,586,338,3.88564133333333,24.79552,24.79552,0.189398831011483
"TGFBRAP1","Tgfbrap1",10.601859,10.040723,10.512551,308,1285,685,10.3850443333333,5.31333,5.31333,1.80333426786392
"TGIF1","Tgif1",2.051384,0.805657,1.529097,6,26,22,1.462046,8.8935,8.8935,0.248854904735432
"TGIF2","Tgif2",3.430925,1.838656,2.138639,8,17,39,2.46940666666667,6.76817,6.76817,0.446618272600454
"TGM1","Tgm1",0,0.029423,0.052069,0,2,2,0.027164,0,0,1.027164
"TGM2","Tgm2",4.01145,5.691232,10.056276,81,315,183,6.58631933333333,339.2559,339.2559,0.0222959229607285
"TGM3","Tgm3",0.03588,0.072221,0.033298,1,8,2,0.047133,0,0,1.047133
"TGM4","Tgm4",0.446632,0.389572,0.544415,3,9,6,0.460206333333333,0,0,1.46020633333333
"TGM5","Tgm5",0.176893,0.4503,0.51809,3,27,19,0.381761,0,0,1.381761
"TGS1","Tgs1",10.270322,9.79367,12.909148,181,700,434,10.9910466666667,9.24772,9.24772,1.17011849139776
"TH","Th",11.987646,8.544347,6.404143,55,191,106,8.978712,0,0,9.978712
"THADA","Thada",2.103007,4.576866,3.331764,86,415,278,3.33721233333333,16.39541,16.39541,0.249330848386634
"THAP1","Thap1",8.181932,4.775874,5.640456,64,183,113,6.19942066666667,14.40924,14.40924,0.467214519772985
"THAP11","Thap11",11.711608,9.871064,11.694866,137,423,284,11.0925126666667,18.41953,18.41953,0.622698523942993
"THAP2","Thap2",6.674017,5.64579,5.978252,192,592,378,6.099353,8.37481,8.37481,0.757279667534595
"THAP3","Thap3",9.667029,10.088973,9.234152,43,179,102,9.66338466666667,2.10003,2.10003,3.43976821729682
"THAP4","Thap4",11.180957,12.56701,14.514034,68,338,193,12.7540003333333,9.7411,9.7411,1.28050202803561
"THAP7","Thap7",13.619916,17.037749,16.863705,53,227,141,15.8404566666667,4.73139,4.73139,2.9382848954035
"THBD","Thbd",3.366636,2.981823,2.710632,85,285,146,3.019697,13.09355,13.09355,0.285215364475239
"THBS1","Thbs1",0.547637,0.888239,0.943252,22,117,63,0.793042666666667,13.8779,13.8779,0.120517187685538
"THBS2","Thbs2",2.16135,2.468386,2.038409,87,376,176,2.222715,4.84525,4.84525,0.551339121508918
"THBS3","Thbs3",6.439857,9.029019,10.47007,23,111,59,8.64631533333333,8.9188,8.9188,0.972528464464788
"THBS4","Thbs4",0,0.086585,0.087501,0,7,4,0.0580286666666667,137.76697,137.76697,0.0076244993074841
"THEG","Theg",0,0,0,0,0,0,0,0,0,1
"THEGL","Thegl",0.28157,0.299232,0.455453,2,9,8,0.345418333333333,0,0,1.34541833333333
"THEM4","Them4",18.135096,16.197514,17.378418,200,672,408,17.2370093333333,49.02176,49.02176,0.364581520788819
"THEM5","Them5",0.139505,0.036514,0.129007,1,1,2,0.101675333333333,0.39217,0.39217,0.791336785976808
"THEM6","Them6",18.540194,22.342956,20.401027,207,916,472,20.428059,0.20241,0.20241,17.8209254746717
"THEMIS","Themis",0.138187,0.202494,0.727018,1,7,12,0.355899666666667,0.17711,0.17711,1.15188866517714
"THEMIS2","Themis2",0.19629,0.089887,0.182214,4,7,8,0.156130333333333,2.42895,2.42895,0.337167451649436
"THG1L","Thg1l",10.126954,1.760207,3.954658,46,78,60,5.28060633333333,6.64166,6.64166,0.821890313535715
"THNSL1","Thnsl1",6.252133,8.344024,6.295648,95,448,206,6.963935,7.19829,7.19829,0.971414160757914
"THNSL2","Thnsl2",1.820174,4.474904,3.019015,14,111,54,3.10469766666667,27.41423,27.41423,0.144459225770562
"THOC1","Thoc1",34.779528,26.755567,23.285658,149,548,297,28.2735843333333,42.05118,42.05118,0.67997170654401
"THOC2","Thoc2",62.874377,44.613777,53.611656,356,1409,798,53.6999366666667,49.03441,49.03441,1.09324636118756
"THOC3","Thoc3",10.539961,11.593072,14.15187,147,591,395,12.0949676666667,5.03501,5.03501,2.16983363186915
"THOC5","Thoc5",8.847381,12.253458,12.401065,117,578,326,11.1673013333333,51.08384,51.08384,0.233609913042766
"THOC6","Thoc6",6.638152,4.89322,4.688985,39,157,79,5.40678566666667,3.2386,3.2386,1.51153344657827
"THOC7","Thoc7",106.213412,107.314482,102.4383,216,923,545,105.322064666667,219.44039,219.44039,0.482316623857664
"THOP1","Thop1",11.822102,13.395128,12.347239,124,497,272,12.5214896666667,9.29832,9.29832,1.31298014303951
"THPO","Thpo",0.438052,1.416436,1.340822,4,51,26,1.06510333333333,0.15181,0.15181,1.79292012860917
"THRA","Thra",167.310744,151.283039,175.276753,1791,6908,4244,164.623512,36.04207,36.04207,4.47122722893186
"THRAP3","Thrap3",120.792215,91.129185,109.493522,869,2913,1869,107.138307333333,95.60193,95.60193,1.11942181003354
"THRB","Thrb",3.29308,4.370332,5.182328,107,394,222,4.28191333333333,17.00264,17.00264,0.293396598128571
"THRSP","Thrsp",22.114509,18.886309,20.9418,164,536,335,20.6475393333333,0.40482,0.40482,15.4094754725398
"THSD1","Thsd1",0.963665,1.260161,1.257551,28,118,66,1.160459,4.40247,4.40247,0.399902081825535
"THSD4","Thsd4",0.708593,0.979002,1.083476,39,206,124,0.923690333333333,61.91291,61.91291,0.0305770363083401
"THSD7A","Thsd7a",5.519961,8.669924,10.49759,420,1694,1077,8.22915833333333,1.13857,1.13857,4.31557458176881
"THSD7B","Thsd7b",1.208156,1.407228,1.181428,30,127,74,1.265604,0.41748,0.41748,1.59833225160143
"THTPA","Thtpa",7.529399,7.787218,7.891064,140,553,317,7.73589366666667,12.54957,12.54957,0.644735860006382
"THUMPD1","Thumpd1",13.058099,12.14301,12.353538,230,779,459,12.5182156666667,28.32509,28.32509,0.46097780660406
"THUMPD2","Thumpd2",1.318461,1.648671,1.890127,15,72,48,1.61908633333333,12.58752,12.58752,0.192756760124977
"THUMPD3","Thumpd3",12.579085,13.28594,18.170631,133,494,301,14.678552,68.06118,68.06118,0.227024096605358
"THY1","Thy1",539.966877,644.468335,626.504063,2178,8661,4866,603.646425,1.12592,1.12592,284.416358564763
"THYN1","Thyn1",52.541084,51.347582,57.765868,227,742,469,53.8848446666667,107.92378,107.92378,0.503883033316202
"TIA1","Tia1",32.083288,47.202124,36.181215,398,1966,969,38.4888756666667,79.48484,79.48484,0.490637437642501
"TIAL1","Tial1",36.334082,48.311209,40.669401,531,2025,1187,41.771564,97.87907,97.87907,0.432564383948999
"TIAM1","Tiam1",91.576247,90.445243,158.051163,938,3794,2732,113.357551,0.797,0.797,63.6380361713968
"TIAM2","Tiam2",2.473384,2.380135,2.727192,53,214,123,2.52690366666667,16.28155,16.28155,0.204084915222689
"TICAM1","Ticam1",1.010754,1.396936,1.497304,20,106,64,1.30166466666667,0.51868,0.51868,1.51556922239489
"TICAM2","Ticam2",0.090961,0.148156,0.116382,1,10,5,0.118499666666667,2.75787,2.75787,0.297641926587845
"TICRR","Ticrr",0.087309,0.293098,0.164547,3,18,11,0.181651333333333,0.11386,0.11386,1.06086162833151
"TIE1","Tie1",3.105367,3.065183,3.131847,85,322,188,3.100799,20.94969,20.94969,0.186827194370399
"TIFA","Tifa",2.481021,2.79336,2.533806,26,105,60,2.602729,8.8682,8.8682,0.365084716564318
"TIFAB","Tifab",0.346601,0.395692,0.311862,7,31,14,0.351385,0,0,1.351385
"TIGD2","Tigd2",6.541805,6.156135,5.595536,130,452,233,6.09782533333333,3.60547,3.60547,1.54117285170316
"TIGD3","Tigd3",0.818536,1.160444,1.281346,11,60,37,1.08677533333333,0.13916,0.13916,1.83185446586374
"TIGD4","Tigd4",0,0.023564,0.020718,0,2,1,0.0147606666666667,0.31627,0.31627,0.770936560634723
"TIGD5","Tigd5",0.757646,0.961503,1.000845,25,119,70,0.906664666666667,0.03795,0.03795,1.83695232589881
"TIGIT","Tigit",0.207505,0.058718,0.256891,1,1,3,0.174371333333333,0.24036,0.24036,0.946798778849151
"TIMD4","Timd4",0.215234,0.095515,0,3,5,0,0.103583,0.40482,0.40482,0.785568969690067
