"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Spinal_cord","dHs_Avg_TPM","FoldChange"
"SMURF1","Smurf1",11.536507,10.458311,10.138608,663,633,1174,10.711142,9.5896,9.5896,1.10590976051976
"SMURF2","Smurf2",7.23089,7.489089,7.438571,442,454,789,7.38618333333333,8.93788,8.93788,0.843860394101492
"SMYD1","Smyd1",2.256046,0.765411,0.979481,27,22,43,1.333646,0.93103,0.93103,1.20849805544191
"SMYD2","Smyd2",21.86363,25.716843,21.519319,337,393,663,23.033264,25.63434,25.63434,0.90234126319631
"SMYD3","Smyd3",6.614738,7.762304,6.355197,308,353,622,6.91074633333333,82.98574,82.98574,0.0941915417228369
"SMYD4","Smyd4",4.854199,4.968831,5.286989,110,120,214,5.036673,4.37584,4.37584,1.12292646358523
"SMYD5","Smyd5",17.77815,18.139937,15.499782,377,408,753,17.1392896666667,15.67232,15.67232,1.08798833435699
"SNAI1","Snai1",0.329452,0.103948,0.337541,6,2,13,0.256980333333333,0.83793,0.83793,0.683910885253156
"SNAI2","Snai2",0.150168,0.233374,0.226808,4,6,11,0.20345,1.36551,1.36551,0.508748641941907
"SNAI3","Snai3",0.24748,0.099238,0.280101,5,2,11,0.208939666666667,2.0793,2.0793,0.392602106539365
"SNAP23","Snap23",11.2708,5.24145,12.107221,142,108,292,9.53982366666667,30.16535,30.16535,0.338190447617841
"SNAP25","Snap25",845.93768,965.462549,837.388644,22471,25502,42646,882.929624333333,255.53648,255.53648,3.44562934804958
"SNAP29","Snap29",7.085549,6.938827,6.594439,338,325,602,6.87293833333333,20.23437,20.23437,0.370763923456798
"SNAP47","Snap47",123.527675,143.858,119.700531,2493,2923,4752,129.028735333333,16.47922,16.47922,7.43904678431494
"SNAP91","Snap91",142.50774,146.713935,122.976247,3831,4035,6854,137.399307333333,23.27573,23.27573,5.70113884663132
"SNAPC1","Snapc1",10.549544,12.43299,12.820656,624,595,1152,11.9343966666667,5.80342,5.80342,1.90116098472043
"SNAPC2","Snapc2",21.277581,20.666088,20.693399,149,206,352,20.8790226666667,18.49645,18.49645,1.12220546133612
"SNAPC3","Snapc3",14.812052,14.593992,16.935617,274,256,527,15.4472203333333,16.13784,16.13784,0.959702058913687
"SNAPC4","Snapc4",18.268507,13.668959,23.136066,295,295,735,18.357844,5.08963,5.08963,3.17882104495675
"SNAPC5","Snapc5",7.686525,7.914464,8.34672,112,113,232,7.98256966666667,83.91677,83.91677,0.105780868333389
"SNAPIN","Snapin",19.238463,24.052871,20.872609,328,397,700,21.387981,64.52032,64.52032,0.341695232868216
"SNCA","Snca",112.858698,121.129646,119.442576,1685,1749,3374,117.810306666667,833.30217,833.30217,0.142406805278556
"SNCAIP","Sncaip",1.219462,1.963602,1.632447,45,58,94,1.60517033333333,1.39654,1.39654,1.08705480957269
"SNCB","Sncb",221.589711,277.678075,246.924145,1797,2429,4101,248.730643666667,87.98226,87.98226,2.80652170069255
"SNCG","Sncg",2.325637,2.154278,1.633537,21,19,28,2.03781733333333,146.26469,146.26469,0.0206282805018184
"SND1","Snd1",83.641109,85.00947,76.057822,648,698,1369,81.569467,317.35682,317.35682,0.259361388896899
"SNED1","Sned1",2.785316,5.364198,6.87817,154,186,457,5.009228,4.2517,4.2517,1.14424433992802
"SNF8","Snf8",44.767946,52.559287,47.683052,399,455,776,48.3367616666667,95.64773,95.64773,0.510480294432851
"SNIP1","Snip1",4.282349,4.100125,3.248867,128,123,183,3.87711366666667,4.3448,4.3448,0.912496944070249
"SNN","Snn",53.627521,70.631709,58.463694,2092,2707,4366,60.9076413333333,109.48903,109.48903,0.560305772739007
"SNPH","Snph",61.779432,54.995522,59.223172,3487,3246,6360,58.666042,6.4241,6.4241,8.03680473053973
"SNRK","Snrk",31.089664,40.854306,40.494404,909,886,1762,37.479458,6.45514,6.45514,5.16146685374118
"SNRNP200","Snrnp200",23.765436,27.918765,23.423492,1472,1547,2797,25.0358976666667,56.32727,56.32727,0.454162524513494
"SNRNP25","Snrnp25",9.218693,9.73988,14.471441,59,76,132,11.143338,48.9411,48.9411,0.243153194463078
"SNRNP27","Snrnp27",26.758722,23.866564,23.846144,251,221,421,24.82381,66.10307,66.10307,0.3848379813323
"SNRNP35","Snrnp35",9.04949,6.850425,8.591027,76,82,150,8.16364733333333,47.14111,47.14111,0.190349730891816
"SNRNP40","Snrnp40",8.077185,8.515107,7.66967,155,164,289,8.08732066666667,58.46863,58.46863,0.152808643257238
"SNRNP48","Snrnp48",15.814113,10.14832,15.849191,311,251,561,13.937208,4.49997,4.49997,2.7158708138408
"SNRNP70","Snrnp70",562.948286,460.324471,667.459752,2227,1727,4879,563.577503,260.93645,260.93645,2.15539877325206
"SNRPA","Snrpa",35.986133,39.754778,35.081559,307,342,572,36.9408233333333,31.53086,31.53086,1.16630249963676
"SNRPA1","Snrpa1",17.990589,13.856473,15.973771,157,161,283,15.9402776666667,32.30671,32.30671,0.508614560449431
"SNRPB","Snrpb",33.892517,29.972883,30.068274,375,400,769,31.3112246666667,74.23406,74.23406,0.429476020125282
"SNRPB2","Snrpb2",17.621275,15.352334,17.417093,188,175,381,16.7969006666667,19.1792,19.1792,0.881942825615815
"SNRPC","Snrpc",20.565172,24.633945,19.279395,162,201,311,21.4928373333333,102.84769,102.84769,0.216594488845475
"SNRPD1","Snrpd1",39.620394,34.659188,35.415764,250,300,419,36.5651153333333,43.07562,43.07562,0.852287848323707
"SNRPD2","Snrpd2",10.2408,10.6562,11.165824,178,181,370,10.687608,320.14991,320.14991,0.0363929978993299
"SNRPD3","Snrpd3",58.359575,50.498948,42.736915,547,586,920,50.5318126666667,68.0272,68.0272,0.746543575093103
"SNRPE","Snrpe",31.30535,48.487722,38.860569,106,127,234,39.5512136666667,83.38918,83.38918,0.480526219909551
"SNRPF","Snrpf",3.411151,3.98377,5.371262,30,33,88,4.25539433333333,29.48259,29.48259,0.17240642390733
"SNRPG","Snrpg",21.622081,26.625999,19.165983,57,65,112,22.4713543333333,52.72729,52.72729,0.436860938516224
"SNRPN","Snrpn",237.682001,262.737165,229.038211,5898,6299,10680,243.152459,152.78189,152.78189,1.58765417046181
"SNTA1","Snta1",8.724754,9.144779,8.652682,215,232,436,8.84073833333333,60.57897,60.57897,0.159806803090947
"SNTB1","Sntb1",0.471935,0.635082,1.304803,32,42,92,0.80394,29.88604,29.88604,0.0584063220794896
"SNTB2","Sntb2",2.873665,2.733396,2.986147,387,377,805,2.86440266666667,4.12756,4.12756,0.753653329588862
"SNTG1","Sntg1",7.628133,7.764067,7.198709,311,319,554,7.530303,12.94131,12.94131,0.61187241371148
"SNTG2","Sntg2",1.701489,1.585472,1.620809,35,36,53,1.63592333333333,1.79999,1.79999,0.941404552635307
"SNTN","Sntn",0.268109,0.205765,0.141045,4,3,4,0.204973,0,0,1.204973
"SNUPN","Snupn",4.650451,6.007147,5.028537,79,100,163,5.22871166666667,19.55161,19.55161,0.303076579726195
"SNURF","Snurf",4767.953515,4528.622615,4239.323583,850,793,1451,4511.966571,248.30549,248.30549,18.1021547941042
"SNW1","Snw1",25.856256,26.214459,23.321552,768,754,1319,25.1307556666667,33.98257,33.98257,0.746965007621414
"SNX1","Snx1",24.450462,28.330554,26.011208,611,596,1130,26.2640746666667,121.62345,121.62345,0.222339810751261
"SNX10","Snx10",51.386126,50.539582,50.282997,1331,1536,2674,50.736235,47.948,47.948,1.05696320585111
"SNX11","Snx11",13.870055,11.546151,15.525223,287,239,590,13.647143,18.21714,18.21714,0.762191616442405
"SNX12","Snx12",23.766196,25.273774,24.461652,372,421,755,24.5005406666667,40.81011,40.81011,0.609913264200134
"SNX13","Snx13",17.059935,17.778473,15.343892,1294,1352,2258,16.7274333333333,8.31719,8.31719,1.90265877730661
"SNX14","Snx14",15.136675,15.811872,15.47924,575,613,1083,15.475929,66.63066,66.63066,0.243616268124546
"SNX15","Snx15",30.157383,32.628201,26.976383,230,263,426,29.9206556666667,33.48602,33.48602,0.896614212561109
"SNX16","Snx16",11.290036,10.366175,10.282514,348,306,594,10.6462416666667,7.4172,7.4172,1.38362420599091
"SNX17","Snx17",40.663586,43.800897,38.02447,610,666,1133,40.829651,77.21336,77.21336,0.534814653148772
"SNX18","Snx18",4.504023,4.980042,4.37381,249,279,479,4.61929166666667,17.16197,17.16197,0.309398796863262
"SNX19","Snx19",13.955078,16.948853,14.904346,904,1008,1786,15.2694256666667,35.68945,35.68945,0.443436074039449
"SNX2","Snx2",26.228167,25.363719,24.619647,566,572,1046,25.4038443333333,88.63398,88.63398,0.294574048071204
"SNX20","Snx20",0.337816,0.537159,0.450655,7,11,18,0.441876666666667,2.82412,2.82412,0.377047965719346
"SNX21","Snx21",25.894841,30.876723,23.286081,300,283,511,26.6858816666667,19.1792,19.1792,1.37200095477852
"SNX24","Snx24",5.227888,3.748552,5.13208,116,93,236,4.70284,329.64641,329.64641,0.0172475485216972
"SNX25","Snx25",39.985652,36.700711,27.973591,660,624,1110,34.8866513333333,5.52411,5.52411,5.50062021230993
"SNX27","Snx27",30.596576,27.51649,28.472913,1820,1662,3195,28.861993,16.16887,16.16887,1.7393103331786
"SNX29","Snx29",3.123689,4.162468,5.247874,88,89,204,4.17801033333333,46.6756,46.6756,0.108609232675275
"SNX3","Snx3",60.501239,68.027883,65.486105,853,946,1789,64.6717423333333,178.60244,178.60244,0.36565061328417
"SNX30","Snx30",6.102933,6.230065,6.644087,629,632,1161,6.325695,12.91027,12.91027,0.526639310380029
"SNX31","Snx31",0.064069,0.131168,0.033647,2,4,2,0.0762946666666667,2.57585,2.57585,0.300989881193749
"SNX32","Snx32",37.175738,35.551152,38.315966,600,569,1168,37.0142853333333,17.78266,17.78266,2.02390318162248
"SNX33","Snx33",1.501947,1.784339,1.426875,97,113,176,1.57105366666667,4.53101,4.53101,0.46484343124794
"SNX4","Snx4",10.437279,10.213849,9.613811,379,360,631,10.088313,25.69641,25.69641,0.415348468202279
"SNX5","Snx5",70.202578,85.676149,78.682136,824,902,1669,78.1869543333333,67.80996,67.80996,1.1508065741258
"SNX6","Snx6",124.237872,87.358415,119.378451,362,378,714,110.324912666667,59.71001,59.71001,1.83371593361073
"SNX7","Snx7",6.932187,9.328848,9.115639,124,158,294,8.45889133333333,30.50672,30.50672,0.300218217997092
"SNX8","Snx8",3.877676,4.880169,3.607554,85,127,200,4.12179966666667,47.948,47.948,0.104637567758982
"SNX9","Snx9",4.355633,4.244581,2.873208,198,165,241,3.824474,17.0068,17.0068,0.267925117177955
"SOAT1","Soat1",11.720448,11.480905,8.987456,443,402,847,10.729603,6.2379,6.2379,1.62058096961826
"SOAT2","Soat2",0.10349,0.099329,0.146899,3,2,8,0.116572666666667,0.24827,0.24827,0.894496115957819
"SOBP","Sobp",11.511869,12.829333,11.760565,670,801,1469,12.0339223333333,18.83782,18.83782,0.657023923663655
"SOCS1","Socs1",0.119847,0.173356,0.115191,4,6,8,0.136131333333333,1.83102,1.83102,0.401315191462206
"SOCS2","Socs2",7.301052,8.72613,8.716521,148,182,360,8.247901,7.94478,7.94478,1.03388803302038
"SOCS3","Socs3",3.542389,0.87274,1.845548,18,20,34,2.08689233333333,13.9344,13.9344,0.206696776123134
"SOCS4","Socs4",2.713084,2.826935,2.943506,262,260,428,2.82784166666667,4.43791,4.43791,0.703917804205415
"SOCS5","Socs5",26.601922,29.884701,27.111232,1567,1627,2862,27.8659516666667,7.66547,7.66547,3.33114668525385
"SOCS6","Socs6",5.610652,5.269563,5.451745,245,232,437,5.44398666666667,6.76548,6.76548,0.829824642735113
"SOCS7","Socs7",18.85082,18.920227,17.066535,1646,1443,2873,18.279194,2.38964,2.38964,5.68768187772153
"SOD1","Sod1",180.313483,223.390316,204.815372,1139,1328,2427,202.839723666667,404.53219,404.53219,0.502647456091381
"SOD2","Sod2",56.980304,64.114013,51.023681,2444,2505,4361,57.372666,66.97203,66.97203,0.858774793102398
"SOD3","Sod3",1.58387,1.829071,2.444826,79,92,242,1.952589,22.28263,22.28263,0.126815097778902
"SOGA1","Soga1",4.519611,2.913295,4.530473,322,300,630,3.987793,8.78271,8.78271,0.509858004581553
"SOGA3","Soga3",29.5246,29.025845,28.741196,595,601,1170,29.0972136666667,6.67238,6.67238,3.92280018282028
"SOHLH1","Sohlh1",0,0,0,0,0,0,0,2.38964,2.38964,0.295016579931792
"SOHLH2","Sohlh2",0,0,0,0,0,0,0,0.77586,0.77586,0.563107452164022
"SON","Son",95.429806,79.435692,96.40966,4488,3848,8786,90.4250526666667,76.46853,76.46853,1.1801573189354
"SORBS1","Sorbs1",94.335273,45.552932,75.020704,995,880,1838,71.636303,75.84785,75.84785,0.945196293715439
"SORBS2","Sorbs2",68.29747,62.07761,63.525667,2450,2476,4937,64.6335823333333,47.11008,47.11008,1.36423764694079
"SORBS3","Sorbs3",5.83953,5.863306,6.384986,227,228,490,6.029274,214.41603,214.41603,0.0326311556294116
"SORCS1","Sorcs1",7.649369,7.417294,6.665062,646,645,1106,7.24390833333333,2.60688,2.60688,2.28560648908013
"SORCS2","Sorcs2",8.841145,11.361136,8.135239,663,684,1207,9.44584,29.35845,29.35845,0.344083442995278
"SORCS3","Sorcs3",10.849967,8.274874,5.957271,712,533,824,8.360704,0.80689,0.80689,5.18056107455351
"SORD","Sord",6.373551,7.090521,5.930226,200,218,355,6.464766,14.36888,14.36888,0.485706570680492
"SORL1","Sorl1",137.364761,107.320181,142.746439,5149,4267,7986,129.143793666667,20.79299,20.79299,5.97181908800337
"SORT1","Sort1",64.106471,69.910013,62.217056,6077,6529,11352,65.41118,118.30278,118.30278,0.556660791978192
"SOS1","Sos1",6.541869,6.93918,6.597605,796,817,1496,6.69288466666667,7.54134,7.54134,0.90066484493846
"SOS2","Sos2",10.915784,12.044826,14.574055,529,487,900,12.511555,16.38611,16.38611,0.777146526738874
"SOST","Sost",0,0,0.040116,0,0,2,0.013372,0.18621,0.18621,0.854293927719375
"SOSTDC1","Sostdc1",0.396297,0.271401,0.209133,9,6,9,0.292277,0.62069,0.62069,0.79736223460378
"SOWAHA","Sowaha",20.157871,20.195473,20.339219,813,891,1852,20.2308543333333,10.02408,10.02408,1.92586178015157
"SOWAHB","Sowahb",4.330813,3.772664,3.692827,213,191,374,3.93210133333333,0.0931,0.0931,4.51203122617632
"SOWAHC","Sowahc",1.614022,1.863667,1.548236,99,112,182,1.67530833333333,5.08963,5.08963,0.439321983984796
"SOWAHD","Sowahd",0.056885,0,0,1,0,0,0.0189616666666667,2.23447,2.23447,0.315032035129918
"SOX1","Sox1",3.997361,3.82782,3.475565,207,214,402,3.76691533333333,0.65172,0.65172,2.88603112714827
"SOX10","Sox10",10.598775,12.263238,8.785416,311,356,525,10.549143,138.72335,138.72335,0.0826572151326174
"SOX11","Sox11",2.132,1.855133,1.967174,242,212,445,1.984769,1.58275,1.58275,1.15565540605943
"SOX12","Sox12",2.930107,2.872282,2.667064,150,154,286,2.823151,14.77233,14.77233,0.242396082252907
"SOX13","Sox13",2.641567,3.357658,3.748757,77,94,200,3.24932733333333,29.45156,29.45156,0.139543830704678
"SOX14","Sox14",0,0,0.019207,0,0,1,0.00640233333333333,0,0,1.00640233333333
"SOX15","Sox15",0,0,0,0,0,0,0,9.4965,9.4965,0.0952698518553804
"SOX17","Sox17",2.54301,1.315249,3.624018,47,42,106,2.49409233333333,3.35171,3.35171,0.80292398467116
"SOX18","Sox18",1.818076,1.897002,2.754803,29,34,102,2.156627,18.1861,18.1861,0.164526766773862
"SOX2","Sox2",10.099444,11.068999,9.212661,250,282,466,10.1270346666667,22.2516,22.2516,0.478549203782392
"SOX21","Sox21",1.880844,2.459128,2.169756,77,110,200,2.16990933333333,2.54481,2.54481,0.894239559619086
"SOX3","Sox3",0.385474,0.106455,0.365789,6,2,15,0.285906,0.9931,0.9931,0.645178867091466
"SOX30","Sox30",0.02871,0,0.056802,1,0,4,0.028504,0.27931,0.27931,0.803952130445318
"SOX4","Sox4",4.5364,4.11699,3.521854,268,250,429,4.05841466666667,3.44481,3.44481,1.13804969541255
"SOX5","Sox5",11.799364,12.094236,13.863113,405,442,809,12.585571,14.21371,14.21371,0.892982119417289
"SOX6","Sox6",8.119768,5.232942,3.025484,319,303,555,5.459398,2.57585,2.57585,1.80639512283793
"SOX7","Sox7",0.335576,0.543806,0.439477,15,24,38,0.439619666666667,3.32067,3.32067,0.333193617347927
"SOX8","Sox8",15.897485,10.858773,10.262945,424,394,765,12.3397343333333,122.92689,122.92689,0.107641968045299
"SOX9","Sox9",3.606733,4.313587,3.127621,190,229,329,3.682647,10.83097,10.83097,0.395795695534686
"SP1","Sp1",10.354676,15.808674,10.789359,365,391,660,12.3175696666667,11.6689,11.6689,1.05120173548348
"SP100","Sp100",2.47039,1.957985,2.851463,40,38,97,2.42661266666667,34.47911,34.47911,0.0965811337056275
"SP110","Sp110",0.704637,1.268725,0.915791,19,23,41,0.963051,18.34128,18.34128,0.101495402579354
"SP2","Sp2",3.708273,3.418188,3.226179,150,136,252,3.45088,13.65509,13.65509,0.3037088137978
"SP3","Sp3",17.958457,14.089015,15.31239,673,659,1103,15.7866206666667,19.02403,19.02403,0.838323787302889
"SP4","Sp4",4.115268,4.528427,4.354304,305,312,538,4.33266633333333,3.13446,3.13446,1.28980963253565
"SP5","Sp5",0,0.045975,0.043883,0,1,2,0.0299526666666667,0.27931,0.27931,0.805084511702923
"SP6","Sp6",0.218209,0,0,10,0,0,0.0727363333333333,0.31034,0.31034,0.81867021790782
"SP7","Sp7",0.471608,0.574419,0.387359,19,22,31,0.477795333333333,0.55862,0.55862,0.948143443131317
"SP8","Sp8",1.014985,0.959045,0.731769,56,46,84,0.901933,0,0,1.901933
"SP9","Sp9",0.930236,1.13331,1.524591,48,62,148,1.19604566666667,0.18621,0.18621,1.85131272427873
"SPA17","Spa17",3.602843,3.397421,2.683844,24,22,34,3.228036,6.05169,6.05169,0.599577689887105
"SPACA1","Spaca1",0.114957,0,0.268525,1,0,6,0.127827333333333,0.27931,0.27931,0.881590336457413
"SPACA3","Spaca3",0,0,0,0,0,0,0,0.27931,0.27931,0.781671369722741
"SPACA4","Spaca4",0,0,0,0,0,0,0,0.21724,0.21724,0.82153067595544
"SPACA5B","Spaca5",0,0.352244,0.090165,0,2,1,0.147469666666667,0,0,1.14746966666667
"SPACA7","Spaca7",0,0,0,0,0,0,0,0,0,1
"SPAG1","Spag1",2.936872,3.308034,5.179194,94,115,264,3.80803333333333,4.96549,4.96549,0.805974586049651
"SPAG16","Spag16",0.475986,0.231526,0.48407,10,9,24,0.397194,57.32036,57.32036,0.0239572252297482
"SPAG17","Spag17",0.071131,0.056693,0.117221,8,6,12,0.0816816666666667,3.84825,3.84825,0.223107650526822
"SPAG4","Spag4",2.22879,1.666375,2.29151,25,23,49,2.062225,4.62411,4.62411,0.544481704660826
"SPAG5","Spag5",4.449361,3.408838,7.248441,106,84,241,5.03554666666667,2.63792,2.63792,1.65906525340488
"SPAG6","Spag6",1.046943,1.705456,1.404196,13,29,46,1.38553166666667,1.33448,1.33448,1.02186853888946
"SPAG7","Spag7",47.11516,42.993487,40.650081,322,280,538,43.5862426666667,65.63756,65.63756,0.669085762844058
"SPAG8","Spag8",0.737909,0.751064,0.297311,10,9,11,0.595428,14.86543,14.86543,0.10056002264042
"SPAG9","Spag9",59.651051,65.016473,61.868,5534,5624,10226,62.178508,158.27496,158.27496,0.396663154082726
"SPAM1","Hyal5",0,0,0,0,0,0,0,0.0931,0.0931,0.914829384319824
"SPARC","Sparc",77.165817,74.975932,61.786168,2170,2065,3301,71.3093056666667,2382.62786,2382.62786,0.0303358199826825
"SPARCL1","Sparcl1",479.093507,495.16306,469.174297,16800,17008,31062,481.143621333333,245.26413,245.26413,1.95783129818108
"SPAST","Spast",14.243047,13.754552,10.952865,673,633,1174,12.983488,15.39302,15.39302,0.85301475872048
"SPATA1","Spata1",4.292863,3.751107,2.90064,38,27,50,3.64820333333333,1.36551,1.36551,1.96498993169901
"SPATA13","Spata13",4.22733,5.351444,6.381837,239,261,527,5.32020366666667,15.88957,15.88957,0.37420749413198
"SPATA16","Spata16",0,0,0.019801,0,0,1,0.00660033333333333,0.27931,0.27931,0.786830661320035
"SPATA17","Spata17",0.206596,0.39261,0.348713,4,5,8,0.315973,2.51378,2.51378,0.374517755807136
"SPATA18","Spata18",0.234433,0.345299,0.203958,6,8,8,0.26123,0.96206,0.96206,0.642809088407082
"SPATA19","Spata19",0.537927,0.133749,0.204994,3,1,3,0.292223333333333,0.37241,0.37241,0.941572367829827
"SPATA2","Spata2",12.143957,15.74592,13.348023,633,679,1191,13.7459666666667,20.48264,20.48264,0.686413153442345
"SPATA20","Spata20",0,0,0,0,0,0,0,43.35493,43.35493,0.0225454081429054
"SPATA21","Spata21",0.207284,0.120055,0.335816,7,4,5,0.221051666666667,6.70341,6.70341,0.158507942153756
"SPATA22","Spata22",0.065407,0,0.034381,1,0,1,0.0332626666666667,1.67585,1.67585,0.386143717572609
"SPATA24","Spata24",5.263651,3.548208,6.034182,26,21,63,4.94868033333333,7.04479,7.04479,0.739445073561067
"SPATA25","Spata25",0.134497,0,0.064465,1,0,1,0.0663206666666667,1.24137,1.24137,0.475745042838383
"SPATA2L","Spata2l",12.166092,13.399278,13.432761,407,444,866,12.999377,2.79309,2.79309,3.69075793086903
"SPATA3","Spata3",0.19185,0.376302,0.252355,1,4,4,0.273502333333333,2.23447,2.23447,0.393728287272206
"SPATA4","Spata4",0.741619,0.084339,0.260083,9,1,6,0.362013666666667,1.30344,1.30344,0.591295482698341
"SPATA5","Spata5",16.367554,16.168521,15.997699,145,129,241,16.1779246666667,1.61378,1.61378,6.57206217304695
"SPATA6","Spata6",18.721093,11.997696,18.85244,34,56,67,16.523743,13.96544,13.96544,1.17094739613403
"SPATA7","Spata7",7.942701,8.956406,7.67403,195,218,352,8.19104566666667,3.97239,3.97239,1.84841608696556
"SPATA9","Spata9",2.167938,1.467025,1.136618,26,17,26,1.590527,2.42068,2.42068,0.757313458142825
"SPATC1","Spatc1",0,0,0,0,0,0,0,0.18621,0.18621,0.843021050235624
"SPATS1","Spats1",1.469695,0.941815,1.434403,25,20,53,1.281971,0,0,2.281971
"SPATS2","Spats2",8.331667,11.941982,9.855862,289,292,505,10.0431703333333,18.62058,18.62058,0.562836079939193
"SPATS2L","Spats2l",17.049559,28.832828,27.643062,184,243,435,24.508483,145.08538,145.08538,0.174613523954279
"SPC24","Spc24",0.721847,1.92068,2.479313,12,21,34,1.70728,0.74482,0.74482,1.55160990818537
"SPC25","Spc25",0.641228,0.416431,0.081737,5,7,3,0.379798666666667,3.01033,3.01033,0.344061128801537
"SPCS1","Spcs1",72.845356,87.917659,76.502803,496,580,970,79.088606,95.74084,95.74084,0.827867589324219
"SPCS2","Spcs2",45.735614,45.418604,39.055339,593,595,1015,43.4031856666667,272.79156,272.79156,0.162178796405071
"SPCS3","Spcs3",22.245701,23.059362,22.24635,1063,1065,1999,22.5171376666667,27.46536,27.46536,0.826166880259609
"SPDEF","Spdef",0,0.257311,0.147442,0,3,4,0.134917666666667,0.68275,0.68275,0.674442232456792
"SPDYA","Spdya",0.67663,0.828348,0.427624,12,20,20,0.644200666666667,0.96206,0.96206,0.837997139061327
"SPECC1","Specc1",14.193598,12.742796,14.766928,1003,1003,1875,13.9011073333333,139.49921,139.49921,0.106058299782136
"SPECC1L","Specc1l",8.139138,8.995745,9.676029,685,710,1266,8.93697066666667,9.12409,9.12409,0.981517417038634
"SPEF1","Spef1",4.664879,5.54897,2.854137,98,84,146,4.35599533333333,2.14137,2.14137,1.70498710223034
