"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"NPTX1","Nptx1",48.491497,46.476518,43.749509,3464,3326,6150,46.2391746666667,32.12117,19.26039,118.68053,56.6873633333333,0.818882540942387
"NPTX2","Nptx2",15.530723,9.953109,9.438174,469,311,590,11.6406686666667,13.13671,9.69928,28.27183,17.03594,0.700859986597131
"NPTXR","Nptxr",122.260127,131.73722,120.093886,7057,7720,13880,124.697077666667,19.81275,17.98926,103.08077,46.9609266666667,2.62082254040407
"NPVF","Npvf",0,0.121349,0,0,1,0,0.0404496666666667,0,0,0,0,1.04044966666667
"NPY","Npy",86.579289,93.100553,78.361705,408,431,707,86.013849,379.40747,98.31918,29.56089,169.095846666667,0.511557752321368
"NPY1R","Npy1r",5.791355,7.893571,6.976687,232,307,529,6.88720433333333,12.85509,9.58875,8.2587,10.23418,0.702072099016869
"NPY2R","Npy2r",1.561138,1.362142,1.631893,62,59,119,1.518391,0.41415,0.0829,0.48066,0.325903333333333,1.89937753129313
"NPY5R","Npy5r",2.48156,2.571501,1.771591,59,64,92,2.274884,6.0134,4.20026,1.55124,3.92163333333333,0.665405928926034
"NPY6R","Npy6r",0.029155,0,0,1,0,0,0.00971833333333333,0.7289,0.27633,0,0.335076666666667,0.756299887896575
"NQO1","Nqo1",1.393014,2.265412,1.67655,27,43,62,1.77832533333333,61.32674,64.30262,23.66182,49.7637266666667,0.0547305234617001
"NQO2","Nqo2",3.155811,3.552355,2.285657,91,91,142,2.997941,60.2831,51.17682,107.95296,73.1376266666667,0.0539259372029174
"NR0B1","Nr0b1",0,0,0.022552,0,0,1,0.00751733333333333,1.20931,2.21066,0.37142,1.26379666666667,0.44505646119572
"NR0B2","Nr0b2",0,0,0,0,0,0,0,0.0994,0.2487,0,0.116033333333333,0.896030584510618
"NR1D1","Nr1d1",29.226903,35.883095,30.18623,1022,1232,1983,31.7654093333333,77.82632,70.07798,57.70163,68.53531,0.471205339177079
"NR1D2","Nr1d2",36.03679,37.349908,38.49207,1766,1882,3579,37.2929226666667,11.59609,12.07574,8.54273,10.7381866666667,3.26225197759109
"NR1H2","Nr1h2",64.682972,56.575332,91.511017,291,288,606,70.923107,70.9515,71.76361,87.32807,76.68106,0.925877002708254
"NR1H3","Nr1h3",1.697502,1.311954,2.642164,29,10,55,1.88387333333333,34.8711,44.1856,23.98955,34.34875,0.0815834600469135
"NR1H4","Nr1h4",0,0,0.14319,0,0,7,0.04773,0,0.0829,0.52436,0.20242,0.871351108597661
"NR1I2","Nr1i2",0,0,0,0,0,0,0,1.27557,0.1658,0.13109,0.524153333333333,0.656101966993697
"NR1I3","Nr1i3",0.122239,0.050649,0.091392,5,2,7,0.0880933333333333,36.34546,25.86474,21.56437,27.9248566666667,0.037617933456772
"NR2C1","Nr2c1",2.037609,2.571314,2.398469,102,112,203,2.33579733333333,30.51428,27.4951,42.95396,33.6544466666667,0.096258854323072
"NR2C2","Nr2c2",19.799031,22.478689,20.332871,2052,2098,3766,20.870197,12.20903,8.34525,14.3107,11.62166,1.73275123874356
"NR2C2AP","Nr2c2ap",7.103528,9.16254,7.979251,91,114,190,8.081773,19.84588,14.14823,18.13418,17.3760966666667,0.494216653554826
"NR2E1","Nr2e1",4.569789,3.610675,4.268777,123,150,286,4.149747,21.75095,46.56206,27.02648,31.77983,0.157101089297901
"NR2E3","Nr2e3",0,0,0,0,0,0,0,0.36445,0.80136,0.19664,0.45415,0.68768696489358
"NR2F1","Nr2f1",15.694693,17.054084,17.261499,353,447,848,16.670092,46.23526,96.35722,127.76947,90.12065,0.193919731696383
"NR2F2","Nr2f2",2.766791,5.471963,2.704988,80,121,171,3.647914,8.28292,22.82508,15.51237,15.5401233333333,0.281008424564347
"NR2F6","Nr2f6",13.178413,20.429368,17.564932,104,122,285,17.057571,24.71624,28.407,32.31379,28.47901,0.612556900655755
"NR3C1","Nr3c1",15.948975,21.043343,19.997054,1322,1501,2451,18.9964573333333,9.12778,12.93237,17.21654,13.09223,1.4189704066236
"NR3C2","Nr3c2",13.852448,8.81738,11.053433,442,472,892,11.241087,18.02364,16.55233,31.89867,22.1582133333333,0.52858512113197
"NR4A1","Nr4a1",30.543239,25.721132,23.180362,830,659,1330,26.4815776666667,69.27835,67.59098,590.84638,242.571903333333,0.112827371673725
"NR4A2","Nr4a2",4.888798,25.490743,17.457745,217,337,488,15.945762,1.39153,2.01723,22.94082,8.78319333333333,1.73212993167194
"NR4A3","Nr4a3",5.790435,4.469018,4.668006,398,319,649,4.97581966666667,2.28609,2.32119,10.2032,4.93682666666667,1.00656798693803
"NR5A1","Nr5a1",0.025566,0.051005,0,1,2,0,0.0255236666666667,0.06626,0.2487,0.54621,0.287056666666667,0.796797602799152
"NR5A2","Nr5a2",0,0,0.054936,0,0,5,0.018312,0.54667,0.38687,0.0437,0.325746666666667,0.768104514688578
"NR6A1","Nr6a1",1.97939,1.585401,2.815364,116,124,245,2.12671833333333,1.57375,0.9948,1.42015,1.32956666666667,1.34218881909368
"NRADDP","Nradd",1.598304,1.953844,2.447377,16,14,18,1.99984166666667,0.46384,0.2487,1.11427,0.608936666666667,1.86448710431942
"NRAP","Nrap",0.152237,0.197905,0.201351,11,14,22,0.183831,2.30265,1.21586,1.17981,1.56610666666667,0.461333511727234
"NRARP","Nrarp",4.292633,5.508411,5.31701,131,175,338,5.03935133333333,6.36128,18.04453,12.43174,12.2791833333333,0.454798400002008
"NRAS","Nras",59.147162,54.092847,56.628218,592,591,1076,56.6227423333333,6.39441,7.35045,6.44528,6.73004666666667,7.45438479457218
"NRBF2","Nrbf2",7.848596,8.54436,7.90405,174,195,337,8.099002,12.62317,10.88751,14.00483,12.50517,0.673742129865822
"NRBP1","Nrbp1",70.826647,50.473995,53.79695,654,700,1254,58.365864,44.95969,39.95771,45.92534,43.6142466666667,1.33064813227822
"NRBP2","Nrbp2",62.518273,54.568902,66.363396,996,937,2021,61.1501903333333,74.33093,78.03636,75.90135,76.0895466666667,0.806207754756546
"NRCAM","Nrcam",135.342996,132.65175,121.551487,4187,4310,7593,129.848744333333,149.10914,120.5087,201.39859,157.005476666667,0.82812790476482
"NREP","Nrep",20.961454,25.078487,21.867505,579,684,1118,22.6358153333333,24.20269,37.66415,105.20006,55.6889666666667,0.416938545948683
"NRF1","Nrf1",5.648775,4.727976,4.152402,168,133,288,4.843051,23.35784,12.29681,11.79814,15.8175966666667,0.347436742348639
"NRG2","Nrg2",11.371489,8.929992,8.005293,46,49,117,9.43559133333333,9.77385,13.59557,7.99652,10.4553133333333,0.910982618255168
"NRG3","Nrg3",8.48069,10.505255,8.770871,410,486,823,9.252272,18.60344,18.40376,32.86,23.2890666666667,0.42209411093057
"NRG4","Nrg4",1.187089,0.623523,0.974921,21,15,36,0.928511,17.26161,17.32606,10.64017,15.0759466666667,0.119962515426774
"NRGN","Nrgn",466.042555,745.369298,706.909292,6161,8380,15778,639.440381666667,2300.58123,2061.44203,3274.46397,2545.49574333333,0.251498704972637
"NRIP1","Nrip1",5.334866,5.803238,5.543449,605,534,1063,5.56051766666667,2.38548,2.21066,2.14114,2.24576,2.02125778451477
"NRIP2","Nrip2",6.928251,6.912701,6.538082,143,145,253,6.79301133333333,17.52666,11.66124,6.62007,11.93599,0.602428676377558
"NRIP3","Nrip3",22.892038,23.572748,20.120753,1249,1260,1909,22.1951796666667,50.59208,25.72658,24.33912,33.5525933333333,0.671300687705255
"NRK","Nrk",0,0.044107,0.037403,0,1,3,0.02717,0,0.0829,0,0.0276333333333333,0.999549125823089
"NRL","Nrl",0.186452,0.136267,0.1573,5,5,12,0.160006333333333,2.00447,2.29356,3.23356,2.51053,0.330436239921987
"NRM","Nrm",7.498448,1.631053,3.385367,23,22,31,4.17162266666667,5.20167,7.79258,3.40835,5.46753333333333,0.799628297238514
"NRN1","Nrn1",93.850208,90.852678,79.640145,1579,1440,2407,88.1143436666667,10.05547,9.61638,148.21957,55.9638066666667,1.56440288810287
"NRN1L","Nrn1l",2.30091,2.517175,1.766526,12,13,19,2.19487033333333,4.80409,7.29518,3.86717,5.32214666666667,0.505345810811096
"NRP1","Nrp1",5.72624,4.500986,4.881544,285,219,461,5.03625666666667,7.18958,9.03608,8.63012,8.28526,0.650090214669989
"NRP2","Nrp2",5.320584,5.805554,5.500683,488,529,974,5.54227366666667,46.58315,12.7113,10.22505,23.1731666666667,0.27064197905391
"NRSN1","Nrsn1",141.464638,147.335242,128.43808,3842,3909,6725,139.07932,58.01358,50.67942,66.63763,58.4435433333333,2.35651026410886
"NRSN2","Nrsn2",35.932304,42.939201,34.591595,649,758,1188,37.8210333333333,117.51808,100.41931,171.26964,129.735676666667,0.296942918131784
"NRTN","Nrtn",0,0.448503,0.877223,0,3,14,0.441908666666667,0.21536,1.9896,0,0.734986666666667,0.831077664381667
"NRXN1","Nrxn1",137.088693,155.951133,149.67418,4761,4941,8369,147.571335333333,76.76611,58.49963,110.66217,81.97597,1.79053448044456
"NRXN2","Nrxn2",114.934179,134.302668,129.392005,2877,3260,5891,126.209617333333,162.01393,149.5789,227.68222,179.75835,0.703755136807419
"NRXN3","Nrxn3",33.425606,37.29152,31.618391,3090,3106,5343,34.111839,58.72591,38.35498,70.06783,55.71624,0.619079103269187
"NSA2","Nsa2",23.087494,22.550911,23.744106,434,454,813,23.1275036666667,67.12479,46.53443,42.10187,51.9203633333333,0.455920975347297
"NSD1","Nsd1",12.619387,12.830086,12.29672,1968,1939,3757,12.5820643333333,9.95607,18.54192,8.45533,12.3177733333333,1.01984498409644
"NSDHL","Nsdhl",6.978708,7.799405,7.490542,199,218,406,7.422885,11.57952,12.02047,9.54775,11.0492466666667,0.69903830778909
"NSF","Nsf",357.110634,542.539803,421.060173,7986,8726,14733,440.23687,147.75074,83.17615,80.33658,103.75449,4.21210460764021
"NSFL1C","Nsfl1c",53.709306,50.660436,49.674285,605,625,1173,51.348009,91.6588,86.35397,79.41895,85.8105733333333,0.603014206564392
"NSG1","Nsg1",198.175529,214.045056,197.53727,2515,2585,4594,203.252618333333,105.24279,71.54254,44.81108,73.86547,2.72826201896994
"NSL1","Nsl1",0.386775,0.089473,0.292212,9,6,21,0.256153333333333,21.58529,26.36214,22.5694,23.50561,0.051259827171547
"NSMAF","Nsmaf",19.198147,17.368237,18.283389,409,356,753,18.2832576666667,38.00204,28.46227,13.15274,26.5390166666667,0.700215911848704
"NSMCE1","Nsmce1",6.323997,6.896401,5.883459,75,67,112,6.36795233333333,52.9113,44.24087,32.1827,43.1116233333333,0.167029725423088
"NSMCE2","Nsmce2",10.665224,9.689965,11.945836,228,204,432,10.7670083333333,31.5248,29.78867,62.37719,41.23022,0.278639522439934
"NSRP1","Nsrp1",28.306844,28.676199,16.366528,164,151,326,24.449857,77.03116,113.15825,71.29134,87.16025,0.288677232653038
"NSUN2","Nsun2",27.185219,31.307236,25.8131,720,747,1260,28.1018516666667,28.24476,27.79907,32.66336,29.5690633333333,0.952003381632345
"NSUN3","Nsun3",9.341136,12.86144,4.215257,140,153,186,8.80594433333333,7.76938,7.65442,7.10073,7.50817666666667,1.15253181939099
"NSUN4","Nsun4",11.728326,17.009582,13.107237,109,112,170,13.9483816666667,8.49828,10.27958,8.73936,9.17240666666667,1.46950295603597
"NSUN5","Nsun5",5.125164,4.584187,8.788076,66,55,147,6.165809,21.88348,19.03932,29.18947,23.3707566666667,0.294033094581799
"NSUN6","Nsun6",2.827957,3.5129,1.867565,75,76,137,2.73614066666667,22.21479,17.0221,26.93908,22.0586566666667,0.16202768099963
"NSUN7","Nsun7",2.472852,1.956239,2.720076,107,76,205,2.38305566666667,0.39758,1.93433,0.98318,1.10503,1.60712943125118
"NT5C","Nt5c",30.783617,53.605116,39.457478,127,173,302,41.2820703333333,34.62261,35.53639,37.20783,35.7889433333333,1.14931461744439
"NT5C1A","Nt5c1a",2.079313,1.973078,1.919984,30,28,53,1.99079166666667,1.22587,1.13296,0.58991,0.982913333333333,1.50828158568033
"NT5C1B","Nt5c1b",0.123581,0,0.08269,2,0,3,0.068757,0.74546,0.0829,0.48066,0.43634,0.744083573527159
"NT5C2","Nt5c2",57.201785,53.617714,45.97359,883,940,1662,52.264363,121.11287,126.25642,171.42258,139.59729,0.378843454237276
"NT5DC1","Nt5dc1",0.808865,0.69934,0.705951,16,12,31,0.738052,22.21479,24.95284,36.9238,28.0304766666667,0.0598699091288316
"NT5DC3","Nt5dc3",41.993729,43.108458,34.211425,1352,1326,2295,39.771204,6.42755,3.61996,15.64346,8.56365666666667,4.26313965683279
"NT5E","Nt5e",2.09811,4.400677,4.020512,111,104,216,3.506433,13.07045,15.72333,12.86871,13.8874966666667,0.302699177766399
"NT5M","Nt5m",14.415026,17.7218,15.44857,218,272,467,15.8617986666667,14.89269,21.66448,36.66162,24.4062633333333,0.663686684084069
"NTAN1","Ntan1",32.349721,37.243192,37.859722,257,296,582,35.817545,65.50134,59.16283,42.4296,55.6979233333333,0.649363201250698
"NTF3","Ntf3",0.608007,0.500402,0.288794,10,9,9,0.465734333333333,0,0.13817,0,0.0460566666666667,1.40119974379973
"NTHL1","Nthl1",3.170576,1.553772,1.986193,29,18,46,2.236847,57.26811,44.6001,59.38396,53.7507233333333,0.0591197120866044
"NTM","Ntm",86.865353,98.055951,81.146491,2499,2531,4422,88.689265,372.61547,461.77959,667.9494,500.781486666667,0.178741678167135
"NTMT1","Ntmt1",14.948054,19.115935,15.246115,149,170,285,16.4367013333333,46.50032,41.39464,34.60787,40.8342766666667,0.416804178838039
"NTN1","Ntn1",2.125124,2.338549,2.315399,163,183,337,2.25969066666667,5.68208,7.29518,7.55955,6.84560333333333,0.415479922725297
"NTN3","Ntn3",2.852072,4.157722,1.726842,72,78,142,2.912212,0.66263,1.02243,0.85209,0.845716666666667,2.1196167703602
"NTN4","Ntn4",2.771374,3.06967,2.737618,131,118,209,2.859554,13.73308,9.61638,10.42169,11.25705,0.314884413460009
"NTN5","Ntn5",1.085565,1.310687,0.952838,17,24,36,1.11636333333333,2.25295,1.85143,1.52939,1.87792333333333,0.735378635289103
"NTNG1","Ntng1",5.357181,7.357639,4.829929,242,277,391,5.84824966666667,7.09018,4.97399,28.0752,13.37979,0.476241284932997
"NTNG2","Ntng2",9.504852,11.339473,13.029374,175,200,419,11.291233,10.56901,14.8667,53.3975,26.2777366666667,0.450595778901989
"NTPCR","Ntpcr",13.490659,15.004243,15.246487,109,132,240,14.580463,48.70357,42.8592,32.59782,41.3868633333333,0.367577635492254
"NTRK1","Ntrk1",0.884815,0.764876,0.916708,30,26,61,0.855466333333333,3.71075,1.87906,1.00503,2.19828,0.580145057134877
"NTRK2","Ntrk2",80.27644,72.18965,75.812201,8386,7454,14757,76.0927636666667,281.0892,328.58723,235.24176,281.639396666667,0.272760148004373
"NTRK3","Ntrk3",128.668558,71.321737,144.60248,2802,2470,5170,114.864258333333,568.75503,435.33455,499.52006,501.203213333333,0.230711901591178
"NTS","Nts",9.533532,7.109218,5.439522,141,100,149,7.36075733333333,0.82829,4.33842,0.89578,2.02083,2.76770203332638
"NTSR1","Ntsr1",1.685657,1.675042,1.051215,92,90,110,1.470638,0.76203,0.85663,1.22351,0.94739,1.26869194152173
"NTSR2","Ntsr2",39.919072,37.234264,37.115813,803,746,1537,38.0897163333333,79.18472,103.2379,37.53556,73.3193933333333,0.525969260244231
"NUAK1","Nuak1",14.257219,16.119067,17.191705,1001,898,1669,15.855997,8.16696,5.55429,33.16588,15.6290433333333,1.0136480290608
"NUAK2","Nuak2",0.329527,0.229872,0.305425,13,9,23,0.288274666666667,1.59032,2.01723,1.72602,1.77785666666667,0.463765709053863
"NUB1","Nub1",21.182317,23.542384,21.211063,961,1049,1847,21.978588,29.20558,23.10141,24.16433,25.49044,0.867429457570354
"NUBP1","Nubp1",5.756085,4.395776,5.413189,116,128,237,5.18835,11.28134,10.11378,9.98472,10.4599466666667,0.539998150078651
"NUBP2","Nubp2",10.369871,10.77181,10.272544,141,156,303,10.4714083333333,47.03042,59.74313,67.68635,58.1533,0.193926768808052
"NUBPL","Nubpl",1.182419,3.154837,2.846624,46,70,71,2.39462666666667,34.1422,19.95122,33.18773,29.0937166666667,0.112801841801971
"NUCB1","Nucb1",36.486745,35.21523,32.726229,619,578,1040,34.8094013333333,149.47359,109.56592,154.33712,137.79221,0.258007285375262
"NUCB2","Nucb2",9.871465,11.207097,11.272869,149,156,262,10.7838103333333,92.53679,122.63646,76.38202,97.18509,0.120016291000327
"NUCKS1","Nucks1",22.394214,22.378341,21.393449,1808,1753,3153,22.0553346666667,548.14713,685.52619,578.80791,604.16041,0.0380978898911557
"NUDC","Nudc",631.592988,467.684054,508.703387,786,787,1499,535.993476333333,138.52357,123.07859,154.79594,138.799366666667,3.84117245404784
"NUDCD1","Nudcd1",4.721092,5.79787,6.058796,214,248,461,5.52591933333333,3.41256,3.28836,1.66048,2.78713333333333,1.72318182618339
"NUDCD2","Nudcd2",12.672755,12.701218,15.00107,120,118,250,13.4583476666667,28.29446,30.8111,25.06012,28.0552266666667,0.497616068617832
"NUDCD3","Nudcd3",30.896712,36.535691,34.700779,1322,1496,2773,34.044394,237.57073,231.15231,216.99835,228.573796666667,0.152649799362265
"NUDT1","Nudt1",28.537504,29.358965,5.009345,25,30,52,20.9686046666667,39.70832,39.81954,23.3341,34.28732,0.622563704658406
"NUDT11","Nudt10",9.691158,9.850467,7.602861,199,205,317,9.048162,23.93764,13.2916,17.7409,18.32338,0.520000227703435
"NUDT12","Nudt12",2.979037,3.152279,2.610663,82,91,140,2.913993,6.37785,6.49382,3.80162,5.55776333333333,0.596848773133523
"NUDT13","Nudt13",10.520119,12.757834,11.11166,102,101,173,11.4632043333333,1.83881,2.12776,2.81844,2.26167,3.82111137341709
"NUDT14","Nudt14",24.796476,25.538681,25.826443,362,356,717,25.3872,44.29706,40.81434,97.70606,60.9391533333333,0.426018093240538
"NUDT15","Nudt15",1.785224,2.264087,1.771921,89,72,122,1.94041066666667,6.84169,8.01365,7.86543,7.57359,0.3429614276711
"NUDT16","Nudt16",7.130937,14.876608,12.853298,79,117,209,11.620281,21.05518,27.19114,20.16608,22.8041333333333,0.530171832902969
"NUDT16L1","Nudt16l1",20.133793,22.992208,23.349477,310,343,668,22.1584926666667,51.96704,57.03507,48.41606,52.4727233333333,0.43308983016076
"NUDT17","Nudt17",3.39102,3.307753,3.834763,29,36,74,3.51117866666667,16.43331,16.7734,17.54427,16.9169933333333,0.251782125646825
"NUDT18","Nudt18",11.555025,15.899655,13.373458,253,355,584,13.6093793333333,10.99972,8.28998,15.57791,11.6225366666667,1.15740438860546
"NUDT19","Nudt19",41.220083,50.890437,37.287699,451,534,848,43.1327396666667,6.52694,5.52665,4.58816,5.54725,6.74065289498135
"NUDT2","Nudt2",12.7684,11.170951,10.478577,115,98,179,11.4726426666667,47.97468,39.01818,34.01796,40.33694,0.301731155394344
"NUDT21","Nudt21",20.907368,18.173538,16.35371,899,801,1624,18.4782053333333,28.14536,22.88035,21.2148,24.08017,0.776637691583962
"NUDT22","Nudt22",2.23963,3.824079,4.099543,22,41,67,3.38775066666667,47.12982,57.643,81.82227,62.1983633333333,0.0694282325560224
"NUDT3","Nudt3",244.488192,258.896777,237.042584,2648,2643,4789,246.809184333333,121.74237,216.75538,304.17348,214.223743333333,1.15140263102632
"NUDT4","Nudt4",47.115718,50.336996,40.741506,1898,2011,3215,46.06474,24.46775,26.83191,107.45045,52.9167033333333,0.872915758758989
"NUDT5","Nudt5",8.164894,8.622885,8.253326,214,209,376,8.347035,29.52033,33.02176,14.72582,25.75597,0.349343903435383
"NUDT6","Nudt6",2.876515,2.727161,2.592211,15,8,32,2.73196233333333,10.83406,12.13101,6.92594,9.96367,0.340393530025378
"NUDT7","Nudt7",3.497351,3.216829,3.239272,41,36,82,3.31781733333333,8.58111,8.87028,8.45533,8.63557333333333,0.448112134479457
"NUDT8","Nudt8",1.936942,3.625088,3.379864,17,31,57,2.98063133333333,7.20614,8.56631,7.77803,7.85016,0.449780719595277
"NUDT9","Nudt9",19.835034,27.809965,21.357919,327,324,588,23.0009726666667,38.68124,25.61604,31.59279,31.9633566666667,0.728110699082324
"NUF2","Nuf2",0.991685,0.931044,0.774675,27,19,41,0.899134666666667,0.39758,0.38687,0.34957,0.378006666666667,1.37817523862971
"NUFIP1","Nufip1",2.319372,2.841799,2.478056,127,153,261,2.546409,2.68367,3.01203,1.94451,2.54673666666667,0.999907614605351
"NUFIP2","Nufip2",7.167667,5.941355,7.276963,518,418,903,6.79532833333333,8.99525,8.37288,6.79485,8.05432666666667,0.860950639436468
"NUGGC","Nuggc",0,0.029432,0,0,1,0,0.00981066666666667,0.19879,0.30397,0.17479,0.22585,0.823763646993243
"NUMA1","Numa1",23.253239,24.880632,22.012623,1021,1044,2006,23.3821646666667,221.22025,193.62633,211.23037,208.692316666667,0.116275908694477
"NUMB","Numb",20.45542,20.220779,16.426003,492,461,882,19.0340673333333,42.55765,47.11473,58.16045,49.27761,0.398468967266609
"NUMBL","Numbl",22.386015,24.161794,23.202697,653,637,1523,23.2501686666667,63.74536,50.29255,57.4613,57.1664033333333,0.416910231284142
"NUP107","Nup107",6.120013,12.898392,9.729633,139,151,253,9.58267933333333,11.24821,9.17425,14.98801,11.80349,0.826546459858471
"NUP133","Nup133",6.997679,6.567792,7.056762,303,366,694,6.87407766666667,24.33522,15.66806,15.25019,18.4178233333333,0.405507740568931
"NUP155","Nup155",5.490853,5.279094,5.927619,302,266,548,5.56585533333333,3.11438,3.09493,3.86717,3.35882666666667,1.50633549701449
"NUP160","Nup160",27.136271,44.207314,28.492859,170,170,333,33.2788146666667,9.09465,5.44375,7.79988,7.44609333333333,4.05854083229011
"NUP188","Nup188",4.543789,3.201133,4.777571,222,201,414,4.17416433333333,22.7449,16.1931,20.88707,19.94169,0.247074822200755
"NUP210","Nup210",17.585939,14.009062,15.799592,345,307,674,15.7981976666667,7.43806,6.43855,4.89404,6.25688333333333,2.31479505664737
"NUP210L","Nup210l",0.086479,0.050454,0.045295,7,4,7,0.0607426666666667,0.5798,0.52503,0,0.368276666666667,0.775239900312559
"NUP214","Nup214",26.394918,20.388866,27.998667,425,452,795,24.9274836666667,62.60231,47.14236,36.70532,48.8166633333333,0.520458054229378
"NUP35","Nup35",7.947644,7.918519,6.079003,133,135,216,7.31505533333333,8.13383,5.63719,5.4184,6.39647333333333,1.12419188964831
"NUP37","Nup37",3.02234,1.892383,2.357026,37,23,56,2.42391633333333,5.56612,4.28316,4.91589,4.92172333333333,0.578195930576516
"NUP43","Nup43",1.984422,4.022625,3.318758,29,41,81,3.10860166666667,19.99497,22.60402,33.07848,25.2258233333333,0.156662447330856
"NUP50","Nup50",6.437051,7.037542,6.621826,431,422,755,6.69880633333333,17.06282,12.32444,17.34763,15.5782966666667,0.464390672222257
"NUP54","Nup54",17.814472,14.943489,16.078669,159,125,275,16.2788766666667,25.34574,20.86312,29.27686,25.1619066666667,0.660459380381552
