"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","FoldChange"
"IL4I1",0.097227,0,0,0.032409,3,0,0,"Il4i1",0.118201,0.156643,0.0204,1,3,1,0.0984146666666667,0.93990824351702
"IL4R",3.551759,1.718474,1.469094,2.24644233333333,102,31,42,"Il4ra",0.997503,1.824117,1.257824,132,117,94,1.35981466666667,1.37571919489723
"IL5",0.093449,0.121476,0.535796,0.250240333333333,1,1,4,"Il5",0,0,0,0,0,0,0,1.25024033333333
"IL5RA",0.019295,0,0.042595,0.02063,2,0,1,"Il5ra",0.014921,0,0.064549,1,0,5,0.02649,0.994291225438144
"IL6",0,0,0.147761,0.0492536666666667,0,0,1,"Il6",0.139295,0,0.112676,3,0,2,0.0839903333333333,0.967954818785284
"IL6R",0.909113,0.201716,0.298703,0.469844,80,8,10,"Il6ra",0.340115,0.419052,0.277088,75,69,40,0.345418333333333,1.09248102510867
"IL6ST",201.583731,53.011006,29.804654,94.799797,3821,2176,1927,"Il6st",84.889812,71.651232,66.542078,2140,1858,1543,74.3610406666667,1.2712111742689
"IL7",1.450993,1.670022,1.091396,1.404137,29,21,11,"Il7",0.057224,0.038528,0.076189,4,2,4,0.0573136666666667,2.27381625320269
"IL7R",1.768811,1.238863,1.822644,1.610106,79,34,26,"Il7r",0.051531,0.036814,0,6,4,0,0.0294483333333333,2.53544147431715
"IL9",0,0,0,0,0,0,0,"Il9",0,0,0,0,0,0,0,1
"IL9R",2.32955,0.181661,1.394861,1.302024,5,5,4,"Il9r",0,0,0,0,0,0,0,2.302024
"ILDR1",0.058042,0.054486,0,0.0375093333333333,3,2,0,"Ildr1",0,0,0,0,0,0,0,1.03750933333333
"ILDR2",4.380646,1.497844,1.875078,2.58452266666667,504,101,168,"Ildr2",0.058176,0.060494,0.037047,13,11,7,0.0519056666666667,3.40764650315602
"ILF2",142.425299,152.74354,181.104578,158.757805666667,2271,1796,2057,"Ilf2",4.967753,5.439911,5.311424,233,231,187,5.239696,25.6034597946225
"ILF3",155.250185,121.866269,157.661416,144.925956666667,4734,3123,3385,"Ilf3",5.307478,6.599199,6.43572,277,282,251,6.11413233333333,20.5121228885396
"ILK",304.69346,265.451044,356.799526,308.981343333333,1531,987,1088,"Ilk",19.121285,20.615066,21.824925,619,595,547,20.5204253333333,14.4040528257217
"ILKAP",20.37052,21.914464,22.520687,21.6018903333333,321,266,256,"Ilkap",9.453218,7.702454,9.389989,272,247,198,8.84855366666667,2.29494513593722
"ILRUN",20.87968,20.597721,17.478319,19.6519066666667,1349,874,806,"Ilrun",15.054678,16.317795,18.682304,1755,1710,1469,16.6849256666667,1.16776892682067
"ILVBL",27.819972,31.985262,33.654144,31.153126,555,426,445,"Ilvbl",24.045928,29.479517,39.992514,229,211,165,31.172653,0.999393055959669
"IMMP1L",32.781929,28.659132,29.905587,30.4488826666667,87,52,70,"Immp1l",13.059081,13.584452,12.570297,322,305,221,13.0712766666667,2.23497010339976
"IMMP2L",75.815697,56.498484,36.215294,56.1764916666667,107,67,62,"Immp2l",29.56976,45.610957,29.886759,104,113,77,35.022492,1.58724420472261
"IMMT",51.489379,44.127385,65.587392,53.7347186666667,1849,1368,1495,"Immt",216.380472,207.607752,253.873728,5444,5170,4487,225.953984,0.241170997318411
"IMP3",17.461046,18.830812,23.351843,19.8812336666667,337,277,300,"Imp3",7.429012,7.266026,6.936055,174,178,109,7.21036433333333,2.54327735273461
"IMP4",29.418409,34.596817,32.558358,32.1911946666667,491,475,441,"Imp4",6.057387,3.477575,5.819865,221,188,153,5.11827566666667,5.42492631502329
"IMPA1",23.900235,29.183627,32.212569,28.4321436666667,595,569,608,"Impa1",6.614288,6.278431,8.689382,160,178,145,7.19403366666667,3.59189928476821
"IMPA2",8.783568,4.312253,6.767594,6.62113833333333,118,36,57,"Impa2",6.420247,4.842706,8.624116,154,141,152,6.629023,0.998966490641506
"IMPACT",16.624883,9.022964,8.90345,11.517099,537,205,255,"Impact",5.264048,6.681132,5.345399,233,249,156,5.76352633333333,1.85067646418567
"IMPDH1",31.835214,39.340974,44.81521,38.6637993333333,1009,819,833,"Impdh1",7.234186,4.691505,5.515829,199,191,171,5.81384,5.82106408916754
"IMPDH2",83.091313,66.693,76.800706,75.5283396666667,1690,874,946,"Impdh2",29.043233,28.426033,27.085415,304,316,204,28.1848936666667,2.62219011454111
"IMPG1",0.262336,0.153364,0.500445,0.305381666666667,10,7,5,"Impg1",0,0,0,0,0,0,0,1.30538166666667
"IMPG2",0.299011,0.48056,0.493513,0.424361333333333,46,57,53,"Impg2",0.008713,0.01893,0.037361,2,4,3,0.021668,1.39415282981686
"INA",136.489625,256.696534,292.802174,228.662777666667,7724,11005,11220,"Ina",0,0,0.030025,0,0,2,0.0100083333333333,227.38701264841
"INAFM1",11.369789,9.836983,7.736519,9.64776366666667,103,66,43,"Inafm1",1.865174,1.49917,1.42446,75,70,37,1.596268,4.10118048932801
"INAFM2",8.726074,7.993332,13.89391,10.2044386666667,281,195,242,"Inafm2",3.911791,3.177771,3.43801,315,273,190,3.50919066666667,2.48480037659382
"INAVA",5.365106,1.674389,2.576384,3.205293,192,60,95,"Inava",0,0,0,0,0,0,0,4.205293
"INCA1",3.775713,5.013566,5.2659,4.68505966666667,59,60,52,"Inca1",1.132386,1.038983,1.334958,37,32,30,1.16877566666667,2.62132213766692
"INCENP",15.405543,9.319476,15.365638,13.3635523333333,403,201,250,"Incenp",1.920691,0.903101,1.315418,43,27,25,1.37973666666667,6.03577384612583
"INF2",63.914443,32.864081,31.379667,42.719397,1358,567,643,"Inf2",1.613723,1.68121,1.756257,181,180,134,1.68373,16.2905348153503
"ING1",13.682431,7.960417,9.825711,10.4895196666667,346,222,238,"Ing1",2.81959,4.180039,4.777361,131,128,136,3.92566333333333,2.33258322567722
"ING2",4.693348,5.105716,5.677015,5.158693,138,88,90,"Ing2",1.231427,1.325685,1.16638,37,30,22,1.241164,2.7479885452381
"ING3",7.893923,6.517286,10.226918,8.212709,197,120,129,"Ing3",2.202243,2.981208,3.028614,89,88,63,2.737355,2.4650344963216
"ING4",37.961773,33.155722,39.748377,36.9552906666667,553,401,419,"Ing4",4.297115,3.62898,4.245217,191,159,144,4.057104,7.50534113331794
"ING5",38.859833,22.630633,41.773755,34.421407,644,399,462,"Ing5",0.993607,0.937389,0.843432,147,129,90,0.924809333333333,18.4025536382132
"INHA",1.808985,1.617474,1.147276,1.52457833333333,26,21,15,"Inha",0.642438,0.526936,0.360762,30,24,12,0.510045333333333,1.67185598842949
"INHBA",0.537451,0.259988,0.298046,0.365161666666667,59,22,11,"Inhba",0.128114,0.13773,0.118782,20,18,11,0.128208666666667,1.21002586400979
"INHBB",0.121981,0.045995,0.262542,0.143506,7,2,10,"Inhbb",0.146591,0.100652,0.115974,17,13,9,0.121072333333333,1.02001090027792
"INHBC",0.067555,0,0.025443,0.0309993333333333,4,0,1,"Inhbc",0,0,0,0,0,0,0,1.03099933333333
"INHBE",0.921745,0.131921,0.233038,0.428901333333333,20,4,4,"Inhbe",0.005514,0,0.030725,1,0,4,0.0120796666666667,1.41184669586288
"INIP",10.27768,8.90568,11.796351,10.3265703333333,449,314,346,"Inip",1.345292,1.736095,1.429104,99,106,62,1.503497,4.5242995431324
"INKA1",3.21486,3.835935,3.933714,3.661503,51,46,41,"Inka1",1.133828,1.578129,0.72624,33,27,15,1.14606566666667,2.17211573364406
"INKA2",5.932476,4.42402,3.941874,4.76612333333333,471,314,301,"Inka2",2.183803,2.537435,3.460868,273,333,349,2.72736866666667,1.54696888045955
"INMT",0.25734,0.258773,0.135061,0.217058,12,9,3,"Inmt",1.965441,2.469412,2.304539,60,70,49,2.246464,0.374887261956393
"INO80",12.654636,16.14076,19.535016,16.1101373333333,407,282,327,"Ino80",1.161817,1.248359,1.162379,193,248,159,1.19085166666667,7.80981094871021
"INO80B",21.80555,20.090738,24.258298,22.0515286666667,248,169,156,"Ino80b",2.829773,4.258585,5.713292,36,49,40,4.26721666666667,4.37641550091288
"INO80C",18.326952,28.323591,34.761405,27.137316,123,127,130,"Ino80c",2.810499,3.753643,3.402327,206,222,189,3.32215633333333,6.51001810901642
"INO80D",1.666099,1.21785,1.552748,1.478899,410,248,257,"Ino80d",0.763503,0.811891,0.937983,355,346,274,0.837792333333333,1.34884608834114
"INO80E",117.20355,101.04687,93.319466,103.856628666667,628,411,430,"Ino80e",3.090817,4.695949,4.275164,104,89,71,4.02064333333333,20.8850981248751
"INPP1",17.455109,25.414657,21.342994,21.4042533333333,321,322,274,"Inpp1",1.978341,3.100404,2.393378,161,163,118,2.49070766666667,6.4182554005525
"INPP4A",16.489831,16.865504,17.946531,17.100622,1372,1241,1145,"Inpp4a",3.37766,1.519906,2.74053,258,183,186,2.546032,5.10447226646573
"INPP4B",3.983119,1.677884,2.45989,2.70696433333333,553,135,158,"Inpp4b",4.867746,4.834239,5.22448,645,617,569,4.97548833333333,0.620361738915062
"INPP5A",27.411393,29.555529,31.927732,29.6315513333333,606,506,463,"Inpp5a",61.212886,67.822036,53.804704,2840,2855,2378,60.946542,0.494483636121825
"INPP5B",10.701848,9.112876,9.937504,9.91740933333333,341,203,232,"Inpp5b",2.943288,7.06383,8.463865,110,85,80,6.15699433333333,1.5254181888179
"INPP5D",1.444227,0.666314,0.490069,0.86687,34,6,10,"Inpp5d",2.217623,2.256438,1.359621,102,90,59,1.94456066666667,0.634006295449621
"INPP5E",56.466829,51.121323,74.116257,60.5681363333333,391,286,352,"Inpp5e",4.343334,3.837006,3.545359,255,215,193,3.90856633333333,12.5429977211948
"INPP5F",170.185322,156.305089,165.52241,164.004273666667,8223,5788,5714,"Inpp5f",1.357019,1.560246,1.384812,83,76,64,1.43402566666667,67.7906876358603
"INPP5J",5.249131,5.519671,7.187519,5.98544033333333,205,224,218,"Inpp5j",2.047443,1.627188,2.108267,225,186,156,1.92763266666667,2.38603715994425
"INPP5K",13.497474,16.231565,18.991429,16.240156,294,270,277,"Inpp5k",4.638132,5.655646,6.625612,318,289,268,5.63979666666667,2.59648854708904
"INPPL1",193.161396,101.84396,115.768085,136.924480333333,3001,1088,1295,"Inppl1",34.785069,53.819688,50.621423,1745,1741,1686,46.4087266666667,2.90926354768159
"INS",0,0,0,0,0,0,0,"Ins2",0.129148,0,0,1,0,0,0.0430493333333333,0.958727423567054
"INS",0,0,0,0,0,0,0,"Ins1",0,0,0,0,0,0,0,1
"INSC",12.956485,13.235293,17.727526,14.639768,381,319,332,"Insc",0,0.018545,0.484856,0,1,4,0.167800333333333,13.392501743306
"INSIG1",56.589056,31.464994,35.46508,41.1730433333333,2721,1085,1120,"Insig1",2.068659,1.985788,1.945335,157,149,98,1.99992733333333,14.058021627635
"INSIG2",41.293881,16.948703,15.308499,24.5170276666667,773,302,282,"Insig2",80.58014,79.890328,86.070224,553,504,471,82.1802306666667,0.306767935868351
"INSL3",0.297241,0.261934,0.536654,0.365276333333333,3,2,4,"Insl3",1.217325,1.225901,0.667285,14,17,5,1.036837,0.670292386348703
"INSL5",0,0,0,0,0,0,0,"Insl5",0,0,0,0,0,0,0,1
"INSL6",0.055083,0,0.433705,0.162929333333333,1,0,2,"Insl6",0,0,0.087862,0,0,1,0.0292873333333333,1.12983935162906
"INSM1",0.562962,0.274753,0.64683,0.494848333333333,22,8,16,"Insm1",0,0,0.023168,0,0,1,0.00772266666666667,1.48339258684929
"INSM2",0,0.027225,0.031116,0.019447,0,1,1,"Insm2",0,0,0,0,0,0,0,1.019447
"INSR",4.101578,4.4743,4.446206,4.34069466666667,397,344,289,"Insr",9.330195,8.984813,9.674991,2191,1842,1460,9.32999966666667,0.517008212875386
"INSRR",0.069486,0.039292,0,0.0362593333333333,7,3,0,"Insrr",0.005502,0,0,1,0,0,0.001834,1.03436231285156
"INSYN1",14.857667,13.716957,18.655504,15.743376,271,219,252,"Insyn1",2.623625,2.393481,3.317975,154,171,148,2.77836033333333,4.43138677173988
"INSYN2A",1.117545,0.938862,0.749518,0.935308333333333,84,55,44,"Insyn2a",0.014083,0,0.040901,1,0,2,0.018328,1.9004764018404
"INSYN2B",0.362111,0.012177,0.217823,0.197370333333333,39,1,7,"Insyn2b",0,0,0,0,0,0,0,1.19737033333333
"INTS1",48.610058,51.290386,71.615637,57.172027,1545,1086,1106,"Ints1",3.032807,4.400366,3.340995,366,398,322,3.59138933333333,12.6698092400209
"INTS11",108.669416,73.999778,87.04966,89.9062846666667,1296,784,837,"Ints11",2.882442,3.739263,2.744637,121,149,103,3.122114,22.0533164940772
"INTS12",16.5167,15.746834,17.814378,16.6926373333333,321,250,265,"Ints12",1.765639,1.442924,1.683585,76,86,57,1.630716,6.72540758232106
"INTS13",22.218111,24.223015,30.396406,25.6125106666667,338,262,284,"Ints13",7.503773,5.603751,5.477002,208,176,155,6.194842,3.69883183906841
"INTS14",12.817784,10.749097,14.533575,12.700152,371,283,326,"Ints14",1.865792,2.021826,2.198901,169,163,125,2.02883966666667,4.5232344751604
"INTS2",5.047952,2.492186,2.215694,3.251944,347,183,146,"Ints2",1.594745,1.09469,0.742243,83,79,66,1.14389266666667,1.9832821232655
"INTS3",26.960969,24.17992,29.384649,26.841846,2186,1453,1468,"Ints3",1.967826,2.542875,2.474048,273,285,211,2.32824966666667,8.36531173692999
"INTS4",21.357502,14.370375,20.370498,18.6994583333333,409,252,264,"Ints4",7.603708,7.047911,6.033431,432,370,254,6.89501666666667,2.49517628208511
"INTS5",4.54438,5.521517,6.118444,5.39478033333333,281,259,249,"Ints5",0.893968,0.81199,0.993603,101,86,80,0.899853666666667,3.36593309554894
"INTS6",18.123535,18.0233,17.216454,17.787763,558,368,388,"Ints6",4.719548,5.030856,5.469552,190,152,175,5.07331866666667,3.09349204795006
"INTS6L",8.766622,7.427765,11.126995,9.10712733333333,510,298,292,"Ints6l",2.19234,1.416711,1.424357,204,125,112,1.67780266666667,3.77441081045554
"INTS7",9.66783,14.507409,14.855932,13.0103903333333,404,338,338,"Ints7",1.546133,0.953305,1.373376,189,114,92,1.290938,6.11556940141258
"INTS8",36.033664,22.667117,35.126195,31.2756586666667,421,204,260,"Ints8",2.726063,2.848029,3.896374,155,164,105,3.156822,7.76450342753831
"INTS9",17.919073,17.196347,12.162155,15.7591916666667,234,176,169,"Ints9",1.249909,1.344448,1.268339,109,108,80,1.28756533333333,7.32621334239488
"INTU",11.974742,9.286295,6.484454,9.248497,710,337,282,"Intu",3.485947,3.234646,3.482346,538,553,469,3.40097966666667,2.32868537830857
"INVS",4.479587,2.872621,3.821998,3.72473533333333,270,139,134,"Invs",0.439046,0.392704,0.437426,51,44,44,0.423058666666667,3.32012688162774
"IP6K1",26.325989,31.643967,33.651726,30.5405606666667,1079,1057,1075,"Ip6k1",18.685909,18.803418,56.072492,572,512,408,31.187273,0.979907824644438
"IP6K2",75.105621,81.205897,95.923372,84.0782966666667,1504,1213,1245,"Ip6k2",3.206454,3.635974,4.398278,92,96,66,3.746902,17.922909861351
"IP6K3",1.157694,0.036962,0,0.398218666666667,53,1,0,"Ip6k3",1.559187,2.013483,2.166453,120,145,119,1.913041,0.479985920784042
"IPCEF1",0.609695,0.609545,0.799768,0.673002666666667,58,58,40,"Ipcef1",0,0.011094,0.007034,0,2,1,0.00604266666666667,1.66295399002295
"IPMK",3.061859,2.384356,2.547516,2.664577,308,187,180,"Ipmk",1.788135,1.705135,1.646421,231,245,204,1.71323033333333,1.35063247486913
"IPO11",13.445268,14.683793,11.131847,13.0869693333333,422,320,310,"Ipo11",4.370289,5.185726,4.312409,344,318,235,4.622808,2.50532640156543
"IPO13",35.760946,45.656804,58.833981,46.750577,684,687,654,"Ipo13",13.520516,15.027994,16.590065,806,778,774,15.0461916666667,2.97581993235155
"IPO4",22.997725,32.469348,21.056785,25.5079526666667,366,419,394,"Ipo4",14.699695,18.502342,22.460295,262,348,205,18.5541106666667,1.35562046868508
"IPO5",52.882018,40.597981,37.957782,43.8125936666667,2695,1573,1659,"Ipo5",15.088627,14.45868,15.952604,2052,1840,1583,15.166637,2.77191809692187
"IPO7",132.253179,100.64778,85.261058,106.054005666667,3096,2161,2148,"Ipo7",11.988915,11.317975,11.992602,1745,1673,1356,11.7664973333333,8.38554247664695
"IPO8",29.735165,39.092111,19.435728,29.4210013333333,997,644,679,"Ipo8",3.997253,3.043813,4.558125,378,280,224,3.866397,6.251237071972
"IPO9",45.047239,42.902572,34.517375,40.8223953333333,3473,2747,2415,"Ipo9",7.794671,5.299426,7.770078,384,356,315,6.954725,5.25755388568848
"IPP",7.671644,6.626071,8.695073,7.66426266666667,249,163,149,"Ipp",1.638701,1.777455,1.978557,106,107,92,1.79823766666667,3.09632836762853
"IPPK",4.28543,4.366249,7.661607,5.437762,187,174,207,"Ippk",0.893288,1.033741,0.9008,88,99,68,0.942609666666667,3.31397609641601
"IQANK1",2.595752,0.732388,0.648182,1.32544066666667,51,16,18,"Iqank1",0.04563,0,0.065792,2,0,2,0.0371406666666667,2.24216515792458
"IQCA1",1.221457,2.805009,1.873693,1.96671966666667,39,49,53,"Iqca",0,0,0,0,0,0,0,2.96671966666667
"IQCA1L",0,0,0.063693,0.021231,0,0,2,"Iqca1l",0,0,0,0,0,0,0,1.021231
"IQCB1",11.674927,6.776984,10.706793,9.719568,366,173,238,"Iqcb1",5.790918,8.999222,3.99195,83,86,72,6.26069666666667,1.47638284480507
"IQCC",3.14938,2.541133,2.605606,2.765373,118,74,63,"Iqcc",4.085523,3.768897,4.607264,104,87,85,4.15389466666667,0.730587884217528
"IQCD",0.780663,0.184071,0.193758,0.386164,21,4,4,"Iqcd",0.040503,0,0,2,0,0,0.013501,1.36769869985328
"IQCF1",0,0,0.151033,0.0503443333333333,0,0,1,"Iqcf1",0,0,0,0,0,0,0,1.05034433333333
"IQCF5",0,0,0,0,0,0,0,"Iqcf5",0,0,0,0,0,0,0,1
"IQCF6",0,0,0,0,0,0,0,"Iqcf6",0,0,0,0,0,0,0,1
"IQCG",8.680236,6.017061,7.2397,7.31233233333333,127,76,82,"Iqcg",0.23197,0.062403,0.199899,4,2,3,0.164757333333333,7.13653573619913
"IQCH",1.931361,0.793876,2.902342,1.87585966666667,39,25,18,"Iqch",0.008464,0,0,1,0,0,0.00282133333333333,2.86776873514192
"IQCJ",0.139003,0,0,0.0463343333333333,2,0,0,"Iqcj",0,0,0,0,0,0,0,1.04633433333333
"IQCK",10.777385,8.104225,4.762122,7.881244,56,32,35,"Iqck",0.033879,0.035732,0.160554,2,2,2,0.0767216666666667,8.24841207802078
"IQCM",1.284183,1.124445,1.298873,1.23583366666667,12,9,10,"Iqcm",0,0,0.02438,0,0,1,0.00812666666666667,2.21781026193798
"IQCN",2.918473,2.579704,2.79909,2.76575566666667,232,192,186,"Iqcn",0,0.006528,0.008671,0,1,1,0.00506633333333333,3.74677326438487
"IQGAP1",53.531891,37.667013,48.463609,46.554171,1779,877,821,"Iqgap1",3.044923,3.290586,2.779618,557,643,486,3.03837566666667,11.7755689230497
"IQGAP2",5.174727,6.54129,13.819603,8.51187333333333,254,184,219,"Iqgap2",1.642764,0.583214,1.309469,41,39,35,1.17848233333333,4.36628435667828
"IQGAP3",4.433287,1.918261,3.41835,3.25663266666667,343,98,171,"Iqgap3",0.096302,0.079449,0.24684,18,9,6,0.140863666666667,3.73106164306515
"IQSEC1",16.748001,16.214894,14.85995,15.9409483333333,2303,1556,1381,"Iqsec1",36.140954,36.637097,31.556426,961,937,910,34.778159,0.473499721808865
"IQSEC2",10.289194,5.961048,5.846583,7.36560833333333,319,156,160,"Iqsec2",9.361061,8.84505,12.024881,475,459,395,10.0769973333333,0.755223467298238
"IQSEC3",10.686167,30.053397,24.788643,21.8427356666667,453,705,616,"Iqsec3",0.091484,0.100214,0.084285,23,24,15,0.0919943333333333,20.9183646557385
"IQUB",0.55471,0.149628,0.331859,0.345399,11,6,9,"Iqub",0.008947,0.009816,0.012386,1,1,1,0.010383,1.33157327468891
"IRAG1",1.624962,0.757776,0.723727,1.03548833333333,126,39,37,"Irag1",1.264598,2.061639,2.063495,158,153,130,1.79657733333333,0.727849828814556
"IRAG2",1.062933,0.103754,0.298047,0.488244666666667,6,2,1,"Lrmp",0.358756,0.365891,0.59834,10,11,10,0.440995666666667,1.03278913399462
"IRAK1",53.173994,33.839389,39.038304,42.017229,820,516,470,"Irak1",18.475281,20.543319,24.881627,824,840,760,21.3000756666667,1.92901717657849
"IRAK1BP1",1.803389,1.466685,1.736765,1.66894633333333,103,74,70,"Irak1bp1",0.596436,0.507425,0.696067,25,22,22,0.599976,1.66811648008053
"IRAK2",1.969748,1.411342,1.514553,1.631881,125,68,64,"Irak2",1.450223,1.663044,1.068923,67,71,77,1.39406333333333,1.09933641410211
"IRAK3",0.102548,0.058955,0.045948,0.0691503333333333,16,7,2,"Irak3",0.685876,0.739907,0.661366,60,47,45,0.695716333333333,0.630500698917999
"IRAK4",4.383607,4.525995,4.265843,4.391815,238,156,145,"Irak4",0.387062,0.605763,0.535462,35,51,35,0.509429,3.57208918074318
"IREB2",116.84108,108.768924,63.546169,96.385391,2148,1468,1244,"Ireb2",3.868862,4.326696,3.925532,576,532,469,4.04036333333333,19.3211053568228
"IRF1",1.470679,1.355674,1.459032,1.42846166666667,57,39,22,"Irf1",3.656406,4.095725,4.20769,203,187,153,3.986607,0.486996802969768
"IRF2",12.44384,19.270242,22.620051,18.1113776666667,213,168,152,"Irf2",5.917373,9.792902,10.13209,167,184,120,8.61412166666667,1.98784437406572
"IRF2BP1",5.57357,5.626997,8.262155,6.487574,217,163,203,"Irf2bp1",1.474333,1.645383,2.039887,120,151,110,1.71986766666667,2.75291849370613
"IRF2BP2",29.635102,20.452864,24.23592,24.7746286666667,1160,719,736,"Irf2bp2",2.558698,2.735909,2.934442,372,415,292,2.74301633333333,6.88605829398376
"IRF2BPL",12.011845,9.918835,13.527446,11.8193753333333,832,514,607,"Irf2bpl",2.143393,2.526657,3.348619,276,371,271,2.67288966666667,3.49026965053583
"IRF3",78.764233,57.487117,59.029015,65.093455,576,259,260,"Irf3",8.224272,7.482756,9.769556,180,191,126,8.49219466666667,6.9629266277163
"IRF4",0.096739,0.048076,0.102896,0.0825703333333333,6,2,7,"Irf4",0.133344,0.095575,0.097027,21,14,11,0.108648666666667,0.9764773691455
"IRF5",0.461682,0.457726,2.037091,0.985499666666667,5,8,16,"Irf5",0.789447,1.122704,1.085538,34,33,25,0.999229666666667,0.993132354811995
"IRF6",1.031609,0.066767,0.215238,0.437871333333333,52,4,4,"Irf6",0.096016,0.184957,0.113108,12,8,10,0.131360333333333,1.27092252659851
"IRF7",13.906612,14.488144,10.096384,12.83038,237,123,104,"Irf7",2.18468,6.636829,4.50906,51,166,71,4.443523,2.54070387871972
"IRF8",0,0,0,0,0,0,0,"Irf8",0.464217,0.309057,1.005543,32,21,42,0.592939,0.627770429376141
"IRF9",70.868075,58.574252,59.37529,62.9392056666667,710,415,421,"Irf9",1.682452,3.401211,3.014215,130,180,98,2.69929266666667,17.2841706315387
"IRGC",0,0,0,0,0,0,0,"Irgc1",0,0,0,0,0,0,0,1
"IRGM",0.072728,0.189706,0.161337,0.141257,2,4,3,"Irgm1",2.342314,4.725089,3.220256,152,286,151,3.42921966666667,0.257665477417805
"IRGM",0.072728,0.189706,0.161337,0.141257,2,4,3,"Irgm2",1.631188,3.243993,1.668877,180,331,133,2.18135266666667,0.35873325581215
"IRGM",0.072728,0.189706,0.161337,0.141257,2,4,3,"Igtp",1.598209,2.578328,1.59796,99,149,72,1.92483233333333,0.390195700106798
"IRGQ",22.240522,31.057475,36.795712,30.0312363333333,1851,1728,2072,"Irgq",1.534978,1.473075,1.947981,312,301,278,1.65201133333333,11.7010195029332
"IRS1",4.791238,2.568268,4.219934,3.85981333333333,768,235,288,"Irs1",1.329322,0.774214,0.829068,427,235,188,0.977534666666667,2.45751106933819
"IRS2",5.45836,6.345268,7.879347,6.56099166666667,712,622,672,"Irs2",0.775915,0.525649,1.153392,166,113,172,0.818318666666667,4.15823244037165
"IRS4",0.260044,0.143844,0.224907,0.209598333333333,19,8,11,"Irs4",0,0,0,0,0,0,0,1.20959833333333
"IRX1",0.587663,0.087389,1.394977,0.690009666666667,18,2,27,"Irx1",1.323479,2.383604,1.440255,39,65,27,1.71577933333333,0.622292704684647
"IRX2",1.390392,0.175094,2.444108,1.33653133333333,64,5,70,"Irx2",1.273272,0.921975,1.047025,33,41,27,1.08075733333333,1.12292351246469
"IRX3",3.897763,0.078777,0.753635,1.576725,65,1,9,"Irx3",2.15586,2.116101,2.897471,158,192,133,2.38981066666667,0.760138324342992
"IRX4",0.036227,0.265054,0,0.100427,1,1,0,"Irx4",2.352879,2.853567,3.821885,190,228,218,3.00944366666667,0.274458775702132
"IRX5",2.408983,0.222895,1.661063,1.43098033333333,67,5,37,"Irx5",0.865019,0.605386,1.253036,54,44,50,0.907813666666667,1.27422314653021
"IRX6",0.370861,0.540764,0.723343,0.544989333333333,18,16,23,"Irx6",0,0,0,0,0,0,0,1.54498933333333
"ISCA1",21.116259,27.159523,38.816864,29.030882,696,691,820,"AK157302",0.039952,0,0,2,0,0,0.0133173333333333,29.6362067558961
"ISCA1",21.116259,27.159523,38.816864,29.030882,696,691,820,"Isca1",42.917448,48.714768,54.007005,2540,2650,2284,48.546407,0.606116241688323
"ISCA2",13.962798,6.504306,13.974692,11.4805986666667,183,115,144,"Isca2",18.603254,20.039406,19.74912,285,284,224,19.4639266666667,0.609882886601431
"ISG15",56.762409,31.802934,31.70208,40.089141,455,191,164,"Isg15",1.691865,3.185047,1.621837,28,49,19,2.16624966666667,12.9772271064326
"ISG20",7.043785,2.757394,7.315585,5.705588,17,13,15,"Isg20",1.366972,1.080519,2.941444,28,28,51,1.79631166666667,2.39801166655839
"ISG20L2",16.607568,20.79389,23.199253,20.200237,422,426,412,"Isg20l2",1.287394,1.404296,1.295913,115,119,83,1.329201,9.10193538470918
"ISL1",52.058766,82.723973,91.226178,75.3363056666667,2016,2446,2545,"Isl1",0,0,0,0,0,0,0,76.3363056666667
"ISL2",6.064235,10.305361,12.016391,9.46199566666667,170,215,216,"Isl2",0.020671,0.021644,0.029177,1,1,1,0.0238306666666667,10.2184824183166
"ISLR",10.426066,1.358286,1.562878,4.44907666666667,319,34,19,"Islr",3.505312,4.31104,4.622459,239,278,224,4.14627033333333,1.05883995859526
"ISLR2",25.644192,101.060832,78.28821,68.331078,1166,2196,2299,"Islr2",0.07505,0.079555,0.052977,8,8,5,0.069194,64.8442452913129
"ISM1",0.039488,0.052044,0,0.0305106666666667,2,2,0,"Ism1",0.10545,0.093533,0.115595,9,8,7,0.104859333333333,0.932707572427018
"ISM2",0.237263,0.220193,0.179965,0.212473666666667,12,7,3,"Ism2",0,0,0,0,0,0,0,1.21247366666667
