"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"NOP14",7.307334,8.14886,9.416257,8.290817,406,337,371,"Nop14",22.154021,17.055656,20.038043,1013,252,370,19.74924,0.447766616994165
"NOP16",19.816901,20.268933,25.193937,21.7599236666667,206,177,174,"Nop16",16.684103,14.931356,13.506428,645,124,213,15.040629,1.41889221842028
"NOP2",12.244854,12.144495,19.921466,14.7702716666667,212,158,308,"Nop2",6.346874,7.125837,5.904063,681,157,246,6.45892466666667,2.11428220171505
"NOP53",274.411637,99.660032,107.775528,160.615732333333,1205,403,517,"Nop53",36.44429,33.261042,47.672946,1676,351,750,39.1260926666667,4.02769673279427
"NOP56",105.978147,105.575356,131.732791,114.428764666667,1417,1177,1222,"Nop56",116.765796,119.511647,122.792811,1753,486,696,119.690084666667,0.956406360849516
"NOP58",29.270913,28.726442,41.658258,33.2185376666667,556,401,472,"Nop58",48.772293,44.183308,51.294957,1159,310,481,48.0835193333333,0.697149229139084
"NOP9",10.761322,13.848634,16.676801,13.7622523333333,787,745,634,"Nop9",7.054848,5.103273,6.961927,552,139,230,6.37334933333333,2.00210944388547
"NOS1",0.061681,0.039342,0.085525,0.0621826666666667,15,7,13,"Nos1",7.081582,6.452281,6.72659,3126,696,1175,6.75348433333333,0.136994236526692
"NOS1AP",4.715789,1.319141,2.031445,2.68879166666667,318,94,100,"Nos1ap",5.657574,3.212471,5.708547,208,55,96,4.85953066666667,0.629537052796948
"NOS2",0.158947,0.2096,0.099653,0.156066666666667,11,12,5,"Nos2",0.022264,0.229515,0.017535,4,2,1,0.0897713333333333,1.06083416888069
"NOS3",0.516035,0.366528,0.264054,0.382205666666667,41,22,12,"Nos3",0.677544,0.603457,0.684477,120,26,48,0.655159333333333,0.835089189802069
"NOSIP",37.602408,33.954296,39.372255,36.9763196666667,407,251,304,"Nosip",56.847686,61.066104,53.687094,2043,434,731,57.2002946666667,0.652510779956876
"NOSTRIN",0.923255,0.744385,0.664022,0.777220666666667,13,10,5,"Nostrin",0.749955,0.514324,1.038313,51,8,28,0.767530666666667,1.00548222454226
"NOTCH1",14.07259,6.805524,9.669177,10.1824303333333,2095,580,955,"Notch1",17.870786,10.316242,11.505289,1472,317,580,13.2307723333333,0.785792230484937
"NOTCH2",18.078911,8.0956,7.155627,11.110046,3091,1178,1028,"Notch2",1.541078,1.594957,2.000566,715,180,363,1.71220033333333,4.46502636666097
"NOTCH3",42.075397,7.994952,12.061062,20.7104703333333,2653,330,506,"Notch3",1.93643,2.35983,2.614285,431,94,180,2.303515,6.5719303025212
"NOTO",0.073379,0,0.073644,0.0490076666666667,3,0,2,"Noto",0,0,0,0,0,0,0,1.04900766666667
"NOTUM",0.678241,0.769837,0.824077,0.757385,10,15,16,"Notum",0.17839,0.07613,0.141633,6,1,3,0.132051,1.55239030750381
"NOVA1",13.891841,10.268615,10.752307,11.6375876666667,508,319,351,"Nova1",1.140103,1.116938,1.503954,191,40,72,1.253665,5.60757151868919
"NOVA2",3.888414,6.116996,7.367672,5.79102733333333,534,571,634,"Nova2",1.563348,1.363022,1.547536,537,113,216,1.491302,2.72589486675374
"NOX1",0.094771,0.327477,0.138832,0.187026666666667,4,3,4,"Nox1",0.201949,0.41473,0.025066,4,2,1,0.213915,0.977849904372766
"NOX3",0.029083,0,0,0.00969433333333333,1,0,0,"Nox3",0,0,0,0,0,0,0,1.00969433333333
"NOX4",5.980343,1.793932,3.280238,3.68483766666667,125,34,60,"Nox4",1.069055,0.940475,1.008101,101,25,39,1.005877,2.33555580260737
"NOXA1",2.978445,1.655163,1.728355,2.12065433333333,77,32,29,"Noxa1",0,0,0,0,0,0,0,3.12065433333333
"NOXO1",0.736448,0,0,0.245482666666667,6,0,0,"Noxo1",2.971246,1.465484,1.889706,54,12,24,2.108812,0.400629779692907
"NOXRED1",0.519873,0.514832,0.786519,0.607074666666667,15,10,17,"Noxred1",0.658839,0.40095,0.498927,26,6,12,0.519572,1.05758375823368
"NPAS1",12.483739,3.571633,5.448158,7.16784333333333,143,27,30,"Npas1",0.587512,0.483786,0.603685,46,9,19,0.558327666666667,5.24141585113786
"NPAS2",4.987179,2.9335,5.07436,4.33167966666667,61,51,40,"Npas2",1.006755,2.201347,0.85161,181,59,60,1.35323733333333,2.26567868490953
"NPAS3",2.271498,1.06022,3.377682,2.23646666666667,157,66,149,"Npas3",0.388185,0.351168,0.399146,91,19,39,0.379499666666667,2.34611630931891
"NPAS4",0.079492,0,0.024683,0.034725,4,0,1,"Npas4",0.059523,0.081892,0.025506,7,2,1,0.0556403333333333,0.980187064975729
"NPAT",6.076528,6.473287,6.809906,6.45324033333333,363,248,209,"Npat",4.117625,3.852841,4.943995,849,201,343,4.30482033333333,1.40499392345113
"NPB",0.201606,0,0,0.067202,1,0,0,"Npb",0.164306,1.081873,0,2,3,0,0.415393,0.753996946431133
"NPBWR1",0.052247,0,0.019478,0.0239083333333333,4,0,1,"Npbwr1",0.006532,0,0,1,0,0,0.00217733333333333,1.02168378716741
"NPC1",27.361356,29.659583,29.982292,29.001077,645,457,407,"Npc1",12.820338,10.867754,12.370789,1809,432,812,12.019627,2.30429619834731
"NPC1L1",0,0.027984,0.046468,0.0248173333333333,0,1,3,"Npc1l1",0.083278,0.085847,0.147126,16,4,11,0.105417,0.927086640908664
"NPC2",72.476715,74.968002,93.622479,80.355732,685,558,666,"Npc2",23.969063,23.702428,23.076244,3064,697,1091,23.5825783333333,3.30948734900129
"NPDC1",92.337321,117.956418,167.72682,126.006853,1122,1013,1210,"Npdc1",261.229319,169.135645,246.930258,8433,1588,2988,225.765074,0.560081192220986
"NPEPL1",19.661872,10.860616,12.831031,14.451173,697,260,266,"Npepl1",15.262752,9.194363,15.078325,886,182,361,13.17848,1.08976230174179
"NPEPPS",164.989891,135.718758,172.231369,157.646672666667,3543,2326,2410,"Npepps",102.869558,112.900485,107.661466,7884,1789,3082,107.810503,1.45800881617712
"NPFFR1",0.106842,0.066627,0.104192,0.0925536666666667,19,9,12,"Npffr1",0.104307,0.321092,0.086477,15,11,5,0.170625333333333,0.933307724988012
"NPFFR2",0.09587,0,0.046039,0.047303,3,0,1,"Npffr2",0.258778,0.265175,0.371368,16,4,9,0.298440333333333,0.806585387956474
"NPHP1",3.367423,1.976052,1.363787,2.235754,121,47,42,"Nphp1",3.067699,2.743935,3.119222,236,51,111,2.976952,0.813626616564645
"NPHP4",7.201449,7.426903,9.536484,8.05494533333333,519,393,341,"Nphp4",1.146398,1.317832,1.609942,220,59,100,1.35805733333333,3.84000219389633
"NPHS1",0.197527,0.409547,0.056046,0.22104,5,3,3,"Nphs1",0.107465,0,0.015338,2,0,1,0.0409343333333333,1.17302308214767
"NPHS2",0.037538,0,0,0.0125126666666667,1,0,0,"Nphs2",0.039953,0,0.019994,5,0,1,0.0199823333333333,0.99267667054364
"NPL",11.191237,13.098193,26.93964,17.0763566666667,128,133,145,"Npl",1.605422,1.696832,1.753591,105,27,44,1.68528166666667,6.73164267683899
"NPLOC4",257.455103,272.656778,352.444769,294.18555,1647,1323,1382,"Nploc4",42.786128,55.124252,50.021615,5025,1152,2062,49.310665,5.86725597842922
"NPM1",1721.764224,1207.234625,977.825716,1302.274855,6169,3429,3817,"Npm1",121.608406,124.670383,133.127002,4316,1096,1790,126.468597,10.2242817891845
"NPM2",230.949298,210.600199,263.259584,234.936360333333,277,277,249,"Npm2",0.26539,0.677363,0.564432,9,5,4,0.502395,157.040166090365
"NPM3",28.91238,28.053849,31.958055,29.641428,144,81,91,"Npm3",3.274438,0.854467,2.912122,92,6,33,2.347009,9.15486872010204
"NPNT",13.94612,0.397192,0.61076,4.98469066666667,660,12,13,"Npnt",0.350133,0.11641,0.3327,62,5,20,0.266414333333333,4.72569719809973
"NPPA",0.411142,0.406792,0.780709,0.532881,4,3,5,"Nppa",0.461736,0.293072,0.817005,13,2,9,0.523937666666667,1.00586856899003
"NPPB",0.757455,0.286131,0,0.347862,7,2,0,"Nppb",12.437831,12.145894,15.71791,298,71,147,13.4338783333333,0.0933818318869484
"NPPC",0.073953,0,0.338222,0.137391666666667,1,0,3,"Nppc",0.028976,0,0,1,0,0,0.00965866666666667,1.12651107172853
"NPR1",0.039638,0.177263,0.102048,0.106316333333333,3,8,5,"Npr1",1.407928,2.369398,2.164711,102,25,62,1.980679,0.37116252147022
"NPR2",16.243394,16.889919,23.005864,18.713059,484,422,367,"Npr2",118.660449,125.604407,116.902066,5166,1214,1990,120.388974,0.162395795519287
"NPR3",3.010374,1.415665,2.119687,2.18190866666667,325,129,176,"Npr3",0.323712,0.490013,0.431451,78,17,30,0.415058666666667,2.24860547595671
"NPRL2",23.167061,23.278481,21.309222,22.5849213333333,313,208,207,"Nprl2",13.91377,13.080251,15.227867,700,149,239,14.0739626666667,1.56461322446334
"NPRL3",15.793497,14.474753,18.327737,16.1986623333333,524,383,417,"Nprl3",31.381129,29.088624,28.158567,1250,261,443,29.5427733333333,0.56310087317982
"NPS",0,0,0,0,0,0,0,"Nps",2.147413,1.549387,2.10685,91,16,35,1.93455,0.340767749740165
"NPSR1",0,0,0.076544,0.0255146666666667,0,0,1,"Npsr1",0,0,0,0,0,0,0,1.02551466666667
"NPTN",103.346766,104.785794,133.116993,113.749851,1932,1579,1606,"Nptn",471.570215,424.384856,526.457915,12276,2717,4907,474.137662,0.241508640920997
"NPTX1",39.636747,68.894339,58.802539,55.777875,2882,3664,3195,"Nptx1",40.123035,36.424697,40.472412,8864,1952,3577,39.0067146666667,1.41920863717677
"NPTX2",7.896177,9.428028,12.776134,10.0334463333333,350,317,377,"Nptx2",37.416,32.589613,37.810185,3578,745,1515,35.9385993333333,0.298696933085299
"NPTXR",4.882921,9.043212,9.063248,7.663127,516,722,624,"Nptxr",37.816127,30.041499,36.351163,6644,1412,2546,34.736263,0.242418380455729
"NPVF",0,0,0,0,0,0,0,"Npvf",0,0,0,0,0,0,0,1
"NPW",2.878181,1.048961,1.303321,1.74348766666667,16,5,5,"Npw",0,0,0,0,0,0,0,2.74348766666667
"NPY",3.116229,0,0,1.038743,20,0,0,"Npy",2.577795,0.287198,0.535077,37,1,3,1.13335666666667,0.955650328824528
"NPY2R",0.15455,0,0,0.0515166666666667,9,0,0,"Npy2r",11.263496,10.681113,9.069308,1346,357,456,10.3379723333333,0.0927429204933969
"NPY4R",0.0122,0,0.018925,0.010375,0,0,0,"Npy4r",0.066102,0.081584,0.016904,10,3,1,0.0548633333333333,0.957825500301777
"NPY4R2",0.019507,0.292413,0.029091,0.113670333333333,1,7,1,"Npy4r",0.066102,0.081584,0.016904,10,3,1,0.0548633333333333,1.05574845398614
"NQO1",16.775545,23.383477,29.785891,23.314971,313,339,404,"Nqo1",4.605878,6.576034,5.154611,267,93,117,5.44550766666667,3.77239036201079
"NQO2",21.27846,16.33062,17.655039,18.421373,368,219,228,"Nqo2",27.137496,27.297528,28.230953,2126,544,875,27.5553256666667,0.680131378178294
"NR0B1",0,0.291524,0.661101,0.317541666666667,0,3,3,"Nr0b1",0,0,0,0,0,0,0,1.31754166666667
"NR0B2",0.053772,0.070971,0.163313,0.0960186666666667,1,1,2,"Nr0b2",0.221871,0.101549,0.124585,9,1,2,0.149335,0.953611146155531
"NR1D1",1.708797,0.914274,1.068791,1.23062066666667,83,34,34,"Nr1d1",7.391934,8.076632,7.435732,729,191,239,7.634766,0.25833018134674
"NR1D2",6.510474,4.336475,7.254523,6.033824,480,230,259,"Nr1d2",16.798427,19.106089,19.982995,2549,712,1134,18.6291703333333,0.358335267388021
"NR1H2",9.74767,6.981516,8.562631,8.43060566666667,275,147,164,"Nr1h2",79.927617,55.940109,84.523583,1629,349,622,73.4637696666667,0.126646901021561
"NR1H3",8.733955,4.366452,4.239265,5.77989066666667,102,39,35,"Nr1h3",5.034482,6.702535,4.98052,128,25,46,5.57251233333333,1.03155236883795
"NR1I2",0,0,0.030241,0.0100803333333333,0,0,1,"Nr1i2",0.019054,0,0,2,0,0,0.00635133333333333,1.00370546535438
"NR1I3",3.248041,3.171062,4.172065,3.53038933333333,48,34,36,"Nr1i3",0.155835,0.035327,0.043997,14,1,2,0.0783863333333333,4.20108192518513
"NR2C1",34.161028,27.559933,35.004702,32.2418876666667,440,301,302,"Nr2c1",3.214159,3.212632,3.510743,450,117,191,3.31251133333333,7.70824354935029
"NR2C2",16.922271,16.059944,11.516348,14.8328543333333,2000,1357,1087,"Nr2c2",13.513756,14.667301,14.185273,4039,962,1683,14.12211,1.04700034144265
"NR2C2AP",3.715752,4.22991,3.065655,3.670439,54,38,39,"Nr2c2ap",21.68625,19.663384,21.656121,856,185,333,21.0019183333333,0.212274172153625
"NR2E1",0.021532,0.028906,0.03159,0.0273426666666667,1,1,1,"Nr2e1",0.098728,0.030342,0.093114,13,1,5,0.0740613333333333,0.956502794377975
"NR2E3",0.056041,0.113577,0.126011,0.098543,2,3,3,"Nr2e3",0,0,0.038011,0,0,1,0.0126703333333333,1.08479824464098
"NR2F1",22.102385,31.322879,28.686888,27.3707173333333,699,619,533,"Nr2f1",7.284135,5.210545,5.141957,470,89,163,5.878879,4.12432277604147
"NR2F2",39.527689,13.262621,25.210704,26.000338,1149,386,475,"Nr2f2",13.15386,12.999935,13.394617,996,282,403,13.182804,1.90373765300571
"NR2F6",13.231551,11.757787,16.980579,13.9899723333333,399,262,311,"Nr2f6",33.495404,25.245894,33.651786,356,71,191,30.7976946666667,0.471416953036134
"NR3C1",4.336354,1.616899,1.665669,2.53964066666667,417,154,119,"Nr3c1",6.964825,7.080871,7.233953,1778,445,731,7.09321633333333,0.437358958525306
"NR3C2",1.269033,0.274954,0.206244,0.583410333333333,63,6,10,"Nr3c2",3.982228,10.393266,9.485883,886,234,344,7.95379233333333,0.176842423230946
"NR4A1",68.38963,32.720033,36.744497,45.9513866666667,1847,713,766,"Nr4a1",9.435266,8.996546,10.917917,872,202,361,9.783243,4.35410633579032
"NR4A2",23.55183,11.866442,17.838157,17.752143,1191,481,572,"Nr4a2",12.729563,1.700099,9.317884,244,50,123,7.91584866666667,2.10323702219262
"NR4A3",0.544638,0.317841,0.271466,0.377981666666667,49,23,18,"Nr4a3",0.117543,0.19912,0.272171,26,10,19,0.196278,1.15189083696822
"NR5A1",0.095101,0.12566,0.028087,0.0829493333333333,3,1,1,"Nr5a1",0.008174,0,0.020597,1,0,1,0.00959033333333333,1.07266214580105
"NR5A2",13.067245,92.21999,77.64171,60.976315,503,1986,1749,"Nr5a2",0.220585,1.096062,0.535745,41,20,19,0.617464,38.3169671782494
"NR6A1",3.288465,3.773783,4.392557,3.81826833333333,432,377,380,"Nr6a1",2.173133,3.081496,2.685594,524,124,216,2.646741,1.32125323222388
"NRAP",0.019381,0,0,0.00646033333333333,2,0,0,"Nrap",0.157139,0.080047,0.373406,24,3,26,0.203530666666667,0.836256492010174
"NRARP",1.127297,0.39043,1.911657,1.143128,46,12,51,"Nrarp",7.312315,4.836024,6.804515,709,114,277,6.317618,0.292872352724616
"NRAS",20.799298,21.384767,25.419546,22.534537,1616,1277,1399,"Nras",105.751976,128.540977,103.493986,3850,868,1502,112.595646333333,0.207178160076141
"NRBF2",9.528377,9.137337,11.458997,10.0415703333333,289,212,240,"Nrbf2",17.585174,17.16629,18.631515,1149,290,466,17.7943263333333,0.587494871457572
"NRBP1",38.471699,41.550287,50.046136,43.3560406666667,1319,1121,1164,"Nrbp1",98.504508,92.520694,98.71399,3648,870,1382,96.5797306666667,0.454562032131318
"NRBP2",55.313529,40.275749,41.008436,45.5325713333333,2703,1592,1407,"Nrbp2",129.659908,124.741633,138.919443,5816,1366,2516,131.106994666667,0.352233971037981
"NRCAM",84.811018,85.246929,87.077632,85.7118596666667,4404,3352,2794,"Nrcam",38.59141,37.918188,46.751888,4375,997,1921,41.087162,2.06029239193336
"NRDC",81.439639,76.487604,87.669595,81.8656126666667,2568,1984,2052,"Nrd1",519.496977,464.704289,533.294104,5264,1279,2110,505.83179,0.163497267341235
"NRDE2",6.758739,8.846396,10.426264,8.677133,403,304,320,"Nrde2",3.212969,3.543634,3.696358,428,114,157,3.48432033333333,2.15799324773186
"NREP",156.942004,166.267927,178.301132,167.170354333333,3897,3004,3421,"Nrep",8.37355,10.261164,9.242097,643,196,298,9.29227033333333,16.3394808809757
"NRF1",11.620889,13.794035,12.365343,12.5934223333333,319,321,259,"Nrf1",5.22034,5.670966,6.250343,484,113,185,5.713883,2.02467369975517
"NRG1",55.572204,54.837516,43.292889,51.234203,3043,2706,2263,"Nrg1",111.6511,106.686553,108.894215,4629,1052,1794,109.077289333333,0.474522976686187
"NRG2",2.269625,3.574982,3.19359,3.01273233333333,64,90,65,"Nrg2",21.264128,24.738073,14.936361,296,76,110,20.312854,0.188277568707285
"NRG3",13.971107,18.542367,20.940432,17.8179686666667,645,655,664,"Nrg3",9.283811,9.526105,10.581811,1304,326,594,9.79724233333333,1.74284952450976
"NRG4",7.503987,0.485535,0.566173,2.85189833333333,25,5,6,"Nrg4",1.27887,1.642758,0.861747,82,27,26,1.261125,1.70353179648774
"NRGN",6.231657,20.985648,24.109957,17.1090873333333,113,276,286,"Nrgn",1.32407,1.368746,1.409811,35,10,21,1.36754233333333,7.64889695038188
"NRIP1",3.701066,1.578821,2.01051,2.43013233333333,475,168,174,"Nrip1",7.184565,6.788515,7.870153,2260,560,953,7.28107766666667,0.414213278923882
"NRIP2",1.471424,0.946248,1.065444,1.16103866666667,74,36,31,"Nrip2",9.203633,9.654239,10.566577,624,153,229,9.80814966666667,0.199945294367223
"NRIP3",18.452031,14.966694,11.422052,14.9469256666667,866,398,366,"Nrip3",51.898224,70.821721,52.659384,7543,1912,3103,58.4597763333333,0.268196866016914
"NRK",1.083967,0.706697,0.495448,0.762037333333333,146,57,52,"Nrk",0.002948,0.081907,0.044342,1,3,2,0.0430656666666667,1.68928705990706
"NRL",0.478449,0.400372,0.474503,0.451108,19,14,12,"Nrl",0.152403,0.041678,0.354862,14,2,15,0.182981,1.22665368251899
"NRM",8.521384,3.960532,5.65358,6.04516533333333,173,60,74,"Nrm",6.175676,10.306489,6.299389,94,19,55,7.59385133333333,0.819791390387096
"NRN1",175.383149,140.274804,167.546894,161.068282333333,4533,2639,2864,"Nrn1",366.018178,383.877823,332.535589,17015,4284,6446,360.81053,0.447936886561409
"NRN1L",0.638218,0.439962,0.78416,0.62078,2,1,4,"Nrn1l",24.408753,23.926203,18.220681,410,98,123,22.1852123333333,0.0699057647908537
"NRP1",130.949035,131.011622,81.304436,114.421697666667,5183,4012,3148,"Nrp1",17.406493,18.557633,16.446902,2605,677,960,17.4703426666667,6.24902849663789
"NRP2",49.614133,86.677507,136.029896,90.7738453333333,646,899,1004,"Nrp2",10.594867,10.433736,9.943365,2953,707,1085,10.3239893333333,8.10437405333715
"NRROS",0.128499,0.169711,0.097545,0.131918333333333,6,6,3,"Nrros",1.761867,1.485189,2.538478,111,20,35,1.92851133333333,0.386516630633949
"NRSN1",3.243521,4.526455,8.214861,5.328279,83,93,143,"Nrsn1",34.23489,33.66511,30.663457,2865,625,976,32.8544856666667,0.18692586448687
"NRSN2",44.005549,63.529246,62.247111,56.5939686666667,1199,1199,1136,"Nrsn2",3.113253,2.254234,2.013278,171,30,43,2.460255,16.6444289992115
"NRTN",3.531436,2.017034,3.479673,3.009381,45,19,27,"Nrtn",0.055271,0.52191,0.086282,1,2,1,0.221154333333333,3.28327132005974
"NRXN1",74.76612,118.555358,81.972806,91.7647613333333,3164,3673,2907,"Nrxn1",77.868519,72.65312,83.527835,7667,1761,3224,78.0164913333333,1.17399241307745
"NRXN2",274.277585,267.549629,273.013273,271.613495666667,5756,4641,4190,"Nrxn2",84.181479,76.521986,84.782203,6578,1578,2726,81.828556,3.29129842208847
"NRXN3",3.027545,10.20258,9.000288,7.41013766666667,203,565,464,"Nrxn3",10.714207,10.831374,9.880246,2497,633,923,10.4752756666667,0.732891994141492
"NSA2",75.89612,51.802444,59.859032,62.5191986666667,707,425,478,"Nsa2",45.81767,38.363438,46.957115,2205,477,893,43.712741,1.4206062354054
"NSD1",13.624893,16.691846,10.001327,13.4393553333333,1965,1792,1415,"Nsd1",14.916704,17.751667,18.235987,5683,1298,2304,16.9681193333333,0.803609719273533
"NSD2",39.890402,36.526666,35.017332,37.1448,3007,2363,2264,"Nsd2",28.875367,34.776359,28.236482,4572,1097,1789,30.6294026666667,1.2059917919411
"NSD3",26.208953,24.315935,24.875286,25.1333913333333,2470,1449,1392,"Nsd3",11.122073,10.018111,11.057876,2531,587,971,10.7326866666667,2.22740043059191
"NSDHL",17.105796,16.45834,19.620362,17.728166,440,333,346,"Nsdhl",35.433604,34.894616,36.139749,3001,719,1200,35.489323,0.513250574695508
"NSF",93.069971,125.202678,104.997781,107.75681,4347,4262,4151,"Nsf",437.265969,391.873346,379.425244,20287,4599,7574,402.854853,0.269296776285117
"NSFL1C",33.963477,41.435384,39.151782,38.1835476666667,809,757,731,"Nsfl1c",75.882535,89.153398,75.000048,3063,782,1147,80.0119936666667,0.483675884189346
"NSG1",59.184209,102.175832,118.390549,93.2501966666667,1626,2107,2029,"Nsg1",61.508956,62.071586,64.724752,2249,562,938,62.7684313333333,1.47800713763833
"NSG2",98.206271,154.233032,148.163997,133.534433333333,3219,3708,3256,"Nsg2",72.735615,70.447848,68.851387,6508,1533,2391,70.6782833333333,1.87692041545824
"NSL1",10.294393,9.809646,12.027203,10.710414,407,295,287,"Nsl1",0.552952,0.756645,0.423191,61,17,28,0.577596,7.42294858759784
"NSMAF",21.999117,15.691543,20.110666,19.2671086666667,323,256,271,"Nsmaf",26.12881,17.745649,21.431592,1529,358,588,21.7686836666667,0.890130890453614
"NSMCE1",114.677924,72.859222,75.417683,87.6516096666667,264,119,132,"Nsmce1",20.652779,19.633463,19.786,449,98,193,20.0240806666667,4.21666997345679
"NSMCE2",16.82647,14.297943,13.492611,14.8723413333333,206,137,147,"Nsmce2",9.351845,8.455404,11.538481,443,103,206,9.78191,1.47212704737225
"NSMCE3",3.397731,3.712696,3.720499,3.61030866666667,296,248,226,"Nscme3l",0.771337,1.177289,0.146179,27,10,2,0.698268333333333,2.71471155422043
"NSMCE4A",22.489561,18.540397,25.88601,22.3053226666667,295,175,226,"Nsmce4a",24.866048,38.416537,25.718963,835,221,312,29.6671826666667,0.759943387039531
"NSMF",56.750304,44.140233,56.92503,52.605189,1607,1004,1085,"Nsmf",46.898912,50.552622,65.013201,2821,684,1155,54.1549116666667,0.971902363364617
"NSRP1",20.738703,13.973359,19.934846,18.215636,439,246,300,"Nsrp1",26.298965,21.260072,18.681725,448,121,180,22.080254,0.83255738866652
"NSUN2",25.278987,21.973922,26.133011,24.4619733333333,799,588,585,"Nsun2",40.370315,36.388683,39.826331,3181,748,1242,38.8617763333333,0.638756615370436
"NSUN3",4.950817,4.837554,4.386367,4.72491266666667,243,221,233,"Nsun3",18.352875,11.507833,10.409576,499,114,182,13.423428,0.396917616718208
"NSUN5",18.114751,19.455883,14.432025,17.3342196666667,230,214,207,"Nsun5",11.36295,12.221813,11.123872,320,82,114,11.569545,1.45862238184967
"NSUN6",13.435688,14.327558,16.147417,14.6368876666667,240,133,140,"Nsun6",5.95729,7.08734,5.240704,315,65,137,6.09511133333333,2.2038960253102
"NSUN7",2.178533,0.247144,0.824414,1.08336366666667,42,10,18,"Nsun7",0.424893,0.664166,0.610479,51,19,28,0.566512666666667,1.32993732575415
