"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","FoldChange"
"PGAM4",0.097932,0,0.073904,0.0572786666666667,3,0,1,"Pgam1",236.397324,262.805706,277.366375,2456,8677,5100,258.856468333333,0.00406870251661557
"PGAM5",10.014048,10.100985,9.978379,10.0311373333333,410,303,321,"Pgam5",20.095494,17.517636,18.920266,236,745,474,18.8444653333333,0.555879795602455
"PGAP1",14.948353,10.550844,9.409214,11.636137,1581,773,732,"Pgap1",3.404071,4.007759,4.107367,251,1069,635,3.83973233333333,2.61091649903228
"PGAP2",11.86451,8.569478,11.255048,10.563012,179,128,132,"Pgap2",26.169345,22.197938,22.243101,67,317,187,23.5367946666667,0.47125193641158
"PGAP3",6.462272,8.495029,7.729242,7.562181,197,137,157,"Pgap3",3.520908,2.111766,2.095631,35,112,58,2.57610166666667,2.39427784724614
"PGAP4",17.816904,23.289597,23.924707,21.6770693333333,1407,1401,1289,"Pgap4",87.644104,98.646087,88.278104,324,1326,777,91.522765,0.245097185901581
"PGAP6",63.078453,55.41859,68.440323,62.3124553333333,1182,823,898,"Pgap6",4.598847,5.268205,5.630089,77,384,230,5.16571366666667,10.2684715437916
"PGBD1",5.153999,6.410872,6.384898,5.98325633333333,290,275,246,"Pgbd1",1.483854,0.726388,1.007471,23,51,39,1.072571,3.36936893034465
"PGBD5",4.727911,6.472776,8.54292,6.58120233333333,404,464,454,"Pgbd5",31.55485,41.966251,38.53483,524,1920,1224,37.351977,0.197674355440225
"PGC",0.213143,0,0,0.0710476666666667,1,0,0,"Pgc",0,0.063502,0,0,2,0,0.0211673333333333,1.04884638560706
"PGD",167.828403,171.755675,181.918558,173.834212,2681,1972,2182,"Pgd",10.988995,13.71396,15.949697,148,724,451,13.550884,12.0153670388686
"PGF",8.936957,4.215199,3.913182,5.688446,267,99,79,"Pgf",2.527475,2.996247,1.8327,21,103,38,2.45214066666667,1.93747782776716
"PGGHG",15.631588,5.250189,9.182426,10.021401,492,139,167,"Pgghg",1.318414,2.472584,4.58317,26,126,77,2.79138933333333,2.90695574392782
"PGGT1B",7.398184,4.68364,9.008085,7.02996966666667,391,204,223,"Pggt1b",5.599274,4.892593,5.500295,200,777,500,5.33072066666667,1.26841320119321
"PGK1",1461.815575,559.523394,558.308263,859.882410666667,13571,4118,4020,"Pgk1",127.372158,129.484368,133.058949,1430,5558,3236,129.971825,6.5730351597885
"PGK2",0,0,0,0,0,0,0,"Pgk2",0,0,0,0,0,0,0,1
"PGLS",30.924323,23.686178,27.832555,27.4810186666667,430,241,244,"Pgls",12.132467,11.661677,10.310818,66,237,113,11.3683206666667,2.30273934790716
"PGLYRP1",0.214471,0.283067,0.162942,0.22016,2,2,1,"Pglyrp1",9.658266,6.622954,5.761832,31,84,39,7.347684,0.14616748789245
"PGLYRP2",0,0,0,0,0,0,0,"Pglyrp2",0,0,0,0,0,0,0,1
"PGLYRP3",0,0,0,0,0,0,0,"Pglyrp3",0,0,0,0,0,0,0,1
"PGLYRP4",0,0,0,0,0,0,0,"Pglyrp4",0,0,0,0,0,0,0,1
"PGM1",21.994842,15.196459,17.732279,18.30786,899,482,494,"Pgm1",30.514108,32.026188,32.800094,467,1869,1082,31.78013,0.589011086899289
"PGM2",7.432173,4.379956,4.645809,5.48597933333333,214,95,93,"Pgm2",4.716442,6.303896,5.998378,34,180,97,5.67290533333333,0.971987314271305
"PGM2L1",26.071075,32.008166,31.917308,29.9988496666667,4045,3824,3480,"Pgm2l1",25.22584,27.204948,28.590986,1513,6006,3577,27.007258,1.10681487158317
"PGM3",133.322317,103.74961,52.325709,96.4658786666667,1294,695,668,"Pgm3",4.181919,6.135659,6.247193,68,304,171,5.52159033333333,14.9451090431879
"PGM5",11.813578,0.997361,1.104545,4.63849466666667,310,18,17,"Pgm5",1.901878,3.614651,5.215455,38,186,135,3.577328,1.23183103038862
"PGP",15.085701,14.579119,17.945607,15.8701423333333,531,354,372,"Pgp",25.345589,24.400965,25.56258,427,1478,874,25.1030446666667,0.64629021437014
"PGPEP1",7.025375,17.919986,8.30594,11.083767,544,401,341,"Pgpep1",19.328525,27.708678,36.150091,78,365,211,27.729098,0.420610734106584
"PGPEP1L",0.135255,0,0,0.045085,3,0,0,"Pgpep1l",0.395026,0.423647,0.900478,2,7,7,0.573050333333333,0.664368442544009
"PGR",0.201606,0.222899,0.298046,0.240850333333333,39,41,41,"Pgr",3.097758,3.419375,2.887841,128,538,263,3.13499133333333,0.300085352859264
"PGRMC1",57.185613,57.721909,77.450731,64.1194176666667,1806,1396,1697,"Pgrmc1",81.882082,84.803724,87.359139,974,3723,2172,84.6816483333333,0.760015930287989
"PGRMC2",42.515993,33.555642,35.018964,37.0301996666667,1102,674,691,"Pgrmc2",28.242544,28.187533,31.081354,461,1661,951,29.170477,1.2605103879089
"PGS1",18.326147,18.606434,16.29739,17.7433236666667,512,434,411,"Pgs1",19.154893,23.171962,21.953288,277,1324,691,21.4267143333333,0.835758791416362
"PHACTR1",17.847546,24.58853,16.929487,19.788521,489,502,364,"Phactr1",109.395795,100.917138,107.187309,698,2936,1601,105.833414,0.194588193165857
"PHACTR2",4.955084,3.58562,3.294917,3.945207,443,348,324,"Phactr2",7.913881,8.062887,8.73462,346,1374,807,8.23712933333333,0.535361888044006
"PHACTR3",16.386939,17.434162,22.882141,18.9010806666667,563,487,550,"Phactr3",27.32993,26.3982,24.466522,456,1652,905,26.064884,0.73531003002513
"PHACTR4",12.856943,10.46069,15.119563,12.8123986666667,902,525,667,"Phactr4",5.468168,5.86705,9.769551,125,493,258,7.034923,1.71904555484435
"PHAX",27.215498,37.171585,41.10002,35.1623676666667,625,607,687,"Phax",25.042835,19.265435,19.13845,200,572,332,21.1489066666667,1.63269312616183
"PHB",86.216911,86.207306,99.592945,90.6723873333333,923,697,619,"Phb",55.24426,47.883561,53.441118,337,1283,710,52.1896463333333,1.72350059932403
"PHB2",147.867152,112.659799,130.397313,130.308088,1538,921,1006,"Phb2",68.442597,92.597758,101.082031,204,889,562,87.3741286666667,1.48582045425617
"PHC1",39.741508,44.422457,46.177914,43.447293,1294,1034,989,"Phc1",9.590013,15.187285,16.676169,230,837,467,13.8178223333333,2.99958333958519
"PHC2",43.438452,37.115734,41.847655,40.8006136666667,1357,863,922,"Phc2",31.237758,30.678916,31.418645,447,1810,1030,31.111773,1.30172238283656
"PHC3",4.856018,3.289453,4.396726,4.18073233333333,839,519,513,"Phc3",7.793033,8.387407,9.246295,571,2313,1442,8.47557833333333,0.546745765913673
"PHETA1",5.581032,4.982097,6.883531,5.81555333333333,237,199,185,"Pheta1",3.799758,3.741526,3.272997,51,212,104,3.60476033333333,1.48011032930342
"PHETA2",1.904477,1.148604,1.470938,1.50800633333333,60,30,41,"Pheta2",0.05583,0.058457,0.077611,1,4,3,0.063966,2.35722413435517
"PHEX",0.186885,0.033455,0.236441,0.152260333333333,22,3,2,"Phex",0.372782,0.501513,0.938003,11,60,51,0.604099333333333,0.718322306723316
"PHF1",47.373596,35.131562,45.987061,42.8307396666667,909,527,618,"Phf1",12.356815,14.386976,13.613985,177,776,417,13.452592,3.03272517944647
"PHF10",22.536634,13.162845,15.405881,17.03512,1206,552,640,"Phf10",21.274748,22.659754,21.916552,341,1272,763,21.9503513333333,0.785831978694182
"PHF11",14.052493,13.681854,11.514796,13.0830476666667,153,104,91,"Phf11d",0.550905,0.425846,0.416403,3,12,8,0.464384666666667,9.61704119637053
"PHF11",14.052493,13.681854,11.514796,13.0830476666667,153,104,91,"Phf11a",0,0.109422,0.059197,0,3,1,0.0562063333333333,13.333614107597
"PHF11",14.052493,13.681854,11.514796,13.0830476666667,153,104,91,"Phf11b",0.14906,0.133696,0.070124,1,3,1,0.117626666666667,12.6008515067643
"PHF11",14.052493,13.681854,11.514796,13.0830476666667,153,104,91,"Phf11c",0.217327,0.186415,0.164633,5,16,8,0.189458333333333,11.8398831400848
"PHF12",25.589567,14.743705,23.712495,21.348589,807,444,447,"Phf12",21.735368,23.939578,22.935212,230,983,562,22.8700526666667,0.936260565156133
"PHF13",7.425269,6.080897,7.566762,7.02430933333333,493,306,333,"Phf13",2.346774,3.416689,3.546335,49,265,156,3.103266,1.95559082285509
"PHF14",29.362068,29.487972,33.556301,30.8021136666667,1391,996,969,"Phf14",22.086745,28.119223,26.168393,272,1345,741,25.4581203333333,1.2019793268005
"PHF19",41.745138,43.728107,50.302832,45.2586923333333,1009,823,793,"Phf19",0.665272,0.553015,1.352591,8,19,21,0.856959333333333,24.91098835767
"PHF2",7.995743,5.674131,7.267049,6.97897433333333,786,418,451,"Phf2",10.142626,10.13096,11.981599,373,1404,938,10.7517283333333,0.678961775409773
"PHF20",31.478723,25.609646,22.901762,26.663377,1012,605,579,"Phf20",68.998023,51.84224,53.57541,661,2398,1494,58.1385576666667,0.467772263840523
"PHF20L1",18.72957,19.282428,13.180362,17.06412,926,574,600,"Phf20l1",14.42593,21.773069,20.80407,452,1992,1128,19.001023,0.903159803376057
"PHF21A",38.493096,41.91526,39.116932,39.8417626666667,1076,657,634,"Phf21a",26.658166,26.472508,32.911114,249,914,611,28.680596,1.37604253858874
"PHF21B",5.22249,4.190483,6.482605,5.298526,212,141,203,"Phf21b",15.302939,14.457964,13.272828,65,213,138,14.344577,0.41047244247919
"PHF23",27.820237,35.401593,31.168883,31.463571,646,564,550,"Phf23",32.844333,21.110336,31.742446,219,781,514,28.565705,1.0980144393648
"PHF24",18.369181,31.659244,22.180836,24.0697536666667,1305,1426,1234,"Phf24",39.635698,39.101626,42.475465,758,3633,1960,40.404263,0.605487257837838
"PHF3",8.988321,4.645093,6.833504,6.822306,958,456,437,"Phf3",59.102946,94.193417,36.734883,542,1748,1133,63.3437486666667,0.121570566870816
"PHF5A",57.121668,41.223374,33.116283,43.8204416666667,216,136,131,"Phf5a",34.671238,26.990198,30.897608,100,335,212,30.8530146666667,1.40710203212163
"PHF6",11.127778,9.309209,11.119672,10.5188863333333,914,589,636,"Phf6",21.326511,14.335734,9.993025,187,677,422,15.2184233333333,0.710234657006322
"PHF7",7.619675,6.56776,5.266254,6.484563,70,53,41,"Phf7",1.637955,2.269599,1.926142,17,80,44,1.94456533333333,2.5418226979964
"PHF8",13.340397,10.659766,8.927559,10.9759073333333,610,382,403,"Phf8",9.579464,9.794971,7.923959,194,770,498,9.09946466666667,1.18579625045473
"PHGDH",79.909405,40.379927,53.383248,57.89086,1185,473,538,"Phgdh",53.825566,55.77861,50.264438,313,1340,691,53.289538,1.08475522484645
"PHIP",3.634122,2.39739,2.61885,2.883454,773,401,397,"Phip",9.536404,9.495905,11.57529,556,2077,1339,10.202533,0.346658563737326
"PHKA1",1.979207,2.746824,2.8275,2.51784366666667,224,234,213,"Phka1",8.174325,7.085885,7.081835,345,1076,625,7.44734833333333,0.416443542736981
"PHKA2",11.028598,10.580023,9.032192,10.2136043333333,362,186,216,"Phka2",15.252652,12.805713,10.197478,73,399,232,12.7519476666667,0.815419357689528
"PHKB",26.813666,24.963423,25.216228,25.664439,1224,837,902,"Phkb",20.256172,23.359379,23.130387,355,1289,785,22.248646,1.14692438432759
"PHKG1",1.880845,0.791199,1.155874,1.27597266666667,26,6,9,"Phkg1",8.084741,14.757278,13.38189,94,429,245,12.0746363333333,0.174075408955288
"PHKG2",20.037009,23.407204,27.575865,23.6733593333333,483,415,430,"Phkg2",34.772015,38.746671,40.580777,201,964,542,38.0331543333333,0.632112873139307
"PHLDA1",25.84599,14.456057,18.214952,19.5056663333333,2727,1164,1337,"Phlda1",6.218472,4.057542,2.919115,52,130,70,4.39837633333333,3.79848774282687
"PHLDA2",9.160626,7.973297,9.696058,8.943327,115,75,79,"Phlda2",0,0.070867,0,0,1,0,0.0236223333333333,9.71386289279216
"PHLDA3",27.986818,21.381288,23.782629,24.3835783333333,482,304,335,"Phlda3",30.519377,29.907215,22.762133,136,516,257,27.729575,0.883534766293387
"PHLDB1",90.129162,67.751021,68.809625,75.5632693333333,4214,2479,2309,"Phldb1",61.657191,60.090571,61.132339,736,3506,1805,60.9600336666667,1.23568798792508
"PHLDB2",15.550196,3.868013,3.255468,7.55789233333333,510,93,125,"Phldb2",3.919492,3.298365,4.060605,55,273,145,3.75948733333333,1.79807019831688
"PHLDB3",3.541778,1.011021,2.42446,2.325753,54,20,35,"Phldb3",0,0.100935,0.064252,0,5,2,0.0550623333333333,3.15218626893135
"PHLPP1",7.719438,4.165487,6.536467,6.140464,328,183,298,"Phlpp1",20.119472,21.987107,22.549178,797,3157,1844,21.551919,0.316623343671995
"PHLPP2",4.978406,5.659784,3.409914,4.68270133333333,579,464,341,"Phlpp2",4.746489,6.111352,6.055168,258,1262,708,5.63766966666667,0.856128975786633
"PHOSPHO1",0.054741,0.461392,0,0.172044333333333,2,3,0,"Phospho1",37.184363,34.439182,32.342897,211,750,451,34.6554806666667,0.0328713653951395
"PHOSPHO2",3.844307,4.004209,5.571846,4.473454,56,37,45,"Phospho2",10.772115,11.121193,11.39781,156,579,323,11.0970393333333,0.452462280164529
"PHOX2A",0,0,0.11437,0.0381233333333333,0,0,1,"Phox2a",0.540537,0.32091,0.391656,5,10,7,0.417701,0.732258306464715
"PHOX2B",0.176625,0,0,0.058875,3,0,0,"Phox2b",0.984184,0.944425,1.044014,19,67,42,0.990874333333333,0.531864308194239
"PHPT1",77.396895,68.189115,85.613001,77.066337,635,388,417,"Phpt1",54.923429,49.868623,57.340223,195,705,452,54.0440916666667,1.41825098091818
"PHRF1",6.507446,6.008863,6.740268,6.418859,662,462,446,"Phrf1",29.431019,17.920153,19.184675,303,996,622,22.1786156666667,0.320073429176753
"PHTF1",21.782762,16.76745,19.966816,19.505676,770,498,544,"Phtf1",12.192565,17.550323,16.426725,230,846,468,15.389871,1.25111881600532
"PHTF2",23.370224,21.606081,17.024444,20.6669163333333,596,420,421,"Phtf2",4.871997,5.028471,5.185216,103,370,272,5.02856133333333,3.59404427280716
"PHYH",10.922275,10.039387,17.355792,12.7724846666667,244,185,282,"Phyh",59.358474,72.45214,69.475189,468,2035,1210,67.0952676666667,0.202253183497044
"PHYHD1",2.619395,1.836192,3.444554,2.63338033333333,25,18,21,"Phyhd1",22.776943,10.969514,15.253733,82,271,146,16.3333966666667,0.20961733024437
"PHYHIP",2.367217,1.112161,1.291772,1.59038333333333,88,32,30,"Phyhip",245.875545,196.809358,249.183666,1729,6792,4858,230.622856333333,0.0111836257195855
"PHYHIPL",127.956622,165.008887,184.392707,159.119405333333,1500,1833,1750,"Phyhipl",118.922,115.452335,119.608454,1096,3878,2215,117.994263,1.34560609307134
"PHYKPL",27.677392,20.703307,27.252816,25.2111716666667,489,274,261,"Phykpl",5.033135,4.099323,5.336741,68,199,159,4.82306633333333,4.50126620001295
"PI15",4.865304,0.5338,1.383582,2.26089533333333,548,48,113,"Pi15",0.073666,0.268679,0.335186,3,46,33,0.225843666666667,2.66012332730846
"PI16",0.060102,0,0,0.020034,2,0,0,"Pi16",2.78111,0.729478,0.517338,6,28,15,1.342642,0.435420350185816
"PI4K2A",10.55876,13.566006,13.994583,12.7064496666667,808,786,708,"Pi4k2a",25.132262,25.867466,27.553952,495,2069,1191,26.18456,0.504199798218793
"PI4K2B",3.698701,3.125721,3.533166,3.45252933333333,167,112,140,"Pi4k2b",0.620476,0.917644,0.968226,12,59,35,0.835448666666667,2.42585336991173
"PI4KA",117.622502,159.677209,164.3506,147.216770333333,3460,3631,3190,"Pi4ka",81.298715,80.073499,83.058602,1237,5441,3216,81.4769386666667,1.79706925025863
"PI4KB",35.393953,35.375849,50.713323,40.494375,931,746,764,"Pi4kb",31.046454,30.455775,32.868821,271,1109,622,31.4570166666667,1.2784408199357
"PIANP",33.99169,50.853582,32.923747,39.2563396666667,698,659,624,"Pianp",425.951139,298.021475,327.560761,343,1613,961,350.511125,0.114523657442326
"PIAS1",13.456221,10.990453,9.775812,11.4074953333333,1034,628,674,"Pias1",9.015675,9.681474,10.171435,324,1247,744,9.62286133333333,1.16799936890826
"PIAS2",13.212572,8.814468,7.01791,9.68165,845,469,420,"Pias2",18.17145,19.327892,20.633815,315,1226,750,19.377719,0.524182809665792
"PIAS3",16.03134,10.012407,13.335577,13.1264413333333,650,349,422,"Pias3",12.682929,13.823538,11.960686,123,504,339,12.8223843333333,1.02199743493362
"PIAS4",56.210609,39.735912,54.248276,50.0649323333333,305,231,236,"Pias4",64.083611,71.565026,112.772675,89,328,198,82.807104,0.609315080656329
"PIBF1",25.729663,15.980133,22.853146,21.5209806666667,353,210,244,"Pibf1",4.231318,3.097181,3.486477,76,190,110,3.604992,4.89055804367666
"PICALM",126.184968,109.23941,108.238274,114.554217333333,3163,2056,2046,"Picalm",153.556989,146.437079,139.42705,1135,4743,2661,146.473706,0.7835581031193
"PICK1",17.579773,31.001478,29.62274,26.067997,366,456,410,"Pick1",23.385677,25.516195,23.438103,165,728,414,24.113325,1.07783405821412
"PID1",19.198625,25.685803,22.709382,22.53127,771,835,669,"Pid1",7.537268,12.395035,12.605901,130,756,401,10.846068,1.9864203041887
"PIDD1",8.667129,6.772385,7.977316,7.80561,296,132,187,"Pidd1",0.518436,0.480786,0.763984,11,26,13,0.587735333333333,5.5460187949041
"PIEZO1",29.568362,27.800099,24.693103,27.3538546666667,1118,579,541,"Piezo1",1.318074,3.024875,0.874225,48,139,71,1.739058,10.3516810037125
"PIEZO2",95.42857,133.400884,133.897378,120.908944,6498,5907,4489,"Piezo2",0.568339,0.694478,0.405128,18,78,34,0.555981666666667,78.3485735157548
"PIF1",24.009157,3.787819,10.637796,12.8115906666667,116,31,71,"Pif1",0,0.0607,0.128308,0,6,6,0.0630026666666667,12.9929971953661
"PIFO",1.362911,0.887129,0.768648,1.00622933333333,40,13,12,"Pifo",1.077466,0.56784,2.004668,5,10,20,1.216658,0.90506940327887
"PIGA",51.334783,43.038067,13.612958,35.9952693333333,202,92,107,"Piga",2.809129,4.713084,3.484139,60,322,167,3.668784,7.92396249930032
"PIGB",8.858723,9.020781,10.133757,9.33775366666667,120,74,89,"Pigb",5.989434,5.946144,7.126232,115,430,269,6.35393666666667,1.405744179648
"PIGBOS1",4.893666,4.239608,6.625779,5.25301766666667,56,35,35,"Pigbos1",7.95223,7.586842,11.475924,16,60,49,9.00499866666667,0.62498935532092
"PIGC",14.725342,13.991752,19.75999,16.159028,325,239,275,"Pigc",8.918722,7.916477,8.557483,86,300,185,8.46422733333333,1.81304055742251
"PIGF",10.409745,10.933523,9.920919,10.4213956666667,130,101,91,"Pigf",10.442431,6.938829,7.532771,56,138,85,8.304677,1.22748975237579
"PIGG",53.956584,35.798389,41.745246,43.8334063333333,1033,660,596,"Pigg",4.800954,4.116349,5.283581,141,453,319,4.733628,7.81937829474345
"PIGH",20.276342,27.998559,28.96647,25.7471236666667,300,270,274,"Pigh",4.379392,2.752156,3.522289,56,167,117,3.551279,5.87683674559759
"PIGK",14.772604,14.347101,15.056594,14.725433,536,383,389,"Pigk",131.775727,117.862202,123.979376,477,2025,1218,124.539101666667,0.125263227084056
"PIGL",37.63523,26.595275,25.552454,29.927653,375,225,224,"Pigl",3.617675,2.004407,3.242036,31,106,63,2.954706,7.82046832305613
"PIGM",3.336259,3.624286,3.758891,3.57314533333333,432,361,340,"Pigm",2.278821,2.063482,2.494692,121,406,278,2.27899833333333,1.39467754126133
"PIGN",6.962524,6.150354,5.460546,6.19114133333333,475,320,291,"Pign",5.47978,7.320487,8.538399,122,595,340,7.11288866666667,0.886384816653468
"PIGO",7.975178,7.576272,6.816385,7.455945,342,267,258,"Pigo",8.672634,12.020355,9.485608,104,477,276,10.0595323333333,0.764584319222419
"PIGP",18.099426,20.202273,23.788266,20.696655,230,241,255,"Pigp",41.355504,43.639045,50.61245,110,418,266,45.202333,0.469600853272929
"PIGQ",33.47941,83.959292,68.331962,61.9235546666667,739,601,572,"Pigq",71.872216,79.259081,75.807241,513,2131,1197,75.6461793333333,0.820961399693687
"PIGR",0.062302,0.066094,0.043961,0.0574523333333333,5,4,2,"Pigr",0.03922,0.010285,0,1,1,0,0.0165016666666667,1.04028588246289
"PIGS",43.713829,51.398747,51.005785,48.7061203333333,1238,889,934,"Pigs",18.93427,23.256973,23.628315,308,1448,829,21.9398526666667,2.16680207391044
"PIGT",83.170179,75.333495,93.323226,83.9423,1434,1151,1189,"Pigt",26.784512,29.084215,27.735729,394,1723,976,27.868152,2.94242250075446
"PIGU",25.563209,30.549604,30.551434,28.8880823333333,362,281,280,"Pigu",10.141768,12.061502,10.584038,109,494,239,10.9291026666667,2.50547615931324
"PIGV",3.440677,3.869923,4.213571,3.84139033333333,133,99,103,"Pigv",4.300278,3.54094,3.05858,62,217,107,3.633266,1.04491957365136
"PIGW",4.868818,6.999758,8.665155,6.844577,130,173,188,"Pigw",1.029164,1.229071,1.151313,13,60,29,1.136516,3.67166779935184
"PIGX",15.371553,23.439251,26.483409,21.7647376666667,402,465,484,"Pigx",10.402413,9.97254,9.338154,36,122,72,9.904369,2.08767125054798
"PIGY",291.90748,423.499809,589.200427,434.869238666667,69,77,95,"Pigyl",21.919403,22.696685,24.048115,71,280,167,22.8880676666667,18.2463163094132
"PIH1D1",79.886235,64.202652,71.383047,71.823978,503,296,290,"Pih1d1",32.124021,25.320428,28.309275,72,265,157,28.5845746666667,2.46155230624464
"PIH1D2",2.320922,2.206064,1.816824,2.11460333333333,28,17,22,"Pih1d2",0.928692,1.138052,1.821462,5,24,17,1.29606866666667,1.35649398406494
"PIK3AP1",0.066768,0.62504,0.430086,0.373964666666667,6,18,20,"Pik3ap1",0.423582,0.482131,0.562896,13,55,32,0.489536333333333,0.922410978449894
"PIK3C2A",9.680075,5.316156,5.248002,6.74807766666667,1292,616,563,"Pik3c2a",8.796722,9.430105,10.194616,384,1267,798,9.47381433333333,0.739757018797641
"PIK3C2B",11.968132,14.892041,16.024367,14.2948466666667,690,785,767,"Pik3c2b",2.037131,3.316474,2.972899,112,671,346,2.77550133333333,4.05107701370167
"PIK3C2G",0.022792,0.029747,0,0.017513,1,1,0,"Pik3c2g",0.094782,0.103299,0.33735,2,3,12,0.178477,0.863413541375861
"PIK3C3",35.525978,20.772846,23.417939,26.5722543333333,753,448,430,"Pik3c3",13.895686,12.479012,14.312768,296,1010,652,13.5624886666667,1.89337516165392
"PIK3CA",7.15193,5.54657,5.481209,6.059903,808,537,480,"Pik3ca",36.054045,32.225486,38.300064,734,2702,1678,35.5265316666667,0.193281504645094
"PIK3CB",13.699164,18.694244,16.893088,16.428832,597,633,569,"Pik3cb",7.073495,6.994811,7.415236,256,947,568,7.16118066666667,2.13557727881039
"PIK3CD",5.358951,7.162179,6.526575,6.349235,449,335,340,"Pik3cd",4.323338,3.846674,2.742085,79,324,185,3.63736566666667,1.58478660693639
"PIK3CG",0.020324,0.013304,0.023027,0.018885,2,1,2,"Pik3cg",0.348955,0.436144,0.63967,12,56,30,0.474923,0.690805553917052
"PIK3IP1",6.746521,6.610668,8.299484,7.218891,294,206,228,"Pik3ip1",27.419975,27.08858,26.741474,244,933,567,27.083343,0.292660706383852
