"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","FoldChange"
"ACOT1",4.205801,4.758707,5.368048,4.77751866666667,99,81,76,"Acot5",0.847002,0.96065,0.720038,13,32,26,0.842563333333333,3.13558756008387
"ACOT11",1.265227,0.289037,0.841305,0.798523,109,23,34,"Acot11",21.802128,6.375834,9.361889,792,624,658,12.5132836666667,0.13309296573389
"ACOT12",0.237945,0.109798,0.174106,0.173949666666667,8,3,2,"Acot12",0.04416,0.076111,0.025569,2,6,2,0.0486133333333333,1.11952578643542
"ACOT13",11.326065,11.195552,12.209772,11.5771296666667,355,281,284,"Acot13",187.035261,203.440437,207.538666,394,833,891,199.338121333333,0.0627795128703446
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot1",10.961634,13.839671,14.384726,95,194,228,13.0620103333333,1.53338502026891
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot5",0.847002,0.96065,0.720038,13,32,26,0.842563333333333,11.7024341090039
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot3",0.889756,0.635427,0.487761,33,39,32,0.670981333333333,12.9040795189414
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot2",2.118218,1.538339,1.968624,59,81,106,1.87506033333333,7.49983426434761
"ACOT4",0.591094,0.748843,1.193545,0.844494,24,23,33,"Acot4",0.670655,0.306245,0.31109,62,50,51,0.42933,1.29046056543975
"ACOT6",0.245134,0.088672,0.12044,0.151415333333333,3,1,1,"Acot6",1.922866,1.41504,1.514438,91,121,132,1.617448,0.439899984004776
"ACOT7",80.632403,114.029529,128.44021,107.700714,1778,1946,1942,"Acot7",174.61588,209.453191,230.233611,2449,5334,5637,204.767560666667,0.528269439788373
"ACOT8",20.763417,18.37889,19.993785,19.7120306666667,370,284,270,"Acot8",8.915559,7.038879,6.834587,102,183,184,7.59634166666667,2.40940058804084
"ACOT9",18.917753,21.089502,23.207269,21.071508,535,461,410,"Acot9",8.656998,10.402593,11.574608,207,422,487,10.2113996666667,1.96866659437913
"ACOT9",18.917753,21.089502,23.207269,21.071508,535,461,410,"Acot10",0,0.03077,0.091905,0,1,3,0.0408916666666667,21.2044237712858
"ACOX1",21.711569,42.59937,35.250653,33.1871973333333,754,736,847,"Acox1",52.075992,36.160964,33.933861,2775,3505,3371,40.7236056666667,0.819373033252631
"ACOX2",5.471821,1.789143,2.323278,3.19474733333333,63,12,15,"Acox2",0.425945,0.503412,0.569201,5,11,9,0.499519333333333,2.7973946317909
"ACOX3",11.236717,10.706481,12.961887,11.6350283333333,231,182,207,"Acox3",14.587127,10.948877,12.068161,399,504,521,12.5347216666667,0.933527016255598
"ACOXL",0.106301,0.156535,0.132989,0.131941666666667,4,4,4,"Acoxl",0.094962,0.026312,0.051821,2,1,2,0.0576983333333333,1.07019329708061
"ACP1",74.872622,58.654584,76.070071,69.865759,1230,785,941,"Acp1",42.16122,34.03718,37.936118,564,974,980,38.0448393333333,1.81498400838598
"ACP2",104.027156,109.16421,127.822959,113.671441666667,638,547,541,"Acp2",27.775885,13.88201,13.462821,1230,1605,1534,18.373572,5.91896226811796
"ACP3",0.265858,0.022854,0.050647,0.113119666666667,3,1,2,"Acpp",0.029359,0.074966,0.1739,2,5,7,0.0927416666666667,1.0186485064326
"ACP4",0.279935,0.062067,0,0.114000666666667,6,1,0,"Acp4",0,0,0,0,0,0,0,1.11400066666667
"ACP5",0,2.031601,2.612106,1.54790233333333,0,11,8,"Acp5",0.266159,0.463497,0.182784,5,15,6,0.304146666666667,1.95369309177904
"ACP6",17.588665,10.559517,14.810767,14.3196496666667,472,247,242,"Acp6",6.776354,4.322587,4.022952,116,152,143,5.040631,2.53610089188806
"ACR",0.041913,0,0.163679,0.0685306666666667,1,0,1,"Acr",0.186909,0.423882,0.312842,2,7,5,0.307877666666667,0.816995881113244
"ACRBP",0.967429,0.571787,0.527381,0.688865666666667,14,5,4,"Acrbp",3.307852,1.573221,2.810081,32,37,54,2.563718,0.473905529749174
"ACRV1",0.120346,0.767177,1.18959,0.692371,4,7,14,"Acrv1",0.041311,0,0.023691,2,0,2,0.0216673333333333,1.65647950637553
"ACSBG1",6.630397,3.875408,5.355253,5.28701933333333,156,78,93,"Acsbg1",75.991695,72.124837,77.401997,1978,4020,4197,75.172843,0.0825362305741081
"ACSBG2",0.74582,0.53011,0.820644,0.698858,10,3,4,"Acsbg2",0,0,0.028707,0,0,2,0.009569,1.68275571060522
"ACSF2",42.632059,13.17411,6.555456,20.7872083333333,402,55,44,"Acsf2",10.926012,9.765954,9.224856,183,286,301,9.972274,1.98566024994758
"ACSF3",22.250491,16.962759,21.849371,20.354207,350,268,226,"Acsf3",6.485458,6.055549,5.885676,203,348,340,6.14222766666667,2.98985246573163
"ACSL1",85.585307,101.814344,82.647096,90.0155823333333,1143,969,970,"Acsl1",42.346285,28.804089,28.573101,682,880,842,33.2411583333333,2.65807544964771
"ACSL3",127.281776,105.351012,89.76463,107.465806,3228,2050,1832,"Acsl3",155.549541,107.251119,90.126894,2978,3760,3462,117.642518,0.914223735541419
"ACSL4",69.219653,62.683685,53.413498,61.7722786666667,3943,2820,2527,"Acsl4",36.923525,27.741878,18.657545,1487,1298,1009,27.774316,2.18153851742876
"ACSL5",0.206791,0.83348,0.182037,0.407436,6,12,5,"Acsl5",90.630157,64.187729,63.662764,978,1441,1317,72.8268833333333,0.0190640040111856
"ACSL6",13.388689,15.367533,10.761177,13.1724663333333,980,1036,796,"Acsl6",88.954339,98.112671,85.343388,3610,5149,4996,90.803466,0.154378336144012
"ACSM1",0.060423,0,0,0.020141,2,0,0,"Acsm1",0,0,0,0,0,0,0,1.020141
"ACSM2A",0.816039,2.615985,1.21988,1.55063466666667,4,7,2,"Acsm2",0.04055,0,0,4,0,0,0.0135166666666667,2.51661837496506
"ACSM2B",0.4576,0.459343,0.100414,0.339119,8,5,3,"Acsm2",0.04055,0,0,4,0,0,0.0135166666666667,1.32125996941343
"ACSM3",1.696961,2.786466,2.358993,2.28080666666667,15,14,19,"Acsm3",0.261954,2.557811,0.041191,2,4,3,0.953652,1.67931989252265
"ACSM4",0.215017,0.529825,0.278182,0.341008,8,15,7,"Acsm4",0.032515,0.018361,0,1,1,0,0.0169586666666667,1.31864553000515
"ACSM5",0.201606,0,0.029441,0.0770156666666667,1,0,1,"Acsm5",0,0.103164,0.161887,0,6,8,0.0883503333333333,0.989585461299073
"ACSS1",7.426916,3.07265,5.466344,5.32197,515,157,255,"Acss1",9.943921,7.44783,6.344807,292,386,415,7.912186,0.709362439248912
"ACSS2",183.462238,133.340645,131.295035,149.365972666667,1363,636,598,"Acss2",18.226148,17.723046,18.224044,626,1144,1142,18.057746,7.89001871819819
"ACSS3",6.876982,2.730375,3.127256,4.244871,286,78,82,"Acss3",0.734858,0.60194,0.346877,48,65,38,0.561225,3.35945875834681
"ACTA1",43.17532,0.074509,0.342321,14.5307166666667,1089,1,4,"Acta1",3.585673,4.303819,3.346984,66,151,119,3.745492,3.27273055494913
"ACTA2",25.800466,5.539749,5.485474,12.2752296666667,558,76,68,"Acta2",15.624107,13.404868,15.517049,296,436,554,14.8486746666667,0.837623961995224
"ACTB",2138.164791,2243.689595,2712.36844,2364.740942,29266,23222,24748,"Actb",1395.959313,1572.045538,1463.033274,8217,16340,16001,1477.01270833333,1.60062286924969
"ACTBL2",0,0.02739,0.030881,0.0194236666666667,0,1,1,"Actbl2",0.024943,0,0.014532,1,0,1,0.0131583333333333,1.00618396269093
"ACTC1",869.621513,0.354562,0.525835,290.167303333333,16803,6,3,"Actc1",0,0,0,0,0,0,0,291.167303333333
"ACTG1",1869.624603,1654.156602,1676.836666,1733.53929033333,40874,26878,29741,"Actg1",669.163615,698.177045,673.971237,10977,21201,20212,680.437299,2.54541289841156
"ACTG2",5.162967,3.078347,2.858471,3.69992833333333,118,58,48,"Actg2",0.611885,0.175024,0.099914,7,4,3,0.295607666666667,3.62758607736962
"ACTL10",0.061689,0.082599,0,0.048096,2,2,0,"Actl10",0.254595,0.105854,0.077653,5,4,3,0.146034,0.91454180242471
"ACTL6A",158.27347,137.510766,210.020503,168.601579666667,387,170,252,"Actl6a",5.337694,7.134668,7.305312,89,203,211,6.592558,22.337870802787
"ACTL6B",50.973446,92.448261,75.837415,73.086374,303,437,363,"Actl6b",38.475074,40.535358,35.640714,563,1196,1110,38.2170486666667,1.88913690649473
"ACTL7A",0,0,0.059905,0.0199683333333333,0,0,1,"Actl7a",0.097759,0,0,2,0,0,0.0325863333333333,0.987780198524159
"ACTL7B",0.043131,0,0,0.014377,1,0,0,"Actl7b",0,0,0,0,0,0,0,1.014377
"ACTL9",0,0,0,0,0,0,0,"Actl9",0.055109,0.060875,0,1,2,0,0.0386613333333333,0.962777729282307
"ACTN1",69.241658,47.821745,50.974833,56.0127453333333,1648,918,920,"Actn1",23.980828,10.2768,8.384307,975,632,532,14.2139783333333,3.74739230490557
"ACTN2",69.76771,1.253103,0.801863,23.940892,2414,37,25,"Actn2",7.314407,4.876111,3.283167,131,173,86,5.157895,4.05023015169957
"ACTN3",0.648357,0.142398,0.028312,0.273022333333333,33,2,1,"Actn3",0.23681,0.335929,0.780729,10,26,29,0.451156,0.877247059126195
"ACTR10",157.019067,205.113642,237.357145,199.829951333333,1492,1517,1594,"Actr10",99.732217,132.025899,140.933302,1514,2604,2580,124.230472666667,1.60368277031018
"ACTR1A",115.943189,124.852514,131.407319,124.067674,3642,2918,2824,"Actr1a",63.002197,75.013199,66.463893,2349,4256,4010,68.159763,1.80838783383338
"ACTR1B",30.556702,30.517172,34.362579,31.812151,1047,814,792,"Actr1b",137.315193,170.468768,166.570017,3046,5855,5218,158.117992666667,0.206212700714102
"ACTR2",96.131777,93.793262,100.811332,96.9121236666667,5682,4350,4406,"Actr2",92.32534,56.271803,49.74149,4892,5093,4363,66.1128776666667,1.4589170822472
"ACTR3",61.541822,74.758475,82.615188,72.9718283333333,1929,1669,1860,"Actr3",106.79007,92.095801,94.22518,2418,3617,3248,97.7036836666667,0.749433309734867
"ACTR3B",12.200305,11.066625,8.231572,10.4995006666667,240,204,198,"Actr3b",39.040706,42.988335,39.285356,1058,2070,1912,40.4381323333333,0.277510110112186
"ACTR3C",0.478798,0.028455,0.143524,0.216925666666667,7,2,9,"Actr3b",39.040706,42.988335,39.285356,1058,2070,1912,40.4381323333333,0.0293672904193068
"ACTR5",2.300345,2.272068,2.6564,2.40960433333333,103,77,79,"Actr5",1.655298,3.488506,3.028739,57,111,87,2.724181,0.915531316370857
"ACTR8",26.624084,28.334546,22.577852,25.845494,586,511,414,"Actr8",23.439745,26.829135,21.342911,523,1009,917,23.870597,1.07940689964137
"ACTRT1",0,0,0,0,0,0,0,"Actrt1",0,0,0,0,0,0,0,1
"ACTRT2",0,0,0,0,0,0,0,"Actrt2",0,0,0,0,0,0,0,1
"ACTRT3",0.786164,0.893232,0.943422,0.874272666666667,22,19,18,"Actrt3",0.363621,0.493898,0.649441,10,24,32,0.50232,1.2475855121856
"ACVR1",7.530875,6.531985,5.489665,6.51750833333333,334,179,196,"Acvr1",10.711349,6.741105,6.615735,444,439,393,8.02272966666667,0.833174506059493
"ACVR1B",35.019207,49.193225,49.103909,44.4387803333333,1431,1584,1379,"Acvr1b",24.009448,11.368391,10.09028,1603,1375,1234,15.1560396666667,2.8124949722105
"ACVR1C",0.202768,0.064909,0.072133,0.11327,22,3,2,"Acvr1c",3.314034,1.219423,0.718173,468,213,168,1.75054333333333,0.404745486649304
"ACVR2A",16.001132,14.786883,12.909514,14.565843,1121,784,770,"Acvr2a",12.514011,5.744765,5.341047,825,707,544,7.86660766666667,1.75555788472728
"ACVR2B",4.136669,3.378978,3.850929,3.78885866666667,910,569,582,"Acvr2b",1.929773,0.686498,0.67679,71,29,40,1.097687,2.28292336591048
"ACVRL1",1.158399,0.437574,0.500078,0.698683666666667,37,18,23,"Acvrl1",12.582997,20.940623,17.187393,229,362,348,16.903671,0.0948790707038052
"ACY1",16.513926,11.864692,15.383214,14.5872773333333,136,84,80,"Acy1",6.602693,9.864639,8.338537,74,156,177,8.268623,1.68172525016211
"ACY3",0,0,0,0,0,0,0,"Acy3",1.108628,1.280322,1.709566,12,37,47,1.366172,0.422623545541068
"ACYP2",13.526342,21.437315,22.138132,19.0339296666667,163,188,173,"Acyp2",14.525832,16.757983,20.208801,131,261,297,17.1642053333333,1.10293455171981
"ADA",2.752245,0.680643,2.280619,1.90450233333333,55,11,27,"Ada",0.60434,1.298299,0.401885,14,35,17,0.768174666666667,1.64265577835071
"ADAD1",0,0,0,0,0,0,0,"Adad1",0,0,0,0,0,0,0,1
"ADAD2",0,0.231674,0.001766,0.0778133333333333,0,1,0,"Adad2",0,0.020208,0.019589,0,1,1,0.0132656666666667,1.0637026090887
"ADAL",12.105016,15.600091,15.33191,14.3456723333333,307,321,294,"Adal",8.868136,6.54983,6.090581,222,329,298,7.16951566666667,1.87840662279979
"ADAM10",70.311374,70.683677,76.336447,72.4438326666667,1888,1354,1326,"Adam10",20.699286,11.778541,9.67486,1332,1439,1149,14.0508956666667,4.87969847730214
"ADAM11",21.676701,61.251494,63.202393,48.710196,1266,2768,2775,"Adam11",48.344554,24.285039,26.595301,1655,1785,1743,33.0749646666667,1.45884805710828
"ADAM12",253.498386,167.661955,151.796176,190.985505666667,20837,10523,10029,"Adam12",0.827122,0.27961,0.555161,52,33,50,0.553964333333333,123.545631999705
"ADAM15",30.979275,23.526472,41.074168,31.8599716666667,498,372,446,"Adam15",46.208836,42.61884,40.50396,861,1418,1393,43.1105453333333,0.74494594021342
"ADAM17",14.349408,16.247264,14.244751,14.947141,856,534,597,"Adam17",6.531468,4.180438,3.7324,226,256,227,4.81476866666667,2.74252372092074
"ADAM2",0,0,0,0,0,0,0,"Adam2",0,0,0.029683,0,0,1,0.00989433333333333,0.990202605355082
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,"Adam20",0,0,0.015191,0,0,1,0.00506366666666667,1.07027680833486
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,"Adam39",0,0,0,0,0,0,0,1.07569633333333
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,"Adam25",0,0,0,0,0,0,0,1.07569633333333
"ADAM21",0.188727,0.221899,0.309121,0.239915666666667,9,8,10,"Adam21",0.327239,0.201938,0.079843,14,15,6,0.203006666666667,1.03068062798211
"ADAM22",13.135,11.196035,9.8092,11.3800783333333,1606,1240,1028,"Adam22",40.93577,14.501028,11.662182,3288,1921,1760,22.3663266666667,0.529825612298496
"ADAM23",48.84821,52.745915,47.205046,49.5997236666667,2519,1761,1594,"Adam23",41.066406,24.382817,23.376903,1931,2038,1906,29.6087086666667,1.65311526917731
"ADAM28",1.502507,0.416905,0.03323,0.650880666666667,52,9,3,"Adam28",0.062589,0,0.012877,3,0,1,0.0251553333333333,1.61037124130132
"ADAM29",0.184234,0.673702,0.264276,0.374070666666667,8,7,9,"Adam29",0,0,0,0,0,0,0,1.37407066666667
"ADAM30",0,0,0,0,0,0,0,"Adam30",0,0,0,0,0,0,0,1
"ADAM33",1.225579,0.212729,0.396698,0.611668666666667,54,8,12,"Adam33",1.232301,1.066814,0.682982,34,39,24,0.994032333333333,0.808246004703702
"ADAM7",0.297177,0.021595,0.063257,0.127343,18,1,2,"Adam7",0.050089,0,0,2,0,0,0.0166963333333333,1.10882961120151
"ADAM8",5.896302,4.237317,5.824988,5.31953566666667,93,66,47,"Adam8",0.663245,0.992273,0.7227,23,26,20,0.792739333333333,3.52507224511911
"ADAMDEC1",0,0,0,0,0,0,0,"Adamdec1",0,0,0,0,0,0,0,1
"ADAMTS1",53.416922,36.50485,34.398098,41.4399566666667,2281,1139,1236,"Adamts1",2.782818,0.862728,1.160106,145,113,140,1.601884,16.3112408803262
"ADAMTS10",30.984806,32.271974,30.357747,31.2048423333333,529,437,369,"Adamts10",4.399909,3.414722,3.055412,141,210,201,3.62334766666667,6.96569772710871
"ADAMTS12",3.104435,1.18569,1.477975,1.9227,449,149,114,"Adamts12",0.022268,0.044537,0.008392,3,3,2,0.0250656666666667,2.85123196985429
"ADAMTS13",8.251614,7.895253,8.511647,8.21950466666667,354,284,270,"Adamts13",1.956722,1.346145,0.758726,13,19,12,1.35386433333333,3.91675277802048
"ADAMTS14",1.91118,0.569069,0.357461,0.945903333333333,195,44,24,"Adamts14",0.115884,0.04109,0.038793,9,6,5,0.0652556666666667,1.82670075759591
"ADAMTS15",3.856279,2.752015,3.081575,3.22995633333333,417,225,219,"Adamts15",1.37491,0.984475,0.552745,123,71,93,0.97071,2.1464123759119
"ADAMTS16",38.568071,1.033011,1.581908,13.7276633333333,238,65,86,"Adamts16",0.303483,0.168269,0.211008,23,23,27,0.227586666666667,11.9972493455995
"ADAMTS17",0.604486,0.821092,0.902747,0.776108333333333,37,26,26,"Adamts17",10.756318,5.941493,9.121913,48,40,40,8.60657466666667,0.18488466440553
"ADAMTS18",0.836196,0.34132,0.027707,0.401741,21,6,2,"Adamts18",0.282192,0.177418,0.298096,23,19,20,0.252568666666667,1.11909313820719
"ADAMTS19",0.691824,0.172356,0.296478,0.386886,17,12,6,"Adamts19",0.194895,0.091705,0.075239,14,10,9,0.120613,1.23761369893085
"ADAMTS2",1.05629,1.019052,1.068975,1.04810566666667,93,20,17,"Adamts2",2.38449,9.5115,1.519395,183,164,225,4.471795,0.374302338933872
"ADAMTS20",1.283844,0.25905,0.359154,0.634016,110,21,25,"Adamts20",1.577421,0.670355,0.930797,140,89,77,1.05952433333333,0.793394850234836
"ADAMTS3",6.587764,4.025588,2.784121,4.46582433333333,750,346,213,"Adamts3",3.184083,1.077617,0.902162,144,97,82,1.72128733333333,2.00854362800351
"ADAMTS4",25.829682,6.699742,10.583665,14.3710296666667,847,236,217,"Adamts4",5.699625,2.281185,3.050056,376,274,376,3.67695533333333,3.28654617612341
"ADAMTS5",2.810816,3.243508,4.167592,3.40730533333333,494,438,505,"Adamts5",0.251188,0.214129,0.12924,42,63,37,0.198185666666667,3.6783158536643
"ADAMTS6",1.385549,0.272905,0.54382,0.734091333333333,98,28,26,"Adamts6",0.55841,0.189162,0.252862,62,33,47,0.333478,1.30042740362671
"ADAMTS7",30.711528,21.35642,27.594435,26.5541276666667,2499,1418,1547,"Adamts7",0,0.027061,0.079894,0,3,7,0.0356516666666667,26.6055939014244
"ADAMTS8",1.292831,3.322689,5.300198,3.30523933333333,79,144,195,"Adamts8",1.065953,0.548142,0.553996,53,51,53,0.722697,2.4991274340951
"ADAMTS9",11.33945,7.446555,7.577687,8.78789733333333,1039,380,389,"Adamts9",0.801112,0.279004,0.221261,75,23,48,0.433792333333333,6.82657948838244
"ADAMTSL1",5.919842,5.793045,6.199496,5.97079433333333,392,254,315,"Adamtsl1",1.938662,0.936835,0.857687,151,81,101,1.24439466666667,3.10586833807007
"ADAMTSL2",0.70847,0.709747,0.641205,0.686474,50,37,29,"Adamtsl2",6.160742,7.833362,8.501026,67,114,117,7.49837666666667,0.198446605292854
"ADAMTSL3",1.068124,0.941684,1.198236,1.069348,69,31,31,"Adamtsl3",0.364948,0.181688,0.105642,29,12,21,0.217426,1.69977312789443
"ADAMTSL4",1.307851,0.581012,0.686961,0.858608,61,25,23,"Adamtsl4",4.354472,8.353508,5.544521,110,147,216,6.084167,0.26236083931957
"ADAMTSL5",5.943779,4.096958,2.883372,4.30803633333333,62,23,23,"Adamtsl5",2.686545,2.70172,5.340766,44,82,81,3.57634366666667,1.15988586521511
"ADAP1",34.213031,38.13869,48.991537,40.4477526666667,519,451,555,"Adap1",90.23531,112.334024,107.014026,1840,4188,4166,103.194453333333,0.397792313704735
"ADAP2",1.058876,0.353861,4.97029,2.12767566666667,7,3,13,"Adap2",1.978714,1.077312,1.125662,48,48,51,1.393896,1.3065211131422
"ADAR",105.908597,112.956385,96.851585,105.238855666667,5486,4023,3650,"Adar",44.154559,18.973492,18.319703,3062,2871,2715,27.1492513333333,3.77412721953505
"ADARB1",68.1759,68.438509,91.97377,76.1960596666667,1634,1218,1112,"Adarb1",44.261493,26.110383,23.114212,4259,4277,4114,31.1620293333333,2.40022353274391
"ADARB2",1.417302,0.902524,0.536378,0.952068,56,24,10,"Adarb2",5.902871,2.138354,3.292197,348,275,274,3.77780733333333,0.408569844660961
"ADAT1",38.849966,55.207581,52.832268,48.9632716666667,508,481,421,"Adat1",1.509519,1.346473,0.997993,63,98,81,1.28466166666667,21.8690024854154
"ADAT2",3.889025,2.159954,2.429168,2.826049,236,114,122,"Adat2",2.114458,1.637674,1.797428,41,58,65,1.84985333333333,1.34254242323582
"ADAT3",0.789433,1.103201,1.650664,1.18109933333333,15,14,18,"Adat3",1.125383,0.468138,0.877987,5,16,10,0.823836,1.19588566808273
"ADCK1",6.371801,4.972601,7.045702,6.13003466666667,158,98,124,"Adck1",11.74457,13.920957,13.356394,367,795,788,13.007307,0.509022517081025
"ADCK2",11.198469,11.32432,12.399282,11.6406903333333,275,218,192,"Adck2",22.03558,27.324204,24.517113,209,401,418,24.6256323333333,0.493283060058993
"ADCK5",7.056568,12.014195,5.892048,8.320937,112,122,102,"Adck5",34.360221,31.261416,28.953374,90,182,213,31.5250036666667,0.286577584910546
"ADCY1",8.094792,11.432533,9.663837,9.73038733333333,1872,2052,1484,"Adcy1",73.475865,16.564693,18.638468,13972,5664,6473,36.226342,0.288247159318886
"ADCY10",0.112042,0.05848,0.015777,0.0620996666666667,4,2,1,"Adcy10",0.270517,0.081949,0.049085,7,4,5,0.133850333333333,0.936719455330818
"ADCY2",12.940722,10.140875,15.029355,12.7036506666667,374,286,287,"Adcy2",30.508851,22.13851,19.184526,1856,2399,2121,23.9439623333333,0.549377459905561
"ADCY3",14.158841,11.038002,13.410534,12.8691256666667,322,189,174,"Adcy3",17.107358,10.657919,9.003626,840,954,871,12.256301,1.04622893420017
"ADCY4",0.882454,0.117475,0.194074,0.398001,22,5,5,"Adcy4",0.968863,2.256381,3.309353,52,62,60,2.178199,0.43987207849477
"ADCY5",15.25583,30.492998,24.515758,23.4215286666667,870,987,926,"Adcy5",28.669659,14.846082,11.291118,2748,2228,2003,18.268953,1.26740299105336
"ADCY6",72.815918,48.329999,61.034132,60.726683,3230,1716,1967,"Adcy6",18.557001,6.27736,7.069085,601,406,424,10.634482,5.30549473539088
"ADCY7",7.516,7.546295,5.754411,6.938902,737,407,340,"Adcy7",1.379845,0.948447,1.147046,124,147,179,1.158446,3.67806375512753
"ADCY8",0.668336,0.19604,0.591981,0.485452333333333,32,5,29,"Adcy8",5.307575,2.838948,2.954949,565,543,575,3.70049066666667,0.316020696279083
"ADCY9",6.52854,10.236519,6.97731,7.914123,529,588,463,"Adcy9",12.806736,3.568863,3.911956,875,440,491,6.76251833333333,1.14835451811064
"ADCYAP1",0.932518,1.91493,3.584293,2.14391366666667,47,65,121,"Adcyap1",43.795172,25.800562,22.787378,321,412,422,30.7943706666667,0.0988827141643271
"ADCYAP1R1",7.602388,9.933134,7.812192,8.449238,766,669,518,"Adcyap1r1",33.74949,17.422351,18.614593,2887,2708,2873,23.2621446666667,0.389464250989408
"ADD1",181.509736,172.477131,177.693218,177.226695,4281,3516,3583,"Add1",253.694691,174.468415,165.730906,5145,6497,5987,197.964670666667,0.895770562697486
"ADD2",16.303887,29.595986,28.425267,24.7750466666667,1946,3077,2617,"Add2",38.882969,16.233037,14.787577,4692,3219,3236,23.3011943333333,1.0606493785086
"ADD3",355.067866,227.119778,237.317728,273.168457333333,2481,1480,1440,"Add3",29.537118,20.470542,20.002425,1687,2085,1913,23.336695,11.2656405207582
"ADGB",0.201606,0.066185,0.048206,0.105332333333333,20,6,4,"Adgb",0.351565,0.119097,0.199078,22,12,21,0.223246666666667,0.903605432537455
"ADGRA1",0.851701,0.725263,0.664019,0.746994333333333,60,38,32,"Adgra1",24.465321,10.666674,11.368228,1039,843,844,15.5000743333333,0.105877967458854
"ADGRA2",12.374584,8.841367,7.64648,9.62081033333333,1163,397,398,"Adgra2",3.902165,1.785187,2.093774,210,225,234,2.59370866666667,2.95538991010772
"ADGRA3",55.903032,22.5217,64.869103,47.7646116666667,956,392,414,"Adgra3",52.927926,54.816909,38.034606,276,365,363,48.593147,0.983293350322509
"ADGRB1",21.019601,17.595041,26.976846,21.8638293333333,989,754,770,"Adgrb1",116.967881,51.678282,48.693815,3743,3334,3492,72.4466593333333,0.311298424473837
"ADGRB2",18.911626,16.91334,18.434336,18.086434,1200,820,832,"Adgrb2",205.176993,145.993075,161.278149,3986,4733,4664,170.816072333333,0.111086429463777
"ADGRB3",5.500771,8.658558,10.683484,8.28093766666667,322,292,302,"Adgrb3",23.137777,13.958923,12.481891,1407,1342,1228,16.526197,0.529546579139026
"ADGRD1",3.127697,0.24652,0.860047,1.41142133333333,49,10,12,"Adgrd1",0.817857,0.182009,0.29662,65,26,43,0.432162,1.68376296350087
"ADGRE1",0,0,0,0,0,0,0,"Adgre1",4.182009,2.250254,2.486847,71,114,111,2.97303666666667,0.251696645135417
"ADGRE5",7.481854,2.967783,3.625122,4.69158633333333,171,73,78,"Adgre5",9.124305,4.220371,3.689004,167,194,206,5.67789333333333,0.852302672299847
"ADGRF1",0.331628,0.272164,0.300118,0.301303333333333,13,9,7,"Adgrf1",0,0,0,0,0,0,0,1.30130333333333
