"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg__TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"SRP72P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SRP72P2",0.138682,0,0.023935,0.0542056666666667,4,0,1,0.108839,0.090273,0.040386,0.0798326666666667,3,2,1,0.976267619242241
"SRP9",205.547956,208.837448,169.530224,194.638542666667,3563,4862,4251,94.135533,119.610632,101.419968,105.055377666667,1356,1424,1379,1.84468290973006
"SRPK1",36.199571,40.650102,28.04726,34.9656443333333,1118,1819,1584,17.17692,28.933612,18.900471,21.6703343333333,661,670,643,1.58646289924588
"SRPK2",54.244986,57.621758,42.912341,51.5930283333333,1504,2087,2061,31.660516,20.499687,32.959541,28.373248,722,531,689,1.79050775499302
"SRPK2P",0.068838,0.104019,0.048369,0.073742,1,2,1,0.146057,0,0.246053,0.130703333333333,2,0,3,0.949623095949129
"SRPK3",0.157967,0.445853,0.518462,0.374094,9,26,22,4.736863,1.608702,6.539166,4.29491033333333,81,49,77,0.259512232218474
"SRPRA",25.075287,21.361452,23.232453,23.223064,964,1138,1208,37.224704,36.480502,37.20518,36.9701286666667,1175,925,1115,0.637950537714796
"SRPRB",58.873455,50.92613,48.528909,52.7761646666667,1068,1307,1374,50.362707,42.743148,48.102927,47.069594,894,618,879,1.11871476731563
"SRPX",7.153304,6.799301,3.619814,5.857473,101,126,144,26.495874,23.175801,24.550279,24.7406513333333,414,307,375,0.266406351230118
"SRPX2",1.609749,0.181555,0.523707,0.771670333333333,27,5,12,13.637006,24.190039,18.026405,18.6178166666667,335,404,344,0.0903092511993774
"SRR",24.893088,24.926012,20.400547,23.406549,155,278,250,22.138836,19.846791,17.53787,19.8411656666667,117,68,99,1.17107408435584
"SRRD",29.109868,26.895799,27.281453,27.7623733333333,437,615,634,28.731708,26.363973,28.984567,28.0267493333333,420,296,364,0.990891987354009
"SRRM1",36.551014,30.726697,26.202319,31.16001,885,1098,1098,50.386947,56.004795,39.469653,48.620465,1268,1139,1023,0.648119883600446
"SRRM1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SRRM2",227.523819,190.350368,176.801374,198.225187,8080,9321,7567,448.549836,450.761426,432.112428,443.807896666667,14947,12977,11449,0.447890400536879
"SRRM2.AS1",0.772458,0.543337,0.558874,0.624889666666667,18,16,21,2.332399,2.324823,1.245197,1.967473,47,30,27,0.547566790554343
"SRRM3",33.990752,31.553833,21.980569,29.1750513333333,724,1056,821,38.974797,20.366596,30.218733,29.8533753333333,822,348,571,0.978014593454637
"SRRM4",25.140184,16.79908,14.215,18.718088,2969,2920,2730,8.798706,7.241198,9.895893,8.64526566666667,1050,595,975,2.04432813791167
"SRRM5",0.443749,0.707811,0.476161,0.542573666666667,18,40,26,0.530483,0.305046,0.342866,0.392798333333333,20,9,11,1.10753554893685
"SRRT",75.214367,88.02412,65.419297,76.2192613333333,643,969,753,173.179289,165.605972,179.965052,172.916771,1282,1054,1048,0.444001236277169
"SRSF1",66.885651,69.929372,57.028751,64.6145913333333,1430,2049,1659,88.754082,136.4577,95.263501,106.825094333333,1479,1701,1398,0.608528021598485
"SRSF10",29.513858,26.502341,23.876252,26.630817,1099,1314,1006,30.059805,44.346498,34.085629,36.1639773333333,1018,1056,924,0.743483851369622
"SRSF11",91.825338,80.079888,77.361456,83.088894,1991,2532,2072,146.138282,161.015695,132.093315,146.415764,3064,2918,2717,0.570419958614467
"SRSF12",10.910813,11.2878,8.241379,10.146664,362,547,413,5.144955,6.442624,5.040426,5.54266833333333,174,160,142,1.70368776653562
"SRSF2",60.858636,49.514858,42.539787,50.9710936666667,830,1155,1077,82.06071,81.366219,75.583659,79.670196,1237,1058,1064,0.644241569298613
"SRSF2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SRSF3",45.295857,60.451475,38.36841,48.0385806666667,968,1719,1150,78.546877,95.43556,74.410911,82.7977826666667,1526,1457,1354,0.585201411136781
"SRSF3P6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SRSF4",157.410269,158.414355,82.021905,132.615509666667,667,848,728,135.590486,170.192221,144.706482,150.163063,768,659,685,0.883916394752246
"SRSF5",251.825993,226.691649,218.077285,232.198309,2448,3165,2948,469.821936,398.158897,450.310102,439.430311666667,4436,2975,3755,0.529478337032563
"SRSF6",36.188936,40.16705,31.069147,35.8083776666667,1587,2460,1883,105.389953,115.959562,101.416211,107.588575333333,3751,3213,3181,0.338970997212887
"SRSF7",30.188132,36.840692,28.131146,31.71999,597,1120,876,40.838247,49.022646,43.371983,44.4109586666667,836,738,770,0.720530703616651
"SRSF8",38.767216,34.324983,27.35998,33.4840596666667,917,1297,1138,35.967245,31.644718,40.384089,35.998684,859,670,721,0.932034762822015
"SRSF9",83.74462,103.911178,101.856774,96.5041906666667,812,1047,1164,138.905977,129.438298,122.654602,130.332959,949,786,890,0.742419811516366
"SRXN1",12.610356,13.630038,13.822271,13.3542216666667,485,716,780,6.06093,5.278086,7.261901,6.20030566666667,225,157,237,1.99355726425873
"SRY",0,0,0,0,0,0,0,0,0.130874,0,0.0436246666666667,0,1,0,0.95819889270536
"SS18",63.948622,46.707044,48.018981,52.891549,394,544,441,182.510357,248.00853,150.680738,193.733208333333,1046,1090,864,0.276745550803803
"SS18L1",19.683847,22.437327,15.587711,19.236295,1160,1908,1478,11.105293,10.331538,11.593133,11.009988,664,520,594,1.68495547206209
"SS18L2",9.085118,9.788125,9.355609,9.40961733333333,102,169,194,9.29706,7.490087,8.073564,8.28690366666667,116,85,96,1.12089214090767
"SSB",198.074088,232.712264,166.887768,199.224706666667,1538,2301,2085,169.34256,208.139223,176.312749,184.598177333333,1147,1017,1085,1.07880750524324
"SSBL3P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSBL5P",0,0,0.043641,0.014547,0,0,1,0,0.081786,0,0.027262,0,1,0,0.987622437119255
"SSBP1",74.769936,67.231711,63.516027,68.5058913333333,528,648,665,62.708257,67.643858,65.537834,65.2966496666667,416,381,383,1.04840729784691
"SSBP2",29.320994,25.306791,24.895387,26.507724,246,413,275,51.266783,60.660635,54.855094,55.5941706666667,293,287,269,0.486052250186992
"SSBP3",96.254136,82.685269,71.925642,83.6216823333333,1414,2059,1886,47.784292,40.735866,45.845606,44.788588,827,546,751,1.84809547595862
"SSBP3.AS1",0.610132,0.715715,0.539287,0.621711333333333,25,40,32,0.638518,0.758366,0.345967,0.580950333333333,25,24,12,1.02578259363408
"SSBP4",94.79272,97.677025,110.182118,100.883954333333,416,638,852,102.944522,94.703927,86.295548,94.647999,370,280,322,1.06519692412314
"SSC4D",0.998114,0.853756,1.450776,1.100882,17,20,40,0.490604,0.227078,0.489753,0.402478333333333,15,3,8,1.49797822188578
"SSC5D",1.13227,0.115918,0.173673,0.473953666666667,36,11,15,10.574281,25.745139,6.38562,14.2350133333333,339,660,318,0.0967477766128199
"SSH1",9.201759,6.504318,4.78186,6.82931233333333,906,1058,920,9.413628,12.826606,10.250525,10.830253,959,921,855,0.661804302353748
"SSH2",9.987664,7.460993,8.333855,8.59417066666667,1002,1168,1128,7.756069,9.670592,5.475523,7.63406133333333,526,584,427,1.11120019840798
"SSH3",10.780302,8.867785,13.837945,11.1620106666667,92,53,62,7.43969,13.097167,8.557548,9.698135,27,30,25,1.13683466012222
"SSMEM1",0,0.048709,0,0.0162363333333333,0,1,0,0.069571,0,0,0.0231903333333333,1,0,0,0.993203610537107
"SSNA1",21.969348,26.767989,31.62531,26.787549,227,364,409,18.292964,17.601234,21.274733,19.0563103333333,162,137,172,1.38547661749217
"SSPN",0.388494,0.37582,0.351838,0.372050666666667,27,18,14,0.856596,1.541114,1.015003,1.137571,58,66,59,0.64187372801496
"SSPOP",1.972682,0.522609,3.080411,1.85856733333333,48,65,109,9.015263,4.131033,8.394442,7.180246,309,150,230,0.349447600149596
"SSR1",22.945891,17.905441,12.020161,17.623831,1366,1578,1344,127.205479,110.468091,124.868314,120.847294666667,5182,3640,4726,0.15284566679095
"SSR1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSR1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSR2",95.24716,88.773838,84.789679,89.603559,922,1252,1263,439.142475,303.118897,452.377396,398.212922666667,4362,2421,4221,0.226955476277635
"SSR3",26.826765,15.88057,17.16084,19.9560583333333,718,664,777,104.876089,108.832536,118.344746,110.684457,3118,2741,3008,0.187636300486587
"SSR4",108.423456,87.805019,89.361371,95.1966153333333,723,824,854,372.461375,308.195452,406.020373,362.225733333333,2393,1565,2205,0.264839758049448
"SSR4P1",0.056963,0.041587,0.242695,0.113748333333333,2,2,5,1.468966,0.520675,3.320416,1.770019,25,12,17,0.402072452691961
"SSRP1",62.528766,60.060978,50.08133,57.5570246666667,1597,1998,1852,39.341621,45.038604,36.786339,40.3888546666667,969,876,908,1.41480176579582
"SST",171.598524,1551.378805,1868.766906,1197.24807833333,1058,13134,16807,77.328535,41.177484,97.64727,72.0510963333333,458,197,508,16.402876048098
"SSTR1",22.155629,13.559721,12.242474,15.9859413333333,1546,1301,1264,0.371155,0.092897,0.32289,0.262314,25,5,19,13.4561934141056
"SSTR2",11.94103,6.90773,8.308868,9.05254266666667,1440,1196,1523,0.238251,0.320311,0.269738,0.2761,29,31,29,7.87755087114385
"SSTR3",1.370778,1.372273,1.876642,1.53989766666667,95,126,192,0.059789,0,0,0.0199296666666667,4,0,0,2.49026746615535
"SSTR4",0.06505,0.049631,0.108673,0.0744513333333333,4,4,10,0,0,0.019243,0.00641433333333333,0,0,1,1.06760336945387
"SSTR5",0.055419,0,0.069046,0.0414883333333333,1,0,2,0.054937,0,0.131589,0.0621753333333333,1,0,2,0.980523931077292
"SSTR5.AS1",0.038405,0,0.586263,0.208222666666667,2,0,6,0.305605,0.441148,1.417703,0.721485333333333,2,1,6,0.701848945949002
"SSU72",38.419687,43.330086,42.05473,41.2681676666667,794,1283,1340,30.161242,31.846067,31.116596,31.0413016666667,655,530,581,1.31917760727677
"SSU72P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSU72P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSU72P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSU72P4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSU72P5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSU72P6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSU72P7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSU72P8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSUH2",0.49782,0.320818,0.801283,0.539973666666667,3,7,8,6.176939,5.672794,4.336706,5.39547966666667,98,54,64,0.240790956570941
"SSX1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSX2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSX2B",0,0,0,0,0,0,0,3e-06,0,0,1e-06,0,0,0,0.999999000001
"SSX2IP",4.086774,3.404105,3.844911,3.77859666666667,295,379,393,2.689215,3.214681,2.031422,2.645106,172,153,147,1.31096233323987
"SSX3",0.05746,0,0,0.0191533333333333,1,0,0,0,0,0,0,0,0,0,1.01915333333333
"SSX4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSX4B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSX5",0.061529,0.044968,0,0.035499,1,1,0,0,0.133304,0,0.0444346666666667,0,2,0,0.99144449437399
"SSX7",0,0,0.037169,0.0123896666666667,0,0,1,0.168629,0,0,0.0562096666666667,3,0,0,0.958512025232364
"SSX8P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSX9P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"SSXP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ST13",161.81754,159.600728,164.317599,161.911955666667,3207,4459,4594,128.82313,141.919868,133.995159,134.912719,2550,2306,2390,1.19865128786561
"ST13P15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ST13P9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ST14",0.305249,0.089721,0.116716,0.170562,16,3,9,0,0.024535,0,0.00817833333333333,0,1,0,1.16106641186166
"ST18",4.921442,1.950257,1.937066,2.936255,181,116,81,0,0.013132,0.880243,0.297791666666667,0,1,4,3.03304074228658
"ST20",9.900101,11.757811,11.819401,11.1591043333333,67,111,109,11.783519,10.446046,9.715633,10.6483993333333,87,67,80,1.04384336297079
"ST20.MTHFS",4.958298,5.581748,6.085049,5.54169833333333,36,54,63,4.379553,4.31786,3.433202,4.04353833333333,31,24,21,1.29704542743306
"ST3GAL1",7.338877,6.068203,4.121453,5.84284433333333,517,623,484,5.241277,9.376311,4.389068,6.335552,475,324,286,0.932832912006259
"ST3GAL2",18.024866,18.357196,14.953495,17.1118523333333,653,878,937,18.451137,27.786931,16.560316,20.9327946666667,824,786,660,0.825788624231258
"ST3GAL3",23.510255,27.468742,25.136157,25.371718,444,531,586,14.137667,18.521918,18.30874,16.9894416666667,281,223,290,1.4659553358382
"ST3GAL3.AS1",0,0,0,0,0,0,0,1.358066,0.687069,1.318003,1.121046,5,2,4,0.471465493911966
"ST3GAL4",11.918537,9.706267,9.494629,10.3731443333333,145,188,241,26.516997,27.507463,27.066144,27.0302013333333,352,289,329,0.405746080739294
"ST3GAL5",49.42948,40.300752,43.567685,44.432639,1292,1481,1644,39.539863,23.993504,40.91333,34.8155656666667,1132,517,1078,1.26851658362285
"ST3GAL6",11.409938,12.26563,18.030318,13.901962,253,373,422,16.159475,23.402887,19.848032,19.8034646666667,306,289,252,0.716321162785801
"ST6GAL1",26.980255,28.298002,24.235494,26.5045836666667,857,1332,1289,72.889466,42.693957,62.584051,59.389158,2378,1093,2354,0.455455657564669
"ST6GAL2",1.942125,2.349066,1.378479,1.88989,201,354,225,2.039418,3.067302,0.814482,1.973734,106,175,77,0.971805144643065
"ST6GALNAC1",0.525854,0,0,0.175284666666667,2,0,0,0.028864,0.334122,0.3052,0.222728666666667,1,1,1,0.961198259848328
"ST6GALNAC2",0,0,0.015602,0.00520066666666667,0,0,1,7.797393,6.780509,6.583792,7.053898,131,102,109,0.124809212466642
"ST6GALNAC2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ST6GALNAC3",8.226003,7.149347,7.002095,7.45914833333333,502,604,549,7.21022,5.050213,5.061185,5.77387266666667,265,247,237,1.24879057366397
"ST6GALNAC4",4.312189,5.841739,7.173207,5.77571166666667,77,103,110,3.365193,5.743708,5.709611,4.939504,49,39,51,1.14078745744875
"ST6GALNAC4P1",0.233017,0,0,0.0776723333333333,1,0,0,0,0,0,0,0,0,0,1.07767233333333
"ST6GALNAC5",17.442733,26.766376,13.933518,19.3808756666667,639,1514,834,9.941661,6.935062,10.041433,8.97271866666667,268,173,224,2.04366295168726
"ST6GALNAC6",14.398641,16.293782,14.259184,14.983869,395,608,539,6.313873,10.510453,7.873485,8.23260366666667,208,249,173,1.73124175769703
"ST6GALNAC6.1",11.158331,14.668409,12.109095,12.6452783333333,49,99,97,8.556119,8.858182,9.735511,9.04993733333333,31,41,44,1.35774760386566
"ST7",18.791214,29.236713,24.083669,24.0371986666667,494,918,800,14.722843,24.385391,15.288356,18.1321966666667,279,294,272,1.30864213361804
"ST7.AS1",0.08613,0.123416,0.205389,0.138311666666667,2,4,8,0.994262,0.952949,0.913431,0.953547333333333,23,17,18,0.582689575647173
"ST7.AS2",0.463106,0,0.218562,0.227222666666667,6,0,4,0.091893,0.567854,0.044874,0.234873666666667,1,4,1,0.993804224507716
"ST7.OT4",0.092157,0,0,0.030719,1,0,0,0.093987,0.057962,0,0.0506496666666667,2,1,0,0.981030149916766
"ST7L",26.829455,29.688312,18.862801,25.126856,206,271,209,30.725365,28.497195,26.085303,28.4359543333333,205,157,173,0.887583113635079
"ST8SIA1",13.834892,12.230698,10.571719,12.2124363333333,1177,934,951,20.18605,16.890284,17.374762,18.1503653333333,920,791,813,0.689931293913
"ST8SIA2",68.887097,57.575525,50.498621,58.987081,5556,6413,5867,11.805987,10.281958,11.428712,11.172219,500,368,477,4.92819600107425
"ST8SIA3",23.261972,24.260814,22.821891,23.4482256666667,1363,2213,2016,6.636358,6.311685,9.80248,7.58350766666667,479,269,454,2.84827912038913
"ST8SIA4",5.482887,6.93733,5.26546,5.89522566666667,531,888,701,0.439752,0.78336,0.444997,0.556036333333333,28,53,37,4.43127549078224
"ST8SIA5",1.912275,1.120349,2.288814,1.77381266666667,113,125,125,6.353197,6.648917,5.025076,6.00906333333333,208,178,176,0.395746554817833
"ST8SIA6",0.648962,0.095756,0.099427,0.281381666666667,13,7,16,0.418862,0.694395,0.306225,0.473160666666667,12,13,10,0.869818001295174
"ST8SIA6.AS1",0.134638,0.157501,0.333184,0.208441,3,6,12,0.079332,0.291378,0.15969,0.1768,2,6,3,1.02688732154997
"STAB1",0.314324,0.340354,0.709302,0.45466,8,2,17,0,0,0,0,0,0,0,1.45466
"STAB2",0.287429,0.305509,0.014983,0.202640333333333,3,3,3,0.738611,0.350237,0.539385,0.542744333333333,6,7,3,0.779546103232054
"STAC",22.905921,5.033691,6.90044,11.6133506666667,781,318,394,0.998396,0.444979,1.807752,1.083709,30,14,40,6.05331678591716
"STAC2",0.705936,0.72515,0.684009,0.705031666666667,31,43,55,0.119369,0.073831,0.075151,0.0894503333333333,4,2,2,1.56503845517204
"STAC3",2.862499,2.455158,2.651357,2.656338,30,45,37,3.090418,2.915661,2.42792,2.811333,37,22,27,0.959333125706938
"STAG1",3.378262,3.560934,2.416647,3.11861433333333,335,479,286,4.684555,6.994275,5.135408,5.604746,434,513,425,0.623584061118071
"STAG2",18.837055,12.278418,14.699158,15.2715436666667,491,594,536,13.150875,41.965664,25.459816,26.858785,488,746,474,0.58407226541526
"STAG3",18.25197,19.833192,12.598158,16.89444,374,526,364,14.860041,12.373045,9.665728,12.2996046666667,343,240,170,1.3454866102035
"STAG3L4",14.813336,13.23527,15.83194,14.6268486666667,207,286,327,5.498318,8.311078,8.848289,7.55256166666667,83,83,105,1.82715416453199
"STAG3L5P",74.615453,38.726229,37.039434,50.1270386666667,250,331,205,45.748357,50.875485,80.354612,58.992818,383,232,219,0.852219321763926
"STAG3L5P.PVRIG2P.PILRB",21.758768,17.78495,12.693189,17.4123023333333,298,530,278,21.548091,22.349617,26.720414,23.539374,426,319,391,0.750316708703871
"STAM",110.677647,95.316099,74.344041,93.445929,884,1041,1054,80.34022,76.732855,79.869946,78.981007,595,426,534,1.18085446210999
"STAM.AS1",0.477067,0.37403,0.392734,0.414610333333333,19,20,22,0.270591,0.398104,0.54386,0.404185,10,12,18,1.0074244727962
"STAM2",8.669742,6.402304,6.145957,7.07266766666667,480,549,544,4.748117,8.717551,5.75014,6.40526933333333,339,334,326,1.09012478861899
"STAMBP",33.802127,30.207199,28.911442,30.9735893333333,626,835,839,29.816989,29.150265,23.824418,27.597224,478,416,432,1.11806619178607
"STAMBPL1",9.496584,12.284557,13.922182,11.9011076666667,289,503,617,1.41797,1.495083,1.176923,1.36332533333333,41,37,34,5.45887926842066
"STAP1",0.103189,0.025266,0.072359,0.066938,3,1,3,0.03645,0.04525,0,0.0272333333333333,1,1,0,1.0386520427037
"STAP2",3.286541,2.455342,3.316277,3.01938666666667,37,36,42,3.473302,3.670718,6.239751,4.461257,38,31,46,0.735981966544821
"STAR",7.110811,7.171021,9.011551,7.764461,169,249,256,2.343258,0.964894,1.696659,1.66827033333333,48,25,31,3.28469754001687
"STARD10",46.583712,44.825636,43.97396,45.1277693333333,303,334,425,13.211387,11.536714,17.790037,14.1793793333333,60,34,62,3.03884423205885
"STARD13",9.51426,10.366125,11.658234,10.512873,848,1189,1476,15.24108,20.066794,15.222322,16.8433986666667,1154,1222,1000,0.645217495560823
"STARD13.AS",0.551812,0.170177,0.158888,0.293625666666667,5,1,4,0.917588,1.851952,1.329499,1.36634633333333,7,15,14,0.546676388170286
"STARD3",43.092322,41.609984,48.154297,44.2855343333333,611,810,911,41.458482,43.450367,45.371362,43.426737,552,422,535,1.01933064166593
"STARD3NL",67.320324,67.918441,71.555341,68.9313686666667,1325,1894,2015,38.949795,40.39604,45.714634,41.686823,770,639,795,1.63824252431873
"STARD4",12.033488,6.313995,7.225043,8.52417533333333,651,407,482,3.879862,10.327501,3.826387,6.01125,180,332,140,1.35841331193915
"STARD4.AS1",12.26298,17.4766,12.294494,14.011358,309,535,448,5.80933,6.361767,9.828134,7.333077,216,160,198,1.80141837162911
"STARD5",1.341307,3.1747,2.56333,2.359779,59,125,101,3.487878,1.896494,1.608257,2.33087633333333,62,38,45,1.00867719596114
"STARD6",0.419062,0.209034,0.396397,0.341497666666667,3,3,4,0.150892,0.370532,0.169455,0.230293,1,2,1,1.09038876646999
"STARD7",125.609203,129.699553,126.681248,127.330001333333,1715,2290,2274,90.809482,128.558683,89.80896,103.059041666667,1389,1075,1329,1.23324219863963
"STARD8",3.065956,0.915055,1.192293,1.72443466666667,82,46,54,1.260382,1.353413,0.975599,1.19646466666667,50,47,44,1.24037263517707
"STARD9",1.420851,1.943302,1.014346,1.45949966666667,243,343,217,3.050147,2.677425,2.338999,2.688857,370,325,259,0.666737601014804
"STAT1",39.293964,42.436426,39.26057,40.33032,1609,2753,2369,21.347337,30.841317,25.640475,25.943043,989,1088,824,1.53398856988797
"STAT2",37.935995,39.464922,24.625496,34.0088043333333,1128,1420,1219,86.02198,64.60406,73.526021,74.7173536666667,2184,1498,1799,0.462361699636967
"STAT3",168.949294,131.300699,123.343236,141.197743,6505,8336,7275,65.902639,61.832666,58.180758,61.972021,2633,1963,2250,2.25810988343538
"STAT4",3.878337,6.157767,6.923036,5.65304666666667,111,255,320,0.690718,2.529502,1.052396,1.42420533333333,20,33,24,2.74442373968322
"STAT5A",3.643199,4.350842,1.982328,3.32545633333333,110,155,93,2.889862,3.011973,4.564522,3.48878566666667,95,97,110,0.963613915775439
"STAT5B",23.58783,20.18352,15.043176,19.604842,775,993,813,14.552925,17.391204,8.07163,13.3385863333333,548,526,461,1.43702046498819
"STAT6",32.200638,21.52426,27.304964,27.009954,221,217,220,105.684426,171.539172,139.745057,138.989551666667,1069,995,960,0.200086032611172
"STATH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"STAU1",45.352038,47.286649,43.523024,45.387237,2320,3296,3301,23.432089,26.635315,26.687901,25.5851016666667,1139,1042,1120,1.74485836396714
"STAU2",299.232909,242.999726,207.47566,249.902765,2375,2945,2832,70.16902,82.188445,80.186941,77.514802,607,527,621,3.19561100084033
"STAU2.AS1",0.203048,0.297681,0.702678,0.401135666666667,5,2,6,0.033915,0.083304,0.076804,0.0646743333333333,1,2,2,1.31602277128249
"STBD1",2.803643,2.765649,3.637541,3.06894433333333,146,197,283,0.424721,0.70105,0.564369,0.56338,21,28,25,2.60265855603457
"STC1",23.256526,63.193858,61.185518,49.2119673333333,1412,5262,5379,3.772274,4.400267,2.891289,3.68794333333333,222,209,151,10.7108733538446
"STC2",3.428818,1.195474,3.784105,2.802799,195,47,259,2.854559,5.757294,1.633708,3.415187,124,199,111,0.86129964597196
"STEAP1",0.071939,0.10624,0.088439,0.0888726666666667,1,2,1,1.698787,2.883402,2.435718,2.33930233333333,23,32,28,0.326077892318226
"STEAP1B",0,0,0.219632,0.0732106666666667,0,0,3,6.69931,6.886167,5.334708,6.30672833333333,92,78,68,0.146879782264611
"STEAP2",1.296842,1.356306,2.177033,1.61006033333333,126,136,172,0.135333,0.067263,0.27447,0.159022,7,4,8,2.25195063884321
"STEAP2.AS1",0,0,0.21572,0.0719066666666667,0,0,2,0,0,0,0,0,0,0,1.07190666666667
"STEAP3",1.980484,1.997877,2.514138,2.16416633333333,128,164,234,0.658843,1.044042,1.025441,0.909442,40,52,47,1.65711570884758
