"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg__TPM","FoldChange"
"ACR",0.12567,0.035491,0.308103,1,1,3,7.749376,0,0.037509,0.037908,0,1,1,2.11296733333333,2.8106224907382
"ACRBP",0.628518,0.288323,1.583194,6,4,18,2.33570766666667,0.3985,0.030659,0.225437,4,1,2,0.842184333333333,1.81073500968868
"ACRV1",0.438865,0.108582,0.152571,4,3,4,10.4715193333333,0.027065,0.168649,0.254211,1,3,3,0.138813666666667,10.0732188847985
"ACSBG1",0.55242,0.59011,0.153687,22,36,23,32.135357,0.540764,0.319036,0.523883,30,21,25,19.5671083333333,1.61108486730228
"ACSBG2",0.197015,0.231607,0.314471,2,4,3,56.755104,0.522338,0.103219,0.103778,4,1,1,21.4794623333333,2.56923867411004
"ACSF2",3.790468,0.103387,0.401622,28,1,5,0,61.978687,54.648487,53.059789,577,446,412,0,1
"ACSF3",15.936521,17.370704,11.494527,269,384,286,0,19.299129,13.763293,10.433563,273,225,190,0,1
"ACSL1",66.084552,37.18949,48.558232,814,835,908,0.416907,43.878419,27.152981,30.101182,716,624,486,0.0304663333333333,1.37501532477691
"ACSL3",73.488712,65.270923,63.439938,2253,3100,3088,13.892697,71.523045,48.918818,50.907122,1224,1079,919,3.02931966666667,3.69608227493161
"ACSL4",54.339586,41.762906,53.930897,3694,4075,4130,6.48624233333333,36.054531,15.661033,10.428141,1246,833,675,0.272184333333333,5.88455787198553
"ACSL5",0.142479,0.46299,0.406441,6,13,6,2.978719,0.1358,0,0.182111,3,0,1,13.169485,0.280794891275159
"ACSL6",11.708049,13.623248,10.446289,765,1133,1069,28.4765216666667,0.165731,0.038947,0.026724,5,3,2,1.68527833333333,10.9770824501743
"ACSM1",0,0,0,0,0,0,81.4108533333333,0,0.159858,0,0,2,0,20.803934,3.77963230549741
"ACSM2A",2.512588,2.655216,3.553189,9,16,15,24.094901,1.918943,2.292445,1.490272,10,6,4,0.474880666666667,17.0148687735641
"ACSM2B",0.796975,0.262418,0.897249,9,2,14,2.10627133333333,0,0.111241,0,0,2,0,7.360807,0.371527692641791
"ACSM3",3.872745,2.186119,2.135456,48,24,27,3.83221,1.027824,2.197071,1.355443,11,13,11,0.0667716666666667,4.52975097763814
"ACSM4",0.061611,0.022679,0,2,1,0,9.40961733333333,0,0,0,0,0,0,3.68238533333333,2.22314410119742
"ACSM5",0.022484,0.016566,0,1,1,0,43.466916,0.347033,0.226793,0.050724,7,6,1,20.9610366666667,2.02480951491209
"ACSM6",0.1428,0.165409,0.214997,5,7,9,2.218856,0.025569,0.132301,0,1,4,0,112.172129333333,0.0284421263341197
"ACSS1",0.353285,0.35178,0.113193,16,26,8,10.8092796666667,0.37447,0.329271,0.198105,29,24,13,4.87250566666667,2.01094393721885
"ACSS2",146.808707,110.205765,81.323006,912,903,911,0.232399333333333,136.021315,95.971222,128.057604,1559,1286,1185,0.031335,1.19495540569585
"ACSS3",0.364544,0.348917,0.164893,30,34,21,1.111022,2.79066,4.630495,1.143408,125,108,90,2.06891666666667,0.687872050397806
"ACTA1",4.15909,2.452237,3.446297,90,68,106,5.84284433333333,636.770692,441.289829,564.554107,19134,12570,15960,17.9459846666667,0.361176494847088
"ACTA2",8.348186,2.056176,1.61452,137,28,26,3.168484,51.781238,68.388245,46.909126,1324,1661,1126,0.523173333333333,2.73671020150913
"ACTA2.AS1",0.594977,1.641208,0.931123,14,31,17,0.431238333333333,0.707881,0.931777,1.036115,18,27,22,1.329382,0.614428347661883
"ACTB",1765.679464,2247.587352,2160.56381,20610,36378,39169,192.747989,429.465479,453.29093,375.743403,7846,7769,6339,39.1342006666667,4.8275033707328
"ACTBL2",0.117374,0,0,5,0,0,34.469271,0,0.022184,0.02198,0,1,1,0.0778526666666667,32.9073463349042
"ACTC1",1.111111,1.335114,1.670489,22,24,38,122.635295,5080.246607,4691.279529,4052.296585,121009,106500,94643,45.9278836666667,2.63458066590417
"ACTG1",1443.150928,1808.077082,1625.665986,28017,45544,48114,20.3746006666667,124.614163,112.983909,79.093729,2936,2870,2190,10.9412916666667,1.78997392102334
"ACTG1P17",0.335965,0.197114,0.80733,4,7,9,14.634314,0.909905,2.307762,2.809933,6,17,20,3.699029,3.32713715961319
"ACTG2",2.589937,0.036068,0,57,1,0,82.8461083333333,0.271346,0.303675,0.231978,8,3,6,19.4845836666667,4.09313216698522
"ACTL10",0.26036,0.131968,0.19882,7,5,9,317.081434,0.248173,0.129837,0.099075,11,5,4,499.438004,0.635606071996083
"ACTL6A",59.834895,86.693273,51.995615,108,173,115,256.653893,129.936939,63.089341,28.578082,238,226,162,117.974004,2.16563185517401
"ACTL6B",142.900347,135.126617,106.324192,688,989,886,36.3332193333333,0,0,0,0,0,0,16.1311866666667,2.17925471596052
"ACTL7A",0,0.033462,0,0,1,0,41.659128,0,0,0,0,0,0,9.51919766666667,4.05535948194782
"ACTL7B",0,0,0,0,0,0,4.10754266666667,0,0,0,0,0,0,0.016185,5.02619372128763
"ACTL8",0.040507,0,0,1,0,0,0.297061,0,0,0,0,0,0,0,1.297061
"ACTL9",0,0,0,0,0,0,1.40432066666667,0,0,0,0,0,0,0.385642,1.73516728467141
"ACTN1",60.429453,20.280129,28.820641,1218,642,688,0.226331666666667,97.368685,90.347999,62.458246,3154,2333,1894,0.038345,1.18104451474863
"ACTN1.AS1",0,0,0,0,0,0,2.69167633333333,0,0,0.194018,0,0,1,2.013345,1.22510908420155
"ACTN2",14.750099,6.175347,6.173399,325,140,165,0.0459206666666667,978.395053,817.138475,753.753803,32985,24389,21981,0.0289636666666667,1.01647968781535
"ACTN3",0.021642,0.01576,0.04478,1,1,3,36.514509,0.251983,0.266257,0.25194,16,16,15,19.7960553333333,1.80392427307448
"ACTN4",127.535578,103.462361,102.995419,1725,1822,2043,34.0606556666667,80.761957,61.78139,43.622584,1727,1358,1104,10.056911,3.17092682275065
"ACTR10",157.59723,204.668492,146.120837,1359,2145,1819,3.69475533333333,123.432299,114.333934,91.069828,961,968,829,0.167061333333333,4.02271517292436
"ACTR1A",121.577592,133.893846,110.388319,3612,4992,4748,15.4356353333333,64.377145,42.659304,39.165459,3101,2292,2094,6.76042366666667,2.11787861581956
"ACTR1B",35.74644,38.012808,33.295135,1025,1582,1445,26.604112,19.202777,14.33055,13.258617,779,576,553,23.1362953333333,1.14367642667504
"ACTR2",90.042114,90.869445,84.111564,4966,6866,6444,0.443368333333333,26.040333,13.291404,11.523641,1146,882,773,0.0124123333333333,1.42567241212984
"ACTR3",90.295305,79.77323,77.820988,2346,3037,2842,4.63785133333333,38.861514,29.33901,25.230379,1098,1075,941,3.04894366666667,1.39242523420306
"ACTR3B",17.121055,10.72034,9.94134,310,443,425,16.2220833333333,7.030276,2.889677,2.312428,129,80,93,9.97227333333333,1.56960028338096
"ACTR3C",2.335739,0.036714,0.337758,15,4,5,27.249942,0.6982,1.16039,0.413306,10,10,5,23.9733696666667,1.13120265214777
"ACTR5",2.258189,2.089738,1.574489,87,110,90,53.9472503333333,1.163629,0.795908,0.976133,62,40,49,41.34413,1.29763559514231
"ACTR6",29.796825,19.749229,23.008826,449,546,514,148.061540666667,7.680683,7.620821,3.561405,89,134,72,326.973199333333,0.454493052998422
"ACTR8",16.878315,19.754835,16.982766,349,559,466,68.9313686666667,17.708309,15.074514,11.257858,360,281,217,17.617044,3.75630893210902
"ACTRT1",0,0,0,0,0,0,0.472328333333333,0,0,0,0,0,0,6.09144166666667,0.207620453292878
"ACTRT2",0,0,0,0,0,0,0.180686666666667,0,0,0,0,0,0,41.7767896666667,0.0276011050821493
"ACTRT3",1.932933,1.298673,1.10969,47,43,39,20.6999563333333,0.448872,0.581869,0.461129,14,18,14,22.0608373333333,0.940987355301583
"ACVR1",10.293467,6.920874,8.64507,387,394,432,6.420989,7.233818,5.194846,4.253429,358,289,222,3.75857966666667,1.55949663971862
"ACVR1B",48.344712,56.21844,50.405514,1934,3134,2948,19.2973196666667,7.139766,4.870088,4.743164,614,453,436,17.4317896666667,1.10121263500385
"ACVR1C",0.085592,0.01581,0.078937,12,3,11,7.106962,0.00775,0.013681,0,1,2,0,8.57713666666667,0.846491209446386
"ACVR2A",21.953394,22.142775,18.03743,1579,2187,1704,0.0177423333333333,2.344089,1.398215,1.171016,115,94,85,0.728030666666667,0.588960805479532
"ACVR2B",5.621371,6.286207,4.135278,1079,1653,1157,100.662038666667,1.1158,1.888897,1.517997,261,178,121,15.4606316666667,6.17607153390934
"ACVR2B.AS1",0.862385,0.990131,0.802925,33,52,45,0.45466,0.180043,0.218239,0.259741,9,11,13,0.181775333333333,1.23091078225246
"ACVRL1",0.977561,0.665953,0.737498,19,12,30,7.90398066666667,1.239071,1.061599,0.85141,40,22,30,9.98287933333333,0.810714603741739
"ACY1",11.585949,14.971368,6.534318,94,148,90,0.255869,29.01427,20.193338,18.22011,288,174,168,3.01667433333333,0.312663884541963
"ACY3",0,0.060569,0.057567,0,1,1,123.514448666667,0,0,0.038868,0,0,1,9.03709033333333,12.4054327032559
"ACYP1",51.832918,41.241443,48.301687,288,314,378,39.6073916666667,12.321627,16.716988,15.356579,78,114,101,0.150335,35.3004921754677
"ACYP2",18.41451,13.003516,14.903801,192,190,228,3.40035466666667,14.923638,15.092443,14.910934,179,179,196,2.079947,1.42871116505143
"ADA",2.258658,0.858817,1.431334,50,22,40,0.480048,4.945909,4.204043,4.670719,124,113,122,0.207186333333333,1.22603110980658
"ADA2",11.646731,9.698529,12.390617,529,554,779,6.86940833333333,5.734889,4.705926,3.659168,353,262,200,6.597047,1.03585094752386
"ADAD1",0,0,0,0,0,0,0.130641,0,0,0,0,0,0,0.426819666666667,0.79242039229905
"ADAD2",0.178842,0.074922,0.070358,7,4,2,0.143796666666667,0,0,0,0,0,0,1.13278266666667,0.536293118161125
"ADAL",8.23178,6.902908,8.197069,203,306,300,24.552382,13.118704,10.233636,7.871906,497,431,361,23.5231943333333,1.04196792851198
"ADAM10",48.401335,37.964021,33.127324,1280,1456,1284,152.176211666667,24.348027,13.702235,11.245455,536,434,351,19.9239043333333,7.32063238420784
"ADAM11",12.135299,18.856095,12.260095,544,1288,1005,17.105663,11.764671,7.939555,6.243467,981,771,582,2.53131366666667,5.12717495783675
"ADAM12",5.204425,0.663844,0.321587,342,35,34,0,0.692991,0.787749,1.408243,57,72,53,0.0601496666666667,0.943263042419482
"ADAM15",18.325861,18.913974,21.753602,250,395,414,7.25505433333333,11.532537,17.778786,12.695181,314,295,237,5.164414,1.33914664610997
"ADAM17",9.314443,10.543808,8.210981,495,521,480,57.1850363333333,5.863159,4.842983,3.098865,292,270,199,22.4467326666667,2.48158398701124
"ADAM18",0.035333,0,0,1,0,0,20.3579163333333,0.106287,0,0.174783,1,0,1,4.16303833333333,4.13669528568934
"ADAM19",12.802374,10.819058,9.049793,1337,1480,1403,166.155600333333,21.431505,16.071382,16.202989,2888,2073,1947,19.70054,8.07493912397132
"ADAM2",0,0,0,0,0,0,3.66371,0,0,0,0,0,0,2.053243,1.52746112903559
"ADAM20",0.114799,0.050835,0.079841,5,3,5,0.0763023333333333,0.018165,0.036213,0.036804,1,2,2,0.0580373333333333,1.0172630959462
"ADAM20P1",0.433262,0.414836,0.267306,17,22,12,14.803553,0.217782,0.305079,0.13309,11,16,6,39.429094,0.390895551604496
"ADAM21",0.189499,0.210079,0.228701,8,12,14,6.846084,0.092614,0.093693,0.038026,5,5,2,2.50665533333333,2.23748365726657
"ADAM21P1",0.042586,0.029771,0.053179,0,1,2,7.09711533333333,0.024479,0,0,1,0,0,6.565383,1.07028491926097
"ADAM22",7.358498,6.092743,6.007486,912,1197,1183,13.1133866666667,0.473128,0.221024,0.122401,42,22,22,3.91127866666667,2.87366847303038
"ADAM23",27.791034,31.634925,27.866773,1328,1806,1813,8.22508366666667,41.864549,35.696454,23.789355,1340,1061,895,5.56176566666667,1.40588435114797
"ADAM28",0.355878,0.070795,0.656699,14,11,18,10.1789866666667,0.222073,0,0.032833,7,0,4,0.566728,7.13524406704078
"ADAM29",1.590352,2.275208,1.575598,35,73,69,115.143599,0.022632,0,0,1,0,0,26.218493,4.26708411079188
"ADAM30",0,0,0,0,0,0,4.07421233333333,0,0,0,0,0,0,2.48062133333333,1.45784670246615
"ADAM32",10.297747,6.150251,3.037132,131,136,131,29.223108,1.741478,1.890163,5.623824,39,39,22,2.83886866666667,7.87292054620953
"ADAM33",0.444232,0.218073,0.256207,18,12,18,8.66848633333333,0.151082,0.049411,0.215616,10,3,12,4.65078733333333,1.71099808982371
"ADAM3A",0.231017,0.145255,0.379927,4,3,8,33.2905916666667,0.13521,0.063743,0.062082,3,1,1,11.144995,2.82343398796514
"ADAM3B",0,0.072133,0,0,1,0,43.7764813333333,0,0,0,0,0,0,41.541501,1.05253647099413
"ADAM5",0,0,0.191015,0,0,2,25.1702683333333,0,0,0,0,0,0,1.27382666666667,11.5093506101315
"ADAM6",0,0,0,0,0,0,21.5669773333333,0,0,0,0,0,0,11.1437606666667,1.85831868337765
"ADAM7",0.036155,0,0,1,0,0,10.8436296666667,0,0,0,0,0,0,7.11613333333333,1.45926997256493
"ADAM8",5.609723,5.136056,1.568834,53,76,60,3.307163,1.440741,0.605901,0.327876,22,10,8,2.65351666666667,1.17890881388252
"ADAM9",16.019604,9.068817,10.587437,874,597,761,1.47888266666667,26.964509,19.212823,18.44891,1015,721,645,2.66716966666667,0.675966178821469
"ADAMDEC1",0,0,0,0,0,0,1.380103,0,0,0,0,0,0,27.0468703333333,0.0848616252620272
"ADAMTS1",55.689489,22.602635,30.236182,2055,1298,1715,25.2736386666667,7.164372,3.536363,3.442214,277,249,139,6.80706366666667,3.36536754258142
"ADAMTS10",48.620767,43.508264,28.643638,697,851,775,23.862718,2.733393,2.863047,1.555908,70,54,46,9.13394966666667,2.45340847525425
"ADAMTS12",2.080716,0.450845,0.431766,207,17,20,20.7635313333333,9.689995,10.514763,8.128071,421,377,273,0.600302333333333,13.5996373185317
"ADAMTS13",10.04404,9.219637,9.619661,335,425,492,3.29983233333333,3.498026,3.363595,2.00095,170,115,87,4.927269,0.725432291555071
"ADAMTS14",3.928993,0.380792,1.570922,344,46,203,101.201766666667,1.363407,0.882597,0.773,169,102,89,62.807437,1.60172185989333
"ADAMTS15",1.427798,0.893566,0.827734,132,114,114,7.620969,5.729811,5.379448,3.798096,751,656,463,1.73898566666667,3.1475042403167
"ADAMTS16",1.432414,0.115256,0.125197,108,7,10,110.405573666667,0.036176,0.066894,0.143115,4,7,12,19.9254933333333,5.32391623423295
"ADAMTS17",1.976097,1.195484,3.145809,91,71,185,0.481895666666667,0.492449,0.402607,0.432152,33,26,24,0.193990333333333,1.24112869702184
"ADAMTS18",1.366388,1.547924,0.38092,88,131,52,0,0.121899,0.017094,0.017158,3,2,2,1.426194,0.412168194299384
"ADAMTS19",0.03761,0.181964,0.167547,3,14,11,28.5888773333333,2.13328,0.847573,1.17336,96,45,53,4.06728633333333,5.83919585098112
"ADAMTS19.AS1",0,0.078118,0.364392,0,3,7,69.210448,0.539942,0.541348,0.457923,8,4,9,0,70.210448
"ADAMTS2",3.004416,1.513027,3.126211,98,158,214,2.62402733333333,0.115833,0.086629,0.03467,13,8,5,2.95041266666667,0.917379433271022
"ADAMTS20",0.066632,0.128782,0.303561,4,9,23,56.1947993333333,0.194401,0.034761,0.182112,12,3,3,91.4967046666667,0.618344183605763
"ADAMTS3",0.622413,0.414049,0.789348,63,57,58,0.415045666666667,0.99259,0.688442,0.66207,83,76,57,0.07598,1.31512264788069
"ADAMTS4",0.689029,0.211108,0.171046,34,47,41,1.80996266666667,0.02932,0.026379,0.464571,6,6,4,6.78070133333333,0.361145164977416
"ADAMTS5",1.658729,0.507028,0.635813,259,108,142,15.973435,0.014722,0,0,1,0,0,3.28320166666667,3.96279146323953
"ADAMTS6",0.575044,0.43741,0.797161,53,69,78,0.406828,0.791118,0.693934,0.622677,95,61,55,2.000755,0.468824679122421
"ADAMTS7",5.225607,7.926553,5.892613,332,721,451,0.0100636666666667,5.459603,4.568133,3.862321,514,375,312,0.0611696666666667,0.951839935115622
"ADAMTS7P1",0.04821,0.140783,0.063115,4,15,7,34.5515006666667,0.261941,0.082785,0.052621,22,9,6,12.012957,2.73200784930486
"ADAMTS8",0.259596,0.126229,0.215574,11,8,14,0.126074666666667,0.317805,0.100515,0.182645,24,7,13,0.0121673333333333,1.112538045422
"ADAMTS9",6.259008,1.208773,3.446049,369,89,262,30.618783,11.270211,9.013448,9.75239,594,373,363,9.387062,3.04405451705208
"ADAMTS9.AS1",0.415322,0.146891,0.159905,4,2,1,3.010594,0.376241,0.328325,0.127116,8,4,2,0.365410333333333,2.93728112501468
"ADAMTS9.AS2",0.367351,0.132874,0.403986,11,10,20,10.0455973333333,0.112101,0.18045,0.112638,7,1,5,0.0807746666666667,10.220074243043
"ADAMTSL1",0.534643,0.391798,0.357426,32,44,21,29.7670256666667,2.699594,2.503845,1.528651,224,163,120,34.5146873333333,0.866318359440811
"ADAMTSL2",1.503801,0.858924,1.307203,88,71,118,13.895288,0.864767,0.719934,0.473671,77,57,38,8.05587633333333,1.64482016446853
"ADAMTSL3",1.141787,0.488298,0.557855,39,30,28,39.5473536666667,0.184832,0.214714,0.105793,11,12,8,6.332358,5.52992007027844
"ADAMTSL4",0.717708,0.666369,0.399532,29,32,22,8.679514,12.635359,12.932216,10.354914,763,595,511,26.473562,0.352321042316974
"ADAMTSL4.AS1",0.341668,0.16364,0.312149,6,5,6,36.2647846666667,0.08272,0.116549,0.118662,2,2,2,35.3471303333333,1.0252469541589
"ADAMTSL5",2.484078,1.829524,1.172891,13,13,16,17.4307503333333,42.692522,31.619021,21.507695,494,357,323,1.36937866666667,7.77872722187645
"ADAP1",53.265804,60.189014,55.280346,693,1149,1327,12.3792073333333,2.559191,2.013888,2.267124,50,43,34,0.149163,11.642567097386
"ADAP2",4.717453,6.427834,6.170847,45,56,89,1.08154533333333,3.159636,0.302603,0.075168,8,6,4,0.362491,1.52774978574782
"ADAR",93.089729,94.857624,66.868309,4291,5755,4863,55.747446,31.090188,13.016808,8.388818,1562,1005,859,44.516069,1.2467563048997
"ADARB1",34.100105,17.143214,24.363699,847,781,869,7.017296,19.742685,2.826503,2.675535,369,269,279,44.1868456666667,0.177425440561658
"ADARB2",0.753625,0.498108,0.982045,57,72,104,34.7648106666667,0.115823,0.022508,0.083771,3,4,2,12.5098043333333,2.64732262468247
"ADARB2.AS1",0.594027,0,0,4,0,0,91.4268066666667,0,0,0,0,0,0,67.8977103333333,1.34150766722867
"ADAT1",56.120434,59.301982,46.931663,592,751,637,5.58593166666667,12.085066,7.251189,8.024499,134,77,60,2.451129,1.90834120273878
"ADAT2",1.034206,0.933793,1.210028,88,111,154,53.7816463333333,0.527551,0.654778,0.610782,63,65,57,27.8647833333333,1.8978713853733
"ADAT3",0.640923,0.544088,0.678522,10,12,22,2.16598,0.613159,0.450686,0.803128,20,11,23,1.174119,1.45621283839569
"ADCK1",5.533056,5.09672,4.52841,112,153,134,7.11716866666667,6.62267,6.828834,4.626745,191,206,136,3.44066566666667,1.82791709080853
"ADCK2",18.274489,18.137657,20.53215,419,534,646,40.401889,8.450675,6.860918,7.832185,216,169,177,23.0130923333333,1.72413816701686
"ADCK5",4.64823,6.892405,2.963806,75,109,110,44.476308,4.110263,2.199273,1.452022,128,66,57,29.7708966666667,1.47789999403116
"ADCY1",7.782219,24.050607,11.111329,1642,6944,3355,10.1479263333333,0.4447,0.546407,0.45112,108,68,50,11.0456536666667,0.925472925075244
"ADCY10",0.05134,0.113811,0.077332,4,3,9,8.58980866666667,0.095948,0.039473,0.019977,1,4,2,25.735917,0.358686356883389
"ADCY10P1",0.720345,1.193713,1.246195,47,64,80,0.170279666666667,2.288528,3.3026,2.270997,123,92,65,0.306997666666667,0.895395375610209
"ADCY2",72.342279,68.200436,73.510891,1798,2338,2855,1.107049,0.17816,0.66433,0.071804,11,16,10,0.306359666666667,1.61291645307482
"ADCY3",32.320064,33.406767,28.267331,529,729,649,3.668975,0.989079,0.854518,0.47374,27,19,13,0.281238,3.64411217900187
"ADCY4",0.230327,0.319736,0.365302,2,11,8,2.856891,0.32983,0.401649,0.214958,5,3,3,13.106424,0.273413800691089
"ADCY5",26.717633,28.211033,23.810448,1319,1647,1608,3.73252866666667,29.485628,24.648613,19.357219,2001,1890,1434,4.10225266666667,0.927537104852641
"ADCY6",34.684876,31.848539,24.33093,1468,2087,1784,3.77214466666667,52.569283,30.652688,27.231797,3885,2826,2457,7.463071,0.56387860466569
"ADCY6.DT",0.260185,0.381562,0.631204,1,2,3,4.61722266666667,0,0.237433,0,0,1,0,2.357441,1.67306667985131
"ADCY7",12.07316,11.612199,12.140766,1038,1272,1488,133.033081666667,1.115192,0.719433,0.654716,39,31,24,25.6021026666667,5.0384393800049
"ADCY8",18.344465,20.437146,13.60388,987,1474,1224,0.0451663333333333,0.108939,0,0.014524,9,0,1,0.565752666666667,0.667516878996214
"ADCY9",5.484777,5.057732,4.294656,500,681,550,297.116619,3.831584,2.220177,1.998618,528,363,299,721.500758333333,0.412617724703426
"ADCYAP1",23.761483,14.864341,12.375151,871,688,393,45.0771346666667,0,0,0,0,0,0,15.5946036666667,2.77663363296956
"ADCYAP1R1",9.448235,5.412402,8.491945,738,700,1206,3.445383,0.006753,0,0,1,0,0,0.204278666666667,3.69132421178265
"ADD1",154.741787,190.237059,146.304246,4090,5785,4997,20.2461026666667,153.183987,134.469754,126.62982,4224,3342,2845,8.32524566666667,2.27834240792298
"ADD2",44.498774,62.72364,41.285624,5346,8854,7243,5.18745433333333,5.559971,3.289912,3.736443,820,551,534,0.134467666666667,5.45405965734884
"ADD3",60.690166,38.499272,41.292527,654,511,502,30.796606,179.187635,64.000519,43.576139,1088,803,587,41.1872083333333,0.753702538190388
"ADD3.AS1",0.454148,0.59698,0.248954,14,22,16,34.626606,0.259903,0.289781,0.213466,16,11,7,11.7062673333333,2.80386088733848
"ADGB",0.232085,0.088882,0.281014,13,13,13,3.203615,0.054045,0.059068,0.038539,7,8,5,0.665349666666667,2.52416359407204
"ADGRA1",7.07337,6.258642,5.991872,416,515,542,0.229629666666667,0,0,0,0,0,0,0,1.22962966666667
"ADGRA2",2.491863,0.646435,0.510239,192,64,85,32.0863133333333,1.052057,0.576,0.480785,151,82,66,4.73969233333333,5.76447506448807
"ADGRA3",21.529329,33.751969,18.355146,415,584,415,438.740611666667,26.061508,22.676209,17.139068,503,415,325,153.096408,2.85367204449481
