"Hs_symbol","Heart","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"OLR1",0.03795,0.03795,0.394187,0.078442,0.021983,0.164870666666667,5,2,1,0.891043125817687
"OMA1",60.02794,60.02794,22.956018,20.445582,13.543373,18.9816576666667,148,135,93,3.0541980559404
"OMD",13.30862,13.30862,0,0,0,0,0,0,0,14.30862
"OMG",0.24036,0.24036,0,0.12004,0.092866,0.0709686666666667,0,4,5,1.15816646985626
"OMP",0,0,0,0,0,0,0,0,0,1
"ONECUT1",0,0,0,0,0,0,0,0,0,1
"ONECUT2",0.03795,0.03795,0.009336,0.002999,0,0.00411166666666667,3,1,0,1.03369977110779
"ONECUT3",0,0,0.013056,0.052479,0.021271,0.0289353333333333,2,7,3,0.971878375252607
"OOEP",0,0,0,0,0,0,0,0,0,1
"OPA1",120.24564,120.24564,46.967909,22.306004,12.924239,27.399384,1260,967,801,4.26930527788913
"OPA3",14.16887,14.16887,4.207382,3.499555,3.116026,3.60765433333333,667,510,455,3.2921024240606
"OPALIN",0,0,0,0,0,0,0,0,0,1
"OPCML",0.10121,0.10121,0.007646,0.030524,0.007767,0.0153123333333333,1,4,1,1.08460220943506
"OPHN1",8.95675,8.95675,3.800222,2.546042,9.105584,5.150616,532,410,282,1.61882159445493
"OPLAH",0.22771,0.22771,11.907938,10.459364,9.895507,10.7542696666667,615,433,327,0.104448003560919
"OPN1LW",0,0,0,0,0,0,0,0,0,1
"OPN1MW",0,0,0,0,0,0,0,0,0,1
"OPN1MW2",0,0,0,0,0,0,0,0,0,1
"OPN1SW",1.15122,1.15122,0,0,0,0,0,0,0,2.15122
"OPN3",11.09473,11.09473,3.322973,1.774887,3.533422,2.877094,90,59,77,3.11953488875947
"OPN4",0.22771,0.22771,0.15991,0.020391,0.102616,0.0943056666666667,6,1,5,1.12190774241323
"OPN5",0.75905,0.75905,0,0,0,0,0,0,0,1.75905
"OPRD1",0,0,0.121309,0.087879,0.07748,0.095556,26,18,15,0.912778534369763
"OPRK1",0.01265,0.01265,0.010011,0,0,0.003337,1,0,0,1.00928202587964
"OPRL1",0.13916,0.13916,0.442527,0.303018,0.273991,0.339845333333333,31,20,18,0.850217537546622
"OPRM1",0,0,0.084665,0.094812,0.116973,0.0988166666666667,5,13,15,0.910069923705805
"OPTC",0,0,0,0,0,0,0,0,0,1
"OPTN",181.10853,181.10853,26.679253,20.589369,19.363249,22.2106236666667,874,592,615,7.84591282919857
"OR10A2",0,0,0.019777,0.00978,0.009561,0.0130393333333333,2,1,1,0.987128502414187
"OR10A3",0,0,0.020226,0.086642,0.039973,0.048947,1,4,2,0.953337013214204
"OR10A4",0,0,0,0,0,0,0,0,0,1
"OR10A5",0,0,0,0,0,0,0,0,0,1
"OR10A6",0,0,0.020855,0,0,0.00695166666666667,2,0,0,0.99309632537808
"OR10A7",0,0,0,0,0,0,0,0,0,1
"OR10AA1P",0,0,0,0,0,0,0,0,0,1
"OR10AD1",0.17711,0.17711,0.040312,0,0,0.0134373333333333,1,0,0,1.16150250369041
"OR10AF1P",0,0,0,0,0,0,0,0,0,1
"OR10AG1",0,0,0,0,0.021033,0.007011,0,0,1,0.993037811900764
"OR10AK1P",0,0,0,0,0,0,0,0,0,1
"OR10C1",0,0,0,0,0,0,0,0,0,1
"OR10D1P",0,0,0,0,0,0,0,0,0,1
"OR10D3",0,0,0,0,0,0,0,0,0,1
"OR10D5P",0,0,0,0,0,0,0,0,0,1
"OR10G2",0,0,0,0,0,0,0,0,0,1
"OR10G3",0,0,0.438713,0.404583,0.310986,0.384760666666667,15,14,11,0.722146450337266
"OR10G4",0,0,0.087258,0.145087,0.020127,0.0841573333333333,4,1,1,0.922375350195175
"OR10G6",0,0,0,0,0,0,0,0,0,1
"OR10G7",0,0,0,0,0,0,0,0,0,1
"OR10G8",0,0,0,0,0,0,0,0,0,1
"OR10G9",0,0,0,0,0,0,0,0,0,1
"OR10H1",0,0,0.160414,0.135377,0.043845,0.113212,15,12,4,0.898301491539796
"OR10H2",0,0,0,0,0,0,0,0,0,1
"OR10H3",0,0,0,0,0,0,0,0,0,1
"OR10H4",0,0,0,0,0,0,0,0,0,1
"OR10H5",0,0,0.013451,0.068371,0.033831,0.038551,2,10,5,0.962880012632986
"OR10J1",0,0,0,0.014196,0.194786,0.0696606666666667,0,1,1,0.934875920151624
"OR10J2P",0,0,0,0,0,0,0,0,0,1
"OR10J3",0,0,0.062176,0,0,0.0207253333333333,1,0,0,0.979695484518199
"OR10J4",0,0,0,0,0,0,0,0,0,1
"OR10J5",0,0,0,0,0,0,0,0,0,1
"OR10J6P",0,0,0,0,0,0,0,0,0,1
"OR10J7P",0,0,0,0,0,0,0,0,0,1
"OR10J8P",0,0,0,0,0,0,0,0,0,1
"OR10J9P",0,0,0,0,0,0,0,0,0,1
"OR10K1",0,0,0.359148,0.266837,0.15919,0.261725,26,20,12,0.792565733420516
"OR10K2",0,0,0,0,0,0,0,0,0,1
"OR10P1",0,0,0,0,0,0,0,0,0,1
"OR10Q1",0,0,0,0,0,0,0,0,0,1
"OR10R1P",0,0,0,0,0,0,0,0,0,1
"OR10R2",0,0,0,0,0,0,0,0,0,1
"OR10R3P",0,0,0,0,0,0,0,0,0,1
"OR10S1",0,0,0,0,0,0,0,0,0,1
"OR10T1P",0,0,0,0,0,0,0,0,0,1
"OR10T2",0,0,0,0,0,0,0,0,0,1
"OR10U1P",0,0,0,0,0,0,0,0,0,1
"OR10V1",0,0,0,0,0,0,0,0,0,1
"OR10V2P",0.13916,0.13916,0,0,0,0,0,0,0,1.13916
"OR10V3P",0,0,0,0,0,0,0,0,0,1
"OR10W1",0,0,0,0,0,0,0,0,0,1
"OR10X1",0,0,0,0,0,0,0,0,0,1
"OR10Y1P",0,0,0,0,0,0,0,0,0,1
"OR10Z1",0,0,0,0,0,0,0,0,0,1
"OR11A1",0,0,0.027525,0,0,0.009175,1,0,0,0.990908415289717
"OR11G1P",0,0,0,0,0,0,0,0,0,1
"OR11G2",0,0,0.029894,0.013443,0,0.0144456666666667,2,1,0,0.985760039062385
"OR11H1",0,0,0,0,0,0,0,0,0,1
"OR11H12",0,0,0,0,0,0,0,0,0,1
"OR11H2",0,0,0,0,0,0,0,0,0,1
"OR11H4",0.08856,0.08856,0,0,0,0,0,0,0,1.08856
"OR11H6",0,0,0,0,0,0,0,0,0,1
"OR11K2P",0,0,0,0,0,0,0,0,0,1
"OR11L1",0,0,0,0,0,0,0,0,0,1
"OR11M1P",0,0,0,0,0,0,0,0,0,1
"OR11N1P",0,0,0,0,0,0,0,0,0,1
"OR11Q1P",0,0,0,0,0,0,0,0,0,1
"OR12D2",0,0,0,0,0,0,0,0,0,1
"OR12D3",0,0,0,0,0,0,0,0,0,1
"OR13A1",0.0759,0.0759,0,0.019443,0,0.006481,0,1,0,1.0689719925165
"OR13C2",0,0,0,0,0,0,0,0,0,1
"OR13C3",0,0,0,0,0,0,0,0,0,1
"OR13C4",0,0,0,0,0,0,0,0,0,1
"OR13C5",0,0,0,0,0,0,0,0,0,1
"OR13C8",0,0,0,0,0,0,0,0,0,1
"OR13C9",0,0,0,0,0,0,0,0,0,1
"OR13D1",0,0,0,0,0,0,0,0,0,1
"OR13E1P",0.44278,0.44278,0,0,0,0,0,0,0,1.44278
"OR13F1",0,0,0,0,0,0,0,0,0,1
"OR13G1",0,0,0,0,0,0,0,0,0,1
"OR13H1",0,0,0,0,0.16412,0.0547066666666667,0,0,3,0.948130917917146
"OR13J1",0,0,0,0,0,0,0,0,0,1
"OR13K1P",0,0,0,0.051165,0,0.017055,0,1,0,0.983230995373898
"OR13Z1P",0,0,0,0,0,0,0,0,0,1
"OR14A16",0,0,0,0,0,0,0,0,0,1
"OR14A2",0,0,0,0,0,0,0,0,0,1
"OR14C36",0,0,0,0,0,0,0,0,0,1
"OR14I1",0,0,0,0,0,0,0,0,0,1
"OR14J1",0,0,0.136577,0.040652,0.080848,0.0860256666666667,16,5,10,0.920788551037928
"OR14K1",0,0,0,0,0,0,0,0,0,1
"OR1A1",0,0,0.140611,0.131426,0.079987,0.117341333333333,10,10,6,0.894981658842538
"OR1A2",0,0,0,0,0,0,0,0,0,1
"OR1AA1P",0,0,0,0,0,0,0,0,0,1
"OR1B1",0,0,0,0,0,0,0,0,0,1
"OR1C1",0,0,0,0,0,0,0,0,0,1
"OR1D2",0,0,0.02233,0.050658,0.052239,0.0417423333333333,2,5,5,0.959930270665139
"OR1D4",0,0,0,0,0,0,0,0,0,1
"OR1D5",0,0,0,0,0,0,0,0,0,1
"OR1E1",0.13916,0.13916,0,0,0,0,0,0,0,1.13916
"OR1E2",0,0,0,0,0,0,0,0,0,1
"OR1F1",0,0,0.061723,0,0,0.0205743333333333,1,0,0,0.979840436251091
"OR1F12",0,0,0,0,0,0,0,0,0,1
"OR1F2P",0,0,0,0,0,0,0,0,0,1
"OR1G1",0,0,0,0,0,0,0,0,0,1
"OR1H1P",0,0,0,0,0,0,0,0,0,1
"OR1I1",0,0,0.048715,0.114756,0.085046,0.082839,6,14,11,0.923498322465297
"OR1J1",0,0,0,0.063273,0,0.021091,0,1,0,0.979344642152364
"OR1J2",0,0,0,0,0,0,0,0,0,1
"OR1J4",0,0,0,0,0,0,0,0,0,1
"OR1K1",0,0,0,0,0,0,0,0,0,1
"OR1L1",0,0,0,0,0,0,0,0,0,1
"OR1L3",0,0,0,0,0,0,0,0,0,1
"OR1L4",0,0,0,0,0,0,0,0,0,1
"OR1L6",0,0,0,0,0,0,0,0,0,1
"OR1L8",0.08856,0.08856,0,0,0,0,0,0,0,1.08856
"OR1M1",0,0,0.037465,0.039683,0.020558,0.0325686666666667,2,2,1,0.968458594844055
"OR1N1",0,0,0,0,0,0,0,0,0,1
"OR1N2",0,0,0,0,0,0,0,0,0,1
"OR1P1",0,0,0,0,0,0,0,0,0,1
"OR1Q1",0,0,0,0,0,0,0,0,0,1
"OR1R1P",0,0,0,0,0,0,0,0,0,1
"OR1S1",0,0,0,0,0,0,0,0,0,1
"OR1S2",0,0,0,0,0,0,0,0,0,1
"OR1X5P",0,0,0,0,0,0,0,0,0,1
"OR2A1",0,0,0,0.038723,0.01073,0.0164843333333333,0,2,1,0.983782993212225
"OR2A12",0,0,0.137956,0.30463,0,0.147528666666667,1,2,0,0.871437924862298
"OR2A14",0,0,0,0,0,0,0,0,0,1
"OR2A15P",0,0,0,0,0,0,0,0,0,1
"OR2A2",0,0,0,0,0,0,0,0,0,1
"OR2A20P",0,0,0.267337,0.016685,0.055602,0.113208,4,0,3,0.898304719333674
"OR2A25",0,0,0,0.04581,0,0.01527,0,1,0,0.984959665901681
"OR2A4",0,0,0,0,0.073147,0.0243823333333333,0,0,2,0.976198014608478
"OR2A42",0,0,0.039486,0.026466,0,0.021984,4,0,0,0.978488900021918
"OR2A5",0,0,0.283069,0.145077,0.303682,0.243942666666667,4,3,3,0.803895570749777
"OR2A7",0.08856,0.08856,0.101378,0,0.033557,0.0449783333333333,4,0,1,1.04170580889237
"OR2AD1P",0,0,0,0,0,0,0,0,0,1
"OR2AE1",0.08856,0.08856,0,0,0,0,0,0,0,1.08856
"OR2AF1P",0,0,0.063966,0,0.066943,0.0436363333333333,1,0,1,0.958188181132061
"OR2AG1",0,0,0.008576,0,0.03968,0.0160853333333333,1,0,5,0.9841693086145
"OR2AG2",0,0,0,0.013741,0.055181,0.022974,0,1,3,0.977541951212836
"OR2AI1P",0,0,0,0,0,0,0,0,0,1
"OR2AJ1",0,0,0,0,0,0,0,0,0,1
"OR2AK2",0,0,0,0,0,0,0,0,0,1
"OR2AP1",0,0,0.036261,0,0.039721,0.0253273333333333,1,0,1,0.975298294983521
"OR2AQ1P",0,0,0,0,0,0,0,0,0,1
"OR2AT2P",0,0,0,0,0,0,0,0,0,1
"OR2AT4",0,0,0.118869,0.046786,0.034334,0.066663,16,7,5,0.937503222667328
"OR2B11",0,0,0.029678,0.029222,0.048306,0.0357353333333333,2,3,3,0.96549762069203
"OR2B2",0,0,0,0.047787,0,0.015929,0,1,0,0.984320754698409
"OR2B3",0,0,0,0,0,0,0,0,0,1
"OR2B6",0,0,0,0.065289,0.065933,0.0437406666666667,0,1,1,0.958092399708484
"OR2B7P",0,0,0,0,0,0,0,0,0,1
"OR2B8P",0,0,0.127275,0,0,0.042425,2,0,0,0.959301628414514
"OR2C1",0.18976,0.18976,0,0,0,0,0,0,0,1.18976
"OR2C3",0,0,0.017984,0,0,0.00599466666666667,1,0,0,0.994041055220969
"OR2D2",0,0,0,0,0,0,0,0,0,1
"OR2D3",0,0,0,0,0,0,0,0,0,1
"OR2F1",0,0,1.966802,1.156726,1.167383,1.43030366666667,8,4,4,0.411471213953922
"OR2F2",0,0,0,0,0,0,0,0,0,1
"OR2G1P",0,0,0,0,0,0,0,0,0,1
"OR2G2",0,0,0,0,0,0,0,0,0,1
"OR2G3",0,0,0,0,0,0,0,0,0,1
"OR2G6",0,0,0.061243,0.050526,0.297009,0.136259333333333,6,5,2,0.880080779681164
"OR2H1",0,0,0.040559,0.042681,0,0.0277466666666667,1,1,0,0.973002426019382
"OR2H2",0.08856,0.08856,0.191876,0.070616,0.052703,0.105065,8,4,2,0.985064226991172
"OR2J1",0,0,0,0,0,0,0,0,0,1
"OR2J2",0,0,0.025516,0.048502,0.048937,0.040985,1,2,2,0.960628635378992
"OR2J3",0,0,0,0,0,0,0,0,0,1
"OR2J4P",0,0,0,0,0,0,0,0,0,1
"OR2K2",0,0,0,0.056631,0.057249,0.03796,0,1,1,0.963428263131527
"OR2L13",0,0,0,0,0,0,0,0,0,1
"OR2L1P",0,0,0,0,0,0,0,0,0,1
"OR2L2",0,0,0.328198,0.129658,0.182632,0.213496,25,10,14,0.824065345085604
"OR2L3",0,0,0.0232,0,0,0.00773333333333333,1,0,0,0.992326012172532
"OR2L5",0,0,0,0,0,0,0,0,0,1
"OR2L8",0,0,0,0,0,0,0,0,0,1
"OR2M2",0,0,0,0,0,0,0,0,0,1
"OR2M3",0,0,0.19963,0.088801,0.067534,0.118655,33,16,12,0.893930657798875
"OR2M4",0,0,0.019428,0.009215,0.027791,0.0188113333333333,2,1,3,0.981535999141483
"OR2M5",0,0,0,0,0,0,0,0,0,1
"OR2M7",0,0,0,0,0,0,0,0,0,1
"OR2P1P",0,0,0,0,0,0,0,0,0,1
"OR2Q1P",0,0,0,0,0,0,0,0,0,1
"OR2R1P",0,0,0,0,0,0,0,0,0,1
"OR2S2",0.08856,0.08856,0,0,0,0,0,0,0,1.08856
"OR2T1",0,0,0,0,0,0,0,0,0,1
"OR2T10",0,0,0,0,0,0,0,0,0,1
"OR2T11",0,0,0,0,0,0,0,0,0,1
"OR2T12",0,0,0.071402,0.010657,0.036999,0.039686,7,1,4,0.961828859867306
"OR2T2",0,0,0,0,0,0,0,0,0,1
"OR2T27",0,0,0,0,0,0,0,0,0,1
"OR2T29",0,0,0,0,0,0,0,0,0,1
"OR2T3",0,0,0,0,0,0,0,0,0,1
"OR2T33",0,0,0.112752,0.028392,0.071523,0.070889,7,2,5,0.933803596824694
"OR2T34",0,0,0,0,0,0,0,0,0,1
"OR2T35",0,0,0,0,0,0,0,0,0,1
"OR2T4",0,0,0,0,0,0,0,0,0,1
"OR2T5",0,0,0,0,0,0,0,0,0,1
"OR2T6",0,0,0,0,0,0,0,0,0,1
"OR2T7",0,0,0,0,0,0,0,0,0,1
"OR2T8",0,0,0,0,0.130984,0.0436613333333333,0,0,2,0.958165228567121
"OR2U1P",0,0,0,0,0,0,0,0,0,1
"OR2U2P",0,0,0,0,0,0,0,0,0,1
"OR2V1",0,0,0.021744,0.065975,0.132976,0.073565,1,3,6,0.931475970248657
"OR2V2",0,0,0.042416,0.032301,0,0.0249056666666667,4,3,0,0.975699552186429
"OR2W1",0,0,0,0,0,0,0,0,0,1
"OR2W2P",0,0,0,0,0,0,0,0,0,1
"OR2W3",0,0,0.301015,0.253594,0.192819,0.249142666666667,5,4,3,0.800549069922091
"OR2W4P",0,0,0,0,0,0,0,0,0,1
"OR2W6P",0,0,0,0,0,0,0,0,0,1
"OR2Y1",0,0,0,0,0,0,0,0,0,1
"OR2Z1",0,0,0,0,0,0,0,0,0,1
"OR3A1",0,0,0,0,0,0,0,0,0,1
"OR3A2",0.08856,0.08856,0,0,0,0,0,0,0,1.08856
"OR3A3",0,0,0.050458,0.012801,0,0.0210863333333333,4,1,0,0.979349118047152
"OR3A4P",0,0,0,0,0,0,0,0,0,1
"OR3B1P",0,0,0,0,0,0,0,0,0,1
"OR3D1P",0,0,0,0,0,0,0,0,0,1
"OR4A11P",0,0,0,0,0,0,0,0,0,1
"OR4A12P",0,0,0,0,0,0,0,0,0,1
"OR4A13P",0,0,0,0,0,0,0,0,0,1
"OR4A15",0,0,0,0,0,0,0,0,0,1
"OR4A16",0,0,0,0,0,0,0,0,0,1
"OR4A17P",0,0,0,0,0,0,0,0,0,1
"OR4A18P",0,0,0,0,0,0,0,0,0,1
"OR4A19P",0,0,0,0,0,0,0,0,0,1
"OR4A1P",0,0,0,0,0,0,0,0,0,1
"OR4A2P",0,0,0,0,0,0,0,0,0,1
"OR4A3P",0,0,0,0,0,0,0,0,0,1
"OR4A40P",0,0,0,0,0,0,0,0,0,1
"OR4A41P",0,0,0,0,0,0,0,0,0,1
"OR4A42P",0,0,0,0,0,0,0,0,0,1
"OR4A43P",0,0,0,0,0,0,0,0,0,1
"OR4A44P",0,0,0,0,0,0,0,0,0,1
"OR4A45P",0,0,0,0,0,0,0,0,0,1
"OR4A46P",0,0,0,0,0,0,0,0,0,1
"OR4A47",0.08856,0.08856,0,0,0,0,0,0,0,1.08856
"OR4A49P",0,0,0.124698,0.592205,0,0.238967666666667,1,5,0,0.807123564967932
"OR4A4P",0,0,0,0,0,0,0,0,0,1
"OR4A5",0,0,0,0,0,0,0,0,0,1
"OR4A6P",0,0,0,0,0,0,0,0,0,1
"OR4A7P",0,0,0,0,0,0,0,0,0,1
"OR4A9P",0,0,0,0,0,0,0,0,0,1
"OR4B1",0,0,0,0,0,0,0,0,0,1
"OR4B2P",0,0,0,0,0,0,0,0,0,1
"OR4C10P",0,0,0,0,0,0,0,0,0,1
"OR4C11",0,0,0,0,0,0,0,0,0,1
"OR4C12",0,0,0,0,0,0,0,0,0,1
"OR4C13",0,0,0,0,0,0,0,0,0,1
"OR4C15",0,0,0,0,0,0,0,0,0,1
"OR4C16",0,0,0,0,0,0,0,0,0,1
"OR4C3",0,0,0,0,0,0,0,0,0,1
"OR4C46",0,0,0,0,0,0,0,0,0,1
"OR4C5",0,0,0,0,0,0,0,0,0,1
"OR4C50P",0,0,0,0,0,0,0,0,0,1
"OR4C6",0,0,0,0,0,0,0,0,0,1
"OR4C7P",0,0,0,0,0,0,0,0,0,1
"OR4C9P",0,0,0,0,0,0,0,0,0,1
"OR4D1",0,0,0.010105,0.035826,0.030468,0.0254663333333333,1,4,3,0.975166095165159
"OR4D10",0,0,0,0,0,0,0,0,0,1
"OR4D11",0,0,0,0,0,0,0,0,0,1
"OR4D2",0,0,0,0,0,0,0,0,0,1
"OR4D5",0,0,0,0,0,0,0,0,0,1
"OR4D6",0,0,0,0,0,0,0,0,0,1
"OR4D7P",0,0,0,0,0,0,0,0,0,1
"OR4D8P",0,0,0,0,0,0,0,0,0,1
"OR4D9",0,0,0.049927,0.024074,0.037962,0.037321,7,3,5,0.964021744474468
"OR4E1",0,0,0,0,0.055433,0.0184776666666667,0,0,4,0.981857563232445
"OR4E2",0,0,0.02097,0,0,0.00699,1,0,0,0.993058520938639
"OR4F13P",0,0,0,0.026753,0,0.00891766666666667,0,1,0,0.991161155204934
"OR4F14P",0,0,0,0,0,0,0,0,0,1
"OR4F15",0,0,0,0.02488,0,0.00829333333333333,0,1,0,0.991774880325831
"OR4F17",0,0,3.847421,2.357442,2.734657,2.97984,45,29,32,0.251266382568143
"OR4F21",0,0,0,0,0,0,0,0,0,1
"OR4F29",0,0,0,0,0,0,0,0,0,1
"OR4F2P",0,0,0,0,0,0,0,0,0,1
"OR4F4",0,0,0,0,0,0,0,0,0,1
"OR4F5",0,0,0,0,0,0,0,0,0,1
"OR4F6",0,0,0,0,0,0,0,0,0,1
"OR4F7P",0,0,0,0,0,0,0,0,0,1
"OR4F8P",0,0,0.056768,0,0,0.0189226666666667,1,0,0,0.981428750889829
"OR4G3P",0,0,0,0,0,0,0,0,0,1
"OR4H12P",0,0,0,0,0,0,0,0,0,1
"OR4K1",0,0,0,0,0,0,0,0,0,1
"OR4K11P",0,0,0,0,0,0,0,0,0,1
"OR4K12P",0,0,0,0,0,0,0,0,0,1
"OR4K13",0,0,0.028719,0.009258,0.009558,0.015845,3,1,1,0.984402147965487
"OR4K14",0,0,0,0,0,0,0,0,0,1
"OR4K15",0,0,0,0,0,0,0,0,0,1
"OR4K17",0,0,0.085487,0.054982,0.055301,0.0652566666666667,7,5,5,0.938740898124709
"OR4K2",0,0,0.012077,0,0.010551,0.00754266666666667,1,0,1,0.992513799250189
"OR4K3",0,0,0,0,0,0,0,0,0,1
"OR4K5",0,0,0,0,0,0,0,0,0,1
"OR4K6P",0,0,0,0,0,0,0,0,0,1
"OR4L1",0,0,0,0,0,0,0,0,0,1
"OR4M1",0,0,0,0,0,0,0,0,0,1
"OR4M2",0.08856,0.08856,0,0,0,0,0,0,0,1.08856
"OR4N2",0,0,0,0,0,0,0,0,0,1
"OR4N3P",0,0,0,0,0,0,0,0,0,1
"OR4N4",0,0,0,0,0,0,0,0,0,1
"OR4N5",0,0,0,0,0,0,0,0,0,1
"OR4P1P",0,0,0,0,0,0,0,0,0,1
"OR4P4",0,0,0.05329,0.025351,0.026003,0.0348813333333333,2,1,1,0.96629436418475
"OR4Q3",0,0,0,0,0,0,0,0,0,1
"OR4R3P",0,0,0,0,0,0,0,0,0,1
"OR4S1",0,0,0,0,0,0,0,0,0,1
"OR4S2",0,0,0,0,0,0,0,0,0,1
"OR4T1P",0,0,0,0,0,0,0,0,0,1
"OR4U1P",0,0,0,0,0,0,0,0,0,1
"OR4V1P",0,0,0,0,0,0,0,0,0,1
"OR4X1",0,0,0,0,0,0,0,0,0,1
"OR4X2",0,0,0,0,0,0,0,0,0,1
"OR4X7P",0,0,0,0,0,0,0,0,0,1
"OR51A10P",0,0,0,0,0,0,0,0,0,1
"OR51A2",0,0,0,0,0,0,0,0,0,1
"OR51A3P",0,0,0,0,0,0,0,0,0,1
"OR51A4",0,0,0,0,0,0,0,0,0,1
"OR51A5P",0,0,0,0,0,0,0,0,0,1
"OR51A6P",0,0,0,0,0,0,0,0,0,1
"OR51A7",0,0,0,0,0,0,0,0,0,1
"OR51A9P",0,0,0,0,0,0,0,0,0,1
"OR51B2",0,0,0,0,0,0,0,0,0,1
"OR51B3P",0,0,0,0,0,0,0,0,0,1
"OR51B4",0.10121,0.10121,0.064145,0,0,0.0213816666666667,1,0,0,1.07815720209063
"OR51B5",0,0,0.063447,0.099138,0,0.054195,1,1,0,0.948591105061208
"OR51B6",0,0,0,0,0,0,0,0,0,1
"OR51B8P",0,0,0,0,0,0,0,0,0,1
"OR51D1",0,0,0.013073,0.04049,0.013615,0.0223926666666667,1,3,1,0.978097782391501
"OR51E1",6.02177,6.02177,0.035874,0,0,0.011958,2,0,0,6.93879587888035
"OR51E2",0.40482,0.40482,0,0,0,0,0,0,0,1.40482
"OR51F1",0,0,0,0,0,0,0,0,0,1
"OR51F2",0,0,0,0,0,0,0,0,0,1
"OR51G1",0,0,0,0,0,0,0,0,0,1
"OR51G2",0,0,0,0,0,0,0,0,0,1
"OR51I1",0,0,0,0,0,0,0,0,0,1
"OR51I2",0,0,0,0,0,0,0,0,0,1
"OR51J1",0,0,0,0,0,0,0,0,0,1
"OR51K1P",0.10121,0.10121,0,0,0,0,0,0,0,1.10121
"OR51L1",0,0,0.025062,0.073792,0.025062,0.0413053333333333,1,4,2,0.960333120352788
"OR51M1",0,0,0.203655,0,0.031762,0.0784723333333333,5,0,1,0.927237509106245
"OR51N1P",0,0,0,0,0,0,0,0,0,1
"OR51P1P",0,0,0,0,0,0,0,0,0,1
"OR51Q1",0,0,0,0,0,0,0,0,0,1
"OR51R1P",0,0,0,0,0,0,0,0,0,1
"OR51S1",0,0,0,0,0,0,0,0,0,1
"OR51T1",0,0,0,0,0,0,0,0,0,1
"OR51V1",0,0,0,0,0,0,0,0,0,1
"OR52A1",0,0,0.019168,0.013776,0.024701,0.019215,3,2,4,0.98114725548584
"OR52A5",0,0,0,0,0,0,0,0,0,1
"OR52B2",0,0,0,0,0,0,0,0,0,1
"OR52B3P",0,0,0,0,0,0,0,0,0,1
"OR52B4",0.17711,0.17711,0,0,0,0,0,0,0,1.17711
"OR52B6",0,0,0,0,0.179638,0.0598793333333333,0,0,3,0.943503631545478
"OR52D1",0,0,0,0,0,0,0,0,0,1
"OR52E1",0,0,0,0,0,0,0,0,0,1
"OR52E2",0,0,0,0,0,0,0,0,0,1
"OR52E3P",0,0,0,0,0,0,0,0,0,1
"OR52E4",0,0,0.058733,0.035296,0.03627,0.043433,3,2,2,0.958374902844744
"OR52E6",0,0,0,0,0,0,0,0,0,1
"OR52E7P",0,0,0,0,0,0,0,0,0,1
"OR52E8",0,0,0,0,0,0,0,0,0,1
"OR52H1",0,0,0,0,0,0,0,0,0,1
"OR52H2P",0,0,0,0,0,0,0,0,0,1
"OR52I1",0,0,0.018341,0.020044,0.04661,0.0283316666666667,1,1,3,0.972448901862078
"OR52I2",0,0,0,0,0,0,0,0,0,1
"OR52J1P",0,0,0,0,0,0,0,0,0,1
"OR52J2P",0,0,0,0,0,0,0,0,0,1
"OR52J3",0,0,0,0,0,0,0,0,0,1
"OR52K1",0,0,0.097616,0.152814,0.087923,0.112784333333333,10,16,9,0.898646727892467
"OR52K2",0,0,0,0,0,0,0,0,0,1
"OR52L1",0,0,0,0,0,0,0,0,0,1
"OR52L2P",0,0,0,0,0,0,0,0,0,1
"OR52M1",0,0,0,0,0,0,0,0,0,1
"OR52M2P",0,0,0,0,0,0,0,0,0,1
"OR52N1",0,0,0.051509,0.025127,0,0.0255453333333333,2,1,0,0.97509097598806
"OR52N2",0,0,0,0,0,0,0,0,0,1
"OR52N3P",0.21506,0.21506,0,0,0,0,0,0,0,1.21506
"OR52N4",0.48073,0.48073,0,0,0,0,0,0,0,1.48073
"OR52N5",0,0,0,0,0,0,0,0,0,1
"OR52P1P",0,0,0,0,0,0,0,0,0,1
"OR52P2P",0,0,0,0,0,0,0,0,0,1
"OR52R1",0,0,0,0,0,0,0,0,0,1
"OR52S1P",0,0,0,0,0,0,0,0,0,1
"OR52T1P",0,0,0,0,0,0,0,0,0,1
"OR52U1P",0,0,0,0,0,0,0,0,0,1
"OR52V1P",0,0,0,0,0,0,0,0,0,1
"OR52W1",0,0,0,0,0,0,0,0,0,1
"OR52Z1",0,0,0,0,0,0,0,0,0,1
"OR56A1",0,0,0.053959,0,0.011861,0.02194,0,0,2,0.978531029218936
"OR56A3",0,0,0,0,0,0,0,0,0,1
"OR56A4",0,0,0.070363,0.076566,0,0.0489763333333333,5,5,0,0.953310354316859
"OR56B1",0,0,0,0,0,0,0,0,0,1
"OR56B4",0,0,0,0,0.100773,0.033591,0,0,2,0.967500684506734
"OR5A1",0,0,0.014306,0.011556,0.012409,0.012757,2,2,2,0.987403691112478
"OR5A2",0,0,0.074266,0.065241,0.033729,0.0577453333333333,14,12,6,0.945407149042807
"OR5AC1",0,0,0,0,0,0,0,0,0,1
"OR5AC2",0,0,0,0,0,0,0,0,0,1
