"Hs_symbol","Heart","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","FoldChange"
"SOWAHB",0,0,0.028667,0,0.021686,0.0167843333333333,0.983492730185654
"SOWAHC",2.84642,2.84642,2.864286,2.276682,3.622739,2.92123566666667,0.980920385045292
"SOWAHD",0,0,0.081509,0.054518,0,0.0453423333333333,0.95662441681784
"SOX1",0,0,0.928201,0.182253,2.043936,1.05146333333333,0.487456920994607
"SOX10",1.41689,1.41689,111.894724,75.237164,99.116197,95.4160283333333,0.0250673051128411
"SOX11",0.41748,0.41748,15.692608,17.907038,22.020899,18.5401816666667,0.0725418025369775
"SOX12",1.70785,1.70785,13.241073,13.162095,16.593564,14.332244,0.176611460135907
"SOX13",11.22124,11.22124,11.339588,4.941846,5.560848,7.28076066666667,1.47585958488033
"SOX14",0,0,0.028542,0,0,0.009514,0.990575663140878
"SOX15",0.64519,0.64519,1.172573,0.822528,0.680673,0.891924666666667,0.869585364040217
"SOX17",6.32539,6.32539,0,0,0,0,7.32539
"SOX18",1.32833,1.32833,0.265696,0.059866,0.216972,0.180844666666667,1.97174960070955
"SOX2",0.41748,0.41748,18.668727,5.284614,10.922003,11.6251146666667,0.112274623829159
"SOX21",0,0,1.466839,0,1.770694,1.07917766666667,0.480959379293064
"SOX3",0,0,0.277615,0,1.062173,0.446596,0.691278007128459
"SOX30",0.06325,0.06325,0.141706,0.067581,0,0.0697623333333333,0.99391235498726
"SOX4",3.25125,3.25125,22.149311,17.236674,21.888589,20.424858,0.198426052578738
"SOX5",1.10062,1.10062,8.474033,3.433015,2.672497,4.85984833333333,0.358476854776389
"SOX6",5.40188,5.40188,6.714651,3.781445,2.620482,4.37219266666667,1.19166984455385
"SOX7",9.95616,9.95616,0.389175,0.551985,0.728024,0.556394666666667,7.03944843467295
"SOX8",0.48073,0.48073,19.324941,7.438979,13.833823,13.532581,0.101890366205425
"SOX9",18.05266,18.05266,5.135241,0.154676,2.555707,2.615208,5.27014213290079
"SP1",22.08826,22.08826,9.953683,4.49917,4.729643,6.39416533333333,3.1224971256616
"SP100",109.75815,109.75815,31.046426,21.404503,18.686468,23.7124656666667,4.48187370268746
"SP110",14.32068,14.32068,4.271689,8.194828,3.964486,5.477001,2.36539719539954
"SP140",0.73375,0.73375,0.4164,0.026326,0.029302,0.157342666666667,1.49804379457769
"SP140L",7.78023,7.78023,3.352411,1.689522,4.059411,3.03378133333333,2.17667475612626
"SP2",7.00853,7.00853,3.587245,5.733641,5.935307,5.08539766666667,1.31602410206772
"SP3",38.54692,38.54692,15.991882,10.229918,11.828481,12.683427,2.89013271309885
"SP4",5.6802,5.6802,3.932948,2.088484,1.714341,2.578591,1.8667123457249
"SP5",0,0,2.191369,1.432517,6.479273,3.36771966666667,0.22895242284704
"SP6",0.16446,0.16446,0.128939,0.057035,0.08754,0.0911713333333333,1.06716513202632
"SP7",0,0,0.061838,0,0.093806,0.0518813333333333,0.950677579600234
"SP8",0,0,0.016817,0,0,0.00560566666666667,0.994425581664383
"SP9",0,0,0.176625,0,0,0.058875,0.944398536182269
"SPA17",7.03383,7.03383,4.803037,2.794116,4.084289,3.893814,1.64162961649135
"SPACA1",0,0,0,0,0,0,1
"SPACA3",0,0,0.140255,0.092372,0.106252,0.112959666666667,0.898505156970348
"SPACA4",0,0,0,0.090646,0.104193,0.0649463333333333,0.939014454249494
"SPACA5",0,0,0.542992,0,0,0.180997333333333,0.84674196272529
"SPACA5B",0,0,0,0,0,0,1
"SPACA7",0,0,0.222059,0.291903,0.165417,0.226459666666667,0.815354982457637
"SPAG1",3.56752,3.56752,5.487303,6.740385,9.861011,7.36289966666667,0.546164629740267
"SPAG11A",0,0,0,0,0,0,1
"SPAG11B",0,0,0,0,0,0,1
"SPAG16",49.02176,49.02176,16.174724,10.588697,16.190668,14.3180296666667,3.26554792545229
"SPAG17",0.80965,0.80965,2.217565,0.448861,0.451042,1.039156,0.887450494224081
"SPAG4",1.42954,1.42954,7.994678,2.58706,3.480809,4.68751566666667,0.427170691456557
"SPAG5",0.27832,0.27832,30.50036,19.310565,22.106703,23.9725426666667,0.0511890205600209
"SPAG6",0.0506,0.0506,0.311623,1.679508,0.981669,0.990933333333333,0.52769220466113
"SPAG7",115.28654,115.28654,45.235851,53.895193,58.241501,52.457515,2.17530762512997
"SPAG8",16.33215,16.33215,2.45239,1.459358,1.718502,1.87675,6.02490657860433
"SPAG9",37.02883,37.02883,200.445635,109.704715,99.250427,136.466925666667,0.27663985220862
"SPAM1",0,0,0,0,0,0,1
"SPANXA1",0,0,0,0,0,0,1
"SPANXA2",0,0,0,0,0,0,1
"SPANXB1",0,0,0,0,0,0,1
"SPANXC",0,0,0,0,0,0,1
"SPANXD",0,0,0,0,0,0,1
"SPANXN1",0,0,0,0,0,0,1
"SPANXN2",0,0,0,0,0,0,1
"SPANXN3",0,0,0.149516,0,0,0.0498386666666667,0.952527308957948
"SPANXN4",0,0,0,0,0,0,1
"SPANXN5",0,0,0,0,0,0,1
"SPARC",519.45357,519.45357,5206.74669,5365.44058,5520.494061,5364.22711033333,0.0970049467239915
"SPARCL1",1439.49402,1439.49402,39.341006,1.562731,4.831908,15.245215,88.6718963091593
"SPAST",5.71815,5.71815,14.040679,13.192505,12.06374,13.0989746666667,0.476499189397319
"SPATA1",2.97293,2.97293,1.534318,2.782801,0.359254,1.558791,1.55265904874607
"SPATA12",0,0,0.025848,0.034084,0,0.0199773333333333,0.980413943839275
"SPATA13",11.86643,11.86643,8.158592,4.441064,6.043953,6.21453633333333,1.78340359040861
"SPATA16",0,0,0.116079,0.075894,0.16722,0.119731,0.893071639527708
"SPATA17",1.42954,1.42954,2.626817,3.924149,4.448999,3.666655,0.520617015828254
"SPATA18",0.58194,0.58194,1.43709,1.367097,1.675703,1.49329666666667,0.634477244986223
"SPATA19",0.24036,0.24036,0,0,0,0,1.24036
"SPATA2",4.69344,4.69344,3.137017,3.795501,4.020058,3.65085866666667,1.22416964437248
"SPATA20",15.76287,15.76287,42.662172,37.090025,42.454,40.735399,0.401646333847198
"SPATA21",7.71697,7.71697,0.07067,0.073914,0.022255,0.055613,8.25773271075669
"SPATA22",1.89762,1.89762,0.620376,8.443823,8.522406,5.86220166666667,0.422258065377948
"SPATA24",15.68696,15.68696,6.015925,5.376874,4.049112,5.14730366666667,2.71451695000589
"SPATA25",0,0,2.038153,1.154384,2.066094,1.752877,0.363256331467043
"SPATA2L",0,0,3.695977,6.029087,7.423576,5.71621333333333,0.148893424072295
"SPATA3",0,0,0.037809,0,0,0.012603,0.98755385871857
"SPATA4",0.36687,0.36687,0.32222,0.149436,0.162879,0.211511666666667,1.12823511123156
"SPATA5",1.83436,1.83436,1.091696,1.079242,1.199179,1.12337233333333,1.33483890484272
"SPATA5L1",15.64901,15.64901,10.979006,6.857375,5.838206,7.891529,1.87245748172221
"SPATA6",5.54104,5.54104,38.005011,20.337025,30.960757,29.7675976666667,0.212595083661228
"SPATA6L",0.40482,0.40482,1.574883,1.640765,1.041132,1.41892666666667,0.580761715251117
"SPATA7",12.72668,12.72668,10.205623,7.734394,10.145398,9.361805,1.32473830572955
"SPATA8",0.17711,0.17711,0,0,0,0,1.17711
"SPATA9",0.86025,0.86025,0.225694,0.25031,0.160643,0.212215666666667,1.53458666733395
"SPATC1",0.0506,0.0506,0.160816,0.068408,0.049051,0.0927583333333333,0.961420259130183
"SPATS1",0,0,0.1178,0.132093,0.070255,0.106716,0.90357417801857
"SPATS2",10.13327,10.13327,59.55895,55.91698,61.031417,58.8357823333333,0.186063749245873
"SPATS2L",60.72373,60.72373,51.92101,18.185146,13.650605,27.9189203333333,2.13437186757122
"SPC24",1.89762,1.89762,8.793556,1.642322,3.465658,4.63384533333333,0.514323668570715
"SPC25",1.03736,1.03736,4.964827,2.753583,5.725411,4.48127366666667,0.371694632287715
"SPCS1",138.22239,138.22239,48.685506,52.506105,61.980961,54.3908573333333,2.51345432626511
"SPCS2",102.30684,102.30684,280.624899,258.022298,237.053069,258.566755333333,0.397997192927632
"SPCS3",54.80317,54.80317,44.353259,36.445167,38.205034,39.66782,1.37217018271449
"SPDEF",0,0,0.031022,0.123505,0.237202,0.130576333333333,0.88450462876014
"SPDYA",0.75905,0.75905,1.424709,1.024146,0.743084,1.06397966666667,0.852261302961802
"SPDYC",0,0,0,0,0,0,1
"SPDYE1",1.29038,1.29038,0.667911,1.13177,0.748009,0.84923,1.23855875148035
"SPDYE2",0.11386,0.11386,5.250324,5.385361,3.907954,4.84787966666667,0.190472455572074
"SPDYE3",5.59164,5.59164,0.091906,0.150771,0.157995,0.133557333333333,5.81500362281337
"SPDYE4",0,0,0,0,0,0,1
"SPDYE6",0,0,1.935941,1.770026,2.129788,1.94525166666667,0.339529559160479
"SPECC1",6.02177,6.02177,46.864368,15.343219,27.198401,29.801996,0.227964772153077
"SPECC1L",16.87614,16.87614,21.826372,29.0642,24.384182,25.0915846666667,0.685130482811866
"SPEF1",0,0,0.445995,0.254664,0.587792,0.429483666666667,0.69955328858835
"SPEF2",5.43983,5.43983,5.551243,5.070385,3.266474,4.62936733333333,1.14397047104524
"SPEG",10.5634,10.5634,29.301939,24.94466,28.502084,27.5828943333333,0.404556650741796
"SPEM1",0,0,0.064114,0.169205,0,0.077773,0.927839164647843
"SPEN",8.66578,8.66578,16.458406,14.602174,13.128362,14.7296473333333,0.614494387265559
"SPESP1",5.7308,5.7308,0,0,0,0,6.7308
"SPG11",56.83994,56.83994,46.603821,39.936058,42.433226,42.991035,1.3148119838508
"SPG21",67.84612,67.84612,37.280745,27.999576,37.740282,34.340201,1.94809644687646
"SPG7",93.45129,93.45129,65.360355,66.584759,90.729855,74.2249896666667,1.25558395446152
"SPHK1",0.25302,0.25302,3.330007,2.106736,3.591211,3.009318,0.312526968427049
"SPHK2",0.48073,0.48073,25.433207,28.652212,29.739771,27.94173,0.0511624564253761
"SPHKAP",41.00117,41.00117,11.336513,14.14668,12.766635,12.7499426666667,3.05464328239138
"SPI1",1.35363,1.35363,0,0.063206,0,0.0210686666666667,2.30506534656827
"SPIB",0,0,0.759076,0.305187,0.291195,0.451819333333333,0.688790937715391
"SPIC",0,0,0,0,0,0,1
"SPICE1",3.25125,3.25125,8.669019,2.286514,9.187212,6.71424833333333,0.551090633371279
"SPIN1",57.0044,57.0044,43.582545,56.4534,51.984536,50.6734936666667,1.12251748206097
"SPIN2A",0.29097,0.29097,0.801199,0.60575,0.596622,0.667857,0.774029188353678
"SPIN2B",10.34834,10.34834,10.442238,13.14946,14.713315,12.7683376666667,0.824234578984396
"SPIN3",3.90909,3.90909,8.530452,11.620604,14.367407,11.5061543333333,0.392533937224454
"SPIN4",0.93616,0.93616,2.413612,2.543223,2.501803,2.48621266666667,0.555376331028954
"SPINK1",0.44278,0.44278,0.295561,0,0.086849,0.12747,1.27966154310093
"SPINK13",0,0,0.125587,0,0,0.0418623333333333,0.959819707466149
"SPINK14",0,0,0,0,0,0,1
"SPINK2",0,0,0.268093,0,0.38643,0.218174333333333,0.820900566229847
"SPINK4",0,0,0,0,0,0,1
"SPINK5",4.49103,4.49103,3.464072,1.635562,1.679969,2.25986766666667,1.68443340695936
"SPINK6",0,0,0.969259,0.281973,0.634142,0.628458,0.614077857703422
"SPINK7",0,0,0,0.445905,0.235678,0.227194333333333,0.814866865693372
"SPINK8",0,0,0.258469,0,0,0.0861563333333333,0.920677778429072
"SPINK9",0.48073,0.48073,0.961958,0.587004,0.573857,0.707606333333333,0.867137800496172
"SPINT1",0.08856,0.08856,0.97978,1.019424,0.613592,0.870932,0.581827666638873
"SPINT2",4.14946,4.14946,100.184648,146.674201,158.080861,134.979903333333,0.0378692723981198
"SPINT3",0,0,0,0,0,0,1
"SPINT4",0,0,0,0,0,0,1
"SPIRE1",39.62224,39.62224,22.089661,19.187432,18.882387,20.05316,1.92950796934997
"SPIRE2",1.02471,1.02471,14.479037,18.471907,22.140966,18.36397,0.10456068667737
"SPN",1.31568,1.31568,0.322819,0.14962,0.263307,0.245248666666667,1.85961251112897
"SPNS1",2.61871,2.61871,25.858834,40.253107,43.046252,36.3860643333333,0.0967930180544189
"SPNS2",1.12592,1.12592,12.562849,17.536642,20.514579,16.8713566666667,0.11895683353269
"SPNS3",0,0,0.874611,0.132855,0,0.335822,0.748602732998858
"SPO11",0,0,0,0,0,0,1
"SPOCD1",0,0,1.068583,1.183102,0.775408,1.009031,0.497752399042125
"SPOCK1",32.04442,32.04442,34.190995,92.855301,54.942777,60.6630243333333,0.535887111559287
"SPOCK2",1.68255,1.68255,152.934581,204.615602,164.430391,173.993524666667,0.0153294243607574
"SPOCK3",3.09944,3.09944,22.635365,52.742677,51.199159,42.1924003333333,0.094911141042474
"SPON1",13.39717,13.39717,1.398163,0.396505,0.809691,0.868119666666667,7.70677074755561
"SPON2",3.04884,3.04884,8.559444,14.592673,10.630345,11.2608206666667,0.330225856007137
"SPOP",52.82965,52.82965,40.309496,38.994541,51.265214,43.5230836666667,1.20902789220552
"SPOPL",6.94528,6.94528,7.754572,4.982321,4.516756,5.75121633333333,1.17686645009006
"SPP1",5.54104,5.54104,12.802974,41.822216,27.230941,27.285377,0.231251646389581
"SPP2",0.24036,0.24036,6.044545,4.138491,5.11352,5.098852,0.203375979610589
"SPPL2A",77.03058,77.03058,17.147017,11.547181,16.255098,14.9830986666667,4.88206834152476
"SPPL2B",1.42954,1.42954,59.695542,48.916962,48.612477,52.408327,0.045489910215686
"SPPL2C",0,0,0,0.067064,0.038615,0.0352263333333333,0.965972336484228
"SPPL3",26.36422,26.36422,40.099568,54.626307,58.372402,51.032759,0.525903690788336
"SPR",22.7461,22.7461,3.000913,3.395505,3.125587,3.17400166666667,5.68904899814367
"SPRED1",9.46278,9.46278,33.707764,18.5173,17.231287,23.152117,0.433203433057235
"SPRED2",17.50868,17.50868,19.941574,23.858567,27.266882,23.6890076666667,0.749672900988609
"SPRED3",0.41748,0.41748,10.944981,15.786799,13.981813,13.5711976666667,0.0972795807473433
"SPRN",0.11386,0.11386,10.618933,12.903449,15.88833,13.136904,0.0787909431937856
"SPRR1A",0,0,0,0,0,0,1
"SPRR1B",0,0,0,0,0,0,1
"SPRR2A",0,0,0,0,0,0,1
"SPRR2B",0,0,0,0,0,0,1
"SPRR2D",0,0,0,0,0,0,1
"SPRR2E",0,0,0,0,0,0,1
"SPRR2F",0,0,0,0,0,0,1
"SPRR2G",0,0,0.147512,0,0,0.0491706666666667,0.953133776773528
"SPRR3",0,0,0,0,0,0,1
"SPRR4",0,0,0,0,0,0,1
"SPRTN",7.12239,7.12239,4.121147,6.748413,9.380728,6.750096,1.04803734044069
"SPRY1",48.37657,48.37657,22.828139,6.897438,10.522039,13.415872,3.4251531922592
"SPRY2",47.55427,47.55427,42.630287,42.53816,53.082201,46.0835493333333,1.03123640183229
"SPRY3",0,0,2.936807,4.485491,3.508113,3.64347033333333,0.215356172908323
"SPRY4",7.33745,7.33745,53.525784,37.479186,39.620901,43.541957,0.187181941736417
"SPRYD3",16.14239,16.14239,20.591952,28.419573,30.639029,26.5501846666667,0.622224141413499
"SPRYD4",23.72021,23.72021,1.35102,2.104988,2.131289,1.86243233333333,8.63608537121751
"SPRYD7",26.87025,26.87025,22.50447,18.287507,22.539282,21.1104196666667,1.26050298547778
"SPSB1",3.73198,3.73198,4.289014,4.866802,5.336517,4.83077766666667,0.811552124007701
"SPSB2",0.31627,0.31627,3.338649,3.156483,5.324846,3.93999266666667,0.26645181254655
"SPSB3",4.12415,4.12415,7.762442,3.553432,4.893155,5.40300966666667,0.800272101208239
"SPSB4",5.66755,5.66755,3.635046,5.17347,6.499795,5.10277033333333,1.09254480110153
"SPTA1",0.18976,0.18976,0.177068,0.265055,0.298047,0.246723333333333,0.95430956346904
"SPTAN1",47.45307,47.45307,1184.984865,1329.614852,1102.537994,1205.71257033333,0.0401529504135485
"SPTB",17.92615,17.92615,5.937028,3.466833,3.311402,4.238421,3.61294939830151
"SPTBN1",327.31357,327.31357,143.482512,141.059337,130.409072,138.316973666667,2.35659418489474
"SPTBN2",1.12592,1.12592,56.643119,78.803876,87.660097,74.3690306666667,0.0282068109566417
"SPTBN4",0.25302,0.25302,16.673429,25.13791,25.021635,22.277658,0.0538292984629296
"SPTBN5",1.18917,1.18917,1.179427,2.752296,3.726658,2.55279366666667,0.616182701669231
"SPTLC1",59.72432,59.72432,38.659065,32.323516,34.385409,35.1226633333333,1.68105877021434
"SPTLC2",9.53869,9.53869,23.020234,17.296926,10.600057,16.9724056666667,0.586381711800889
"SPTLC3",6.5531,6.5531,0.802582,0.704155,0.413193,0.639976666666667,4.60561430752064
"SPTSSA",28.05942,28.05942,11.251248,10.637607,12.141621,11.343492,2.35423006714794
"SPTSSB",0.13916,0.13916,3.455174,44.175838,34.772096,27.4677026666667,0.0400158738953622
"SPTY2D1",7.69167,7.69167,6.308363,3.528756,4.016185,4.617768,1.54717496343744
"SPZ1",0,0,0,0,0,0,1
"SQLE",5.60429,5.60429,73.42284,65.51573,83.435679,74.1247496666667,0.0879109751354069
"SQSTM1",32.57575,32.57575,60.256729,50.741785,52.906296,54.6349366666667,0.603501181302085
"SRA1",22.17681,22.17681,24.453536,31.566234,28.527564,28.1824446666667,0.79420385319786
"SRBD1",12.24595,12.24595,7.121574,3.581309,6.299599,5.667494,1.98664595723671
"SRC",1.92292,1.92292,32.739705,23.635163,28.569113,28.3146603333333,0.0997084723740218
"SRCAP",11.91703,11.91703,9.95889,13.157716,8.927013,10.6812063333333,1.1057958939686
"SRCIN1",0.12651,0.12651,16.642189,22.528318,23.555977,20.908828,0.0514180858966988
"SRD5A1",2.3657,2.3657,22.442859,22.897335,21.535585,22.2919263333333,0.144500714618151
"SRD5A2",0,0,0.047706,0.031283,0.051865,0.043618,0.958205013711914
"SRD5A3",13.56163,13.56163,6.16213,6.740082,7.956086,6.952766,1.83101451746474
"SREBF1",18.49544,18.49544,109.392588,64.15355,69.652829,81.0663223333333,0.237557129961475
"SREBF2",49.6543,49.6543,100.21357,95.733747,95.731476,97.2262643333333,0.515689977052404
"SREK1",47.20005,47.20005,31.53501,18.285172,17.41421,22.411464,2.05882254949968
"SREK1IP1",7.43866,7.43866,8.411207,7.414126,7.294846,7.70672633333333,0.96921158158985
"SRF",28.31244,28.31244,6.547286,5.202069,5.984761,5.911372,4.24118973772501
"SRFBP1",7.3754,7.3754,2.735823,3.762813,2.157668,2.88543466666667,2.15558894140029
"SRGAP1",2.32774,2.32774,6.895654,10.859513,5.70303,7.819399,0.377320495421513
"SRGAP2",20.83583,20.83583,39.433635,23.499297,21.028888,27.9872733333333,0.753290237025858
"SRGAP2B",6.79347,6.79347,21.93141,7.980746,13.606128,14.5060946666667,0.502606888938552
"SRGAP2C",1.83436,1.83436,13.470659,7.544321,6.419015,9.144665,0.279394144607042
"SRGAP3",6.14828,6.14828,16.584722,19.966954,18.965906,18.5058606666667,0.366468320580984
"SRGN",111.20033,111.20033,0.056637,0.129754,0,0.0621303333333333,105.637064001248
"SRI",119.96732,119.96732,104.833836,83.925867,103.100759,97.2868206666667,1.23075829678379
"SRL",355.70191,355.70191,22.830779,0.016537,0,7.615772,41.4010386997242
"SRM",28.21123,28.21123,50.930144,54.219985,68.326167,57.825432,0.496574848783091
"SRMS",0,0,0.118586,0,0,0.0395286666666667,0.961974433284828
"SRP14",484.99286,484.99286,199.449583,231.786156,267.662176,232.965971666667,2.07719463021913
"SRP19",108.46777,108.46777,59.351482,62.608673,74.349453,65.436536,1.64770435954096
"SRP54",77.08119,77.08119,201.218346,183.306537,169.746178,184.757020333333,0.420340452597089
"SRP68",54.99293,54.99293,54.497356,47.479078,43.967806,48.64808,1.12779648276429
"SRP72",60.52132,60.52132,57.066826,55.963534,57.235225,56.755195,1.06520841977938
"SRP9",376.52509,376.52509,151.134118,147.291944,166.580141,155.002067666667,2.42000055285592
"SRPK1",20.89908,20.89908,27.606367,28.108408,31.922065,29.21228,0.724840362925274
"SRPK2",26.64254,26.64254,41.156561,45.226584,54.195433,46.859526,0.577576551844663
"SRPK3",8.0965,8.0965,24.503991,3.317245,5.815388,11.212208,0.744869396263149
"SRPRB",32.29743,32.29743,28.17143,38.458704,35.12804,33.9193913333333,0.953551271330865
"SRPX",83.28007,83.28007,9.521714,12.433381,10.040676,10.665257,7.22487897180491
"SRPX2",8.1218,8.1218,6.807506,8.292701,7.25397,7.45139233333333,1.07932511475328
"SRR",10.614,10.614,34.614601,35.370028,18.347658,29.4440956666667,0.381486122207802
"SRRD",25.9594,25.9594,24.016341,28.542961,30.609491,27.722931,0.938601983202898
"SRRM1",81.71137,81.71137,69.326213,39.43225,37.513897,48.7574533333333,1.66229106312783
"SRRM2",455.12437,455.12437,450.95447,277.247641,277.380505,335.194205333333,1.3567288274578
"SRRM3",0.49338,0.49338,22.612972,42.510013,43.240011,36.1209986666667,0.0402300599024832
"SRRM4",0.48073,0.48073,10.508774,13.745882,11.824591,12.0264156666667,0.113671330463455
"SRRM5",0.67049,0.67049,0.27295,0.419923,0.516185,0.403019333333333,1.1906393307006
"SRRT",34.46072,34.46072,111.306119,103.257774,144.790189,119.784694,0.293586205550183
"SRSF1",174.98555,174.98555,128.644462,101.793348,109.092222,113.176677333333,1.5413441178203
"SRSF10",97.03146,97.03146,47.30698,31.15236,42.168186,40.2091753333333,2.37887458817222
"SRSF11",148.38097,148.38097,170.354524,102.106279,105.70415,126.054984333333,1.1757190855897
"SRSF12",0.0759,0.0759,6.091349,8.718791,9.253179,8.02110633333333,0.119264750934651
"SRSF2",243.2871,243.2871,95.479781,72.3214,98.801574,88.867585,2.71830048620979
"SRSF3",153.12501,153.12501,92.249988,80.010054,93.258903,88.506315,1.72194565266149
"SRSF4",100.852,100.852,154.081779,187.238892,164.575915,168.632195333333,0.600428472907853
"SRSF5",463.15762,463.15762,342.718604,309.615682,340.423056,330.919114,1.39840581762941
"SRSF6",85.70902,85.70902,80.376912,70.899943,89.154593,80.143816,1.0685844501077
"SRSF7",58.67431,58.67431,63.356357,45.731239,66.472221,58.519939,1.00259360144842
"SRSF8",21.06354,21.06354,28.815203,32.888306,37.40102,33.034843,0.648263310631402
"SRSF9",61.92556,61.92556,132.238718,124.88003,120.303557,125.807435,0.496229262897716
"SRXN1",29.21065,29.21065,11.152735,12.536308,14.703789,12.7976106666667,2.18955663627944
"SRY",0,0,0.08726,0,0,0.0290866666666667,0.971735454739802
"SS18",51.67843,51.67843,134.789332,49.293691,95.895978,93.3263336666667,0.558470025837712
"SS18L1",9.62724,9.62724,14.893782,15.453065,16.921501,15.756116,0.634230510220865
