"Hs_symbol","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"EIF2S2","Eif2s2",21.818118,22.501755,25.056962,736,1318,1448,23.1256116666667,22.47985,20.17229,20.71229,21.1214766666667,1.0905968001232
"EIF2S3","Eif2s3x",31.759481,35.829474,33.323316,1581,3301,3108,33.6374236666667,110.3285,87.76327,52.37062,83.4874633333333,0.40997116376911
"EIF3A","Eif3a",57.781696,13.599572,14.35138,2696,1290,1310,28.5775493333333,83.52497,67.97785,49.85806,67.1202933333333,0.434195859794693
"EIF3B","Eif3b",51.653204,38.26035,33.037672,1179,1555,1474,40.983742,56.96993,50.84522,57.52685,55.114,0.748186584453078
"EIF3C","Eif3c",74.090969,52.313255,52.335838,2675,3122,3090,59.5800206666667,8.38232,9.25715,3.88902,7.17616333333333,7.40934570371026
"EIF3D","Eif3d",268.683948,307.630883,325.93412,825,1664,1727,300.749650333333,70.13977,70.79644,64.62758,68.5212633333333,4.34039365606081
"EIF3E","Eif3e",47.307676,50.466372,54.976879,945,1750,1850,50.9169756666667,170.94292,107.29999,101.68247,126.641793333333,0.406739629010749
"EIF3F","Eif3f",73.868971,101.706163,114.604862,1048,2464,2779,96.7266653333333,91.27779,85.49734,57.26467,78.0132666666667,1.23683869122401
"EIF3G","Eif3g",47.501511,57.501601,49.13108,577,1387,1251,51.378064,185.75278,215.15265,199.56332,200.15625,0.260384969395681
"EIF3H","Eif3h",94.249603,157.486778,161.473631,1134,2903,3211,137.736670666667,662.4183,596.51942,694.51706,651.151593333333,0.21273684230003
"EIF3I","Eif3i",53.357183,69.88898,81.855078,687,1687,1925,68.3670803333333,138.63953,122.19432,115.29403,125.37596,0.548894586702513
"EIF3J","Eif3j1",6.745393,5.512571,5.994815,541,734,734,6.08425966666667,48.90236,49.10432,35.87508,44.6272533333333,0.155263776561611
"EIF3K","Eif3k",80.632912,123.208974,134.158332,640,1772,1953,112.666739333333,315.87746,281.44487,247.60796,281.64343,0.402155957891303
"EIF3L","Eif3l",82.301427,77.622452,82.570619,733,1351,1300,80.8314993333333,428.02821,318.39055,206.70775,317.708836666667,0.256759430297566
"EIF3M","Eif3m",49.60329,57.659594,64.354192,652,1315,1434,57.205692,87.5836,77.76002,52.37062,72.5714133333333,0.791145492017189
"EIF4A1","Eif4a1",173.438427,229.092248,197.470686,2133,4507,4098,200.000453666667,220.65701,194.37243,191.21723,202.082223333333,0.989749129035043
"EIF4A2","Eif4a2",339.634427,357.440805,402.782184,6954,12744,13781,366.619138666667,724.67273,565.12803,474.85321,588.21799,0.623910241889707
"EIF4A3","Eif4a3",53.526683,77.025831,76.783486,474,1141,1158,69.112,35.4509,34.15472,39.30528,36.3036333333333,1.87949520556085
"EIF4B","Eif4b",50.461745,42.397145,37.537215,2657,3726,3520,43.4653683333333,141.67108,108.81982,112.82516,121.105353333333,0.364155764833243
"EIF4E","Eif4e",284.054091,243.39487,266.331888,1320,2264,2054,264.593616333333,36.90869,33.27046,31.13398,33.7710433333333,7.63835625486456
"EIF4E1B","Eif4e1b",0.166766,0.020781,0,1,1,0,0.0625156666666667,1.52406,1.46456,12.10402,5.03088,0.17617920878324
"EIF4E2","Eif4e2",18.999684,16.275299,16.072488,577,712,769,17.1158236666667,46.08617,49.93332,33.99612,43.3385366666667,0.408579647155698
"EIF4E3","Eif4e3",4.365588,3.134361,2.763614,157,196,173,3.42118766666667,35.36807,31.08743,19.68541,28.7136366666667,0.148793219633948
"EIF4EBP1","Eif4ebp1",1.702063,2.747234,2.154603,26,57,48,2.2013,8.23322,9.20188,4.8285,7.4212,0.380147722414858
"EIF4EBP2","Eif4ebp2",11.995217,4.886849,4.550045,1066,778,735,7.144037,27.81405,36.33775,23.42149,29.1910966666667,0.269749624861811
"EIF4EBP3","Eif4ebp3",3.029194,0.160259,1e-06,24,2,0,1.06315133333333,17.51009,12.96,14.98801,15.1527,0.12772795466599
"EIF4ENIF1","Eif4enif1",65.588232,43.391291,31.726678,709,758,717,46.902067,30.31549,41.03541,33.10033,34.8170766666667,1.33740861784458
"EIF4G1","Eif4g1",150.734734,69.273857,63.544689,3962,3084,2987,94.51776,135.52515,127.55518,129.53919,130.873173333333,0.72431532195378
"EIF4G2","Eif4g2",618.985886,502.004202,480.560852,10641,15334,13628,533.850313333333,867.88443,701.38769,343.15103,637.474383333333,0.83770050497719
"EIF4G3","Eif4g3",47.109636,13.154807,15.902691,3661,1742,1964,25.3890446666667,40.58631,36.39302,45.35729,40.7788733333333,0.631636101244792
"EIF4H","Eif4h",120.585106,115.190798,105.481449,4137,7411,6887,113.752451,216.96283,177.04637,156.01945,183.342883333333,0.622494608552378
"EIF5","Eif5",105.742097,87.752931,99.033782,3247,4670,4588,97.5096033333333,177.53612,228.52715,125.49723,177.186833333333,0.55284445820445
"EIF5A","Eif5a",176.478515,228.899226,224.719133,2260,5332,5324,210.032291333333,278.85281,262.23974,440.57306,327.22187,0.642956215359243
"EIF5A2","Eif5a2",13.987367,12.978262,12.093969,1057,1681,1494,13.019866,5.4336,5.88589,5.35286,5.55745,2.1380057796857
"EIF5B","Eif5b",28.338322,9.889948,8.554977,1284,810,764,15.5944156666667,32.56844,46.0094,33.69024,37.4226933333333,0.431891005732029
"EIF6","Eif6",64.38191,92.879278,93.222257,307,878,867,83.4944816666667,71.21655,66.81725,129.75767,89.2638233333333,0.936083566443212
"ELAC1","Elac1",6.645339,3.710066,3.681812,504,491,488,4.67907233333333,5.83118,3.78576,4.36968,4.66220666666667,1.00297863848135
"ELAC2","Elac2",11.20093,6.796748,7.459451,308,452,432,8.48570966666667,32.12117,35.95089,29.49535,32.52247,0.282965714240826
"ELANE","Elane",0,0,0,0,0,0,0,0,0,2.05375,0.684583333333333,0.593618600049468
"ELAVL1","Elavl1",12.812436,8.263088,6.982974,1012,1096,910,9.35283266666667,14.97552,15.2812,12.9998,14.41884,0.671440436937323
"ELAVL2","Elavl2",39.60946,35.877182,25.394434,1168,1504,1168,33.6270253333333,17.01312,9.28478,37.6885,21.3288,1.55077860580655
"ELAVL3","Elavl3",69.228252,30.932913,32.280737,2942,2352,2238,44.1473006666667,77.37905,96.02562,122.5477,98.65079,0.4530551204528
"ELAVL4","Elavl4",35.958342,19.744139,17.819491,1361,1277,954,24.507324,1.90507,2.51463,37.22968,13.8831266666667,1.71384175995277
"ELF1","Elf1",1.497924,0.977182,1.050696,86,97,102,1.17526733333333,7.96817,7.32282,7.12258,7.47119,0.256784151144448
"ELF2","Elf2",8.609559,6.45297,6.407608,362,501,486,7.15671233333333,19.92871,17.32606,22.70049,19.9850866666667,0.388690905255574
"ELF3","Elf3",0.075465,0.020665,0.138359,2,1,1,0.078163,1.78911,1.27113,4.87219,2.64414333333333,0.29586185322019
"ELF4","Elf4",0.199628,0.056311,0.073932,18,9,12,0.109957,1.54062,0.3316,0.48066,0.784293333333333,0.622070922568785
"ELF5","Elf5",0.45353,0.304974,0.14631,6,4,9,0.301604666666667,0.19879,0.22107,0,0.139953333333333,1.14180522009673
"ELFN1","Elfn1",4.980617,2.62693,3.50028,260,259,316,3.702609,2.78306,2.04486,4.1512,2.99304,1.17770145052391
"ELFN2","Elfn2",28.705606,7.351408,9.109862,2061,1283,1307,15.0556253333333,17.92424,17.74056,23.46519,19.7099966666667,0.77525967733135
"ELK1","Elk1",13.36123,10.571438,10.168263,702,999,977,11.366977,86.73875,65.68429,46.60265,66.3418966666667,0.183644619652085
"ELK3","Elk3",2.174778,2.151985,2.464297,103,133,157,2.26368666666667,3.18064,3.73049,4.30414,3.73842333333333,0.688770596689335
"ELK4","Elk4",24.019442,7.194013,5.503209,454,218,261,12.238888,3.18064,2.84623,3.49574,3.17420333333333,3.17159633654645
"ELL","Ell",6.609781,4.786045,4.557642,184,236,244,5.31782266666667,11.49669,10.27958,10.64017,10.80548,0.535160168554491
"ELL2","Ell2",12.866391,8.299927,7.569452,376,468,349,9.57859,6.92452,8.40051,9.37297,8.23266666666667,1.14577839555203
"ELL3","Ell3",1.960891,1.532441,0.839523,52,68,38,1.444285,2.0873,2.92913,3.51759,2.84467333333333,0.635758824763612
"ELMO1","Elmo1",21.306454,11.353625,11.757408,1689,1584,1531,14.805829,526.90972,324.11064,675.09383,508.70473,0.03100977501229
"ELMO2","Elmo2",65.340721,48.666499,47.777183,2078,3063,2767,53.9281343333333,76.1863,71.48727,41.31533,62.9963,0.858301719526494
"ELMO3","Elmo3",2.176635,1.570373,1.792352,37,49,59,1.84645333333333,1.54062,1.43693,3.49574,2.15776333333333,0.90141439774355
"ELMOD1","Elmod1",73.96118,65.675148,57.385485,2486,3877,3315,65.6739376666667,86.07611,58.49963,35.6129,60.06288,1.09188983006807
"ELMOD2","Elmod2",3.499218,2.870107,2.738461,215,324,300,3.03592866666667,5.71522,3.89629,2.92769,4.17973333333333,0.779176920304778
"ELMOD3","Elmod3",11.187259,10.068558,9.202852,206,421,398,10.1528896666667,25.5114,27.77144,24.645,25.9759466666667,0.413438305038167
"ELN","Eln",1.976042,0.793994,0.795491,88,70,84,1.188509,21.41963,22.54875,22.80973,22.25937,0.0940914994688162
"ELOF1","Elof1",28.183481,34.489895,41.803513,285,636,757,34.8256296666667,97.70533,108.43296,159.5152,121.884496666667,0.291539052024165
"ELOVL1","Elovl1",11.872921,11.746873,12.758105,182,339,370,12.1259663333333,50.39329,37.71942,44.72368,44.2787966666667,0.289892119482857
"ELOVL2","Elovl2",3.493049,3.233848,3.251055,199,320,322,3.325984,11.79488,15.22593,11.05529,12.6920333333333,0.315948982498338
"ELOVL3","Elovl3",0.038054,0,0.042653,1,0,2,0.0269023333333333,0.48041,0.2487,0.52436,0.417823333333333,0.72428088125695
"ELOVL4","Elovl4",18.682608,15.755768,13.315157,819,1192,982,15.9178443333333,11.08255,7.54388,12.03847,10.2216333333333,1.5076097953655
"ELOVL5","Elovl5",26.99478,23.725792,31.737011,1028,1696,1632,27.485861,50.40986,89.1173,78.82904,72.7854,0.386063652158828
"ELOVL6","Elovl6",10.099477,4.418581,4.330456,897,694,682,6.282838,43.26998,65.40795,105.30931,71.32908,0.100690317089613
"ELOVL7","Elovl7",4.553809,3.636682,4.46438,249,312,379,4.21829033333333,16.13513,22.18952,6.03016,14.7849366666667,0.330586713366604
"ELP2","Elp2",36.135076,32.96737,28.815509,1046,1690,1628,32.6393183333333,59.32228,38.76948,33.75578,43.94918,0.748385584193824
"ELP3","Elp3",24.41562,25.28605,23.748554,1008,1865,1780,24.483408,26.91949,25.28444,19.77281,23.9922466666667,1.01965254824363
"ELP4","Elp4",7.619196,8.205411,6.726023,160,252,260,7.51687666666667,22.8443,37.41545,50.36057,36.87344,0.224877293075746
"ELP5","Elp5",49.893653,55.448986,52.36868,479,890,853,52.5704396666667,41.76249,50.32019,39.28343,43.7887033333333,1.1960703409513
"ELP6","Elp6",5.833333,7.859512,5.849112,116,214,199,6.51398566666667,36.87556,41.42227,33.16588,37.15457,0.196935404242969
"EMB","Emb",10.133377,7.788631,7.680768,414,590,582,8.53425866666667,1.04365,0.93953,2.29408,1.42575333333333,3.93043205821971
"EMC1","Emc1",16.190525,8.533388,9.426456,853,889,852,11.3834563333333,25.99181,23.07378,42.25481,30.4401333333333,0.393874167200309
"EMC10","Emc10",66.440885,87.732625,79.004834,1440,3694,3419,77.7261146666667,82.19971,93.78732,90.69272,88.89325,0.875773371934675
"EMC2","Emc2",32.485026,23.881797,23.59897,517,658,651,26.6552643333333,45.34071,41.39464,38.25656,41.66397,0.648211226787693
"EMC3","Emc3",28.219419,27.903638,29.594286,770,1372,1472,28.5724476666667,75.04326,58.91413,43.34723,59.10154,0.492041429664975
"EMC4","Emc4",66.050728,84.278187,83.098346,771,1771,1766,77.809087,131.51622,107.85266,170.78897,136.719283333333,0.572244387950029
"EMC6","Emc6",18.521918,22.11659,22.728801,310,640,636,21.1224363333333,33.69492,38.38261,42.91027,38.3292666666667,0.562492978087565
"EMC7","Emc7",18.237994,15.673175,15.855987,1630,2427,2446,16.589052,81.91809,71.37674,58.68481,70.65988,0.245451876280005
"EMC8","Emc8",23.579853,26.037312,30.131164,769,1062,1065,26.5827763333333,12.62317,15.2812,13.65525,13.8532066666667,1.85702501502481
"EMC9","Emc9",23.252181,42.137385,36.215443,138,321,354,33.8683363333333,34.73857,31.17033,32.1827,32.6972,1.03475470761171
"EMCN","Emcn",4.182973,9.927949,7.660726,82,171,168,7.257216,8.59767,24.31728,2.92769,11.9475466666667,0.637743675507123
"EMD","Emd",20.571018,23.924589,22.900786,302,678,692,22.4654643333333,117.99849,97.62835,186.8257,134.150846666667,0.173624249585414
"EME1","Eme1",0.028193,0.062701,0.105479,1,4,6,0.0654576666666667,1.77255,1.21586,0.32773,1.10538,0.506064305097734
"EME2","Eme2",9.149431,8.29393,9.150001,173,313,356,8.864454,27.23424,19.01169,29.27686,25.1742633333333,0.376876089094644
"EMG1","Emg1",25.091512,28.381078,31.367036,257,412,450,28.2798753333333,22.46328,19.92359,26.85169,23.07952,1.21596590518969
"EMID1","Emid1",1.769432,2.640945,1.371378,38,84,59,1.92725166666667,25.49483,33.35336,41.51197,33.4533866666667,0.0849626684014421
"EMILIN1","Emilin1",1.313077,1.247667,1.342266,36,51,50,1.30100333333333,7.23927,11.38491,9.39481,9.33966333333333,0.222541417370456
"EMILIN2","Emilin2",4.770666,1.036175,1.65843,93,85,84,2.48842366666667,2.31922,3.09493,2.09745,2.50386666666667,0.995592583431637
"EMILIN3","Emilin3",0.040959,0.032518,0.031816,2,3,3,0.0350976666666667,3.23034,3.53706,6.20495,4.32411666666667,0.194416789013514
"EML1","Eml1",43.544295,32.343679,36.566335,887,1065,996,37.4847696666667,106.18704,70.65827,14.61658,63.82063,0.593711749896085
"EML2","Eml2",66.324561,55.250174,63.318989,1513,2308,2580,61.6312413333333,103.48681,107.82502,234.41152,148.57445,0.418729544606939
"EML3","Eml3",8.272505,8.02825,12.128239,131,245,274,9.47633133333333,59.47137,51.92292,59.88647,57.0935866666667,0.180335419698652
"EML4","Eml4",6.965056,2.602348,2.847898,525,361,383,4.138434,16.53271,14.83907,7.20997,12.8605833333333,0.370722781027734
"EML5","Eml5",21.795754,3.09313,2.860209,703,192,191,9.24969766666667,5.48329,6.05169,6.27049,5.93515666666667,1.47793311085979
"EML6","Eml6",7.901997,2.6091,3.819049,432,184,231,4.77671533333333,9.85668,10.69408,15.55606,12.0356066666667,0.443148944352929
"EMP1","Emp1",0.960023,1.374607,0.728459,40,68,43,1.02102966666667,15.40623,21.41579,9.6133,15.47844,0.122646905087294
"EMP2","Emp2",5.978341,5.937523,6.537939,309,544,606,6.15126766666667,17.21191,17.10499,12.56283,15.6265766666667,0.430110648153067
"EMP3","Emp3",7.138751,4.468119,8.816028,27,40,61,6.80763266666667,21.20428,33.46389,29.14577,27.93798,0.269805724748813
"EMX1","Emx1",5.176208,6.051656,5.586683,85,207,196,5.604849,0.71233,0.0829,61.10999,20.6350733333333,0.305284336144304
"EMX2","Emx2",6.486772,4.233442,4.998523,101,118,121,5.239579,38.31679,49.65699,40.63803,42.8706033333333,0.142226879183563
"EN1","En1",0.536676,0.567783,0.752409,17,35,48,0.618956,0,0.05527,0.45882,0.171363333333333,1.38211258106651
"EN2","En2",0.419976,0.218502,0.408782,18,18,34,0.349086666666667,0.14909,0.6632,0.41512,0.409136666666667,0.957385254801403
"ENAH","Enah",49.487293,15.227603,21.830869,2772,1376,1497,28.8485883333333,26.68757,39.59848,40.11367,35.4665733333333,0.818519142462156
"ENAM","Enam",0,0,0,0,0,0,0,0,0.02763,0,0.00921,0.990874049999505
"ENC1","Enc1",134.816301,49.018229,42.216633,9526,6180,5420,75.3503876666667,42.50795,32.93886,161.52525,78.9906866666667,0.954490964489783
"ENDOD1","Endod1",27.650463,26.718248,25.64716,1794,3053,2827,26.671957,30.067,21.27762,22.76604,24.7035533333333,1.07658099411936
"ENDOG","Endog",11.634413,12.282643,14.366552,118,254,313,12.7612026666667,16.102,18.59719,29.75753,21.4855733333333,0.61200141364715
"ENDOU","Endou",1.979816,1.68663,1.505999,58,80,79,1.72414833333333,2.28609,4.97399,1.94451,3.06819666666667,0.669620609950846
"ENDOV","Endov",6.892457,6.614711,7.575253,357,553,584,7.02747366666667,43.4025,40.81434,35.94062,40.0524866666667,0.195541715459218
"ENG","Eng",7.858165,6.689584,8.456936,287,377,443,7.66822833333333,56.95336,50.84522,21.82656,43.20838,0.196076588495967
"ENGASE","Engase",4.622051,4.270038,3.769041,98,184,201,4.22037666666667,21.50246,26.25161,39.06495,28.9396733333333,0.174363180537931
"ENHO","Enho",33.478982,48.760017,55.451033,418,1213,1434,45.8966773333333,312.69682,597.43132,425.08254,445.070226666667,0.105132946629898
"ENKUR","Enkur",1.911479,2.059108,2.204859,29,54,56,2.058482,7.45463,14.92197,6.68561,9.68740333333333,0.286176342803568
"ENO1","Eno1",902.697522,1031.820679,943.368061,8278,16743,16081,959.295420666667,881.79974,827.3954,660.73943,789.97819,1.21406055540756
"ENO2","Eno2",515.200673,528.311245,508.602036,9695,17098,16944,517.371318,617.558,364.64865,641.11956,541.108736666667,0.956212809237084
"ENO3","Eno3",6.166953,8.083943,6.074959,50,88,89,6.775285,50.1448,45.23566,50.6446,48.67502,0.156523037132144
"ENO4","Eno4",1.253664,1.615526,1.056327,31,78,57,1.30850566666667,2.70023,4.00682,1.85711,2.85472,0.598877653024517
"ENOPH1","Enoph1",19.041814,19.543384,18.709053,471,878,852,19.0980836666667,51.17188,46.23046,49.26815,48.8901633333333,0.402846619931558
"ENOX1","Enox1",10.41708,5.59251,4.982785,375,368,344,6.99745833333333,18.27212,15.447,19.75096,17.82336,0.424868797777513
"ENOX2","Enox2",4.283975,4.023313,2.971649,157,255,239,3.75964566666667,14.90926,15.9444,9.41666,13.42344,0.329993792511819
"ENPEP","Enpep",1.396767,1.339174,1.35158,72,87,67,1.362507,3.69418,1.10533,0.61176,1.80375666666667,0.842621982173917
"ENPP1","Enpp1",0.972538,0.787531,0.753769,100,117,112,0.837946,0.5798,0.77373,1.50754,0.95369,0.940756210043559
"ENPP2","Enpp2",176.345274,157.074566,136.590594,7754,12152,10564,156.670144666667,99.56071,58.3062,51.67147,69.8461266666667,2.22552949730773
"ENPP3","Enpp3",0.515706,0.296932,0.271821,11,11,14,0.361486333333333,0.31475,0.63557,0.76469,0.57167,0.866267303780904
"ENPP4","Enpp4",7.725904,5.278782,5.409998,521,619,621,6.138228,10.93346,8.20708,8.76121,9.30058333333333,0.692992597506614
"ENPP5","Enpp5",73.153722,70.59621,64.999071,3466,5557,5122,69.583001,9.29344,5.25032,10.64017,8.39464333333333,7.51311130136926
"ENPP6","Enpp6",3.129714,3.302972,4.511823,162,258,342,3.64816966666667,4.96975,2.59753,2.7966,3.45462666666667,1.04344763646486
"ENPP7","Enpp7",0,0,0,0,0,0,0,0.13253,0,0.10924,0.08059,0.925420372204074
"ENSA","Ensa",112.671062,108.484242,101.101616,3219,5481,5290,107.418973333333,188.98312,181.10846,277.12515,215.73891,0.500228469974927
"ENTPD1","Entpd1",25.271963,38.071195,14.690087,208,310,257,26.0110816666667,15.10805,12.96,12.82501,13.63102,1.84615164675236
"ENTPD2","Entpd2",4.489999,6.677256,4.78781,120,266,241,5.318355,16.51614,24.89758,18.19972,19.8711466666667,0.302731570091022
"ENTPD4","Entpd4",47.204712,52.346343,46.929113,1889,3889,3526,48.8267226666667,16.56584,15.5299,15.49052,15.8620866666667,2.9549559109529
"ENTPD5","Entpd5",11.427279,7.741069,7.842664,607,753,811,9.00367066666667,16.0523,12.37971,10.2032,12.8784033333333,0.720808469562181
"ENTPD7","Entpd7",1.683259,0.645842,0.726956,153,85,88,1.01868566666667,0.99395,0.88426,0.28403,0.720746666666667,1.17314518503595
"ENTPD8","Entpd8",0,0,0,0,0,0,0,0,0.19343,0.69915,0.297526666666667,0.770697069809741
"ENY2","Eny2",31.480986,29.996761,31.99631,704,960,913,31.158019,72.34303,66.54092,62.2898,67.0579166666667,0.472509600279174
"EOGT","Eogt",8.73965,6.431186,6.811582,291,339,259,7.32747266666667,7.09018,8.20708,8.04021,7.77915666666667,0.948550411258181
"EOMES","Eomes",0.075042,0.080459,0.055767,3,7,5,0.0704226666666667,0,0.13817,0.34957,0.16258,0.920730329669069
"EP300","Ep300",24.223042,4.082887,5.717407,1182,405,503,11.341112,15.4725,15.1154,15.46867,15.35219,0.754706984202116
"EP400","Ep400",23.044496,4.760279,4.320605,1249,499,607,10.70846,10.50274,8.23471,6.64191,8.45978666666667,1.23770867278191
"EPAS1","Epas1",86.842289,19.993454,24.623739,2252,1254,1478,43.8198273333333,151.2627,128.10784,65.82924,115.066593333333,0.386156137146324
"EPB41","Epb41",10.854208,4.786056,4.103495,663,585,558,6.581253,27.59869,18.79062,5.81168,17.40033,0.412017230125764
"EPB41L1","Epb41l1",123.799327,65.07055,60.868262,7743,6868,6969,83.2460463333333,166.73519,151.59613,127.85686,148.729393333333,0.562655364172762
"EPB41L2","Epb41l2",44.249426,22.770279,30.667186,1379,1606,1658,32.562297,174.65367,161.0467,96.72288,144.141083333333,0.231239124231423
"EPB41L3","Epb41l3",78.709378,48.283369,50.545782,3104,2991,3196,59.1795096666667,71.13372,60.98663,113.87388,81.9980766666667,0.72507113518253
"EPB41L4A","Epb41l4a",1.487207,2.254719,2.211023,54,87,117,1.98431633333333,16.0026,17.79583,11.95108,15.2498366666667,0.18365208183631
"EPB41L4B","Epb41l4b",8.098338,3.57867,4.97589,715,543,592,5.550966,8.92899,6.88068,10.90235,8.90400666666667,0.661446041029859
"EPB41L5","Epb41l5",1.241812,0.691932,0.796805,122,121,132,0.910183,9.29344,11.19147,15.20649,11.8971333333333,0.148109114686985
"EPB42","Epb42",0,0.027097,0.025636,0,1,1,0.0175776666666667,2.02103,1.76853,5.96461,3.25139,0.239351757111596
"EPC1","Epc1",9.596185,5.375946,4.96922,445,516,450,6.647117,17.37757,16.74576,19.11735,17.7468933333333,0.407913826788723
"EPC2","Epc2",21.106866,9.029324,7.465694,729,570,472,12.5339613333333,20.11093,21.80265,20.55935,20.82431,0.620132381428477
"EPCAM","Epcam",0.042022,0.047332,0.203629,1,2,6,0.097661,15.85351,10.58354,2.0756,9.50421666666667,0.104497178117359
"EPDR1","Epdr1",59.263602,61.007352,58.812664,1380,2685,2585,59.6945393333333,10.32052,11.13621,34.52048,18.65907,3.08735557344947
