"Hs_symbol","DRG","dHs_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg__TPM","FoldChange"
"ZNF554",2.83302,2.83302,11.09911,8.78738,13.78634,11.2242766666667,0.313558021019921
"ZNF555",1.35901,1.35901,1.49093,3.12256,1.72602,2.11317,0.757751745005894
"ZNF556",0.06272,0.06272,0.44728,0.1658,0.13109,0.248056666666667,0.851499798353173
"ZNF557",0.84677,0.84677,4.37338,4.03446,4.89404,4.43396,0.3398571207738
"ZNF558",4.07703,4.07703,5.81461,6.43855,4.41338,5.55551333333333,0.774467191483606
"ZNF559",13.00469,13.00469,16.31735,11.93757,19.70726,15.9873933333333,0.824416655645422
"ZNF560",0.06272,0.06272,0.03313,0,0.15294,0.0620233333333333,1.0006559805654
"ZNF561",5.78102,5.78102,7.43806,12.35207,5.39656,8.39556333333333,0.721725750700064
"ZNF562",3.71115,3.71115,9.97264,8.87028,6.0957,8.31287333333333,0.505875021744095
"ZNF563",1.65172,1.65172,0.64607,1.63036,1.07057,1.11566666666667,1.2533732472034
"ZNF564",2.91665,2.91665,6.24532,5.77535,3.84532,5.28866333333333,0.622811206833037
"ZNF565",3.63797,3.63797,5.18511,4.17262,7.40661,5.58811333333333,0.703990621493053
"ZNF566",3.65888,3.65888,12.24216,7.29518,11.33932,10.29222,0.41257432108124
"ZNF567",4.22339,4.22339,8.92899,6.99122,7.97467,7.96496,0.582645098249183
"ZNF568",4.9238,4.9238,7.63685,11.24674,10.44354,9.77571,0.549736397880047
"ZNF569",3.13618,3.13618,6.85826,4.03446,2.09745,4.33005666666667,0.776010511457977
"ZNF57",2.44622,2.44622,3.36287,1.9896,2.66551,2.67266,0.938344415219487
"ZNF570",1.63081,1.63081,4.17459,1.68563,1.33275,2.39765666666667,0.77430130766597
"ZNF571",2.14306,2.14306,7.91847,2.81859,7.07888,5.93864666666667,0.452978822959713
"ZNF572",0.41816,0.41816,0.44728,0.52503,0.41512,0.462476666666667,0.969697522239671
"ZNF573",1.71444,1.71444,8.34918,2.73569,8.04021,6.37502666666667,0.368058330184569
"ZNF574",7.64182,7.64182,6.49381,6.79778,6.66376,6.65178333333333,1.12938639576395
"ZNF575",5.97965,5.97965,9.52536,5.99642,11.86368,9.12848666666667,0.689110844463108
"ZNF576",20.84514,20.84514,19.96184,23.37775,23.18116,22.1735833333333,0.942674237547783
"ZNF577",10.06713,10.06713,34.68887,28.3241,37.53556,33.5161766666667,0.32063603413781
"ZNF578",0.15681,0.15681,1.27557,1.60273,0.54621,1.14150333333333,0.540185944142044
"ZNF579",17.84486,17.84486,19.00102,17.16026,28.97098,21.7107533333333,0.829776966153772
"ZNF580",66.04793,66.04793,95.20389,93.15176,142.23311,110.196253333333,0.602969326664364
"ZNF581",17.62533,17.62533,10.7181,12.7113,9.5696,10.9996666666667,1.5521539487208
"ZNF582",8.84403,8.84403,10.56901,16.38653,8.215,11.7235133333333,0.773688032707947
"ZNF583",3.57524,3.57524,45.75485,20.33809,21.76101,29.28465,0.151074554270893
"ZNF584",8.73949,8.73949,7.38837,6.88068,6.83855,7.03586666666667,1.21200243906486
"ZNF585A",12.35655,12.35655,11.81144,15.8615,8.41164,12.0281933333333,1.02520354574617
"ZNF585B",2.85392,2.85392,11.36417,9.72691,8.43348,9.84152,0.355477829677019
"ZNF586",2.11169,2.11169,2.31922,1.7409,1.52939,1.86317,1.08679889772525
"ZNF587",2.10124,2.10124,22.18166,11.93757,13.56786,15.8956966666667,0.183552064243578
"ZNF587P1",0,0,0,0,0.17479,0.0582633333333333,0.944944390022647
"ZNF589",5.53013,5.53013,7.53746,8.92555,7.90912,8.12404333333333,0.715705719649878
"ZNF592",4.70427,4.70427,11.06598,9.78218,6.44528,9.09781333333333,0.564901510029894
"ZNF593",4.35929,4.35929,2.33578,3.26073,2.7092,2.76857,1.42210175212348
"ZNF594",0.9304,0.9304,4.58874,3.84102,3.3865,3.93875333333333,0.3908678708392
"ZNF595",4.66245,4.66245,16.84746,20.00649,3.56129,13.4717466666667,0.39127619702206
"ZNF596",3.35571,3.35571,9.19404,9.11898,11.57965,9.96422333333333,0.397265712999279
"ZNF597",0.81541,0.81541,0.64607,0.55267,0.24033,0.47969,1.22688536112294
"ZNF598",34.18435,34.18435,29.68599,19.39856,30.1508,26.4117833333333,1.28354837670175
"ZNF599",7.10867,7.10867,6.21219,6.74252,4.08565,5.68012,1.21385094878535
"ZNF600",2.66575,2.66575,1.50749,0.9948,1.3109,1.27106333333333,1.61411174501225
"ZNF605",1.78762,1.78762,5.11885,4.97399,4.43523,4.84269,0.477112425954483
"ZNF606",2.50894,2.50894,5.49986,8.20708,5.35286,6.35326666666667,0.477194716180564
"ZNF607",1.75626,1.75626,5.35077,3.64759,3.27726,4.09187333333333,0.541305688410683
"ZNF608",3.57524,3.57524,15.20744,22.02372,21.87025,19.70047,0.221021068603756
"ZNF609",3.15709,3.15709,25.27947,37.47072,19.44508,27.3984233333333,0.146384535197787
"ZNF610",3.03164,3.03164,5.26794,3.97919,3.4302,4.22577666666667,0.771491063848245
"ZNF611",1.3172,1.3172,6.0134,5.52665,4.69741,5.41248666666667,0.361357476506774
"ZNF613",3.29299,3.29299,2.58427,3.50943,1.79157,2.62842333333333,1.1831557692184
"ZNF614",1.75626,1.75626,3.81014,2.43173,2.33778,2.85988333333333,0.714078577504501
"ZNF615",1.70399,1.70399,8.13383,5.27795,4.32598,5.91258666666667,0.391169055867172
"ZNF616",1.40083,1.40083,2.21982,1.9896,1.33275,1.84739,0.843168656207966
"ZNF618",1.51582,1.51582,2.55114,3.39889,1.9882,2.64607666666667,0.690007432646781
"ZNF619",0.77359,0.77359,1.29214,1.46456,2.62181,1.79283666666667,0.635049668735849
"ZNF620",1.18129,1.18129,2.33578,2.90149,2.14114,2.45947,0.630527219487378
"ZNF621",4.43247,4.43247,7.88534,10.99804,8.76121,9.21486333333333,0.531820135299575
"ZNF622",79.17807,79.17807,19.54769,19.31566,15.7964,18.2199166666667,4.17161382073283
"ZNF623",3.39753,3.39753,8.13383,6.38329,7.64694,7.38802,0.524263175338161
"ZNF624",0.99312,0.99312,1.70628,3.09493,0.721,1.84073666666667,0.701620823706527
"ZNF625",1.41128,1.41128,0.87799,0.88426,0.74285,0.835033333333333,1.31402517665437
"ZNF626",2.04897,2.04897,5.98027,5.49902,5.15622,5.54517,0.465835111998619
"ZNF627",4.35929,4.35929,5.63239,6.82542,3.23356,5.23045666666667,0.860176113361407
"ZNF628",3.51252,3.51252,4.20772,4.22789,2.7966,3.74407,0.951191698267521
"ZNF629",4.47428,4.47428,7.65342,7.10175,6.24864,7.00127,0.684176386998564
"ZNF630",1.34856,1.34856,4.88692,2.29356,2.90584,3.36210666666667,0.538400405920075
"ZNF638",62.99538,62.99538,100.37243,87.81854,96.24222,94.8110633333333,0.667933094295756
"ZNF639",13.17195,13.17195,11.09911,16.38653,13.39307,13.6262366666667,0.968940290177173
"ZNF641",4.15021,4.15021,7.23927,14.14823,12.3225,11.2366666666667,0.420883410514846
"ZNF642",2.81211,2.81211,4.32368,4.28316,3.45205,4.01963,0.759440436844947
"ZNF643",1.05585,1.05585,3.03155,2.32119,1.52939,2.29404333333333,0.624111401084584
"ZNF644",14.2278,14.2278,12.83853,16.16546,15.90564,14.9698766666667,0.953532724005591
"ZNF645",0,0,0,0,0,0,1
"ZNF646",2.63439,2.63439,3.69418,5.16742,5.26547,4.70902333333333,0.636604509703061
"ZNF648",0.04182,0.04182,0,0.02763,0,0.00921,1.03231240277048
"ZNF649",2.23714,2.23714,3.49539,3.45416,2.1193,3.02295,0.804668216110069
"ZNF652",16.40222,16.40222,21.03862,23.87515,20.55935,21.8243733333333,0.762440210114568
"ZNF652P1",0,0,0,0,0,0,1
"ZNF653",14.16508,14.16508,24.96472,28.54517,41.55566,31.6885166666667,0.463926832613492
"ZNF654",1.66217,1.66217,2.0873,2.29356,2.86214,2.41433333333333,0.779704188226106
"ZNF655",23.89768,23.89768,31.50823,27.9925,27.4416,28.9807766666667,0.830454803650295
"ZNF658",0.24044,0.24044,1.27557,0.80136,0.17479,0.750573333333333,0.708590709329515
"ZNF658B",0,0,0,0,0,0,1
"ZNF660",0.45997,0.45997,0.94425,0.96716,2.0756,1.32900333333333,0.626864710369672
"ZNF662",1.97579,1.97579,5.36733,3.64759,3.82347,4.27946333333333,0.563653881486691
"ZNF664",28.73785,28.73785,74.57942,111.05812,36.70532,74.1142866666667,0.395901383340923
"ZNF665",0.35543,0.35543,1.70628,1.63036,1.66048,1.66570666666667,0.508469298947621
"ZNF667",2.43577,2.43577,17.11251,10.97041,11.84183,13.30825,0.240125102650569
"ZNF668",11.38433,11.38433,10.45305,10.80461,7.93097,9.72954333333333,1.15422712926894
"ZNF669",2.18487,2.18487,3.69418,4.61476,4.71926,4.34273333333333,0.596112476759711
"ZNF66P",0.20908,0.20908,0.44728,0.7461,0.34957,0.514316666666667,0.798432736437777
"ZNF670",1.11857,1.11857,1.10991,1.79616,2.0756,1.66055666666667,0.79628824544237
"ZNF671",4.82972,4.82972,7.30554,6.18985,8.8923,7.46256333333333,0.688883470689929
"ZNF672",16.79947,16.79947,17.94081,17.65766,17.7846,17.7943566666667,0.947064606450128
"ZNF673",5.40468,5.40468,20.26002,14.618,13.26198,16.0466666666667,0.375714509190458
"ZNF674",0.99312,0.99312,3.2469,3.59233,4.34783,3.72902,0.421465758233207
"ZNF675",3.12573,3.12573,4.53904,3.17783,3.86717,3.86134666666667,0.848680475368965
"ZNF676",0.2718,0.2718,0.08283,0.55267,0.37142,0.33564,0.952202689347429
"ZNF677",0.18817,0.18817,0.6295,0.829,0.6773,0.711933333333333,0.694051559640173
"ZNF678",1.05585,1.05585,6.04653,9.17425,5.15622,6.79233333333333,0.263829832741584
"ZNF679",0,0,0,0,0,0,1
"ZNF680",2.41486,2.41486,13.35207,14.47983,17.80645,15.2127833333333,0.210627622030764
"ZNF681",0.33453,0.33453,0.6295,1.2435,1.20166,1.02488666666667,0.659064046382843
"ZNF682",1.0663,1.0663,4.93662,3.28836,3.23356,3.81951333333333,0.428736234778892
"ZNF683",0.72132,0.72132,0,0.19343,0,0.0644766666666667,1.61705752122326
"ZNF684",3.17799,3.17799,6.27845,4.11736,5.4184,5.27140333333333,0.666196986214143
"ZNF687",9.53398,9.53398,17.62606,20.11702,16.18967,17.9775833333333,0.555074890989808
"ZNF688",26.46935,26.46935,33.44643,33.15993,33.31882,33.3083933333333,0.800659760808774
"ZNF689",4.36974,4.36974,6.26189,5.91352,3.91086,5.36209,0.844021382910333
"ZNF69",2.98982,2.98982,5.56612,5.58192,6.77301,5.97368333333333,0.572125204040906
"ZNF691",6.7846,6.7846,6.97422,6.18985,6.1831,6.44905666666667,1.04504507729614
"ZNF692",22.02643,22.02643,77.52814,71.70834,80.62061,76.61903,0.29665959494727
"ZNF695",0.18817,0.18817,0.06626,0.02763,0.06555,0.0531466666666667,1.12820942951916
"ZNF696",4.2443,4.2443,7.22271,7.87548,12.73762,9.27860333333333,0.510215233522324
"ZNF697",0.89904,0.89904,0.89456,1.21586,2.7092,1.60654,0.728567372839089
"ZNF699",0.59587,0.59587,0.39758,0.35923,1.70418,0.82033,0.876692687589613
"ZNF7",12.16837,12.16837,19.71335,18.40376,19.02996,19.0490233333333,0.656808552769071
"ZNF70",0.32407,0.32407,0.94425,1.10533,0.83024,0.95994,0.67556659897752
"ZNF700",3.52297,3.52297,4.87036,3.84102,1.85711,3.52283,1.00003095407079
"ZNF701",1.63081,1.63081,3.36287,2.76333,2.66551,2.93057,0.669320225819665
"ZNF702P",1.12902,1.12902,2.55114,2.76333,2.44702,2.58716333333333,0.59351074990545
"ZNF703",9.60716,9.60716,14.44541,27.79907,18.87702,20.3738333333333,0.496268490287969
"ZNF704",1.35901,1.35901,16.91372,34.09946,27.55084,26.1880066666667,0.086766566924975
"ZNF705A",0,0,0,0,0,0,1
"ZNF705B",0,0,0,0.27633,0,0.09211,0.91565867907079
"ZNF705C",0,0,0,0,0,0,1
"ZNF705D",0,0,0,0,0,0,1
"ZNF705E",0.10454,0.10454,0.0994,0,0.28403,0.12781,0.979367091974712
"ZNF705G",0,0,0.03313,0,0,0.0110433333333333,0.989077289796349
"ZNF706",111.04165,111.04165,234.42322,181.16373,191.02059,202.202513333333,0.551379252953466
"ZNF707",7.86136,7.86136,10.0886,9.92034,7.77803,9.26232333333333,0.863484779437535
"ZNF708",1.589,1.589,9.4591,6.60435,8.41164,8.15836333333333,0.282692431580752
"ZNF709",0.89904,0.89904,6.36128,7.40572,2.77475,5.51391666666667,0.291535814346207
"ZNF70P1",0,0,0,0,0,0,1
"ZNF71",3.82614,3.82614,3.18064,3.89629,2.68735,3.25476,1.1342919459617
"ZNF710",3.4707,3.4707,21.15458,17.68529,15.92749,18.2557866666667,0.232174362823574
"ZNF711",2.32077,2.32077,7.28897,7.23992,6.2268,6.91856333333333,0.419365213134201
"ZNF713",0.66905,0.66905,4.95319,7.82022,4.85035,5.87458666666667,0.242785505649794
"ZNF714",0.73178,0.73178,6.14593,5.36085,2.66551,4.72409666666667,0.30254206049397
"ZNF716",0.01045,0.01045,0.26505,0.1658,0.08739,0.172746666666667,0.861609782163809
"ZNF717",5.63467,5.63467,9.67445,7.54388,10.9242,9.38084333333333,0.639126300913895
"ZNF718",2.35213,2.35213,10.83406,10.50064,8.936,10.0902333333333,0.302259645874598
"ZNF720",8.14361,8.14361,6.34472,11.55071,10.48723,9.46088666666667,0.874076002480351
"ZNF720P1",0,0,0.13253,0,0,0.0441766666666667,0.957692344526629
"ZNF721",6.15736,6.15736,28.52638,14.83907,20.05683,21.14076,0.323266229343528
"ZNF724P",0.02091,0.02091,0.33132,0,0.08739,0.13957,0.895873004729854
"ZNF726",0.99312,0.99312,3.2469,4.03446,1.37645,2.88593666666667,0.512905940309544
"ZNF727",0.05227,0.05227,0.39758,0,0.17479,0.19079,0.883673863569563
"ZNF729",0.02091,0.02091,0,0.0829,0.06555,0.0494833333333333,0.972773904619734
"ZNF72P",0,0,0,0,0,0,1
"ZNF730",0.15681,0.15681,0.14909,0.22107,0.26218,0.21078,0.955425428236344
"ZNF732",0.02091,0.02091,0.6295,0.38687,0.6336,0.54999,0.658655862295886
"ZNF733P",0,0,0,0,0,0,1
"ZNF734P",0,0,0,0,0,0,1
"ZNF736",1.30674,1.30674,9.90637,4.39369,3.84532,6.04846,0.327268651591979
"ZNF736P10Y",0,0,0,0,0,0,1
"ZNF736P11Y",0,0,0,0,0,0,1
"ZNF736P12Y",0,0,0,0,0,0,1
"ZNF736P1Y",0,0,0,0,0,0,1
"ZNF736P2Y",0,0,0,0,0,0,1
"ZNF736P3Y",0,0,0,0,0,0,1
"ZNF736P4Y",0,0,0,0,0,0,1
"ZNF736P5Y",0,0,0,0,0,0,1
"ZNF736P6Y",0,0,0,0,0,0,1
"ZNF736P7Y",0,0,0,0,0,0,1
"ZNF736P8Y",0,0,0,0,0,0,1
"ZNF736P9Y",0,0,0,0,0,0,1
"ZNF737",0.75268,0.75268,5.84774,2.56989,1.87896,3.43219666666667,0.395442741334432
"ZNF738",5.09106,5.09106,4.92005,5.08452,8.82676,6.27711,0.837016343026284
"ZNF74",2.78075,2.78075,11.86114,8.01365,9.89733,9.92404,0.346094485190461
"ZNF740",5.64512,5.64512,16.36705,17.07736,14.96616,16.1368566666667,0.387767729476643
"ZNF746",5.61376,5.61376,11.67892,14.14823,10.85866,12.2286033333333,0.499959053374493
"ZNF747",6.05283,6.05283,7.38837,7.15702,7.84358,7.46299,0.833373311323776
"ZNF749",4.46383,4.46383,5.00288,5.72009,7.03519,5.91938666666667,0.789640796679474
"ZNF750",0.02091,0.02091,0.43071,0.6632,0.80839,0.6341,0.624753687044856
"ZNF75A",10.12986,10.12986,17.361,14.31403,15.20649,15.6271733333333,0.669377757534253
"ZNF75D",3.73205,3.73205,4.30712,4.89109,3.3865,4.19490333333333,0.910902416535181
"ZNF76",19.6952,19.6952,45.42354,42.72104,45.72871,44.62443,0.453599091539335
"ZNF761",3.98295,3.98295,6.6926,5.13979,3.88902,5.24047,0.798489536845782
"ZNF763",2.17442,2.17442,2.96529,1.3264,2.7092,2.33363,0.952241250528703
"ZNF764",2.50894,2.50894,4.25742,4.03446,3.71423,4.00203666666667,0.701502254748232
"ZNF765",1.69354,1.69354,8.43201,5.72009,4.54447,6.23219,0.372437671023577
"ZNF766",6.43962,6.43962,5.01945,5.63719,4.47892,5.04518666666667,1.23066836645794
"ZNF767",6.1051,6.1051,43.22028,35.28769,56.784,45.0973233333333,0.15413259352658
"ZNF768",20.66742,20.66742,32.23713,45.53963,40.17921,39.3186566666667,0.537404313321616
"ZNF77",2.52985,2.52985,3.66105,3.37126,3.25541,3.42924,0.796942590602451
"ZNF770",1.52627,1.52627,7.07361,5.41612,2.90584,5.13185666666667,0.411991039146925
"ZNF771",29.88779,29.88779,13.18641,25.20154,34.08351,24.1571533333333,1.22779352618858
"ZNF772",1.17084,1.17084,7.28897,5.60955,6.53267,6.47706333333333,0.290333236890241
"ZNF773",2.25805,2.25805,4.09176,3.45416,5.74613,4.43068333333333,0.599933709999662
"ZNF774",1.30674,1.30674,8.21666,3.75812,15.09725,9.02401,0.230121478330528
"ZNF775",41.10485,41.10485,37.05779,40.86961,56.36888,44.7654266666667,0.920014366011956
"ZNF776",4.27566,4.27566,16.28422,8.98081,11.51411,12.2597133333333,0.397871346640475
"ZNF777",10.10895,10.10895,11.21507,9.36768,12.14771,10.9101533333333,0.932729385515888
"ZNF778",2.06988,2.06988,4.77096,4.61476,6.99149,5.45907,0.475282045248
"ZNF780A",2.1326,2.1326,1.87194,2.87386,2.14114,2.29564666666667,0.950526654354128
"ZNF780B",1.22311,1.22311,5.69865,4.53186,5.96461,5.39837333333333,0.347449247517077
"ZNF781",4.75654,4.75654,12.37468,10.25194,12.9998,11.8754733333333,0.447093466078399
"ZNF782",1.01403,1.01403,4.93662,2.65279,3.53944,3.70961666666667,0.427642023236145
"ZNF783",5.1747,5.1747,16.84746,10.08614,16.45185,14.4618166666667,0.399351520789385
"ZNF784",4.71472,4.71472,4.83723,5.16742,6.16125,5.38863333333333,0.894513693591222
"ZNF785",2.01761,2.01761,14.72703,13.07054,15.14094,14.3128366666667,0.19706407543475
"ZNF786",3.08391,3.08391,7.38837,4.94636,6.00831,6.11434666666667,0.574038656161446
"ZNF787",18.48255,18.48255,24.30209,32.74543,49.53033,35.52595,0.533389275296057
"ZNF788",0.5227,0.5227,0.74546,1.68563,2.42517,1.61875333333333,0.581459880401107
"ZNF789",7.84045,7.84045,12.52378,11.71651,22.26352,15.50127,0.535743612461344
"ZNF79",1.66217,1.66217,2.45174,2.12776,2.99323,2.52424333333333,0.755387681327339
"ZNF790",2.21623,2.21623,4.92005,6.05169,6.29234,5.75469333333333,0.476147449082317
"ZNF791",3.74251,3.74251,7.62029,8.84265,8.76121,8.40805,0.504090645776755
"ZNF792",0.74223,0.74223,0.5798,0.63557,0.89578,0.703716666666667,1.02260548017569
"ZNF793",8.72903,8.72903,16.43331,9.06371,11.95108,12.4827,0.721593597721525
"ZNF799",2.05942,2.05942,2.55114,2.48699,1.87896,2.30569666666667,0.925499314819166
"ZNF8",0.90949,0.90949,3.396,3.03966,1.44199,2.62588333333333,0.526627534439884
"ZNF80",0.01045,0.01045,0.03313,0,0.21848,0.08387,0.932261249042782
"ZNF800",4.3802,4.3802,6.27845,3.37126,3.34281,4.33084,1.00925932873618
"ZNF804A",1.07675,1.07675,4.95319,2.34883,2.94953,3.41718333333333,0.470152548192476
"ZNF804B",0.07318,0.07318,0.0497,0.05527,0.0437,0.0495566666666667,1.02250791604074
"ZNF805",0.91995,0.91995,2.45174,2.01723,2.31593,2.26163333333333,0.588646792506822
"ZNF806",0.34498,0.34498,0,1.51983,0.50251,0.674113333333333,0.803398415877858
"ZNF807",0,0,0,0,1.3546,0.451533333333333,0.688926652275754
"ZNF808",2.69711,2.69711,4.53904,4.25552,2.7966,3.86372,0.760140386370926
"ZNF81",1.49491,1.49491,3.08125,3.59233,5.83352,4.16903333333333,0.482664714872542
"ZNF812",0.57497,0.57497,0.26505,0.1658,0.10924,0.18003,1.33468640627781
"ZNF813",0.78404,0.78404,2.88246,1.46456,1.50754,1.95152,0.604447877703692
"ZNF814",1.04539,1.04539,8.89586,7.76495,7.20997,7.95692666666667,0.228358462240396
"ZNF815P",7.28639,7.28639,12.30842,5.83062,23.70552,13.9481866666667,0.554340816366578
"ZNF816",2.74938,2.74938,5.21824,4.91872,4.12935,4.75543666666667,0.651450136132156
"ZNF816-ZNF321P",1.03494,1.03494,0.28162,0.30397,0.24033,0.275306666666667,1.59564758280361
"ZNF821",12.32518,12.32518,11.86114,10.83224,17.52242,13.4052666666667,0.925021404208646
"ZNF823",2.47758,2.47758,1.44123,2.40409,1.04872,1.63134666666667,1.32159705296654
"ZNF826P",1.34856,1.34856,4.92005,4.42132,11.40487,6.91541333333333,0.296707183958387
"ZNF827",1.75626,1.75626,16.79776,8.42815,6.75116,10.6590233333333,0.236405736672626
"ZNF829",1.0663,1.0663,2.46831,2.73569,2.0319,2.41196666666667,0.605603806211471
"ZNF83",18.85889,18.85889,92.40426,31.1427,27.3979,50.3149533333333,0.387000059631741
"ZNF830",11.68749,11.68749,11.16538,11.96521,12.93426,12.0216166666667,0.974340615668561
"ZNF831",0.02091,0.02091,1.07678,0.6632,0.58991,0.77663,0.57463287234821
"ZNF835",1.37992,1.37992,4.17459,4.00682,3.25541,3.81227333333333,0.494552124359797
"ZNF836",1.00358,1.00358,1.27557,0.93953,1.55124,1.25544666666667,0.888329584383877
"ZNF837",2.29986,2.29986,0.84486,2.18303,2.1193,1.71573,1.21509133824055
"ZNF839",9.41899,9.41899,25.06412,21.52632,23.18116,23.2572,0.42952154411886
"ZNF839P1",0,0,0,0,0,0,1
"ZNF84",7.87181,7.87181,21.4362,17.98926,20.40641,19.9439566666667,0.423597610575652
"ZNF840",0,0,0.41415,0,0.30588,0.24001,0.806445109313635
"ZNF841",1.42173,1.42173,7.96817,4.94636,5.4184,6.11097666666667,0.340562220004472
"ZNF843",0.35543,0.35543,2.21982,2.04486,3.4302,2.56496,0.380209034603474
"ZNF844",1.88171,1.88171,4.93662,5.85825,4.56632,5.12039666666667,0.470837129837445
"ZNF845",1.4531,1.4531,1.04365,0.829,0.26218,0.71161,1.43321200507125
"ZNF846",13.87237,13.87237,7.86877,10.30721,14.76952,10.9818333333333,1.24124327106314
"ZNF847P",0,0,6.77543,0.55267,5.76798,4.36536,0.186380783395709
"ZNF85",2.25805,2.25805,1.55719,2.1554,2.86214,2.19157666666667,1.02082774135668
"ZNF850",0.21953,0.21953,1.02708,1.1606,1.50754,1.23174,0.5464480629464
"ZNF852",0.36589,0.36589,0.6295,0.30397,0.78654,0.573336666666667,0.868148584430965
"ZNF853",5.67648,5.67648,20.72387,31.28086,29.18947,27.0647333333333,0.237895722033109
"ZNF859P",0,0,0,0.0829,0,0.0276333333333333,0.973109734341042
"ZNF860",0.81541,0.81541,0.03313,0.2487,0.56806,0.283296666666667,1.41464561325129
"ZNF861P",0,0,0,0,0,0,1
"ZNF862",4.31747,4.31747,15.72098,13.48504,11.55781,13.5879433333333,0.36451128706057
"ZNF863P",0,0,0,0,0,0,1
"ZNF865",9.13674,9.13674,9.72415,11.60597,16.88882,12.7396466666667,0.737772975239053
"ZNF876P",0.6586,0.6586,1.62345,0.93953,1.00503,1.18933666666667,0.757581063366225
"ZNF877P",0,0,0,0,0,0,1
"ZNF878",0.05227,0.05227,0.43071,0.35923,0.69915,0.496363333333333,0.703218246905275
"ZNF879",1.13948,1.13948,2.26952,2.81859,1.87896,2.32235666666667,0.643964575346616
"ZNF880",12.0952,12.0952,14.39572,9.20188,10.68387,11.4271566666667,1.05375673223186
"ZNF885P",0,0,0,0,0,0,1
"ZNF886P",0,0,0,0,0,0,1
"ZNF890P",0.33453,0.33453,1.57375,0.829,4.08565,2.1628,0.421945744277223
"ZNF891",0.84677,0.84677,1.19274,1.71326,1.55124,1.48574666666667,0.742943770081156
"ZNF90",0.71087,0.71087,10.35365,12.7942,5.4621,9.53665,0.16237324007156
"ZNF90P1",0,0,0,0,0,0,1
"ZNF90P2",0,0,0,0,0,0,1
"ZNF90P3",0,0,0,0,0.34957,0.116523333333333,0.895637350465881
"ZNF91",1.82944,1.82944,4.37338,3.89629,5.00328,4.42431666666667,0.521621463840299
"ZNF92",2.63439,2.63439,2.56771,2.18303,3.51759,2.75611,0.967594133292156
"ZNF92P1Y",0,0,0,0,0,0,1
"ZNF93",1.28583,1.28583,1.9382,2.45936,1.87896,2.09217333333333,0.739230875371368
"ZNF962P",0.01045,0.01045,0.03313,0.0829,0,0.0386766666666667,0.972824395143821
