"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg__TPM","FoldChange"
"LGR6",0,0.190233,0.030566,0,4,1,13.6196933333333,0.111218,0,0.100581,3,0,4,11.8388176666667,1.13871025455018
"LGSN",0.050726,0.05745,0.096567,4,4,7,1.49002366666667,0.074854,0.028604,0,3,2,0,0.510890333333333,1.64805056444644
"LHB",0.232158,0.287762,0.269049,1,1,1,72.7473093333333,0.382418,0.25374,0.291717,2,1,1,59.6689246666667,1.21556974577221
"LHCGR",0.075664,0.054233,0,3,2,0,46.0005826666667,0.308888,0,0.202947,6,0,5,44.6807416666667,1.02889272266267
"LHFPL1",0.046341,0,0,1,0,0,2.25323733333333,0.540758,0.10106,0.603253,7,2,4,1.29579266666667,1.41704317666317
"LHFPL2",5.489069,6.279477,5.283749,329,371,252,0.0274163333333333,10.735471,5.352852,5.063901,881,329,304,0.026492,1.00090047787351
"LHFPL3",13.555629,5.766307,13.052505,307,103,257,137.411612,5.719705,11.896903,15.790846,149,240,295,215.117778666667,0.64044528337246
"LHFPL3.AS1",0.190915,0.191505,0.34344,2,2,3,21.7739193333333,0.102332,0.953383,1.178963,1,9,8,26.6995976666667,0.822175094649088
"LHFPL3.AS2",0.098667,0.448455,0.233617,2,4,3,5.27143333333333,0.198913,0.141623,0.1579,3,2,2,23.5416503333333,0.255542445114836
"LHFPL4",4.6545,2.786447,4.40742,318,168,257,0.226881666666667,7.964513,12.529521,12.788303,697,838,738,1.04353,0.600373699758098
"LHFPL5",1.844299,2.401993,2.177939,82,94,82,7.20396533333333,4.088001,4.254852,3.807248,203,149,119,7.643393,0.949160281539129
"LHFPL6",34.482815,25.858622,35.086078,990,636,956,7.22002433333333,79.92515,89.847645,82.199028,2587,2352,2012,11.5884143333333,0.652983300014778
"LHPP",12.343429,12.622764,8.485948,54,31,43,22.5182793333333,10.544737,5.687328,10.544449,97,25,36,21.743319,1.03407419705687
"LHX1",0,0,0,0,0,0,3.768735,0.048649,0.058284,0.072802,3,1,3,6.35580433333333,0.648295520639415
"LHX1.DT",0.215368,0.305181,0.056391,2,1,1,8.101844,0.178334,0,0.068343,2,0,1,8.136067,0.996254077383627
"LHX2",0,0,0.202989,0,0,3,0,0.099538,0,0,2,0,0,0.0588236666666667,0.944444322016477
"LHX3",0,0.036509,0,0,1,0,0.167834666666667,0.023985,0,0,1,0,0,0.373964666666667,0.849974307927375
"LHX4",0.544285,0.645849,0.459906,50,48,38,7.92538366666667,0.40952,0.509011,0.306634,46,43,23,11.379985,0.720952704439195
"LHX5",0,0,0,0,0,0,0.358085333333333,0.063702,0,0,3,0,0,3.05810033333333,0.334660363662768
"LHX6",0.067493,0.181783,0,3,5,0,0.0446633333333333,0.506569,0,0.113237,31,0,4,0.197757333333333,0.872182790504031
"LHX8",0,0.052015,0.036248,0,1,1,202.990419666667,0,0,0,0,0,0,80.034049,2.51734205786344
"LHX9",0,0,0,0,0,0,5.138469,0.233117,0,0.066917,5,0,6,5.144744,0.998978802046106
"LIAS",5.395529,5.136785,6.501574,123,103,117,0.213665333333333,10.512068,8.613456,11.190326,235,145,160,0.170239666666667,1.03710835301828
"LIF",3.64451,5.34905,3.552033,126,135,125,0.073699,0.597891,1.320506,1.521165,44,57,41,0.177145333333333,0.912121018192033
"LIF.AS1",0,0.132214,0.241533,0,1,2,2.25886466666667,0,0,0.133313,0,0,1,3.35057,0.749066137693835
"LIFR",1.921504,2.84797,1.871188,301,354,259,2.29805966666667,10.91661,13.854278,12.938345,2023,1903,1664,4.41686933333333,0.608849773497705
"LIFR.AS1",0.368842,0.293546,0.387011,14,10,15,1.37635166666667,1.410332,2.354211,2.406719,73,83,81,1.45546466666667,0.967780843652946
"LIG1",12.152296,13.667155,11.602818,204,174,159,2.08582133333333,22.513524,15.819322,17.841025,401,209,249,0.015195,3.03963409328585
"LIG3",52.495698,49.330821,52.678069,557,457,484,19.938875,88.658642,67.896858,68.199706,824,562,574,17.4216843333333,1.13664280752612
"LIG4",6.793606,7.104365,5.951968,397,337,303,3.77287833333333,8.639446,9.061986,9.193936,601,483,444,7.45507,0.564498973199906
"LILRA1",0,0,0,0,0,0,0.930424,0,0,0,0,0,0,1.039156,0.9466779393043
"LILRA2",0.123706,0.206003,0.067265,4,7,4,0.766118666666667,0.243072,0.063986,0.060841,7,4,3,1.56881966666667,0.687521467382101
"LILRA4",0,0,0.039764,0,0,1,7.04940233333333,0.286205,0,0,1,0,0,12.7801926666667,0.584128431876303
"LILRA5",0,0,0.066014,0,0,1,20.3797463333333,0.045393,0,0.065635,1,0,1,29.0123626666667,0.712364653552545
"LILRA6",0.098742,0.343365,0.228427,3,6,5,0.0511366666666667,0.100727,0.113086,0.06024,4,3,2,0.014329,1.03628770021035
"LILRB1",0.056653,0.072464,0.158708,2,2,5,0.640838666666667,0,0.091337,0.034854,0,3,1,1.31525066666667,0.708708862625674
"LILRB2",0.023988,0,0.027214,1,0,1,2.02515733333333,0,0,0.54307,0,0,5,12.1247456666667,0.230492644213017
"LILRB3",0.256497,0.747266,0.145361,6,7,3,7.146292,0.843043,0.589252,0.823322,7,5,12,4.21061633333333,1.56340276828416
"LILRB4",0,0.037847,0,0,0,0,3.023148,0.041425,0,0,3,0,0,11.5819773333333,0.319754828149428
"LILRB5",0.072883,0.091149,0.093549,4,4,4,5.44681066666667,0.269001,0.06675,0.100277,5,3,4,8.556199,0.674620805475762
"LILRP2",0,0,0,0,0,0,0.19347,0,0,0,0,0,0,0.039649,1.14795474241787
"LIM2",0.095056,0,0,1,0,0,30.0194466666667,0,0,0,0,0,0,51.273018,0.593412201045416
"LIMA1",48.628151,63.683956,46.459355,1740,1672,1697,0.039673,37.106438,26.919424,30.59431,1537,738,825,0.177270666666667,0.883121468526637
"LIMCH1",4.692672,5.519398,4.84649,316,230,310,0,12.024202,9.484695,10.433097,938,499,580,0,1
"LIMD1",14.521348,5.306701,13.556865,1190,398,1095,8.29612633333333,19.580275,17.291323,8.818053,2279,987,1050,11.7221363333333,0.730704819518126
"LIMD2",19.392319,22.370434,15.496699,255,263,254,0.101324,20.386782,22.514082,25.590899,376,326,331,0.485452333333333,0.741406489650627
"LIME1",9.637964,4.488315,7.651198,126,69,94,4.822668,4.356485,6.910428,8.52419,90,78,75,8.10095433333333,0.639786530811805
"LIMK1",15.512953,14.68348,13.447329,619,472,509,14.9563776666667,29.053402,24.896461,27.82598,1432,992,918,24.9882016666667,0.613985448909797
"LIMK2",32.752255,38.233784,29.372696,921,825,901,0.0276003333333333,14.319184,17.781568,26.579255,599,512,593,0.024914,1.00262103291918
"LIMS1",13.903457,25.455298,14.817806,881,1325,794,0.0652343333333333,15.676618,11.633107,11.387651,826,482,522,0.365839333333333,0.779911888123493
"LIMS1.AS1",0,0,0,0,0,0,78.8858603333333,0.444066,0,0,2,0,0,60.7547766666667,1.29359807686671
"LIMS2",45.130148,39.872554,46.792553,2600,1682,2406,22.391221,17.497987,17.323031,26.070016,1083,949,1206,52.241259,0.439343874268638
"LIMS3",1.580771,3.245395,1.905438,25,40,24,2.92363833333333,1.573566,1.397844,1.934499,33,19,25,13.1536103333333,0.277218196695208
"LIMS3.LOC440895",0.040591,0.071008,0.074375,2,2,3,0.715026,0.112622,0.145557,0,5,5,0,0.981547,0.865498522114287
"LIMS4",0,0,0,0,0,0,1.293314,0,0,0,0,0,0,2.57196866666667,0.642030827818012
"LIN28A",2.411523,1.202609,2.360263,132,52,114,6.55343833333333,0.096695,0.124557,0.205518,7,6,10,26.643523,0.27324441726669
"LIN28B",5.710851,7.599623,6.220075,444,480,444,69.2795736666667,3.142834,6.176586,5.22441,266,412,368,130.448787333333,0.534653647952254
"LIN28B.AS1",1.647238,0.804252,2.662337,31,12,22,20.623261,0.974444,1.338361,1.872875,20,19,16,19.053774,1.07826392179347
"LIN37",14.942384,16.301378,14.8413,99,101,108,902.545464333333,11.929982,7.839856,14.460774,123,69,104,3548.593261,0.254549013899915
"LIN52",15.845225,10.761432,20.585208,185,135,165,0.210341,8.186895,8.835168,7.120516,203,131,198,0.0167916666666667,1.19035298938655
"LIN54",3.489099,5.280389,3.174494,179,225,155,0.0131303333333333,4.996353,4.421642,4.282835,282,188,175,0,1.01313033333333
"LIN7A",1.477575,1.279587,1.335655,125,96,110,2.47438233333333,20.025606,12.605205,11.291979,1871,957,840,10.9894846666667,0.289785793962676
"LIN7B",7.955864,7.651646,8.547001,40,36,37,2.08094033333333,26.87423,23.918169,27.304769,151,113,117,3.00889966666667,0.768525178854148
"LIN7C",5.604978,5.626995,5.287583,375,303,309,14.3487893333333,8.358927,13.570749,13.7906,661,822,784,29.7566493333333,0.499039709006881
"LIN9",1.623251,3.731068,1.080049,55,77,41,10.7920936666667,3.016819,1.343579,2.024234,109,46,49,10.0162026666667,1.07043180154517
"LINC.PINT",1.740891,3.036544,3.21528,22,28,26,1.90048033333333,5.499392,3.593628,4.149327,92,36,42,1.22403766666667,1.30415072406597
"LINC.ROR",0.415385,0.243562,0.244367,3,3,4,0.341694666666667,0.69747,0.796438,0.384398,8,7,4,0.1365,1.18054964070978
"LINC00028",0,0,0,0,0,0,2.17054633333333,0,0,0,0,0,0,5.176996,0.513282885942185
"LINC00032",0.045828,0.164592,0.087158,2,2,2,11.5758833333333,0.207135,0.084858,0.093033,2,3,1,30.8417796666667,0.394949134909639
"LINC00051",0.152438,0.377587,0.172052,2,4,2,0.178126,0.126009,0.083126,0,2,1,0,0.677829333333333,0.702172727937367
"LINC00052",0.323059,0.222758,0.201094,9,5,5,0.142022,0.059907,0.078226,0.042802,2,2,1,0.219558333333333,0.936422612011179
"LINC00092",0.137579,0.263336,0.061231,4,5,2,1.79643666666667,0.207489,0,0,6,0,0,7.349534,0.334921286225874
"LINC00102",0.056385,0.071184,0,1,1,0,11.2975316666667,0.141208,0,0,3,0,0,6.078867,1.73721750481633
"LINC00106",22.734974,26.344446,17.929554,44,40,30,18.6016766666667,16.237846,9.969169,13.880244,36,17,21,19.3721423333333,0.962180429821266
"LINC00112",0,0,0,0,0,0,6.36142333333333,0,0,0,0,0,0,9.68956233333333,0.688655260503805
"LINC00113",0.699086,1.16191,0.261681,3,4,1,0,0.194906,0,0,1,0,0,0,1
"LINC00114",0.200855,0.132241,0.121021,2,1,1,86.1525943333333,0.311494,0.49479,0.511109,3,5,4,215.566349666667,0.402429068354693
"LINC00115",0.643342,0.833793,0.632379,11,12,10,0.466394,0.559707,0.529495,0.564706,12,8,8,4.46582433333333,0.268284143538459
"LINC00158",0.711488,0.763124,0.963959,6,8,14,0,0.789965,0.587915,0.959492,11,7,9,0,1
"LINC00160",0,0,0,0,0,0,11.3028053333333,0,0,0,0,0,0,13.579525,0.843841300270985
"LINC00161",0.098443,0,0,1,0,0,13.4400476666667,0,0.107423,0,0,1,0,23.6523853333333,0.585746469212526
"LINC00163",0,0,0.036822,0,0,1,32.3005526666667,0,0.069685,0,0,2,0,48.2373473333333,0.676327106763577
"LINC00173",3.236713,1.198941,3.456122,22,7,13,0.784927,4.924768,1.586602,4.183762,34,12,23,1.13676166666667,0.835342110374188
"LINC00174",6.741198,7.110025,8.193288,174,125,132,5.27360833333333,7.265812,7.849266,8.24686,201,138,146,2.815171,1.64438457236473
"LINC00184",0,0.037889,0.034347,0,1,1,0,0,0,0,0,0,0,0.133159666666667,0.882488169510681
"LINC00189",0,0,0.092585,0,0,1,1.25182633333333,0.220655,0.205846,0,3,2,0,1.069348,1.08818155928019
"LINC00200",0.132275,0.216232,0.20265,3,4,4,5.601517,0.108658,0.095085,0.271443,3,2,5,7.532406,0.773699352796855
"LINC00205",26.889599,21.433578,17.461004,1554,1158,1172,0,32.200314,33.444466,39.757977,2277,2167,1948,0.030853,0.9700704174116
"LINC00207",0,0,0,0,0,0,3.26008466666667,0.127338,0,1.235223,1,0,3,3.19748233333333,1.01491425772926
"LINC00208",0,0,0,0,0,0,0.25264,0,0,0,0,0,0,0.058397,1.18352565247256
"LINC00210",0.13752,0.056871,0.103321,3,1,2,2.195626,0.076016,0.150218,0.112521,2,3,2,3.68018033333333,0.682799758214445
"LINC00211",0,0.041297,0.038555,0,1,1,4.89391433333333,0.027789,0,0,1,0,0,6.16673533333333,0.822398771435027
"LINC00216",0.361379,0.4471,0.242734,5,5,3,10.9821763333333,0.424541,0.236129,0.594427,7,3,7,12.708891,0.874044175661863
"LINC00221",0.363116,0.855134,0.440344,6,13,7,85.6649566666667,0.386763,0.199535,0.51699,10,3,10,101.098272666667,0.848838617961862
"LINC00222",0.040401,0.209323,0,1,1,0,1.388792,0.139969,0,0,1,0,0,8.401143,0.254095911529056
"LINC00237",0,0,0,0,0,0,0.0640026666666667,0,0.60895,0.680264,0,8,8,0.040435,1.02265174342142
"LINC00239",0,0,0,0,0,0,37.8380133333333,0,0,0.192591,0,0,1,28.0114836666667,1.338711724625
"LINC00240",0.808952,1.321799,1.957143,9,7,14,0,0.311715,0.199005,0.554809,9,2,6,0,1
"LINC00242",0.362912,0.488189,0.602876,13,14,19,0,0.32579,0.742992,0.765501,14,24,22,0,1
"LINC00243",0.237106,0.195735,0.153206,7,5,4,34.600543,0.084338,0.19031,0.166513,3,5,4,75.9940793333333,0.462380267525159
"LINC00244",0,0.204469,0,0,1,0,7.53045366666667,0,0,0.204619,0,0,1,8.04748266666667,0.942853828070335
"LINC002481",0.114786,0,0.043222,3,0,1,9.46346366666667,0.063253,0.041606,0.094729,2,1,2,8.596902,1.09029597954284
"LINC00251",0,0,0,0,0,0,4.04606866666667,0,0,0,0,0,0,5.64738833333333,0.759105443165273
"LINC00254",0,0,0,0,0,0,4.153996,0,0,0.384104,0,0,1,9.269738,0.501862462314034
"LINC00261",0.167354,0.343743,0.168603,1,4,3,3.170433,0.105531,0.058808,0.425645,2,4,1,3.350189,0.958678576953783
"LINC00269",0.031495,0.039032,0.036351,1,1,1,1.98119733333333,0.03613,0,0.080572,1,0,2,4.90204866666667,0.505112292646858
"LINC00271",0.418355,2.206457,0.95329,9,9,12,2.200295,0.942676,0.626461,0.486452,19,14,9,2.72094533333333,0.860075790775749
"LINC00272",0,0,0,0,0,0,2.73770766666667,0,0,0.407167,0,0,1,6.40626,0.504668708182898
"LINC00276",0.337268,0.365452,0.467134,9,7,5,3.56438066666667,0.245549,0.438718,0.334216,7,6,6,2.988934,1.14426076407047
"LINC00278",0,0,0.206686,0,0,2,379.006784666667,0.101503,0,0.070818,1,0,1,550.822472,0.688639560635121
"LINC00280",0,0.074799,0.068132,0,2,2,0.100080333333333,0,0,0.036218,0,0,1,0.180438,0.931925550798376
"LINC00290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"LINC00293",0,0,0,0,0,0,5.01706,0,0,0,0,0,0,7.69520766666667,0.691997273747305
"LINC00294",6.067296,5.74201,6.413341,304,232,285,54.170541,8.759785,8.692323,10.607691,528,398,435,25.6942006666667,2.06676130478378
"LINC00297",0,0,0,0,0,0,1.194784,0,0,0,0,0,0,0.194738333333333,1.83704158372196
"LINC00298",0,0,0,0,0,0,8.37822966666667,0.08365,0.034088,0,3,1,0,0.364932,6.87084020791268
"LINC00299",0.161388,0.05898,0.019643,6,2,1,125.419185,0.430514,0.034553,0.021149,14,1,1,185.078899,0.679384850616512
"LINC00301",0,0,0,0,0,0,10.8698816666667,0,0,0,0,0,0,14.022798,0.790124560462483
"LINC00303",0.036684,0,0,1,0,0,43.472372,0,0,0,0,0,0,59.3161196666667,0.737321502871435
"LINC00304",3.304128,2.033469,3.029701,80,40,62,11.319629,0.332999,1.266556,1.574279,9,27,34,74.8219723333333,0.162480988305602
"LINC00305",0,0,0,0,0,0,1635.04622233333,0.560016,0,0,1,0,0,1406.89915466667,1.16204787602183
"LINC00307",0,0,0,0,0,0,0.165408333333333,0,0,0,0,0,0,0.344373,0.866878710992659
"LINC00308",0,0,0,0,0,0,1.96253133333333,0,0,0,0,0,0,2.47391033333333,0.852794415822093
"LINC00309",0,0,0,0,0,0,22.2499003333333,0,0,0,0,0,0,24.5694183333333,0.909285460867282
"LINC00310",1.303515,1.31906,0.48591,14,14,7,6.48973966666667,0.522683,1.210008,0.973127,11,12,9,8.46100266666667,0.791643331108528
"LINC00311",0.286251,0.200989,0.216691,6,4,4,5423.19533,0,0.102717,0.248668,0,2,4,3589.47508933333,1.51071799554168
"LINC00313",0.790631,0.840738,0.487199,6,3,3,0.0823226666666667,1.780106,1.469835,0.532892,8,6,4,0.225583666666667,0.883107939591232
"LINC00314",0.554198,1.484401,0.478154,3,7,3,2.087845,0.592925,0.743987,0.609489,4,4,3,0.507932666666667,2.04773400580663
"LINC00316",0,0.36305,0,0,1,0,233.601635333333,0.242908,0,0,1,0,0,269.379056,0.86767680457222
"LINC00317",0,0.210018,0,0,1,0,1.54989933333333,0,0.184539,0,0,1,0,3.12380333333333,0.618336794270015
"LINC00319",0.522024,0.103033,0.167254,28,4,8,9.95425266666667,0.547486,0.814573,1.001587,33,37,38,10.5188863333333,0.950981922181771
"LINC00320",0.147151,0.07703,0.169044,6,4,10,0.888117333333333,0.376676,0.121737,0.704311,14,5,7,0.542518333333333,1.22404855263741
"LINC00323",0.361805,0.22381,0.204519,2,3,2,1.04150966666667,0,0,0,0,0,0,0.979121,1.03152342209833
"LINC00324",0.427648,0.406699,0.223681,13,10,6,0.259498666666667,0.462108,0.107595,0.409197,17,3,10,0.261514666666667,0.998401921076885
"LINC00326",1.211388,0.715757,0.643572,7,8,7,0,0.573955,0,0.497237,7,0,4,0,1
"LINC00327",3.269913,3.329633,2.611393,66,65,56,13.7456746666667,2.712943,1.84254,2.322171,63,42,42,32.243214,0.443569465535633
"LINC00330",0.103214,0.042393,0.158057,3,1,4,26.188611,0.084656,0.074681,0.042442,3,2,1,26.901086,0.974464255620731
"LINC00334",0.617236,0.80422,1.467137,11,7,9,8.29813033333333,0.357431,0.799737,0.459117,5,14,7,9.81615633333333,0.859651991593193
"LINC00336",0.032469,0.163326,0.22188,1,4,6,68.1920276666667,0.027278,0.070971,0.081056,1,2,2,70.3513466666667,0.969736815058478
"LINC00339",8.158471,5.845315,5.74008,85,69,71,95.1508886666667,11.72623,10.55822,13.952942,125,84,102,113.749851,0.837917329118507
"LINC00343",1.868445,1.483609,1.566255,62,40,46,8.160676,2.501098,1.847748,1.448274,88,54,40,4.61809366666667,1.63056661983979
"LINC00346",0.571872,0.881228,0.514347,57,70,45,6.457627,0.902528,0.85561,1.263109,108,78,101,10.7554783333333,0.634395878120371
"LINC00347",0,0,0.124618,0,0,1,1.28519666666667,0,0,0,0,0,0,1.40992133333333,0.948245336915562
"LINC00348",0,0,0,0,0,0,0.660966333333333,0,0,0,0,0,0,0.843562333333333,0.900954800009474
"LINC00350",0,0,0,0,0,0,0.0165323333333333,0.138973,0,0,2,0,0,1.14697133333333,0.473472708997512
"LINC00351",0.343153,0.310302,0.478506,4,3,5,6.223088,0.293302,0.090715,0.199743,4,1,2,6.15030833333333,1.01017853542446
"LINC00354",0.618055,0.077444,0.070499,1,1,1,32.2494556666667,0.681402,0.273368,1.520645,11,4,7,29.7734603333333,1.08045878840123
"LINC00355",0.130868,0.278032,0.427092,4,6,9,3.63626066666667,0.121365,0.19229,0.705078,4,5,12,2.89078566666667,1.19160011983869
"LINC00358",0,0,0,0,0,0,3.38765966666667,0,0,0,0,0,0,4.91333966666667,0.741993511957343
"LINC00364",0,0,0,0,0,0,0.0335373333333333,0,0,0,0,0,0,0,1.03353733333333
"LINC00365",0.284278,0.144334,0.029089,3,2,1,2.62259733333333,0,0.365954,0,0,5,0,4.18009266666667,0.69933060399563
"LINC00367",0,0,0,0,0,0,4.72167366666667,0,0,0,0,0,0,21.5876553333333,0.253309765100896
"LINC00373",0,0,0,0,0,0,1.28045766666667,0,0,0,0,0,0,3.66788266666667,0.488542199861065
"LINC00374",0,0,0,0,0,0,4.59571166666667,0.276569,0,0,3,0,0,2.076835,1.81865835076196
"LINC00375",0,0,0,0,0,0,13.1353943333333,0,0,0,0,0,0,14.8723413333333,0.890567688564493
"LINC00376",0,0,0,0,0,0,4.099169,0.105958,0.417685,0.153441,1,3,1,4.63773866666667,0.904470622263678
"LINC00381",0,0.157036,0,0,1,0,28.0949296666667,0.14893,0,0,1,0,0,31.6321673333333,0.891602735713683
"LINC00382",0,0,0,0,0,0,32.6529443333333,0,0,0,0,0,0,25.4471,1.27246255102954
"LINC00383",0,0,0.150202,0,0,1,0.295598,0,0,0.324725,0,0,2,0.391047666666667,0.931382892941843
"LINC00395",0,0,0,0,0,0,19.9070556666667,0,0,0,0,0,0,23.6733593333333,0.847353430240914
"LINC00396",0,0,0,0,0,0,16.290051,0,0,0,0,0,0,22.113227,0.74805871979711
"LINC00397",0,0,0,0,0,0,1.489816,0,0,0,0,0,0,2.09674033333333,0.804011874421502
"LINC00398",0.090989,0,0.103054,1,0,1,0,0,0,0,0,0,0,0.273178666666667,0.785435717846356
"LINC00399",0,0,0,0,0,0,0.177936666666667,0,0,0.451586,0,0,1,0.304008333333333,0.903319891871857
"LINC00402",0.039661,0,0.066704,2,0,3,1.01811366666667,0.115644,0.021616,0,7,1,0,1.836554,0.711466683400586
"LINC00408",0,0.089204,0,0,1,0,0.237993666666667,0,0,0,0,0,0,2.295163,0.375700281493409
"LINC00410",0.068878,0.085519,0,2,2,0,21.772511,0.143333,0.112476,0.083042,5,3,2,34.2973776666667,0.645161553219445
"LINC00421",0,0,0,0,0,0,45.083457,0,0,0,0,0,0,77.463064,0.587326757976212
"LINC00424",0,0,0,0,0,0,9.01234966666667,0,0,0,0,0,0,14.0447726666667,0.665503553194268
"LINC00426",0.892485,1.713464,1.762649,6,8,12,3.94945566666667,1.273559,1.403741,1.703237,8,7,8,11.0941123333333,0.40924505496986
"LINC00442",0,0,0,0,0,0,12.6142923333333,0,0,0,0,0,0,3.45584433333333,3.05537880475029
"LINC00443",0,0,0,0,0,0,1.73010566666667,0,0,0,0,0,0,3.962839,0.550109658336018
"LINC00445",0,0,0,0,0,0,4.27661433333333,0,0,0,0,0,0,8.91058433333333,0.532422121225075
"LINC00449",0.547211,0.754255,0,6,6,0,18.9327786666667,0.734296,0.214387,0,9,2,0,44.8045433333333,0.435170339361532
"LINC00452",0.045684,0.056573,0.103409,2,2,4,331.390391666667,0.037777,0.02488,0.028206,2,1,1,496.684059666667,0.667874297379127
"LINC00454",0,0,0,0,0,0,4.74699133333333,0,0,0.447499,0,0,3,4.03704466666667,1.1409450806273
"LINC00456",0.070884,0.020669,0.053529,5,1,3,23.3087913333333,0.014712,0.016707,0.017947,1,1,1,28.4806113333333,0.824568766857549
"LINC00457",0.029393,0,0,1,0,0,72.0510963333333,0,0,0,0,0,0,1.37064,30.8149260677848
"LINC00458",0.51584,0.196276,0.141034,5,2,1,9.61799,0.740935,0.364421,0.261138,10,3,2,15.2265286666667,0.654359919987816
"LINC00459",0,0,0,0,0,0,2.43367366666667,0,0,0,0,0,0,2.497086,0.981867093536352
"LINC00460",0.098251,0.040644,0.036834,3,1,1,96.2342576666667,0.121483,0.107231,0.039732,3,3,1,51.6893946666667,1.84542370019257
"LINC00461",0.796641,1.522057,0.742677,34,56,28,26.5696033333333,4.19817,1.151628,2.56501,233,28,79,43.0105656666667,0.626431469709883
"LINC00462",0.085653,0.530842,0.09676,1,5,1,43.887911,0.35451,0.748778,1.167547,5,8,11,64.9626576666667,0.680504888490621
"LINC00463",0,0,0.036209,0,0,1,0.137580333333333,0.226503,0.069977,0.039736,5,2,1,0.038236,1.09568569509566
"LINC00466",0.387458,0.538987,0.303512,3,2,4,14.312435,0,0.167316,0,0,2,0,38.1127163333333,0.391495054178842
"LINC00467",3.942002,5.421727,6.049976,59,60,60,6.05864766666667,5.502806,2.988041,2.702254,101,46,40,13.149011,0.498879226729463
"LINC00471",0.639161,0.532962,0.537938,11,7,8,1.717447,1.071883,0.523981,0.442921,22,8,6,10.1910096666667,0.242824113367906
"LINC00472",2.683133,4.464346,3.438905,312,402,235,0,3.842212,2.10298,2.358503,415,147,220,0.0280766666666667,0.97269010417511
"LINC00474",0.118465,0,0,1,0,0,1.33978366666667,0,0,0,0,0,0,1.46971066666667,0.947391813238042
"LINC00476",2.424013,5.876877,4.872,42,38,32,10.3725113333333,7.368932,7.323784,8.324348,72,71,57,10.4699863333333,0.991501733553359
"LINC00477",0.082916,0,0,2,0,0,4.540819,0.035305,0,0.154536,1,0,3,3.77797566666667,1.15965827089813
"LINC00479",0,0,0.217365,0,0,1,18.5352493333333,0,0,0,0,0,0,8.26309133333333,2.10893411609098
"LINC00484",0.199404,1.780779,0,1,3,0,0.33325,0,0,0,0,0,0,0.962721333333333,0.679286446505226
"LINC00485",0,0.024783,0.022188,0,1,1,0,0.016091,0,0,1,0,0,1.26251333333333,0.441986345568498
"LINC00486",0.114659,0.275107,0.529947,3,7,14,0,0.473551,0.174336,0.408154,17,4,10,0,1
"LINC00486.1",0,0,0,0,0,0,9.60523666666667,0.116291,0,0,3,0,0,2.070773,3.45360489579225
"LINC00487",0.173971,0,0,1,0,0,2.55269466666667,0.080635,0,0.21136,3,0,1,9.588232,0.335532378461925
"LINC00488",0,0.069113,0,0,2,0,16.1629893333333,0.657412,0.323802,0.128253,29,11,4,51.234203,0.328577605239489
"LINC00489",0,0,0,0,0,0,12.8068473333333,0,0,0,0,0,0,19.1533516666667,0.685089386703337
"LINC00491",1.071898,0.929695,0.81632,14,15,14,5.54356566666667,2.710113,2.745936,1.175292,48,39,16,6.79314666666667,0.839656424619238
"LINC00492",0,0,0,0,0,0,26.2679086666667,0,0,0,0,0,0,16.7408066666667,1.53701627998126
"LINC00494",0.039398,0.023925,0,2,1,0,11.4055966666667,0.020204,0.029536,0.086242,1,1,3,23.884897,0.498519108464329
"LINC00499",0.25929,0.929975,0.294877,2,10,4,0,0.788675,0.258132,0.163576,18,4,2,0.0346623333333333,0.966498893197684
"LINC00501",0.068907,0.118017,0.069808,2,3,2,4.430346,0.113315,0.111351,0.124326,4,3,3,4.69207633333333,0.954018477967237
"LINC00504",3.066814,5.836665,1.688656,152,208,109,0.159022,3.70458,2.78834,2.461747,200,175,127,0.49664,0.774416025229848
"LINC00506",1.712327,3.867113,1.585597,113,204,89,44.788588,2.465907,2.251279,2.393256,195,136,130,85.5490896666667,0.529047598031928
"LINC00507",0.094563,0.57193,0.13165,2,10,2,0.112120333333333,0.443777,0.379988,0.224155,11,6,4,1.26362633333333,0.491300316203543
"LINC00511",139.853952,105.060649,43.999796,570,395,517,17.6453366666667,27.168122,28.82641,16.386443,384,242,205,15.6670746666667,1.1186928143999
"LINC00515",0.201583,0.500387,0.908169,1,2,4,102.434599333333,1.335757,1.765381,2.718007,8,8,11,58.0684743333333,1.75109651130711
"LINC00517",0,0,0,0,0,0,4.59448133333333,0,0,0,0,0,0,2.86739666666667,1.44657551720839
"LINC00519",0.563916,0.571495,0.478193,6,6,3,9.48410033333333,0.381453,0.308079,0.350488,6,3,3,11.578481,0.833494945322359
"LINC00520",0.463239,0.960896,0.660766,3,2,3,0,0.099723,0,0.414863,1,0,3,0.143004666666667,0.874887066661145
"LINC00523",0,0,0,0,0,0,1.06838366666667,0,0,0,0,0,0,1.21899833333333,0.932124930242549
