"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg__TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"ACMSD",0,0.090128,0.068505,0.0528776666666667,0,2,1,0.255707,0.275251,0.059046,0.196668,1,2,1,0.879841080957013
"ACNATP",0,0.075637,0,0.0252123333333333,0,1,0,0.143095,0.130653,0.100771,0.124839666666667,2,2,1,0.911429747469195
"ACO1",7.828545,10.438737,8.19943,8.82223733333333,589,574,554,9.414829,8.829655,9.906688,9.383724,628,626,488,0.945926272051658
"ACO2",44.21915,38.397711,34.421423,39.0127613333333,1102,814,929,76.722101,90.811985,92.660824,86.7316366666667,1805,2351,1468,0.456081327712607
"ACOD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACOT1",3.574162,4.075885,3.688916,3.77965433333333,68,59,57,2.580575,3.185492,1.979403,2.58182333333333,39,58,23,1.33441934135966
"ACOT11",0.37798,0.458171,0.465699,0.43395,35,34,33,0.582734,0.576701,0.609753,0.589729333333333,40,51,26,0.902008895434611
"ACOT12",0.838379,0.711122,0.64397,0.731157,19,13,12,0.331608,0.188218,0.467097,0.328974333333333,5,2,2,1.30262636123146
"ACOT13",12.191412,9.46509,13.396844,11.6844486666667,229,175,231,4.473594,5.647834,5.032359,5.05126233333333,165,201,127,2.09616572013322
"ACOT2",21.539035,15.077116,15.11408,17.2434103333333,178,108,135,14.610747,12.124256,16.719956,14.4849863333333,110,123,100,1.17813538485741
"ACOT4",0.146906,0.447474,0.101508,0.231962666666667,5,12,3,0.210825,0.819407,0.499504,0.509912,6,26,10,0.815916865795269
"ACOT6",0,0.122286,0,0.040762,0,1,0,0.113721,0.104565,0.160646,0.126310666666667,1,1,1,0.924045230859929
"ACOT7",38.203304,38.030315,39.780133,38.6712506666667,695,547,661,141.034258,158.621084,147.569266,149.074869333333,2164,2658,1722,0.264343063185031
"ACOT8",9.983366,11.016138,11.40912,10.8028746666667,177,144,156,15.109551,19.026084,18.961389,17.699008,206,295,187,0.631203252422089
"ACOT9",23.22135,28.851472,24.154281,25.4090343333333,541,489,487,19.733347,15.220957,15.831859,16.928721,376,398,279,1.47300157849148
"ACOX1",33.537489,28.271905,20.230548,27.3466473333333,771,581,655,26.69153,36.454793,34.43575,32.5273576666667,665,715,462,0.845478120141747
"ACOX2",5.459635,7.803665,5.815802,6.35970066666667,51,58,35,0,0.720589,0,0.240196333333333,0,2,0,5.93430287516304
"ACOX3",8.870189,7.235071,11.373044,9.15943466666667,158,135,150,9.956542,12.099373,8.284384,10.113433,181,210,142,0.91415808838427
"ACOXL",0.239138,0.162594,0.206492,0.202741333333333,7,4,5,0.165362,0.317846,0.200234,0.227814,4,5,4,0.979579425982546
"ACOXL.AS1",0.293391,0.058293,0.342878,0.231520666666667,10,2,13,0.133131,0.04982,0.073672,0.085541,5,2,2,1.13447641928464
"ACP1",58.248272,76.17287,65.299677,66.5736063333333,903,859,858,61.586263,66.10944,74.714785,67.4701626666667,798,920,684,0.986905882819382
"ACP2",169.629988,98.736759,157.367625,141.911457333333,899,467,753,115.861262,97.504509,108.715051,107.360274,595,540,395,1.31885470623056
"ACP3",0,0.025974,0.047048,0.0243406666666667,0,1,2,0.048184,0.022238,0,0.023474,2,1,0,1.00084678913843
"ACP4",0.556063,0.142491,0.132265,0.276939666666667,10,2,2,0.140216,0.12039,0.201053,0.153886333333333,2,2,2,1.10664250869309
"ACP5",7.63295,1.018418,10.927006,6.52612466666667,32,7,35,0.900021,1.872376,0.519606,1.09733433333333,4,9,1,3.58842390888879
"ACP6",24.331622,19.56541,23.987726,22.6282526666667,367,301,340,5.681603,4.537779,4.413437,4.87760633333333,128,125,95,4.02004682291584
"ACP7",0.259018,0.140654,0.195719,0.198463666666667,11,5,8,0.348403,0.256502,0.265236,0.290047,13,11,7,0.929007754497834
"ACR",0.050784,0.062833,0,0.0378723333333333,1,1,0,0,0.561401,0,0.187133666666667,0,4,0,0.874267458227815
"ACRBP",0.933344,1.400639,0.994766,1.109583,9,11,8,0.871936,1.387368,0.356541,0.871948333333333,8,10,2,1.12694509909016
"ACRP1",0,0,0,0,0,0,0,0.316991,0,0,0.105663666666667,2,0,0,0.904434169402329
"ACRV1",0.230836,0.190941,0.387534,0.269770333333333,4,4,4,0.419432,0.594965,0.365907,0.460101333333333,5,9,3,0.869645348815973
"ACSBG1",1.680716,3.357604,1.221717,2.086679,49,54,34,0.253329,0.789068,1.028992,0.690463,21,18,25,1.82593703618476
"ACSBG2",0.206484,0.414199,0.534768,0.385150333333333,2,2,6,0.326791,0.354839,0.057953,0.246527666666667,2,2,1,1.11120705169534
"ACSF2",52.435691,50.495669,51.622443,51.5179343333333,334,301,283,0.770281,0.767876,3.321446,1.61986766666667,2,5,7,20.0460256071458
"ACSF3",19.896846,16.478566,14.431669,16.9356936666667,339,249,243,15.821189,18.561092,20.415246,18.2658423333333,217,288,178,0.930958187882329
"ACSL1",22.571965,34.049958,24.018834,26.8802523333333,390,247,333,62.19037,73.44608,83.471369,73.0359396666667,894,1047,659,0.376577273940995
"ACSL3",125.144372,117.20619,162.941162,135.097241333333,2688,1748,2708,130.996535,121.985228,113.197501,122.059754666667,2784,3004,2053,1.10594435769827
"ACSL4",25.373504,30.774505,32.691471,29.61316,1627,1473,1507,61.049607,65.37075,77.690858,68.0370716666667,3385,3357,2270,0.443430743236188
"ACSL5",0.550356,0.183705,0.680974,0.471678333333333,9,2,6,0.344508,0.341116,0.484939,0.390187666666667,7,4,5,1.05861846470129
"ACSL6",5.279576,2.761154,5.097792,4.37950733333333,259,134,211,16.646079,21.155853,18.209522,18.6704846666667,1030,1182,804,0.273481178755568
"ACSM1",0,0.132055,0,0.0440183333333333,0,1,0,0.124507,0.048926,0,0.057811,1,1,0,0.98696112380504
"ACSM2A",0.231348,3.931815,1.327585,1.83024933333333,4,10,8,2.771496,1.037998,0.161293,1.32359566666667,12,12,4,1.21804725922625
"ACSM2B",0.259345,0.573845,1.003013,0.612067666666667,6,3,7,0.143928,1.678159,1.180417,1.00083466666667,5,15,6,0.80569758887291
"ACSM3",0.848148,3.771251,3.221045,2.61348133333333,19,43,27,3.546028,4.370048,3.432423,3.782833,37,79,10,0.755510663519578
"ACSM4",0.291138,0.408874,0.146039,0.282017,9,5,4,0.149807,0.241539,0.10526,0.165535333333333,4,7,2,1.09993834020762
"ACSM5",0,0.083985,0,0.027995,0,1,0,0,0.179494,0,0.0598313333333333,0,2,0,0.969960943470879
"ACSM6",0.184682,0.037403,0,0.0740283333333333,5,1,0,0.069018,0.123371,0.333466,0.175285,2,3,6,0.913845010642809
"ACSS1",2.170075,1.974672,2.210112,2.11828633333333,125,92,110,0.066638,0.220548,0.348834,0.212006666666667,3,9,8,2.57282935737427
"ACSS2",53.386125,66.083436,55.009702,58.1597543333333,306,259,305,148.399461,146.694353,101.822483,132.305432333333,739,725,433,0.443791024100226
"ACSS3",7.547094,17.434579,3.069008,9.350227,223,394,163,0.627096,0.612727,1.358752,0.866191666666667,13,15,29,5.54617576794095
"ACTA1",0.240853,0.05949,0.233685,0.178009333333333,5,1,4,0.242012,0.585729,0.672663,0.500134666666667,3,10,8,0.785269055844764
"ACTA2",6.327661,72.105899,6.461854,28.2984713333333,99,1023,93,2.655925,3.057572,5.813821,3.84243933333333,28,47,56,6.05035382305254
"ACTA2.AS1",0.315759,0.698281,0.224611,0.412883666666667,3,12,3,1.477382,1.384338,1.539489,1.46706966666667,11,14,11,0.572697109350648
"ACTB",1508.849694,1933.919489,1684.423797,1709.06432666667,16993,17349,16522,2178.850167,2041.670166,2557.016143,2259.17882533333,20799,21935,16943,0.756605763888822
"ACTBL2",0.024972,0,0,0.008324,1,0,0,0.259337,0.108094,0,0.122477,9,4,0,0.898302593282535
"ACTBP1",0,0,0,0,0,0,0,0,0,0.113546,0.0378486666666667,0,0,1,0.96353161315105
"ACTBP12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTBP14",0,0.087714,0,0.029238,0,1,0,0.082744,0,0,0.0275813333333333,1,0,0,1.00161220003996
"ACTC1",0.053354,2.151921,0.356773,0.854016,1,24,3,0.551692,0.56988,1.037101,0.719557666666667,8,10,7,1.07819355869232
"ACTE1P",0.119998,0.161713,0.036773,0.106161333333333,4,4,1,0.167169,0.110276,0.053288,0.110244333333333,5,3,1,0.996322431128523
"ACTG1",1419.3332,1648.589858,1463.03336,1510.318806,26010,23050,24917,1435.350734,1536.991071,1807.979395,1593.4404,23732,27012,21393,0.947867857588155
"ACTG1P10",0.214912,0,0,0.0716373333333333,3,0,0,0,0.152769,0.117731,0.0901666666666667,0,2,1,0.983003210518269
"ACTG1P12",0.129923,0,0.07344,0.0677876666666667,2,0,1,0.075795,0.069278,0.213601,0.119558,1,1,2,0.953758239114603
"ACTG1P14",0.068188,0.168552,0.154416,0.130385333333333,1,2,2,0.318918,0.072779,0.11227,0.167989,4,1,1,0.967804776700237
"ACTG1P15",0.293313,0.090251,0.165597,0.183053666666667,4,1,2,0,0.078194,0.12056,0.0662513333333333,0,1,1,1.10954484152267
"ACTG1P16",0,0,0.080944,0.0269813333333333,0,0,1,0,0.076282,0,0.0254273333333333,0,1,0,1.00151546574729
"ACTG1P17",0.273704,0.544365,0.24387,0.353979666666667,5,6,5,0.328328,0,0.561058,0.296462,2,0,4,1.04436510030118
"ACTG1P19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTG1P21",0.079274,0.098001,0,0.0590916666666667,1,1,0,0,0.084559,0,0.0281863333333333,0,1,0,1.03005810555091
"ACTG1P23",0,0.089191,0,0.0297303333333333,0,1,0,0,0,0,0,0,0,0,1.02973033333333
"ACTG1P24",0,0.23497,0.214522,0.149830666666667,0,2,2,0,0,0,0,0,0,0,1.14983066666667
"ACTG1P25",0.684438,0.755264,0.295411,0.578371,14,16,9,0.609463,0.450252,0.430654,0.496789666666667,18,15,9,1.05450420666987
"ACTG2",7.933159,66.52499,5.367457,26.6085353333333,155,991,99,0.239946,0.184371,2.284464,0.902927,2,2,27,14.5084574097342
"ACTL10",0.108181,0.047738,0.13155,0.095823,3,1,3,0.141201,0.158296,0.137933,0.14581,3,4,2,0.956374093436084
"ACTL11P",0.016099,0,0,0.00536633333333333,1,0,0,0.019075,0,0,0.00635833333333333,1,0,0,0.999014267615081
"ACTL6A",127.358034,224.770196,142.955043,165.027757666667,297,293,270,67.288182,35.925033,85.845286,63.0195003333333,123,104,102,2.59339352544462
"ACTL6B",28.097481,15.805406,34.483202,26.1286963333333,158,77,164,154.861852,109.866441,166.128293,143.618862,576,645,448,0.187587538431421
"ACTL7A",0,0,0,0,0,0,0,0,0,0.078863,0.0262876666666667,0,0,1,0.974385674192064
"ACTL7B",0,0,0.060404,0.0201346666666667,0,0,1,0,0,0.088939,0.0296463333333333,0,0,1,0.990762200224737
"ACTL8",0,0,0,0,0,0,0,0.049515,0,0,0.016505,1,0,0,0.983762991820011
"ACTL9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTN1",90.571305,205.524402,69.241953,121.77922,1789,3484,1635,42.915893,53.04208,30.351943,42.1033053333333,709,901,468,2.84848735034365
"ACTN1.AS1",0.171928,0.531569,0.196484,0.299993666666667,1,2,1,0,0,0,0,0,0,0,1.29999366666667
"ACTN2",1.088077,0.737005,1.599137,1.14140633333333,35,16,39,10.431195,12.550374,2.658834,8.546801,163,226,63,0.224306166362254
"ACTN3",0.045257,0.139648,0.025741,0.0702153333333333,2,5,1,0.026669,0.072504,0,0.0330576666666667,1,3,0,1.03596862775973
"ACTN4",278.496919,323.301901,259.392949,287.063923,4353,4197,3672,88.341101,89.90874,113.006576,97.0854723333333,944,1111,817,2.93686634878042
"ACTN4P1",0,0,0,0,0,0,0,0,0,0.16696,0.0556533333333333,0,0,2,0.94728067294819
"ACTP1",0,0,0,0,0,0,0,0,0,0.734219,0.244739666666667,0,0,1,0.803380840813032
"ACTR10",106.898089,119.583704,114.844543,113.775445333333,926,725,903,175.090819,207.781083,223.094765,201.988889,1347,1561,1119,0.565427230518678
"ACTR1A",74.839265,81.902002,83.592002,80.1110896666667,2113,1784,2155,135.467299,131.59114,164.703958,143.920799,3143,3440,2547,0.559692537071002
"ACTR1AP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR1B",21.363274,19.600556,20.09068,20.3515033333333,569,419,496,28.348357,31.987461,34.845941,31.727253,679,815,581,0.652407439553003
"ACTR2",75.976968,94.052154,82.283986,84.1043693333333,4054,4017,3903,90.130579,85.113097,98.337326,91.1936673333333,4098,3983,3193,0.923104284653651
"ACTR3",45.55178,67.520844,47.924974,53.665866,1318,1529,1194,83.778842,80.647357,87.559013,83.9950706666667,1903,1958,1481,0.643165133827447
"ACTR3B",10.065129,3.446338,9.264419,7.591962,128,93,123,23.73554,20.329805,21.54651,21.8706183333333,309,312,235,0.375676856426634
"ACTR3BP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR3C",0.124921,0.064517,0.014714,0.0680506666666667,4,4,1,0.030079,0.14202,0.021249,0.0644493333333333,2,4,1,1.00338328299954
"ACTR3P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR5",2.283258,2.083983,2.205831,2.191024,85,62,72,2.282428,2.070326,3.460384,2.60437933333333,72,72,77,0.885318581895468
"ACTR6",13.415528,14.382194,12.825706,13.5411426666667,179,170,172,24.835879,26.636835,23.772285,25.0816663333333,388,418,287,0.55752352939515
"ACTR6P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR8",27.345583,31.670753,28.516672,29.1776693333333,451,420,408,23.771453,22.759294,31.53109,26.0206123333333,450,503,352,1.11683883995868
"ACTRT1",0.102041,0,0,0.0340136666666667,2,0,0,0,0,0.167548,0.0558493333333333,0,0,2,0.979319334703057
"ACTRT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTRT3",1.292807,1.228868,1.115009,1.212228,30,23,23,1.443018,1.511988,0.769716,1.241574,29,33,11,0.986908306395417
"ACVR1",7.037928,8.229634,8.26402,7.84386066666667,266,286,274,6.034686,8.207685,6.259893,6.834088,217,313,134,1.12889473116292
"ACVR1B",23.506718,19.491365,37.165374,26.7211523333333,1068,588,961,55.209179,56.089019,59.415097,56.9044316666667,1548,1896,1377,0.478739736069136
"ACVR1C",0.0076,0,0,0.00253333333333333,1,0,0,0.137088,0.073565,0.237864,0.149505666666667,13,9,9,0.872143011039238
"ACVR2A",16.277364,13.847823,12.988231,14.3711393333333,858,613,699,25.003915,23.782342,23.796881,24.1943793333333,1564,1417,966,0.610101925114567
"ACVR2B",4.35859,4.450622,4.619946,4.476386,801,656,751,6.214092,4.560656,8.131002,6.30191666666667,990,790,922,0.749992947057279
"ACVR2B.AS1",0.424389,0.268246,0.324133,0.338922666666667,16,8,11,0.930023,0.683623,1.107894,0.90718,30,24,25,0.702043156213187
"ACVRL1",0.590729,2.94744,0.548938,1.362369,17,29,14,2.000151,0.803904,0.719904,1.174653,17,40,28,1.08631997840575
"ACY1",20.950655,16.690042,15.695317,17.7786713333333,158,95,107,10.842162,5.437314,8.266339,8.18193833333333,50,52,41,2.04517506561342
"ACY3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACYP1",10.41891,8.717873,14.17402,11.103601,56,39,67,24.106168,34.772803,28.12398,29.0009836666667,116,175,91,0.403440138312798
"ACYP2",10.213957,4.257689,7.281641,7.25109566666667,107,43,69,20.955971,15.854271,16.292319,17.7008536666667,172,145,100,0.441214920652196
"ADA",1.881756,4.803617,1.30235,2.66257433333333,34,81,20,0.922875,1.829261,0.70398,1.15203866666667,13,16,8,1.70190916644001
"ADA2",2.245861,1.223755,1.282529,1.58404833333333,57,32,50,3.304161,5.684611,5.357241,4.78200433333333,106,185,127,0.446912209739495
"ADAD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAD1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAD2",0.3516,0,0,0.1172,2,0,0,0,0.258936,0.627989,0.295641666666667,0,1,3,0.862275449101796
"ADAL",7.68946,6.63051,7.245079,7.18834966666667,179,129,165,9.378484,7.193559,10.742324,9.104789,227,237,166,0.81034345859836
"ADAM10",123.897107,145.822332,94.147613,121.289017333333,2639,2371,2045,34.061006,24.686719,34.283331,31.010352,691,616,515,3.82029592593463
"ADAM11",76.352617,40.073029,61.625283,59.3503096666667,3716,1536,3032,23.644833,33.066844,44.802479,33.838052,1084,1499,1443,1.73231010926405
"ADAM12",263.2453,223.75449,242.910757,243.303515666667,19064,13110,16722,8.973317,5.716452,10.949544,8.54643766666667,581,454,513,25.5910659239626
"ADAM15",60.668103,38.00024,71.175865,56.614736,825,388,844,18.903104,21.508581,19.628954,20.0135463333333,201,239,154,2.74179022836364
"ADAM17",20.368008,22.287947,19.327487,20.6611473333333,954,877,913,9.86407,13.149275,14.571838,12.5283943333333,391,394,303,1.60116173432063
"ADAM18",0.173553,0,0.041788,0.0717803333333333,3,0,1,0,0,0,0,0,0,0,1.07178033333333
"ADAM19",29.941341,40.231067,28.930422,33.0342766666667,3088,3156,2634,18.28921,16.943459,15.284239,16.8389693333333,1567,1633,872,1.9078611567021
"ADAM1B",0.246283,0.130195,0.235106,0.203861333333333,7,3,6,0.801417,0.629309,0.734751,0.721825666666667,20,17,13,0.699177249264685
"ADAM2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM20",0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,0.055566,0.051316,0.039092,0.048658,2,2,1,0.995734230479972
"ADAM20P1",0.548452,0.338998,0.190061,0.359170333333333,19,9,7,0.531878,1.184369,1.160243,0.95883,20,37,23,0.693868448682802
"ADAM20P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM21",0.668215,0.347816,0.872414,0.629481666666667,26,11,31,0.175871,0.28972,0.247976,0.237855666666667,6,11,6,1.31637452616312
"ADAM21P1",0.092513,0.167063,0.171162,0.143579333333333,3,4,4,0,0.045823,0,0.0152743333333333,0,1,0,1.12637471054621
"ADAM22",4.293794,2.708427,3.651038,3.55108633333333,478,274,429,14.849654,14.25824,14.463086,14.52366,1382,1676,1175,0.293170961830737
"ADAM23",37.576591,23.373305,38.05317,33.001022,1238,742,1078,30.45531,32.68447,48.390528,37.1767693333333,1224,1432,1029,0.890620725476439
"ADAM24P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM28",0.348438,0.553339,0.041631,0.314469333333333,9,6,4,0.264589,0.406801,0.059004,0.243464666666667,8,6,4,1.05710227927667
"ADAM29",0.239099,0.065655,0.330303,0.211685666666667,6,2,12,0.651684,0.674166,0.788744,0.704864666666667,24,20,14,0.710722493320095
"ADAM30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM32",2.254211,1.354362,2.923583,2.17738533333333,55,59,42,0.915902,4.743727,0.839031,2.16622,58,83,36,1.00352639214373
"ADAM33",2.494698,2.736092,1.700388,2.31039266666667,101,92,56,0.541507,0.630154,0.831368,0.667676333333333,18,23,18,1.98503306696803
"ADAM3A",0.436679,0.176368,0.214035,0.275694,6,2,3,0,0.22629,0.585903,0.270731,0,4,5,1.00390562597434
"ADAM3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM5",0,0.04341,0,0.01447,0,1,0,0,0,0.408493,0.136164333333333,0,0,1,0.892890201036059
"ADAM6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM7",0,0,0,0,0,0,0,0.067906,0.02098,0.122618,0.0705013333333333,3,1,3,0.934141760371465
"ADAM8",5.202434,6.064427,4.039568,5.102143,86,51,59,2.265081,4.232185,7.470717,4.65599433333333,41,65,39,1.0788806778036
"ADAM9",71.058484,58.878118,62.020836,63.9858126666667,3410,2438,2937,10.682031,11.502737,12.462503,11.5490903333333,377,445,328,5.1785277610162
"ADAMDEC1",0,0,0.041296,0.0137653333333333,0,0,1,0,0,0.059317,0.0197723333333333,0,0,1,0.994109469531925
"ADAMTS1",58.569233,141.380568,62.579103,87.5096346666667,2243,3762,2049,14.234685,4.588657,3.552739,7.45869366666667,508,136,33,10.4637474951313
"ADAMTS10",42.167717,37.796595,30.528394,36.830902,656,454,461,40.162073,43.284464,61.364231,48.270256,489,643,476,0.767824344164154
"ADAMTS12",2.859441,10.976222,1.680552,5.17207166666667,349,1188,204,0.710176,1.783791,0.892537,1.12883466666667,84,197,58,2.89927243449624
"ADAMTS13",8.033716,6.591312,8.465815,7.69694766666667,314,196,249,7.587088,8.243445,8.27368,8.03473766666667,214,262,204,0.962612085434836
"ADAMTS14",1.42471,0.587428,0.773549,0.928562333333333,121,40,57,0.211393,0.27945,0.297526,0.262789666666667,15,22,15,1.52722372081495
"ADAMTS15",17.611965,40.095153,16.907602,24.8715733333333,1580,2875,1319,0.56087,0.968467,0.586154,0.705163666666667,42,81,31,15.1724868639198
"ADAMTS16",38.407432,28.686978,28.018399,31.7042696666667,364,175,311,0.24045,0.264744,0.214627,0.239940333333333,12,15,10,26.3756801738578
"ADAMTS17",1.589791,1.49711,1.624783,1.57056133333333,80,45,50,3.07163,1.239608,0.531282,1.61417333333333,149,45,17,0.983317097055538
"ADAMTS18",0.011209,0.177952,0.012741,0.0673006666666667,1,2,1,1.411995,0.853451,1.538275,1.267907,55,54,37,0.470610420386139
"ADAMTS19",0.180133,0.223756,0.149189,0.184359333333333,4,5,10,0.147189,0.945675,0.829666,0.640843333333333,9,26,8,0.721799156125001
"ADAMTS19.AS1",0.111602,0,0,0.0372006666666667,1,0,0,0,0.11952,0,0.03984,0,1,0,0.997461788993178
"ADAMTS2",2.426145,2.693979,2.505131,2.54175166666667,114,108,129,0.175824,2.047144,0.477721,0.900229666666667,11,49,15,1.86385452705805
"ADAMTS20",0.301329,0.112757,0.27111,0.228398666666667,27,9,20,0.016112,0.074527,0.040071,0.04357,1,4,1,1.17711190113425
"ADAMTS3",0.311518,0.618834,0.46883,0.466394,30,34,23,3.556929,2.233924,2.107003,2.63261866666667,298,186,99,0.403674080479683
"ADAMTS4",6.532971,7.047095,3.966088,5.848718,241,351,176,0.176331,0.196548,0.19162,0.188166333333333,24,29,18,5.76410710172734
"ADAMTS5",9.333422,9.994655,11.137729,10.1552686666667,1385,1186,1450,0.116874,0.274268,0.109096,0.166746,15,38,10,9.56100870855068
"ADAMTS6",0.660235,2.234675,0.319661,1.07152366666667,44,48,29,0.860627,0.362985,0.694859,0.639490333333333,13,27,21,1.26351685310333
"ADAMTS7",47.865694,42.976341,40.737031,43.8596886666667,3447,2438,2449,2.369279,2.937719,5.177745,3.49491433333333,151,167,164,9.98009869376079
"ADAMTS7P1",0.2297,0.232345,0.325576,0.262540333333333,17,14,21,0.086825,0.074869,0,0.053898,5,5,0,1.19797203650954
"ADAMTS7P3",0.460425,0.514069,0.4573,0.477264666666667,27,24,23,0,6.523979,0.11581,2.213263,0,4,4,0.45973973081776
"ADAMTS7P4",0.92401,0.851023,0.514302,0.763111666666667,15,7,5,0.874956,1.666587,1.639669,1.39373733333333,3,6,7,0.73655185225001
"ADAMTS8",3.929698,1.378664,3.233674,2.84734533333333,189,53,134,0.211062,0.449382,0.148566,0.26967,8,16,4,3.03019314730074
"ADAMTS9",15.906889,31.515497,16.64845,21.3569453333333,1115,1769,829,2.512999,1.057654,1.747753,1.772802,43,41,29,8.06294330909071
"ADAMTS9.AS1",0.308365,0.600059,0.487865,0.465429666666667,7,6,5,0.155837,0.017463,0,0.0577666666666667,1,1,0,1.38539974159392
"ADAMTS9.AS2",0.169311,0.907569,0.112358,0.396412666666667,6,13,4,0.04114,0.126266,0.115591,0.0943323333333333,2,5,4,1.27604076397267
"ADAMTSL1",28.516986,26.791015,30.129519,28.4791733333333,2165,1551,1738,1.119975,1.214395,1.457011,1.26379366666667,21,44,54,13.022023061289
"ADAMTSL2",0.121693,0.420352,0.182929,0.241658,7,20,9,1.004098,1.776381,1.365861,1.38211333333333,47,95,46,0.521242202302157
"ADAMTSL3",0.847963,1.791333,1.116183,1.25182633333333,48,72,20,1.089258,0.855606,0.779536,0.908133333333333,33,31,23,1.18012001257774
"ADAMTSL4",1.589016,2.016736,1.720831,1.77552766666667,70,68,61,0.631448,0.521852,1.128889,0.760729666666667,18,20,28,1.57635082728013
"ADAMTSL4.AS1",1.104908,0.342468,0.654419,0.700598333333333,16,4,6,0.295683,0.509,0.412938,0.405873666666667,5,10,1,1.20963808744313
"ADAMTSL5",3.215463,1.806809,1.858656,2.29364266666667,27,25,26,5.476837,2.295622,2.572993,3.448484,10,10,3,0.74039665348165
"ADAP1",12.000304,6.450336,13.338759,10.5964663333333,167,77,148,57.062331,75.582106,67.987821,66.8774193333333,602,900,577,0.170844243155227
"ADAP2",0.829332,2.203443,4.074633,2.369136,11,7,13,1.320459,15.044578,8.125916,8.163651,24,52,21,0.367663063554035
"ADAR",81.262583,104.679305,79.527831,88.4899063333333,3440,3058,3093,90.499122,99.654405,78.045495,89.399674,3324,3711,2823,0.989936162085422
"ADARB1",105.018409,174.424258,70.337136,116.593267666667,1757,1868,1443,54.505339,78.157127,58.321949,63.6614716666667,1010,1399,747,1.81859869000301
"ADARB2",1.462916,2.153002,0.868352,1.49475666666667,39,48,24,2.242743,3.617584,1.425322,2.42854966666667,203,287,100,0.727641979616454
"ADARB2.AS1",0,0.189939,0,0.063313,0,1,0,0.185428,0,0,0.0618093333333333,1,0,0,1.00141613623036
"ADAT1",27.014364,30.208847,30.118773,29.1139946666667,245,210,212,50.081633,51.644642,49.027029,50.2511013333333,391,471,308,0.587577513131035
"ADAT2",6.534624,5.544724,3.678619,5.25265566666667,206,149,184,0.865768,0.88184,1.068114,0.938574,56,60,47,3.22538921220787
"ADAT3",1.184894,0.938623,1.665099,1.262872,19,10,19,0.355735,0.817905,0.128549,0.434063,4,9,1,1.57794462307444
