"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg__TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"MAGEB10",0.0379,0.114396,0,0.0507653333333333,1,3,0,0,0.025494,0.048104,0.0245326666666667,0,1,2,1.02560451952402
"MAGEB16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MAGEB17",0,0,0.06595,0.0219833333333333,0,0,1,0.143911,0.036873,0.034911,0.0718983333333333,3,1,1,0.953433083672425
"MAGEB18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MAGEB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MAGEB3",0.115964,0.076358,0,0.0641073333333333,2,1,0,0,0,0,0,0,0,0,1.06410733333333
"MAGEB4",0,0,0,0,0,0,0,0,0,0.021624,0.007208,0,0,1,0.992843583450489
"MAGEB5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MAGEB6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MAGEC1",0,0.079476,0,0.026492,0,1,0,0,0.153681,0,0.051227,0,3,0,0.976470353215814
"MAGEC2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MAGEC3",0.118685,0.117817,0.378214,0.204905333333333,2,3,4,1.009608,0.326297,0.525957,0.620620666666667,14,11,18,0.743483875107932
"MAGED1",315.16003,350.093584,407.096032,357.449882,8678,7308,7193,299.650112,294.966632,243.246366,279.287703333333,7453,10438,9175,1.27886410191071
"MAGED2",748.11182,694.929114,776.080725,739.707219666667,8815,5998,6456,548.412835,524.341675,439.984602,504.246370666667,5553,7550,6968,1.46603174742119
"MAGED4",148.689041,153.660033,155.627912,152.658995333333,2140,1607,1470,156.40431,151.037744,131.805136,146.41573,1937,2539,2155,1.04235141889765
"MAGED4B",133.348301,122.067233,170.842467,142.086000333333,2409,1943,2114,112.229738,146.520687,118.489746,125.746723666667,2161,3474,3222,1.12891281284428
"MAGEE1",15.603855,22.754521,22.734083,20.364153,1033,1140,1001,30.455712,35.778766,28.275718,31.5033986666667,1720,2792,2407,0.657289818184757
"MAGEE2",0.251553,0.13243,0,0.127994333333333,10,4,0,0.145151,0.02129,0.100469,0.08897,5,1,5,1.03583600405276
"MAGEF1",26.536843,27.282991,35.838656,29.8861633333333,744,579,671,30.417847,28.437019,24.999377,27.9514143333333,733,942,910,1.06682744330637
"MAGEH1",38.134952,41.871991,48.677819,42.8949206666667,891,747,769,49.524967,40.897202,40.549195,43.6571213333333,1016,1141,1185,0.982932158546956
"MAGEL2",5.3886,9.633854,11.477595,8.83334966666667,412,554,572,14.040478,13.031875,11.02542,12.6992576666667,905,1171,1131,0.717801643412649
"MAGI1",17.057522,22.176057,21.741789,20.3251226666667,1274,1187,1186,34.252177,29.391292,23.853913,29.165794,2306,2599,2159,0.70693059385961
"MAGI1.AS1",0,0.194874,0,0.064958,0,1,0,0,0,0,0,0,0,0,1.064958
"MAGI1.IT1",0.066026,0.057647,0.095224,0.0729656666666667,3,2,3,0.100563,0,0.052429,0.0509973333333333,4,0,3,1.02090236829018
"MAGI2",13.406607,17.168826,3.500803,11.3587453333333,356,258,247,69.01658,90.077181,32.863652,63.9858043333333,865,1754,1541,0.190176077069714
"MAGI2.AS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MAGI2.AS3",90.611611,74.626975,70.768941,78.6691756666667,973,616,574,29.892766,23.874609,18.187592,23.984989,264,427,394,3.18868163866979
"MAGI3",4.148056,4.342306,3.627141,4.03916766666667,481,363,291,5.788729,3.921924,3.643588,4.45141366666667,555,518,549,0.924378147539834
"MAGIX",2.736718,1.224292,1.535983,1.832331,44,21,24,1.834087,2.356811,1.882763,2.02455366666667,19,33,38,0.936445939516585
"MAGOH",22.361153,16.857167,24.310656,21.1763253333333,162,95,124,20.528457,15.024089,17.516354,17.6896333333333,116,135,144,1.18655753902787
"MAGOHB",20.793528,13.292167,12.516355,15.5340166666667,170,86,97,11.696676,7.57701,8.168948,9.14754466666667,91,102,92,1.62936130953714
"MAGT1",16.803969,12.538205,15.622345,14.988173,1215,675,769,4.962829,3.209935,2.718369,3.63037766666667,300,239,226,3.45288746425508
"MAIP1",21.168609,34.244581,51.99989,35.80436,141,134,149,28.965468,30.033536,23.454609,27.4845376666667,130,194,172,1.29208205626133
"MAJIN",0,0,0.126123,0.042041,0,0,1,0,0,0,0,0,0,0,1.042041
"MAK",0.491454,0.219005,0.296181,0.335546666666667,25,10,13,0.370109,0.287475,0.108174,0.255252666666667,17,20,6,1.06396640463885
"MAK16",6.757654,7.215612,7.180417,7.05122766666667,327,266,283,4.814306,5.741281,5.601208,5.38559833333333,248,322,308,1.26084154473648
"MAL",8.924369,12.736719,22.181074,14.614054,120,126,211,0.126286,0,0.255047,0.127111,1,0,4,13.8531644177015
"MAL2",6.509782,9.017198,12.641873,9.38961766666667,264,233,361,6.619262,8.397002,5.914755,6.97700633333333,208,369,367,1.30244570864283
"MAL2.AS1",0,0.188284,0.20754,0.131941333333333,0,1,1,0,0,0.126164,0.0420546666666667,0,0,1,1.08625907022152
"MALAT1",869.967038,597.532129,638.536825,702.011997333333,8170,4996,4305,1784.269024,674.403418,806.599862,1088.42410133333,14747,9364,10610,0.645306080958669
"MALL",0.863659,0.446393,0.875564,0.728538666666667,23,14,18,1.473737,0.425755,0.430523,0.776671666666667,43,18,22,0.972908331402444
"MALRD1",0.303488,0.044526,0.461218,0.269744,27,2,4,0,0.028734,0.253014,0.093916,0,1,1,1.16073263394996
"MALSU1",37.284269,27.644386,37.963478,34.2973776666667,215,128,159,23.896254,29.731623,27.732629,27.1201686666667,122,205,207,1.2552334975326
"MALT1",6.727312,3.095028,4.199523,4.67395433333333,451,201,209,5.083441,3.773804,4.429945,4.42906333333333,282,421,380,1.04510741263533
"MAMDC2",19.058291,1.691841,1.090533,7.28022166666667,1127,46,44,1.481393,0.904387,1.360895,1.24889166666667,65,64,44,3.6819122011954
"MAMDC2.AS1",2.664029,3.319542,2.955779,2.97978333333333,30,13,17,1.44884,0.264842,0.504988,0.739556666666667,15,8,16,2.28781471141115
"MAMDC4",9.088585,4.157224,9.441985,7.562598,291,217,234,3.981824,4.571216,2.096967,3.55000233333333,132,283,183,1.88188870525854
"MAML1",12.394401,9.014948,10.156443,10.5219306666667,706,306,387,8.105529,9.357666,9.327057,8.930084,452,575,497,1.16030545830898
"MAML2",7.421987,6.380422,6.092474,6.63162766666667,874,638,561,1.334638,1.517824,1.558901,1.47045433333333,157,243,263,3.08915957833937
"MAML3",9.052395,16.420683,11.654179,12.3757523333333,938,1119,1022,2.648956,1.532423,1.458464,1.87994766666667,301,238,197,4.64444284462113
"MAMLD1",6.221853,2.970964,3.071772,4.08819633333333,428,133,157,1.801218,0.72372,0.796209,1.107049,105,54,56,2.41484480585565
"MAMSTR",2.955729,0.762131,0.832053,1.51663766666667,51,18,17,1.504253,0.568277,1.159251,1.07726033333333,40,21,47,1.21151770256368
"MAN1A1",5.944507,2.800631,2.92977,3.891636,512,185,175,0.852249,0.900263,0.666093,0.806201666666667,65,94,75,2.70824464968382
"MAN1A2",13.692997,12.681894,10.039013,12.137968,1361,871,772,6.715579,8.310058,11.469988,8.831875,773,1482,1316,1.33626271692836
"MAN1B1",52.029019,46.780555,55.787499,51.5323576666667,1543,1185,1128,39.535298,37.448194,36.374402,37.7859646666667,1001,1509,1323,1.35441668444085
"MAN1B1.DT",1.191768,2.230655,3.116863,2.179762,35,49,59,1.36245,0.971608,1.321861,1.21863966666667,34,34,53,1.43320343892406
"MAN1C1",5.938835,6.257837,6.876467,6.357713,236,198,188,28.049252,11.768286,18.549079,19.455539,1002,672,1104,0.359692941848171
"MAN2A1",15.829996,9.690835,9.833579,11.7848033333333,1076,507,523,2.686576,3.377344,3.73992,3.26794666666667,213,260,301,2.99553961936419
"MAN2A2",147.574974,163.426669,171.759483,160.920375333333,2492,2162,2229,94.546129,97.612214,83.529146,91.8958296666667,1493,2234,1927,1.74303169382677
"MAN2B1",48.002446,46.190219,57.330256,50.5076403333333,910,525,563,16.347958,16.686724,17.309826,16.7815026666667,268,282,329,2.89669783813547
"MAN2B2",14.023894,16.80387,30.745018,20.5242606666667,708,620,628,12.686503,29.364183,10.241565,17.4307503333333,606,693,682,1.16784505662466
"MAN2C1",153.883037,112.697577,135.062245,133.880953,1459,781,838,91.424852,84.496856,74.42271,83.4481393333333,775,941,913,1.59720455731533
"MANBA",10.23546,12.136906,13.695142,12.0225026666667,445,353,393,9.544807,8.535662,7.210917,8.430462,302,395,382,1.38089763435415
"MANBAL",23.6206,23.466824,27.086905,24.7247763333333,464,371,355,28.990344,24.687329,25.696889,26.4581873333333,487,569,625,0.936870887398467
"MANCR",0.141243,0.184265,0.329685,0.218397666666667,1,1,3,0.323481,0.118903,0,0.147461333333333,2,1,0,1.06182023853237
"MANEA",4.18295,3.701394,2.80712,3.56382133333333,260,148,144,1.321429,1.673223,1.055139,1.34993033333333,79,112,96,1.94210920579064
"MANEA.DT",0.167494,0.427904,0.663599,0.419665666666667,6,12,17,0.302149,0.513602,0.201234,0.338995,10,23,9,1.06024717543132
"MANEAL",35.256831,56.839294,57.584616,49.8935803333333,1111,1332,1237,60.322606,62.836238,58.940068,60.6996373333333,1664,2255,2367,0.824860283349477
"MANEALP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MANF",108.273174,94.257537,124.365601,108.965437333333,718,474,545,78.189053,61.350441,57.052991,65.5308283333333,446,448,489,1.65284936454396
"MANSC1",7.203571,8.110398,10.261146,8.52503833333333,233,184,215,8.481982,9.032137,6.499827,8.00464866666667,227,334,264,1.05779122383675
"MANSC4",0.11702,0.235524,0.36452,0.239021333333333,3,5,7,0.141207,0.243637,0.028611,0.137818333333333,3,8,1,1.0889447788238
"MAOA",5.718824,1.60356,0.568184,2.63018933333333,216,25,29,13.315456,3.845765,3.911784,7.024335,683,147,249,0.45239752993031
"MAOB",0.565999,0.219335,0.387516,0.39095,26,6,12,4.374527,1.006839,0.849916,2.077094,167,54,49,0.452033639531324
"MAP10",0.774537,2.097765,1.480634,1.45097866666667,48,99,63,1.186363,0.961634,0.80163,0.983209,64,71,64,1.23586503826206
"MAP11",22.867768,25.610194,29.639464,26.039142,453,413,380,23.920663,27.235673,20.004531,23.720289,422,728,822,1.09380363635716
"MAP1A",65.424784,92.526769,81.886245,79.9459326666667,13262,14222,10989,90.473592,104.959537,77.941195,91.1247746666667,15879,25181,19794,0.87865542097174
"MAP1B",165.263653,191.73884,187.398924,181.467139,37194,32941,28880,205.723193,188.708449,161.759263,185.396968333333,40475,50488,45790,0.97891688170429
"MAP1LC3A",60.217319,64.724477,67.842063,64.2612863333333,806,620,591,106.501681,111.199213,121.137427,112.946107,1181,1738,2124,0.57273818344082
"MAP1LC3B",93.902417,112.956794,124.679675,110.512962,3428,3150,3179,107.782513,95.242338,101.254324,101.426391666667,3466,4150,4650,1.08871317426571
"MAP1LC3B2",6.024151,4.300128,4.891166,5.071815,65,35,36,8.051134,5.162214,9.779499,7.66428233333333,49,49,84,0.700786835701376
"MAP1LC3C",1.080444,0.1486,0.928847,0.719297,21,2,12,0.368982,0.148287,0.167488,0.228252333333333,6,3,4,1.39979135666205
"MAP1S",37.763808,31.776704,47.88204,39.1408506666667,523,349,482,34.212392,37.267688,36.503158,35.9944126666667,444,727,806,1.08505170843907
"MAP2",106.860631,96.181378,89.533104,97.5250376666667,9930,7081,5814,176.095339,157.09156,133.96004,155.715646333333,15375,17821,15383,0.62868666895649
"MAP2K1",30.009422,20.663386,21.590687,24.0878316666667,1158,575,565,25.215939,20.285526,27.512645,24.3380366666667,796,930,1286,0.990125320154377
"MAP2K2",206.808444,219.504262,301.578639,242.630448333333,1278,906,995,218.463977,236.216082,254.016498,236.232185666667,1052,1608,1888,1.02697046629102
"MAP2K3",5.864708,7.798235,8.401348,7.35476366666667,172,147,147,9.56116,7.057844,7.313412,7.977472,174,207,230,0.930636560789793
"MAP2K4",34.709056,36.391413,34.77184,35.2907696666667,2092,1658,1653,80.457771,58.792943,64.988752,68.079822,3774,4442,4828,0.525345442648458
"MAP2K4P1",0,0.074085,0.098523,0.057536,0,2,3,0.07836,0.09619,0.036495,0.0703483333333333,3,4,2,0.98802975355375
"MAP2K5",14.563967,7.315725,7.328855,9.73618233333333,256,113,115,14.80462,18.339339,14.337981,15.8273133333333,233,307,387,0.638021181436371
"MAP2K6",6.890617,4.528769,5.316836,5.57874066666667,378,205,194,2.944996,2.45326,1.120628,2.17296133333333,213,278,151,2.07337561840233
"MAP2K7",96.147988,87.565396,89.208531,90.9739716666667,496,378,408,110.371833,142.537845,70.54238,107.817352666667,356,565,517,0.845214199874948
"MAP3K1",9.847205,7.258424,7.538489,8.214706,1162,637,483,2.530731,3.330758,2.83881,2.90009966666667,210,369,364,2.36268474848378
"MAP3K10",29.274503,29.731304,32.365177,30.4569946666667,412,398,374,39.861618,47.813495,43.644475,43.773196,610,967,1035,0.702585418889164
"MAP3K11",19.513426,17.931097,22.227231,19.8905846666667,712,517,489,6.911766,8.014998,6.152913,7.026559,240,327,271,2.60268250275948
"MAP3K12",36.586956,107.968982,76.038261,73.5313996666667,1426,1660,1574,39.872718,94.144702,32.161967,55.393129,1461,2270,1627,1.32163972789427
"MAP3K13",13.295623,15.404794,15.651732,14.7840496666667,478,381,349,19.197951,19.238245,20.859693,19.7652963333333,661,872,880,0.760116755055859
"MAP3K14",2.045217,1.765572,2.546281,2.11902333333333,155,104,119,1.493081,2.583035,1.670454,1.91552333333333,99,250,141,1.06979878969699
"MAP3K15",0.292495,0.265302,0.383905,0.313900666666667,24,11,16,0.35186,0.266487,0.708909,0.442418666666667,21,14,40,0.910901042138482
"MAP3K19",0.375024,0,0.024202,0.133075333333333,4,0,1,0.057862,0.170177,0,0.076013,1,1,0,1.05303126759001
"MAP3K2",3.856811,4.035664,3.773627,3.88870066666667,733,509,495,3.50631,3.202649,3.465609,3.39152266666667,588,708,691,1.11321312395215
"MAP3K2.DT",6.195416,3.470105,6.451523,5.372348,44,20,30,9.063619,7.217476,5.382786,7.22129366666667,51,66,55,0.775102831545449
"MAP3K20",4.351505,1.348287,1.490347,2.396713,427,110,100,0.518915,0.553028,0.456527,0.50949,50,70,69,2.25023882238372
"MAP3K20.AS1",0.022664,0,0,0.00755466666666667,1,0,0,0,0,0,0,0,0,0,1.00755466666667
"MAP3K21",0.529708,0.7989,0.875022,0.734543333333333,40,48,45,2.468565,2.241131,1.917604,2.2091,167,200,194,0.540507722829869
"MAP3K3",8.480677,6.996999,8.141428,7.87303466666667,392,315,292,10.783351,16.284508,8.887992,11.9852836666667,470,852,580,0.683314657918781
"MAP3K4",88.704342,30.289727,47.759978,55.5846823333333,727,378,403,41.585973,49.024706,33.965971,41.52555,410,603,471,1.33060436216188
"MAP3K5",1.303486,1.713717,1.310792,1.442665,66,68,83,2.782149,6.968447,12.406432,7.385676,84,348,582,0.291290171478125
"MAP3K5.AS1",0,0,0,0,0,0,0,0,0,0.145982,0.0486606666666667,0,0,2,0.953597318738632
"MAP3K6",8.181366,6.721605,9.823998,8.242323,260,121,113,8.97213,10.455839,13.289666,10.9058783333333,166,221,314,0.776282332242882
"MAP3K7",13.856717,9.049356,11.833492,11.579855,1043,537,635,10.687601,9.678573,8.908747,9.758307,691,867,826,1.16931548802242
"MAP3K7CL",19.461413,2.273836,3.46818,8.401143,306,37,39,6.07386,1.249693,1.179268,2.83427366666667,84,31,25,2.45187063243008
"MAP3K8",0.539909,0.179653,0.529081,0.416214333333333,21,6,11,1.357938,0.491458,0.885108,0.911501333333333,25,20,35,0.740891104095489
"MAP3K9",5.015643,6.868083,6.039328,5.97435133333333,1055,1094,848,11.364991,10.157802,9.063253,10.1953486666667,2063,2522,2376,0.622968657876548
"MAP4",302.070951,244.507074,303.434721,283.337582,7904,5325,5399,244.147409,208.94738,171.49755,208.197446333333,6842,8403,8204,1.35918285325022
"MAP4K1",3.62715,3.773712,12.842261,6.74770766666667,31,21,29,15.359291,30.42002,48.314116,31.3644756666667,40,67,94,0.239389253404353
"MAP4K2",13.162149,6.677361,8.345619,9.395043,339,217,218,15.478715,17.280581,17.458905,16.7394003333333,328,551,559,0.585986155375677
"MAP4K3",88.51767,108.51042,165.887303,120.971797666667,937,859,864,93.916029,118.257993,119.042699,110.405573666667,944,1465,1230,1.09484466218553
"MAP4K3.DT",22.560451,15.222521,22.748482,20.1771513333333,345,224,218,20.949098,18.750488,16.515321,18.7383023333333,341,367,451,1.07289628944279
"MAP4K4",84.27318,82.504449,82.490591,83.0894066666667,5050,3963,4083,71.546929,70.674919,51.721219,64.647689,4120,6217,5022,1.28091952584449
"MAP4K5",61.688515,67.147048,54.308644,61.048069,1967,1455,1347,42.832001,44.386467,31.423593,39.5473536666667,1209,1715,1441,1.53026186394524
"MAP6",62.405547,92.640335,98.44383,84.4965706666667,2138,2671,2501,135.348009,141.322217,130.73835,135.802858666667,4708,7267,6533,0.624961872141775
"MAP6D1",6.126715,1.203982,2.547961,3.292886,180,31,43,3.563115,3.842813,5.314915,4.240281,90,101,189,0.819209122564229
"MAP7",10.103746,6.861287,7.636508,8.20051366666667,697,372,365,4.975312,5.694453,7.050269,5.906678,296,472,586,1.33211851872444
"MAP7D1",150.53874,190.965868,206.191219,182.565275666667,2746,2702,2819,196.549383,218.394083,148.260079,187.734515,3112,4648,4879,0.972611054563426
"MAP7D2",69.048796,93.267064,89.33712,83.8843266666667,3684,4433,3808,17.274944,24.448764,18.026086,19.916598,1006,1965,1472,4.05822814334657
"MAP7D3",4.894224,4.256619,6.236177,5.12900666666667,182,91,115,0.592612,0.425813,0.385599,0.468008,22,17,18,4.1750499089015
"MAP9",9.115855,5.930521,5.737262,6.92787933333333,895,502,465,6.948265,7.718446,6.623963,7.09689133333333,715,1171,1004,0.979126309957476
"MAPK1",61.091324,67.620535,42.825878,57.1792456666667,3022,2281,2215,54.049101,44.08699,34.635043,44.2570446666667,2405,2836,2583,1.28552905067435
"MAPK10",30.159255,51.729056,47.656705,43.181672,884,1007,863,61.767993,47.62748,48.781982,52.7258183333333,1182,1275,1291,0.8223545656556
"MAPK10.AS1",0.126813,0.082795,0,0.0698693333333333,2,1,0,0.223381,0,0,0.0744603333333333,3,0,0,0.995727157292296
"MAPK11",13.097747,17.108775,18.963646,16.390056,551,512,523,23.731638,22.642436,19.358121,21.9107316666667,850,1066,1016,0.759035383636446
"MAPK12",19.946385,22.324592,25.568126,22.6130343333333,641,516,540,22.914459,27.759809,22.379205,24.3511576666667,701,1186,1023,0.931438108026967
"MAPK13",3.933894,2.785319,1.953144,2.89078566666667,218,97,76,4.297647,5.870764,4.729312,4.96590766666667,269,321,388,0.652169943629142
"MAPK14",17.683908,9.316425,11.385221,12.7951846666667,742,408,487,9.472082,8.898556,8.371397,8.91401166666667,376,483,495,1.39148360224847
"MAPK15",20.824196,0.884001,3.113452,8.273883,288,12,20,23.820709,12.807153,13.647322,16.7583946666667,261,177,231,0.522225300995676
"MAPK1IP1L",34.837714,32.537526,36.766337,34.713859,1590,1417,1538,34.323013,34.48503,32.846591,33.884878,1750,2121,1952,1.02376333378606
"MAPK3",126.561313,119.625133,128.130442,124.772296,1082,778,687,189.879743,169.907447,174.180603,177.989264333333,1376,1733,1883,0.702680668968912
"MAPK4",1.903977,5.079977,6.222837,4.40226366666667,169,323,365,8.810194,11.551714,8.451287,9.60439833333333,647,1163,933,0.509436131768595
"MAPK6",25.203554,27.922624,26.754081,26.626753,2225,1773,1752,37.645192,40.306548,35.916365,37.956035,2668,3934,3833,0.70917774357683
"MAPK6.DT",0.163529,0.214573,0.121927,0.166676333333333,2,2,1,0,0.20777,0.460549,0.222773,0,3,7,0.954123400936505
"MAPK7",25.664364,21.277073,28.336772,25.0927363333333,524,376,402,19.611942,21.146665,23.676871,21.4784926666667,341,559,613,1.16078674492379
"MAPK8",53.697569,64.21079,70.711741,62.8733666666667,1291,1402,1433,75.417753,79.31384,69.839728,74.857107,1806,2799,2447,0.842022180817767
"MAPK8IP1",53.091506,69.351528,78.277733,66.9069223333333,2510,2557,2455,97.571067,94.565125,107.78041,99.9722006666667,3725,5013,6180,0.672530873695724
"MAPK8IP1P1",0.131325,0,0,0.043775,3,0,0,0,0,0,0,0,0,0,1.043775
"MAPK8IP2",21.770475,32.989725,37.270699,30.6769663333333,2211,2519,2450,31.426198,37.09871,34.882905,34.469271,2702,4433,4728,0.893081967580707
"MAPK8IP3",187.69369,168.146305,200.382101,185.407365333333,3912,2983,2994,162.752173,164.238338,119.489185,148.826565333333,2759,4048,3555,1.24415429879618
"MAPK9",34.729397,33.980298,33.220875,33.9768566666667,1499,1214,1220,49.602709,50.294454,49.987396,49.9615196666667,2418,3530,3700,0.686338572621974
"MAPKAP1",41.209714,39.452858,56.626418,45.7629966666667,847,687,672,31.972644,40.124051,38.815287,36.9706606666667,623,851,894,1.23155604473637
"MAPKAPK2",117.66801,56.346384,44.456057,72.8234836666667,876,495,511,117.010353,83.892361,121.388589,107.430434333333,820,974,1257,0.6808372955486
"MAPKAPK3",7.118742,5.522899,7.640008,6.76054966666667,251,157,207,4.518708,5.317867,5.174731,5.00376866666667,124,213,217,1.29261303983176
"MAPKAPK5",17.854482,17.169335,19.222103,18.0819733333333,714,512,538,28.489631,23.073734,22.245639,24.6030013333333,831,1115,1038,0.74530220441343
"MAPKAPK5.AS1",27.113371,22.871973,29.586827,26.524057,276,181,206,33.824988,23.927802,27.357829,28.3702063333333,318,321,383,0.937142105425454
"MAPKAPK5P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MAPKBP1",70.480865,78.77306,73.446407,74.233444,945,824,778,89.003529,91.595256,76.815131,85.8046386666667,1355,2010,1494,0.866698429434163
"MAPRE1",49.373528,52.688999,63.61782,55.2267823333333,2251,1831,1997,70.29639,79.21888,66.595708,72.0369926666667,2798,4275,3825,0.769839779547696
"MAPRE1P3",0,0,0,0,0,0,0,0.107485,0,0,0.0358283333333333,1,0,0,0.965410935209663
"MAPRE2",67.573372,87.198993,88.658536,81.1436336666667,3421,3330,3199,129.225277,112.624946,97.068459,112.972894,5651,7608,6882,0.72072955931668
"MAPRE3",58.90688,73.277619,76.001744,69.3954143333333,1494,1426,1273,100.567187,93.309582,94.059261,95.9786766666667,2145,2788,3076,0.725885491047637
"MAPRE3.AS1",0.227587,0.039424,0.490208,0.252406333333333,8,1,1,0.784517,0.134809,0.070893,0.330073,6,5,3,0.941607215042583
"MAPT",105.050394,199.196695,163.44587,155.897653,8631,10459,9425,263.085994,256.038045,194.731293,237.951777333333,14477,22025,20341,0.656608018366529
"MAPT.IT1",0.27086,1.095366,1.381281,0.915835666666667,15,46,51,0.819067,0.641436,0.713949,0.724817333333333,39,42,50,1.11074699311154
"MARCHF1",3.59502,4.369234,3.624304,3.86285266666667,157,127,129,33.719076,62.72132,48.367383,48.2692596666667,1527,4018,2972,0.0986995278509665
"MARCHF10",0.228642,0.73924,0.348109,0.438663666666667,3,8,4,0.659916,0.148012,0.634296,0.480741333333333,8,2,9,0.971583378055677
"MARCHF10.DT",0.098462,0.085404,0,0.0612886666666667,3,2,0,0.037814,0,0,0.0126046666666667,1,0,0,1.04807799292518
