"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg__TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"AASDHPPT",58.628575,94.077285,98.573128,83.7596626666667,1977,2473,2685,129.667907,110.451006,134.287207,124.80204,3231,3083,2547,0.673754278282504
"AASS",13.774036,8.645864,8.691924,10.370608,1272,600,554,4.313875,2.742641,4.506,3.854172,299,175,207,2.34244027611712
"AATBC",0.144469,0.015034,0,0.0531676666666667,4,1,0,0.131754,0.373232,0.069659,0.191548333333333,8,6,3,0.883864831332902
"AATF",15.556557,12.511396,24.184485,17.4174793333333,282,197,252,14.476301,19.209898,14.950782,16.212327,208,297,163,1.07001681604895
"AATK",10.041919,13.414946,14.753141,12.7366686666667,524,498,547,14.223841,16.332434,12.634368,14.396881,449,556,369,0.892172165691653
"ABALON",1.200849,0.954706,0.995018,1.050191,40,24,22,0.555463,1.470344,1.275691,1.10049933333333,13,38,21,0.976049345727
"ABAT",20.235765,20.679629,22.875907,21.263767,1501,1015,1095,28.063871,26.832749,35.879571,30.2587303333333,1227,1323,1029,0.71224156459927
"ABCA1",9.443781,4.284659,2.688057,5.47216566666667,1855,645,360,4.057191,3.554462,2.51638,3.376011,570,529,255,1.47901037421219
"ABCA10",4.203212,3.140601,2.629465,3.324426,127,77,72,2.244064,0.973671,2.240683,1.81947266666667,34,37,31,1.53377120875322
"ABCA11P",2.951542,3.925685,3.428422,3.43521633333333,94,89,71,2.783632,1.968935,3.820819,2.85779533333333,61,48,58,1.14967642140338
"ABCA12",0.045172,0.022129,0.054667,0.040656,8,3,5,0.083238,0.230357,0.054846,0.122813666666667,9,24,5,0.926828761435928
"ABCA13",0.473253,0.153458,0.298046,0.308252333333333,16,13,6,0.087452,0.016383,0.151556,0.0851303333333333,5,2,6,1.20561769692181
"ABCA17P",3.708489,2.524203,3.578368,3.27035333333333,36,18,16,2.031216,2.837622,4.432733,3.10052366666667,10,18,15,1.04141658004494
"ABCA2",65.073528,68.481942,65.791533,66.449001,2021,1255,1196,107.50449,75.111095,79.577059,87.397548,1545,1840,1190,0.763018913149039
"ABCA3",27.609577,42.459618,39.449413,36.5062026666667,3105,3571,2969,51.9705,59.537578,54.006441,55.1715063333333,4138,4756,3097,0.667708685683042
"ABCA4",1.143229,0.018773,0.021485,0.394495666666667,17,1,2,0.905126,0.080781,0.014008,0.333305,7,3,1,1.04589397524697
"ABCA5",12.626236,11.918269,12.828291,12.4575986666667,670,562,506,15.166472,15.375498,16.666334,15.7361013333333,612,687,561,0.804105950282647
"ABCA6",1.147123,0.606076,1.259058,1.00408566666667,36,30,11,0.380325,0.502694,0.140608,0.341209,12,17,6,1.49423815875577
"ABCA7",22.668326,32.522392,34.714621,29.9684463333333,715,882,818,53.395405,36.508479,39.178153,43.0273456666667,1224,1180,903,0.703391173471984
"ABCA8",41.403634,26.861255,35.063602,34.4428303333333,1731,991,983,0.39584,0.133049,0.866773,0.465220666666667,3,4,10,24.1894147002204
"ABCA9",1.381284,1.137468,5.074584,2.531112,58,43,31,1.630893,5.875754,1.09333,2.866659,74,97,41,0.913220431385338
"ABCA9.AS1",0,0.165671,0,0.0552236666666667,0,1,0,0,0,0,0,0,0,0,1.05522366666667
"ABCB1",0.30007,0.314046,0.298593,0.304236333333333,3,1,5,1.409905,3.284378,1.946045,2.21344266666667,27,71,43,0.405868866702461
"ABCB10",4.896031,7.84716,8.051324,6.931505,306,313,320,10.325898,7.423625,9.542775,9.09743266666667,388,332,292,0.785497191398289
"ABCB10P3",0,1e-06,0,3.33333333333333e-07,0,0,0,0,0,0,0,0,0,0,1.00000033333333
"ABCB10P4",0.029557,0.039022,0,0.0228596666666667,1,1,0,0.12983,0,0.121558,0.083796,3,0,2,0.943775089284945
"ABCB11",1.175122,1.322998,0.805546,1.101222,11,4,8,1.639649,3.496208,2.969016,2.70162433333333,7,12,8,0.567648634973133
"ABCB4",2.033786,0.852535,0.451585,1.11263533333333,44,12,10,0.520114,0.10443,0.985588,0.536710666666667,4,3,5,1.37477755517629
"ABCB5",0.028091,0.34729,0.350931,0.242104,3,10,12,0,0.258936,0.058403,0.105779666666667,0,2,3,1.12328345098285
"ABCB6",54.080406,38.532465,32.137188,41.583353,870,459,384,45.798715,35.435408,31.250175,37.494766,534,550,292,1.10621150418215
"ABCB7",11.18593,7.852267,6.075745,8.371314,297,164,171,7.623563,5.152974,8.512265,7.09626733333333,182,173,131,1.15748574178339
"ABCB8",18.529731,23.651367,21.054635,21.0785776666667,617,605,535,22.108301,23.197393,18.535002,21.280232,526,651,446,0.990949181618336
"ABCB9",15.865448,14.222772,16.455124,15.514448,442,382,371,13.147339,16.158433,16.129464,15.1450786666667,347,428,305,1.02287813772601
"ABCC1",5.953924,4.982028,4.693158,5.20970333333333,660,375,308,4.341232,5.649856,8.644544,6.21187733333333,333,452,284,0.861038401836378
"ABCC10",35.009112,58.850277,42.406563,45.421984,641,664,643,47.610062,53.34286,79.775617,60.2428463333333,605,657,496,0.757998472953622
"ABCC11",0.25035,0.196406,0.516811,0.321189,9,7,11,0.569528,0.322889,0.314366,0.402261,8,11,9,0.942184800119236
"ABCC12",0,0.024085,0,0.00802833333333333,0,1,0,0.051357,0.030371,0,0.0272426666666667,2,1,0,0.98129523436202
"ABCC13",0.022398,0.058119,0,0.026839,1,2,0,0.084804,0,0,0.028268,3,0,0,0.998610284478366
"ABCC2",0.146712,0.308158,0.143396,0.199422,16,10,4,0.295949,0.49826,0.480955,0.425054666666667,6,12,3,0.841667360597161
"ABCC3",0.822929,0,0.384356,0.402428333333333,11,0,3,0.450343,0.479305,0,0.309882666666667,4,3,0,1.07065187518068
"ABCC4",3.767094,1.945293,3.623133,3.11184,163,129,110,4.728571,5.721667,5.325962,5.25873333333333,242,283,134,0.656976384998029
"ABCC5",24.407761,29.952643,29.4664,27.942268,1378,1518,1344,41.572952,43.888857,45.250485,43.5707646666667,1760,2095,1575,0.649355428753619
"ABCC5.AS1",0,0,0,0,0,0,0,0,0.295589,0,0.0985296666666667,0,1,0,0.910307687032576
"ABCC6",0.709936,0.292227,1.18336,0.728507666666667,40,15,21,0.688326,0.691802,0.278854,0.552994,12,21,8,1.11301631987417
"ABCC6P1",0.402881,0.194607,0.446474,0.347987333333333,12,2,9,0.625841,0.060185,0.401571,0.362532333333333,5,1,3,0.98932502396885
"ABCC6P2",1.433948,0.663051,0.936095,1.01103133333333,12,5,6,0,0.457876,0,0.152625333333333,0,3,0,1.74473983451113
"ABCC8",14.908165,22.713792,23.804669,20.475542,270,363,349,44.948896,46.276289,61.444417,50.8898673333333,566,656,646,0.413867737646043
"ABCC9",1.933667,0.299867,0.41351,0.882348,229,35,44,1.51249,0.676152,0.605353,0.931331666666667,166,81,48,0.974637361613187
"ABCD1",7.188261,4.56707,5.591021,5.78211733333333,256,128,147,6.614678,7.050127,8.893207,7.51933733333333,192,234,142,0.796085078917719
"ABCD1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ABCD2",0.823714,0.905926,0.985813,0.905151,90,77,76,1.111828,0.947205,1.460715,1.17324933333333,91,82,86,0.87663710315184
"ABCD3",22.412866,15.820691,18.169306,18.8009543333333,1142,727,822,14.822618,16.086553,17.331049,16.0800733333333,639,817,573,1.15930148231214
"ABCD4",63.780985,46.864754,55.905635,55.5171246666667,1013,556,577,49.321733,40.153747,59.337327,49.604269,485,502,452,1.11684499714178
"ABCE1",47.892143,47.474433,56.270122,50.545566,1284,1130,1197,40.838605,40.205738,45.232008,42.092117,918,1004,713,1.19617158748548
"ABCF1",48.558347,63.90383,48.560484,53.6742203333333,990,770,800,46.260735,63.760304,59.860432,56.627157,625,761,519,0.948757897831631
"ABCF2",15.544121,48.430262,33.217097,32.39716,485,502,554,26.268774,19.429182,42.181654,29.2932033333333,443,535,432,1.10246379798505
"ABCF2.H2BE1",6.976405,9.86168,8.581834,8.47330633333333,270,289,221,5.23563,7.257672,6.208637,6.23397966666667,143,217,121,1.30955667141079
"ABCF2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ABCF2P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ABCF3",38.478334,54.941591,52.139742,48.519889,684,676,609,49.775637,52.727308,46.588001,49.696982,554,722,457,0.97678179344088
"ABCG1",9.640229,12.006134,8.714856,10.1204063333333,505,488,311,7.097047,8.637267,8.443098,8.05913733333333,274,360,227,1.22753479985512
"ABCG2",0.524925,0.589011,0.449804,0.521246666666667,43,28,26,0.071606,0.158845,0.025076,0.0851756666666667,4,11,1,1.40184369535255
"ABCG4",9.828186,11.963485,13.918554,11.9034083333333,504,512,438,11.183928,15.998495,13.278866,13.4870963333333,433,622,404,0.890682855724781
"ABCG5",0.143393,0,0.032884,0.058759,8,0,1,0.093551,0.161392,0.087861,0.114268,3,7,2,0.950183438813643
"ABCG8",0.175022,0.165036,0.187492,0.17585,13,11,10,0.279919,0.336852,0.476524,0.364431666666667,19,25,16,0.861787386445394
"ABHD1",0.980869,0.239741,0.305691,0.508767,35,9,12,1.219066,0.595476,1.404846,1.07312933333333,17,18,14,0.727772732622567
"ABHD10",21.945498,27.924148,27.804594,25.8914133333333,652,596,653,20.734833,22.479951,21.319982,21.5115886666667,502,570,353,1.19455866627272
"ABHD11",9.519305,7.909704,9.968295,9.13243466666667,144,94,107,5.79209,6.6316,4.983045,5.802245,56,74,48,1.48957214370648
"ABHD12",61.002748,58.3518,58.606077,59.3202083333333,751,570,568,62.698382,74.955257,56.465736,64.7064583333333,591,762,413,0.918025561921551
"ABHD12B",1.215684,4.568525,10.647778,5.477329,18,72,72,3.562703,1.658765,4.615794,3.27908733333333,22,21,30,1.51371741108034
"ABHD13",3.390322,2.495253,3.321503,3.069026,307,176,213,2.86622,3.359063,3.388676,3.204653,195,241,166,0.96774359263416
"ABHD14A",15.051411,20.447943,23.789903,19.7630856666667,233,218,216,25.012009,25.594496,21.460029,24.022178,268,287,164,0.829787305751988
"ABHD14A.ACY1",6.987703,5.383026,5.109098,5.826609,46,28,32,3.110936,4.517742,5.004126,4.21093466666667,22,30,23,1.31005461336303
"ABHD14B",7.978791,5.158438,4.171231,5.76948666666667,200,107,84,1.988993,2.13046,2.242736,2.12072966666667,33,40,33,2.16919995953938
"ABHD15",1.666242,0.980568,1.679204,1.44200466666667,104,46,69,0.139043,0.156659,0.265244,0.186982,6,8,8,2.0573224081466
"ABHD16A",38.772235,39.606803,45.286219,41.2217523333333,679,661,613,34.317671,41.166479,61.739668,45.7412726666667,552,678,517,0.903307717666053
"ABHD16B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ABHD17A",19.891946,16.379027,21.502911,19.2579613333333,759,552,573,13.189788,17.685175,18.251272,16.3754116666667,437,578,391,1.16589820845492
"ABHD17B",8.626714,9.022235,10.593376,9.41410833333333,391,316,341,9.608137,10.13461,9.429544,9.724097,351,345,244,0.971094194069052
"ABHD17C",13.219325,17.660275,23.594158,18.1579193333333,422,387,432,26.356909,23.923575,30.757178,27.012554,465,485,360,0.683904771172715
"ABHD18",5.486353,3.54464,4.951791,4.660928,236,155,188,3.898036,4.946809,4.114577,4.31980733333333,195,202,135,1.06412274830505
"ABHD2",36.149134,28.486848,25.146828,29.9276033333333,3943,2908,2699,24.811763,18.501694,16.975591,20.0963493333333,1534,1881,1288,1.46601683754194
"ABHD3",9.642693,6.919606,4.384585,6.98229466666667,104,59,62,2.112366,4.383957,4.812756,3.769693,34,41,40,1.67354474735935
"ABHD4",39.666519,10.931269,10.1797,20.2591626666667,306,154,175,5.832204,5.914283,14.836758,8.86108166666667,103,107,75,2.15586518652704
"ABHD5",7.984091,8.165592,14.175874,10.108519,242,266,255,6.272151,9.717485,9.994526,8.66138733333333,224,264,185,1.14978507917531
"ABHD6",8.283415,13.65003,12.504431,11.479292,185,149,202,12.738211,13.156293,8.173231,11.3559116666667,201,211,124,1.00998553054294
"ABHD8",6.351783,4.187949,6.20397,5.581234,187,106,136,7.19407,9.390167,9.704944,8.76306033333333,145,236,124,0.674095393790629
"ABI1",15.274284,15.178726,16.016221,15.4897436666667,630,503,508,19.731057,19.365981,20.50402,19.8670193333333,618,612,424,0.790229951065683
"ABI2",55.693149,35.541915,32.008028,41.0810306666667,3195,2224,2142,50.424881,51.894418,63.248999,55.1894326666667,3251,3183,2502,0.748913606519299
"ABI3",0.080843,0.106816,0.123214,0.103624333333333,1,1,1,0,0.209091,0.075429,0.09484,0,3,1,1.00802339459038
"ABI3BP",15.784185,1.403237,1.486131,6.22451766666667,97,18,19,0.99652,1.116168,1.795284,1.30265733333333,15,18,16,3.13746972338626
"ABITRAM",15.771021,15.579426,12.779188,14.7098783333333,218,171,188,12.878776,15.022405,19.706706,15.8692956666667,130,158,143,0.931270554725986
"ABL1",25.90656,19.930765,26.375471,24.070932,2130,1113,1157,23.387004,25.535463,27.529949,25.4841386666667,995,1264,955,0.946639508105078
"ABL2",6.897981,5.749299,4.319143,5.65547433333333,1188,807,647,4.876134,5.408775,4.808567,5.03115866666667,785,862,542,1.10351504597569
"ABLIM1",40.278722,80.432426,57.957359,59.556169,4547,5302,4617,100.860799,75.151885,120.837451,98.950045,7750,6453,5627,0.605864349535811
"ABLIM2",8.029056,12.377298,11.75464,10.7203313333333,245,279,223,19.980956,30.901303,25.59889,25.4937163333333,462,672,364,0.442381551378931
"ABLIM3",55.789335,56.612711,66.861423,59.7544896666667,2333,2247,2011,48.422608,52.934019,47.138285,49.498304,1626,2148,1222,1.2030996064079
"ABO",0.183863,0.173732,0.075984,0.144526333333333,22,16,6,0.839964,0.413628,1.770949,1.00818033333333,23,39,31,0.569932049595148
"ABR",197.043613,257.031715,274.908047,242.994458333333,1875,1447,1461,591.586845,672.731938,685.513728,649.944170333333,3340,3625,3006,0.37483162067246
"ABRA",0.063103,0.063272,0,0.042125,3,2,0,0.028665,0.053548,0.080009,0.054074,1,2,2,0.988663983743077
"ABRACL",11.912176,11.774747,14.945013,12.877312,113,90,104,19.223716,14.20645,19.051796,17.4939873333333,138,111,99,0.750368849609176
"ABRAXAS1",7.491499,5.007126,3.562498,5.35370766666667,275,121,99,4.102444,3.794132,3.584166,3.826914,77,83,56,1.31630844607272
"ABRAXAS2",7.8423,8.782454,8.707067,8.44394033333333,412,353,319,9.187908,9.791007,10.77312,9.917345,353,405,295,0.865040019650687
"ABT1",4.02236,4.495368,5.868998,4.79557533333333,215,183,215,4.88843,4.285503,5.231131,4.801688,188,179,143,0.998946398588365
"ABTB1",8.227788,5.243431,7.957303,7.14284066666667,219,121,132,2.982307,4.057105,10.245762,5.76172466666667,62,115,92,1.20425498938289
"ABTB2",3.451672,3.840048,4.832426,4.041382,318,267,292,1.344934,1.96267,3.69669,2.33476466666667,85,140,90,1.51176544791666
"ACAA1",37.51069,45.687812,49.761725,44.3200756666667,672,620,569,46.486176,54.061449,53.958237,51.501954,591,740,475,0.863207408750285
"ACAA2",24.508458,12.44024,15.340642,17.42978,617,249,284,7.463552,10.616386,8.612113,8.89735033333333,146,199,117,1.86209231554937
"ACACA",52.07295,52.263549,60.592741,54.9764133333333,2805,2326,1935,87.127535,78.297049,72.405289,79.2766243333333,3380,3012,2176,0.697294060359364
"ACACB",5.82404,4.214339,4.586609,4.874996,290,101,72,3.694984,3.933355,3.564281,3.73087333333333,62,63,54,1.24184174592147
"ACAD10",24.09517,13.699953,18.003391,18.5995046666667,465,241,262,11.611479,11.630295,14.269463,12.5037456666667,185,171,157,1.45141245625257
"ACAD11",21.296656,12.759557,10.656436,14.9042163333333,568,268,245,6.956361,6.78533,9.702243,7.81464466666667,123,171,123,1.8042946635701
"ACAD8",29.394922,40.292933,40.865493,36.851116,722,686,705,28.56967,26.216904,35.090426,29.959,521,559,449,1.22262075648438
"ACAD9",20.618117,20.88167,21.133159,20.8776486666667,574,471,475,16.730664,15.138342,15.036653,15.6352196666667,348,375,288,1.31514035312108
"ACADL",0.63777,0.16945,0.095375,0.300865,23,5,4,0.288112,0.704497,0.707281,0.56663,9,17,9,0.830358795631387
"ACADM",31.38729,31.831206,37.816546,33.6783473333333,662,516,582,34.991444,30.116255,36.311604,33.8064343333333,538,526,442,0.996320019489117
"ACADS",3.919399,3.709052,4.464577,4.03100933333333,114,83,88,1.771714,2.673468,3.757556,2.734246,38,59,46,1.34726242816711
"ACADSB",7.753468,4.374615,3.829584,5.31922233333333,527,304,282,5.696079,5.142362,5.947202,5.59521433333333,415,396,308,0.95815268677394
"ACADVL",417.243124,362.292121,441.590667,407.041970666667,2854,1977,2042,236.028354,256.563668,245.533457,246.041826333333,1257,1410,953,1.651712087475
"ACAN",0.61022,0.60714,1.230414,0.815924666666667,58,65,66,0.108891,0.370897,0.103268,0.194352,8,10,6,1.52042669721043
"ACAP1",11.702953,8.178989,5.156753,8.34623166666667,76,54,37,9.140538,8.118628,5.692809,7.65065833333333,23,41,22,1.08040698251289
"ACAP2",18.902318,8.651381,7.061189,11.538296,805,452,432,19.442193,11.477702,6.945933,12.6219426666667,361,356,272,0.920448449007322
"ACAP3",213.831943,213.096372,204.054479,210.327598,2582,2252,2362,237.983872,241.790025,300.03488,259.936259,2282,2631,2345,0.809882071621177
"ACAT1",113.018886,107.505607,145.26679,121.930427666667,828,668,739,122.137156,118.34408,129.991315,123.490850333333,655,741,527,0.987465563433067
"ACAT2",94.414141,82.903806,86.300184,87.8727103333333,2278,1511,1430,150.038137,113.788996,97.188096,120.338409666667,2596,2136,1199,0.732436749232819
"ACBD3",43.967242,69.083492,58.658097,57.236277,939,748,717,55.57853,50.960754,31.733687,46.0909903333333,687,749,476,1.23667556336732
"ACBD3.AS1",0,0.469787,0,0.156595666666667,0,2,0,0.246714,0.456368,0.347351,0.350144333333333,1,2,1,0.856645943779344
"ACBD4",5.340975,3.641431,4.100437,4.36094766666667,153,68,74,2.513592,3.070246,3.546908,3.043582,36,57,47,1.32579175262593
"ACBD5",15.374346,21.627524,21.759596,19.5871553333333,885,847,801,22.086031,24.008406,24.78825,23.6275623333333,786,939,654,0.835939629537296
"ACBD6",30.045769,28.430908,40.527744,33.0014736666667,567,434,470,44.648742,40.179244,47.697377,44.175121,561,617,466,0.752659271608075
"ACBD7",1.327791,0.639002,1.059258,1.00868366666667,81,30,45,1.043718,2.012931,2.647439,1.90136266666667,46,68,57,0.692324227420495
"ACCS",14.477036,14.943544,19.448083,16.2895543333333,190,194,188,2.852259,6.929111,6.720408,5.50059266666667,40,71,38,2.65968892682503
"ACCSL",0,0,0,0,0,0,0,0,0.041683,0,0.0138943333333333,0,1,0,0.986296073588208
"ACD",13.137008,9.048602,13.611827,11.932479,198,130,153,10.823814,17.900748,15.750557,14.8250396666667,143,186,143,0.817216213823498
"ACE",6.841322,8.479831,10.149919,8.49035733333333,209,183,161,7.650195,4.932748,4.196313,5.59308533333333,104,116,46,1.43944099818517
"ACE2",0,0.095415,0.225191,0.106868666666667,0,0,1,0.257103,0.077158,0.190801,0.175020666666667,1,1,1,0.941999318026179
"ACE3P",0,0,0,0,0,0,0,0,0.036847,0,0.0122823333333333,0,1,0,0.987866691999959
"ACER1",0,0,0,0,0,0,0,0.061841,0,0.249022,0.103621,1,0,3,0.906108165756179
"ACER2",2.060095,1.631226,2.154176,1.948499,103,62,73,1.702671,1.924675,1.809561,1.81230233333333,61,75,46,1.04842888513528
"ACER3",7.649808,4.8069,3.760922,5.40587666666667,518,375,350,5.618697,5.605735,6.031901,5.752111,410,489,347,0.948722061391862
"ACHE",52.081818,67.700639,62.028934,60.603797,1662,1679,1380,123.812487,148.175891,116.216143,129.401507,2791,3847,1730,0.472416296538659
"ACIN1",122.816081,100.430979,109.79734,111.0148,3076,1982,1940,89.895784,89.267185,92.097629,90.4201993333333,1572,1683,1229,1.22527407309161
"ACKR1",2.616941,4.886551,6.520383,4.674625,86,122,141,9.846748,12.019005,14.314649,12.060134,231,292,219,0.434499753218459
"ACKR2",0.123068,0.277159,0.172717,0.190981333333333,7,9,4,0.432002,0.122803,0.473199,0.342668,14,5,6,0.887025931453891
"ACKR3",2.012493,0.697493,1.28327,1.33108533333333,52,13,22,0,0.074184,0.633304,0.235829333333333,0,2,7,1.88625182333699
"ACKR4",0.105038,0.101865,0.037545,0.0814826666666667,4,3,1,0.106321,0,0,0.0354403333333333,3,0,0,1.0444664282925
"ACLY",200.668971,184.300449,184.729433,189.899617666667,7551,5465,5135,254.093676,248.408509,244.338036,248.946740333333,6921,7108,4396,0.763761181330389
"ACMSD",0.185122,0.039662,0.088863,0.104549,6,1,2,0.255707,0.275251,0.059046,0.196668,1,2,1,0.923020420032958
"ACNATP",0,0,0,0,0,0,0,0.143095,0.130653,0.100771,0.124839666666667,2,2,1,0.889015590073726
"ACO1",9.64322,6.563351,6.68116,7.62924366666667,860,462,416,9.414829,8.829655,9.906688,9.383724,628,626,488,0.831035538566575
"ACO2",71.653142,76.994982,73.567485,74.0718696666667,2492,1993,1982,76.722101,90.811985,92.660824,86.7316366666667,1805,2351,1468,0.855698953296627
"ACOD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACOT1",4.205801,4.758707,5.368048,4.77751866666667,99,81,76,2.580575,3.185492,1.979403,2.58182333333333,39,58,23,1.61301050582245
"ACOT11",1.265227,0.289037,0.841305,0.798523,109,23,34,0.582734,0.576701,0.609753,0.589729333333333,40,51,26,1.13133912942832
"ACOT12",0.237945,0.109798,0.174106,0.173949666666667,8,3,2,0.331608,0.188218,0.467097,0.328974333333333,5,2,2,0.883350142453215
"ACOT13",11.326065,11.195552,12.209772,11.5771296666667,355,281,284,4.473594,5.647834,5.032359,5.05126233333333,165,201,127,2.07843074285272
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,14.610747,12.124256,16.719956,14.4849863333333,110,123,100,1.39247626932574
"ACOT4",0.591094,0.748843,1.193545,0.844494,24,23,33,0.210825,0.819407,0.499504,0.509912,6,26,10,1.22159039732117
"ACOT6",0.245134,0.088672,0.12044,0.151415333333333,3,1,1,0.113721,0.104565,0.160646,0.126310666666667,1,1,1,1.02228929140924
"ACOT7",80.632403,114.029529,128.44021,107.700714,1778,1946,1942,141.034258,158.621084,147.569266,149.074869333333,2164,2658,1722,0.724309902669736
"ACOT8",20.763417,18.37889,19.993785,19.7120306666667,370,284,270,15.109551,19.026084,18.961389,17.699008,206,295,187,1.10765398178698
"ACOT9",18.917753,21.089502,23.207269,21.071508,535,461,410,19.733347,15.220957,15.831859,16.928721,376,398,279,1.23106985713036
"ACOX1",21.711569,42.59937,35.250653,33.1871973333333,754,736,847,26.69153,36.454793,34.43575,32.5273576666667,665,715,462,1.01968063434127
"ACOX2",5.471821,1.789143,2.323278,3.19474733333333,63,12,15,0,0.720589,0,0.240196333333333,0,2,0,3.38232521786201
"ACOX3",11.236717,10.706481,12.961887,11.6350283333333,231,182,207,9.956542,12.099373,8.284384,10.113433,181,210,142,1.13691496887895
"ACOXL",0.106301,0.156535,0.132989,0.131941666666667,4,4,4,0.165362,0.317846,0.200234,0.227814,4,5,4,0.921916240299155
"ACOXL.AS1",0.07829,0.102513,0.732783,0.304528666666667,4,4,10,0.133131,0.04982,0.073672,0.085541,5,2,2,1.20173136405411
"ACP1",74.872622,58.654584,76.070071,69.865759,1230,785,941,61.586263,66.10944,74.714785,67.4701626666667,798,920,684,1.03498744913161
"ACP2",104.027156,109.16421,127.822959,113.671441666667,638,547,541,115.861262,97.504509,108.715051,107.360274,595,540,395,1.05824244839642
"ACP3",0.265858,0.022854,0.050647,0.113119666666667,3,1,2,0.048184,0.022238,0,0.023474,2,1,0,1.08758958866241
"ACP4",0.279935,0.062067,0,0.114000666666667,6,1,0,0.140216,0.12039,0.201053,0.153886333333333,2,2,2,0.965433625900183
"ACP5",0,2.031601,2.612106,1.54790233333333,0,11,8,0.900021,1.872376,0.519606,1.09733433333333,4,9,1,1.21482888676309
"ACP6",17.588665,10.559517,14.810767,14.3196496666667,472,247,242,5.681603,4.537779,4.413437,4.87760633333333,128,125,95,2.60644364352631
"ACP7",0.15024,0.124344,0.170202,0.148262,8,5,6,0.348403,0.256502,0.265236,0.290047,13,11,7,0.890093151644862
"ACR",0.041913,0,0.163679,0.0685306666666667,1,0,1,0,0.561401,0,0.187133666666667,0,4,0,0.900092969031008
"ACRBP",0.967429,0.571787,0.527381,0.688865666666667,14,5,4,0.871936,1.387368,0.356541,0.871948333333333,8,10,2,0.902196730857066
"ACRP1",0,0,0,0,0,0,0,0.316991,0,0,0.105663666666667,2,0,0,0.904434169402329
"ACRV1",0.120346,0.767177,1.18959,0.692371,4,7,14,0.419432,0.594965,0.365907,0.460101333333333,5,9,3,1.15907777177109
"ACSBG1",6.630397,3.875408,5.355253,5.28701933333333,156,78,93,0.253329,0.789068,1.028992,0.690463,21,18,25,3.71911087869615
"ACSBG2",0.74582,0.53011,0.820644,0.698858,10,3,4,0.326791,0.354839,0.057953,0.246527666666667,2,2,1,1.36287227747051
"ACSF2",42.632059,13.17411,6.555456,20.7872083333333,402,55,44,0.770281,0.767876,3.321446,1.61986766666667,2,5,7,8.31614841105842
"ACSF3",22.250491,16.962759,21.849371,20.354207,350,268,226,15.821189,18.561092,20.415246,18.2658423333333,217,288,178,1.10839726758551
"ACSL1",85.585307,101.814344,82.647096,90.0155823333333,1143,969,970,62.19037,73.44608,83.471369,73.0359396666667,894,1047,659,1.22934324522812
"ACSL3",127.281776,105.351012,89.76463,107.465806,3228,2050,1832,130.996535,121.985228,113.197501,122.059754666667,2784,3004,2053,0.88140762423753
"ACSL4",69.219653,62.683685,53.413498,61.7722786666667,3943,2820,2527,61.049607,65.37075,77.690858,68.0370716666667,3385,3357,2270,0.909254653351341
"ACSL5",0.206791,0.83348,0.182037,0.407436,6,12,5,0.344508,0.341116,0.484939,0.390187666666667,7,4,5,1.01240719778121
"ACSL6",13.388689,15.367533,10.761177,13.1724663333333,980,1036,796,16.646079,21.155853,18.209522,18.6704846666667,1030,1182,804,0.720494007824312
"ACSM1",0.060423,0,0,0.020141,2,0,0,0.124507,0.048926,0,0.057811,1,1,0,0.964388723505428
"ACSM2A",0.816039,2.615985,1.21988,1.55063466666667,4,7,2,2.771496,1.037998,0.161293,1.32359566666667,12,12,4,1.09771020115806
"ACSM2B",0.4576,0.459343,0.100414,0.339119,8,5,3,0.143928,1.678159,1.180417,1.00083466666667,5,15,6,0.669280187068597
"ACSM3",1.696961,2.786466,2.358993,2.28080666666667,15,14,19,3.546028,4.370048,3.432423,3.782833,37,79,10,0.685954677210487
"ACSM4",0.215017,0.529825,0.278182,0.341008,8,15,7,0.149807,0.241539,0.10526,0.165535333333333,4,7,2,1.15055113444294
"ACSM5",0.201606,0,0.029441,0.0770156666666667,1,0,1,0,0.179494,0,0.0598313333333333,0,2,0,1.01621421521789
"ACSM6",0.145067,0.22124,0.069825,0.145377333333333,4,5,1,0.069018,0.123371,0.333466,0.175285,2,3,6,0.974552838956792
"ACSS1",7.426916,3.07265,5.466344,5.32197,515,157,255,0.066638,0.220548,0.348834,0.212006666666667,3,9,8,5.21611817316736
"ACSS2",183.462238,133.340645,131.295035,149.365972666667,1363,636,598,148.399461,146.694353,101.822483,132.305432333333,739,725,433,1.12798083344926
"ACSS3",6.876982,2.730375,3.127256,4.244871,286,78,82,0.627096,0.612727,1.358752,0.866191666666667,13,15,29,2.81046748502967
