"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"PIK3R3",12.370376,10.286984,8.174458,10.2772726666667,1356,1093,860,"Pik3r3",11.299803,11.533163,12.776257,2392,593,994,11.869741,0.87626259663397
"PIK3R4",10.658505,8.836264,10.47958,9.99144966666667,211,186,152,"Pik3r4",11.137688,9.53092,12.097437,1699,368,619,10.922015,0.921945633071814
"PIK3R5",0,0,0,0,0,0,0,"Pik3r5",0.357924,0.720877,0.880652,61,23,65,0.653151,0.604905420013054
"PIK3R6",0,0,0,0,0,0,0,"Pik3r6",1.282689,0.151851,1.187319,38,5,16,0.873953,0.533631313058545
"PIKFYVE",2.58864,1.126135,0.688666,1.46781366666667,322,179,122,"Pikfyve",5.175841,5.298453,5.796918,1827,458,711,5.42373733333333,0.384171011143461
"PIM1",15.080711,11.728073,10.701466,12.5034166666667,426,398,345,"Pim1",8.710833,7.558239,9.286552,410,89,160,8.51854133333333,1.41864348683118
"PIM2",2.467996,1.987886,3.090328,2.51540333333333,87,56,91,"Pim2",14.70101,9.572624,15.411828,819,186,339,13.2284873333333,0.247067959578369
"PIM3",8.34785,8.383659,6.183031,7.63818,379,337,257,"Pim3",23.740482,23.860597,31.53668,1096,237,572,26.379253,0.315500937881687
"PIMREG",6.004201,6.366289,3.826808,5.39909933333333,128,147,98,"Pimreg",0.086516,0.398016,0.088722,5,1,2,0.191084666666667,5.37249744910381
"PIN1",51.796471,52.112352,46.091654,50.000159,780,708,662,"Pin1rt1",0.023821,0,0.061842,1,0,1,0.0285543333333333,49.5843120262971
"PIN1",51.796471,52.112352,46.091654,50.000159,780,708,662,"Pin1",14.118675,11.722307,13.677859,2297,463,868,13.172947,3.59841598222303
"PIN4",16.197729,15.142586,16.022332,15.787549,289,263,263,"Pin4",14.190352,11.413154,25.165193,152,30,106,16.9228996666667,0.93665362816385
"PINK1",47.782482,44.298192,37.944055,43.3415763333333,2096,1725,1510,"Pink1",123.889192,109.512066,113.877791,10692,2307,3953,115.759683,0.379767871871777
"PINLYP",0.967734,1.466628,0.589465,1.00794233333333,19,12,9,"Pinlyp",0,0,0,0,0,0,0,2.00794233333333
"PINX1",5.553439,3.570749,3.53906,4.22108266666667,81,76,57,"Pinx1",2.764355,2.026063,2.091914,121,23,38,2.29411066666667,1.58497488244677
"PIP",0,0,0,0,0,0,0,"Pip",0,0,0,0,0,0,0,1
"PIP4K2A",7.392636,4.855404,4.139801,5.46261366666667,148,168,182,"Pip4k2a",81.698042,66.252064,78.715899,3932,897,1550,75.555335,0.0844175479954032
"PIP4K2B",15.169953,6.30555,6.144824,9.20677566666667,969,686,632,"Pip4k2b",34.666468,33.113889,32.913042,5479,1306,2041,33.5644663333333,0.295296781620593
"PIP4K2C",5.087704,4.775015,4.138901,4.66720666666667,221,174,182,"Pip4k2c",20.384352,20.153907,20.257053,2825,678,1097,20.265104,0.266502654615123
"PIP4P1",18.604828,30.986426,27.917764,25.8363393333333,204,234,200,"Pip4p1",266.567889,243.037715,258.235067,3390,700,1292,255.946890333333,0.104443137251122
"PIP4P2",24.873218,32.223073,26.015954,27.7040816666667,228,182,191,"Pip4p2",32.975683,28.908116,29.607152,2875,627,1033,30.4969836666667,0.911327953509538
"PIP5K1A",32.634668,20.970509,17.1206,23.575259,876,765,688,"Pip5k1a",8.096093,5.070166,7.476107,799,182,286,6.88078866666667,3.11837558897447
"PIP5K1B",3.282182,2.695185,2.49827,2.82521233333333,187,148,145,"Pip5k1b",3.242792,3.542468,3.205803,327,84,129,3.33035433333333,0.883348575863269
"PIP5K1C",17.782915,4.772364,3.816716,8.790665,653,480,417,"Pip5k1c",46.263382,44.62368,49.559463,7432,1573,2753,46.8155083333333,0.204759195107724
"PIP5KL1",0.290692,1.335927,0.126122,0.584247,3,12,1,"Pip5kl1",4.873428,2.744133,2.999282,229,40,62,3.53894766666667,0.349033986805899
"PIPOX",1.046371,0.949487,0.669475,0.888444333333333,32,32,24,"Pipox",1.907886,1.478068,2.187799,79,25,40,1.85791766666667,0.660776325140227
"PIR",10.952296,14.51684,11.417265,12.295467,160,205,151,"Pir",20.102543,24.599065,22.186201,936,266,392,22.2959363333333,0.57072043852455
"PIRT",0,0,0,0,0,0,0,"Pirt",280.799501,233.991526,263.338112,49632,10059,18209,259.376379666667,0.00384059414790312
"PISD",8.132056,6.090887,6.619239,6.947394,312,238,229,"Pisd",27.80052,27.286689,31.049971,2449,586,1043,28.7123933333333,0.26747740953887
"PITHD1",12.766966,12.969912,13.039155,12.9253443333333,361,337,335,"Pithd1",65.395134,53.903785,65.031193,1892,387,727,61.4433706666667,0.223007569653297
"PITPNA",32.391513,21.642868,20.273978,24.769453,1351,1116,940,"Pitpna",215.431507,184.19097,211.369193,16203,3609,6303,203.66389,0.125911087686255
"PITPNB",10.040667,9.589846,8.920031,9.516848,429,517,403,"Pitpnb",32.277453,30.457817,31.606361,2001,478,790,31.4472103333333,0.324121793274658
"PITPNC1",1.251963,0.732363,0.764258,0.916194666666667,60,33,39,"Pitpnc1",77.549128,64.448369,67.608456,14094,3116,5371,69.868651,0.0270386784513038
"PITPNM1",12.698105,8.61065,4.92404,8.744265,286,188,173,"Pitpnm1",29.075951,29.848478,32.105032,2330,512,911,30.3431536666667,0.310889743375217
"PITPNM2",3.554636,2.827963,2.781871,3.05482333333333,501,370,344,"Pitpnm2",48.375016,40.738621,44.600902,10442,2285,4089,44.571513,0.0889771496797425
"PITPNM3",1.187374,0.962327,0.83157,0.993757,192,147,126,"Pitpnm3",1.248038,2.16133,2.40247,352,78,135,1.93727933333333,0.678776777330677
"PITRM1",29.157134,27.678564,26.547223,27.794307,957,709,580,"Pitrm1",16.433265,18.128257,17.042946,1636,377,607,17.2014893333333,1.58197532480309
"PITX1",0,0,0,0,0,0,0,"Pitx1",0,0,0.050491,0,0,2,0.0168303333333333,0.98344823833278
"PITX3",0.173088,0.102609,0.190821,0.155506,4,2,5,"Pitx3",0.282917,0.10583,0.144564,3,1,3,0.177770333333333,0.981096201268442
"PIWIL1",0,0,0,0,0,0,0,"Piwil1",0.127294,0.072396,0.119757,21,3,8,0.106482333333333,0.903764994590966
"PIWIL2",0.066265,0,0,0.0220883333333333,5,0,0,"Piwil2",0.44446,0.689987,0.366978,93,15,30,0.500475,0.681176516325386
"PIWIL4",0.425213,0.549702,0.106841,0.360585333333333,9,12,2,"Piwil4",0.142844,0.097664,0.213472,14,2,9,0.151326666666667,1.18175438190146
"PJA1",9.323057,7.66513,5.921397,7.636528,392,316,296,"Pja1",58.780606,55.768129,56.474936,5306,1238,1947,57.0078903333333,0.148885400768267
"PJA2",12.3203,7.138589,5.951094,8.46999433333333,838,585,503,"Pja2",111.918401,110.52552,115.791108,20675,5065,8360,112.745009666667,0.0832563499804119
"PJVK",3.448888,7.052097,4.469162,4.990049,51,75,48,"Pjvk",0.196006,0.197292,0.059435,6,2,1,0.150911,5.20461530040116
"PKD1",58.373841,29.673168,29.355593,39.1342006666667,1826,1037,894,"Pkd1",94.081965,78.138887,96.139423,4107,970,1716,89.453425,0.443700176822123
"PKD1L1",0.318376,4.010336,0.043593,1.457435,26,13,7,"Pkd1l1",0.014902,0.012369,0.009545,4,1,1,0.012272,2.42764296552705
"PKD1L2",1.520692,0.862758,1.186466,1.189972,54,39,46,"Pkd1l2",0.370215,0.852126,0.290708,105,39,37,0.504349666666667,1.45575995297193
"PKD1L3",0.043764,0.018253,0,0.0206723333333333,5,2,0,"Pkd1l3",0.48121,0.798923,0.769908,56,17,35,0.683347,0.606335077279571
"PKD2",6.900824,4.43176,2.857819,4.73013433333333,304,245,185,"Pkd2",5.229076,5.04428,6.170073,1047,254,479,5.481143,0.884124040054869
"PKD2L1",0,0,0,0,0,0,0,"Pkd2l1",0.007199,0,0.018472,1,0,1,0.008557,0.991515601002224
"PKD2L2",0.085154,0.133993,0.224247,0.147798,3,4,4,"Pkd2l2",5.479852,5.004623,5.052724,535,128,196,5.17906633333333,0.185755895483455
"PKDCC",29.124976,22.468747,16.438681,22.677468,478,390,309,"Pkdcc",6.175259,6.505053,5.203688,331,75,120,5.96133333333333,3.4012834705995
"PKDREJ",0.042976,0.025176,0,0.0227173333333333,7,4,0,"Pkdrej",0.268292,0.327349,0.26926,81,24,32,0.288300333333333,0.793850088268755
"PKHD1",0,0.008109,0,0.002703,0,2,0,"Pkhd1",0.001767,0,0,1,0,0,0.000589,1.00211275558696
"PKHD1L1",0.201519,0.205359,0.207175,0.204684333333333,7,7,7,"Pkhd1l1",0.028675,0.044538,0.022806,16,6,5,0.0320063333333333,1.16732261656017
"PKIA",16.352396,14.176629,13.270671,14.5998986666667,478,470,395,"Pkia",40.245767,35.510672,50.096748,4999,1296,2070,41.9510623333333,0.363201695585535
"PKIB",4.59465,5.353868,4.683522,4.87734666666667,50,66,49,"Pkib",44.662967,28.581826,47.727391,778,185,322,40.3240613333333,0.142225775420719
"PKIG",114.39928,86.692599,92.972245,98.0213746666667,2172,1687,1719,"Pkig",34.913623,32.072585,35.878997,944,186,375,34.2884016666667,2.80606006477766
"PKLR",0.018608,0.019682,0,0.0127633333333333,1,1,0,"Pklr",0.026011,0.035774,0.022293,3,1,1,0.028026,0.985153423486695
"PKM",662.39723,364.27905,395.437072,474.037784,19488,13928,14588,"Pkm",601.433679,648.901096,621.535838,41292,9301,15819,623.956871,0.760112907055309
"PKMYT1",5.797137,7.174564,4.611436,5.86104566666667,102,92,72,"Pkmyt1",3.293429,3.42403,2.714999,261,65,86,3.14415266666667,1.6555967452293
"PKN1",65.465955,50.892553,49.774263,55.3775903333333,1103,871,783,"Pkn1",19.169932,17.316607,18.8323,2114,498,829,18.439613,2.90013954152962
"PKN2",18.237783,10.034969,6.921773,11.7315083333333,470,374,223,"Pkn2",6.081466,6.44997,6.767305,1090,232,414,6.43291366666667,1.71285567198614
"PKN3",6.069249,4.339264,3.443826,4.61744633333333,156,110,97,"Pkn3",0.65908,0.281433,1.201746,41,10,22,0.714086333333333,3.27722485390176
"PKNOX1",4.918471,2.245075,2.48808,3.21720866666667,198,143,156,"Pknox1",9.70465,12.268064,14.00609,542,100,192,11.9929346666667,0.324577070143045
"PKNOX2",0.159494,0.111511,0.164522,0.145175666666667,16,11,14,"Pknox2",32.605995,26.872898,32.096705,2689,599,1061,30.5251993333333,0.0363257232589743
"PKP1",0,0.008714,0.01765,0.008788,0,1,2,"Pkp1",0.040844,0.020651,0.05229,8,1,4,0.0379283333333333,0.971924522727163
"PKP2",75.202311,62.121448,46.348851,61.2242033333333,3264,2606,1866,"Pkp2",0.755388,0.834997,0.570665,88,24,27,0.72035,36.1695023299522
"PKP3",0,0,0.017089,0.00569633333333333,0,0,1,"Pkp3",4.933045,2.22828,5.40595,175,30,56,4.18909166666667,0.193809706579989
"PKP4",15.555482,6.875298,12.624595,11.685125,338,252,217,"Pkp4",24.033554,21.705293,18.574133,1584,320,569,21.43766,0.565349728982434
"PLA1A",0.606858,0.745042,0.188367,0.513422333333333,20,18,5,"Pla1a",0.217406,1.091492,1.023366,17,5,10,0.777421333333333,0.851470782391869
"PLA2G10",0.129389,0,0,0.0431296666666667,1,0,0,"Pla2g10",0.061869,0,0.079461,2,0,1,0.04711,0.996198743844168
"PLA2G12A",73.212587,45.359455,48.770188,55.7807433333333,386,298,315,"Pla2g12a",12.396205,8.909213,12.505553,494,71,180,11.2703236666667,4.62748537657428
"PLA2G12B",0,0.067813,0,0.0226043333333333,0,2,0,"Pla2g12b",0.130272,0.214974,0.101895,5,2,1,0.149047,0.889958664296006
"PLA2G15",8.662268,6.100849,5.775187,6.84610133333333,417,314,297,"Pla2g15",7.049436,10.43845,9.194289,704,187,232,8.89405833333333,0.793011428576241
"PLA2G1B",0,0,0,0,0,0,0,"Pla2g1b",0.19687,0,0,1,0,0,0.0656233333333333,0.938417889998655
"PLA2G2A",0,0,0,0,0,0,0,"Pla2g2a",0,0,0,0,0,0,0,1
"PLA2G2C",0.016874,0.014968,0.075789,0.035877,1,1,5,"Pla2g2c",0.01604,0,0,2,0,0,0.00534666666666667,1.0303679659421
"PLA2G2D",0.038031,0.018507,0.018754,0.0250973333333333,2,1,1,"Pla2g2d",0.09641,0.377376,0.459131,8,5,14,0.310972333333333,0.781936664313028
"PLA2G2E",0,0,0,0,0,0,0,"Pla2g2e",0,0.689466,0,0,1,0,0.229822,0.813125801945322
"PLA2G2F",0,0,0,0,0,0,0,"Pla2g2f",0,0,0,0,0,0,0,1
"PLA2G3",0.052962,0.037503,0.018848,0.0364376666666667,3,2,1,"Pla2g3",7.965757,8.150443,8.95871,853,212,373,8.35830333333333,0.110750595460502
"PLA2G4A",0.05444,0.088422,0.300376,0.147746,3,5,6,"Pla2g4a",1.86955,0.792261,0.810611,53,22,19,1.157474,0.531986016980969
"PLA2G4B",17.624094,11.635938,21.844698,17.03491,137,101,95,"Gm28042",1.267767,0.323689,0.276539,88,12,3,0.622665,11.1143766581519
"PLA2G4B",17.624094,11.635938,21.844698,17.03491,137,101,95,"Pla2g4b",2.143979,2.803977,1.61702,93,32,69,2.18832533333333,5.65654634156949
"PLA2G4C",11.544767,8.495778,11.545761,10.5287686666667,66,57,79,"Pla2g4c",0.173462,0.241682,0.203056,24,7,11,0.206066666666667,9.5589812614007
"PLA2G4D",0.087035,0.029766,0.062704,0.059835,6,2,4,"Pla2g4d",0.006437,0.026454,0,1,1,0,0.0109636666666667,1.04834133504963
"PLA2G4E",0.033549,0,0.011873,0.0151406666666667,3,0,1,"Pla2g4e",0.424269,0.497322,0.349756,80,21,26,0.423782333333333,0.712988666104627
"PLA2G4F",0.110436,0.275978,0.231244,0.205886,5,6,9,"Pla2g4f",0.030589,0.038324,0.071687,4,1,3,0.0468666666666667,1.15190027383303
"PLA2G5",0.201487,0.291512,0.193253,0.228750666666667,6,7,6,"Pla2g5",0.242839,0.725735,1.246772,19,5,10,0.738448666666667,0.706808714129417
"PLA2G6",12.261499,8.08259,4.892824,8.41230433333333,207,153,119,"Pla2g6",24.226212,25.209708,25.862339,1592,394,627,25.0994196666667,0.360632705766804
"PLA2G7",0,0,0,0,0,0,0,"Pla2g7",154.985718,161.740499,161.495532,9771,2428,3841,159.407249666667,0.00623413219837659
"PLA2R1",0.026274,0.019265,0.068218,0.037919,7,5,9,"Pla2r1",3.601321,4.008016,3.582627,456,120,166,3.73065466666667,0.219402825429941
"PLAA",15.113969,14.303867,13.166602,14.1948126666667,483,524,395,"Plaa",44.169332,44.244162,45.226602,3750,916,1558,44.5466986666667,0.333609528494476
"PLAAT1",9.653416,6.588334,8.08619,8.10931333333333,105,82,89,"Plaat1",4.689988,4.382424,4.341231,345,109,131,4.47121433333333,1.66495274693132
"PLAAT3",44.338134,23.49387,15.188661,27.673555,243,193,120,"Plaat3",16.020418,17.238787,15.558505,1461,386,638,16.27257,1.66006303636344
"PLAAT5",0,0,0,0,0,0,0,"Plaat5",0,0,0.072919,0,0,1,0.0243063333333333,0.976270445137018
"PLAC1",0.518192,0.537051,1.083998,0.713080333333333,6,10,7,"Plac1",0,0,0,0,0,0,0,1.71308033333333
"PLAC8",0.378505,0.210562,0.380987,0.323351333333333,5,5,4,"Plac8",0.092024,0.188638,0.587463,2,1,5,0.289375,1.0263510098562
"PLAC8L1",0.803114,0.482747,0.220902,0.502254333333333,9,7,8,"Plac8l1",0,0,0,0,0,0,0,1.50225433333333
"PLAC9",0.818468,1.216573,1.04452,1.02652033333333,5,7,5,"Plac9a",0.570369,0.608717,0,26,2,0,0.393028666666667,1.45475852853949
"PLAG1",0.706111,0.659172,0.42914,0.598141,75,80,55,"Plag1",0.925984,0.784197,0.617805,148,38,47,0.775995333333333,0.899856531154549
"PLAGL1",4.081951,4.100085,2.796004,3.65934666666667,153,135,78,"Plagl1",18.727229,19.298233,18.376171,2966,676,1141,18.8005443333333,0.235314069564384
"PLAGL2",6.542194,5.348774,4.352414,5.41446066666667,820,643,518,"Plagl2",0.785357,0.801682,1.021259,185,46,95,0.869432666666667,3.43123386096816
"PLAT",3.072226,3.531847,1.532804,2.71229233333333,116,96,72,"Plat",3.952191,3.528867,4.875266,410,90,197,4.11877466666667,0.725230660671135
"PLAU",2.32389,2.675193,1.930275,2.309786,115,126,90,"Plau",2.999262,3.603988,2.624647,282,75,96,3.07596566666667,0.81202499497665
"PLAUR",2.994117,2.247701,2.759691,2.66716966666667,53,42,48,"Plaur",4.155482,3.442722,3.371951,219,48,76,3.65671833333333,0.787500854500183
"PLB1",0.449896,0.460418,0.305269,0.405194333333333,19,10,11,"Plb1",0.093222,0.068646,0.012743,3,2,1,0.0582036666666667,1.32790537171326
"PLBD1",17.4365,10.648268,8.417276,12.167348,476,378,307,"Plbd1",0.420351,1.216457,0.881545,33,13,17,0.839451,7.15830321112114
"PLBD2",4.930524,4.618547,4.798904,4.78265833333333,461,451,358,"Plbd2",38.309089,38.545541,40.640188,6016,1357,2436,39.1649393333333,0.143972788937695
"PLCB1",1.804848,12.772517,19.167862,11.248409,92,59,56,"Plcb1",8.561396,8.410485,7.240851,1645,374,681,8.07091066666667,1.35029540584165
"PLCB2",10.093131,6.965647,8.093878,8.38421866666667,152,147,125,"Plcb2",0.078006,0.082274,0.123328,14,3,4,0.094536,8.57369576392797
"PLCB3",1.652424,1.74277,1.179609,1.52493433333333,156,110,105,"Plcb3",244.708928,217.996079,217.558136,26239,5702,9277,226.754381,0.0110862163100754
"PLCB4",3.920657,1.575501,1.279171,2.258443,246,173,141,"Plcb4",22.61721,27.919853,27.034805,2294,542,957,25.8572893333333,0.121324343628225
"PLCD1",4.954065,5.435994,4.35281,4.91428966666667,75,62,44,"Plcd1",4.440577,3.606731,3.909253,416,88,170,3.98552033333333,1.18629335981714
"PLCD3",188.538858,84.46287,115.137537,129.379755,1063,810,656,"Plcd3",2.616105,3.167945,1.961997,183,42,65,2.58201566666667,36.3984323723877
"PLCD4",3.75891,2.301784,1.793376,2.61802333333333,76,58,51,"Plcd4",19.760205,23.318422,16.674746,1644,406,638,19.917791,0.172963929763584
"PLCE1",8.174794,4.933817,3.495889,5.53483333333333,634,435,368,"Plce1",6.543586,6.705965,7.073287,1752,447,692,6.77427933333333,0.840570945954347
"PLCG1",43.995237,22.532585,22.80236,29.7767273333333,758,532,442,"Plcg1",14.674963,17.344584,18.120758,1956,523,799,16.713435,1.73747933889352
"PLCG2",10.437478,8.012296,12.305867,10.2518803333333,181,114,93,"Plcg2",0.732455,0.805137,0.918013,135,36,66,0.818535,6.18733229403522
"PLCH1",0.026975,0.180449,0.055613,0.087679,3,5,7,"Plch1",0.613588,0.300959,0.569463,69,15,36,0.49467,0.727705112165227
"PLCH2",0.028923,0.034537,0.01252,0.0253266666666667,3,4,1,"Plch2",1.280679,0.759763,1.252549,144,27,74,1.09766366666667,0.488794597036608
"PLCL1",5.305688,3.472016,2.725855,3.83451966666667,462,334,290,"Plcl1",6.425933,8.365075,5.928836,737,194,285,6.90661466666667,0.611452545809323
"PLCL2",3.927849,3.141209,2.505071,3.19137633333333,306,258,202,"Plcl2",3.953042,4.338441,3.825013,659,176,257,4.038832,0.831815058198673
"PLCXD1",12.886488,8.972443,7.865948,9.908293,339,319,243,"Plcxd1",0.387141,0.232396,0.153077,30,8,6,0.257538,8.67432475201545
"PLCXD2",2.856547,3.038236,3.022664,2.97248233333333,45,30,23,"Plcxd2",19.511048,16.849695,17.717677,5926,1259,2109,18.02614,0.208790765406611
"PLCXD3",5.215002,3.926443,3.462769,4.20140466666667,653,540,470,"Plcxd3",14.713579,9.915094,12.20584,1048,174,342,12.278171,0.39172598896841
"PLCZ1",0.295315,0.171678,0,0.155664333333333,8,5,0,"Plcz1",0,0,0,0,0,0,0,1.15566433333333
"PLD1",33.277515,3.942429,7.593787,14.9379103333333,237,214,179,"Pld1",3.785372,3.818058,3.571885,497,113,166,3.725105,3.37302775987694
"PLD2",4.758633,4.09823,3.089973,3.98227866666667,43,42,35,"Pld2",10.03265,8.177594,12.045068,728,165,276,10.085104,0.449457097260131
"PLD3",492.936395,452.469982,451.358577,465.588318,3368,3057,2538,"Pld3",193.594851,188.755794,195.814991,4957,1123,1837,192.721878666667,2.40854735258297
"PLD4",0,0,0,0,0,0,0,"Pld4",1.195521,2.194075,1.098223,67,21,21,1.49593966666667,0.400650710173416
"PLD5",0.040005,0.057022,0.017359,0.0381286666666667,2,3,3,"Pld5",19.941185,16.532134,17.871503,2511,495,892,18.1149406666667,0.0543098032460542
"PLD6",0.413759,0.362934,0.337538,0.371410333333333,22,18,17,"Pld6",0.151846,0,0.186359,10,0,5,0.112735,1.23246804794792
"PLEC",17.666428,10.547985,8.97169,12.3953676666667,4630,2760,2371,"Plec",46.367915,40.176571,48.585788,18243,4057,7729,45.0434246666667,0.290929003731651
"PLEK",0.017687,0.018207,0.018456,0.0181166666666667,1,1,1,"Plek",2.193244,4.395111,2.489534,356,127,161,3.025963,0.252887735596841
"PLEK2",2.26311,1.220948,1.639721,1.70792633333333,16,11,16,"Plek2",2.487511,3.021234,2.69421,149,44,63,2.73431833333333,0.725146088688208
"PLEKHA1",8.737027,4.48935,3.997218,5.74119833333333,392,275,253,"Plekha1",53.078634,70.629341,56.329566,3874,920,1488,60.0125136666667,0.110488782189223
"PLEKHA3",10.122183,8.782522,8.665013,9.189906,186,206,176,"Plekha3",15.566194,15.123631,14.433419,1456,324,536,15.0410813333333,0.635238098246245
"PLEKHA4",17.820759,14.621177,14.992005,15.8113136666667,491,343,346,"Plekha4",86.566235,85.145572,90.972071,3812,939,1590,87.5612926666667,0.189826877639899
"PLEKHA5",18.551254,15.466612,11.648287,15.222051,905,695,524,"Plekha5",38.425802,45.146717,46.069923,2638,659,1110,43.2141473333333,0.366897293703323
"PLEKHA6",2.04614,2.408422,1.397598,1.95072,299,252,203,"Plekha6",94.27616,85.006414,99.859312,16198,3617,6282,93.0472953333333,0.0313748522968334
"PLEKHA7",86.118723,64.445898,44.114471,64.8930306666667,2789,2226,1664,"Plekha7",6.072601,4.733551,9.16833,590,120,253,6.65816066666667,8.60428940247706
"PLEKHA8",0.86264,1.060115,0.640737,0.854497333333333,114,95,75,"Plekha8",2.242935,2.191941,2.380391,619,151,228,2.27175566666667,0.566820240345983
"PLEKHB1",5.910043,5.714299,3.599796,5.07471266666667,82,96,68,"Plekhb1",56.363647,59.543804,63.047315,3567,813,1489,59.6515886666667,0.100157519369402
"PLEKHB2",9.667741,8.229686,8.534329,8.81058533333333,840,711,740,"Plekhb2",278.141729,207.94746,290.041745,9991,2177,3581,258.710311333333,0.0377751090550334
"PLEKHD1",0.09038,0.05083,0.053928,0.065046,9,5,5,"Plekhd1",39.475043,62.067355,42.870332,2871,810,1253,48.1375766666667,0.0216747766627753
"PLEKHF1",0.249454,0.614535,0.330619,0.398202666666667,9,16,11,"Plekhf1",0.364355,0.433632,0.471345,83,24,42,0.423110666666667,0.982497496095408
"PLEKHF2",2.231903,1.51519,1.10964,1.618911,60,68,50,"Plekhf2",2.538504,2.43202,3.872173,295,68,121,2.94756566666667,0.663424302758063
"PLEKHG1",0.512128,0.585298,0.29606,0.464495333333333,55,43,32,"Plekhg1",4.330812,4.447032,5.091613,1162,288,518,4.62315233333333,0.260440273803715
"PLEKHG2",41.54757,39.572044,15.753517,32.2910436666667,614,486,371,"Plekhg2",7.010026,7.173609,6.992247,735,176,281,7.05862733333333,4.13110599232739
"PLEKHG3",18.516855,9.159234,7.090404,11.588831,350,224,176,"Plekhg3",7.337743,6.916639,8.322044,1372,334,557,7.52547533333333,1.47661338609233
