"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","FoldChange"
"BEND6","Bend6",42.06057,58.892449,50.32346,1294,1463,2440,50.425493,12.427876,14.125256,14.213492,320,517,535,0.209328,42.524024086104
"BEND7","Bend7",0.901035,0.75347,0.947102,32,26,59,0.867202333333333,21.810768,65.334003,33.089947,512,1787,1002,14.719848,0.118779922893232
"BEST1","Best1",1.269912,0.323693,1.984835,9,7,21,1.19281333333333,1.976039,1.987213,1.983981,79,92,118,179.777688,0.0121298892445916
"BEST2","Best2",0,0,0,0,0,0,0,0.613232,0.352178,0.152592,5,4,3,48.9911626666667,0.0200035355582315
"BEST3","Best3",0.027346,0.055276,0.014158,1,2,1,0.03226,0.199598,0.080885,0.308754,3,3,4,29.3403243333333,0.0340227081510104
"BET1","Bet1",22.500804,33.67125,33.877913,167,178,317,30.0166556666667,6.727751,6.087574,5.665263,129,158,149,4.61396466666667,5.52491109372853
"BET1L","Bet1l",42.0826,41.589512,36.39933,232,238,405,40.023814,12.735846,11.867451,11.908415,504,633,666,15.0366773333333,2.55812430139311
"BEX1","Bex2",160.367839,171.849398,162.205717,1523,1627,3009,164.807651333333,394.409451,310.652006,336.500841,3686,3954,4557,23.2857626666667,6.82736027725874
"BEX2","Bex1",40.540994,45.991939,43.385513,322,358,681,43.3061486666667,164.299088,130.26723,134.180439,1526,1681,1863,12.932873,3.1799721899903
"BEX3","Bex3",92.598784,122.772567,104.367952,730,951,1577,106.579767666667,321.328126,278.148714,296.397661,2975,3546,4004,55.179345,1.91493453095024
"BEX4","Bex4",15.695552,13.818106,14.49884,136,118,241,14.6708326666667,122.774151,102.254755,96.643886,2114,2430,2419,1.75519933333333,5.68773100264494
"BFAR","Bfar",11.315029,11.430791,13.171146,395,396,741,11.972322,34.695732,32.049274,31.013739,704,890,898,221.794655333333,0.0582254631763563
"BFSP1","Bfsp1",0.2644,0.214762,0.197206,7,6,11,0.225456,0.789945,0.631854,0.572662,25,27,27,1.91947666666667,0.419751941843458
"BFSP2","Bfsp2",2.556482,1.698652,3.764486,39,23,89,2.67320666666667,0.269907,0,0.031373,1,0,1,36.587405,0.0977244017421971
"BGLAP","Bglap",0,0.377915,0.515905,0,1,3,0.29794,0.58415,0.594534,1.939194,7,10,16,0.319107333333333,0.983953289623639
"BGN","Bgn",8.320763,13.656583,10.986023,149,154,362,10.9877896666667,9.038734,0.021362,0.243112,177,1,13,6.87358433333333,1.52253270672616
"BHLHA15","Bhlha15",0,0.045197,0.022706,0,2,2,0.0226343333333333,0,1.043194,1.948325,0,11,26,0.11364,0.918280892688242
"BHLHA9","Bhlha9",0.307371,0.503321,0.469148,4,7,13,0.426613333333333,0.08335,0.057826,0.081108,1,1,2,42.3158666666667,0.0329351215412982
"BHLHB9","Bhlhb9",26.616043,21.828913,22.388681,855,780,1567,23.6112123333333,23.304937,13.236666,15.199689,841,1089,1022,0,24.6112123333333
"BHLHE22","Bhlhe22",6.785411,5.402225,5.848044,249,208,460,6.01189333333333,0.363755,0.604476,0.236609,16,37,17,12.7529603333333,0.509846110465284
"BHLHE23","Bhlhe23",0.033423,0.064772,0,1,2,0,0.0327316666666667,0,0,0,0,0,0,55.757545,0.0181954957119211
"BHLHE40","Bhlhe40",46.072567,45.069124,51.509163,1443,1281,2542,47.5502846666667,10.050339,4.34115,7.278152,345,191,403,30.187119,1.55674157227112
"BHLHE41","Bhlhe41",13.683464,14.700724,12.373273,437,563,900,13.5858203333333,2.872339,0.970833,3.938157,42,25,71,2.751206,3.88830161109076
"BHMT","Bhmt",0,0,0.034998,0,0,2,0.011666,0.115731,0.057542,0.271522,1,3,5,0,1.011666
"BHMT2","Bhmt2",0.194903,0.096325,0.20233,6,3,13,0.164519333333333,0.173288,0.036304,0.162074,7,2,5,0.282958,0.907683130183009
"BICC1","Bicc1",1.488594,1.205797,1.353157,105,85,174,1.34918266666667,1.622771,0.225972,0.375595,140,28,37,20.1399606666667,0.111125214644833
"BICD1","Bicd1",13.686949,17.211472,9.940336,756,689,1218,13.612919,10.137254,8.538031,9.794373,1000,1349,1285,50.3127053333333,0.284781691105015
"BICD2","Bicd2",10.570243,10.078976,10.230655,823,802,1557,10.2932913333333,10.252301,9.630361,8.224826,1040,1359,1274,2.27386033333333,3.44953363414709
"BICDL1","Bicdl1",46.212555,42.111473,45.659087,477,440,939,44.6610383333333,67.019872,63.893678,48.419157,949,1221,1049,54.5899846666667,0.821389655117372
"BICDL2","Bicdl2",0,0,0,0,0,0,0,0.08753,0.039356,0.105539,5,3,9,3.71396133333333,0.212135808779085
"BICRA","Bicra",2.365164,4.618944,4.04053,174,210,406,3.67487933333333,4.031307,3.873081,3.605237,193,274,291,3.11577733333333,1.13584359762903
"BICRAL","Bicral",9.253026,8.794011,10.830108,673,638,1290,9.625715,3.491976,2.825687,2.571264,374,411,396,0.538561666666667,6.90626526723552
"BID","Bid",2.722235,3.260767,2.518626,79,91,130,2.833876,28.476791,36.033547,31.748602,455,708,789,0.551830333333333,2.4705510116978
"BIK","Bik",0,0.098753,0,0,1,0,0.0329176666666667,0.98767,0.899963,0.68035,12,15,12,89.3025056666667,0.0114384164541289
"BIN1","Bin1",78.085633,63.897572,67.754774,1711,1570,3328,69.9126596666667,53.638834,55.193686,50.121788,2068,2844,2777,4.040269,14.0692212393161
"BIN2","Bin2",4.605974,3.069723,5.274587,44,37,74,4.31676133333333,0,0,0.184222,0,0,1,19.3431636666667,0.26135371176535
"BIN3","Bin3",4.690604,18.084511,11.938456,72,73,146,11.5711903333333,11.577362,10.442907,10.91102,157,230,193,2.65254933333333,3.44175784803454
"BIRC2","Birc2",10.384996,9.100489,9.295631,346,357,706,9.59370533333333,33.65229,34.098623,38.045944,845,1042,1103,1.127336,4.97979883447341
"BIRC3","Birc3",2.388782,2.42104,0.580553,35,19,28,1.79679166666667,0.223176,0.532411,0.064863,5,8,10,12.203412,0.211823403425317
"BIRC5","Birc5",0.193922,0.693299,0.531479,6,8,23,0.4729,0.730142,0.351605,0.106366,6,5,2,23.9765,0.0589714331471583
"BIRC6","Birc6",41.816341,43.232902,38.261304,1828,1838,3446,41.1035156666667,30.83926,27.327945,23.599574,1108,1297,1193,21.848857,1.84269679952335
"BIRC7","Birc7",0.216196,0.147528,0.151786,3,2,4,0.171836666666667,0.17235,0,0,2,0,0,5.21147266666667,0.18865681772299
"BIVM","Bivm",12.353457,10.128632,9.500509,262,265,495,10.660866,25.827859,23.706901,18.057332,1120,1577,1251,76.2192613333333,0.151009810229386
"BLCAP","Blcap",31.449933,30.565295,31.38215,712,735,1310,31.1324593333333,76.566114,68.167229,62.213781,2255,2695,2678,51.2753203333333,0.61467742576116
"BLK","Blk",0,0,0,0,0,0,0,0.321044,0.544172,1.010638,4,15,20,2.54788466666667,0.281858091215667
"BLM","Blm",4.63884,2.688475,2.504239,55,56,92,3.27718466666667,1.275028,0.452954,0.933744,29,17,21,0,4.27718466666667
"BLMH","Blmh",30.708273,34.221452,28.854748,584,613,1067,31.261491,57.002257,71.902532,53.269894,534,935,749,123.904995,0.258288237391947
"BLNK","Blnk",3.363807,2.927841,2.604033,84,68,116,2.965227,0.419628,0.140584,0.05844,9,6,6,18.0377753333333,0.208282056625454
"BLOC1S1","Bloc1s1",44.086824,35.212158,39.023327,166,141,310,39.4407696666667,42.518924,34.868009,32.877501,184,224,213,64.615989,0.61632492755183
"BLOC1S2","Bloc1s2",20.136074,22.451229,22.270017,157,185,347,21.6191066666667,89.378599,92.815824,92.067067,1029,1337,1315,16.9283153333333,1.26164150095084
"BLOC1S3","Bloc1s3",2.089982,2.389405,1.787166,82,96,143,2.088851,9.592625,6.401838,8.569119,150,204,226,0.133072666666667,2.7260837639716
"BLOC1S4","Bloc1s4",2.793413,4.381763,4.816969,33,57,130,3.99738166666667,4.424472,4.633753,4.238937,85,123,127,34.6083843333333,0.140342836672558
"BLOC1S5","Bloc1s5",2.01955,2.069744,3.282471,113,131,229,2.457255,7.641378,9.153059,3.745767,132,191,209,5.49031666666667,0.532678939651121
"BLOC1S6","Bloc1s6",14.499759,12.815483,13.141031,242,292,477,13.4854243333333,53.301468,55.559426,38.820534,1967,2677,2165,471.928503666667,0.0306292055163228
"BLVRA","Blvra",10.101515,9.815367,9.601623,129,130,232,9.83950166666667,77.313809,57.860112,68.353916,359,519,573,23.570056,0.441167153492311
"BLVRB","Blvrb",5.177527,7.335478,6.514544,40,49,89,6.34251633333333,15.1207,12.543215,15.591126,141,161,216,42.4041093333333,0.169166386457663
"BLZF1","Blzf1",8.801409,8.270862,7.044364,238,196,412,8.03887833333333,5.388795,5.691796,4.479835,163,234,225,5.965029,1.29775171551092
"BMERB1","Bmerb1",116.09243,111.111279,100.193834,1777,1803,3212,109.132514333333,98.089944,109.447687,94.629195,1352,2113,2132,163.761030666667,0.668437881747329
"BMF","Bmf",1.246718,1.044489,0.745257,46,47,69,1.01215466666667,4.970538,1.235273,2.660895,277,128,140,2.90650433333333,0.515078058277677
"BMP1","Bmp1",12.044627,10.607521,14.394398,409,370,945,12.3488486666667,17.434134,5.845964,5.5408,570,306,286,92.003371,0.143530804562629
"BMP10","Bmp10",0,0,0,0,0,0,0,0,0,0,0,0,0,0.727265333333333,0.578949846732677
"BMP15","Bmp15",0.023777,0.122325,0.075393,1,5,6,0.0738316666666667,0,0,0,0,0,0,4.903418,0.1818999885603
"BMP2","Bmp2",0.769556,0.949396,0.855314,33,42,76,0.858088666666667,0.390467,1.96838,0.585177,20,139,46,128.274913333333,0.014373157318432
"BMP2K","Bmp2k",2.923717,3.407897,2.566002,239,248,412,2.965872,4.518048,5.270904,3.469828,264,471,323,14.2968963333333,0.259259912179571
"BMP3","Bmp3",2.294123,3.497676,2.725951,210,317,484,2.83925,0.010365,0.037989,0.058454,1,5,8,3091.594567,0.00124143333916683
"BMP4","Bmp4",2.926322,6.561307,10.927715,20,25,54,6.80511466666667,0.930552,0.08642,0,13,3,0,75.707289,0.101751929554787
"BMP5","Bmp5",0.940021,0.955135,0.366176,22,28,37,0.753777333333333,0.296373,0.04868,0.023531,18,4,2,3.752311,0.369036734618869
"BMP6","Bmp6",2.551818,2.168981,2.644263,91,96,232,2.45502066666667,1.896149,0.419215,1.75551,102,31,150,19.5694726666667,0.167968363732805
"BMP7","Bmp7",1.951449,2.116079,2.296713,95,103,220,2.12141366666667,15.472331,5.838396,13.325427,200,96,175,92.273913,0.0334650232446736
"BMP8A","Bmp8a",0,0.085488,0.02159,0,2,1,0.0356926666666667,0.919637,0.825998,0.65149,81,100,86,0.007708,1.02777061079863
"BMP8B","Bmp8b",0.226796,0.127068,0.052241,6,2,4,0.135368333333333,0.563234,0.590962,0.579957,41,59,64,0.955155666666667,0.580704827083675
"BMPER","Bmper",1.810008,3.687491,2.872937,88,95,177,2.79014533333333,14.695093,14.406607,11.536431,407,586,437,2.357979,1.12869834306091
"BMPR1A","Bmpr1a",10.538952,13.007226,12.09812,783,784,1436,11.8814326666667,8.067867,7.166248,7.847036,561,662,727,7.39682733333333,1.53408330971992
"BMPR1B","Bmpr1b",4.180562,4.576525,4.536494,305,301,562,4.43119366666667,0.185693,0.010198,0,11,1,0,5.86526133333333,0.791112443206823
"BMPR2","Bmpr2",17.327253,17.387741,15.492971,3160,3059,5318,16.7359883333333,19.33639,14.771481,14.468764,3154,3203,3259,0.526522666666667,11.6185555056722
"BMT2","Bmt2",7.721807,8.174342,7.103245,441,446,761,7.66646466666667,6.225361,3.988108,4.179118,286,310,286,53.554327,0.158859345229695
"BMX","Bmx",0.586885,0.409629,0.663349,24,15,50,0.553287666666667,0.026099,0,0,1,0,0,14.3043143333333,0.101493450332731
"BNC1","Bnc1",0,0,0,0,0,0,0,0.199465,0.044028,0.046461,12,3,5,5.90191,0.144887429711486
"BNC2","Bnc2",0.211019,2.362708,0.524833,4,6,15,1.03285333333333,0.679351,0.069461,0.043495,63,4,5,1.42862366666667,0.837039250351811
"BNIP1","Bnip1",15.081333,12.864776,15.726589,174,142,324,14.557566,7.556301,7.841432,6.572171,110,176,155,1.729683,5.69940392345924
"BNIP2","Bnip2",13.731974,14.699947,17.156138,262,275,552,15.1960196666667,8.954838,8.725381,8.863741,307,432,378,11.553237,1.29018671970159
"BNIP3","Bnip3",59.192494,73.07894,61.728206,1061,1287,2056,64.6665466666667,23.571514,21.249562,48.585898,866,985,2241,12.4877876666667,4.86859285522066
"BNIP3L","Bnip3l",129.281991,138.668462,117.693383,1522,1690,2833,128.547945333333,45.597398,35.151058,52.411886,1571,1852,2628,457.329583333333,0.282652375155797
"BNIPL","Bnipl",0,0.117455,0.105385,0,2,3,0.07428,0.543722,0.174331,0.284657,10,11,17,8.74672966666667,0.110219533806707
"BOC","Boc",2.469089,3.010347,2.640145,151,184,316,2.706527,3.326186,0.980048,1.354348,54,13,23,82.8868843333333,0.0441848213753145
"BOD1","Bod1",33.582729,35.192305,35.676433,488,517,1049,34.8171556666667,58.479779,62.349099,60.442741,507,737,755,1.94636,12.156408472375
"BOD1L1","Bod1l",7.279657,6.857701,6.629627,1073,990,1873,6.92232833333333,71.506816,66.386397,92.770544,1394,1656,1579,8.73553166666667,0.813754051097021
"BOK","Bok",20.194668,21.393288,20.939514,243,295,629,20.84249,13.006846,21.2721,56.596477,497,547,845,28.2308023333333,0.747242232728314
"BOLA1","Bola1",3.244955,6.406845,5.44633,22,45,76,5.03271,3.912631,4.178164,5.162669,36,54,78,0.261785666666667,4.78108933979014
"BOLA2","Bola2",47.850886,50.543255,52.028465,115,131,239,50.1408686666667,0,0.26832,0.331388,0,8,10,7.61509933333333,5.93619025015691
"BOLA3","Bola3",24.228015,34.832216,54.526514,109,107,204,37.8622483333333,32.066872,31.132744,32.936678,161,205,221,0,38.8622483333333
"BOLL","Boll",0,0,0.264439,0,0,3,0.0881463333333333,0,0,0,0,0,0,12.2138763333333,0.0823487601884373
"BOP1","Bop1",20.108767,17.519219,12.673403,416,414,743,16.7671296666667,22.268119,32.77437,24.051575,455,1017,888,36.2985926666667,0.476348526751385
"BORA","Bora",1.49464,0.914813,1.468687,68,48,118,1.29271333333333,0.730283,0.578918,0.621663,14,16,22,0.0333556666666667,2.21870688601246
"BORCS5","Borcs5",16.203895,15.053234,13.487674,229,303,489,14.9149343333333,8.341678,6.913251,9.242505,244,279,307,118.796278666667,0.132849989252309
"BORCS6","Borcs6",8.294022,6.706293,6.828776,152,138,292,7.27636366666667,3.079352,3.377293,3.140795,76,117,127,48.7977463333333,0.166199562752636
"BORCS7","Borcs7",7.159516,7.091841,7.006033,207,200,385,7.08579666666667,18.124661,25.139804,18.950002,395,708,522,0.447317666666667,5.58674633281383
"BORCS8","Borcs8",21.721098,20.439913,21.683496,163,152,309,21.2815023333333,22.484765,20.692337,22.640351,207,274,313,12.967384,1.59525236317218
"BPGM","Bpgm",28.926633,35.161533,30.781286,484,547,921,31.6231506666667,18.144461,18.554536,18.678166,452,617,660,20.5050183333333,1.5170017602868
"BPHL","Bphl",52.021454,53.148849,52.288183,160,175,356,52.486162,20.263665,18.399081,18.862437,286,409,392,5.56797433333333,8.14347914372178
"BPI","Bpi",0,0,0,0,0,0,0,0.10568,0.608886,0,1,1,0,29.9075576666667,0.0323545461205589
"BPIFA1","Bpifa1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599606666666667,0.943431234240767
"BPIFA2","Bpifa2",0,0,0,0,0,0,0,0,0,0,0,0,0,20.831136,0.0458061367031015
"BPIFA3","Bpifa3",0,0,0,0,0,0,0,0,0,0,0,0,0,68.731073,0.0143408090106401
"BPIFB1","Bpifb1",0.095969,0.06992,0.050575,2,2,2,0.0721546666666667,0.102479,0.105371,0.036974,3,4,2,26.5580346666667,0.0389053384842248
"BPIFB2","Bpifb2",0,0,0,0,0,0,0,0,0,0,0,0,0,18.7648803333333,0.0505947915259323
"BPIFB3","Bpifb3",0,0,0,0,0,0,0,0,0,0,0,0,0,1148.14761233333,0.000870210223010001
"BPIFB4","Bpifb4",0,0,0.028519,0,0,1,0.00950633333333333,0,0,0,0,0,0,0,1.00950633333333
"BPIFB6","Bpifb6",0,0,0.024642,0,0,1,0.008214,0,0,0,0,0,0,24.6030013333333,0.0393787426276221
"BPIFC","Bpifc",0.108966,0.083569,0.114754,4,3,8,0.102429666666667,1.050106,0.57623,0.427191,21,8,11,0.540855333333333,0.715466042020817
"BPNT1","Bpnt1",32.402362,29.067069,26.98226,552,519,919,29.483897,13.302725,13.036669,13.932045,241,320,363,5.312502,4.8291306679982
"BRAF","Braf",20.017706,25.898047,18.87918,2030,1967,3652,21.598311,7.095674,6.850114,6.516961,975,1389,1308,15.6563893333333,1.35673527724136
"BRAP","Brap",19.539622,24.380088,19.28008,619,697,1218,21.0665966666667,6.649877,5.902087,4.874042,309,392,328,5.338747,3.4812237602584
"BRAT1","Brat1",3.989898,3.857216,4.008406,171,170,335,3.95184,9.040945,9.760523,7.436622,337,591,494,104.649538666667,0.0468704365631305
"BRCA1","Brca1",0.242421,0.348372,0.694322,16,32,37,0.428371666666667,2.690204,2.613284,2.568594,45,63,74,6.17387066666667,0.19910752967761
"BRCA2","Brca2",7.631738,5.140488,5.992889,125,99,200,6.25503833333333,0.561625,0.185297,0.640542,21,8,11,16.730343,0.409187703437736
"BRCC3","Brcc3",19.135702,19.258417,15.628742,395,401,657,18.0076203333333,9.964958,9.253426,7.98732,395,512,470,0.975633666666667,9.62102471426467
"BRD1","Brd1",9.435759,9.062834,9.592417,631,560,1116,9.36367,16.032586,17.456763,10.068466,510,854,683,0.0176693333333333,10.1837302751909
"BRD2","Brd2",98.326392,94.461576,96.243278,1533,1780,3227,96.3437486666667,118.196634,111.590577,93.100245,2639,3646,3076,2.84270833333333,25.3320679642179
"BRD3","Brd3",8.931643,7.587796,9.279399,555,509,971,8.59961266666667,14.581666,17.521576,11.166518,874,1257,999,0.344431,7.14027917138676
"BRD4","Brd4",33.718257,33.155744,28.384028,877,859,1719,31.7526763333333,21.184491,15.955564,11.751335,1024,1317,1147,569.238218333333,0.0574368312756402
"BRD7","Brd7",31.884807,38.363795,32.674808,456,426,846,34.3078033333333,39.386716,40.640376,29.15861,530,670,583,17.4949556666667,1.90905044433106
"BRD8","Brd8",11.656866,14.603626,11.659577,563,556,1148,12.640023,66.179725,57.920586,40.143377,711,965,739,4.477568,2.49016041425684
"BRD9","Brd9",27.125275,21.38547,26.214638,617,561,1299,24.908461,17.473831,18.06239,12.680572,428,643,521,6.27236933333333,3.56258872624181
"BRDT","Brdt",4.108052,4.744382,4.862122,128,131,274,4.57151866666667,0.46417,0,0.160477,2,0,1,3.660342,1.19551712442277
"BRF1","Brf1",12.976219,12.503257,12.296615,328,319,625,12.5920303333333,26.310267,28.437673,19.820091,698,1014,812,99.4564623333333,0.135302697483338
"BRF2","Brf2",9.406124,10.393102,12.86714,115,102,224,10.8887886666667,5.664124,5.946402,4.443281,187,227,236,303.226285,0.0390787688403277
"BRI3","Bri3",24.610053,31.213441,30.528193,154,198,380,28.7838956666667,53.304497,53.594333,57.060534,422,570,663,0,29.7838956666667
"BRI3BP","Bri3bp",15.797606,16.960653,14.291696,1442,1434,2456,15.6833183333333,2.680054,2.473135,2.089229,293,368,332,5.80866866666667,2.45030550759654
"BRINP1","Brinp1",51.106858,53.900696,44.710288,2234,2344,3746,49.9059473333333,11.804654,5.229267,8.938814,604,352,645,0.590957,31.9970604694742
"BRINP2","Brinp2",20.731447,17.831221,18.857146,1023,1027,1972,19.139938,8.7373,0.707462,2.789285,521,56,174,192.691799333333,0.103979301495053
"BRINP3","Brinp3",9.407111,8.024512,7.55872,283,313,482,8.33011433333333,17.039045,41.623541,13.620632,127,544,160,22.5419833333333,0.396318109703303
"BRIP1","Brip1",0.344288,0.395257,0.360356,34,38,68,0.366633666666667,0.953581,0.685002,0.077099,20,16,13,2.85592466666667,0.354424368940818
"BRIX1","Brix1",12.075348,16.086184,15.571163,204,186,370,14.577565,10.729159,12.507626,9.011108,180,265,207,15.7645443333333,0.929197041701084
"BRK1","Brk1",84.907236,97.776485,92.552889,1077,1211,2237,91.7455366666667,76.337521,92.327437,87.275236,1166,1919,1937,91.382576,1.00392888661891
"BRMS1","Brms1",17.418481,14.268405,15.465925,182,155,322,15.7176036666667,4.625484,4.568861,5.041497,77,112,127,0.165444333333333,14.344403407799
"BRMS1L","Brms1l",25.210541,21.223653,23.733915,626,659,1239,23.3893696666667,26.093722,19.393346,17.663938,338,516,369,16.7883836666667,1.37108408069528
"BROX","Brox",23.767718,27.162664,27.134353,815,799,1473,26.0215783333333,8.582,8.973426,8.464086,368,490,447,47.9082423333333,0.552495388183616
"BRPF1","Brpf1",6.359609,5.434593,6.190867,327,319,645,5.995023,2.64724,2.718898,1.71844,178,253,178,3.00084,1.74838858839644
"BRPF3","Brpf3",18.698644,26.069967,20.567183,395,429,789,21.778598,13.728507,14.474581,8.615153,657,894,626,0.558414666666667,14.6165192661602
"BRS3","Brs3",0.02643,0.135383,0,1,5,0,0.0539376666666667,0,0,0,0,0,0,322.897006333333,0.00325392839717087
"BRSK1","Brsk1",94.817003,102.009935,99.947848,3162,3486,6743,98.9249286666667,177.504101,197.159785,170.777728,2509,4148,3800,27.9525643333333,3.45133258374707
"BRSK2","Brsk2",62.762191,63.74532,64.684136,1697,1842,3250,63.730549,45.355178,53.723918,43.987219,959,1502,1569,6.560263,8.56194407522596
"BRWD1","Brwd1",65.128795,56.211444,64.207824,1716,1559,3349,61.8493543333333,47.456597,45.031022,48.622551,2091,2629,2935,0.396037666666667,45.0198127414423
"BRWD3","Brwd3",1.748856,1.538611,1.582365,294,251,488,1.62327733333333,2.177478,2.281348,2.084981,449,658,624,2.86585466666667,0.678576294125215
"BSCL2","Bscl2",24.060592,33.988335,27.836636,500,578,929,28.628521,1701.562632,1513.440075,1426.988343,3459,4508,4699,164.564923,0.178954095246371
"BSDC1","Bsdc1",30.346635,14.606079,17.56378,523,522,922,20.8388313333333,48.329681,39.422715,36.033122,1301,1832,1573,4.081457,4.29774990388255
"BSG","Bsg",175.605839,196.736413,172.703976,2547,2858,4825,181.682076,259.361403,237.87369,231.637954,2600,3335,3565,141.714974333333,1.28004841015013
"BSN","Bsn",33.093744,34.301739,34.684567,5083,5644,11007,34.0266833333333,12.656835,11.569234,8.846556,3385,4318,3518,2.02555033333333,11.5769626925173
"BSND","Bsnd",0,0.027245,0,0,1,0,0.00908166666666667,0.018528,0.008907,0.012613,3,2,3,6.91077933333333,0.127557807410294
