"Hs_symbol","DRG","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","FoldChange"
"WDFY4",5.41514,5.41514,0.456307,0.902502,0.042072,0.466960333333333,4.37308348033042
"WDHD1",1.26493,1.26493,1.578801,1.483882,1.980215,1.680966,0.844818621347678
"WDPCP",2.85392,2.85392,8.565902,8.531968,4.006363,7.03474433333333,0.479656830399872
"WDR1",129.48238,129.48238,252.676326,245.835461,226.214325,241.575370666667,0.537904485692002
"WDR11",12.85833,12.85833,104.161571,159.972964,74.9283,113.020945,0.121541967574466
"WDR12",11.18571,11.18571,70.976269,77.888795,77.379529,75.4148643333333,0.159467796040886
"WDR13",251.47975,251.47975,50.931564,46.675219,52.222517,49.9431,4.95611280035962
"WDR17",2.08033,2.08033,8.772798,8.902981,9.685568,9.120449,0.30436693075574
"WDR18",67.09333,67.09333,10.033173,16.199955,12.383843,12.8723236666667,4.90857419681024
"WDR19",23.23909,23.23909,33.409891,23.302285,26.652455,27.7882103333333,0.841979745157482
"WDR20",12.41927,12.41927,17.017663,13.55352,18.658674,16.4099523333333,0.770781547420281
"WDR24",13.32876,13.32876,2.843803,3.289422,3.228939,3.12072133333333,3.47724556962681
"WDR25",20.06109,20.06109,10.899519,12.973631,12.484158,12.1191026666667,1.60537580466632
"WDR26",13.75737,13.75737,36.834384,32.627347,35.678938,35.0468896666667,0.409393712924043
"WDR27",8.07043,8.07043,18.736443,18.904656,20.92505,19.5220496666667,0.441984604234382
"WDR3",7.56865,7.56865,11.249811,13.059966,12.810125,12.3733006666667,0.640728135377798
"WDR31",0.84677,0.84677,0.853457,1.587327,1.04833,1.163038,0.853785277928543
"WDR33",10.54802,10.54802,13.437546,12.262413,15.973855,13.8912713333333,0.775489193736626
"WDR34",36.52603,36.52603,4.611817,5.428545,6.059099,5.366487,5.89430717442759
"WDR35",3.29299,3.29299,2.691709,2.169284,2.249095,2.37002933333333,1.27387318488227
"WDR36",2.41486,2.41486,3.165781,3.137696,3.65123,3.31823566666667,0.790799822797999
"WDR37",10.53756,10.53756,20.040612,21.57401,20.721974,20.7788653333333,0.529759462828458
"WDR38",0.1359,0.1359,0,0,0,0,1.1359
"WDR4",8.43632,8.43632,4.464247,5.774563,6.574462,5.604424,1.42878773379783
"WDR41",55.87626,55.87626,72.021934,69.720786,80.479418,74.074046,0.757602167865044
"WDR43",7.5791,7.5791,24.891845,23.824019,21.149307,23.2883903333333,0.353218137647684
"WDR44",7.06686,7.06686,10.216974,9.336655,11.894103,10.4825773333333,0.702530430740694
"WDR45",155.30359,155.30359,93.337965,144.201873,80.254552,105.931463333333,1.46171748826406
"WDR46",56.50349,56.50349,29.323286,20.679634,36.483574,28.8288313333333,1.92778219694248
"WDR47",30.69274,30.69274,48.566773,43.649933,47.089949,46.4355516666667,0.66812209168995
"WDR48",25.97802,25.97802,35.633262,33.864218,40.053193,36.516891,0.71908996936873
"WDR49",0.05227,0.05227,0.54252,0.850029,0.573565,0.655371333333333,0.635670063151994
"WDR5",17.90758,17.90758,10.360967,11.31006,12.852904,11.507977,1.51164173071313
"WDR53",9.61762,9.61762,4.231722,4.657919,6.690667,5.193436,1.71433433719183
"WDR54",58.25975,58.25975,17.416782,15.727963,22.48055,18.541765,3.03246661701233
"WDR55",7.39093,7.39093,8.506935,9.224303,10.017896,9.24971133333333,0.81865037239748
"WDR59",17.14445,17.14445,63.79805,61.216489,63.877778,62.9641056666667,0.283666125100777
"WDR5B",3.46025,3.46025,1.041796,1.072018,1.038235,1.050683,2.17500705862388
"WDR6",48.51669,48.51669,190.708997,191.354973,256.612592,212.892187333333,0.231503032519988
"WDR60",8.42587,8.42587,10.70923,13.273095,12.485262,12.1558623333333,0.716476788915421
"WDR61",155.3245,155.3245,44.486402,47.946676,42.330226,44.9211013333333,3.40419753579662
"WDR62",2.12215,2.12215,1.062893,0.712118,1.302843,1.02595133333333,1.54107847934485
"WDR63",6.11555,6.11555,0.701078,0.433596,0.329265,0.487979666666667,4.78202099087824
"WDR64",0,0,0,0,0,0,1
"WDR66",0.55406,0.55406,6.576951,5.26165,2.66711,4.835237,0.266323372983822
"WDR7",10.19258,10.19258,28.629208,20.185179,26.395878,25.0700883333333,0.429326508483253
"WDR70",36.87101,36.87101,19.210768,22.029161,22.849853,21.3632606666667,1.69344759534321
"WDR72",0.32407,0.32407,0.458736,0.185119,0.052318,0.232057666666667,1.07468183983812
"WDR73",12.38791,12.38791,19.498151,19.674212,20.802751,19.9917046666667,0.637771453657075
"WDR74",60.58053,60.58053,25.33883,18.974409,26.521865,23.6117013333333,2.50208342633336
"WDR75",14.83413,14.83413,38.951589,24.757994,13.714788,25.8081236666667,0.590646708321785
"WDR76",1.63081,1.63081,0.265848,0.276294,0.488597,0.343579666666667,1.95806029613924
"WDR77",38.77363,38.77363,22.618487,19.32962,19.674823,20.5409766666667,1.84641720825719
"WDR78",2.34168,2.34168,5.12611,19.807441,2.872244,9.26859833333333,0.325427082794
"WDR81",15.39864,15.39864,3.733895,3.943259,6.527965,4.73503966666667,2.85937690986037
"WDR82",27.71337,27.71337,76.191828,73.374603,77.091705,75.552712,0.37507972284509
"WDR83",28.14198,28.14198,13.679376,12.515762,14.759057,13.6513983333333,1.9890238007999
"WDR83OS",287.55626,287.55626,71.190976,73.824918,70.750548,71.9221473333333,3.95704556917372
"WDR86",8.97993,8.97993,22.126956,23.455296,35.509279,27.0305103333333,0.356038112803535
"WDR87",0,0,0.016455,0.030234,0.023209,0.0232993333333333,0.977231165335135
"WDR88",0.19862,0.19862,0.718512,0.478802,0.380225,0.525846333333333,0.78554437220524
"WDR89",4.21293,4.21293,4.39379,3.832891,4.678646,4.30177566666667,0.983242281029494
"WDR90",11.37388,11.37388,16.364299,14.303915,13.540208,14.7361406666667,0.786335116221423
"WDR91",10.29712,10.29712,12.779782,10.383444,19.27722,14.1468153333333,0.745841271012173
"WDR92",6.48144,6.48144,3.625737,4.806566,4.888688,4.44033033333333,1.37518120070037
"WDR93",0.20908,0.20908,0.103345,0.294822,0.097129,0.165098666666667,1.0377490203977
"WDSUB1",5.43604,5.43604,3.62978,3.876211,4.832347,4.11277933333333,1.25881435133324
"WDTC1",18.79617,18.79617,15.926567,16.389547,18.747936,17.02135,1.09848429779123
"WDYHV1",42.15025,42.15025,19.947717,23.635127,19.618129,21.066991,1.95542065522209
"WEE1",1.79808,1.79808,2.577248,4.297317,4.682589,3.85238466666667,0.576640186673851
"WEE2",0.07318,0.07318,0,0,0,0,1.07318
"WFDC1",26.24982,26.24982,0.186309,0.868962,0.755833,0.603701333333333,16.9918297338823
"WFDC10A",0,0,0,0,0,0,1
"WFDC10B",0.21953,0.21953,0,0,0,0,1.21953
"WFDC11",0,0,0.179331,0.353978,0.542983,0.358764,0.735962978118349
"WFDC12",0.02091,0.02091,0,0,0,0,1.02091
"WFDC13",0,0,0,0,0,0,1
"WFDC2",15.73317,15.73317,18.119513,21.59875,11.954884,17.2243823333333,0.918174876598927
"WFDC3",1.81898,1.81898,0.320785,0.368608,0,0.229797666666667,2.29223072738524
"WFDC5",0.01045,0.01045,0.091145,0,0,0.0303816666666667,0.980656035223194
"WFDC6",0,0,0,0.360715,0,0.120238333333333,0.892667185405487
"WFDC8",0,0,0.092608,0.06669,0,0.0530993333333333,0.949578039171993
"WFDC9",0,0,0,0,0,0,1
"WFIKKN1",3.21981,3.21981,0.564875,0.335279,0.56197,0.487374666666667,2.8370861051822
"WFIKKN2",0.43907,0.43907,0,0,0,0,1.43907
"WFS1",85.75359,85.75359,9.30425,8.984902,7.875171,8.721441,8.92394347710386
"WHAMM",3.60661,3.60661,2.492155,2.760778,2.049967,2.4343,1.34135340535189
"WIF1",1.27538,1.27538,0.392221,0.039219,0,0.143813333333333,1.98929312475229
"WIPF1",24.24266,24.24266,2.651157,2.133753,3.45902,2.74797666666667,6.73500991201475
"WIPF2",5.43604,5.43604,10.932439,8.695476,8.289188,9.305701,0.624512587741484
"WIPF3",34.75932,34.75932,4.473988,5.601135,6.783992,5.619705,5.40195069115618
"WIPI1",46.77088,46.77088,11.430333,9.815373,9.694076,10.3132606666667,4.22255629102155
"WIPI2",52.86553,52.86553,24.050809,32.137491,36.863829,31.0173763333333,1.68238426032181
"WIZ",14.42642,14.42642,21.752937,19.458914,25.722239,22.3113633333333,0.661755375668719
"WLS",39.58903,39.58903,4.926214,8.941444,22.987337,12.2849983333333,3.05525292375523
"WNK1",35.31338,35.31338,152.819143,174.203107,175.71305,167.578433333333,0.215409404880379
"WNK2",11.68749,11.68749,47.819999,50.778718,67.85263,55.4837823333333,0.224621820208959
"WNK3",0.16726,0.16726,5.365582,6.206913,4.772747,5.448414,0.181015052693577
"WNK4",0.41816,0.41816,0.329822,0.382896,0.600107,0.437608333333333,0.986471744158411
"WNT1",0,0,0,0.063779,0,0.0212596666666667,0.979182897983177
"WNT10A",0.21953,0.21953,0.416731,0.075348,0,0.164026333333333,1.04768248370097
"WNT10B",4.69381,4.69381,1.834197,2.573041,1.82433,2.07718933333333,1.85032813493872
"WNT11",9.13674,9.13674,0,0.194833,0.061184,0.085339,9.3396993934614
"WNT16",0.02091,0.02091,0.1623,0.075756,0.100813,0.112956333333333,0.91729564711883
"WNT2",0.44952,0.44952,0,0.241305,0,0.080435,1.34160777834854
"WNT2B",0.97222,0.97222,1.380688,1.312155,1.704124,1.46565566666667,0.799876489918098
"WNT3",2.32077,2.32077,1.943214,2.030681,3.007617,2.32717066666667,0.998076243358722
"WNT3A",0,0,0,0,0,0,1
"WNT4",0.60633,0.60633,2.208072,1.798153,1.97587,1.99403166666667,0.536510691548019
"WNT5A",2.34168,2.34168,1.040764,2.167658,2.511087,1.906503,1.14972528843081
"WNT5B",20.47925,20.47925,3.594784,3.359127,5.531355,4.16175533333333,4.16122977803546
"WNT6",16.56948,16.56948,0,0,0,0,17.56948
"WNT7A",1.29629,1.29629,0.019138,0.420318,0.054023,0.164493,1.97192254483282
"WNT7B",4.45337,4.45337,3.841103,9.675293,16.469173,9.99518966666667,0.49597780168655
"WNT8A",0.03136,0.03136,0.103798,0.285589,0.104485,0.164624,0.88557336960255
"WNT8B",0,0,0.114789,0.068648,0.270981,0.151472666666667,0.868453093979941
"WNT9A",9.75352,9.75352,1.852728,2.607217,2.212751,2.224232,3.33521905371574
"WNT9B",0.31362,0.31362,0.121186,0.230392,0,0.117192666666667,1.17582225447237
"WRAP53",8.74994,8.74994,3.506278,4.729231,3.105334,3.780281,2.03961649953214
"WRAP73",20.02973,20.02973,9.350642,6.934214,10.7638,9.01621866666667,2.09956778100159
"WRN",1.63081,1.63081,5.210672,4.432537,4.718269,4.78715933333333,0.454594361148285
"WRNIP1",45.67322,45.67322,24.944107,23.495758,25.25499,24.5649516666667,1.82567213928496
"WSB1",39.6413,39.6413,118.865947,128.136573,168.822642,138.608387333333,0.291109300639392
"WSB2",149.07305,149.07305,133.931257,164.494676,168.941023,155.788985333333,0.957165770802998
"WSCD1",2.4044,2.4044,6.186464,6.990203,7.537019,6.904562,0.430688000170028
"WSCD2",2.5194,2.5194,2.207482,4.9372,7.999457,5.04804633333333,0.581906917710452
"WT1",0.03136,0.03136,0,0,0.035474,0.0118246666666667,1.01930703409089
"WTAP",53.78547,53.78547,31.429669,32.946139,36.650534,33.6754473333333,1.57994991307106
"WTAPP1",0.06272,0.06272,0.05918,0,0.372841,0.144007,0.928945364844796
"WTIP",15.17911,15.17911,6.673041,8.285251,5.278636,6.74564266666667,2.08880149734078
"WWC1",4.39065,4.39065,4.642949,15.528543,16.697385,12.2896256666667,0.405628430417039
"WWC2",1.97579,1.97579,3.505408,2.832018,5.800033,4.04581966666667,0.589753537895627
"WWC3",5.3315,5.3315,3.539513,4.027891,3.324384,3.630596,1.36731859138651
"WWOX",16.72629,16.72629,17.263878,14.990596,23.157804,18.4707593333333,0.910405685599182
"WWP1",23.09273,23.09273,19.343734,24.826743,29.176902,24.4491263333333,0.946701654289926
"WWP2",17.99121,17.99121,18.631913,13.586362,20.551264,17.5898463333333,1.02159047791304
"WWTR1",9.59671,9.59671,1.046947,2.127361,4.896167,2.69015833333333,2.87161390997225
"XAB2",39.08725,39.08725,9.853545,9.005122,12.951018,10.6032283333333,3.45483591707308
"XAF1",21.30511,21.30511,0.464053,0.317506,0,0.260519666666667,17.69517016659
"XAGE1A",0,0,0,0,0,0,1
"XAGE1B",0,0,0,0,0,0,1
"XAGE2",0,0,0,0,0,0,1
"XAGE3",0.03136,0.03136,0,0,0,0,1.03136
"XAGE5",0.04182,0.04182,0.115468,0.22455,0,0.113339333333333,0.93576142404023
"XBP1",45.38051,45.38051,21.023083,23.717775,22.462389,22.4010823333333,1.98198140322484
"XCL1",0.82586,0.82586,0,0,0,0,1.82586
"XCL2",0.50179,0.50179,0,0,0,0,1.50179
"XCR1",0.02091,0.02091,0,0,0,0,1.02091
"XDH",0.01045,0.01045,0.710118,0.57434,0.295173,0.526543666666667,0.661920141600928
"XG",0.10454,0.10454,0,0.073351,0.188298,0.0872163333333333,1.01593396469087
"XIAP",18.20029,18.20029,20.098693,19.553169,17.969473,19.2071116666667,0.950174884799221
"XIRP1",0.03136,0.03136,0,0,0,0,1.03136
"XIRP2",0.03136,0.03136,0,0.024629,0,0.00820966666666667,1.02296182440888
"XIST",137.2392,137.2392,0.930513,0.673907,1.091605,0.898675,72.8082478570582
"XK",6.41871,6.41871,3.011715,3.852449,3.853283,3.57248233333333,1.62246881653707
"XKR3",0,0,0,0,0,0,1
"XKR4",0.44952,0.44952,5.923836,6.078334,6.47906,6.16041,0.202435335406771
"XKR5",0.02091,0.02091,0.346179,0.312932,0.306246,0.321785666666667,0.772371819233426
"XKR6",3.39753,3.39753,5.89315,6.031879,7.755604,6.560211,0.581667628059587
"XKR7",0.17772,0.17772,11.680958,10.6623,13.394323,11.912527,0.0912075537189583
"XKR8",5.35241,5.35241,2.377217,2.685411,2.197645,2.420091,1.85738040303606
"XKR9",0.60633,0.60633,0.119645,0.259525,0.228862,0.202677333333333,1.3356283979743
"XKRX",0.01045,0.01045,0,0.025013,0.038363,0.0211253333333333,0.989545521019947
"XPA",18.94252,18.94252,13.963492,11.963275,19.998588,15.3084516666667,1.22283343677322
"XPC",12.97333,12.97333,10.610333,13.818188,14.018971,12.8158306666667,1.01139991775618
"XPNPEP1",33.55712,33.55712,129.851617,146.347295,185.923842,154.040918,0.222890321121551
"XPNPEP2",0.49133,0.49133,0,0,0,0,1.49133
"XPNPEP3",188.17075,188.17075,6.663618,11.008868,25.432101,14.3681956666667,12.3092361720971
"XPO1",30.14914,30.14914,202.563326,225.076309,173.347459,200.329031333333,0.1547175774587
"XPO4",2.47758,2.47758,2.07805,2.41234,2.787945,2.42611166666667,1.01502237473287
"XPO5",20.94968,20.94968,158.120449,126.415448,102.664299,129.066732,0.168757065411623
"XPO6",101.37176,101.37176,429.964736,497.393345,427.97563,451.777903666667,0.226097075786997
"XPO7",14.93867,14.93867,13.833323,20.820713,20.302811,18.318949,0.825027800425375
"XPOT",31.20498,31.20498,21.285592,19.842583,22.809061,21.312412,1.44336614078299
"XPR1",4.02476,4.02476,132.348053,112.559665,111.051949,118.653222333333,0.0419943558728563
"XRCC1",13.74692,13.74692,11.815969,12.154017,17.151376,13.7071206666667,1.00270612679636
"XRCC2",0.14636,0.14636,0.718499,0.570359,0.649021,0.645959666666667,0.69646907103232
"XRCC3",7.32821,7.32821,2.362926,4.224561,4.880111,3.82253266666667,1.72693698014003
"XRCC4",12.93151,12.93151,2.911816,3.193288,1.383661,2.496255,3.98469505227736
"XRCC5",60.67461,60.67461,112.345256,98.235786,130.808266,113.796436,0.537251957891794
"XRCC6",202.51354,202.51354,116.465759,118.910838,97.768962,111.048519666667,1.81629833759012
"XRN1",1.79808,1.79808,3.528904,2.372691,2.019433,2.64034266666667,0.768630938406165
"XRN2",13.61102,13.61102,21.819785,18.581039,26.140122,22.1803153333333,0.630320156990674
"XRRA1",7.1923,7.1923,3.447304,6.549571,6.935562,5.64414566666667,1.23301029372374
"XXYLT1",4.11885,4.11885,11.272935,10.110324,14.553513,11.978924,0.394397101023166
"XYLB",2.21623,2.21623,3.751524,3.452171,3.921978,3.70855766666667,0.683060552229972
"XYLT1",0.71087,0.71087,2.318524,2.735088,2.531538,2.52838333333333,0.48488779091463
"XYLT2",25.22533,25.22533,4.327781,5.368206,8.145493,5.94716,3.77497135520126
"YAF2",22.8732,22.8732,26.746154,28.344304,47.16305,34.0845026666667,0.680448579443072
"YAP1",9.34581,9.34581,0.826349,1.422232,2.068059,1.43888,4.24203322836712
"YARS2",23.81405,23.81405,11.482595,14.839917,11.93391,12.7521406666667,1.80437726761666
"YBEY",26.17664,26.17664,6.495249,7.870991,11.0082,8.45814666666667,2.87335785305366
"YBX1",319.96345,319.96345,536.634022,579.189457,599.836987,571.886822,0.560256297883564
"YBX2",0.29271,0.29271,1.339443,2.14858,7.254063,3.58069533333333,0.282208246986666
"YDJC",41.43938,41.43938,4.535116,5.62684,5.563685,5.24188033333333,6.79913387210617
"YEATS2",9.65943,9.65943,19.922278,24.762831,33.308613,25.9979073333333,0.39482430502453
"YEATS4",16.84128,16.84128,7.844148,7.919926,10.068511,8.61086166666667,1.85636632997007
"YES1",4.30702,4.30702,3.051793,4.51547,5.041937,4.20306666666667,1.01997924301053
"YIF1A",170.26316,170.26316,40.396143,48.45755,56.404796,48.4194963333333,3.46549788457644
"YIF1B",225.16721,225.16721,28.68636,41.188802,32.965428,34.2801966666667,6.41059946850258
"YIPF1",65.14889,65.14889,28.793945,26.956917,28.476619,28.075827,2.27504758506095
"YIPF2",52.69826,52.69826,16.175307,21.692068,17.965297,18.6108906666667,2.73818568022884
"YIPF3",197.27612,197.27612,146.216841,179.235894,226.667397,184.040044,1.07153087360917
"YIPF4",15.03275,15.03275,18.992828,19.475344,23.072438,20.5135366666667,0.745240089921679
"YIPF5",18.18984,18.18984,23.899488,27.755504,24.956586,25.5371926666667,0.723129994986408
"YIPF6",10.30758,10.30758,11.75535,12.733132,16.5672,13.6852273333333,0.769996932518262
"YIPF7",0.41816,0.41816,0.573963,0.937676,1.820442,1.11069366666667,0.671892857971968
"YJEFN3",26.82479,26.82479,7.320366,7.933186,13.334122,9.52922466666667,2.64262477826003
"YKT6",94.53489,94.53489,63.560551,66.690337,74.26933,68.173406,1.38109275694766
"YLPM1",11.45751,11.45751,29.700699,31.311359,37.12797,32.7133426666667,0.369512751173057
"YME1L1",31.66496,31.66496,48.218111,54.909092,53.504701,52.2106346666667,0.613880293002081
"YOD1",2.95846,2.95846,3.10709,3.008586,3.361137,3.15893766666667,0.951795943403175
"YPEL1",5.78102,5.78102,5.537056,6.294646,8.739346,6.857016,0.863052843471364
"YPEL2",8.36314,8.36314,1.252515,2.168122,2.885449,2.10202866666667,3.01839247993195
"YPEL3",207.96004,207.96004,25.623521,38.43764,42.486579,35.5159133333333,5.72243772441129
"YPEL4",19.10978,19.10978,3.04175,5.555693,3.035257,3.87756666666667,4.12291238117367
"YPEL5",149.31349,149.31349,53.331012,54.073085,54.746213,54.0501033333333,2.7304851562192
"YRDC",10.76755,10.76755,13.839864,12.296593,13.337782,13.1580796666667,0.831154385132127
"YTHDC1",19.03661,19.03661,90.84781,128.410709,77.130976,98.7964983333333,0.200774679819678
"YTHDC2",4.39065,4.39065,10.589264,9.858856,15.600472,12.0161973333333,0.414149375731653
"YTHDF1",20.84514,20.84514,12.558194,14.829642,15.408527,14.2654543333333,1.43101800463936
"YTHDF2",32.94033,32.94033,55.054855,53.450034,60.206666,56.237185,0.592976925752026
"YTHDF3",11.56205,11.56205,22.367891,23.084374,24.253645,23.2353033333333,0.518336817460919
"YWHAB",201.78176,201.78176,260.158477,281.403415,252.408395,264.656762333333,0.763322409785147
"YWHAE",700.28789,700.28789,651.913675,637.747338,648.31704,645.992684333333,1.08391935022049
"YWHAG",599.87789,599.87789,364.084688,382.863385,416.227549,387.725207333333,1.54576517978353
"YWHAH",1372.51742,1372.51742,502.095785,546.45,518.413579,522.319788,2.62462351222996
"YWHAQ",383.79515,383.79515,499.824856,492.604426,497.935402,496.788228,0.773009742608859
"YWHAZ",502.00819,502.00819,908.255001,967.653778,970.549239,948.819339333333,0.529583015600688
"YY1",18.86934,18.86934,25.85575,26.173294,25.652831,25.8939583333333,0.738803107885135
"YY1AP1",32.62672,32.62672,56.507171,60.78101,69.169891,62.1526906666667,0.532466940759325
"YY2",0.58542,0.58542,0.656212,0.677612,0.718509,0.684111,0.941398755782724
"ZACN",0.19862,0.19862,1.123429,1.194574,0.758041,1.025348,0.591809407568477
"ZADH2",9.54444,9.54444,6.021168,7.347935,8.161869,7.17699066666667,1.28952574728796
"ZAN",0,0,0,0,0,0,1
"ZAP70",1.49491,1.49491,2.129478,3.024777,0.345132,1.833129,0.880619978829061
"ZAR1",0.2718,0.2718,0,0,0,0,1.2718
"ZAR1L",0.02091,0.02091,0,0,0.126644,0.0422146666666667,0.979558273983223
"ZBBX",0.39725,0.39725,3.767975,1.21743,5.437273,3.474226,0.312288650595656
"ZBED1",0,0,13.253936,13.751437,15.936531,14.313968,0.0652998621911708
"ZBED2",0,0,0.036081,0.099277,0,0.0451193333333333,0.956828534412976
"ZBED3",3.23026,3.23026,2.894025,2.211243,2.786427,2.630565,1.16517952439909
"ZBED4",1.67263,1.67263,6.17461,5.478823,7.106089,6.253174,0.368477303867245
"ZBED5",18.85889,18.85889,23.383366,21.855465,28.105548,24.4481263333333,0.780367471454578
"ZBED6",0.2718,0.2718,0,0,0,0,1.2718
"ZBP1",0.63769,0.63769,0.056086,0.051111,0.139658,0.082285,1.51317813699719
"ZBTB1",10.3703,10.3703,6.429231,7.14875,8.460991,7.346324,1.36231231857282
"ZBTB10",1.74581,1.74581,3.784904,3.763297,4.307313,3.951838,0.554503196590842
