"Hs_symbol","DRG","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","FoldChange"
"ADCY8",1.08721,1.08721,0.668336,0.19604,0.591981,0.485452333333333,1.40510062367086
"ADCY9",6.63825,6.63825,6.52854,10.236519,6.97731,7.914123,0.856870608583705
"ADCYAP1",30.46275,30.46275,0.932518,1.91493,3.584293,2.14391366666667,10.0075108084499
"ADCYAP1R1",0.94085,0.94085,7.602388,9.933134,7.812192,8.449238,0.20539751459324
"ADD1",327.90843,327.90843,181.509736,172.477131,177.693218,177.226695,1.84544986372552
"ADD2",16.43358,16.43358,16.303887,29.595986,28.425267,24.7750466666667,0.676374333108223
"ADD3",65.51478,65.51478,355.067866,227.119778,237.317728,273.168457333333,0.24260551577285
"ADGB",0,0,0.201606,0.066185,0.048206,0.105332333333333,0.904705281699591
"ADH1A",0.32407,0.32407,0,0,0,0,1.32407
"ADH1B",139.2359,139.2359,0.05535,0.035988,0,0.030446,136.092429879877
"ADH1C",5.18515,5.18515,0,0,0,0,6.18515
"ADH4",0.19862,0.19862,0.031894,1.138949,0,0.390281,0.86214225757239
"ADH5",78.63446,78.63446,72.572025,55.358625,70.925156,66.2852686666667,1.18353484467026
"ADH6",0.05227,0.05227,0.882803,0.377119,0.298046,0.519322666666667,0.692591523240181
"ADH7",0.34498,0.34498,0.377781,0.52312,0,0.300300333333333,1.03436103607859
"ADHFE1",20.23881,20.23881,4.069013,2.070513,2.535716,2.89174733333333,5.45739694303553
"ADI1",142.58116,142.58116,10.750894,16.109525,19.319247,15.393222,8.75856863281666
"ADIG",0.05227,0.05227,0,0,0,0,1.05227
"ADIPOQ",0.90949,0.90949,0.072908,0.12475,0.144309,0.113989,1.71410130620679
"ADIPOR1",57.29799,57.29799,32.256444,31.830242,37.463725,33.850137,1.67281953583138
"ADIPOR2",59.36787,59.36787,16.386789,15.287734,16.694558,16.123027,3.52553727795909
"ADK",61.78273,61.78273,20.554919,17.037931,20.523577,19.3721423333333,3.08179321412229
"ADM",18.608,18.608,10.690962,0.582258,1.265497,4.17957233333333,3.7856407321145
"ADM2",0.07318,0.07318,0.609662,0.257507,0.259439,0.375536,0.78019041304626
"ADNP",11.76067,11.76067,33.14152,33.326225,36.270268,34.2460043333333,0.362045861406531
"ADNP2",2.62394,2.62394,26.865206,4.853073,21.502089,17.7401226666667,0.193378670164521
"ADO",17.2908,17.2908,10.025081,12.104348,16.995181,13.0415366666667,1.30262096195075
"ADORA1",16.47539,16.47539,8.103956,13.398671,14.181675,11.8947673333333,1.35523112191607
"ADORA2A",2.23714,2.23714,4.458051,6.027596,2.924768,4.47013833333333,0.591783937213044
"ADORA2B",0.84677,0.84677,2.491963,0.55829,0.939664,1.32997233333333,0.79261456180381
"ADORA3",65.88067,65.88067,0.033464,0,0.146614,0.060026,63.0934241235592
"ADPGK",36.56785,36.56785,37.079191,32.770197,40.693949,36.847779,0.992603819632322
"ADPRH",5.79148,5.79148,1.159986,1.567333,1.146179,1.291166,2.96420250649669
"ADPRHL1",8.02862,8.02862,7.212688,2.904292,2.874422,4.33046733333333,1.69377644311612
"ADPRHL2",37.43552,37.43552,10.881896,9.620763,10.437662,10.3134403333333,3.39733262982398
"ADPRM",9.60716,9.60716,4.648023,4.004344,4.175622,4.27599633333333,2.01045628727692
"ADRA1A",0.19862,0.19862,0.148686,0,0.052587,0.067091,1.1232594033686
"ADRA1B",0.6586,0.6586,0.622868,0.88655,1.25758,0.922332666666667,0.86280591739411
"ADRA1D",1.64127,1.64127,0.129118,0.028748,0.614497,0.257454333333333,2.1004897990994
"ADRA2A",2.19533,2.19533,1.392701,0.885525,1.26214,1.180122,1.46566568292967
"ADRA2B",0.44952,0.44952,0.014658,0.019414,0,0.0113573333333333,1.4332421906929
"ADRA2C",10.69437,10.69437,3.734286,2.768347,3.941427,3.48135333333333,2.60956214119842
"ADRB1",0.2718,0.2718,0.021276,0,0,0.007092,1.26284391098331
"ADRB2",2.10124,2.10124,0.205318,0.020799,0.093842,0.106653,2.80235990866152
"ADRB3",0.02091,0.02091,0,0,0,0,1.02091
"ADRM1",160.39465,160.39465,27.997186,35.279077,40.282947,34.5197366666667,4.54380198576923
"ADSL",37.03828,37.03828,121.672974,146.622489,175.128689,147.808050666667,0.255619772113046
"ADTRP",0.10454,0.10454,0.184495,0.265055,0.255863,0.235137666666667,0.894264687903885
"AEBP1",21.11694,21.11694,67.327279,57.652961,57.818912,60.9330506666667,0.357110456564409
"AEBP2",4.50564,4.50564,14.672734,9.325776,8.664046,10.8875186666667,0.46314459344978
"AEN",7.3073,7.3073,5.360447,4.747205,6.867172,5.65827466666667,1.2476655614087
"AFAP1",2.69711,2.69711,15.165396,13.018548,12.358513,13.5141523333333,0.254724486493723
"AFAP1L1",8.57222,8.57222,33.983205,17.877142,17.390687,23.083678,0.3974567339756
"AFAP1L2",50.47158,50.47158,63.126769,44.576435,53.577299,53.7601676666667,0.939945624588208
"AFF1",14.17553,14.17553,4.143677,4.304439,2.95707,3.80172866666667,3.16043055605113
"AFF2",2.19533,2.19533,2.45817,3.100299,2.157437,2.57196866666667,0.894557119108734
"AFF3",9.60716,9.60716,8.893053,7.123453,4.364032,6.79351266666667,1.36102428438559
"AFF4",5.27923,5.27923,17.759701,14.03179,12.014606,14.6020323333333,0.402462311694137
"AFG3L1P",9.68034,9.68034,17.616576,13.553307,13.787041,14.9856413333333,0.668120832770676
"AFG3L2",52.70872,52.70872,33.830329,38.251001,38.240585,36.7739716666667,1.42184466261446
"AFM",0,0,0,0,0,0,1
"AFMID",40.5508,40.5508,25.481346,13.653048,15.747388,18.2939273333333,2.1535688033931
"AFP",0.02091,0.02091,0.320045,0.1408,0,0.153615,0.884965954846287
"AFTPH",11.4366,11.4366,12.004309,15.963136,16.530292,14.832579,0.785506896886477
"AGA",8.2377,8.2377,10.447655,7.690008,11.117989,9.751884,0.859170355632557
"AGAP1",13.62147,13.62147,21.582756,23.19791,18.92196,21.2342086666667,0.657611440964858
"AGAP11",448.57815,448.57815,0,0.231624,0.353817,0.195147,376.169751503372
"AGAP2",3.59615,3.59615,21.955342,18.557331,25.121445,21.8780393333333,0.200897897456772
"AGAP3",109.69309,109.69309,110.162923,94.110047,95.715657,99.996209,1.09601232656168
"AGAP4",0.44952,0.44952,25.17303,24.819937,20.100439,23.3644686666667,0.0594931914925404
"AGAP5",0.35543,0.35543,6.633903,4.502461,4.698804,5.27838933333333,0.215888172592886
"AGAP6",2.47758,2.47758,6.4677,5.484844,6.237243,6.06326233333333,0.4923475634748
"AGAP9",0.05227,0.05227,7.383833,7.539014,6.852953,7.2586,0.127415058242317
"AGBL1",0.01045,0.01045,0.637697,0.014167,0.008277,0.220047,0.828205798629069
"AGBL2",0.45997,0.45997,3.145308,0.324972,1.06061,1.51029666666667,0.581592613887602
"AGBL3",0.82586,0.82586,2.735451,1.007063,1.095592,1.612702,0.698839745213959
"AGBL4",1.2022,1.2022,1.435417,1.410235,1.121904,1.32251866666667,0.948194747196865
"AGBL5",9.77442,9.77442,21.863234,24.685973,27.258025,24.6024106666667,0.420836152512305
"AGER",6.82642,6.82642,30.388007,11.563538,19.894568,20.615371,0.362076598176363
"AGFG1",41.04213,41.04213,30.302172,26.453683,34.948506,30.5681203333333,1.33179072925691
"AGFG2",24.98489,24.98489,3.636228,3.576014,3.970832,3.72769133333333,5.49631694793386
"AGGF1",12.76425,12.76425,6.327322,6.281483,7.254199,6.62100133333333,1.80609468467048
"AGK",12.22064,12.22064,21.04368,24.340332,19.779271,21.7210943333333,0.581866339976612
"AGL",2.80165,2.80165,5.007342,3.550082,3.447344,4.00158933333333,0.76008839323607
"AGMAT",1.69354,1.69354,0.465682,0.531145,0.610709,0.535845333333333,1.75378336707516
"AGMO",1.18129,1.18129,0.381156,0.253831,1.51066,0.715215666666667,1.27172928885328
"AGPAT1",93.93902,93.93902,60.103833,59.26444,69.619887,62.9960533333333,1.48351367084304
"AGPAT2",52.19647,52.19647,8.382869,4.858103,5.677696,6.30622266666667,7.28098121655933
"AGPAT3",33.04487,33.04487,15.77028,13.113018,16.357446,15.080248,2.11718563047038
"AGPAT4",16.96673,16.96673,15.696457,14.33158,17.125868,15.7179683333333,1.0746957789229
"AGPAT5",13.93509,13.93509,22.881904,17.623737,21.389621,20.631754,0.690424364108431
"AGPS",7.22367,7.22367,10.780873,11.492016,12.090937,11.4546086666667,0.66029132027325
"AGR2",0.1359,0.1359,0,0.208241,0.229705,0.145982,0.991202305097288
"AGR3",0,0,0,0,0,0,1
"AGRN",38.97225,38.97225,305.21417,214.320803,250.600443,256.711805333333,0.155104458440693
"AGRP",0.42861,0.42861,0.198538,0.262452,0.30045,0.253813333333333,1.13941203368923
"AGT",56.07488,56.07488,3.889058,2.366724,1.550923,2.602235,15.84429666582
"AGTPBP1",29.5219,29.5219,36.703555,32.807796,29.329583,32.946978,0.899105069087446
"AGTR1",1.21266,1.21266,0.735068,0.073841,0.225448,0.344785666666667,1.6453625695495
"AGTR2",0.01045,0.01045,0.101164,0,0,0.0337213333333333,0.97748780780378
"AGTRAP",56.72303,56.72303,11.358205,6.374383,5.21081,7.64779933333333,6.6748808309536
"AGXT",0.04182,0.04182,0.062805,0.03086,0.044236,0.045967,0.996035247765943
"AGXT2",0,0,0.032249,0,0,0.0107496666666667,0.989364659696483
"AHCTF1",4.31747,4.31747,16.655764,18.161667,22.094244,18.9705583333333,0.2662654649532
"AHCY",105.30244,105.30244,51.809212,47.141732,60.330624,53.093856,1.96514813068604
"AHCYL1",29.04102,29.04102,42.369703,25.77749,26.702941,31.6167113333333,0.921031544014033
"AHCYL2",10.31803,10.31803,17.628371,21.980167,21.187475,20.2653376666667,0.532229028168265
"AHDC1",5.9901,5.9901,13.524363,12.252016,11.895501,12.5572933333333,0.515597016907013
"AHI1",9.23082,9.23082,25.109264,48.55998,47.511254,40.3934993333333,0.247160065342949
"AHNAK",99.45869,99.45869,25.535928,8.221723,14.095113,15.9509213333333,5.92644423418165
"AHNAK2",266.96202,266.96202,29.394939,23.593084,24.084386,25.690803,10.0394888831183
"AHR",11.66659,11.66659,53.49198,19.843543,12.617232,28.6509183333333,0.427190478810915
"AHRR",3.64842,3.64842,7.307137,4.146563,5.104413,5.519371,0.713016639181909
"AHSA1",306.99012,306.99012,223.442003,274.788279,296.325945,264.852075666667,1.15850184440977
"AHSG",0.44952,0.44952,0.048585,0,0.057296,0.0352936666666667,1.40010515534884
"AHSP",0.09409,0.09409,0,0,0,0,1.09409
"AICDA",0.01045,0.01045,0.081179,0,0.177725,0.0863013333333333,0.930174684495156
"AIDA",37.92686,37.92686,30.923177,22.473775,28.922289,27.439747,1.36874846319835
"AIF1",166.1025,166.1025,0.37268,0,0,0.124226666666667,148.637730232337
"AIF1L",77.58907,77.58907,17.293177,8.597442,15.071041,13.6538866666667,5.36301882140028
"AIFM1",22.40277,22.40277,28.433597,26.767055,34.119729,29.7734603333333,0.760485488031077
"AIFM2",8.36314,8.36314,2.066201,2.230815,2.65694,2.31798533333333,2.82193531898272
"AIFM3",24.97444,24.97444,1.810086,2.309351,1.668205,1.929214,8.86737534369288
"AIG1",60.93596,60.93596,13.213367,20.792068,23.459736,19.155057,3.07297369588188
"AIM2",15.34637,15.34637,1.706372,1.463533,1.000209,1.390038,6.83937661242206
"AIMP1",20.61515,20.61515,22.207127,13.872661,17.198811,17.759533,1.15222217951801
"AIMP2",15.1582,15.1582,11.55745,14.378413,20.742734,15.5595323333333,0.975764271281655
"AIP",168.03648,168.03648,22.613284,20.769834,18.801212,20.72811,7.77962188151662
"AIPL1",0.05227,0.05227,0.05473,0,0.082054,0.0455946666666667,1.00638424577529
"AIRE",0.20908,0.20908,0.045794,0.152647,0.079835,0.0927586666666667,1.10644741321353
"AJAP1",1.17084,1.17084,2.218232,3.975825,4.470698,3.55491833333333,0.476592518490086
"AJUBA",2.85392,2.85392,11.690944,13.297851,16.688082,13.8922923333333,0.258786217308788
"AK1",193.75315,193.75315,87.436843,68.34882,80.529342,78.7716683333333,2.44138243650873
"AK2",95.12031,95.12031,188.33627,192.179745,192.303037,190.939684,0.500783933769527
"AK3",26.61571,26.61571,26.04459,23.194928,29.095988,26.1118353333333,1.01858504451918
"AK4",7.60001,7.60001,17.684579,2.226969,1.23133,7.047626,1.06863937265474
"AK5",84.72911,84.72911,31.797751,21.511449,14.256939,22.5220463333333,3.64462805595755
"AK7",1.94443,1.94443,2.396584,1.332213,1.433433,1.72074333333333,1.0822152769525
"AK8",2.74938,2.74938,0.41893,0.342211,0.939223,0.566788,2.39303594359926
"AKAP1",14.4996,14.4996,17.630244,20.951008,26.493062,21.691438,0.683059398879877
"AKAP10",9.10537,9.10537,26.47572,45.551661,52.42177,41.4830503333333,0.237868277364986
"AKAP11",7.1714,7.1714,8.484308,7.882844,8.492657,8.286603,0.879912708662145
"AKAP12",147.83948,147.83948,106.725016,92.278926,73.565635,90.8565256666667,1.62034737238066
"AKAP13",23.04046,23.04046,30.197995,38.613052,33.781328,34.1974583333333,0.683016931857059
"AKAP14",0.85722,0.85722,0.978434,0.406526,0.452671,0.612543666666667,1.15173315203247
"AKAP17A",0,0,14.305538,8.056834,10.083215,10.8151956666667,0.0846367701570297
"AKAP3",1.22311,1.22311,1.327598,1.284105,0.59053,1.067411,1.0753111016629
"AKAP4",0.01045,0.01045,0.058874,0,0.029122,0.029332,0.981656064321327
"AKAP5",0.89904,0.89904,2.106467,3.100108,2.588785,2.59845333333333,0.527737842925109
"AKAP6",27.18022,27.18022,61.657005,70.285298,24.549004,52.163769,0.530064375232689
"AKAP7",5.36287,5.36287,5.157296,6.413922,5.100539,5.55725233333333,0.970356130364969
"AKAP8",8.96947,8.96947,9.737464,9.653188,13.090255,10.826969,0.842943783821535
"AKAP8L",42.77748,42.77748,120.624963,92.069403,95.687268,102.793878,0.421773237916787
"AKAP9",11.86521,11.86521,34.788675,38.186371,41.838857,38.271301,0.327598263169331
"AKIP1",29.28146,29.28146,17.853842,15.109955,16.520029,16.4946086666667,1.73090239267236
"AKIRIN1",63.4449,63.4449,56.107507,62.831699,77.134568,65.3579246666667,0.971171119707611
"AKIRIN2",44.2933,44.2933,33.096583,27.055118,32.198098,30.7832663333333,1.4250675032886
"AKNA",6.60688,6.60688,13.899447,3.403643,2.798689,6.700593,0.987830417735362
"AKNAD1",0.31362,0.31362,1.650251,0.119347,0.429944,0.733180666666667,0.757924447960993
"AKR1A1",153.80868,153.80868,100.422883,98.041526,128.35188,108.938763,1.40813554542177
"AKR1B1",357.29443,357.29443,56.650388,68.549179,80.907313,68.7022933333333,5.14035353595252
"AKR1B10",10.54802,10.54802,0.162969,0.354662,0.297328,0.271653,9.0811093906907
"AKR1B15",0.14636,0.14636,0.454818,0.315128,0.87059,0.546845333333333,0.741095425183643
"AKR1C1",164.9003,164.9003,45.322728,60.080483,74.611978,60.005063,2.71945133471955
"AKR1C2",42.64158,42.64158,49.089881,64.375346,71.28443,61.583219,0.697336773297008
"AKR1C3",14.7714,14.7714,1.557851,1.125975,0.929279,1.20436833333333,7.15461194098687
"AKR1C4",0.04182,0.04182,0,0,0.08734,0.0291133333333333,1.01234719855928
"AKR1D1",0.02091,0.02091,0.064744,0.027846,0,0.0308633333333333,0.990344662564388
"AKR1E2",3.10482,3.10482,5.357368,4.168866,5.02889,4.851708,0.701473826103421
"AKR7A2",89.31838,89.31838,25.461604,22.751836,22.99709,23.7368433333333,3.65116837192781
"AKR7A3",0.82586,0.82586,0.25022,0,0.639261,0.296493666666667,1.4083061467584
"AKT1",67.75192,67.75192,140.470986,88.161246,97.842624,108.824952,0.626013658535448
"AKT1S1",68.33734,68.33734,19.145791,18.543301,16.360812,18.0166346666667,3.64614145538264
"AKT2",28.93648,28.93648,110.40854,92.838798,122.237385,108.494907666667,0.273405226215041
"AKT3",25.77939,25.77939,22.058408,20.927236,17.210451,20.065365,1.27125212404342
"AKTIP",54.04682,54.04682,20.042852,19.398212,19.414276,19.6184466666667,2.66978501775271
"ALAD",43.68697,43.68697,20.345619,18.909778,18.200855,19.152084,2.2174862907479
"ALAS1",43.55107,43.55107,29.277021,29.259277,30.985037,29.840445,1.44456638028407
"ALAS2",0.05227,0.05227,0,0.091655,0,0.0305516666666667,1.02107447305731
"ALB",0.73178,0.73178,1.050031,0,1.309441,0.786490666666667,0.969375341451546
"ALCAM",75.49829,75.49829,125.925366,120.652159,146.773687,131.117070666667,0.579018968661562
"ALDH16A1",17.80304,17.80304,19.566151,9.319604,24.719604,17.868453,0.996533208101374
"ALDH18A1",10.48529,10.48529,71.662629,39.571366,55.898627,55.710874,0.202523593623332
"ALDH1A1",54.9145,54.9145,0.626846,0.257617,0.12231,0.335591,41.864987110575
"ALDH1A2",0.96176,0.96176,4.249506,2.837072,5.817486,4.30135466666667,0.370048812680834
"ALDH1A3",5.16424,5.16424,45.925434,30.788044,29.425931,35.379803,0.169441269376857
"ALDH1B1",10.03577,10.03577,7.08833,6.596248,7.538597,7.07439166666667,1.36676178907183
"ALDH1L1",19.61157,19.61157,0.619765,0.068257,0.287033,0.325018333333333,15.5556866508765
"ALDH1L2",3.64842,3.64842,7.323416,7.63165,5.45928,6.804782,0.595586141931959
"ALDH2",176.086,176.086,26.377461,35.655589,33.24393,31.7589933333333,5.40572166543986
"ALDH3A1",0.73178,0.73178,0.039417,0.051958,0.591362,0.227579,1.41072794500395
"ALDH3A2",42.05616,42.05616,74.828734,95.945995,93.950804,88.2418443333333,0.482466048540839
"ALDH3B1",24.43084,24.43084,0.47774,0.645695,0.943989,0.689141333333333,15.0554838118934
"ALDH3B2",0.02091,0.02091,0.043658,0,0,0.0145526666666667,1.00626614422514
"ALDH4A1",66.13156,66.13156,12.814983,19.384723,20.230924,17.4768766666667,3.63327423844903
"ALDH5A1",4.74608,4.74608,10.039551,20.478069,17.666083,16.0612343333333,0.336791576021766
"ALDH6A1",11.09162,11.09162,7.224198,6.025171,8.410906,7.22009166666667,1.47098359608723
"ALDH7A1",37.49825,37.49825,258.937854,164.995417,158.874167,194.269146,0.197154802940553
"ALDH8A1",0.66905,0.66905,3.740429,4.582988,6.847804,5.05707366666667,0.275553855186726
"ALDH9A1",36.77693,36.77693,17.123983,17.718274,19.490382,18.1108796666667,1.97672376462559
"ALDOA",4744.1504,4744.1504,1821.26722,850.356534,947.895686,1206.50648,3.92971009149367
"ALDOB",0.53315,0.53315,0.220526,0.198801,0.261344,0.226890333333333,1.24962269107997
"ALDOC",1208.28618,1208.28618,149.888784,10.032049,9.580176,56.5003363333333,21.0309409842351
"ALG1",22.76866,22.76866,7.687033,9.557751,12.262513,9.83576566666667,2.19353765402273
"ALG10",0.82586,0.82586,1.337597,1.794026,2.099545,1.74372266666667,0.665468132833639
"ALG10B",0.3868,0.3868,2.219308,1.48526,1.471991,1.72551966666667,0.508820397431242
"ALG11",1.43219,1.43219,12.293684,13.142856,5.905583,10.4473743333333,0.212467062679847
"ALG12",17.17581,17.17581,12.628917,9.086696,9.803056,10.506223,1.57965042047247
"ALG13",13.89327,13.89327,84.344072,54.173153,47.306609,61.941278,0.236621665038323
"ALG14",40.75987,40.75987,19.350275,7.94977,17.744426,15.0148236666667,2.6075760101511
"ALG1L",4.4011,4.4011,1.091895,0.437526,0.836497,0.788639333333333,3.01966970050605
"ALG1L2",0,0,0.568736,1.014702,1.959096,1.18084466666667,0.458537930410449
"ALG2",16.82037,16.82037,11.678582,11.627649,12.099764,11.8019983333333,1.39199908764244
"ALG3",54.82041,54.82041,26.809772,26.791477,32.175961,28.5924033333333,1.88630877226261
"ALG5",75.97917,75.97917,14.303079,14.720661,19.741657,16.2551323333333,4.46123324428479
"ALG6",5.59285,5.59285,9.953424,6.686905,8.692191,8.44417333333333,0.698086509777457
"ALG8",32.7208,32.7208,42.783117,43.766238,53.376629,46.6419946666667,0.707795721735244
"ALG9",13.55875,13.55875,25.659875,17.639538,23.455072,22.251495,0.626142534060713
"ALK",0.28226,0.28226,11.932029,11.197519,11.557001,11.562183,0.102073023454602
"ALKBH1",5.49877,5.49877,5.602867,6.665361,8.474423,6.914217,0.821151353317707
"ALKBH2",27.59838,27.59838,11.750567,9.507876,10.088156,10.4488663333333,2.49792242894267
"ALKBH3",83.98688,83.98688,17.37755,21.393461,19.983029,19.58468,4.12864712980722
"ALKBH4",13.66329,13.66329,5.259717,5.352017,6.315695,5.64247633333333,2.20750353695903
"ALKBH5",57.99841,57.99841,23.347593,16.356719,18.253911,19.3194076666667,2.90354969829091
"ALKBH6",93.60449,93.60449,20.033085,16.141946,22.530426,19.5684856666667,4.59948736786764
"ALKBH7",100.39955,100.39955,21.486468,17.541507,27.082404,22.036793,4.40163481088709
"ALKBH8",2.59257,2.59257,2.08368,2.736061,3.095879,2.63854,0.98736581156178
"ALLC",6.07373,6.07373,0,0.097863,0,0.032621,6.85026742628709
"ALMS1",5.56149,5.56149,19.985083,8.8182,11.853731,13.552338,0.450889059888521
"ALOX12",0.43907,0.43907,1.773981,1.702332,1.710089,1.72880066666667,0.527363547502309
"ALOX12B",0.61678,0.61678,0.664101,0.155606,0.179107,0.332938,1.21294463808519
"ALOX12P2",0.14636,0.14636,0.526935,0.143679,0.684365,0.451659666666667,0.789689226974459
"ALOX15",0.16726,0.16726,0.020549,0.235989,0.038188,0.098242,1.06284407261787
"ALOX15B",12.59699,12.59699,0.063337,0,0.064103,0.04248,13.0429264830021
"ALOX5",31.18407,31.18407,0.434037,0.061014,0.378232,0.291094333333333,24.927744758129
"ALOX5AP",147.50496,147.50496,0.230292,0,0,0.076764,137.91783529167
"ALOXE3",0.20908,0.20908,0.149848,0.131815,0.296167,0.19261,1.01381004687199
"ALPI",0,0,0,0,0,0,1
"ALPK1",6.19918,6.19918,4.264844,1.02584,1.141538,2.144074,2.28976162774795
"ALPK2",0.08363,0.08363,3.152276,0.270697,0.507025,1.30999933333333,0.469104031487455
"ALPK3",0.45997,0.45997,7.896589,1.089814,0.58696,3.191121,0.348348329718946
"ALPL",74.31699,74.31699,0.446383,2.37342,2.037493,1.61909866666667,28.7568356849481
"ALPP",0.01045,0.01045,0,0,0,0,1.01045
"ALS2",6.98323,6.98323,23.522135,21.121391,16.062301,20.2352756666667,0.375941905596799
"ALS2CL",4.52655,4.52655,0.469621,0.383243,0.12448,0.325781333333333,4.1685230143533
"ALX1",1.13948,1.13948,0.235998,0.807251,1.456625,0.833291333333333,1.16701582618075
"ALX3",1.90262,1.90262,0,0,0,0,2.90262
