"Hs_symbol","DRG","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"PCDHA6",2.21623,2.21623,0.313077,0.523485,0.159138,0.3319,2.4147683760042
"PCDHA7",0.71087,0.71087,0.263376,0.264945,0.192421,0.240247333333333,1.37945872086804
"PCDHA8",0.45997,0.45997,0.828964,0.60725,0.618588,0.684934,0.866484978046618
"PCDHA9",0.08363,0.08363,0.144823,0.038285,0.053518,0.0788753333333333,1.0044070584615
"PCDHAC1",3.02119,3.02119,1.18,1.211109,1.147687,1.17959866666667,1.84492221503775
"PCDHAC2",13.74692,13.74692,280.648319,231.476344,220.625577,244.25008,0.0601301332908841
"PCDHB1",0.01045,0.01045,0.096683,0.077561,0.068239,0.0808276666666667,0.934885394927283
"PCDHB10",1.53673,1.53673,4.977355,6.921547,4.624723,5.507875,0.389793903539942
"PCDHB11",0.16726,0.16726,0.282027,0.196786,0.191242,0.223351666666667,0.9541491884999
"PCDHB12",0.71087,0.71087,0.323849,0.195652,0.151186,0.223562333333333,1.39826958822694
"PCDHB13",0.50179,0.50179,0.365796,0.350302,0.392495,0.369531,1.09657247627107
"PCDHB14",2.15351,2.15351,7.763676,8.277586,7.014752,7.685338,0.363084315198787
"PCDHB15",1.11857,1.11857,2.163224,0.620282,0.997633,1.26037966666667,0.937262899344786
"PCDHB16",0.81541,0.81541,1.934026,1.885405,1.000849,1.60676,0.696423913210269
"PCDHB2",0.89904,0.89904,79.059501,256.25457,174.822074,170.045381666667,0.0111025505716422
"PCDHB3",0.64814,0.64814,1.125948,2.155521,1.104208,1.46189233333333,0.669460633060449
"PCDHB4",1.73535,1.73535,1.243814,2.242617,1.42431,1.63691366666667,1.03733013127342
"PCDHB5",0.88858,0.88858,0.626924,0.294722,0.280642,0.400762666666667,1.348251238373
"PCDHB6",0.41816,0.41816,0.759328,1.258844,0.780224,0.932798666666667,0.733733949871654
"PCDHB7",0.99312,0.99312,0.225099,0.161993,0.2339,0.206997333333333,1.65130439393404
"PCDHB8",0.1359,0.1359,0.393464,0.408517,0.392119,0.398033333333333,0.812498509811402
"PCDHB9",0.57497,0.57497,3.613858,2.193141,2.088655,2.63188466666667,0.433650885022597
"PCDHGA1",0.39725,0.39725,0.015322,0.044859,0.052444,0.0375416666666667,1.34669290389944
"PCDHGA10",1.76671,1.76671,0.302293,0.163447,0.147355,0.204365,2.29723547263496
"PCDHGA11",0.41816,0.41816,0.186803,0.099609,0.096948,0.127786666666667,1.25747186229074
"PCDHGA12",3.39753,3.39753,0.048869,0.038924,0.018427,0.0354066666666667,4.24715248758942
"PCDHGA2",1.71444,1.71444,0.013652,0.020011,0,0.011221,2.68431925365474
"PCDHGA3",1.8608,1.8608,0,0.017449,12.349112,4.122187,0.55851143271419
"PCDHGA4",1.73535,1.73535,0.142254,0.104243,0.032736,0.0930776666666667,2.50242968401452
"PCDHGA5",1.474,1.474,0.038873,0.051998,0.037392,0.0427543333333333,2.37256266496775
"PCDHGA6",1.35901,1.35901,0.048197,0.016397,0.023087,0.029227,2.29202109932989
"PCDHGA7",0.96176,0.96176,0,0,0,0,1.96176
"PCDHGA8",0.03136,0.03136,0.08837,0.075879,0.055705,0.073318,0.960908137196991
"PCDHGA9",2.10124,2.10124,0.373286,0.127725,0.172107,0.224372666666667,2.5329216213582
"PCDHGB1",1.03494,1.03494,0.154237,0.214213,0.070129,0.146193,1.77539035747034
"PCDHGB2",1.07675,1.07675,0.281653,0.231743,0.069988,0.194461333333333,1.73864983490466
"PCDHGB3",0.33453,0.33453,0.026533,0.017683,0,0.0147386666666667,1.31514649420409
"PCDHGB4",1.92352,1.92352,3.432877,1.914482,1.646676,2.331345,0.877579476157528
"PCDHGB6",3.07346,3.07346,56.3644,57.733397,50.599262,54.8990196666667,0.0728717609770366
"PCDHGB7",3.86795,3.86795,8.018336,3.519638,3.238009,4.92532766666667,0.821549503057018
"PCDHGB8P",0.04182,0.04182,0.044966,0.032806,0.046519,0.0414303333333333,1.00037416489053
"PCDHGC3",8.61404,8.61404,17.53901,24.232,22.041009,21.270673,0.431690591478758
"PCDHGC4",0.34498,0.34498,16.133439,8.270302,5.609991,10.0045773333333,0.122220050735252
"PCDHGC5",0.09409,0.09409,0.456644,0.167376,0.191668,0.271896,0.860203978941675
"PCED1A",42.35933,42.35933,27.141578,22.119974,26.43051,25.2306873333333,1.65300014631717
"PCED1B",3.66933,3.66933,0.283871,0,0,0.0946236666666667,4.26569435888316
"PCF11",13.47512,13.47512,14.720981,18.009951,12.033936,14.9216226666667,0.909148539885005
"PCGF1",46.14365,46.14365,55.417497,50.479441,41.173767,49.0235683333333,0.942428770491883
"PCGF2",25.58077,25.58077,53.423489,46.864311,46.608458,48.9654193333333,0.5319833267619
"PCGF3",23.21818,23.21818,92.574149,117.539708,102.197288,104.103715,0.230421731524904
"PCGF5",22.97774,22.97774,2.323034,1.949554,1.523845,1.93214433333333,8.17754423867038
"PCGF6",3.50207,3.50207,2.624479,2.941183,2.140635,2.56876566666667,1.26152020628608
"PCID2",20.34335,20.34335,17.85111,18.53425,16.208736,17.5313653333333,1.15174190439215
"PCIF1",22.98819,22.98819,9.338966,9.575754,8.220809,9.04517633333333,2.38803075267071
"PCK1",0.5436,0.5436,0.014223,0.165298,0,0.0598403333333333,1.45644579796768
"PCK2",21.37829,21.37829,2.968203,2.306961,4.069713,3.114959,5.43827775683792
"PCLO",1.90262,1.90262,15.555969,12.766618,10.821384,13.0479903333333,0.206621725323416
"PCM1",44.24103,44.24103,98.486837,74.388623,84.797,85.89082,0.520665244038438
"PCMT1",353.0815,353.0815,149.460211,133.773904,144.845078,142.693064333333,2.46415163907018
"PCMTD1",9.17855,9.17855,13.22484,10.257395,9.144957,10.8757306666667,0.857088316137853
"PCMTD2",9.64898,9.64898,18.84822,18.635475,15.210072,17.564589,0.573617870021254
"PCNA",46.96951,46.96951,9.495963,7.243926,5.978331,7.57274,5.59558670856692
"PCNP",75.12194,75.12194,86.823777,102.415689,118.022671,102.420712333333,0.736041536386375
"PCNT",14.25916,14.25916,22.469867,22.345664,18.919609,21.2450466666667,0.685957652894712
"PCOLCE",83.58963,83.58963,40.909457,31.836199,42.652919,38.4661916666667,2.14334412386298
"PCOLCE2",3.65888,3.65888,27.426462,32.317495,25.058981,28.267646,0.159181917124459
"PCP2",0.18817,0.18817,0,0.084282,0.07855,0.0542773333333333,1.12699947388922
"PCP4",477.431,477.431,66.46372,27.26586,15.100591,36.2767236666667,12.8345775309599
"PCP4L1",3.74251,3.74251,11.210557,26.168923,54.422192,30.6005573333333,0.150076783455887
"PCSK1",30.82864,30.82864,30.9792,11.100712,21.904013,21.327975,1.42550499989363
"PCSK1N",991.13714,991.13714,122.548261,105.497688,229.348556,152.464835,6.46491517095757
"PCSK2",63.29855,63.29855,1.459718,1.568895,1.771477,1.60003,24.7299261931593
"PCSK4",3.54388,3.54388,6.637788,8.495959,8.515398,7.88304833333333,0.511522602319887
"PCSK5",1.60991,1.60991,0.427106,0.527073,0.242916,0.399031666666667,1.86551174085886
"PCSK6",9.09492,9.09492,18.050673,6.284838,16.725024,13.686845,0.687344354761012
"PCSK7",88.28344,88.28344,35.353819,34.277199,28.493091,32.7080363333333,2.64872860338379
"PCSK9",0.14636,0.14636,0.16192,0.067076,0.159905,0.129633666666667,1.01480686511645
"PCTP",21.50373,21.50373,3.217052,4.542285,3.126641,3.62865933333333,4.86182464065549
"PCYOX1",26.65752,26.65752,32.705843,27.626131,25.196611,28.5095283333333,0.937240327516813
"PCYOX1L",25.13125,25.13125,14.874821,11.1159,11.168951,12.3865573333333,1.95205155062023
"PCYT1A",23.75133,23.75133,16.709719,16.918531,11.145659,14.9246363333333,1.55427913591915
"PCYT1B",5.69739,5.69739,4.058084,3.490748,3.067436,3.538756,1.47560036274257
"PCYT2",120.93107,120.93107,26.567144,25.221588,21.602061,24.4635976666667,4.7884462987575
"PDAP1",218.50805,218.50805,209.210023,227.225138,205.370353,213.935171333333,1.02127561830993
"PDC",0.02091,0.02091,0.125809,0.354714,0,0.160174333333333,0.879962580336346
"PDCD1",1.22311,1.22311,0,0,0.050697,0.016899,2.18616598108563
"PDCD10",53.4614,53.4614,41.732178,60.65145,53.661048,52.014892,1.02728493722104
"PDCD11",11.99066,11.99066,11.694506,9.04326,8.726476,9.821414,1.20045864616214
"PDCD1LG2",0.53315,0.53315,0.026813,0,0,0.00893766666666667,1.51956860235502
"PDCD2",47.83719,47.83719,25.794767,33.585829,31.685877,30.355491,1.5575322995261
"PDCD2L",14.0919,14.0919,25.209605,26.754606,26.206645,26.056952,0.557782709597149
"PDCD4",65.49387,65.49387,22.991804,15.191445,14.277642,17.4869636666667,3.59679778675031
"PDCD5",192.02825,192.02825,200.011936,253.305173,239.105413,230.807507333333,0.83270922594595
"PDCD6",133.01581,133.01581,35.668093,39.646045,38.459324,37.9244873333333,3.44296917393782
"PDCD6IP",38.0314,38.0314,58.789793,45.722272,45.387796,49.9666203333333,0.76582280215415
"PDCD7",8.30042,8.30042,19.780845,30.639072,18.816773,23.0788966666667,0.386247764120975
"PDCL",6.56507,6.56507,7.04123,9.881234,6.96361,7.96202466666667,0.844125103575926
"PDCL2",0,0,0,0,0,0,1
"PDCL3",28.08971,28.08971,13.722136,16.585667,15.394117,15.2339733333333,1.79190327609261
"PDE10A",1.93398,1.93398,5.008913,5.27366,4.40921,4.897261,0.497515711107241
"PDE11A",1.56809,1.56809,0.824407,0.410602,0.486076,0.573695,1.631885467006
"PDE12",4.08749,4.08749,5.708957,5.966743,5.45782,5.71117333333333,0.758062673591106
"PDE1A",7.37002,7.37002,0.204264,0.024592,0.008984,0.07928,7.75518864428137
"PDE1B",3.53343,3.53343,3.179613,3.485889,3.863062,3.50952133333333,1.00530181917312
"PDE1C",7.04595,7.04595,2.18832,0.515461,0.728173,1.14398466666667,3.75280202563638
"PDE2A",18.12712,18.12712,29.209984,20.869068,22.257044,24.112032,0.76167153657657
"PDE3A",1.18129,1.18129,1.159332,0.182144,0.311999,0.551158333333333,1.40623297643159
"PDE3B",2.44622,2.44622,2.374788,2.916069,1.989313,2.42672333333333,1.00568959462733
"PDE4A",4.30702,4.30702,2.943623,2.931197,3.751896,3.20890533333333,1.26090267651541
"PDE4B",9.27264,9.27264,149.973894,214.50578,199.890634,188.123436,0.0543171180540523
"PDE4C",4.56837,4.56837,9.821478,6.189224,5.202296,7.07099933333333,0.6899232387497
"PDE4D",5.21651,5.21651,7.800421,7.113538,7.436578,7.450179,0.735666072872539
"PDE4DIP",152.77374,152.77374,675.282577,609.062642,514.3776,599.574273,0.256044500927198
"PDE5A",3.94113,3.94113,11.16998,8.760566,6.69476,8.875102,0.500362426636201
"PDE6A",0.03136,0.03136,0.183173,0.118411,0.044449,0.115344333333333,0.924700981729708
"PDE6B",5.36287,5.36287,7.065757,6.60701,5.570165,6.41431066666667,0.858187670582278
"PDE6C",0.09409,0.09409,0.130932,1.317741,0.530659,0.659777333333333,0.65917878141084
"PDE6D",92.2873,92.2873,32.745043,28.805654,29.492824,30.3478403333333,2.9758764561782
"PDE6G",1.10812,1.10812,0.273797,0.199094,0,0.157630333333333,1.82106492832628
"PDE6H",2.39395,2.39395,0,0.090275,0.085057,0.058444,3.20654659103363
"PDE7A",3.37662,3.37662,9.638653,11.113046,8.27945,9.67704966666667,0.409909116903674
"PDE7B",2.60303,2.60303,0.1942,0.172416,0.087249,0.151288333333333,3.12956354692497
"PDE8A",8.36314,8.36314,9.520984,15.657654,18.659319,14.6126523333333,0.599714885087751
"PDE8B",4.93426,4.93426,1.16028,2.034488,1.631847,1.60887166666667,2.27464619123338
"PDE9A",25.6644,25.6644,14.974884,16.353551,10.564245,13.9642266666667,1.78187624352122
"PDF",22.78957,22.78957,1.60128,1.556162,1.287594,1.48167866666667,9.58607990612806
"PDGFA",19.93565,19.93565,2.471333,1.634552,1.77995,1.961945,7.06821024698298
"PDGFB",8.55132,8.55132,3.418453,2.442947,2.693776,2.85172533333333,2.47975106566962
"PDGFC",2.91665,2.91665,4.120852,1.10899,0.74928,1.99304066666667,1.30858562785983
"PDGFD",14.42642,14.42642,3.464888,0.919973,0.758036,1.714299,5.68339007603805
"PDGFRA",16.29768,16.29768,1.816132,0.832514,1.620442,1.42302933333333,7.13886528819021
"PDGFRB",25.31942,25.31942,5.658515,0.949326,0.254626,2.287489,8.00593401225069
"PDGFRL",33.42122,33.42122,1.074584,0.539822,0.589202,0.734536,19.8446270357029
"PDHA1",188.25438,188.25438,101.939997,111.128195,103.046569,105.371587,1.77918169068964
"PDHA2",0,0,0,0,0,0,1
"PDHB",115.07687,115.07687,47.594743,42.450562,38.975543,43.0069493333333,2.63769408601284
"PDHX",28.05835,28.05835,38.970118,39.93968,35.829556,38.2464513333333,0.740407068990713
"PDIA2",24.37857,24.37857,62.091873,79.217981,66.226306,69.17872,0.36162771278815
"PDIA3",160.66646,160.66646,175.822013,146.889997,147.262791,156.658267,1.02542329733968
"PDIA4",26.64707,26.64707,20.451649,15.139823,14.425387,16.6722863333333,1.56443085396666
"PDIA5",12.13701,12.13701,18.319549,8.116834,7.355104,11.263829,1.07119970443163
"PDIA6",61.49002,61.49002,38.80009,31.66184,32.899802,34.4539106666667,1.76257058318682
"PDIK1L",2.35213,2.35213,5.446822,6.350287,5.306273,5.70112733333333,0.50023374176544
"PDILT",0.03136,0.03136,0,0.045354,0,0.015118,1.016000110332
"PDK1",2.2476,2.2476,10.536161,9.653066,20.250713,13.47998,0.224282077737676
"PDK2",94.52444,94.52444,16.098046,12.916585,11.81967,13.6114336666667,6.53765004716284
"PDK3",8.99038,8.99038,1.57881,1.549836,2.151284,1.75997666666667,3.61973350016244
"PDK4",46.8127,46.8127,0.678611,0.15984,0.159905,0.332785333333333,35.8742693246924
"PDLIM1",98.29831,98.29831,15.653802,13.16349,11.618723,13.4786716666667,6.8582472402222
"PDLIM2",114.94096,114.94096,13.552349,15.55284,17.891139,15.6654426666667,6.95696851976809
"PDLIM3",1.57854,1.57854,4.333316,0.864168,0.612536,1.93667333333333,0.8780479499479
"PDLIM4",106.18057,106.18057,20.193105,16.846863,22.621399,19.8871223333333,5.13141869375432
"PDLIM5",15.11638,15.11638,2.035341,1.846516,1.753518,1.87845833333333,5.59896240753876
"PDLIM7",196.92069,196.92069,53.691393,42.418049,44.55854,46.8893273333333,4.13287680201424
"PDP1",17.65669,17.65669,21.141585,21.72681,24.12995,22.3327816666667,0.799591333195092
"PDP2",2.89574,2.89574,9.451739,8.14224,7.192331,8.26210333333333,0.420610725209645
"PDPK1",16.87264,16.87264,49.79027,50.30927,35.351998,45.1505126666667,0.387268504016185
"PDPN",19.61157,19.61157,0.481036,0.263598,0.251709,0.332114333333333,15.4728235289113
"PDPR",1.01403,1.01403,7.494375,7.343554,4.686677,6.508202,0.26824398171493
"PDRG1",86.72581,86.72581,12.657593,12.35234,12.45343,12.4877876666667,6.50409186206297
"PDS5A",9.69079,9.69079,10.236153,7.507556,6.817583,8.18709733333333,1.16367440249173
"PDS5B",6.43962,6.43962,15.144415,20.244409,16.559763,17.3161956666667,0.406177141552339
"PDSS1",5.21651,5.21651,7.745856,6.220345,5.186405,6.384202,0.841866189467731
"PDSS2",9.189,9.189,24.074812,15.144508,9.628205,16.2825083333333,0.589555624882769
"PDX1",0.05227,0.05227,0,0,0.017079,0.005693,1.04631333816582
"PDXDC1",24.66082,24.66082,33.640016,30.135275,29.627889,31.1343933333333,0.798546894407425
"PDXK",165.32891,165.32891,70.986915,46.782393,57.751916,58.5070746666667,2.79511152130572
"PDXP",84.07051,84.07051,34.216964,35.942601,41.622409,37.260658,2.22344607873707
"PDYN",0,0,0.272787,0.19782,0.129026,0.199877666666667,0.833418295698478
"PDZD11",137.32283,137.32283,52.049708,36.271031,44.953475,44.424738,3.04509912638351
"PDZD2",31.52905,31.52905,7.097603,2.626782,2.789922,4.17143566666667,6.29013915993798
"PDZD3",0.04182,0.04182,0,0.025434,0.048736,0.0247233333333333,1.01668417816842
"PDZD4",88.1789,88.1789,97.183186,93.629414,76.456964,89.0898546666667,0.989888376776306
"PDZD7",64.77255,64.77255,19.383886,19.81818,18.242225,19.148097,3.26445470259549
"PDZD8",12.00111,12.00111,25.935589,23.13279,24.171706,24.4133616666667,0.511585604869145
"PDZD9",0.20908,0.20908,0.605306,0.473166,0.263425,0.447299,0.835404432670789
"PDZK1",0.28226,0.28226,0.773058,0.954494,0.822772,0.850108,0.69307305303258
"PDZK1IP1",0.31362,0.31362,0,0,0,0,1.31362
"PDZRN3",5.7183,5.7183,1.160565,0.165165,0.455441,0.593723666666667,4.21547357331499
"PDZRN4",7.4432,7.4432,1.823487,0.655697,0.474263,0.984482333333333,4.25461081622126
"PEA15",278.41953,278.41953,177.127261,124.411153,185.95903,162.499148,1.70899685666864
"PEAK1",3.89932,3.89932,4.320469,3.125658,3.096439,3.51418866666667,1.08531573706194
"PEAR1",6.73233,6.73233,0.237597,0.056851,0.352942,0.215796666666667,6.35988748118518
"PEBP1",820.38264,820.38264,269.100344,342.929617,297.648894,303.226285,2.6999068801698
"PEBP4",13.07787,13.07787,0,0.064017,0.347681,0.137232666666667,12.3790587560798
"PECR",8.01816,8.01816,7.234407,7.110991,5.657067,6.66748833333333,1.17615568592323
"PEF1",163.77127,163.77127,29.719292,28.501879,23.452117,27.2244293333333,5.83789553560268
"PEG10",74.93377,74.93377,287.867714,261.847726,232.322428,260.679289333333,0.290178753517149
"PEG3",11.68749,11.68749,0,0,0,0,12.68749
"PELI1",15.16865,15.16865,5.449133,6.650217,6.327608,6.14231933333333,2.26378144765113
"PELI2",3.50207,3.50207,3.917575,5.356363,3.9536,4.40917933333333,0.832301856264333
"PELI3",40.47762,40.47762,8.213006,10.994168,13.351859,10.853011,3.49933194190067
"PELO",18.7439,18.7439,10.267469,6.906414,7.453588,8.209157,2.14394216539038
"PELP1",22.54913,22.54913,35.662166,28.740556,23.683741,29.3621543333333,0.775608006647486
"PEMT",410.37949,410.37949,50.357915,42.275591,45.814393,46.1492996666667,8.72503924572255
"PENK",9.55489,9.55489,615.377439,66.927815,151.245215,277.850156333333,0.03785147599983
"PEPD",84.85455,84.85455,36.76618,43.633559,33.143909,37.8478826666667,2.21001877339553
"PER1",47.05314,47.05314,23.265335,26.93875,18.34118,22.8484216666667,2.01494005228718
"PER2",1.02449,1.02449,1.252595,1.532837,1.375156,1.38686266666667,0.848180344966084
"PER3",3.62751,3.62751,2.071415,2.796996,2.364411,2.41094066666667,1.3566668119508
"PERP",22.27733,22.27733,10.44357,6.726811,6.493944,7.88810833333333,2.61892959975548
"PES1",72.90571,72.90571,22.278927,24.133408,20.25693,22.2230883333333,3.18242384213469
"PET100",241.46488,241.46488,281.131402,313.399038,320.044658,304.858366,0.792735811581495
"PET117",16.33949,16.33949,4.34645,4.331312,4.3546,4.34412066666667,3.24459178254583
"PEX1",7.07731,7.07731,18.171476,13.275487,12.919058,14.7886736666667,0.511588887738744
"PEX10",53.01188,53.01188,4.539873,5.382767,4.566169,4.829603,9.26510433043211
"PEX11A",2.93755,2.93755,6.326309,5.0944,4.739912,5.38687366666667,0.616506636188879
"PEX11B",62.16952,62.16952,21.64159,21.909771,22.309656,21.9536723333333,2.75204416455249
"PEX11G",6.5128,6.5128,0.750876,0.683934,1.129565,0.854791666666667,4.05048186004718
"PEX12",3.65888,3.65888,1.485408,1.761052,1.496738,1.581066,1.80502164609506
"PEX13",5.57194,5.57194,7.675263,7.422861,7.023681,7.373935,0.784809053330364
"PEX14",41.92026,41.92026,9.597574,10.986537,8.792064,9.79205833333333,3.97702260999022
"PEX16",69.98906,69.98906,46.4213,41.60647,47.053114,45.0269613333333,1.54233644680316
"PEX19",29.9296,29.9296,29.053661,33.061229,32.347495,31.4874616666667,0.952047294964103
"PEX2",30.73456,30.73456,17.41232,11.634784,12.439124,13.8287426666667,2.14007085518691
"PEX26",11.38433,11.38433,18.959386,20.34081,17.213499,18.8378983333333,0.62427631152796
"PEX3",14.08144,14.08144,15.954376,13.758092,18.772089,16.161519,0.878794004190422
"PEX5",23.40635,23.40635,30.552969,34.615912,28.877783,31.348888,0.754472611237827
"PEX5L",9.0322,9.0322,3.492011,5.374582,4.102072,4.32288833333333,1.88472862321302
"PEX6",8.17497,8.17497,6.60908,6.042058,5.956788,6.202642,1.27383396259317
"PEX7",14.62505,14.62505,2.564814,2.613941,2.676323,2.61835933333333,4.31826929295211
"PF4",0.20908,0.20908,0,0,0,0,1.20908
"PF4V1",0.66905,0.66905,0,0,0,0,1.66905
"PFAS",4.01431,4.01431,20.92707,31.264408,20.088487,24.0933216666667,0.19982647441454
"PFDN1",194.9658,194.9658,111.171906,110.159854,97.81452,106.382093333333,1.82493927913742
"PFDN2",154.19547,154.19547,76.631828,79.88285,86.35051,80.9550626666667,1.89366544238056
"PFDN4",150.74568,150.74568,48.354718,59.791167,69.310001,59.151962,2.52270541067305
"PFDN5",992.27662,992.27662,221.598949,260.66774,222.293363,234.853350666667,4.21141619227537
"PFDN6",144.25378,144.25378,57.582202,53.763393,55.607633,55.651076,2.56400743385704
"PFKFB1",0.18817,0.18817,0.367054,0.328667,0.544754,0.413491666666667,0.840592150643501
"PFKFB2",7.41184,7.41184,5.79088,4.104201,4.948709,4.94793,1.41424663706533
"PFKFB3",36.65148,36.65148,163.863361,149.285987,200.73687,171.295406,0.218528635638724
"PFKFB4",8.76039,8.76039,15.599447,15.021907,23.387216,18.0028566666667,0.513627512495051
"PFKL",163.39493,163.39493,37.673818,55.564433,38.200279,43.8128433333333,3.66847800254882
"PFKM",144.78694,144.78694,136.18711,147.103431,132.449715,138.580085333333,1.04446805324588
"PFKP",391.1338,391.1338,247.425911,217.035876,274.481228,246.314338333333,1.58556840109884
"PFN1",609.85094,609.85094,145.322721,126.868778,154.574204,142.255234333333,4.26407413901988
"PFN1P2",0.72132,0.72132,2.423844,1.173058,1.07049,1.55579733333333,0.67349628139529
"PFN2",302.34857,302.34857,386.875072,412.487962,398.203737,399.188923666667,0.758013408318795
"PFN3",0.05227,0.05227,0,0,0,0,1.05227
"PFN4",0.60633,0.60633,1.278693,0.490163,1.056908,0.941921333333333,0.8271859278886
"PGA3",0.01045,0.01045,0.215354,0.097993,0.149696,0.154347666666667,0.875342870417722
"PGA4",0,0,0.248973,0.141896,0.126598,0.172489,0.852886466312264
"PGA5",0.12545,0.12545,0.183485,0.089067,0.127443,0.133331666666667,0.993045578008203
"PGAM1",426.15447,426.15447,176.213665,153.283282,215.730334,181.742427,2.33746742347906
"PGAM1P5",0,0,0.112186,0.082262,0.021082,0.0718433333333333,0.932972169440186
"PGAM2",1.42173,1.42173,4.802936,1.15621,2.17832,2.71248866666667,0.652319836487043
