"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Heart","dHs_Avg_TPM","FoldChange"
"NFKB1","Nfkb1",9.538411,9.075982,9.042656,931,245,389,9.21901633333333,14.49779,14.49779,0.659385391938679
"NFKB2","Nfkb2",1.308529,1.233891,1.16239,173,40,56,1.23493666666667,4.66814,4.66814,0.394298070736902
"NFKBIA","Nfkbia",12.095503,16.818648,14.713781,542,158,259,14.542644,69.0859,69.0859,0.221765633315688
"NFKBIB","Nfkbib",11.25246,10.670626,11.758776,514,107,218,11.2272873333333,5.35128,5.35128,1.9251689948063
"NFKBID","Nfkbid",0.175136,0.707,0.440096,14,14,14,0.440744,1.12592,1.12592,0.677703770602845
"NFKBIE","Nfkbie",2.889384,2.015742,2.706126,288,48,106,2.537084,2.96028,2.96028,0.893139878998455
"NFKBIL1","Nfkbil1",3.860315,3.666914,4.371023,188,40,81,3.966084,2.71992,2.71992,1.33499752682853
"NFKBIZ","Nfkbiz",0.657578,0.583737,0.563024,89,18,28,0.601446333333333,11.42365,11.42365,0.128903046474533
"NFRKB","Nfrkb",4.645833,4.306558,6.058292,880,207,388,5.003561,5.90791,5.90791,0.869085005450274
"NFS1","Nfs1",28.075844,20.913125,30.567058,1448,324,602,26.5186756666667,87.26506,87.26506,0.311773148589789
"NFU1","Nfu1",50.35545,38.744827,46.818392,1250,256,466,45.306223,280.35388,280.35388,0.164583559323938
"NFX1","Nfx1",15.492928,16.006675,17.151311,2018,484,771,16.2169713333333,46.87113,46.87113,0.359652494798709
"NFYA","Nfya",10.87385,8.220001,11.328007,922,182,333,10.1406193333333,8.81759,8.81759,1.13476111075461
"NFYB","Nfyb",9.587508,14.08412,9.809203,670,184,277,11.160277,97.46159,97.46159,0.12350274863528
"NFYC","Nfyc",13.080242,13.933767,8.093298,488,107,164,11.7024356666667,126.77344,126.77344,0.0994137409673455
"NGB","Ngb",3.804523,4.287622,3.018202,219,51,74,3.703449,0,0,4.703449
"NGDN","Ngdn",21.609958,51.555749,55.530784,466,126,203,42.8988303333333,43.63253,43.63253,0.983561324740796
"NGEF","Ngef",3.210147,3.162203,2.787142,267,65,76,3.053164,0.20241,0.20241,3.3708668424248
"NGF","Ngf",0.740869,0.689235,0.582695,16,6,9,0.670933,7.89409,7.89409,0.187870035045744
"NGFR","Ngfr",167.002328,136.94565,157.310462,24325,4841,9102,153.752813333333,1.72051,1.72051,56.883750963361
"NGLY1","Ngly1",22.712623,18.740651,25.865167,1865,435,737,22.4394803333333,54.19593,54.19593,0.424659577858971
"NGRN","Ngrn",17.740605,17.938919,15.449404,981,238,340,17.042976,288.79195,288.79195,0.0622618261135273
"NHEJ1","Nhej1",2.499671,1.811316,1.832713,91,16,26,2.0479,9.23507,9.23507,0.297789853904272
"NHLH1","Nhlh1",0.020072,0.041405,0.050491,2,1,2,0.0373226666666667,0,0,1.03732266666667
"NHLH2","Nhlh2",0.790735,0.837296,0.774988,91,22,34,0.801006333333333,0,0,1.80100633333333
"NHLRC1","Nhlrc1",4.050389,4.845079,5.039135,344,99,178,4.64486766666667,1.50544,1.50544,2.25304444196096
"NHLRC2","Nhlrc2",2.520354,2.15746,2.342087,811,194,306,2.339967,23.36599,23.36599,0.137074955706704
"NHLRC3","Nhlrc3",1.45145,1.324106,1.709791,303,67,134,1.49511566666667,18.90026,18.90026,0.125381058672935
"NHLRC4","Nhlrc4",0,0,0,0,0,0,0,0.08856,0.08856,0.918644815168663
"NHP2","Nhp2",18.033766,15.489712,16.902741,547,112,216,16.8087396666667,49.05972,49.05972,0.355749885669889
"NHSL1","Nhsl1",1.779502,5.19928,1.992764,489,104,224,2.99051533333333,17.40747,17.40747,0.216787822190303
"NHSL2","Nhsl2",0.689009,0.633323,0.619876,333,65,128,0.647402666666667,0.24036,0.24036,1.32816494136111
"NICN1","Nicn1",65.628419,57.711001,60.888878,4252,920,1634,61.4094326666667,19.4569,19.4569,3.05077664097037
"NID1","Nid1",15.253648,11.156862,15.523885,2752,628,1197,13.9781316666667,81.00293,81.00293,0.182653615750884
"NID2","Nid2",6.655524,5.716616,5.916616,641,157,292,6.096252,73.1974,73.1974,0.0956401706798351
"NIF3L1","Nif3l1",18.959133,17.272706,18.083477,1147,262,429,18.1051053333333,45.79581,45.79581,0.408265298396017
"NIN","Nin",8.030491,11.403383,12.594581,1414,353,586,10.6761516666667,17.47072,17.47072,0.632143829080115
"NINJ1","Ninj1",17.733981,12.660511,16.203823,676,122,224,15.5327716666667,3.46631,3.46631,3.70166237154758
"NINJ2","Ninj2",0.115501,0.150681,0,3,1,0,0.0887273333333333,4.02295,4.02295,0.216750581497593
"NINL","Ninl",2.155094,1.558157,1.532626,206,31,61,1.74862566666667,6.23683,6.23683,0.379810727440974
"NIP7","Nip7",13.048811,12.70642,12.311302,431,105,179,12.6888443333333,11.72727,11.72727,1.07555228523739
"NIPA1","Nipa1",24.033992,22.53103,22.806003,2998,691,1148,23.123675,5.57899,5.57899,3.66677483929904
"NIPA2","Nipa2",19.614563,21.876678,23.042986,1426,346,558,21.511409,26.54133,26.54133,0.817368260719435
"NIPAL1","Nipal1",0.516181,0.302676,0.785731,70,13,35,0.534862666666667,0.31627,0.31627,1.16606977798375
"NIPAL2","Nipal2",13.415939,11.972203,10.963343,1291,323,509,12.1171616666667,20.24124,20.24124,0.617532764879389
"NIPAL3","Nipal3",192.878381,190.485541,175.139357,29366,6576,10496,186.167759666667,17.23036,17.23036,10.2668164351481
"NIPAL4","Nipal4",0.007307,0.028892,0,1,1,0,0.0120663333333333,0,0,1.01206633333333
"NIPBL","Nipbl",4.619411,4.659488,4.883518,1866,466,777,4.72080566666667,39.36922,39.36922,0.141712068419124
"NIPSNAP1","Nipsnap1",66.384908,71.553816,66.720828,2773,657,1076,68.2198506666667,27.64195,27.64195,2.41672968029993
"NIPSNAP3B","Nipsnap3b",26.228735,29.686824,23.550023,913,234,351,26.4885273333333,45.82112,45.82112,0.587096748931536
"NISCH","Nisch",226.174358,209.018411,214.71162,13297,2829,5040,216.634796333333,28.57811,28.57811,7.3579683195895
"NIT1","Nit1",17.625826,15.036233,15.019439,751,179,274,15.8938326666667,25.27625,25.27625,0.642931646131646
"NIT2","Nit2",6.812318,6.609721,6.585337,230,58,96,6.66912533333333,70.09796,70.09796,0.107867023657688
"NKAIN1","Nkain1",7.979638,5.202248,5.18809,281,46,81,6.12332533333333,0.20241,0.20241,5.92420666273013
"NKAIN2","Nkain2",22.435291,23.591823,49.484138,986,269,480,31.837084,0.30362,0.30362,25.1891532808641
"NKAIN3","Nkain3",0.275251,0.321872,0.335571,49,14,23,0.310898,0,0,1.310898
"NKAIN4","Nkain4",17.02745,15.859644,14.059226,157,34,55,15.6487733333333,0,0,16.6487733333333
"NKAP","Nkap",5.316937,4.594255,5.734139,697,198,262,5.21511033333333,23.42924,23.42924,0.254412758372071
"NKAPL","Nkapl",0.148059,0.225385,0.186341,8,3,4,0.186595,7.17299,7.17299,0.145184932319751
"NKD1","Nkd1",2.441609,1.566664,1.742074,221,40,70,1.91678233333333,0.0506,0.0506,2.77630147852021
"NKD2","Nkd2",1.218343,1.319764,1.189582,150,41,73,1.242563,0.03795,0.03795,2.16056939158919
"NKG7","Nkg7",0.050129,0.206979,0,1,1,0,0.0857026666666667,0.25302,0.25302,0.866468744845786
"NKIRAS1","Nkiras1",51.77506,48.368687,56.199253,3146,734,1232,52.1143333333333,32.32274,32.32274,1.59393655303655
"NKIRAS2","Nkiras2",13.74962,16.550854,15.12177,922,212,337,15.140748,32.81612,32.81612,0.477309283264905
"NKPD1","Nkpd1",0.323501,0.371297,0.570553,29,8,25,0.421783666666667,0,0,1.42178366666667
"NKRF","Nkrf",8.975314,8.724126,8.754642,1192,287,458,8.81802733333333,7.83083,7.83083,1.11178986950642
"NKTR","Nktr",33.322009,31.816691,35.444598,4057,1021,1732,33.527766,54.18328,54.18328,0.625692528606491
"NLE1","Nle1",6.846491,4.856489,5.692863,203,58,79,5.79861433333333,0.68314,0.68314,4.03924470533249
"NLGN1","Nlgn1",2.066939,1.813953,2.754651,381,81,179,2.21184766666667,5.56634,5.56634,0.489138190630803
"NLGN2","Nlgn2",63.748032,51.644924,68.703087,4876,1180,1885,61.3653476666667,2.59341,2.59341,17.3554778515857
"NLGN3","Nlgn3",8.745157,9.004859,7.680056,1856,427,580,8.47669066666667,0.49338,0.49338,6.34579990803859
"NLK","Nlk",29.556187,27.928695,28.477706,2572,612,1026,28.654196,19.09002,19.09002,1.47606602681331
"NLN","Nln",5.133363,4.778076,6.41579,361,81,147,5.44240966666667,7.26155,7.26155,0.77980641243673
"NLRC3","Nlrc3",0.913206,0.858461,0.958478,150,35,61,0.910048333333333,1.6193,1.6193,0.729220911439443
"NLRC4","Nlrc4",0.170784,0.067882,0.137273,34,3,11,0.125313,1.594,1.594,0.433813801079414
"NLRC5","Nlrc5",1.079289,3.507957,2.60058,195,76,97,2.395942,5.27537,5.27537,0.541154067409571
"NLRP1","Nlrp1a",0.006347,0,0,1,0,0,0.00211566666666667,11.22124,11.22124,0.0819978714653068
"NLRP10","Nlrp10",0.053191,0.064672,0.013562,10,3,1,0.0438083333333333,0,0,1.04380833333333
"NLRP12","Nlrp12",0.166125,0.099202,0.075883,32,5,7,0.113736666666667,0.0506,0.0506,1.06009581826258
"NLRP14","Nlrp14",0,0,0,0,0,0,0,0.0506,0.0506,0.951837045497811
"NLRP3","Nlrp3",0.103973,0.123306,0.133206,3,5,4,0.120161666666667,0.15181,0.15181,0.972522956621897
"NLRP4","Nlrp4c",0,0,0.01855,0,0,1,0.00618333333333333,0,0,1.00618333333333
"NLRP5","Nlrp5",0,0.079235,0.109716,0,2,1,0.0629836666666667,0,0,1.06298366666667
"NLRP6","Nlrp6",0,0,0.026864,0,0,2,0.00895466666666667,0,0,1.00895466666667
"NLRP9","Nlrp9b",1.09533,0,0.277914,10,0,1,0.457748,0.15181,0.15181,1.26561498858319
"NLRX1","Nlrx1",3.700634,3.159937,2.974236,490,104,149,3.278269,4.35187,4.35187,0.799397033186531
"NMB","Nmb",232.302542,186.275551,215.217302,4042,786,1442,211.265131666667,1.75846,1.75846,76.9505926011857
"NMBR","Nmbr",0.033143,0,0.510583,2,0,4,0.181242,0.06325,0.06325,1.11097296026334
"NMD3","Nmd3",28.584939,24.685391,28.317158,954,221,390,27.1958293333333,61.00205,61.00205,0.454756404559742
"NME1","Nme1",184.718899,198.567196,178.807674,4381,950,1608,187.364589666667,25.99735,25.99735,6.97715107840831
"NME2","Nme2",111.295475,95.661181,101.797507,2613,556,955,102.918054333333,216.63191,216.63191,0.477494565633015
"NME3","Nme3",16.273266,14.746337,15.845034,252,53,86,15.6215456666667,0,0,16.6215456666667
"NME4","Nme4",1.520769,0.830798,1.035306,47,6,12,1.12895766666667,36.14327,36.14327,0.0573174539200955
"NME5","Nme5",3.487483,6.836763,4.708188,53,22,23,5.01081133333333,10.72786,10.72786,0.512524137680134
"NME6","Nme6",7.954384,10.984095,11.717087,135,40,52,10.218522,11.92968,11.92968,0.867656585468473
"NME7","Nme7",12.079186,7.662442,12.555949,335,69,124,10.765859,113.27506,113.27506,0.102960864776619
"NME8","Nme8",0.153771,0,0.063235,9,0,1,0.0723353333333333,0.86025,0.86025,0.576446893338709
"NMI","Nmi",13.264481,10.447029,10.70961,262,71,116,11.4737066666667,8.80494,8.80494,1.27218592532608
"NMNAT1","Nmnat1",4.454755,3.200931,5.148641,303,49,122,4.268109,28.41365,28.41365,0.179104225419151
