"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Spinal_cord","dHs_Avg_TPM","FoldChange"
"SH3BGRL","Sh3bgrl",46.085989,45.709156,53.657293,3493,866,1394,48.484146,471.10078,471.10078,0.104816912185572
"SH3BGRL2","Sh3bgrl2",103.868756,100.404979,93.003512,16431,3770,6197,99.0924156666667,26.6895,26.6895,3.61481484557925
"SH3BGRL3","Sh3bgrl3",730.938744,628.54301,661.557441,10763,1989,3782,673.679731666667,217.51946,217.51946,3.08750411366872
"SH3BP1","Sh3bp1",2.490679,3.308749,2.740629,62,9,22,2.84668566666667,10.70684,10.70684,0.328584457177741
"SH3BP2","Sh3bp2",2.03134,0.343468,0.788055,70,10,26,1.05428766666667,18.093,18.093,0.107593760365928
"SH3BP4","Sh3bp4",5.760265,6.180089,5.201045,1242,274,438,5.71379966666667,16.32405,16.32405,0.38754215478867
"SH3BP5","Sh3bp5",21.349906,21.191891,23.01882,993,255,405,21.853539,39.3515,39.3515,0.566361572680074
"SH3BP5L","Sh3bp5l",86.240817,89.840129,87.268929,3944,967,1491,87.7832916666667,17.65852,17.65852,4.7583244365934
"SH3D19","Sh3d19",8.487099,7.561574,7.31804,1850,408,659,7.78890433333333,15.29991,15.29991,0.539199562042572
"SH3D21","Sh3d21",0.576772,0.799864,0.767623,44,15,22,0.714753,4.71721,4.71721,0.299928286699282
"SH3GL1","Sh3gl1",9.952994,10.366527,8.13185,831,194,269,9.48379033333333,31.59292,31.59292,0.321658517657618
"SH3GL2","Sh3gl2",35.803176,34.467558,34.346704,3712,779,1352,34.8724793333333,69.29961,69.29961,0.510279919523498
"SH3GL3","Sh3gl3",4.659252,4.619711,6.699266,174,51,86,5.32607633333333,223.91252,223.91252,0.0281268305265235
"SH3GLB1","Sh3glb1",57.819816,53.287411,64.608925,4643,1109,1947,58.5720506666667,34.38601,34.38601,1.68349160209548
"SH3GLB2","Sh3glb2",177.651484,179.887832,152.270924,7194,1580,2458,169.936746666667,301.40519,301.40519,0.565257318059477
"SH3KBP1","Sh3kbp1",9.468102,7.096783,9.988347,956,208,376,8.85107733333333,70.38581,70.38581,0.137997696367574
"SH3PXD2A","Sh3pxd2a",14.257937,14.578799,14.996654,6439,1580,2659,14.61113,39.38254,39.38254,0.386581180876686
"SH3PXD2B","Sh3pxd2b",7.998752,7.828783,7.825985,2566,617,977,7.88450666666667,15.57922,15.57922,0.535882066024015
"SH3RF1","Sh3rf1",2.744901,2.315824,1.842474,410,84,153,2.30106633333333,7.78961,7.78961,0.375564596533104
"SH3RF2","Sh3rf2",0.049198,0.101245,0.384286,9,2,10,0.178243,2.73102,2.73102,0.315796484607426
"SH3RF3","Sh3rf3",0.803865,0.735889,1.485027,127,36,63,1.00826033333333,6.67238,6.67238,0.261751937903667
"SH3TC2","Sh3tc2",1.540872,1.663291,1.879582,295,74,143,1.69458166666667,20.04816,20.04816,0.128019820576557
"SH3YL1","Sh3yl1",9.814493,9.68094,8.536284,659,159,225,9.34390566666667,62.96861,62.96861,0.161702836229624
"SHANK1","Shank1",2.64398,2.212258,2.222754,710,152,284,2.359664,43.35493,43.35493,0.0757449961030262
"SHANK2","Shank2",0.765391,0.521697,1.034673,243,48,111,0.773920333333333,6.57927,6.57927,0.234048969535764
"SHANK3","Shank3",7.999183,7.331411,7.573125,857,190,395,7.634573,24.82745,24.82745,0.334317673637932
"SHARPIN","Sharpin",67.426414,65.594368,67.553947,1110,264,444,66.858243,107.06836,107.06836,0.627919614954831
"SHB","Shb",1.357111,1.296801,0.920812,60,9,20,1.19157466666667,15.29991,15.29991,0.134453175917331
"SHBG","Shbg",0,0,0,0,0,0,0,0.89999,0.89999,0.526318559571366
"SHC1","Shc1",64.683156,49.86698,51.394787,6693,1216,2053,55.3149743333333,23.08952,23.08952,2.33773750300269
"SHC2","Shc2",45.813325,41.462929,43.054055,6016,1330,2248,43.4434363333333,44.00665,44.00665,0.987485990033325
"SHC3","Shc3",1.973729,1.452882,2.187697,201,32,80,1.871436,1.0862,1.0862,1.37639535998466
"SHC4","Shc4",6.843142,7.520536,7.772397,1157,289,518,7.37869166666667,12.97234,12.97234,0.599662738429402
"SHCBP1","Shcbp1",0.81037,1.101926,0.509266,51,13,16,0.807187333333333,1.76896,1.76896,0.652659241496206
"SHCBP1L","Shcbp1l",0.418413,0.311677,0.84815,22,6,15,0.52608,0.12414,0.12414,1.35755332965645
"SHD","Shd",14.997718,11.66454,12.355142,401,88,157,13.0058,2.57585,2.57585,3.91677503250975
"SHE","She",0.533574,1.019297,0.699285,115,45,63,0.750718666666667,7.01375,7.01375,0.218464347735663
"SHF","Shf",16.116651,13.736929,18.517843,580,134,275,16.1238076666667,20.32747,20.32747,0.802899156189959
"SHH","Shh",5.721266,5.454278,5.519917,600,139,247,5.56515366666667,0.0931,0.0931,6.00599548684171
"SHISA2","Shisa2",1.315206,1.849337,1.277141,153,52,63,1.48056133333333,3.91032,3.91032,0.505173050500442
"SHISA3","Shisa3",1.467314,2.107374,1.805853,196,73,99,1.79351366666667,1.30344,1.30344,1.2127572963336
"SHISA4","Shisa4",31.648895,33.657661,31.572308,1697,421,652,32.2929546666667,162.52666,162.52666,0.203593436487155
"SHISA5","Shisa5",49.366192,42.720724,42.940248,1649,387,600,45.0090546666667,71.72028,71.72028,0.632685334361566
"SHISA6","Shisa6",12.200531,11.919062,16.077731,362,76,122,13.399108,32.18258,32.18258,0.433935757858491
"SHISA7","Shisa7",1.615449,0.953549,0.903442,212,45,83,1.15748,6.11376,6.11376,0.303282652212051
"SHISA8","Shisa8",0.130681,0.183754,0.097295,6,2,3,0.137243333333333,2.54481,2.54481,0.320819263467812
"SHISA9","Shisa9",0.056958,0.029252,0.126651,10,1,9,0.0709536666666667,3.0724,3.0724,0.262978505713257
"SHKBP1","Shkbp1",9.962494,10.567309,11.900012,405,95,153,10.8099383333333,21.53781,21.53781,0.524005585872511
"SHMT1","Shmt1",1.633529,1.192854,1.266979,42,17,11,1.364454,11.14132,11.14132,0.19474439352558
"SHMT2","Shmt2",14.470201,11.404405,15.806743,746,177,268,13.893783,16.35508,16.35508,0.858180025675479
"SHOC2","Shoc2",57.680119,49.849605,53.550706,4531,1059,1732,53.6934766666667,16.54129,16.54129,3.11798486124263
"SHOX2","Shox2",12.443469,14.95936,9.540931,612,185,298,12.3145866666667,0.03103,0.03103,12.9138693022188
"SHPK","Shpk",5.602321,6.188415,6.671096,652,175,304,6.153944,3.22757,3.22757,1.69221183800623
"SHPRH","Shprh",4.54035,3.477263,4.253499,1240,272,510,4.09037066666667,3.38274,3.38274,1.16145850921265
"SHQ1","Shq1",1.576049,1.443965,1.500226,170,35,70,1.50674666666667,3.81722,3.81722,0.520372054144645
"SHROOM1","Shroom1",2.394078,0.389359,2.024803,58,14,32,1.60274666666667,62.22378,62.22378,0.0411672106075699
"SHROOM2","Shroom2",6.385384,6.318492,5.476935,874,220,318,6.06027033333333,5.92755,5.92755,1.0191583364008
"SHROOM3","Shroom3",5.357179,4.508703,6.401991,746,154,351,5.42262433333333,5.83445,5.83445,0.939742676196817
"SHROOM4","Shroom4",0.930965,0.716463,1.263145,298,60,123,0.970191,35.56532,35.56532,0.05388141003552
"SIAE","Siae",8.096595,9.113352,8.926727,993,218,408,8.71222466666667,23.55504,23.55504,0.395528765852822
"SIAH1","Siah1a",13.177864,11.698543,13.016733,978,217,379,12.6310466666667,37.36531,37.36531,0.355296142965264
"SIAH2","Siah2",6.603599,6.555913,5.410043,530,121,191,6.18985166666667,8.4103,8.4103,0.764040643408464
"SIDT1","Sidt1",0.005576,0,0,1,0,0,0.00185866666666667,4.06549,4.06549,0.197781195238105
"SIDT2","Sidt2",194.117431,102.329148,179.567998,2747,570,1105,158.671525666667,45.71353,45.71353,3.41810018781853
"SIGIRR","Sigirr",0.581507,0.600055,0.598295,35,6,14,0.593285666666667,133.54062,133.54062,0.0118424135897892
"SIGLEC1","Siglec1",0.173366,0.234364,0.176953,47,15,18,0.194894333333333,7.10686,7.10686,0.147392989805342
"SIGMAR1","Sigmar1",76.802611,67.444842,60.724211,2767,624,1074,68.323888,42.11355,42.11355,1.60793736539905
"SIK1","Sik1",1.094865,4.031306,3.209122,211,55,95,2.778431,20.04816,20.04816,0.179513601188893
"SIK2","Sik2",2.014425,2.338571,1.887553,311,86,123,2.080183,7.88271,7.88271,0.346761630178178
"SIK3","Sik3",23.222859,41.519455,26.51312,826,191,298,30.418478,23.05849,23.05849,1.30592061264028
"SIKE1","Sike1",24.152721,23.019153,23.589349,1683,348,640,23.5870743333333,29.01708,29.01708,0.819102801915887
"SIL1","Sil1",32.566051,27.222494,24.227531,771,173,249,28.0053586666667,343.67391,343.67391,0.0841530438630144
"SIM1","Sim1",0.003252,0,0,1,0,0,0.001084,0,0,1.001084
"SIM2","Sim2",0,0,0,0,0,0,0,0.83793,0.83793,0.544090362527408
"SIN3A","Sin3a",10.732285,4.962532,12.351346,1120,244,402,9.348721,6.85858,6.85858,1.31686907812862
"SIN3B","Sin3b",27.649031,29.736289,26.798163,1810,368,581,28.061161,19.14817,19.14817,1.44237223529482
"SIPA1","Sipa1",15.316437,28.441252,28.19703,316,62,131,23.9849063333333,61.7893,61.7893,0.397916624860181
"SIPA1L1","Sipa1l1",5.762583,4.235844,7.574169,1573,318,631,5.857532,48.50662,48.50662,0.138517475036672
"SIPA1L2","Sipa1l2",3.79777,3.578557,4.308685,1073,244,474,3.895004,7.75858,7.75858,0.558881005825145
"SIPA1L3","Sipa1l3",3.794934,3.218621,4.093054,632,150,250,3.702203,4.00343,4.00343,0.939795900012591
"SIRPA","Sirpa",16.24456,16.9943,21.242073,1907,427,710,18.160311,43.66527,43.66527,0.428975600057942
"SIRT1","Sirt1",5.345421,5.566301,6.637234,555,131,221,5.849652,9.80684,9.80684,0.633825614148077
"SIRT2","Sirt2",88.407952,73.513781,73.499863,4642,972,1692,78.4738653333333,482.24209,482.24209,0.16445973349162
"SIRT3","Sirt3",22.184595,18.556544,21.662507,1005,198,395,20.8012153333333,19.33437,19.33437,1.0721362566597
"SIRT4","Sirt4",10.61755,13.085575,9.297794,233,67,82,11.0003063333333,1.1793,1.1793,5.50649581669955
"SIRT5","Sirt5",16.570457,18.400544,16.709668,1121,302,458,17.2268896666667,12.10338,12.10338,1.39100672243854
"SIRT6","Sirt6",7.746231,7.917213,5.75459,482,116,159,7.13934466666667,13.25165,13.25165,0.571115952655774
"SIRT7","Sirt7",13.822258,17.213562,14.626586,748,184,313,15.220802,23.71021,23.71021,0.656441284796851
"SIT1","Sit1",0,0,0,0,0,0,0,1.42758,1.42758,0.411932871419274
"SIVA1","Siva1",11.24171,6.200079,12.808354,158,31,70,10.083381,83.9478,83.9478,0.130472843322605
"SIX1","Six1",19.089352,20.746533,20.759498,1997,499,889,20.198461,0.27931,0.27931,16.5702300458841
"SIX2","Six2",0.1253,0.063158,0.183836,9,1,6,0.124098,0.18621,0.18621,0.947638276527765
"SIX3","Six3",0.029132,0,0.06174,4,0,2,0.0302906666666667,0.0931,0.0931,0.942540176257128
"SIX4","Six4",8.168057,7.660741,8.61426,2196,508,928,8.147686,0.46551,0.46551,6.2419812897899
"SIX5","Six5",1.004144,0.970998,1.17006,116,27,57,1.04840066666667,5.08963,5.08963,0.336375225862108
"SIX6","Six6",0.048534,0,0.0304,8,0,2,0.0263113333333333,0,0,1.02631133333333
"SKA1","Ska1",0.02879,0,0.114776,3,0,2,0.0478553333333333,0.93103,0.93103,0.542640628749079
"SKA2","Ska2",3.824161,4.86298,5.671897,308,58,128,4.786346,52.72729,52.72729,0.107698452685777
"SKA3","Ska3",0.675835,0.512515,1.13389,27,6,20,0.77408,0.12414,0.12414,1.5781664205526
"SKAP1","Skap1",0.207484,0.469831,0.453556,11,5,8,0.376957,12.53786,12.53786,0.101711570366365
"SKAP2","Skap2",28.140515,26.581239,33.357054,995,251,391,29.3596026666667,129.78547,129.78547,0.232132840648634
"SKI","Ski",13.191385,12.473156,12.49214,2742,624,1059,12.7188936666667,75.22716,75.22716,0.179973826476897
"SKIDA1","Skida1",3.082693,3.705625,3.325226,338,84,109,3.37118133333333,1.33448,1.33448,1.87244325645683
"SKIL","Skil",2.341877,2.954065,2.615646,560,180,251,2.637196,6.39307,6.39307,0.491973699694444
"SKOR1","Skor1",0.089367,0,0.066402,12,0,4,0.051923,1.55172,1.55172,0.412240763093129
"SKOR2","Skor2",4.068683,4.707867,3.855556,403,108,187,4.210702,0.31034,0.31034,3.97660301906375
"SKP2","Skp2",0.596566,0.606084,0.500595,92,20,40,0.567748333333333,5.74135,5.74135,0.232557029872849
"SLA","Sla",0.290838,0.543365,0.489779,32,14,16,0.441327333333333,8.00685,8.00685,0.160025684155208
"SLA2","Sla2",0.009283,0.076538,0.0238,1,2,1,0.0365403333333333,1.79999,1.79999,0.37019429831297
"SLAIN1","Slain1",2.520825,2.741405,2.071054,206,37,63,2.444428,243.37103,243.37103,0.0140950750176893
"SLAIN2","Slain2",10.498359,8.181368,11.524013,1564,366,656,10.0679133333333,9.24822,9.24822,1.0799839712002
"SLAMF1","Slamf1",0.054779,0,0,9,0,0,0.0182596666666667,1.24137,1.24137,0.454302353768752
"SLAMF6","Slamf6",0.030813,0.016864,0.042218,7,1,4,0.029965,2.29654,2.29654,0.312438192771815
"SLAMF7","Slamf7",0.060521,0.139978,0.175463,10,2,8,0.125320666666667,4.03446,4.03446,0.223523608622706
"SLAMF8","Slamf8",0.062498,0,0.120506,4,0,3,0.0610013333333333,5.49307,5.49307,0.163405189430167
"SLAMF9","Slamf9",0.668772,0.776,0.481616,32,9,9,0.642129333333333,0,0,1.64212933333333
"SLBP","Slbp",14.286858,15.903255,18.930552,757,199,314,16.373555,21.44471,21.44471,0.77406012374408
"SLC10A1","Slc10a1",0.03868,0.238034,0.120755,2,3,3,0.132489666666667,0.0931,0.0931,1.03603482450523
"SLC10A2","Slc10a2",0.300545,0.348122,0.336881,49,14,21,0.328516,0,0,1.328516
"SLC10A3","Slc10a3",2.844876,3.62147,2.467026,214,64,73,2.97779066666667,8.53443,8.53443,0.417202776323982
"SLC10A4","Slc10a4",0.047511,0.122334,0.366114,3,2,7,0.178653,0,0,1.178653
"SLC10A5","Slc10a5",0.024715,0.025186,0,4,1,0,0.0166336666666667,0.24827,0.24827,0.81443411014177
"SLC10A6","Slc10a6",4.006117,3.304,3.273597,339,68,108,3.52790466666667,0.40345,0.40345,3.22626717493795
"SLC10A7","Slc10a7",8.988495,3.954983,4.963881,591,135,253,5.96911966666667,7.29306,7.29306,0.840355630692008
"SLC11A1","Slc11a1",0.64179,2.206137,2.035217,39,11,15,1.62771466666667,15.67232,15.67232,0.157609418885114
"SLC11A2","Slc11a2",20.308104,13.412199,20.473886,1035,228,419,18.0647296666667,28.24122,28.24122,0.651981335480075
"SLC12A1","Slc12a1",0.051448,0.083641,0.052623,10,4,4,0.0625706666666667,2.01723,2.01723,0.35216760627021
"SLC12A2","Slc12a2",26.802958,27.163056,29.997041,6864,1723,3104,27.987685,38.2653,38.2653,0.738251968022656
"SLC12A3","Slc12a3",2.689796,2.007342,3.296996,206,40,105,2.66471133333333,0.86896,0.86896,1.96082919555974
"SLC12A4","Slc12a4",7.022121,7.649641,7.861662,732,179,318,7.51114133333333,29.48259,29.48259,0.279213194591842
"SLC12A5","Slc12a5",0.225759,0.210439,0.544756,25,5,14,0.326984666666667,9.74477,9.74477,0.123500518546853
"SLC12A6","Slc12a6",23.226044,19.489688,22.80857,5318,1092,2010,21.841434,16.66542,16.66542,1.29300260056087
"SLC12A7","Slc12a7",23.132457,15.864033,12.629331,1115,258,429,17.208607,5.52411,5.52411,2.79097179538665
"SLC12A8","Slc12a8",0.77437,0.786035,0.587696,30,9,9,0.716033666666667,0.9931,0.9931,0.860987239308949
"SLC12A9","Slc12a9",7.099111,3.878298,4.515102,490,110,195,5.16417033333333,29.69983,29.69983,0.200788419132397
"SLC13A1","Slc13a1",0.373825,0.406195,0.365243,37,10,14,0.381754333333333,0,0,1.38175433333333
"SLC13A2","Slc13a2",0.01012,0.041766,0,1,1,0,0.0172953333333333,0,0,1.01729533333333
"SLC13A3","Slc13a3",2.62318,1.975027,1.168819,154,57,64,1.922342,17.37921,17.37921,0.159002590426901
"SLC13A5","Slc13a5",0.304877,0.731347,0.193412,17,4,5,0.409878666666667,0.96206,0.96206,0.718570617955958
"SLC14A1","Slc14a1",0.259091,0.202844,0.354506,37,5,21,0.272147,13.68613,13.68613,0.0866223436671199
"SLC14A2","Slc14a2",0.093,0.230834,0.15372,6,4,5,0.159184666666667,0.46551,0.46551,0.790976975023484
"SLC15A1","Slc15a1",0.089377,0.12966,0.060799,11,4,3,0.0932786666666667,0.27931,0.27931,0.854584632861986
"SLC15A2","Slc15a2",4.437915,3.051762,7.499339,226,38,160,4.99633866666667,1.95516,1.95516,2.0291079558016
"SLC15A3","Slc15a3",0.395171,0.042953,0.189138,14,1,8,0.209087333333333,108.96145,108.96145,0.0109955564730488
"SLC15A4","Slc15a4",189.206313,197.271515,167.55347,837,166,269,184.677099333333,17.50335,17.50335,10.0347828546362
"SLC15A5","Slc15a5",0.827598,2.08295,0.900736,26,8,11,1.270428,0.62069,0.62069,1.40090208491445
"SLC16A1","Slc16a1",10.967,10.963467,11.187549,1989,493,795,11.0393386666667,16.9137,16.9137,0.672074371384285
"SLC16A10","Slc16a10",0.61903,0.846125,1.296192,66,12,30,0.920449,0.96206,0.96206,0.978792187802616
"SLC16A11","Slc16a11",0.695093,0.524365,1.9579,23,2,20,1.05911933333333,2.73102,2.73102,0.551891797238646
"SLC16A12","Slc16a12",15.097785,14.824591,9.704463,1020,286,445,13.2089463333333,0.27931,0.27931,11.1067265426936
"SLC16A13","Slc16a13",1.593351,2.932026,1.130734,67,15,37,1.88537033333333,0.52758,0.52758,1.88885055665388
"SLC16A14","Slc16a14",2.080971,0.804483,1.785654,110,26,50,1.557036,3.32067,3.32067,0.591814695406037
"SLC16A2","Slc16a2",7.164045,7.113513,7.013824,978,192,375,7.09712733333333,5.74135,5.74135,1.20111362462019
"SLC16A3","Slc16a3",1.053596,1.85942,2.049162,63,12,31,1.65405933333333,27.80674,27.80674,0.0921332762170705
"SLC16A4","Slc16a4",1.608548,1.473352,1.506471,132,28,47,1.529457,6.82755,6.82755,0.323147983724154
"SLC16A5","Slc16a5",1.056834,0.69442,0.989136,94,15,35,0.913463333333333,2.38964,2.38964,0.564503408424887
"SLC16A6","Slc16a6",6.328335,5.064369,5.491195,770,196,315,5.62796633333333,2.04826,2.04826,2.17434416136856
"SLC16A7","Slc16a7",10.227299,9.739038,8.29709,1180,260,462,9.42114233333333,4.77928,4.77928,1.80319042049067
"SLC16A8","Slc16a8",0.140383,0.137257,0.114012,9,2,3,0.130550666666667,7.4172,7.4172,0.134314340477435
"SLC16A9","Slc16a9",3.904437,2.980965,4.764999,503,112,237,3.883467,4.84135,4.84135,0.836016845421007
"SLC17A1","Slc17a1",0,0,0,0,0,0,0,0,0,1
"SLC17A2","Slc17a2",0.028249,0,0,5,0,0,0.00941633333333333,0,0,1.00941633333333
"SLC17A4","Slc17a4",0,0,0,0,0,0,0,0.06207,0.06207,0.941557524456957
"SLC17A5","Slc17a5",14.219056,11.00817,15.154985,1315,256,540,13.460737,9.12409,9.12409,1.42834931337039
"SLC17A6","Slc17a6",71.384258,63.802389,69.445687,11249,2558,4349,68.210778,1.95516,1.95516,23.4203149744853
"SLC17A7","Slc17a7",49.582832,49.635011,54.79937,5827,1346,2525,51.339071,9.21719,9.21719,5.12264830153888
"SLC17A8","Slc17a8",5.438645,5.562174,4.59225,930,252,316,5.19768966666667,0.27931,0.27931,4.84455657085981
"SLC17A9","Slc17a9",0.135559,0.247515,0.427141,8,3,8,0.270071666666667,6.98272,6.98272,0.159102619992517
"SLC18A1","Slc18a1",1.54571,2.628305,4.074157,125,31,53,2.74939066666667,0,0,3.74939066666667
"SLC18A2","Slc18a2",2.197384,1.912155,2.221227,337,73,133,2.11025533333333,5.3379,5.3379,0.490739098649921
"SLC18A3","Slc18a3",0.010151,0,0.025263,1,0,1,0.0118046666666667,0,0,1.01180466666667
"SLC18B1","Slc18b1",32.443213,24.354032,46.97583,409,79,144,34.591025,13.65509,13.65509,2.42857771600174
"SLC19A1","Slc19a1",19.835792,19.703359,24.248387,974,231,376,21.2625126666667,94.93394,94.93394,0.232060860490736
"SLC19A2","Slc19a2",6.26747,7.385742,6.645827,819,206,323,6.76634633333333,2.73102,2.73102,2.08156116379256
"SLC19A3","Slc19a3",0.500271,0.306071,0.458872,60,9,19,0.421738,7.35513,7.35513,0.170163480400664
"SLC1A1","Slc1a1",1.434785,1.338619,1.483756,196,50,79,1.41905333333333,7.07582,7.07582,0.299542750251161
"SLC1A2","Slc1a2",2.626035,1.46025,0.719172,223,64,110,1.601819,10.33442,10.33442,0.229550254887325
"SLC1A3","Slc1a3",2.988604,4.086636,5.146331,494,139,224,4.073857,104.39941,104.39941,0.0481393301916965
"SLC1A4","Slc1a4",15.863138,14.319467,15.175879,2571,562,979,15.1194946666667,5.52411,5.52411,2.47075764612593
"SLC1A5","Slc1a5",24.788374,20.249047,28.819672,1070,240,526,24.619031,15.33095,15.33095,1.56874101016781
"SLC1A6","Slc1a6",3.016145,2.290678,2.708111,240,44,86,2.67164466666667,5.80342,5.80342,0.539676319654919
"SLC1A7","Slc1a7",0.041848,0.08634,0,5,0,0,0.0427293333333333,5.52411,5.52411,0.159827061979846
"SLC20A1","Slc20a1",63.946467,55.958728,61.502139,4478,1055,1682,60.4691113333333,15.57922,15.57922,3.70759971418036
"SLC20A2","Slc20a2",8.637564,6.077068,8.043021,674,141,263,7.58588433333333,49.49972,49.49972,0.170018454227733
"SLC22A1","Slc22a1",0.222769,0,0,2,0,0,0.0742563333333333,3.47584,3.47584,0.240012228617049
"SLC22A12","Slc22a12",0.189099,0,0,8,0,0,0.063033,0,0,1.063033
"SLC22A13","Slc22a13",0.226559,0.136728,0.081376,18,3,3,0.148221,0,0,1.148221
"SLC22A15","Slc22a15",3.205255,2.860582,3.392395,492,124,203,3.152744,11.48269,11.48269,0.332680215562511
"SLC22A16","Slc22a16",0.011303,0,0,1,0,0,0.00376766666666667,0.62069,0.62069,0.61934587531648
"SLC22A17","Slc22a17",61.600395,59.612535,61.584516,3956,941,1711,60.932482,179.28519,179.28519,0.343525067145005
"SLC22A18","Slc22a18",7.130025,5.442031,5.755813,380,76,126,6.10928966666667,23.21366,23.21366,0.293606570285808
"SLC22A2","Slc22a2",0.163808,0.432536,0.174239,14,9,6,0.256861,0.31034,0.31034,0.959186928583421
"SLC22A23","Slc22a23",9.110622,8.364001,9.987556,2145,452,895,9.15405966666667,39.04116,39.04116,0.25359054699381
"SLC22A25","Slc22a19",0.027717,0.111031,0,4,4,0,0.0462493333333333,0,0,1.04624933333333
"SLC22A3","Slc22a3",0.303759,0.448766,0.246007,42,15,14,0.332844,1.76896,1.76896,0.481351843291344
"SLC22A4","Slc22a4",1.71747,1.27262,1.869276,111,26,55,1.61978866666667,4.12756,4.12756,0.510923064121466
"SLC22A5","Slc22a5",6.57563,5.657862,8.28233,643,155,282,6.83860733333333,5.80342,5.80342,1.15215690539954
"SLC22A6","Slc22a6",0.035736,0.09765,0.015239,6,4,1,0.0495416666666667,1.70689,1.70689,0.387729707031563
"SLC22A7","Slc22a7",1.286868,0.933372,0.750541,59,12,18,0.990260333333333,0,0,1.99026033333333
"SLC22A8","Slc22a8",0.243859,0.315225,0.180858,28,11,10,0.246647333333333,0.37241,0.37241,0.908363632830811
"SLC23A1","Slc23a1",0.095368,0.068325,0.104636,12,2,5,0.089443,0.0931,0.0931,0.996654468941542
"SLC23A2","Slc23a2",16.961899,13.548133,22.984123,2543,663,1180,17.831385,25.04469,25.04469,0.723041241803991
"SLC23A3","Slc23a3",0,0,0,0,0,0,0,0.55862,0.55862,0.641593204244781
