"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"MRPL49","Mrpl49",38.937725,34.005993,41.072732,1231,298,438,38.0054833333333,19.39686,19.39686,1.91232784523369
"MRPL50","Mrpl50",15.244273,13.673783,14.980959,1247,276,482,14.633005,6.47254,6.47254,2.09206039713404
"MRPL51","Mrpl51",54.340622,54.39018,55.520302,1548,346,682,54.750368,173.28555,173.28555,0.31987946218146
"MRPL52","Mrpl52",133.970632,108.396702,127.406671,378,79,174,123.258001666667,173.24406,173.24406,0.713126184425837
"MRPL53","Mrpl53",30.557256,25.426084,28.595402,622,125,227,28.192914,107.75113,107.75113,0.268437799221029
"MRPL54","Mrpl54",43.490267,31.294924,44.654428,701,122,287,39.8132063333333,61.11568,61.11568,0.657051590408949
"MRPL55","Mrpl55",23.750462,19.674623,18.580686,591,115,180,20.6685903333333,169.90407,169.90407,0.126788029877424
"MRPL9","Mrpl9",20.319318,22.431452,19.973057,1249,313,481,20.9079423333333,81.46682,81.46682,0.265657658841863
"MRPS10","Mrps10",32.909721,32.473209,40.587789,852,230,395,35.323573,23.64965,23.64965,1.47359386441592
"MRPS11","Mrps11",17.902009,19.874681,16.67442,493,119,165,18.15037,45.53595,45.53595,0.411517762074267
"MRPS12","Mrps12",88.75969,76.617527,80.986265,792,172,315,82.1211606666667,19.14792,19.14792,4.12554549882403
"MRPS14","Mrps14",26.41497,26.358619,29.893229,666,165,292,27.555606,25.01884,25.01884,1.09749727505146
"MRPS15","Mrps15",37.487936,40.032272,43.065895,828,174,371,40.1953676666667,74.04,74.04,0.548978780206112
"MRPS16","Mrps16",19.230209,17.340375,20.41095,526,122,225,18.9938446666667,31.42914,31.42914,0.616539466253705
"MRPS17","Mrps17",72.093594,70.306388,61.693852,1046,234,393,68.031278,10.76681,10.76681,5.86660938691115
"MRPS18A","Mrps18a",42.650477,42.085881,39.693102,1239,298,418,41.4764866666667,33.39995,33.39995,1.23478338389058
"MRPS18B","Mrps18b",47.066818,32.042876,48.573852,610,142,249,42.561182,77.7949,77.7949,0.552842658598463
"MRPS18C","Mrps18c",160.105412,136.289219,203.683441,463,85,208,166.692690666667,47.94241,47.94241,3.4263267923804
"MRPS2","Mrps2",9.708501,9.079554,9.62314,802,183,308,9.47039833333333,23.04804,23.04804,0.435395081400951
"MRPS21","Mrps21",321.549497,221.816965,248.825857,833,183,285,264.064106333333,85.40843,85.40843,3.06757229975517
"MRPS22","Mrps22",12.67495,11.156042,13.27332,534,115,221,12.368104,26.84443,26.84443,0.480099754241692
"MRPS23","Mrps23",88.958418,98.269441,79.967244,1295,287,471,89.0650343333333,35.30851,35.30851,2.48054889427667
"MRPS24","Mrps24",20.054314,13.289199,17.148557,388,62,141,16.83069,77.71192,77.71192,0.226531000641326
"MRPS25","Mrps25",41.189225,37.666948,38.120385,1175,271,459,38.992186,54.12451,54.12451,0.725488280984266
"MRPS26","Mrps26",22.166228,21.222042,23.655761,890,199,413,22.3480103333333,52.11221,52.11221,0.439597793677449
"MRPS27","Mrps27",14.463342,12.326965,15.098407,953,217,370,13.9629046666667,193.69894,193.69894,0.0768514952709381
"MRPS28","Mrps28",8.860002,10.605924,8.116391,216,63,79,9.19410566666667,560.10256,560.10256,0.0181679899422784
"MRPS30","Mrps30",5.71236,4.6858,6.002658,746,151,318,5.46693933333333,11.38917,11.38917,0.521983259034571
"MRPS31","Mrps31",9.153616,8.393024,9.808969,535,119,220,9.11853633333333,13.87861,13.87861,0.680072690482063
"MRPS33","Mrps33",74.579016,51.739758,70.874777,1011,176,387,65.7311836666667,54.04153,54.04153,1.21237879228042
"MRPS34","Mrps34",27.58658,25.572956,28.822771,782,171,351,27.3274356666667,109.57671,109.57671,0.256179042283557
"MRPS35","Mrps35",26.070555,18.065013,30.040743,449,105,198,24.725437,21.22245,21.22245,1.15763279926381
"MRPS36","Mrps36",36.207772,27.034068,30.409278,594,105,228,31.2170393333333,36.09684,36.09684,0.868457780590836
"MRPS5","Mrps5",44.809956,54.142545,53.062321,1497,389,577,50.6716073333333,61.15717,61.15717,0.831305661653086
"MRPS6","Mrps6",45.978762,39.712167,44.720267,1181,249,467,43.4703986666667,113.66354,113.66354,0.387833819422169
"MRPS7","Mrps7",29.357125,29.747704,29.592745,1075,256,412,29.565858,55.74264,55.74264,0.538675288989021
"MRPS9","Mrps9",22.49423,22.665581,23.467837,1098,286,447,22.8758826666667,20.39264,20.39264,1.11607929954726
"MRRF","Mrrf",21.066909,12.363884,22.158727,955,204,373,18.52984,15.74569,15.74569,1.16626069155705
"MRS2","Mrs2",147.606709,142.610867,183.015284,5119,1122,1932,157.744286666667,12.75836,12.75836,11.5380239117647
"MRTO4","Mrto4",21.19778,19.131958,18.02268,640,143,223,19.450806,27.52902,27.52902,0.716842218905521
"MS4A1","Ms4a1",0.165474,0.120347,0.151094,19,3,7,0.145638333333333,0.10373,0.10373,1.03796973293589
"MS4A10","Ms4a10",0,0,0,0,0,0,0,0.31118,0.31118,0.762671791821108
"MS4A13","Ms4a13",0.065487,0,0,3,0,0,0.021829,0,0,1.021829
"MS4A15","Ms4a15",0.015045,0,0.038599,1,0,1,0.0178813333333333,0.18671,0.18671,0.857733846797729
"MS4A2","Ms4a2",0.890443,0.171423,0.585327,31,4,13,0.549064333333333,0.49789,0.49789,1.03416427997606
"MS4A3","Ms4a3",11.55146,7.88463,9.932786,384,65,133,9.78962533333333,0.33192,0.33192,8.10080585420546
"MS4A6E","Ms4a6b",0.993099,2.983607,0.629938,43,12,16,1.535548,0,0,2.535548
"MSANTD1","Msantd1",3.898746,3.656732,4.53556,85,15,29,4.030346,2.75913,2.75913,1.33816760793056
"MSANTD2","Msantd2",16.964751,32.463019,17.103389,242,61,107,22.177053,13.29774,13.29774,1.62102912768032
"MSANTD3","Msantd3",14.87946,15.40399,9.906447,311,55,114,13.3966323333333,22.13524,22.13524,0.622281520889056
"MSANTD4","Msantd4",22.253697,23.601737,22.227804,2446,642,961,22.6944126666667,12.84135,12.84135,1.71185705633241
"MSC","Msc",2.313924,2.12655,2.488098,98,25,50,2.309524,2.94583,2.94583,0.838739631459034
"MSGN1","Msgn1",0,0,0,0,0,0,0,0,0,1
"MSH2","Msh2",32.135631,25.360648,32.333659,1892,436,716,29.9433126666667,7.15713,7.15713,3.79340683140598
"MSH3","Msh3",7.19514,8.637171,7.912961,835,199,314,7.91509066666667,4.81291,4.81291,1.53367085791225
"MSH4","Msh4",0.337981,0.370298,0.453557,35,10,18,0.387278666666667,0.2282,0.2282,1.12952179341041
"MSH5","Msh5",8.398615,8.874137,9.098875,162,46,75,8.79054233333333,13.54669,13.54669,0.673042618859227
"MSH6","Msh6",4.31662,6.150322,4.10628,762,198,243,4.85774066666667,11.86632,11.86632,0.455277085185715
"MSI1","Msi1",3.026112,3.779944,3.556004,237,52,106,3.45402,7.55129,7.55129,0.52085942588779
"MSI2","Msi2",17.334789,11.128142,14.822576,2770,693,1234,14.4285023333333,227.26484,227.26484,0.0675903583457414
"MSL1","Msl1",61.227002,59.38129,63.659622,3560,854,1450,61.422638,61.17791,61.17791,1.00393593158728
"MSL2","Msl2",7.339893,7.230408,7.484456,1294,309,529,7.35158566666667,7.01191,7.01191,1.042396340781
"MSL3","Msl3",9.166677,8.694251,7.386307,786,184,266,8.415745,20.84903,20.84903,0.430945675849225
"MSLN","Msln",4.006068,2.176627,0.419978,28,2,3,2.200891,2.24049,2.24049,0.987779934516076
"MSMB","Msmb",0,0,0,0,0,0,0,0,0,1
"MSMO1","Msmo1",215.266852,221.882221,214.549504,7307,1720,2850,217.232859,55.86711,55.86711,3.83759362837324
"MSMP","Msmp",0,0,0,0,0,0,0,10.33116,10.33116,0.0882522177782328
"MSN","Msn",105.625116,99.862875,103.403535,16791,3868,6423,102.963842,38.81447,38.81447,2.61120748310853
"MSR1","Msr1",0.139926,0.211391,0.131584,13,2,5,0.160967,2.21975,2.21975,0.360576752853482
"MSRA","Msra",14.259674,7.922079,7.920696,419,94,147,10.0341496666667,241.93178,241.93178,0.0454207747815731
"MSRB1","Msrb1",43.304839,37.809211,42.506727,1311,284,502,41.2069256666667,29.60355,29.60355,1.37915129671776
"MSRB2","Msrb2",103.85378,96.983321,67.540913,1004,215,396,89.459338,75.74112,75.74112,1.17875967929579
"MSRB3","Msrb3",4.926856,5.876594,4.396792,490,125,204,5.06674733333333,33.3792,33.3792,0.176465634259475
"MSS51","Mss51",0.242132,0.175344,0.218185,17,3,6,0.211887,1.01652,1.01652,0.600979410072799
"MST1","Mst1",0.138503,0.569209,0.057427,5,1,2,0.255046333333333,43.60664,43.60664,0.0281358634798168
"MST1R","Mst1r",3.254805,1.902527,2.952838,289,67,115,2.70339,1.86708,1.86708,1.29169398830866
"MSTN","Mstn",0.119581,0.170488,0.173224,12,4,7,0.154431,0.58087,0.58087,0.730250431724304
"MSTO1","Msto1",11.885032,12.086073,12.762323,875,203,362,12.244476,36.11758,36.11758,0.356824879208181
"MSX1","Msx1",0.199878,0.064298,0.228879,14,1,7,0.164351666666667,10.60085,10.60085,0.100367789141888
"MSX2","Msx2",0.0214,0,0.025928,2,0,1,0.015776,0.99577,0.99577,0.508964459832546
"MT1X","Mt1",50.222541,35.793239,53.301108,702,123,301,46.4389626666667,389.72135,389.72135,0.121413796985158
"MT2A","Mt2",58.550173,41.849837,59.957492,526,95,218,53.4525006666667,399.05674,399.05674,0.136111944187384
"MT3","Mt3",225.607446,164.540852,206.711028,2925,520,1061,198.953108666667,1874.00661,1874.00661,0.106641282009489
"MT4","Mt4",0,0,0,0,0,0,0,0,0,1
"MTA1","Mta1",15.259619,14.765764,14.123829,1476,337,577,14.716404,157.10421,157.10421,0.099405347903133
"MTA2","Mta2",12.031897,12.413804,13.013594,1137,284,460,12.4864316666667,33.19249,33.19249,0.394426719629564
"MTA3","Mta3",29.159567,26.97654,30.723388,2922,648,1048,28.953165,34.2505,34.2505,0.849723124494688
"MTAP","Mtap",6.784916,7.024947,6.10737,759,184,270,6.63907766666667,14.62544,14.62544,0.488887203603013
"MTBP","Mtbp",2.996289,1.285954,1.699634,90,17,37,1.993959,1.53515,1.53515,1.18097903477112
"MTCH1","Mtch1",311.294453,244.502274,307.990195,10851,2271,3829,287.928974,316.09625,316.09625,0.911171210633995
"MTCH2","Mtch2",113.524971,99.303929,122.100197,4643,1064,1912,111.643032333333,58.19059,58.19059,1.90305642051099
"MTCP1","Mtcp1",2.034944,2.640627,2.946056,139,45,67,2.54054233333333,14.02383,14.02383,0.235661767560824
"MTDH","Mtdh",30.540445,26.469018,32.092994,2214,577,946,29.700819,24.16828,24.16828,1.21982189486131
"MTF1","Mtf1",5.335649,6.234813,5.775514,764,182,311,5.781992,1.88782,1.88782,2.34848155355943
"MTF2","Mtf2",5.18346,8.124707,5.066989,523,143,244,6.125052,10.28967,10.28967,0.631112512588942
"MTFMT","Mtfmt",5.986859,4.433057,6.513317,317,67,131,5.644411,10.1652,10.1652,0.595100042990721
"MTFP1","Mtfp1",6.155217,6.35727,5.549339,305,75,101,6.02060866666667,12.26048,12.26048,0.52943850197479
"MTFR1","Mtfr1",8.587726,8.360723,7.461346,719,173,257,8.13659833333333,12.77911,12.77911,0.663076086433255
"MTG1","Mtg1",60.327008,36.425096,56.808867,537,108,210,51.1869903333333,39.43683,39.43683,1.29058064970309
"MTHFD1","Mthfd1",20.166888,18.573641,22.886196,1071,281,409,20.5422416666667,58.00388,58.00388,0.365098730230396
"MTHFD1L","Mthfd1l",8.161243,10.773598,7.227727,1067,217,403,8.720856,11.80408,11.80408,0.759199880038238
"MTHFD2","Mthfd2",21.014431,14.347843,20.174587,983,217,361,18.512287,7.738,7.738,2.23303810940719
"MTHFD2L","Mthfd2l",6.854911,4.350577,7.255587,382,68,151,6.15369166666667,35.93087,35.93087,0.193704932124986
"MTHFR","Mthfr",13.9545,15.878527,14.848246,1883,491,775,14.8937576666667,16.88668,16.88668,0.888580645858632
"MTHFS","Mthfs",20.964451,24.25586,30.996237,173,31,50,25.405516,18.1314,18.1314,1.3802186980566
"MTHFSD","Mthfsd",53.527971,68.393313,62.699783,1606,390,661,61.5403556666667,9.62582,9.62582,5.88569688425615
"MTIF2","Mtif2",12.446024,19.623079,15.298883,842,230,366,15.7893286666667,11.51365,11.51365,1.34168117748752
"MTIF3","Mtif3",16.904267,19.078605,15.775861,485,126,190,17.252911,50.09992,50.09992,0.357200383092576
"MTM1","Mtm1",5.395549,6.25386,6.492496,705,191,310,6.04730166666667,4.70918,4.70918,1.2343807108318
"MTMR1","Mtmr1",12.568448,9.998114,15.15342,1060,275,507,12.5733273333333,8.6093,8.6093,1.41251988525005
"MTMR10","Mtmr10",4.010081,3.237103,5.661911,618,134,266,4.30303166666667,51.09569,51.09569,0.101794057563431
"MTMR11","Mtmr11",13.611041,13.326404,10.099122,416,112,198,12.3455223333333,8.8375,8.8375,1.35659693350275
"MTMR12","Mtmr12",4.44837,3.048614,3.909799,737,138,297,3.802261,5.20707,5.20707,0.773675985609958
"MTMR14","Mtmr14",38.92551,34.04575,33.796551,1105,248,428,35.5892703333333,19.04419,19.04419,1.82543022857663
"MTMR2","Mtmr2",35.649406,31.956085,36.227102,3072,753,1248,34.6108643333333,15.7042,15.7042,2.13185093170181
"MTMR3","Mtmr3",15.873698,14.987373,16.121839,3607,830,1359,15.66097,28.62852,28.62852,0.562328796713437
"MTMR4","Mtmr4",23.477677,20.875585,24.459218,5412,1242,2120,22.9374933333333,24.5417,24.5417,0.937192643141738
"MTMR6","Mtmr6",134.57027,137.974963,147.263138,18317,4569,7601,139.936123666667,9.62582,9.62582,13.2635527109124
"MTMR7","Mtmr7",46.81607,44.243577,49.097317,4452,1080,1789,46.718988,8.85825,8.85825,4.84051307280704
"MTMR9","Mtmr9",77.958663,62.98577,72.191312,6486,1293,2418,71.0452483333333,9.35613,9.35613,6.9567732669765
"MTNR1A","Mtnr1a",0.033845,0,0.086414,2,0,2,0.0400863333333333,0,0,1.04008633333333
"MTNR1B","Mtnr1b",0.013938,0,0.035599,1,0,1,0.0165123333333333,0,0,1.01651233333333
"MTO1","Mto1",7.147643,6.854907,9.645876,485,99,200,7.88280866666667,31.98926,31.98926,0.269263653281906
"MTOR","Mtor",19.411209,17.169852,19.827087,4228,995,1676,18.802716,15.26855,15.26855,1.21723915161462
"MTPAP","Mtpap",7.851117,8.847982,8.557581,714,182,275,8.41889333333333,4.58471,4.58471,1.68655012226836
"MTPN","Mtpn",54.592726,49.603207,56.995023,8715,1987,3439,53.7303186666667,22.30121,22.30121,2.34881873802548
"MTR","Mtr",5.13445,4.873974,5.8773,1613,426,731,5.29524133333333,6.47254,6.47254,0.842450001382841
"MTRF1","Mtrf1",2.932442,3.335576,3.34066,202,56,90,3.20289266666667,14.12755,14.12755,0.277830360280856
"MTRF1L","Mtrf1l",4.920096,6.23602,6.198845,200,50,81,5.784987,21.40916,21.40916,0.302777391031168
"MTRR","Mtrr",5.799145,5.080977,4.831664,415,75,138,5.237262,40.82677,40.82677,0.149121292416316
"MTSS1","Mtss1",32.206977,27.828553,32.528321,2507,578,967,30.854617,132.08537,132.08537,0.239354761533894
"MTTP","Mttp",1.543751,1.668187,1.802638,224,56,100,1.67152533333333,0.76758,0.76758,1.51140278422099
"MTUS1","Mtus1",79.600673,79.275145,69.800598,7240,1634,2618,76.225472,97.23326,97.23326,0.786143837637069
"MTUS2","Mtus2",8.281075,7.123634,7.070598,1276,283,475,7.491769,10.76681,10.76681,0.721671294089052
"MTX1","Mtx1",43.296442,40.503695,44.666893,636,143,234,42.8223433333333,12.63389,12.63389,3.21422157090407
"MTX2","Mtx2",47.491808,46.243698,46.808162,1566,383,613,46.8478893333333,57.75494,57.75494,0.814363683008328
"MUC1","Muc1",0.055257,0.136783,1.133366,5,3,8,0.441802,3.07031,3.07031,0.354224125435163
"MUC13","Muc13",0,0,0,0,0,0,0,0.08298,0.08298,0.923378086391254
"MUC15","Muc15",0.738814,0.46112,0.92097,61,11,30,0.706968,0.60161,0.60161,1.06578255630272
"MUC19","Muc19",0,0,0.021052,0,0,1,0.00701733333333333,0.6846,0.6846,0.597778305433535
"MUC20","Muc20",0,0,0,0,0,0,0,14.1483,14.1483,0.0660140081725342
"MUC4","Muc4",0.002108,0,0.005396,1,0,1,0.00250133333333333,1.26546,1.26546,0.442515574467584
"MUC6","Muc6",0.077557,0.365673,0.094096,30,16,14,0.179108666666667,0.56012,0.56012,0.755780751907973
"MUL1","Mul1",14.54999,20.226534,15.408654,1538,347,556,16.7283926666667,11.7211,11.7211,1.39362104430172
"MUS81","Mus81",13.657245,16.490971,17.414548,392,101,173,15.8542546666667,67.75417,67.75417,0.245137926422014
"MUSK","Musk",1.014029,0.682089,0.739191,141,23,40,0.811769666666667,1.47292,1.47292,0.732643865012482
"MUSTN1","Mustn1",2.670762,2.663964,1.14501,120,29,20,2.159912,25.53747,25.53747,0.119073596691772
"MUTYH","Mutyh",1.156381,1.627593,0.972302,62,11,23,1.252092,47.00887,47.00887,0.0469099147719994
"MVD","Mvd",24.040338,23.673086,22.453098,1666,397,612,23.3888406666667,124.11917,124.11917,0.194924891738545
"MVK","Mvk",48.138266,44.159155,45.336735,1609,394,618,45.878052,37.50752,37.50752,1.21737395708682
"MVP","Mvp",14.284713,13.983839,12.301843,1744,416,568,13.523465,37.32081,37.32081,0.378996816612175
"MX2","Mx1",0.970287,2.588673,1.339766,29,13,11,1.63290866666667,5.24856,5.24856,0.421362468579427
"MXD1","Mxd1",3.844647,1.786149,2.779956,363,85,137,2.803584,7.90396,7.90396,0.427178918144286
"MXD3","Mxd3",0.121726,0.085334,0.127917,6,1,2,0.111659,8.52632,8.52632,0.116693434610637
"MXD4","Mxd4",24.979914,20.123327,21.374208,2870,540,1065,22.1591496666667,59.12413,59.12413,0.385188936067211
"MXI1","Mxi1",17.623095,19.047376,16.359935,1456,317,545,17.676802,340.34752,340.34752,0.0547149192705428
"MXRA7","Mxra7",9.536666,9.581287,10.661897,602,137,264,9.92661666666667,63.79182,63.79182,0.168641916011414
"MXRA8","Mxra8",21.098189,22.195441,26.336906,686,161,317,23.2101786666667,47.48601,47.48601,0.499322973094026
"MYADM","Myadm",61.937323,61.154956,59.743317,4792,952,1595,60.9451986666667,47.50675,47.50675,1.27704285829635
"MYADML2","Myadml2",4.496383,1.629467,3.819839,149,24,63,3.31522966666667,2.28198,2.28198,1.31482509542004
"MYB","Myb",0.115315,0.223389,0.149132,12,5,7,0.162612,0.47714,0.47714,0.787069607484734
"MYBBP1A","Mybbp1a",18.309794,15.041802,15.330241,1692,395,645,16.227279,48.1706,48.1706,0.35035730700866
"MYBL1","Mybl1",2.248697,3.392212,2.603621,221,62,111,2.74817666666667,2.96658,2.96658,0.944939133123917
"MYBL2","Mybl2",0.409052,1.011985,0.255718,32,8,6,0.558918333333333,0.20745,0.20745,1.29108313663782
"MYBPC2","Mybpc2",0.130302,0.080629,2.898079,20,3,114,1.03633666666667,1.12025,1.12025,0.96042290610384
"MYBPC3","Mybpc3",0,0.023185,0,0,1,0,0.00772833333333333,2.53093,2.53093,0.285400258100085
"MYBPH","Mybph",0.069164,0.05741,0.071213,5,1,2,0.065929,0.29043,0.29043,0.826026208318157
"MYBPHL","Mybphl",0,0,0,0,0,0,0,6.82521,6.82521,0.127792097592269
"MYC","Myc",5.49246,3.952523,6.322792,365,74,142,5.255925,6.76297,6.76297,0.805867470826243
"MYCBP","Mycbp",83.049122,103.477482,45.097784,542,143,234,77.2081293333333,3.38149,3.38149,17.8496651443535
"MYCBP2","Mycbp2",41.920272,41.059707,43.670947,13327,3046,5762,42.2169753333333,28.87747,28.87747,1.44647372529646
"MYCBPAP","Mycbpap",4.43417,4.976846,3.156098,153,42,60,4.189038,4.08683,4.08683,1.02009267068095
"MYCN","Mycn",1.533947,2.124033,1.76898,151,47,68,1.80898666666667,5.33154,5.33154,0.443649833479164
"MYCT1","Myct1",0.290281,0.460958,0.29155,33,13,13,0.347596333333333,3.2985,3.2985,0.313503857934939
"MYD88","Myd88",3.150092,2.853807,3.518237,250,54,94,3.17404533333333,6.26508,6.26508,0.574535357261494
"MYEF2","Myef2",29.1966,31.767857,30.248153,2720,675,1120,30.4042033333333,42.92204,42.92204,0.714998741709933
"MYF5","Myf5",0.026886,0.05316,0,2,1,0,0.026682,0,0,1.026682
"MYF6","Myf6",0,0,0.228203,0,0,4,0.0760676666666667,0.37342,0.37342,0.78349497361817
"MYH1","Myh1",0.205538,0.033151,1.587965,54,2,162,0.608884666666667,3.79639,3.79639,0.335436581818131
"MYH10","Myh10",92.29622,64.056098,90.067946,7745,1698,3055,82.140088,39.76875,39.76875,2.03930922581634
"MYH11","Myh11",1.112552,0.881436,1.181355,317,60,130,1.05844766666667,50.84675,50.84675,0.0397025400177768
"MYH14","Myh14",20.287589,22.914403,20.211691,3342,822,1333,21.1378943333333,35.84789,35.84789,0.60079137050543
"MYH3","Myh3",0.092375,0.063026,0.089279,24,4,9,0.08156,16.63774,16.63774,0.0613207814606633
"MYH4","Myh4",0.082951,0.018207,7.980008,21,1,809,2.693722,0,0,3.693722
"MYH6","Myh6",1.018939,1.072938,1.077671,133,29,66,1.056516,7.19862,7.19862,0.250836848152494
"MYH7","Myh7",0.030016,0.364567,1.636985,5,2,7,0.677189333333333,15.45525,15.45525,0.101924269356791
"MYH7B","Myh7b",0.427551,0.702691,0.965085,64,19,38,0.698442333333333,23.33847,23.33847,0.0697842688276352
"MYH8","Myh8",0.461071,0.589699,0.579864,123,38,61,0.543544666666667,0.08298,0.08298,1.42527532056609
"MYH9","Myh9",87.725367,94.913802,75.410629,9853,2152,3358,86.0165993333333,68.9574,68.9574,1.24385124852172
"MYL1","Myl1",0.969284,0,28.589082,24,0,247,9.85278866666667,10.93278,10.93278,0.909493736301739
"MYL10","Myl10",0,0,0,0,0,0,0,0,0,1
"MYL12B","Myl12b",228.260121,275.750416,212.06115,4779,977,1676,238.690562333333,112.54329,112.54329,2.11100596374593
"MYL2","Myl2",1.627212,0,3.599651,11,0,7,1.74228766666667,61.6758,61.6758,0.0437535327298043
"MYL3","Myl3",0.597936,0.877159,0.520171,11,4,5,0.665088666666667,25.6412,25.6412,0.0625005129899054
"MYL4","Myl4",1.957476,2.127052,2.378337,54,16,24,2.15428833333333,14.81215,14.81215,0.199485100592477
"MYL6","Myl6",830.261693,869.048921,830.356748,11970,3073,4554,843.222454,1069.04719,1069.04719,0.788958152396999
"MYL6B","Myl6b",10.468631,9.790012,8.329396,370,84,118,9.52934633333333,254.27523,254.27523,0.0412470349486448
"MYL7","Myl7",0.257023,0.265474,0,4,1,0,0.174165666666667,69.14411,69.14411,0.0167393337326066
