"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","DRG","dHs_Avg_TPM","FoldChange"
"ABCA7","Abca7",28.284582,28.185107,28.557071,8307,2009,3301,28.3422533333333,45.76731,45.76731,0.627409473269541
"ABCA8","Abca8b",12.161258,12.465005,14.473483,3737,944,1732,13.0332486666667,65.06526,65.06526,0.212414946473633
"ABCA9","Abca9",2.510507,2.960071,2.962372,676,194,314,2.81098333333333,5.22697,5.22697,0.612012476908245
"ABCB1","Abcb1a",40.156561,54.850987,5.961506,1174,289,483,33.6563513333333,8.45723,8.45723,3.66453510524047
"ABCB10","Abcb10",5.679646,5.373036,5.311046,963,220,368,5.454576,3.61706,3.61706,1.39798399847522
"ABCB11","Abcb11",0,0,0.012404,0,0,1,0.00413466666666667,0,0,1.00413466666667
"ABCB4","Abcb4",2.85706,2.376162,2.887682,430,81,174,2.706968,0.57497,0.57497,2.35367530810111
"ABCB5","Abcb5",0,0,0,0,0,0,0,0.01045,0.01045,0.989658073135732
"ABCB6","Abcb6",11.693171,5.646987,10.839573,709,152,266,9.39324366666667,58.67791,58.67791,0.174155624194391
"ABCB7","Abcb7",7.456802,7.129243,7.31946,1722,415,663,7.301835,7.97635,7.97635,0.924856428280983
"ABCB8","Abcb8",25.498487,22.60307,29.797684,1350,316,528,25.9664136666667,33.23304,33.23304,0.787730615413258
"ABCB9","Abcb9",15.429411,12.471241,16.112352,1637,348,695,14.6710013333333,31.39315,31.39315,0.483775160283373
"ABCC1","Abcc1",8.351031,6.08049,11.592946,994,209,349,8.67482233333333,3.54388,3.54388,2.12919846768254
"ABCC10","Abcc10",2.622562,2.513981,2.584121,288,85,131,2.57355466666667,18.64981,18.64981,0.181862046842522
"ABCC12","Abcc12",0.581075,0.452147,0.584976,67,15,32,0.539399333333333,0.15681,0.15681,1.330727892509
"ABCC2","Abcc2",0.140255,0.055143,0.014914,11,3,2,0.070104,0.06272,0.06272,1.00694820837097
"ABCC3","Abcc3",0.786365,0.247674,1.21136,64,13,30,0.748466333333333,1.82944,1.82944,0.617954907449295
"ABCC5","Abcc5",198.841532,203.71343,188.884774,9456,2400,3630,197.146578666667,25.43441,25.43441,7.49578215162232
"ABCC6","Abcc6",0.085526,0.0381,0.217017,4,2,4,0.113547666666667,0.45997,0.45997,0.762719553598133
"ABCC9","Abcc9",0.457331,0.586749,0.748134,144,44,89,0.597404666666667,0.7945,0.7945,0.890166991734002
"ABCD1","Abcd1",3.015163,2.892315,3.204815,439,97,175,3.037431,6.76369,6.76369,0.520040212836937
"ABCD2","Abcd2",12.532056,12.875819,24.69632,1069,277,522,16.7013983333333,1.589,1.589,6.8371565598043
"ABCD3","Abcd3",23.050902,26.579739,25.839073,2983,814,1204,25.1565713333333,23.9395,23.9395,1.04880095163629
"ABCD4","Abcd4",7.701302,7.200632,7.596608,671,162,279,7.499514,25.36124,25.36124,0.322424665911012
"ABCE1","Abce1",34.359215,33.442045,35.396792,5248,1252,2130,34.3993506666667,15.03275,15.03275,2.20794003939852
"ABCF1","Abcf1",48.874882,43.044373,42.180863,2775,693,1070,44.7000393333333,40.28945,40.28945,1.10682121784943
"ABCF2","Abcf2",34.216991,31.769168,33.397482,3604,812,1372,33.1278803333333,29.98187,29.98187,1.10154359092377
"ABCF3","Abcf3",239.440985,240.481862,262.081136,2543,620,992,247.334661,62.56677,62.56677,3.90667421044045
"ABCG1","Abcg1",18.773829,17.063098,18.789429,2286,536,842,18.2087853333333,9.4399,9.4399,1.83993959073682
"ABCG2","Abcg2",54.978868,56.39503,59.840227,2779,666,1263,57.071375,4.96562,4.96562,9.73434026974564
"ABCG5","Abcg5",0.010563,0.043488,0,1,1,0,0.018017,0.09409,0.09409,0.930469157016333
"ABCG8","Abcg8",0.091383,0.209021,0.104162,14,7,6,0.134855333333333,0.21953,0.21953,0.930567787043643
"ABHD1","Abhd1",0.248361,0.11232,0.155026,13,1,3,0.171902333333333,2.06988,2.06988,0.381742065922229
"ABHD10","Abhd10",17.746552,16.650794,17.367814,1666,373,628,17.2550533333333,33.57802,33.57802,0.527938075498057
"ABHD11","Abhd11",21.328858,20.942596,21.510674,760,193,291,21.2607093333333,27.69246,27.69246,0.775838298052287
"ABHD12","Abhd12",214.181303,199.363481,208.134202,7251,1684,2832,207.226328666667,152.8051,152.8051,1.35383240651101
"ABHD13","Abhd13",3.425154,2.566317,3.608387,713,132,298,3.19995266666667,2.89574,2.89574,1.07808854458117
"ABHD14A","Abhd14a",19.7553,20.709479,18.454951,796,192,283,19.63991,66.64381,66.64381,0.305126367068916
"ABHD14B","Abhd14b",18.377497,14.011024,14.704548,754,156,268,15.6976896666667,32.82534,32.82534,0.49364439992818
"ABHD15","Abhd15",1.258226,1.963905,0.849918,121,26,37,1.35734966666667,5.26878,5.26878,0.376046003634944
"ABHD16A","Abhd16a",70.646955,78.385633,75.72245,2758,659,1094,74.918346,86.71535,86.71535,0.865508100919622
"ABHD16B","Abhd16b",0.100346,0.059159,0.073675,7,1,2,0.0777266666666667,14.72959,14.72959,0.0685158778243213
"ABHD2","Abhd2",36.723837,35.505954,38.19751,10887,2566,4419,36.8091003333333,40.91668,40.91668,0.902006082860888
"ABHD3","Abhd3",14.353249,12.050526,13.142816,749,205,280,13.182197,21.57691,21.57691,0.628172633013109
"ABHD4","Abhd4",50.359455,48.462447,50.512159,4010,834,1505,49.7780203333333,20.10291,20.10291,2.40620939639762
"ABHD5","Abhd5",30.875776,28.899154,33.675929,1450,328,540,31.1502863333333,9.24127,9.24127,3.13928705456778
"ABHD6","Abhd6",12.397356,10.977638,11.245281,974,215,348,11.5400916666667,13.96645,13.96645,0.837880169757469
"ABHD8","Abhd8",37.222072,31.595592,35.732559,2814,569,1151,34.8500743333333,33.32713,33.32713,1.04436561790436
"ABI1","Abi1",73.499723,76.395454,73.837698,3519,880,1307,74.577625,20.06109,20.06109,3.58849541975273
"ABI2","Abi2",33.5103,22.271769,32.250394,3171,695,1283,29.3441543333333,14.84458,14.84458,1.91511257056567
"ABI3","Abi3",0.648225,0.232863,1.080233,18,6,10,0.653773666666667,28.44514,28.44514,0.0561645713576728
"ABL1","Abl1",8.536541,8.902709,11.083969,1262,319,543,9.50773966666667,12.37745,12.37745,0.785481513043717
"ABL2","Abl2",5.264426,4.654585,6.798877,2047,472,841,5.57262933333333,3.27208,3.27208,1.53850801795222
"ABLIM1","Ablim1",44.867705,42.117908,43.063424,9236,2061,3536,43.349679,43.05974,43.05974,1.00658058808336
"ABLIM2","Ablim2",27.7936,29.426839,21.693994,1532,345,560,26.304811,16.78901,16.78901,1.53492583342187
"ABLIM3","Ablim3",13.169178,12.081958,12.860354,2375,528,912,12.70383,33.63029,33.63029,0.395718026040209
"ABO","Abo",0.10168,0,0.037192,7,0,1,0.0462906666666667,0.56451,0.56451,0.668765726436179
"ABR","Abr",59.447352,52.550682,58.358209,10128,2156,3916,56.7854143333333,47.79537,47.79537,1.18423970006444
"ABRA","Abra",0.017227,0,0.044071,2,0,2,0.0204326666666667,1.81898,1.81898,0.361986486838029
"ABRACL","Abracl",37.088713,47.865666,52.35161,184,56,84,45.768663,15.0223,15.0223,2.91897311871579
"ABT1","Abt1",1.783222,1.437852,1.858162,334,66,136,1.69307866666667,17.48943,17.48943,0.145655040023769
"ABTB1","Abtb1",46.710301,42.045226,46.427737,1463,361,559,45.061088,128.13382,128.13382,0.356692677410147
"ABTB2","Abtb2",16.08518,16.368571,14.737303,2968,692,1128,15.7303513333333,3.15709,3.15709,4.02453430965732
"ACAA1","Acaa1b",0.255714,0.200968,0.42739,5,3,3,0.294690666666667,107.02734,107.02734,0.0119848426024992
"ACAA2","Acaa2",48.921519,40.774913,50.141634,1806,371,659,46.6126886666667,67.23968,67.23968,0.697727314469626
"ACACA","Acaca",28.483863,24.922881,36.571534,7673,1813,3098,29.9927593333333,24.54583,24.54583,1.21322185786617
"ACACB","Acacb",2.097291,2.286744,2.776692,428,116,205,2.386909,11.31115,11.31115,0.275109067796266
"ACAD10","Acad10",5.900381,5.058764,3.772682,398,85,139,4.910609,39.86084,39.86084,0.144652165741086
"ACAD11","Acad11",8.306437,8.234552,10.686786,908,217,371,9.075925,7.42229,7.42229,1.19634030649621
"ACAD8","Acad8",19.029721,18.683449,17.581744,1000,249,370,18.431638,23.71997,23.71997,0.786070452350873
"ACAD9","Acad9",35.76316,32.365758,33.771603,1593,407,659,33.9668403333333,31.85313,31.85313,1.06433817214169
"ACADL","Acadl",73.220247,63.531695,77.515492,4260,1046,1720,71.422478,10.45393,10.45393,6.32293701812391
"ACADM","Acadm",104.286834,133.069582,89.941463,2042,555,727,109.099293,32.77307,32.77307,3.2599729014863
"ACADS","Acads",9.784882,10.757871,9.318308,551,138,214,9.953687,28.90512,28.90512,0.366281325739539
"ACADSB","Acadsb",96.232375,126.89331,108.03208,1698,455,653,110.385921666667,5.8542,5.8542,16.250754525206
"ACADVL","Acadvl",42.023617,41.941155,42.073591,3114,819,1237,42.0127876666667,745.69976,745.69976,0.0576038589682507
"ACAN","Acan",0.130892,0.191164,0.119876,36,15,14,0.147310666666667,0.09409,0.09409,1.0486437739735
"ACAP1","Acap1",0.091783,0.232758,0.226778,10,6,5,0.183773,16.41267,16.41267,0.0679834281589211
"ACAP2","Acap2",20.793923,20.213468,20.579347,2488,592,1000,20.5289126666667,5.09106,5.09106,3.5345100305475
"ACAT1","Acat1",45.268253,39.492711,43.532401,3117,754,1257,42.764455,141.03397,141.03397,0.308126675611475
"ACAT2","Acat2",118.574216,110.048324,111.242826,6929,1639,2550,113.288455333333,82.49196,82.49196,1.36885581957033
"ACBD3","Acbd3",19.496714,17.2792,18.511416,2687,586,1015,18.42911,11.19616,11.19616,1.59305141946318
"ACBD5","Acbd5",54.568877,48.479724,53.439881,5713,1396,2284,52.1628273333333,20.22836,20.22836,2.50433040203451
"ACBD6","Acbd6",31.172844,27.736285,33.386355,1047,224,446,30.7651613333333,80.75661,80.75661,0.388533249278968
"ACBD7","Acbd7",2.097597,1.943282,1.424488,26,6,7,1.821789,0.48088,0.48088,1.90548120036735
"ACCS","Accs",5.583149,6.109839,6.953522,303,83,147,6.21550333333333,11.22752,11.22752,0.590103580557082
"ACCSL","Accsl",0.399985,0.65421,0.94449,14,3,7,0.666228333333333,0,0,1.66622833333333
"ACD","Acd",9.397863,8.513551,9.52039,513,112,212,9.14393466666667,16.4963,16.4963,0.579775990733279
"ACE","Ace",1.529936,1.266676,2.28227,228,53,111,1.69296066666667,6.07373,6.07373,0.38069882037718
"ACE2","Ace2",0.39351,0.513533,0.554108,55,13,29,0.487050333333333,0.1359,0.1359,1.30913842180943
"ACE3P","Ace3",0.011205,0.046179,0,1,1,0,0.019128,0,0,1.019128
"ACER1","Acer1",0.010316,0,0,1,0,0,0.00343866666666667,0.10454,0.10454,0.908467476656949
"ACER2","Acer2",1.42388,1.059207,1.465725,188,45,74,1.31627066666667,0.08363,0.08363,2.13751065092944
"ACER3","Acer3",11.530842,8.637076,12.811604,2090,500,908,10.993174,11.8234,11.8234,0.935256952134379
"ACHE","Ache",38.543926,55.551307,51.784107,3098,717,1169,48.6264466666667,247.40272,247.40272,0.199782219239253
"ACIN1","Acin1",47.715773,48.866846,39.717388,3077,703,1044,45.4333356666667,36.56785,36.56785,1.23598597382248
"ACLY","Acly",260.392702,266.512395,241.396209,29254,7300,11058,256.100435333333,93.47905,93.47905,2.72124280814988
"ACMSD","Acmsd",0.189202,0.252901,0.032532,16,5,1,0.158211666666667,0.1359,0.1359,1.0196422807172
"ACO1","Aco1",7.573506,6.423898,6.797077,1067,248,407,6.93149366666667,12.07429,12.07429,0.606648136661086
"ACO2","Aco2",152.882375,199.289559,138.928187,10153,2348,3906,163.700040333333,112.07659,112.07659,1.45653525927279
"ACOT1","Acot3",0.045948,0,0.019346,4,0,1,0.0217646666666667,4.03522,4.03522,0.20292353991815
"ACOT11","Acot11",5.597158,7.963591,11.898845,600,147,282,8.48653133333333,1.43219,1.43219,3.90040717761907
"ACOT12","Acot12",0.253707,0.347489,0.164709,20,3,8,0.255301666666667,0.22999,0.22999,1.02057875809288
"ACOT13","Acot13",205.896612,167.600238,198.430747,1013,228,414,190.642532333333,113.34151,113.34151,1.67605388745814
"ACOT2","Acot2",1.608437,2.231103,1.605401,127,42,54,1.81498033333333,11.03935,11.03935,0.233814976168426
"ACOT4","Acot4",0.992779,0.335627,0.515927,108,21,53,0.614777666666667,2.35213,2.35213,0.481716898409867
"ACOT6","Acot6",2.60611,2.315262,2.593869,342,74,141,2.50508033333333,0.09409,0.09409,3.20364899901592
"ACOT7","Acot7",344.989077,443.110743,384.06596,14119,3064,5131,390.721926666667,824.49103,824.49103,0.474532020858745
"ACOT8","Acot8",5.935894,5.306174,7.500256,219,50,102,6.24744133333333,123.19957,123.19957,0.0583531918293544
"ACOT9","Acot9",26.639485,27.561747,26.413979,1699,442,663,26.871737,22.4864,22.4864,1.18671814326589
"ACOX1","Acox1",47.232225,43.761836,45.586086,6737,1580,2594,45.5267156666667,12.56562,12.56562,3.42975224624209
"ACOX2","Acox2",0.274602,0.923317,0.505337,7,3,3,0.567752,12.28337,12.28337,0.118023664175582
"ACOX3","Acox3",31.629305,24.683028,32.841768,2119,531,940,29.7180336666667,6.50234,6.50234,4.09446035059284
"ACOXL","Acoxl",0.278136,0.365673,0.129186,7,1,3,0.257665,0.63769,0.63769,0.767950588939299
"ACP1","Acp1",69.524444,80.252228,59.21009,2779,715,1126,69.662254,91.26281,91.26281,0.765880141738584
"ACP2","Acp2",20.104189,18.283754,25.826221,3506,850,1395,21.4047213333333,61.68864,61.68864,0.357396831919361
"ACP5","Acp5",0.179136,0.609455,0.256272,9,1,5,0.348287666666667,7.92408,7.92408,0.151084220072732
"ACP6","Acp6",4.6856,4.305309,3.799063,212,42,65,4.263324,6.57552,6.57552,0.694780556318246
"ACR","Acr",0.201876,0.564647,0.515537,11,7,9,0.427353333333333,0.49133,0.49133,0.957100932277453
"ACRBP","Acrbp",3.415024,1.196725,2.57384,77,13,19,2.39519633333333,1.62036,1.62036,1.29569842820579
"ACRV1","Acrv1",0.114023,0.122849,0.250645,15,4,13,0.162505666666667,1.60991,1.60991,0.445419829291687
"ACSBG1","Acsbg1",34.319032,30.107846,30.144743,2415,552,943,31.5238736666667,34.69659,34.69659,0.911119904356877
"ACSBG2","Acsbg2",0,0,0,0,0,0,0,0.03136,0.03136,0.969593546385355
"ACSF2","Acsf2",2.962773,6.226708,2.39288,242,54,70,3.860787,12.0952,12.0952,0.371188450730038
"ACSF3","Acsf3",7.079854,7.732363,7.600715,636,166,267,7.47097733333333,29.46963,29.46963,0.278013790562384
"ACSL1","Acsl1",31.518812,33.060954,24.203139,2001,474,766,29.5943016666667,41.32439,41.32439,0.722852749128025
"ACSL3","Acsl3",45.969302,57.728258,62.958441,2506,745,1153,55.5520003333333,27.2743,27.2743,2.00012026233482
"ACSL4","Acsl4",53.619701,41.553782,41.232363,4215,1119,1724,45.4686153333333,18.97388,18.97388,2.32646913535744
"ACSL5","Acsl5",90.390459,93.88375,81.628422,2955,774,1189,88.6342103333333,4.58928,4.58928,16.0368080205918
"ACSL6","Acsl6",48.881353,50.106389,54.954088,5551,1364,2527,51.3139433333333,22.19369,22.19369,2.25552481443588
"ACSM1","Acsm1",0,0,0,0,0,0,0,0.15681,0.15681,0.864446192546745
"ACSM2B","Acsm2",0.043686,0.05714,0.026859,10,4,3,0.0425616666666667,0.07318,0.07318,0.971469526702572
"ACSM3","Acsm3",1.668536,0.086036,4.170879,7,1,6,1.97515033333333,0.9304,0.9304,1.54120924851499
"ACSM4","Acsm4",0.011681,0,0,1,0,0,0.00389366666666667,0,0,1.00389366666667
"ACSM5","Acsm5",0.010922,0,0.067589,1,0,1,0.0261703333333333,7.64182,7.64182,0.118744701154772
"ACSS1","Acss1",5.087956,4.342374,2.77257,379,83,138,4.06763333333333,10.40166,10.40166,0.444464519493945
"ACSS2","Acss2",32.116218,36.911547,32.976423,2928,717,1271,34.001396,70.14587,70.14587,0.49196665948424
"ACSS3","Acss3",0.843975,1.166672,1.521837,128,38,81,1.17749466666667,5.10152,5.10152,0.356877411967291
"ACTA1","Acta1",1.394919,0.378221,25.322945,73,5,539,9.03202833333333,1.11857,1.11857,4.73528291882417
"ACTA2","Acta2",4.303764,4.087699,3.435474,254,52,85,3.94231233333333,82.33516,82.33516,0.0593064480026598
"ACTB","Actb",1556.786857,1612.427402,1492.218794,24658,5626,8954,1553.81101766667,3647.18813,3647.18813,0.426187181763202
"ACTBL2","Actbl2",0,0,0,0,0,0,0,0,0,1
"ACTC1","Actc1",0.036088,0.148678,0.092232,2,2,2,0.0923326666666667,4.652,4.652,0.19326480301958
"ACTG1","Actg1",2004.01029,1523.633044,1856.611586,88405,19214,32920,1794.75164,3916.71136,3916.71136,0.458367519959408
"ACTG2","Actg2",0.473826,0.461321,0.243348,22,4,4,0.392831666666667,3.1989,3.1989,0.331713464637564
"ACTL10","Actl10",0.710671,1.282088,1.125032,41,18,26,1.03926366666667,1.54718,1.54718,0.800596607490113
"ACTL6A","Actl6a",15.588001,15.09347,14.716698,542,125,207,15.132723,17.77168,17.77168,0.859418176742838
"ACTL6B","Actl6b",27.33672,29.359854,27.058544,1222,287,444,27.9183726666667,30.92273,30.92273,0.905886578831656
"ACTL7A","Actl7a",0,0,0,0,0,0,0,0,0,1
"ACTL7B","Actl7b",0.036577,0,0,2,0,0,0.0121923333333333,0.02091,0.02091,0.991460886202832
"ACTL9","Actl9",0.05846,0.08034,0,3,1,0,0.0462666666666667,0,0,1.04626666666667
"ACTN1","Actn1",26.457163,22.758434,23.531673,2408,540,957,24.24909,19.08888,19.08888,1.25686897427831
"ACTN2","Actn2",0.779912,0.277064,1.615409,32,6,43,0.890795,5.38377,5.38377,0.296187832581688
"ACTN4","Actn4",66.49921,55.517959,60.484435,5436,1108,1968,60.833868,154.94816,154.94816,0.396502709618376
"ACTR10","Actr10",185.797811,187.589243,180.691628,4556,1115,1722,184.692894,226.8921,226.8921,0.814828131383229
"ACTR1A","Actr1a",165.00618,161.356953,178.532191,14779,3373,5588,168.298441333333,278.2209,278.2209,0.60632438808604
"ACTR1B","Actr1b",227.024848,189.513865,231.271463,13607,3035,5063,215.936725333333,132.78582,132.78582,1.62152255996438
"ACTR2","Actr2",96.296041,101.249478,99.582966,13928,3643,5634,99.0428283333333,57.96704,57.96704,1.69658894754312
"ACTR3","Actr3",145.131737,168.363044,170.156065,9217,2330,3769,161.216948666667,75.04877,75.04877,2.13306472500037
"ACTR3B","Actr3b",30.263875,28.982306,32.323404,2303,528,966,30.523195,30.56729,30.56729,0.998603142683455
"ACTR5","Actr5",3.185785,3.273232,1.840116,157,40,66,2.76637766666667,6.39781,6.39781,0.509120627140555
"ACTR6","Actr6",10.46017,18.046925,8.818544,494,121,198,12.4418796666667,37.71778,37.71778,0.347175888355858
"ACTR8","Actr8",24.912195,25.178437,23.250779,1393,346,585,24.447137,13.86191,13.86191,1.71223866918855
"ACTRT1","Actrt1",0,0,0,0,0,0,0,0,0,1
"ACTRT2","Actrt2",0,0,0,0,0,0,0,0,0,1
"ACTRT3","Actrt3",0.065465,0.160985,0.13359,5,3,4,0.120013333333333,2.62394,2.62394,0.309059568683072
"ACVR1","Acvr1",6.331841,5.288368,7.568124,673,151,282,6.396111,8.99038,8.99038,0.740323291005948
"ACVR1B","Acvr1b",11.607059,11.481997,11.118233,2190,527,822,11.4024296666667,13.88282,13.88282,0.833338686261519
"ACVR1C","Acvr1c",0.080072,0.045659,0.043683,23,3,6,0.0564713333333333,0.08363,0.08363,0.974937324855655
"ACVR2A","Acvr2a",7.64131,6.40039,7.648165,1424,353,587,7.229955,5.34196,5.34196,1.2976989763417
"ACVR2B","Acvr2b",1.358074,0.918885,2.699623,132,27,71,1.65886066666667,1.01403,1.01403,1.32016934537552
"ACVRL1","Acvrl1",6.082505,9.150695,10.053328,277,93,123,8.42884266666667,15.74362,15.74362,0.56313047397556
"ACY1","Acy1",4.989371,3.982819,4.037825,145,35,48,4.33667166666667,23.16591,23.16591,0.22083470751429
"ACY3","Acy3",1.653723,1.194308,1.348363,53,11,18,1.398798,3.93068,3.93068,0.486504498365337
"ACYP1","Acyp1",26.517249,34.281691,30.917967,451,147,210,30.5723023333333,33.84983,33.84983,0.905952836307475
"ACYP2","Acyp2",48.054839,48.618364,51.955606,1220,310,511,49.5429363333333,88.38798,88.38798,0.565433253255453
"ADA","Ada",2.553355,2.584854,2.5156,167,36,64,2.55126966666667,1.589,1.589,1.37167619415476
"ADAD1","Adad1",0,0,0,0,0,0,0,0.01045,0.01045,0.989658073135732
"ADAD2","Adad2",0,0,0,0,0,0,0,0.99312,0.99312,0.501725937224051
"ADAL","Adal",9.814622,8.060594,10.907806,724,153,280,9.59434066666667,6.65915,6.65915,1.38322668529362
"ADAM10","Adam10",20.803336,22.193819,23.33995,3832,1035,1664,22.1123683333333,13.71556,13.71556,1.57060746130853
"ADAM11","Adam11",137.812725,161.782235,134.020864,11859,2760,4460,144.538608,52.30101,52.30101,2.73050375593258
"ADAM12","Adam12",0.563817,0.709663,0.437105,105,22,29,0.570195,0.11499,0.11499,1.40825926689925
"ADAM15","Adam15",63.263206,51.405287,70.5958,3352,696,1175,61.7547643333333,99.64686,99.64686,0.623514378226338
"ADAM17","Adam17",8.31185,6.102938,11.098401,847,190,321,8.50439633333333,9.50262,9.50262,0.904954795406606
"ADAM18","Adam18",0,0,0,0,0,0,0,0.01045,0.01045,0.989658073135732
"ADAM19","Adam19",16.653565,13.812622,15.82849,4496,862,1569,15.431559,6.81596,6.81596,2.10230848161966
"ADAM1A","Adam1a",4.005928,4.500711,4.215947,647,182,278,4.240862,0.91995,0.91995,2.72968671059142
"ADAM1B","Adam1b",0.010781,0.08714,0.030064,1,3,2,0.0426616666666667,0.28226,0.28226,0.813143720202351
"ADAM2","Adam2",0,0.078051,0,0,1,0,0.026017,0,0,1.026017
"ADAM20","Adam25",0,0,0,0,0,0,0,0.14636,0.14636,0.872326319829722
"ADAM21","Adam21",0.204589,0.03484,0.152023,24,1,7,0.130484,0.53315,0.53315,0.73736033656198
"ADAM22","Adam22",73.005469,65.709896,69.824886,12397,2947,4961,69.513417,19.30841,19.30841,3.47212888650564
"ADAM23","Adam23",107.87443,102.211616,126.643939,15260,3452,6510,112.243328333333,51.57969,51.57969,2.15374659556443
"ADAM24P","Adam24",0,0,0,0,0,0,0,0,0,1
"ADAM28","Adam28",0.058131,0.12204,0.083089,7,4,4,0.0877533333333333,7.84045,7.84045,0.123042756119127
"ADAM29","Adam29",0,0,0,0,0,0,0,0.09409,0.09409,0.914001590362767
"ADAM32","Adam32",0.996486,0.363115,0.343112,14,7,4,0.567571,0.71087,0.71087,0.916242028909268
"ADAM33","Adam33",1.08604,1.806548,0.918762,72,23,28,1.27045,24.57719,24.57719,0.0887685472876418
"ADAM3A","Adam3",0,0,0,0,0,0,0,0.02091,0.02091,0.979518272913381
"ADAM5","Adam5",0.725722,0.804606,0.833005,67,17,29,0.787777666666667,0.02091,0.02091,1.75116089240645
"ADAM7","Adam7",0.220917,0.074536,0.327898,20,2,9,0.207783666666667,0.01045,0.01045,1.19529285631814
"ADAM8","Adam8",7.150305,7.312317,5.429994,379,89,132,6.630872,4.00386,4.00386,1.52499710223707
"ADAM9","Adam9",30.134785,39.35857,31.863215,4872,1257,2019,33.7855233333333,19.93565,19.93565,1.66154494048827
"ADAMDEC1","Adamdec1",0,0,0.052747,0,0,2,0.0175823333333333,0.22999,0.22999,0.827309436120077
"ADAMTS1","Adamts1",1.972872,2.418183,2.902107,371,102,193,2.431054,18.81707,18.81707,0.173136291086422
"ADAMTS10","Adamts10",6.12289,6.497636,5.084381,491,119,180,5.90163566666667,5.1956,5.1956,1.11395759356102
"ADAMTS12","Adamts12",0.178758,0.087886,0.199341,55,8,29,0.155328333333333,0.86768,0.86768,0.618590086810017
"ADAMTS13","Adamts13",0.247012,0,0.680334,5,0,3,0.309115333333333,5.32105,5.32105,0.207104093992823
"ADAMTS15","Adamts15",3.714761,5.700539,6.051831,943,226,410,5.15571033333333,1.43219,1.43219,2.53093316448687
"ADAMTS16","Adamts16",0.211167,0.245886,0.270788,42,11,23,0.242613666666667,3.16754,3.16754,0.298164784661135
"ADAMTS18","Adamts18",0.220331,0.258775,0.412392,37,12,28,0.297166,0.07318,0.07318,1.20871242475633
"ADAMTS19","Adamts19",0.154421,0.135047,0.096842,31,6,8,0.12877,0.08363,0.08363,1.04165628489429
"ADAMTS2","Adamts2",6.094016,1.726416,1.766584,414,103,172,3.195672,7.24457,7.24457,0.508901252582002
"ADAMTS20","Adamts20",1.574943,1.493663,1.521023,361,75,147,1.52987633333333,0.01045,0.01045,2.50371253731836
"ADAMTS4","Adamts4",0.058826,0.154843,0.136769,11,7,10,0.116812666666667,2.04897,2.04897,0.366291785969251
"ADAMTS5","Adamts5",4.137986,4.408364,4.740094,1902,504,861,4.42881466666667,0.43907,0.43907,3.77244655691986
"ADAMTS7","Adamts7",1.506469,1.401897,1.187099,135,33,69,1.365155,2.4044,2.4044,0.694734755022911
"ADAMTS8","Adamts8",1.705504,1.753598,1.893282,241,60,111,1.784128,19.88338,19.88338,0.133317882450063
"ADAMTSL1","Adamtsl1",1.041698,1.147851,1.06388,117,34,53,1.08447633333333,3.7216,3.7216,0.441476688693098
"ADAMTSL2","Adamtsl2",2.665958,2.016539,2.342673,119,34,44,2.34172333333333,11.72931,11.72931,0.26252195392628
"ADAMTSL4","Adamtsl4",11.314464,7.309392,8.231005,298,67,137,8.95162033333333,19.39204,19.39204,0.488014947662585
"ADAP2","Adap2",0.756104,1.038981,1.135843,42,14,31,0.976976,12.90015,12.90015,0.142226954385384
"ADAR","Adar",17.754365,14.530618,18.285544,3192,734,1207,16.8568423333333,37.63415,37.63415,0.462203577232405
"ADARB1","Adarb1",11.689801,9.665161,10.36096,2984,649,1040,10.571974,13.57966,13.57966,0.793706711953502
"ADARB2","Adarb2",0.098649,0.117972,0.093987,21,5,8,0.103536,8.26906,8.26906,0.119055869742994
"ADAT1","Adat1",2.988552,2.521812,2.702469,384,77,129,2.737611,29.59508,29.59508,0.122163792348312
"ADAT2","Adat2",1.887569,1.711842,1.641896,104,23,36,1.74710233333333,3.40798,3.40798,0.62321116097018
"ADAT3","Adat3",2.379345,1.291363,1.587192,51,3,15,1.75263333333333,3.73205,3.73205,0.581699967949057
"ADCK1","Adck1",8.364382,8.074955,7.663834,768,185,269,8.03439033333333,7.49547,7.49547,1.06343619991988
"ADCK2","Adck2",23.992903,19.824526,20.347792,629,144,245,21.388407,40.61352,40.61352,0.538008007974331
"ADCK5","Adck5",23.297127,9.207389,22.120758,283,63,104,18.2084246666667,14.31143,14.31143,1.25451539579691
"ADCY1","Adcy1",8.226906,7.911924,8.117026,4358,1027,1689,8.08528533333333,3.07346,3.07346,2.23036075801244
"ADCY10","Adcy10",0.008435,0.051925,0.226777,2,1,2,0.0957123333333333,0.11499,0.11499,0.982710457791849
"ADCY2","Adcy2",7.522754,6.030767,7.545049,1277,248,510,7.03285666666667,3.4707,3.4707,1.79677828229733
"ADCY3","Adcy3",8.456142,10.516189,8.114078,940,226,368,9.028803,163.3113,163.3113,0.0610353822287329
"ADCY4","Adcy4",0.544269,0.77078,0.996493,76,13,27,0.770514,11.96975,11.96975,0.136511035293664
"ADCY5","Adcy5",14.862687,15.095945,10.672673,3395,732,1242,13.5437683333333,16.97718,16.97718,0.809012778051582
"ADCY6","Adcy6",18.039716,27.817246,12.610773,1083,262,415,19.489245,4.34884,4.34884,3.83059597968905
