"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"FER1L4","Fer1l4",0,0,0,0,0,0,0,8.86273,6.68725,7.73433,7.76143666666667,0.114136532402791
"FER1L5","Fer1l5",4.602812,4.496654,3.793212,357,88,113,4.29755933333333,1.73941,1.43693,0.34957,1.17530333333333,2.43531982512784
"FERD3L","Ferd3l",0,0,0,0,0,0,0,0,0,0,0,1
"FERMT1","Fermt1",0.00514,0.039555,0.01216,1,2,1,0.0189516666666667,7.18958,5.69245,3.67053,5.51752,0.156340397369961
"FERMT2","Fermt2",64.562494,41.239468,68.535325,4872,1055,1940,58.112429,31.4254,40.12351,24.49206,32.0136566666667,1.790544731135
"FERMT3","Fermt3",0.471415,0.733264,0.925072,52,18,28,0.709917,17.26161,13.84427,9.24187,13.44925,0.118339498589892
"FES","Fes",1.626176,0.813836,2.482467,66,16,43,1.64082633333333,10.85063,10.74934,18.61484,13.4049366666667,0.183327868385861
"FETUB","Fetub",0.243788,0.334659,0.536526,10,4,8,0.371657666666667,0.76203,0.63557,0,0.465866666666667,0.935731535382936
"FEV","Fev",0,0.086258,0.045045,0,1,1,0.0437676666666667,5.05258,1.60273,0,2.21843666666667,0.324308903598124
"FEZ1","Fez1",662.958732,631.35712,638.057359,17387,4177,6609,644.124403666667,536.63387,500.21747,445.86038,494.23724,1.30265729545433
"FEZ2","Fez2",32.70725,31.050188,33.251173,2534,585,1013,32.3362036666667,39.79115,40.53801,71.46613,50.59843,0.646070116216068
"FEZF1","Fezf1",0,0,0,0,0,0,0,3.08125,7.68205,0,3.58776666666667,0.217970980796757
"FEZF2","Fezf2",0,0,0,0,0,0,0,3.64449,8.87028,22.67864,11.7311366666667,0.0785475818996
"FFAR1","Ffar1",0.067666,0.255482,0.143516,12,11,10,0.155554666666667,0.81173,0.52503,0.45882,0.598526666666667,0.72288732541215
"FFAR2","Ffar2",0.013251,0.109277,0.034109,1,2,1,0.0522123333333333,0.59637,0.13817,0.54621,0.426916666666667,0.737402791566898
"FFAR3","Ffar3",0,0,0.057219,0,0,1,0.019073,0,0.0829,0,0.0276333333333333,0.991669856304129
"FGA","Fga",0,0,0,0,0,0,0,0.11596,1.7409,1.13612,0.99766,0.500585685251745
"FGB","Fgb",0,0,0,0,0,0,0,0,4.97399,0.98318,1.98572333333333,0.334927214734118
"FGD1","Fgd1",3.549019,3.782058,2.61983,396,85,145,3.316969,8.38232,7.23992,9.67884,8.43369333333333,0.457611758985876
"FGD2","Fgd2",1.135475,1.27481,2.162791,47,11,21,1.52435866666667,12.20903,3.92392,3.01508,6.38267666666667,0.341930004609891
"FGD3","Fgd3",0.321951,0.459057,0.292428,61,20,22,0.357812,3.95924,4.11736,3.08062,3.71907333333333,0.287728522972731
"FGD4","Fgd4",4.527324,5.523981,4.882419,1125,332,471,4.977908,5.9637,7.79258,5.68058,6.47895333333333,0.799297406143284
"FGD5","Fgd5",2.410036,2.240359,1.309787,269,58,101,1.98672733333333,4.87036,6.43855,4.1075,5.13880333333333,0.486532500090952
"FGD6","Fgd6",3.015619,4.299618,5.733478,456,90,152,4.34957166666667,2.70023,4.91872,3.88902,3.83599,1.10619990253633
"FGF1","Fgf1",297.207201,298.080438,266.677111,26465,6540,10534,287.321583333333,309.51618,769.0063,303.49618,460.672886666667,0.624514871157043
"FGF10","Fgf10",0.035758,0.047314,0,6,2,0,0.0276906666666667,0.19879,0.19343,0.10924,0.167153333333333,0.880510415655184
"FGF11","Fgf11",3.812729,3.472197,4.416035,452,99,210,3.90032033333333,8.97869,8.20708,10.88051,9.35542666666667,0.47321278891454
"FGF12","Fgf12",1123.370049,1016.952774,1074.720829,15787,3967,6166,1071.68121733333,72.16081,57.50484,201.28934,110.31833,9.63615980704466
"FGF13","Fgf13",426.180482,426.488634,411.110384,22307,5125,8695,421.259833333333,207.75222,153.36465,167.0529,176.05659,2.38488628597972
"FGF14","Fgf14",0.459449,0.630103,0.397621,65,21,22,0.495724333333333,50.62521,36.80752,34.10536,40.5126966666667,0.036030526885389
"FGF16","Fgf16",0,0,0,0,0,0,0,0,0,0.43697,0.145656666666667,0.872861852154659
"FGF17","Fgf17",0.045435,0.082471,0,3,1,0,0.0426353333333333,12.50721,8.06892,30.41298,16.99637,0.0579358689187505
"FGF18","Fgf18",7.765288,6.632771,8.156482,270,55,108,7.51818033333333,0.29819,0.0829,1.09242,0.49117,5.71241396576737
"FGF19","Fgf15",0,0,0.037557,0,0,1,0.012519,0,0,0,0,1.012519
"FGF2","Fgf2",18.458685,15.898837,14.789869,719,182,322,16.3824636666667,7.55402,11.66124,6.20495,8.47340333333333,1.83487000975714
"FGF20","Fgf20",0,0,0,0,0,0,0,0.59637,0.55267,0.37142,0.50682,0.663649274631343
"FGF21","Fgf21",0.062282,0,0.079822,2,0,1,0.047368,0,0,0,0,1.047368
"FGF22","Fgf22",1.137783,1.106685,0.939512,55,16,16,1.06132666666667,7.30554,8.17945,9.02339,8.16946,0.22480349624369
"FGF23","Fgf23",0.059645,0.061971,0,4,1,0,0.0405386666666667,0,0,0,0,1.04053866666667
"FGF3","Fgf3",0.215789,0.045114,0,12,1,0,0.0869676666666667,0,0,0,0,1.08696766666667
"FGF4","Fgf4",0.602977,0.866372,0.776637,45,8,22,0.748662,0,0,0,0,1.748662
"FGF5","Fgf5",0.933888,1.022587,0.942678,71,18,28,0.966384333333333,0.49698,0.35923,1.59493,0.817046666666667,1.08218702876829
"FGF6","Fgf6",0,0,0,0,0,0,0,0,0,0,0,1
"FGF7","Fgf7",1.28578,1.302033,2.035461,107,31,74,1.54109133333333,2.07073,2.32119,2.0319,2.14127333333333,0.808936715684298
"FGF8","Fgf8",0,0,0,0,0,0,0,1.3584,0.9119,0,0.756766666666667,0.569227558203518
"FGF9","Fgf9",11.834529,15.677268,14.821616,698,162,258,14.1111376666667,14.51168,6.52145,28.44662,16.49325,0.863826771278445
"FGFBP1","Fgfbp1",0.146315,0.19968,0.312104,6,2,5,0.219366333333333,0.23192,0.55267,0,0.26153,0.96657735712455
"FGFBP3","Fgfbp3",0.63879,0.689,0.695076,35,9,17,0.674288666666667,4.98632,4.97399,6.40158,5.45396333333333,0.259420232219065
"FGFR1","Fgfr1",149.5878,134.910862,159.830757,8825,2045,3379,148.109806333333,56.45639,69.77401,59.5806,61.937,2.36919151426559
"FGFR1OP2","Fgfr1op2",43.36246,44.077259,45.691413,3540,897,1458,44.377044,27.66496,27.32931,56.93694,37.3104033333333,1.18445748548197
"FGFR2","Fgfr2",2.236026,2.698764,0.577437,59,16,27,1.837409,41.53056,36.91805,34.82636,37.7583233333333,0.0732077333582627
"FGFR3","Fgfr3",1.269868,0.976408,1.783154,99,20,37,1.34314333333333,204.35622,344.69742,189.88448,246.312706666667,0.00947441546742469
"FGFR4","Fgfr4",0.03613,0,0.108951,5,0,6,0.0483603333333333,3.26347,5.08452,4.89404,4.41401,0.193638418350416
"FGFRL1","Fgfrl1",2.698727,2.657212,2.757572,152,31,48,2.70450366666667,52.71251,97.68361,79.57189,76.6560033333333,0.0477040216809166
"FGG","Fgg",0.898588,0.63188,0.91217,58,10,23,0.814212666666667,0.53011,3.89629,1.96636,2.13092,0.579450342604304
"FGGY","Fggy",53.423162,67.346199,27.323913,454,144,207,49.3644246666667,67.19105,115.28601,166.41929,116.298783333333,0.429368687683177
"FGL1","Fgl1",0.872173,0.424354,0.938714,36,4,15,0.745080333333333,0.86142,2.73569,5.13437,2.91049333333333,0.446255800632145
"FGL2","Fgl2",4.87571,4.855265,4.433064,728,182,261,4.72134633333333,2.23639,2.12776,2.29408,2.21941,1.77714125673131
"FGR","Fgr",0.021245,0,0.109074,3,0,6,0.0434396666666667,12.63974,10.11378,7.36291,10.03881,0.0945246513588572
"FHAD1","Fhad1",1.757179,0.360262,3.810062,30,7,11,1.97583433333333,0.34788,4.36606,1.81342,2.17578666666667,0.937038487052027
"FHDC1","Fhdc1",12.813576,7.63692,11.233712,851,189,271,10.5614026666667,3.57822,3.20546,0.65545,2.47971,3.32251902217905
"FHIT","Fhit",11.459645,10.711689,9.835434,194,46,62,10.6689226666667,150.06996,135.26486,230.28218,171.872333333333,0.0675002323487275
"FHL1","Fhl1",90.111415,64.392247,96.14959,6064,1366,2488,83.551084,147.46912,155.38188,169.12849,157.326496666667,0.534029905164958
"FHL2","Fhl2",0.949318,4.796755,2.387137,56,14,36,2.71107,9.79041,8.40051,16.25521,11.4820433333333,0.297312699603404
"FHL3","Fhl3",1.280116,1.401683,1.383127,82,22,35,1.35497533333333,8.53141,8.40051,15.90564,10.9458533333333,0.197137472528822
"FHL5","Fhl5",0.158161,0.10754,0.125049,6,1,2,0.13025,1.95477,5.36085,0.76469,2.69343666666667,0.306015806416968
"FHOD1","Fhod1",1.533185,1.235729,3.909406,186,29,91,2.22610666666667,29.80195,38.27208,18.68039,28.91814,0.107831124082803
"FHOD3","Fhod3",7.92934,9.196826,8.575639,651,177,299,8.56726833333333,10.33709,9.72691,19.55432,13.2061066666667,0.673461670943388
"FIBCD1","Fibcd1",0.13253,0.081198,0.110547,27,4,9,0.108091666666667,1.95477,2.45936,0.34957,1.5879,0.428181794762806
"FIBIN","Fibin",1.67209,1.261758,1.42139,150,28,50,1.451746,7.43806,9.28478,8.28055,8.33446333333333,0.262655271379644
"FIBP","Fibp",114.616744,86.184308,97.736017,939,203,380,99.5123563333333,95.7837,73.7532,155.9976,108.5115,0.917824669859634
"FICD","Ficd",4.320713,4.048476,4.128399,563,128,212,4.16586266666667,4.53904,6.77015,4.65371,5.32096666666667,0.817258330740551
"FIG4","Fig4",22.043248,23.64747,23.47152,2993,782,1249,23.0540793333333,26.42252,22.99088,15.25019,21.55453,1.06648550572028
"FIGLA","Figla",0.202726,1.662151,0,1,2,0,0.621625666666667,0,0,0,0,1.62162566666667
"FIGN","Fign",1.740106,1.561544,1.341454,490,137,168,1.54770133333333,7.04048,2.79096,4.71926,4.85023333333333,0.435487131567402
"FIGNL1","Fignl1",0.335985,0.328394,0.659238,39,9,21,0.441205666666667,7.23927,3.56469,1.85711,4.22035666666667,0.276074176285528
"FILIP1","Filip1",13.02781,15.737692,15.588985,1652,336,634,14.784829,1.78911,2.12776,0.721,1.54595666666667,6.19995980554788
"FILIP1L","Filip1l",0.757841,0.950008,0.710189,98,31,38,0.806012666666667,1.82224,3.31599,7.95282,4.36368333333333,0.336711277387119
"FIP1L1","Fip1l1",19.746294,13.251926,17.508135,2027,479,750,16.8354516666667,62.10534,47.55686,50.27318,53.3117933333333,0.328390034135005
"FIS1","Fis1",133.266373,136.862612,121.225106,3270,720,1146,130.451363666667,519.8858,617.82468,771.44529,636.385256666667,0.20623533772042
"FITM1","Fitm1",0,0,0.226145,0,0,3,0.0753816666666667,2.35235,1.93433,0.32773,1.53813666666667,0.42368942570731
"FITM2","Fitm2",17.902597,17.554116,16.250678,2996,717,1066,17.235797,7.55402,5.99642,6.37973,6.64339,2.3858257919588
"FIZ1","Fiz1",7.762867,8.501424,9.981112,453,88,181,8.74846766666667,23.97077,28.9044,33.51545,28.7968733333333,0.327164114087138
"FJX1","Fjx1",1.016366,0.605249,0.904502,107,15,44,0.842039,16.43331,33.29809,33.34066,27.6906866666667,0.0642033779602812
"FKBP10","Fkbp10",4.701672,4.097075,5.090268,282,75,100,4.62967166666667,46.20213,88.34357,72.90812,69.1512733333333,0.08025045589574
"FKBP11","Fkbp11",0.919386,1.130591,0.882058,45,15,11,0.977345,17.29474,18.70772,15.00985,17.0041033333333,0.109827463406027
"FKBP14","Fkbp14",8.971565,8.916437,7.785249,872,227,322,8.55775033333333,3.76045,4.33842,3.77977,3.95954666666667,1.92714192963873
"FKBP15","Fkbp15",18.434286,15.955036,18.482882,2580,570,1012,17.624068,15.98604,15.30883,18.94257,16.7458133333333,1.04949080947544
"FKBP1A","Fkbp1a",330.210479,250.965702,326.629941,10801,2345,4218,302.602040666667,613.56564,515.38814,144.33056,424.428113333333,0.713638876114393
"FKBP1B","Fkbp1b",807.858534,784.272884,974.833388,4534,872,1815,855.654935333333,77.26308,68.61341,41.09685,62.3244466666667,13.5280287539294
"FKBP2","Fkbp2",76.908154,90.1455,75.018656,1441,413,564,80.69077,193.42276,185.72322,154.53376,177.893246666667,0.456645354266587
"FKBP3","Fkbp3",181.10919,163.289772,198.315894,3764,890,1586,180.904952,114.86754,84.30911,116.38645,105.1877,1.713051059586
"FKBP4","Fkbp4",180.102,186.115735,172.728071,10567,2293,3791,179.648602,72.24363,58.69307,86.82556,72.58742,2.4548842995175
"FKBP5","Fkbp5",28.310876,32.440648,34.357323,2580,529,994,31.702949,35.15272,18.73536,10.48723,21.4584366666667,1.45615429450343
"FKBP6","Fkbp6",0.064768,0,0,3,0,0,0.0215893333333333,0.92769,1.79616,1.04872,1.25752333333333,0.452526588872466
"FKBP7","Fkbp7",6.902819,3.933462,6.268136,152,26,44,5.70147233333333,2.55114,2.12776,2.77475,2.48455,1.92319591721552
"FKBP8","Fkbp8",218.751914,180.75413,195.158631,9647,2081,3603,198.221558333333,727.86994,666.5145,806.00946,733.464633333333,0.271247313065539
"FKBP9","Fkbp9",12.927425,15.033877,13.843617,1574,444,669,13.934973,23.58976,31.86116,26.7206,27.3905066666667,0.526055176659991
"FKBPL","Fkbpl",8.792309,9.580153,7.162727,259,64,86,8.51172966666667,2.58427,3.28836,3.16802,3.01355,2.3699043656281
"FKRP","Fkrp",9.462937,9.036657,9.035173,991,226,406,9.17825566666667,12.77226,11.13621,14.20146,12.70331,0.742758914938556
"FKTN","Fktn",11.796038,10.702096,11.765362,2906,658,1128,11.4211653333333,4.15803,4.06209,3.69238,3.97083333333333,2.49880945515507
"FLAD1","Flad1",14.181845,15.944758,13.70704,1139,247,416,14.6112143333333,25.56109,25.25681,25.14751,25.3218033333333,0.59309060764707
"FLCN","Flcn",8.034694,8.351911,7.511096,969,240,360,7.96590033333333,108.62222,82.95508,61.08814,84.2218133333333,0.105206636454266
"FLG2","Flg2",0,0,0,0,0,0,0,0.31475,0.13817,0.19664,0.21652,0.822016900667478
"FLI1","Fli1",1.119919,1.55486,1.585499,150,52,58,1.42009266666667,9.06152,13.56794,7.93097,10.18681,0.216334474856252
"FLII","Flii",38.240467,32.321137,42.84373,5261,1207,1926,37.801778,172.13566,145.40627,179.06952,165.53715,0.232991725870174
"FLNA","Flna",60.729175,66.97917,60.359392,4380,1055,1816,62.6892456666667,207.81848,264.4504,193.79534,222.021406666667,0.285574585052538
"FLNB","Flnb",28.461907,5.715625,49.500531,2470,559,1098,27.8926876666667,37.57133,32.77306,13.02165,27.78868,1.00361279734488
"FLNC","Flnc",0.601459,0.363678,0.514609,240,35,81,0.493248666666667,5.59925,3.81339,2.86214,4.09159333333333,0.293277284517355
"FLOT1","Flot1",364.126886,396.237498,340.420167,9742,2332,3692,366.928183666667,211.03225,203.51904,289.79723,234.78284,1.56045360920526
"FLOT2","Flot2",125.853436,114.910249,117.675466,13349,2954,4866,119.479717,78.78714,69.82928,111.73274,86.7830533333333,1.37247125071521
"FLRT1","Flrt1",1.765444,1.600843,1.489149,450,99,148,1.61847866666667,8.51484,8.51105,7.69064,8.23884333333333,0.283420615784155
"FLRT2","Flrt2",1.691755,1.55568,2.006256,460,108,210,1.75123033333333,14.89269,18.37613,27.24496,20.17126,0.129951185396303
"FLRT3","Flrt3",4.829822,4.104066,4.501189,780,164,285,4.478359,1.70628,0.88426,4.71926,2.4366,1.59412180643659
"FLT1","Flt1",3.372597,4.066278,3.895664,958,240,431,3.77817966666667,13.66682,18.18269,9.87548,13.90833,0.32050401799978
"FLT3","Flt3",5.661059,6.140777,5.587033,867,228,336,5.79628966666667,0.11596,1.0777,0.96133,0.71833,3.95517139703472
"FLT4","Flt4",0.249375,0.215856,0.453556,66,14,25,0.306262333333333,17.4604,16.91156,2.25039,12.20745,0.0989034471705994
"FLVCR1","Flvcr1",10.36916,11.102861,11.504105,1291,319,577,10.992042,5.3342,2.26593,4.8285,4.14287666666667,2.33177709232771
"FLVCR2","Flvcr2",0.375787,0.703099,0.4362,54,21,23,0.505028666666667,1.52406,13.15344,5.63689,6.77146333333333,0.193660910707936
"FLYWCH1","Flywch1",131.075151,121.228962,132.052092,10425,2284,4004,128.118735,97.55624,102.93393,89.55661,96.68226,1.32182378867975
"FLYWCH2","Flywch2",10.668114,7.25524,11.178235,205,36,81,9.70052966666667,72.12767,93.09649,91.06415,85.4294366666667,0.12380654183754
"FMN1","Fmn1",16.554331,19.561789,21.793404,6511,1503,2713,19.3031746666667,3.01498,0.3316,3.36465,2.23707666666667,6.27207099409653
"FMN2","Fmn2",16.409353,13.299839,13.084146,1544,322,569,14.264446,69.17895,102.93393,182.21569,118.109523333333,0.128154706465257
"FMNL1","Fmnl1",56.333022,51.277309,47.014443,4259,906,1448,51.5415913333333,34.39069,26.58321,37.66665,32.8801833333333,1.55080599229343
"FMNL2","Fmnl2",16.274998,14.19137,16.627599,3517,764,1423,15.697989,72.34303,66.40275,51.16896,63.3049133333333,0.25966894494428
"FMNL3","Fmnl3",2.190593,2.257541,1.710926,310,73,109,2.05302,13.15328,11.77177,15.27203,13.3990266666667,0.212029609408784
"FMO1","Fmo1",25.835644,26.428456,32.261516,1028,283,511,28.1752053333333,0.66263,1.9896,0,0.884076666666667,15.4851476319966
"FMO2","Fmo2",21.959247,18.998471,53.812421,495,172,352,31.5900463333333,2.35235,3.28836,1.76972,2.47014333333333,9.39155625656193
"FMO3","Fmo3",0,0,0,0,0,0,0,0.61294,2.76333,1.85711,1.74446,0.364370404378275
"FMO4","Fmo4",0.595257,0.45497,0.532866,42,12,21,0.527697666666667,1.78911,2.04486,1.79157,1.87518,0.531339834955261
"FMO5","Fmo5",3.942195,4.108474,3.793712,458,102,159,3.948127,2.36892,4.69766,3.01508,3.36055333333333,1.13474750146388
"FMOD","Fmod",0.321398,0.346989,0.372777,42,11,19,0.347054666666667,2.38548,1.68563,5.4184,3.16317,0.323564655458861
"FMR1","Fmr1",19.319376,20.764002,21.692173,2722,716,1115,20.5918503333333,24.13643,29.12547,28.20629,27.1560633333333,0.766863253492232
"FMR1NB","Fmr1nb",0.1619,0,0.289635,4,0,3,0.150511666666667,0.11596,0,0.24033,0.118763333333333,1.02837806029872
"FN1","Fn1",6.052296,10.295585,7.5342,981,332,399,7.96069366666667,107.51231,102.29837,58.88145,89.5640433333333,0.0989431714492429
"FN3K","Fn3k",6.259791,6.088507,5.384696,284,71,93,5.910998,99.29565,69.88454,79.02568,82.73529,0.0825338755021927
"FN3KRP","Fn3krp",6.697406,5.893854,6.383799,679,146,253,6.32501966666667,57.23498,45.81596,57.4613,53.50408,0.134393969527908
"FNBP1","Fnbp1",115.567864,85.992931,118.397812,10953,2504,4133,106.652869,80.46029,67.34228,63.0108,70.2711233333333,1.51046965397908
"FNBP1L","Fnbp1l",13.877643,11.499829,13.064029,1563,399,672,12.8138336666667,24.91503,21.69212,8.43348,18.3468766666667,0.714008462692428
"FNBP4","Fnbp4",13.633515,12.169019,16.080201,1002,212,390,13.9609116666667,51.98361,33.43626,47.78246,44.4007766666667,0.32952986193408
"FNDC3A","Fndc3a",9.649551,7.455476,10.054197,1843,436,689,9.05307466666667,17.79171,13.6232,9.02339,13.4794333333333,0.694300283390464
"FNDC3B","Fndc3b",3.00925,2.828331,4.390585,886,185,373,3.40938866666667,22.09883,22.68692,19.72911,21.5049533333333,0.195929696069873
"FNDC4","Fndc4",46.072801,48.552621,36.82524,956,225,391,43.8168873333333,51.56946,53.11115,78.69795,61.1261866666667,0.721384809497401
"FNDC5","Fndc5",14.111051,11.503533,12.026986,1593,315,534,12.54719,43.56816,42.58287,62.20241,49.4511466666667,0.268520953339415
"FNDC7","Fndc7",0.035791,0.308344,0.128761,6,5,6,0.157632,0.28162,0.3316,0.24033,0.284516666666667,0.901219914105176
"FNDC8","Fndc8",0.240497,0.377179,0.382585,21,8,13,0.333420333333333,0,0.22107,0,0.07369,1.24190439822792
"FNDC9","Fndc9",0.589907,0.538919,0.447222,54,12,16,0.525349333333333,8.64737,5.63719,6.94779,7.07745,0.188840455011586
"FNIP1","Fnip1",3.425217,3.09761,4.062433,860,198,404,3.52842,10.00577,9.17425,11.12084,10.1002866666667,0.407955229985051
"FNIP2","Fnip2",2.165487,3.015885,2.09116,527,124,193,2.42417733333333,6.94109,5.77535,10.2906,7.66901333333333,0.394990433359583
"FNTA","Fnta",79.910372,74.876085,75.406064,3027,674,1138,76.7308403333333,42.29259,60.3787,54.62101,52.4307666666667,1.45479552667221
"FNTB","Fntb",20.686904,23.364194,17.000605,1489,305,514,20.3505676666667,19.29921,11.02568,8.01836,12.7810833333333,1.54926627684084
"FOCAD","Focad",7.531541,10.383248,5.330025,973,265,440,7.74827133333333,11.51326,8.53868,8.52088,9.52427333333333,0.831247066305766
"FOLH1","Folh1",8.381028,10.1469,10.065191,819,198,366,9.53103966666667,24.08673,31.58483,13.78634,23.1526333333333,0.436020351128034
"FOLR1","Folr1",0.128143,0.273646,0.097604,3,1,1,0.166464333333333,2.48488,3.67523,2.0756,2.74523666666667,0.311452769784909
"FOLR2","Folr2",0.352993,0.72536,0,3,1,0,0.359451,10.95002,6.82542,9.19818,8.99120666666667,0.136064746266884
"FOS","Fos",1.893101,1.466523,1.650712,105,30,54,1.670112,41.31521,97.76651,467.46845,202.18339,0.0131413891657187
"FOSB","Fosb",0.192686,0.110392,0.453556,21,4,12,0.252211333333333,8.15039,6.10695,40.48509,18.2474766666667,0.0650584674042987
"FOSL1","Fosl1",0.413791,0,0,4,0,0,0.137930333333333,3.3463,1.18823,7.62509,4.05320666666667,0.225189747500267
"FOSL2","Fosl2",1.545096,1.465862,1.894823,430,96,209,1.63526033333333,14.31289,13.2087,32.51042,20.01067,0.125424859527722
"FOXA1","Foxa1",0,0.035395,0.060067,0,1,3,0.0318206666666667,0,0.3316,0,0.110533333333333,0.929121743306519
"FOXA2","Foxa2",0,0,0,0,0,0,0,0,0.05527,0,0.0184233333333333,0.981909945765841
"FOXA3","Foxa3",0.012343,0,0,1,0,0,0.00411433333333333,0,0,0,0,1.00411433333333
"FOXB1","Foxb1",0.008498,0,0,1,0,0,0.00283266666666667,0,0,0,0,1.00283266666667
"FOXB2","Foxb2",0,0,0,0,0,0,0,0,0,0,0,1
"FOXC1","Foxc1",0.458379,0.446247,0.380793,94,22,35,0.428473,5.4336,9.14661,5.37471,6.65164,0.186688474627661
"FOXC2","Foxc2",0.297144,0.585061,0.481035,26,12,20,0.454413333333333,0.26505,0.63557,0.58991,0.496843333333333,0.971653680077853
"FOXD1","Foxd1",0.245368,0.282264,0.144509,43,12,11,0.224047,2.35235,1.87906,1.3983,1.87657,0.425523105643179
"FOXD2","Foxd2",0.380973,0.10501,0.285904,31,2,11,0.257295666666667,0.01657,0.11053,0.08739,0.0714966666666667,1.173401379379
"FOXD3","Foxd3",3.490576,2.430034,3.108632,213,34,100,3.00974733333333,0.0497,0.05527,0,0.03499,3.87418944466452
"FOXD4","Foxd4",0,0,0,0,0,0,0,0.53011,0.44213,1.07057,0.680936666666667,0.594906411306395
"FOXE1","Foxe1",0,0,0,0,0,0,0,0.03313,0.11053,0,0.0478866666666667,0.954301673845136
"FOXE3","Foxe3",0.122617,0,0,2,0,0,0.0408723333333333,0.11596,0.30397,0.30588,0.241936666666667,0.838104197476522
