"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"SARS1",5505,39.634,5413,41.8301,4394,33.2589,38.241,72.816212,65.294386,77.504614,71.8717373333333,1476,1180,1390,0.538494091618839
"SARS2",329,3.67705,347,4.16269,278,3.26653,3.70209,56.638889,44.977299,55.76409,52.4600926666667,246,185,235,0.0879551412175505
"SART1",830,7.87617,952,9.69648,881,8.78923,8.78729333333,33.890443,45.614337,42.390708,40.6318293333333,494,453,445,0.235091599145599
"SART3",991,4.41796,1053,5.03869,1147,5.37589,4.94418,29.054758,30.316806,23.804323,27.7252956666667,664,576,563,0.206931899639165
"SASH1",2423,1.51315,3139,2.10407,2831,1.85869,1.82530333333,21.491973,26.094149,15.607473,21.0645316666667,1773,1611,1372,0.128047283124447
"SASH3",379,4.34085,297,3.65117,769,9.25976,5.75059333333,0,0.725819,0,0.241939666666667,0,1,0,5.43552437732214
"SASS6",122,0.431504,170,0.645379,172,0.639575,0.572152666667,1.28813,1.933099,1.248219,1.489816,73,90,62,0.631433273248706
"SAT1",8091,462.832,5455,334.932,8255,496.451,431.405,46.027698,50.058976,40.813115,45.633263,526,435,413,9.27245858819701
"SAT2",657,69.8584,798,91.0744,642,71.7672,77.5666666667,62.820902,48.965386,65.474229,59.086839,489,331,412,1.30755200263905
"SATB1",1134,1.9769,1291,2.41567,983,1.80162,2.06473,14.550077,19.379171,11.980395,15.3032143333333,561,533,475,0.187983175424118
"SATB2",228,0.197413,228,0.211893,229,0.208456,0.205920666667,1.164182,2.057401,1.133959,1.45184733333333,76,86,74,0.491841661702292
"SATL1",286,0.329414,307,0.379538,358,0.433509,0.380820333333,0.284236,0.346806,0.352624,0.327888666666667,16,15,18,1.03986152453519
"SAV1",1841,8.87255,2129,11.0131,1971,9.98664,9.95743,11.222046,11.991578,12.105811,11.773145,139,125,135,0.85784902621868
"SAXO1",344,0.315545,516,0.508034,519,0.500505,0.441361333333,0.260202,0.131363,0.188845,0.19347,36,15,23,1.20770637999531
"SAXO2",150,1.18461,133,1.1274,51,0.423442,0.911817333333,0.966308,1.098796,6.096229,2.72044433333333,20,19,18,0.513868012001703
"SAYSD1",331,5.19826,421,7.09663,389,6.4227,6.23919666667,4.42358,3.09836,4.902371,4.141437,122,67,110,1.40801038049674
"SBDS",3225,71.2449,3798,90.0574,3817,88.6511,83.3178,45.693289,48.783244,49.560699,48.0124106666667,760,725,744,1.72033570381684
"SBF1",3797,22.0846,3386,21.1386,2583,15.7947,19.6726333333,36.88717,32.567432,39.359135,36.2712456666667,1741,1388,1293,0.554653673724365
"SBF2",2571,0.871223,2989,1.08716,3943,1.40473,1.12103766667,20.227128,27.748483,22.840912,23.6055076666667,437,459,402,0.0862017437479411
"SBK1",214,0.578689,208,0.603719,117,0.332625,0.505011,13.209197,11.672727,14.878089,13.2533376666667,959,659,913,0.105590075475421
"SBK2",0,0,1,0.0254877,3,0.0748944,0.0334607,0.095499,0.083201,0.038226,0.0723086666666667,3,2,1,0.963771656544167
"SBK3",5,0.178702,1,0.0383619,2,0.0751497,0.0974045333333,0,0.148957,0,0.0496523333333333,0,2,0,1.04549334906761
"SBNO1",1621,3.73899,1597,3.95382,1569,3.8048,3.83253666667,4.547319,5.220132,4.31738,4.69494366666667,800,742,674,0.848566193017069
"SBNO2",1471,3.85674,897,2.5243,1839,5.06906,3.8167,19.330339,24.623076,15.452819,19.802078,462,416,323,0.231548982750666
"SBSN",2,0.0700899,0,0,0,0,0.0233633,0.173626,0.215635,0.196298,0.195186333333333,1,1,1,0.856237451398792
"SBSPON",1419,4.16313,1586,4.99438,2092,6.45265,5.20338666667,1.777835,2.472976,2.41584,2.222217,88,106,105,1.92519208565717
"SC5D",3931,33.1279,3443,31.1436,3128,27.7138,30.6617666667,48.085497,53.10896,48.788924,49.9944603333333,837,850,782,0.62088639549743
"SCAF1",1402,14.9037,1412,16.111,1087,12.1483,14.3876666667,19.551038,15.477454,12.746014,15.9248353333333,723,495,537,0.909176743149406
"SCAF11",1745,4.1766,2366,6.0783,2946,7.41307,5.88932333333,20.325922,26.606757,23.48422,23.4722996666667,840,961,662,0.281515159064264
"SCAF4",596,1.70357,655,2.00954,799,2.40104,2.03805,8.913211,10.306406,9.170774,9.46346366666667,461,388,429,0.290348406300514
"SCAF8",1065,1.84358,1258,2.33741,1441,2.6225,2.26783,24.329538,27.679903,24.108802,25.3727476666667,804,656,682,0.123909349200285
"SCAI",293,0.254789,404,0.377081,413,0.377573,0.336481,1.037463,1.071735,0.970597,1.02659833333333,196,163,162,0.659470097264793
"SCAMP1",1952,2.83872,2487,3.88203,2058,3.14649,3.28908,19.808915,24.76294,18.529822,21.0338923333333,810,704,744,0.194658298911236
"SCAMP2",871,5.13439,837,5.29586,1258,7.79632,6.07552333333,36.096435,40.806844,43.210772,40.038017,594,512,592,0.172413870127545
"SCAMP3",938,25.398,930,27.0284,813,23.1433,25.1899,42.964241,38.667212,55.241305,45.6242526666667,532,350,485,0.561722676548639
"SCAMP4",869,7.35459,777,7.0583,843,7.50075,7.30454666667,43.011218,37.217037,42.93806,41.0554383333333,906,626,787,0.197466653440817
"SCAMP5",2583,7.02036,2335,6.81181,1863,5.32336,6.38517666667,59.630907,35.617621,52.779923,49.342817,1710,758,1527,0.14669772386138
"SCAND1",354,10.5607,377,12.0718,304,9.53457,10.7223566667,10.854984,9.222647,12.399742,10.825791,138,86,117,0.991253495575898
"SCAP",1451,3.99534,1514,4.47458,1334,3.86172,4.11054666667,35.99546,30.310132,33.740362,33.3486513333333,1276,743,1077,0.148784492790566
"SCAPER",1178,0.369113,1309,0.440244,1228,0.40453,0.404629,13.552875,12.557131,14.333518,13.4811746666667,306,215,252,0.0969968964764461
"SCARA3",728,2.96397,786,3.43483,858,3.67255,3.35711666667,0.346519,0.514569,0.296041,0.385709666666667,18,24,15,3.14432147763757
"SCARA5",1033,1.46969,1374,2.09822,1303,1.94898,1.83896333333,0,0,0,0,0,0,0,2.83896333333
"SCARB1",1000,1.65102,942,1.66933,1053,1.82776,1.71603666667,40.657357,16.837377,58.887615,38.7941163333333,976,380,1159,0.0682522170845373
"SCARB2",7320,16.8707,9692,23.9759,9142,22.1514,20.9993333333,284.910036,205.813756,270.191547,253.638446333333,11473,7331,9575,0.0863943903604481
"SCARF1",213,3.13039,284,4.47999,287,4.43444,4.01494,0.635933,0.926198,0.902714,0.821615,21,30,25,2.75301861260475
"SCARF2",170,2.28242,159,2.29131,218,3.0771,2.55027666667,9.400519,7.193404,8.557034,8.38365233333333,329,172,259,0.378346995450634
"SCARNA1",1,1.0524,0,0,1,1.10642,0.719606666667,0,10.747725,0,3.582575,0,1,0,0.375248995743005
"SCARNA12",10,6.47034,12,8.3339,11,7.48269,7.42897666667,29.740229,9.101429,31.829325,23.5569943333333,14,4,14,0.34324138175284
"SCARNA13",7,4.44689,10,6.81865,6,4.00726,5.09093333333,8.500776,3.62582,7.541571,6.55605566666667,5,2,4,0.806099584496179
"SCARNA15",4,5.50233,6,8.85887,4,5.78476,6.71532,11.143285,14.36799,0,8.50375833333333,1,1,0,0.811817780860379
"SCARNA16",9,8.40798,2,2.00548,12,11.7861,7.39985333333,21.834387,8.146446,7.572408,12.517747,3,1,1,0.621394477447314
"SCARNA17",16,19.411,6,7.81304,14,17.8564,15.0268133333,4.209294,1.998394,1.899069,2.70225233333333,15,5,7,4.32893598013353
"SCARNA2",3,1.24785,10,4.46459,6,2.6238,2.77874666667,0.354207,0.879931,0,0.411379333333333,1,2,0,2.67734306251001
"SCARNA22",1,1.39759,1,1.5001,0,0,0.965896666667,0,0,0,0,0,0,0,1.965896666667
"SCARNA6",4,2.63697,1,0.707596,0,0,1.11485533333,2.243309,5.572894,0,2.605401,1,2,0,0.586579782201758
"SCARNA7",2,1.05878,0,0,3,1.66969,0.90949,2.243309,2.786447,1.694256,2.24133733333333,3,3,2,0.589105607849929
"SCART1",108,0.270964,176,0.473959,265,0.698992,0.481305,1.703264,1.157872,1.092861,1.317999,76,58,52,0.639044710545604
"SCCPDH",2405,9.60807,3263,13.992,2738,11.4999,11.69999,37.080848,27.636989,41.033053,35.2502966666667,1143,686,1126,0.350341684560007
"SCD",44817,445.009,50130,534.274,48046,501.558,493.613666667,90.469695,106.287442,97.209083,97.98874,7402,7009,7062,4.99666595076369
"SCEL",5,0.00797057,5,0.0085552,9,0.0150834,0.01053639,0.153404,0.299217,0.09877,0.183797,7,11,4,0.853639931508527
"SCFD1",1546,2.37876,1852,3.0586,1968,3.1835,2.87362,83.095365,78.160003,86.717052,82.6574733333333,717,585,664,0.046303334844522
"SCFD2",831,0.294422,945,0.359369,972,0.362054,0.338615,5.420668,6.413753,5.020728,5.618383,236,157,207,0.202257107211837
"SCG2",5486,176.761,4889,169.08,2775,94.0009,146.613966667,38.645008,40.216507,43.629706,40.830407,1362,1142,1339,3.52886756915848
"SCG3",2356,10.4108,2352,11.1554,1551,7.20541,9.59053666667,36.57147,24.57955,40.303508,33.818176,1486,803,1508,0.304166900261231
"SCG5",1649,5.19782,1798,6.08318,1116,3.69831,4.99310333333,116.872467,83.321621,127.827948,109.340678666667,824,470,854,0.0543145411624198
"SCGB1A1",6,0.0579337,9,0.0932745,16,0.162419,0.1045424,0,0,0,0,0,0,0,1.1045424
"SCGB3A1",2,0.250465,20,2.68836,8,1.05328,1.33070166667,0,0,0,0,0,0,0,2.33070166667
"SCGN",596,2.09993,512,1.93628,305,1.12978,1.72199666667,8.232565,4.60028,7.806271,6.87970533333333,148,74,138,0.345443966686825
"SCHIP1",1230,3.73704,1488,4.85251,1104,3.52639,4.03864666667,661.33322,680.153146,707.468176,682.984847333333,533,551,418,0.00736660568770534
"SCIMP",402,2.70726,315,2.27696,465,3.29227,2.75883,0.389551,0.470444,0.303955,0.387983333333333,12,12,9,2.70812329638925
"SCIN",559,1.08985,276,0.577568,1460,2.99257,1.55332933333,0.105401,0.328744,0.089138,0.174427666666667,10,10,10,2.17410523082875
"SCLT1",1101,0.841104,1495,1.22587,1486,1.19349,1.08682133333,4.392521,4.935074,4.666903,4.66483266666667,159,149,154,0.368381813925307
"SCLY",269,1.22094,263,1.28126,287,1.3695,1.29056666667,11.023456,7.053997,10.241177,9.43954333333333,139,97,113,0.219412534967526
"SCMH1",854,0.694066,939,0.819123,1154,0.986023,0.833070666667,10.283532,8.461946,9.895278,9.54691866666667,262,190,225,0.173801536221227
"SCML2",50,0.0757086,47,0.0763859,62,0.0986972,0.0835972333333,2.607946,2.045928,2.102301,2.25205833333333,92,74,74,0.333203504447173
"SCML4",39,0.0557715,20,0.0306985,108,0.162371,0.082947,0.108374,0.237035,0.103849,0.149752666666667,8,13,6,0.941895619289714
"SCN10A",4192,6.12912,3213,5.0423,1743,2.67925,4.61689,0.085764,0.106936,0.182886,0.125195333333333,9,8,17,4.99192436513245
"SCN11A",4777,4.04771,6286,5.71702,2929,2.60923,4.12465333333,1.147945,0.782851,1.231383,1.05405966666667,91,51,78,2.49489020036419
"SCN1A",566,0.600822,1095,1.24762,492,0.549076,0.799172666667,1.146619,1.536907,1.535752,1.406426,127,48,117,0.74765343570382
"SCN1B",921,16.122,933,17.53,760,13.9866,15.8795333333,3.125366,2.47985,3.342321,2.98251233333333,95,63,91,4.2384133231728
"SCN2A",399,0.353262,429,0.407682,349,0.324853,0.361932333333,3.373259,2.673647,4.812663,3.61985633333333,445,282,404,0.294799715633221
"SCN2B",2,0.0748176,5,0.200763,1,0.0393289,0.104969833333,1.078449,0.692605,1.269991,1.01368166666667,84,41,87,0.548731138403869
"SCN3A",191,0.286303,343,0.551859,172,0.271056,0.369739333333,6.001112,4.069799,9.11414,6.395017,733,399,646,0.185224636175008
"SCN3B",1276,8.55461,1010,7.26794,827,5.82899,7.21718,17.671019,11.363327,19.881069,16.3051383333333,1390,731,1390,0.474840468866521
"SCN4A",86,0.437192,56,0.305564,48,0.256539,0.333098333333,0,0.009763,0.017912,0.009225,0,1,2,1.32091291172236
"SCN4B",11381,101.899,11015,105.856,6381,60.0642,89.2730666667,2.666554,1.623532,2.017259,2.10244833333333,143,78,102,29.0973634264229
"SCN5A",83,0.142693,137,0.252805,130,0.234966,0.210154666667,0.408672,1.692516,0.419388,0.840192,55,78,51,0.657624131974816
"SCN7A",10889,9.14962,8637,7.78966,14239,12.5786,9.83929333333,2.265425,1.154239,2.694747,2.038137,227,72,240,3.5677434339959
"SCN8A",2686,2.10801,2873,2.42016,2034,1.67825,2.06880666667,3.909312,3.009363,3.786702,3.568459,672,391,544,0.671737815020338
"SCN9A",5600,5.41052,6838,7.09122,4103,4.16765,5.55646333333,14.333804,13.537711,13.680736,13.8507503333333,1789,1183,1499,0.441490374975442
"SCNM1",649,8.31595,671,9.22848,742,9.99561,9.18001333333,19.877646,18.304022,20.510802,19.5641566666667,194,152,182,0.495036752459255
"SCNN1A",57,0.322386,58,0.352103,228,1.35573,0.676739666667,0.689168,1.039596,1.028139,0.918967666666667,3,4,1,0.873771713714996
"SCNN1B",16,0.0271209,40,0.0727753,23,0.0409873,0.0469611666667,0,0,0,0,0,0,0,1.0469611666667
"SCNN1G",126,0.644778,86,0.472366,63,0.338937,0.485360333333,0.09328,0,0.210827,0.101369,5,0,10,1.34864912062442
"SCO1",867,5.84758,963,6.97146,1063,7.53752,6.78552,8.763935,8.611295,9.629211,9.00148033333333,418,332,392,0.778436765410827
"SCO2",245,14.7897,284,18.4014,588,37.3171,23.5027333333,9.299518,9.208668,10.272572,9.593586,114,89,108,2.31297818635729
"SCOC",5746,7.81542,6194,9.04271,5027,7.18843,8.01552,35.836615,41.937977,40.077863,39.2841516666667,884,790,864,0.22379818432319
"SCP2",2517,3.53405,3044,4.58749,3132,4.62328,4.24827333333,57.531755,54.781068,56.56814,56.2936543333333,665,547,605,0.0916030473950161
"SCPEP1",1620,9.87345,1792,11.7228,1972,12.6357,11.41065,45.883374,27.277869,54.927941,42.6963946666667,506,263,482,0.284019999697305
"SCRG1",2145,17.2846,3668,31.725,2050,17.3669,22.1255,125.318411,82.063947,119.210547,108.864301666667,3595,1919,3066,0.210491484942614
"SCRIB",1606,11.2886,1396,10.5322,1229,9.08206,10.3009533333,38.264044,32.93572,29.850797,33.6835203333333,907,678,660,0.325830631512885
"SCRN1",7460,18.5686,8360,22.335,6705,17.546,19.4832,43.204037,40.396529,48.289847,43.963471,3521,2663,3480,0.455552019104575
"SCRN2",303,14.712,473,24.6508,352,17.9684,19.1104,23.460417,20.231523,21.607843,21.7665943333333,332,236,263,0.883329307210244
"SCRN3",961,4.96028,1089,6.03325,982,5.32884,5.44079,16.680726,15.697572,15.959354,16.1125506666667,257,216,247,0.376378140550721
"SCRT1",342,10.0958,480,15.2089,236,7.32429,10.87633,4.353753,1.625673,3.637557,3.205661,248,71,172,2.82389141683079
"SCRT2",128,1.57398,108,1.42545,51,0.65932,1.21958333333,3.259263,3.074723,4.289188,3.541058,144,104,158,0.488781101965665
"SCT",3,0.60034,1,0.214791,1,0.210385,0.341838666667,0.48129,0,0.823408,0.434899333333333,2,0,3,0.935144811552634
"SCTR",27,0.0551946,13,0.0285244,58,0.124652,0.069457,0,0,0.129483,0.043161,0,0,1,1.02520799761494
"SCUBE1",1573,1.881,1321,1.69553,3280,4.12357,2.5667,0.391788,1.063618,0.494853,0.650086333333333,53,70,36,2.16152326575236
"SCUBE2",196,0.288669,271,0.428404,184,0.284905,0.333992666667,5.145786,2.098667,4.969646,4.07136633333333,52,27,46,0.263044035667245
"SCUBE3",223,0.995754,244,1.16944,342,1.6055,1.256898,5.408833,6.875705,5.279372,5.85463666666667,663,676,569,0.329251295108761
"SCX",22,1.89422,12,1.109,8,0.724164,1.24246133333,1.033921,0.796528,1.214686,1.015045,11,6,10,1.11285918345744
"SCYL1",1636,20.9721,1726,23.7487,1379,18.5849,21.1019,43.639497,48.876547,46.312685,46.276243,971,897,819,0.467505423389925
"SCYL2",1249,2.92586,1544,3.88221,1410,3.47255,3.42687333333,9.908253,14.444726,11.228602,11.860527,738,798,635,0.344221767376251
"SCYL3",655,2.56352,763,3.20524,811,3.33699,3.03525,2.509869,3.165558,2.733173,2.80286666666667,189,172,191,1.06110741019932
"SDAD1",1285,4.4886,1477,5.53769,1497,5.49753,5.17460666667,29.47205,32.770145,34.266093,32.1694293333333,611,483,553,0.18615353929122
"SDC1",155,1.09909,118,0.898101,211,1.57298,1.190057,10.022992,10.756234,11.91524,10.8981553333333,408,367,453,0.184066936314442
"SDC2",1094,1.61997,1597,2.53825,1926,2.99836,2.38552666667,125.671764,172.113059,110.164945,135.983256,2008,2340,1665,0.0247148941084449
"SDC3",4827,21.4611,4492,21.4366,4783,22.357,21.7515666667,163.416808,135.45546,153.762206,150.878158,13142,8421,10594,0.149801439300442
"SDC4",665,5.02117,690,5.59208,972,7.71592,6.10972333333,6.456671,9.489797,7.337091,7.76118633333333,251,298,253,0.8115023539997
"SDCBP",6571,38.3467,6688,41.8922,8614,52.8494,44.3627666667,51.956162,66.937587,62.876407,60.590052,1160,1163,1185,0.736527494191757
"SDCBP2",137,1.24454,117,1.14081,167,1.59494,1.32676333333,1.589108,1.512989,2.23201,1.77803566666667,20,11,24,0.837557041203095
"SDCCAG8",1232,0.881877,1434,1.10176,1595,1.20032,1.061319,42.891253,52.580275,55.221567,50.2310316666667,255,271,289,0.0402357503438915
"SDE2",673,7.0648,636,7.1661,813,8.97251,7.73447,5.591444,6.480789,5.992442,6.02155833333333,328,308,310,1.24395035764853
"SDF2",541,6.82694,523,7.08388,527,6.99162,6.96748,84.353687,76.629824,89.427343,83.4702846666667,594,426,562,0.094322873794506
"SDF2L1",136,11.8914,89,8.35267,139,12.7776,11.0072233333,18.805141,11.681264,17.741067,16.075824,178,87,143,0.703170947024284
"SDF4",1638,18.8758,1653,20.4458,1562,18.9239,19.4151666667,210.251586,148.900301,183.186022,180.779303,3150,1753,2697,0.112307431758059
"SDHA",3985,17.9233,4389,21.1882,3354,15.8595,18.3236666667,84.916528,73.141028,64.563823,74.2071263333333,946,707,702,0.256939303611383
"SDHAF1",172,26.9008,184,30.8884,112,18.4159,25.4017,5.527774,6.525664,7.31561,6.45634933333333,75,68,83,3.54083463900654
"SDHAF2",689,6.88287,700,7.50566,619,6.50099,6.96317333333,28.821716,38.021903,27.844199,31.562606,208,203,211,0.244549632585611
"SDHAF3",174,0.466407,199,0.572545,220,0.619979,0.552977,7.43788,7.69179,7.844127,7.65793233333333,51,46,47,0.179370424739979
"SDHAF4",260,2.00511,298,2.46673,261,2.11614,2.19599333333,3.640315,6.493187,3.812617,4.64870633333333,45,49,51,0.565792084900974
"SDHB",1213,5.97788,1444,7.63826,1340,6.94272,6.85295333333,64.845755,61.021374,66.247061,64.0380633333333,283,227,260,0.120743960241897
"SDHC",2590,7.40735,2834,8.69968,2666,8.01607,8.04103333333,93.738597,98.419065,122.039098,104.732253333333,570,488,551,0.0855087548813235
"SDHD",1613,8.48943,1939,10.9537,2077,11.4926,10.31191,15.729387,20.079365,19.467534,18.4254286666667,220,221,247,0.582324858519639
"SDK1",431,0.0778046,541,0.104825,557,0.105711,0.0961135333333,21.91922,11.801417,21.030271,18.2503026666667,1810,881,1304,0.0569400675050841
"SDK2",622,0.350455,607,0.367089,557,0.32994,0.349161333333,26.247279,15.714456,11.411477,17.7910706666667,1868,1192,1273,0.0717980022142254
"SDR39U1",1022,56.8607,1097,65.5101,959,56.0942,59.4883333333,58.389988,34.426056,76.507914,56.4413193333333,355,168,260,1.05304568271291
"SDR42E1",21,0.162137,23,0.190604,23,0.186694,0.179811666667,0.005714,0.015609,0,0.00710766666666667,1,2,0,1.17148514078137
"SDR42E2",14,0.0934505,23,0.164787,14,0.0982471,0.1188282,0,0.032308,0,0.0107693333333333,0,1,0,1.10690754369279
"SDR9C7",5,0.077465,3,0.0498881,1,0.0162882,0.0478804333333,0,0.0965,0,0.0321666666666667,0,2,0,1.0152240594219
"SDS",47,0.242516,58,0.321226,52,0.282087,0.281943,0.39417,0.178489,0.164628,0.245762333333333,6,3,3,1.02904299295184
"SDSL",196,2.15393,221,2.6068,240,2.77284,2.51119,2.853288,3.115041,4.185924,3.384751,49,40,52,0.800772951531341
"SEBOX",1,0.178812,0,0,0,0,0.059604,0,0,0,0,0,0,0,1.059604
"SEC11A",1391,5.17883,1376,5.49875,1682,6.58368,5.75375333333,111.595959,107.154619,129.840609,116.197062333333,1454,1111,1501,0.0576273261365621
"SEC11C",1637,15.0779,1552,15.3435,1533,14.8447,15.0887,94.956353,57.870379,85.352311,79.3930143333333,639,317,577,0.200125597148173
"SEC13",1368,8.54079,1349,9.03991,1540,10.1081,9.2296,92.865797,104.435622,91.401354,96.2342576666667,1606,1470,1471,0.105205719110528
"SEC14L1",4471,6.0854,3944,5.76185,4642,6.64244,6.16323,35.54608,46.246913,32.997129,38.263374,790,704,700,0.182440510588825
"SEC14L2",644,3.96665,576,3.80804,583,3.77524,3.84997666667,18.068124,15.842593,12.134334,15.3483503333333,286,207,285,0.296664591092178
"SEC14L4",9,0.0935331,7,0.0780839,7,0.076482,0.0826996666667,0.106345,0.155415,0.182028,0.147929333333333,4,5,6,0.943176235006365
"SEC14L5",370,1.06265,317,0.977207,270,0.815246,0.951701,0.051187,0.101645,0.066245,0.0730256666666667,5,8,6,1.81887634250439
"SEC16A",1567,6.26955,1541,6.61775,1801,7.57563,6.82097666667,33.196572,33.989068,35.998316,34.394652,2695,2483,2216,0.220964926189132
"SEC16B",704,2.03798,620,1.92646,911,2.77258,2.24567333333,3.727311,5.753642,4.854156,4.77836966666667,158,125,141,0.561693612655681
"SEC22A",505,1.22176,613,1.59182,589,1.49812,1.43723333333,8.213817,11.459333,9.15557,9.60957333333333,208,172,206,0.229720202382942
"SEC22B",2736,18.6542,3182,23.2863,3497,25.0665,22.3356666667,25.135407,26.661621,24.752288,25.5164386666667,2440,2162,2202,0.880045279083229
"SEC22C",2315,7.61463,2618,9.24289,2278,7.87752,8.24501333333,13.183152,13.369288,13.654282,13.4022406666667,493,408,462,0.641914931662485
"SEC23A",1772,3.98269,2430,5.86219,2353,5.55998,5.13495333333,185.088059,247.273239,189.376012,207.24577,1984,2202,1712,0.0294601582223255
"SEC23B",930,3.01451,833,2.89814,1112,3.78946,3.23403666667,28.417615,26.924851,41.234052,32.1921726666667,764,583,633,0.127561299140928
"SEC23IP",770,2.59048,754,2.72271,1159,4.09931,3.1375,52.174253,61.258706,47.087684,53.506881,904,847,844,0.0759078473046366
"SEC24A",475,1.04875,672,1.59253,712,1.6527,1.43132666667,10.61862,15.838737,10.987449,12.481602,935,1094,907,0.180344047144397
"SEC24B",1185,1.93249,1427,2.49784,1459,2.50146,2.31059666667,7.67947,8.29719,8.35163,8.10943,543,486,515,0.363425227118492
"SEC24D",564,0.850418,746,1.20735,1248,1.97836,1.345376,64.851393,91.452259,73.796972,76.700208,2005,2175,1950,0.0301849385010655
"SEC31A",5100,10.7789,5359,12.1571,6421,14.2675,12.4011666667,242.140448,284.710174,243.583583,256.811401666667,3879,3744,3615,0.0519805042758614
"SEC31B",523,2.75046,572,3.2288,571,3.15703,3.04543,18.146001,17.334088,19.631734,18.3706076666667,805,556,686,0.208843732195426
"SEC61A1",4206,36.6604,3627,33.9325,4577,41.9418,37.5115666667,237.378033,268.24878,243.105129,249.577314,7721,6236,6972,0.153691353985461
"SEC61A2",1450,6.2818,1690,7.85857,1455,6.62701,6.92246,24.749857,39.731894,27.831525,30.771092,339,262,363,0.249360645205396
"SEC61B",692,14.1361,697,15.2826,854,18.3408,15.9198333333,128.773067,138.776885,138.495708,135.348553333333,673,585,640,0.124092503511466
"SEC61G",612,13.8402,616,14.9525,647,15.3828,14.7251666667,140.352891,154.81622,160.050157,151.739756,418,370,421,0.102953985776303
"SEC62",3923,21.5931,4439,26.2254,4516,26.133,24.6505,93.581735,105.833448,89.660841,96.3586746666667,1950,1704,1785,0.263463939785759
"SEC63",2229,4.30504,2507,5.19712,3257,6.61338,5.37184666667,112.512263,128.41466,114.879675,118.602199333333,2347,1929,2138,0.0532753302379629
"SECISBP2",1558,6.61212,1831,8.34069,2279,10.1685,8.37377,14.132125,15.82086,12.904049,14.285678,417,313,351,0.613238745445246
"SECISBP2L",7691,23.1769,9061,29.3082,9659,30.6015,27.6955333333,12.743449,26.666462,10.264837,16.5582493333333,1164,1160,966,1.6343049234882
"SECTM1",234,3.13229,79,1.13505,245,3.44787,2.57173666667,0,0,0,0,0,0,0,3.57173666667
"SEH1L",867,3.74874,834,3.87055,983,4.46846,4.02925,6.796181,6.532374,7.28817,6.87224166666667,278,230,245,0.638858690186722
"SEL1L",3597,10.0854,4050,12.1885,3955,11.6584,11.3107666667,17.864042,24.325952,15.296211,19.1620683333333,1855,1645,1658,0.610590464389359
"SEL1L2",39,0.0462867,36,0.0458601,23,0.0286984,0.0402817333333,0,0,0.662876,0.220958666666667,0,0,2,0.852020434216146
"SEL1L3",1357,2.03792,1728,2.78542,1304,2.05884,2.29406,32.351649,28.788307,45.855498,35.6651513333333,864,582,863,0.0898417129129719
"SELE",324,1.34556,546,2.43384,98,0.427882,1.40242733333,0,0,0,0,0,0,0,2.40242733333
"SELENBP1",267,5.55029,433,9.66124,609,13.3094,9.50697666667,4.597977,16.440489,6.679131,9.239199,41,75,42,1.02615220845595
"SELENOF",2298,7.72333,2423,8.74074,3031,10.7097,9.05792333333,70.499348,111.124813,95.709003,92.444388,940,807,948,0.107635392008025
"SELENOI",3511,7.02236,3396,7.29056,3233,6.79824,7.03705333333,8.170209,8.728681,9.288121,8.72900366666667,988,845,948,0.826092127076322
"SELENOK",822,19.0303,762,18.9352,859,20.9076,19.6243666667,46.225825,46.375877,41.432754,44.678152,380,314,310,0.451514909506409
"SELENOM",709,8.09659,938,11.4974,861,10.3371,9.97703,55.952509,38.463655,63.733627,52.716597,345,197,301,0.204350808000738
"SELENON",1624,15.7216,1863,19.3581,2087,21.2408,18.7735,49.074497,47.633405,45.372256,47.3600526666667,2489,1990,2147,0.408880861571711
"SELENOO",1049,11.0145,888,10.0079,950,10.487,10.5031333333,7.991897,7.677843,7.784021,7.81792033333333,205,161,171,1.30451772055777
"SELENOP",8601,17.1699,9536,20.4326,9659,20.2716,19.2913666667,12.192041,12.00531,8.533687,10.910346,238,193,159,1.7036756670797
"SELENOS",920,24.046,908,25.473,916,25.1703,24.8964333333,32.343887,41.177111,34.780645,36.1005476666667,486,475,455,0.698006767069018
"SELENOT",3710,23.5078,4699,31.9583,5184,34.5335,29.9998666667,59.304942,54.088591,72.476011,61.9565146666667,1309,974,1272,0.492401252369731
"SELENOV",2,0.0626836,3,0.100922,4,0.131802,0.0984692,0.042526,0,0,0.0141753333333333,1,0,0,1.08311567427854
"SELENOW",4671,133.73,4813,147.902,3296,99.2073,126.946433333,268.950166,281.990395,298.865807,283.268789333333,1006,778,922,0.450089626909306
"SELL",246,2.04278,225,2.00544,501,4.37383,2.80735,0.452463,0,0.548939,0.333800666666667,4,0,2,2.85451199354626
"SELP",189,0.7986,255,1.15651,107,0.475324,0.810144666667,0,0,0,0,0,0,0,1.810144666667
"SELPLG",746,11.1551,696,11.1708,584,9.18094,10.50228,2.142588,2.321468,1.292326,1.918794,72,71,38,3.94076457605436
"SEMA3A",136,0.0442484,189,0.0660025,109,0.037284,0.0491783,3.870985,8.307483,3.211379,5.129949,343,509,286,0.171156122179809
